salary_max,description,longitude,created,adref,id,redirect_url,title,salary_is_predicted,__CLASS__,salary_min,latitude,category.__CLASS__,category.label,category.tag,location.area,location.display_name,location.__CLASS__,company.__CLASS__,company.display_name,contract_time,contract_type
90280.0,"Job Description Job Description The Way Ahead starts with you. We know trucking is a tough job. At Hub Group, we want to give drivers the opportunity and resources to succeed on the road. Our goal is to provide more balance in your life — that’s why our wages for company drivers are among the most competitive in the industry, ­allowing you to work a full day and still get home to your family. What’s in It For You? What good is a job without great benefits to reward your hard work? We've got rew…",-79.978494,2026-05-31T07:17:43Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc0NjQ1Njk2OSIsInMiOiJ3RV9qa3dCZDhSR2JNYko3N1NiYTVRIn0.36fJiMEiggEgQn_ETHdC5gkuiAfvv0U1HKb5tFYyY38,5746456969,https://www.adzuna.com/land/ad/5746456969?se=wE_jkwBd8RGbMbJ77Sba5Q&utm_medium=api&utm_source=abfa41a4&v=AE32F12ED9F3138FDFA6BB75EC3AD2BF22B9A0FE,CDL-A Company Driver - 1yr EXP Required - Dedicated - Flatbed - $75.23k - $90.28k per year,0,Adzuna::API::Response::Job,75230.0,40.445052,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,"['US', 'Pennsylvania', 'Allegheny County', 'Pittsburgh']","Pittsburgh, Allegheny County",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Hub Group Careers,,
54671.75,"Job Description Job Description Who We Are: Quest Global delivers world-class end-to-end engineering solutions by leveraging our deep industry knowledge and digital expertise. By bringing together technologies and industries, alongside the contributions of diverse individuals and their areas of expertise, we are able to solve problems better, faster. This multi-dimensional approach enables us to solve the most critical and large-scale challenges across the aerospace & defense, automotive, energ…",-80.529505,2026-05-31T07:17:43Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc0NjQ1Njg3NCIsInMiOiJ3RV9qa3dCZDhSR2JNYko3N1NiYTVRIn0.1VwsuHXJ5M5TYo8P1K5VWHKRefs0df3O1cc1Y3ZUFfI,5746456874,https://www.adzuna.com/land/ad/5746456874?se=wE_jkwBd8RGbMbJ77Sba5Q&utm_medium=api&utm_source=abfa41a4&v=09FB3729BDF46D44935990604EEEF6E2B506C5EB,Shipping Associate (4 Month Project),1,Adzuna::API::Response::Job,54671.75,35.070306,Adzuna::API::Response::Category,Engineering Jobs,engineering-jobs,"['US', 'North Carolina', 'Union County', 'Monroe']","Monroe, Union County",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Quest Global Careers,,
40157.4,"Job Description Job Description One of California's leaders in the meat packing industry is currently hiring for candidates to join their growing team. If you enjoy working in a fast paced environment and pride yourself in customer satisfaction, then this might be the opportunity for you! Position: Meat Trimmer/Meat Cutter Shift: 8am to 6pm Sunday-Friday plus daily overtime Pay: $18.00 - $22.00 p/h, DOE Requirements: Minimum 1-3 years of meat cutting or trimming experience Must be able to work …",-117.81762,2026-05-31T07:17:43Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc0NjQ1Njk1NSIsInMiOiJ3RV9qa3dCZDhSR2JNYko3N1NiYTVRIn0.CzdL6exnrq3VO0KOwhoy_DceO-Y-ms-gJWxWoUV5Yzc,5746456955,https://www.adzuna.com/land/ad/5746456955?se=wE_jkwBd8RGbMbJ77Sba5Q&utm_medium=api&utm_source=abfa41a4&v=8B631E76B327A04E545A9B3D4D31AB408C694626,Meat Trimmer,1,Adzuna::API::Response::Job,40157.4,33.73784,Adzuna::API::Response::Category,Consultancy Jobs,consultancy-jobs,"['US', 'California', 'Orange County', 'Tustin']","Tustin, Orange County",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Kimco Staffing Careers,full_time,
38130.51,"Job Description Job Description Overview Join our dynamic team as a Warehouse Associate - Automation & Systems at our state-of-the-art facility located in Elsmere, KY, 41018. In this role, you will play a crucial part in ensuring the seamless operation of our automated systems and contribute to the overall efficiency of our warehouse processes. If you are detail-oriented, tech-savvy, and enjoy working in a fast-paced environment, we would love to hear from you! Responsibilities Operate and moni…",-84.604666,2026-05-31T07:17:43Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoid0Vfamt3QmQ4UkdiTWJKNzdTYmE1USIsImkiOiI1NzQ2NDU2OTQyIn0.5lZa2Qfro_M31irHqqMaDNaHBbX70t-8eyvyn7f3-AU,5746456942,https://www.adzuna.com/land/ad/5746456942?se=wE_jkwBd8RGbMbJ77Sba5Q&utm_medium=api&utm_source=abfa41a4&v=B2B4142E7CB1B6886D5D04A129D915D5A94981DE,Warehouse Associate - Automation & Systems,1,Adzuna::API::Response::Job,38130.51,39.012561,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,"['US', 'Kentucky', 'Kenton County', 'Elsmere']","Elsmere, Kenton County",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Niagara Bottling Careers,,
101330.24,"Job Description Job Description COMPANY DRIVERS At Keim TS, you’ll primarily haul building products, with 60% of the loads preloaded and pretarped—with no Canada and no hazmat. Benefits for Company Driver Trucking Jobs at Keim TS include: Dedicated Home Time Paid Weekly New Equipment Regional or OTR Lanes 60% of loads pre-loaded & 45% pre-tarped We do not slip seat 1800W inverters Start at 68 mph cruise – could be 75 mph! Free rider program Insurance Coeur Health Insurance (Utilizes the Cigna P…",-96.561334,2026-05-31T07:17:43Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoid0Vfamt3QmQ4UkdiTWJKNzdTYmE1USIsImkiOiI1NzQ2NDU2OTM3In0.8EyEB7qeBYLaODCvJ6gext4-1VJwy38xrx3U7zpwK1E,5746456937,https://www.adzuna.com/land/ad/5746456937?se=wE_jkwBd8RGbMbJ77Sba5Q&utm_medium=api&utm_source=abfa41a4&v=19AE0F2C926E5C61CD9A7190CFA96811978B89E5,Regional Truck Driver Company - 1yr EXP Required - Flatbed,1,Adzuna::API::Response::Job,101330.24,33.748694,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,"['US', 'Texas', 'Grayson County', 'Denison']","Denison, Grayson County",Adzuna::API::Response::Location,Adzuna::API::Response::Company,"Keim TS, Inc. Careers",,
121029.4,"Job Description Job Description Minted Content , a highly acclaimed Television Commercial Production company, is looking for a Controller to join our team in Santa Monica, CA. In this role, you will manage finances., providing critical insights to guide executive decision-making and ensure compliance with industry standards. This role requires someone who thrives in a fast-moving, high-performance environment and understands the nuances of project-based production accounting. Responsibilities: …",-118.495155,2026-05-31T07:17:42Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc0NjQ1Njc3NyIsInMiOiJ3RV9qa3dCZDhSR2JNYko3N1NiYTVRIn0.M2EqyuoX6gZiVmycY9kis7Y69JpEJ2xzLLcDTPUS3-8,5746456777,https://www.adzuna.com/land/ad/5746456777?se=wE_jkwBd8RGbMbJ77Sba5Q&utm_medium=api&utm_source=abfa41a4&v=C453F5869FEFBE8CF6E50F3ABE06F0D321215C83,Controller - Television Commercial Production,1,Adzuna::API::Response::Job,121029.4,34.012638,Adzuna::API::Response::Category,Accounting & Finance Jobs,accounting-finance-jobs,"['US', 'California', 'Los Angeles County', 'Santa Monica']","Santa Monica, Los Angeles County",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Minted Content,full_time,permanent
74531.13,"Job Description Job Description This full-time position offers flexible work hours and ample opportunities for advancement into management roles. You will work remotely to serve clients and offer valuable advice and protection to individuals and their families. ﻿ What We Offer: Remote, work from home career. Average first-year earnings of $69K commission  bonuses. Life-long residual income through renewals. Unionized position with stock options. Excellent benefits package - medical, dental, and…",-80.162825,2026-05-31T07:17:42Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoid0Vfamt3QmQ4UkdiTWJKNzdTYmE1USIsImkiOiI1NzQ2NDU2NzE1In0.RXEDcel1mc4YDkV2wNvxefYjF_xIouQWeDOrOJwqrH0,5746456715,https://www.adzuna.com/land/ad/5746456715?se=wE_jkwBd8RGbMbJ77Sba5Q&utm_medium=api&utm_source=abfa41a4&v=5D5D01F85339DA7925013CC48F0220D02E05ACFB,Remote Benefits Advisor,1,Adzuna::API::Response::Job,74531.13,25.693713,Adzuna::API::Response::Category,Customer Services Jobs,customer-services-jobs,"['US', 'Florida', 'Miami-Dade County', 'Key Biscayne']","Key Biscayne, Miami-Dade County",Adzuna::API::Response::Location,Adzuna::API::Response::Company,HMG Careers Careers,full_time,
70000.0,"Job Description Job Description DEDICATED DRIVERS: Great Home Time & Pay Earn up to $70,000 or more annually Bonuses may be available Call and ask for details of routes available in your area. Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents 401(k) Match Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Short-Term and Long-Term Disability Insurance Accident Insurance Hospital Indemnity, and Critical Illness …",-85.6781,2026-05-31T07:17:42Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoid0Vfamt3QmQ4UkdiTWJKNzdTYmE1USIsImkiOiI1NzQ2NDU2ODQ4In0.1DxAuDABTFl7mcs8rQ-EvQiOizCBKzr6CW6uItqXVnM,5746456848,https://www.adzuna.com/land/ad/5746456848?se=wE_jkwBd8RGbMbJ77Sba5Q&utm_medium=api&utm_source=abfa41a4&v=2327773E766EE28A6C2EA337C71053DC96E9BFA6,CDL-A Company Driver - 1-5mo EXP Required - Dedicated - Dry Van - $70k per year,0,Adzuna::API::Response::Job,0.0,40.0564,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,"['US', 'Indiana', 'Madison County', 'Anderson']","Anderson, Madison County",Adzuna::API::Response::Location,Adzuna::API::Response::Company,U.S. Xpress - Dedicated Careers,,
67934.6,"Job Description Job Description This full-time position offers flexible work hours and ample opportunities for advancement into management roles. You will work remotely to serve clients and offer valuable advice and protection to individuals and their families. ﻿ What We Offer: Remote, work from home career. Average first-year earnings of $69K commission  bonuses. Life-long residual income through renewals. Unionized position with stock options. Excellent benefits package - medical, dental, and…",-104.848884,2026-05-31T07:17:42Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoid0Vfamt3QmQ4UkdiTWJKNzdTYmE1USIsImkiOiI1NzQ2NDU2ODE4In0.rlwDPlERYHG5GosF2t9vWKT75No4P106QqHt8IVtGn0,5746456818,https://www.adzuna.com/land/ad/5746456818?se=wE_jkwBd8RGbMbJ77Sba5Q&utm_medium=api&utm_source=abfa41a4&v=E66098717E29FE9B4298C87CAA28261555B978C0,Remote Sales Enrollment Specialist,1,Adzuna::API::Response::Job,67934.6,37.132798,Adzuna::API::Response::Category,Customer Services Jobs,customer-services-jobs,"['US', 'Colorado', 'Las Animas County', 'East Weston']","East Weston, Las Animas County",Adzuna::API::Response::Location,Adzuna::API::Response::Company,HMG Careers Careers,full_time,
108163.39,"Job Description Job Description COMPANY DRIVERS At Keim TS, you’ll primarily haul building products, with 60% of the loads preloaded and pretarped—with no Canada and no hazmat. Benefits for Company Driver Trucking Jobs at Keim TS include: Dedicated Home Time Paid Weekly New Equipment Regional or OTR Lanes 60% of loads pre-loaded & 45% pre-tarped We do not slip seat 1800W inverters Start at 68 mph cruise – could be 75 mph! Free rider program Insurance Coeur Health Insurance (Utilizes the Cigna P…",-87.573224,2026-05-31T07:17:42Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoid0Vfamt3QmQ4UkdiTWJKNzdTYmE1USIsImkiOiI1NzQ2NDU2NzE4In0.Asg3LbhIymmewU9G7G91MWw68Paomeo2LWLQPibY6rQ,5746456718,https://www.adzuna.com/land/ad/5746456718?se=wE_jkwBd8RGbMbJ77Sba5Q&utm_medium=api&utm_source=abfa41a4&v=C3FBCF4EBDF91F08414E983683BEA34E5359792C,Regional Truck Driver Company - 1yr EXP Required - Flatbed,1,Adzuna::API::Response::Job,108163.39,37.974481,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,"['US', 'Indiana', 'Vanderburgh County', 'Evansville']","Evansville, Vanderburgh County",Adzuna::API::Response::Location,Adzuna::API::Response::Company,"Keim TS, Inc. Careers",,
70000.0,"Job Description Job Description DEDICATED DRIVERS: Great Home Time & Pay Earn up to $70,000 or more annually Bonuses may be available Call and ask for details of routes available in your area. Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents 401(k) Match Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Short-Term and Long-Term Disability Insurance Accident Insurance Hospital Indemnity, and Critical Illness …",-83.18634,2026-05-31T07:17:42Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc0NjQ1NjcwNSIsInMiOiJ3RV9qa3dCZDhSR2JNYko3N1NiYTVRIn0.0LBS3TgEmyfsjJv5gFmQSarX0lUAsHuyLjMnV6rRMFg,5746456705,https://www.adzuna.com/land/ad/5746456705?se=wE_jkwBd8RGbMbJ77Sba5Q&utm_medium=api&utm_source=abfa41a4&v=68841EC90FFC4B7FB509781A64529F7A61A80178,Class A CDL Company Driver - 1-5mo EXP Required - Dedicated - Dry Van - $70k per year,0,Adzuna::API::Response::Job,0.0,41.13774,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,"['US', 'Ohio', 'Seneca County', 'Ink']","Ink, Seneca County",Adzuna::API::Response::Location,Adzuna::API::Response::Company,U.S. Xpress - Dedicated Careers,,
134865.17,"Job Description Job Description Job Title: Commercial Construction Estimator Overview: We are seeking a dedicated and experienced Commercial Construction Estimator to join our team. The ideal candidate will possess a strong background in construction estimation, with a focus on commercial building projects. This role offers an exciting opportunity to contribute to the success of diverse construction ventures by accurately assessing project costs, analyzing bids, and collaborating with project s…",-117.537844,2026-05-31T07:17:42Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoid0Vfamt3QmQ4UkdiTWJKNzdTYmE1USIsImkiOiI1NzQ2NDU2Nzc4In0.O4CZIebyZvzQnSzPPcFh5EmpJqfw38ptRJaq4Ps3rmQ,5746456778,https://www.adzuna.com/land/ad/5746456778?se=wE_jkwBd8RGbMbJ77Sba5Q&utm_medium=api&utm_source=abfa41a4&v=2973540A36BCC7EE8EFFD32DC57AE9F5821517FC,Commercial Construction Estimator,1,Adzuna::API::Response::Job,134865.17,33.881383,Adzuna::API::Response::Category,Trade & Construction Jobs,trade-construction-jobs,"['US', 'California', 'Riverside County', 'Corona']","Corona, Riverside County",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Real to Real ,full_time,permanent
118264.09,"Job Description Job Description LITIGATION ATTORNEY Do you want to be a Trial Lawyer?! Surround yourself with Trial Lawyers! Our firm has 7 ABOTA Members! Come join our civil defense litigation firm located in Irvine. We are seeking an associate for our litigation practice group to handle general liability cases including, commercial, and umbrella policies, involving catastrophic injuries, wrongful death, HOA, in a fast-paced and highly demanding atmosphere. Job duties include: Handling cases f…",-117.75493,2026-05-31T07:17:42Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoid0Vfamt3QmQ4UkdiTWJKNzdTYmE1USIsImkiOiI1NzQ2NDU2ODA0In0.PgJ4TRZGIUAru9Qy_11_e5QczIlRjMd3QnQDmgYcj-I,5746456804,https://www.adzuna.com/land/ad/5746456804?se=wE_jkwBd8RGbMbJ77Sba5Q&utm_medium=api&utm_source=abfa41a4&v=818ACD61C4F58C5EF15CB2295DF81567B7BB76DC,INSURANCE DEFENSE LITIGATION ATTORNEY,1,Adzuna::API::Response::Job,118264.09,33.751486,Adzuna::API::Response::Category,Legal Jobs,legal-jobs,"['US', 'California', 'Orange County', 'Irvine']","Irvine, Orange County",Adzuna::API::Response::Location,Adzuna::API::Response::Company,"Gates, Gonter, Guy, Proudfoot & Muench LLP",full_time,permanent
59639.69,"Job Description Job Description The Logistics Lead is responsible for overseeing, coordinating, and assisting with receiving, order processing, shipping, storing supplies, and dispatching materials to ensure effective and efficient operations and material transportation. This position includes a pay rate starting at $30.00 per hour, plus a $3.00 shift differential for the night shift. Primary Responsibilities Lead a group of Material Handlers in daily production tasks within the warehouse Serve…",-104.901362,2026-05-31T07:17:42Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc0NjQ1NjgyMCIsInMiOiJ3RV9qa3dCZDhSR2JNYko3N1NiYTVRIn0.QuxmFfJ8hni0vwVBcCHx7HjtzEE7HdIJo22OckIRVUM,5746456820,https://www.adzuna.com/land/ad/5746456820?se=wE_jkwBd8RGbMbJ77Sba5Q&utm_medium=api&utm_source=abfa41a4&v=700006A21C13665A3251BADF63F0C010944C58C7,Logistics Lead,1,Adzuna::API::Response::Job,59639.69,40.477482,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,"['US', 'Colorado', 'Weld County', 'Windsor']","Windsor, Weld County",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Vestas Careers,,
67847.52,"Job Description Job Description Job Description coordinate with local subcontractor, clients of container terminal set up excel sheet with project information order parts from Local vender and keep record write daily report both to customer and management communicate with customer and keep good relationship with customer sort out the project cost and have a weekly report to the project manager record the punchlist items or other request which required by the customer assist the project manager …",-117.75493,2026-05-31T07:17:42Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoid0Vfamt3QmQ4UkdiTWJKNzdTYmE1USIsImkiOiI1NzQ2NDU2NzEyIn0.Ail09Z4BzwJIfDGNuS6yZ8O7HnmzvQnnTOo3K44AIvY,5746456712,https://www.adzuna.com/land/ad/5746456712?se=wE_jkwBd8RGbMbJ77Sba5Q&utm_medium=api&utm_source=abfa41a4&v=BBAFAA07B03B1A4BCE3CC1F5B8EB8DEF32CF83F8,Onsite Project Engineer,1,Adzuna::API::Response::Job,67847.52,33.751486,Adzuna::API::Response::Category,Engineering Jobs,engineering-jobs,"['US', 'California', 'Orange County', 'Irvine']","Irvine, Orange County",Adzuna::API::Response::Location,Adzuna::API::Response::Company,ZPMC NORTH AMERICA INC,full_time,permanent
125553.36,"Job Description Job Description We are looking to hire an Exterior Plasterer / Lath & Plaster Crew for upcoming work. Scope includes: Exterior lath & accessories installation Weather barrier integration Scratch, brown, and color/finish coats Foam trim installation & detailing EIFS and repair/patch work Jobsite prep, cleanup, and protection of adjacent surfaces Candidates must maintain quality workmanship, meet schedule deadlines, follow safety protocols, and communicate professionally. Referenc…",-117.396162,2026-05-31T07:17:42Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc0NjQ1Njc5NCIsInMiOiJ3RV9qa3dCZDhSR2JNYko3N1NiYTVRIn0.CwBdGuWr_1-nGUVhf4dShfgQH6QbsYD6BnlgezI2UB8,5746456794,https://www.adzuna.com/land/ad/5746456794?se=wE_jkwBd8RGbMbJ77Sba5Q&utm_medium=api&utm_source=abfa41a4&v=43D31025447F591146520F6D6C38AE6E3222A1B8,Stucco Plasterer,1,Adzuna::API::Response::Job,125553.36,33.953355,Adzuna::API::Response::Category,Trade & Construction Jobs,trade-construction-jobs,"['US', 'California', 'Riverside County', 'Riverside']","Riverside, Riverside County",Adzuna::API::Response::Location,Adzuna::API::Response::Company,MZ SCAFFOLD & PLASTERING,full_time,permanent
135928.89,"Job Description Job Description Solo Drivers: 2,000 Miles Per Week On Average $4,000 Sign On Bonus Choose Home Time that works for you Top 20% of our OTR Drivers earn $1,600 Weekly Team Drivers: $5,000 Sign-On Bonus/split with an average of 5,000 miles per week! $0.72 - $0.80 CPM Split Starting Pay Don't have a team partner? We will help you find the right partner with our Team Match program. Or make your own team. Now's the time to bring on a family member or friend to be your teammate on the …",-76.565159,2026-05-31T07:17:42Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoid0Vfamt3QmQ4UkdiTWJKNzdTYmE1USIsImkiOiI1NzQ2NDU2ODE5In0.mHFgiHXBhjhV7nm1vh_b7o7p4bMP5mTvVQ3F4sQAmc4,5746456819,https://www.adzuna.com/land/ad/5746456819?se=wE_jkwBd8RGbMbJ77Sba5Q&utm_medium=api&utm_source=abfa41a4&v=0F0C62C408B3FC85050D53E8329043012CD39202,CDL-A Company Driver - 1-5mo EXP Required - OTR - Dry Van,1,Adzuna::API::Response::Job,135928.89,39.081557,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,"['US', 'Maryland', 'Anne Arundel County', 'Severna Park']","Severna Park, Anne Arundel County",Adzuna::API::Response::Location,Adzuna::API::Response::Company,U.S. Xpress - OTR Careers,,
181228.58,"Job Description Job Description Join Our Team as a Civil Litigation/Insurance Defense Attorney With over 120 years of providing exceptional legal services, The Law Offices of Borton Petrini, LLP is a renowned leader in California law. Our team of legal professionals is dedicated to delivering unparalleled results for our clients. Our attorneys offer proven expertise in civil litigation, family law, bankruptcy, estate and tax planning, land use, insurance law, corporate law, employment law, publ…",,2026-05-31T07:17:42Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoid0Vfamt3QmQ4UkdiTWJKNzdTYmE1USIsImkiOiI1NzQ2NDU2NzM1In0.5W_BlwJdc0aU0VH3z2g-JzbOepXHHVBDaRbs5jBEJIY,5746456735,https://www.adzuna.com/land/ad/5746456735?se=wE_jkwBd8RGbMbJ77Sba5Q&utm_medium=api&utm_source=abfa41a4&v=AB641318D06BDAC71053DA2060E0A58194127548,Litigation Attorney,1,Adzuna::API::Response::Job,181228.58,,Adzuna::API::Response::Category,Legal Jobs,legal-jobs,"['US', 'California', 'Los Angeles County', 'Los Angeles']","Los Angeles, Los Angeles County",Adzuna::API::Response::Location,Adzuna::API::Response::Company,"Borton Petrini, LLP",full_time,permanent
79840.75,"Job Description Job Description Job Title: Civil Engineer Job Description This role focuses on site civil and land development design for a mix of residential, commercial, industrial, and mixed-use projects, including subdivisions and multi-family developments. You will prepare comprehensive civil engineering construction documents, perform detailed stormwater management and grading design, and support permitting and compliance efforts. The position offers close collaboration with experienced p…",-74.277264,2026-05-31T07:17:42Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoid0Vfamt3QmQ4UkdiTWJKNzdTYmE1USIsImkiOiI1NzQ2NDU2ODQ2In0.WINRh7wVfvk4ybFZFO5lzdYqHqRP2Eil5WdWSQwoHgg,5746456846,https://www.adzuna.com/land/ad/5746456846?se=wE_jkwBd8RGbMbJ77Sba5Q&utm_medium=api&utm_source=abfa41a4&v=B2B9FE54B5E639C0BBDF1BAAD4600CE2EE3382A2,Civil Engineer,1,Adzuna::API::Response::Job,79840.75,40.245373,Adzuna::API::Response::Category,Engineering Jobs,engineering-jobs,"['US', 'New Jersey', 'Monmouth County', 'Freehold']","Freehold, Monmouth County",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Actalent Careers,,contract
37850.19,"Job Description Job Description Manufacturing Technician Job Description The Manufacturing Technician is responsible for setting up, operating, monitoring, and troubleshooting silicone coating, converting, and packaging equipment. This role includes tasks such as start-up/shutdowns, changeovers, inspections, packaging, and small preventative maintenance. Responsibilities Run and monitor reactors, mixers, and automated systems following established procedures. Perform inspections, measurements, …",-75.47075,2026-05-31T07:17:42Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoid0Vfamt3QmQ4UkdiTWJKNzdTYmE1USIsImkiOiI1NzQ2NDU2ODMwIn0.BnUwPPvVc1q2dM_kE56CqJCRqZeJOdSx0_pI4DrUlrQ,5746456830,https://www.adzuna.com/land/ad/5746456830?se=wE_jkwBd8RGbMbJ77Sba5Q&utm_medium=api&utm_source=abfa41a4&v=E7DA11BB2601E43D6BE9D31C773596B35354AC2C,Manufacturing Technician,1,Adzuna::API::Response::Job,37850.19,40.602316,Adzuna::API::Response::Category,Engineering Jobs,engineering-jobs,"['US', 'Pennsylvania', 'Lehigh County', 'Allentown']","Allentown, Lehigh County",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Aerotek Careers,,contract
63092.77,"Job Description Job Description UDR, Inc. and its affiliated companies are adding a Maintenance Technician to our team at The Westerly on Lincoln, our exclusive apartment community (583 homes) in Marina del Rey, CA. Do you thrive on crafting an amazing customer experience and providing satisfying solutions to customers? Do you want to be a ""Care Hero"" and it's your job to save the customer's day? As a Maintenance Technician , every day is an opportunity for you to deliver first-class service in…",-118.44864,2026-05-31T07:17:42Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc0NjQ1Njg3MCIsInMiOiJ3RV9qa3dCZDhSR2JNYko3N1NiYTVRIn0.PAkjjvOhwylKvrBnMgIxuhDaKLRnB0HXDqRNFbquqAY,5746456870,https://www.adzuna.com/land/ad/5746456870?se=wE_jkwBd8RGbMbJ77Sba5Q&utm_medium=api&utm_source=abfa41a4&v=C90E0060933F795A5661C467C661438D430D9B3B,Apartment Maintenance Technician - The Westerly on Lincoln,1,Adzuna::API::Response::Job,63092.77,33.97908,Adzuna::API::Response::Category,Trade & Construction Jobs,trade-construction-jobs,"['US', 'California', 'Los Angeles County', 'Marina Del Rey']","Marina Del Rey, Los Angeles County",Adzuna::API::Response::Location,Adzuna::API::Response::Company,UDR Inc Careers,,
58232.59,"Job Description Job Description We are looking for a paralegal, focusing on employment and personal injury litigation. We are based in North County but, after a probationary period, we would consider accommodating this as a partially remote position. Hourly rate will vary based on experience. This would be an ideal position for someone looking for greater flexibility in their schedule. Responsibilities: Drafting pleadings and discovery Filing documents with the court Scheduling meetings and man…",-117.164709,2026-05-31T07:17:42Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoid0Vfamt3QmQ4UkdiTWJKNzdTYmE1USIsImkiOiI1NzQ2NDU2NzgxIn0.XsVLl8nQDu_lunckN68xAGrHMWtcqu0II8ux9x0xiqw,5746456781,https://www.adzuna.com/land/ad/5746456781?se=wE_jkwBd8RGbMbJ77Sba5Q&utm_medium=api&utm_source=abfa41a4&v=8C46BB1173B06C83E97677B0EF5B718A26C6ED36,Litigation Paralegal,1,Adzuna::API::Response::Job,58232.59,32.726967,Adzuna::API::Response::Category,Legal Jobs,legal-jobs,"['US', 'California', 'San Diego County', 'San Diego']","San Diego, San Diego County",Adzuna::API::Response::Location,Adzuna::API::Response::Company,"Campbell Law, APC",full_time,permanent
49480.59,"Job Description Job Description Position: Shipping Clerk Shift: 8:30 am to 5:00 pm, Monday-Friday Pay: $$18.00-$20.00 p/h DOE Location: Yorba Linda, CA Job Summary: We are looking for a detail-oriented and dependable Shipping Clerk to join our team! This role is ideal for someone who takes pride in their work, stays focused, and is eager to grow within the company. Skills Desired: Minimum 2 years of shipping experience Familiar with UPS, Fed Ex, DHL is a plus! Strong attention to detail to ensu…",-117.804426,2026-05-31T07:17:42Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoid0Vfamt3QmQ4UkdiTWJKNzdTYmE1USIsImkiOiI1NzQ2NDU2NzcxIn0.k0u-KQ5x0wTCh3BsAI-wVgnzkQQeJPR3WFnLEj82zWc,5746456771,https://www.adzuna.com/land/ad/5746456771?se=wE_jkwBd8RGbMbJ77Sba5Q&utm_medium=api&utm_source=abfa41a4&v=515F6BB6B5569DB0E092B3C713AC17DBD3B811A8,Shipping Clerk,1,Adzuna::API::Response::Job,49480.59,33.89039,Adzuna::API::Response::Category,Accounting & Finance Jobs,accounting-finance-jobs,"['US', 'California', 'Orange County', 'Yorba Linda']","Yorba Linda, Orange County",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Kimco Staffing Careers,,
