salary_max,description,__CLASS__,title,salary_is_predicted,salary_min,id,adref,latitude,redirect_url,created,longitude,location.display_name,location.area,location.__CLASS__,company.__CLASS__,company.display_name,category.__CLASS__,category.tag,category.label,contract_time,contract_type
40407.84,"Women who choose to become gestational carriers provide an extraordinary gift to help build a family. Many individuals and couples are unable to carry a pregnancy on their own for medical or personal reasons, and surrogates play a vital role in helping make parenthood possible. At Gift of Life Surrogacy Agency, we guide and support our carriers every step of the way. If you are considering becoming a surrogate, it is important to understand both the medical process and the emotional journey inv…",Adzuna::API::Response::Job,Become a Surrogate – Competitive Compensation & Support,1,40407.84,5676001578,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY3NjAwMTU3OCIsInMiOiI1RDl2aXNNbThSR0p3TkhQZHNFUHpBIn0.gxdvjdRoOUhe8ao1rLjcSbMO_OnkQeY-EX2rZnTal9c,40.898553,https://www.adzuna.com/details/5676001578?utm_medium=api&utm_source=abfa41a4,2026-03-23T09:29:05Z,-83.630767,"Arlington, Hancock County","['US', 'Ohio', 'Hancock County', 'Arlington']",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Gift of Life Surrogacy,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,,
35044.95,"Women who choose to become gestational carriers provide an extraordinary gift to help build a family. Many individuals and couples are unable to carry a pregnancy on their own for medical or personal reasons, and surrogates play a vital role in helping make parenthood possible. At Gift of Life Surrogacy Agency, we guide and support our carriers every step of the way. If you are considering becoming a surrogate, it is important to understand both the medical process and the emotional journey inv…",Adzuna::API::Response::Job,Become a Surrogate – Competitive Compensation & Support,1,35044.95,5676001471,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNUQ5dmlzTW04UkdKd05IUGRzRVB6QSIsImkiOiI1Njc2MDAxNDcxIn0.rcfAgxyHyOrGFwxSpKEFzhE2Ah8OOnl283cdDhM5qPY,40.882162,https://www.adzuna.com/details/5676001471?utm_medium=api&utm_source=abfa41a4,2026-03-23T09:29:05Z,-89.500949,"Edgewater Terrace, Peoria County","['US', 'Illinois', 'Peoria County', 'Edgewater Terrace']",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Gift of Life Surrogacy,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,,
37398.49,"Women who choose to become gestational carriers provide an extraordinary gift to help build a family. Many individuals and couples are unable to carry a pregnancy on their own for medical or personal reasons, and surrogates play a vital role in helping make parenthood possible. At Gift of Life Surrogacy Agency, we guide and support our carriers every step of the way. If you are considering becoming a surrogate, it is important to understand both the medical process and the emotional journey inv…",Adzuna::API::Response::Job,Become a Surrogate – Competitive Compensation & Support,1,37398.49,5676001524,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNUQ5dmlzTW04UkdKd05IUGRzRVB6QSIsImkiOiI1Njc2MDAxNTI0In0.aYphWnYw0bD3in-oj3vpSH3MStUB6gLD4yTVU683HUY,41.263204,https://www.adzuna.com/details/5676001524?utm_medium=api&utm_source=abfa41a4,2026-03-23T09:29:05Z,-89.22993,"Granville, Putnam County","['US', 'Illinois', 'Putnam County', 'Granville']",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Gift of Life Surrogacy,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,,
37989.42,"Women who choose to become gestational carriers provide an extraordinary gift to help build a family. Many individuals and couples are unable to carry a pregnancy on their own for medical or personal reasons, and surrogates play a vital role in helping make parenthood possible. At Gift of Life Surrogacy Agency, we guide and support our carriers every step of the way. If you are considering becoming a surrogate, it is important to understand both the medical process and the emotional journey inv…",Adzuna::API::Response::Job,Become a Surrogate – Competitive Compensation & Support,1,37989.42,5676001488,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY3NjAwMTQ4OCIsInMiOiI1RDl2aXNNbThSR0p3TkhQZHNFUHpBIn0.YdwHlTrE4fYEJ3o3LKIqedy0kfq9WG1xfbA1rqU_fRo,40.60338,https://www.adzuna.com/details/5676001488?utm_medium=api&utm_source=abfa41a4,2026-03-23T09:29:05Z,-78.33396,"Bellwood, Blair County","['US', 'Pennsylvania', 'Blair County', 'Bellwood']",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Gift of Life Surrogacy,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,,
37660.37,"Women who choose to become gestational carriers provide an extraordinary gift to help build a family. Many individuals and couples are unable to carry a pregnancy on their own for medical or personal reasons, and surrogates play a vital role in helping make parenthood possible. At Gift of Life Surrogacy Agency, we guide and support our carriers every step of the way. If you are considering becoming a surrogate, it is important to understand both the medical process and the emotional journey inv…",Adzuna::API::Response::Job,Become a Surrogate – Competitive Compensation & Support,1,37660.37,5676001558,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNUQ5dmlzTW04UkdKd05IUGRzRVB6QSIsImkiOiI1Njc2MDAxNTU4In0.BIIIpDCweY7U6MdKohkVJDJOF_KixK3OyQ2pp8sambg,40.3647,https://www.adzuna.com/details/5676001558?utm_medium=api&utm_source=abfa41a4,2026-03-23T09:29:05Z,-88.86822,"Downs, McLean County","['US', 'Illinois', 'McLean County', 'Downs']",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Gift of Life Surrogacy,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,,
37738.46,"Women who choose to become gestational carriers provide an extraordinary gift to help build a family. Many individuals and couples are unable to carry a pregnancy on their own for medical or personal reasons, and surrogates play a vital role in helping make parenthood possible. At Gift of Life Surrogacy Agency, we guide and support our carriers every step of the way. If you are considering becoming a surrogate, it is important to understand both the medical process and the emotional journey inv…",Adzuna::API::Response::Job,Become a Surrogate – Competitive Compensation & Support,1,37738.46,5676001516,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY3NjAwMTUxNiIsInMiOiI1RDl2aXNNbThSR0p3TkhQZHNFUHpBIn0.42afE0p4WymEkv_iH2S0XdelStJdeB74Yr3i4zvZ1A4,40.096862,https://www.adzuna.com/details/5676001516?utm_medium=api&utm_source=abfa41a4,2026-03-23T09:29:05Z,-75.104882,"Fox Chase Manor, Montgomery County","['US', 'Pennsylvania', 'Montgomery County', 'Fox Chase Manor']",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Gift of Life Surrogacy,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,,
34443.94,"Women who choose to become gestational carriers provide an extraordinary gift to help build a family. Many individuals and couples are unable to carry a pregnancy on their own for medical or personal reasons, and surrogates play a vital role in helping make parenthood possible. At Gift of Life Surrogacy Agency, we guide and support our carriers every step of the way. If you are considering becoming a surrogate, it is important to understand both the medical process and the emotional journey inv…",Adzuna::API::Response::Job,Become a Surrogate – Competitive Compensation & Support,1,34443.94,5676001501,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY3NjAwMTUwMSIsInMiOiI1RDl2aXNNbThSR0p3TkhQZHNFUHpBIn0.Sh1mLlX5UXJ9pv2PEqeqkvnVqFIzUX-H39rrKugzKqI,41.629397,https://www.adzuna.com/details/5676001501?utm_medium=api&utm_source=abfa41a4,2026-03-23T09:29:05Z,-88.68163,"Somonauk, DeKalb County","['US', 'Illinois', 'DeKalb County', 'Somonauk']",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Gift of Life Surrogacy,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,,
38945.54,"Women who choose to become gestational carriers provide an extraordinary gift to help build a family. Many individuals and couples are unable to carry a pregnancy on their own for medical or personal reasons, and surrogates play a vital role in helping make parenthood possible. At Gift of Life Surrogacy Agency, we guide and support our carriers every step of the way. If you are considering becoming a surrogate, it is important to understand both the medical process and the emotional journey inv…",Adzuna::API::Response::Job,Become a Surrogate – Competitive Compensation & Support,1,38945.54,5676001538,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNUQ5dmlzTW04UkdKd05IUGRzRVB6QSIsImkiOiI1Njc2MDAxNTM4In0.rzGLLt4OOm_9akgIAo5JdwovUIdDhuyGudq0C-Dg0SE,40.379699,https://www.adzuna.com/details/5676001538?utm_medium=api&utm_source=abfa41a4,2026-03-23T09:29:05Z,-89.534343,"Delavan, Tazewell County","['US', 'Illinois', 'Tazewell County', 'Delavan']",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Gift of Life Surrogacy,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,,
36290.92,"Women who choose to become gestational carriers provide an extraordinary gift to help build a family. Many individuals and couples are unable to carry a pregnancy on their own for medical or personal reasons, and surrogates play a vital role in helping make parenthood possible. At Gift of Life Surrogacy Agency, we guide and support our carriers every step of the way. If you are considering becoming a surrogate, it is important to understand both the medical process and the emotional journey inv…",Adzuna::API::Response::Job,Become a Surrogate – Competitive Compensation & Support,1,36290.92,5676001528,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNUQ5dmlzTW04UkdKd05IUGRzRVB6QSIsImkiOiI1Njc2MDAxNTI4In0.sA7YHkoPN7fLylNSL9cQqtJ3fOrIxkGZcG8zkFEFySg,40.562911,https://www.adzuna.com/details/5676001528?utm_medium=api&utm_source=abfa41a4,2026-03-23T09:29:05Z,-80.148831,"Sewickley, Allegheny County","['US', 'Pennsylvania', 'Allegheny County', 'Sewickley']",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Gift of Life Surrogacy,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,,
35981.32,"Women who choose to become gestational carriers provide an extraordinary gift to help build a family. Many individuals and couples are unable to carry a pregnancy on their own for medical or personal reasons, and surrogates play a vital role in helping make parenthood possible. At Gift of Life Surrogacy Agency, we guide and support our carriers every step of the way. If you are considering becoming a surrogate, it is important to understand both the medical process and the emotional journey inv…",Adzuna::API::Response::Job,Become a Surrogate – Competitive Compensation & Support,1,35981.32,5676001496,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY3NjAwMTQ5NiIsInMiOiI1RDl2aXNNbThSR0p3TkhQZHNFUHpBIn0.4fcezFtpHeFtfSf0Eik2tP0NyGCyNSgK_VBtuzQCTGQ,39.502468,https://www.adzuna.com/details/5676001496?utm_medium=api&utm_source=abfa41a4,2026-03-23T09:29:05Z,-82.07642,"Glouster, Athens County","['US', 'Ohio', 'Athens County', 'Glouster']",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Gift of Life Surrogacy,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,,
34409.79,"Women who choose to become gestational carriers provide an extraordinary gift to help build a family. Many individuals and couples are unable to carry a pregnancy on their own for medical or personal reasons, and surrogates play a vital role in helping make parenthood possible. At Gift of Life Surrogacy Agency, we guide and support our carriers every step of the way. If you are considering becoming a surrogate, it is important to understand both the medical process and the emotional journey inv…",Adzuna::API::Response::Job,Become a Surrogate – Competitive Compensation & Support,1,34409.79,5676001580,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNUQ5dmlzTW04UkdKd05IUGRzRVB6QSIsImkiOiI1Njc2MDAxNTgwIn0.T2BjadxzHm023ryrJTGIpXS8HRrxejfZDkDZVw5VhRw,43.20661,https://www.adzuna.com/details/5676001580?utm_medium=api&utm_source=abfa41a4,2026-03-23T09:29:05Z,-85.961745,"Ravenna, Muskegon County","['US', 'Michigan', 'Muskegon County', 'Ravenna']",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Gift of Life Surrogacy,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,,
36414.48,"Women who choose to become gestational carriers provide an extraordinary gift to help build a family. Many individuals and couples are unable to carry a pregnancy on their own for medical or personal reasons, and surrogates play a vital role in helping make parenthood possible. At Gift of Life Surrogacy Agency, we guide and support our carriers every step of the way. If you are considering becoming a surrogate, it is important to understand both the medical process and the emotional journey inv…",Adzuna::API::Response::Job,Become a Surrogate – Competitive Compensation & Support,1,36414.48,5676001466,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNUQ5dmlzTW04UkdKd05IUGRzRVB6QSIsImkiOiI1Njc2MDAxNDY2In0._-9MTmgHPM-51tiZGlstKrF4upCCc0ppQ-jv4-BjW5g,38.714462,https://www.adzuna.com/details/5676001466?utm_medium=api&utm_source=abfa41a4,2026-03-23T09:29:05Z,-89.788335,"Marine, Madison County","['US', 'Illinois', 'Madison County', 'Marine']",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Gift of Life Surrogacy,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,,
44100.2,"Women who choose to become gestational carriers provide an extraordinary gift to help build a family. Many individuals and couples are unable to carry a pregnancy on their own for medical or personal reasons, and surrogates play a vital role in helping make parenthood possible. At Gift of Life Surrogacy Agency, we guide and support our carriers every step of the way. If you are considering becoming a surrogate, it is important to understand both the medical process and the emotional journey inv…",Adzuna::API::Response::Job,Become a Surrogate – Competitive Compensation & Support,1,44100.2,5676001481,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY3NjAwMTQ4MSIsInMiOiI1RDl2aXNNbThSR0p3TkhQZHNFUHpBIn0.yHyATJOUFR1goIiPDN5q7tLkEIGbfVX_xq9zNp_mvmM,40.27044,https://www.adzuna.com/details/5676001481?utm_medium=api&utm_source=abfa41a4,2026-03-23T09:29:05Z,-76.80546,"Swatara, Dauphin County","['US', 'Pennsylvania', 'Dauphin County', 'Swatara']",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Gift of Life Surrogacy,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,,
35996.25,"Women who choose to become gestational carriers provide an extraordinary gift to help build a family. Many individuals and couples are unable to carry a pregnancy on their own for medical or personal reasons, and surrogates play a vital role in helping make parenthood possible. At Gift of Life Surrogacy Agency, we guide and support our carriers every step of the way. If you are considering becoming a surrogate, it is important to understand both the medical process and the emotional journey inv…",Adzuna::API::Response::Job,Become a Surrogate – Competitive Compensation & Support,1,35996.25,5676001517,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY3NjAwMTUxNyIsInMiOiI1RDl2aXNNbThSR0p3TkhQZHNFUHpBIn0.F5zGpPTERIkUUbSEzRzxCGXjF4WpF52D6IkE2rudEis,39.963769,https://www.adzuna.com/details/5676001517?utm_medium=api&utm_source=abfa41a4,2026-03-23T09:29:05Z,-77.007912,"East Berlin, Adams County","['US', 'Pennsylvania', 'Adams County', 'East Berlin']",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Gift of Life Surrogacy,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,,
38894.73,"Women who choose to become gestational carriers provide an extraordinary gift to help build a family. Many individuals and couples are unable to carry a pregnancy on their own for medical or personal reasons, and surrogates play a vital role in helping make parenthood possible. At Gift of Life Surrogacy Agency, we guide and support our carriers every step of the way. If you are considering becoming a surrogate, it is important to understand both the medical process and the emotional journey inv…",Adzuna::API::Response::Job,Become a Surrogate – Competitive Compensation & Support,1,38894.73,5676001547,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY3NjAwMTU0NyIsInMiOiI1RDl2aXNNbThSR0p3TkhQZHNFUHpBIn0.vapqrXp4E_1Nikc4b0gFuOWXxbtmAOrb-bXLmZiRGgE,39.889423,https://www.adzuna.com/details/5676001547?utm_medium=api&utm_source=abfa41a4,2026-03-23T09:29:05Z,-88.73343,"Cerro Gordo, Piatt County","['US', 'Illinois', 'Piatt County', 'Cerro Gordo']",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Gift of Life Surrogacy,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,,
36522.57,"Women who choose to become gestational carriers provide an extraordinary gift to help build a family. Many individuals and couples are unable to carry a pregnancy on their own for medical or personal reasons, and surrogates play a vital role in helping make parenthood possible. At Gift of Life Surrogacy Agency, we guide and support our carriers every step of the way. If you are considering becoming a surrogate, it is important to understand both the medical process and the emotional journey inv…",Adzuna::API::Response::Job,Become a Surrogate – Competitive Compensation & Support,1,36522.57,5676001540,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY3NjAwMTU0MCIsInMiOiI1RDl2aXNNbThSR0p3TkhQZHNFUHpBIn0.OGUuQXiUD4hRFM-oepuwD986IVusBEAbd9P1bQGfeDI,40.828383,https://www.adzuna.com/details/5676001540?utm_medium=api&utm_source=abfa41a4,2026-03-23T09:29:05Z,-77.688075,"Centre Hall, Centre County","['US', 'Pennsylvania', 'Centre County', 'Centre Hall']",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Gift of Life Surrogacy,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,,
36345.64,"Women who choose to become gestational carriers provide an extraordinary gift to help build a family. Many individuals and couples are unable to carry a pregnancy on their own for medical or personal reasons, and surrogates play a vital role in helping make parenthood possible. At Gift of Life Surrogacy Agency, we guide and support our carriers every step of the way. If you are considering becoming a surrogate, it is important to understand both the medical process and the emotional journey inv…",Adzuna::API::Response::Job,Become a Surrogate – Competitive Compensation & Support,1,36345.64,5676001504,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNUQ5dmlzTW04UkdKd05IUGRzRVB6QSIsImkiOiI1Njc2MDAxNTA0In0.1FhIzm9BwFfyerLLGKZoJF57aFShy3i81b2WQamHqoo,39.904379,https://www.adzuna.com/details/5676001504?utm_medium=api&utm_source=abfa41a4,2026-03-23T09:29:05Z,-82.415605,"Thornville, Perry County","['US', 'Ohio', 'Perry County', 'Thornville']",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Gift of Life Surrogacy,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,,
39845.28,"Women who choose to become gestational carriers provide an extraordinary gift to help build a family. Many individuals and couples are unable to carry a pregnancy on their own for medical or personal reasons, and surrogates play a vital role in helping make parenthood possible. At Gift of Life Surrogacy Agency, we guide and support our carriers every step of the way. If you are considering becoming a surrogate, it is important to understand both the medical process and the emotional journey inv…",Adzuna::API::Response::Job,Become a Surrogate – Competitive Compensation & Support,1,39845.28,5676001545,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNUQ5dmlzTW04UkdKd05IUGRzRVB6QSIsImkiOiI1Njc2MDAxNTQ1In0.aVK82zACJkhonwybzyHetEkQjeQxLHDrrkP5wqyxUAg,47.3136,https://www.adzuna.com/details/5676001545?utm_medium=api&utm_source=abfa41a4,2026-03-23T09:29:05Z,-88.33644,"Ahmeek, Keweenaw County","['US', 'Michigan', 'Keweenaw County', 'Ahmeek']",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Gift of Life Surrogacy,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,,
34810.89,"Women who choose to become gestational carriers provide an extraordinary gift to help build a family. Many individuals and couples are unable to carry a pregnancy on their own for medical or personal reasons, and surrogates play a vital role in helping make parenthood possible. At Gift of Life Surrogacy Agency, we guide and support our carriers every step of the way. If you are considering becoming a surrogate, it is important to understand both the medical process and the emotional journey inv…",Adzuna::API::Response::Job,Become a Surrogate – Competitive Compensation & Support,1,34810.89,5676001493,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNUQ5dmlzTW04UkdKd05IUGRzRVB6QSIsImkiOiI1Njc2MDAxNDkzIn0.tbLkpihS0ktqCCdefN0g28wSlkzM-IzPfwA37HPYWNE,40.949404,https://www.adzuna.com/details/5676001493?utm_medium=api&utm_source=abfa41a4,2026-03-23T09:29:05Z,-83.954218,"Pandora, Putnam County","['US', 'Ohio', 'Putnam County', 'Pandora']",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Gift of Life Surrogacy,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,,
38161.39,"Women who choose to become gestational carriers provide an extraordinary gift to help build a family. Many individuals and couples are unable to carry a pregnancy on their own for medical or personal reasons, and surrogates play a vital role in helping make parenthood possible. At Gift of Life Surrogacy Agency, we guide and support our carriers every step of the way. If you are considering becoming a surrogate, it is important to understand both the medical process and the emotional journey inv…",Adzuna::API::Response::Job,Become a Surrogate – Competitive Compensation & Support,1,38161.39,5676001575,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY3NjAwMTU3NSIsInMiOiI1RDl2aXNNbThSR0p3TkhQZHNFUHpBIn0.OXe5WC9cVYo-yLzAIYaK1OwliYcLmj4XdfgxCRAqB98,41.622204,https://www.adzuna.com/details/5676001575?utm_medium=api&utm_source=abfa41a4,2026-03-23T09:29:05Z,-83.728522,"Holland, Lucas County","['US', 'Ohio', 'Lucas County', 'Holland']",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Gift of Life Surrogacy,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,,
35300.18,"Women who choose to become gestational carriers provide an extraordinary gift to help build a family. Many individuals and couples are unable to carry a pregnancy on their own for medical or personal reasons, and surrogates play a vital role in helping make parenthood possible. At Gift of Life Surrogacy Agency, we guide and support our carriers every step of the way. If you are considering becoming a surrogate, it is important to understand both the medical process and the emotional journey inv…",Adzuna::API::Response::Job,Become a Surrogate – Competitive Compensation & Support,1,35300.18,5676001515,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY3NjAwMTUxNSIsInMiOiI1RDl2aXNNbThSR0p3TkhQZHNFUHpBIn0.vXSH1Q-rCHeD0LyMeWtjufYcuNGT_6P-sMCUV_0Bf1s,40.684767,https://www.adzuna.com/details/5676001515?utm_medium=api&utm_source=abfa41a4,2026-03-23T09:29:05Z,-82.03146,"Shreve, Wayne County","['US', 'Ohio', 'Wayne County', 'Shreve']",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Gift of Life Surrogacy,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,,
35519.14,"Women who choose to become gestational carriers provide an extraordinary gift to help build a family. Many individuals and couples are unable to carry a pregnancy on their own for medical or personal reasons, and surrogates play a vital role in helping make parenthood possible. At Gift of Life Surrogacy Agency, we guide and support our carriers every step of the way. If you are considering becoming a surrogate, it is important to understand both the medical process and the emotional journey inv…",Adzuna::API::Response::Job,Become a Surrogate – Competitive Compensation & Support,1,35519.14,5676001559,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY3NjAwMTU1OSIsInMiOiI1RDl2aXNNbThSR0p3TkhQZHNFUHpBIn0._Akj04ovklGKpbrS2qJTVY4qi0Ra7VIlH6rhOkwKshU,38.670877,https://www.adzuna.com/details/5676001559?utm_medium=api&utm_source=abfa41a4,2026-03-23T09:29:05Z,-83.761178,"Aberdeen, Brown County","['US', 'Ohio', 'Brown County', 'Aberdeen']",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Gift of Life Surrogacy,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,,
34569.32,"Women who choose to become gestational carriers provide an extraordinary gift to help build a family. Many individuals and couples are unable to carry a pregnancy on their own for medical or personal reasons, and surrogates play a vital role in helping make parenthood possible. At Gift of Life Surrogacy Agency, we guide and support our carriers every step of the way. If you are considering becoming a surrogate, it is important to understand both the medical process and the emotional journey inv…",Adzuna::API::Response::Job,Become a Surrogate – Competitive Compensation & Support,1,34569.32,5676001480,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNUQ5dmlzTW04UkdKd05IUGRzRVB6QSIsImkiOiI1Njc2MDAxNDgwIn0.6RvCk_Z-r9xvUlhzm4n1r2Gm7jviztkODoUutRra6pI,38.847776,https://www.adzuna.com/details/5676001480?utm_medium=api&utm_source=abfa41a4,2026-03-23T09:29:05Z,-90.078949,"Roxana, Madison County","['US', 'Illinois', 'Madison County', 'Roxana']",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Gift of Life Surrogacy,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,,
36834.73,"Women who choose to become gestational carriers provide an extraordinary gift to help build a family. Many individuals and couples are unable to carry a pregnancy on their own for medical or personal reasons, and surrogates play a vital role in helping make parenthood possible. At Gift of Life Surrogacy Agency, we guide and support our carriers every step of the way. If you are considering becoming a surrogate, it is important to understand both the medical process and the emotional journey inv…",Adzuna::API::Response::Job,Become a Surrogate – Competitive Compensation & Support,1,36834.73,5676001567,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUGkxeWk4TW04UkdxMHFRSXZ1TWhMQSIsImkiOiI1Njc2MDAxNTY3In0.jr8Zmba6circod8jFGe3a73jAELNAMICyHMezIH4WJk,40.55729,https://www.adzuna.com/details/5676001567?utm_medium=api&utm_source=abfa41a4,2026-03-23T09:29:05Z,-79.579976,"Oklahoma, Westmoreland County","['US', 'Pennsylvania', 'Westmoreland County', 'Oklahoma']",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Gift of Life Surrogacy,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,,
34507.59,"Women who choose to become gestational carriers provide an extraordinary gift to help build a family. Many individuals and couples are unable to carry a pregnancy on their own for medical or personal reasons, and surrogates play a vital role in helping make parenthood possible. At Gift of Life Surrogacy Agency, we guide and support our carriers every step of the way. If you are considering becoming a surrogate, it is important to understand both the medical process and the emotional journey inv…",Adzuna::API::Response::Job,Become a Surrogate – Competitive Compensation & Support,1,34507.59,5676001531,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY3NjAwMTUzMSIsInMiOiJQaTF5aThNbThSR3EwcVFJdnVNaExBIn0.DHiilOiTxcVPn0J95sBe4-to4VtQI3snN1zHjN4HuoE,40.481266,https://www.adzuna.com/details/5676001531?utm_medium=api&utm_source=abfa41a4,2026-03-23T09:29:05Z,-78.551117,"Gallitzin, Cambria County","['US', 'Pennsylvania', 'Cambria County', 'Gallitzin']",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Gift of Life Surrogacy,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,,
35441.93,"Women who choose to become gestational carriers provide an extraordinary gift to help build a family. Many individuals and couples are unable to carry a pregnancy on their own for medical or personal reasons, and surrogates play a vital role in helping make parenthood possible. At Gift of Life Surrogacy Agency, we guide and support our carriers every step of the way. If you are considering becoming a surrogate, it is important to understand both the medical process and the emotional journey inv…",Adzuna::API::Response::Job,Become a Surrogate – Competitive Compensation & Support,1,35441.93,5676001539,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUGkxeWk4TW04UkdxMHFRSXZ1TWhMQSIsImkiOiI1Njc2MDAxNTM5In0.IL-TJSrvKX558xCaUPPPtPl_zM0SA58oZfx_kTAZ3DI,40.920438,https://www.adzuna.com/details/5676001539?utm_medium=api&utm_source=abfa41a4,2026-03-23T09:29:05Z,-76.435505,"Queen, Columbia County","['US', 'Pennsylvania', 'Columbia County', 'Queen']",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Gift of Life Surrogacy,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,,
