longitude,contract_type,__CLASS__,salary_max,adref,contract_time,description,title,latitude,created,salary_min,salary_is_predicted,id,redirect_url,category.label,category.tag,category.__CLASS__,company.display_name,company.__CLASS__,location.__CLASS__,location.area,location.display_name
-80.799843,,Adzuna::API::Response::Job,43004.9,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxMTg0NDk0MiIsInMiOiJhckJ4eFV0QzhSR09ydl9NdnR1ZmNBIn0.FFb2t_vV6aIoJuxRLY4HI2jfXjwgfBq4KdehN2Hucfc,,"What is Uber? Driving with Uber is an alternative to a part-time or full-time job and can get you earning cash on the road quickly. Driving with Uber allows you to earn quick cash while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary) Why Drive With Uber?: Receive your earnings fast: With Uber, you can cash out your earnings up to 5 times a day with Instant Pay. You are your own boss: You decide how much or little you want to drive a…",Driver - Flexible hours. Instant Pay.,35.578149,2026-04-27T10:34:50Z,43004.9,1,5711844942,https://www.adzuna.com/details/5711844942?utm_medium=api&utm_source=abfa41a4,Travel Jobs,travel-jobs,Adzuna::API::Response::Category,Uber,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'North Carolina', 'Iredell County', 'Mooresville']","Mooresville, Iredell County"
-80.85258,,Adzuna::API::Response::Job,45067.11,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxMTg0NDkxNSIsInMiOiJhckJ4eFV0QzhSR09ydl9NdnR1ZmNBIn0.CsQxAO6-XJqhO6mSizzMULT70FpBE53BJfCq1gZec68,,"Earn at least $2255 driving with Uber when you complete your first 165 trips in 30 days. Why Uber? Driving is an easy way to boost your income while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary). What you need to know: Signup in seconds: Get started today and we’ll provide support along the way. Get paid fast: Cash out up to 5X a day with Uber’s Instant Pay. Guaranteed earnings: Earnings guaranteed for your first 165 trips with Ub…","Side gig: Earn at least $2255 in your first 165 trips driving, guaranteed.",35.41404,2026-04-27T10:34:50Z,45067.11,1,5711844915,https://www.adzuna.com/details/5711844915?utm_medium=api&utm_source=abfa41a4,Travel Jobs,travel-jobs,Adzuna::API::Response::Category,Uber,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'North Carolina', 'Mecklenburg County', 'Long Creek']","Long Creek, Mecklenburg County"
-81.006133,,Adzuna::API::Response::Job,46782.36,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiYXJCeHhVdEM4UkdPcnZfTXZ0dWZjQSIsImkiOiI1NzExODQ0OTU2In0.xIeBzYYmExK4Lb0dDmfTBf1_hlt3E_-mBsIaATNiSRg,,"What is Uber? Driving with Uber is an alternative to a part-time or full-time job and can get you earning cash on the road quickly. Driving with Uber allows you to earn quick cash while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary) Why Drive With Uber?: Receive your earnings fast: With Uber, you can cash out your earnings up to 5 times a day with Instant Pay. You are your own boss: You decide how much or little you want to drive a…",Want Cash Jobs? Earn With Uber Instead,35.507083,2026-04-27T10:34:50Z,46782.36,1,5711844956,https://www.adzuna.com/details/5711844956?utm_medium=api&utm_source=abfa41a4,Travel Jobs,travel-jobs,Adzuna::API::Response::Category,Uber,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'North Carolina', 'Lincoln County', 'Denver']","Denver, Lincoln County"
-80.560385,,Adzuna::API::Response::Job,44609.66,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiYXJCeHhVdEM4UkdPcnZfTXZ0dWZjQSIsImkiOiI1NzExODQ0ODg4In0.aXxOtTaSrW55scs8X6vY27MZjQkBzuimOWcGtuuzJfo,,"What is Uber? Driving with Uber is an alternative to a part-time or full-time job and can get you earning cash on the road quickly. Driving with Uber allows you to earn quick cash while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary) Why Drive With Uber?: Receive your earnings fast: With Uber, you can cash out your earnings up to 5 times a day with Instant Pay. You are your own boss: You decide how much or little you want to drive a…",Flexible Gig - Drive with Uber,35.38471,2026-04-27T10:34:50Z,44609.66,1,5711844888,https://www.adzuna.com/details/5711844888?utm_medium=api&utm_source=abfa41a4,Travel Jobs,travel-jobs,Adzuna::API::Response::Category,Uber,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'North Carolina', 'Cabarrus County', 'Flowes Store']","Flowes Store, Cabarrus County"
-80.270935,,Adzuna::API::Response::Job,30644.71,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiYXJCeHhVdEM4UkdPcnZfTXZ0dWZjQSIsImkiOiI1NzExODQ0OTI5In0.WYgFiVFckvR5HRsRusKFOIUyNv0RWAvF9PTzQLDbbCQ,,"What is Uber? Driving with Uber is an alternative to a part-time or full-time job and can get you earning cash on the road quickly. Driving with Uber allows you to earn quick cash while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary) Why Drive With Uber?: Receive your earnings fast: With Uber, you can cash out your earnings up to 5 times a day with Instant Pay. You are your own boss: You decide how much or little you want to drive a…",Choose your own schedule - Drive with Uber,34.997829,2026-04-27T10:34:50Z,30644.71,1,5711844929,https://www.adzuna.com/details/5711844929?utm_medium=api&utm_source=abfa41a4,Travel Jobs,travel-jobs,Adzuna::API::Response::Category,Uber,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'North Carolina', 'Anson County', 'Peachland']","Peachland, Anson County"
-80.71379,,Adzuna::API::Response::Job,28914.39,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxMTg0NDk3MyIsInMiOiJhckJ4eFV0QzhSR09ydl9NdnR1ZmNBIn0.nE3yXJOPImYhveSU1j5VglKtK5LErDyimeNmTRuT0OU,,"What is Uber? Driving with Uber is an alternative to a part-time or full-time job and can get you earning cash on the road quickly. Driving with Uber allows you to earn quick cash while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary) Why Drive With Uber?: Receive your earnings fast: With Uber, you can cash out your earnings up to 5 times a day with Instant Pay. You are your own boss: You decide how much or little you want to drive a…",Flexible Hours - Drive with Uber,35.740582,2026-04-27T10:34:50Z,28914.39,1,5711844973,https://www.adzuna.com/details/5711844973?utm_medium=api&utm_source=abfa41a4,Travel Jobs,travel-jobs,Adzuna::API::Response::Category,Uber,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'North Carolina', 'Rowan County', 'Cleveland']","Cleveland, Rowan County"
-80.416473,,Adzuna::API::Response::Job,28401.15,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiYXJCeHhVdEM4UkdPcnZfTXZ0dWZjQSIsImkiOiI1NzExODQ0ODY5In0.kj7yK_FN4PXK0yaQ3XGfhob8VloIkfPyDc3gxgQzBhY,,"What is Uber? Driving with Uber is an alternative to a part-time or full-time job and can get you earning cash on the road quickly. Driving with Uber allows you to earn quick cash while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary) Why Drive With Uber?: Receive your earnings fast: With Uber, you can cash out your earnings up to 5 times a day with Instant Pay. You are your own boss: You decide how much or little you want to drive a…",Flexible Hours - Drive with Uber,35.400441,2026-04-27T10:34:50Z,28401.15,1,5711844869,https://www.adzuna.com/details/5711844869?utm_medium=api&utm_source=abfa41a4,Travel Jobs,travel-jobs,Adzuna::API::Response::Category,Uber,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'North Carolina', 'Cabarrus County', 'Mount Pleasant']","Mount Pleasant, Cabarrus County"
-81.36787,,Adzuna::API::Response::Job,31740.5,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxMTg0NDkwMyIsInMiOiJhckJ4eFV0QzhSR09ydl9NdnR1ZmNBIn0.FwjX701GZQqiaotGllBIS6wrbCLNNEMCyD_H6kpDDqM,,"Earn at least $2255 driving with Uber when you complete your first 165 trips in 30 days. Why Uber? Driving is an easy way to boost your income while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary). What you need to know: Signup in seconds: Get started today and we’ll provide support along the way. Get paid fast: Cash out up to 5X a day with Uber’s Instant Pay. Guaranteed earnings: Earnings guaranteed for your first 165 trips with Ub…","Drive With Uber: Earn At Least $2255 For Your First 165 Trips, Guaranteed.",35.692004,2026-04-27T10:34:50Z,31740.5,1,5711844903,https://www.adzuna.com/details/5711844903?utm_medium=api&utm_source=abfa41a4,Travel Jobs,travel-jobs,Adzuna::API::Response::Category,Uber,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'North Carolina', 'Catawba County', 'Mountain View']","Mountain View, Catawba County"
-79.559422,,Adzuna::API::Response::Job,31185.24,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxMTg0NDg3OSIsInMiOiJhckJ4eFV0QzhSR09ydl9NdnR1ZmNBIn0.5qDLJ_6qQIUPRAx-WmkslzBqVnSwhfsLM6slh0bge6Y,,"Earn at least $2255 driving with Uber when you complete your first 165 trips in 30 days. Why Uber? Driving is an easy way to boost your income while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary). What you need to know: Signup in seconds: Get started today and we’ll provide support along the way. Get paid fast: Cash out up to 5X a day with Uber’s Instant Pay. Guaranteed earnings: Earnings guaranteed for your first 165 trips with Ub…","Choose your schedule - Earn At Least $2255 For Your First 165 Trips, Guaranteed.",35.040587,2026-04-27T10:34:50Z,31185.24,1,5711844879,https://www.adzuna.com/details/5711844879?utm_medium=api&utm_source=abfa41a4,Travel Jobs,travel-jobs,Adzuna::API::Response::Category,Uber,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'North Carolina', 'Richmond County', 'Hoffman']","Hoffman, Richmond County"
-80.933847,,Adzuna::API::Response::Job,28764.8,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxMTg0NDk2OCIsInMiOiJhckJ4eFV0QzhSR09ydl9NdnR1ZmNBIn0.X_KsnHr8h_Lq26xdoiBKMUtOTb12_eUTZwwlf5cUxkI,,"Earn at least $2255 driving with Uber when you complete your first 165 trips in 30 days. Why Uber? Driving is an easy way to boost your income while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary). What you need to know: Signup in seconds: Get started today and we’ll provide support along the way. Get paid fast: Cash out up to 5X a day with Uber’s Instant Pay. Guaranteed earnings: Earnings guaranteed for your first 165 trips with Ub…","Drive With Uber: Earn At Least $2255 For Your First 165 Trips, Guaranteed.",34.849146,2026-04-27T10:34:50Z,28764.8,1,5711844968,https://www.adzuna.com/details/5711844968?utm_medium=api&utm_source=abfa41a4,Travel Jobs,travel-jobs,Adzuna::API::Response::Category,Uber,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'South Carolina', 'York County', 'Catawba']","Catawba, York County"
-80.71379,,Adzuna::API::Response::Job,31115.57,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxMTg0NDk0MCIsInMiOiJhckJ4eFV0QzhSR09ydl9NdnR1ZmNBIn0.ukVq2_y0fFqnkot50ToS4sqjK1gaZbxqY9NhP5syrPE,,"What is Uber? Driving with Uber is an alternative to a part-time or full-time job and can get you earning cash on the road quickly. Driving with Uber allows you to earn quick cash while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary) Why Drive With Uber?: Receive your earnings fast: With Uber, you can cash out your earnings up to 5 times a day with Instant Pay. You are your own boss: You decide how much or little you want to drive a…",Drive with Uber for weekend cash,35.740582,2026-04-27T10:34:50Z,31115.57,1,5711844940,https://www.adzuna.com/details/5711844940?utm_medium=api&utm_source=abfa41a4,Travel Jobs,travel-jobs,Adzuna::API::Response::Category,Uber,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'North Carolina', 'Rowan County', 'Cleveland']","Cleveland, Rowan County"
-80.601995,,Adzuna::API::Response::Job,38561.4,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxMTg0NDkxNCIsInMiOiJhckJ4eFV0QzhSR09ydl9NdnR1ZmNBIn0.Zq69okZrGvF-cD5YMbZv3Yo2hbcFOa9g77yomZeLMDU,,"What is Uber? Driving with Uber is an alternative to a part-time or full-time job and can get you earning cash on the road quickly. Driving with Uber allows you to earn quick cash while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary) Why Drive With Uber?: Receive your earnings fast: With Uber, you can cash out your earnings up to 5 times a day with Instant Pay. You are your own boss: You decide how much or little you want to drive a…",Driver - Earn in your free time,35.48552,2026-04-27T10:34:50Z,38561.4,1,5711844914,https://www.adzuna.com/details/5711844914?utm_medium=api&utm_source=abfa41a4,Travel Jobs,travel-jobs,Adzuna::API::Response::Category,Uber,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'North Carolina', 'Cabarrus County', 'Centerview']","Centerview, Cabarrus County"
-80.752574,,Adzuna::API::Response::Job,46314.83,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxMTg0NDkwMiIsInMiOiJhckJ4eFV0QzhSR09ydl9NdnR1ZmNBIn0.30zbAiZ81TaiiSD3tLtus-i77yKnW7jD2O3JBMNh11Q,,"What is Uber? Driving with Uber is an alternative to a part-time or full-time job and can get you earning cash on the road quickly. Driving with Uber allows you to earn quick cash while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary) Why Drive With Uber?: Receive your earnings fast: With Uber, you can cash out your earnings up to 5 times a day with Instant Pay. You are your own boss: You decide how much or little you want to drive a…",Earn Extra Income Driving,34.95966,2026-04-27T10:34:50Z,46314.83,1,5711844902,https://www.adzuna.com/details/5711844902?utm_medium=api&utm_source=abfa41a4,Travel Jobs,travel-jobs,Adzuna::API::Response::Category,Uber,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'North Carolina', 'Union County', 'Waxhaw']","Waxhaw, Union County"
-81.36787,,Adzuna::API::Response::Job,38211.1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxMTg0NDkyOCIsInMiOiJhckJ4eFV0QzhSR09ydl9NdnR1ZmNBIn0.DI1Db3oU7Eck58mMlexr_l08a2W4E-piX_uubyCnbZA,,"Earn at least $2255 driving with Uber when you complete your first 165 trips in 30 days. Why Uber? Driving is an easy way to boost your income while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary). What you need to know: Signup in seconds: Get started today and we’ll provide support along the way. Get paid fast: Cash out up to 5X a day with Uber’s Instant Pay. Guaranteed earnings: Earnings guaranteed for your first 165 trips with Ub…","Part-time gig: Earn at least $2255 for your first 165 trips, guaranteed.",35.692004,2026-04-27T10:34:50Z,38211.1,1,5711844928,https://www.adzuna.com/details/5711844928?utm_medium=api&utm_source=abfa41a4,Part time Jobs,part-time-jobs,Adzuna::API::Response::Category,Uber,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'North Carolina', 'Catawba County', 'Mountain View']","Mountain View, Catawba County"
-81.074682,,Adzuna::API::Response::Job,37744.61,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxMTg0NDg4NyIsInMiOiJhckJ4eFV0QzhSR09ydl9NdnR1ZmNBIn0.LMUmIxiRcgjE9BhLwY0NyaeQ0xGGZ03F-16_WRprQRs,,"What is Uber? Driving with Uber is an alternative to a part-time or full-time job and can get you earning cash on the road quickly. Driving with Uber allows you to earn quick cash while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary) Why Drive With Uber?: Receive your earnings fast: With Uber, you can cash out your earnings up to 5 times a day with Instant Pay. You are your own boss: You decide how much or little you want to drive a…",Earn Extra Income Driving,35.921889,2026-04-27T10:34:50Z,37744.61,1,5711844887,https://www.adzuna.com/details/5711844887?utm_medium=api&utm_source=abfa41a4,Travel Jobs,travel-jobs,Adzuna::API::Response::Category,Uber,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'North Carolina', 'Alexander County', 'Hiddenite']","Hiddenite, Alexander County"
-80.283654,,Adzuna::API::Response::Job,30089.33,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiYXJCeHhVdEM4UkdPcnZfTXZ0dWZjQSIsImkiOiI1NzExODQ0OTUyIn0.H6zfbX6fx-t8ngcleyrG1UPJh8TxGb9EPU4j7c-ylaI,,"What is Uber? Driving with Uber is an alternative to a part-time or full-time job and can get you earning cash on the road quickly. Driving with Uber allows you to earn quick cash while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary) Why Drive With Uber?: Receive your earnings fast: With Uber, you can cash out your earnings up to 5 times a day with Instant Pay. You are your own boss: You decide how much or little you want to drive a…",Choose your own schedule - Drive with Uber,35.484909,2026-04-27T10:34:50Z,30089.33,1,5711844952,https://www.adzuna.com/details/5711844952?utm_medium=api&utm_source=abfa41a4,Travel Jobs,travel-jobs,Adzuna::API::Response::Category,Uber,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'North Carolina', 'Stanly County', 'Misenheimer']","Misenheimer, Stanly County"
-80.815849,,Adzuna::API::Response::Job,44238.53,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxMTg0NDg3MSIsInMiOiJhckJ4eFV0QzhSR09ydl9NdnR1ZmNBIn0.zcV9edZod3cxAy6DcCYyLb1EQ4KrGMdVvoRBwUO3u4A,,"What is Uber? Driving with Uber is an alternative to a part-time or full-time job and can get you earning cash on the road quickly. Driving with Uber allows you to earn quick cash while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary) Why Drive With Uber?: Receive your earnings fast: With Uber, you can cash out your earnings up to 5 times a day with Instant Pay. You are your own boss: You decide how much or little you want to drive a…",Drive on Your Schedule,35.488354,2026-04-27T10:34:50Z,44238.53,1,5711844871,https://www.adzuna.com/details/5711844871?utm_medium=api&utm_source=abfa41a4,Travel Jobs,travel-jobs,Adzuna::API::Response::Category,Uber,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'North Carolina', 'Mecklenburg County', 'Davidson']","Davidson, Mecklenburg County"
-81.421478,,Adzuna::API::Response::Job,33604.42,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiYXJCeHhVdEM4UkdPcnZfTXZ0dWZjQSIsImkiOiI1NzExODQ0OTQ0In0.NU40qX2u-GOF52iYd8ORrzbfnTUx84b1nRRW4nt8G7s,,"What is Uber? Driving with Uber is an alternative to a part-time or full-time job and can get you earning cash on the road quickly. Driving with Uber allows you to earn quick cash while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary) Why Drive With Uber?: Receive your earnings fast: With Uber, you can cash out your earnings up to 5 times a day with Instant Pay. You are your own boss: You decide how much or little you want to drive a…",Drive on Your Schedule,35.549339,2026-04-27T10:34:50Z,33604.42,1,5711844944,https://www.adzuna.com/details/5711844944?utm_medium=api&utm_source=abfa41a4,Travel Jobs,travel-jobs,Adzuna::API::Response::Category,Uber,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'North Carolina', 'Lincoln County', 'Vale']","Vale, Lincoln County"
-81.36787,,Adzuna::API::Response::Job,33525.42,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxMTg0NDkxOCIsInMiOiJhckJ4eFV0QzhSR09ydl9NdnR1ZmNBIn0.rTZe4cLGGuLWUXBdF2wdzUGO3sJ8WgO4idgEoei7aqc,,"What is Uber? Driving with Uber is an alternative to a part-time or full-time job and can get you earning cash on the road quickly. Driving with Uber allows you to earn quick cash while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary) Why Drive With Uber?: Receive your earnings fast: With Uber, you can cash out your earnings up to 5 times a day with Instant Pay. You are your own boss: You decide how much or little you want to drive a…",Choose your own schedule - Drive with Uber,35.692004,2026-04-27T10:34:50Z,33525.42,1,5711844918,https://www.adzuna.com/details/5711844918?utm_medium=api&utm_source=abfa41a4,Travel Jobs,travel-jobs,Adzuna::API::Response::Category,Uber,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'North Carolina', 'Catawba County', 'Mountain View']","Mountain View, Catawba County"
-80.815849,,Adzuna::API::Response::Job,43103.44,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxMTg0NDkwNCIsInMiOiJhckJ4eFV0QzhSR09ydl9NdnR1ZmNBIn0.Bz40r2Yr_8-KulaPWByab7XasHIYRe3civ06HV7qDRc,,"Earn at least $2255 driving with Uber when you complete your first 165 trips in 30 days. Why Uber? Driving is an easy way to boost your income while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary). What you need to know: Signup in seconds: Get started today and we’ll provide support along the way. Get paid fast: Cash out up to 5X a day with Uber’s Instant Pay. Guaranteed earnings: Earnings guaranteed for your first 165 trips with Ub…","Earn At Least $2255 For Your First 165 Trips, Guaranteed.",35.488354,2026-04-27T10:34:50Z,43103.44,1,5711844904,https://www.adzuna.com/details/5711844904?utm_medium=api&utm_source=abfa41a4,Travel Jobs,travel-jobs,Adzuna::API::Response::Category,Uber,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'North Carolina', 'Mecklenburg County', 'Davidson']","Davidson, Mecklenburg County"
-81.059061,,Adzuna::API::Response::Job,31653.93,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxMTg0NDg3NyIsInMiOiJhckJ4eFV0QzhSR09ydl9NdnR1ZmNBIn0.bT1dZBw_YTgVIsLVWboYmhn2zngL2kF7Qt25qImBEgI,,"What is Uber? Driving with Uber is an alternative to a part-time or full-time job and can get you earning cash on the road quickly. Driving with Uber allows you to earn quick cash while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary) Why Drive With Uber?: Receive your earnings fast: With Uber, you can cash out your earnings up to 5 times a day with Instant Pay. You are your own boss: You decide how much or little you want to drive a…",Choose your own schedule - Drive with Uber,35.839367,2026-04-27T10:34:50Z,31653.93,1,5711844877,https://www.adzuna.com/details/5711844877?utm_medium=api&utm_source=abfa41a4,Travel Jobs,travel-jobs,Adzuna::API::Response::Category,Uber,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'North Carolina', 'Alexander County', 'Stony Point']","Stony Point, Alexander County"
-81.032466,,Adzuna::API::Response::Job,47963.81,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiYXJCeHhVdEM4UkdPcnZfTXZ0dWZjQSIsImkiOiI1NzExODQ0OTI3In0.fj_Vh7QybviGsMIh4eeN3HqGm0HSyQ6W7ogmcX0fET8,,"Earn at least $2255 driving with Uber when you complete your first 165 trips in 30 days. Why Uber? Driving is an easy way to boost your income while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary). What you need to know: Signup in seconds: Get started today and we’ll provide support along the way. Get paid fast: Cash out up to 5X a day with Uber’s Instant Pay. Guaranteed earnings: Earnings guaranteed for your first 165 trips with Ub…",Part-time gig: Earn at least $2255 in your first 165 trips.,35.306711,2026-04-27T10:34:50Z,47963.81,1,5711844927,https://www.adzuna.com/details/5711844927?utm_medium=api&utm_source=abfa41a4,Part time Jobs,part-time-jobs,Adzuna::API::Response::Category,Uber,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'North Carolina', 'Gaston County', 'Mount Holly']","Mount Holly, Gaston County"
-81.421478,,Adzuna::API::Response::Job,33947.56,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiYXJCeHhVdEM4UkdPcnZfTXZ0dWZjQSIsImkiOiI1NzExODQ0OTcyIn0.NEwx9qlZSB6ne39N6IoFdGCHgrOyyoTqioOhGkRpqfM,,"Earn at least $2255 driving with Uber when you complete your first 165 trips in 30 days. Why Uber? Driving is an easy way to boost your income while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary). What you need to know: Signup in seconds: Get started today and we’ll provide support along the way. Get paid fast: Cash out up to 5X a day with Uber’s Instant Pay. Guaranteed earnings: Earnings guaranteed for your first 165 trips with Ub…","Side gig: Earn at least $2255 in your first 165 trips driving, guaranteed.",35.549339,2026-04-27T10:34:50Z,33947.56,1,5711844972,https://www.adzuna.com/details/5711844972?utm_medium=api&utm_source=abfa41a4,Travel Jobs,travel-jobs,Adzuna::API::Response::Category,Uber,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'North Carolina', 'Lincoln County', 'Vale']","Vale, Lincoln County"
-80.266122,,Adzuna::API::Response::Job,35215.08,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxMTg0NDk1OCIsInMiOiJhckJ4eFV0QzhSR09ydl9NdnR1ZmNBIn0.qKEu-WLcEi0LBejJ0tj-_U_x8RPZ2SThikmsSZ1dWgo,,"What is Uber? Driving with Uber is an alternative to a part-time or full-time job and can get you earning cash on the road quickly. Driving with Uber allows you to earn quick cash while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary) Why Drive With Uber?: Receive your earnings fast: With Uber, you can cash out your earnings up to 5 times a day with Instant Pay. You are your own boss: You decide how much or little you want to drive a…",Driver - Cash out with Instant Pay,35.484057,2026-04-27T10:34:50Z,35215.08,1,5711844958,https://www.adzuna.com/details/5711844958?utm_medium=api&utm_source=abfa41a4,Travel Jobs,travel-jobs,Adzuna::API::Response::Category,Uber,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'North Carolina', 'Stanly County', 'Richfield']","Richfield, Stanly County"
-79.697454,,Adzuna::API::Response::Job,37509.32,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiYXJCeHhVdEM4UkdPcnZfTXZ0dWZjQSIsImkiOiI1NzExODQ0ODkzIn0.E3GdA8IMSGYnWIsrB_GXUggYlp7qeOUmUVeHmG2iAWw,,"What is Uber? Driving with Uber is an alternative to a part-time or full-time job and can get you earning cash on the road quickly. Driving with Uber allows you to earn quick cash while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary) Why Drive With Uber?: Receive your earnings fast: With Uber, you can cash out your earnings up to 5 times a day with Instant Pay. You are your own boss: You decide how much or little you want to drive a…",Uber - Sign Up to Drive and Earn,34.88368,2026-04-27T10:34:50Z,37509.32,1,5711844893,https://www.adzuna.com/details/5711844893?utm_medium=api&utm_source=abfa41a4,Travel Jobs,travel-jobs,Adzuna::API::Response::Category,Uber,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'North Carolina', 'Richmond County', 'Hamlet']","Hamlet, Richmond County"
-80.416473,,Adzuna::API::Response::Job,36770.57,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxMTg0NDc0OCIsInMiOiJhckJ4eFV0QzhSR09ydl9NdnR1ZmNBIn0.mo9lQPumr0-G35V-R-o9yrnJ0FylfoQ4IZhxP4pRbHo,,"What is Uber? Driving with Uber is an alternative to a part-time or full-time job and can get you earning cash on the road quickly. Driving with Uber allows you to earn quick cash while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary) Why Drive With Uber?: Receive your earnings fast: With Uber, you can cash out your earnings up to 5 times a day with Instant Pay. You are your own boss: You decide how much or little you want to drive a…",Earn Extra Income Driving,35.400441,2026-04-27T10:34:49Z,36770.57,1,5711844748,https://www.adzuna.com/details/5711844748?utm_medium=api&utm_source=abfa41a4,Travel Jobs,travel-jobs,Adzuna::API::Response::Category,Uber,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'North Carolina', 'Cabarrus County', 'Mount Pleasant']","Mount Pleasant, Cabarrus County"
