salary_min,__CLASS__,salary_is_predicted,latitude,created,longitude,description,salary_max,adref,id,title,redirect_url,category.tag,category.label,category.__CLASS__,company.__CLASS__,company.display_name,location.area,location.__CLASS__,location.display_name,contract_time,contract_type
0.0,Adzuna::API::Response::Job,0,36.731835,2026-09-13T11:54:50Z,-78.155005,"Now Hiring OTR Flatbed Drivers – Experienced or Ready to Learn!. Looking for a career where you can grow your skills, earn top pay, and still be home on weekends? At Decker Truck Line, we’re hiring OTR flatbed drivers and will train motivated drivers with at least 6 months of recent tractor-trailer experience. Whether you’re experienced in flatbed or looking to expand your driving career, this is your chance to join a carrier that puts drivers first. $3,000 Sign-on Bonus 6 months of experience …",112000.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQ3ZTRmlwU3Y4Ukd3M2ZvT0h4SnhDUSIsImkiOiI1ODgyNzQ4MDg5In0.dcbriGxte5uokYIWWUEoCbeV-9EJIKWwvsXJK7LO09o,5882748089,Truck Driver Company - 6mo EXP Required - OTR - Flatbed - $112k per year - Decker,https://www.adzuna.com/land/ad/5882748089?se=CvSFipSv8RGw3foOHxJxCQ&utm_medium=api&utm_source=abfa41a4&v=8F378B5FF8A412DC3E0C05A642E6906992A2ED1B,travel-jobs,Travel Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Decker,"['US', 'Virginia', 'Mecklenburg County', 'South Hill']",Adzuna::API::Response::Location,"South Hill, Mecklenburg County",full_time,
65922.01,Adzuna::API::Response::Job,1,48.112779,2026-09-13T11:54:50Z,-98.86512,"Marvin is seeking a dedicated Full-Time Production Associate to join our team at our state-of-the-art manufacturing facility. As part of our team, you will play a crucial role in the assembly and production of our bespoke windows and doors, contributing to products that enhance living spaces with superior design and functionality. This position offers a unique opportunity to work in a supportive yet dynamic environment, where your skills will directly impact Marvin’s legacy of quality and innov…",65922.01,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg4Mjc0ODA5NyIsInMiOiJDdlNGaXBTdjhSR3czZm9PSHhKeENRIn0.TzYZhwC1kLd_e2SLryOoL7DWrUk_l-5BPYNbdYVI8Do,5882748097,Full-Time Production Associate,https://www.adzuna.com/land/ad/5882748097?se=CvSFipSv8RGw3foOHxJxCQ&utm_medium=api&utm_source=abfa41a4&v=369425C73B1B6BA1B6239D216B2457EFE4681A06,manufacturing-jobs,Manufacturing Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Marvin,"['US', 'North Dakota', 'Ramsey County', 'Devils Lake']",Adzuna::API::Response::Location,"Devils Lake, Ramsey County",full_time,
0.0,Adzuna::API::Response::Job,0,36.803167,2026-09-13T11:54:50Z,-78.453417,"Now Hiring OTR Flatbed Drivers – Experienced or Ready to Learn!. Looking for a career where you can grow your skills, earn top pay, and still be home on weekends? At Decker Truck Line, we’re hiring OTR flatbed drivers and will train motivated drivers with at least 6 months of recent tractor-trailer experience. Whether you’re experienced in flatbed or looking to expand your driving career, this is your chance to join a carrier that puts drivers first. $3,000 Sign-on Bonus 6 months of experience …",112000.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQ3ZTRmlwU3Y4Ukd3M2ZvT0h4SnhDUSIsImkiOiI1ODgyNzQ4MTE5In0.8AHKmaT0H7DTVGiQrrqWmIOWiYWbXXToNyPvJO6ykyo,5882748119,Class A CDL Company Driver - 6mo EXP Required - OTR - Flatbed - $112k per year - Decker,https://www.adzuna.com/land/ad/5882748119?se=CvSFipSv8RGw3foOHxJxCQ&utm_medium=api&utm_source=abfa41a4&v=723AA3117DFC5F5008FE92A66022CB9D089080E9,travel-jobs,Travel Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Decker,"['US', 'Virginia', 'Mecklenburg County', 'Chase City']",Adzuna::API::Response::Location,"Chase City, Mecklenburg County",full_time,
0.0,Adzuna::API::Response::Job,0,37.273625,2026-09-13T11:54:50Z,-79.118723,"Now Hiring OTR Flatbed Drivers – Experienced or Ready to Learn!. Looking for a career where you can grow your skills, earn top pay, and still be home on weekends? At Decker Truck Line, we’re hiring OTR flatbed drivers and will train motivated drivers with at least 6 months of recent tractor-trailer experience. Whether you’re experienced in flatbed or looking to expand your driving career, this is your chance to join a carrier that puts drivers first. $3,000 Sign-on Bonus 6 months of experience …",112000.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQ3ZTRmlwU3Y4Ukd3M2ZvT0h4SnhDUSIsImkiOiI1ODgyNzQ4MDkxIn0.DWea17QWRCZgnK1n8NikX1rA4ed6or8z9_b1ap1o4aI,5882748091,CDL-A Company Driver - 6mo EXP Required - OTR - Flatbed - $112k per year - Decker,https://www.adzuna.com/land/ad/5882748091?se=CvSFipSv8RGw3foOHxJxCQ&utm_medium=api&utm_source=abfa41a4&v=CCBAEAC6AC024C0FE6399F442A0D362AAF90A0C8,travel-jobs,Travel Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Decker,"['US', 'Virginia', 'Campbell County', 'Rustburg']",Adzuna::API::Response::Location,"Rustburg, Campbell County",full_time,
0.0,Adzuna::API::Response::Job,0,36.991898,2026-09-13T11:54:50Z,-78.227155,"Now Hiring OTR Flatbed Drivers – Experienced or Ready to Learn!. Looking for a career where you can grow your skills, earn top pay, and still be home on weekends? At Decker Truck Line, we’re hiring OTR flatbed drivers and will train motivated drivers with at least 6 months of recent tractor-trailer experience. Whether you’re experienced in flatbed or looking to expand your driving career, this is your chance to join a carrier that puts drivers first. $3,000 Sign-on Bonus 6 months of experience …",112000.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg4Mjc0ODEzNiIsInMiOiJDdlNGaXBTdjhSR3czZm9PSHhKeENRIn0.Nn9HzkDWsu_E0tpeObUj6ktSnbqwotho_3k2gfDAj-w,5882748136,Class A CDL Company Driver - 6mo EXP Required - OTR - Flatbed - $112k per year - Decker,https://www.adzuna.com/land/ad/5882748136?se=CvSFipSv8RGw3foOHxJxCQ&utm_medium=api&utm_source=abfa41a4&v=B83C656F68482B0CDFFCB8249DCCDE87D6BE1ED3,travel-jobs,Travel Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Decker,"['US', 'Virginia', 'Lunenburg County', 'Victoria']",Adzuna::API::Response::Location,"Victoria, Lunenburg County",full_time,
0.0,Adzuna::API::Response::Job,0,41.388905,2026-09-13T11:54:50Z,-82.231352,"Now Hiring OTR Flatbed Drivers – Experienced or Ready to Learn!. Looking for a career where you can grow your skills, earn top pay, and still be home on weekends? At Decker Truck Line, we’re hiring OTR flatbed drivers and will train motivated drivers with at least 6 months of recent tractor-trailer experience. Whether you’re experienced in flatbed or looking to expand your driving career, this is your chance to join a carrier that puts drivers first. $3,000 Sign-on Bonus 6 months of experience …",112000.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQ3ZTRmlwU3Y4Ukd3M2ZvT0h4SnhDUSIsImkiOiI1ODgyNzQ4MDkwIn0.rqPhGsEyX5UB0BV6xQC83Y16DNBLhFYwb-L167_6HCw,5882748090,CDL-A Company Driver - 6mo EXP Required - OTR - Flatbed - $112k per year - Decker,https://www.adzuna.com/land/ad/5882748090?se=CvSFipSv8RGw3foOHxJxCQ&utm_medium=api&utm_source=abfa41a4&v=4746E2DA15D9DC456046D7C7C1BC351A07817D0B,travel-jobs,Travel Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Decker,"['US', 'Ohio', 'Lorain County', 'Amherst']",Adzuna::API::Response::Location,"Amherst, Lorain County",full_time,
0.0,Adzuna::API::Response::Job,0,37.174576,2026-09-13T11:54:50Z,-78.111753,"Now Hiring OTR Flatbed Drivers – Experienced or Ready to Learn!. Looking for a career where you can grow your skills, earn top pay, and still be home on weekends? At Decker Truck Line, we’re hiring OTR flatbed drivers and will train motivated drivers with at least 6 months of recent tractor-trailer experience. Whether you’re experienced in flatbed or looking to expand your driving career, this is your chance to join a carrier that puts drivers first. $3,000 Sign-on Bonus 6 months of experience …",112000.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg4Mjc0ODExMSIsInMiOiJDdlNGaXBTdjhSR3czZm9PSHhKeENRIn0.3OmIKIdFLv7EWmcletz7h_AEdmiRsbPmwZdVHDkxUPo,5882748111,Truck Driver Company - 6mo EXP Required - OTR - Flatbed - $112k per year - Decker,https://www.adzuna.com/land/ad/5882748111?se=CvSFipSv8RGw3foOHxJxCQ&utm_medium=api&utm_source=abfa41a4&v=6362131B975A2B7870E8516309710EF2FB5394CA,travel-jobs,Travel Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Decker,"['US', 'Virginia', 'Nottoway County', 'Crewe']",Adzuna::API::Response::Location,"Crewe, Nottoway County",full_time,
0.0,Adzuna::API::Response::Job,0,35.963823,2026-09-13T11:54:50Z,-78.519339,"Now Hiring OTR Flatbed Drivers – Experienced or Ready to Learn!. Looking for a career where you can grow your skills, earn top pay, and still be home on weekends? At Decker Truck Line, we’re hiring OTR flatbed drivers and will train motivated drivers with at least 6 months of recent tractor-trailer experience. Whether you’re experienced in flatbed or looking to expand your driving career, this is your chance to join a carrier that puts drivers first. $3,000 Sign-on Bonus 6 months of experience …",112000.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg4Mjc0ODE0MiIsInMiOiJDdlNGaXBTdjhSR3czZm9PSHhKeENRIn0.cCDdzjw-fTcYh4D-eIIBgUj8Ef-tLM16FPmVRp5U51o,5882748142,Class A CDL Company Driver - 6mo EXP Required - OTR - Flatbed - $112k per year - Decker,https://www.adzuna.com/land/ad/5882748142?se=CvSFipSv8RGw3foOHxJxCQ&utm_medium=api&utm_source=abfa41a4&v=4751692E11371E0FC188EA0A74074E84859820DA,travel-jobs,Travel Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Decker,"['US', 'North Carolina', 'Wake County', 'Wake Forest']",Adzuna::API::Response::Location,"Wake Forest, Wake County",full_time,
0.0,Adzuna::API::Response::Job,0,37.134102,2026-09-13T11:54:50Z,-79.264687,"Now Hiring OTR Flatbed Drivers – Experienced or Ready to Learn!. Looking for a career where you can grow your skills, earn top pay, and still be home on weekends? At Decker Truck Line, we’re hiring OTR flatbed drivers and will train motivated drivers with at least 6 months of recent tractor-trailer experience. Whether you’re experienced in flatbed or looking to expand your driving career, this is your chance to join a carrier that puts drivers first. $3,000 Sign-on Bonus 6 months of experience …",112000.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg4Mjc0ODEwNiIsInMiOiJDdlNGaXBTdjhSR3czZm9PSHhKeENRIn0.iVf7HLbzqTyEtr1Bc_9GHqfft4ADvJpR73-q18CHA1Q,5882748106,CDL-A Company Driver - 6mo EXP Required - OTR - Flatbed - $112k per year - Decker,https://www.adzuna.com/land/ad/5882748106?se=CvSFipSv8RGw3foOHxJxCQ&utm_medium=api&utm_source=abfa41a4&v=14C81AB82F48E2214EC1DA280F547FF4F719BDE7,travel-jobs,Travel Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Decker,"['US', 'Virginia', 'Campbell County', 'Altavista']",Adzuna::API::Response::Location,"Altavista, Campbell County",full_time,
40626.19,Adzuna::API::Response::Job,1,48.412211,2026-09-13T11:54:50Z,-97.410634,"Join the esteemed team at Marvin, a leader in the window and door manufacturing industry since 1912. As a Day Shift Production Associate, you will contribute to creating high-quality, custom-built products that enhance living environments. This role is perfect for individuals passionate about hands-on work and product craftsmanship, offering an opportunity to work in a dynamic, safety-focused production environment.",40626.19,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg4Mjc0ODA5NSIsInMiOiJDdlNGaXBTdjhSR3czZm9PSHhKeENRIn0.WLVaKMlQUUqyNi4sRBzVbKUCS78_aLXFwI7QQ9BVyhg,5882748095,Day Shift Production Associate,https://www.adzuna.com/land/ad/5882748095?se=CvSFipSv8RGw3foOHxJxCQ&utm_medium=api&utm_source=abfa41a4&v=13D4C4E2EA57804EF824D2A5BA57896D0420B0FF,manufacturing-jobs,Manufacturing Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Marvin,"['US', 'North Dakota', 'Walsh County', 'Grafton']",Adzuna::API::Response::Location,"Grafton, Walsh County",,
0.0,Adzuna::API::Response::Job,0,38.608144,2026-09-13T11:54:49Z,-78.800526,"Now Hiring OTR Flatbed Drivers – Experienced or Ready to Learn!. Looking for a career where you can grow your skills, earn top pay, and still be home on weekends? At Decker Truck Line, we’re hiring OTR flatbed drivers and will train motivated drivers with at least 6 months of recent tractor-trailer experience. Whether you’re experienced in flatbed or looking to expand your driving career, this is your chance to join a carrier that puts drivers first. $3,000 Sign-on Bonus 6 months of experience …",112000.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg4Mjc0ODAzMCIsInMiOiJDdlNGaXBTdjhSR3czZm9PSHhKeENRIn0.iTilcCMhu9zEYe4UF5QF1AHerRYvwlMLjkfRqmipN5k,5882748030,Truck Driver Company - 6mo EXP Required - OTR - Flatbed - $112k per year - Decker,https://www.adzuna.com/land/ad/5882748030?se=CvSFipSv8RGw3foOHxJxCQ&utm_medium=api&utm_source=abfa41a4&v=3044C910F614102F98F8D12C15744B22B222D973,travel-jobs,Travel Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Decker,"['US', 'Virginia', 'Rockingham County', 'Broadway']",Adzuna::API::Response::Location,"Broadway, Rockingham County",full_time,
21184.83,Adzuna::API::Response::Job,1,40.209122,2026-09-13T11:54:49Z,-74.038627,"Fusion Medical Staffing seeks an experienced Travel CVOR RN to provide specialized perioperative care in cardiovascular operating rooms nationwide. In this role, you will circulate and scrub for complex cardiac and thoracic procedures, uphold strict sterile technique, monitor patient status, and collaborate closely with surgeons, anesthesia, and OR teams. Fusion offers transparent communication, strong clinical support, and professional growth opportunities while you deliver safe, high-quality …",21184.83,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg4Mjc0ODA3NiIsInMiOiJDdlNGaXBTdjhSR3czZm9PSHhKeENRIn0.EcZvNB3iBcxialhyULuZKbc11bMoVJynph_a5aiZNis,5882748076,Travel CVOR RN,https://www.adzuna.com/land/ad/5882748076?se=CvSFipSv8RGw3foOHxJxCQ&utm_medium=api&utm_source=abfa41a4&v=237239ECE40AF8452F79D0A5498C95B744E00E52,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Fusion Medical Staffing,"['US', 'New Jersey', 'Monmouth County', 'Neptune City']",Adzuna::API::Response::Location,"Neptune City, Monmouth County",,
0.0,Adzuna::API::Response::Job,0,44.962772,2026-09-13T11:54:49Z,-90.933549,"Now Hiring OTR Flatbed Drivers – Experienced or Ready to Learn!. Looking for a career where you can grow your skills, earn top pay, and still be home on weekends? At Decker Truck Line, we’re hiring OTR flatbed drivers and will train motivated drivers with at least 6 months of recent tractor-trailer experience. Whether you’re experienced in flatbed or looking to expand your driving career, this is your chance to join a carrier that puts drivers first. $3,000 Sign-on Bonus 6 months of experience …",112000.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQ3ZTRmlwU3Y4Ukd3M2ZvT0h4SnhDUSIsImkiOiI1ODgyNzQ4MDI4In0.61wvzBOAgvipJ9-r7ZH4TbThiD7JSA2GRnm9miQcB5E,5882748028,Class A CDL Company Driver - 6mo EXP Required - OTR - Flatbed - $112k per year - Decker,https://www.adzuna.com/land/ad/5882748028?se=CvSFipSv8RGw3foOHxJxCQ&utm_medium=api&utm_source=abfa41a4&v=1652B0891A7D2EB89CD7335B61525511B83F02A2,travel-jobs,Travel Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Decker,"['US', 'Wisconsin', 'Chippewa County', 'Stanley']",Adzuna::API::Response::Location,"Stanley, Chippewa County",full_time,
70482.8,Adzuna::API::Response::Job,1,30.505198,2026-09-13T11:54:49Z,-97.820289,"St. David's Medical Center in Austin seeks a dedicated Physical Therapist Assistant to support our Healthcare & Medical Services team. Working closely with licensed Physical Therapists in our neurology-focused, acute care environment, you will deliver high-quality therapeutic interventions, assist with patient mobility and gait training, and document progress in the EHR. This role emphasizes compassionate, patient-centered care, collaboration with an interdisciplinary team, and adherence to saf…",70482.8,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQ3ZTRmlwU3Y4Ukd3M2ZvT0h4SnhDUSIsImkiOiI1ODgyNzQ4MDQ5In0.TtvO7VxdfePp9sZ7RvmVXwWCBFq-Ldzo7_MwYXQYH6A,5882748049,Physical Therapist or Physical Therapist Assistant,https://www.adzuna.com/land/ad/5882748049?se=CvSFipSv8RGw3foOHxJxCQ&utm_medium=api&utm_source=abfa41a4&v=AD91DAC23B7E7531C71EF26C5A4592595F8BC6E8,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,St. David's Medical Center,"['US', 'Texas', 'Williamson County', 'Cedar Park']",Adzuna::API::Response::Location,"Cedar Park, Williamson County",,
0.0,Adzuna::API::Response::Job,0,39.085406,2026-09-13T11:54:49Z,-79.18286,"Now Hiring OTR Flatbed Drivers – Experienced or Ready to Learn!. Looking for a career where you can grow your skills, earn top pay, and still be home on weekends? At Decker Truck Line, we’re hiring OTR flatbed drivers and will train motivated drivers with at least 6 months of recent tractor-trailer experience. Whether you’re experienced in flatbed or looking to expand your driving career, this is your chance to join a carrier that puts drivers first. $3,000 Sign-on Bonus 6 months of experience …",112000.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQ3ZTRmlwU3Y4Ukd3M2ZvT0h4SnhDUSIsImkiOiI1ODgyNzQ4MDQxIn0.dXpW_eltCMNoOkexmSvXYWzilKwUVZfjt2DLqaHGhJU,5882748041,Class A CDL Company Driver - 6mo EXP Required - OTR - Flatbed - $112k per year - Decker,https://www.adzuna.com/land/ad/5882748041?se=CvSFipSv8RGw3foOHxJxCQ&utm_medium=api&utm_source=abfa41a4&v=AEA0406CC429ACDA961756899F9EEF973A64545B,travel-jobs,Travel Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Decker,"['US', 'West Virginia', 'Grant County', 'Arthur']",Adzuna::API::Response::Location,"Arthur, Grant County",full_time,
0.0,Adzuna::API::Response::Job,0,37.353505,2026-09-13T11:54:49Z,-79.293598,"Now Hiring OTR Flatbed Drivers – Experienced or Ready to Learn!. Looking for a career where you can grow your skills, earn top pay, and still be home on weekends? At Decker Truck Line, we’re hiring OTR flatbed drivers and will train motivated drivers with at least 6 months of recent tractor-trailer experience. Whether you’re experienced in flatbed or looking to expand your driving career, this is your chance to join a carrier that puts drivers first. $3,000 Sign-on Bonus 6 months of experience …",112000.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg4Mjc0ODA1MiIsInMiOiJDdlNGaXBTdjhSR3czZm9PSHhKeENRIn0.Vq0Mqslu9PbI6dc_QQK-WE-HwaUkXxXWTHV7hwGt_0E,5882748052,Truck Driver Company - 6mo EXP Required - OTR - Flatbed - $112k per year - Decker,https://www.adzuna.com/land/ad/5882748052?se=CvSFipSv8RGw3foOHxJxCQ&utm_medium=api&utm_source=abfa41a4&v=74312C2CC2F30B7D25BBF0D44CFE86B6ADB6CF4F,travel-jobs,Travel Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Decker,"['US', 'Virginia', 'Bedford County', 'Forest']",Adzuna::API::Response::Location,"Forest, Bedford County",full_time,
0.0,Adzuna::API::Response::Job,0,38.737258,2026-09-13T11:54:49Z,-79.969671,"Now Hiring OTR Flatbed Drivers – Experienced or Ready to Learn!. Looking for a career where you can grow your skills, earn top pay, and still be home on weekends? At Decker Truck Line, we’re hiring OTR flatbed drivers and will train motivated drivers with at least 6 months of recent tractor-trailer experience. Whether you’re experienced in flatbed or looking to expand your driving career, this is your chance to join a carrier that puts drivers first. $3,000 Sign-on Bonus 6 months of experience …",112000.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg4Mjc0ODAzNiIsInMiOiJDdlNGaXBTdjhSR3czZm9PSHhKeENRIn0.a9KCd2kLpIKpxoW8ND-drWzsWTex14l43Uarjd6QTwA,5882748036,CDL-A Company Driver - 6mo EXP Required - OTR - Flatbed - $112k per year - Decker,https://www.adzuna.com/land/ad/5882748036?se=CvSFipSv8RGw3foOHxJxCQ&utm_medium=api&utm_source=abfa41a4&v=5DDDAF19CC1FD1C6801C8A7DF8E91F0FAD35AD37,travel-jobs,Travel Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Decker,"['US', 'West Virginia', 'Randolph County', 'Mill Creek']",Adzuna::API::Response::Location,"Mill Creek, Randolph County",full_time,
0.0,Adzuna::API::Response::Job,0,39.321482,2026-09-13T11:54:49Z,-79.045552,"Now Hiring OTR Flatbed Drivers – Experienced or Ready to Learn!. Looking for a career where you can grow your skills, earn top pay, and still be home on weekends? At Decker Truck Line, we’re hiring OTR flatbed drivers and will train motivated drivers with at least 6 months of recent tractor-trailer experience. Whether you’re experienced in flatbed or looking to expand your driving career, this is your chance to join a carrier that puts drivers first. $3,000 Sign-on Bonus 6 months of experience …",112000.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg4Mjc0ODA0NyIsInMiOiJDdlNGaXBTdjhSR3czZm9PSHhKeENRIn0.DhmvdKLHVOkueuvLoAeEbNiDl4uC42npNwTzKZH9EEg,5882748047,CDL-A Company Driver - 6mo EXP Required - OTR - Flatbed - $112k per year - Decker,https://www.adzuna.com/land/ad/5882748047?se=CvSFipSv8RGw3foOHxJxCQ&utm_medium=api&utm_source=abfa41a4&v=A925A5BFD646495BFF381A142741BDD9D4D99B06,travel-jobs,Travel Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Decker,"['US', 'West Virginia', 'Mineral County', 'Scherr']",Adzuna::API::Response::Location,"Scherr, Mineral County",full_time,
76618.11,Adzuna::API::Response::Job,1,43.228,2026-09-13T11:54:49Z,-94.733,"Join our not-for-profit organization that has provided over 100 years of housing and services to seniors with a commitment to quality care and service in a Christian environment. Facility: GSS MN Jackson Ctr Shift: Weekend Job Schedule: Part time Pay Info: $5,000 Sign On Bonus Available! Join our team as a part time straight weekend CNA! - $22.60 per hour - 8 hour, day shifts - Straight weekend shift differential - 16 hours per week *Must have a Minnesota Certified Nursing Assistant(CNA) licens…",76618.11,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQ3ZTRmlwU3Y4Ukd3M2ZvT0h4SnhDUSIsImkiOiI1ODgyNzQ4MDcyIn0.fw8iTVk6wW9O5TnDvmJOt58LnxPDxdtdfRsFRwwoFBQ,5882748072,CNA PT Day Shift Weekends,https://www.adzuna.com/land/ad/5882748072?se=CvSFipSv8RGw3foOHxJxCQ&utm_medium=api&utm_source=abfa41a4&v=447AEBDD97E8BAD81D8F5F48BEBF36A01C619950,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Good Samaritan,"['US', 'Iowa', 'Palo Alto County', 'Graettinger']",Adzuna::API::Response::Location,"Graettinger, Palo Alto County",part_time,
0.0,Adzuna::API::Response::Job,0,38.824277,2026-09-13T11:54:48Z,-79.869592,"Now Hiring OTR Flatbed Drivers – Experienced or Ready to Learn!. Looking for a career where you can grow your skills, earn top pay, and still be home on weekends? At Decker Truck Line, we’re hiring OTR flatbed drivers and will train motivated drivers with at least 6 months of recent tractor-trailer experience. Whether you’re experienced in flatbed or looking to expand your driving career, this is your chance to join a carrier that puts drivers first. $3,000 Sign-on Bonus 6 months of experience …",112000.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQ3ZTRmlwU3Y4Ukd3M2ZvT0h4SnhDUSIsImkiOiI1ODgyNzQ4MDAwIn0.TynXQfe_OMpXVdZdrjH8nIFG_MaufCb7Vx3dMSofvAQ,5882748000,CDL-A Company Driver - 6mo EXP Required - OTR - Flatbed - $112k per year - Decker,https://www.adzuna.com/land/ad/5882748000?se=CvSFipSv8RGw3foOHxJxCQ&utm_medium=api&utm_source=abfa41a4&v=02EA5E608EEC093B874EB70725594BF95CE82D53,travel-jobs,Travel Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Decker,"['US', 'West Virginia', 'Randolph County', 'Beverly']",Adzuna::API::Response::Location,"Beverly, Randolph County",full_time,
44416.42,Adzuna::API::Response::Job,1,30.64842,2026-09-13T11:54:48Z,-97.73652,"Fully Remote Austin, Texas, United States Cedar Park, Texas, United States Leander, Texas, United States Round Rock, Texas, United States Kyle, Texas, United States Pflugerville, Texas, United States Harker Heights, Texas, United States San Marcos, Texas, United States Temple, Texas, United States Waco, Texas, United States Killeen, Texas, United States Georgetown, Texas, United States Full time R-177437 Job Description Join our Mission to Lead the Future of Snacking. Are you ready to make it h…",44416.42,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQ3ZTRmlwU3Y4Ukd3M2ZvT0h4SnhDUSIsImkiOiI1ODgyNzQ3OTYyIn0.Bi3g_66v3BJapSwQBX5AenHY2L5JinUHO3IfuIKQFXs,5882747962,Territory Coverage Associate,https://www.adzuna.com/details/5882747962?utm_medium=api&utm_source=abfa41a4,customer-services-jobs,Customer Services Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Mondelez International,"['US', 'Texas', 'Williamson County', 'Sun']",Adzuna::API::Response::Location,"Sun, Williamson County",,
0.0,Adzuna::API::Response::Job,0,38.234771,2026-09-13T11:54:48Z,-78.090799,"Now Hiring OTR Flatbed Drivers – Experienced or Ready to Learn!. Looking for a career where you can grow your skills, earn top pay, and still be home on weekends? At Decker Truck Line, we’re hiring OTR flatbed drivers and will train motivated drivers with at least 6 months of recent tractor-trailer experience. Whether you’re experienced in flatbed or looking to expand your driving career, this is your chance to join a carrier that puts drivers first. $3,000 Sign-on Bonus 6 months of experience …",112000.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg4Mjc0Nzk2NiIsInMiOiJDdlNGaXBTdjhSR3czZm9PSHhKeENRIn0.FOihToLwx-8mIIYkA3Vm1G6tRQb8lxhlA7gX9RHMETE,5882747966,Class A CDL Company Driver - 6mo EXP Required - OTR - Flatbed - $112k per year - Decker,https://www.adzuna.com/land/ad/5882747966?se=CvSFipSv8RGw3foOHxJxCQ&utm_medium=api&utm_source=abfa41a4&v=B7954CB53E736DA48DF8C068F317B25B2B607DFC,travel-jobs,Travel Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Decker,"['US', 'Virginia', 'Orange County', 'Orange']",Adzuna::API::Response::Location,"Orange, Orange County",full_time,
25582.11,Adzuna::API::Response::Job,1,36.095314,2026-09-13T11:54:48Z,-80.324287,"Registered Nurse – Novant Health Novant Health, a leading healthcare provider in the southeastern U.S., seeks a Registered Nurse to deliver compassionate, evidence-based care in our Healthcare & Medical Services department. RNs perform comprehensive assessments, administer medications and treatments, and coordinate interdisciplinary care to improve patient outcomes. You will educate patients and families, ensure safety and infection control, and document care using advanced EMR systems. Novant …",25582.11,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg4Mjc0Nzk5MyIsInMiOiJDdlNGaXBTdjhSR3czZm9PSHhKeENRIn0.HDIj-yB9oklPZJz35ZM9guk_bW35gIiEo2UWr2BxpC8,5882747993,REGISTERED NURSE,https://www.adzuna.com/land/ad/5882747993?se=CvSFipSv8RGw3foOHxJxCQ&utm_medium=api&utm_source=abfa41a4&v=44A4FA8ED8F59130E53702CDC7A272620CD76BB4,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Novant Health,"['US', 'North Carolina', 'Forsyth County', 'Hanes']",Adzuna::API::Response::Location,"Hanes, Forsyth County",full_time,
