salary_max,adref,longitude,salary_min,created,id,__CLASS__,title,latitude,salary_is_predicted,redirect_url,description,location.area,location.display_name,location.__CLASS__,category.tag,category.__CLASS__,category.label,company.display_name,company.__CLASS__,contract_time,contract_type
53633.18,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc4ODAzMzk5OSIsInMiOiI1T2JxRHJkMzhSR25DUHBSSUROY193In0.RdJvDEWzgd5FaXa5c1NgN-N6qFD5OYECRrRLYDaCXfI,-76.879717,53633.18,2026-07-04T10:07:08Z,5788033999,Adzuna::API::Response::Job,Utility Technician,39.214358,1,https://www.adzuna.com/details/5788033999?utm_medium=api&utm_source=abfa41a4,"About USS: United Site Services is the industry leader in comprehensive site services, committed to creating partnerships that help enable our customers’ project and event success. Our deep industry expertise, excellence in process management, and dedication to corporate responsibility are pillars of our value proposition; each supported by tangible, best-practice programs. Our success is fueled by the dedication and collaboration of our diverse team, which includes field technicians, customer …","['US', 'Maryland', 'Howard County', 'Columbia']","Columbia, Howard County",Adzuna::API::Response::Location,engineering-jobs,Adzuna::API::Response::Category,Engineering Jobs,United Site Services,Adzuna::API::Response::Company,part_time,
48431.18,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNU9icURyZDM4UkduQ1BwUklETmNfdyIsImkiOiI1Nzg4MDMzOTkzIn0.vK_gqU0iagM27s9CDZUCChNzVfKX1JiL79cgfstt7gE,-90.053946,48431.18,2026-07-04T10:07:07Z,5788033993,Adzuna::API::Response::Job,Service Technician,29.913401,1,https://www.adzuna.com/details/5788033993?utm_medium=api&utm_source=abfa41a4,"About USS: United Site Services is the industry leader in comprehensive site services, committed to creating partnerships that help enable our customers’ project and event success. Our deep industry expertise, excellence in process management, and dedication to corporate responsibility are pillars of our value proposition; each supported by tangible, best-practice programs. Our success is fueled by the dedication and collaboration of our diverse team, which includes field technicians, customer …","['US', 'Louisiana', 'Jefferson Parish', 'Gretna']","Gretna, Jefferson Parish",Adzuna::API::Response::Location,engineering-jobs,Adzuna::API::Response::Category,Engineering Jobs,United Site Services,Adzuna::API::Response::Company,part_time,
44552.9,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc4ODAzMzk4NyIsInMiOiI1T2JxRHJkMzhSR25DUHBSSUROY193In0.gKgGpBVLtQOotAn4mWLbPxcbnLfDqiQrJFynP5AcN9I,-79.27188,44552.9,2026-07-04T10:07:07Z,5788033987,Adzuna::API::Response::Job,Utility Technician,40.7997,1,https://www.adzuna.com/details/5788033987?utm_medium=api&utm_source=abfa41a4,"About USS: United Site Services is the industry leader in comprehensive site services, committed to creating partnerships that help enable our customers’ project and event success. Our deep industry expertise, excellence in process management, and dedication to corporate responsibility are pillars of our value proposition; each supported by tangible, best-practice programs. Our success is fueled by the dedication and collaboration of our diverse team, which includes field technicians, customer …","['US', 'Pennsylvania', 'Indiana County', 'Plumville']","Plumville, Indiana County",Adzuna::API::Response::Location,engineering-jobs,Adzuna::API::Response::Category,Engineering Jobs,United Site Services,Adzuna::API::Response::Company,part_time,
36950.06,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc4ODAzMzk5NCIsInMiOiI1T2JxRHJkMzhSR25DUHBSSUROY193In0.Yfx9FuEbef-0Lc9wWhED5Sp4J09ZFwql18eEtEt63Q0,-75.998569,36950.06,2026-07-04T10:07:07Z,5788033994,Adzuna::API::Response::Job,Maintenance Technician (New Opening),36.864357,1,https://www.adzuna.com/details/5788033994?utm_medium=api&utm_source=abfa41a4,"“Recognized as the 1 workplace in Hampton Roads 2025"" Maintenance Tech, Fairfield Inn & Suite by Marriott Virginia Beach Town Center Full-Time/ Part-Time Join our team as a Maintenance Tech! We are looking for a hardworking and loyal person to become a Maintenance Tech. This is a chance to join a family-like crew where you’ll help make our place the best spot for guests. What you’ll get to do: Complete work orders from all departments promptly. Make rounds to check problem areas and note any in…","['US', 'Virginia', 'Virginia Beach City', 'Virginia Beach']","Virginia Beach, Virginia Beach City",Adzuna::API::Response::Location,maintenance-jobs,Adzuna::API::Response::Category,Maintenance Jobs,Landmark Hotel Group,Adzuna::API::Response::Company,part_time,
53689.06,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNU9icURyZDM4UkduQ1BwUklETmNfdyIsImkiOiI1Nzg4MDMzOTkwIn0.xLzkpIYzz0to0_saCWOqndiqgrtfkyPQ3r_hioZBYas,-123.107054,53689.06,2026-07-04T10:07:07Z,5788033990,Adzuna::API::Response::Job,Alcohol Monitor - Oregon State University,44.546135,1,https://www.adzuna.com/details/5788033990?utm_medium=api&utm_source=abfa41a4,"Job Title: Oregon State University - Alcohol Monitor Company: BEST Crowd Management Location: Corvallis, Oregon Pay: $15.25 / hr Job Type: Part-time Summary: Join the dedicated team at BEST Crowd Management as an Alcohol Monitor. As an Alcohol Monitor, you will play a critical role in ensuring compliance with alcohol-related policies and regulations at events. We are looking for responsible individuals with excellent communication skills and a strong commitment to maintaining a safe and control…","['US', 'Oregon', 'Linn County', 'Tangent']","Tangent, Linn County",Adzuna::API::Response::Location,hospitality-catering-jobs,Adzuna::API::Response::Category,Hospitality & Catering Jobs,BEST Crowd Management,Adzuna::API::Response::Company,part_time,contract
26347.42,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc4ODAzMzk3NSIsInMiOiI1T2JxRHJkMzhSR25DUHBSSUROY193In0.diBl3TocFp9G9-ZogILfPjm0FbMbR_zRetVYTe5lUUY,-89.77308,26347.42,2026-07-04T10:07:06Z,5788033975,Adzuna::API::Response::Job,Remote Customer Service Representative,44.391021,1,https://www.adzuna.com/details/5788033975?utm_medium=api&utm_source=abfa41a4,"Through our dedicated associates, Conduent delivers mission-critical services and solutions on behalf of Fortune 100 companies and over 500 governments - creating exceptional outcomes for our clients and the millions of people who count on them. You have an opportunity to personally thrive, make a difference and be part of a culture where individuality is noticed and valued every day. Remote Customer Service Representative $14.00 HR We are currently NOT hiring in the following geographies, incl…","['US', 'Wisconsin']","Wisconsin, US",Adzuna::API::Response::Location,customer-services-jobs,Adzuna::API::Response::Category,Customer Services Jobs,"Conduent State & Local Solutions, Inc",Adzuna::API::Response::Company,full_time,
22220.44,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc4ODAzMzk4NSIsInMiOiI1T2JxRHJkMzhSR25DUHBSSUROY193In0.DiZmYvxfa7ijc3Ch5DqAEiuOOg-7CLywkEjjGNZ7HPM,-116.217613,22220.44,2026-07-04T10:07:06Z,5788033985,Adzuna::API::Response::Job,Event Parking - Boise State University,43.613697,1,https://www.adzuna.com/details/5788033985?utm_medium=api&utm_source=abfa41a4,"Job Title: Event Parking - Boise State University Company: BEST Crowd Management Location: Boise State University Pay: $16.50 / hr Job Type: Part-time Summary: Join the dedicated team at BEST Crowd Management as an Event Parking Attendant. As an Event Parking Attendant, you will play a crucial role in ensuring smooth traffic flow and providing excellent customer service to event attendees. We are seeking reliable individuals with strong communication skills and the ability to handle high-pressu…","['US', 'Idaho', 'Ada County', 'Boise']","Boise, Ada County",Adzuna::API::Response::Location,customer-services-jobs,Adzuna::API::Response::Category,Customer Services Jobs,BEST Crowd Management,Adzuna::API::Response::Company,part_time,
62400.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNU9icURyZDM4UkduQ1BwUklETmNfdyIsImkiOiI1Nzg4MDMzOTgxIn0.7K5CRFJiM1x0n2Y8AuS9Q8xwvqV6TsOhjHZIUmJjqhA,-119.018426,45760.0,2026-07-04T10:07:06Z,5788033981,Adzuna::API::Response::Job,Behavior Interventionist,35.387462,0,https://www.adzuna.com/details/5788033981?utm_medium=api&utm_source=abfa41a4,"This position is for our outter Kern County region which covers Delano, Wasco, Shafter and surrounding areas. Afternoon and Evenings ONLY. Join us as a Behavior Interventionist and make a meaningful impact on the lives of families and children on the autism spectrum. Working under the guidance of a Licensed Educational Psychologist (LEP) and a Licensed Clinical Social Worker (LCSW), you'll play a crucial role in delivering in-home ABA therapy sessions. What we're looking for: - Passion for work…","['US', 'California', 'Kern County', 'Bakersfield']","Bakersfield, Kern County",Adzuna::API::Response::Location,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,Rizo Psychological & Behavioral Health Services,Adzuna::API::Response::Company,part_time,
75365.97,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNU9icURyZDM4UkduQ1BwUklETmNfdyIsImkiOiI1Nzg4MDMzOTc5In0.eoSiJIkY_TXhCesHdZPgBCdhWHy94S0Yh2WyPoPPmnA,-86.36359,75365.97,2026-07-04T10:07:06Z,5788033979,Adzuna::API::Response::Job,Logistics Driver,35.84775,1,https://www.adzuna.com/details/5788033979?utm_medium=api&utm_source=abfa41a4,"We help YOU make it! US FOODS® is one of the largest food distributors with a culture and history of promotion from within and unlimited career growth opportunities with ongoing job skills and leadership development training. We are looking for Logistics Truck Drivers who relish the chance to push their potential, grow and reap the rewards of joining the US FOODS® family. Our Logistics Truck Drivers are paid under component pay. Starting Hourly Rate of $29.71 Schedule : Monday to Friday, with o…","['US', 'Tennessee', 'Rutherford County', 'Murfreesboro']","Murfreesboro, Rutherford County",Adzuna::API::Response::Location,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,"US Foods, Inc.",Adzuna::API::Response::Company,,contract
68591.79,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc4ODAzMzk4NCIsInMiOiI1T2JxRHJkMzhSR25DUHBSSUROY193In0.q151hizGwbRLk8HE8X9g9hv1vZq8sFNos3YFd34hF2A,-81.350942,68591.79,2026-07-04T10:07:06Z,5788033984,Adzuna::API::Response::Job,LPN / RN Pediatric Home Health Nurse,28.595099,1,https://www.adzuna.com/details/5788033984?utm_medium=api&utm_source=abfa41a4,"Description Angels of Care Pediatric Home Health is looking for Registered Nurses (RN) and Licensed Practical Nurses (LPN) in Winter Park , FL and surrounding areas. Angels of Care has been caring for the medically fragile community across the nation since 2000! We pride ourselves on our values: H eart, A dvocacy, L ove, O utreach, and S peed! HALOS Angels of Care nurses provide direct, one-on-one medical care and make a difference in the lives of their patients and families. We are looking for…","['US', 'Florida', 'Orange County', 'Winter Park']","Winter Park, Orange County",Adzuna::API::Response::Location,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,Angels of Care Pediatric Home Health,Adzuna::API::Response::Company,full_time,
34758.24,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc4ODAzMzk4MyIsInMiOiI1T2JxRHJkMzhSR25DUHBSSUROY193In0.-zD4xWKtsppeX9OM_ke2WGtUIxFIesmKRqn0XxwA3fw,-122.456051,34758.24,2026-07-04T10:07:06Z,5788033983,Adzuna::API::Response::Job,Utility Technician,45.421013,1,https://www.adzuna.com/details/5788033983?utm_medium=api&utm_source=abfa41a4,"About USS: United Site Services is the industry leader in comprehensive site services, committed to creating partnerships that help enable our customers’ project and event success. Our deep industry expertise, excellence in process management, and dedication to corporate responsibility are pillars of our value proposition; each supported by tangible, best-practice programs. Our success is fueled by the dedication and collaboration of our diverse team, which includes field technicians, customer …","['US', 'Oregon', 'Clackamas County', 'Damascus']","Damascus, Clackamas County",Adzuna::API::Response::Location,engineering-jobs,Adzuna::API::Response::Category,Engineering Jobs,United Site Services,Adzuna::API::Response::Company,part_time,
36750.66,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc4ODAzMzk3NyIsInMiOiI1T2JxRHJkMzhSR25DUHBSSUROY193In0.EIprOAOQM9DGv8Av2nHF-DrzWvB2K7YdoX8Fb5KBMGs,-76.533695,36750.66,2026-07-04T10:07:06Z,5788033977,Adzuna::API::Response::Job,Concert Venue Server,38.982355,1,https://www.adzuna.com/details/5788033977?utm_medium=api&utm_source=abfa41a4,"Do you love live music? Rams Head On Stage is currently hiring servers! Located in the art district of Downtown Annapolis, Rams Head On Stage is a premier music venue featuring over 400 concerts a year. Featuring some of the best national touring acts, tribute bands and local music around. Check out our calendar here Night time availability is required for this position. View all jobs at this company","['US', 'Maryland', 'Anne Arundel County', 'Annapolis']","Annapolis, Anne Arundel County",Adzuna::API::Response::Location,hospitality-catering-jobs,Adzuna::API::Response::Category,Hospitality & Catering Jobs,Rams Head Tavern,Adzuna::API::Response::Company,full_time,
56577.95,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc4ODAzMzk3NCIsInMiOiI1T2JxRHJkMzhSR25DUHBSSUROY193In0.FtKZ_yoD1eMRONdwpey1bJhBMGEz2RNdTTApg2N7dw8,-73.81134,56577.95,2026-07-04T10:07:05Z,5788033974,Adzuna::API::Response::Job,Service Technician,40.7868,1,https://www.adzuna.com/details/5788033974?utm_medium=api&utm_source=abfa41a4,"About USS: United Site Services is the industry leader in comprehensive site services, committed to creating partnerships that help enable our customers’ project and event success. Our deep industry expertise, excellence in process management, and dedication to corporate responsibility are pillars of our value proposition; each supported by tangible, best-practice programs. Our success is fueled by the dedication and collaboration of our diverse team, which includes field technicians, customer …","['US', 'New York', 'New York City', 'Queens', 'Whitestone']","Whitestone, Queens",Adzuna::API::Response::Location,engineering-jobs,Adzuna::API::Response::Category,Engineering Jobs,United Site Services,Adzuna::API::Response::Company,part_time,
41902.34,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc4ODAzMzk3MSIsInMiOiI1T2JxRHJkMzhSR25DUHBSSUROY193In0.9lHN5-VsEIJ2BYtMnxQ_5DSd0eq-PkmZhDAfzlwtFL4,-79.590277,41902.34,2026-07-04T10:07:05Z,5788033971,Adzuna::API::Response::Job,Utility Technician,40.630928,1,https://www.adzuna.com/details/5788033971?utm_medium=api&utm_source=abfa41a4,"About USS: United Site Services is the industry leader in comprehensive site services, committed to creating partnerships that help enable our customers’ project and event success. Our deep industry expertise, excellence in process management, and dedication to corporate responsibility are pillars of our value proposition; each supported by tangible, best-practice programs. Our success is fueled by the dedication and collaboration of our diverse team, which includes field technicians, customer …","['US', 'Pennsylvania', 'Armstrong County', 'North Leechburg']","North Leechburg, Armstrong County",Adzuna::API::Response::Location,engineering-jobs,Adzuna::API::Response::Category,Engineering Jobs,United Site Services,Adzuna::API::Response::Company,part_time,
41192.67,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNU9icURyZDM4UkduQ1BwUklETmNfdyIsImkiOiI1Nzg4MDMzOTY3In0.d0eYaKY_nO68-2Q4GdTJvgj3NhTXc82pBjfh4DqfBVE,-79.891783,41192.67,2026-07-04T10:07:04Z,5788033967,Adzuna::API::Response::Job,Utility Technician,40.327645,1,https://www.adzuna.com/details/5788033967?utm_medium=api&utm_source=abfa41a4,"About USS: United Site Services is the industry leader in comprehensive site services, committed to creating partnerships that help enable our customers’ project and event success. Our deep industry expertise, excellence in process management, and dedication to corporate responsibility are pillars of our value proposition; each supported by tangible, best-practice programs. Our success is fueled by the dedication and collaboration of our diverse team, which includes field technicians, customer …","['US', 'Pennsylvania', 'Allegheny County', 'Glassport']","Glassport, Allegheny County",Adzuna::API::Response::Location,engineering-jobs,Adzuna::API::Response::Category,Engineering Jobs,United Site Services,Adzuna::API::Response::Company,part_time,
43574.2,eyJhbGciOiJIUzI1NiJ9.eyJzIjoicERSdEVMZDM4UkctY3Z2cmEzTC01USIsImkiOiI1Nzg4MDMzOTU3In0.ix71nkEonOxYDuXmYCK3ZIDHJPLC6JUPWF5ikL4mGzc,-80.31066,43574.2,2026-07-04T10:07:04Z,5788033957,Adzuna::API::Response::Job,Utility Technician,40.58664,1,https://www.adzuna.com/details/5788033957?utm_medium=api&utm_source=abfa41a4,"About USS: United Site Services is the industry leader in comprehensive site services, committed to creating partnerships that help enable our customers’ project and event success. Our deep industry expertise, excellence in process management, and dedication to corporate responsibility are pillars of our value proposition; each supported by tangible, best-practice programs. Our success is fueled by the dedication and collaboration of our diverse team, which includes field technicians, customer …","['US', 'Pennsylvania', 'Beaver County', 'Mac Arthur']","Mac Arthur, Beaver County",Adzuna::API::Response::Location,engineering-jobs,Adzuna::API::Response::Category,Engineering Jobs,United Site Services,Adzuna::API::Response::Company,part_time,
41573.24,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc4ODAzMzk2MCIsInMiOiJwRFJ0RUxkMzhSRy1jdnZyYTNMLTVRIn0.2zvtvKcERQSi-PN-8k10EOWR7UScTfigbv4Zm5NlrVI,-80.09804,41573.24,2026-07-04T10:07:04Z,5788033960,Adzuna::API::Response::Job,Utility Technician,40.024919,1,https://www.adzuna.com/details/5788033960?utm_medium=api&utm_source=abfa41a4,"About USS: United Site Services is the industry leader in comprehensive site services, committed to creating partnerships that help enable our customers’ project and event success. Our deep industry expertise, excellence in process management, and dedication to corporate responsibility are pillars of our value proposition; each supported by tangible, best-practice programs. Our success is fueled by the dedication and collaboration of our diverse team, which includes field technicians, customer …","['US', 'Pennsylvania', 'Washington County', 'Marianna']","Marianna, Washington County",Adzuna::API::Response::Location,engineering-jobs,Adzuna::API::Response::Category,Engineering Jobs,United Site Services,Adzuna::API::Response::Company,part_time,
26382.55,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc4ODAzMzk2MSIsInMiOiJwRFJ0RUxkMzhSRy1jdnZyYTNMLTVRIn0.5aXCHu545a8pGZDWJCEhpsukzAkFX82Tlj9qN0C_qgw,-79.152535,26382.55,2026-07-04T10:07:04Z,5788033961,Adzuna::API::Response::Job,Remote Customer Service Representative,40.621455,1,https://www.adzuna.com/details/5788033961?utm_medium=api&utm_source=abfa41a4,"Through our dedicated associates, Conduent delivers mission-critical services and solutions on behalf of Fortune 100 companies and over 500 governments - creating exceptional outcomes for our clients and the millions of people who count on them. You have an opportunity to personally thrive, make a difference and be part of a culture where individuality is noticed and valued every day. Remote Customer Service Representative $14.00 HR We are currently NOT hiring in the following geographies, incl…","['US', 'Pennsylvania', 'Indiana County', 'Indiana']","Indiana, Indiana County",Adzuna::API::Response::Location,customer-services-jobs,Adzuna::API::Response::Category,Customer Services Jobs,"Conduent State & Local Solutions, Inc",Adzuna::API::Response::Company,full_time,
47056.97,eyJhbGciOiJIUzI1NiJ9.eyJzIjoicERSdEVMZDM4UkctY3Z2cmEzTC01USIsImkiOiI1Nzg4MDMzOTU4In0.okQSqiCGSLeIhAC04tJCz_ktqTap_pur2oLT2UTo6Rs,-122.80133,47056.97,2026-07-04T10:07:04Z,5788033958,Adzuna::API::Response::Job,Fence Technician,45.49259,1,https://www.adzuna.com/details/5788033958?utm_medium=api&utm_source=abfa41a4,"About USS: United Site Services is the industry leader in comprehensive site services, committed to creating partnerships that help enable our customers’ project and event success. Our deep industry expertise, excellence in process management, and dedication to corporate responsibility are pillars of our value proposition; each supported by tangible, best-practice programs. Our success is fueled by the dedication and collaboration of our diverse team, which includes field technicians, customer …","['US', 'Oregon', 'Washington County', 'West Slope']","West Slope, Washington County",Adzuna::API::Response::Location,engineering-jobs,Adzuna::API::Response::Category,Engineering Jobs,United Site Services,Adzuna::API::Response::Company,part_time,
34119.71,eyJhbGciOiJIUzI1NiJ9.eyJzIjoicERSdEVMZDM4UkctY3Z2cmEzTC01USIsImkiOiI1Nzg4MDMzOTU5In0.bLXQwkF2vQLjhVA8QyP6Z0iFz7-PxQuk9IuCf32ou3I,-89.77308,34119.71,2026-07-04T10:07:04Z,5788033959,Adzuna::API::Response::Job,Benefits Call Center Representative,44.391021,1,https://www.adzuna.com/details/5788033959?utm_medium=api&utm_source=abfa41a4,"Through our dedicated associates, Conduent delivers mission-critical services and solutions on behalf of Fortune 100 companies and over 500 governments - creating exceptional outcomes for our clients and the millions of people who count on them. You have an opportunity to personally thrive, make a difference and be part of a culture where individuality is noticed and valued every day. Benefits Call Center Representative Remote Pay: $17/hour, which may be below your state’s minimum wage. Please …","['US', 'Wisconsin']","Wisconsin, US",Adzuna::API::Response::Location,customer-services-jobs,Adzuna::API::Response::Category,Customer Services Jobs,"Conduent Business Services, LLC",Adzuna::API::Response::Company,,
41198.17,eyJhbGciOiJIUzI1NiJ9.eyJzIjoicERSdEVMZDM4UkctY3Z2cmEzTC01USIsImkiOiI1Nzg4MDMzOTYzIn0._STObbTy77SetykKRmsme8kcIB-zLbQZncE2BmwQRsU,-79.81236,41198.17,2026-07-04T10:07:04Z,5788033963,Adzuna::API::Response::Job,Utility Technician,40.37691,1,https://www.adzuna.com/details/5788033963?utm_medium=api&utm_source=abfa41a4,"About USS: United Site Services is the industry leader in comprehensive site services, committed to creating partnerships that help enable our customers’ project and event success. Our deep industry expertise, excellence in process management, and dedication to corporate responsibility are pillars of our value proposition; each supported by tangible, best-practice programs. Our success is fueled by the dedication and collaboration of our diverse team, which includes field technicians, customer …","['US', 'Pennsylvania', 'Allegheny County', 'North Versailles']","North Versailles, Allegheny County",Adzuna::API::Response::Location,engineering-jobs,Adzuna::API::Response::Category,Engineering Jobs,United Site Services,Adzuna::API::Response::Company,part_time,
45018.44,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc4ODAzMzk2OCIsInMiOiJwRFJ0RUxkMzhSRy1jdnZyYTNMLTVRIn0.cfYKM9jEeATxjUwvxMI9dVojBcy2OTZ2x2u9Mu3EFgM,-80.652045,45018.44,2026-07-04T10:07:04Z,5788033968,Adzuna::API::Response::Job,Utility Technician,40.226296,1,https://www.adzuna.com/details/5788033968?utm_medium=api&utm_source=abfa41a4,"About USS: United Site Services is the industry leader in comprehensive site services, committed to creating partnerships that help enable our customers’ project and event success. Our deep industry expertise, excellence in process management, and dedication to corporate responsibility are pillars of our value proposition; each supported by tangible, best-practice programs. Our success is fueled by the dedication and collaboration of our diverse team, which includes field technicians, customer …","['US', 'West Virginia', 'Brooke County', 'Beech Bottom']","Beech Bottom, Brooke County",Adzuna::API::Response::Location,engineering-jobs,Adzuna::API::Response::Category,Engineering Jobs,United Site Services,Adzuna::API::Response::Company,part_time,
42799.02,eyJhbGciOiJIUzI1NiJ9.eyJzIjoicERSdEVMZDM4UkctY3Z2cmEzTC01USIsImkiOiI1Nzg4MDMzOTY1In0.2dprbAlHhENd5euuzR-0szURTxLBdAJKjd7CpluExnY,-79.73604,42799.02,2026-07-04T10:07:04Z,5788033965,Adzuna::API::Response::Job,Utility Technician,40.478237,1,https://www.adzuna.com/details/5788033965?utm_medium=api&utm_source=abfa41a4,"About USS: United Site Services is the industry leader in comprehensive site services, committed to creating partnerships that help enable our customers’ project and event success. Our deep industry expertise, excellence in process management, and dedication to corporate responsibility are pillars of our value proposition; each supported by tangible, best-practice programs. Our success is fueled by the dedication and collaboration of our diverse team, which includes field technicians, customer …","['US', 'Pennsylvania', 'Allegheny County', 'Plum']","Plum, Allegheny County",Adzuna::API::Response::Location,engineering-jobs,Adzuna::API::Response::Category,Engineering Jobs,United Site Services,Adzuna::API::Response::Company,part_time,
88915.1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoicERSdEVMZDM4UkctY3Z2cmEzTC01USIsImkiOiI1Nzg4MDMzOTU2In0.MNtTWACgfrIE3KMwPuCn8XeOX_4QKSLm9Ast7jNKnZQ,-86.299084,88915.1,2026-07-04T10:07:03Z,5788033956,Adzuna::API::Response::Job,Logistics Driver,36.148001,1,https://www.adzuna.com/details/5788033956?utm_medium=api&utm_source=abfa41a4,"We help YOU make it! US FOODS® is one of the largest food distributors with a culture and history of promotion from within and unlimited career growth opportunities with ongoing job skills and leadership development training. We are looking for Logistics Truck Drivers who relish the chance to push their potential, grow and reap the rewards of joining the US FOODS® family. Our Logistics Truck Drivers are paid under component pay. Starting Hourly Rate of $29.71 Schedule : Monday to Friday, with o…","['US', 'Tennessee', 'Wilson County', 'Norene']","Norene, Wilson County",Adzuna::API::Response::Location,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,"US Foods, Inc.",Adzuna::API::Response::Company,,contract
68905.77,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc4ODAzMzk0OSIsInMiOiJwRFJ0RUxkMzhSRy1jdnZyYTNMLTVRIn0.x-dfUG2hP-yzLxeripLKt9Hl69aDGFmT18fjcmDJgbo,-85.811926,68905.77,2026-07-04T10:07:02Z,5788033949,Adzuna::API::Response::Job,"Fuel Truck Driver - Louisville, KY",38.240236,1,https://www.adzuna.com/details/5788033949?utm_medium=api&utm_source=abfa41a4,Full-time Description This position is responsible for the proper and efficient completion of assigned duties and operation of their vehicle. Drivers are responsible for delivering petroleum products to company owned sites and customers. Primary Duties and Responsibilities Loads and unloads trucks with petroleum products adhering to all Company and Governmental regulations. Safely operates trucks according to Company policies and state/federal laws. Maintains vehicle cleanliness and performs sa…,"['US', 'Kentucky', 'Jefferson County', 'Shively']","Shively, Jefferson County",Adzuna::API::Response::Location,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,Great Lakes Petroleum,Adzuna::API::Response::Company,full_time,
35078.29,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc4ODAzMzk1MiIsInMiOiJwRFJ0RUxkMzhSRy1jdnZyYTNMLTVRIn0.jXM0sWx7tD0BbmtwM4uKplUkTkmZKizYy1PY6IDPF-M,-81.4404,35078.29,2026-07-04T10:07:02Z,5788033952,Adzuna::API::Response::Job,Cook,41.38686,1,https://www.adzuna.com/details/5788033952?utm_medium=api&utm_source=abfa41a4,"Cook Job Reference Number: 40035 Employment Type: Full-Time , Onsite Segment: Corrections Brand: Summit Location: Cleveland , Ohio (US-OH) The Role at a glance: We are looking to add an experienced cook to work with a highly motivated and energetic kitchen staff in our Cleveland, OH location for our Corrections division. As a cook for Summit, you will have the opportunity to work in a fast-paced, efficient environment and cook delicious meals. If you are driven, passionate about preparing and s…","['US', 'Ohio', 'Cuyahoga County', 'Solon']","Solon, Cuyahoga County",Adzuna::API::Response::Location,hospitality-catering-jobs,Adzuna::API::Response::Category,Hospitality & Catering Jobs,Summit,Adzuna::API::Response::Company,full_time,
26382.55,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc4ODAzMzk1MSIsInMiOiJwRFJ0RUxkMzhSRy1jdnZyYTNMLTVRIn0.IEkKDAB18PIPNf2Ly60elGe2R0bDaHUIGLNZ905Gqbk,-89.633176,26382.55,2026-07-04T10:07:02Z,5788033951,Adzuna::API::Response::Job,Remote Customer Service Representative,32.832673,1,https://www.adzuna.com/details/5788033951?utm_medium=api&utm_source=abfa41a4,"Through our dedicated associates, Conduent delivers mission-critical services and solutions on behalf of Fortune 100 companies and over 500 governments - creating exceptional outcomes for our clients and the millions of people who count on them. You have an opportunity to personally thrive, make a difference and be part of a culture where individuality is noticed and valued every day. Remote Customer Service Representative $14.00 HR We are currently NOT hiring in the following geographies, incl…","['US', 'Mississippi']","Mississippi, US",Adzuna::API::Response::Location,customer-services-jobs,Adzuna::API::Response::Category,Customer Services Jobs,"Conduent State & Local Solutions, Inc",Adzuna::API::Response::Company,full_time,
38992.7,eyJhbGciOiJIUzI1NiJ9.eyJzIjoicERSdEVMZDM4UkctY3Z2cmEzTC01USIsImkiOiI1Nzg4MDMzOTM5In0.FniOpEWZOcIgHZCxT0r_RygsnNNKznezLOyPU7M51Mk,-80.344752,38992.7,2026-07-04T10:07:01Z,5788033939,Adzuna::API::Response::Job,Utility Technician,41.030176,1,https://www.adzuna.com/details/5788033939?utm_medium=api&utm_source=abfa41a4,"About USS: United Site Services is the industry leader in comprehensive site services, committed to creating partnerships that help enable our customers’ project and event success. Our deep industry expertise, excellence in process management, and dedication to corporate responsibility are pillars of our value proposition; each supported by tangible, best-practice programs. Our success is fueled by the dedication and collaboration of our diverse team, which includes field technicians, customer …","['US', 'Pennsylvania', 'Lawrence County', 'Neshannock']","Neshannock, Lawrence County",Adzuna::API::Response::Location,engineering-jobs,Adzuna::API::Response::Category,Engineering Jobs,United Site Services,Adzuna::API::Response::Company,part_time,
