longitude,latitude,salary_max,salary_min,description,salary_is_predicted,created,adref,title,redirect_url,__CLASS__,id,category.label,category.tag,category.__CLASS__,company.__CLASS__,company.display_name,location.__CLASS__,location.display_name,location.area,contract_time,contract_type
-85.80042,39.78966,88400.0,0.0,"CDL-A TRUCK DRIVERS: GET HIGHER PAY 57 - 64 CPM (based on experience). 2,000 Miles Per Week On Average $4,000 Sign On Bonus True Up Program Available Top 20% of our OTR Drivers earn $1,700 Weekly Team Drivers: $5,000 Sign-On Bonus/split with an average of 5,000 miles per week! $0.72 - $0.80 CPM Split Starting Pay Don't have a team partner? We will help you find the right partner with our Team Match program. Or make your own team. Now's the time to bring on a family member or friend to be your t…",0,2026-06-05T10:54:42Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc1MzI5Nzg4OSIsInMiOiJXcXNYMHZoZzhSR2dWSXlkM2JoNGZnIn0.kILxJrWltxGUQhcjR5N1b_IlJsNI4RLsFt5rtkjx6lA,Truck Driver Company - 1-5mo EXP Required - OTR - Dry Van - $1.7k per week - U.S. Xpress - OTR,https://www.adzuna.com/land/ad/5753297889?se=WqsX0vhg8RGgVIyd3bh4fg&utm_medium=api&utm_source=abfa41a4&v=D05CE75267EEF6D6CCF126877ECC4CD1F475C88D,Adzuna::API::Response::Job,5753297889,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,U.S. Xpress - OTR,Adzuna::API::Response::Location,"Greenfield, Hancock County","['US', 'Indiana', 'Hancock County', 'Greenfield']",full_time,
-83.13708,39.86388,88400.0,0.0,"CDL-A TRUCK DRIVERS: GET HIGHER PAY 57 - 64 CPM (based on experience). 2,000 Miles Per Week On Average $4,000 Sign On Bonus True Up Program Available Top 20% of our OTR Drivers earn $1,700 Weekly Team Drivers: $5,000 Sign-On Bonus/split with an average of 5,000 miles per week! $0.72 - $0.80 CPM Split Starting Pay Don't have a team partner? We will help you find the right partner with our Team Match program. Or make your own team. Now's the time to bring on a family member or friend to be your t…",0,2026-06-05T10:54:42Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiV3FzWDB2aGc4UkdnVkl5ZDNiaDRmZyIsImkiOiI1NzUzMjk3ODk5In0.JhYfMNXdQPSJSNJES4ahan3h9TgxnQCpOFHblGwhvPo,Truck Driver Company - 1-5mo EXP Required - OTR - Dry Van - $1.7k per week - U.S. Xpress - OTR,https://www.adzuna.com/land/ad/5753297899?se=WqsX0vhg8RGgVIyd3bh4fg&utm_medium=api&utm_source=abfa41a4&v=4EFD1620B2C5308FFCD0DC7B7BDCB5302A7C7E8B,Adzuna::API::Response::Job,5753297899,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,U.S. Xpress - OTR,Adzuna::API::Response::Location,"Pleasant Corners, Pickaway County","['US', 'Ohio', 'Pickaway County', 'Pleasant Corners']",full_time,
-85.986164,42.683585,88400.0,0.0,"CDL-A TRUCK DRIVERS: GET HIGHER PAY 57 - 64 CPM (based on experience). 2,000 Miles Per Week On Average $4,000 Sign On Bonus True Up Program Available Top 20% of our OTR Drivers earn $1,700 Weekly Team Drivers: $5,000 Sign-On Bonus/split with an average of 5,000 miles per week! $0.72 - $0.80 CPM Split Starting Pay Don't have a team partner? We will help you find the right partner with our Team Match program. Or make your own team. Now's the time to bring on a family member or friend to be your t…",0,2026-06-05T10:54:42Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc1MzI5Nzg2OSIsInMiOiJXcXNYMHZoZzhSR2dWSXlkM2JoNGZnIn0.351x7B6_ybmjX_qtJxIkFBsHtq7xZcsIHJllexh9rmc,Class A CDL Company Driver - 1-5mo EXP Required - OTR - Dry Van - $1.7k per week - U.S. Xpress - OTR,https://www.adzuna.com/land/ad/5753297869?se=WqsX0vhg8RGgVIyd3bh4fg&utm_medium=api&utm_source=abfa41a4&v=C33FCCF518193AFB99B3205CF6F7B647D44865E1,Adzuna::API::Response::Job,5753297869,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,U.S. Xpress - OTR,Adzuna::API::Response::Location,"Hamilton, Allegan County","['US', 'Michigan', 'Allegan County', 'Hamilton']",full_time,
-84.597278,39.007304,88400.0,0.0,"CDL-A TRUCK DRIVERS: GET HIGHER PAY 57 - 64 CPM (based on experience). 2,000 Miles Per Week On Average $4,000 Sign On Bonus True Up Program Available Top 20% of our OTR Drivers earn $1,700 Weekly Team Drivers: $5,000 Sign-On Bonus/split with an average of 5,000 miles per week! $0.72 - $0.80 CPM Split Starting Pay Don't have a team partner? We will help you find the right partner with our Team Match program. Or make your own team. Now's the time to bring on a family member or friend to be your t…",0,2026-06-05T10:54:42Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc1MzI5Nzg5NCIsInMiOiJXcXNYMHZoZzhSR2dWSXlkM2JoNGZnIn0.OVlC7y_OEhrcmQOB8ir8UXee5tEkyVgcAESm-gGRnzQ,Truck Driver Company - 1-5mo EXP Required - OTR - Dry Van - $1.7k per week - U.S. Xpress - OTR,https://www.adzuna.com/land/ad/5753297894?se=WqsX0vhg8RGgVIyd3bh4fg&utm_medium=api&utm_source=abfa41a4&v=19E7C3DD1D1B59DC8D1203FAF43087926E2EC0E5,Adzuna::API::Response::Job,5753297894,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,U.S. Xpress - OTR,Adzuna::API::Response::Location,"Elsmere, Kenton County","['US', 'Kentucky', 'Kenton County', 'Elsmere']",full_time,
-86.899951,37.491309,88400.0,0.0,"CDL-A TRUCK DRIVERS: GET HIGHER PAY 57 - 64 CPM (based on experience). 2,000 Miles Per Week On Average $4,000 Sign On Bonus True Up Program Available Top 20% of our OTR Drivers earn $1,700 Weekly Team Drivers: $5,000 Sign-On Bonus/split with an average of 5,000 miles per week! $0.72 - $0.80 CPM Split Starting Pay Don't have a team partner? We will help you find the right partner with our Team Match program. Or make your own team. Now's the time to bring on a family member or friend to be your t…",0,2026-06-05T10:54:42Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc1MzI5Nzg4MCIsInMiOiJXcXNYMHZoZzhSR2dWSXlkM2JoNGZnIn0.TGjE-509xqKugcDiACOt7ELDcHwOHEwjG6n4E9Bdm9k,Class A CDL Company Driver - 1-5mo EXP Required - OTR - Dry Van - $1.7k per week - U.S. Xpress - OTR,https://www.adzuna.com/land/ad/5753297880?se=WqsX0vhg8RGgVIyd3bh4fg&utm_medium=api&utm_source=abfa41a4&v=D58FC4A8F1AB04C455EA51B69CDBFEE3D659A030,Adzuna::API::Response::Job,5753297880,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,U.S. Xpress - OTR,Adzuna::API::Response::Location,"Hartford, Ohio County","['US', 'Kentucky', 'Ohio County', 'Hartford']",full_time,
-85.42776,38.3415,88400.0,0.0,"CDL-A TRUCK DRIVERS: GET HIGHER PAY 57 - 64 CPM (based on experience). 2,000 Miles Per Week On Average $4,000 Sign On Bonus True Up Program Available Top 20% of our OTR Drivers earn $1,700 Weekly Team Drivers: $5,000 Sign-On Bonus/split with an average of 5,000 miles per week! $0.72 - $0.80 CPM Split Starting Pay Don't have a team partner? We will help you find the right partner with our Team Match program. Or make your own team. Now's the time to bring on a family member or friend to be your t…",0,2026-06-05T10:54:42Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc1MzI5Nzg2MSIsInMiOiJXcXNYMHZoZzhSR2dWSXlkM2JoNGZnIn0.y-sectQgnsoMdPgWGbjkg2oatoO_6H-v5TDwZFMUOGw,CDL-A Company Driver - 1-5mo EXP Required - OTR - Dry Van - $1.7k per week - U.S. Xpress - OTR,https://www.adzuna.com/land/ad/5753297861?se=WqsX0vhg8RGgVIyd3bh4fg&utm_medium=api&utm_source=abfa41a4&v=14CBAAB7E4237CD108096054B352314B732DEE3D,Adzuna::API::Response::Job,5753297861,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,U.S. Xpress - OTR,Adzuna::API::Response::Location,"Ballardsville, Oldham County","['US', 'Kentucky', 'Oldham County', 'Ballardsville']",full_time,
-86.74279,37.972557,88400.0,0.0,"CDL-A TRUCK DRIVERS: GET HIGHER PAY 57 - 64 CPM (based on experience). 2,000 Miles Per Week On Average $4,000 Sign On Bonus True Up Program Available Top 20% of our OTR Drivers earn $1,700 Weekly Team Drivers: $5,000 Sign-On Bonus/split with an average of 5,000 miles per week! $0.72 - $0.80 CPM Split Starting Pay Don't have a team partner? We will help you find the right partner with our Team Match program. Or make your own team. Now's the time to bring on a family member or friend to be your t…",0,2026-06-05T10:54:42Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc1MzI5Nzg3MSIsInMiOiJXcXNYMHZoZzhSR2dWSXlkM2JoNGZnIn0.mj6nfrfrf9kUWiVeHhKwgyg9b0ua3BPCCsTA15BHM9I,Class A CDL Company Driver - 1-5mo EXP Required - OTR - Dry Van - $1.7k per week - U.S. Xpress - OTR,https://www.adzuna.com/land/ad/5753297871?se=WqsX0vhg8RGgVIyd3bh4fg&utm_medium=api&utm_source=abfa41a4&v=021E491EA7E348776867C25CB765528A946EE2CF,Adzuna::API::Response::Job,5753297871,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,U.S. Xpress - OTR,Adzuna::API::Response::Location,"Tell City, Perry County","['US', 'Indiana', 'Perry County', 'Tell City']",full_time,
-86.953682,38.297681,88400.0,0.0,"CDL-A TRUCK DRIVERS: GET HIGHER PAY 57 - 64 CPM (based on experience). 2,000 Miles Per Week On Average $4,000 Sign On Bonus True Up Program Available Top 20% of our OTR Drivers earn $1,700 Weekly Team Drivers: $5,000 Sign-On Bonus/split with an average of 5,000 miles per week! $0.72 - $0.80 CPM Split Starting Pay Don't have a team partner? We will help you find the right partner with our Team Match program. Or make your own team. Now's the time to bring on a family member or friend to be your t…",0,2026-06-05T10:54:42Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc1MzI5Nzg2NyIsInMiOiJXcXNYMHZoZzhSR2dWSXlkM2JoNGZnIn0.cCrGKA3DsCDu8o_w7xM6ZlsSXj2onBk-a7y-BqjMNJQ,Class A CDL Company Driver - 1-5mo EXP Required - OTR - Dry Van - $1.7k per week - U.S. Xpress - OTR,https://www.adzuna.com/land/ad/5753297867?se=WqsX0vhg8RGgVIyd3bh4fg&utm_medium=api&utm_source=abfa41a4&v=27267F4A81B12A6197A93533E21EB21EAA4CC2F3,Adzuna::API::Response::Job,5753297867,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,U.S. Xpress - OTR,Adzuna::API::Response::Location,"Huntingburg, Dubois County","['US', 'Indiana', 'Dubois County', 'Huntingburg']",full_time,
-82.547499,39.120621,88400.0,0.0,"CDL-A TRUCK DRIVERS: GET HIGHER PAY 57 - 64 CPM (based on experience). 2,000 Miles Per Week On Average $4,000 Sign On Bonus True Up Program Available Top 20% of our OTR Drivers earn $1,700 Weekly Team Drivers: $5,000 Sign-On Bonus/split with an average of 5,000 miles per week! $0.72 - $0.80 CPM Split Starting Pay Don't have a team partner? We will help you find the right partner with our Team Match program. Or make your own team. Now's the time to bring on a family member or friend to be your t…",0,2026-06-05T10:54:42Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc1MzI5Nzg4NyIsInMiOiJXcXNYMHZoZzhSR2dWSXlkM2JoNGZnIn0.rI2zaea_W1bp4KM-hC_Eav9WFK2ZX7lO-ccwG6hsfww,Truck Driver Company - 1-5mo EXP Required - OTR - Dry Van - $1.7k per week - U.S. Xpress - OTR,https://www.adzuna.com/land/ad/5753297887?se=WqsX0vhg8RGgVIyd3bh4fg&utm_medium=api&utm_source=abfa41a4&v=22416C74BD4D8308B008477A54AFB79C86FDD52D,Adzuna::API::Response::Job,5753297887,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,U.S. Xpress - OTR,Adzuna::API::Response::Location,"Wellston, Jackson County","['US', 'Ohio', 'Jackson County', 'Wellston']",full_time,
-85.452887,37.817868,88400.0,0.0,"CDL-A TRUCK DRIVERS: GET HIGHER PAY 57 - 64 CPM (based on experience). 2,000 Miles Per Week On Average $4,000 Sign On Bonus True Up Program Available Top 20% of our OTR Drivers earn $1,700 Weekly Team Drivers: $5,000 Sign-On Bonus/split with an average of 5,000 miles per week! $0.72 - $0.80 CPM Split Starting Pay Don't have a team partner? We will help you find the right partner with our Team Match program. Or make your own team. Now's the time to bring on a family member or friend to be your t…",0,2026-06-05T10:54:42Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiV3FzWDB2aGc4UkdnVkl5ZDNiaDRmZyIsImkiOiI1NzUzMjk3ODY1In0.tStXSRd60jGuifDSqKbmes0g1whggqxet_q8VB1uFOI,CDL-A Company Driver - 1-5mo EXP Required - OTR - Dry Van - $1.7k per week - U.S. Xpress - OTR,https://www.adzuna.com/land/ad/5753297865?se=WqsX0vhg8RGgVIyd3bh4fg&utm_medium=api&utm_source=abfa41a4&v=45AEFC7A8D4B4B459EFA614BA280BEB83012E05F,Adzuna::API::Response::Job,5753297865,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,U.S. Xpress - OTR,Adzuna::API::Response::Location,"Bardstown, Nelson County","['US', 'Kentucky', 'Nelson County', 'Bardstown']",full_time,
-82.415605,39.904379,88400.0,0.0,"CDL-A TRUCK DRIVERS: GET HIGHER PAY 57 - 64 CPM (based on experience). 2,000 Miles Per Week On Average $4,000 Sign On Bonus True Up Program Available Top 20% of our OTR Drivers earn $1,700 Weekly Team Drivers: $5,000 Sign-On Bonus/split with an average of 5,000 miles per week! $0.72 - $0.80 CPM Split Starting Pay Don't have a team partner? We will help you find the right partner with our Team Match program. Or make your own team. Now's the time to bring on a family member or friend to be your t…",0,2026-06-05T10:54:42Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc1MzI5NzkxMyIsInMiOiJXcXNYMHZoZzhSR2dWSXlkM2JoNGZnIn0.Zjou_8bnVFRHYLyzwa83NgmUgFZD2YxZWFsIrkhbyoo,CDL-A Company Driver - 1-5mo EXP Required - OTR - Dry Van - $1.7k per week - U.S. Xpress - OTR,https://www.adzuna.com/land/ad/5753297913?se=WqsX0vhg8RGgVIyd3bh4fg&utm_medium=api&utm_source=abfa41a4&v=4B0768BE8A1480777BAE918C1E96D1B28EDF6915,Adzuna::API::Response::Job,5753297913,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,U.S. Xpress - OTR,Adzuna::API::Response::Location,"Thornville, Perry County","['US', 'Ohio', 'Perry County', 'Thornville']",full_time,
-87.685488,37.184415,88400.0,0.0,"CDL-A TRUCK DRIVERS: GET HIGHER PAY 57 - 64 CPM (based on experience). 2,000 Miles Per Week On Average $4,000 Sign On Bonus True Up Program Available Top 20% of our OTR Drivers earn $1,700 Weekly Team Drivers: $5,000 Sign-On Bonus/split with an average of 5,000 miles per week! $0.72 - $0.80 CPM Split Starting Pay Don't have a team partner? We will help you find the right partner with our Team Match program. Or make your own team. Now's the time to bring on a family member or friend to be your t…",0,2026-06-05T10:54:42Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiV3FzWDB2aGc4UkdnVkl5ZDNiaDRmZyIsImkiOiI1NzUzMjk3ODkwIn0.F-U5Tl1qfdA0B3xAbWrUxIJRiJICT0jjuOw1xQv-VJA,CDL-A Company Driver - 1-5mo EXP Required - OTR - Dry Van - $1.7k per week - U.S. Xpress - OTR,https://www.adzuna.com/land/ad/5753297890?se=WqsX0vhg8RGgVIyd3bh4fg&utm_medium=api&utm_source=abfa41a4&v=348B9F25C3D8801D7143FB0988A0AAFFAFC20842,Adzuna::API::Response::Job,5753297890,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,U.S. Xpress - OTR,Adzuna::API::Response::Location,"Carbondale, Hopkins County","['US', 'Kentucky', 'Hopkins County', 'Carbondale']",full_time,
-84.276601,37.58427,88400.0,0.0,"CDL-A TRUCK DRIVERS: GET HIGHER PAY 57 - 64 CPM (based on experience). 2,000 Miles Per Week On Average $4,000 Sign On Bonus True Up Program Available Top 20% of our OTR Drivers earn $1,700 Weekly Team Drivers: $5,000 Sign-On Bonus/split with an average of 5,000 miles per week! $0.72 - $0.80 CPM Split Starting Pay Don't have a team partner? We will help you find the right partner with our Team Match program. Or make your own team. Now's the time to bring on a family member or friend to be your t…",0,2026-06-05T10:54:41Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiV3FzWDB2aGc4UkdnVkl5ZDNiaDRmZyIsImkiOiI1NzUzMjk3ODA5In0.EI0Eze1cJ1w3ZHLL2YQ-Q9TuejdLevAck2gWXpfXbQ0,Truck Driver Company - 1-5mo EXP Required - OTR - Dry Van - $1.7k per week - U.S. Xpress - OTR,https://www.adzuna.com/land/ad/5753297809?se=WqsX0vhg8RGgVIyd3bh4fg&utm_medium=api&utm_source=abfa41a4&v=B66AC5EBDD35D1EF229C372427113B1F369CF2CA,Adzuna::API::Response::Job,5753297809,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,U.S. Xpress - OTR,Adzuna::API::Response::Location,"Berea, Madison County","['US', 'Kentucky', 'Madison County', 'Berea']",full_time,
-86.899951,37.491309,88400.0,0.0,"CDL-A TRUCK DRIVERS: GET HIGHER PAY 57 - 64 CPM (based on experience). 2,000 Miles Per Week On Average $4,000 Sign On Bonus True Up Program Available Top 20% of our OTR Drivers earn $1,700 Weekly Team Drivers: $5,000 Sign-On Bonus/split with an average of 5,000 miles per week! $0.72 - $0.80 CPM Split Starting Pay Don't have a team partner? We will help you find the right partner with our Team Match program. Or make your own team. Now's the time to bring on a family member or friend to be your t…",0,2026-06-05T10:54:41Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc1MzI5Nzg1MCIsInMiOiJXcXNYMHZoZzhSR2dWSXlkM2JoNGZnIn0.OFi1t-pPWzM1dxBHum2kK72Q-sM3QcmUtKioYEJ73CI,Truck Driver Company - 1-5mo EXP Required - OTR - Dry Van - $1.7k per week - U.S. Xpress - OTR,https://www.adzuna.com/land/ad/5753297850?se=WqsX0vhg8RGgVIyd3bh4fg&utm_medium=api&utm_source=abfa41a4&v=8B3F55840FF1AA120D820FF1BFDC172F8699FE3B,Adzuna::API::Response::Job,5753297850,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,U.S. Xpress - OTR,Adzuna::API::Response::Location,"Hartford, Ohio County","['US', 'Kentucky', 'Ohio County', 'Hartford']",full_time,
-85.42776,38.3415,88400.0,0.0,"CDL-A TRUCK DRIVERS: GET HIGHER PAY 57 - 64 CPM (based on experience). 2,000 Miles Per Week On Average $4,000 Sign On Bonus True Up Program Available Top 20% of our OTR Drivers earn $1,700 Weekly Team Drivers: $5,000 Sign-On Bonus/split with an average of 5,000 miles per week! $0.72 - $0.80 CPM Split Starting Pay Don't have a team partner? We will help you find the right partner with our Team Match program. Or make your own team. Now's the time to bring on a family member or friend to be your t…",0,2026-06-05T10:54:41Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiV3FzWDB2aGc4UkdnVkl5ZDNiaDRmZyIsImkiOiI1NzUzMjk3ODM2In0.F_X-t3EecMC9EaDO_81YV1_28DVZDlOL4hkS262grrs,Truck Driver Company - 1-5mo EXP Required - OTR - Dry Van - $1.7k per week - U.S. Xpress - OTR,https://www.adzuna.com/land/ad/5753297836?se=WqsX0vhg8RGgVIyd3bh4fg&utm_medium=api&utm_source=abfa41a4&v=E4E7164614B2D148678953ADB1EEE92BDD2FA8FB,Adzuna::API::Response::Job,5753297836,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,U.S. Xpress - OTR,Adzuna::API::Response::Location,"Ballardsville, Oldham County","['US', 'Kentucky', 'Oldham County', 'Ballardsville']",full_time,
-82.935259,39.59693,88400.0,0.0,"CDL-A TRUCK DRIVERS: GET HIGHER PAY 57 - 64 CPM (based on experience). 2,000 Miles Per Week On Average $4,000 Sign On Bonus True Up Program Available Top 20% of our OTR Drivers earn $1,700 Weekly Team Drivers: $5,000 Sign-On Bonus/split with an average of 5,000 miles per week! $0.72 - $0.80 CPM Split Starting Pay Don't have a team partner? We will help you find the right partner with our Team Match program. Or make your own team. Now's the time to bring on a family member or friend to be your t…",0,2026-06-05T10:54:41Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiV3FzWDB2aGc4UkdnVkl5ZDNiaDRmZyIsImkiOiI1NzUzMjk3ODUxIn0.8qWO23_mfnJ04GotQw3ol7Byi1S37HRFnXWFhSgnb3o,Class A CDL Company Driver - 1-5mo EXP Required - OTR - Dry Van - $1.7k per week - U.S. Xpress - OTR,https://www.adzuna.com/land/ad/5753297851?se=WqsX0vhg8RGgVIyd3bh4fg&utm_medium=api&utm_source=abfa41a4&v=1B9C99854B1824ECB5D887DD6004DF525BCE49F1,Adzuna::API::Response::Job,5753297851,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,U.S. Xpress - OTR,Adzuna::API::Response::Location,"Circleville, Pickaway County","['US', 'Ohio', 'Pickaway County', 'Circleville']",full_time,
-86.74279,37.972557,88400.0,0.0,"CDL-A TRUCK DRIVERS: GET HIGHER PAY 57 - 64 CPM (based on experience). 2,000 Miles Per Week On Average $4,000 Sign On Bonus True Up Program Available Top 20% of our OTR Drivers earn $1,700 Weekly Team Drivers: $5,000 Sign-On Bonus/split with an average of 5,000 miles per week! $0.72 - $0.80 CPM Split Starting Pay Don't have a team partner? We will help you find the right partner with our Team Match program. Or make your own team. Now's the time to bring on a family member or friend to be your t…",0,2026-06-05T10:54:41Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc1MzI5NzgzNyIsInMiOiJXcXNYMHZoZzhSR2dWSXlkM2JoNGZnIn0.WDnixbqs1bPM-NrQJ2FoIHB3rakCOZI_SjezLY9AjQk,CDL-A Company Driver - 1-5mo EXP Required - OTR - Dry Van - $1.7k per week - U.S. Xpress - OTR,https://www.adzuna.com/land/ad/5753297837?se=WqsX0vhg8RGgVIyd3bh4fg&utm_medium=api&utm_source=abfa41a4&v=32BB35CF96319A86B946B14E4451B0FEF1FC556B,Adzuna::API::Response::Job,5753297837,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,U.S. Xpress - OTR,Adzuna::API::Response::Location,"Tell City, Perry County","['US', 'Indiana', 'Perry County', 'Tell City']",full_time,
-85.817533,38.315717,88400.0,0.0,"CDL-A TRUCK DRIVERS: GET HIGHER PAY 57 - 64 CPM (based on experience). 2,000 Miles Per Week On Average $4,000 Sign On Bonus True Up Program Available Top 20% of our OTR Drivers earn $1,700 Weekly Team Drivers: $5,000 Sign-On Bonus/split with an average of 5,000 miles per week! $0.72 - $0.80 CPM Split Starting Pay Don't have a team partner? We will help you find the right partner with our Team Match program. Or make your own team. Now's the time to bring on a family member or friend to be your t…",0,2026-06-05T10:54:41Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc1MzI5NzgxOSIsInMiOiJXcXNYMHZoZzhSR2dWSXlkM2JoNGZnIn0.-eaPN4fEy1715GQtadOvaKNLDhSs9IKlwNUe8vtm67A,CDL-A Company Driver - 1-5mo EXP Required - OTR - Dry Van - $1.7k per week - U.S. Xpress - OTR,https://www.adzuna.com/land/ad/5753297819?se=WqsX0vhg8RGgVIyd3bh4fg&utm_medium=api&utm_source=abfa41a4&v=4E1C1C44E987F7730E60A2C7F765E44B23AC08FB,Adzuna::API::Response::Job,5753297819,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,U.S. Xpress - OTR,Adzuna::API::Response::Location,"New Albany, Floyd County","['US', 'Indiana', 'Floyd County', 'New Albany']",full_time,
-87.512739,38.674557,88400.0,0.0,"CDL-A TRUCK DRIVERS: GET HIGHER PAY 57 - 64 CPM (based on experience). 2,000 Miles Per Week On Average $4,000 Sign On Bonus True Up Program Available Top 20% of our OTR Drivers earn $1,700 Weekly Team Drivers: $5,000 Sign-On Bonus/split with an average of 5,000 miles per week! $0.72 - $0.80 CPM Split Starting Pay Don't have a team partner? We will help you find the right partner with our Team Match program. Or make your own team. Now's the time to bring on a family member or friend to be your t…",0,2026-06-05T10:54:41Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiV3FzWDB2aGc4UkdnVkl5ZDNiaDRmZyIsImkiOiI1NzUzMjk3ODE3In0.M0mnNfFWKqdq8ddyryDKz854EGPW4TvpqhRU4n56dVs,CDL-A Company Driver - 1-5mo EXP Required - OTR - Dry Van - $1.7k per week - U.S. Xpress - OTR,https://www.adzuna.com/land/ad/5753297817?se=WqsX0vhg8RGgVIyd3bh4fg&utm_medium=api&utm_source=abfa41a4&v=9E28311E07D49F644E6537C8BD23082ABA84D0D1,Adzuna::API::Response::Job,5753297817,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,U.S. Xpress - OTR,Adzuna::API::Response::Location,"Vincennes, Knox County","['US', 'Indiana', 'Knox County', 'Vincennes']",full_time,
-91.49136,42.18114,88400.0,0.0,"CDL-A TRUCK DRIVERS: GET HIGHER PAY 57 - 64 CPM (based on experience). 2,000 Miles Per Week On Average $4,000 Sign On Bonus True Up Program Available Top 20% of our OTR Drivers earn $1,700 Weekly Team Drivers: $5,000 Sign-On Bonus/split with an average of 5,000 miles per week! $0.72 - $0.80 CPM Split Starting Pay Don't have a team partner? We will help you find the right partner with our Team Match program. Or make your own team. Now's the time to bring on a family member or friend to be your t…",0,2026-06-05T10:54:41Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc1MzI5Nzg0OCIsInMiOiJXcXNYMHZoZzhSR2dWSXlkM2JoNGZnIn0.bovWJ9qmkSw0B_Ha8io706Diqs_DJ4MST4Nic0Kv9yk,Class A CDL Company Driver - 1-5mo EXP Required - OTR - Dry Van - $1.7k per week - U.S. Xpress - OTR,https://www.adzuna.com/land/ad/5753297848?se=WqsX0vhg8RGgVIyd3bh4fg&utm_medium=api&utm_source=abfa41a4&v=6F2CBD69B6B0755F92AA3B41EAF5739A57D460D7,Adzuna::API::Response::Job,5753297848,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,U.S. Xpress - OTR,Adzuna::API::Response::Location,"Waubeek, Linn County","['US', 'Iowa', 'Linn County', 'Waubeek']",full_time,
