salary_max,title,redirect_url,latitude,adref,description,longitude,salary_is_predicted,contract_time,created,__CLASS__,id,salary_min,location.display_name,location.__CLASS__,location.area,category.__CLASS__,category.label,category.tag,company.__CLASS__,company.display_name,contract_type
82982.54,Mixer Operator (CDL Mixer Driver) – Ready Mix Concrete,https://www.adzuna.com/details/5696716768?utm_medium=api&utm_source=abfa41a4,34.174182,eyJhbGciOiJIUzI1NiJ9.eyJzIjoicnFIQzZLNDE4UkdtUXNRYXNSNDJtdyIsImkiOiI1Njk2NzE2NzY4In0._lyz5r2Pp-hAfHZqrRPmtfeh-DluvgXz_RPs6d55LkE,"Are you a skilled CDL driver who takes pride in delivering outstanding customer service? SRM Concrete, a national leader in ready mix concrete, is hiring Mixer Operators (also known as Ready Mix Truck Drivers, CDL Mixer Drivers, and Concrete Mixer Operators) to join our growing team. Whether you have a Class A or Class B CDL, if you’re safety-focused, service-oriented, and ready to work hard, this is your chance to deliver quality concrete to construction sites and be home daily. At SRM Concret…",-84.114558,1,full_time,2026-04-11T08:48:44Z,Adzuna::API::Response::Job,5696716768,82982.54,"Buford, Gwinnett County",Adzuna::API::Response::Location,"['US', 'Georgia', 'Gwinnett County', 'Buford']",Adzuna::API::Response::Category,Trade & Construction Jobs,trade-construction-jobs,Adzuna::API::Response::Company,"Smyrna Ready Mix, LLC",
68509.95,Quality Control Technician - Ready Mix Concrete,https://www.adzuna.com/details/5696716839?utm_medium=api&utm_source=abfa41a4,37.68786,eyJhbGciOiJIUzI1NiJ9.eyJzIjoicnFIQzZLNDE4UkdtUXNRYXNSNDJtdyIsImkiOiI1Njk2NzE2ODM5In0.5QrNMNWaJfhfkMQxKdtvchdHuoha2of4FSCnKmTSdBs,"Are you detail-oriented and eager to build a career in quality control? SRM Concrete, a national leader in ready mix concrete, is hiring Quality Control Technicians to help us deliver top-quality products to our customers. Whether you’re experienced in concrete testing or looking to start your career in construction materials, we provide the training and support you need to succeed. As a Quality Control Technician, you’ll play a key role in ensuring our concrete meets the highest industry stand…",-85.83024,1,full_time,2026-04-11T08:48:44Z,Adzuna::API::Response::Job,5696716839,68509.95,"Elizabethtown, Hardin County",Adzuna::API::Response::Location,"['US', 'Kentucky', 'Hardin County', 'Elizabethtown']",Adzuna::API::Response::Category,Trade & Construction Jobs,trade-construction-jobs,Adzuna::API::Response::Company,"Smyrna Ready Mix, LLC",
46072.05,Dump Truck Operator - CDL Driver,https://www.adzuna.com/details/5696716840?utm_medium=api&utm_source=abfa41a4,37.58592,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5NjcxNjg0MCIsInMiOiJycUhDNks0MThSR21Rc1Fhc1I0Mm13In0.UoTkiRyDf0C6c66eflj20Yn7Cn4p3lLsOtM_LQa6j3g,"Are you a safety-focused, dependable driver who takes pride in delivering materials that keep America building? At SRM, our Dump Truck Drivers are essential to our mission—ensuring materials like rock, sand, and gravel are delivered safely and efficiently to our customers and job sites. If you’re ready to join a team that values hard work, service, and a “go-getter” attitude, SRM wants you behind the wheel. Safely operate a dump truck to transport materials within the quarry and to designated l…",-77.48886,1,full_time,2026-04-11T08:48:44Z,Adzuna::API::Response::Job,5696716840,46072.05,"Lakeside, Henrico County",Adzuna::API::Response::Location,"['US', 'Virginia', 'Henrico County', 'Lakeside']",Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Company,"Smyrna Ready Mix, LLC",
67843.12,Mixer Operator (CDL Mixer Driver) – Ready Mix Concrete,https://www.adzuna.com/details/5696716822?utm_medium=api&utm_source=abfa41a4,38.406128,eyJhbGciOiJIUzI1NiJ9.eyJzIjoicnFIQzZLNDE4UkdtUXNRYXNSNDJtdyIsImkiOiI1Njk2NzE2ODIyIn0.tmR-hI8aA-hYLm3zDx5c5Zze8u-p3PthK6WJLmABA2s,"Are you a skilled CDL driver who takes pride in delivering outstanding customer service? SRM Concrete, a national leader in ready mix concrete, is hiring Mixer Operators (also known as Ready Mix Truck Drivers, CDL Mixer Drivers, and Concrete Mixer Operators) to join our growing team. Whether you have a Class A or Class B CDL, if you’re safety-focused, service-oriented, and ready to work hard, this is your chance to deliver quality concrete to construction sites and be home daily. At SRM Concret…",-85.388586,1,full_time,2026-04-11T08:48:44Z,Adzuna::API::Response::Job,5696716822,67843.12,"La Grange, Oldham County",Adzuna::API::Response::Location,"['US', 'Kentucky', 'Oldham County', 'La Grange']",Adzuna::API::Response::Category,Trade & Construction Jobs,trade-construction-jobs,Adzuna::API::Response::Company,"Smyrna Ready Mix, LLC",
68534.05,Mixer Operator (CDL Mixer Driver) – Ready Mix Concrete,https://www.adzuna.com/details/5696716797?utm_medium=api&utm_source=abfa41a4,33.240826,eyJhbGciOiJIUzI1NiJ9.eyJzIjoicnFIQzZLNDE4UkdtUXNRYXNSNDJtdyIsImkiOiI1Njk2NzE2Nzk3In0.EJzTUOWh_RtKswP6uup0OPDqYMfeOVxZv1VO1NHfQZQ,"Are you a skilled CDL driver who takes pride in delivering outstanding customer service? SRM Concrete, a national leader in ready mix concrete, is hiring Mixer Operators (also known as Ready Mix Truck Drivers, CDL Mixer Drivers, and Concrete Mixer Operators) to join our growing team. Whether you have a Class A or Class B CDL, if you’re safety-focused, service-oriented, and ready to work hard, this is your chance to deliver quality concrete to construction sites and be home daily. At SRM Concret…",-96.784528,1,full_time,2026-04-11T08:48:44Z,Adzuna::API::Response::Job,5696716797,68534.05,"Prosper, Collin County",Adzuna::API::Response::Location,"['US', 'Texas', 'Collin County', 'Prosper']",Adzuna::API::Response::Category,Trade & Construction Jobs,trade-construction-jobs,Adzuna::API::Response::Company,"Smyrna Ready Mix, LLC",
65544.75,Mixer Operator (CDL Mixer Driver) – Ready Mix Concrete,https://www.adzuna.com/details/5696716737?utm_medium=api&utm_source=abfa41a4,29.71645,eyJhbGciOiJIUzI1NiJ9.eyJzIjoicnFIQzZLNDE4UkdtUXNRYXNSNDJtdyIsImkiOiI1Njk2NzE2NzM3In0.wAUYekbEfnsfg_1f9mgso6GA6kecrFx4clc-kxzUXn4,"Are you a skilled CDL driver who takes pride in delivering outstanding customer service? SRM Concrete, a national leader in ready mix concrete, is hiring Mixer Operators (also known as Ready Mix Truck Drivers, CDL Mixer Drivers, and Concrete Mixer Operators) to join our growing team. Whether you have a Class A or Class B CDL, if you’re safety-focused, service-oriented, and ready to work hard, this is your chance to deliver quality concrete to construction sites and be home daily. At SRM Concret…",-98.12886,1,full_time,2026-04-11T08:48:44Z,Adzuna::API::Response::Job,5696716737,65544.75,"Solms, Comal County",Adzuna::API::Response::Location,"['US', 'Texas', 'Comal County', 'Solms']",Adzuna::API::Response::Category,Trade & Construction Jobs,trade-construction-jobs,Adzuna::API::Response::Company,"Smyrna Ready Mix, LLC",
66855.99,Mixer Operator (CDL Mixer Driver) – Ready Mix Concrete,https://www.adzuna.com/details/5696716688?utm_medium=api&utm_source=abfa41a4,35.391974,eyJhbGciOiJIUzI1NiJ9.eyJzIjoicnFIQzZLNDE4UkdtUXNRYXNSNDJtdyIsImkiOiI1Njk2NzE2Njg4In0.jXQlgZNoWGjq4x93XVKkcJ7CKYnhOXn1PnkcKnHsnRE,"Are you a skilled CDL driver who takes pride in delivering outstanding customer service? SRM Concrete, a national leader in ready mix concrete, is hiring Mixer Operators (also known as Ready Mix Truck Drivers, CDL Mixer Drivers, and Concrete Mixer Operators) to join our growing team. Whether you have a Class A or Class B CDL, if you’re safety-focused, service-oriented, and ready to work hard, this is your chance to deliver quality concrete to construction sites and be home daily. At SRM Concret…",-85.391222,1,full_time,2026-04-11T08:48:44Z,Adzuna::API::Response::Job,5696716688,66855.99,"Dunlap, Sequatchie County",Adzuna::API::Response::Location,"['US', 'Tennessee', 'Sequatchie County', 'Dunlap']",Adzuna::API::Response::Category,Trade & Construction Jobs,trade-construction-jobs,Adzuna::API::Response::Company,"Smyrna Ready Mix, LLC",
52000.0,Mixer Operator (CDL Mixer Driver) – Ready Mix Concrete,https://www.adzuna.com/details/5696716829?utm_medium=api&utm_source=abfa41a4,32.486051,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5NjcxNjgyOSIsInMiOiJycUhDNks0MThSR21Rc1Fhc1I0Mm13In0.SccKUIAcAgDZzhHyi532nm-g-pG8nSFeKQVDTsXUBTc,"Are you a skilled CDL driver who takes pride in delivering outstanding customer service? SRM Concrete, a national leader in ready mix concrete, is hiring Mixer Operators (also known as Ready Mix Truck Drivers, CDL Mixer Drivers, and Concrete Mixer Operators) to join our growing team. Whether you have a Class A or Class B CDL, if you’re safety-focused, service-oriented, and ready to work hard, this is your chance to deliver quality concrete to construction sites and be home daily. At SRM Concret…",-86.508546,0,full_time,2026-04-11T08:48:44Z,Adzuna::API::Response::Job,5696716829,48880.0,"Booth, Autauga County",Adzuna::API::Response::Location,"['US', 'Alabama', 'Autauga County', 'Booth']",Adzuna::API::Response::Category,Trade & Construction Jobs,trade-construction-jobs,Adzuna::API::Response::Company,"Smyrna Ready Mix, LLC",
72565.96,Mixer Operator (CDL Mixer Driver) – Ready Mix Concrete,https://www.adzuna.com/details/5696716784?utm_medium=api&utm_source=abfa41a4,40.605726,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5NjcxNjc4NCIsInMiOiJycUhDNks0MThSR21Rc1Fhc1I0Mm13In0.KJJ0yi-Bedp-Hnl4MWsObcxqDt4QKolhWRYwNcsHtpM,"Are you a skilled CDL driver who takes pride in delivering outstanding customer service? SRM Concrete, a national leader in ready mix concrete, is hiring Mixer Operators (also known as Ready Mix Truck Drivers, CDL Mixer Drivers, and Concrete Mixer Operators) to join our growing team. Whether you have a Class A or Class B CDL, if you’re safety-focused, service-oriented, and ready to work hard, this is your chance to deliver quality concrete to construction sites and be home daily. At SRM Concret…",-105.049297,1,full_time,2026-04-11T08:48:44Z,Adzuna::API::Response::Job,5696716784,72565.96,"Fort Collins, Larimer County",Adzuna::API::Response::Location,"['US', 'Colorado', 'Larimer County', 'Fort Collins']",Adzuna::API::Response::Category,Trade & Construction Jobs,trade-construction-jobs,Adzuna::API::Response::Company,"Smyrna Ready Mix, LLC",
50960.0,Mixer Operator (CDL Mixer Driver) – Ready Mix Concrete,https://www.adzuna.com/details/5696716712?utm_medium=api&utm_source=abfa41a4,34.78986,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5NjcxNjcxMiIsInMiOiJycUhDNks0MThSR21Rc1Fhc1I0Mm13In0.LEGB8y3TwoneHegMZE7C-c_LihJgD_cQjKOHFbdkEN0,"Are you a skilled CDL driver who takes pride in delivering outstanding customer service? SRM Concrete, a national leader in ready mix concrete, is hiring Mixer Operators (also known as Ready Mix Truck Drivers, CDL Mixer Drivers, and Concrete Mixer Operators) to join our growing team. Whether you have a Class A or Class B CDL, if you’re safety-focused, service-oriented, and ready to work hard, this is your chance to deliver quality concrete to construction sites and be home daily. At SRM Concret…",-76.87168,0,full_time,2026-04-11T08:48:44Z,Adzuna::API::Response::Job,5696716712,47840.0,"Newport, Carteret County",Adzuna::API::Response::Location,"['US', 'North Carolina', 'Carteret County', 'Newport']",Adzuna::API::Response::Category,Trade & Construction Jobs,trade-construction-jobs,Adzuna::API::Response::Company,"Smyrna Ready Mix, LLC",
63214.37,Mixer Operator (CDL Mixer Driver) – Ready Mix Concrete,https://www.adzuna.com/details/5696716755?utm_medium=api&utm_source=abfa41a4,30.46284,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5NjcxNjc1NSIsInMiOiJycUhDNks0MThSR21Rc1Fhc1I0Mm13In0.N8wfyJDsYfjEaIoVtiCqvF17Bbt35Km-rzm2v8gHiXs,"Are you a skilled CDL driver who takes pride in delivering outstanding customer service? SRM Concrete, a national leader in ready mix concrete, is hiring Mixer Operators (also known as Ready Mix Truck Drivers, CDL Mixer Drivers, and Concrete Mixer Operators) to join our growing team. Whether you have a Class A or Class B CDL, if you’re safety-focused, service-oriented, and ready to work hard, this is your chance to deliver quality concrete to construction sites and be home daily. At SRM Concret…",-99.71004,1,full_time,2026-04-11T08:48:44Z,Adzuna::API::Response::Job,5696716755,63214.37,"Segovia, Kimble County",Adzuna::API::Response::Location,"['US', 'Texas', 'Kimble County', 'Segovia']",Adzuna::API::Response::Category,Trade & Construction Jobs,trade-construction-jobs,Adzuna::API::Response::Company,"Smyrna Ready Mix, LLC",
64215.61,Mixer Operator (CDL Mixer Driver) – Ready Mix Concrete,https://www.adzuna.com/details/5696716742?utm_medium=api&utm_source=abfa41a4,34.2171,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5NjcxNjc0MiIsInMiOiJycUhDNks0MThSR21Rc1Fhc1I0Mm13In0.rF3x91_AGTYAr6luIBzf2jx8Gu3ys4j6cmgYIO6am1g,"Are you a skilled CDL driver who takes pride in delivering outstanding customer service? SRM Concrete, a national leader in ready mix concrete, is hiring Mixer Operators (also known as Ready Mix Truck Drivers, CDL Mixer Drivers, and Concrete Mixer Operators) to join our growing team. Whether you have a Class A or Class B CDL, if you’re safety-focused, service-oriented, and ready to work hard, this is your chance to deliver quality concrete to construction sites and be home daily. At SRM Concret…",-84.798556,1,full_time,2026-04-11T08:48:44Z,Adzuna::API::Response::Job,5696716742,64215.61,"Cartersville, Bartow County",Adzuna::API::Response::Location,"['US', 'Georgia', 'Bartow County', 'Cartersville']",Adzuna::API::Response::Category,Trade & Construction Jobs,trade-construction-jobs,Adzuna::API::Response::Company,"Smyrna Ready Mix, LLC",
52000.0,Mixer Operator (CDL Mixer Driver) – Ready Mix Concrete,https://www.adzuna.com/details/5696716698?utm_medium=api&utm_source=abfa41a4,27.60394,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5NjcxNjY5OCIsInMiOiJycUhDNks0MThSR21Rc1Fhc1I0Mm13In0.KAhVSvBJV1RE2NXPjGXHj3jY7DtDmnnee_dz5ofhZzI,"Are you a skilled CDL driver who takes pride in delivering outstanding customer service? SRM Concrete, a national leader in ready mix concrete, is hiring Mixer Operators (also known as Ready Mix Truck Drivers, CDL Mixer Drivers, and Concrete Mixer Operators) to join our growing team. Whether you have a Class A or Class B CDL, if you’re safety-focused, service-oriented, and ready to work hard, this is your chance to deliver quality concrete to construction sites and be home daily. At SRM Concret…",-81.493546,0,full_time,2026-04-11T08:48:44Z,Adzuna::API::Response::Job,5696716698,48880.0,"Avon Park, Highlands County",Adzuna::API::Response::Location,"['US', 'Florida', 'Highlands County', 'Avon Park']",Adzuna::API::Response::Category,Trade & Construction Jobs,trade-construction-jobs,Adzuna::API::Response::Company,"Smyrna Ready Mix, LLC",
79517.27,Mixer Operator (CDL Mixer Driver) – Ready Mix Concrete,https://www.adzuna.com/details/5696716773?utm_medium=api&utm_source=abfa41a4,39.73071,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5NjcxNjc3MyIsInMiOiJycUhDNks0MThSR21Rc1Fhc1I0Mm13In0.a2R2-GBAQUIxsxFRpWf53wo1D_d026xD5oVuuJJU8uo,"Are you a skilled CDL driver who takes pride in delivering outstanding customer service? SRM Concrete, a national leader in ready mix concrete, is hiring Mixer Operators (also known as Ready Mix Truck Drivers, CDL Mixer Drivers, and Concrete Mixer Operators) to join our growing team. Whether you have a Class A or Class B CDL, if you’re safety-focused, service-oriented, and ready to work hard, this is your chance to deliver quality concrete to construction sites and be home daily. At SRM Concret…",-105.19608,1,full_time,2026-04-11T08:48:44Z,Adzuna::API::Response::Job,5696716773,79517.27,"Golden, Jefferson County",Adzuna::API::Response::Location,"['US', 'Colorado', 'Jefferson County', 'Golden']",Adzuna::API::Response::Category,Trade & Construction Jobs,trade-construction-jobs,Adzuna::API::Response::Company,"Smyrna Ready Mix, LLC",
67910.18,Mixer Operator (CDL Mixer Driver) – Ready Mix Concrete,https://www.adzuna.com/details/5696716681?utm_medium=api&utm_source=abfa41a4,39.734833,eyJhbGciOiJIUzI1NiJ9.eyJzIjoicnFIQzZLNDE4UkdtUXNRYXNSNDJtdyIsImkiOiI1Njk2NzE2NjgxIn0.WkrORtooUpKrmWeoAiu_RKoW1B9GXqNUSg0KTWja2HU,"Are you a skilled CDL driver who takes pride in delivering outstanding customer service? SRM Concrete, a national leader in ready mix concrete, is hiring Mixer Operators (also known as Ready Mix Truck Drivers, CDL Mixer Drivers, and Concrete Mixer Operators) to join our growing team. Whether you have a Class A or Class B CDL, if you’re safety-focused, service-oriented, and ready to work hard, this is your chance to deliver quality concrete to construction sites and be home daily. At SRM Concret…",-105.021829,1,full_time,2026-04-11T08:48:44Z,Adzuna::API::Response::Job,5696716681,67910.18,"Edgewater, Jefferson County",Adzuna::API::Response::Location,"['US', 'Colorado', 'Jefferson County', 'Edgewater']",Adzuna::API::Response::Category,Trade & Construction Jobs,trade-construction-jobs,Adzuna::API::Response::Company,"Smyrna Ready Mix, LLC",
52000.0,Mixer Operator (CDL Mixer Driver) – Ready Mix Concrete,https://www.adzuna.com/details/5696716719?utm_medium=api&utm_source=abfa41a4,30.220987,eyJhbGciOiJIUzI1NiJ9.eyJzIjoicnFIQzZLNDE4UkdtUXNRYXNSNDJtdyIsImkiOiI1Njk2NzE2NzE5In0.E-DzyPwFxI0-3kttdO8aSo_elXziJbf7ppjepAg0Z1k,"Are you a skilled CDL driver who takes pride in delivering outstanding customer service? SRM Concrete, a national leader in ready mix concrete, is hiring Mixer Operators (also known as Ready Mix Truck Drivers, CDL Mixer Drivers, and Concrete Mixer Operators) to join our growing team. Whether you have a Class A or Class B CDL, if you’re safety-focused, service-oriented, and ready to work hard, this is your chance to deliver quality concrete to construction sites and be home daily. At SRM Concret…",-82.668015,0,full_time,2026-04-11T08:48:44Z,Adzuna::API::Response::Job,5696716719,48880.0,"White Springs, Hamilton County",Adzuna::API::Response::Location,"['US', 'Florida', 'Hamilton County', 'White Springs']",Adzuna::API::Response::Category,Trade & Construction Jobs,trade-construction-jobs,Adzuna::API::Response::Company,"Smyrna Ready Mix, LLC",
36736.57,Loader Operator,https://www.adzuna.com/details/5696716805?utm_medium=api&utm_source=abfa41a4,39.934767,eyJhbGciOiJIUzI1NiJ9.eyJzIjoicnFIQzZLNDE4UkdtUXNRYXNSNDJtdyIsImkiOiI1Njk2NzE2ODA1In0.YVHA4_w98IiB1W_yyBVrIB7S3dpTLGPzskX74zMvvDc,"Do you love running big machines and being part of a team that gets the job done? At SRM Concrete, we’re looking for hands-on, hard-working people to join us as Loader Operators. If you take pride in a good day’s work, enjoy driving heavy equipment, and want to help build the future of your community, this is the job for you. Take the wheel of powerful front-end loaders and other heavy equipment to move sand, gravel, and cement around the plant—keeping our concrete flowing and our operations mo…",-83.832235,1,full_time,2026-04-11T08:48:44Z,Adzuna::API::Response::Job,5696716805,36736.57,"Springfield, Clark County",Adzuna::API::Response::Location,"['US', 'Ohio', 'Clark County', 'Springfield']",Adzuna::API::Response::Category,Manufacturing Jobs,manufacturing-jobs,Adzuna::API::Response::Company,"Smyrna Ready Mix, LLC",
72955.52,Mixer Operator (CDL Mixer Driver) – Ready Mix Concrete,https://www.adzuna.com/details/5696716748?utm_medium=api&utm_source=abfa41a4,30.681104,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5NjcxNjc0OCIsInMiOiJycUhDNks0MThSR21Rc1Fhc1I0Mm13In0.aUh2SXi8hjc3CihRk1cJ155K51mGzXQvGSRF1My4iWA,"Are you a skilled CDL driver who takes pride in delivering outstanding customer service? SRM Concrete, a national leader in ready mix concrete, is hiring Mixer Operators (also known as Ready Mix Truck Drivers, CDL Mixer Drivers, and Concrete Mixer Operators) to join our growing team. Whether you have a Class A or Class B CDL, if you’re safety-focused, service-oriented, and ready to work hard, this is your chance to deliver quality concrete to construction sites and be home daily. At SRM Concret…",-96.3777,1,full_time,2026-04-11T08:48:44Z,Adzuna::API::Response::Job,5696716748,72955.52,"Bryan, Brazos County",Adzuna::API::Response::Location,"['US', 'Texas', 'Brazos County', 'Bryan']",Adzuna::API::Response::Category,Trade & Construction Jobs,trade-construction-jobs,Adzuna::API::Response::Company,"Smyrna Ready Mix, LLC",
58240.0,Mixer Operator (CDL Mixer Driver) – Ready Mix Concrete,https://www.adzuna.com/details/5696716708?utm_medium=api&utm_source=abfa41a4,32.441056,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5NjcxNjcwOCIsInMiOiJycUhDNks0MThSR21Rc1Fhc1I0Mm13In0.nF9XwvkpW7BergOuO9NizvTSviLVokChGIVU5TjzBSg,"Are you a skilled CDL driver who takes pride in delivering outstanding customer service? SRM Concrete, a national leader in ready mix concrete, is hiring Mixer Operators (also known as Ready Mix Truck Drivers, CDL Mixer Drivers, and Concrete Mixer Operators) to join our growing team. Whether you have a Class A or Class B CDL, if you’re safety-focused, service-oriented, and ready to work hard, this is your chance to deliver quality concrete to construction sites and be home daily. At SRM Concret…",-80.759639,0,full_time,2026-04-11T08:48:44Z,Adzuna::API::Response::Job,5696716708,56160.0,"Laurel Bay, Beaufort County",Adzuna::API::Response::Location,"['US', 'South Carolina', 'Beaufort County', 'Laurel Bay']",Adzuna::API::Response::Category,Trade & Construction Jobs,trade-construction-jobs,Adzuna::API::Response::Company,"Smyrna Ready Mix, LLC",
61850.03,Mixer Operator (CDL Mixer Driver) – Ready Mix Concrete,https://www.adzuna.com/details/5696716779?utm_medium=api&utm_source=abfa41a4,32.39303,eyJhbGciOiJIUzI1NiJ9.eyJzIjoicnFIQzZLNDE4UkdtUXNRYXNSNDJtdyIsImkiOiI1Njk2NzE2Nzc5In0.SVe96BI03Xyxsdq_9SCYdriNVVBatfSORaJwMt6hai0,"Are you a skilled CDL driver who takes pride in delivering outstanding customer service? SRM Concrete, a national leader in ready mix concrete, is hiring Mixer Operators (also known as Ready Mix Truck Drivers, CDL Mixer Drivers, and Concrete Mixer Operators) to join our growing team. Whether you have a Class A or Class B CDL, if you’re safety-focused, service-oriented, and ready to work hard, this is your chance to deliver quality concrete to construction sites and be home daily. At SRM Concret…",-100.874471,1,full_time,2026-04-11T08:48:44Z,Adzuna::API::Response::Job,5696716779,61850.03,"Colorado City, Mitchell County",Adzuna::API::Response::Location,"['US', 'Texas', 'Mitchell County', 'Colorado City']",Adzuna::API::Response::Category,Trade & Construction Jobs,trade-construction-jobs,Adzuna::API::Response::Company,"Smyrna Ready Mix, LLC",
72530.81,Mixer Operator (CDL Mixer Driver) – Ready Mix Concrete,https://www.adzuna.com/details/5696716815?utm_medium=api&utm_source=abfa41a4,39.47498,eyJhbGciOiJIUzI1NiJ9.eyJzIjoicnFIQzZLNDE4UkdtUXNRYXNSNDJtdyIsImkiOiI1Njk2NzE2ODE1In0.p6LnK-4VnrcYKxlhicwTfvgJKu26ghO_ajqRnBH2mLE,"Are you a skilled CDL driver who takes pride in delivering outstanding customer service? SRM Concrete, a national leader in ready mix concrete, is hiring Mixer Operators (also known as Ready Mix Truck Drivers, CDL Mixer Drivers, and Concrete Mixer Operators) to join our growing team. Whether you have a Class A or Class B CDL, if you’re safety-focused, service-oriented, and ready to work hard, this is your chance to deliver quality concrete to construction sites and be home daily. At SRM Concret…",-105.072292,1,full_time,2026-04-11T08:48:44Z,Adzuna::API::Response::Job,5696716815,72530.81,"Roxborough, Douglas County",Adzuna::API::Response::Location,"['US', 'Colorado', 'Douglas County', 'Roxborough']",Adzuna::API::Response::Category,Trade & Construction Jobs,trade-construction-jobs,Adzuna::API::Response::Company,"Smyrna Ready Mix, LLC",
67223.36,Mixer Operator (CDL Mixer Driver) – Ready Mix Concrete,https://www.adzuna.com/details/5696716765?utm_medium=api&utm_source=abfa41a4,35.117235,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5NjcxNjc2NSIsInMiOiJycUhDNks0MThSR21Rc1Fhc1I0Mm13In0.JKHL6FCraQHjb-dHEaGCyGU60DrzcTaSYII3lvxtDzY,"Are you a skilled CDL driver who takes pride in delivering outstanding customer service? SRM Concrete, a national leader in ready mix concrete, is hiring Mixer Operators (also known as Ready Mix Truck Drivers, CDL Mixer Drivers, and Concrete Mixer Operators) to join our growing team. Whether you have a Class A or Class B CDL, if you’re safety-focused, service-oriented, and ready to work hard, this is your chance to deliver quality concrete to construction sites and be home daily. At SRM Concret…",-86.571552,1,full_time,2026-04-11T08:48:44Z,Adzuna::API::Response::Job,5696716765,67223.36,"Fayetteville, Lincoln County",Adzuna::API::Response::Location,"['US', 'Tennessee', 'Lincoln County', 'Fayetteville']",Adzuna::API::Response::Category,Trade & Construction Jobs,trade-construction-jobs,Adzuna::API::Response::Company,"Smyrna Ready Mix, LLC",
78560.82,Mixer Operator (CDL Mixer Driver) – Ready Mix Concrete,https://www.adzuna.com/details/5696716801?utm_medium=api&utm_source=abfa41a4,44.251854,eyJhbGciOiJIUzI1NiJ9.eyJzIjoicnFIQzZLNDE4UkdtUXNRYXNSNDJtdyIsImkiOiI1Njk2NzE2ODAxIn0.Ccf9BOdohQ9T36Oqx4Kjz5CvhPibZzNs9hNpGo4e7Fo,"Are you a skilled CDL driver who takes pride in delivering outstanding customer service? SRM Concrete, a national leader in ready mix concrete, is hiring Mixer Operators (also known as Ready Mix Truck Drivers, CDL Mixer Drivers, and Concrete Mixer Operators) to join our growing team. Whether you have a Class A or Class B CDL, if you’re safety-focused, service-oriented, and ready to work hard, this is your chance to deliver quality concrete to construction sites and be home daily. At SRM Concret…",-85.428346,1,full_time,2026-04-11T08:48:44Z,Adzuna::API::Response::Job,5696716801,78560.82,"Cadillac, Wexford County",Adzuna::API::Response::Location,"['US', 'Michigan', 'Wexford County', 'Cadillac']",Adzuna::API::Response::Category,Trade & Construction Jobs,trade-construction-jobs,Adzuna::API::Response::Company,"Smyrna Ready Mix, LLC",
52000.0,Tanker Operator - CDL Driver,https://www.adzuna.com/details/5696716833?utm_medium=api&utm_source=abfa41a4,32.366327,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5NjcxNjgzMyIsInMiOiJycUhDNks0MThSR21Rc1Fhc1I0Mm13In0.XDaEnH-jE-FsyI9KjchNaP6jhORVgCu7ULFMP9za0fg,"Are you a safety-focused, dependable professional with a Class A CDL looking for a rewarding driving career? SRM Concrete is seeking a skilled Tanker Operator to safely transport cement from supply terminals to our concrete plants—playing a vital role in keeping our operations running smoothly. If you’re committed to safety, service, and being part of a team that values your expertise, SRM wants you behind the wheel. Safely operate a Class A tanker truck, transporting cement from terminals to v…",-86.170647,0,full_time,2026-04-11T08:48:44Z,Adzuna::API::Response::Job,5696716833,48880.0,"Mount Meigs, Montgomery County",Adzuna::API::Response::Location,"['US', 'Alabama', 'Montgomery County', 'Mount Meigs']",Adzuna::API::Response::Category,Trade & Construction Jobs,trade-construction-jobs,Adzuna::API::Response::Company,"Smyrna Ready Mix, LLC",
