longitude,adref,contract_time,redirect_url,latitude,created,__CLASS__,salary_is_predicted,salary_max,title,id,salary_min,description,category.tag,category.__CLASS__,category.label,location.display_name,location.area,location.__CLASS__,company.__CLASS__,company.display_name,contract_type
-97.139431,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxMjgyMDg3OSIsInMiOiJva1lQc0JkRDhSR0Zjc1RYcGhiekpnIn0.UqL7ZgPcSBvb75d3SzYIQ9JOFUR5IpAYsodbkZUUlkU,full_time,https://www.adzuna.com/details/5712820879?utm_medium=api&utm_source=abfa41a4,31.551285,2026-04-28T11:23:35Z,Adzuna::API::Response::Job,1,143732.0,CDL-A Owner Operator - 6mo EXP Required - Regional - $5k - $6k per week - UACL Logistics,5712820879,143732.0,"Seeking Flatbed Owner Operators - $5k Sign on Bonus!. UACL LOGISTICS SEEKING CLASS A CDL FLATBED OWNER OPS IN SHREVPORT, LA! Now Offering a $5,000 SIGN ON BONUS  FREE TRAILER RENT FOR THE FIRST 6 MONTHS! Company Overview UACL Logistics is a leader in the transportation and logistics industry, dedicated to empowering operators with the tools, resources, and support needed to grow their business. With a strong national network, advanced technology platforms, and comprehensive administrative and o…",logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,"Waco, McLennan County","['US', 'Texas', 'McLennan County', 'Waco']",Adzuna::API::Response::Location,Adzuna::API::Response::Company,UACL Logistics,
-87.81367,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxMjgyMDkxNiIsInMiOiJva1lQc0JkRDhSR0Zjc1RYcGhiekpnIn0.pv9pRxv3-CXUatl0J-elNpiJ0FBQ6kir8ZBWuU7e_d8,,https://www.adzuna.com/land/ad/5712820916?se=okYPsBdD8RGFcsTXphbzJg&utm_medium=api&utm_source=abfa41a4&v=AFC79CAB7D765230CC6C64633F48894E3AFC6665,41.879476,2026-04-28T11:23:35Z,Adzuna::API::Response::Job,1,52427.0,Specialty Fitness Sales Associate,5712820916,52427.0,"Job Description Job Description Description: Fitness Factory makes purchasing home and commercial fitness equipment fast, easy, convenient, and affordable. Our products play an immense role in changing, influencing, and enhancing the lives of our customers. We are seeking a full-time and/or part-time retail Specialty Fitness Sales Associate who will also have the opportunity to sell business to business. The Sales Associate will be based out of one of our local retail locations and will directl…",sales-jobs,Adzuna::API::Response::Category,Sales Jobs,"Forest Park, Cook County","['US', 'Illinois', 'Cook County', 'Forest Park']",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Fitness Factory,
-82.45632,eyJhbGciOiJIUzI1NiJ9.eyJzIjoib2tZUHNCZEQ4UkdGY3NUWHBoYnpKZyIsImkiOiI1NzEyODIwODkzIn0.X9mSWcuqB6mNFNOitSKdDQG2wu6f_ZnDb9vvzhNhLzI,,https://www.adzuna.com/land/ad/5712820893?se=okYPsBdD8RGFcsTXphbzJg&utm_medium=api&utm_source=abfa41a4&v=56EE3A81238A9FF9F9F3273D67B48375EBA12FF4,27.955269,2026-04-28T11:23:35Z,Adzuna::API::Response::Job,1,71375.96,Commercial Real Estate Banker,5712820893,71375.96,"Job Description Job Description Location: Position can be located in Tampa, St. Petersburg or Sarasota. JOB SUMMARY: Balance credit quality of portfolio and loan growth. Assume total responsibility for monitoring portfolio and proactively works to identify weakness in loans to minimize the bank’s exposure and reduce credit risk. Provide for close and personal attention to clients by understanding their overall goals and objectives while promoting and supporting the loan policies and strategic i…",accounting-finance-jobs,Adzuna::API::Response::Category,Accounting & Finance Jobs,"Tampa, Hillsborough County","['US', 'Florida', 'Hillsborough County', 'Tampa']",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Seacoast Bank,
-85.5126,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxMjgyMDkxNCIsInMiOiJva1lQc0JkRDhSR0Zjc1RYcGhiekpnIn0.pAsSNj-NkCeJRZ0fe5GwKuNO61c45iLbARfW2PYUnh0,full_time,https://www.adzuna.com/details/5712820914?utm_medium=api&utm_source=abfa41a4,32.5824,2026-04-28T11:23:35Z,Adzuna::API::Response::Job,1,147447.02,Class A CDL Owner Operator - 6mo EXP Required - Regional - $5k - $6k per week - UACL Logistics,5712820914,147447.02,"Seeking Flatbed Owner Operators - $5k Sign on Bonus!. UACL LOGISTICS SEEKING CLASS A CDL FLATBED OWNER OPS IN SHREVPORT, LA! Now Offering a $5,000 SIGN ON BONUS  FREE TRAILER RENT FOR THE FIRST 6 MONTHS! Company Overview UACL Logistics is a leader in the transportation and logistics industry, dedicated to empowering operators with the tools, resources, and support needed to grow their business. With a strong national network, advanced technology platforms, and comprehensive administrative and o…",logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,"Auburn, Lee County","['US', 'Alabama', 'Lee County', 'Auburn']",Adzuna::API::Response::Location,Adzuna::API::Response::Company,UACL Logistics,
-82.46986,eyJhbGciOiJIUzI1NiJ9.eyJzIjoib2tZUHNCZEQ4UkdGY3NUWHBoYnpKZyIsImkiOiI1NzEyODIwOTA2In0.wxH0V1iTiWHZBOOFT_SGSTeS4CuH2G3XBkO3P08pxG0,,https://www.adzuna.com/land/ad/5712820906?se=okYPsBdD8RGFcsTXphbzJg&utm_medium=api&utm_source=abfa41a4&v=A32638C4EA8357DE1EC99823C30157D8C78B77EE,27.399151,2026-04-28T11:23:35Z,Adzuna::API::Response::Job,1,26785.06,Housekeepers,5712820906,26785.06,"Job Description Job Description Description: Housekeeper (Room Attendant) 402135 Department: Rooms Reports To: Executive Housekeeper FLSA: Non-Exempt Job Summary: The Hotel Housekeeper is responsible for maintaining cleanliness and orderliness in guest rooms, public areas, and back-of-house spaces. The role ensures that all guests have a pleasant and comfortable stay by providing them with a clean and welcoming environment. Essential Duties and Responsibilities: Clean and maintain guest rooms, …",hospitality-catering-jobs,Adzuna::API::Response::Category,Hospitality & Catering Jobs,"Bradenton, Manatee County","['US', 'Florida', 'Manatee County', 'Bradenton']",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Dreamscape Hosptality,
-82.45632,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxMjgyMDk1OSIsInMiOiJva1lQc0JkRDhSR0Zjc1RYcGhiekpnIn0.RiOBlqFfhDpyicsxo_m4FQ7JkK9CGH79XczFa81Tl88,,https://www.adzuna.com/land/ad/5712820959?se=okYPsBdD8RGFcsTXphbzJg&utm_medium=api&utm_source=abfa41a4&v=8E6CF588D331BFEE4ACEEA720A54092D77BEC837,27.955269,2026-04-28T11:23:35Z,Adzuna::API::Response::Job,1,34235.79,"Ophthalmic Scribe (Retina) - Tampa, FL",5712820959,34235.79,Job Description Job Description We are seeking a dedicated and skilled Ophthalmic Scribe to join an amazing Retina Specialist team. The ideal candidate must have at least 2 years of experience as an ophthalmic scribe. This role is crucial in delivering high-quality eye care to patients and demands a dedication to excellence in clinical practice. This ophthalmology practice values its team and is committed to providing a supportive and rewarding work environment. Responsibilities: Perform and ac…,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,"Tampa, Hillsborough County","['US', 'Florida', 'Hillsborough County', 'Tampa']",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Eyetastic Services,
-85.398214,eyJhbGciOiJIUzI1NiJ9.eyJzIjoib2tZUHNCZEQ4UkdGY3NUWHBoYnpKZyIsImkiOiI1NzEyODIwOTI2In0._26WETp23aJwlkAIXbxzG6Ngw3uF7xlpV6wpwCSrNEg,full_time,https://www.adzuna.com/details/5712820926?utm_medium=api&utm_source=abfa41a4,31.183827,2026-04-28T11:23:35Z,Adzuna::API::Response::Job,1,197192.66,CDL-A Owner Operator - 6mo EXP Required - Regional - $5k - $6k per week - UACL Logistics,5712820926,197192.66,"Seeking Flatbed Owner Operators - $5k Sign on Bonus!. UACL LOGISTICS SEEKING CLASS A CDL FLATBED OWNER OPS IN SHREVPORT, LA! Now Offering a $5,000 SIGN ON BONUS  FREE TRAILER RENT FOR THE FIRST 6 MONTHS! Company Overview UACL Logistics is a leader in the transportation and logistics industry, dedicated to empowering operators with the tools, resources, and support needed to grow their business. With a strong national network, advanced technology platforms, and comprehensive administrative and o…",logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,"Dothan, Houston County","['US', 'Alabama', 'Houston County', 'Dothan']",Adzuna::API::Response::Location,Adzuna::API::Response::Company,UACL Logistics,
-92.390528,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxMjgyMDk1MiIsInMiOiJva1lQc0JkRDhSR0Zjc1RYcGhiekpnIn0.XQ1IwLzV22Ip-AbTH7I4OiSsKGxdimVodA6F54kO_lk,,https://www.adzuna.com/land/ad/5712820952?se=okYPsBdD8RGFcsTXphbzJg&utm_medium=api&utm_source=abfa41a4&v=EB1D1DA4F2C1DA7E1897879DEABE0ABAED4A08D5,31.290028,2026-04-28T11:23:35Z,Adzuna::API::Response::Job,1,83930.93,BOM Technician / Estimator,5712820952,83930.93,"Job Description Job Description Come join our team at DIS-TRAN Steel! Our people – not our machinery - are our biggest assets. DIS-TRAN Steel’s leadership team lives by our company values, modeling our culture of respect and integrity each day. We're a team that likes to have fun, but we also know how to get stuff done. The BOM Technician / Estimator for DIS-TRAN Steel is responsible for estimating project costs based on customer requests. This includes reviewing proposals, drawings, specificat…",engineering-jobs,Adzuna::API::Response::Category,Engineering Jobs,"Pineville, Rapides Parish","['US', 'Louisiana', 'Rapides Parish', 'Pineville']",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Crest Industries,
-111.700018,eyJhbGciOiJIUzI1NiJ9.eyJzIjoib2tZUHNCZEQ4UkdGY3NUWHBoYnpKZyIsImkiOiI1NzEyODIwOTU4In0.ynhWK00ZmoflOSYj6GkB4ZLZc3SCfVBCEPuaNVO-ebw,,https://www.adzuna.com/land/ad/5712820958?se=okYPsBdD8RGFcsTXphbzJg&utm_medium=api&utm_source=abfa41a4&v=A81D82B00C706EACC03F23637A950A9ABE6FEEEE,35.474926,2026-04-28T11:23:35Z,Adzuna::API::Response::Job,1,28089.22,Braskfast Attendant,5712820958,28089.22,"Job Description Job Description Benefits: Employee discounts Free uniforms Paid time off Job Title: Breakfast Attendant Position Summary: The Breakfast Attendant is responsible for preparing, setting up, maintaining, and cleaning the daily breakfast service to ensure a welcoming and satisfying experience for all guests. This role requires excellent customer service skills, attention to detail, and the ability to maintain food safety and cleanliness standards. Duties and Responsibilities: Prepar…",hospitality-catering-jobs,Adzuna::API::Response::Category,Hospitality & Catering Jobs,"Flagstaff, Coconino County","['US', 'Arizona', 'Coconino County', 'Flagstaff']",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Flagrock Hospitality LLC,
-82.45632,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxMjgyMDkxMCIsInMiOiJva1lQc0JkRDhSR0Zjc1RYcGhiekpnIn0.c4LcVhX8YXqMvPYLvVf2WC0V3yVYWaHvkpJuaP8SS54,,https://www.adzuna.com/land/ad/5712820910?se=okYPsBdD8RGFcsTXphbzJg&utm_medium=api&utm_source=abfa41a4&v=2A6EEB7B12F8871BBFC52532CBA34D068636134F,27.955269,2026-04-28T11:23:35Z,Adzuna::API::Response::Job,1,80630.57,Inside Mortgage Sales Vice President - Remote,5712820910,80630.57,"Job Description Job Description Description: About Us: We are a federally chartered bank, offering a wide range of products across all 50 states. Our consumer direct model provides a vast lead plan, eliminating the need for self-generation of business. With our 50-state licensing footprint, you can connect with customers nationwide. Our remote business model allows you to do all of this from the comfort of your home office, offering a massive opportunity for great work-life balance. Position Ov…",accounting-finance-jobs,Adzuna::API::Response::Category,Accounting & Finance Jobs,"Tampa, Hillsborough County","['US', 'Florida', 'Hillsborough County', 'Tampa']",Adzuna::API::Response::Location,Adzuna::API::Response::Company,The Federal Savings Bank,
-82.45632,eyJhbGciOiJIUzI1NiJ9.eyJzIjoib2tZUHNCZEQ4UkdGY3NUWHBoYnpKZyIsImkiOiI1NzEyODIwODk4In0.TxQmw6Z3VL-Jrtd9x1EMSsVe4EQm7JRgZWgETL3ZMsI,,https://www.adzuna.com/land/ad/5712820898?se=okYPsBdD8RGFcsTXphbzJg&utm_medium=api&utm_source=abfa41a4&v=D5981D55902817A698136FD885E40B5DA254D617,27.955269,2026-04-28T11:23:35Z,Adzuna::API::Response::Job,1,54568.41,Business Development Representative (BDR) - Remote,5712820898,54568.41,"Job Description Job Description Business Development Representative (Remote) at Unframe Location: East Coast, USA About Unframe Unframe is an AI-first startup helping the world's largest enterprises bring LLM-powered applications to life in days - not months. We combine the speed of a product company with the flexibility of a consultancy, helping customers move from idea to deployed AI systems faster than anyone else in the market. Backed by Bessemer, Craft, and TLV Partners with $50M in Series…",sales-jobs,Adzuna::API::Response::Category,Sales Jobs,"Tampa, Hillsborough County","['US', 'Florida', 'Hillsborough County', 'Tampa']",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Unframe,
-96.983643,eyJhbGciOiJIUzI1NiJ9.eyJzIjoib2tZUHNCZEQ4UkdGY3NUWHBoYnpKZyIsImkiOiI1NzEyODIwODgzIn0.cFyrJPpr-vOsQLnn1SxS2vKQkr4TW2kowWhqwDpNdjw,full_time,https://www.adzuna.com/details/5712820883?utm_medium=api&utm_source=abfa41a4,28.812569,2026-04-28T11:23:35Z,Adzuna::API::Response::Job,1,187293.53,CDL-A Owner Operator - 6mo EXP Required - Regional - $5k - $6k per week - UACL Logistics,5712820883,187293.53,"Seeking Flatbed Owner Operators - $5k Sign on Bonus!. UACL LOGISTICS SEEKING CLASS A CDL FLATBED OWNER OPS IN SHREVPORT, LA! Now Offering a $5,000 SIGN ON BONUS  FREE TRAILER RENT FOR THE FIRST 6 MONTHS! Company Overview UACL Logistics is a leader in the transportation and logistics industry, dedicated to empowering operators with the tools, resources, and support needed to grow their business. With a strong national network, advanced technology platforms, and comprehensive administrative and o…",logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,"Victoria, Victoria County","['US', 'Texas', 'Victoria County', 'Victoria']",Adzuna::API::Response::Location,Adzuna::API::Response::Company,UACL Logistics,
-99.491162,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxMjgyMDg3MiIsInMiOiJva1lQc0JkRDhSR0Zjc1RYcGhiekpnIn0.__DrqVzTOUFlXWPW7AfE0sZwc-CbUqwytoRUqfqrEJg,full_time,https://www.adzuna.com/details/5712820872?utm_medium=api&utm_source=abfa41a4,27.548878,2026-04-28T11:23:35Z,Adzuna::API::Response::Job,1,144571.83,Regional Truck Driver Owner Operator - 6mo EXP Required - $5k - $6k per week - UACL Logistics,5712820872,144571.83,"Seeking Flatbed Owner Operators - $5k Sign on Bonus!. UACL LOGISTICS SEEKING CLASS A CDL FLATBED OWNER OPS IN SHREVPORT, LA! Now Offering a $5,000 SIGN ON BONUS  FREE TRAILER RENT FOR THE FIRST 6 MONTHS! Company Overview UACL Logistics is a leader in the transportation and logistics industry, dedicated to empowering operators with the tools, resources, and support needed to grow their business. With a strong national network, advanced technology platforms, and comprehensive administrative and o…",logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,"Laredo, Webb County","['US', 'Texas', 'Webb County', 'Laredo']",Adzuna::API::Response::Location,Adzuna::API::Response::Company,UACL Logistics,
-111.821087,eyJhbGciOiJIUzI1NiJ9.eyJzIjoib2tZUHNCZEQ4UkdGY3NUWHBoYnpKZyIsImkiOiI1NzEyODIwOTI1In0.k8VeppqXBp6r1dFenXsezcEhjezG2KVb_Sjg58s3kOY,,https://www.adzuna.com/land/ad/5712820925?se=okYPsBdD8RGFcsTXphbzJg&utm_medium=api&utm_source=abfa41a4&v=C329DA6D2F3F1FBFC4B14006476AE136058139FC,33.35193,2026-04-28T11:23:35Z,Adzuna::API::Response::Job,1,60107.57,Sales Team Leader,5712820925,60107.57,"Job Description Job Description We're on the lookout for a standout performer who can be a valuable addition to our sales team. With our current rapid growth, we need candidates who naturally embody a ""lead by example"" approach. Our main goal is to find individuals who deeply resonate with our mission: to help others grow personally and transform, guiding them towards their goals while becoming a better version of themselves. Job Overview: This role involves leading direct sales efforts in your…",sales-jobs,Adzuna::API::Response::Category,Sales Jobs,"Gilbert, Maricopa County","['US', 'Arizona', 'Maricopa County', 'Gilbert']",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Alleviation Enterprise LLC,
-77.019023,eyJhbGciOiJIUzI1NiJ9.eyJzIjoib2tZUHNCZEQ4UkdGY3NUWHBoYnpKZyIsImkiOiI1NzEyODIwOTA5In0.HpfgCtTml8GYZzvwTPpdC-kpiWATYW8f6_kd9lI0WfU,,https://www.adzuna.com/land/ad/5712820909?se=okYPsBdD8RGFcsTXphbzJg&utm_medium=api&utm_source=abfa41a4&v=1092FEE12081F1FF6163F781CA8F15A40FF20454,38.912068,2026-04-28T11:23:35Z,Adzuna::API::Response::Job,1,41545.18,Valet Ramp Captain,5712820909,41545.18,"Job Description Job Description Job Summary The Valet Ramp Captain will be responsible for ensuring the safety and efficiency of parking guest vehicles while delivering exceptional service that exceeds our customer and client's expectations. This includes responding quickly to customers' requests, providing caring interactions with all guests, leadership to other Valet staff, and overall support to the Guest Service Manager. Essential Responsibilities Establish positive guest relationships thro…",hospitality-catering-jobs,Adzuna::API::Response::Category,Hospitality & Catering Jobs,"Washington, Washington, D.C.","['US', 'Washington, D.C.', 'Washington']",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Evolution Parking & Guest Services,
-101.808691,eyJhbGciOiJIUzI1NiJ9.eyJzIjoib2tZUHNCZEQ4UkdGY3NUWHBoYnpKZyIsImkiOiI1NzEyODIwOTUxIn0.CVlCBXMDepjIctRmaRtvWn1O__Tv0VCpMWM0v0z91yk,full_time,https://www.adzuna.com/details/5712820951?utm_medium=api&utm_source=abfa41a4,35.228401,2026-04-28T11:23:35Z,Adzuna::API::Response::Job,1,153051.53,Class A CDL Owner Operator - 6mo EXP Required - Regional - $5k - $6k per week - UACL Logistics,5712820951,153051.53,"Seeking Flatbed Owner Operators - $5k Sign on Bonus!. UACL LOGISTICS SEEKING CLASS A CDL FLATBED OWNER OPS IN SHREVPORT, LA! Now Offering a $5,000 SIGN ON BONUS  FREE TRAILER RENT FOR THE FIRST 6 MONTHS! Company Overview UACL Logistics is a leader in the transportation and logistics industry, dedicated to empowering operators with the tools, resources, and support needed to grow their business. With a strong national network, advanced technology platforms, and comprehensive administrative and o…",logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,"Amarillo, Potter County","['US', 'Texas', 'Potter County', 'Amarillo']",Adzuna::API::Response::Location,Adzuna::API::Response::Company,UACL Logistics,
-89.59617,eyJhbGciOiJIUzI1NiJ9.eyJzIjoib2tZUHNCZEQ4UkdGY3NUWHBoYnpKZyIsImkiOiI1NzEyODIwOTMyIn0.9B-6A3XRdY4TkUeAAOI43znUXDY6XXGeEc6v_eevPTA,,https://www.adzuna.com/land/ad/5712820932?se=okYPsBdD8RGFcsTXphbzJg&utm_medium=api&utm_source=abfa41a4&v=18F8E2D368D0E32591362FC88135DB17D61C843D,40.685203,2026-04-28T11:23:35Z,Adzuna::API::Response::Job,1,62015.11,Licensed Practical Nurse,5712820932,62015.11,"Job Description Job Description JOB SUMMARY At Solvera Health, every patient interaction makes a difference in cultivating a positive environment. The “hospitality in healthcare” approach is what sets us apart as a leader in the healthcare industry. As an integral part of our team, you'll have the opportunity to join our quest for better healthcare, no matter where you work within the Solvera Healthcare system. The Licensed Practical Nurse – LPN is a clinically competent, registered, profession…",healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,"Peoria, Peoria County","['US', 'Illinois', 'Peoria County', 'Peoria']",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Solvera Healthcare,
-122.773706,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxMjgyMDg4NiIsInMiOiJva1lQc0JkRDhSR0Zjc1RYcGhiekpnIn0.80nPFgEQ2JpLqQqvMt5CTbOlqu2f_KICDiWfEWkNEtM,,https://www.adzuna.com/land/ad/5712820886?se=okYPsBdD8RGFcsTXphbzJg&utm_medium=api&utm_source=abfa41a4&v=190C10AA6601322E28EBD3CDD0ADB7DAD8CD8B30,45.299842,2026-04-28T11:23:35Z,Adzuna::API::Response::Job,1,27121.45,HVAC Install Apprentice,5712820886,27121.45,"Job Description Job Description Description: ""Second To None…Since 1901"" Your career in Plumbing, HVAC and Electrical starts here at Wolfer’s Home Services! A five-star place to work, this is the company that will transform your career as an HVAC Install Apprentice. At Wolfer’s we strive to ensure our employees are taken care of. We are known for stability and offer opportunities for lateral and upward growth. What's in it for you: Get paid weekly! Every Friday is payday! 75% paid medical premi…",engineering-jobs,Adzuna::API::Response::Category,Engineering Jobs,"Wilsonville, Clackamas County","['US', 'Oregon', 'Clackamas County', 'Wilsonville']",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Wolfers Home Services,
-80.179137,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiX094SnNSZEQ4UkdGY3NUWHBoYnpKZyIsImkiOiI1NzEyODIwODc2In0.MUnrbrUOWBtu4zwXEC4N34UjPxP5uRtJezeosIkM45o,,https://www.adzuna.com/land/ad/5712820876?se=_OxJsRdD8RGFcsTXphbzJg&utm_medium=api&utm_source=abfa41a4&v=ADD84ED8D1BC6C2267D7DE061165429A21DC89A8,40.537903,2026-04-28T11:23:35Z,Adzuna::API::Response::Job,1,44559.23,Licensed Practical Nurse - LPN,5712820876,44559.23,"Job Description Job Description Description: $7,500 Sign on Bonus for NEW Employees! Verland is currently seeking a Licensed Practical Nurse to join the team at our Main Campus in Sewickley PA. In this crucial role, you will be responsible for providing Exceptional Care to the individuals that call Verland their Home. Shifts available: Full Time-36 hours Week 1 * 6 pm - 6:30 am: Monday / Tuesday / Saturday Week 2 * 6 pm - 6:30 am: Sunday / Monday / Friday The Licensed Practical Nurse (LPN) is r…",healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,"Sewickley, Allegheny County","['US', 'Pennsylvania', 'Allegheny County', 'Sewickley']",Adzuna::API::Response::Location,Adzuna::API::Response::Company,The Verland Foundation Inc,
-85.833608,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxMjgyMDg5NCIsInMiOiJfT3hKc1JkRDhSR0Zjc1RYcGhiekpnIn0.-XHqxbsSkTRMUH3B9M14g_qrLUI69_B9Y07Stjf2WVw,full_time,https://www.adzuna.com/details/5712820894?utm_medium=api&utm_source=abfa41a4,33.720723,2026-04-28T11:23:35Z,Adzuna::API::Response::Job,1,154471.86,Regional Truck Driver Owner Operator - 6mo EXP Required - $5k - $6k per week - UACL Logistics,5712820894,154471.86,"Seeking Flatbed Owner Operators - $5k Sign on Bonus!. UACL LOGISTICS SEEKING CLASS A CDL FLATBED OWNER OPS IN SHREVPORT, LA! Now Offering a $5,000 SIGN ON BONUS  FREE TRAILER RENT FOR THE FIRST 6 MONTHS! Company Overview UACL Logistics is a leader in the transportation and logistics industry, dedicated to empowering operators with the tools, resources, and support needed to grow their business. With a strong national network, advanced technology platforms, and comprehensive administrative and o…",logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,"Blue Mountain, Calhoun County","['US', 'Alabama', 'Calhoun County', 'Blue Mountain']",Adzuna::API::Response::Location,Adzuna::API::Response::Company,UACL Logistics,
,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxMjgyMDg4MCIsInMiOiJfT3hKc1JkRDhSR0Zjc1RYcGhiekpnIn0.WmfwrE3eg4yLdgfu25Oulm-luI-LTV_Kf68-fQkZkKo,,https://www.adzuna.com/land/ad/5712820880?se=_OxJsRdD8RGFcsTXphbzJg&utm_medium=api&utm_source=abfa41a4&v=30965F2798EB7C0273411A0CABE2747C9588BE96,,2026-04-28T11:23:35Z,Adzuna::API::Response::Job,1,69734.64,HVAC Installer,5712820880,69734.64,"Job Description Job Description Are you a skilled HVAC professional who wants to make a difference in Houston homes? All Star A/C, Plumbing & Electrical is looking for an experienced, full-time HVAC Installer to join our team in Houston, TX. Your schedule will vary between 7 am – 4 pm or 8 am – 5 pm, Monday through Friday , with weekend shifts as needed. On-call and overtime opportunities are available. You'll report to our central Houston location each day before heading out to job sites. THE …",trade-construction-jobs,Adzuna::API::Response::Category,Trade & Construction Jobs,"Houston, Harris County","['US', 'Texas', 'Harris County', 'Houston']",Adzuna::API::Response::Location,Adzuna::API::Response::Company,"All Star A/C, Heating & Plumbing",
-85.833608,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiX094SnNSZEQ4UkdGY3NUWHBoYnpKZyIsImkiOiI1NzEyODIwOTIwIn0.YG2kJTlFZzMsjtpAZC6BQvSUmBIBQwnyf9xOXeprOfc,full_time,https://www.adzuna.com/details/5712820920?utm_medium=api&utm_source=abfa41a4,33.720723,2026-04-28T11:23:35Z,Adzuna::API::Response::Job,1,154380.56,CDL-A Owner Operator - 6mo EXP Required - Regional - $5k - $6k per week - UACL Logistics,5712820920,154380.56,"Seeking Flatbed Owner Operators - $5k Sign on Bonus!. UACL LOGISTICS SEEKING CLASS A CDL FLATBED OWNER OPS IN SHREVPORT, LA! Now Offering a $5,000 SIGN ON BONUS  FREE TRAILER RENT FOR THE FIRST 6 MONTHS! Company Overview UACL Logistics is a leader in the transportation and logistics industry, dedicated to empowering operators with the tools, resources, and support needed to grow their business. With a strong national network, advanced technology platforms, and comprehensive administrative and o…",logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,"Blue Mountain, Calhoun County","['US', 'Alabama', 'Calhoun County', 'Blue Mountain']",Adzuna::API::Response::Location,Adzuna::API::Response::Company,UACL Logistics,
-89.468007,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiX094SnNSZEQ4UkdGY3NUWHBoYnpKZyIsImkiOiI1NzEyODIwODkyIn0.3QEfMEhRocy-5vAp7nuYdrDVhpKCfiz3E_nHccEpwRQ,full_time,https://www.adzuna.com/details/5712820892?utm_medium=api&utm_source=abfa41a4,32.409925,2026-04-28T11:23:35Z,Adzuna::API::Response::Job,1,138523.95,Regional Truck Driver Owner Operator - 6mo EXP Required - $5k - $6k per week - UACL Logistics,5712820892,138523.95,"Seeking Flatbed Owner Operators - $5k Sign on Bonus!. UACL LOGISTICS SEEKING CLASS A CDL FLATBED OWNER OPS IN SHREVPORT, LA! Now Offering a $5,000 SIGN ON BONUS  FREE TRAILER RENT FOR THE FIRST 6 MONTHS! Company Overview UACL Logistics is a leader in the transportation and logistics industry, dedicated to empowering operators with the tools, resources, and support needed to grow their business. With a strong national network, advanced technology platforms, and comprehensive administrative and o…",logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,"Forest, Scott County","['US', 'Mississippi', 'Scott County', 'Forest']",Adzuna::API::Response::Location,Adzuna::API::Response::Company,UACL Logistics,
