salary_is_predicted,salary_max,description,redirect_url,adref,created,id,latitude,__CLASS__,longitude,title,salary_min,location.area,location.__CLASS__,location.display_name,category.__CLASS__,category.label,category.tag,company.display_name,company.__CLASS__,contract_time,contract_type
0,170000.0,"Lap of Love is seeking a compassionate Mobile Veterinarian to provide in-home hospice and euthanasia services for companion animals. You will travel to families’ homes, assess quality of life, develop comfort-care plans, and perform peaceful, dignified euthanasia when appropriate. This role requires excellent clinical judgment, communication, and emotional resilience. Join a collaborative team dedicated to empathy, high medical standards, and meaningful support for pets and the people who love …",https://www.adzuna.com/land/ad/5724244094?se=WKsrYrJL8RGTnsJxVxrY8w&utm_medium=api&utm_source=abfa41a4&v=5920E86C8B8577B6E2B8E5B9795C86EC262C57C5,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcyNDI0NDA5NCIsInMiOiJXS3NyWXJKTDhSR1Ruc0p4VnhyWTh3In0.9OYpMwZq1KD-cbzZlHj0sEwyAPYUYOVbrvGMBwtLa_E,2026-05-09T09:35:36Z,5724244094,40.143744,Adzuna::API::Response::Job,-75.388797,Mobile Veterinarian,135000.0,"['US', 'Pennsylvania', 'Montgomery County', 'Trooper']",Adzuna::API::Response::Location,"Trooper, Montgomery County",Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Lap of Love,Adzuna::API::Response::Company,,
0,165000.0,"Lap of Love is seeking a compassionate Mobile Veterinarian to provide in-home hospice, palliative care, and euthanasia services for companion animals. In this role, you will travel to families’ homes, perform calm and dignified assessments and procedures, guide pet parents through end-of-life decisions, and ensure a peaceful passing. You’ll collaborate with a supportive veterinary team, maintain detailed medical records, and uphold the highest standards of empathy, communication, and clinical c…",https://www.adzuna.com/land/ad/5724244075?se=WKsrYrJL8RGTnsJxVxrY8w&utm_medium=api&utm_source=abfa41a4&v=0F4F9A917F2D9D74D28BAFA9BD5DAB47266A6C22,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiV0tzcllySkw4UkdUbnNKeFZ4clk4dyIsImkiOiI1NzI0MjQ0MDc1In0.FCIq94qakkgZ8AVSL1pL8hE43HoUx5V1MMwPXncTr6o,2026-05-09T09:35:36Z,5724244075,32.769797,Adzuna::API::Response::Job,-96.613058,Mobile Veterinarian,135000.0,"['US', 'Texas', 'Dallas', 'Mesquite']",Adzuna::API::Response::Location,"Mesquite, Dallas",Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Lap of Love,Adzuna::API::Response::Company,,
0,155000.0,"Lap of Love seeks an Associate Veterinarian to provide compassionate, in-home hospice and euthanasia services for companion animals. You will perform quality-of-life assessments, develop palliative care plans, and ensure peaceful, dignified goodbyes in a home environment. Partner closely with families, offering clear communication and emotional support during difficult decisions. Collaborate with a supportive team that values empathy, high clinical standards, and work-life balance. This role of…",https://www.adzuna.com/land/ad/5724244147?se=WKsrYrJL8RGTnsJxVxrY8w&utm_medium=api&utm_source=abfa41a4&v=0024D4BFF60A2EE9857C2FB81A1B1FC8A8F5215B,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiV0tzcllySkw4UkdUbnNKeFZ4clk4dyIsImkiOiI1NzI0MjQ0MTQ3In0.aVMhIsJkLSqNWjRQ06yrSJ439SPEeUrdypcTqTNT_eg,2026-05-09T09:35:36Z,5724244147,47.376209,Adzuna::API::Response::Job,-122.031449,Associate Veterinarian,125000.0,"['US', 'Washington', 'King County', 'Maple Valley']",Adzuna::API::Response::Location,"Maple Valley, King County",Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Lap of Love,Adzuna::API::Response::Company,,
0,150000.0,"Lap of Love seeks a compassionate Associate Veterinarian to provide in-home hospice and euthanasia services for pets. You will guide families through difficult end-of-life decisions, perform gentle euthanasia, and create personalized comfort-care plans. This role blends medical expertise with empathy, ensuring peaceful, dignified farewells in a familiar home environment. You’ll collaborate with a supportive, mission-driven team that values emotional support, high standards of care, and meaningf…",https://www.adzuna.com/land/ad/5724244133?se=WKsrYrJL8RGTnsJxVxrY8w&utm_medium=api&utm_source=abfa41a4&v=220A58775F3A6E8E525FED1F7DFF9B612E872721,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcyNDI0NDEzMyIsInMiOiJXS3NyWXJKTDhSR1Ruc0p4VnhyWTh3In0.t-4-KPMown5-SRV6PhVgLdHt7z0lhwsZsVT_Cu6Q8Lw,2026-05-09T09:35:36Z,5724244133,47.20085,Adzuna::API::Response::Job,-122.228369,Associate Veterinarian,120000.0,"['US', 'Washington', 'Pierce County', 'Sumner']",Adzuna::API::Response::Location,"Sumner, Pierce County",Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Lap of Love,Adzuna::API::Response::Company,,
0,165000.0,"Lap of Love seeks a compassionate Mobile Veterinarian to provide in-home hospice, palliative care, and euthanasia services for companion animals. You will travel to families’ homes, perform gentle assessments, manage pain and comfort plans, and support peaceful, dignified goodbyes. This role blends strong clinical skills with exceptional communication and emotional support. Join a collaborative team committed to empathy, high standards of care, and meaningful, relationship-centered veterinary w…",https://www.adzuna.com/land/ad/5724244105?se=WKsrYrJL8RGTnsJxVxrY8w&utm_medium=api&utm_source=abfa41a4&v=CB988910F550D0609A234C3C17DB52B2833B7283,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiV0tzcllySkw4UkdUbnNKeFZ4clk4dyIsImkiOiI1NzI0MjQ0MTA1In0.hVs9CB85-LBAbemjmZUfDy_rXL0Vtcz7Dy5zchIJkGk,2026-05-09T09:35:36Z,5724244105,32.727892,Adzuna::API::Response::Job,-96.175325,Mobile Veterinarian,135000.0,"['US', 'Texas', 'Kaufman County', 'Elmo']",Adzuna::API::Response::Location,"Elmo, Kaufman County",Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Lap of Love,Adzuna::API::Response::Company,,
0,175000.0,"Lap of Love seeks a Mobile Veterinarian to provide compassionate, in-home hospice and euthanasia care for dogs and cats. You will conduct quality-of-life assessments, create palliative care plans, and perform peaceful, dignified euthanasias in a home setting. This role requires excellent clinical judgment, strong communication skills, and emotional resilience. You’ll collaborate with a supportive team that values empathy, dignity, and high standards of care, helping families navigate one of the…",https://www.adzuna.com/land/ad/5724244117?se=WKsrYrJL8RGTnsJxVxrY8w&utm_medium=api&utm_source=abfa41a4&v=BC1AEC7A6256B8175A192A8CF40D436E3CBC939D,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcyNDI0NDExNyIsInMiOiJXS3NyWXJKTDhSR1Ruc0p4VnhyWTh3In0.a50nD3GCXcnzqqd0c837apf3HkoBwjDws4pDM0cdB6Y,2026-05-09T09:35:36Z,5724244117,33.057018,Adzuna::API::Response::Job,-96.393926,Mobile Veterinarian,140000.0,"['US', 'Texas', 'Collin County', 'Nevada']",Adzuna::API::Response::Location,"Nevada, Collin County",Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Lap of Love,Adzuna::API::Response::Company,,
0,170000.0,"Lap of Love is seeking a compassionate Associate Veterinarian to provide in-home hospice and euthanasia services for companion animals. In this role, you will guide families through end-of-life decisions, perform gentle, low-stress visits, and create individualized comfort-care plans. You’ll collaborate with a supportive, empathetic team that values dignity, emotional support, and high-quality medicine. This position offers meaningful, relationship-focused work, flexible scheduling, and the opp…",https://www.adzuna.com/land/ad/5724244161?se=WKsrYrJL8RGTnsJxVxrY8w&utm_medium=api&utm_source=abfa41a4&v=5B64F2C7DBE39B8C7FB990D4DAAFF4F81D0EDC68,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiV0tzcllySkw4UkdUbnNKeFZ4clk4dyIsImkiOiI1NzI0MjQ0MTYxIn0.6xoByu4hvYWhPs1aMbtu34TmLJIuUsVkEUfV4Jq65_A,2026-05-09T09:35:36Z,5724244161,28.277469,Adzuna::API::Response::Job,-81.213144,Associate Veterinarian,135000.0,"['US', 'Florida', 'Osceola County', 'Magnolia Square']",Adzuna::API::Response::Location,"Magnolia Square, Osceola County",Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Lap of Love,Adzuna::API::Response::Company,,
0,190000.0,"Lap of Love seeks a compassionate Mobile Veterinarian to provide in-home hospice and euthanasia services for companion animals. You will deliver gentle end-of-life care, focusing on comfort, dignity, and clear communication with families. Responsibilities include in-home assessments, palliative care planning, peaceful euthanasia, detailed medical documentation, and collaboration with our supportive team. This role is ideal for veterinarians who value empathy, autonomy, and meaningful connection…",https://www.adzuna.com/land/ad/5724244085?se=WKsrYrJL8RGTnsJxVxrY8w&utm_medium=api&utm_source=abfa41a4&v=C32768E0A9767F2129EC7FACC0A6EA1F06C70BC4,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiV0tzcllySkw4UkdUbnNKeFZ4clk4dyIsImkiOiI1NzI0MjQ0MDg1In0.YsWT2d2fp26yA_HiHez1wPWs3q4DyuXVZVsB5aQ7MS8,2026-05-09T09:35:36Z,5724244085,40.323799,Adzuna::API::Response::Job,-75.056024,Mobile Veterinarian,145000.0,"['US', 'Pennsylvania', 'Bucks County', 'Holicong']",Adzuna::API::Response::Location,"Holicong, Bucks County",Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Lap of Love,Adzuna::API::Response::Company,,
0,170000.0,"Lap of Love seeks a Mobile Veterinarian to provide compassionate, in-home hospice and euthanasia services for companion animals. Traveling to families’ homes, you will assess quality of life, manage pain and chronic conditions, and perform peaceful, dignified euthanasia when appropriate. You will offer empathetic guidance, clear communication, and emotional support during difficult decisions, while maintaining detailed medical records. Join a collaborative, mission-driven team dedicated to hono…",https://www.adzuna.com/land/ad/5724244127?se=WKsrYrJL8RGTnsJxVxrY8w&utm_medium=api&utm_source=abfa41a4&v=4206B6E4CEC4837BF0AA7CB8BCEBD9315A1D0F9F,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiV0tzcllySkw4UkdUbnNKeFZ4clk4dyIsImkiOiI1NzI0MjQ0MTI3In0.SvaaEdFmPFraClQEwWSjeFhcGfUB2GuOd3wO4qhjfGU,2026-05-09T09:35:36Z,5724244127,32.786999,Adzuna::API::Response::Job,-96.798344,Mobile Veterinarian,135000.0,"['US', 'Texas', 'Dallas', 'Highland Park']",Adzuna::API::Response::Location,"Highland Park, Dallas",Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Lap of Love,Adzuna::API::Response::Company,,
0,190000.0,"Lap of Love seeks a Mobile Veterinarian to provide compassionate, in-home end-of-life care and euthanasia services for companion animals. You will deliver hospice and palliative care, guide families through difficult decisions, and ensure peaceful, dignified farewells in the comfort of home. Partner with a supportive team that values empathy, high clinical standards, and emotional support for clients and staff. Ideal candidates are confident working independently, skilled in client communicatio…",https://www.adzuna.com/land/ad/5724244099?se=WKsrYrJL8RGTnsJxVxrY8w&utm_medium=api&utm_source=abfa41a4&v=25C50AEE51EAB9419A2379ED9B0AAEA7B66042B2,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcyNDI0NDA5OSIsInMiOiJXS3NyWXJKTDhSR1Ruc0p4VnhyWTh3In0.TLqPGVD7ts81TKOkIu6WW1A21520z92THzPeBCtRzzE,2026-05-09T09:35:36Z,5724244099,32.182148,Adzuna::API::Response::Job,-96.88654,Mobile Veterinarian,150000.0,"['US', 'Texas', 'Ellis County', 'Italy']",Adzuna::API::Response::Location,"Italy, Ellis County",Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Lap of Love,Adzuna::API::Response::Company,,
0,160000.0,"Lap of Love seeks an Associate Veterinarian to provide in-home hospice, palliative care, and euthanasia services for companion animals. In this role, you will conduct quality-of-life assessments, create comfort-focused care plans, and perform peaceful, compassionate euthanasia in a home setting. You’ll guide families through difficult decisions with empathy, clear communication, and emotional support. Join a collaborative, mission-driven team that values dignity, compassion, and high standards …",https://www.adzuna.com/land/ad/5724244155?se=WKsrYrJL8RGTnsJxVxrY8w&utm_medium=api&utm_source=abfa41a4&v=0980195C98F564E3057C47039293D62154FD23B4,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiV0tzcllySkw4UkdUbnNKeFZ4clk4dyIsImkiOiI1NzI0MjQ0MTU1In0.mcpvzZayXoR5pidQC4g8Ga7AwFRTrW60YTw6maU_gx4,2026-05-09T09:35:36Z,5724244155,42.852714,Adzuna::API::Response::Job,-83.44597,Associate Veterinarian,130000.0,"['US', 'Michigan', 'Oakland County', 'Ortonville']",Adzuna::API::Response::Location,"Ortonville, Oakland County",Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Lap of Love,Adzuna::API::Response::Company,,
0,155000.0,"Lap of Love seeks an Associate Veterinarian to provide compassionate, in-home hospice and euthanasia services for companion animals. In this role, you’ll conduct quality-of-life assessments, develop comfort-focused care plans, and perform peaceful, dignified euthanasia in a home setting. You’ll guide families with empathy, clear communication, and emotional support during difficult moments. Our collaborative team values compassion, professionalism, and high medical standards. This position offe…",https://www.adzuna.com/land/ad/5724244143?se=WKsrYrJL8RGTnsJxVxrY8w&utm_medium=api&utm_source=abfa41a4&v=D002AB89D88B2BEAABE883BF74FF78BB831AB835,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiV0tzcllySkw4UkdUbnNKeFZ4clk4dyIsImkiOiI1NzI0MjQ0MTQzIn0.4m6ppKk9YLSRVb0y1uu1DkOAgBrQWwDRAfD1IbilDhg,2026-05-09T09:35:36Z,5724244143,47.09973,Adzuna::API::Response::Job,-122.32557,Associate Veterinarian,125000.0,"['US', 'Washington', 'Pierce County', 'South Hill']",Adzuna::API::Response::Location,"South Hill, Pierce County",Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Lap of Love,Adzuna::API::Response::Company,,
0,190000.0,"Lap of Love seeks a Mobile Veterinarian to provide compassionate, in-home hospice and euthanasia services for pets. You will travel to families, assess quality of life, design comfort-focused care plans, and perform peaceful, dignified euthanasia in the home. This role requires excellent client communication, clinical judgment, and emotional resilience while supporting families through difficult decisions. Join a collaborative team that values empathy, high-quality medicine, and meaningful, rel…",https://www.adzuna.com/land/ad/5724244114?se=WKsrYrJL8RGTnsJxVxrY8w&utm_medium=api&utm_source=abfa41a4&v=422E50E4465BB970E83DB79E1144DAFDAE9E2B0B,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiV0tzcllySkw4UkdUbnNKeFZ4clk4dyIsImkiOiI1NzI0MjQ0MTE0In0.e244vh3OVAIDpP0nymIXLs8AQXR5gm1KvA0aN0usM5o,2026-05-09T09:35:36Z,5724244114,32.776744,Adzuna::API::Response::Job,-97.081645,Mobile Veterinarian,145000.0,"['US', 'Texas', 'Dallas', 'Grand Prairie']",Adzuna::API::Response::Location,"Grand Prairie, Dallas",Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Lap of Love,Adzuna::API::Response::Company,,
0,185000.0,"Lap of Love seeks a Mobile Veterinarian to provide in-home hospice and euthanasia services for companion animals. You will travel to clients’ homes, perform compassionate assessments, develop comfort-care plans, and conduct peaceful euthanasias. This role emphasizes emotional support, clear communication, and clinical excellence. You’ll collaborate with a supportive team, maintain detailed medical records, and uphold Lap of Love’s values of compassion, dignity, and empathy for pets and families…",https://www.adzuna.com/land/ad/5724244070?se=WKsrYrJL8RGTnsJxVxrY8w&utm_medium=api&utm_source=abfa41a4&v=3627F53EC5BEF4BE1FA3EB7A36947E77416350F2,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcyNDI0NDA3MCIsInMiOiJXS3NyWXJKTDhSR1Ruc0p4VnhyWTh3In0.0W3umTloAKJi7kXqyX-KaG2LEl-guOL14b0RA819dOU,2026-05-09T09:35:36Z,5724244070,32.735565,Adzuna::API::Response::Job,-96.886387,Mobile Veterinarian,150000.0,"['US', 'Texas', 'Dallas', 'Cockrell Hill']",Adzuna::API::Response::Location,"Cockrell Hill, Dallas",Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Lap of Love,Adzuna::API::Response::Company,,
0,185000.0,"Lap of Love is seeking a compassionate Mobile Veterinarian to provide in-home hospice, palliative care, and euthanasia services for companion animals. Visiting families in their homes, you will perform gentle assessments, guide end-of-life decision-making, and deliver peaceful, dignified farewells. You’ll collaborate with a supportive team that values empathy, clear communication, and clinical excellence. This role is ideal for veterinarians who find meaning in improving quality of life and off…",https://www.adzuna.com/land/ad/5724244115?se=WKsrYrJL8RGTnsJxVxrY8w&utm_medium=api&utm_source=abfa41a4&v=D08B97494380C86B801A2864D2D29FEF45B5F706,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiV0tzcllySkw4UkdUbnNKeFZ4clk4dyIsImkiOiI1NzI0MjQ0MTE1In0.neujdxkhPgjr1p8QpNrXxCGH63modCVzyOFy0lHOQ0k,2026-05-09T09:35:36Z,5724244115,33.17928,Adzuna::API::Response::Job,-96.60102,Mobile Veterinarian,145000.0,"['US', 'Texas', 'Collin County', 'Mckinney']",Adzuna::API::Response::Location,"Mckinney, Collin County",Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Lap of Love,Adzuna::API::Response::Company,,
0,170000.0,"Lap of Love seeks a compassionate Mobile Veterinarian to provide in-home hospice and euthanasia services for companion animals. You will guide families through end-of-life decisions, perform gentle, low-stress euthanasia, and develop palliative care plans that prioritize comfort and dignity. This role combines high-quality medical care with emotional support, requiring excellent communication, empathy, and independent clinical judgment. Join a collaborative team dedicated to meaningful work tha…",https://www.adzuna.com/land/ad/5724244128?se=WKsrYrJL8RGTnsJxVxrY8w&utm_medium=api&utm_source=abfa41a4&v=B82E77AA25F7926A816249AEE20E6275EA3EAEC1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiV0tzcllySkw4UkdUbnNKeFZ4clk4dyIsImkiOiI1NzI0MjQ0MTI4In0.ipl0-Mmoh7cIRn1aD2Ibzue8Dg1RVWl_REDtGRg4Ndw,2026-05-09T09:35:36Z,5724244128,32.721672,Adzuna::API::Response::Job,-97.446856,Mobile Veterinarian,135000.0,"['US', 'Texas', 'Tarrant County', 'White Settlement']",Adzuna::API::Response::Location,"White Settlement, Tarrant County",Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Lap of Love,Adzuna::API::Response::Company,,
0,180000.0,"Lap of Love seeks a compassionate Mobile Veterinarian to provide in-home hospice and euthanasia services for companion animals. In this role, you will travel to families’ homes to perform comprehensive assessments, create individualized comfort-care plans, manage pain and symptoms, and deliver peaceful, dignified farewells. You will guide families with empathy, clear communication, and emotional support. Supported by a collaborative team, you will maintain detailed medical records and uphold La…",https://www.adzuna.com/land/ad/5724244071?se=WKsrYrJL8RGTnsJxVxrY8w&utm_medium=api&utm_source=abfa41a4&v=24E3D6E9F5708F2F262A7B639493A87C40CBCD6C,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcyNDI0NDA3MSIsInMiOiJXS3NyWXJKTDhSR1Ruc0p4VnhyWTh3In0.hxwAmNZL4MbhZc2QoCarYUu_W-4Cf0qsW5wpWhjt73U,2026-05-09T09:35:36Z,5724244071,32.938698,Adzuna::API::Response::Job,-96.45371,Mobile Veterinarian,135000.0,"['US', 'Texas', 'Rockwall County', 'Fate']",Adzuna::API::Response::Location,"Fate, Rockwall County",Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Lap of Love,Adzuna::API::Response::Company,,
0,160000.0,"Lap of Love seeks a compassionate Associate Veterinarian to provide in-home hospice and euthanasia services for companion animals. In this mobile veterinary role, you will conduct quality-of-life assessments, manage pain and palliative care, and perform peaceful, dignified euthanasia in clients’ homes. You will guide families through difficult decisions with empathy and clear communication, ensuring comfort for pets and support for owners. Join a collaborative, mission-driven team that prioriti…",https://www.adzuna.com/land/ad/5724244158?se=WKsrYrJL8RGTnsJxVxrY8w&utm_medium=api&utm_source=abfa41a4&v=DC2BB0349D8B3FE476EFC8DBA80CD40271988BB8,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiV0tzcllySkw4UkdUbnNKeFZ4clk4dyIsImkiOiI1NzI0MjQ0MTU4In0.ep4Pij8ZgJ2Y5TlvQNo4Wud1OD4OF0Vp2DDq92H22wM,2026-05-09T09:35:36Z,5724244158,28.5988,Adzuna::API::Response::Job,-81.748305,Associate Veterinarian,125000.0,"['US', 'Florida', 'Lake County', 'Minneola']",Adzuna::API::Response::Location,"Minneola, Lake County",Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Lap of Love,Adzuna::API::Response::Company,,
0,175000.0,"Lap of Love seeks a compassionate Associate Veterinarian to provide in-home hospice and euthanasia services for companion animals. In this field-based role, you’ll perform gentle exams, develop palliative care plans, and guide families through end-of-life decisions with empathy and clarity. You’ll administer medications and euthanasia procedures in accordance with Lap of Love’s high medical standards while maintaining detailed records. Join a collaborative, mission-driven team focused on dignit…",https://www.adzuna.com/land/ad/5724244142?se=WKsrYrJL8RGTnsJxVxrY8w&utm_medium=api&utm_source=abfa41a4&v=B6E2AE8C5A2694A04A52ACEC11D2CA7D5142F78C,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiV0tzcllySkw4UkdUbnNKeFZ4clk4dyIsImkiOiI1NzI0MjQ0MTQyIn0.YWKJMeBpr7XDiKEtXyUjjgAFMF-waKEuXpkfFLlwILE,2026-05-09T09:35:36Z,5724244142,47.353978,Adzuna::API::Response::Job,-121.931949,Associate Veterinarian,140000.0,"['US', 'Washington', 'King County', 'Four Corners']",Adzuna::API::Response::Location,"Four Corners, King County",Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Lap of Love,Adzuna::API::Response::Company,,
0,180000.0,"Lap of Love is seeking a compassionate Associate Veterinarian to provide in-home hospice and euthanasia services for dogs and cats. You will perform quality-of-life assessments, develop palliative care plans, manage pain and anxiety, and deliver peaceful, dignified farewells in clients’ homes. This role blends high-quality medicine with counseling and emotional support for families. Join a collaborative, mission-driven team that values empathy, communication, and excellence in end-of-life care …",https://www.adzuna.com/land/ad/5724244086?se=WKsrYrJL8RGTnsJxVxrY8w&utm_medium=api&utm_source=abfa41a4&v=3443C6D7120045315796D8869CA6A1FE20E38D18,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiV0tzcllySkw4UkdUbnNKeFZ4clk4dyIsImkiOiI1NzI0MjQ0MDg2In0.DU-5WHiokUKLnMP2tcYv_2fQkbJQcljxjWYC1nwNnPg,2026-05-09T09:35:36Z,5724244086,36.2336,Adzuna::API::Response::Job,-115.2906,Associate Veterinarian,145000.0,"['US', 'Nevada', 'Clark County', 'Spring Valley']",Adzuna::API::Response::Location,"Spring Valley, Clark County",Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Lap of Love,Adzuna::API::Response::Company,,
0,180000.0,"Lap of Love seeks a Mobile Veterinarian to provide in-home hospice, palliative care, and euthanasia services for companion animals. You will perform compassionate assessments, develop comfort-focused care plans, and guide families through end-of-life decisions in a calm, home-based setting. This role balances clinical excellence with strong communication and emotional support. As part of a collaborative, mission-driven team, you’ll help ensure peaceful, dignified farewells while enjoying schedu…",https://www.adzuna.com/land/ad/5724244100?se=WKsrYrJL8RGTnsJxVxrY8w&utm_medium=api&utm_source=abfa41a4&v=F048880EB1D14BA594F0A6B87B3817DB4FE02566,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiV0tzcllySkw4UkdUbnNKeFZ4clk4dyIsImkiOiI1NzI0MjQ0MTAwIn0.ux89B46xHQ33_xcHX1A10aBH0WxMkfl9L6ui7Xe2uMU,2026-05-09T09:35:36Z,5724244100,33.025217,Adzuna::API::Response::Job,-96.739954,Mobile Veterinarian,145000.0,"['US', 'Texas', 'Collin County', 'Plano']",Adzuna::API::Response::Location,"Plano, Collin County",Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Lap of Love,Adzuna::API::Response::Company,,
0,170000.0,"Lap of Love seeks a Mobile Veterinarian to provide compassionate, in-home end-of-life care and euthanasia for companion animals. In this field-based role, you will perform hospice and palliative care assessments, guide families through difficult decisions, and ensure peaceful, dignified farewells in the comfort of home. You will collaborate with a supportive veterinary team, maintain detailed medical records, and uphold Lap of Love’s high standards of empathy, communication, and clinical excell…",https://www.adzuna.com/land/ad/5724244090?se=WKsrYrJL8RGTnsJxVxrY8w&utm_medium=api&utm_source=abfa41a4&v=4F1C7B50F0CB7136D99B0F1ACD418913357C352F,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcyNDI0NDA5MCIsInMiOiJXS3NyWXJKTDhSR1Ruc0p4VnhyWTh3In0.2IpIxBOOkdebbtTgrAYzZW7hixe1kfPH0Nju8de4A5I,2026-05-09T09:35:36Z,5724244090,38.424144,Adzuna::API::Response::Job,-121.436415,Mobile Veterinarian,140000.0,"['US', 'California', 'Sacramento County', 'Florin']",Adzuna::API::Response::Location,"Florin, Sacramento County",Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Lap of Love,Adzuna::API::Response::Company,,
0,185000.0,"Lap of Love seeks a Mobile Veterinarian to provide compassionate, in-home hospice and euthanasia services for companion animals. You will travel to families’ homes, assess quality of life, manage pain and comfort, and guide pet owners through end-of-life decisions with empathy and clarity. This role emphasizes gentle bedside manner, clear communication, and adherence to high medical and ethical standards. You’ll work with a supportive, mission-driven team dedicated to dignity, peace, and meanin…",https://www.adzuna.com/land/ad/5724244121?se=WKsrYrJL8RGTnsJxVxrY8w&utm_medium=api&utm_source=abfa41a4&v=B64994A4F1E961728F250137F7312B30E2B47637,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcyNDI0NDEyMSIsInMiOiJXS3NyWXJKTDhSR1Ruc0p4VnhyWTh3In0.TpLqF-CBzdBwGUzqs6zgNvsBRsr1XhV37Xc6AKsVxAM,2026-05-09T09:35:36Z,5724244121,33.11766,Adzuna::API::Response::Job,-97.0182,Mobile Veterinarian,145000.0,"['US', 'Texas', 'Denton County', 'Lake Dallas']",Adzuna::API::Response::Location,"Lake Dallas, Denton County",Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Lap of Love,Adzuna::API::Response::Company,,
0,180000.0,"Lap of Love is seeking a Mobile Veterinarian to provide in-home hospice and euthanasia services for companion animals. In this role, you will travel to families’ homes to perform quality-of-life assessments, develop palliative care plans, and deliver peaceful, dignified end-of-life experiences. You will offer compassionate guidance and emotional support, ensuring pets and families feel respected and understood. Join a collaborative, mission-driven team that values empathy, clinical excellence, …",https://www.adzuna.com/land/ad/5724244078?se=WKsrYrJL8RGTnsJxVxrY8w&utm_medium=api&utm_source=abfa41a4&v=75A7338B871AF94ADA837E935D05EB23260B99C8,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcyNDI0NDA3OCIsInMiOiJXS3NyWXJKTDhSR1Ruc0p4VnhyWTh3In0.yqt2WNIony1_Ifmn7jbCHh43VtHeDHoAfCaw9TRz7Xc,2026-05-09T09:35:36Z,5724244078,32.68573,Adzuna::API::Response::Job,-96.60127,Mobile Veterinarian,145000.0,"['US', 'Texas', 'Dallas', 'Balch Springs']",Adzuna::API::Response::Location,"Balch Springs, Dallas",Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Lap of Love,Adzuna::API::Response::Company,,
