__CLASS__,latitude,created,longitude,salary_max,id,salary_min,salary_is_predicted,adref,redirect_url,title,description,category.label,category.__CLASS__,category.tag,location.display_name,location.__CLASS__,location.area,company.display_name,company.__CLASS__,contract_time
Adzuna::API::Response::Job,27.795895,2026-05-26T12:39:26Z,-97.401825,14936.08,5741321540,14936.08,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc0MTMyMTU0MCIsInMiOiJhQW1rX1NKWjhSR0JqTzhuWGVTbGtnIn0.-zcaNZmT8gFLGZmgui32j4-vOi-hnR5rVym9YrFnkDA,https://www.adzuna.com/land/ad/5741321540?se=aAmk_SJZ8RGBjO8nXeSlkg&utm_medium=api&utm_source=abfa41a4&v=333D897CD9FB685811F24AEC16933CC117D3A495,CHRISTUS Health - RN - Nurse Residency,"Description Offering a $10K Sign-on Bonus and $5K relocation assistance if applicable COHORT START DATE: July 13, 2026 (accepting GN permit) The Spohn RN Residency program is accepting applications for the next cohort at CHRISTUS Spohn Shoreline, South, Kleberg, Beeville, and Alice facilities. If you are a recent nursing graduate, new grad nurse, or an RN with less than 12 months of work experience, the Nurse Residency Pathway at CHRISTUS can transition you into the fast-paced hospital world wi…",Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,"Corpus Christi, Nueces County",Adzuna::API::Response::Location,"['US', 'Texas', 'Nueces County', 'Corpus Christi']",CHRISTUS Health,Adzuna::API::Response::Company,
Adzuna::API::Response::Job,36.008112,2026-05-26T12:39:26Z,-105.861055,37964.94,5741321551,37964.94,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc0MTMyMTU1MSIsInMiOiJhQW1rX1NKWjhSR0JqTzhuWGVTbGtnIn0.oSWZURhLYBnelAMJWFzK8tGAgiJ_T2L0qgyrgQYIQUU,https://www.adzuna.com/land/ad/5741321551?se=aAmk_SJZ8RGBjO8nXeSlkg&utm_medium=api&utm_source=abfa41a4&v=BD357953CE6BCDF244E8691A64708569E68BFA4F,Sitter NA CNA - Sitter Pool - PRN,"Description Summary: Provides continuous observation and surveillance of assigned patients via Avasys Telesitter or direct one-on-one observation under the guidance and direction of the nurse. Responsibilities: Uses systematic processes to facilitate prompt placement of telesitter devices and validates criteria for use. Maintains visual observation at all times, whether individually or observing multiple patients at one time on a monitor. Monitors the patient via telesitter and uses voice comma…",Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,"Rio Chiquito, Rio Arriba County",Adzuna::API::Response::Location,"['US', 'New Mexico', 'Rio Arriba County', 'Rio Chiquito']",CHRISTUS Health,Adzuna::API::Response::Company,
Adzuna::API::Response::Job,36.003664,2026-05-26T12:39:26Z,-105.945508,10439.38,5741321547,10439.38,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc0MTMyMTU0NyIsInMiOiJhQW1rX1NKWjhSR0JqTzhuWGVTbGtnIn0.e9EY9TsT7jkP21X2ER9Y1cd5R6aVgkzIbdifeNlVbbQ,https://www.adzuna.com/land/ad/5741321547?se=aAmk_SJZ8RGBjO8nXeSlkg&utm_medium=api&utm_source=abfa41a4&v=0680AE19F6B65F12147E6D1C1B5F5E2AFB70D311,"RN, Registered Nurse - Hemodialysis","Description Summary: A Registered Professional Dialysis Nurse is responsible for the delivery of safe, high-quality patient care through the processes of assessment, diagnosis, planning, implementation, and evaluation. This role actively participates in the development and implementation of individualized care plans for each patient, providing both direct and indirect care throughout the dialysis treatment process, including pre- and post-treatment assessments and the administration of prescrib…",Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,"Chimayo, Rio Arriba County",Adzuna::API::Response::Location,"['US', 'New Mexico', 'Rio Arriba County', 'Chimayo']",CHRISTUS Health,Adzuna::API::Response::Company,
Adzuna::API::Response::Job,31.95006,2026-05-26T12:39:26Z,-95.2575,10169.05,5741321539,10169.05,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc0MTMyMTUzOSIsInMiOiJhQW1rX1NKWjhSR0JqTzhuWGVTbGtnIn0.MBSXu5EZkxHQ88z__wjO3k3WbfY58X74jVkGn8ULP2U,https://www.adzuna.com/land/ad/5741321539?se=aAmk_SJZ8RGBjO8nXeSlkg&utm_medium=api&utm_source=abfa41a4&v=C6AB0C1B4529316BACAF38F3DB436A78D9C9492A,"CHRISTUS Health - RN, Registered Nurse - Emergency","Description Summary: The competent Nurse, in the same or similar clinical setting, practices independently and demonstrates an awareness of all relevant aspects of a situation. Provides routine and complex care, with the ability to on long-range goals or plans. Continues to develop the ability to cope with and manage contingencies of clinical nursing. Makes appropriate assignments and delegates to other care providers as a means to help manage the clinical situation. Responsibilities: Meets exp…",Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,"Jacksonville, Cherokee County",Adzuna::API::Response::Location,"['US', 'Texas', 'Cherokee County', 'Jacksonville']",CHRISTUS Health,Adzuna::API::Response::Company,
Adzuna::API::Response::Job,43.53112,2026-05-26T12:39:26Z,-82.706356,39306.02,5741321550,39306.02,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc0MTMyMTU1MCIsInMiOiJhQW1rX1NKWjhSR0JqTzhuWGVTbGtnIn0.dZPzX2RwsURYW_YOhiujyN_3dXAKyPXfmcT_BdkzbOA,https://www.adzuna.com/land/ad/5741321550?se=aAmk_SJZ8RGBjO8nXeSlkg&utm_medium=api&utm_source=abfa41a4&v=79E34F0A0AD26B34EAE5C2C40A0D41029B0627C1,Registered Nurse (RN) Night Shift,"$20,000 FOR FT AND $10,000 FOR PT Now paying up to $39.40 8 and 12 hour shifts available. Are you a critical thinker, a skilled communicator and passionate about caring for seniors? Are you seeking career advancement? As a Registered Nurse (RN) at Autumnwood of Deckerville, you have the opportunity to use your nursing skills and become a leader. At Ciena Healthcare, we take care of you too, with an attractive benefit package including: Competitive pay, Life Insurance, 401K with matching funds, …",Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,"Deckerville, Sanilac County",Adzuna::API::Response::Location,"['US', 'Michigan', 'Sanilac County', 'Deckerville']",Autumnwood of Deckerville,Adzuna::API::Response::Company,
Adzuna::API::Response::Job,35.578012,2026-05-26T12:39:26Z,-105.678962,36756.55,5741321535,36756.55,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc0MTMyMTUzNSIsInMiOiJhQW1rX1NKWjhSR0JqTzhuWGVTbGtnIn0.nWMAojfZC9kCsrQ8q0-IvauMDyaJmw3HzK1EIRp_exA,https://www.adzuna.com/land/ad/5741321535?se=aAmk_SJZ8RGBjO8nXeSlkg&utm_medium=api&utm_source=abfa41a4&v=6926F949A6DC7BF7829E8C87F235B0D9850E4B92,Sitter NA CNA - Sitter Pool - PRN,"Description Summary: Provides continuous observation and surveillance of assigned patients via Avasys Telesitter or direct one-on-one observation under the guidance and direction of the nurse. Responsibilities: Uses systematic processes to facilitate prompt placement of telesitter devices and validates criteria for use. Maintains visual observation at all times, whether individually or observing multiple patients at one time on a monitor. Monitors the patient via telesitter and uses voice comma…",Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,"Pine, San Miguel County",Adzuna::API::Response::Location,"['US', 'New Mexico', 'San Miguel County', 'Pine']",CHRISTUS Health,Adzuna::API::Response::Company,
Adzuna::API::Response::Job,27.74268,2026-05-26T12:39:26Z,-98.0859,11949.19,5741321546,11949.19,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiYUFta19TSlo4UkdCak84blhlU2xrZyIsImkiOiI1NzQxMzIxNTQ2In0.9eT6M564z1H2Pqtp4dYDzF2HnkX2oJfJpTtxvCrfV5E,https://www.adzuna.com/land/ad/5741321546?se=aAmk_SJZ8RGBjO8nXeSlkg&utm_medium=api&utm_source=abfa41a4&v=F86EEDECA6B5352250E31BB7D82BBE176E5986BF,RN - Nurse Residency,"Description Offering a $10K Sign-on Bonus and $5K relocation assistance if applicable COHORT START DATE: July 13, 2026 (accepting GN permit) The Spohn RN Residency program is accepting applications for the next cohort at CHRISTUS Spohn Shoreline, South, Kleberg, Beeville, and Alice facilities. If you are a recent nursing graduate, new grad nurse, or an RN with less than 12 months of work experience, the Nurse Residency Pathway at CHRISTUS can transition you into the fast-paced hospital world wi…",Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,"Alice, Jim Wells County",Adzuna::API::Response::Location,"['US', 'Texas', 'Jim Wells County', 'Alice']",CHRISTUS Health,Adzuna::API::Response::Company,
Adzuna::API::Response::Job,29.577224,2026-05-26T12:39:26Z,-98.686722,24307.43,5741321555,24307.43,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc0MTMyMTU1NSIsInMiOiJhQW1rX1NKWjhSR0JqTzhuWGVTbGtnIn0.ajjJQ3f-LfbX8zo8vnwd28U72ZSVgPVCHALDCncgs7Y,https://www.adzuna.com/land/ad/5741321555?se=aAmk_SJZ8RGBjO8nXeSlkg&utm_medium=api&utm_source=abfa41a4&v=4E25BA4BB3FE99FB9F7736FA46F2B9C676D453E4,Registered Nurse Float II - Nursing Float Pool - PRN,"Description Summary: The competent Nurse, in the Medsurg, Telemetry, and Intermediate Care clinical setting, practices independently and demonstrates an awareness of all relevant aspects of a situation. Provides routine and complex care, in accordance with patient treatment plans. Continues to develop the ability to cope with and manage contingencies of clinical nursing. Makes appropriate assignments and delegates to other care providers as a means to help manage the clinical situation. Respons…",Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,"Helotes, Bexar County",Adzuna::API::Response::Location,"['US', 'Texas', 'Bexar County', 'Helotes']",CHRISTUS Health,Adzuna::API::Response::Company,
Adzuna::API::Response::Job,35.578012,2026-05-26T12:39:26Z,-105.678962,20183.53,5741321545,20183.53,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc0MTMyMTU0NSIsInMiOiJhQW1rX1NKWjhSR0JqTzhuWGVTbGtnIn0.KfJbsBkh1YIoIE17uq7wGrPLzIchjqMkWyaD2rwKkX8,https://www.adzuna.com/land/ad/5741321545?se=aAmk_SJZ8RGBjO8nXeSlkg&utm_medium=api&utm_source=abfa41a4&v=E7DE7CFCD58B6A9F73D03FFB4FAE72F520416458,"RN, Clinical Supervisor - Acute Oncology - PRN","Description Summary: The Clinical Supervisor, in collaboration with and under the direction of the Nursing Department Director/Manager, is accountable for ongoing shift leadership and operations of a clinical department and for nursing care safety and quality. The Clinical Supervisor uses sound human resource and budget principles to guide the daily provision of nursing services to patients and families. The Clinical Supervisor supports comprehensive patient and family services through effectiv…",Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,"Pine, San Miguel County",Adzuna::API::Response::Location,"['US', 'New Mexico', 'San Miguel County', 'Pine']",CHRISTUS Health,Adzuna::API::Response::Company,
Adzuna::API::Response::Job,30.22694,2026-05-26T12:39:26Z,-93.195619,18329.67,5741321532,18329.67,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc0MTMyMTUzMiIsInMiOiJhQW1rX1NKWjhSR0JqTzhuWGVTbGtnIn0.kUBp7oDbthNER7bfzhwGSDTwYZxG0SNi67Dbo1-xtUo,https://www.adzuna.com/land/ad/5741321532?se=aAmk_SJZ8RGBjO8nXeSlkg&utm_medium=api&utm_source=abfa41a4&v=6FB10D717E6105FB422476A2BA725E64EFE825FB,"Registered Nurse House Supervisor, Nursing Administration - PRN","Description Summary: Supervises and coordinates activities of nursing personnel in multiple patient care units, plans work of assigned units and coordinates activities with other patient care units and related departments. Requirements: A. Education/Skills Graduate of a Registered Nursing program, Bachelor Degree preferred or actively pursuing with completion within 2 years Incumbents grandfathered based on experience B. Experience Minimum of 1-3 years' of clinical patient care experience in a …",Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,"Lake Charles, Calcasieu Parish",Adzuna::API::Response::Location,"['US', 'Louisiana', 'Calcasieu Parish', 'Lake Charles']",CHRISTUS Health,Adzuna::API::Response::Company,
Adzuna::API::Response::Job,35.568383,2026-05-26T12:39:26Z,-105.737764,10921.01,5741321543,10921.01,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiYUFta19TSlo4UkdCak84blhlU2xrZyIsImkiOiI1NzQxMzIxNTQzIn0.oUevMikLy69iDEYDLbHprcOjQM9ZSAZjqLEMGplJdg8,https://www.adzuna.com/land/ad/5741321543?se=aAmk_SJZ8RGBjO8nXeSlkg&utm_medium=api&utm_source=abfa41a4&v=3A3D969138C1DC174D9CEE59390DF0665D501BA4,"RN, Registered Nurse - Hemodialysis","Description Summary: A Registered Professional Dialysis Nurse is responsible for the delivery of safe, high-quality patient care through the processes of assessment, diagnosis, planning, implementation, and evaluation. This role actively participates in the development and implementation of individualized care plans for each patient, providing both direct and indirect care throughout the dialysis treatment process, including pre- and post-treatment assessments and the administration of prescrib…",Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,"Glorieta, Santa Fe County",Adzuna::API::Response::Location,"['US', 'New Mexico', 'Santa Fe County', 'Glorieta']",CHRISTUS Health,Adzuna::API::Response::Company,
Adzuna::API::Response::Job,36.079547,2026-05-26T12:39:26Z,-106.130516,12120.39,5741321534,12120.39,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc0MTMyMTUzNCIsInMiOiJhQW1rX1NKWjhSR0JqTzhuWGVTbGtnIn0.wwubsc7_zKarmuCcWgGBQAmABaTG2dbDevFuG8mu7SE,https://www.adzuna.com/land/ad/5741321534?se=aAmk_SJZ8RGBjO8nXeSlkg&utm_medium=api&utm_source=abfa41a4&v=5A80B400AE43E986D83AA817FCCA2C126EECDDA7,"RN, Registered Nurse Patient Navigator - Specialty Oncology Surgery","Description Summary: Responsible for managing, coordinating and integrating all Care Coordination services within CHRISTUS St. Vincent Health System. Provides Care Coordination services to patients based on person-centered acuity and coordinates patient in hospital or clinic setting. Contributes to a cooperative and accountable working relationship with other members of the Care Coordination system staff toward the goal of providing continuous high quality services to patients. Promotes optimal…",Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,"El Duende, Rio Arriba County",Adzuna::API::Response::Location,"['US', 'New Mexico', 'Rio Arriba County', 'El Duende']",CHRISTUS Health,Adzuna::API::Response::Company,
Adzuna::API::Response::Job,32.325203,2026-05-26T12:39:26Z,-95.294803,9754.87,5741321541,9754.87,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc0MTMyMTU0MSIsInMiOiJhQW1rX1NKWjhSR0JqTzhuWGVTbGtnIn0.iCbtBpr3QecdiPmApk8TZP6f4XIK4-OJO1_MgylLYi4,https://www.adzuna.com/land/ad/5741321541?se=aAmk_SJZ8RGBjO8nXeSlkg&utm_medium=api&utm_source=abfa41a4&v=30E554BE030D1F6702B5448716F16CDC40253953,"RN, Registered Nurse - ICU CardioVascular","Description Summary: The competent Nurse, in the same or similar clinical setting, practices independently and demonstrates an awareness of all relevant aspects of a situation. Provides routine and complex care, with the ability to on long-range goals or plans. Continues to develop the ability to cope with and manage contingencies of clinical nursing. Makes appropriate assignments and delegates to other care providers as a means to help manage the clinical situation. Responsibilities: Meets exp…",Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,"Tyler, Smith County",Adzuna::API::Response::Location,"['US', 'Texas', 'Smith County', 'Tyler']",CHRISTUS Health,Adzuna::API::Response::Company,
Adzuna::API::Response::Job,42.531054,2026-05-26T12:39:26Z,-85.869214,132748.7,5741321538,132748.7,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiYUFta19TSlo4UkdCak84blhlU2xrZyIsImkiOiI1NzQxMzIxNTM4In0.vIHOUjzWbXKrOkuLTKng9HgagrUYEPq55_2dcBrIUn4,https://www.adzuna.com/land/ad/5741321538?se=aAmk_SJZ8RGBjO8nXeSlkg&utm_medium=api&utm_source=abfa41a4&v=9607CE01F13DE343287A2FB96B61A60E7D45F6F1,MDS Coordinator,"Are you an experienced MDS nurse interested in the next step? The MDS Coordinator provides oversight of the RAI process and conducts assessments and care plan coordination for guests. The MDS Coordinator supervises the Care Management Nurse, MDS Nurse. At Ciena Healthcare, we take care of you too, with an attractive benefit package including: Competitive pay Life Insurance 401K with matching funds Health insurance AFLAC Employee discounts Tuition Reimbursement You will join an experienced, hard…",Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,"Allegan, Allegan County",Adzuna::API::Response::Location,"['US', 'Michigan', 'Allegan County', 'Allegan']",Ely Manor,Adzuna::API::Response::Company,
Adzuna::API::Response::Job,43.805545,2026-05-26T12:39:26Z,-82.997529,79185.66,5741321529,79185.66,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc0MTMyMTUyOSIsInMiOiJhQW1rX1NKWjhSR0JqTzhuWGVTbGtnIn0.UGecrmhNEugl0ih4wv5GuMah9PkIHDAXeFV0VYet63g,https://www.adzuna.com/land/ad/5741321529?se=aAmk_SJZ8RGBjO8nXeSlkg&utm_medium=api&utm_source=abfa41a4&v=3A16E56F82A5E64401BA0D8844450004B2A21EB2,Registered Nurse (RN) - Sign On Bonus,"SIGN-ON BONUS OFFERED! Full Time $20,000.00/ Part Time $10,000.00 Wages starting at $36.40 with incentives included FREE HEALTH INSURANCE! Ciena Healthcare will pay 100% of your medical, dental, and vision insurance costs for Singles and Family! Are you a critical thinker, a skilled communicator and passionate about caring for seniors? Are you seeking career advancement? As a Registered Nurse (RN) at Courtney Manor, you have the opportunity to use your nursing skills and become a leader. At Cie…",Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,"Bad Axe, Huron County",Adzuna::API::Response::Location,"['US', 'Michigan', 'Huron County', 'Bad Axe']",Courtney Manor,Adzuna::API::Response::Company,
Adzuna::API::Response::Job,35.462842,2026-05-26T12:39:26Z,-105.913276,57455.33,5741321544,57455.33,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiYUFta19TSlo4UkdCak84blhlU2xrZyIsImkiOiI1NzQxMzIxNTQ0In0.ck42j_wJjKbI1XRGVlnswBX5lZ3K-9B2l6us3Xqe90A,https://www.adzuna.com/land/ad/5741321544?se=aAmk_SJZ8RGBjO8nXeSlkg&utm_medium=api&utm_source=abfa41a4&v=4D8C12A7F9A3D2B90D410D4DBC69361C6385CA66,CN I - Cardiology Cath - PRN,"Description Summary: The Registered Nurse is a clinical practitioner who coordinates and implements patient care specific to the age of the patient population served on the assigned units. He/she ensures that quality care is provided in an efficient and safe manner, consistent with the unit's standards of care. He/she demonstrates performance consistent with the mission, philosophy and goals of the unit and organization. Demonstrates quality and effectiveness in work habits and clinical practic…",Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,"Lamy, Santa Fe County",Adzuna::API::Response::Location,"['US', 'New Mexico', 'Santa Fe County', 'Lamy']",CHRISTUS Health,Adzuna::API::Response::Company,
Adzuna::API::Response::Job,42.50508,2026-05-26T12:39:26Z,-83.40858,62414.3,5741321530,62414.3,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc0MTMyMTUzMCIsInMiOiJhQW1rX1NKWjhSR0JqTzhuWGVTbGtnIn0.GmqE0QHS2Ad0XA0N8Uh2-S9HyfMqoyF-WNh0pkch6I8,https://www.adzuna.com/land/ad/5741321530?se=aAmk_SJZ8RGBjO8nXeSlkg&utm_medium=api&utm_source=abfa41a4&v=BF25C3B013E63499906F366AC625F40166546D78,MDS Nurse,"Are you an experienced nurse who wants to remain clinically involved in patient care without being a bedside nurse? Are you organized, efficient, and able to manage your own work with autonomy? MDS nursing at The Manor of Farmington Hills may be just what you're looking for! At Ciena Healthcare, we take care of you too, with an attractive benefit package including: Competitive pay Life Insurance 401K with matching funds Health insurance AFLAC Employee discounts Tuition Reimbursement You will jo…",Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,"Farmington, Oakland County",Adzuna::API::Response::Location,"['US', 'Michigan', 'Oakland County', 'Farmington']",The Manor of Farmington Hills,Adzuna::API::Response::Company,
Adzuna::API::Response::Job,47.611679,2026-05-26T12:39:25Z,-122.333261,171902.83,5741321501,171902.83,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc0MTMyMTUwMSIsInMiOiJhQW1rX1NKWjhSR0JqTzhuWGVTbGtnIn0.rR5D9VDQxmKb81kLAXFaWDVu2g-RHYFIJQeYj3WtbKE,https://www.adzuna.com/land/ad/5741321501?se=aAmk_SJZ8RGBjO8nXeSlkg&utm_medium=api&utm_source=abfa41a4&v=091CA0B4F3E1CE116B7B095D8D4640BF6BA8636E,Hematology and Oncology - Physician,"Providence Swedish Cancer Institute is seeking a fulltime, boardcertified/boardeligible Medical Hematologist/Oncologist with a dedicated focus on hematologic malignancies to join a premier, multidisciplinary hematologic malignancy program in Seattle. This is an exceptional opportunity to work within a nationally recognized cancer institute that offers comprehensive clinical care, robust clinical research infrastructure, and close collaboration with subspecialty teams across the Pacific Northwes…",Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,"Times Square, King County",Adzuna::API::Response::Location,"['US', 'Washington', 'King County', 'Times Square']",Swedish Cancer Institute - Provider Solutions + Development,Adzuna::API::Response::Company,
Adzuna::API::Response::Job,43.805545,2026-05-26T12:39:25Z,-82.997529,64545.07,5741321512,64545.07,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc0MTMyMTUxMiIsInMiOiJhQW1rX1NKWjhSR0JqTzhuWGVTbGtnIn0.LDz7rI3Nfv0u6o5X_vru56TinEviNgr-EgFSSlWoJYo,https://www.adzuna.com/land/ad/5741321512?se=aAmk_SJZ8RGBjO8nXeSlkg&utm_medium=api&utm_source=abfa41a4&v=91744DEFE3E06211E2EFC96D4D6971CA72BA9B83,Registered Nurse (RN),"SIGN-ON BONUS OFFERED! Full Time $20,000.00/ Part Time $10,000.00 Wages starting at $36.40 with incentives included FREE HEALTH INSURANCE! Ciena Healthcare will pay 100% of your medical, dental, and vision insurance costs for Singles and Family! Are you a critical thinker, a skilled communicator and passionate about caring for seniors? Are you seeking career advancement? As a Registered Nurse (RN) at Courtney Manor, you have the opportunity to use your nursing skills and become a leader. At Cie…",Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,"Bad Axe, Huron County",Adzuna::API::Response::Location,"['US', 'Michigan', 'Huron County', 'Bad Axe']",Courtney Manor,Adzuna::API::Response::Company,
Adzuna::API::Response::Job,33.15007,2026-05-26T12:39:25Z,-117.16965,227173.52,5741321498,227173.52,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiYUFta19TSlo4UkdCak84blhlU2xrZyIsImkiOiI1NzQxMzIxNDk4In0.Bsk9c-vdThGl6Vlzhp_8HCpeu3ngeEsUecVbHKuxzO4,https://www.adzuna.com/land/ad/5741321498?se=aAmk_SJZ8RGBjO8nXeSlkg&utm_medium=api&utm_source=abfa41a4&v=5B651547C8C57D96B868312E971A4EF18A56F0D0,Internal Medicine - Physician,"At Headlands Research, we are dedicated to enhancing clinical trial delivery within our communities. As a leading network of advanced clinical trial sites, we leverage cutting-edge technology and exceptional support services to broaden outreach and participation. Founded in 2018, our rapidly growing company currently operates 20 sites across the US and Canada, with plans for further expansion. We currently have two openings in the San Diego area. We have a full-time role out of our AMCR Institu…",Consultancy Jobs,Adzuna::API::Response::Category,consultancy-jobs,"San Marcos, San Diego County",Adzuna::API::Response::Location,"['US', 'California', 'San Diego County', 'San Marcos']",Artemis Institute for Clinical Research - San Diego - Headlands Research,Adzuna::API::Response::Company,
Adzuna::API::Response::Job,32.2035,2026-05-26T12:39:25Z,-101.46006,47512.69,5741321523,47512.69,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiYUFta19TSlo4UkdCak84blhlU2xrZyIsImkiOiI1NzQxMzIxNTIzIn0.NtMT4ZZgHi9uAAXP8uxwDvZ1MHExtY2pRGGqfBoqDKE,https://www.adzuna.com/land/ad/5741321523?se=aAmk_SJZ8RGBjO8nXeSlkg&utm_medium=api&utm_source=abfa41a4&v=1683B6DA75EC9387883417FA2ACE616B53859FB7,Licensed Vocational Nurse,"Job Summary Under general supervision, performs a wide variety of professional level of nursing duties for patients served in the clinical specialty. Performance: Position Specific Essential Functions Delivers care in accordance with hospital policies and procedures; Implements care practices such as Infection control procedures, care planning, safety measures, etc. Administers medications in accordance with hospital policies; Demonstrates knowledge of medications such as Infection control proc…",Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,"Big Spring, Howard County",Adzuna::API::Response::Location,"['US', 'Texas', 'Howard County', 'Big Spring']",Shannon Health,Adzuna::API::Response::Company,
Adzuna::API::Response::Job,39.775104,2026-05-26T12:39:25Z,-86.109475,136774.64,5741321494,136774.64,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc0MTMyMTQ5NCIsInMiOiJhQW1rX1NKWjhSR0JqTzhuWGVTbGtnIn0.0Ne_pNNbrlmFmByeGn4p2PiSjOvm9clCi1qdE4VSFvA,https://www.adzuna.com/land/ad/5741321494?se=aAmk_SJZ8RGBjO8nXeSlkg&utm_medium=api&utm_source=abfa41a4&v=0B1D022600C6E2EBF465A8BCA3165BFB5FE816A9,Psychiatry - Physician,"Are you a dedicated Psychiatrist looking for a meaningful opportunity to make a lasting impact? The Richard L. Roudebush VA Medical Center is actively seeking a compassionate and skilled professional to join our team in delivering world-class care to Veterans who have proudly served our nation. Become a leader in a highly collaborative, interdisciplinary team where mutual support, shared learning, and mentorship are deeply valued. You'll play a vital role in the care of our Veteran population. …",Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,"Indianapolis, Marion County",Adzuna::API::Response::Location,"['US', 'Indiana', 'Marion County', 'Indianapolis']",Richard L. Roudebush VA Medical Center - Veterans Health Administration,Adzuna::API::Response::Company,
Adzuna::API::Response::Job,38.630539,2026-05-26T12:39:25Z,-90.192822,169568.1,5741321519,169568.1,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiYUFta19TSlo4UkdCak84blhlU2xrZyIsImkiOiI1NzQxMzIxNTE5In0.86sViSM4K74K1QZysSqtrsstJCgNh3wa4HWhkd6Qn_M,https://www.adzuna.com/land/ad/5741321519?se=aAmk_SJZ8RGBjO8nXeSlkg&utm_medium=api&utm_source=abfa41a4&v=99BBEFEE66457D55FB6A7A43C9842933ED46D765,Emergency Medicine - Physician,"TeamHealth has an opportunity for a full-time traveling emergency medicine physician based in the St. Louis, Missouri, metro area. Physicians provide coverage at TeamHealth-partner hospitals within a regional, primarily drivable radius, with paid travel expenses. Opportunity Overview St. Louis-based role with regional travel 120 hours per month full-time schedule Guaranteed shifts Competitive compensation Concierge travel support Paid professional liability insurance with tail coverage Independ…",Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,"Saint Louis, Saint Louis County",Adzuna::API::Response::Location,"['US', 'Missouri', 'Saint Louis County', 'Saint Louis']","TeamHealth - St. Louis, MO - TeamHealth",Adzuna::API::Response::Company,
