longitude,redirect_url,id,title,salary_min,salary_max,description,salary_is_predicted,__CLASS__,created,contract_time,latitude,adref,company.display_name,company.__CLASS__,category.label,category.tag,category.__CLASS__,location.area,location.display_name,location.__CLASS__,contract_type
-75.1277,https://www.adzuna.com/details/5790047373?utm_medium=api&utm_source=abfa41a4,5790047373,Direct Support Professional - Part Time - Residential - Philadelphia,33843.32,33843.32,"Direct Support Professional Pay Details: Direct Support Professional - Starting at $18 per hour. Direct Support Professional with NADSP - Starting at $19 per hour. Sign-On Bonus: $1000. Part Time Hours: 2nd Shift 3:00pm - 11:00pm and 3rd Shift: 11:00pm - 9:00am hours available, including weekends and holidays, approximately 28 hours/week. What is a Direct Support Professional? As a Direct Support Professional, you will be a vital part of someone's life, helping individuals with developmental di…",1,Adzuna::API::Response::Job,2026-07-06T11:57:15Z,part_time,40.0758,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc5MDA0NzM3MyIsInMiOiJCTEg0eVZkNThSR1c4OV9tSU9wdDNBIn0.awJlC0G8GuGy-Y5X04r4Rv9Lv1gqw3BiQFXFUtJYzFU,Barber National Institute,Adzuna::API::Response::Company,Part time Jobs,part-time-jobs,Adzuna::API::Response::Category,"['US', 'Pennsylvania', 'Montgomery County', 'Elkins Park']","Elkins Park, Montgomery County",Adzuna::API::Response::Location,
-71.05,https://www.adzuna.com/details/5790047342?utm_medium=api&utm_source=abfa41a4,5790047342,Patient Care Assistant Med Surg BWH,92917.42,92917.42,"PCA Position at Brigham and Women's Hospital, Inc. Mass General Brigham relies on a wide range of professionals, including doctors, nurses, business people, tech experts, researchers, and systems analysts to advance our mission. As a not-for-profit, we support patient care, research, teaching, and community service, striving to provide exceptional care. We believe that high-performing teams drive groundbreaking medical discoveries and invite all applicants to join us and experience what it mean…",1,Adzuna::API::Response::Job,2026-07-06T11:57:15Z,,42.34,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQkxINHlWZDU4UkdXODlfbUlPcHQzQSIsImkiOiI1NzkwMDQ3MzQyIn0.-zd7ILy_682hbgw9Da4olCj4rPdAazft4DvnLAgg4Qg,Mass General Brigham,Adzuna::API::Response::Company,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,"['US', 'Massachusetts', 'Suffolk County', 'South Boston']","South Boston, Suffolk County",Adzuna::API::Response::Location,
-80.338979,https://www.adzuna.com/details/5790047299?utm_medium=api&utm_source=abfa41a4,5790047299,"New LPN Private Duty Nursing Opportunities - Kendall, FL",123226.08,123226.08,"Private duty nursing (PDN) allows medically fragile patients to receive quality, skilled nursing care in the comfort of their home: a setting preferred by most patients and their families. We are looking for nurses in your area to join us in caring, serving, and enriching the lives of our adult and pediatric patients and their families. Typical Shifts are 8, 12, or 16 hours, primarily on 1st and 3rd shifts (mornings and overnights) but mid shifts are available. Flexibility in scheduling - work …",1,Adzuna::API::Response::Job,2026-07-06T11:57:15Z,,25.76927,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc5MDA0NzI5OSIsInMiOiJCTEg0eVZkNThSR1c4OV9tSU9wdDNBIn0.wzQQ9ONQE9GMPjJ82BsqdaNZl9_6utsTBolUKWMiNQ0,Maxim Healthcare Service,Adzuna::API::Response::Company,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,"['US', 'Florida', 'Miami-Dade County', 'Fountainebleau']","Fountainebleau, Miami-Dade County",Adzuna::API::Response::Location,
-157.846746,https://www.adzuna.com/details/5790047425?utm_medium=api&utm_source=abfa41a4,5790047425,Cargo Office Agent,41285.53,41285.53,"Cargo Office Agent U.S. Aviation Services is a leading provider of ground support and facility cleaning services for some of the nation's busiest airports. As part of the United Service Companies family, we bring decades of experience, innovation, and dedication to the aviation industry. From terminal cleaning and baggage handling to cabin services and more, our expert teams work behind the scenes to keep the travel experience running smoothly and safely for millions of passengers each year. Wi…",1,Adzuna::API::Response::Job,2026-07-06T11:57:15Z,,21.303549,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQkxINHlWZDU4UkdXODlfbUlPcHQzQSIsImkiOiI1NzkwMDQ3NDI1In0.Ce86ACfKSrowb_kieAyb_6dF2XD5fPwSzr_UFHxTLvA,CSI International,Adzuna::API::Response::Company,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Category,"['US', 'Hawaii', 'Honolulu', 'Wake Island']","Wake Island, Honolulu",Adzuna::API::Response::Location,
-76.6054,https://www.adzuna.com/details/5790047267?utm_medium=api&utm_source=abfa41a4,5790047267,RN Medical-Surgical (Nights),130595.44,130595.44,Amergis Healthcare Staffing is seeking a Medical/Surgical Registered Nurse to assume responsibility and accountability for the application of the nursing process and the delivery of patient care. The nurse demonstrates ability to make clinical judgments in an effective and efficient manner with supervision. The nurse demonstrates critical thinking and performance ability in the coordination of patient care. Consistently performs according to nursing standards and is accountable in managing pati…,1,Adzuna::API::Response::Job,2026-07-06T11:57:15Z,,39.291,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQkxINHlWZDU4UkdXODlfbUlPcHQzQSIsImkiOiI1NzkwMDQ3MjY3In0.T2xcUBTaSo8xz1x5F0TCrxh1xiYJpg8cm45aMilETFE,Amergis,Adzuna::API::Response::Company,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,"['US', 'Maryland', 'Baltimore County', 'Baltimore', 'East Case']","East Case, Baltimore",Adzuna::API::Response::Location,
-96.765058,https://www.adzuna.com/details/5790047367?utm_medium=api&utm_source=abfa41a4,5790047367,Patient Relations Advisor,45200.76,45200.76,"Location: Main Hospital Bldg - 1st Flr Primary Purpose Serve as an institutional ambassador charged with the solicitation, reception, management, and timely resolution of visitor and patient feedback, to include complaints, grievances, compliments and suggestions. Minimum Specifications Education Must have a Bachelors degree in health care, business or related field, or have it completed within 24 months of hire date. Prefer a Masters degree in health care or related field. Experience Must have…",1,Adzuna::API::Response::Job,2026-07-06T11:57:15Z,,32.760168,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc5MDA0NzM2NyIsInMiOiJCTEg0eVZkNThSR1c4OV9tSU9wdDNBIn0.DppCqtoYf0UTdC-8ByYjzWLTL9MlZe1PpR5V9lGeoPI,Parkland Health and Hospital System ,Adzuna::API::Response::Company,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,"['US', 'Texas', 'Dallas', 'Highland Park']","Highland Park, Dallas",Adzuna::API::Response::Location,
-86.7992,https://www.adzuna.com/details/5790047246?utm_medium=api&utm_source=abfa41a4,5790047246,Registered Nurse-RN OR,78998.68,78998.68,"Job : 205978 Title: Registered Nurse-RN OR Location: Birmingham, AL Salary Range: $2188.80 Weekly Position: CST/ORT Description: Job Reference : 59232493 Our Client is currently seeking a CST/ORT for a position in Birmingham, AL. 5x8 Days shift. You must have current State Licensure and at least 1 year of recent acute care experience. Apply by submitting your most recent resume to MedicalDivision@advtemp.com and please note the Job Reference  in the title of the email. Requirements Current Resu…",1,Adzuna::API::Response::Job,2026-07-06T11:57:15Z,,33.5277,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc5MDA0NzI0NiIsInMiOiJCTEg0eVZkNThSR1c4OV9tSU9wdDNBIn0.Lj2N1tccNa-hau4AlGy8JspsPLDrxsP6hY6ZhLZXlbY,AT Staffing,Adzuna::API::Response::Company,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,"['US', 'Alabama', 'Jefferson County', 'Birmingham']","Birmingham, Jefferson County",Adzuna::API::Response::Location,contract
-122.606705,https://www.adzuna.com/details/5790047288?utm_medium=api&utm_source=abfa41a4,5790047288,"Sales Associate (Part-Time) - SANTA ROSA, CA (SANTA ROSA)",34051.58,34051.58,"AT SHOE PALACE WE RUN. WE SELL. WE HAVE FUN! DO YOU HAVE WHAT IT TAKES? AT SHOE PALACE WE RUN. WE SELL. WE HAVE FUN! JOIN THE MOVEMENT TODAY! The Role How cool would it be to work at Shoe Palace? Shoe Palace is looking for Retail Sales Associates to help us provide the best possible experience for our customers. Are you someone who has a passion for customer service and is excited to support Shoe Palace's continued growth? Join our team, we employ highly motivated, dynamic, and upbeat individua…",1,Adzuna::API::Response::Job,2026-07-06T11:57:15Z,part_time,38.470004,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc5MDA0NzI4OCIsInMiOiJCTEg0eVZkNThSR1c4OV9tSU9wdDNBIn0.WsuBP-G8TedkcEtIseT9-QVk5fkNBIeTwVYMQoaxpPY,Shoe Palace,Adzuna::API::Response::Company,Part time Jobs,part-time-jobs,Adzuna::API::Response::Category,"['US', 'California', 'Sonoma County', 'Kenwood']","Kenwood, Sonoma County",Adzuna::API::Response::Location,
-84.015,https://www.adzuna.com/details/5790047337?utm_medium=api&utm_source=abfa41a4,5790047337,RN - Outpatient Clinic,25345.68,25345.68,"RN - Outpatient Clinic Our client is currently seeking RN - Outpatient Clinic positions in Lawrenceville, GA for a 8x5 days shift. You must have current state licensure and at least 1 year of recent experience. Requirements Current resume State licensure Current BLS and/or ACLS and/or specialty certifications 2 current clinical references Physical (within 12 months) TB skin test (within 12 months) Titers - MMR/Hep B/Varicella Respiratory fit test (within 12 months) Current - Tdap/flu vaccinatio…",1,Adzuna::API::Response::Job,2026-07-06T11:57:15Z,,34.005,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQkxINHlWZDU4UkdXODlfbUlPcHQzQSIsImkiOiI1NzkwMDQ3MzM3In0.aZSkJXyLBjUOzZIIjzaXp13wSpknMlry_J6VulIk5O0,THP Healthcare Staffing,Adzuna::API::Response::Company,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,"['US', 'Georgia', 'Gwinnett County', 'Lawrenceville']","Lawrenceville, Gwinnett County",Adzuna::API::Response::Location,
-155.042589,https://www.adzuna.com/details/5790047360?utm_medium=api&utm_source=abfa41a4,5790047360,HI - Respiratory Therapist Tech - Nights (08/17),104753.6,104753.6,"Respiratory Therapist Candidate must have Hawaii License by start of assignment. Proof of flu vaccination or facility approved application for medical or religious exception will be required prior to contract start date. Flu vaccination can be administered during employee health clearance appointment. Shift or schedule requirements: Night Shift (1830 to 0700 am), Three twelve hour shifts weekly (36 hours), No guarantee of hours. 15-week contract. General job duties, Types of procedures required…",1,Adzuna::API::Response::Job,2026-07-06T11:57:15Z,,19.714222,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQkxINHlWZDU4UkdXODlfbUlPcHQzQSIsImkiOiI1NzkwMDQ3MzYwIn0.EM0fuGR-uiPUM52zDpK0kHi8d1Dt8BNIEtaduA9B8qA,InstantServe LLC,Adzuna::API::Response::Company,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,"['US', 'Hawaii', 'Hawaii', 'Hilo']","Hilo, Hawaii",Adzuna::API::Response::Location,contract
-104.8377,https://www.adzuna.com/details/5790047448?utm_medium=api&utm_source=abfa41a4,5790047448,TRAVEL - RN - Ortho (632) - HCA HealthONE Aurora - 7P - 7A,52083.54,52083.54,Details Client Name The Medical Center of Aurora Job Type Travel Offering Nursing Profession RN Specialty MS Ortho Job ID 35491055 Job Title TRAVEL - RN - Ortho (632) - HCA HealthONE Aurora - 7P - 7A Weekly Pay $1596.5 Shift Details Shift Night - 12x3 - 07PM Scheduled Hours 36 Job Order Details Start Date 07/27/2026 End Date 10/26/2026 Duration 13 Week(s) Job Description Job Title: RN - Orthopedic Surgery Profession: Registered Nurse Specialty: Orthopedic Surgery Duration: 13 weeks Shift: Night…,1,Adzuna::API::Response::Job,2026-07-06T11:57:15Z,,39.70062,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQkxINHlWZDU4UkdXODlfbUlPcHQzQSIsImkiOiI1NzkwMDQ3NDQ4In0.O1woPQ3Gx0KUrGAb7j0nCLhDbYi_mchquF9QRLbO8cU,"Skyline Med Staff, LLC",Adzuna::API::Response::Company,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,"['US', 'Colorado', 'Arapahoe County', 'Aurora']","Aurora, Arapahoe County",Adzuna::API::Response::Location,
-86.285473,https://www.adzuna.com/details/5790047313?utm_medium=api&utm_source=abfa41a4,5790047313,Senior Project Manager (Architecture),136463.77,136463.77,"Senior Project Manager A leading Grand Rapids architecture firm is looking for a Senior Project Manager that will play a pivotal role in leading and managing medium to large-scale complex commercial architectural projects from conception to completion. The Sr. Project Manager will oversee all aspects of project delivery, ensuring quality, timeliness, and client satisfaction. Working closely with Project Leaders, this person will leverage their experience and expertise in project management and …",1,Adzuna::API::Response::Job,2026-07-06T11:57:15Z,,39.963173,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc5MDA0NzMxMyIsInMiOiJCTEg0eVZkNThSR1c4OV9tSU9wdDNBIn0.QFFHeedybiWQH-p4OJQqLBLXjURyfZgv2dHoxUEJJGE,MRINetwork,Adzuna::API::Response::Company,Creative & Design Jobs,creative-design-jobs,Adzuna::API::Response::Category,"['US', 'Indiana', 'Boone County', 'Zionsville']","Zionsville, Boone County",Adzuna::API::Response::Location,
-87.962872,https://www.adzuna.com/details/5790047380?utm_medium=api&utm_source=abfa41a4,5790047380,"Finish Line Macy's Store Associate - Oakbrook Center, Oak Brook, IL",29477.76,29477.76,"Associate Position At JD Finish Line, we're not just selling products; we're creating experiences. Our retail stores are a vibrant reflection of our brand's passion for innovation and customer service. We're on the lookout for talented associates to be a part of our team and drive excellence in every customer interaction. Position Title: Associate Job Summary: As an Associate, you will be responsible for assisting with daily operations and delivering exceptional customer experiences. You'll hav…",1,Adzuna::API::Response::Job,2026-07-06T11:57:15Z,,41.835842,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQkxINHlWZDU4UkdXODlfbUlPcHQzQSIsImkiOiI1NzkwMDQ3MzgwIn0.9QLSgxNXt25UrqXyuQroXtSwy-B7PI6PaeHSouuDfgg,Finish Line,Adzuna::API::Response::Company,Retail Jobs,retail-jobs,Adzuna::API::Response::Category,"['US', 'Illinois', 'DuPage County', 'Oak Brook Mall']","Oak Brook Mall, DuPage County",Adzuna::API::Response::Location,
-80.231357,https://www.adzuna.com/details/5790047442?utm_medium=api&utm_source=abfa41a4,5790047442,Patient Care Associate - PCA -Overnight,37859.29,37859.29,"POSITION FUNCTION/OVERVIEW: This position is responsible for assisting the counselors and therapeutic team by giving clinical support services to patients or patients who are suffering from substance abuse or mental irregularities and are housed in our residential facilities. PRIMARY DUTIES/RESPONSIBILITIES: Promote the mission, values and vision of the organization. Provide excellent customer service for patients; practices confidentiality and privacy protocols in accordance HIPAA requirements…",1,Adzuna::API::Response::Job,2026-07-06T11:57:15Z,,26.79292,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQkxINHlWZDU4UkdXODlfbUlPcHQzQSIsImkiOiI1NzkwMDQ3NDQyIn0.NczZDrO-nMAHzozY_EkFPA69Gmkdoz-WfFCAovoaDPw,Mandala Healing Center,Adzuna::API::Response::Company,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,"['US', 'Florida', 'Palm Beach County', 'The Acreage']","The Acreage, Palm Beach County",Adzuna::API::Response::Location,
-98.45883,https://www.adzuna.com/details/5790047303?utm_medium=api&utm_source=abfa41a4,5790047303,Adjunct Faculty (Dual Credit - Automotive Technology) PAC - req13688,60359.34,60359.34,"Adjunct Faculty (Dual Credit - Automotive Technology) PAC - req13688 To receive consideration for employment, you must upload transcript(s) and a Resume/CV. Please submit transcript(s) under ""Other Documents"" under applicant profile in application. *You must be a teacher with the designatedIndependent School District (ISD) affiliated with Palo Alto College. *If unsure of affiliation with the college,please contact your high school administrator for more information. Posting closes on: 10/15/202…",1,Adzuna::API::Response::Job,2026-07-06T11:57:15Z,part_time,29.43937,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQkxINHlWZDU4UkdXODlfbUlPcHQzQSIsImkiOiI1NzkwMDQ3MzAzIn0.OIx8Yt6jVmNoNPP_GsiFK6QMd77fRivB745nxiPLQJk,Alamo Colleges District,Adzuna::API::Response::Company,Teaching Jobs,teaching-jobs,Adzuna::API::Response::Category,"['US', 'Texas', 'Bexar County', 'Fort Sam Houston']","Fort Sam Houston, Bexar County",Adzuna::API::Response::Location,
-92.380301,https://www.adzuna.com/details/5790047295?utm_medium=api&utm_source=abfa41a4,5790047295,HR Generalist I,145084.11,145084.11,"HR Generalist I Human Resources Generalist Division: Nucor Insulated Panel Group Basic Job Functions: Nucor Insulated Panel Group is seeking a dynamic candidate for the Human Resources Generalist position located in Sheridan, AR. The HR role will be responsible for managing all human resources-related functions for the Sheridan manufacturing location. A fast-paced, self-starter with a positive attitude is paramount to success. This role is a true ""generalist"" role as the responsibilities range …",1,Adzuna::API::Response::Job,2026-07-06T11:57:15Z,,34.311883,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQkxINHlWZDU4UkdXODlfbUlPcHQzQSIsImkiOiI1NzkwMDQ3Mjk1In0.PKIQZXPKIsWOz2kH1faE3RK7Lp4zILXUHjOj0KW6YtQ,Nucor Corporation,Adzuna::API::Response::Company,HR & Recruitment Jobs,hr-jobs,Adzuna::API::Response::Category,"['US', 'Arkansas', 'Grant County', 'Sheridan']","Sheridan, Grant County",Adzuna::API::Response::Location,
-107.554585,https://www.adzuna.com/details/5790047333?utm_medium=api&utm_source=abfa41a4,5790047333,RN - ER,114819.8,114819.8,"Details Client Name Memorial Regional Hospital - Craig, CO - Medefis Job Type Travel Offering Nursing Profession RN Specialty ER Job ID 37135367 Job Title RN - ER Weekly Pay $2184.12 Shift Details Shift 3x12 Nights Scheduled Hours 36 Job Order Details Start Date 07/06/2026 End Date 10/05/2026 Duration 13 Week(s) Job Description Prime HealthCare Staffing, a national health care staffing company with over 20 years in the business, is looking for an experienced RN - ER for our customer in Craig, C…",1,Adzuna::API::Response::Job,2026-07-06T11:57:15Z,,40.515145,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc5MDA0NzMzMyIsInMiOiJCTEg0eVZkNThSR1c4OV9tSU9wdDNBIn0.MykdM88sgN4EP8jqXfDe6Rfc7BF6YnILcjdneAskxZ4,Memorial Regional Health,Adzuna::API::Response::Company,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,"['US', 'Colorado', 'Moffat County', 'Craig']","Craig, Moffat County",Adzuna::API::Response::Location,
-80.885348,https://www.adzuna.com/details/5790047405?utm_medium=api&utm_source=abfa41a4,5790047405,Surgical Technologist (CST),51576.36,51576.36,"Surgical Technologist (CST) Come grow with us! The Surgery Center of Bluffton is now hiring full-time Surgical Technologists to join our OR. The Surgery Center of Bluffton is a brand new outpatient facility with state-of-the-art operating rooms and technology. The Surgery Center of Bluffton is a local physician-led practice that enjoys being part of the community and treating people of all ages so they can live better. Through compassionate care, leading technology and physician leadership, we …",1,Adzuna::API::Response::Job,2026-07-06T11:57:15Z,full_time,32.253597,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc5MDA0NzQwNSIsInMiOiJCTEg0eVZkNThSR1c4OV9tSU9wdDNBIn0.UQ2f24ZqQQZ6ZKNJ269NwIgTXHNUu08Kiw0PmddDeX0,Charleston ENT,Adzuna::API::Response::Company,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,"['US', 'South Carolina', 'Beaufort County', 'Bluffton']","Bluffton, Beaufort County",Adzuna::API::Response::Location,
-77.656169,https://www.adzuna.com/details/5790047428?utm_medium=api&utm_source=abfa41a4,5790047428,Family Advocacy Case Manager,83368.2,83368.2,"Family Advocacy Case Manager Make a difference for youth and families in your community. Schedule: Full-time with some evenings/weekends Location: Franklin County, PA Pay Range: $20 - $24/hourly JusticeWorks is committed to putting youth and families first. Guided by our ""KidsFirst!"" approach, we provide strengths-based, innovative services that create stability and empower families. About the Role JusticeWorks YouthCare is hiring a Family Advocacy Case Manager to support families as they navig…",1,Adzuna::API::Response::Job,2026-07-06T11:57:15Z,full_time,39.940634,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc5MDA0NzQyOCIsInMiOiJCTEg0eVZkNThSR1c4OV9tSU9wdDNBIn0.C3vw39VNVfvUM7QW7Q1qCnWjtUpcx5atTX2L3ss9OJ8,JusticeWorks YouthCare,Adzuna::API::Response::Company,Social work Jobs,social-work-jobs,Adzuna::API::Response::Category,"['US', 'Pennsylvania', 'Franklin County', 'Chambersburg']","Chambersburg, Franklin County",Adzuna::API::Response::Location,
-90.192822,https://www.adzuna.com/details/5790047351?utm_medium=api&utm_source=abfa41a4,5790047351,Project Coordinator,69456.28,69456.28,"HotFoot Recruiters is hiring a Project Coordinator to support ongoing initiatives across workplace, banking, and trust functions. This role works closely with project leaders to help organize, track, and support the execution of active projects in a corporate environment. Position: Project Coordinator Type: Contract (1 Year) Location: 12555 Manchester Road, Des Peres, MO 63131 Work Arrangement: Hybrid (On-site Tuesday-Thursday) Hours: 8:00 AM - 4:30 PM CST Pay Rate: $39/hr The Project Coordinat…",1,Adzuna::API::Response::Job,2026-07-06T11:57:15Z,,38.630539,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc5MDA0NzM1MSIsInMiOiJCTEg0eVZkNThSR1c4OV9tSU9wdDNBIn0.FwlweGKeNsK_498jqsR7Z7p9t86Am_hGdqvI_a9yo9c,HotFoot Recruiters,Adzuna::API::Response::Company,IT Jobs,it-jobs,Adzuna::API::Response::Category,"['US', 'Missouri', 'Saint Louis County', 'Saint Louis']","Saint Louis, Saint Louis County",Adzuna::API::Response::Location,contract
-116.711559,https://www.adzuna.com/details/5790047371?utm_medium=api&utm_source=abfa41a4,5790047371,Speech Language Pathologist - Clinical Fellow,87537.85,87537.85,"Intern Speech Language Pathologist KidsCare Home Health is an ethical, therapist owned and operated home health company. We are seeking to immediately hire an Intern Speech Language Pathologist. KidsCare provides therapy services to children with special needs in the comfort of their own homes. If you have a passion for working with pediatrics and making a difference in your community, while enjoying work-life balance, KidsCare is the place for you! Our leadership team recognizes the hard work …",1,Adzuna::API::Response::Job,2026-07-06T11:57:15Z,,43.661866,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQkxINHlWZDU4UkdXODlfbUlPcHQzQSIsImkiOiI1NzkwMDQ3MzcxIn0.YiIgI9SwR0oXhEcCUfWjusaj1XgVBfelVW984iorPvU,KidsCare Therapy,Adzuna::API::Response::Company,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,"['US', 'Idaho', 'Canyon County', 'Weitz']","Weitz, Canyon County",Adzuna::API::Response::Location,contract
-117.411054,https://www.adzuna.com/details/5790047339?utm_medium=api&utm_source=abfa41a4,5790047339,Tax Manager - Permanently Remote - Home Based!,115132.3,115132.3,"Tax Manager We are a top ranked regional CPA and consulting firm with a sixty year reputation for excellence and expertise in the accounting and management consulting industry. Providing the services of a large firm with a blended environment of practices, services and industry specializations, we continue to demonstrate renowned industry leadership year-over-year. The firm takes pride in client service and professional growth and has recently been named one of the Business Journal's 'Best Plac…",1,Adzuna::API::Response::Job,2026-07-06T11:57:15Z,,33.929097,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc5MDA0NzMzOSIsInMiOiJCTEg0eVZkNThSR1c4OV9tSU9wdDNBIn0.LRbYFQS6D52_EX36JdjXwBYmg_KMIQOnbWsY9ATk3GE,MRINetwork,Adzuna::API::Response::Company,Accounting & Finance Jobs,accounting-finance-jobs,Adzuna::API::Response::Category,"['US', 'California', 'Riverside County', 'Casa Blanca']","Casa Blanca, Riverside County",Adzuna::API::Response::Location,
-70.172478,https://www.adzuna.com/details/5790047399?utm_medium=api&utm_source=abfa41a4,5790047399,"Travel Emergency Department RN - $2,066 per week",0.0,107432.0,"Host Healthcare is seeking a travel nurse RN ED - Emergency Department for a travel nursing job in Lewiston, Maine. Job Description & Requirements Specialty: ED - Emergency Department Discipline: RN Start Date: 07/29/2026 Duration: 13 weeks 36 hours per week Shift: 12 hours, nights Employment Type: Travel Looking for a great Travel ED - Emergency Department Nursing Job in Lewiston, Maine? Host Healthcare posted this Travel Nursing Job that offers 36 hours a week for 13 weeks in Lewiston, Maine.…",0,Adzuna::API::Response::Job,2026-07-06T11:57:15Z,,44.08925,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQkxINHlWZDU4UkdXODlfbUlPcHQzQSIsImkiOiI1NzkwMDQ3Mzk5In0.4JV0beVeAc1qmEgge0Lwg_N4ra2i_ETTn1EF_xK2PuE,Vivian Health,Adzuna::API::Response::Company,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,"['US', 'Maine', 'Androscoggin County', 'Lewiston']","Lewiston, Androscoggin County",Adzuna::API::Response::Location,
-77.74737,https://www.adzuna.com/details/5790047326?utm_medium=api&utm_source=abfa41a4,5790047326,"Travel Nurse - Emergency Room $2,588/wk",52757.43,52757.43,"Nomad Health, the modern healthcare staffing company, seeks an experienced [object Object] Registered Nurse for this rewarding temporary assignment opportunity. Join Nomad's growing team of healthcare professionals. Nomad offers Registered Nurses a hassle-free experience, industry-leading pay rates, full benefits, and exceptional service. Earn more. Stress less. Be a Nomad. Qualifications State License Compact licenses are allowed. Willing to obtain is allowed. Certifications BLS (AHA). Willing…",1,Adzuna::API::Response::Job,2026-07-06T11:57:15Z,,39.63599,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc5MDA0NzMyNiIsInMiOiJCTEg0eVZkNThSR1c4OV9tSU9wdDNBIn0.oeROGW2t6Luy6TieDXf2zxasezTKughUQmaTufuo15s,NOMAD,Adzuna::API::Response::Company,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,"['US', 'Maryland', 'Washington County', 'Hagerstown']","Hagerstown, Washington County",Adzuna::API::Response::Location,
-76.6054,https://www.adzuna.com/details/5790047422?utm_medium=api&utm_source=abfa41a4,5790047422,Registered Nurse - Forensic Nurse Examiner,52629.93,52629.93,"Summary Join Our Team at Mercy Medical Center - Now Hiring Forensic Nurse Examiners! Mercy Medical Center is honored to be recognized by Newsweek as one of America's Most Trustworthy Companies for three consecutive years (2023-2025) and as one of America's Greatest Workplaces for Women in 2025. Additionally, we are proud to be a multi-time recipient of Forbes' America's Best Midsize Employers award, most recently in 2025. As a hospital founded by the Sisters of Mercy, we offer a supportive and …",1,Adzuna::API::Response::Job,2026-07-06T11:57:15Z,,39.291,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQkxINHlWZDU4UkdXODlfbUlPcHQzQSIsImkiOiI1NzkwMDQ3NDIyIn0.krh9c-NzOSXzOkxWwHFmML_6zRRajnH2CRTuVe2OW5I,Mercy Medical Center,Adzuna::API::Response::Company,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,"['US', 'Maryland', 'Baltimore County', 'Baltimore', 'East Case']","East Case, Baltimore",Adzuna::API::Response::Location,
