salary_min,created,redirect_url,salary_max,adref,contract_type,id,description,__CLASS__,salary_is_predicted,longitude,latitude,title,category.__CLASS__,category.tag,category.label,location.display_name,location.__CLASS__,location.area,company.display_name,company.__CLASS__,contract_time
29436.75,2026-04-13T10:50:25Z,https://www.adzuna.com/details/5698194020?utm_medium=api&utm_source=abfa41a4,29436.75,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5ODE5NDAyMCIsInMiOiJWSmprX0VnMzhSR0taOVRETTJaNXlnIn0.x3N5bioC3hYe1uE1031Ipx4RMNohtFNKMotN3BapP9g,,5698194020,"Your Schedule. Your Goals. Start Delivering with Uber. What is Uber? Delivering with Uber is an alternative to a part-time or full-time job and can get you earning cash quickly. Delivering with Uber allows you to earn quick cash while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary). Why Drive With Uber?: Receive your earnings fast: With Uber, you can cash out your earnings up to 5 times a day with Instant Pay. You are your own boss:…",Adzuna::API::Response::Job,1,-93.34374,45.06438,Students - Deliver with Uber Eats,Adzuna::API::Response::Category,travel-jobs,Travel Jobs,"Brooklyn Center, Hennepin County",Adzuna::API::Response::Location,"['US', 'Minnesota', 'Hennepin County', 'Brooklyn Center']",Uber eats,Adzuna::API::Response::Company,part_time
31302.34,2026-04-13T10:50:25Z,https://www.adzuna.com/details/5698194058?utm_medium=api&utm_source=abfa41a4,31302.34,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5ODE5NDA1OCIsInMiOiJWSmprX0VnMzhSR0taOVRETTJaNXlnIn0.VoBRbBax6Ka-uASo2yZh6qW0uSqMEvvSjxGwgLlDVG0,,5698194058,"Your Schedule. Your Goals. Start Delivering with Uber. What is Uber? Delivering with Uber is an alternative to a part-time or full-time job and can get you earning cash quickly. Delivering with Uber allows you to earn quick cash while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary). Why Drive With Uber?: Receive your earnings fast: With Uber, you can cash out your earnings up to 5 times a day with Instant Pay. You are your own boss:…",Adzuna::API::Response::Job,1,-93.0354,44.8293,Uber Eats Seasonal Delivery - Driver,Adzuna::API::Response::Category,travel-jobs,Travel Jobs,"Inver Grove Heights, Dakota County",Adzuna::API::Response::Location,"['US', 'Minnesota', 'Dakota County', 'Inver Grove Heights']",Uber eats,Adzuna::API::Response::Company,part_time
23763.85,2026-04-13T10:50:25Z,https://www.adzuna.com/details/5698194097?utm_medium=api&utm_source=abfa41a4,23763.85,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5ODE5NDA5NyIsInMiOiJWSmprX0VnMzhSR0taOVRETTJaNXlnIn0.rfers1dYx6LKsnuyOrWzoq7fDwe85D_Cmi05MulmSEI,,5698194097,"Your Schedule. Your Goals. Start Delivering with Uber. What is Uber? Delivering with Uber is an alternative to a part-time or full-time job and can get you earning cash quickly. Delivering with Uber allows you to earn quick cash while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary). Why Drive With Uber?: Receive your earnings fast: With Uber, you can cash out your earnings up to 5 times a day with Instant Pay. You are your own boss:…",Adzuna::API::Response::Job,1,-79.7043,40.0259,Deliver with Uber Eats,Adzuna::API::Response::Category,travel-jobs,Travel Jobs,"Vanderbilt, Fayette County",Adzuna::API::Response::Location,"['US', 'Pennsylvania', 'Fayette County', 'Vanderbilt']",Uber eats,Adzuna::API::Response::Company,part_time
23318.52,2026-04-13T10:50:25Z,https://www.adzuna.com/details/5698194086?utm_medium=api&utm_source=abfa41a4,23318.52,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5ODE5NDA4NiIsInMiOiJWSmprX0VnMzhSR0taOVRETTJaNXlnIn0.pgqFypC6G5ZJ2BKOntqFsgkF6M0KNxDTpT6XCMIrofg,,5698194086,"Your Schedule. Your Goals. Start Delivering with Uber. What is Uber? Delivering with Uber is an alternative to a part-time or full-time job and can get you earning cash quickly. Delivering with Uber allows you to earn quick cash while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary). Why Drive With Uber?: Receive your earnings fast: With Uber, you can cash out your earnings up to 5 times a day with Instant Pay. You are your own boss:…",Adzuna::API::Response::Job,1,-85.60942,38.98451,Deliver Food with Uber Eats,Adzuna::API::Response::Category,travel-jobs,Travel Jobs,"Vernon, Jennings County",Adzuna::API::Response::Location,"['US', 'Indiana', 'Jennings County', 'Vernon']",Uber eats,Adzuna::API::Response::Company,part_time
24147.08,2026-04-13T10:50:25Z,https://www.adzuna.com/details/5698194082?utm_medium=api&utm_source=abfa41a4,24147.08,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5ODE5NDA4MiIsInMiOiJWSmprX0VnMzhSR0taOVRETTJaNXlnIn0.oM8OEh5zoLZmBsAtkWnmCapNdp4VSCf8SBSimWE8aR4,,5698194082,"Your Schedule. Your Goals. Start Delivering with Uber. What is Uber? Delivering with Uber is an alternative to a part-time or full-time job and can get you earning cash quickly. Delivering with Uber allows you to earn quick cash while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary). Why Drive With Uber?: Receive your earnings fast: With Uber, you can cash out your earnings up to 5 times a day with Instant Pay. You are your own boss:…",Adzuna::API::Response::Job,1,-76.30158,37.50018,Students - Deliver with Uber Eats,Adzuna::API::Response::Category,travel-jobs,Travel Jobs,"Gwyme, Mathews County",Adzuna::API::Response::Location,"['US', 'Virginia', 'Mathews County', 'Gwyme']",Uber eats,Adzuna::API::Response::Company,part_time
23620.47,2026-04-13T10:50:25Z,https://www.adzuna.com/details/5698194059?utm_medium=api&utm_source=abfa41a4,23620.47,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVkpqa19FZzM4UkdLWjlURE0yWjV5ZyIsImkiOiI1Njk4MTk0MDU5In0.TQ2LWOq9QltTRE_FvGmyNHDUg7loS5HszsptxAvLd6s,,5698194059,"Your Schedule. Your Goals. Start Delivering with Uber. What is Uber? Delivering with Uber is an alternative to a part-time or full-time job and can get you earning cash quickly. Delivering with Uber allows you to earn quick cash while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary). Why Drive With Uber?: Receive your earnings fast: With Uber, you can cash out your earnings up to 5 times a day with Instant Pay. You are your own boss:…",Adzuna::API::Response::Job,1,-82.996234,42.468191,Food Delivery with Uber Eats,Adzuna::API::Response::Category,travel-jobs,Travel Jobs,"Center Line, Macomb County",Adzuna::API::Response::Location,"['US', 'Michigan', 'Macomb County', 'Center Line']",Uber eats,Adzuna::API::Response::Company,part_time
27545.72,2026-04-13T10:50:25Z,https://www.adzuna.com/details/5698194100?utm_medium=api&utm_source=abfa41a4,27545.72,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZXBmMV9VZzM4Ukd3Q3VGX1RGWGlnQSIsImkiOiI1Njk4MTk0MTAwIn0.y_gpY7y7r61uTlH0-fKjaCbUUHrGkSWAlkC4W5gn1BE,,5698194100,"Your Schedule. Your Goals. Start Delivering with Uber. What is Uber? Delivering with Uber is an alternative to a part-time or full-time job and can get you earning cash quickly. Delivering with Uber allows you to earn quick cash while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary). Why Drive With Uber?: Receive your earnings fast: With Uber, you can cash out your earnings up to 5 times a day with Instant Pay. You are your own boss:…",Adzuna::API::Response::Job,1,-98.686722,29.577224,Deliver with Uber Eats this Winter,Adzuna::API::Response::Category,travel-jobs,Travel Jobs,"Helotes, Bexar County",Adzuna::API::Response::Location,"['US', 'Texas', 'Bexar County', 'Helotes']",Uber eats,Adzuna::API::Response::Company,part_time
26734.68,2026-04-13T10:50:25Z,https://www.adzuna.com/details/5698194045?utm_medium=api&utm_source=abfa41a4,26734.68,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5ODE5NDA0NSIsInMiOiJlcGYxX1VnMzhSR3dDdUZfVEZYaWdBIn0.8XHxduCLLpGqRNCuXaEwfbQx-gJh_1mPgu9MV91-E9Q,,5698194045,"Your Schedule. Your Goals. Start Delivering with Uber. What is Uber? Delivering with Uber is an alternative to a part-time or full-time job and can get you earning cash quickly. Delivering with Uber allows you to earn quick cash while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary). Why Drive With Uber?: Receive your earnings fast: With Uber, you can cash out your earnings up to 5 times a day with Instant Pay. You are your own boss:…",Adzuna::API::Response::Job,1,-90.365734,38.926602,Flexible Schedule - Deliver with Uber Eats,Adzuna::API::Response::Category,travel-jobs,Travel Jobs,"Portage Des Sioux, Saint Charles County",Adzuna::API::Response::Location,"['US', 'Missouri', 'Saint Charles County', 'Portage Des Sioux']",Uber eats,Adzuna::API::Response::Company,part_time
28361.22,2026-04-13T10:50:25Z,https://www.adzuna.com/details/5698194087?utm_medium=api&utm_source=abfa41a4,28361.22,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5ODE5NDA4NyIsInMiOiJlcGYxX1VnMzhSR3dDdUZfVEZYaWdBIn0._Oxq55Lmj9g2XpUFybHuYbQz1k2yDd0T92aF-_88Nek,,5698194087,"Your Schedule. Your Goals. Start Delivering with Uber. What is Uber? Delivering with Uber is an alternative to a part-time or full-time job and can get you earning cash quickly. Delivering with Uber allows you to earn quick cash while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary). Why Drive With Uber?: Receive your earnings fast: With Uber, you can cash out your earnings up to 5 times a day with Instant Pay. You are your own boss:…",Adzuna::API::Response::Job,1,-82.001851,26.577064,Flexible Schedule - Deliver with Uber Eats,Adzuna::API::Response::Category,travel-jobs,Travel Jobs,"Cape Coral, Lee County",Adzuna::API::Response::Location,"['US', 'Florida', 'Lee County', 'Cape Coral']",Uber eats,Adzuna::API::Response::Company,part_time
39384.37,2026-04-13T10:50:25Z,https://www.adzuna.com/details/5698194004?utm_medium=api&utm_source=abfa41a4,39384.37,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5ODE5NDAwNCIsInMiOiJlcGYxX1VnMzhSR3dDdUZfVEZYaWdBIn0._LpGJHfUeHQ0vUhmKwsl62LRcSyuWFz4jedcXoMpm8U,,5698194004,"Your Schedule. Your Goals. Start Delivering with Uber. What is Uber? Delivering with Uber is an alternative to a part-time or full-time job and can get you earning cash quickly. Delivering with Uber allows you to earn quick cash while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary). Why Drive With Uber?: Receive your earnings fast: With Uber, you can cash out your earnings up to 5 times a day with Instant Pay. You are your own boss:…",Adzuna::API::Response::Job,1,-80.32266,26.058,Earn cash this Winter. Deliver with Uber!,Adzuna::API::Response::Category,travel-jobs,Travel Jobs,"Southwest Ranches, Broward County",Adzuna::API::Response::Location,"['US', 'Florida', 'Broward County', 'Southwest Ranches']",Uber eats,Adzuna::API::Response::Company,part_time
30935.53,2026-04-13T10:50:25Z,https://www.adzuna.com/details/5698194073?utm_medium=api&utm_source=abfa41a4,30935.53,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5ODE5NDA3MyIsInMiOiJlcGYxX1VnMzhSR3dDdUZfVEZYaWdBIn0.A27O-Q_PIorWOPkzK7P0h85QQwpsVhhr_-Fwk5BAxDU,,5698194073,"Your Schedule. Your Goals. Start Delivering with Uber. What is Uber? Delivering with Uber is an alternative to a part-time or full-time job and can get you earning cash quickly. Delivering with Uber allows you to earn quick cash while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary). Why Drive With Uber?: Receive your earnings fast: With Uber, you can cash out your earnings up to 5 times a day with Instant Pay. You are your own boss:…",Adzuna::API::Response::Job,1,-79.94568,40.43274,Deliver with Uber on your Winter schedule,Adzuna::API::Response::Category,travel-jobs,Travel Jobs,"Oakland, Allegheny County",Adzuna::API::Response::Location,"['US', 'Pennsylvania', 'Allegheny County', 'Oakland']",Uber eats,Adzuna::API::Response::Company,part_time
31150.91,2026-04-13T10:50:25Z,https://www.adzuna.com/details/5698194023?utm_medium=api&utm_source=abfa41a4,31150.91,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZXBmMV9VZzM4Ukd3Q3VGX1RGWGlnQSIsImkiOiI1Njk4MTk0MDIzIn0.ivSho28i90BP8VEJcwL_2gc0_ZviwFMafjeB-gUfPjU,,5698194023,"Your Schedule. Your Goals. Start Delivering with Uber. What is Uber? Delivering with Uber is an alternative to a part-time or full-time job and can get you earning cash quickly. Delivering with Uber allows you to earn quick cash while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary). Why Drive With Uber?: Receive your earnings fast: With Uber, you can cash out your earnings up to 5 times a day with Instant Pay. You are your own boss:…",Adzuna::API::Response::Job,1,-81.809244,26.24928,Deliver with Uber on your schedule,Adzuna::API::Response::Category,travel-jobs,Travel Jobs,"Coco River, Collier County",Adzuna::API::Response::Location,"['US', 'Florida', 'Collier County', 'Coco River']",Uber eats,Adzuna::API::Response::Company,part_time
22383.79,2026-04-13T10:50:25Z,https://www.adzuna.com/details/5698194105?utm_medium=api&utm_source=abfa41a4,22383.79,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5ODE5NDEwNSIsInMiOiJlcGYxX1VnMzhSR3dDdUZfVEZYaWdBIn0.FTQlg1Jh3JqHV4OFpVB-Ulian9tGvZkTS3FI487LjQw,,5698194105,"Your Schedule. Your Goals. Start Delivering with Uber. What is Uber? Delivering with Uber is an alternative to a part-time or full-time job and can get you earning cash quickly. Delivering with Uber allows you to earn quick cash while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary). Why Drive With Uber?: Receive your earnings fast: With Uber, you can cash out your earnings up to 5 times a day with Instant Pay. You are your own boss:…",Adzuna::API::Response::Job,1,-79.938812,40.695111,Deliver with Uber Eats this Winter,Adzuna::API::Response::Category,travel-jobs,Travel Jobs,"Valencia, Butler County",Adzuna::API::Response::Location,"['US', 'Pennsylvania', 'Butler County', 'Valencia']",Uber eats,Adzuna::API::Response::Company,part_time
27907.57,2026-04-13T10:50:25Z,https://www.adzuna.com/details/5698194032?utm_medium=api&utm_source=abfa41a4,27907.57,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5ODE5NDAzMiIsInMiOiJlcGYxX1VnMzhSR3dDdUZfVEZYaWdBIn0.9HNk7W4jSNtms18UOlj2jnrSU9TIC_xXyvyIEpsBoGg,,5698194032,"Your Schedule. Your Goals. Start Delivering with Uber. What is Uber? Delivering with Uber is an alternative to a part-time or full-time job and can get you earning cash quickly. Delivering with Uber allows you to earn quick cash while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary). Why Drive With Uber?: Receive your earnings fast: With Uber, you can cash out your earnings up to 5 times a day with Instant Pay. You are your own boss:…",Adzuna::API::Response::Job,1,-72.399087,41.4708,Need a gig? Deliver with Uber Eats!,Adzuna::API::Response::Category,travel-jobs,Travel Jobs,"East Haddam, Middlesex County",Adzuna::API::Response::Location,"['US', 'Connecticut', 'Middlesex County', 'East Haddam']",Uber eats,Adzuna::API::Response::Company,part_time
24510.98,2026-04-13T10:50:25Z,https://www.adzuna.com/details/5698194003?utm_medium=api&utm_source=abfa41a4,24510.98,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZXBmMV9VZzM4Ukd3Q3VGX1RGWGlnQSIsImkiOiI1Njk4MTk0MDAzIn0.5phsMd9_vRTf3wc5AH2ucvd1yHFEA-IoEnECxsEzA5I,,5698194003,"Your Schedule. Your Goals. Start Delivering with Uber. What is Uber? Delivering with Uber is an alternative to a part-time or full-time job and can get you earning cash quickly. Delivering with Uber allows you to earn quick cash while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary). Why Drive With Uber?: Receive your earnings fast: With Uber, you can cash out your earnings up to 5 times a day with Instant Pay. You are your own boss:…",Adzuna::API::Response::Job,1,-80.426896,40.384452,"Earn more this Winter, deliver with Uber Eats",Adzuna::API::Response::Category,travel-jobs,Travel Jobs,"Burgettstown, Washington County",Adzuna::API::Response::Location,"['US', 'Pennsylvania', 'Washington County', 'Burgettstown']",Uber eats,Adzuna::API::Response::Company,part_time
25940.06,2026-04-13T10:50:25Z,https://www.adzuna.com/details/5698194107?utm_medium=api&utm_source=abfa41a4,25940.06,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5ODE5NDEwNyIsInMiOiJlcGYxX1VnMzhSR3dDdUZfVEZYaWdBIn0.thGGMKZn_k8GOGQ6gjCyaqNhho1yaG2E65b5CU5gy1M,,5698194107,"Your Schedule. Your Goals. Start Delivering with Uber. What is Uber? Delivering with Uber is an alternative to a part-time or full-time job and can get you earning cash quickly. Delivering with Uber allows you to earn quick cash while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary). Why Drive With Uber?: Receive your earnings fast: With Uber, you can cash out your earnings up to 5 times a day with Instant Pay. You are your own boss:…",Adzuna::API::Response::Job,1,-85.890537,38.958758,Deliver Food with Uber Eats,Adzuna::API::Response::Category,travel-jobs,Travel Jobs,"Seymour, Jackson County",Adzuna::API::Response::Location,"['US', 'Indiana', 'Jackson County', 'Seymour']",Uber eats,Adzuna::API::Response::Company,part_time
28857.26,2026-04-13T10:50:25Z,https://www.adzuna.com/details/5698194088?utm_medium=api&utm_source=abfa41a4,28857.26,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZXBmMV9VZzM4Ukd3Q3VGX1RGWGlnQSIsImkiOiI1Njk4MTk0MDg4In0.fZFSfrd-sX5p5d6fFC2qHe0i0NAFd4luavnoqLbbKAk,,5698194088,"Your Schedule. Your Goals. Start Delivering with Uber. What is Uber? Delivering with Uber is an alternative to a part-time or full-time job and can get you earning cash quickly. Delivering with Uber allows you to earn quick cash while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary). Why Drive With Uber?: Receive your earnings fast: With Uber, you can cash out your earnings up to 5 times a day with Instant Pay. You are your own boss:…",Adzuna::API::Response::Job,1,-82.299115,27.846746,Flexible Winter Schedule - Deliver with Uber Eats,Adzuna::API::Response::Category,travel-jobs,Travel Jobs,"Riverview, Hillsborough County",Adzuna::API::Response::Location,"['US', 'Florida', 'Hillsborough County', 'Riverview']",Uber eats,Adzuna::API::Response::Company,part_time
24573.1,2026-04-13T10:50:25Z,https://www.adzuna.com/details/5698194040?utm_medium=api&utm_source=abfa41a4,24573.1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5ODE5NDA0MCIsInMiOiJlcGYxX1VnMzhSR3dDdUZfVEZYaWdBIn0.tv65gncvvnnJdyE37z9E2EUAcaFwiF3xVJRzGedTMic,,5698194040,"Your Schedule. Your Goals. Start Delivering with Uber. What is Uber? Delivering with Uber is an alternative to a part-time or full-time job and can get you earning cash quickly. Delivering with Uber allows you to earn quick cash while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary). Why Drive With Uber?: Receive your earnings fast: With Uber, you can cash out your earnings up to 5 times a day with Instant Pay. You are your own boss:…",Adzuna::API::Response::Job,1,-75.672574,37.761207,Students - Deliver with Uber Eats,Adzuna::API::Response::Category,travel-jobs,Travel Jobs,"Lee Mont, Accomack County",Adzuna::API::Response::Location,"['US', 'Virginia', 'Accomack County', 'Lee Mont']",Uber eats,Adzuna::API::Response::Company,part_time
26003.04,2026-04-13T10:50:25Z,https://www.adzuna.com/details/5698194104?utm_medium=api&utm_source=abfa41a4,26003.04,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5ODE5NDEwNCIsInMiOiJlcGYxX1VnMzhSR3dDdUZfVEZYaWdBIn0.pOV1RdHJu7YMXV-S6uFyGtCGCv8fA8CqDfSdS0WNp_c,,5698194104,"Your Schedule. Your Goals. Start Delivering with Uber. What is Uber? Delivering with Uber is an alternative to a part-time or full-time job and can get you earning cash quickly. Delivering with Uber allows you to earn quick cash while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary). Why Drive With Uber?: Receive your earnings fast: With Uber, you can cash out your earnings up to 5 times a day with Instant Pay. You are your own boss:…",Adzuna::API::Response::Job,1,-80.29329,40.671127,Delivery Driver - Uber Eats,Adzuna::API::Response::Category,travel-jobs,Travel Jobs,"Beaver, Beaver County",Adzuna::API::Response::Location,"['US', 'Pennsylvania', 'Beaver County', 'Beaver']",Uber eats,Adzuna::API::Response::Company,part_time
28974.84,2026-04-13T10:50:25Z,https://www.adzuna.com/details/5698194039?utm_medium=api&utm_source=abfa41a4,28974.84,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZXBmMV9VZzM4Ukd3Q3VGX1RGWGlnQSIsImkiOiI1Njk4MTk0MDM5In0.NnIZTYyj7m0Y7ehR5MJk17Lz1HLroPzMi9Whw--vq0o,,5698194039,"Your Schedule. Your Goals. Start Delivering with Uber. What is Uber? Delivering with Uber is an alternative to a part-time or full-time job and can get you earning cash quickly. Delivering with Uber allows you to earn quick cash while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary). Why Drive With Uber?: Receive your earnings fast: With Uber, you can cash out your earnings up to 5 times a day with Instant Pay. You are your own boss:…",Adzuna::API::Response::Job,1,-89.957396,38.724921,Deliver with Uber Eats - Great for Students,Adzuna::API::Response::Category,travel-jobs,Travel Jobs,"Maryville, Madison County",Adzuna::API::Response::Location,"['US', 'Illinois', 'Madison County', 'Maryville']",Uber eats,Adzuna::API::Response::Company,part_time
21001.65,2026-04-13T10:50:25Z,https://www.adzuna.com/details/5698194096?utm_medium=api&utm_source=abfa41a4,21001.65,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZXBmMV9VZzM4Ukd3Q3VGX1RGWGlnQSIsImkiOiI1Njk4MTk0MDk2In0.7bEP6GqisX1RORSTJ_nMZsWedDTxulIKAkDL7Tixpmc,,5698194096,"Your Schedule. Your Goals. Start Delivering with Uber. What is Uber? Delivering with Uber is an alternative to a part-time or full-time job and can get you earning cash quickly. Delivering with Uber allows you to earn quick cash while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary). Why Drive With Uber?: Receive your earnings fast: With Uber, you can cash out your earnings up to 5 times a day with Instant Pay. You are your own boss:…",Adzuna::API::Response::Job,1,-113.418307,48.856624,Make money your way. Deliver with Uber!,Adzuna::API::Response::Category,travel-jobs,Travel Jobs,"Saint Mary, Glacier County",Adzuna::API::Response::Location,"['US', 'Montana', 'Glacier County', 'Saint Mary']",Uber eats,Adzuna::API::Response::Company,part_time
24144.48,2026-04-13T10:50:25Z,https://www.adzuna.com/details/5698194008?utm_medium=api&utm_source=abfa41a4,24144.48,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5ODE5NDAwOCIsInMiOiJlcGYxX1VnMzhSR3dDdUZfVEZYaWdBIn0.7OXrIjTctbwd-yozf4X3T21E7W-0GdNGvP0ZePL_gks,,5698194008,"Your Schedule. Your Goals. Start Delivering with Uber. What is Uber? Delivering with Uber is an alternative to a part-time or full-time job and can get you earning cash quickly. Delivering with Uber allows you to earn quick cash while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary). Why Drive With Uber?: Receive your earnings fast: With Uber, you can cash out your earnings up to 5 times a day with Instant Pay. You are your own boss:…",Adzuna::API::Response::Job,1,-72.663678,41.550903,Uber Eats Seasonal Delivery - Driver,Adzuna::API::Response::Category,travel-jobs,Travel Jobs,"Middletown, Middlesex County",Adzuna::API::Response::Location,"['US', 'Connecticut', 'Middlesex County', 'Middletown']",Uber eats,Adzuna::API::Response::Company,part_time
28984.68,2026-04-13T10:50:25Z,https://www.adzuna.com/land/ad/5698194018?se=epf1_Ug38RGwCuF_TFXigA&utm_medium=api&utm_source=abfa41a4&v=E4C3299AE26ECC1E29FFE483EECEEEBB9168E0FC,28984.68,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5ODE5NDAxOCIsInMiOiJlcGYxX1VnMzhSR3dDdUZfVEZYaWdBIn0.zkw5sXU7JCU-uHBeMtRBPR9gvr4Dio7xuv7eZsv16Vw,,5698194018,"Now Hiring 3rd Shift Machine Operators for a premier company in Sparta Come grow with Mathews Archery! Now is your opportunity to work for a world class archery manufacturer that’s been dedicated to the Sparta community since 1992. If you've been looking for that ""family feel"" at work & somewhere you know you'll enjoy working long-term, you desire integrity, innovation, & career growth, plus a clean work environment - let's chat! CNC Machine Operator Openings: 3rd Shift = $21.00/hr CNC Machine …",Adzuna::API::Response::Job,1,-90.816128,43.955094,CNC Machine Operator - 3rd Shift,Adzuna::API::Response::Category,manufacturing-jobs,Manufacturing Jobs,"Sparta, Monroe County",Adzuna::API::Response::Location,"['US', 'Wisconsin', 'Monroe County', 'Sparta']",ABR Employment Services,Adzuna::API::Response::Company,
24161.37,2026-04-13T10:50:25Z,https://www.adzuna.com/details/5698194028?utm_medium=api&utm_source=abfa41a4,24161.37,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5ODE5NDAyOCIsInMiOiJlcGYxX1VnMzhSR3dDdUZfVEZYaWdBIn0.lEyIU7WyKK5OH4Qquvx11NO5YYLSEBFPs8KnaNEoqTw,,5698194028,"Your Schedule. Your Goals. Start Delivering with Uber. What is Uber? Delivering with Uber is an alternative to a part-time or full-time job and can get you earning cash quickly. Delivering with Uber allows you to earn quick cash while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary). Why Drive With Uber?: Receive your earnings fast: With Uber, you can cash out your earnings up to 5 times a day with Instant Pay. You are your own boss:…",Adzuna::API::Response::Job,1,-72.690666,41.460585,Deliver with Uber Eats,Adzuna::API::Response::Category,travel-jobs,Travel Jobs,"Durham, Middlesex County",Adzuna::API::Response::Location,"['US', 'Connecticut', 'Middlesex County', 'Durham']",Uber eats,Adzuna::API::Response::Company,part_time
30172.06,2026-04-13T10:50:25Z,https://www.adzuna.com/details/5698194091?utm_medium=api&utm_source=abfa41a4,30172.06,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5ODE5NDA5MSIsInMiOiJlcGYxX1VnMzhSR3dDdUZfVEZYaWdBIn0.YgHmzpBUTVp_qcwS6pMysPjDoJeCo9mIg4c2uX2hkSc,,5698194091,"Your Schedule. Your Goals. Start Delivering with Uber. What is Uber? Delivering with Uber is an alternative to a part-time or full-time job and can get you earning cash quickly. Delivering with Uber allows you to earn quick cash while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary). Why Drive With Uber?: Receive your earnings fast: With Uber, you can cash out your earnings up to 5 times a day with Instant Pay. You are your own boss:…",Adzuna::API::Response::Job,1,-86.29404,39.78933,Deliver Food with Uber - Flexible Gig,Adzuna::API::Response::Category,travel-jobs,Travel Jobs,"Speedway, Marion County",Adzuna::API::Response::Location,"['US', 'Indiana', 'Marion County', 'Speedway']",Uber eats,Adzuna::API::Response::Company,part_time
