salary_is_predicted,longitude,description,__CLASS__,created,id,latitude,salary_min,salary_max,adref,contract_time,title,redirect_url,company.__CLASS__,company.display_name,category.__CLASS__,category.label,category.tag,location.display_name,location.__CLASS__,location.area,contract_type
0,-82.457128,"Solo OTR CDL-A Truck Drivers: $5,000 Sign On Bonus!. Solo OTR Drivers: 2,000 Miles Per Week On Average. $5,000 Sign On Bonus Choose Home Time that works for you. Top 20% of our OTR Drivers earn $1,625 Weekly Team Drivers: $10,000 Sign On Bonus/split with an average of 5,500 miles per week! $0.72 - $0.80 CPM Split Starting Pay Our teams average $260,000 annually. Top Teams earn $300,000 annually! Don't have a team partner? We will help you find the right partner with our Team Match program. Or m…",Adzuna::API::Response::Job,2026-08-15T08:46:18Z,5843088485,34.723432,0.0,84760.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg0MzA4ODQ4NSIsInMiOiJ2bmJldHE2WThSR1hsdWEwd2kyM3JnIn0.mnueNnz6ae8HkBnXTK6t-mQSyZio7hzawZ6iobtowNo,full_time,Class A CDL Company Driver - 1-5mo EXP Required - OTR - Dry Van - $1.63k per week - U.S. Xpress - OTR,https://www.adzuna.com/details/5843088485?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Company,U.S. Xpress - OTR,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,"Piedmont, Greenville County",Adzuna::API::Response::Location,"['US', 'South Carolina', 'Greenville County', 'Piedmont']",
0,-82.457128,"Solo OTR CDL-A Truck Drivers: $5,000 Sign On Bonus!. Solo OTR Drivers: 2,000 Miles Per Week On Average. $5,000 Sign On Bonus Choose Home Time that works for you. Top 20% of our OTR Drivers earn $1,625 Weekly Team Drivers: $10,000 Sign On Bonus/split with an average of 5,500 miles per week! $0.72 - $0.80 CPM Split Starting Pay Our teams average $260,000 annually. Top Teams earn $300,000 annually! Don't have a team partner? We will help you find the right partner with our Team Match program. Or m…",Adzuna::API::Response::Job,2026-08-15T08:46:18Z,5843088451,34.723432,0.0,84760.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoidm5iZXRxNlk4UkdYbHVhMHdpMjNyZyIsImkiOiI1ODQzMDg4NDUxIn0.RIj8i73TwRRqT8Tum3L9CBQ0o9iMe_MgU8fTCS3D07g,full_time,Truck Driver Company - 1-5mo EXP Required - OTR - Dry Van - $1.63k per week - U.S. Xpress - OTR,https://www.adzuna.com/details/5843088451?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Company,U.S. Xpress - OTR,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,"Piedmont, Greenville County",Adzuna::API::Response::Location,"['US', 'South Carolina', 'Greenville County', 'Piedmont']",
0,-97.10082,"Solo OTR CDL-A Truck Drivers: $7,500 Sign On Bonus!. Solo OTR Drivers: 2,000 Miles Per Week On Average $7,500 SIGN ON BONUS Guaranteed Weekly Minimum Pay of $1,200 Available Top 20% of our OTR Drivers earn $1,725 Weekly Earn $83,200 per year on average. Team Drivers: $10,000 Sign On Bonus/split with an average of 5,500 miles per week! $0.72 - $0.80 CPM Split Starting Pay Our teams average $260,000 annually. Top Teams earn $300,000 annually! Don't have a team partner? We will help you find the r…",Adzuna::API::Response::Job,2026-08-15T08:46:17Z,5843088382,33.58824,62400.0,89960.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg0MzA4ODM4MiIsInMiOiJ2bmJldHE2WThSR1hsdWEwd2kyM3JnIn0.C17d1Mhf6zd-m2ZIxoGdflhe55GScJPyNWi1TT-WvFY,full_time,Class A CDL Company Driver - 1-5mo EXP Required - OTR - Dry Van - $1.2k - $1.73k per week - U.S. Xpress - OTR,https://www.adzuna.com/details/5843088382?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Company,U.S. Xpress - OTR,Adzuna::API::Response::Category,Sales Jobs,sales-jobs,"Gainesville, Cooke County",Adzuna::API::Response::Location,"['US', 'Texas', 'Cooke County', 'Gainesville']",
0,-97.10082,"Solo OTR CDL-A Truck Drivers: $7,500 Sign On Bonus!. Solo OTR Drivers: 2,000 Miles Per Week On Average $7,500 SIGN ON BONUS Guaranteed Weekly Minimum Pay of $1,200 Available Top 20% of our OTR Drivers earn $1,725 Weekly Earn $83,200 per year on average. Team Drivers: $10,000 Sign On Bonus/split with an average of 5,500 miles per week! $0.72 - $0.80 CPM Split Starting Pay Our teams average $260,000 annually. Top Teams earn $300,000 annually! Don't have a team partner? We will help you find the r…",Adzuna::API::Response::Job,2026-08-15T08:46:17Z,5843088377,33.58824,62400.0,89960.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoidm5iZXRxNlk4UkdYbHVhMHdpMjNyZyIsImkiOiI1ODQzMDg4Mzc3In0.R6y50S1s44F9xoJgxfxnPDtu751b2eNbhd33kWkA7fU,full_time,Truck Driver Company - 1-5mo EXP Required - OTR - Dry Van - $1.2k - $1.73k per week - U.S. Xpress - OTR,https://www.adzuna.com/details/5843088377?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Company,U.S. Xpress - OTR,Adzuna::API::Response::Category,Sales Jobs,sales-jobs,"Gainesville, Cooke County",Adzuna::API::Response::Location,"['US', 'Texas', 'Cooke County', 'Gainesville']",
0,-84.210886,"Solo OTR CDL-A Truck Drivers: $7,500 Sign On Bonus!. Solo Drivers: 2,000 Miles Per Week On Average Up to $7,500 Sign On Bonus Guaranteed Weekly Minimum Pay of $1,500 Available Top 20% of our OTR Drivers earn $1,700 Weekly Team Drivers: $10,000 Sign On Bonus/split with an average of 5,500 miles per week! $0.72 - $0.80 CPM Split Starting Pay Our teams average $260,000 annually. Top Teams earn $300,000 annually! Don't have a team partner? We will help you find the right partner with our Team Match…",Adzuna::API::Response::Job,2026-08-15T08:46:17Z,5843088400,42.46765,0.0,88400.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoidm5iZXRxNlk4UkdYbHVhMHdpMjNyZyIsImkiOiI1ODQzMDg4NDAwIn0.0-aBgmOmRADaDOZqzOwD31eLmIFg3d_hP7XHrc9Xwnw,full_time,Class A CDL Company Driver - 1-5mo EXP Required - OTR - Dry Van - $1.7k per week - U.S. Xpress - OTR,https://www.adzuna.com/details/5843088400?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Company,U.S. Xpress - OTR,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,"Stockbridge, Ingham County",Adzuna::API::Response::Location,"['US', 'Michigan', 'Ingham County', 'Stockbridge']",
0,-97.10082,"Solo OTR CDL-A Truck Drivers: $7,500 Sign On Bonus!. Solo OTR Drivers: 2,000 Miles Per Week On Average $7,500 SIGN ON BONUS Guaranteed Weekly Minimum Pay of $1,200 Available Top 20% of our OTR Drivers earn $1,725 Weekly Earn $83,200 per year on average. Team Drivers: $10,000 Sign On Bonus/split with an average of 5,500 miles per week! $0.72 - $0.80 CPM Split Starting Pay Our teams average $260,000 annually. Top Teams earn $300,000 annually! Don't have a team partner? We will help you find the r…",Adzuna::API::Response::Job,2026-08-15T08:46:17Z,5843088369,33.58824,62400.0,89960.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg0MzA4ODM2OSIsInMiOiJ2bmJldHE2WThSR1hsdWEwd2kyM3JnIn0.i7PcmnOFVc8er5MNuhlJqDYCop5uncrn4FaEnC22nQk,full_time,CDL-A Company Driver - 1-5mo EXP Required - OTR - Dry Van - $1.2k - $1.73k per week - U.S. Xpress - OTR,https://www.adzuna.com/details/5843088369?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Company,U.S. Xpress - OTR,Adzuna::API::Response::Category,Sales Jobs,sales-jobs,"Gainesville, Cooke County",Adzuna::API::Response::Location,"['US', 'Texas', 'Cooke County', 'Gainesville']",
0,-84.210886,"Solo OTR CDL-A Truck Drivers: $7,500 Sign On Bonus!. Solo Drivers: 2,000 Miles Per Week On Average Up to $7,500 Sign On Bonus Guaranteed Weekly Minimum Pay of $1,500 Available Top 20% of our OTR Drivers earn $1,700 Weekly Team Drivers: $10,000 Sign On Bonus/split with an average of 5,500 miles per week! $0.72 - $0.80 CPM Split Starting Pay Our teams average $260,000 annually. Top Teams earn $300,000 annually! Don't have a team partner? We will help you find the right partner with our Team Match…",Adzuna::API::Response::Job,2026-08-15T08:46:17Z,5843088396,42.46765,0.0,88400.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoidm5iZXRxNlk4UkdYbHVhMHdpMjNyZyIsImkiOiI1ODQzMDg4Mzk2In0.bHHxMjiLi4KB_I8O8jX2rYwnLXgEtA-jYf4IQQ6pisE,full_time,CDL-A Company Driver - 1-5mo EXP Required - OTR - Dry Van - $1.7k per week - U.S. Xpress - OTR,https://www.adzuna.com/details/5843088396?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Company,U.S. Xpress - OTR,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,"Stockbridge, Ingham County",Adzuna::API::Response::Location,"['US', 'Michigan', 'Ingham County', 'Stockbridge']",
0,-84.210886,"Solo OTR CDL-A Truck Drivers: $7,500 Sign On Bonus!. Solo OTR Drivers: 2,000 Miles Per Week On Average $7,500 SIGN ON BONUS Guaranteed Weekly Minimum Pay of $1,400 Available Top 20% of our OTR Drivers earn $1,650 Weekly Team Drivers: $10,000 Sign On Bonus/split with an average of 5,500 miles per week! $0.72 - $0.80 CPM Split Starting Pay Our teams average $260,000 annually. Top Teams earn $300,000 annually! Don't have a team partner? We will help you find the right partner with our Team Match p…",Adzuna::API::Response::Job,2026-08-15T08:46:17Z,5843088411,42.46765,0.0,72800.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoidm5iZXRxNlk4UkdYbHVhMHdpMjNyZyIsImkiOiI1ODQzMDg4NDExIn0.qBEUx2jxbs9uO4clvMtzTSdLW8FmMq1k17nVhhJnS7I,full_time,Truck Driver Company - 1-5mo EXP Required - OTR - Dry Van - $1.4k per week - U.S. Xpress - OTR,https://www.adzuna.com/details/5843088411?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Company,U.S. Xpress - OTR,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,"Stockbridge, Ingham County",Adzuna::API::Response::Location,"['US', 'Michigan', 'Ingham County', 'Stockbridge']",
0,-78.604838,"System Freight is seeking a safety-focused Local CDL-A Driver to handle regional, time-sensitive freight across the Northeast and Mid-Atlantic. In this family-oriented, professional environment, you’ll run consistent local and regional routes, perform safe and efficient pickups and deliveries, complete accurate logs and inspections, and communicate clearly with dispatch and customers. Enjoy stable, year-round freight, competitive pay, and the backing of an established, dedicated fleet carrier t…",Adzuna::API::Response::Job,2026-08-15T08:46:16Z,5843088327,42.769997,70000.0,90000.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoidm5iZXRxNlk4UkdYbHVhMHdpMjNyZyIsImkiOiI1ODQzMDg4MzI3In0.DShPeSwFD_WLioxbEylfKaSYXEFlRU5OxZ-DNXmjBPM,,Local CDL-A Driver,https://www.adzuna.com/land/ad/5843088327?se=vnbetq6Y8RGXlua0wi23rg&utm_medium=api&utm_source=abfa41a4&v=81154EC7BAD4FE81559D77120298CF651963827C,Adzuna::API::Response::Company,SYSTEM FREIGHT,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,"East Aurora, Erie County",Adzuna::API::Response::Location,"['US', 'New York', 'Erie County', 'East Aurora']",
0,-84.321933,"Solo OTR CDL-A Truck Drivers: $5,000 Sign On Bonus!. Solo OTR Drivers: 2,000 Miles Per Week On Average. $5,000 Sign On Bonus Choose Home Time that works for you. Top 20% of our OTR Drivers earn $1,625 Weekly Team Drivers: $10,000 Sign On Bonus/split with an average of 5,500 miles per week! $0.72 - $0.80 CPM Split Starting Pay Our teams average $260,000 annually. Top Teams earn $300,000 annually! Don't have a team partner? We will help you find the right partner with our Team Match program. Or m…",Adzuna::API::Response::Job,2026-08-15T08:46:16Z,5843088285,35.720731,0.0,84760.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoidm5iZXRxNlk4UkdYbHVhMHdpMjNyZyIsImkiOiI1ODQzMDg4Mjg1In0.sVSBQE2y_8zqRDvilr1Kh48AY5a_plADr9nNmtPiKFs,full_time,Class A CDL Company Driver - 1-5mo EXP Required - OTR - Dry Van - $1.63k per week - U.S. Xpress - OTR,https://www.adzuna.com/details/5843088285?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Company,U.S. Xpress - OTR,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,"Loudon, Loudon County",Adzuna::API::Response::Location,"['US', 'Tennessee', 'Loudon County', 'Loudon']",
0,-83.754338,"Solo OTR CDL-A Truck Drivers: $5,000 Sign On Bonus!. Solo OTR Drivers: 2,000 Miles Per Week On Average. $5,000 Sign On Bonus Choose Home Time that works for you. Top 20% of our OTR Drivers earn $1,625 Weekly Team Drivers: $10,000 Sign On Bonus/split with an average of 5,500 miles per week! $0.72 - $0.80 CPM Split Starting Pay Our teams average $260,000 annually. Top Teams earn $300,000 annually! Don't have a team partner? We will help you find the right partner with our Team Match program. Or m…",Adzuna::API::Response::Job,2026-08-15T08:46:16Z,5843088356,34.583797,0.0,84760.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoidm5iZXRxNlk4UkdYbHVhMHdpMjNyZyIsImkiOiI1ODQzMDg4MzU2In0.AvftY9sp0ZcmXmeC5aMbktv_eZ8mZzLW6exCo_S6VYw,full_time,CDL-A Company Driver - 1-5mo EXP Required - OTR - Dry Van - $1.63k per week - U.S. Xpress - OTR,https://www.adzuna.com/details/5843088356?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Company,U.S. Xpress - OTR,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,"Cleveland, White County",Adzuna::API::Response::Location,"['US', 'Georgia', 'White County', 'Cleveland']",
0,-83.754338,"Solo OTR CDL-A Truck Drivers: $5,000 Sign On Bonus!. Solo OTR Drivers: 2,000 Miles Per Week On Average. $5,000 Sign On Bonus Choose Home Time that works for you. Top 20% of our OTR Drivers earn $1,625 Weekly Team Drivers: $10,000 Sign On Bonus/split with an average of 5,500 miles per week! $0.72 - $0.80 CPM Split Starting Pay Our teams average $260,000 annually. Top Teams earn $300,000 annually! Don't have a team partner? We will help you find the right partner with our Team Match program. Or m…",Adzuna::API::Response::Job,2026-08-15T08:46:16Z,5843088348,34.583797,0.0,84760.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoidm5iZXRxNlk4UkdYbHVhMHdpMjNyZyIsImkiOiI1ODQzMDg4MzQ4In0.9Kbf9EtqFsKcPnAQHJmQBXerxgAehLlihs5AIw6txlg,full_time,Truck Driver Company - 1-5mo EXP Required - OTR - Dry Van - $1.63k per week - U.S. Xpress - OTR,https://www.adzuna.com/details/5843088348?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Company,U.S. Xpress - OTR,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,"Cleveland, White County",Adzuna::API::Response::Location,"['US', 'Georgia', 'White County', 'Cleveland']",
0,-82.698479,"Solo OTR CDL-A Truck Drivers: $5,000 Sign On Bonus!. Solo OTR Drivers: 2,000 Miles Per Week On Average. $5,000 Sign On Bonus Choose Home Time that works for you. Top 20% of our OTR Drivers earn $1,625 Weekly Team Drivers: $10,000 Sign On Bonus/split with an average of 5,500 miles per week! $0.72 - $0.80 CPM Split Starting Pay Our teams average $260,000 annually. Top Teams earn $300,000 annually! Don't have a team partner? We will help you find the right partner with our Team Match program. Or m…",Adzuna::API::Response::Job,2026-08-15T08:46:16Z,5843088287,35.537991,0.0,84760.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoidm5iZXRxNlk4UkdYbHVhMHdpMjNyZyIsImkiOiI1ODQzMDg4Mjg3In0.4fJZ-b4BA7ArHnP0YRoDjb3u_TMe4-395Ekt7w1qmVI,full_time,CDL-A Company Driver - 1-5mo EXP Required - OTR - Dry Van - $1.63k per week - U.S. Xpress - OTR,https://www.adzuna.com/details/5843088287?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Company,U.S. Xpress - OTR,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,"Candler, Buncombe County",Adzuna::API::Response::Location,"['US', 'North Carolina', 'Buncombe County', 'Candler']",
0,-82.547414,"Solo OTR CDL-A Truck Drivers: $5,000 Sign On Bonus!. Solo OTR Drivers: 2,000 Miles Per Week On Average. $5,000 Sign On Bonus Choose Home Time that works for you. Top 20% of our OTR Drivers earn $1,625 Weekly Team Drivers: $10,000 Sign On Bonus/split with an average of 5,500 miles per week! $0.72 - $0.80 CPM Split Starting Pay Our teams average $260,000 annually. Top Teams earn $300,000 annually! Don't have a team partner? We will help you find the right partner with our Team Match program. Or m…",Adzuna::API::Response::Job,2026-08-15T08:46:16Z,5843088297,35.721305,0.0,84760.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoidm5iZXRxNlk4UkdYbHVhMHdpMjNyZyIsImkiOiI1ODQzMDg4Mjk3In0.-cFR6hgnsJeZ47LdQWJgD-vDuqJbqvSwtAig8nT05Wc,full_time,Truck Driver Company - 1-5mo EXP Required - OTR - Dry Van - $1.63k per week - U.S. Xpress - OTR,https://www.adzuna.com/details/5843088297?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Company,U.S. Xpress - OTR,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,"Weaverville, Buncombe County",Adzuna::API::Response::Location,"['US', 'North Carolina', 'Buncombe County', 'Weaverville']",
0,-82.547414,"CDL-A TRUCK DRIVERS: 52 - 56 CPM (based on experience). Solo OTR Drivers: 2,000 Miles Per Week On Average Top 20% of our OTR Drivers earn $1,650 Weekly 12 days out / 2 days home No Touch Freight Newer Equipment Team Drivers: $10,000 Sign On Bonus/split with an average of 5,500 miles per week! $0.72 - $0.80 CPM Split Starting Pay Our teams average $260,000 annually. Top Teams earn $300,000 annually! Don't have a team partner? We will help you find the right partner with our Team Match program. O…",Adzuna::API::Response::Job,2026-08-15T08:46:16Z,5843088301,35.721305,0.0,85800.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg0MzA4ODMwMSIsInMiOiJ2bmJldHE2WThSR1hsdWEwd2kyM3JnIn0.lkFC7PVljEM5qfRGA3gvdwj3JLZnVgtNpYFk-4sLJyE,full_time,Class A CDL Company Driver - 1-5mo EXP Required - OTR - Dry Van - $1.65k per week - U.S. Xpress - OTR,https://www.adzuna.com/details/5843088301?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Company,U.S. Xpress - OTR,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,"Weaverville, Buncombe County",Adzuna::API::Response::Location,"['US', 'North Carolina', 'Buncombe County', 'Weaverville']",
0,-82.698479,"Solo OTR CDL-A Truck Drivers: $5,000 Sign On Bonus!. Solo OTR Drivers: 2,000 Miles Per Week On Average. $5,000 Sign On Bonus Choose Home Time that works for you. Top 20% of our OTR Drivers earn $1,625 Weekly Team Drivers: $10,000 Sign On Bonus/split with an average of 5,500 miles per week! $0.72 - $0.80 CPM Split Starting Pay Our teams average $260,000 annually. Top Teams earn $300,000 annually! Don't have a team partner? We will help you find the right partner with our Team Match program. Or m…",Adzuna::API::Response::Job,2026-08-15T08:46:16Z,5843088290,35.537991,0.0,84760.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg0MzA4ODI5MCIsInMiOiJ2bmJldHE2WThSR1hsdWEwd2kyM3JnIn0.pNehni-mfDafuQ4ZHHqtLARfP_IS_VOkOjvdXxkfwvA,full_time,Truck Driver Company - 1-5mo EXP Required - OTR - Dry Van - $1.63k per week - U.S. Xpress - OTR,https://www.adzuna.com/details/5843088290?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Company,U.S. Xpress - OTR,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,"Candler, Buncombe County",Adzuna::API::Response::Location,"['US', 'North Carolina', 'Buncombe County', 'Candler']",
0,-83.567628,"Solo OTR CDL-A Truck Drivers: $5,000 Sign On Bonus!. Solo OTR Drivers: 2,000 Miles Per Week On Average. $5,000 Sign On Bonus Choose Home Time that works for you. Top 20% of our OTR Drivers earn $1,625 Weekly Team Drivers: $10,000 Sign On Bonus/split with an average of 5,500 miles per week! $0.72 - $0.80 CPM Split Starting Pay Our teams average $260,000 annually. Top Teams earn $300,000 annually! Don't have a team partner? We will help you find the right partner with our Team Match program. Or m…",Adzuna::API::Response::Job,2026-08-15T08:46:16Z,5843088268,35.829864,0.0,84760.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg0MzA4ODI2OCIsInMiOiJ2bmJldHE2WThSR1hsdWEwd2kyM3JnIn0.iJaDMF_UM0yBHYzNN43jSU6cTtmJ4nV9CwM5UMetaAE,full_time,CDL-A Company Driver - 1-5mo EXP Required - OTR - Dry Van - $1.63k per week - U.S. Xpress - OTR,https://www.adzuna.com/details/5843088268?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Company,U.S. Xpress - OTR,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,"Pigeon Forge, Sevier County",Adzuna::API::Response::Location,"['US', 'Tennessee', 'Sevier County', 'Pigeon Forge']",
0,-82.698479,"Solo OTR CDL-A Truck Drivers: $5,000 Sign On Bonus!. Solo OTR Drivers: 2,000 Miles Per Week On Average. $5,000 Sign On Bonus Choose Home Time that works for you. Top 20% of our OTR Drivers earn $1,625 Weekly Team Drivers: $10,000 Sign On Bonus/split with an average of 5,500 miles per week! $0.72 - $0.80 CPM Split Starting Pay Our teams average $260,000 annually. Top Teams earn $300,000 annually! Don't have a team partner? We will help you find the right partner with our Team Match program. Or m…",Adzuna::API::Response::Job,2026-08-15T08:46:16Z,5843088293,35.537991,0.0,84760.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoidm5iZXRxNlk4UkdYbHVhMHdpMjNyZyIsImkiOiI1ODQzMDg4MjkzIn0.yxE5wLpybbz8VBDRTIPHW6AlEm6f15UGhupVWK7wV4s,full_time,Class A CDL Company Driver - 1-5mo EXP Required - OTR - Dry Van - $1.63k per week - U.S. Xpress - OTR,https://www.adzuna.com/details/5843088293?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Company,U.S. Xpress - OTR,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,"Candler, Buncombe County",Adzuna::API::Response::Location,"['US', 'North Carolina', 'Buncombe County', 'Candler']",
0,-82.547414,"CDL-A TRUCK DRIVERS: 52 - 56 CPM (based on experience). Solo OTR Drivers: 2,000 Miles Per Week On Average Top 20% of our OTR Drivers earn $1,650 Weekly 12 days out / 2 days home No Touch Freight Newer Equipment Team Drivers: $10,000 Sign On Bonus/split with an average of 5,500 miles per week! $0.72 - $0.80 CPM Split Starting Pay Our teams average $260,000 annually. Top Teams earn $300,000 annually! Don't have a team partner? We will help you find the right partner with our Team Match program. O…",Adzuna::API::Response::Job,2026-08-15T08:46:16Z,5843088300,35.721305,0.0,85800.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoidm5iZXRxNlk4UkdYbHVhMHdpMjNyZyIsImkiOiI1ODQzMDg4MzAwIn0.0wAx6-_NhefTeyqrnH9knRad6nLbb0tBaT-7qKa1nRY,full_time,Truck Driver Company - 1-5mo EXP Required - OTR - Dry Van - $1.65k per week - U.S. Xpress - OTR,https://www.adzuna.com/details/5843088300?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Company,U.S. Xpress - OTR,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,"Weaverville, Buncombe County",Adzuna::API::Response::Location,"['US', 'North Carolina', 'Buncombe County', 'Weaverville']",
0,-83.754338,"Solo OTR CDL-A Truck Drivers: $5,000 Sign On Bonus!. Solo OTR Drivers: 2,000 Miles Per Week On Average. $5,000 Sign On Bonus Choose Home Time that works for you. Top 20% of our OTR Drivers earn $1,625 Weekly Team Drivers: $10,000 Sign On Bonus/split with an average of 5,500 miles per week! $0.72 - $0.80 CPM Split Starting Pay Our teams average $260,000 annually. Top Teams earn $300,000 annually! Don't have a team partner? We will help you find the right partner with our Team Match program. Or m…",Adzuna::API::Response::Job,2026-08-15T08:46:16Z,5843088350,34.583797,0.0,84760.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg0MzA4ODM1MCIsInMiOiJ2bmJldHE2WThSR1hsdWEwd2kyM3JnIn0.4Zlaf-3YlcLh0mK_QCOj2HP-OgSGv59SvStUxsBsOy4,full_time,Class A CDL Company Driver - 1-5mo EXP Required - OTR - Dry Van - $1.63k per week - U.S. Xpress - OTR,https://www.adzuna.com/details/5843088350?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Company,U.S. Xpress - OTR,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,"Cleveland, White County",Adzuna::API::Response::Location,"['US', 'Georgia', 'White County', 'Cleveland']",
0,-82.547414,"Solo OTR CDL-A Truck Drivers: $5,000 Sign On Bonus!. Solo OTR Drivers: 2,000 Miles Per Week On Average. $5,000 Sign On Bonus Choose Home Time that works for you. Top 20% of our OTR Drivers earn $1,625 Weekly Team Drivers: $10,000 Sign On Bonus/split with an average of 5,500 miles per week! $0.72 - $0.80 CPM Split Starting Pay Our teams average $260,000 annually. Top Teams earn $300,000 annually! Don't have a team partner? We will help you find the right partner with our Team Match program. Or m…",Adzuna::API::Response::Job,2026-08-15T08:46:16Z,5843088295,35.721305,0.0,84760.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg0MzA4ODI5NSIsInMiOiJ2bmJldHE2WThSR1hsdWEwd2kyM3JnIn0.ZUG-lkH0yUD1sV0k6w6NW45xWMWO5aYhMFHemnnLqEQ,full_time,CDL-A Company Driver - 1-5mo EXP Required - OTR - Dry Van - $1.63k per week - U.S. Xpress - OTR,https://www.adzuna.com/details/5843088295?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Company,U.S. Xpress - OTR,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,"Weaverville, Buncombe County",Adzuna::API::Response::Location,"['US', 'North Carolina', 'Buncombe County', 'Weaverville']",
0,-82.547414,"Solo OTR CDL-A Truck Drivers: $5,000 Sign On Bonus!. Solo OTR Drivers: 2,000 Miles Per Week On Average. $5,000 Sign On Bonus Choose Home Time that works for you. Top 20% of our OTR Drivers earn $1,625 Weekly Team Drivers: $10,000 Sign On Bonus/split with an average of 5,500 miles per week! $0.72 - $0.80 CPM Split Starting Pay Our teams average $260,000 annually. Top Teams earn $300,000 annually! Don't have a team partner? We will help you find the right partner with our Team Match program. Or m…",Adzuna::API::Response::Job,2026-08-15T08:46:16Z,5843088304,35.721305,0.0,84760.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoidm5iZXRxNlk4UkdYbHVhMHdpMjNyZyIsImkiOiI1ODQzMDg4MzA0In0.SuwnymGjIUy6rQFW5NHUxj7UWBhDiQzm5FHaMYihRqo,full_time,Class A CDL Company Driver - 1-5mo EXP Required - OTR - Dry Van - $1.63k per week - U.S. Xpress - OTR,https://www.adzuna.com/details/5843088304?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Company,U.S. Xpress - OTR,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,"Weaverville, Buncombe County",Adzuna::API::Response::Location,"['US', 'North Carolina', 'Buncombe County', 'Weaverville']",
