__CLASS__,redirect_url,id,adref,created,longitude,title,salary_is_predicted,latitude,salary_min,salary_max,description,category.tag,category.__CLASS__,category.label,location.display_name,location.area,location.__CLASS__,company.__CLASS__,company.display_name,contract_type,contract_time
Adzuna::API::Response::Job,https://www.adzuna.com/details/5681376599?utm_medium=api&utm_source=abfa41a4,5681376599,eyJhbGciOiJIUzI1NiJ9.eyJzIjoicEdiX19LMHE4UkdTRXQ5R0c2dDIxUSIsImkiOiI1NjgxMzc2NTk5In0.OXuU8TKwiwvB_Y_-0Ozm0yKvoYm1LdJdzc3LmZeyjFA,2026-03-28T08:21:00Z,-75.598202,0000 Facility - Behavioral Health Associate 1,1,39.668475,53414.09,53414.09,"Ask your recruiter about EarnIn, our Next Day Pay Benefit! Get paid – AS you work ​ PURPOSE STATEMENT: Responsible for providing personal care services to patients at the facility under the direction of clinical or nursing leadership. Demonstrate a positive, empathetic and professional attitude towards customers always. When patient needs are not met, acknowledge and work to resolve complaints. Recognize that patient safety is a top priority. ESSENTIAL FUNCTIONS: Demonstrate a sense of urgency …",healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,"Manor, New Castle County","['US', 'Delaware', 'New Castle County', 'Manor']",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Acadia Healthcare,,full_time
Adzuna::API::Response::Job,https://www.adzuna.com/details/5681376558?utm_medium=api&utm_source=abfa41a4,5681376558,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4MTM3NjU1OCIsInMiOiJwR2JfX0swcThSR1NFdDlHRzZ0MjFRIn0.gxJEJsCOOdPxdDDB-q7PpuIl5nzcCySLAx57s_yI8N8,2026-03-28T08:20:59Z,-95.880962,Therapist,1,41.250968,108837.84,108837.84,"We are looking for full-time Therapists for our new Methodist Jennie Edmundson Behavioral Health Hospital! What would you do in this role? ​You would be r esponsible for assessing, diagnosing and providing clinical services for those with behavioral health disorders. Methodist Health System, the region’s most established not-for-profit provider, has partnered with Acadia Healthcare, the nation’s largest standalone behavioral health company, to open a new 96-bed inpatient behavioral health hospi…",healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,"Council Bluffs, Pottawattamie County","['US', 'Iowa', 'Pottawattamie County', 'Council Bluffs']",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Acadia Healthcare,,full_time
Adzuna::API::Response::Job,https://www.adzuna.com/details/5681376572?utm_medium=api&utm_source=abfa41a4,5681376572,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4MTM3NjU3MiIsInMiOiJwR2JfX0swcThSR1NFdDlHRzZ0MjFRIn0.tN5w92VA9vTh3e0dbApyc_Wo57p-nPDERynExlnVQ3g,2026-03-28T08:20:59Z,-92.419575,LPN PRN - ICF Millcreek,1,33.812963,107343.36,107343.36,"LPN PRN Opportunity - Millcreek of Arkansas is seeking an Licensed Practical Nurse (LPN) who wants to become part of the dynamic and compassionate nursing team in Fordyce, AR. Available PRN Shifts and Hours in our: Residential Program for the Intellectually Challenged (ICF/IID), ages 10-17 Day, Night and Weekend Shifts Must be flexible with all shifts 12 hrs 7a-7p and/or 7p-7a Millcreek Behavioral Health is a residential treatment center that provides care through our diverse programs for child…",healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,"Fordyce, Dallas County","['US', 'Arkansas', 'Dallas County', 'Fordyce']",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Acadia Healthcare,,
Adzuna::API::Response::Job,https://www.adzuna.com/details/5681376581?utm_medium=api&utm_source=abfa41a4,5681376581,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4MTM3NjU4MSIsInMiOiJwR2JfX0swcThSR1NFdDlHRzZ0MjFRIn0.XUIRvUs2k7JTQHyL3bRw_v8eaRkfr4VWUVPZPJkhokc,2026-03-28T08:20:59Z,-85.204229,Registered Nurse Weekender,1,41.154592,103087.46,103087.46,"RN Weekender Part-Time Opportunities at Maple Heights Behavioral Health. Rates $36-$45hr Plus Shift Diff Shift Diffs up to $6.25 Day Shift Every Other Weekend Saturday and Sunday 7am - 730pm Night Shift Every Other Weekend Saturday and Sunday 7p – 7:30a 2 12s per week Maple Heights Behavioral Health is a new, 120-bed inpatient hospital in Fort Wayne, Indiana, that will provide comprehensive treatment for adolescents, adults, and seniors who are struggling with acute symptoms of a variety of men…",healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,"Eel River, Whitley County","['US', 'Indiana', 'Whitley County', 'Eel River']",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Acadia Healthcare,contract,part_time
Adzuna::API::Response::Job,https://www.adzuna.com/details/5681376554?utm_medium=api&utm_source=abfa41a4,5681376554,eyJhbGciOiJIUzI1NiJ9.eyJzIjoicEdiX19LMHE4UkdTRXQ5R0c2dDIxUSIsImkiOiI1NjgxMzc2NTU0In0.hYAnTHXEAFKQdF5JV8rOkuZHNoTGTpLK4HUkYFw_LEo,2026-03-28T08:20:59Z,-95.880962,RN House Supervisor,1,41.250968,69453.7,69453.7,"Methodist Jennie Edmundson Behavioral Health, in Council Bluffs, Iowa, is hiring RN House Supervisors! Shift: Days or Nights Schedule: Full Time Methodist Health System, the region’s most established not-for-profit provider, has partnered with Acadia Healthcare, the nation’s largest standalone behavioral health company, to open a new 96-bed inpatient behavioral health hospital in Council Bluffs, Iowa. Scheduled to open in early 2026, Methodist Jennie Edmundson Behavioral Health Hospital will of…",healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,"Council Bluffs, Pottawattamie County","['US', 'Iowa', 'Pottawattamie County', 'Council Bluffs']",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Acadia Healthcare,,full_time
Adzuna::API::Response::Job,https://www.adzuna.com/details/5681376577?utm_medium=api&utm_source=abfa41a4,5681376577,eyJhbGciOiJIUzI1NiJ9.eyJzIjoicEdiX19LMHE4UkdTRXQ5R0c2dDIxUSIsImkiOiI1NjgxMzc2NTc3In0.tiM-OJ2fNwIlUhcEc1GH2nRLjFYFK5nUHm6Isxsez1o,2026-03-28T08:20:59Z,-99.01002,TEMP RN - $60/hr,0,29.93562,0.0,124800.0,"TEMP Registered Nurse (RN) opportunity at Starlite Recovery Center, Center Pointe, TX . This is a Temporary assignment and not a benefit-eligible position. This is not an agency contract and we do not cover travel stipends or reimbursements for travel. POSITION DETAILS: 13 week assignment with opportunity to convert to FT employee post contract 38 hours per week PAY: $60/HR AVAILABLE SCHEDULE: Full Time Night shift Wednesday (6p-6a), Thursday (11p-6a), Friday (11p-6a), and Saturday (6p-6a) Loca…",healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,"Center Point, Kenedy County","['US', 'Texas', 'Kenedy County', 'Center Point']",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Acadia Healthcare,contract,full_time
Adzuna::API::Response::Job,https://www.adzuna.com/details/5681376595?utm_medium=api&utm_source=abfa41a4,5681376595,eyJhbGciOiJIUzI1NiJ9.eyJzIjoicEdiX19LMHE4UkdTRXQ5R0c2dDIxUSIsImkiOiI1NjgxMzc2NTk1In0.BtzbIeAJ1qjnV8IHGghpW59urGCvs-xrHl52DdrQwBs,2026-03-28T08:20:59Z,-75.703047,LPN SUD,1,39.860174,60054.22,60054.22,"Licensed Practical Nurse - LPN Full-Time opportunity at Bowling Green Brandywine Night Shifts 7pm-7am Every other weekend Rates: 28.00 - 36.00 hour Depending on years experience Are you looking for a change tired of bedside nursing?? We have great opportunities that are impacting lives daily! Bowling Green Brandywine, a 169 bed substance use disorder treatment center in Kennett Square, PA. We are looking for individuals who are passionate about residential recovery. If you are interested in gro…",healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,"Kennett Square, Chester County","['US', 'Pennsylvania', 'Chester County', 'Kennett Square']",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Acadia Healthcare,,full_time
Adzuna::API::Response::Job,https://www.adzuna.com/details/5681376563?utm_medium=api&utm_source=abfa41a4,5681376563,eyJhbGciOiJIUzI1NiJ9.eyJzIjoicEdiX19LMHE4UkdTRXQ5R0c2dDIxUSIsImkiOiI1NjgxMzc2NTYzIn0.rVg_sor7iuKcJZgXo9Mc_0NWzwdAweNDyCLLYJBZOuM,2026-03-28T08:20:59Z,-116.33568,Director of Business Office,1,33.71616,113620.83,113620.83,"Coachella Valley Behavioral Health is a state-of-the-art acute inpatient behavioral health hospital serving adults across Indio and the greater Coachella Valley. The facility provides compassionate, evidence-based treatment for individuals experiencing acute psychiatric conditions and co-occurring substance use disorders, with services that include psychiatric evaluation, medication management, and a full range of therapeutic interventions delivered by a multidisciplinary team. Designed to supp…",healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,"Indian Wells, Riverside County","['US', 'California', 'Riverside County', 'Indian Wells']",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Acadia Healthcare,,full_time
Adzuna::API::Response::Job,https://www.adzuna.com/details/5681376576?utm_medium=api&utm_source=abfa41a4,5681376576,eyJhbGciOiJIUzI1NiJ9.eyJzIjoicEdiX19LMHE4UkdTRXQ5R0c2dDIxUSIsImkiOiI1NjgxMzc2NTc2In0.zlU-zcujSu7Gm7rTrlUdxY7lsiO_LO-rKms700-XXVw,2026-03-28T08:20:59Z,-97.646419,Nurse Manager (RN),1,30.362762,24394.45,24394.45,"Cross Creek Hospital in Austin, TX is looking to add a Nurse Manager to our nursing leadership team! Cross Creek Hospital is a respected provider of mental health services for adolescents, adults, and seniors of all genders. Our hospital, which is located in the Walnut Creek area of north Austin, serves individuals who are struggling with depression, bipolar disorder, posttraumatic stress disorder (PTSD), and other mental health concerns. We also treat individuals who have a primary mental heal…",healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,"Dessau, Travis County","['US', 'Texas', 'Travis County', 'Dessau']",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Acadia Healthcare,,full_time
Adzuna::API::Response::Job,https://www.adzuna.com/details/5681376551?utm_medium=api&utm_source=abfa41a4,5681376551,eyJhbGciOiJIUzI1NiJ9.eyJzIjoicEdiX19LMHE4UkdTRXQ5R0c2dDIxUSIsImkiOiI1NjgxMzc2NTUxIn0.SfGLb9Om7W6S1ia4C9-EGN0Kgzif9d-7oxaSSSn8dRc,2026-03-28T08:20:59Z,-77.428438,Behavioral Health Associate,1,38.883702,53792.07,53792.07,"Location: Northern Virginia Adolescent Treatment Center, 4211 Walney Rd, Chantilly, VA 20151 Schedule: Full-time Northern Virginia Adolescent Treatment Center is anticipated to open Spring 2026 and will offer Residential Crisis Stabilization Services for adolescents ages 12-17 in a 16-bed facility. Our Behavioral Health Associates are responsible for providing personal care services to patients at the facility under the direction of clinical or nursing leadership. Demonstrate a positive, empath…",healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,"Chantilly, Fairfax County","['US', 'Virginia', 'Fairfax County', 'Chantilly']",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Acadia Healthcare,,full_time
Adzuna::API::Response::Job,https://www.adzuna.com/details/5681376557?utm_medium=api&utm_source=abfa41a4,5681376557,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4MTM3NjU1NyIsInMiOiJwR2JfX0swcThSR1NFdDlHRzZ0MjFRIn0.WIEozdQyjv8m7qqUZh5nMD7nFG_OFOhkrbSDRoVSsJ4,2026-03-28T08:20:59Z,-95.880962,Utilization Specialist,1,41.250968,84014.05,84014.05,"We are looking for a full-time Utilization Specialist for our new Methodist Jennie Edmundson Behavioral Health Hospital! What would you do in this role? ​You would p roactively monitor utilization of services for patients to optimize reimbursement for the facility. Methodist Health System, the region’s most established not-for-profit provider, has partnered with Acadia Healthcare, the nation’s largest standalone behavioral health company, to open a new 96-bed inpatient behavioral health hospita…",healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,"Council Bluffs, Pottawattamie County","['US', 'Iowa', 'Pottawattamie County', 'Council Bluffs']",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Acadia Healthcare,,full_time
Adzuna::API::Response::Job,https://www.adzuna.com/details/5681376555?utm_medium=api&utm_source=abfa41a4,5681376555,eyJhbGciOiJIUzI1NiJ9.eyJzIjoicEdiX19LMHE4UkdTRXQ5R0c2dDIxUSIsImkiOiI1NjgxMzc2NTU1In0.c-8IqohY1NEUPa1lZLib-5-HW-kuaYGdbH2biPg1bcs,2026-03-28T08:20:59Z,-82.77198,Registered Nurse - SIPU - Sign-On,1,42.67542,86080.98,86080.98,"Registered Nurse (RN) – Specialized Inpatient Pediatric Unit (SIPU) $7,500 Sign On Bonus Full-time / Night Shift: 7pm-7:30am (3-12 hour shifts w/every other weekend rotation) Harbor Oaks Hospital | New Baltimore, MI Harbor Oaks Hospital is seeking compassionate and skilled Registered Nurses (RNs) to join our Specialized Inpatient Pediatric Unit (SIPU) . This unique unit provides high-quality, individualized care for children and adolescents with co-occurring psychiatric conditions and developme…",healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,"Chesterfield, Macomb County","['US', 'Michigan', 'Macomb County', 'Chesterfield']",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Acadia Healthcare,contract,full_time
Adzuna::API::Response::Job,https://www.adzuna.com/details/5681376579?utm_medium=api&utm_source=abfa41a4,5681376579,eyJhbGciOiJIUzI1NiJ9.eyJzIjoicEdiX19LMHE4UkdTRXQ5R0c2dDIxUSIsImkiOiI1NjgxMzc2NTc5In0.aXEOuHbBqUs5is_SrkpiSqR7Foh3xuyz-E-shSjE3os,2026-03-28T08:20:59Z,-85.272789,Erlanger Behavioral Health Job Fair,1,35.029783,74327.48,74327.48,"Erlanger Behavioral Health Hospital in Chattanooga, TN is hosting a job fair! About Us: Join our team at Erlanger Behavioral Health! Located in Chattanooga, Tennessee, our 144-bed treatment center offers superior psychiatric and addiction services to individuals of all ages. Specializing in exceptional mental health care for various age groups, we cater to adolescent patients aged 12 and older adults. If you're passionate about making a difference in the lives of those in need through compassio…",healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,"Ridgeside, Hamilton County","['US', 'Tennessee', 'Hamilton County', 'Ridgeside']",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Acadia Healthcare,,full_time
Adzuna::API::Response::Job,https://www.adzuna.com/details/5681376564?utm_medium=api&utm_source=abfa41a4,5681376564,eyJhbGciOiJIUzI1NiJ9.eyJzIjoicEdiX19LMHE4UkdTRXQ5R0c2dDIxUSIsImkiOiI1NjgxMzc2NTY0In0.TRfMc6Vm6P3WZxanhwkH1RbsFlfRgAoI05k1uoiys8M,2026-03-28T08:20:59Z,-84.3465,RN SUD Bonus,1,34.3346,74123.05,74123.05,"Blue Ridge Mountain Recovery in Ball Ground, GA is hiring a full-time RN to join our team! $3,000 Sign On Bonus for full-time $4.00 hr night shift diff Shift Options: Full-time (3-12 hour shifts) SWING shift 10a-10p (every other weekend rotation) Full-time (3-12 hour shifts) NIGHT shift 7p-7a (every other weekend rotation) We provide compassionate, expert care, meeting men and women wherever they may be in their recovery process from addiction. Our intimate setting allows us to provide tailored…",healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,"Ball Ground, Cherokee County","['US', 'Georgia', 'Cherokee County', 'Ball Ground']",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Acadia Healthcare,contract,full_time
Adzuna::API::Response::Job,https://www.adzuna.com/details/5681376594?utm_medium=api&utm_source=abfa41a4,5681376594,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4MTM3NjU5NCIsInMiOiJwR2JfX0swcThSR1NFdDlHRzZ0MjFRIn0.8Vrl89o1DaLo_1o8pJdODIc_cA3J4cddr2H5l92RJwU,2026-03-28T08:20:59Z,-95.880962,Financial Counselor,1,41.250968,66561.45,66561.45,"We are looking for a full-time Financial Counselor for our new Methodist Jennie Edmundson Behavioral Health Hospital! What would you do in this role? ​You would be r esponsible for accurate, timely and complete documentation regarding insurance verification, billing and collections. Methodist Health System, the region’s most established not-for-profit provider, has partnered with Acadia Healthcare, the nation’s largest standalone behavioral health company, to open a new 96-bed inpatient behavio…",healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,"Council Bluffs, Pottawattamie County","['US', 'Iowa', 'Pottawattamie County', 'Council Bluffs']",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Acadia Healthcare,,full_time
Adzuna::API::Response::Job,https://www.adzuna.com/details/5681376562?utm_medium=api&utm_source=abfa41a4,5681376562,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4MTM3NjU2MiIsInMiOiJwR2JfX0swcThSR1NFdDlHRzZ0MjFRIn0.dW3IW9qrxyXZWUoPBSOpSUh01N7odyYGukfPF2yhfMc,2026-03-28T08:20:59Z,-83.303734,Admissions Counselor,1,30.87042,107560.2,107560.2,"*]:pointer-events-auto scroll-mt-[calc(var(header-height)min(200px,max(70px,20svh)))]"" dir=""auto"" data-turn-id=""request-WEB:92a4270c-0ea6-4d48-810c-4f0c5c32dbdc-0"" data-testid=""conversation-turn-2"" data-scroll-anchor=""true"" data-turn=""assistant""> Greenleaf Behavioral Health Hospital is seeking a compassionate and skilled PRN Admissions Counselor to support our admissions team and assist individuals and families facing emotional and behavioral challenges. Qualifications: EDUCATION/EXPERIENCE/SKI…",healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,"Remerton, Lowndes County","['US', 'Georgia', 'Lowndes County', 'Remerton']",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Acadia Healthcare,,full_time
Adzuna::API::Response::Job,https://www.adzuna.com/details/5681376585?utm_medium=api&utm_source=abfa41a4,5681376585,eyJhbGciOiJIUzI1NiJ9.eyJzIjoicEdiX19LMHE4UkdTRXQ5R0c2dDIxUSIsImkiOiI1NjgxMzc2NTg1In0.lGVLvMEegdXUiok2i2HsUoq6ZM7h3DHhnoHiXw1Tp80,2026-03-28T08:20:59Z,-117.362698,Registered Nurse,1,33.941205,105006.26,105006.26,"Pacific Grove Hospital in Riverside, CA. is looking for dedicated and passionate Registered Nurses (RN) to join our nursing team. Apply today and let’s look at your future with Pacific Grove Hospital. AVAILABLE SHIFTS Full Time Day shift 7:00 - 7:00 or PRN BENEFITS: Competitive pay rate Flexible schedules Advancement opportunities to further your career in nursing Work Life balance is as important to us as it is to you, and we strive to find that perfect fit. Great pay, flexibility, advancement…",healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,"Canyon Crest, Riverside County","['US', 'California', 'Riverside County', 'Canyon Crest']",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Acadia Healthcare,contract,full_time
Adzuna::API::Response::Job,https://www.adzuna.com/details/5681376559?utm_medium=api&utm_source=abfa41a4,5681376559,eyJhbGciOiJIUzI1NiJ9.eyJzIjoicEdiX19LMHE4UkdTRXQ5R0c2dDIxUSIsImkiOiI1NjgxMzc2NTU5In0.mi4oh_UBcOzw9phUNUOUYSq7lZlbsD26spg6F6vEYTc,2026-03-28T08:20:59Z,-75.218586,Outpatient Registered Nurse,1,39.981906,99862.26,99862.26,"Registered Nurse (RN) - Outpatient Behavioral Health Program Belmont Behavioral Health | Philadelphia, PA Belmont Behavioral is looking to add a dedicated and passionate Registered Nurse (RN) to our Outpatient program. Belmont Behavioral Health System is one of the largest mental and behavioral healthcare providers in the Philadelphia, Pennsylvania, area. For the past 75 years, this hospital has been offering life-saving and life-changing treatment for children, adolescents, adults, and older a…",healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,"Overbrook Hills, Philadelphia County","['US', 'Pennsylvania', 'Philadelphia County', 'Overbrook Hills']",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Acadia Healthcare,contract,part_time
Adzuna::API::Response::Job,https://www.adzuna.com/details/5681376570?utm_medium=api&utm_source=abfa41a4,5681376570,eyJhbGciOiJIUzI1NiJ9.eyJzIjoicEdiX19LMHE4UkdTRXQ5R0c2dDIxUSIsImkiOiI1NjgxMzc2NTcwIn0.1navBGkBiKfxgM4cVRcFkQR8vwUfzoMG9YM8ynoQAzA,2026-03-28T08:20:59Z,-90.486271,Registered Nurse - Bonus,1,30.076567,64043.32,64043.32,"Registered Nurse opportunity at River Place Behavioral Health - LaPlace, LA Full-time Day and Night Shifts $10k Bonus on FT Days $15k Bonus FT Nights 12 hr shifts Rates up to $42 per hour $1/hr Day Shift Differential $4/hr Weekend Day Shift Differential $3/hr Night Shift Differential $7/hr Weekend Night Shift Differential River Place Behavioral Health, a service of Ochsner Health System, provides state-of-the-art psychiatric care for adults who are struggling with depression, anxiety, bipolar d…",healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,"La Place, St. John the Baptist Parish","['US', 'Louisiana', 'St. John the Baptist Parish', 'La Place']",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Acadia Healthcare,contract,full_time
Adzuna::API::Response::Job,https://www.adzuna.com/details/5681376571?utm_medium=api&utm_source=abfa41a4,5681376571,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4MTM3NjU3MSIsInMiOiJwR2JfX0swcThSR1NFdDlHRzZ0MjFRIn0.09_zpECzvRh5_6wo_M9v5LQ35vLAzzMTy0UdCUBl1wg,2026-03-28T08:20:59Z,-92.471869,RN Educator - IP,1,35.07915,91955.32,91955.32,RN Registered Nurse Educator / Infection Preventionist Opportunity at Conway Behavioral Health Full-time Day Shift Monday- Friday with the occasional rotation to off shifts and weekends as required in order to flex time for facility coverage. EDUCATION/EXPERIENCE/SKILL REQUIREMENTS: BSN or higher strongly preferred One year of prior experience with the population (inpatient Behavioral Health) required One year of charge RN or other administrative experience required Flexibility with coverage ne…,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,"Dabney, Conway County","['US', 'Arkansas', 'Conway County', 'Dabney']",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Acadia Healthcare,,full_time
Adzuna::API::Response::Job,https://www.adzuna.com/details/5681376592?utm_medium=api&utm_source=abfa41a4,5681376592,eyJhbGciOiJIUzI1NiJ9.eyJzIjoicEdiX19LMHE4UkdTRXQ5R0c2dDIxUSIsImkiOiI1NjgxMzc2NTkyIn0.DKU0ZN7ban3wdV_Sn01l_MWSkSOBh3pTmLNIdsUBpC4,2026-03-28T08:20:59Z,-90.64908,Assistant Director of Intake (RN),1,38.73156,55016.75,55016.75,"Salary: $70,613.00 - $93,603.00 Sign On Bonus: $5,000 Registered Nurse (RN) Preferred! CenterPointe Hospital is a premier 150-bed behavioral health hospital located in St. Charles, Missouri , providing compassionate, evidence-based care to adults, senior adults, and adolescents struggling with mental health and substance use disorders. Our comprehensive continuum of care includes acute inpatient treatment, residential programming, outpatient services, detoxification, and specialized programs de…",healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,"Cottleville, Saint Charles County","['US', 'Missouri', 'Saint Charles County', 'Cottleville']",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Acadia Healthcare,,full_time
Adzuna::API::Response::Job,https://www.adzuna.com/details/5681376560?utm_medium=api&utm_source=abfa41a4,5681376560,eyJhbGciOiJIUzI1NiJ9.eyJzIjoicEdiX19LMHE4UkdTRXQ5R0c2dDIxUSIsImkiOiI1NjgxMzc2NTYwIn0.GijzbK-IOVEHrNKLUjqvmlAhDyqywBKETPiWpC0xoQ0,2026-03-28T08:20:59Z,-85.272789,Behavioral Health Associate,1,35.029783,83624.45,83624.45,"Join our team as a Full Time Behavioral Health Associate at Erlanger Behavioral Health ! Located in Chattanooga, Tennessee, our 94-bed treatment center offers superior psychiatric and addiction services to individuals of all ages. Currently Offering up to $3,500 Sign-On Bonus Shifts Available (FT & PT): 7am-3pm 3pm-11pm 11pm-7am Specializing in exceptional mental health care for various age groups, we cater to adolescent patients aged 12 and older adults. If you're passionate about making a dif…",healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,"Ridgeside, Hamilton County","['US', 'Tennessee', 'Hamilton County', 'Ridgeside']",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Acadia Healthcare,,full_time
Adzuna::API::Response::Job,https://www.adzuna.com/details/5681376566?utm_medium=api&utm_source=abfa41a4,5681376566,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4MTM3NjU2NiIsInMiOiJwR2JfX0swcThSR1NFdDlHRzZ0MjFRIn0.GmDsDQckGNS4YR8YLLhiPK06Unf34MR4CYrcelMhysw,2026-03-28T08:20:59Z,-89.92358,Registered Nurse (RN) - $10k Bonus,1,35.049174,67883.31,67883.31,"Pay Range is $35.48 / hr - $43.29 / hr $10,000 Sign-On Bonus for FT positions! Come join our team as a Registered Nurse at Delta Specialty Hospital! Delta Specialty Hospital is a place of hope and healing for individuals and families whose lives have been disrupted by medical and behavioral health challenges. At Delta Specialty Hospital, we are proud to have served the Memphis community for 50 years. As a leading provider of behavioral healthcare, we’ve helped countless individuals learn to man…",healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,"Hickory Hill, Shelby County","['US', 'Tennessee', 'Shelby County', 'Hickory Hill']",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Acadia Healthcare,contract,full_time
Adzuna::API::Response::Job,https://www.adzuna.com/details/5681376580?utm_medium=api&utm_source=abfa41a4,5681376580,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4MTM3NjU4MCIsInMiOiJwR2JfX0swcThSR1NFdDlHRzZ0MjFRIn0.M6-tgqOudSLZ6POsBaFigUTxnah0YImn9oLrojkpveY,2026-03-28T08:20:59Z,-81.484904,Staff Accountant,1,28.662161,87663.25,87663.25,"We are hiring a full-time Staff Accountant for our new Orlando Behavioral Health Hospital! Our Accountant is r esponsible for the coordination and support of the accounting processes. Acadia Healthcare and Orlando Health have formed a joint venture to develop, construct, and operate a state-of-the-art, two-story, 144-bed behavioral health hospital. This new facility will address the critical need for accessible, high-quality psychiatric care in the Orlando area, expanding the region’s capacity …",accounting-finance-jobs,Adzuna::API::Response::Category,Accounting & Finance Jobs,"Apopka, Orange County","['US', 'Florida', 'Orange County', 'Apopka']",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Acadia Healthcare,,full_time
Adzuna::API::Response::Job,https://www.adzuna.com/details/5681376553?utm_medium=api&utm_source=abfa41a4,5681376553,eyJhbGciOiJIUzI1NiJ9.eyJzIjoicEdiX19LMHE4UkdTRXQ5R0c2dDIxUSIsImkiOiI1NjgxMzc2NTUzIn0.DtCVAGm0_l5PSMd5QvasGlwZ_2dOjrsLv2i4riTORBk,2026-03-28T08:20:59Z,-95.880962,Registered Nurse,1,41.250968,83795.52,83795.52,"Methodist Jennie Edmundson Behavioral Health, in Council Bluffs, Iowa, is hiring Registered Nurses! Shift: Days or Nights Schedule: Full Time Methodist Health System, the region’s most established not-for-profit provider, has partnered with Acadia Healthcare, the nation’s largest standalone behavioral health company, to open a new 96-bed inpatient behavioral health hospital in Council Bluffs, Iowa. Scheduled to open in early 2026, Methodist Jennie Edmundson Behavioral Health Hospital will offer…",healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,"Council Bluffs, Pottawattamie County","['US', 'Iowa', 'Pottawattamie County', 'Council Bluffs']",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Acadia Healthcare,contract,full_time
