id,salary_is_predicted,salary_max,longitude,description,latitude,title,redirect_url,adref,created,salary_min,__CLASS__,company.__CLASS__,company.display_name,location.area,location.display_name,location.__CLASS__,category.label,category.__CLASS__,category.tag,contract_time,contract_type
5780300052,0,128388.0,-71.820142,"Trustaff is seeking a travel nurse RN ED - Emergency Department for a travel nursing job in Worcester, Massachusetts. Job Description & Requirements Specialty: ED - Emergency Department Discipline: RN Start Date: 07/15/2026 Duration: 13 weeks 36 hours per week Shift: 12 hours, nights Employment Type: Travel As an Emergency Room RN, you'll provide care for patients requiring emergency attention due to illness or trauma. One of the most critical parts of the Emergency RN job is performing a focus…",42.275816,"Travel Nurse RN - ED - Emergency Department - $2,469 per week",https://www.adzuna.com/details/5780300052?utm_medium=api&utm_source=abfa41a4,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc4MDMwMDA1MiIsInMiOiJsckhmVndGejhSR2U0WndMMHdOUzZ3In0.t7XLE78TLuhdz2YtmKjqc_j1yJvdrrDJP2F2p5XeUWQ,2026-06-28T10:46:01Z,0.0,Adzuna::API::Response::Job,Adzuna::API::Response::Company,Trustaff,"['US', 'Massachusetts', 'Worcester County', 'West Side']","West Side, Worcester County",Adzuna::API::Response::Location,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,,
5780300004,1,84238.94,-86.01911,"Construction Superintendent FLSA Status: Exempt/Salary Schedule: Full-time Pay Range: $75,000 - $100,000 Attention Construction Superintendents with at least 5 years experience! Are you looking for an opportunity to grow in the Construction Field? Frustrated with jobs falling through in this competitive market? At RealAmerica, we develop, design, construct, and manage our own properties, meaning we own the jobs and never lose them to competitive bidding. We are a vertically integrated company t…",39.95741,"CONSTRUCTION SUPERINTENDENT - Fishers, IN",https://www.adzuna.com/details/5780300004?utm_medium=api&utm_source=abfa41a4,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc4MDMwMDAwNCIsInMiOiJsckhmVndGejhSR2U0WndMMHdOUzZ3In0.jSV6M9ZdzNZaGctRRijVwNS0z6Jb_CxNrvjIxbzKG24,2026-06-28T10:46:01Z,84238.94,Adzuna::API::Response::Job,Adzuna::API::Response::Company,RealAmerica Companies,"['US', 'Indiana', 'Marion County', 'Castleton']","Castleton, Marion County",Adzuna::API::Response::Location,Trade & Construction Jobs,Adzuna::API::Response::Category,trade-construction-jobs,full_time,
5780300020,1,37021.84,-77.45,"Graphic Designer GRTC is uniquely integrated with the community and offers a range of opportunities, from launching innovative new service designs and building large capital projects to expanding throughout the region and continuing to grow ridership. Joining GRTC also means moving to a vibrant capital city with a nationally renowned arts and culture scene, delicious food, and enormous potential. Located just ten minutes from downtown, GRTC's headquarters powers 30,000 transit trips a day, with…",37.56,Graphic Designer,https://www.adzuna.com/details/5780300020?utm_medium=api&utm_source=abfa41a4,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc4MDMwMDAyMCIsInMiOiJsckhmVndGejhSR2U0WndMMHdOUzZ3In0.2DDn0xOoNVm6ZEyChvU7_No0b1MBiJ2mg1mEHI9rGQs,2026-06-28T10:46:01Z,37021.84,Adzuna::API::Response::Job,Adzuna::API::Response::Company,GRTC,"['US', 'Virginia', 'Richmond County', 'Richmond']","Richmond, Richmond County",Adzuna::API::Response::Location,Creative & Design Jobs,Adzuna::API::Response::Category,creative-design-jobs,part_time,contract
5780300057,0,98644.0,-80.8432,"Anders Group is seeking a travel nurse RN Neuro ICU for a travel nursing job in Charlotte, North Carolina. Job Description & Requirements Specialty: Neuro ICU Discipline: RN Start Date: 07/20/2026 Duration: 13 weeks 36 hours per week Shift: 12 hours, nights Employment Type: Travel Looking for a great Travel Neuro ICU Nursing Job in Charlotte, North Carolina? Anders Group posted this Travel Nursing Job that offers 36 hours a week for 13 weeks in Charlotte, North Carolina. Vivian Health provides …",35.2268,"Travel Neuro ICU Registered Nurse - $1,897 per week",https://www.adzuna.com/details/5780300057?utm_medium=api&utm_source=abfa41a4,eyJhbGciOiJIUzI1NiJ9.eyJzIjoibHJIZlZ3Rno4UkdlNFp3TDB3TlM2dyIsImkiOiI1NzgwMzAwMDU3In0.Nm9INooSBtBaeKEu7WzpexWYMQZnGiJj_cykyHZt8N4,2026-06-28T10:46:01Z,0.0,Adzuna::API::Response::Job,Adzuna::API::Response::Company,Anders Group,"['US', 'North Carolina', 'Mecklenburg County', 'Charlotte']","Charlotte, Mecklenburg County",Adzuna::API::Response::Location,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,,
5780300032,1,38680.29,,"Registered Nurse (RN) Village Point is seeking experienced Registered Nurses (RNs) to join our team! Village Point is a Springpoint Senior Living Community located in Monroe Twp, NJ. We are seeking Part-Time RNs to join our team. At Springpoint, our RNs are responsible for providing the highest degree of quality nursing care, and to supervise daily nursing activities performed by LPNs, CNAs, and CHHAs. Such supervision must be in accordance with current federal, state, and local standards, guid…",,Registered Nurse (RN),https://www.adzuna.com/details/5780300032?utm_medium=api&utm_source=abfa41a4,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc4MDMwMDAzMiIsInMiOiJsckhmVndGejhSR2U0WndMMHdOUzZ3In0.PCAhWc0oZDxTNigWPj2r6A6EiFDihJvusgEKYdTyFWo,2026-06-28T10:46:01Z,38680.29,Adzuna::API::Response::Job,Adzuna::API::Response::Company,Springpoint Senior Living,['US'],US,Adzuna::API::Response::Location,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,part_time,
5780300012,1,85513.87,-81.379444,"Orlando, FL, Orlando, Florida, United States Nurse Practioner/Physician Assistant Primary Care - Orlando, Florida Join one doctor in this established practice with 3 other midlevel providers looking for one more midlevel provider. This is strictly an outpatient practice working Monday thru Thursday from 830 am to 5 pm and Friday from 830 am to 2 pm. See 15 to 18 patients per day. Required two years clinical experience Must be bilingual - English/Spanish in this highly populated Hispanic area. L…",28.538056,"Nurse Practitioner /Physician Assistant Primary Care Opportunity - Orlando, FL",https://www.adzuna.com/details/5780300012?utm_medium=api&utm_source=abfa41a4,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc4MDMwMDAxMiIsInMiOiJsckhmVndGejhSR2U0WndMMHdOUzZ3In0.xOIpaaUw6FbuW8zxk2IfrrY3PFALtCLNbIvShrRlS38,2026-06-28T10:46:01Z,85513.87,Adzuna::API::Response::Job,Adzuna::API::Response::Company,National Coalition of Healthcare Recruiters,"['US', 'Florida', 'Orange County', 'Orlando']","Orlando, Orange County",Adzuna::API::Response::Location,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,,
5780300029,1,130733.76,-75.33164,"$2,000 overnight bonus available Come for the Flexibility, Stay for the Culture (https://www.bayada.com/the-bayada-way.asp) Are you feeling burned out? Craving work-life balance? BAYADA is seeking out nurses looking to work 1:1 care with our clients in their homes. You have the ability to do full time, part time or per diem work around YOUR busy schedule. Cases available in both the home/school setting. You choose age range and locations that work best for you. BAYADA Offers Our Licensed Practi…",40.131126,Licensed Practical Nurse - Private Duty,https://www.adzuna.com/details/5780300029?utm_medium=api&utm_source=abfa41a4,eyJhbGciOiJIUzI1NiJ9.eyJzIjoibHJIZlZ3Rno4UkdlNFp3TDB3TlM2dyIsImkiOiI1NzgwMzAwMDI5In0.-50F6lYIB1VgbDVHgX40KkEiDa6-Mx0lRWT_9FywXlk,2026-06-28T10:46:01Z,130733.76,Adzuna::API::Response::Job,Adzuna::API::Response::Company,BAYADA Home Health Care,"['US', 'Pennsylvania', 'Montgomery County', 'Norristown']","Norristown, Montgomery County",Adzuna::API::Response::Location,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,part_time,
5780300039,1,35694.5,-84.43368,Details Client Name Christ Hospital (Parent) Job Type Travel Offering Nursing Profession RN Specialty CVICU Job ID 18353440 Job Title RN - CVICU Weekly Pay $2247.0 Shift Details Shift 3x12 Nights Scheduled Hours 36 Job Order Details Start Date 07/14/2026 End Date 09/05/2026 Duration 8 Week(s) Client Details Address 2139 Auburn Ave Lvl D City Cincinnati State OH Zip Code 45219 Job Board Disclaimer Equal Employment Opportunity: Pride-Health is an equal opportunity employer. We do not discriminate…,39.13662,RN - CVICU,https://www.adzuna.com/details/5780300039?utm_medium=api&utm_source=abfa41a4,eyJhbGciOiJIUzI1NiJ9.eyJzIjoibHJIZlZ3Rno4UkdlNFp3TDB3TlM2dyIsImkiOiI1NzgwMzAwMDM5In0.VsN4wiefFGja_ReukoKKWxIk55vzyrYwdo9JjXN08O0,2026-06-28T10:46:01Z,35694.5,Adzuna::API::Response::Job,Adzuna::API::Response::Company,TLC NURSING SERVICES,"['US', 'Ohio', 'Hamilton County', 'Hyde Park']","Hyde Park, Hamilton County",Adzuna::API::Response::Location,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,,
5780300026,1,45327.67,-76.9725,"Position Detail: Casual position Day and/or night shift Purpose: The Professional Staff Nurse is a Registered Nurse and a member of the care delivery team. The Professional Staff Nurse is responsible to set the standards for the level and quality of care. The Professional Staff Nurse has responsibility, authority and accountability for the provision of nursing care. The Professional Staff Nurse manages and provides patient care activities for a group of patients and their families through the a…",39.8045,"Professional Staff Nurse (RN), Casual - PCU (Hanover)",https://www.adzuna.com/details/5780300026?utm_medium=api&utm_source=abfa41a4,eyJhbGciOiJIUzI1NiJ9.eyJzIjoibHJIZlZ3Rno4UkdlNFp3TDB3TlM2dyIsImkiOiI1NzgwMzAwMDI2In0.eUSir6BTGwxAzDrTuE611kCNTpszZaPit-BkmSLNx6g,2026-06-28T10:46:01Z,45327.67,Adzuna::API::Response::Job,Adzuna::API::Response::Company,UPMC Senior Communities,"['US', 'Pennsylvania', 'York County', 'Baresville']","Baresville, York County",Adzuna::API::Response::Location,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,,
5780300009,1,202163.33,-94.768208,"Respiratory Therapist Registered Inspired by faith. Driven by innovation. Powered by humankindness. CommonSpirit Health is building a healthier future for all through its integrated health services. As one of the nation's largest nonprofit Catholic healthcare organizations, CommonSpirit Health delivers more than 20 million patient encounters annually through more than 2,300 clinics, care sites and 158 hospital-based locations, in addition to its home-based services and virtual care offerings. A…",31.342658,Respiratory Therapist Registered,https://www.adzuna.com/details/5780300009?utm_medium=api&utm_source=abfa41a4,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc4MDMwMDAwOSIsInMiOiJsckhmVndGejhSR2U0WndMMHdOUzZ3In0.B8-Coq9tM0pjG3sVqjiQW3mo9AwjXssByRavvSRafzw,2026-06-28T10:46:01Z,202163.33,Adzuna::API::Response::Job,Adzuna::API::Response::Company,CommonSpirit Health,"['US', 'Texas', 'Angelina County', 'Central']","Central, Angelina County",Adzuna::API::Response::Location,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,full_time,permanent
5780300050,1,84845.65,-77.656169,"Job Description Schedule PRN General Summary Utilizes the nursing process to assess, plan, implement, and evaluate comprehensive care. Primary responsibilities include direct patient care, patient/family teaching, symptom management, counseling, and supportive role to assist the patients and their families. May require specialized skills depending on location/unit/specialty assignment. Responsibilities Duties and Responsibilities Essential Functions: Provides general nursing care and personal c…",39.940634,"Registered Nurse, Outpatient Procedural - Hematology & Oncology North 7th Street - Days",https://www.adzuna.com/details/5780300050?utm_medium=api&utm_source=abfa41a4,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc4MDMwMDA1MCIsInMiOiJsckhmVndGejhSR2U0WndMMHdOUzZ3In0.EThxxULg4SjJRCP1bFlCnNgOXllxqUq8bjFi1BvmNZ4,2026-06-28T10:46:01Z,84845.65,Adzuna::API::Response::Job,Adzuna::API::Response::Company,WellSpan Health,"['US', 'Pennsylvania', 'Franklin County', 'Chambersburg']","Chambersburg, Franklin County",Adzuna::API::Response::Location,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,,
5780300043,1,101346.19,-84.5,"Description Join Syneos Health in partnership with a large Biopharmaceutical company as a Pharmaceutical Sales Representative (PSR). Become a part of a fast-paced and challenging environment where our compassion and dedication drive us to meet the unique needs and goals of our customers. The PSR role is responsible for building relationships with recognized experts, healthcare providers (HCPs) and prioritized stakeholders. The successful PSR will: Achieve and/or exceed targeted sales goals in a…",38.05,Pharmaceutical Sales Representative,https://www.adzuna.com/details/5780300043?utm_medium=api&utm_source=abfa41a4,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc4MDMwMDA0MyIsInMiOiJsckhmVndGejhSR2U0WndMMHdOUzZ3In0.U2b-t3Wrpx-6gB3AZWjRy76mrPGr6GZA1ILc5IZlQ6M,2026-06-28T10:46:01Z,101346.19,Adzuna::API::Response::Job,Adzuna::API::Response::Company,Syneos Health/ inVentiv Health Commercial LLC,"['US', 'Kentucky', 'Fayette County', 'Lexington']","Lexington, Fayette County",Adzuna::API::Response::Location,Sales Jobs,Adzuna::API::Response::Category,sales-jobs,,contract
5780300024,1,101320.68,-76.872696,"Registered Nurse Pay: $2457.76 to $2619.04 weekly Assignment Length: 26 Weeks Schedule: 3x12-Hour 09:00 - 21:00 Openings: 2 Start Date: 07-06-2026 Experience: 1 year Facility Info: Log in to view details Charting System: Paper, no EMR used We'll work with you to build the healthcare career of your dreams. Whether you want a job close to home or across the country, we've got you.",42.68273,Travel Correctional Registered Nurse,https://www.adzuna.com/details/5780300024?utm_medium=api&utm_source=abfa41a4,eyJhbGciOiJIUzI1NiJ9.eyJzIjoibHJIZlZ3Rno4UkdlNFp3TDB3TlM2dyIsImkiOiI1NzgwMzAwMDI0In0.cAZzEw195WRPEcQjwsNTOnnzogjckNYqYPGuIRN1x9s,2026-06-28T10:46:01Z,101320.68,Adzuna::API::Response::Job,Adzuna::API::Response::Company,Aya Healthcare,"['US', 'New York', 'Seneca County', 'Ovid']","Ovid, Seneca County",Adzuna::API::Response::Location,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,,
5780300002,1,85252.98,-80.8432,Responsibilities Manage homebuilding construction through all phases to ensure the delivery of a quality home. Schedule subcontractors and delivery dates for materials. Ensure all building codes and Meritage Home standards of quality are met. Conduct walk-through inspections and other scheduled inspections with the homeowner. Communicate safety standards to laborers and sub-contractors; enforces safety regulations on all job sites. Maintain a clean and organized jobsite and subdivision. Interac…,35.2268,Construction Manager,https://www.adzuna.com/details/5780300002?utm_medium=api&utm_source=abfa41a4,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc4MDMwMDAwMiIsInMiOiJsckhmVndGejhSR2U0WndMMHdOUzZ3In0.7k7FoEtjpNeb_lJ1YpN9y8mjcRT8RlJop7ftPZ3nN3c,2026-06-28T10:46:01Z,85252.98,Adzuna::API::Response::Job,Adzuna::API::Response::Company,Meritage Homes,"['US', 'North Carolina', 'Mecklenburg County', 'Charlotte']","Charlotte, Mecklenburg County",Adzuna::API::Response::Location,Trade & Construction Jobs,Adzuna::API::Response::Category,trade-construction-jobs,,
5780300001,0,130832.0,-110.918927,"Solomon Page is seeking a travel Physical Therapist for a travel job in Tucson, Arizona. Job Description & Requirements Specialty: Physical Therapist Discipline: Therapy Start Date: 07/13/2026 Duration: 13 weeks 40 hours per week Shift: 8 hours Employment Type: Travel Our client is seeking a Physical Therapist to join their growing team. As a Physical Therapist, you will work closely with patients to learn more about their conditions and create a personalized care plan. You will consistently do…",32.312638,"Travel Rehabilitation Physical Therapist - $2,516 per week",https://www.adzuna.com/details/5780300001?utm_medium=api&utm_source=abfa41a4,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc4MDMwMDAwMSIsInMiOiJsckhmVndGejhSR2U0WndMMHdOUzZ3In0.DUXUEIYd-5YZo7QK7n0nZzeHdJX-UbSmWW2bTF7s7Fw,2026-06-28T10:46:01Z,0.0,Adzuna::API::Response::Job,Adzuna::API::Response::Company,Solomon Page,"['US', 'Arizona', 'Pima County', 'Little Tucson']","Little Tucson, Pima County",Adzuna::API::Response::Location,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,,contract
5780300040,0,108784.0,-86.389235,"Assured Nursing is seeking a travel nurse RN NICU - Neonatal Intensive Care for a travel nursing job in Bowling Green, Kentucky. Job Description & Requirements Specialty: NICU - Neonatal Intensive Care Discipline: RN Start Date: 07/20/2026 Duration: 13 weeks 36 hours per week Shift: 12 hours, nights Employment Type: Travel Looking for a great Travel NICU - Neonatal Intensive Care Nursing Job in Bowling Green, Kentucky? Assured Nursing posted this Travel Nursing Job that offers 36 hours a week f…",36.965523,"Travel NICU Registered Nurse - $2,092 per week",https://www.adzuna.com/details/5780300040?utm_medium=api&utm_source=abfa41a4,eyJhbGciOiJIUzI1NiJ9.eyJzIjoibHJIZlZ3Rno4UkdlNFp3TDB3TlM2dyIsImkiOiI1NzgwMzAwMDQwIn0._GjiSYvU7dzTZmD_zBiTtYDx9IP-ZnrV218Tw7aqexg,2026-06-28T10:46:01Z,0.0,Adzuna::API::Response::Job,Adzuna::API::Response::Company,Assured Nursing Inc,"['US', 'Kentucky', 'Warren County', 'Plum Springs']","Plum Springs, Warren County",Adzuna::API::Response::Location,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,,
5780300060,1,114926.84,-71.05,"Accompany Health Advanced Practice Clinician, CoCM/Bridge Psychiatry As an Accompany Health Advanced Practice Clinician, CoCM/Bridge psychiatry you will serve patients with mild to moderate mental health, SMI and/or substance use needs, grounded in the evidence-based Collaborative Care Model that has also been adapted to meet patients with SMI/SUD (Bridge). You will be primarily seeing patients in our Bridge Care program, which will involve direct patient care conducted via video, phone and/or …",42.34,"Nurse Practitioner, CoCM Bridge",https://www.adzuna.com/details/5780300060?utm_medium=api&utm_source=abfa41a4,eyJhbGciOiJIUzI1NiJ9.eyJzIjoibHJIZlZ3Rno4UkdlNFp3TDB3TlM2dyIsImkiOiI1NzgwMzAwMDYwIn0.2pB7j0-hBK58sqYvDzYE5s07HcmnfR9KZ1K7GKXgtxQ,2026-06-28T10:46:01Z,114926.84,Adzuna::API::Response::Job,Adzuna::API::Response::Company,Accompany Health,"['US', 'Massachusetts', 'Suffolk County', 'South Boston']","South Boston, Suffolk County",Adzuna::API::Response::Location,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,full_time,
5780300017,1,33023.57,-91.507898,"Home Health Licensed Practical Nurse (LPN) Explore opportunities with Delhi HomeCare, a part of LHC Group, a leading post-acute care partner for hospitals, physicians and families nationwide. As members of the Optum family of businesses, we are dedicated to helping people feel their best, including our team members who create meaningful connections with patients, their families, each other and the communities we serve. Find a home for your career here. Join us and embrace a culture of Caring. C…",32.438268,Licensed Practical Nurse - LPN (Home Health),https://www.adzuna.com/details/5780300017?utm_medium=api&utm_source=abfa41a4,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc4MDMwMDAxNyIsInMiOiJsckhmVndGejhSR2U0WndMMHdOUzZ3In0.-IRQjmbhq0WNBSOPrJa9okzLgio-Pgh4JR1ooW1JoeE,2026-06-28T10:46:01Z,33023.57,Adzuna::API::Response::Job,Adzuna::API::Response::Company,UnitedHealthcare,"['US', 'Louisiana', 'Richland Parish', 'Delhi']","Delhi, Richland Parish",Adzuna::API::Response::Location,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,,
5780300003,0,89492.0,-80.324287,"Focus Staff is seeking a travel nurse RN Med Surg for a travel nursing job in Winston-Salem, North Carolina. Job Description & Requirements Specialty: Med Surg Discipline: RN Start Date: 07/06/2026 Duration: 13 weeks 36 hours per week Shift: 12 hours, days Employment Type: Travel Want to be a crucial part of the care continuum? Join the Focus Staff team as a travel Medical/Surgical Nurse (Med/Surg RN) for a rewarding travel contract in Winston-Salem, NC. Your daily work will directly contribute…",36.095314,"Travel Nurse RN - Med Surg - $1,721 per week",https://www.adzuna.com/details/5780300003?utm_medium=api&utm_source=abfa41a4,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc4MDMwMDAwMyIsInMiOiJsckhmVndGejhSR2U0WndMMHdOUzZ3In0.fj6mnk1Id31JFekNYj3JFF2REb39DZ3nGTSINwM6-Iw,2026-06-28T10:46:01Z,0.0,Adzuna::API::Response::Job,Adzuna::API::Response::Company,Focus,"['US', 'North Carolina', 'Forsyth County', 'Hanes']","Hanes, Forsyth County",Adzuna::API::Response::Location,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,,contract
5780300011,1,96006.01,-76.880632,"Responsibilities  This is an on-call position. Noblis MSD’s mission is to support the Naval Sea Systems Command (NAVSEA) and, Naval Surface Warfare Center (NSWCPD) and their missions to enable research, development, test and evaluation, acquisition, engineering, systems integration, in-service and fleet engineering with cybersecurity, comprehensive logistics, and life-cycle savings. Noblis MSD is seeking an on-call CAD Designer with a background in submarine communication systems to support spe…",40.264598,CAD Designer - On-Call,https://www.adzuna.com/details/5780300011?utm_medium=api&utm_source=abfa41a4,eyJhbGciOiJIUzI1NiJ9.eyJzIjoibHJIZlZ3Rno4UkdlNFp3TDB3TlM2dyIsImkiOiI1NzgwMzAwMDExIn0.VfY2FESbL_tWYDtZlhWQzzYKsqjriGs8Od8paAGoopM,2026-06-28T10:46:01Z,96006.01,Adzuna::API::Response::Job,Adzuna::API::Response::Company,Noblis,"['US', 'Pennsylvania', 'Dauphin County', 'West End']","West End, Dauphin County",Adzuna::API::Response::Location,Engineering Jobs,Adzuna::API::Response::Category,engineering-jobs,part_time,
5780300044,1,28059.72,-78.194305,"Legal Administrative Specialist (In-Court Services) As a Legal Administrative Specialist (In-Court Services) GS-0901-9/11, your typical work assignments may include the following under supervision: Organizing case files for Master Calendar Hearings; Generating, assembling and providing required case files to the Immigration Judge; Providing assistance with processing inquiries, legal notices and calendaring processes and procedures; Processing legal correspondence and legal documents; Processin…",42.996891,Legal Administrative Specialist (In-Court Services),https://www.adzuna.com/details/5780300044?utm_medium=api&utm_source=abfa41a4,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc4MDMwMDA0NCIsInMiOiJsckhmVndGejhSR2U0WndMMHdOUzZ3In0.DpYcky9vGy4o2x-yXN_hB0nORUrZiMfVHCbm8v39fWg,2026-06-28T10:46:01Z,28059.72,Adzuna::API::Response::Job,Adzuna::API::Response::Company,Department of Justice,"['US', 'New York', 'Genesee County', 'Batavia']","Batavia, Genesee County",Adzuna::API::Response::Location,Legal Jobs,Adzuna::API::Response::Category,legal-jobs,,
5780300021,1,43261.62,-74.358765,"Overview At SCA Health, we believe health care is about people – the patients we serve, the physicians we support and the teammates who push us forward. Behind every successful facility, procedure or innovation is a team of 15,000 professionals working together, learning from each other and living out the mission, vision and values that define our organization. As part of Optum, SCA Health is redefining specialty care by developing more accessible, patient-centered practice solutions for a netw…",40.676752,"Registered Nurse Endoscopy II, Pool - Morris Avenue Endoscopy",https://www.adzuna.com/details/5780300021?utm_medium=api&utm_source=abfa41a4,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc4MDMwMDAyMSIsInMiOiJsckhmVndGejhSR2U0WndMMHdOUzZ3In0.YW2kdyG0TID5yuJUokyG8avDuchJzxE9XfngBW1Im2c,2026-06-28T10:46:01Z,43261.62,Adzuna::API::Response::Job,Adzuna::API::Response::Company,Surgery Care Affiliates,"['US', 'New Jersey', 'Union County', 'Mountainside']","Mountainside, Union County",Adzuna::API::Response::Location,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,,
5780300058,1,41919.32,-72.695659,"Details Client Name Trinity Health - Saint Francis Hospital Medical Center- Hartford Job Type Travel Offering Nursing Profession RN - Registered Nurse Specialty Telemetry Job ID 36443318 Job Title RN - Registered Nurse - Telemetry Weekly Pay $2255.0 Shift Details Shift 3x12 - Nights, 7pm - 7am Scheduled Hours 36 Job Order Details Start Date 07/13/2026 End Date 10/11/2026 Duration 13 Week(s) Job Description Treva Workforce is an award-winning travel agency based in Michigan, with contracts acros…",41.792693,RN - Registered Nurse - Telemetry,https://www.adzuna.com/details/5780300058?utm_medium=api&utm_source=abfa41a4,eyJhbGciOiJIUzI1NiJ9.eyJzIjoibHJIZlZ3Rno4UkdlNFp3TDB3TlM2dyIsImkiOiI1NzgwMzAwMDU4In0.rfOMg66cwqCWaY5iWBU_oyktKtmxB4UxyBWHWKHDulo,2026-06-28T10:46:01Z,41919.32,Adzuna::API::Response::Job,Adzuna::API::Response::Company,Trinity Health - Saint Francis Hospital Medical Center- Hartford,"['US', 'Connecticut', 'Hartford County', 'Blue Hills']","Blue Hills, Hartford County",Adzuna::API::Response::Location,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,,contract
5780300045,1,54474.19,-106.061012,Job Details Emergency Department RN Work Schedule: Days/Nights Sign-on bonus & relocation available for qualified candidates. We are looking for a healthcare professional who is ready to provide exceptional patient care in this permanent position. This is an excellent opportunity to expand your healthcare career and take the next step in your professional journey. CoreMedical Group is a nationally recognized leader in the medical recruitment and employment industry. Core will provide you with d…,35.990124,RN - Registered Nurse - Emergency Room,https://www.adzuna.com/details/5780300045?utm_medium=api&utm_source=abfa41a4,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc4MDMwMDA0NSIsInMiOiJsckhmVndGejhSR2U0WndMMHdOUzZ3In0.wMtBR5zOUqBpVQbczMXIVIhurI7ozqEKZF2Bo3970ns,2026-06-28T10:46:01Z,54474.19,Adzuna::API::Response::Job,Adzuna::API::Response::Company,CoreMedical Group,"['US', 'New Mexico', 'Rio Arriba County', 'San Pedro']","San Pedro, Rio Arriba County",Adzuna::API::Response::Location,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,,permanent
5780300063,1,59101.91,-123.153521,"Job Address: 100 Laurel DriveElkton, MD 21921 A DEEPER COMPASSION, FOR A HIGHER PURPOSE Nurses are at the heart of our world-class, patient-centered standard of care. Day in and day out, they go the extra mile to make a lasting difference in the lives of our residents and their families. Travel that extra mile with a team that will encourage you to make a difference! Laurelwood Healthcare Center is seeking LPNs with heart, empathy, and a little extra love to provide to our patients. Starting Ra…",45.443284,"LPN Licensed Practical Nurse, PRN",https://www.adzuna.com/details/5780300063?utm_medium=api&utm_source=abfa41a4,eyJhbGciOiJIUzI1NiJ9.eyJzIjoibHJIZlZ3Rno4UkdlNFp3TDB3TlM2dyIsImkiOiI1NzgwMzAwMDYzIn0.3clgNKgmhAgcwOirS1_CXCSx9g-HPIocNs4D3NrMezo,2026-06-28T10:46:01Z,59101.91,Adzuna::API::Response::Job,Adzuna::API::Response::Company,CommuniCare Family of Companies,"['US', 'Oregon', 'Washington County', 'Gaston']","Gaston, Washington County",Adzuna::API::Response::Location,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,full_time,
