salary_is_predicted,__CLASS__,id,adref,title,redirect_url,salary_min,longitude,description,salary_max,created,latitude,category.label,category.__CLASS__,category.tag,location.display_name,location.area,location.__CLASS__,company.display_name,company.__CLASS__,contract_time,contract_type
1,Adzuna::API::Response::Job,5873205494,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg3MzIwNTQ5NCIsInMiOiI2TlVUc0EycThSR3pUOWNTMVNCbWZBIn0.qoRgkAz49RLF0eGW_fDIG9hUQpBb3h5toMfPQiRWl5c,"Family Medicine or Internal Medicine Physician | San Francisco, CA | $200K Forgivable Loan",https://www.adzuna.com/land/ad/5873205494?se=6NUTsA2q8RGzT9cS1SBmfA&utm_medium=api&utm_source=abfa41a4&v=2DE848D898885F62364DFE0F3C5EC69F7CB6F87E,259959.9,-122.486919,"Job Description Job Description Our organization is excited to present an opportunity for either an Internal Medicine or Family Physician to become part of a leading, innovative, and rapidly expanding team of healthcare providers. Our clinics offer the benefits of a community-oriented private practice while being backed by a larger, multispecialty organization. Join us in one of the most sought-after locations in the United States, where you can easily access beautiful beaches, mountain activit…",259959.9,2026-09-06T11:55:34Z,37.613825,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,"Pacifica, San Mateo County","['US', 'California', 'San Mateo County', 'Pacifica']",Adzuna::API::Response::Location,Sutter West Bay Medical Group,Adzuna::API::Response::Company,,
1,Adzuna::API::Response::Job,5873205510,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg3MzIwNTUxMCIsInMiOiI2TlVUc0EycThSR3pUOWNTMVNCbWZBIn0.M_LMuaF3H4ByV4zlExl5sIcTqDmeJqpkNCDsLP1j2v8,Radiologist,https://www.adzuna.com/land/ad/5873205510?se=6NUTsA2q8RGzT9cS1SBmfA&utm_medium=api&utm_source=abfa41a4&v=CB77F3EAD13CC5B91885D257037BAB52ED7A3110,184751.89,-105.774154,"Job Description Job Description Job Opportunity: Radiologist We are looking for a dedicated Radiologist to deliver consistent in-person support for the vital clinical services within our Radiology Department. This role involves performing Fluoroscopy, MSK injections, Diagnostic Mammography, and other procedures that require a physical presence to maintain high-quality patient care and service continuity. Position Details Job Title: Physician-Radiology Employment Type: Full-Time Practice Type: H…",184751.89,2026-09-06T11:55:34Z,33.157585,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,"Mescalero, Otero County","['US', 'New Mexico', 'Otero County', 'Mescalero']",Adzuna::API::Response::Location,Department of Veterans Affairs,Adzuna::API::Response::Company,,
1,Adzuna::API::Response::Job,5873205449,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNk5VVHNBMnE4Ukd6VDljUzFTQm1mQSIsImkiOiI1ODczMjA1NDQ5In0.NW4QpWGRhTe_xSvYJX1W_J3b6oi45liTAtE07a2JsHg,Respiratory Therapist,https://www.adzuna.com/land/ad/5873205449?se=6NUTsA2q8RGzT9cS1SBmfA&utm_medium=api&utm_source=abfa41a4&v=8F5372C3FBD43391635AAA67E55CB412372FE471,51694.74,-89.990382,"Job Description Job Description Respiratory Therapist Career Opportunity Join Our Organization's Respiratory Care Family: A Career of Impact Are you looking for a profession that aligns with your values and serves your community? Our organization invites you to become part of our supportive family, where you will feel welcomed from the very start. As a Respiratory Therapist , you will play a crucial role in achieving positive outcomes for patients dealing with respiratory issues. Picture yourse…",51694.74,2026-09-06T11:55:34Z,38.588939,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,"Fairview Heights, Saint Clair County","['US', 'Illinois', 'Saint Clair County', 'Fairview Heights']",Adzuna::API::Response::Location,The Rehabilitation Institute of Southern Illinois,Adzuna::API::Response::Company,,
1,Adzuna::API::Response::Job,5873205479,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNk5VVHNBMnE4Ukd6VDljUzFTQm1mQSIsImkiOiI1ODczMjA1NDc5In0.3OFVz8ZCZIpC8BTbNjFBVlA9PEk3_mpxfGSehrv71dE,Maternal Fetal Medicine Physician,https://www.adzuna.com/land/ad/5873205479?se=6NUTsA2q8RGzT9cS1SBmfA&utm_medium=api&utm_source=abfa41a4&v=81E233D0CE362AB65ECAFDAFEAB2EC1DF821D077,254272.36,-76.844972,"Job Description Job Description Join Our Team as a Maternal-Fetal Medicine Physician Our organization is dedicated to women's health and is excited to welcome maternal-fetal medicine physicians to our locations in Silver Spring, Maryland, and Northern Virginia. We offer comprehensive care for women at every stage of life, from adolescence and family planning to post-menopausal wellness. When you become part of our team, you will discover a wealth of opportunities. We emphasize your clinical ski…",254272.36,2026-09-06T11:55:34Z,38.967889,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,"Lanham Seabrook, Prince George's County","['US', 'Maryland', ""Prince George's County"", 'Lanham Seabrook']",Adzuna::API::Response::Location,Advantia Health,Adzuna::API::Response::Company,,
1,Adzuna::API::Response::Job,5873205518,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg3MzIwNTUxOCIsInMiOiI2TlVUc0EycThSR3pUOWNTMVNCbWZBIn0.w3JPb3phCl9kNGMYoBjIfADY6EYrIIo4hv6TTcNmDeM,"Vice Chair of Research, Psychological Services and Behavioral Health Service Line / Senior Research",https://www.adzuna.com/land/ad/5873205518?se=6NUTsA2q8RGzT9cS1SBmfA&utm_medium=api&utm_source=abfa41a4&v=686EDC8C9D4EBFC97D22B185D785959B46D67C73,102130.34,-81.72947,"Job Description Job Description Vice Chair of Research, Psychological Services & Behavioral Health Service Line / Senior Research Scientist Position Overview: We are looking for a highly skilled and passionate clinical researcher to take on the role of Vice Chair of Research for the Psychological Services & Behavioral Health Service Line, as well as serve as a Senior Research Scientist. This unique position combines leadership, research, education, and administrative duties aimed at furthering …",102130.34,2026-09-06T11:55:34Z,41.388641,Scientific & QA Jobs,Adzuna::API::Response::Category,scientific-qa-jobs,"Parma, Cuyahoga County","['US', 'Ohio', 'Cuyahoga County', 'Parma']",Adzuna::API::Response::Location,Akron Children's,Adzuna::API::Response::Company,,
1,Adzuna::API::Response::Job,5873205464,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg3MzIwNTQ2NCIsInMiOiI2TlVUc0EycThSR3pUOWNTMVNCbWZBIn0.VRo855wGHLHXkqzrwdj1NfE9l8MogOC9To6YOiMPXwY,Registered Dental Hygienist,https://www.adzuna.com/land/ad/5873205464?se=6NUTsA2q8RGzT9cS1SBmfA&utm_medium=api&utm_source=abfa41a4&v=026CF2568B12EC51CBE53E0326CC271AD70BA151,112226.55,-84.793292,"Job Description Job Description Registered Dental Hygienist (RDH) – Part-Time Opportunity Are you passionate about creating smiles and building lasting relationships with patients? Do you believe that every patient deserves exceptional care, treating them like family? If so, we invite you to consider joining our dedicated team. At our organization, we pride ourselves on fostering a warm and welcoming environment. Our practice is centered around family values, and we are in search of a compassio…",112226.55,2026-09-06T11:55:34Z,39.856993,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,"New Paris, Preble County","['US', 'Ohio', 'Preble County', 'New Paris']",Adzuna::API::Response::Location,"Steven Parker, DDS",Adzuna::API::Response::Company,,
1,Adzuna::API::Response::Job,5873205485,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNk5VVHNBMnE4Ukd6VDljUzFTQm1mQSIsImkiOiI1ODczMjA1NDg1In0.XmZtzyhzzQY4thrPI-hrCbfOD_ztjfc-34Dzn9_fw3M,Inpatient Rehabilitation Occupational Therapist,https://www.adzuna.com/land/ad/5873205485?se=6NUTsA2q8RGzT9cS1SBmfA&utm_medium=api&utm_source=abfa41a4&v=6ECC754C956826BFB1071C2CEB9663255969C6B5,66325.53,-100.560898,"Job Description Job Description Exciting Opportunity for Occupational Therapists Your Purpose Awaits, Close to Home Are you seeking a career that transcends mere employment, one that resonates with your values and community? We are dedicated to fostering positive transformations in local areas through outstanding Occupational Therapy services, empowering individuals towards greater independence and enhanced quality of life. Imagine the chance to make a significant difference in the lives of pat…",66325.53,2026-09-06T11:55:34Z,31.54699,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,"San Angelo, Tom Green County","['US', 'Texas', 'Tom Green County', 'San Angelo']",Adzuna::API::Response::Location,"Shannon Rehabilitation Hospital, an affiliate of Encompass Health",Adzuna::API::Response::Company,,
1,Adzuna::API::Response::Job,5873205424,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg3MzIwNTQyNCIsInMiOiI2TlVUc0EycThSR3pUOWNTMVNCbWZBIn0.enLtLOKv8K59ujsyCjIsQ_ZkXxt5j7oHeiO3NjxUm9o,Breast Surgeon,https://www.adzuna.com/land/ad/5873205424?se=6NUTsA2q8RGzT9cS1SBmfA&utm_medium=api&utm_source=abfa41a4&v=73A5FC9EF6136C56B68830A573C7A5F64FB4FFC6,123487.6,-84.388372,"Job Description Job Description Job Opening: Breast Surgeon We are excited to announce a vacancy for a Breast Surgeon within our organization. This role involves providing care at clinical sites located in the Atlanta Metro area, specifically at Emory Decatur and Emory Saint Joseph's Hospitals, as well as our associated ambulatory surgery centers. Our organization employs a well-established, multidisciplinary team approach to effectively manage breast cancer patients. Preferred Qualifications F…",123487.6,2026-09-06T11:55:34Z,33.755711,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,"Atlanta, Fulton County","['US', 'Georgia', 'Fulton County', 'Atlanta']",Adzuna::API::Response::Location,Kaiser Permanente The Southeast Permanente Medical Group,Adzuna::API::Response::Company,,
1,Adzuna::API::Response::Job,5873205463,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg3MzIwNTQ2MyIsInMiOiI2TlVUc0EycThSR3pUOWNTMVNCbWZBIn0.PoNCEl9alIEwtpLIf1g9WmCmsYv67YwmC5GLFawGRgk,OT Melbourne FL Healthcare Career,https://www.adzuna.com/land/ad/5873205463?se=6NUTsA2q8RGzT9cS1SBmfA&utm_medium=api&utm_source=abfa41a4&v=FE1591BF16B9D52C02D5DB0744562CC23CE99BCE,121887.48,-80.565608,"Job Description Job Description Occupational Therapist Career Opportunity Your Calling, Close to Home and Heart Are you seeking a career that transcends mere employment, one that resonates with your values and community? We are committed to fostering positive transformations within local areas through outstanding Occupational Therapy services, empowering individuals towards greater independence and enhanced quality of life. Imagine the chance to make a significant difference in the lives of pat…",121887.48,2026-09-06T11:55:34Z,28.08946,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,"Indialantic, Brevard County","['US', 'Florida', 'Brevard County', 'Indialantic']",Adzuna::API::Response::Location,"Sea Pines Rehabilitation Hospital, an affiliate of Encompass Health",Adzuna::API::Response::Company,,
1,Adzuna::API::Response::Job,5873205460,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNk5VVHNBMnE4Ukd6VDljUzFTQm1mQSIsImkiOiI1ODczMjA1NDYwIn0.BrzIxJcJNR14xuOoAMBVdu9W07AR6rKjgxy-dYRZ6hs,Electrophysiology (EP) Cardiology Faculty Opportunity,https://www.adzuna.com/land/ad/5873205460?se=6NUTsA2q8RGzT9cS1SBmfA&utm_medium=api&utm_source=abfa41a4&v=AC497B03AC3FBEBC8F7BB932E6DA87474E0FFE48,143007.2,-94.681209,"Job Description Job Description Electrophysiology (EP) Cardiology Faculty Position Our Organization - Galveston, Texas About Us Our organization is a prominent academic health science center with a budget of $2.2 billion, featuring five hospitals, a comprehensive network of outpatient clinics, and various schools including Medicine, Nursing, Health Professions, Public and Population Health, and the Graduate School of Biomedical Sciences. Our research initiatives encompass all schools and ten di…",143007.2,2026-09-06T11:55:34Z,29.434563,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,"Galveston, Galveston County","['US', 'Texas', 'Galveston County', 'Galveston']",Adzuna::API::Response::Location,UTMB Health,Adzuna::API::Response::Company,,
1,Adzuna::API::Response::Job,5873205500,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg3MzIwNTUwMCIsInMiOiI2TlVUc0EycThSR3pUOWNTMVNCbWZBIn0.Rr0P9Yz44GYT6opmVIcac7L_l2UDlKm-s1xGtHPxR8M,Primary Care Physician,https://www.adzuna.com/land/ad/5873205500?se=6NUTsA2q8RGzT9cS1SBmfA&utm_medium=api&utm_source=abfa41a4&v=1333B18C316358FF2F1BCCD6CEA19DA40531A278,175345.31,-117.44,"Job Description Job Description Our organization is in search of dedicated and mission-driven Primary Care Physicians to provide exceptional care for our veterans. The VA Loma Linda Healthcare System is currently looking for Primary Care Physician Providers to support our Veterans, America's Heroes . This thrilling opportunity is available at our modern VA clinic located in Hemet! The clinic offers a range of services including primary care, behavioral health, telemedicine, preventive medicine,…",175345.31,2026-09-06T11:55:34Z,34.06,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,"Fontana, San Bernardino County","['US', 'California', 'San Bernardino County', 'Fontana']",Adzuna::API::Response::Location,Department of Veterans Affairs,Adzuna::API::Response::Company,,
1,Adzuna::API::Response::Job,5873205520,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNk5VVHNBMnE4Ukd6VDljUzFTQm1mQSIsImkiOiI1ODczMjA1NTIwIn0.9b8gtnrNXjL9IuFjDZy7uGKkMIWDMcUrlnczom4p_dk,OB/GYN Physician,https://www.adzuna.com/land/ad/5873205520?se=6NUTsA2q8RGzT9cS1SBmfA&utm_medium=api&utm_source=abfa41a4&v=7423B093ADCAA99D35FB74A902EEC95879D3F957,63245.25,-77.431099,"Job Description Job Description Job Description Purpose & Scope: The physician plays a vital role within the healthcare team, collaborating with other professionals to deliver comprehensive medical services to patients. Each physician's practice scope is established by the credentialing and privileging committee of the health system. The physician is responsible for supporting organizational objectives, budgetary goals, and performance metrics at an individual level. This role encompasses all m…",63245.25,2026-09-06T11:55:34Z,38.894279,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,"Chantilly, Fairfax County","['US', 'Virginia', 'Fairfax County', 'Chantilly']",Adzuna::API::Response::Location,VHC Health,Adzuna::API::Response::Company,,
1,Adzuna::API::Response::Job,5873205506,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNk5VVHNBMnE4Ukd6VDljUzFTQm1mQSIsImkiOiI1ODczMjA1NTA2In0.rSsZVV6Ka93oUytWrJqtwrsEEcgfPOVsPCB800Z1Kro,Primary Care Physician,https://www.adzuna.com/land/ad/5873205506?se=6NUTsA2q8RGzT9cS1SBmfA&utm_medium=api&utm_source=abfa41a4&v=E4462B3EA407CA91CB8ED66073020E938EEBB99D,153907.36,-122.004179,"Job Description Job Description Become a Champion of Comprehensive Care with a Focus on Work-Life Balance! Join our dedicated team as a Primary Care Physician at our organization’s Fairfield Clinic within the VA Northern California Health Care System! Are you passionate about primary care and dedicated to serving our nation's veterans? We invite you to become part of our outstanding team, committed to delivering high-quality primary care to those who have served. Located in Fairfield, CA, this …",153907.36,2026-09-06T11:55:34Z,38.288926,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,"Fairfield, Solano County","['US', 'California', 'Solano County', 'Fairfield']",Adzuna::API::Response::Location,Department of Veterans Affairs,Adzuna::API::Response::Company,,
1,Adzuna::API::Response::Job,5873205465,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNk5VVHNBMnE4Ukd6VDljUzFTQm1mQSIsImkiOiI1ODczMjA1NDY1In0.zjWGn2WxAsul1iqhPQTVBFolNx28mcJ07Iz6w7Gk9dg,MVP OB/GYN? We're hiring!,https://www.adzuna.com/land/ad/5873205465?se=6NUTsA2q8RGzT9cS1SBmfA&utm_medium=api&utm_source=abfa41a4&v=EFA72BBCB318CAA4460F433300914C5F4C90C15D,51383.36,-122.763985,"Job Description Job Description Practice the medicine you are passionate about, with the resources to advance and sustain your career. At our organization, our patients are at the heart of what we do. With 12 clinic locations and six hospitals throughout the Portland metropolitan area, we provide care to over 50,000 individuals annually, supporting them through every phase of life. We are the largest independent women's health group in Oregon, fully owned by clinicians. Why Physicians Choose Us…",51383.36,2026-09-06T11:55:34Z,45.384008,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,"Tualatin, Washington County","['US', 'Oregon', 'Washington County', 'Tualatin']",Adzuna::API::Response::Location,Women's Healthcare Associates,Adzuna::API::Response::Company,,
1,Adzuna::API::Response::Job,5873205507,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg3MzIwNTUwNyIsInMiOiI2TlVUc0EycThSR3pUOWNTMVNCbWZBIn0.SpcHgwZcxVOxU521sEh-bm_aSGGupeOGge7Qy6ZaJVk,Registered Nurse Cardiac Telemetry,https://www.adzuna.com/land/ad/5873205507?se=6NUTsA2q8RGzT9cS1SBmfA&utm_medium=api&utm_source=abfa41a4&v=7DD92C167FDDCD1A6C227EF5E0A1FD84A4190E3E,29346.91,-98.226955,"Job Description Job Description Job Opportunity: Registered Nurse - Cardiac Telemetry Unit Our organization is looking for a dedicated Registered Nurse to join our Cardiac Telemetry unit in San Antonio. In this position, you will deliver exceptional and compassionate care to adult patients experiencing cardiac issues. Key Responsibilities Administer continuous telemetry monitoring for patients. Conduct timely assessments of rhythm changes and implement evidence-based interventions. Work collabo…",29346.91,2026-09-06T11:55:34Z,29.561618,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,"Cibolo, Guadalupe County","['US', 'Texas', 'Guadalupe County', 'Cibolo']",Adzuna::API::Response::Location,Methodist Healthcare,Adzuna::API::Response::Company,,
1,Adzuna::API::Response::Job,5873205429,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg3MzIwNTQyOSIsInMiOiI2TlVUc0EycThSR3pUOWNTMVNCbWZBIn0.JKFuemI4HSIJjZ3JRjouaDTJLADckSg-tKHWeJH2Vuo,"Primary Care Physician | Sacramento, CA | New Natomas Clinic | Innovative Care Model",https://www.adzuna.com/land/ad/5873205429?se=6NUTsA2q8RGzT9cS1SBmfA&utm_medium=api&utm_source=abfa41a4&v=2B81A80D8AC952CAFDCA68AFFB413B9DD244E5ED,113533.64,-121.861588,"Job Description Job Description We are looking for a Primary Care Physician (Internal Medicine or Family Medicine) to join our team in Sacramento Natomas, CA! Our organization is in search of a Board Certified or Board Eligible physician in Internal Medicine or Family Medicine to become part of our expanding team, committed to delivering exceptional, patient-focused care for adults. We are thrilled to announce the launch of our second facility in Natomas, where we emphasize thorough diagnosis a…",113533.64,2026-09-06T11:55:34Z,38.691881,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,"Woodland, Yolo County","['US', 'California', 'Yolo County', 'Woodland']",Adzuna::API::Response::Location,Sutter Independent Physicians,Adzuna::API::Response::Company,,
1,Adzuna::API::Response::Job,5873205420,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg3MzIwNTQyMCIsInMiOiI2TlVUc0EycThSR3pUOWNTMVNCbWZBIn0.htb2VMHs5cqE87VSAPFHOoyp5bWt4ncNw79Zwz8Kaew,Local CDL-A Truck Drivers - Local Delivery Driver,https://www.adzuna.com/land/ad/5873205420?se=6NUTsA2q8RGzT9cS1SBmfA&utm_medium=api&utm_source=abfa41a4&v=1F2066F1FCDC52C44D38B48DE6D0DCA88046B352,66077.79,-123.207326,"Job Description Job Description Advance Your CDL-A Career with Us! Our drivers play a crucial role in transporting, supplying, and supporting some of America's most beloved brands. Our commitment to reliability and safety has established us as a leader in the industry for over 130 years. Join our team and experience the difference in driving—we offer competitive pay, strong and stable client partnerships, and ensure you return home safely and frequently. Sign-On Bonus and Benefits Immediate Ben…",66077.79,2026-09-06T11:55:34Z,45.115672,Travel Jobs,Adzuna::API::Response::Category,travel-jobs,"Amity, Yamhill County","['US', 'Oregon', 'Yamhill County', 'Amity']",Adzuna::API::Response::Location,"Mclane Company, Inc.",Adzuna::API::Response::Company,,
1,Adzuna::API::Response::Job,5873205439,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg3MzIwNTQzOSIsInMiOiI2TlVUc0EycThSR3pUOWNTMVNCbWZBIn0.jtkdrBwOhyVx7NwYxGVSnQwpYvF_Sr-zAInG7KA0py8,"Physical Therapist (PT) Hiring for all positions, full-time and PRN available.",https://www.adzuna.com/land/ad/5873205439?se=6NUTsA2q8RGzT9cS1SBmfA&utm_medium=api&utm_source=abfa41a4&v=F223A0091FA661E2BFAB2DEFAC4F3441C1EF8F5F,78593.57,-95.425376,"Job Description Job Description Exciting Opportunity for Physical Therapists Full-time and PRN positions are currently available. Competitive rates for PRN roles as well. Join a Team That Prioritizes Your Passion for Care Are you looking for a rewarding career that feels like home and allows you to make a significant difference? At our organization, you will have the chance to provide outstanding care and support to our patients, witnessing their incredible progress firsthand. As a Physical The…",78593.57,2026-09-06T11:55:34Z,30.31203,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,"Conroe, Montgomery County","['US', 'Texas', 'Montgomery County', 'Conroe']",Adzuna::API::Response::Location,Encompass Health Rehabilitation Hospital of The Woodlands,Adzuna::API::Response::Company,,
1,Adzuna::API::Response::Job,5873205458,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg3MzIwNTQ1OCIsInMiOiI2TlVUc0EycThSR3pUOWNTMVNCbWZBIn0.hqVx5OQYJ4dpdhhv1dqVSmi3_nDJ42hqJ9ipMG1CW7M,Speech Pathologist,https://www.adzuna.com/land/ad/5873205458?se=6NUTsA2q8RGzT9cS1SBmfA&utm_medium=api&utm_source=abfa41a4&v=3EEA68CB3730500C2FB2798A91154A9F7DBD17A0,60822.71,-75.440475,"Job Description Job Description I'm here to help! Please provide the job description you'd like me to rewrite, and I'll get started on it.",60822.71,2026-09-06T11:55:34Z,39.917333,Trade & Construction Jobs,Adzuna::API::Response::Category,trade-construction-jobs,"Lima, Delaware County","['US', 'Pennsylvania', 'Delaware County', 'Lima']",Adzuna::API::Response::Location,Encompass Health Rehabilitation Hospital of Lower Providence,Adzuna::API::Response::Company,,
1,Adzuna::API::Response::Job,5873205477,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNk5VVHNBMnE4Ukd6VDljUzFTQm1mQSIsImkiOiI1ODczMjA1NDc3In0.89Wan47aEc2M6UM2C--HM1WCeDXwYGRbiDdUHvaoGcM,CDL-A Dry Van Driver | Regional | Home Weekly,https://www.adzuna.com/land/ad/5873205477?se=6NUTsA2q8RGzT9cS1SBmfA&utm_medium=api&utm_source=abfa41a4&v=EE5233A108382B3C139510F9D252AEDE11EAD887,104851.35,-82.829063,"Job Description Job Description Our organization is seeking CDL-A Dry Van drivers for local, dedicated, and regional routes, offering flexible home time and no-touch freight options.Compensation Earn between $0.54 and $0.60 per mile Guaranteed minimum of $1,350 per week Incentives for safety and additional pay opportunities Home Time Regional drivers can expect to be home weekly Freight Details All freight is 100% no-touch dry van Routes typically range from 400 to 500 miles No routes will be a…",104851.35,2026-09-06T11:55:34Z,39.604785,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,"Stoutsville, Fairfield County","['US', 'Ohio', 'Fairfield County', 'Stoutsville']",Adzuna::API::Response::Location,Wooster Motor Ways,Adzuna::API::Response::Company,,
1,Adzuna::API::Response::Job,5873205422,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg3MzIwNTQyMiIsInMiOiI2TlVUc0EycThSR3pUOWNTMVNCbWZBIn0.ODq98MRzFNo3g137OkK8mjp7N0TmMj0nrDhzEWfldNE,Occupational Therapist,https://www.adzuna.com/land/ad/5873205422?se=6NUTsA2q8RGzT9cS1SBmfA&utm_medium=api&utm_source=abfa41a4&v=253F38A44818BE6ECA7A01BDB4D34F87F0395109,95755.65,,"Job Description Job Description Occupational Therapist Career Opportunity - PRN Schedule Your Calling, Close to Home and Heart Are you seeking a career that transcends mere employment, one that resonates with your values and community? We are dedicated to fostering positive transformations within local areas through outstanding Occupational Therapy services, empowering individuals towards greater independence and enhanced quality of life. Imagine the chance to make a significant difference in t…",95755.65,2026-09-06T11:55:34Z,,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,US,['US'],Adzuna::API::Response::Location,Encompass Health Rehabilitation Hospital of Northern Kentucky,Adzuna::API::Response::Company,,
1,Adzuna::API::Response::Job,5873205511,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg3MzIwNTUxMSIsInMiOiI2TlVUc0EycThSR3pUOWNTMVNCbWZBIn0.pg2EFzdmb8pmqzrzkz1v3WaaEBSE_yF-oLqWNuO4lzI,Physical Therapist Assistant,https://www.adzuna.com/land/ad/5873205511?se=6NUTsA2q8RGzT9cS1SBmfA&utm_medium=api&utm_source=abfa41a4&v=33D7697080AB6E4577960DD248BE1C778C405AE8,67606.8,-105.022762,"Job Description Job Description Become a part of our organization as a Physical Therapist Assistant in Colorado Springs, CO. In this position, you will collaborate closely with licensed physical therapists to deliver exceptional rehabilitative care to our residents, aiding them in reaching their mobility and wellness objectives through tailored treatment plans and empathetic support. Key Responsibilities Support physical therapists in executing treatment plans and therapeutic exercises. Track a…",67606.8,2026-09-06T11:55:34Z,38.425,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,"Penrose, Fremont County","['US', 'Colorado', 'Fremont County', 'Penrose']",Adzuna::API::Response::Location,Springs Village Care Center,Adzuna::API::Response::Company,,
1,Adzuna::API::Response::Job,5873205466,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNk5VVHNBMnE4Ukd6VDljUzFTQm1mQSIsImkiOiI1ODczMjA1NDY2In0.SxxJ4213e8vtTCgTei5NicSa74qPoXI2KUN6I9P9iN8,BCBA Clinical Supervisor,https://www.adzuna.com/land/ad/5873205466?se=6NUTsA2q8RGzT9cS1SBmfA&utm_medium=api&utm_source=abfa41a4&v=8018F894BAEAFBB98FBCA76CB5846518983D3138,90667.41,-117.185294,"Job Description Job Description Job Overview & Requirements Compensation: $80,000 - $90,000 annually, full-time, based on experience. Essential Qualifications: Master’s degree in a relevant discipline. BCBA certification is mandatory. Benefits of Joining Our Organization: Comprehensive Medical, Dental, and Vision insurance. 401k retirement plan. Performance-based bonuses. Generous leave policy, including vacation, sick days, and holidays. A remarkable professional culture within the industry. A…",90667.41,2026-09-06T11:55:34Z,33.655739,Social work Jobs,Adzuna::API::Response::Category,social-work-jobs,"Menifee, Riverside County","['US', 'California', 'Riverside County', 'Menifee']",Adzuna::API::Response::Location,Intercare Therapy,Adzuna::API::Response::Company,,
1,Adzuna::API::Response::Job,5873205440,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNk5VVHNBMnE4Ukd6VDljUzFTQm1mQSIsImkiOiI1ODczMjA1NDQwIn0.Nx-lzktfdTtMkMY_XU8Xba7DdEiiKe23mvozjIFf_qU,"Driver- Northfield, MN",https://www.adzuna.com/land/ad/5873205440?se=6NUTsA2q8RGzT9cS1SBmfA&utm_medium=api&utm_source=abfa41a4&v=C1BB96D164FDD00EFA175AE924DE760212BEE6EF,66409.14,-93.352723,"Job Description Job Description Advance Your CDL-A Career! Join our team of dedicated drivers who play a crucial role in transporting, supplying, and supporting some of America’s most beloved brands. Our commitment to reliability and safety has established us as a leader in the industry for over 130 years. Experience the difference with us—enjoy competitive pay, strong client relationships, and a schedule that allows you to return home safely and frequently. This is why our drivers build enduri…",66409.14,2026-09-06T11:55:34Z,44.529686,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,"Webster, Rice County","['US', 'Minnesota', 'Rice County', 'Webster']",Adzuna::API::Response::Location,"Mclane Company, Inc.",Adzuna::API::Response::Company,,
