__CLASS__,longitude,adref,salary_max,latitude,description,title,created,salary_is_predicted,salary_min,id,redirect_url,company.__CLASS__,company.display_name,category.label,category.tag,category.__CLASS__,location.display_name,location.__CLASS__,location.area,contract_type,contract_time
Adzuna::API::Response::Job,-93.820283,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc3NDk2MjQ2NyIsInMiOiJNR1k2MnVKdjhSR3hMWWFwc3ozcVhnIn0.aNvC4n5laQcRW68u3_zRL1VRkRDKVH5AFIhQP_mwjGs,112000.0,41.875199,"Now Hiring Regional Reefer Drivers - $5,000 Sign On Bonus!. Now Hiring Regional Reefer Drivers – Prioritize Productivity, Not Seniority! Looking for a career where your hard work and availability—not tenure—determine your success? Decker Truck Line is hiring Regional Reefer Home Weekly Drivers and giving motivated drivers the opportunity to maximize miles and earnings. If you’re ready to be productive, we’ll keep you moving and help you hit your goals. $5,000 Sign-On Bonus Experienced Drivers D…",CDL-A Company Driver - 1yr EXP Required - Regional - Reefer - $112k per year - Decker,2026-06-24T11:08:27Z,0,0.0,5774962467,https://www.adzuna.com/land/ad/5774962467?se=MGY62uJv8RGxLYapsz3qXg&utm_medium=api&utm_source=abfa41a4&v=2520C5178B584465C152EF5E3A2BD9D93C0D73A2,Adzuna::API::Response::Company,Decker,Travel Jobs,travel-jobs,Adzuna::API::Response::Category,"Madrid, Boone County",Adzuna::API::Response::Location,"['US', 'Iowa', 'Boone County', 'Madrid']",,full_time
Adzuna::API::Response::Job,-94.098166,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc3NDk2MjQ1NyIsInMiOiJNR1k2MnVKdjhSR3hMWWFwc3ozcVhnIn0.-_-PvUZctJ12fR5CeCQHpw0_wuhvG1wRnKHf0vis_XY,112000.0,41.840365,"Now Hiring Regional Reefer Drivers - $5,000 Sign On Bonus!. Now Hiring Regional Reefer Drivers – Prioritize Productivity, Not Seniority! Looking for a career where your hard work and availability—not tenure—determine your success? Decker Truck Line is hiring Regional Reefer Home Weekly Drivers and giving motivated drivers the opportunity to maximize miles and earnings. If you’re ready to be productive, we’ll keep you moving and help you hit your goals. $5,000 Sign-On Bonus Experienced Drivers D…",Class A CDL Company Driver - 1yr EXP Required - Regional - Reefer - $112k per year - Decker,2026-06-24T11:08:27Z,0,0.0,5774962457,https://www.adzuna.com/land/ad/5774962457?se=MGY62uJv8RGxLYapsz3qXg&utm_medium=api&utm_source=abfa41a4&v=5A9216863BB6E72C761FF47256781C62371F18BB,Adzuna::API::Response::Company,Decker,Travel Jobs,travel-jobs,Adzuna::API::Response::Category,"Perry, Dallas County",Adzuna::API::Response::Location,"['US', 'Iowa', 'Dallas County', 'Perry']",,full_time
Adzuna::API::Response::Job,-93.45124,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTUdZNjJ1SnY4Ukd4TFlhcHN6M3FYZyIsImkiOiI1Nzc0OTYyNDU4In0.nzqdzMKryFGE8EsJ_mDRfrMy8gjMu5G5yX31IuIJ7Tw,112000.0,42.019059,"Now Hiring Regional Reefer Drivers - $5,000 Sign On Bonus!. Now Hiring Regional Reefer Drivers – Prioritize Productivity, Not Seniority! Looking for a career where your hard work and availability—not tenure—determine your success? Decker Truck Line is hiring Regional Reefer Home Weekly Drivers and giving motivated drivers the opportunity to maximize miles and earnings. If you’re ready to be productive, we’ll keep you moving and help you hit your goals. $5,000 Sign-On Bonus Experienced Drivers D…",Class A CDL Company Driver - 1yr EXP Required - Regional - Reefer - $112k per year - Decker,2026-06-24T11:08:27Z,0,0.0,5774962458,https://www.adzuna.com/land/ad/5774962458?se=MGY62uJv8RGxLYapsz3qXg&utm_medium=api&utm_source=abfa41a4&v=1C2F930DA8F0973EF08D8FCB5473D278F65D4C01,Adzuna::API::Response::Company,Decker,Travel Jobs,travel-jobs,Adzuna::API::Response::Category,"Nevada, Story County",Adzuna::API::Response::Location,"['US', 'Iowa', 'Story County', 'Nevada']",,full_time
Adzuna::API::Response::Job,-94.029247,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc3NDk2MjQ3NSIsInMiOiJNR1k2MnVKdjhSR3hMWWFwc3ozcVhnIn0.4C8GIJVsLmZSgPjvxUj9UcLSITNPQLwJPSqZwAeFHkw,112000.0,42.03928,"Now Hiring Regional Reefer Drivers - $5,000 Sign On Bonus!. Now Hiring Regional Reefer Drivers – Prioritize Productivity, Not Seniority! Looking for a career where your hard work and availability—not tenure—determine your success? Decker Truck Line is hiring Regional Reefer Home Weekly Drivers and giving motivated drivers the opportunity to maximize miles and earnings. If you’re ready to be productive, we’ll keep you moving and help you hit your goals. $5,000 Sign-On Bonus Experienced Drivers D…",Class A CDL Company Driver - 1yr EXP Required - Regional - Reefer - $112k per year - Decker,2026-06-24T11:08:27Z,0,0.0,5774962475,https://www.adzuna.com/land/ad/5774962475?se=MGY62uJv8RGxLYapsz3qXg&utm_medium=api&utm_source=abfa41a4&v=145424E84C4F2AB7B7F50E01190DD3EA9EB3181A,Adzuna::API::Response::Company,Decker,Travel Jobs,travel-jobs,Adzuna::API::Response::Category,"Ogden, Boone County",Adzuna::API::Response::Location,"['US', 'Iowa', 'Boone County', 'Ogden']",,full_time
Adzuna::API::Response::Job,-93.266147,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWnZCazItSnY4Ukd4TFlhcHN6M3FYZyIsImkiOiI1Nzc0OTYyNDYxIn0.vUMJRGLfxe0pkPSdFZgxiUbZyt1X59GhQtJGL7o5Wbo,112000.0,42.520913,"Now Hiring Regional Reefer Drivers - $5,000 Sign On Bonus!. Now Hiring Regional Reefer Drivers – Prioritize Productivity, Not Seniority! Looking for a career where your hard work and availability—not tenure—determine your success? Decker Truck Line is hiring Regional Reefer Home Weekly Drivers and giving motivated drivers the opportunity to maximize miles and earnings. If you’re ready to be productive, we’ll keep you moving and help you hit your goals. $5,000 Sign-On Bonus Experienced Drivers D…",Regional Truck Driver Company - 1yr EXP Required - Reefer - $112k per year - Decker,2026-06-24T11:08:27Z,0,0.0,5774962461,https://www.adzuna.com/land/ad/5774962461?se=ZvBk2-Jv8RGxLYapsz3qXg&utm_medium=api&utm_source=abfa41a4&v=9DC4920F58F39EC89F65B52E112D399CA3765D51,Adzuna::API::Response::Company,Decker,Travel Jobs,travel-jobs,Adzuna::API::Response::Category,"Iowa Falls, Hardin County",Adzuna::API::Response::Location,"['US', 'Iowa', 'Hardin County', 'Iowa Falls']",,full_time
Adzuna::API::Response::Job,-93.604657,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWnZCazItSnY4Ukd4TFlhcHN6M3FYZyIsImkiOiI1Nzc0OTYyNDcxIn0.IqTofhdKNSGlbSx6GnPWYGhnSEfV6oGht44e1BKn6lc,112000.0,41.896203,"Now Hiring Regional Reefer Drivers - $5,000 Sign On Bonus!. Now Hiring Regional Reefer Drivers – Prioritize Productivity, Not Seniority! Looking for a career where your hard work and availability—not tenure—determine your success? Decker Truck Line is hiring Regional Reefer Home Weekly Drivers and giving motivated drivers the opportunity to maximize miles and earnings. If you’re ready to be productive, we’ll keep you moving and help you hit your goals. $5,000 Sign-On Bonus Experienced Drivers D…",Regional Truck Driver Company - 1yr EXP Required - Reefer - $112k per year - Decker,2026-06-24T11:08:27Z,0,0.0,5774962471,https://www.adzuna.com/land/ad/5774962471?se=ZvBk2-Jv8RGxLYapsz3qXg&utm_medium=api&utm_source=abfa41a4&v=A5E3A53DC575807BABAEB86A3F6A69B2B2139D8D,Adzuna::API::Response::Company,Decker,Travel Jobs,travel-jobs,Adzuna::API::Response::Category,"Huxley, Story County",Adzuna::API::Response::Location,"['US', 'Iowa', 'Story County', 'Huxley']",,full_time
Adzuna::API::Response::Job,-93.25486,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc3NDk2MjQ0OCIsInMiOiJadkJrMi1KdjhSR3hMWWFwc3ozcVhnIn0.toW-V4e-XZHWMVgkSAPawpx2Rj0HmFcsQTwv81du4bw,112000.0,41.679278,"Now Hiring Regional Reefer Drivers - $5,000 Sign On Bonus!. Now Hiring Regional Reefer Drivers – Prioritize Productivity, Not Seniority! Looking for a career where your hard work and availability—not tenure—determine your success? Decker Truck Line is hiring Regional Reefer Home Weekly Drivers and giving motivated drivers the opportunity to maximize miles and earnings. If you’re ready to be productive, we’ll keep you moving and help you hit your goals. $5,000 Sign-On Bonus Experienced Drivers D…",CDL-A Company Driver - 1yr EXP Required - Regional - Reefer - $112k per year - Decker,2026-06-24T11:08:27Z,0,0.0,5774962448,https://www.adzuna.com/land/ad/5774962448?se=ZvBk2-Jv8RGxLYapsz3qXg&utm_medium=api&utm_source=abfa41a4&v=7AF344679E554FE0FAD63504DAF2362557809C91,Adzuna::API::Response::Company,Decker,Travel Jobs,travel-jobs,Adzuna::API::Response::Category,"Colfax, Jasper County",Adzuna::API::Response::Location,"['US', 'Iowa', 'Jasper County', 'Colfax']",,full_time
Adzuna::API::Response::Job,-93.723352,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWnZCazItSnY4Ukd4TFlhcHN6M3FYZyIsImkiOiI1Nzc0OTYyNDEzIn0.dPQhf2qPJixICKoQ-dy-u-MO20yRK3GAfh_2XjevPvU,112000.0,41.676121,"Now Hiring Regional Reefer Drivers - $5,000 Sign On Bonus!. Now Hiring Regional Reefer Drivers – Prioritize Productivity, Not Seniority! Looking for a career where your hard work and availability—not tenure—determine your success? Decker Truck Line is hiring Regional Reefer Home Weekly Drivers and giving motivated drivers the opportunity to maximize miles and earnings. If you’re ready to be productive, we’ll keep you moving and help you hit your goals. $5,000 Sign-On Bonus Experienced Drivers D…",Regional Truck Driver Company - 1yr EXP Required - Reefer - $112k per year - Decker,2026-06-24T11:08:27Z,0,0.0,5774962413,https://www.adzuna.com/land/ad/5774962413?se=ZvBk2-Jv8RGxLYapsz3qXg&utm_medium=api&utm_source=abfa41a4&v=AD55DC3A955030B28FD9A5249F0EB36492BA18CB,Adzuna::API::Response::Company,Decker,Travel Jobs,travel-jobs,Adzuna::API::Response::Category,"Johnston, Polk County",Adzuna::API::Response::Location,"['US', 'Iowa', 'Polk County', 'Johnston']",,full_time
Adzuna::API::Response::Job,-95.880962,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc3NDk2MjQ4MiIsInMiOiJadkJrMi1KdjhSR3hMWWFwc3ozcVhnIn0.DrqR-16rC4w8cvIrxmFV551EJNm-ruyhCNNP7Ng63aE,112000.0,41.250968,"Now Hiring Regional Reefer Drivers - $5,000 Sign On Bonus!. Now Hiring Regional Reefer Drivers – Prioritize Productivity, Not Seniority! Looking for a career where your hard work and availability—not tenure—determine your success? Decker Truck Line is hiring Regional Reefer Home Weekly Drivers and giving motivated drivers the opportunity to maximize miles and earnings. If you’re ready to be productive, we’ll keep you moving and help you hit your goals. $5,000 Sign-On Bonus Experienced Drivers D…",Regional Truck Driver Company - 1yr EXP Required - Reefer - $112k per year - Decker,2026-06-24T11:08:27Z,0,0.0,5774962482,https://www.adzuna.com/land/ad/5774962482?se=ZvBk2-Jv8RGxLYapsz3qXg&utm_medium=api&utm_source=abfa41a4&v=9315AC72CB5FF2A8A0BEFDC5D151BF4A2B270B1A,Adzuna::API::Response::Company,Decker,Travel Jobs,travel-jobs,Adzuna::API::Response::Category,"Council Bluffs, Pottawattamie County",Adzuna::API::Response::Location,"['US', 'Iowa', 'Pottawattamie County', 'Council Bluffs']",,full_time
Adzuna::API::Response::Job,-92.9406,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc3NDk2MjQyNyIsInMiOiJadkJrMi1KdjhSR3hMWWFwc3ozcVhnIn0.U4zcAazfI5OLhyoPlKqLgJjKW2eGtnDO7NrAUa4iDFk,112000.0,42.05592,"Now Hiring Regional Reefer Drivers - $5,000 Sign On Bonus!. Now Hiring Regional Reefer Drivers – Prioritize Productivity, Not Seniority! Looking for a career where your hard work and availability—not tenure—determine your success? Decker Truck Line is hiring Regional Reefer Home Weekly Drivers and giving motivated drivers the opportunity to maximize miles and earnings. If you’re ready to be productive, we’ll keep you moving and help you hit your goals. $5,000 Sign-On Bonus Experienced Drivers D…",Class A CDL Company Driver - 1yr EXP Required - Regional - Reefer - $112k per year - Decker,2026-06-24T11:08:27Z,0,0.0,5774962427,https://www.adzuna.com/land/ad/5774962427?se=ZvBk2-Jv8RGxLYapsz3qXg&utm_medium=api&utm_source=abfa41a4&v=71F6BD1C28F49CA72CA23AE69BF8D9D03A81A6C2,Adzuna::API::Response::Company,Decker,Travel Jobs,travel-jobs,Adzuna::API::Response::Category,"Marshalltown, Marshall County",Adzuna::API::Response::Location,"['US', 'Iowa', 'Marshall County', 'Marshalltown']",,full_time
Adzuna::API::Response::Job,-93.471298,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc3NDk2MjQxNyIsInMiOiJadkJrMi1KdjhSR3hMWWFwc3ozcVhnIn0.V8FTp5G-Sbtyy3TXYHktJTm9wDPIziItvVyg3ftD1nw,112000.0,41.647525,"Now Hiring Regional Reefer Drivers - $5,000 Sign On Bonus!. Now Hiring Regional Reefer Drivers – Prioritize Productivity, Not Seniority! Looking for a career where your hard work and availability—not tenure—determine your success? Decker Truck Line is hiring Regional Reefer Home Weekly Drivers and giving motivated drivers the opportunity to maximize miles and earnings. If you’re ready to be productive, we’ll keep you moving and help you hit your goals. $5,000 Sign-On Bonus Experienced Drivers D…",Regional Truck Driver Company - 1yr EXP Required - Reefer - $112k per year - Decker,2026-06-24T11:08:27Z,0,0.0,5774962417,https://www.adzuna.com/land/ad/5774962417?se=ZvBk2-Jv8RGxLYapsz3qXg&utm_medium=api&utm_source=abfa41a4&v=C2EE49099877C9CB5C6B216335D62EBFC15C1C7D,Adzuna::API::Response::Company,Decker,Travel Jobs,travel-jobs,Adzuna::API::Response::Category,"Altoona, Polk County",Adzuna::API::Response::Location,"['US', 'Iowa', 'Polk County', 'Altoona']",,full_time
Adzuna::API::Response::Job,-90.447207,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWnZCazItSnY4Ukd4TFlhcHN6M3FYZyIsImkiOiI1Nzc0OTYyNDc2In0.6riC0Vq8yiIKlR3zZao2ZiCBMEotGCZYPlSZwJNBTM8,119080.0,38.688153,"Jackson Therapy Partners is seeking a travel Occupational Therapist for a travel job in St. Louis, Missouri. Job Description & Requirements Specialty: Occupational Therapist Discipline: Therapy Start Date: 07/20/2026 Duration: 13 weeks 40 hours per week Shift: 8 hours Employment Type: Travel Make a meaningful difference as a travel OT with Jackson Therapy Partners! We’re seeking a dedicated and compassionate Occupational Therapist to help patients with injuries, illnesses, or disabilities regai…","Travel Occupational Therapist, Acute Care Hospital - $2,290 per week",2026-06-24T11:08:27Z,0,0.0,5774962476,https://www.adzuna.com/land/ad/5774962476?se=ZvBk2-Jv8RGxLYapsz3qXg&utm_medium=api&utm_source=abfa41a4&v=432DE30792660C02F2B46D9BF25A241058914B27,Adzuna::API::Response::Company,Jackson Therapy Partners,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,"Creve Coeur, Saint Louis County",Adzuna::API::Response::Location,"['US', 'Missouri', 'Saint Louis County', 'Creve Coeur']",,
Adzuna::API::Response::Job,-93.25486,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc3NDk2MjQ1MCIsInMiOiJadkJrMi1KdjhSR3hMWWFwc3ozcVhnIn0.MEeg4dYy4hH8lIaCLzEqCQ04Mp0jxvqTs67AYvNFdTk,112000.0,41.679278,"Now Hiring Regional Reefer Drivers - $5,000 Sign On Bonus!. Now Hiring Regional Reefer Drivers – Prioritize Productivity, Not Seniority! Looking for a career where your hard work and availability—not tenure—determine your success? Decker Truck Line is hiring Regional Reefer Home Weekly Drivers and giving motivated drivers the opportunity to maximize miles and earnings. If you’re ready to be productive, we’ll keep you moving and help you hit your goals. $5,000 Sign-On Bonus Experienced Drivers D…",Regional Truck Driver Company - 1yr EXP Required - Reefer - $112k per year - Decker,2026-06-24T11:08:27Z,0,0.0,5774962450,https://www.adzuna.com/land/ad/5774962450?se=ZvBk2-Jv8RGxLYapsz3qXg&utm_medium=api&utm_source=abfa41a4&v=F15359213E60A9A0BD6993C77838A0E1C91EE3EE,Adzuna::API::Response::Company,Decker,Travel Jobs,travel-jobs,Adzuna::API::Response::Category,"Colfax, Jasper County",Adzuna::API::Response::Location,"['US', 'Iowa', 'Jasper County', 'Colfax']",,full_time
Adzuna::API::Response::Job,-96.041302,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWnZCazItSnY4Ukd4TFlhcHN6M3FYZyIsImkiOiI1Nzc0OTYyNDg3In0.FCGaCxUKk9YyCgL-JNGX7UDFqMiENUQ_5SlcDFmojwc,112000.0,41.152359,"Now Hiring Regional Reefer Drivers - $5,000 Sign On Bonus!. Now Hiring Regional Reefer Drivers – Prioritize Productivity, Not Seniority! Looking for a career where your hard work and availability—not tenure—determine your success? Decker Truck Line is hiring Regional Reefer Home Weekly Drivers and giving motivated drivers the opportunity to maximize miles and earnings. If you’re ready to be productive, we’ll keep you moving and help you hit your goals. $5,000 Sign-On Bonus Experienced Drivers D…",Regional Truck Driver Company - 1yr EXP Required - Reefer - $112k per year - Decker,2026-06-24T11:08:27Z,0,0.0,5774962487,https://www.adzuna.com/land/ad/5774962487?se=ZvBk2-Jv8RGxLYapsz3qXg&utm_medium=api&utm_source=abfa41a4&v=6191EA3F62F5FDF91556FA9108B6F271B9A8729C,Adzuna::API::Response::Company,Decker,Travel Jobs,travel-jobs,Adzuna::API::Response::Category,"Papillion, Sarpy County",Adzuna::API::Response::Location,"['US', 'Nebraska', 'Sarpy County', 'Papillion']",,full_time
Adzuna::API::Response::Job,-94.029247,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWnZCazItSnY4Ukd4TFlhcHN6M3FYZyIsImkiOiI1Nzc0OTYyNDc0In0.I1YSM1UZcidaYYNA61XF9SPUGPtDYPaUOwuFS8nAS8I,112000.0,42.03928,"Now Hiring Regional Reefer Drivers - $5,000 Sign On Bonus!. Now Hiring Regional Reefer Drivers – Prioritize Productivity, Not Seniority! Looking for a career where your hard work and availability—not tenure—determine your success? Decker Truck Line is hiring Regional Reefer Home Weekly Drivers and giving motivated drivers the opportunity to maximize miles and earnings. If you’re ready to be productive, we’ll keep you moving and help you hit your goals. $5,000 Sign-On Bonus Experienced Drivers D…",Regional Truck Driver Company - 1yr EXP Required - Reefer - $112k per year - Decker,2026-06-24T11:08:27Z,0,0.0,5774962474,https://www.adzuna.com/land/ad/5774962474?se=ZvBk2-Jv8RGxLYapsz3qXg&utm_medium=api&utm_source=abfa41a4&v=21C2AE93CC3018D13C5691E6875304132E420BA2,Adzuna::API::Response::Company,Decker,Travel Jobs,travel-jobs,Adzuna::API::Response::Category,"Ogden, Boone County",Adzuna::API::Response::Location,"['US', 'Iowa', 'Boone County', 'Ogden']",,full_time
Adzuna::API::Response::Job,-93.590554,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWnZCazItSnY4Ukd4TFlhcHN6M3FYZyIsImkiOiI1Nzc0OTYyNDY0In0.6fksAv9upDURpB3TyB0v03ecUzVD1r26se3-RjfXaYc,112000.0,42.183219,"Now Hiring Regional Reefer Drivers - $5,000 Sign On Bonus!. Now Hiring Regional Reefer Drivers – Prioritize Productivity, Not Seniority! Looking for a career where your hard work and availability—not tenure—determine your success? Decker Truck Line is hiring Regional Reefer Home Weekly Drivers and giving motivated drivers the opportunity to maximize miles and earnings. If you’re ready to be productive, we’ll keep you moving and help you hit your goals. $5,000 Sign-On Bonus Experienced Drivers D…",CDL-A Company Driver - 1yr EXP Required - Regional - Reefer - $112k per year - Decker,2026-06-24T11:08:27Z,0,0.0,5774962464,https://www.adzuna.com/land/ad/5774962464?se=ZvBk2-Jv8RGxLYapsz3qXg&utm_medium=api&utm_source=abfa41a4&v=FE13FF8CB3A9B5DC11B24C27DF0DDD8D8E9560DD,Adzuna::API::Response::Company,Decker,Travel Jobs,travel-jobs,Adzuna::API::Response::Category,"Story City, Story County",Adzuna::API::Response::Location,"['US', 'Iowa', 'Story County', 'Story City']",,full_time
Adzuna::API::Response::Job,-96.140715,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc3NDk2MjUwNCIsInMiOiJadkJrMi1KdjhSR3hMWWFwc3ozcVhnIn0.UeMMj-khvNtVyXVGjqTM5H6laUUTf8L6MT-SJ1l6q1o,112000.0,41.527348,"Now Hiring Regional Reefer Drivers - $5,000 Sign On Bonus!. Now Hiring Regional Reefer Drivers – Prioritize Productivity, Not Seniority! Looking for a career where your hard work and availability—not tenure—determine your success? Decker Truck Line is hiring Regional Reefer Home Weekly Drivers and giving motivated drivers the opportunity to maximize miles and earnings. If you’re ready to be productive, we’ll keep you moving and help you hit your goals. $5,000 Sign-On Bonus Experienced Drivers D…",Regional Truck Driver Company - 1yr EXP Required - Reefer - $112k per year - Decker,2026-06-24T11:08:27Z,0,0.0,5774962504,https://www.adzuna.com/land/ad/5774962504?se=ZvBk2-Jv8RGxLYapsz3qXg&utm_medium=api&utm_source=abfa41a4&v=04709636800C9528CA46CD851D084C2617078BD8,Adzuna::API::Response::Company,Decker,Travel Jobs,travel-jobs,Adzuna::API::Response::Category,"Blair, Washington County",Adzuna::API::Response::Location,"['US', 'Nebraska', 'Washington County', 'Blair']",,full_time
Adzuna::API::Response::Job,-93.820283,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc3NDk2MjQ2OSIsInMiOiJadkJrMi1KdjhSR3hMWWFwc3ozcVhnIn0.sfYX_l4iMseADSbC6xs6CrcpT8kcW44Si54zys5DuCc,112000.0,41.875199,"Now Hiring Regional Reefer Drivers - $5,000 Sign On Bonus!. Now Hiring Regional Reefer Drivers – Prioritize Productivity, Not Seniority! Looking for a career where your hard work and availability—not tenure—determine your success? Decker Truck Line is hiring Regional Reefer Home Weekly Drivers and giving motivated drivers the opportunity to maximize miles and earnings. If you’re ready to be productive, we’ll keep you moving and help you hit your goals. $5,000 Sign-On Bonus Experienced Drivers D…",Regional Truck Driver Company - 1yr EXP Required - Reefer - $112k per year - Decker,2026-06-24T11:08:27Z,0,0.0,5774962469,https://www.adzuna.com/land/ad/5774962469?se=ZvBk2-Jv8RGxLYapsz3qXg&utm_medium=api&utm_source=abfa41a4&v=3E51F48B2DF5B50594D271B2EC1F1DFD3DF08BC3,Adzuna::API::Response::Company,Decker,Travel Jobs,travel-jobs,Adzuna::API::Response::Category,"Madrid, Boone County",Adzuna::API::Response::Location,"['US', 'Iowa', 'Boone County', 'Madrid']",,full_time
Adzuna::API::Response::Job,-97.139431,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWnZCazItSnY4Ukd4TFlhcHN6M3FYZyIsImkiOiI1Nzc0OTYyMzI4In0.DM8pMDhXDfutGpgXKMpYtBKjZppeLwN-Rku-aQapE2o,112000.0,31.551285,"Now Hiring Regional Reefer Drivers - $5,000 Sign On Bonus!. Now Hiring Regional Reefer Drivers – Prioritize Productivity, Not Seniority! Looking for a career where your hard work and availability—not tenure—determine your success? Decker Truck Line is hiring Regional Reefer Home Weekly Drivers and giving motivated drivers the opportunity to maximize miles and earnings. If you’re ready to be productive, we’ll keep you moving and help you hit your goals. $5,000 Sign-On Bonus Experienced Drivers D…",Class A CDL Company Driver - 1yr EXP Required - Regional - Reefer - $112k per year - Decker,2026-06-24T11:08:26Z,0,0.0,5774962328,https://www.adzuna.com/land/ad/5774962328?se=ZvBk2-Jv8RGxLYapsz3qXg&utm_medium=api&utm_source=abfa41a4&v=C07532AD9857CA6CF1D00F1D9274B710B363FA45,Adzuna::API::Response::Company,Decker,Travel Jobs,travel-jobs,Adzuna::API::Response::Category,"Waco, McLennan County",Adzuna::API::Response::Location,"['US', 'Texas', 'McLennan County', 'Waco']",,full_time
Adzuna::API::Response::Job,-96.561334,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWnZCazItSnY4Ukd4TFlhcHN6M3FYZyIsImkiOiI1Nzc0OTYyMzY2In0.eum8DlM6T_h8w4vkYRQHRckzOhVukf1RP3dLzBRVe4Q,112000.0,33.748694,"Now Hiring Regional Reefer Drivers - $5,000 Sign On Bonus!. Now Hiring Regional Reefer Drivers – Prioritize Productivity, Not Seniority! Looking for a career where your hard work and availability—not tenure—determine your success? Decker Truck Line is hiring Regional Reefer Home Weekly Drivers and giving motivated drivers the opportunity to maximize miles and earnings. If you’re ready to be productive, we’ll keep you moving and help you hit your goals. $5,000 Sign-On Bonus Experienced Drivers D…",Class A CDL Company Driver - 1yr EXP Required - Regional - Reefer - $112k per year - Decker,2026-06-24T11:08:26Z,0,0.0,5774962366,https://www.adzuna.com/land/ad/5774962366?se=ZvBk2-Jv8RGxLYapsz3qXg&utm_medium=api&utm_source=abfa41a4&v=0A2D62891C887027C50BCA7216DC6B75293E86AD,Adzuna::API::Response::Company,Decker,Travel Jobs,travel-jobs,Adzuna::API::Response::Category,"Denison, Grayson County",Adzuna::API::Response::Location,"['US', 'Texas', 'Grayson County', 'Denison']",,full_time
Adzuna::API::Response::Job,-97.317976,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc3NDk2MjI4MyIsInMiOiJadkJrMi1KdjhSR3hMWWFwc3ozcVhnIn0.z6mQdMxm9_Lr1piQJgZQsU11lFVXfB9m-FTjifiagJE,112000.0,31.095475,"Now Hiring Regional Reefer Drivers - $5,000 Sign On Bonus!. Now Hiring Regional Reefer Drivers – Prioritize Productivity, Not Seniority! Looking for a career where your hard work and availability—not tenure—determine your success? Decker Truck Line is hiring Regional Reefer Home Weekly Drivers and giving motivated drivers the opportunity to maximize miles and earnings. If you’re ready to be productive, we’ll keep you moving and help you hit your goals. $5,000 Sign-On Bonus Experienced Drivers D…",CDL-A Company Driver - 1yr EXP Required - Regional - Reefer - $112k per year - Decker,2026-06-24T11:08:26Z,0,0.0,5774962283,https://www.adzuna.com/land/ad/5774962283?se=ZvBk2-Jv8RGxLYapsz3qXg&utm_medium=api&utm_source=abfa41a4&v=A26485B43976569D554BE82573689A6962B55742,Adzuna::API::Response::Company,Decker,Travel Jobs,travel-jobs,Adzuna::API::Response::Category,"Oscar, Bell County",Adzuna::API::Response::Location,"['US', 'Texas', 'Bell County', 'Oscar']",,full_time
Adzuna::API::Response::Job,-94.180326,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWnZCazItSnY4Ukd4TFlhcHN6M3FYZyIsImkiOiI1Nzc0OTYyMzM0In0.xnXGShR1MIjAAIFsFCYfS16wg_tF6jdyAch_gdyJgsg,112000.0,42.507397,"Now Hiring Regional Reefer Drivers - $5,000 Sign On Bonus!. Now Hiring Regional Reefer Drivers – Prioritize Productivity, Not Seniority! Looking for a career where your hard work and availability—not tenure—determine your success? Decker Truck Line is hiring Regional Reefer Home Weekly Drivers and giving motivated drivers the opportunity to maximize miles and earnings. If you’re ready to be productive, we’ll keep you moving and help you hit your goals. $5,000 Sign-On Bonus Experienced Drivers D…",Class A CDL Company Driver - 1yr EXP Required - Regional - Reefer - $112k per year - Decker,2026-06-24T11:08:26Z,0,0.0,5774962334,https://www.adzuna.com/land/ad/5774962334?se=ZvBk2-Jv8RGxLYapsz3qXg&utm_medium=api&utm_source=abfa41a4&v=06DE44AEB278EFC38CFECAD8A00BA764E6920BE5,Adzuna::API::Response::Company,Decker,Travel Jobs,travel-jobs,Adzuna::API::Response::Category,"West Fort Dodge, Webster County",Adzuna::API::Response::Location,"['US', 'Iowa', 'Webster County', 'West Fort Dodge']",,full_time
