longitude,redirect_url,__CLASS__,latitude,contract_time,created,salary_max,salary_min,id,description,adref,title,salary_is_predicted,contract_type,category.tag,category.label,category.__CLASS__,company.__CLASS__,company.display_name,location.area,location.display_name,location.__CLASS__
-86.807562,https://www.adzuna.com/details/5874343343?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Job,33.519379,full_time,2026-09-07T13:29:13Z,100000.0,0.0,5874343343,"Hiring Regional Reefer Drivers, Prioritize Productivity, Not Seniority. Regional Reefer Driver CDL-A Looking for a career where your hard work and availability—not tenure—determine your success? Decker Truck Line is hiring Regional Reefer drivers and giving motivated drivers the opportunity to maximize miles and earnings. If you’re ready to be productive, we’ll keep you moving and help you hit your goals. Driver Benefits Earn up to $100,000 per year Average Miles: 2300-2600 $0.57cpm - $0.75cpm …",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg3NDM0MzM0MyIsInMiOiJSTnVGVWVpcThSR0ZfcFZ5MEtRck5BIn0.OmJ2npmiOglexqXMQIEoGhbO6CU797ZjxtS8JlNkObI,Class A CDL Company Driver - 6mo EXP Required - Regional - Reefer - $100k per year - Decker,0,,travel-jobs,Travel Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Decker,"['US', 'Alabama', 'Jefferson County', 'Birmingham']","Birmingham, Jefferson County",Adzuna::API::Response::Location
-96.814851,https://www.adzuna.com/details/5874343283?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Job,46.853459,full_time,2026-09-07T13:29:13Z,100360.0,96200.0,5874343283,"UACL is Hiring CDL-A Pneumatic Drivers (OILFIELD | LOCAL). NOW HIRING – CDL-A PNEUMATIC DRIVERS (OILFIELD | LOCAL) $1,850–$1,925 WEEKLY | HOME DAILY | NORTH DAKOTA DRIVERS ONLY – NO TRUCK NEEDED GET PAID CONSISTENTLY. BE HOME DAILY. WORK WITH A COMPANY THAT HAS YOUR BACK. If you’re tired of: Inconsistent loads & weak paychecks Dispatchers who don’t communicate Running broke-down equipment risking your CDL WHAT YOU CAN EXPECT $1,850–$1,925 Weekly (REAL TAKE-HOME, including bonuses) HOME EVERY DA…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUk51RlVlaXE4UkdGX3BWeTBLUXJOQSIsImkiOiI1ODc0MzQzMjgzIn0.CtORtCL-rbS3mZXpNHnVtVPBEqhkk7z2ISsA27g8A2E,Truck Driver Company - 6mo EXP Required - Local - Dry Bulk & Pneumatic - $1.85k - $1.93k per week - UACL Logistics,0,,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,UACL Logistics,"['US', 'North Dakota', 'Cass County', 'Fargo']","Fargo, Cass County",Adzuna::API::Response::Location
-82.555682,https://www.adzuna.com/details/5874343256?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Job,35.596321,full_time,2026-09-07T13:29:12Z,73442.91,73442.91,5874343256,"Hirschbach Motor Lines is Hiring CDL-A Truck Drivers for OTR. Over The Road - Company Drivers Drive For the Best At Hirschbach, we believe professional drivers deserve to be rewarded for the work they do every day. That's why we're investing in our fleet with a total $.10 CPM pay increase for OTR Company and Lease drivers. The first increase takes effect in July, with an additional increase planned for Q4. Combined with our current $10,000 Sign-On Bonus opportunity, there's never been a better …",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUk51RlVlaXE4UkdGX3BWeTBLUXJOQSIsImkiOiI1ODc0MzQzMjU2In0.O30P9X7hUO7Lk6P0FOTKbBFK4eb3NcCAkSGQIhMPZIo,CDL-A Company Driver - 6mo EXP Required - OTR - Dry Van - Hirschbach Motor Lines,1,,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Hirschbach Motor Lines,"['US', 'North Carolina', 'Buncombe County', 'Asheville']","Asheville, Buncombe County",Adzuna::API::Response::Location
-75.59328,https://www.adzuna.com/details/5874343259?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Job,39.57561,full_time,2026-09-07T13:29:12Z,90793.39,90793.39,5874343259,"CDL A Owner Operators Wanted - $5,000/Week! No Trailer Rent!.  OWNER OPERATORS WANTED – $5,000/WEEK! NO TRAILER RENT!  UACL is now hiring CDL-A Owner Operators to haul dry van freight throughout the East Coast. If you're looking for steady freight, competitive pay, and a supportive dispatch team, we want to hear from you! What We Offer $5,000 week and 100% Fuel Surcharge Haul retail freight directly to customers Multiple lanes available throughout the East Coast Regional and Over-the-Road oppor…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUk51RlVlaXE4UkdGX3BWeTBLUXJOQSIsImkiOiI1ODc0MzQzMjU5In0.rn4tMXtSP06yaGJcwhEhxA_vH80UGnREviEznSabnt4,CDL-A Owner Operator - 6mo EXP Required - Dedicated - Dry Van - $5k per week - UACL Logistics,1,,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,UACL Logistics,"['US', 'Delaware', 'New Castle County', 'Bear']","Bear, New Castle County",Adzuna::API::Response::Location
-83.920879,https://www.adzuna.com/details/5874343253?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Job,35.961127,full_time,2026-09-07T13:29:12Z,50936.74,50936.74,5874343253,"Hirschbach Motor Lines is Hiring CDL-A Truck Drivers for OTR. Over The Road - Company Drivers Drive For the Best At Hirschbach, we believe professional drivers deserve to be rewarded for the work they do every day. That's why we're investing in our fleet with a total $.10 CPM pay increase for OTR Company and Lease drivers. The first increase takes effect in July, with an additional increase planned for Q4. Combined with our current $10,000 Sign-On Bonus opportunity, there's never been a better …",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg3NDM0MzI1MyIsInMiOiJSTnVGVWVpcThSR0ZfcFZ5MEtRck5BIn0.vI47qK6hclqdzMiY_GaUKjLt7zubzD8rMy3QjFOpBvM,CDL-A Company Driver - 6mo EXP Required - OTR - Dry Van - Hirschbach Motor Lines,1,,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Hirschbach Motor Lines,"['US', 'Tennessee', 'Knox County', 'Knoxville']","Knoxville, Knox County",Adzuna::API::Response::Location
-94.843862,https://www.adzuna.com/details/5874343255?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Job,39.76637,full_time,2026-09-07T13:29:12Z,286000.0,0.0,5874343255,"UACL SEEKING CLASS A CDL POWER ONLY OWNER OPERATORS – CHICAGO, IL.  UACL SEEKING CLASS A CDL POWER ONLY OWNER OPERATORS – CHICAGO, IL UACL Logistics is looking for Power Only Owner-Operators based in the Chicago, IL area for consistent, round-trip freight with strong weekly revenue.  PAY & LANES Chicago, IL → Kansas City, MO → Chicago, IL (Round Trip)  Avg. $2,400 gross per trip (fuel included) Kansas City, MO → Chicago, IL → Kansas City, MO (Round Trip)  Avg. $2,400 gross per trip (fuel includ…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUk51RlVlaXE4UkdGX3BWeTBLUXJOQSIsImkiOiI1ODc0MzQzMjU1In0.Ptiyl0yIii0v6j89f0Gs2rsTf7H_Gasvp5E6e4RaZq0,Class A CDL Owner Operator - 6mo EXP Required - Dedicated - Dry Van - $5.5k per week - UACL Logistics,0,,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,UACL Logistics,"['US', 'Missouri', 'Buchanan County', 'Saint Joseph']","Saint Joseph, Buchanan County",Adzuna::API::Response::Location
-80.844267,https://www.adzuna.com/details/5874343261?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Job,35.227805,full_time,2026-09-07T13:29:12Z,46158.29,46158.29,5874343261,"Hirschbach Motor Lines is Hiring CDL-A Truck Drivers for OTR. Over The Road - Company Drivers Drive For the Best At Hirschbach, we believe professional drivers deserve to be rewarded for the work they do every day. That's why we're investing in our fleet with a total $.10 CPM pay increase for OTR Company and Lease drivers. The first increase takes effect in July, with an additional increase planned for Q4. Combined with our current $10,000 Sign-On Bonus opportunity, there's never been a better …",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg3NDM0MzI2MSIsInMiOiJSTnVGVWVpcThSR0ZfcFZ5MEtRck5BIn0.w5eA9ibUa_uL9XaP6n9xXRFFyDQZiJ043n-XDnBDNpA,Truck Driver Company - 6mo EXP Required - OTR - Dry Van - Hirschbach Motor Lines,1,,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Hirschbach Motor Lines,"['US', 'North Carolina', 'Mecklenburg County', 'Charlotte']","Charlotte, Mecklenburg County",Adzuna::API::Response::Location
-95.239539,https://www.adzuna.com/details/5874343243?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Job,38.968784,full_time,2026-09-07T13:29:12Z,286000.0,0.0,5874343243,"UACL SEEKING CLASS A CDL POWER ONLY OWNER OPERATORS – CHICAGO, IL.  UACL SEEKING CLASS A CDL POWER ONLY OWNER OPERATORS – CHICAGO, IL UACL Logistics is looking for Power Only Owner-Operators based in the Chicago, IL area for consistent, round-trip freight with strong weekly revenue.  PAY & LANES Chicago, IL → Kansas City, MO → Chicago, IL (Round Trip)  Avg. $2,400 gross per trip (fuel included) Kansas City, MO → Chicago, IL → Kansas City, MO (Round Trip)  Avg. $2,400 gross per trip (fuel includ…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg3NDM0MzI0MyIsInMiOiJSTnVGVWVpcThSR0ZfcFZ5MEtRck5BIn0.0mKI-GJIx7GeBqEJOSkjHjcljddptP6CjGSXczI6KXg,Dedicated CDL-A Owner Operator - 6mo EXP Required - Dry Van - $5.5k per week - UACL Logistics,0,,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,UACL Logistics,"['US', 'Kansas', 'Douglas County', 'Lawrence']","Lawrence, Douglas County",Adzuna::API::Response::Location
-77.968768,https://www.adzuna.com/details/5874343242?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Job,35.983546,full_time,2026-09-07T13:29:12Z,46863.86,46863.86,5874343242,"Hirschbach Motor Lines is Hiring CDL-A Truck Drivers for OTR. Over The Road - Company Drivers Drive For the Best At Hirschbach, we believe professional drivers deserve to be rewarded for the work they do every day. That's why we're investing in our fleet with a total $.10 CPM pay increase for OTR Company and Lease drivers. The first increase takes effect in July, with an additional increase planned for Q4. Combined with our current $10,000 Sign-On Bonus opportunity, there's never been a better …",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg3NDM0MzI0MiIsInMiOiJSTnVGVWVpcThSR0ZfcFZ5MEtRck5BIn0.IAM-tOhPWTGTwhZhxkiDGMQYVdFHeh0H6Nkt_EXzjjw,Class A CDL Company Driver - 6mo EXP Required - OTR - Dry Van - Hirschbach Motor Lines,1,,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Hirschbach Motor Lines,"['US', 'North Carolina', 'Nash County', 'Nashville']","Nashville, Nash County",Adzuna::API::Response::Location
-95.239539,https://www.adzuna.com/details/5874343267?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Job,38.968784,full_time,2026-09-07T13:29:12Z,286000.0,0.0,5874343267,"UACL SEEKING CLASS A CDL POWER ONLY OWNER OPERATORS – CHICAGO, IL.  UACL SEEKING CLASS A CDL POWER ONLY OWNER OPERATORS – CHICAGO, IL UACL Logistics is looking for Power Only Owner-Operators based in the Chicago, IL area for consistent, round-trip freight with strong weekly revenue.  PAY & LANES Chicago, IL → Kansas City, MO → Chicago, IL (Round Trip)  Avg. $2,400 gross per trip (fuel included) Kansas City, MO → Chicago, IL → Kansas City, MO (Round Trip)  Avg. $2,400 gross per trip (fuel includ…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg3NDM0MzI2NyIsInMiOiJSTnVGVWVpcThSR0ZfcFZ5MEtRck5BIn0.Qw0t0bj5T2LooSDrYve1c5xkPMObVtzQnu2vKs3-twQ,Truck Driver Owner Operator - 6mo EXP Required - Dedicated - Dry Van - $5.5k per week - UACL Logistics,0,,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,UACL Logistics,"['US', 'Kansas', 'Douglas County', 'Lawrence']","Lawrence, Douglas County",Adzuna::API::Response::Location
-77.968768,https://www.adzuna.com/details/5874343260?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Job,35.983546,full_time,2026-09-07T13:29:12Z,46622.69,46622.69,5874343260,"Hirschbach Motor Lines is Hiring CDL-A Truck Drivers for OTR. Over The Road - Company Drivers Drive For the Best At Hirschbach, we believe professional drivers deserve to be rewarded for the work they do every day. That's why we're investing in our fleet with a total $.10 CPM pay increase for OTR Company and Lease drivers. The first increase takes effect in July, with an additional increase planned for Q4. Combined with our current $10,000 Sign-On Bonus opportunity, there's never been a better …",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg3NDM0MzI2MCIsInMiOiJSTnVGVWVpcThSR0ZfcFZ5MEtRck5BIn0.P2Db0qaIkyaOzUATz65dikXhoI78ucO60MR5ZoXlt-o,Truck Driver Company - 6mo EXP Required - OTR - Dry Van - Hirschbach Motor Lines,1,,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Hirschbach Motor Lines,"['US', 'North Carolina', 'Nash County', 'Nashville']","Nashville, Nash County",Adzuna::API::Response::Location
-94.843862,https://www.adzuna.com/details/5874343266?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Job,39.76637,full_time,2026-09-07T13:29:12Z,286000.0,0.0,5874343266,"UACL SEEKING CLASS A CDL POWER ONLY OWNER OPERATORS – CHICAGO, IL.  UACL SEEKING CLASS A CDL POWER ONLY OWNER OPERATORS – CHICAGO, IL UACL Logistics is looking for Power Only Owner-Operators based in the Chicago, IL area for consistent, round-trip freight with strong weekly revenue.  PAY & LANES Chicago, IL → Kansas City, MO → Chicago, IL (Round Trip)  Avg. $2,400 gross per trip (fuel included) Kansas City, MO → Chicago, IL → Kansas City, MO (Round Trip)  Avg. $2,400 gross per trip (fuel includ…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg3NDM0MzI2NiIsInMiOiJSTnVGVWVpcThSR0ZfcFZ5MEtRck5BIn0.ShkCFsM8LLHt7y3QAlTWE2-rpEXmVvVEl5Ek5WsMrfs,Truck Driver Owner Operator - 6mo EXP Required - Dedicated - Dry Van - $5.5k per week - UACL Logistics,0,,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,UACL Logistics,"['US', 'Missouri', 'Buchanan County', 'Saint Joseph']","Saint Joseph, Buchanan County",Adzuna::API::Response::Location
-75.940099,https://www.adzuna.com/details/5874343240?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Job,40.348325,full_time,2026-09-07T13:29:11Z,81212.45,81212.45,5874343240,"CDL A Owner Operators Wanted - $5,000/Week! No Trailer Rent!.  OWNER OPERATORS WANTED – $5,000/WEEK! NO TRAILER RENT!  UACL is now hiring CDL-A Owner Operators to haul dry van freight throughout the East Coast. If you're looking for steady freight, competitive pay, and a supportive dispatch team, we want to hear from you! What We Offer $5,000 week and 100% Fuel Surcharge Haul retail freight directly to customers Multiple lanes available throughout the East Coast Regional and Over-the-Road oppor…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUk51RlVlaXE4UkdGX3BWeTBLUXJOQSIsImkiOiI1ODc0MzQzMjQwIn0.yo_Gv5Noq2C9kqtLck7jNJhx7LogCmxwOGR84w4-Igs,Class A CDL Owner Operator - 6mo EXP Required - Dedicated - Dry Van - $5k per week - UACL Logistics,1,,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,UACL Logistics,"['US', 'Pennsylvania', 'Berks County', 'Greenfield Manor']","Greenfield Manor, Berks County",Adzuna::API::Response::Location
-95.547149,https://www.adzuna.com/details/5874343219?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Job,39.191199,full_time,2026-09-07T13:29:11Z,112000.0,0.0,5874343219,"Now Hiring OTR Flatbed Drivers – Experienced or Ready to Learn!. Looking for a career where you can grow your skills, earn top pay, and still be home on weekends? At Decker Truck Line, we’re hiring OTR flatbed drivers and will train motivated drivers with at least 6 months of recent tractor-trailer experience. Whether you’re experienced in flatbed or looking to expand your driving career, this is your chance to join a carrier that puts drivers first. $3,000 Sign-on Bonus 6 months of experience …",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUk51RlVlaXE4UkdGX3BWeTBLUXJOQSIsImkiOiI1ODc0MzQzMjE5In0.VurkzAwBKd8Rsj7YjZv5AbsoXhQ-LLqOZBJPmOgxx6s,Truck Driver Company - 6mo EXP Required - OTR - Flatbed - $112k per year - Decker,0,,travel-jobs,Travel Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Decker,"['US', 'Kansas', 'Jefferson County', 'Meriden']","Meriden, Jefferson County",Adzuna::API::Response::Location
-75.47075,https://www.adzuna.com/details/5874343238?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Job,40.602316,full_time,2026-09-07T13:29:11Z,82905.18,82905.18,5874343238,"CDL A Owner Operators Wanted - $5,000/Week! No Trailer Rent!.  OWNER OPERATORS WANTED – $5,000/WEEK! NO TRAILER RENT!  UACL is now hiring CDL-A Owner Operators to haul dry van freight throughout the East Coast. If you're looking for steady freight, competitive pay, and a supportive dispatch team, we want to hear from you! What We Offer $5,000 week and 100% Fuel Surcharge Haul retail freight directly to customers Multiple lanes available throughout the East Coast Regional and Over-the-Road oppor…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUk51RlVlaXE4UkdGX3BWeTBLUXJOQSIsImkiOiI1ODc0MzQzMjM4In0.IFGWhvq1qejrgW0xd48a9WSxsk9nSUbVZHwFIMU3Ue0,CDL-A Owner Operator - 6mo EXP Required - Dedicated - Dry Van - $5k per week - UACL Logistics,1,,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,UACL Logistics,"['US', 'Pennsylvania', 'Lehigh County', 'Allentown']","Allentown, Lehigh County",Adzuna::API::Response::Location
-83.920879,https://www.adzuna.com/details/5874343241?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Job,35.961127,full_time,2026-09-07T13:29:11Z,50802.7,50802.7,5874343241,"Hirschbach Motor Lines is Hiring CDL-A Truck Drivers for OTR. Over The Road - Company Drivers Drive For the Best At Hirschbach, we believe professional drivers deserve to be rewarded for the work they do every day. That's why we're investing in our fleet with a total $.10 CPM pay increase for OTR Company and Lease drivers. The first increase takes effect in July, with an additional increase planned for Q4. Combined with our current $10,000 Sign-On Bonus opportunity, there's never been a better …",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg3NDM0MzI0MSIsInMiOiJSTnVGVWVpcThSR0ZfcFZ5MEtRck5BIn0.tLF9xyyuYLTVVvMFZgV9Ejh2zUNFIa100cBg_R82EQU,Truck Driver Company - 6mo EXP Required - OTR - Dry Van - Hirschbach Motor Lines,1,,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Hirschbach Motor Lines,"['US', 'Tennessee', 'Knox County', 'Knoxville']","Knoxville, Knox County",Adzuna::API::Response::Location
-88.859607,https://www.adzuna.com/details/5874343157?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Job,32.526487,full_time,2026-09-07T13:29:10Z,112000.0,0.0,5874343157,"Now Hiring OTR Flatbed Drivers – Experienced or Ready to Learn!. Looking for a career where you can grow your skills, earn top pay, and still be home on weekends? At Decker Truck Line, we’re hiring OTR flatbed drivers and will train motivated drivers with at least 6 months of recent tractor-trailer experience. Whether you’re experienced in flatbed or looking to expand your driving career, this is your chance to join a carrier that puts drivers first. $3,000 Sign-on Bonus 6 months of experience …",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg3NDM0MzE1NyIsInMiOiJSTnVGVWVpcThSR0ZfcFZ5MEtRck5BIn0.5Qe8JM8pEcqoBlI4yrUVZ55iBSOhJUmKIeuof22nwL8,Truck Driver Company - 6mo EXP Required - OTR - Flatbed - $112k per year - Decker,0,,travel-jobs,Travel Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Decker,"['US', 'Mississippi', 'Lauderdale County', 'Collinsville']","Collinsville, Lauderdale County",Adzuna::API::Response::Location
-90.120948,https://www.adzuna.com/details/5874343147?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Job,38.721318,full_time,2026-09-07T13:29:10Z,112000.0,0.0,5874343147,"Now Hiring OTR Flatbed Drivers – Experienced or Ready to Learn!. Looking for a career where you can grow your skills, earn top pay, and still be home on weekends? At Decker Truck Line, we’re hiring OTR flatbed drivers and will train motivated drivers with at least 6 months of recent tractor-trailer experience. Whether you’re experienced in flatbed or looking to expand your driving career, this is your chance to join a carrier that puts drivers first. $3,000 Sign-on Bonus 6 months of experience …",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUk51RlVlaXE4UkdGX3BWeTBLUXJOQSIsImkiOiI1ODc0MzQzMTQ3In0.wffNPZde8N5a6s-SNwegwMvELqw21K2KAlq6LnylDFI,Class A CDL Company Driver - 6mo EXP Required - OTR - Flatbed - $112k per year - Decker,0,,travel-jobs,Travel Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Decker,"['US', 'Illinois', 'Madison County', 'Granite City']","Granite City, Madison County",Adzuna::API::Response::Location
-79.12476,https://www.adzuna.com/details/5874343153?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Job,38.97702,full_time,2026-09-07T13:29:10Z,112000.0,0.0,5874343153,"Now Hiring OTR Flatbed Drivers – Experienced or Ready to Learn!. Looking for a career where you can grow your skills, earn top pay, and still be home on weekends? At Decker Truck Line, we’re hiring OTR flatbed drivers and will train motivated drivers with at least 6 months of recent tractor-trailer experience. Whether you’re experienced in flatbed or looking to expand your driving career, this is your chance to join a carrier that puts drivers first. $3,000 Sign-on Bonus 6 months of experience …",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg3NDM0MzE1MyIsInMiOiJSTnVGVWVpcThSR0ZfcFZ5MEtRck5BIn0.Nn45iuBb5wh7IKZX8BpwXDtXZdiGXqNHFO3K9TZbnKY,CDL-A Company Driver - 6mo EXP Required - OTR - Flatbed - $112k per year - Decker,0,,travel-jobs,Travel Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Decker,"['US', 'West Virginia', 'Grant County', 'Petersburg']","Petersburg, Grant County",Adzuna::API::Response::Location
-94.773441,https://www.adzuna.com/details/5874343159?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Job,34.048554,full_time,2026-09-07T13:29:10Z,112000.0,0.0,5874343159,"Now Hiring OTR Flatbed Drivers – Experienced or Ready to Learn!. Looking for a career where you can grow your skills, earn top pay, and still be home on weekends? At Decker Truck Line, we’re hiring OTR flatbed drivers and will train motivated drivers with at least 6 months of recent tractor-trailer experience. Whether you’re experienced in flatbed or looking to expand your driving career, this is your chance to join a carrier that puts drivers first. $3,000 Sign-on Bonus 6 months of experience …",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg3NDM0MzE1OSIsInMiOiJSTnVGVWVpcThSR0ZfcFZ5MEtRck5BIn0.0CjAuj_NH78EDmZ738qg7e3PoOZNJVgwkDI-m0hL9iI,Truck Driver Company - 6mo EXP Required - OTR - Flatbed - $112k per year - Decker,0,,travel-jobs,Travel Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Decker,"['US', 'Oklahoma', 'McCurtain County', 'Broken Bow']","Broken Bow, McCurtain County",Adzuna::API::Response::Location
-79.433662,https://www.adzuna.com/details/5874343189?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Job,36.82593,full_time,2026-09-07T13:29:10Z,112000.0,0.0,5874343189,"Now Hiring OTR Flatbed Drivers – Experienced or Ready to Learn!. Looking for a career where you can grow your skills, earn top pay, and still be home on weekends? At Decker Truck Line, we’re hiring OTR flatbed drivers and will train motivated drivers with at least 6 months of recent tractor-trailer experience. Whether you’re experienced in flatbed or looking to expand your driving career, this is your chance to join a carrier that puts drivers first. $3,000 Sign-on Bonus 6 months of experience …",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUk51RlVlaXE4UkdGX3BWeTBLUXJOQSIsImkiOiI1ODc0MzQzMTg5In0.snax1dwRfZ4qwLwxQZzatynx3uLAPR7rl91Q90XhLAY,Truck Driver Company - 6mo EXP Required - OTR - Flatbed - $112k per year - Decker,0,,travel-jobs,Travel Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Decker,"['US', 'Virginia', 'Pittsylvania County', 'Chatham']","Chatham, Pittsylvania County",Adzuna::API::Response::Location
-95.09779,https://www.adzuna.com/details/5874343199?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Job,38.927476,full_time,2026-09-07T13:29:10Z,112000.0,0.0,5874343199,"Now Hiring OTR Flatbed Drivers – Experienced or Ready to Learn!. Looking for a career where you can grow your skills, earn top pay, and still be home on weekends? At Decker Truck Line, we’re hiring OTR flatbed drivers and will train motivated drivers with at least 6 months of recent tractor-trailer experience. Whether you’re experienced in flatbed or looking to expand your driving career, this is your chance to join a carrier that puts drivers first. $3,000 Sign-on Bonus 6 months of experience …",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg3NDM0MzE5OSIsInMiOiJSTnVGVWVpcThSR0ZfcFZ5MEtRck5BIn0.98X8vprg6UV3LN0GRrM1u6lWlMnQkrsY6l4qR82SqyY,CDL-A Company Driver - 6mo EXP Required - OTR - Flatbed - $112k per year - Decker,0,,travel-jobs,Travel Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Decker,"['US', 'Kansas', 'Douglas County', 'Eudora']","Eudora, Douglas County",Adzuna::API::Response::Location
-93.733697,https://www.adzuna.com/details/5874343187?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Job,38.760296,full_time,2026-09-07T13:29:10Z,112000.0,0.0,5874343187,"Now Hiring OTR Flatbed Drivers – Experienced or Ready to Learn!. Looking for a career where you can grow your skills, earn top pay, and still be home on weekends? At Decker Truck Line, we’re hiring OTR flatbed drivers and will train motivated drivers with at least 6 months of recent tractor-trailer experience. Whether you’re experienced in flatbed or looking to expand your driving career, this is your chance to join a carrier that puts drivers first. $3,000 Sign-on Bonus 6 months of experience …",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiLWtuT1V1aXE4Ukd5eHRZMHJVdWtXQSIsImkiOiI1ODc0MzQzMTg3In0.uVRwZh7--AW01pgsOngn4BIWuSpcld-jb_LX2Pk0IsY,Class A CDL Company Driver - 6mo EXP Required - OTR - Flatbed - $112k per year - Decker,0,,travel-jobs,Travel Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Decker,"['US', 'Missouri', 'Johnson County', 'Warrensburg']","Warrensburg, Johnson County",Adzuna::API::Response::Location
