description,title,salary_is_predicted,__CLASS__,id,created,salary_min,adref,salary_max,redirect_url,category.__CLASS__,category.label,category.tag,company.display_name,company.__CLASS__,location.__CLASS__,location.display_name,location.area,longitude,latitude,contract_time,contract_type
"SP, a Metropolis company, is an artificial intelligence company for the real world. We use computer vision to enable checkout-free parking experiences. So there’s no fumbling with tickets, machines, apps, or credit cards. You just “drive in and drive out.” We are the largest parking network in America, with over 23,000 employees powering mobility at over 4,000 locations across North America and Europe. Today, we are reinventing parking. Because it’s important, it's everywhere and impacts everyo…",Valet Driver- Magnolia Hotel Houston (Evening & Weekend Shifts),1,Adzuna::API::Response::Job,5684144160,2026-03-31T08:30:44Z,52604.19,eyJhbGciOiJIUzI1NiJ9.eyJzIjoia082ZEVoQXQ4Ukc3VXRqOVAzdEFRZyIsImkiOiI1Njg0MTQ0MTYwIn0.vj2ZLHd7VpjPu19gvE9_fIXPvT1u4mjKzrdLjihcRZ4,52604.19,https://www.adzuna.com/details/5684144160?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Category,Travel Jobs,travel-jobs,SP Plus,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Crestwood, Houston","['US', 'Texas', 'Harris County', 'Houston', 'Crestwood']",-95.3698,29.75706,part_time,
"SP, a Metropolis company, is an artificial intelligence company for the real world. We use computer vision to enable checkout-free parking experiences. So there’s no fumbling with tickets, machines, apps, or credit cards. You just “drive in and drive out.” We are the largest parking network in America, with over 23,000 employees powering mobility at over 4,000 locations across North America and Europe. Today, we are reinventing parking. Because it’s important, it's everywhere and impacts everyo…",Operations Manager,1,Adzuna::API::Response::Job,5684144155,2026-03-31T08:30:44Z,71402.3,eyJhbGciOiJIUzI1NiJ9.eyJzIjoia082ZEVoQXQ4Ukc3VXRqOVAzdEFRZyIsImkiOiI1Njg0MTQ0MTU1In0.9KBFCsuVSVwx1YQYwhLOcmZaU301atS5GsSQ2GYJQlY,71402.3,https://www.adzuna.com/details/5684144155?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Category,Accounting & Finance Jobs,accounting-finance-jobs,SP Plus,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Minneapolis, Hennepin County","['US', 'Minnesota', 'Hennepin County', 'Minneapolis']",-93.2585,44.9757,full_time,
"SP, a Metropolis company, is an artificial intelligence company for the real world. We use computer vision to enable checkout-free parking experiences. So there’s no fumbling with tickets, machines, apps, or credit cards. You just “drive in and drive out.” We are the largest parking network in America, with over 23,000 employees powering mobility at over 4,000 locations across North America and Europe. Today, we are reinventing parking. Because it’s important, it's everywhere and impacts everyo…",Shuttle Driver DOT,1,Adzuna::API::Response::Job,5684144163,2026-03-31T08:30:44Z,43311.74,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4NDE0NDE2MyIsInMiOiJrTzZkRWhBdDhSRzdVdGo5UDN0QVFnIn0.BLM4xa_m-eFbI9X7-D0Y-gEQBBEpz7CYJHyuJjLThnw,43311.74,https://www.adzuna.com/details/5684144163?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Category,Travel Jobs,travel-jobs,SP Plus,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Cambridgeport, Middlesex County","['US', 'Massachusetts', 'Middlesex County', 'Cambridgeport']",-71.104519,42.365079,part_time,
"SP, a Metropolis company, is an artificial intelligence company for the real world. We use computer vision to enable checkout-free parking experiences. So there’s no fumbling with tickets, machines, apps, or credit cards. You just “drive in and drive out.” We are the largest parking network in America, with over 23,000 employees powering mobility at over 4,000 locations across North America and Europe. Today, we are reinventing parking. Because it’s important, it's everywhere and impacts everyo…",Parking Cashier,1,Adzuna::API::Response::Job,5684144162,2026-03-31T08:30:44Z,31605.24,eyJhbGciOiJIUzI1NiJ9.eyJzIjoia082ZEVoQXQ4Ukc3VXRqOVAzdEFRZyIsImkiOiI1Njg0MTQ0MTYyIn0.NkGzwhbaTCzSIGxcVWhqsiTc1KHhNbmCDeZ3yN7wwfw,31605.24,https://www.adzuna.com/details/5684144162?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Category,Customer Services Jobs,customer-services-jobs,SP Plus,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Linthicum, Anne Arundel County","['US', 'Maryland', 'Anne Arundel County', 'Linthicum']",-76.66431,39.178283,full_time,
"SP, a Metropolis company, is an artificial intelligence company for the real world. We use computer vision to enable checkout-free parking experiences. So there’s no fumbling with tickets, machines, apps, or credit cards. You just “drive in and drive out.” We are the largest parking network in America, with over 23,000 employees powering mobility at over 4,000 locations across North America and Europe. Today, we are reinventing parking. Because it’s important, it's everywhere and impacts everyo…",Valet Driver,1,Adzuna::API::Response::Job,5684144158,2026-03-31T08:30:44Z,39485.31,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4NDE0NDE1OCIsInMiOiJrTzZkRWhBdDhSRzdVdGo5UDN0QVFnIn0.81yZblyCeAvggHAriBkr2YNi9fnkPBm4jYvxUAfmw-Y,39485.31,https://www.adzuna.com/details/5684144158?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Category,HR & Recruitment Jobs,hr-jobs,SP Plus,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Crestwood, Houston","['US', 'Texas', 'Harris County', 'Houston', 'Crestwood']",-95.3698,29.75706,part_time,
"Job Description Dedicated CDL-A Truck Drivers – No Touch Freight – Earn $1,510-$1,730 Weekly! \n\n Pay & Benefits: \n\n \n\t $0.60-$0.65 CPM; Based on Experience \n\t Average Annual Pay of $78,520-$85,800 \n\t Top Drivers Earn $90,000 Annually! \n\t Driver Referral Program = Unlimited Earning Potential! \n\t Vacation and Holiday Pay \n\t Medical, Dental, Vision, Life Insurance, 401(k) \n\t Late-Model Trucks \n\t Paid Online Orientation \n \n\n Job Details: \n\n \n\t Home Most Nights; Layovers a…",CDL-A Truck Drivers - Home Most Nights - No Touch Freight,1,Adzuna::API::Response::Job,5684144146,2026-03-31T08:30:38Z,53948.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4NDE0NDE0NiIsInMiOiJrTzZkRWhBdDhSRzdVdGo5UDN0QVFnIn0.tIU_YcRKLxsjaDnbMZ1JGLAZcYECw1qQT7Ic0X3fg_8,53948.0,https://www.adzuna.com/land/ad/5684144146?se=kO6dEhAt8RG7Utj9P3tAQg&utm_medium=api&utm_source=abfa41a4&v=B6BCB455D8503AE72577C0C6C01AF73BF32F1FED,Adzuna::API::Response::Category,Travel Jobs,travel-jobs,Hogan Transportation,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Centerville, Yell County","['US', 'Arkansas', 'Yell County', 'Centerville']",-93.16965,35.114087,,
"Job Description Dedicated CDL-A Truck Drivers – No Touch Freight – Earn $1,510-$1,730 Weekly! \n\n Pay & Benefits: \n\n \n\t $0.60-$0.65 CPM; Based on Experience \n\t Average Annual Pay of $78,520-$85,800 \n\t Top Drivers Earn $90,000 Annually! \n\t Driver Referral Program = Unlimited Earning Potential! \n\t Vacation and Holiday Pay \n\t Medical, Dental, Vision, Life Insurance, 401(k) \n\t Late-Model Trucks \n\t Paid Online Orientation \n \n\n Job Details: \n\n \n\t Home Most Nights; Layovers a…",CDL-A Truck Drivers - Home Most Nights - No Touch Freight,1,Adzuna::API::Response::Job,5684144148,2026-03-31T08:30:38Z,54227.52,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4NDE0NDE0OCIsInMiOiJrTzZkRWhBdDhSRzdVdGo5UDN0QVFnIn0.lzEjK1bUTvV5yU9NVm3ZP6PnyxyZZzoO4jB90ou2vDU,54227.52,https://www.adzuna.com/land/ad/5684144148?se=kO6dEhAt8RG7Utj9P3tAQg&utm_medium=api&utm_source=abfa41a4&v=4EB6C281BAACCDE7CB8360F029BCFBAE47D5B707,Adzuna::API::Response::Category,Travel Jobs,travel-jobs,Hogan Transportation,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Unionville Center, Union County","['US', 'Ohio', 'Union County', 'Unionville Center']",-83.339919,40.138394,,
"Job Description Dedicated CDL-A Truck Drivers – No Touch Freight – Earn $1,510-$1,730 Weekly! \n\n Pay & Benefits: \n\n \n\t $0.60-$0.65 CPM; Based on Experience \n\t Average Annual Pay of $78,520-$85,800 \n\t Top Drivers Earn $90,000 Annually! \n\t Driver Referral Program = Unlimited Earning Potential! \n\t Vacation and Holiday Pay \n\t Medical, Dental, Vision, Life Insurance, 401(k) \n\t Late-Model Trucks \n\t Paid Online Orientation \n \n\n Job Details: \n\n \n\t Home Most Nights; Layovers a…",CDL-A Truck Drivers - Home Most Nights - No Touch Freight,1,Adzuna::API::Response::Job,5684144143,2026-03-31T08:30:38Z,58863.02,eyJhbGciOiJIUzI1NiJ9.eyJzIjoia082ZEVoQXQ4Ukc3VXRqOVAzdEFRZyIsImkiOiI1Njg0MTQ0MTQzIn0.fdFWbjinfhje5Fj7LxdBBacbIYnfpHyoMa6dN52kWtI,58863.02,https://www.adzuna.com/land/ad/5684144143?se=kO6dEhAt8RG7Utj9P3tAQg&utm_medium=api&utm_source=abfa41a4&v=F874E25F4041E45F62747DD5CC51F9C7B3B2B97C,Adzuna::API::Response::Category,Travel Jobs,travel-jobs,Hogan Transportation,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Cardington, Morrow County","['US', 'Ohio', 'Morrow County', 'Cardington']",-82.893515,40.500616,,
"Job Description Dedicated CDL-A Truck Drivers – No Touch Freight – Earn $1,510-$1,730 Weekly! \n\n Pay & Benefits: \n\n \n\t $0.60-$0.65 CPM; Based on Experience \n\t Average Annual Pay of $78,520-$85,800 \n\t Top Drivers Earn $90,000 Annually! \n\t Driver Referral Program = Unlimited Earning Potential! \n\t Vacation and Holiday Pay \n\t Medical, Dental, Vision, Life Insurance, 401(k) \n\t Late-Model Trucks \n\t Paid Online Orientation \n \n\n Job Details: \n\n \n\t Home Most Nights; Layovers a…",CDL-A Truck Drivers - Home Most Nights - No Touch Freight,1,Adzuna::API::Response::Job,5684144149,2026-03-31T08:30:38Z,54179.29,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4NDE0NDE0OSIsInMiOiJrTzZkRWhBdDhSRzdVdGo5UDN0QVFnIn0.vDbAcmkEQaSPDr5tfxMsI__U4kqjQbw9HxfFl5Q3XPA,54179.29,https://www.adzuna.com/land/ad/5684144149?se=kO6dEhAt8RG7Utj9P3tAQg&utm_medium=api&utm_source=abfa41a4&v=12DF582CDAA7D930BDB551B18CCA4F61DE2EC0A7,Adzuna::API::Response::Category,Travel Jobs,travel-jobs,Hogan Transportation,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Lewistown, Fulton County","['US', 'Illinois', 'Fulton County', 'Lewistown']",-90.154842,40.393097,,
"Job Description Have a car? Earn a $1,000 BONUS  $10,000 GUARANTEE* when you sign up to drive your own vehicle and help transport others to healthcare appointments around Chicago! \n\n Veyo is a mission-driven company helping individuals get to and from their non-emergency medical appointments. We're actively seeking local drivers to partner with us. As a Veyo driver, you use your own vehicle, set your own schedule, and make a meaningful impact in your community. \n\n Why Drive with Veyo? \n \n…","Part-Time Driver - $10,000 Guarantee - Flexible Hours",1,Adzuna::API::Response::Job,5684144144,2026-03-31T08:30:38Z,15657.6,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4NDE0NDE0NCIsInMiOiJrTzZkRWhBdDhSRzdVdGo5UDN0QVFnIn0.E8YMJUwrpgpNcWaayS4LSzSa9yptWUEiaZFOk9Azn10,15657.6,https://www.adzuna.com/land/ad/5684144144?se=kO6dEhAt8RG7Utj9P3tAQg&utm_medium=api&utm_source=abfa41a4&v=0AEC1B1826CF15685FD5C8DB984E85884F395E5D,Adzuna::API::Response::Category,Part time Jobs,part-time-jobs,Veyo,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Bedford Park, Cook County","['US', 'Illinois', 'Cook County', 'Bedford Park']",-87.810756,41.754789,,
"Job Description Dedicated CDL-A Truck Drivers – No Touch Freight – Earn $1,510-$1,730 Weekly! \n\n Pay & Benefits: \n\n \n\t $0.60-$0.65 CPM; Based on Experience \n\t Average Annual Pay of $78,520-$85,800 \n\t Top Drivers Earn $90,000 Annually! \n\t Driver Referral Program = Unlimited Earning Potential! \n\t Vacation and Holiday Pay \n\t Medical, Dental, Vision, Life Insurance, 401(k) \n\t Late-Model Trucks \n\t Paid Online Orientation \n \n\n Job Details: \n\n \n\t Home Most Nights; Layovers a…",CDL-A Truck Drivers - Home Most Nights - No Touch Freight,1,Adzuna::API::Response::Job,5684144150,2026-03-31T08:30:38Z,54986.64,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4NDE0NDE1MCIsInMiOiJrTzZkRWhBdDhSRzdVdGo5UDN0QVFnIn0.n3QWgdLdFn_efAxKAZapZninTL6R2Ht-aowjSGrHv_o,54986.64,https://www.adzuna.com/land/ad/5684144150?se=kO6dEhAt8RG7Utj9P3tAQg&utm_medium=api&utm_source=abfa41a4&v=5F8274B956803E10707831A7069222620141E1F2,Adzuna::API::Response::Category,Travel Jobs,travel-jobs,Hogan Transportation,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Port Jefferson, Suffolk County","['US', 'New York', 'Suffolk County', 'Port Jefferson']",-73.069273,40.946488,,
"Job Description Build your practice, your way \n Ready to grow your practice? Spring Health is hiring part-time, experienced psychiatrists who: \n • Are experienced with offering virtual medication management appointments \n • Provide high-quality, evidence-based care \n • Are board certified in Psychiatry \n • Are licensed in one or more of the following states: Alabama, Mississippi, South Carolina \n Bring your expertise, \n we'll take care of the rest. \n Partner with a mental health company…",Psychiatrist,1,Adzuna::API::Response::Job,5684144153,2026-03-31T08:30:38Z,105901.21,eyJhbGciOiJIUzI1NiJ9.eyJzIjoia082ZEVoQXQ4Ukc3VXRqOVAzdEFRZyIsImkiOiI1Njg0MTQ0MTUzIn0.0UAjSEQy5ADid-zGTcXjcOHcXbKtYmqQuHbiDlRxkFU,105901.21,https://www.adzuna.com/land/ad/5684144153?se=kO6dEhAt8RG7Utj9P3tAQg&utm_medium=api&utm_source=abfa41a4&v=C3F7CE3ECF40B25FD75A643E95864332FD357D03,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,SpringHealth,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Atlanta, Fulton County","['US', 'Georgia', 'Fulton County', 'Atlanta']",-84.388372,33.755711,,
"Job Description Dedicated CDL-A Truck Drivers – No Touch Freight – Earn $1,510-$1,730 Weekly! \n\n Pay & Benefits: \n\n \n\t $0.60-$0.65 CPM; Based on Experience \n\t Average Annual Pay of $78,520-$85,800 \n\t Top Drivers Earn $90,000 Annually! \n\t Driver Referral Program = Unlimited Earning Potential! \n\t Vacation and Holiday Pay \n\t Medical, Dental, Vision, Life Insurance, 401(k) \n\t Late-Model Trucks \n\t Paid Online Orientation \n \n\n Job Details: \n\n \n\t Home Most Nights; Layovers a…",CDL-A Truck Drivers - Home Most Nights - No Touch Freight,1,Adzuna::API::Response::Job,5684144147,2026-03-31T08:30:38Z,55725.66,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4NDE0NDE0NyIsInMiOiJrTzZkRWhBdDhSRzdVdGo5UDN0QVFnIn0.hatZFdhO1odVfl0UHaI7LhUe2BNyU-cJFGRv0ExJ9EM,55725.66,https://www.adzuna.com/land/ad/5684144147?se=kO6dEhAt8RG7Utj9P3tAQg&utm_medium=api&utm_source=abfa41a4&v=585627A60706D1FDA23AD982B394CFA434D309B0,Adzuna::API::Response::Category,Travel Jobs,travel-jobs,Hogan Transportation,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Hartford, Hartford County","['US', 'Connecticut', 'Hartford County', 'Hartford']",-72.662236,41.789968,,
"Job Description Company Name: ARS-Rescue Rooter Overview: Residential HVAC Service Technician – Pay: $20-35/hr. Earning potential of $130,000 Per Year based on performance Location: Nashville, TN Job Type: Full-Time, Year-Round Industry: Residential HVAC Services High-Earning HVAC Career with ARS Earn over $130,000 per year as a Residential HVAC Service Technician with ARS , the nation’s largest provider of residential HVAC, plumbing, and electrical services . With 7,000 employees and 45 years …",HVAC Service Tech (Spring Hill/Franklin),1,Adzuna::API::Response::Job,5684144152,2026-03-31T08:30:38Z,137135.38,eyJhbGciOiJIUzI1NiJ9.eyJzIjoia082ZEVoQXQ4Ukc3VXRqOVAzdEFRZyIsImkiOiI1Njg0MTQ0MTUyIn0.zwDZ72K3t_E68x80cOEI-2DkFsrAeOFZv6ACaV16Q7k,137135.38,https://www.adzuna.com/details/5684144152?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Category,Trade & Construction Jobs,trade-construction-jobs,ARS-Rescue Rooter,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Spring Hill, Nevada County","['US', 'California', 'Nevada County', 'Spring Hill']",-121.044116,39.232394,,
"Job Description Job Description Class A CDL Truck Driver - $7500 Sign On Bonus St Joe Express is a family-owned business that has built an amazing reputation locally as well as on a national level. Located in Saint Joseph, MO – we specialize in hauling mainly soybean oil for one of the largest manufacturers in the US. Our mission is to provide exceptional service to our customers by being committed to safety, being reliable and providing excellent customer service to our dedicated customer base…",Local Truck Driver - 1yr EXP Required - Tanker,1,Adzuna::API::Response::Job,5684144140,2026-03-31T08:30:38Z,56106.83,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4NDE0NDE0MCIsInMiOiJrTzZkRWhBdDhSRzdVdGo5UDN0QVFnIn0.CLcOWYdfHNIHpxBj7ys1T3VnflbyRQThtJRwH9tPb9k,56106.83,https://www.adzuna.com/land/ad/5684144140?se=kO6dEhAt8RG7Utj9P3tAQg&utm_medium=api&utm_source=abfa41a4&v=51C13EB692B9CE59C44790E2FAB27BBB370FAD6A,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,St. Joe Express,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Kansas City, Wyandotte County","['US', 'Kansas', 'Wyandotte County', 'Kansas City']",-94.626957,39.117388,,
"Job Description Have a car? Earn a $1,000 BONUS  $10,000 GUARANTEE* when you sign up to drive your own vehicle and help transport others to healthcare appointments around Chicago! \n\n Veyo is a mission-driven company helping individuals get to and from their non-emergency medical appointments. We're actively seeking local drivers to partner with us. As a Veyo driver, you use your own vehicle, set your own schedule, and make a meaningful impact in your community. \n\n Why Drive with Veyo? \n \n…","Part-Time Driver - $10,000 Guarantee - Flexible Hours",1,Adzuna::API::Response::Job,5684144141,2026-03-31T08:30:38Z,15916.76,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4NDE0NDE0MSIsInMiOiJrTzZkRWhBdDhSRzdVdGo5UDN0QVFnIn0.WOlnEnQrquOnxvtWXpKWJfl9PzaUW3qQdfRQXPtpVhg,15916.76,https://www.adzuna.com/land/ad/5684144141?se=kO6dEhAt8RG7Utj9P3tAQg&utm_medium=api&utm_source=abfa41a4&v=B307F91B589D6C48A96492CFCC3F07B29050B308,Adzuna::API::Response::Category,Part time Jobs,part-time-jobs,Veyo,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Hometown, Cook County","['US', 'Illinois', 'Cook County', 'Hometown']",-87.731441,41.734477,,
"Job Description Dedicated CDL-A Truck Drivers – No Touch Freight – Earn $1,510-$1,730 Weekly! \n\n Pay & Benefits: \n\n \n\t $0.60-$0.65 CPM; Based on Experience \n\t Average Annual Pay of $78,520-$85,800 \n\t Top Drivers Earn $90,000 Annually! \n\t Driver Referral Program = Unlimited Earning Potential! \n\t Vacation and Holiday Pay \n\t Medical, Dental, Vision, Life Insurance, 401(k) \n\t Late-Model Trucks \n\t Paid Online Orientation \n \n\n Job Details: \n\n \n\t Home Most Nights; Layovers a…",CDL-A Truck Drivers - Home Most Nights - No Touch Freight,1,Adzuna::API::Response::Job,5684144151,2026-03-31T08:30:38Z,57205.58,eyJhbGciOiJIUzI1NiJ9.eyJzIjoia082ZEVoQXQ4Ukc3VXRqOVAzdEFRZyIsImkiOiI1Njg0MTQ0MTUxIn0.lPYEDQdds3ZzYubQC8xBGZRTdcS9W8ECSK3F9Z30428,57205.58,https://www.adzuna.com/land/ad/5684144151?se=kO6dEhAt8RG7Utj9P3tAQg&utm_medium=api&utm_source=abfa41a4&v=9ACA9D580AEBC4B9C148C2EF1D15B888A9CF77C8,Adzuna::API::Response::Category,Travel Jobs,travel-jobs,Hogan Transportation,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Granville, Delaware County","['US', 'Indiana', 'Delaware County', 'Granville']",-85.320663,40.315998,,
"Job Description Dedicated CDL-A Truck Drivers – No Touch Freight – Earn $1,510-$1,730 Weekly! \n\n Pay & Benefits: \n\n \n\t $0.60-$0.65 CPM; Based on Experience \n\t Average Annual Pay of $78,520-$85,800 \n\t Top Drivers Earn $90,000 Annually! \n\t Driver Referral Program = Unlimited Earning Potential! \n\t Vacation and Holiday Pay \n\t Medical, Dental, Vision, Life Insurance, 401(k) \n\t Late-Model Trucks \n\t Paid Online Orientation \n \n\n Job Details: \n\n \n\t Home Most Nights; Layovers a…",CDL-A Truck Drivers - Home Most Nights - No Touch Freight,1,Adzuna::API::Response::Job,5684144145,2026-03-31T08:30:38Z,54747.82,eyJhbGciOiJIUzI1NiJ9.eyJzIjoia082ZEVoQXQ4Ukc3VXRqOVAzdEFRZyIsImkiOiI1Njg0MTQ0MTQ1In0.c_5E7Ui1tvCTXx_xVbUmM8l5F44FJTYh9qbi1t4K7-s,54747.82,https://www.adzuna.com/land/ad/5684144145?se=kO6dEhAt8RG7Utj9P3tAQg&utm_medium=api&utm_source=abfa41a4&v=7ECFF7BDFC1F1E98AF808C0431D8D9A0099A1DBC,Adzuna::API::Response::Category,Travel Jobs,travel-jobs,Hogan Transportation,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Sparta, Hancock County","['US', 'Georgia', 'Hancock County', 'Sparta']",-82.976259,33.275701,,
"Job Description Have a car? Earn a $1,000 BONUS  $10,000 GUARANTEE* when you sign up to drive your own vehicle and help transport others to healthcare appointments around Chicago! \n\n Veyo is a mission-driven company helping individuals get to and from their non-emergency medical appointments. We're actively seeking local drivers to partner with us. As a Veyo driver, you use your own vehicle, set your own schedule, and make a meaningful impact in your community. \n\n Why Drive with Veyo? \n \n…","Non-Emergency Medical Driver - $10,000 Guarantee  Bonus",1,Adzuna::API::Response::Job,5684144142,2026-03-31T08:30:38Z,12546.81,eyJhbGciOiJIUzI1NiJ9.eyJzIjoia082ZEVoQXQ4Ukc3VXRqOVAzdEFRZyIsImkiOiI1Njg0MTQ0MTQyIn0.iqffaGzvPJLoq9m9RWxm4O1tq9PaSDCxr63YGtb_Uu4,12546.81,https://www.adzuna.com/land/ad/5684144142?se=kO6dEhAt8RG7Utj9P3tAQg&utm_medium=api&utm_source=abfa41a4&v=06839118C7A5FB020120AFA3ADEEE136CCB594A5,Adzuna::API::Response::Category,Travel Jobs,travel-jobs,Veyo,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Harwood Heights, Cook County","['US', 'Illinois', 'Cook County', 'Harwood Heights']",-87.807673,41.966961,,
"Job Description Champions Do More \n \n\n \n As one of the fastest-growing and most exciting brands in the industry, Crash Champions is the largest founder-led multi-shop operator (MSO) of high-quality collision repair service in the U.S. The company, which also operates the growing Crash Champions LUXE | EV Certified brand of highline and luxury EV repair centers, services customers at more than 650 state-of-the-art locations in 38 states across the U.S. Crash Champions was founded in 1999 as …",Auto Body Technician,1,Adzuna::API::Response::Job,5684144139,2026-03-31T08:30:37Z,60419.06,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4NDE0NDEzOSIsInMiOiJrTzZkRWhBdDhSRzdVdGo5UDN0QVFnIn0.8vT0_b1tPkHMVSqRUe1P-AAq-Kqp-e78pwyoAWKIbHE,60419.06,https://www.adzuna.com/land/ad/5684144139?se=kO6dEhAt8RG7Utj9P3tAQg&utm_medium=api&utm_source=abfa41a4&v=F1681E84630D82DED0FC6C0ACEC46B3D75ECFA8B,Adzuna::API::Response::Category,Accounting & Finance Jobs,accounting-finance-jobs,Crash Champions,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Arlington, Arlington County","['US', 'Virginia', 'Arlington County', 'Arlington']",-77.093858,38.884513,,
"We are seeking a hardworking and reliable Asphalt Crew Laborer to join our paving team. The ideal candidate will assist in the preparation, laying, and finishing of asphalt on roads, driveways, parking lots, and other surfaces. This is a physically demanding position that requires a strong work ethic, attention to safety, and the ability to work effectively in a team-oriented environment. Assist in the preparation of surfaces for paving (sweeping, cleaning, applying tack coat, etc.) Shovel, rak…",Asphalt Crew Laborer,1,Adzuna::API::Response::Job,5684144136,2026-03-31T08:30:36Z,47788.03,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4NDE0NDEzNiIsInMiOiJrTzZkRWhBdDhSRzdVdGo5UDN0QVFnIn0.L4iCFLs5LbG4tNwc6ReFI_K-RsRqQkfADyZUenGOJ-A,47788.03,https://www.adzuna.com/details/5684144136?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Category,Trade & Construction Jobs,trade-construction-jobs,"Pave America, LLC",Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Dulles Town Center, Loudoun County","['US', 'Virginia', 'Loudoun County', 'Dulles Town Center']",-77.427641,39.006862,full_time,
"Job Description Dedicated CDL-A Truck Drivers – No Touch Freight – Earn $1,510-$1,730 Weekly! \n\n Pay & Benefits: \n\n \n\t $0.60-$0.65 CPM; Based on Experience \n\t Average Annual Pay of $78,520-$85,800 \n\t Top Drivers Earn $90,000 Annually! \n\t Driver Referral Program = Unlimited Earning Potential! \n\t Vacation and Holiday Pay \n\t Medical, Dental, Vision, Life Insurance, 401(k) \n\t Late-Model Trucks \n\t Paid Online Orientation \n \n\n Job Details: \n\n \n\t Home Most Nights; Layovers a…",CDL-A Truck Drivers - Home Most Nights - No Touch Freight,1,Adzuna::API::Response::Job,5684144138,2026-03-31T08:30:36Z,51701.25,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4NDE0NDEzOCIsInMiOiJrTzZkRWhBdDhSRzdVdGo5UDN0QVFnIn0.BZqu--PD36eq2CBHJdzb5EEigxIMu3In1qT3qkTfkRY,51701.25,https://www.adzuna.com/land/ad/5684144138?se=kO6dEhAt8RG7Utj9P3tAQg&utm_medium=api&utm_source=abfa41a4&v=77B2F6ED87D6E60EFADF6C04FE6D5749A7B7AB24,Adzuna::API::Response::Category,Travel Jobs,travel-jobs,Hogan Transportation,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Albany, Albany County","['US', 'New York', 'Albany County', 'Albany']",-73.765437,42.632246,,
The Skid Steer Operator is responsible for operating the Skid Steer to complete various asphalt and paving jobs. Also assisting the team with any tasks needed. Properly follow all company policies and procedures for safe working procedures and environment Maintain daily vehicle logs and keep equipment in a clean and orderly condition Monitor various gauges during operation of vehicle Load and unload equipment or materials Follow directions of manager as to daily tasks and expectations for each …,Skid Steer Operator,1,Adzuna::API::Response::Job,5684144137,2026-03-31T08:30:36Z,73059.26,eyJhbGciOiJIUzI1NiJ9.eyJzIjoia082ZEVoQXQ4Ukc3VXRqOVAzdEFRZyIsImkiOiI1Njg0MTQ0MTM3In0.W8qP-HEwAnFRw-UoyYussx6oV4MjimF4qb4MwfaWw-M,73059.26,https://www.adzuna.com/details/5684144137?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Category,Trade & Construction Jobs,trade-construction-jobs,"Pave America, LLC",Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Linton Hall, Prince William County","['US', 'Virginia', 'Prince William County', 'Linton Hall']",-77.568739,38.749441,,
