salary_max,title,id,adref,longitude,salary_min,salary_is_predicted,redirect_url,__CLASS__,latitude,created,description,category.__CLASS__,category.tag,category.label,company.__CLASS__,company.display_name,location.__CLASS__,location.display_name,location.area,contract_time,contract_type
53006.56,Call Center Sales,5795646784,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiX3QtNWMzVjg4Ukc1MWNVWlFPdG1lUSIsImkiOiI1Nzk1NjQ2Nzg0In0.zds32iXDuHo8bQI0HDQmwbBX-0YezBXBhCRZ-Qlq1Ic,-97.672068,53006.56,1,https://www.adzuna.com/land/ad/5795646784?se=_t-5c3V88RG51cUZQOtmeQ&utm_medium=api&utm_source=abfa41a4&v=01CC19661089B7937D56D3E5729436F31C62F3D0,Adzuna::API::Response::Job,30.517477,2026-07-10T09:27:48Z,"This role requires the ability to work lawfully in the U.S. without employment-based immigration sponsorship, now or in the future. Join Spectrum and unlock your potential with competitive pay starting at $18/hour, plus lucrative incentives that can bring top performers to an annual salary of over $70,000 a year! And that’s not all, enjoy free and discounted Spectrum services like internet, TV and mobile while building a long and rewarding career. Do you thrive on turning challenges into opport…",Adzuna::API::Response::Category,customer-services-jobs,Customer Services Jobs,Adzuna::API::Response::Company,SPECTRUM,Adzuna::API::Response::Location,"Round Rock, Williamson County","['US', 'Texas', 'Williamson County', 'Round Rock']",,
44812.71,Business Sales Representative,5795646785,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc5NTY0Njc4NSIsInMiOiJfdC01YzNWODhSRzUxY1VaUU90bWVRIn0.4sRLUjaNhvTTy7jUc1MpfpQMh4TKrkl6NZsLn09BLfw,-80.649977,44812.71,1,https://www.adzuna.com/land/ad/5795646785?se=_t-5c3V88RG51cUZQOtmeQ&utm_medium=api&utm_source=abfa41a4&v=D9553826E5FA216D82856743F39FE7CEBACCF4E5,Adzuna::API::Response::Job,35.497094,2026-07-10T09:27:48Z,"This role requires the ability to work lawfully in the U.S. without employment-based immigration sponsorship, now or in the future. As a Business Sales Representative on Spectrum’s SMB team, you will drive outbound B2B sales efforts by promoting Spectrum Business Internet, Voice, Video, and Mobile solutions to prospective customers and expanding services with existing accounts. In this fast-paced, high-impact role, you’ll build relationships with business decision-makers, identify their needs, …",Adzuna::API::Response::Category,sales-jobs,Sales Jobs,Adzuna::API::Response::Company,SPECTRUM,Adzuna::API::Response::Location,"Fisher Town, Cabarrus County","['US', 'North Carolina', 'Cabarrus County', 'Fisher Town']",,
48518.73,Call Center Sales,5795646790,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiX3QtNWMzVjg4Ukc1MWNVWlFPdG1lUSIsImkiOiI1Nzk1NjQ2NzkwIn0.VE8-ZpOnkoDT5AKYH6xXECFCRctvxOvUycFbt-l5qds,-97.80714,48518.73,1,https://www.adzuna.com/land/ad/5795646790?se=_t-5c3V88RG51cUZQOtmeQ&utm_medium=api&utm_source=abfa41a4&v=D9BC4D50054CA6F8D1B4A8F7E3AC46718C4D01C7,Adzuna::API::Response::Job,30.0066,2026-07-10T09:27:48Z,"This role requires the ability to work lawfully in the U.S. without employment-based immigration sponsorship, now or in the future. Join Spectrum and unlock your potential with competitive pay starting at $18/hour, plus lucrative incentives that can bring top performers to an annual salary of over $70,000 a year! And that’s not all, enjoy free and discounted Spectrum services like internet, TV and mobile while building a long and rewarding career. Do you thrive on turning challenges into opport…",Adzuna::API::Response::Category,customer-services-jobs,Customer Services Jobs,Adzuna::API::Response::Company,SPECTRUM,Adzuna::API::Response::Location,"Uhland, Hays County","['US', 'Texas', 'Hays County', 'Uhland']",,
56214.91,Digital Support Specialist I,5795646789,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiX3QtNWMzVjg4Ukc1MWNVWlFPdG1lUSIsImkiOiI1Nzk1NjQ2Nzg5In0.EV-z2pBJ5bFhlwL0fH9d2dFuKqrxi5PHf1yKO0gLXI8,-81.060585,56214.91,1,https://www.adzuna.com/land/ad/5795646789?se=_t-5c3V88RG51cUZQOtmeQ&utm_medium=api&utm_source=abfa41a4&v=09C9005459887E67251104793BEC58F88A44FD74,Adzuna::API::Response::Job,34.969717,2026-07-10T09:27:48Z,"This role requires the ability to work lawfully in the U.S. without employment-based immigration sponsorship, now or in the future. Are you excited about helping people with their digital interactions? Join our team as a Digital Support Specialist, where you'll enhance sales by efficiently handling orders and customer inquiries. You'll collaborate across departments to promote our products and services, adhering to company policies to support growth through exceptional service. What our Digital…",Adzuna::API::Response::Category,sales-jobs,Sales Jobs,Adzuna::API::Response::Company,SPECTRUM,Adzuna::API::Response::Location,"Tega Cay, York County","['US', 'South Carolina', 'York County', 'Tega Cay']",,
57572.71,Digital Support Specialist I,5795646792,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc5NTY0Njc5MiIsInMiOiJfdC01YzNWODhSRzUxY1VaUU90bWVRIn0.PRetSJ2iXY42NDCuMroKSwkbrqsVQypvWakNs8emOm0,-81.040099,57572.71,1,https://www.adzuna.com/land/ad/5795646792?se=_t-5c3V88RG51cUZQOtmeQ&utm_medium=api&utm_source=abfa41a4&v=5DA8E4A7489AC6D1CDBB1754F2C3335D5E3ACEC2,Adzuna::API::Response::Job,35.241809,2026-07-10T09:27:48Z,"This role requires the ability to work lawfully in the U.S. without employment-based immigration sponsorship, now or in the future. Are you excited about helping people with their digital interactions? Join our team as a Digital Support Specialist, where you'll enhance sales by efficiently handling orders and customer inquiries. You'll collaborate across departments to promote our products and services, adhering to company policies to support growth through exceptional service. What our Digital…",Adzuna::API::Response::Category,sales-jobs,Sales Jobs,Adzuna::API::Response::Company,SPECTRUM,Adzuna::API::Response::Location,"Belmont, Gaston County","['US', 'North Carolina', 'Gaston County', 'Belmont']",,
54151.75,Sales and Customer Solutions Representative,5795646797,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc5NTY0Njc5NyIsInMiOiJfdC01YzNWODhSRzUxY1VaUU90bWVRIn0.uFXCRg5G7mehNF70CJh1r74MzeK9AEt3nk37eLDHK_E,-97.672068,54151.75,1,https://www.adzuna.com/land/ad/5795646797?se=_t-5c3V88RG51cUZQOtmeQ&utm_medium=api&utm_source=abfa41a4&v=6B1C83558E2912E308071189B65E0A670D6F9971,Adzuna::API::Response::Job,30.517477,2026-07-10T09:27:48Z,"This role requires the ability to work lawfully in the U.S. without employment-based immigration sponsorship, now or in the future. Join Spectrum and unlock your potential with competitive pay starting at $18/hour, plus lucrative incentives that can bring top performers to an annual salary of over $70,000 a year! And that’s not all, enjoy free and discounted Spectrum services like internet, TV and mobile while building a long and rewarding career. Do you thrive on turning challenges into opport…",Adzuna::API::Response::Category,customer-services-jobs,Customer Services Jobs,Adzuna::API::Response::Company,SPECTRUM,Adzuna::API::Response::Location,"Round Rock, Williamson County","['US', 'Texas', 'Williamson County', 'Round Rock']",,
45014.28,Business Sales Representative,5795646779,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiX3QtNWMzVjg4Ukc1MWNVWlFPdG1lUSIsImkiOiI1Nzk1NjQ2Nzc5In0.XaBV_09LCbByVjYNXMU-P_Y1-Fkm8IREHQK0kgL6wzI,-81.14244,45014.28,1,https://www.adzuna.com/land/ad/5795646779?se=_t-5c3V88RG51cUZQOtmeQ&utm_medium=api&utm_source=abfa41a4&v=9000D6F912EAFAC13279AD89D8392DE9727F9E7A,Adzuna::API::Response::Job,35.22972,2026-07-10T09:27:48Z,"This role requires the ability to work lawfully in the U.S. without employment-based immigration sponsorship, now or in the future. As a Business Sales Representative on Spectrum’s SMB team, you will drive outbound B2B sales efforts by promoting Spectrum Business Internet, Voice, Video, and Mobile solutions to prospective customers and expanding services with existing accounts. In this fast-paced, high-impact role, you’ll build relationships with business decision-makers, identify their needs, …",Adzuna::API::Response::Category,sales-jobs,Sales Jobs,Adzuna::API::Response::Company,SPECTRUM,Adzuna::API::Response::Location,"Boogertown, Gaston County","['US', 'North Carolina', 'Gaston County', 'Boogertown']",,
70578.86,Call Center Sales,5795646795,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc5NTY0Njc5NSIsInMiOiJfdC01YzNWODhSRzUxY1VaUU90bWVRIn0.ZzyWea5wsWnToU4zS6u_6KaSBv79h__LhtXP20GEkao,-97.941591,70578.86,1,https://www.adzuna.com/land/ad/5795646795?se=_t-5c3V88RG51cUZQOtmeQ&utm_medium=api&utm_source=abfa41a4&v=ABA4B05C6E4386C0B5E80E19FA3C36A842061F25,Adzuna::API::Response::Job,29.858861,2026-07-10T09:27:48Z,"This role requires the ability to work lawfully in the U.S. without employment-based immigration sponsorship, now or in the future. Join Spectrum and unlock your potential with competitive pay starting at $18/hour, plus lucrative incentives that can bring top performers to an annual salary of over $70,000 a year! And that’s not all, enjoy free and discounted Spectrum services like internet, TV and mobile while building a long and rewarding career. Do you thrive on turning challenges into opport…",Adzuna::API::Response::Category,customer-services-jobs,Customer Services Jobs,Adzuna::API::Response::Company,SPECTRUM,Adzuna::API::Response::Location,"San Marcos, Hays County","['US', 'Texas', 'Hays County', 'San Marcos']",,
53187.03,Sales and Customer Solutions Representative,5795646787,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiX3QtNWMzVjg4Ukc1MWNVWlFPdG1lUSIsImkiOiI1Nzk1NjQ2Nzg3In0.NmV2nfVhAqZMNo7V0398iwHiuINT55nz89rDBV56uB4,-97.84092,53187.03,1,https://www.adzuna.com/land/ad/5795646787?se=_t-5c3V88RG51cUZQOtmeQ&utm_medium=api&utm_source=abfa41a4&v=B85F804337C46ECD4645058B77531CBFBCD73ED7,Adzuna::API::Response::Job,30.07362,2026-07-10T09:27:48Z,"This role requires the ability to work lawfully in the U.S. without employment-based immigration sponsorship, now or in the future. Join Spectrum and unlock your potential with competitive pay starting at $18/hour, plus lucrative incentives that can bring top performers to an annual salary of over $70,000 a year! And that’s not all, enjoy free and discounted Spectrum services like internet, TV and mobile while building a long and rewarding career. Do you thrive on turning challenges into opport…",Adzuna::API::Response::Category,customer-services-jobs,Customer Services Jobs,Adzuna::API::Response::Company,SPECTRUM,Adzuna::API::Response::Location,"Buda, Hays County","['US', 'Texas', 'Hays County', 'Buda']",,
41003.05,Call Center Sales,5795646781,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiX3QtNWMzVjg4Ukc1MWNVWlFPdG1lUSIsImkiOiI1Nzk1NjQ2NzgxIn0.xmFB5CW3DNcZOPm0Xhdc_FZoUZ2rQ94-41h0xCBiDrU,-97.6206,41003.05,1,https://www.adzuna.com/land/ad/5795646781?se=_t-5c3V88RG51cUZQOtmeQ&utm_medium=api&utm_source=abfa41a4&v=21E72360D23E025CFDDD85AE66C6901FE75B150B,Adzuna::API::Response::Job,30.4383,2026-07-10T09:27:48Z,"This role requires the ability to work lawfully in the U.S. without employment-based immigration sponsorship, now or in the future. Join Spectrum and unlock your potential with competitive pay starting at $18/hour, plus lucrative incentives that can bring top performers to an annual salary of over $70,000 a year! And that’s not all, enjoy free and discounted Spectrum services like internet, TV and mobile while building a long and rewarding career. Do you thrive on turning challenges into opport…",Adzuna::API::Response::Category,customer-services-jobs,Customer Services Jobs,Adzuna::API::Response::Company,SPECTRUM,Adzuna::API::Response::Location,"Pflugerville, Travis County","['US', 'Texas', 'Travis County', 'Pflugerville']",,
41888.99,Sales and Customer Solutions Representative,5795646794,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc5NTY0Njc5NCIsInMiOiJfdC01YzNWODhSRzUxY1VaUU90bWVRIn0.dXMrNo09XV4mFo199sIjPc_ILR1qWhathm1nQnX78ak,-97.6206,41888.99,1,https://www.adzuna.com/land/ad/5795646794?se=_t-5c3V88RG51cUZQOtmeQ&utm_medium=api&utm_source=abfa41a4&v=05E51ABB3412267F5059329957EBEC938BCD7907,Adzuna::API::Response::Job,30.4383,2026-07-10T09:27:48Z,"This role requires the ability to work lawfully in the U.S. without employment-based immigration sponsorship, now or in the future. Join Spectrum and unlock your potential with competitive pay starting at $18/hour, plus lucrative incentives that can bring top performers to an annual salary of over $70,000 a year! And that’s not all, enjoy free and discounted Spectrum services like internet, TV and mobile while building a long and rewarding career. Do you thrive on turning challenges into opport…",Adzuna::API::Response::Category,customer-services-jobs,Customer Services Jobs,Adzuna::API::Response::Company,SPECTRUM,Adzuna::API::Response::Location,"Pflugerville, Travis County","['US', 'Texas', 'Travis County', 'Pflugerville']",,
48407.72,Business Sales Representative,5795646780,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc5NTY0Njc4MCIsInMiOiJfdC01YzNWODhSRzUxY1VaUU90bWVRIn0.aqwRo1PLRXn5RB5SnUEvABD439dK_99OpCcO1sgFSU8,-81.060585,48407.72,1,https://www.adzuna.com/land/ad/5795646780?se=_t-5c3V88RG51cUZQOtmeQ&utm_medium=api&utm_source=abfa41a4&v=E8118135D1D43BD5DE84C56E82B84A0B2DF59B37,Adzuna::API::Response::Job,34.969717,2026-07-10T09:27:48Z,"This role requires the ability to work lawfully in the U.S. without employment-based immigration sponsorship, now or in the future. As a Business Sales Representative on Spectrum’s SMB team, you will drive outbound B2B sales efforts by promoting Spectrum Business Internet, Voice, Video, and Mobile solutions to prospective customers and expanding services with existing accounts. In this fast-paced, high-impact role, you’ll build relationships with business decision-makers, identify their needs, …",Adzuna::API::Response::Category,sales-jobs,Sales Jobs,Adzuna::API::Response::Company,SPECTRUM,Adzuna::API::Response::Location,"Tega Cay, York County","['US', 'South Carolina', 'York County', 'Tega Cay']",,
52062.24,Call Center Sales,5795646776,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc5NTY0Njc3NiIsInMiOiJfdC01YzNWODhSRzUxY1VaUU90bWVRIn0.1UfBma6b2GXa5p5rkAhndgB131X79Lyib0rbGwaXvGs,-97.84092,52062.24,1,https://www.adzuna.com/land/ad/5795646776?se=_t-5c3V88RG51cUZQOtmeQ&utm_medium=api&utm_source=abfa41a4&v=B14002614675D5F53CAF7640AA99449055E06811,Adzuna::API::Response::Job,30.07362,2026-07-10T09:27:48Z,"This role requires the ability to work lawfully in the U.S. without employment-based immigration sponsorship, now or in the future. Join Spectrum and unlock your potential with competitive pay starting at $18/hour, plus lucrative incentives that can bring top performers to an annual salary of over $70,000 a year! And that’s not all, enjoy free and discounted Spectrum services like internet, TV and mobile while building a long and rewarding career. Do you thrive on turning challenges into opport…",Adzuna::API::Response::Category,customer-services-jobs,Customer Services Jobs,Adzuna::API::Response::Company,SPECTRUM,Adzuna::API::Response::Location,"Buda, Hays County","['US', 'Texas', 'Hays County', 'Buda']",,
47754.91,Call Center Sales,5795646796,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc5NTY0Njc5NiIsInMiOiJfdC01YzNWODhSRzUxY1VaUU90bWVRIn0.w46Q62KhChpaiErRh3PEIUqqTqbDBMcLl27D5k0n1p0,-97.416677,47754.91,1,https://www.adzuna.com/land/ad/5795646796?se=_t-5c3V88RG51cUZQOtmeQ&utm_medium=api&utm_source=abfa41a4&v=E211CCBCF3E8830B76977912D641AAC3F9E7C40B,Adzuna::API::Response::Job,30.575936,2026-07-10T09:27:48Z,"This role requires the ability to work lawfully in the U.S. without employment-based immigration sponsorship, now or in the future. Join Spectrum and unlock your potential with competitive pay starting at $18/hour, plus lucrative incentives that can bring top performers to an annual salary of over $70,000 a year! And that’s not all, enjoy free and discounted Spectrum services like internet, TV and mobile while building a long and rewarding career. Do you thrive on turning challenges into opport…",Adzuna::API::Response::Category,customer-services-jobs,Customer Services Jobs,Adzuna::API::Response::Company,SPECTRUM,Adzuna::API::Response::Location,"Rices Crossing, Williamson County","['US', 'Texas', 'Williamson County', 'Rices Crossing']",,
43052.05,Digital Support Specialist I,5795646783,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiX3QtNWMzVjg4Ukc1MWNVWlFPdG1lUSIsImkiOiI1Nzk1NjQ2NzgzIn0.YQx7hBIBEwr0vkAWKkFD1PrQ77Y-bG9qpQTEnv5J5Gw,-80.5497,43052.05,1,https://www.adzuna.com/land/ad/5795646783?se=_t-5c3V88RG51cUZQOtmeQ&utm_medium=api&utm_source=abfa41a4&v=35DBEB979161D14614467936A99B23623FCF8317,Adzuna::API::Response::Job,34.98522,2026-07-10T09:27:48Z,"This role requires the ability to work lawfully in the U.S. without employment-based immigration sponsorship, now or in the future. Are you excited about helping people with their digital interactions? Join our team as a Digital Support Specialist, where you'll enhance sales by efficiently handling orders and customer inquiries. You'll collaborate across departments to promote our products and services, adhering to company policies to support growth through exceptional service. What our Digital…",Adzuna::API::Response::Category,sales-jobs,Sales Jobs,Adzuna::API::Response::Company,SPECTRUM,Adzuna::API::Response::Location,"Monroe, Union County","['US', 'North Carolina', 'Union County', 'Monroe']",,
49576.94,Business Sales Representative,5795646772,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiX3QtNWMzVjg4Ukc1MWNVWlFPdG1lUSIsImkiOiI1Nzk1NjQ2NzcyIn0.WTcvFxuSGr6-irqOZHYCPr2eCMjLt0xWB-XKuqb1Whk,-81.040099,49576.94,1,https://www.adzuna.com/land/ad/5795646772?se=_t-5c3V88RG51cUZQOtmeQ&utm_medium=api&utm_source=abfa41a4&v=7CD43AE79AEF922FD183361B06F6BEB2F8CD6653,Adzuna::API::Response::Job,35.241809,2026-07-10T09:27:47Z,"This role requires the ability to work lawfully in the U.S. without employment-based immigration sponsorship, now or in the future. As a Business Sales Representative on Spectrum’s SMB team, you will drive outbound B2B sales efforts by promoting Spectrum Business Internet, Voice, Video, and Mobile solutions to prospective customers and expanding services with existing accounts. In this fast-paced, high-impact role, you’ll build relationships with business decision-makers, identify their needs, …",Adzuna::API::Response::Category,sales-jobs,Sales Jobs,Adzuna::API::Response::Company,SPECTRUM,Adzuna::API::Response::Location,"Belmont, Gaston County","['US', 'North Carolina', 'Gaston County', 'Belmont']",,
51007.76,Business Sales Representative,5795646773,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc5NTY0Njc3MyIsInMiOiJfdC01YzNWODhSRzUxY1VaUU90bWVRIn0.x17P6TVCtMGlL0ZxmHPAZudT5Qy1BvG3vIe7iKJQ7xQ,-80.85258,51007.76,1,https://www.adzuna.com/land/ad/5795646773?se=_t-5c3V88RG51cUZQOtmeQ&utm_medium=api&utm_source=abfa41a4&v=BF1FDA6B6F726A7DC9EE3EEA0F23D8DE61A9F4EA,Adzuna::API::Response::Job,35.41404,2026-07-10T09:27:47Z,"This role requires the ability to work lawfully in the U.S. without employment-based immigration sponsorship, now or in the future. As a Business Sales Representative on Spectrum’s SMB team, you will drive outbound B2B sales efforts by promoting Spectrum Business Internet, Voice, Video, and Mobile solutions to prospective customers and expanding services with existing accounts. In this fast-paced, high-impact role, you’ll build relationships with business decision-makers, identify their needs, …",Adzuna::API::Response::Category,sales-jobs,Sales Jobs,Adzuna::API::Response::Company,SPECTRUM,Adzuna::API::Response::Location,"Long Creek, Mecklenburg County","['US', 'North Carolina', 'Mecklenburg County', 'Long Creek']",,
52947.19,Business Sales Representative,5795646774,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiX3QtNWMzVjg4Ukc1MWNVWlFPdG1lUSIsImkiOiI1Nzk1NjQ2Nzc0In0.Wwr48MVGoFB-UQ0ZoGbCdJVeCqCMs2g2kwj3dpeh6_k,-80.881769,52947.19,1,https://www.adzuna.com/land/ad/5795646774?se=_t-5c3V88RG51cUZQOtmeQ&utm_medium=api&utm_source=abfa41a4&v=EB9D20BBFEE35C5FFBDE6B38CFFEA9AEBFB460EA,Adzuna::API::Response::Job,35.473246,2026-07-10T09:27:47Z,"This role requires the ability to work lawfully in the U.S. without employment-based immigration sponsorship, now or in the future. As a Business Sales Representative on Spectrum’s SMB team, you will drive outbound B2B sales efforts by promoting Spectrum Business Internet, Voice, Video, and Mobile solutions to prospective customers and expanding services with existing accounts. In this fast-paced, high-impact role, you’ll build relationships with business decision-makers, identify their needs, …",Adzuna::API::Response::Category,sales-jobs,Sales Jobs,Adzuna::API::Response::Company,SPECTRUM,Adzuna::API::Response::Location,"Cornelius, Mecklenburg County","['US', 'North Carolina', 'Mecklenburg County', 'Cornelius']",,
60292.54,Fiber Technician,5795646751,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc5NTY0Njc1MSIsInMiOiJfdC01YzNWODhSRzUxY1VaUU90bWVRIn0.l9WvM3EKGm5_SlT9bH-aPXYpUDHPq5UIf8-mx-YYKzY,-157.926633,60292.54,1,https://www.adzuna.com/land/ad/5795646751?se=_t-5c3V88RG51cUZQOtmeQ&utm_medium=api&utm_source=abfa41a4&v=49D5D3A359E0A8BE236C4CE511F23CA6C8C89F44,Adzuna::API::Response::Job,21.6482,2026-07-10T09:27:45Z,"This role requires the ability to work lawfully in the U.S. without employment-based immigration sponsorship, now or in the future. Motivated and well organized. Works well independently, detailed-oriented, and dedicated to getting the job done. If this sounds like you, then Fiber Technician might be the role for you. As a Fiber Technician, you will be contributing to providing our customers quality service by locating and repairing fiber impairments in the field. You’ll working primarily indep…",Adzuna::API::Response::Category,engineering-jobs,Engineering Jobs,Adzuna::API::Response::Company,SPECTRUM,Adzuna::API::Response::Location,"Laie, Honolulu","['US', 'Hawaii', 'Honolulu', 'Laie']",,
85518.11,Fiber Technician,5795646752,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiX3QtNWMzVjg4Ukc1MWNVWlFPdG1lUSIsImkiOiI1Nzk1NjQ2NzUyIn0.zh2rKPskuLAgzldl_ID6BHPwvLBJ4sWSVszzQ0LYdPU,-157.930473,85518.11,1,https://www.adzuna.com/land/ad/5795646752?se=_t-5c3V88RG51cUZQOtmeQ&utm_medium=api&utm_source=abfa41a4&v=2702E54283F4C0103CC275A2048F460C0893D111,Adzuna::API::Response::Job,21.387995,2026-07-10T09:27:45Z,"This role requires the ability to work lawfully in the U.S. without employment-based immigration sponsorship, now or in the future. Motivated and well organized. Works well independently, detailed-oriented, and dedicated to getting the job done. If this sounds like you, then Fiber Technician might be the role for you. As a Fiber Technician, you will be contributing to providing our customers quality service by locating and repairing fiber impairments in the field. You’ll working primarily indep…",Adzuna::API::Response::Category,engineering-jobs,Engineering Jobs,Adzuna::API::Response::Company,SPECTRUM,Adzuna::API::Response::Location,"Aiea, Honolulu","['US', 'Hawaii', 'Honolulu', 'Aiea']",,
46496.99,Call Center Sales Representative,5795646744,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc5NTY0Njc0NCIsInMiOiJfdC01YzNWODhSRzUxY1VaUU90bWVRIn0.I1EUgSpa1AeD7qb7eO6deMbeovjfbb-PRsHtqR7F-GE,-97.416677,46496.99,1,https://www.adzuna.com/land/ad/5795646744?se=_t-5c3V88RG51cUZQOtmeQ&utm_medium=api&utm_source=abfa41a4&v=F55BCF610FCA04AE68170759C543D2789A1DC54C,Adzuna::API::Response::Job,30.575936,2026-07-10T09:27:44Z,"This role requires the ability to work lawfully in the U.S. without employment-based immigration sponsorship, now or in the future. Join Spectrum and unlock your potential with competitive pay starting at $18/hour, plus lucrative incentives that can bring top performers to an annual salary of over $70,000 a year! And that’s not all, enjoy free and discounted Spectrum services like internet, TV and mobile while building a long and rewarding career. Do you thrive on turning challenges into opport…",Adzuna::API::Response::Category,customer-services-jobs,Customer Services Jobs,Adzuna::API::Response::Company,SPECTRUM,Adzuna::API::Response::Location,"Rices Crossing, Williamson County","['US', 'Texas', 'Williamson County', 'Rices Crossing']",,
50690.76,Call Center Sales Representative,5795646740,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc5NTY0Njc0MCIsInMiOiJfdC01YzNWODhSRzUxY1VaUU90bWVRIn0.kpKIZ4JxXcR9s-ZOvJZmJzA2ev8DHw0eKWSNK2niNus,-97.84092,50690.76,1,https://www.adzuna.com/land/ad/5795646740?se=_t-5c3V88RG51cUZQOtmeQ&utm_medium=api&utm_source=abfa41a4&v=35F2CD01409347264D678BD013AA100333EDD468,Adzuna::API::Response::Job,30.07362,2026-07-10T09:27:44Z,"This role requires the ability to work lawfully in the U.S. without employment-based immigration sponsorship, now or in the future. Join Spectrum and unlock your potential with competitive pay starting at $18/hour, plus lucrative incentives that can bring top performers to an annual salary of over $70,000 a year! And that’s not all, enjoy free and discounted Spectrum services like internet, TV and mobile while building a long and rewarding career. Do you thrive on turning challenges into opport…",Adzuna::API::Response::Category,customer-services-jobs,Customer Services Jobs,Adzuna::API::Response::Company,SPECTRUM,Adzuna::API::Response::Location,"Buda, Hays County","['US', 'Texas', 'Hays County', 'Buda']",,
43381.68,Call Center Sales Representative,5795646747,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiX3QtNWMzVjg4Ukc1MWNVWlFPdG1lUSIsImkiOiI1Nzk1NjQ2NzQ3In0.AIoMeYFyWtnWCrbt533DRKLwzzL9TqeF4NCfgtFjzO8,-97.85268,43381.68,1,https://www.adzuna.com/land/ad/5795646747?se=_t-5c3V88RG51cUZQOtmeQ&utm_medium=api&utm_source=abfa41a4&v=35FB80920703A6FCE09547FFA04D6C98B38ED72F,Adzuna::API::Response::Job,30.57858,2026-07-10T09:27:44Z,"This role requires the ability to work lawfully in the U.S. without employment-based immigration sponsorship, now or in the future. Join Spectrum and unlock your potential with competitive pay starting at $18/hour, plus lucrative incentives that can bring top performers to an annual salary of over $70,000 a year! And that’s not all, enjoy free and discounted Spectrum services like internet, TV and mobile while building a long and rewarding career. Do you thrive on turning challenges into opport…",Adzuna::API::Response::Category,customer-services-jobs,Customer Services Jobs,Adzuna::API::Response::Company,SPECTRUM,Adzuna::API::Response::Location,"Leander, Williamson County","['US', 'Texas', 'Williamson County', 'Leander']",,
64487.79,Fiber Technician,5795646750,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc5NTY0Njc1MCIsInMiOiJCaWpEZEhWODhSRzUxY1VaUU90bWVRIn0.NAjRrSFKb3l6LtGDL81LVcvlAlhzdqnIvxh0N87POuU,-157.846746,64487.79,1,https://www.adzuna.com/land/ad/5795646750?se=BijDdHV88RG51cUZQOtmeQ&utm_medium=api&utm_source=abfa41a4&v=CD2CF043F89BA6F9858C6FC98388537727ABCB23,Adzuna::API::Response::Job,21.303549,2026-07-10T09:27:44Z,"This role requires the ability to work lawfully in the U.S. without employment-based immigration sponsorship, now or in the future. Motivated and well organized. Works well independently, detailed-oriented, and dedicated to getting the job done. If this sounds like you, then Fiber Technician might be the role for you. As a Fiber Technician, you will be contributing to providing our customers quality service by locating and repairing fiber impairments in the field. You’ll working primarily indep…",Adzuna::API::Response::Category,engineering-jobs,Engineering Jobs,Adzuna::API::Response::Company,SPECTRUM,Adzuna::API::Response::Location,"Wake Island, Honolulu","['US', 'Hawaii', 'Honolulu', 'Wake Island']",,
44046.9,Call Center Sales Representative,5795646734,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQmlqRGRIVjg4Ukc1MWNVWlFPdG1lUSIsImkiOiI1Nzk1NjQ2NzM0In0.-nH7RI8lIOZRrMKFmHBzkDASidWBC6D4HA_AbjFJfgY,-97.556292,44046.9,1,https://www.adzuna.com/land/ad/5795646734?se=BijDdHV88RG51cUZQOtmeQ&utm_medium=api&utm_source=abfa41a4&v=E68FDCB85BC9AF93A1BEC23F5CF4EBAF3221A41E,Adzuna::API::Response::Job,30.539872,2026-07-10T09:27:43Z,"This role requires the ability to work lawfully in the U.S. without employment-based immigration sponsorship, now or in the future. Join Spectrum and unlock your potential with competitive pay starting at $18/hour, plus lucrative incentives that can bring top performers to an annual salary of over $70,000 a year! And that’s not all, enjoy free and discounted Spectrum services like internet, TV and mobile while building a long and rewarding career. Do you thrive on turning challenges into opport…",Adzuna::API::Response::Category,customer-services-jobs,Customer Services Jobs,Adzuna::API::Response::Company,SPECTRUM,Adzuna::API::Response::Location,"Monadale, Williamson County","['US', 'Texas', 'Williamson County', 'Monadale']",,
