__CLASS__,redirect_url,title,adref,id,longitude,salary_is_predicted,description,salary_max,created,latitude,salary_min,category.__CLASS__,category.tag,category.label,company.display_name,company.__CLASS__,location.__CLASS__,location.area,location.display_name,contract_time,contract_type
Adzuna::API::Response::Job,https://www.adzuna.com/details/5815430015?utm_medium=api&utm_source=abfa41a4,"Travel Nurse RN - Operating Room - $2,050 per week in Clyde, NC",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgxNTQzMDAxNSIsInMiOiJ3SF9lS1RlSThSR0ZmcldwMkJpRWNnIn0.tv4CTe_Xc4tWDYDsLvX9OY1XN7qliJd--0T868FEx34,5815430015,-82.910691,0,"Registered Nurse (RN) | Operating Room Location: Clyde, NC Agency: Medical Solutions Pay: $2,050 per week Shift Information: Days Start Date: ASAP About the Position TravelNurseSource is working with Medical Solutions to find a qualified OR RN in Clyde, North Carolina, 28721! A facility in Clyde, NC is seeking its next amazing RN (Registered Nurse) to work in OR (Operating Room). Minimum of one (1) year of recent clinical experience required. Nurses and allied healthcare professionals are in hi…",8200.0,2026-07-25T09:54:17Z,35.533438,8200.0,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,TravelNurseSource,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'North Carolina', 'Haywood County', 'Clyde']","Clyde, Haywood County",full_time,
Adzuna::API::Response::Job,https://www.adzuna.com/details/5815430008?utm_medium=api&utm_source=abfa41a4,"Travel Nurse RN - Medical-Surgical - $1,828 per week in Gallatin, TN",eyJhbGciOiJIUzI1NiJ9.eyJzIjoid0hfZUtUZUk4UkdGZnJXcDJCaUVjZyIsImkiOiI1ODE1NDMwMDA4In0.sSvQ5VglZXS9zUHkmLCyJodUkOpoSz-dFHD95QndAho,5815430008,-86.44666,0,"Registered Nurse (RN) | Medical-Surgical Location: Gallatin, TN Agency: Medical Solutions Pay: $1,828 per week Shift Information: Nights Start Date: 7/27/2026 About the Position TravelNurseSource is working with Medical Solutions to find a qualified Med/Surg RN in Gallatin, Tennessee, 37066! A facility in Gallatin, TN is seeking its next amazing RN (Registered Nurse) to work in Med Surg (Medical Surgical). Minimum of one (1) year of recent clinical experience required. Nurses and allied healthc…",7312.0,2026-07-25T09:54:17Z,36.388381,7312.0,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,TravelNurseSource,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Tennessee', 'Sumner County', 'Gallatin']","Gallatin, Sumner County",full_time,
Adzuna::API::Response::Job,https://www.adzuna.com/details/5815430006?utm_medium=api&utm_source=abfa41a4,"Travel Nurse RN - Medical-Surgical - $1,732 per week in Wilson, NC",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgxNTQzMDAwNiIsInMiOiJ3SF9lS1RlSThSR0ZmcldwMkJpRWNnIn0.jNVZWuRaGPyPJcnTkf2SmU35xLNkdzNRFAIH-wgWu9Y,5815430006,-77.91554,0,"Registered Nurse (RN) | Medical-Surgical Location: Wilson, NC Agency: Medical Solutions Pay: $1,732 per week Shift Information: Nights Start Date: ASAP About the Position TravelNurseSource is working with Medical Solutions to find a qualified Med/Surg RN in Wilson, North Carolina, 27893! A facility in Wilson, NC is seeking its next amazing RN (Registered Nurse) to work in Med Surg (Medical Surgical). Minimum of one (1) year of recent clinical experience required. Nurses and allied healthcare pr…",6928.0,2026-07-25T09:54:17Z,35.721269,6928.0,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,TravelNurseSource,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'North Carolina', 'Wilson County', 'Wilson']","Wilson, Wilson County",full_time,
Adzuna::API::Response::Job,https://www.adzuna.com/details/5815430000?utm_medium=api&utm_source=abfa41a4,"Travel Nurse RN - Labor & Delivery - $1,105 per week in Wilson, NC",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgxNTQzMDAwMCIsInMiOiJ3SF9lS1RlSThSR0ZmcldwMkJpRWNnIn0.2O2XRbOk9DRfRfbCGyuBbDdagDaSPHP_vcW8tjxkYyg,5815430000,-77.91554,0,"Registered Nurse (RN) | Labor & Delivery Location: Wilson, NC Agency: Medical Solutions Pay: $1,105 per week Shift Information: Nights Start Date: ASAP About the Position A facility in Wilson, NC is looking for an exceptional RN (Registered Nurse) for a Local Contract. If you’re seeking flexibility and variety in your career, this could be the perfect opportunity for you! Minimum of one (1) year of recent clinical experience required. When you work with Medical Solutions, we’ve got your back 10…",4420.0,2026-07-25T09:54:17Z,35.721269,4420.0,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Medical Solutions,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'North Carolina', 'Wilson County', 'Wilson']","Wilson, Wilson County",full_time,
Adzuna::API::Response::Job,https://www.adzuna.com/details/5815430003?utm_medium=api&utm_source=abfa41a4,"Travel Nurse RN - Cardiovascular Operating Room - $3,020 per week in Lake Forest, IL",eyJhbGciOiJIUzI1NiJ9.eyJzIjoid0hfZUtUZUk4UkdGZnJXcDJCaUVjZyIsImkiOiI1ODE1NDMwMDAzIn0.MoleD2mMrnwyNcOPIclUB_ojEaKXpMfkqncUEXctn1E,5815430003,-88.055632,0,"Registered Nurse (RN) | Cardiovascular Operating Room Location: Lake Forest, IL Agency: Medical Solutions Pay: $3,020 per week Shift Information: Days Start Date: 8/17/2026 About the Position TravelNurseSource is working with Medical Solutions to find a qualified CVOR RN in Lake Forest, Illinois, 60045! A facility in Lake Forest, IL is seeking its next amazing RN (Registered Nurse) to work in Cardio OR (Cardiovascular Operating Room). Minimum of one (1) year of recent clinical experience requir…",12080.0,2026-07-25T09:54:17Z,42.207524,12080.0,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,TravelNurseSource,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Illinois', 'Lake County', 'Forest Lake']","Forest Lake, Lake County",full_time,
Adzuna::API::Response::Job,https://www.adzuna.com/details/5815430013?utm_medium=api&utm_source=abfa41a4,"Travel Nurse RN - Medical-Surgical - $1,050 per week in Wilson, NC",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgxNTQzMDAxMyIsInMiOiJ3SF9lS1RlSThSR0ZmcldwMkJpRWNnIn0.Hx_bCcubowN6wZ-m1TYoeu4xNuSRbxvAiplxT7-iQ3g,5815430013,-77.91554,0,"Registered Nurse (RN) | Medical-Surgical Location: Wilson, NC Agency: Medical Solutions Pay: $1,050 per week Shift Information: Nights Start Date: ASAP About the Position TravelNurseSource is working with Medical Solutions to find a qualified Med/Surg RN in Wilson, North Carolina, 27893! A facility in Wilson, NC is looking for an exceptional RN (Registered Nurse) for a Local Contract. If you’re seeking flexibility and variety in your career, this could be the perfect opportunity for you! Minimu…",4200.0,2026-07-25T09:54:17Z,35.721269,4200.0,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,TravelNurseSource,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'North Carolina', 'Wilson County', 'Wilson']","Wilson, Wilson County",full_time,
Adzuna::API::Response::Job,https://www.adzuna.com/details/5815430026?utm_medium=api&utm_source=abfa41a4,"Travel Nurse RN - Operating Room - $1,228 per week in Clyde, NC",eyJhbGciOiJIUzI1NiJ9.eyJzIjoid0hfZUtUZUk4UkdGZnJXcDJCaUVjZyIsImkiOiI1ODE1NDMwMDI2In0.aXO4g2x3Mz-KTcnz_MCHZ5THhP2cTtTC5wzrVJSzZgo,5815430026,-82.910691,0,"Registered Nurse (RN) | Operating Room Location: Clyde, NC Agency: Medical Solutions Pay: $1,228 per week Shift Information: Days Start Date: ASAP About the Position A facility in Clyde, NC is looking for an exceptional RN (Registered Nurse) for a Local Contract. If you’re seeking flexibility and variety in your career, this could be the perfect opportunity for you! Minimum of one (1) year of recent clinical experience required. When you work with Medical Solutions, we’ve got your back 100% — s…",4912.0,2026-07-25T09:54:17Z,35.533438,4912.0,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Medical Solutions,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'North Carolina', 'Haywood County', 'Clyde']","Clyde, Haywood County",full_time,
Adzuna::API::Response::Job,https://www.adzuna.com/details/5815429996?utm_medium=api&utm_source=abfa41a4,"Travel Nurse RN - Medical-Surgical - $1,877 per week in Detroit Lakes, MN",eyJhbGciOiJIUzI1NiJ9.eyJzIjoid0hfZUtUZUk4UkdGZnJXcDJCaUVjZyIsImkiOiI1ODE1NDI5OTk2In0.ahF-aBNmDoa_XVQF4GYrpHeFbL9fWkSggirmETqoOS8,5815429996,-95.845325,0,"Registered Nurse (RN) | Medical-Surgical Location: Detroit Lakes, MN Agency: Medical Solutions Pay: $1,877 per week Shift Information: Nights Start Date: 8/10/2026 About the Position TravelNurseSource is working with Medical Solutions to find a qualified Med/Surg RN in Detroit Lakes, Minnesota, 56501! A facility in Detroit Lakes, MN is seeking its next amazing RN (Registered Nurse) to work in Med Surg (Medical Surgical). Minimum of one (1) year of recent clinical experience required. Nurses and…",7508.0,2026-07-25T09:54:17Z,46.817181,7508.0,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,TravelNurseSource,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Minnesota', 'Becker County', 'Detroit Lakes']","Detroit Lakes, Becker County",full_time,
Adzuna::API::Response::Job,https://www.adzuna.com/details/5815430001?utm_medium=api&utm_source=abfa41a4,"Travel Nurse RN - Pediatric Intensive Care Unit - $2,945 per week in Rapid City, SD",eyJhbGciOiJIUzI1NiJ9.eyJzIjoid0hfZUtUZUk4UkdGZnJXcDJCaUVjZyIsImkiOiI1ODE1NDMwMDAxIn0.PGk2jQ1Ra84csVtZaiY6zLhHFqPw33XyY9ow0EZyADI,5815430001,-103.187884,0,"Registered Nurse (RN) | Pediatric Intensive Care Unit Location: Rapid City, SD Agency: Medical Solutions Pay: $2,945 per week Start Date: 8/31/2026 About the Position A facility in Rapid City, SD is seeking its next amazing RN (Registered Nurse) to work in PICU (Pediatric Intensive Care Unit). Minimum of one (1) year of recent clinical experience required. Nurses and allied healthcare professionals are in high demand nationwide, and our team of industry-leading, traveler-favorite recruiters can…",11780.0,2026-07-25T09:54:17Z,44.118807,11780.0,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Medical Solutions,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'South Dakota', 'Pennington County', 'Rapid City']","Rapid City, Pennington County",full_time,
Adzuna::API::Response::Job,https://www.adzuna.com/details/5815430024?utm_medium=api&utm_source=abfa41a4,"Travel Nurse RN - Intensive Care Unit (ICU) / Critical Care - $1,996 per week in Sierra Vista, AZ",eyJhbGciOiJIUzI1NiJ9.eyJzIjoid0hfZUtUZUk4UkdGZnJXcDJCaUVjZyIsImkiOiI1ODE1NDMwMDI0In0.EhOl1vf9ZScgWjdhr3CriyjEr5E-BM4HvN12Es9hfNk,5815430024,-110.402376,0,"Registered Nurse (RN) | Intensive Care Unit (ICU) / Critical Care Location: Sierra Vista, AZ Agency: Medical Solutions Pay: $1,996 per week Shift Information: Nights Start Date: 8/3/2026 About the Position TravelNurseSource is working with Medical Solutions to find a qualified ICU/Critical Care RN in Sierra Vista, Arizona, 85635! A facility in Sierra Vista, AZ is seeking its next amazing RN (Registered Nurse) to work in ICU (Intensive Care Unit). Minimum of one (1) year of recent clinical exper…",7984.0,2026-07-25T09:54:17Z,31.557402,7984.0,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,TravelNurseSource,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Arizona', 'Cochise County', 'Sierra Vista']","Sierra Vista, Cochise County",full_time,
Adzuna::API::Response::Job,https://www.adzuna.com/details/5815430004?utm_medium=api&utm_source=abfa41a4,"Travel Nurse RN - Labor & Delivery - $1,832 per week in Wilson, NC",eyJhbGciOiJIUzI1NiJ9.eyJzIjoid0hfZUtUZUk4UkdGZnJXcDJCaUVjZyIsImkiOiI1ODE1NDMwMDA0In0.lPM20oNDsoC2UFf9tLTBkNcN1BgpVkIKLLnYT7FODaU,5815430004,-77.91554,0,"Registered Nurse (RN) | Labor & Delivery Location: Wilson, NC Agency: Medical Solutions Pay: $1,832 per week Shift Information: Nights Start Date: ASAP About the Position TravelNurseSource is working with Medical Solutions to find a qualified Labor/Delivery RN in Wilson, North Carolina, 27893! A facility in Wilson, NC is seeking its next amazing RN (Registered Nurse) to work in L&D (Labor and Delivery). Minimum of one (1) year of recent clinical experience required. Nurses and allied healthcare…",7328.0,2026-07-25T09:54:17Z,35.721269,7328.0,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,TravelNurseSource,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'North Carolina', 'Wilson County', 'Wilson']","Wilson, Wilson County",full_time,
Adzuna::API::Response::Job,https://www.adzuna.com/details/5815430027?utm_medium=api&utm_source=abfa41a4,"Travel Nurse RN - Emergency Room (ER) / Trauma - $1,702 per week in Charlotte, NC",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgxNTQzMDAyNyIsInMiOiJ3SF9lS1RlSThSR0ZmcldwMkJpRWNnIn0.JA5FHC26ghBjUqINsCOj_SSc7Ulon-yfob4mPAWDugk,5815430027,-80.846082,0,"Registered Nurse (RN) | Emergency Room (ER) / Trauma Location: Charlotte, NC Agency: Medical Solutions Pay: $1,702 per week Shift Information: Nights Start Date: 8/10/2026 About the Position A facility in Charlotte, NC is seeking its next amazing RN (Registered Nurse) to work in ER (Emergency Room). Minimum of one (1) year of recent clinical experience required. Nurses and allied healthcare professionals are in high demand nationwide, and our team of industry-leading, traveler-favorite recruite…",6808.0,2026-07-25T09:54:17Z,35.232678,6808.0,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Medical Solutions,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'North Carolina', 'Mecklenburg County', 'Charlotte']","Charlotte, Mecklenburg County",full_time,
Adzuna::API::Response::Job,https://www.adzuna.com/details/5815430009?utm_medium=api&utm_source=abfa41a4,"Travel Nurse RN - Medical-Surgical - $1,828 per week in Gallatin, TN",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgxNTQzMDAwOSIsInMiOiJ3SF9lS1RlSThSR0ZmcldwMkJpRWNnIn0.DHP5E5S0G85h5kp8r7C5m_CVzkzkLHz03Tj4ems_klY,5815430009,-86.44666,0,"Registered Nurse (RN) | Medical-Surgical Location: Gallatin, TN Agency: Medical Solutions Pay: $1,828 per week Shift Information: Nights Start Date: 7/27/2026 About the Position A facility in Gallatin, TN is seeking its next amazing RN (Registered Nurse) to work in Med Surg (Medical Surgical). Minimum of one (1) year of recent clinical experience required. Nurses and allied healthcare professionals are in high demand nationwide, and our team of industry-leading, traveler-favorite recruiters can…",7312.0,2026-07-25T09:54:17Z,36.388381,7312.0,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Medical Solutions,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Tennessee', 'Sumner County', 'Gallatin']","Gallatin, Sumner County",full_time,
Adzuna::API::Response::Job,https://www.adzuna.com/details/5815430005?utm_medium=api&utm_source=abfa41a4,"Travel Nurse RN - Labor & Delivery - $1,832 per week in Wilson, NC",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgxNTQzMDAwNSIsInMiOiJ3SF9lS1RlSThSR0ZmcldwMkJpRWNnIn0.GmyektyuSPjaPESo-mkKIQGwMfVeX1isDkeo_t6ye9w,5815430005,-77.91554,0,"Registered Nurse (RN) | Labor & Delivery Location: Wilson, NC Agency: Medical Solutions Pay: $1,832 per week Shift Information: Nights Start Date: ASAP About the Position A facility in Wilson, NC is seeking its next amazing RN (Registered Nurse) to work in L&D (Labor and Delivery). Minimum of one (1) year of recent clinical experience required. Nurses and allied healthcare professionals are in high demand nationwide, and our team of industry-leading, traveler-favorite recruiters can get you whe…",7328.0,2026-07-25T09:54:17Z,35.721269,7328.0,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Medical Solutions,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'North Carolina', 'Wilson County', 'Wilson']","Wilson, Wilson County",full_time,
Adzuna::API::Response::Job,https://www.adzuna.com/details/5815430019?utm_medium=api&utm_source=abfa41a4,"Travel Nurse RN - Intensive Care Unit (ICU) / Critical Care - $1,202 per week in Sierra Vista, AZ",eyJhbGciOiJIUzI1NiJ9.eyJzIjoid0hfZUtUZUk4UkdGZnJXcDJCaUVjZyIsImkiOiI1ODE1NDMwMDE5In0.Zb3Ko7SX5dJpXDIVyrjqMI0rH_StCvMwK8K4Vx2wNig,5815430019,-110.402376,0,"Registered Nurse (RN) | Intensive Care Unit (ICU) / Critical Care Location: Sierra Vista, AZ Agency: Medical Solutions Pay: $1,202 per week Shift Information: Nights Start Date: 8/3/2026 About the Position TravelNurseSource is working with Medical Solutions to find a qualified ICU/Critical Care RN in Sierra Vista, Arizona, 85635! A facility in Sierra Vista, AZ is looking for an exceptional RN (Registered Nurse) for a Local Contract. If you’re seeking flexibility and variety in your career, this…",4808.0,2026-07-25T09:54:17Z,31.557402,4808.0,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,TravelNurseSource,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Arizona', 'Cochise County', 'Sierra Vista']","Sierra Vista, Cochise County",full_time,
Adzuna::API::Response::Job,https://www.adzuna.com/details/5815429998?utm_medium=api&utm_source=abfa41a4,"Travel Nurse RN - Intensive Care Unit (ICU) / Critical Care - $1,714 per week in Wilson, NC",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgxNTQyOTk5OCIsInMiOiJ3SF9lS1RlSThSR0ZmcldwMkJpRWNnIn0.v8cFbcWKTgkvq4mNP8rPcuTvfijhOnem4aJcfPvhY7o,5815429998,-77.91554,0,"Registered Nurse (RN) | Intensive Care Unit (ICU) / Critical Care Location: Wilson, NC Agency: Medical Solutions Pay: $1,714 per week Shift Information: Days Start Date: ASAP About the Position A facility in Wilson, NC is seeking its next amazing RN (Registered Nurse) to work in ICU (Intensive Care Unit). Minimum of one (1) year of recent clinical experience required. Nurses and allied healthcare professionals are in high demand nationwide, and our team of industry-leading, traveler-favorite re…",6856.0,2026-07-25T09:54:17Z,35.721269,6856.0,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Medical Solutions,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'North Carolina', 'Wilson County', 'Wilson']","Wilson, Wilson County",full_time,
Adzuna::API::Response::Job,https://www.adzuna.com/details/5815429989?utm_medium=api&utm_source=abfa41a4,"Travel Nurse RN - Intensive Care Unit (ICU) / Critical Care - $1,714 per week in Wilson, NC",eyJhbGciOiJIUzI1NiJ9.eyJzIjoid0hfZUtUZUk4UkdGZnJXcDJCaUVjZyIsImkiOiI1ODE1NDI5OTg5In0.MTWl2tAbj5B4-8zaqIxxcKTUQ4NALVBqJg2XAJ57lMk,5815429989,-77.91554,0,"Registered Nurse (RN) | Intensive Care Unit (ICU) / Critical Care Location: Wilson, NC Agency: Medical Solutions Pay: $1,714 per week Shift Information: Days Start Date: ASAP About the Position TravelNurseSource is working with Medical Solutions to find a qualified ICU/Critical Care RN in Wilson, North Carolina, 27893! A facility in Wilson, NC is seeking its next amazing RN (Registered Nurse) to work in ICU (Intensive Care Unit). Minimum of one (1) year of recent clinical experience required. N…",6856.0,2026-07-25T09:54:17Z,35.721269,6856.0,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,TravelNurseSource,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'North Carolina', 'Wilson County', 'Wilson']","Wilson, Wilson County",full_time,
Adzuna::API::Response::Job,https://www.adzuna.com/details/5815429992?utm_medium=api&utm_source=abfa41a4,"Travel Nurse RN - Telemetry - $1,833 per week in Gallatin, TN",eyJhbGciOiJIUzI1NiJ9.eyJzIjoid0hfZUtUZUk4UkdGZnJXcDJCaUVjZyIsImkiOiI1ODE1NDI5OTkyIn0.W9oUX8xbmT6vGJLtZBfbK1FLs-pdVZ9yKk97QaQMzcs,5815429992,-86.44666,0,"Registered Nurse (RN) | Telemetry Location: Gallatin, TN Agency: Medical Solutions Pay: $1,833 per week Shift Information: Nights Start Date: 8/3/2026 About the Position TravelNurseSource is working with Medical Solutions to find a qualified Telemetry RN in Gallatin, Tennessee, 37066! A facility in Gallatin, TN is seeking its next amazing RN (Registered Nurse) to work in Telemetry. Minimum of one (1) year of recent clinical experience required. Nurses and allied healthcare professionals are in …",7332.0,2026-07-25T09:54:17Z,36.388381,7332.0,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,TravelNurseSource,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Tennessee', 'Sumner County', 'Gallatin']","Gallatin, Sumner County",full_time,
Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5815430022?se=wH_eKTeI8RGFfrWp2BiEcg&utm_medium=api&utm_source=abfa41a4&v=D2EC858CED8E8E67E0AC6DDF4500CE982184DAB1,Charge Nurse (RN) Endoscopy Full Time Days,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgxNTQzMDAyMiIsInMiOiJ3SF9lS1RlSThSR0ZmcldwMkJpRWNnIn0.s-6mpL-lkvvGD3_Qe3izLMs4Mcq8F0ft4afZ7B-XDGQ,5815430022,-82.5162,1,"Responsibilities About Manatee Memorial Hospital (MMH): Manatee Memorial Hospital in Bradenton, Florida, has served the citizens of Manatee, Sarasota and surrounding counties for over 70 years. Part of the Manatee Healthcare System, the hospital has earned The Joint Commission’s Gold Seal of Approval. The 295-bed hospital with over 800 physicians, residents and allied health professionals, offers advanced healthcare services in a caring and compassionate environment. Services include cardiac ca…",72833.58,2026-07-25T09:54:17Z,27.48192,72833.58,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Manatee Memorial Hospital,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Florida', 'Manatee County', 'Samoset']","Samoset, Manatee County",full_time,
Adzuna::API::Response::Job,https://www.adzuna.com/details/5815429991?utm_medium=api&utm_source=abfa41a4,"Travel Nurse RN - Intensive Care Unit (ICU) / Critical Care - $1,832 per week in Wilson, NC",eyJhbGciOiJIUzI1NiJ9.eyJzIjoid0hfZUtUZUk4UkdGZnJXcDJCaUVjZyIsImkiOiI1ODE1NDI5OTkxIn0.UYqn2n1txDYNEKCuCNBHR6QA-mIRwgtUFZPvHIzpQUU,5815429991,-77.91554,0,"Registered Nurse (RN) | Intensive Care Unit (ICU) / Critical Care Location: Wilson, NC Agency: Medical Solutions Pay: $1,832 per week Shift Information: Days Start Date: ASAP About the Position A facility in Wilson, NC is seeking its next amazing RN (Registered Nurse) to work in ICU (Intensive Care Unit). Minimum of one (1) year of recent clinical experience required. Nurses and allied healthcare professionals are in high demand nationwide, and our team of industry-leading, traveler-favorite re…",7328.0,2026-07-25T09:54:17Z,35.721269,7328.0,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Medical Solutions,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'North Carolina', 'Wilson County', 'Wilson']","Wilson, Wilson County",full_time,
Adzuna::API::Response::Job,https://www.adzuna.com/details/5815429995?utm_medium=api&utm_source=abfa41a4,"Travel Nurse RN - Pediatric Intensive Care Unit - $2,945 per week in Rapid City, SD",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgxNTQyOTk5NSIsInMiOiJ3SF9lS1RlSThSR0ZmcldwMkJpRWNnIn0.lXMDGfwcfbPM9QDv2Ew8XiFkUPuaNhHXhU_uv5fekxQ,5815429995,-103.187884,0,"Registered Nurse (RN) | Pediatric Intensive Care Unit Location: Rapid City, SD Agency: Medical Solutions Pay: $2,945 per week Start Date: 8/31/2026 About the Position TravelNurseSource is working with Medical Solutions to find a qualified PICU RN in Rapid City, South Dakota, 57701! A facility in Rapid City, SD is seeking its next amazing RN (Registered Nurse) to work in PICU (Pediatric Intensive Care Unit). Minimum of one (1) year of recent clinical experience required. Nurses and allied health…",11780.0,2026-07-25T09:54:17Z,44.118807,11780.0,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,TravelNurseSource,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'South Dakota', 'Pennington County', 'Rapid City']","Rapid City, Pennington County",full_time,
Adzuna::API::Response::Job,https://www.adzuna.com/details/5815430002?utm_medium=api&utm_source=abfa41a4,"Travel Nurse RN - Labor & Delivery - $1,105 per week in Wilson, NC",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgxNTQzMDAwMiIsInMiOiJ3SF9lS1RlSThSR0ZmcldwMkJpRWNnIn0.lfMDPH8xmt6x9vr4eOpEV_2XmZs93p7uEm-tdh3n_cI,5815430002,-77.91554,0,"Registered Nurse (RN) | Labor & Delivery Location: Wilson, NC Agency: Medical Solutions Pay: $1,105 per week Shift Information: Nights Start Date: ASAP About the Position TravelNurseSource is working with Medical Solutions to find a qualified Labor/Delivery RN in Wilson, North Carolina, 27893! A facility in Wilson, NC is looking for an exceptional RN (Registered Nurse) for a Local Contract. If you’re seeking flexibility and variety in your career, this could be the perfect opportunity for you! …",4420.0,2026-07-25T09:54:17Z,35.721269,4420.0,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,TravelNurseSource,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'North Carolina', 'Wilson County', 'Wilson']","Wilson, Wilson County",full_time,permanent
Adzuna::API::Response::Job,https://www.adzuna.com/details/5815430018?utm_medium=api&utm_source=abfa41a4,"Travel Nurse RN - Neonatal Intensive Care Unit - $2,667 per week in Rapid City, SD",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgxNTQzMDAxOCIsInMiOiJ3SF9lS1RlSThSR0ZmcldwMkJpRWNnIn0.I2z-TpUXGMOWBZShwhty7OJQuNq7rH3jUjLZ3HBtUK4,5815430018,-103.187884,0,"Registered Nurse (RN) | Neonatal Intensive Care Unit Location: Rapid City, SD Agency: Medical Solutions Pay: $2,667 per week Start Date: 8/10/2026 About the Position TravelNurseSource is working with Medical Solutions to find a qualified NICU RN in Rapid City, South Dakota, 57701! A facility in Rapid City, SD is seeking its next amazing RN (Registered Nurse) to work in NICU (Neonatal Intensive Care Unit). Minimum of one (1) year of recent clinical experience required. Nurses and allied healthca…",10668.0,2026-07-25T09:54:17Z,44.118807,10668.0,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,TravelNurseSource,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'South Dakota', 'Pennington County', 'Rapid City']","Rapid City, Pennington County",full_time,
