salary_max,id,latitude,adref,salary_min,longitude,description,title,__CLASS__,salary_is_predicted,redirect_url,created,category.tag,category.__CLASS__,category.label,company.display_name,company.__CLASS__,location.display_name,location.__CLASS__,location.area,contract_time,contract_type
90763.18,5733252355,34.783,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOGd6M1J0ZFM4UkdkUTcyeTBVVFd3dyIsImkiOiI1NzMzMjUyMzU1In0.MKiUnTjnzwmojnbdVy3oLFuJsmPKxy9prMi7vR9PWSI,90763.18,-96.679985,"Find your calling at Mercy! Overview: Utilizes the nursing process to provide patient care. Maintains professional accountability for provision of patient care for the assigned patients. Evaluates the overall effectiveness of care provided by other direct care givers. Coordinates the patient care in conjunction with other departments. Maintains patient rights and confidentiality of patient information. Performs duties and responsibilities in a manner consistent with our mission, values, and Mer…",Registered Nurse (Full Health),Adzuna::API::Response::Job,1,https://www.adzuna.com/land/ad/5733252355?se=8gz3RtdS8RGdQ72y0UTWww&utm_medium=api&utm_source=abfa41a4&v=A7853C6D7A5D239B19A49A2F7895EF828B6BD094,2026-05-18T12:17:40Z,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,Mercy,Adzuna::API::Response::Company,"Ada, Pontotoc County",Adzuna::API::Response::Location,"['US', 'Oklahoma', 'Pontotoc County', 'Ada']",,
168962.11,5733252287,33.97458,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOGd6M1J0ZFM4UkdkUTcyeTBVVFd3dyIsImkiOiI1NzMzMjUyMjg3In0.pHLBCpjrT7GpUp4uybBwRN6s8YpSKG16FZ2bj1r7xB4,168962.11,-118.24746,"Adventist Health White Memorial is seeking a dynamic and experienced individual to lead our Internal Medicine Residency Program as Program Director. This position presents a unique opportunity to shape the future of medical education, mentor residents, and contribute to the advancement of internal medicine within our institution. HIGHLIGHTS: Community-based ACGME program Mission-focused Team of dedicated, diverse, family-oriented faculty MAJOR RESPONSIBILITIES: Demonstrate a commitment to Resid…",Internal Medicine - Physician,Adzuna::API::Response::Job,1,https://www.adzuna.com/land/ad/5733252287?se=8gz3RtdS8RGdQ72y0UTWww&utm_medium=api&utm_source=abfa41a4&v=581DCC320208D3D0C9CE028C18C8C77B5E6343D2,2026-05-18T12:17:40Z,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,Adventist Health White Memorial - Adventist Health,Adzuna::API::Response::Company,"Los Angeles, Los Angeles County",Adzuna::API::Response::Location,"['US', 'California', 'Los Angeles County', 'Los Angeles']",,
179950.52,5733252316,36.164613,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczMzI1MjMxNiIsInMiOiI4Z3ozUnRkUzhSR2RRNzJ5MFVUV3d3In0._4gM0ihq0HK-_iXNGNulUAJXklOIYyLiDa3qMJIoVcI,179950.52,-86.777425,"Vanderbilt University Medical Center (VUMC) is seeking a Board-Certified or Board-Eligible Allergy, Immunology & Asthma physician to join the growing Vanderbilt Lung Institute. This faculty position focuses on the care of patients with asthma and allergic diseases while expanding industry-sponsored and investigator-initiated clinical research programs. This role offers a unique opportunity to practice in a highly collaborative academic environment with access to robust clinical and research inf…",Allergy and Immunology - Physician,Adzuna::API::Response::Job,1,https://www.adzuna.com/land/ad/5733252316?se=8gz3RtdS8RGdQ72y0UTWww&utm_medium=api&utm_source=abfa41a4&v=1550242EC622741CBBC026D9B4452BDDF14AADB5,2026-05-18T12:17:40Z,scientific-qa-jobs,Adzuna::API::Response::Category,Scientific & QA Jobs,Vanderbilt University Medical Center,Adzuna::API::Response::Company,"Nashville, Davidson County",Adzuna::API::Response::Location,"['US', 'Tennessee', 'Davidson County', 'Nashville']",,
167224.1,5733252302,33.056019,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczMzI1MjMwMiIsInMiOiI4Z3ozUnRkUzhSR2RRNzJ5MFVUV3d3In0.KGLRMg9bVNDMaI44FiK2lHNn8nlJaneDNoguQxXaRWs,167224.1,-96.737561,"Description Specialization: Cardiology Interventional Job Summary: Texas Cardiovascular Specialists is seeking an interventional cardiologist to join a large private practice group in Dallas, TX. Qualified Candidates BC/BE in Cardiology and Interventional Cardiology Seeking a highly skilled interventional cardiologist with expertise in coronary and peripheral interventions Eligible for TX licensure Excellent work ethic and motivated to build a practice Incentive/Benefits Package Income guarante…",Cardiology - Interventional - Physician,Adzuna::API::Response::Job,1,https://www.adzuna.com/land/ad/5733252302?se=8gz3RtdS8RGdQ72y0UTWww&utm_medium=api&utm_source=abfa41a4&v=5489074C2F090810087C1E7805CC4D7D70FF4C52,2026-05-18T12:17:40Z,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,Medical City Heart & Spine - HCA Healthcare,Adzuna::API::Response::Company,"Plano, Collin County",Adzuna::API::Response::Location,"['US', 'Texas', 'Collin County', 'Plano']",,
149995.1,5733252297,32.786999,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczMzI1MjI5NyIsInMiOiI4Z3ozUnRkUzhSR2RRNzJ5MFVUV3d3In0.p5JkZ0xQMsjQdpEz7_fUngav7r-gt-iiqi5aJ5MOt8o,149995.1,-96.798344,"Description Specialization: Urology Job Summary: Medical City Dallas is seeking a Urologist Hospitalist to join our premier team in Dallas, Texas. Qualified Candidates: The ideal candidate will be able to begin practice within the next 3-6 months A Texas medical license (or eligibility to obtain one) is preferred Candidates with experience are especially encouraged to apply. Schedule includes two weeks on, two weeks off Incentive/Benefits Package: In addition to unmatched potential for flexibil…",Urology - Physician,Adzuna::API::Response::Job,1,https://www.adzuna.com/land/ad/5733252297?se=8gz3RtdS8RGdQ72y0UTWww&utm_medium=api&utm_source=abfa41a4&v=F4319F012D9DDBBC4423B3ABF21C6A7617BA71D7,2026-05-18T12:17:40Z,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,Medical City Dallas - HCA Healthcare,Adzuna::API::Response::Company,"Highland Park, Dallas",Adzuna::API::Response::Location,"['US', 'Texas', 'Dallas', 'Highland Park']",,
201653.83,5733252323,30.22015,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczMzI1MjMyMyIsInMiOiI4Z3ozUnRkUzhSR2RRNzJ5MFVUV3d3In0.XwtgoZYL6-BloaH9NOj91-9Mpn0blhvcPdeSVxtUh1M,201653.83,-97.74916,"About Dell Medical School As part of The University of Texas at Austin, one of the nation's leading research universities, the Dell Medical School pursues innovation in the redesign of healthcare delivery, excellence in healthcare research, and programs in interdisciplinary and inter-professional education. It is the fifth medical school in the UT System and the first medical school established in nearly five decades by a member of the Association of American Universities, an organization of le…",Psychiatry - Child - Physician - Academics,Adzuna::API::Response::Job,1,https://www.adzuna.com/land/ad/5733252323?se=8gz3RtdS8RGdQ72y0UTWww&utm_medium=api&utm_source=abfa41a4&v=532229249556F96F5ADB391228EDF234D0A02CEA,2026-05-18T12:17:40Z,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,University of Texas at Austin Dell Medical School,Adzuna::API::Response::Company,"Travis Heights, Travis County",Adzuna::API::Response::Location,"['US', 'Texas', 'Travis County', 'Travis Heights']",,
153281.89,5733252325,35.49155,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczMzI1MjMyNSIsInMiOiI4Z3ozUnRkUzhSR2RRNzJ5MFVUV3d3In0.2rkRseLPWPd4y8-AMnCw7Zhg7VwB_hhy8hjQHXlnEWQ,153281.89,-97.5625,"Find your calling at Mercy! Utilizes the Mercy Nursing Conceptual Framework and nursing process to provide patient care. Maintains professional accountability for provision of patient care for the assigned patients. Coordinates the patient care in conjunction with other departments. Maintains patient rights and confidentiality of patient information. Position Details: Education: Graduated from a school of nursing (Associate's Degree, Diploma, or BSN). Licensure: Is personally responsible for ob…",Full Time RN - Ortho/Spine Weekend Option Nights,Adzuna::API::Response::Job,1,https://www.adzuna.com/land/ad/5733252325?se=8gz3RtdS8RGdQ72y0UTWww&utm_medium=api&utm_source=abfa41a4&v=B8705D035C77BF1AB88A261B6CCDFA2089A9F3D9,2026-05-18T12:17:40Z,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,Mercy,Adzuna::API::Response::Company,"Warr Acres, Oklahoma County",Adzuna::API::Response::Location,"['US', 'Oklahoma', 'Oklahoma County', 'Warr Acres']",,
57159.39,5733252337,35.49155,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOGd6M1J0ZFM4UkdkUTcyeTBVVFd3dyIsImkiOiI1NzMzMjUyMzM3In0.S6bW9ix1YNEiaIahvvsP9bFlMAqemB1RrXqOxjFoN98,57159.39,-97.5625,"Find your calling at Mercy! Position Details: Nights, Full Time, 36 hours per Week Mercy Hospital - W Memorial Rd Neonatal ICU New Graduate nurse positions are filled at this time Overview: Utilizes the nursing process to provide patient care. Maintains professional accountability for provision of patient care for the assigned patients. Evaluates the overall effectiveness of care provided by other direct care givers. Coordinates the patient care in conjunction with other departments. Maintains …",RN - NICU / Nights,Adzuna::API::Response::Job,1,https://www.adzuna.com/land/ad/5733252337?se=8gz3RtdS8RGdQ72y0UTWww&utm_medium=api&utm_source=abfa41a4&v=15CAC46B5904F7ABCC88321BB0C70376DBD7EE66,2026-05-18T12:17:40Z,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,Mercy,Adzuna::API::Response::Company,"Warr Acres, Oklahoma County",Adzuna::API::Response::Location,"['US', 'Oklahoma', 'Oklahoma County', 'Warr Acres']",,
96414.12,5733252307,32.786999,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczMzI1MjMwNyIsInMiOiI4Z3ozUnRkUzhSR2RRNzJ5MFVUV3d3In0.cGIeMhjFzE8JnEqqGBSFD2cJlvr3c1z3HLW7bkFDLBY,96414.12,-96.798344,"The Intensivist role will be working in the Intensivist specialty, located in Medical City Dallas - INT Dallas, TX. Please contact Matthew Howard at for additional benefits information. Job Details: Envision Physician Services is looking for a Pulmonary/Critical Care physician to join our growing team at Medical City Dallas, located in Dallas, TX. Qualified candidates will be Pulmonary/Critical Care Fellowship trained and have experience/training with Percutaneous Tracheostomy. Program Highligh…",Critical Care - Intensivist - Physician,Adzuna::API::Response::Job,1,https://www.adzuna.com/land/ad/5733252307?se=8gz3RtdS8RGdQ72y0UTWww&utm_medium=api&utm_source=abfa41a4&v=132A58F2E39F3041FA172C1BBFDC10A08136B069,2026-05-18T12:17:40Z,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,Medical City Dallas Hospital - Envision Physician Services,Adzuna::API::Response::Company,"Highland Park, Dallas",Adzuna::API::Response::Location,"['US', 'Texas', 'Dallas', 'Highland Park']",,
64352.2,5733252347,38.630539,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczMzI1MjM0NyIsInMiOiI4Z3ozUnRkUzhSR2RRNzJ5MFVUV3d3In0.GHYnMe_Lj6YWuB1z3dmTkOLiH5PACot7cdSfrK8gTHs,64352.2,-90.192822,"Find your calling at Mercy! Overview Organizes and administers nursing service in the assigned specialty area by assisting in the planning, coordination, implementation, and evaluation of operations and patient care. Functions in staff role as needed. Assumes managerial duties as delegated by OR Manager. Demonstrates fiscal responsibility in all aspects of the position. Responsible for the orientation of new coworkers and permanent team members in conjunction with the Resource Coordinator and t…",RN Supervisor - Main OR (GYN),Adzuna::API::Response::Job,1,https://www.adzuna.com/land/ad/5733252347?se=8gz3RtdS8RGdQ72y0UTWww&utm_medium=api&utm_source=abfa41a4&v=F34E449F5E8B2532026EE5F3348463495320A9A8,2026-05-18T12:17:40Z,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,Mercy,Adzuna::API::Response::Company,"Saint Louis, Saint Louis County",Adzuna::API::Response::Location,"['US', 'Missouri', 'Saint Louis County', 'Saint Louis']",,
7256.0,5733252314,42.270458,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOGd6M1J0ZFM4UkdkUTcyeTBVVFd3dyIsImkiOiI1NzMzMjUyMzE0In0._6QI4cNuKEEpggB06iHn0yd4SsWUONJez5ELQL67V4A,7256.0,-71.851204,"Registered Nurse (RN) | Post-Anesthesia Care Unit (PACU) / Pre-Post Op Location: Worcester, MA Agency: OneStaff Medical Pay: $1,814 per week Shift Information: Rotating - 3 days x 12 hours Contract Duration: 10 Weeks Start Date: ASAP About the Position We. Are. OneStaff. Medical. An independently-owned, nationally-recognized and amazingly awesome staffing firm ready to work for you! A work ethic forged in the Midwest, we are here to stand by your side and help you find your dream assignment any…","Travel Nurse RN - Post-Anesthesia Care Unit (PACU) / Pre-Post Op - $1,814 per week in Worcester, MA",Adzuna::API::Response::Job,0,https://www.adzuna.com/details/5733252314?utm_medium=api&utm_source=abfa41a4,2026-05-18T12:17:40Z,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,OneStaff Medical,Adzuna::API::Response::Company,"Worcester, Worcester County",Adzuna::API::Response::Location,"['US', 'Massachusetts', 'Worcester County', 'Worcester']",full_time,contract
101677.95,5733252354,37.1312,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOGd6M1J0ZFM4UkdkUTcyeTBVVFd3dyIsImkiOiI1NzMzMjUyMzU0In0.uWvzL7bb_5xnWI1BTpzaH__wYNOVzmuLwp_qq5GnVz8,101677.95,-93.29175,"Find your calling at Mercy! Utilizes the nursing process to provide patient care under the supervision of person(s) licensed by a State regulatory board to prescribe medication and treatment, or under the direction of a Registered Professional Nurse (RN). Maintains professional accountability for provision of patient care for the assigned patients. Coordinates the patient care in conjunction with other departments. Maintains patient rights and confidentiality of patient information. Position De…",Licensed Practical Nurse II - 6C,Adzuna::API::Response::Job,1,https://www.adzuna.com/land/ad/5733252354?se=8gz3RtdS8RGdQ72y0UTWww&utm_medium=api&utm_source=abfa41a4&v=0E30236363698C6E679B5705CB76F8FAC886ACE8,2026-05-18T12:17:40Z,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,Mercy,Adzuna::API::Response::Company,"Battlefield, Greene County",Adzuna::API::Response::Location,"['US', 'Missouri', 'Greene County', 'Battlefield']",,
219763.92,5733252357,41.06902,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczMzI1MjM1NyIsInMiOiI4Z3ozUnRkUzhSR2RRNzJ5MFVUV3d3In0.LCx6ch668rmKOlIgFa6GlqLcuQTPMTe6Q-ia26OS8uA,219763.92,-85.1656,"This opening is for an Associate Dentist. At Aspen Dental, we put You 1st, offering the financial security and job stability that comes with working with a world-class Dental Service Organization (DSO). Our best-in-class learning and development training program, competitive compensation, and flexible scheduling will help you thrive in your dental career. Let us handle your business and administrative tasks, so you can focus on what you do best: providing exceptional patient care. Job Type: Par…",Associate Dentist,Adzuna::API::Response::Job,1,https://www.adzuna.com/land/ad/5733252357?se=8gz3RtdS8RGdQ72y0UTWww&utm_medium=api&utm_source=abfa41a4&v=4974E2CB4001FB682EC0BBE294A66359EB8CB847,2026-05-18T12:17:40Z,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,Aspen Dental,Adzuna::API::Response::Company,"Fort Wayne, Allen County",Adzuna::API::Response::Location,"['US', 'Indiana', 'Allen County', 'Fort Wayne']",,
166247.45,5733252331,35.49155,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOGd6M1J0ZFM4UkdkUTcyeTBVVFd3dyIsImkiOiI1NzMzMjUyMzMxIn0.DKP2ET2gVNfy139exRsJplfbQe__LULcjn4Y-2ryhpk,166247.45,-97.5625,"Find your calling at Mercy! Position Details: Location: Surgery Center at Mercy Hospital Oklahoma City (W Memorial Rd) Shift: Full Time (36 hours/week) 3 12-hr shifts/week Schedule: Weekdays 8a-8:30p Overview: Interventional Resource Nurses utilizing theoretical concepts as a basis for decisions in practice will assess, plan, implement and evaluate individualized nursing care in accordance with standards of nursing practice for adult/geriatric/pediatric patients. Performs duties and responsibil…",Resource RN - Registered Nurse - Pre Op / PACU,Adzuna::API::Response::Job,1,https://www.adzuna.com/land/ad/5733252331?se=8gz3RtdS8RGdQ72y0UTWww&utm_medium=api&utm_source=abfa41a4&v=AFAA13253828AF2C65D9B4AAAD44173C88895E33,2026-05-18T12:17:40Z,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,Mercy,Adzuna::API::Response::Company,"Warr Acres, Oklahoma County",Adzuna::API::Response::Location,"['US', 'Oklahoma', 'Oklahoma County', 'Warr Acres']",,
291749.44,5733252299,30.22015,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOGd6M1J0ZFM4UkdkUTcyeTBVVFd3dyIsImkiOiI1NzMzMjUyMjk5In0.1tPdkk78J0O8iAk1rEBoID351YLJ5OcUUONyjRrczzg,291749.44,-97.74916,"Visa Accepted H-1B Cap-Exempt Hospital Details Seton Southwest is a state-of-the-art facility serving the growing needs of Southwest Austin. Trauma Designation: Level IV Acute care hospital providing: High-quality, cost-effective Gastrointestinal Orthopedic General surgical services Cardiovascular services with echo and stress-testing capabilities Emergency Department ED Volume: 14,000 9 beds Admission Rate: 4% 24 hours of Physician coverage; 8 hours of APP coverage Documentation: Cerner New te…",Emergency Medicine - Physician,Adzuna::API::Response::Job,1,https://www.adzuna.com/land/ad/5733252299?se=8gz3RtdS8RGdQ72y0UTWww&utm_medium=api&utm_source=abfa41a4&v=F9F78DC0EF22DE8C5D4F2FDE60D3CCB67BF193CA,2026-05-18T12:17:40Z,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,Ascension Seton Southwest - US Acute Care Solutions,Adzuna::API::Response::Company,"Travis Heights, Travis County",Adzuna::API::Response::Location,"['US', 'Texas', 'Travis County', 'Travis Heights']",,
86722.29,5733252321,40.114822,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOGd6M1J0ZFM4UkdkUTcyeTBVVFd3dyIsImkiOiI1NzMzMjUyMzIxIn0.cp1b4J7e-VOF4fBoXkvy-fCiHQ03oElyrnTsxSYxGO0,86722.29,-85.728976,"Anderson Acutes - Hospital Setting Paid training in dialysis provided! Full-Time (40 hours per week) Coverage for area hospitals in Anderson IN PURPOSE AND SCOPE: The professional registered nurse Inpatient Services RN CAP 1 is an entry level designation into the Clinical Advancement Program (CAP). This position is accountable and responsible for the provision and coordination of clinically competent care including assessment, planning, intervention and evaluation for an assigned group of patie…",Acute Inpatient Registered Nurse - RN,Adzuna::API::Response::Job,1,https://www.adzuna.com/land/ad/5733252321?se=8gz3RtdS8RGdQ72y0UTWww&utm_medium=api&utm_source=abfa41a4&v=69C2F7FCC8EB5C9AD973C49CF877F45003EF4AE3,2026-05-18T12:17:40Z,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,Fresenius Medical Care,Adzuna::API::Response::Company,"River Forest, Madison County",Adzuna::API::Response::Location,"['US', 'Indiana', 'Madison County', 'River Forest']",,
83589.2,5733252318,47.611679,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOGd6M1J0ZFM4UkdkUTcyeTBVVFd3dyIsImkiOiI1NzMzMjUyMzE4In0._SDMt1FLb4V7SB85ufn7zCKZFe4H4QAHeWeOMCEAR8M,83589.2,-122.333261,"Seeking a part-time, board-certified physician with experience in Primary Care/Geriatrics. In this position, you will offer coverage across six sites in Seattle, West Seattle, Kent, Renton, Redmond, and occasionally Everett South, as well as patient homes and contracted skilled nursing facilities in the area. This is an excellent opportunity with the flexibility to work with supportive geriatric medicine colleagues. Providence ElderPlace is an established Program of All-inclusive Care for the E…",Geriatric Medicine - Physician,Adzuna::API::Response::Job,1,https://www.adzuna.com/land/ad/5733252318?se=8gz3RtdS8RGdQ72y0UTWww&utm_medium=api&utm_source=abfa41a4&v=02F6A02B1D03EE06BEB05569595CB77F26EDB093,2026-05-18T12:17:40Z,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,Providence Elderplace - Seattle - Provider Solutions + Development,Adzuna::API::Response::Company,"Times Square, King County",Adzuna::API::Response::Location,"['US', 'Washington', 'King County', 'Times Square']",,
139049.94,5733252277,32.634871,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczMzI1MjI3NyIsInMiOiI4Z3ozUnRkUzhSR2RRNzJ5MFVUV3d3In0.XasRnkVpHc9N3ggD55ddziUnC_orHC_yfglTh1oLWGw,139049.94,-97.144178,"Description Specialization: Cardiology Heart Failure and Transplant Job Summary: The Medical City Institute for Advanced Cardiac Care is seeking a board-certified advanced heart failure and transplant cardiologist to join our growing team. This position offers the opportunity to work in one of the largest healthcare systems in Texas, with cutting-edge facilities alongside world-class cardiology experts. Qualified Candidates: Provide inpatient and outpatient services at Medical City Heart Hospit…",Advanced Heart Failure and Transplant Cardiology - Physician,Adzuna::API::Response::Job,1,https://www.adzuna.com/land/ad/5733252277?se=8gz3RtdS8RGdQ72y0UTWww&utm_medium=api&utm_source=abfa41a4&v=10E5D6F49F1189814EAC9632138884672277E95E,2026-05-18T12:17:40Z,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,Medical City Heart & Spine - HCA Healthcare,Adzuna::API::Response::Company,"Arlington, Tarrant County",Adzuna::API::Response::Location,"['US', 'Texas', 'Tarrant County', 'Arlington']",,
157834.48,5733252290,32.786999,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOGd6M1J0ZFM4UkdkUTcyeTBVVFd3dyIsImkiOiI1NzMzMjUyMjkwIn0.Y9ItC720heMErvOX_wxEzQFknyiVQRPN1HG8Q_mcBZw,157834.48,-96.798344,"The Pediatrician - Hospitalist role will be working in the Pediatric Hospital Medicine specialty, located in Medical City Dallas - PHM Dallas, TX. Please contact Matthew Howard at for additional benefits information. Job Details: Envision Physician Services is seeking a part time or full time Pediatric Hospitalist to join our dynamic team of providers at Medical City Dallas Children's Hospital. Great early career opportunity for Pediatric Residents (especially those considering a PHM fellowship…",Pediatrics - Hospitalist - Physician,Adzuna::API::Response::Job,1,https://www.adzuna.com/land/ad/5733252290?se=8gz3RtdS8RGdQ72y0UTWww&utm_medium=api&utm_source=abfa41a4&v=BBB8B968699C6B5D7FADF9494806F372A62D5F90,2026-05-18T12:17:40Z,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,Medical City Dallas Hospital - Envision Physician Services,Adzuna::API::Response::Company,"Highland Park, Dallas",Adzuna::API::Response::Location,"['US', 'Texas', 'Dallas', 'Highland Park']",,
102375.2,5733252350,42.344531,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOGd6M1J0ZFM4UkdkUTcyeTBVVFd3dyIsImkiOiI1NzMzMjUyMzUwIn0.rOJBFtyi00b8H2nw811f8ri7GRRIvM8rdvDVCR-D4KM,102375.2,-83.059881,"Tenet Health and DMC's Rehabilitation Institute of Michigan (RIM) is seeking a BC/BE Physiatrist to join our medical group in metro-Detroit. This is an excellent opportunity to practice within a collaborative, patient-focused environment with access to advanced technology, a diverse patient population, and strong support from an established health system. This is a hospital-based clinic position. What to Expect/ Key Responsibilities: Full-time Employed & Benefitted Position, M-F Primarily Outpa…",Physical Medicine and Rehab - Physician,Adzuna::API::Response::Job,1,https://www.adzuna.com/land/ad/5733252350?se=8gz3RtdS8RGdQ72y0UTWww&utm_medium=api&utm_source=abfa41a4&v=10E9D2CBF4B6BD79E52AD96C1FD4708904E995C4,2026-05-18T12:17:40Z,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,DMC - Rehabilitation Institute of Michigan - Tenet Healthcare,Adzuna::API::Response::Company,"Detroit, Wayne County",Adzuna::API::Response::Location,"['US', 'Michigan', 'Wayne County', 'Detroit']",,
143573.77,5733252338,47.611679,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOGd6M1J0ZFM4UkdkUTcyeTBVVFd3dyIsImkiOiI1NzMzMjUyMzM4In0.lffhFhTuDtiMbTsU5j4QG-krJEw74HoYi9p1SQ-je4c,143573.77,-122.333261,"Swedish Medical Group is seeking two Pediatricians to join the Swedish Pediatrics Per Diem Float Pool team, supporting multiple clinic locations across the Greater Seattle area. This outpatient only clinic based, per diem opportunity is ideal for physicians seeking flexibility, variety, and the ability to choose when and where they practice-without call responsibilities. Position Duties: As a Per Diem Pediatrician, you will: Provide high-quality outpatient pediatric care across multiple Swedish…",Pediatrics - Physician,Adzuna::API::Response::Job,1,https://www.adzuna.com/land/ad/5733252338?se=8gz3RtdS8RGdQ72y0UTWww&utm_medium=api&utm_source=abfa41a4&v=BBBEF98BC4D74435EAA4761C5A17C9524ECFB1C6,2026-05-18T12:17:40Z,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,Swedish Medical Group - Provider Solutions + Development,Adzuna::API::Response::Company,"Times Square, King County",Adzuna::API::Response::Location,"['US', 'Washington', 'King County', 'Times Square']",,
48171.56,5733252322,42.3706,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczMzI1MjMyMiIsInMiOiI4Z3ozUnRkUzhSR2RRNzJ5MFVUV3d3In0.PVROy9ozCr1VQS5YzT448SxnUWIWItMz_O4X33N1a4g,48171.56,-71.027,"Attending Infectious Disease Physician - Tufts Medical Center and MelroseWakefield Hospital Tufts Medical Center Division of Geographic Medicine and Infectious Disease is seeking an Attending Infectious Disease Physician interested in tick-borne illnesses to join our team of outstanding physicians. This is a unique hybrid role that blends academic medicine, inpatient care, teaching, research, and community-based clinical practice. This position includes work at Tufts Medical Center in both acad…",Infectious Disease - Physician,Adzuna::API::Response::Job,1,https://www.adzuna.com/land/ad/5733252322?se=8gz3RtdS8RGdQ72y0UTWww&utm_medium=api&utm_source=abfa41a4&v=DA7E8B0F15E307529E3A3AED842D4929DA2D7E87,2026-05-18T12:17:40Z,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,Tufts Medical Center - Tufts Medicine,Adzuna::API::Response::Company,"East Boston, Suffolk County",Adzuna::API::Response::Location,"['US', 'Massachusetts', 'Suffolk County', 'East Boston']",,
155325.25,5733252330,37.778403,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOGd6M1J0ZFM4UkdkUTcyeTBVVFd3dyIsImkiOiI1NzMzMjUyMzMwIn0.Q7ISYVPRkWLCCVCIYcG4b6xZWtEqmiLOb2lXOzAzJ5U,155325.25,-122.216989,"Position description Sleep Physician The University of California, San Francisco (UCSF) and San Francisco VA Health Care System (SFVAHCS) are seeking applications for academic positions in the Pulmonary, Critical Care, Sleep, and Allergy Section at the San Francisco VA. We are in search of an outstanding clinician with experience in Sleep Medicine, who will participate in clinical and teaching activities predominantly in our ambulatory clinics, and help manage a new polysomnography sleep lab. T…",Sleep Medicine - Physician,Adzuna::API::Response::Job,1,https://www.adzuna.com/land/ad/5733252330?se=8gz3RtdS8RGdQ72y0UTWww&utm_medium=api&utm_source=abfa41a4&v=C120149C5F32CDD902B2006073A356A19CD694F8,2026-05-18T12:17:40Z,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,San Francisco VA Health Care System - Veterans Health Administration,Adzuna::API::Response::Company,"Oakland, Alameda County",Adzuna::API::Response::Location,"['US', 'California', 'Alameda County', 'Oakland']",,
