salary_is_predicted,redirect_url,id,salary_min,adref,longitude,description,__CLASS__,title,created,salary_max,latitude,contract_time,category.label,category.__CLASS__,category.tag,location.__CLASS__,location.display_name,location.area,company.__CLASS__,company.display_name,contract_type
1,https://www.adzuna.com/details/5695690204?utm_medium=api&utm_source=abfa41a4,5695690204,83333.78,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiYXBIb3RlZzA4UkdMNS1aME95YkU0dyIsImkiOiI1Njk1NjkwMjA0In0.v9x-QdQmD2FIopNhgkRPqNKtO5nF67etzGOeWpzkL7s,-86.455388,"Royal Trucking is Seeking Flatbed Class A Drivers . Now Actively Hiring CDL-A Flatbed Drivers! Pay Details: 1. New Company Flatbed Mileage Pay (CPM) The updated cents-per-mile (CPM) structure rewards tenure and experience, providing steady and predictable income based on miles driven. Mileage Pay Scale: 0–30 Days: $0.50 CPM 30 Days – 6 Months: $0.52 CPM 6 Months – 1 Year: $0.56 CPM 1 Year – 2 Years: $0.58 CPM 2 Years: 0.61 CPM 2. New Company Flatbed Percentage Pay In addition to CPM, drivers ma…",Adzuna::API::Response::Job,Truck Driver Company - 1-5mo EXP Required - OTR - Flatbed - Royal Trucking,2026-04-10T09:47:45Z,83333.78,37.005011,full_time,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,Adzuna::API::Response::Location,"Bowling Green, Warren County","['US', 'Kentucky', 'Warren County', 'Bowling Green']",Adzuna::API::Response::Company,Royal Trucking,
1,https://www.adzuna.com/land/ad/5695690301?se=apHoteg08RGL5-Z0OybE4w&utm_medium=api&utm_source=abfa41a4&v=3017FC8C176A0E1C1CFF9BAB9EECE1817066B372,5695690301,72986.97,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiYXBIb3RlZzA4UkdMNS1aME95YkU0dyIsImkiOiI1Njk1NjkwMzAxIn0.xeDzdn-h2W6dxUo38_e20VzKeEZ-UGhSNPMw8rzJDZA,,"Job Description Job Description Why Wells Fargo: Are you looking for more? Find it here. At Wells Fargo, we're more than a financial services leader - we're a global trailblazer committed to driving innovation, empowering communities, and helping our customers succeed. We believe that a meaningful career is much more than just a job - it's about finding all of the elements to help you thrive, in one place. Living the Well Life means you're supported in life, not just work. It means having robus…",Adzuna::API::Response::Job,Senior Premier Banker Northtowne Plaza East Norriton PA,2026-04-10T09:47:45Z,72986.97,,,Accounting & Finance Jobs,Adzuna::API::Response::Category,accounting-finance-jobs,Adzuna::API::Response::Location,US,['US'],Adzuna::API::Response::Company,WELLS FARGO BANK,
1,https://www.adzuna.com/details/5695690198?utm_medium=api&utm_source=abfa41a4,5695690198,66648.59,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5NTY5MDE5OCIsInMiOiJhcEhvdGVnMDhSR0w1LVowT3liRTR3In0.5RtVLYcSKT1MBE5DJD-LA-XdWYjNU0wSn3mr39fdNLg,-95.301669,"Royal Trucking is Seeking Flatbed Class A Drivers . Now Actively Hiring CDL-A Flatbed Drivers! Pay Details: 1. New Company Flatbed Mileage Pay (CPM) The updated cents-per-mile (CPM) structure rewards tenure and experience, providing steady and predictable income based on miles driven. Mileage Pay Scale: 0–30 Days: $0.50 CPM 30 Days – 6 Months: $0.52 CPM 6 Months – 1 Year: $0.56 CPM 1 Year – 2 Years: $0.58 CPM 2 Years: 0.61 CPM 2. New Company Flatbed Percentage Pay In addition to CPM, drivers ma…",Adzuna::API::Response::Job,Truck Driver Company - 1-5mo EXP Required - OTR - Flatbed - Royal Trucking,2026-04-10T09:47:45Z,66648.59,32.275009,full_time,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,Adzuna::API::Response::Location,"St Louis, Smith County","['US', 'Texas', 'Smith County', 'St Louis']",Adzuna::API::Response::Company,Royal Trucking,
1,https://www.adzuna.com/details/5695690188?utm_medium=api&utm_source=abfa41a4,5695690188,76383.33,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiYXBIb3RlZzA4UkdMNS1aME95YkU0dyIsImkiOiI1Njk1NjkwMTg4In0.gFQG74eBA8BEEszdMtemeATOa80mWDCiVLftXpv5sNw,-86.807562,"Royal Trucking is Seeking Flatbed Class A Drivers . Now Actively Hiring CDL-A Flatbed Drivers! Pay Details: 1. New Company Flatbed Mileage Pay (CPM) The updated cents-per-mile (CPM) structure rewards tenure and experience, providing steady and predictable income based on miles driven. Mileage Pay Scale: 0–30 Days: $0.50 CPM 30 Days – 6 Months: $0.52 CPM 6 Months – 1 Year: $0.56 CPM 1 Year – 2 Years: $0.58 CPM 2 Years: 0.61 CPM 2. New Company Flatbed Percentage Pay In addition to CPM, drivers ma…",Adzuna::API::Response::Job,Class A CDL Company Driver - 1-5mo EXP Required - OTR - Flatbed - Royal Trucking,2026-04-10T09:47:45Z,76383.33,33.519379,full_time,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,Adzuna::API::Response::Location,"Birmingham, Jefferson County","['US', 'Alabama', 'Jefferson County', 'Birmingham']",Adzuna::API::Response::Company,Royal Trucking,
1,https://www.adzuna.com/details/5695690216?utm_medium=api&utm_source=abfa41a4,5695690216,70172.48,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5NTY5MDIxNiIsInMiOiJhcEhvdGVnMDhSR0w1LVowT3liRTR3In0.qhA_yyLajQE6yz9Whvs2u_MgL3HNuZ2RqOSgltA6tSQ,-92.107396,"Royal Trucking is Seeking Flatbed Class A Drivers . Now Actively Hiring CDL-A Flatbed Drivers! Pay Details: 1. New Company Flatbed Mileage Pay (CPM) The updated cents-per-mile (CPM) structure rewards tenure and experience, providing steady and predictable income based on miles driven. Mileage Pay Scale: 0–30 Days: $0.50 CPM 30 Days – 6 Months: $0.52 CPM 6 Months – 1 Year: $0.56 CPM 1 Year – 2 Years: $0.58 CPM 2 Years: 0.61 CPM 2. New Company Flatbed Percentage Pay In addition to CPM, drivers ma…",Adzuna::API::Response::Job,CDL-A Company Driver - 1-5mo EXP Required - OTR - Flatbed - Royal Trucking,2026-04-10T09:47:45Z,70172.48,32.530571,full_time,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,Adzuna::API::Response::Location,"Monroe, Ouachita Parish","['US', 'Louisiana', 'Ouachita Parish', 'Monroe']",Adzuna::API::Response::Company,Royal Trucking,
1,https://www.adzuna.com/details/5695690249?utm_medium=api&utm_source=abfa41a4,5695690249,71535.01,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5NTY5MDI0OSIsInMiOiJhcEhvdGVnMDhSR0w1LVowT3liRTR3In0.0FBlfZ1OWdHawMLawQMvGiElO93gvZLBZIDEnx_CiMU,-88.046777,"CDL-A Flatbed Independent Contractor Truck Drivers. CDL-A Flatbed Independent Contractor Truck Drivers – Lease Purchase Program! CRST The Transportation Solution Inc. is offering experienced flatbed CDL-A truck drivers the opportunity to take control of their career and income. Whether you own your truck or are looking to lease, we have a path for you! CDL-A Flatbed Lease Purchase Program Details $0 Money Down No Credit Check Required Walk-Away Lease – Flexibility if your plans change Late Mode…",Adzuna::API::Response::Job,Regional Truck Driver Lease Driver - 1yr EXP Required - Flatbed - CRST - Flatbed LP/OO,2026-04-10T09:47:45Z,71535.01,30.690346,full_time,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,Adzuna::API::Response::Location,"Mobile, Mobile County","['US', 'Alabama', 'Mobile County', 'Mobile']",Adzuna::API::Response::Company,CRST - Flatbed LP/OO,
1,https://www.adzuna.com/details/5695690195?utm_medium=api&utm_source=abfa41a4,5695690195,72012.99,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5NTY5MDE5NSIsInMiOiJhcEhvdGVnMDhSR0w1LVowT3liRTR3In0.sEu4prt_R9ADxI2Xyf1abx3jc5InLd31t0c4IfxyiBs,-83.003268,"Royal Trucking is Seeking Flatbed Class A Drivers . Now Actively Hiring CDL-A Flatbed Drivers! Pay Details: 1. New Company Flatbed Mileage Pay (CPM) The updated cents-per-mile (CPM) structure rewards tenure and experience, providing steady and predictable income based on miles driven. Mileage Pay Scale: 0–30 Days: $0.50 CPM 30 Days – 6 Months: $0.52 CPM 6 Months – 1 Year: $0.56 CPM 1 Year – 2 Years: $0.58 CPM 2 Years: 0.61 CPM 2. New Company Flatbed Percentage Pay In addition to CPM, drivers ma…",Adzuna::API::Response::Job,Truck Driver Company - 1-5mo EXP Required - OTR - Flatbed - Royal Trucking,2026-04-10T09:47:45Z,72012.99,39.964263,full_time,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,Adzuna::API::Response::Location,"Grandview Heights, Franklin County","['US', 'Ohio', 'Franklin County', 'Grandview Heights']",Adzuna::API::Response::Company,Royal Trucking,
1,https://www.adzuna.com/details/5695690214?utm_medium=api&utm_source=abfa41a4,5695690214,77683.55,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5NTY5MDIxNCIsInMiOiJhcEhvdGVnMDhSR0w1LVowT3liRTR3In0.go-v6PWVTZV5UtJ4feYT0WcvAX16MSOKHVD5Hy7K8kw,-87.622223,"Royal Trucking is Seeking Flatbed Class A Drivers . Now Actively Hiring CDL-A Flatbed Drivers! Pay Details: 1. New Company Flatbed Mileage Pay (CPM) The updated cents-per-mile (CPM) structure rewards tenure and experience, providing steady and predictable income based on miles driven. Mileage Pay Scale: 0–30 Days: $0.50 CPM 30 Days – 6 Months: $0.52 CPM 6 Months – 1 Year: $0.56 CPM 1 Year – 2 Years: $0.58 CPM 2 Years: 0.61 CPM 2. New Company Flatbed Percentage Pay In addition to CPM, drivers ma…",Adzuna::API::Response::Job,Class A CDL Company Driver - 1-5mo EXP Required - OTR - Flatbed - Royal Trucking,2026-04-10T09:47:45Z,77683.55,34.7538,full_time,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,Adzuna::API::Response::Location,"Muscle Shoals, Colbert County","['US', 'Alabama', 'Colbert County', 'Muscle Shoals']",Adzuna::API::Response::Company,Royal Trucking,
1,https://www.adzuna.com/details/5695690190?utm_medium=api&utm_source=abfa41a4,5695690190,76227.82,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiYXBIb3RlZzA4UkdMNS1aME95YkU0dyIsImkiOiI1Njk1NjkwMTkwIn0.DpfHO8I4wb_-a0pwsUtGzYofrZbDZfDLV_bPxqC11yc,-84.502154,"Royal Trucking is Seeking Flatbed Class A Drivers . Now Actively Hiring CDL-A Flatbed Drivers! Pay Details: 1. New Company Flatbed Mileage Pay (CPM) The updated cents-per-mile (CPM) structure rewards tenure and experience, providing steady and predictable income based on miles driven. Mileage Pay Scale: 0–30 Days: $0.50 CPM 30 Days – 6 Months: $0.52 CPM 6 Months – 1 Year: $0.56 CPM 1 Year – 2 Years: $0.58 CPM 2 Years: 0.61 CPM 2. New Company Flatbed Percentage Pay In addition to CPM, drivers ma…",Adzuna::API::Response::Job,Truck Driver Company - 1-5mo EXP Required - OTR - Flatbed - Royal Trucking,2026-04-10T09:47:45Z,76227.82,39.105431,full_time,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,Adzuna::API::Response::Location,"Cincinnati, Hamilton County","['US', 'Ohio', 'Hamilton County', 'Cincinnati']",Adzuna::API::Response::Company,Royal Trucking,
1,https://www.adzuna.com/details/5695690218?utm_medium=api&utm_source=abfa41a4,5695690218,83628.04,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5NTY5MDIxOCIsInMiOiJhcEhvdGVnMDhSR0w1LVowT3liRTR3In0.IRajuKTD24IZrCMBVRqZCGySl_TSOR-XzCC9wg3TaAI,-87.564769,"Royal Trucking is Seeking Flatbed Class A Drivers . Now Actively Hiring CDL-A Flatbed Drivers! Pay Details: 1. New Company Flatbed Mileage Pay (CPM) The updated cents-per-mile (CPM) structure rewards tenure and experience, providing steady and predictable income based on miles driven. Mileage Pay Scale: 0–30 Days: $0.50 CPM 30 Days – 6 Months: $0.52 CPM 6 Months – 1 Year: $0.56 CPM 1 Year – 2 Years: $0.58 CPM 2 Years: 0.61 CPM 2. New Company Flatbed Percentage Pay In addition to CPM, drivers ma…",Adzuna::API::Response::Job,CDL-A Company Driver - 1-5mo EXP Required - OTR - Flatbed - Royal Trucking,2026-04-10T09:47:45Z,83628.04,33.195186,full_time,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,Adzuna::API::Response::Location,"Skyland, Tuscaloosa County","['US', 'Alabama', 'Tuscaloosa County', 'Skyland']",Adzuna::API::Response::Company,Royal Trucking,
1,https://www.adzuna.com/details/5695690202?utm_medium=api&utm_source=abfa41a4,5695690202,83477.12,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiYXBIb3RlZzA4UkdMNS1aME95YkU0dyIsImkiOiI1Njk1NjkwMjAyIn0.Rr00OJsiqfzz83nQ62mdHFtK6pF6d9bQ-DlmbLwgkzc,-86.455388,"Royal Trucking is Seeking Flatbed Class A Drivers . Now Actively Hiring CDL-A Flatbed Drivers! Pay Details: 1. New Company Flatbed Mileage Pay (CPM) The updated cents-per-mile (CPM) structure rewards tenure and experience, providing steady and predictable income based on miles driven. Mileage Pay Scale: 0–30 Days: $0.50 CPM 30 Days – 6 Months: $0.52 CPM 6 Months – 1 Year: $0.56 CPM 1 Year – 2 Years: $0.58 CPM 2 Years: 0.61 CPM 2. New Company Flatbed Percentage Pay In addition to CPM, drivers ma…",Adzuna::API::Response::Job,CDL-A Company Driver - 1-5mo EXP Required - OTR - Flatbed - Royal Trucking,2026-04-10T09:47:45Z,83477.12,37.005011,full_time,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,Adzuna::API::Response::Location,"Bowling Green, Warren County","['US', 'Kentucky', 'Warren County', 'Bowling Green']",Adzuna::API::Response::Company,Royal Trucking,
1,https://www.adzuna.com/details/5695690210?utm_medium=api&utm_source=abfa41a4,5695690210,81189.69,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiYXBIb3RlZzA4UkdMNS1aME95YkU0dyIsImkiOiI1Njk1NjkwMjEwIn0.TZFLVAOGxagkGQ38D5UvrnBaFjVjQrWZC6fwmgCpQQ0,-85.833608,"Royal Trucking is Seeking Flatbed Class A Drivers . Now Actively Hiring CDL-A Flatbed Drivers! Pay Details: 1. New Company Flatbed Mileage Pay (CPM) The updated cents-per-mile (CPM) structure rewards tenure and experience, providing steady and predictable income based on miles driven. Mileage Pay Scale: 0–30 Days: $0.50 CPM 30 Days – 6 Months: $0.52 CPM 6 Months – 1 Year: $0.56 CPM 1 Year – 2 Years: $0.58 CPM 2 Years: 0.61 CPM 2. New Company Flatbed Percentage Pay In addition to CPM, drivers ma…",Adzuna::API::Response::Job,Class A CDL Company Driver - 1-5mo EXP Required - OTR - Flatbed - Royal Trucking,2026-04-10T09:47:45Z,81189.69,33.720723,full_time,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,Adzuna::API::Response::Location,"Blue Mountain, Calhoun County","['US', 'Alabama', 'Calhoun County', 'Blue Mountain']",Adzuna::API::Response::Company,Royal Trucking,
1,https://www.adzuna.com/land/ad/5695690303?se=apHoteg08RGL5-Z0OybE4w&utm_medium=api&utm_source=abfa41a4&v=7458557C3166A2D3E8CEB00FD1CBC7E4959279C4,5695690303,102235.1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiYXBIb3RlZzA4UkdMNS1aME95YkU0dyIsImkiOiI1Njk1NjkwMzAzIn0.uPgNWkpQTpuedWO_dbXTIN1FCIHcq--IzUXaw40a2ig,-90.805129,"Job Description Job Description Master's degree in Speech-Language Pathology, active SLP license and 1 year of Speech-Language Pathology experience required. Applicants who do not meet these qualifications will not be considered. A contract position for a Speech-Language Pathologist skilled in telespeech services is available, based in Pittsfield, MA. This opportunity is fully remote, allowing for flexibility and convenience while delivering essential speech therapy services in the educational …",Adzuna::API::Response::Job,Remote School Speech Therapy - Massachusetts,2026-04-10T09:47:45Z,102235.1,39.607825,,Teaching Jobs,Adzuna::API::Response::Category,teaching-jobs,Adzuna::API::Response::Location,"Pittsfield, Pike County","['US', 'Illinois', 'Pike County', 'Pittsfield']",Adzuna::API::Response::Company,VocoVision,
1,https://www.adzuna.com/details/5695690182?utm_medium=api&utm_source=abfa41a4,5695690182,77216.3,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiYXBIb3RlZzA4UkdMNS1aME95YkU0dyIsImkiOiI1Njk1NjkwMTgyIn0.5E_7qhzOZrQzj-XPL1mA9c8IO8tLiGK3o7AZgWPN8Kg,-85.308214,"Royal Trucking is Seeking Flatbed Class A Drivers . Now Actively Hiring CDL-A Flatbed Drivers! Pay Details: 1. New Company Flatbed Mileage Pay (CPM) The updated cents-per-mile (CPM) structure rewards tenure and experience, providing steady and predictable income based on miles driven. Mileage Pay Scale: 0–30 Days: $0.50 CPM 30 Days – 6 Months: $0.52 CPM 6 Months – 1 Year: $0.56 CPM 1 Year – 2 Years: $0.58 CPM 2 Years: 0.61 CPM 2. New Company Flatbed Percentage Pay In addition to CPM, drivers ma…",Adzuna::API::Response::Job,Class A CDL Company Driver - 1-5mo EXP Required - OTR - Flatbed - Royal Trucking,2026-04-10T09:47:45Z,77216.3,35.045291,full_time,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,Adzuna::API::Response::Location,"Chickamauga, Hamilton County","['US', 'Tennessee', 'Hamilton County', 'Chickamauga']",Adzuna::API::Response::Company,Royal Trucking,
1,https://www.adzuna.com/details/5695690192?utm_medium=api&utm_source=abfa41a4,5695690192,71424.78,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiYXBIb3RlZzA4UkdMNS1aME95YkU0dyIsImkiOiI1Njk1NjkwMTkyIn0.VtxnjntNkhx_MgAz6rkBO0YgqHBVUcOe7EVSLcLL1rE,-83.920879,"Royal Trucking is Seeking Flatbed Class A Drivers . Now Actively Hiring CDL-A Flatbed Drivers! Pay Details: 1. New Company Flatbed Mileage Pay (CPM) The updated cents-per-mile (CPM) structure rewards tenure and experience, providing steady and predictable income based on miles driven. Mileage Pay Scale: 0–30 Days: $0.50 CPM 30 Days – 6 Months: $0.52 CPM 6 Months – 1 Year: $0.56 CPM 1 Year – 2 Years: $0.58 CPM 2 Years: 0.61 CPM 2. New Company Flatbed Percentage Pay In addition to CPM, drivers ma…",Adzuna::API::Response::Job,CDL-A Company Driver - 1-5mo EXP Required - OTR - Flatbed - Royal Trucking,2026-04-10T09:47:45Z,71424.78,35.961127,full_time,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,Adzuna::API::Response::Location,"Knoxville, Knox County","['US', 'Tennessee', 'Knox County', 'Knoxville']",Adzuna::API::Response::Company,Royal Trucking,
1,https://www.adzuna.com/details/5695690207?utm_medium=api&utm_source=abfa41a4,5695690207,83553.02,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5NTY5MDIwNyIsInMiOiJhcEhvdGVnMDhSR0w1LVowT3liRTR3In0.UXnWdqOGBNpyE7ULAHdiZiBHYPXu8PSpfCu5k88sJwc,-86.455388,"Royal Trucking is Seeking Flatbed Class A Drivers . Now Actively Hiring CDL-A Flatbed Drivers! Pay Details: 1. New Company Flatbed Mileage Pay (CPM) The updated cents-per-mile (CPM) structure rewards tenure and experience, providing steady and predictable income based on miles driven. Mileage Pay Scale: 0–30 Days: $0.50 CPM 30 Days – 6 Months: $0.52 CPM 6 Months – 1 Year: $0.56 CPM 1 Year – 2 Years: $0.58 CPM 2 Years: 0.61 CPM 2. New Company Flatbed Percentage Pay In addition to CPM, drivers ma…",Adzuna::API::Response::Job,Class A CDL Company Driver - 1-5mo EXP Required - OTR - Flatbed - Royal Trucking,2026-04-10T09:47:45Z,83553.02,37.005011,full_time,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,Adzuna::API::Response::Location,"Bowling Green, Warren County","['US', 'Kentucky', 'Warren County', 'Bowling Green']",Adzuna::API::Response::Company,Royal Trucking,
1,https://www.adzuna.com/details/5695690061?utm_medium=api&utm_source=abfa41a4,5695690061,102846.09,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiYXBIb3RlZzA4UkdMNS1aME95YkU0dyIsImkiOiI1Njk1NjkwMDYxIn0.IfV9bcabLAJzRGAQeBEXbahgUnB0A0VwhOhDkMw34Hw,-82.358684,"Royal Trucking Lease-to-Own Program . 2027 Kenworth T680 Lease-to-Own Program Step into a brand-new 2027 Kenworth T680 — one of the most driver-focused, fuel-efficient trucks on the road today, built with advanced aerodynamics, modern technology, and premium comfort for long-haul success. Program Highlights Weekly Payment: $850/week Equipment: Brand New 2027 Kenworth T680 Experience Requirement: Minimum 1 year flatbed experience Entry: Lease straight out of orientation Truck Specs (Typical 2027…",Adzuna::API::Response::Job,CDL-A Lease Driver - 6mo EXP Required - OTR - Flatbed - Royal Trucking,2026-04-10T09:47:44Z,102846.09,36.533772,full_time,Trade & Construction Jobs,Adzuna::API::Response::Category,trade-construction-jobs,Adzuna::API::Response::Location,"Blountville, Sullivan County","['US', 'Tennessee', 'Sullivan County', 'Blountville']",Adzuna::API::Response::Company,Royal Trucking,
1,https://www.adzuna.com/details/5695690117?utm_medium=api&utm_source=abfa41a4,5695690117,80917.83,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5NTY5MDExNyIsInMiOiJhcEhvdGVnMDhSR0w1LVowT3liRTR3In0.pVA37eL9cf7ie9r2Krgep4wPzUP3ZsDqCvtzJthJPLI,-70.942095,"Hiring CDL-A Drivers in Mansfield, MA. Class A CDL Drivers Lily Transportation LLC. Has been in business since 1958 and believe our people are our greatest asset. If you’re looking for a Great Opportunity with a Great Company, join the Lily Team today. Class A CDL Drivers Mansfield, MA Job Overview: Full Time - Local route – home daily. Average Weekly pays $1500 to $1550 Miles vary per week, on average 1500 per week. Schedule is Monday Night through Friday Night. Start Time 6 p.m. to 1 a.m. Hom…",Adzuna::API::Response::Job,Class A CDL Company Driver - 1yr EXP Required - Local - Dry Van - Lily Transportation,2026-04-10T09:47:44Z,80917.83,41.634924,full_time,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,Adzuna::API::Response::Location,"New Bedford, Bristol County","['US', 'Massachusetts', 'Bristol County', 'New Bedford']",Adzuna::API::Response::Company,Lily Transportation,
1,https://www.adzuna.com/details/5695690082?utm_medium=api&utm_source=abfa41a4,5695690082,66000.89,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiYXBIb3RlZzA4UkdMNS1aME95YkU0dyIsImkiOiI1Njk1NjkwMDgyIn0.UDN9P_2w5f83-0PT-mep552Ne0vrAQ1wkLKPKLFDVlo,-95.239539,"CDL A Drivers Needed in Kansas City • Home Daily • Competitive Pay . Seeking Local CDL A Drivers | High Earning Potential! Job Details:  Competitive Pay - Pay Based on Commission Pay by the Load (NO 1099) - HIGH EARNING POTENTIAL!  HOME DAILY!  Late Model Manual & Automatic Peterbilts - Our equipment is kept in excellent condition!  Class A Drivers - Most locations can be home daily, regional or weekly.  Year Round Work  Training Available to Operate  Bulk Freight Benefits: Local, Regional and …",Adzuna::API::Response::Job,CDL-A Company Driver - 1yr EXP Required - Local - Specialized - Pavlich Inc,2026-04-10T09:47:44Z,66000.89,38.968784,full_time,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,Adzuna::API::Response::Location,"Lawrence, Douglas County","['US', 'Kansas', 'Douglas County', 'Lawrence']",Adzuna::API::Response::Company,Pavlich Inc,
1,https://www.adzuna.com/details/5695690125?utm_medium=api&utm_source=abfa41a4,5695690125,107965.83,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiYXBIb3RlZzA4UkdMNS1aME95YkU0dyIsImkiOiI1Njk1NjkwMTI1In0._D9b6xPWx_I1m4Okc7DtKSnJrlv6RbYYhbh49gK4YFU,-71.0663,"Hiring CDL-A Drivers in Mansfield, MA. Class A CDL Drivers Lily Transportation LLC. Has been in business since 1958 and believe our people are our greatest asset. If you’re looking for a Great Opportunity with a Great Company, join the Lily Team today. Class A CDL Drivers Mansfield, MA Job Overview: Full Time - Local route – home daily. Average Weekly pays $1500 to $1550 Miles vary per week, on average 1500 per week. Schedule is Monday Night through Friday Night. Start Time 6 p.m. to 1 a.m. Hom…",Adzuna::API::Response::Job,CDL-A Company Driver - 1yr EXP Required - Local - Dry Van - Lily Transportation,2026-04-10T09:47:44Z,107965.83,42.361749,full_time,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,Adzuna::API::Response::Location,"Boston, Suffolk County","['US', 'Massachusetts', 'Suffolk County', 'Boston']",Adzuna::API::Response::Company,Lily Transportation,
1,https://www.adzuna.com/details/5695690072?utm_medium=api&utm_source=abfa41a4,5695690072,67960.39,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiYXBIb3RlZzA4UkdMNS1aME95YkU0dyIsImkiOiI1Njk1NjkwMDcyIn0.DpRnsLKTMumJqPUkxGTiOiTj9zCzMdi0RBo-SjlJJp0,-87.622223,"Lease Purchase Program . Fast Track Your Truck Ownership with Royal Trucking Company Lease Purchase Program Royal Trucking Company is excited to introduce a new Lease Purchase Program featuring 2023 International LT trucks, offering drivers a strong opportunity for ownership with competitive terms. Truck Details: Truck Model: 2023 International LT Sale Price: $59,990 Weekly Payment: $625/week Requirements 6 Months of Verifiable Solo Flatbed Experience CDL-A License Eligibility Requirements: Dri…",Adzuna::API::Response::Job,CDL-A Lease Driver - 6mo EXP Required - OTR - Flatbed - Royal Trucking,2026-04-10T09:47:44Z,67960.39,34.7538,full_time,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,Adzuna::API::Response::Location,"Muscle Shoals, Colbert County","['US', 'Alabama', 'Colbert County', 'Muscle Shoals']",Adzuna::API::Response::Company,Royal Trucking,
0,https://www.adzuna.com/details/5695690110?utm_medium=api&utm_source=abfa41a4,5695690110,71760.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiYXBIb3RlZzA4UkdMNS1aME95YkU0dyIsImkiOiI1Njk1NjkwMTEwIn0.zPPgN6wbChkjqIm2ejlQfrY9kmNL2aqlp_Fsf-XAA5o,-89.010683,"Regional CDL-A | Home Weekly | $1375-$1425 per week. Our drivers are highway heroes! Join us on regional OTR runs with great pay & home time! For over 35 years, Midwest Carriers has provided stable work and steady miles for our highway heroes – the CDL-A truck drivers who make our business possible. Join our team today and experience true 24/7 support with the Midwest Carriers team by your side every mile. When you join Midwest, you become part of a growing, passionate team that's dedicated to …",Adzuna::API::Response::Job,Regional Truck Driver Company - 1yr EXP Required - Dry Van - $1.38k - $1.43k per week - Midwest Carriers,2026-04-10T09:47:44Z,74360.0,42.700603,full_time,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,Adzuna::API::Response::Location,"Hanover, Rock County","['US', 'Wisconsin', 'Rock County', 'Hanover']",Adzuna::API::Response::Company,Midwest Carriers,
