latitude,title,longitude,salary_min,redirect_url,adref,__CLASS__,description,id,salary_is_predicted,created,salary_max,category.label,category.__CLASS__,category.tag,company.__CLASS__,company.display_name,location.__CLASS__,location.area,location.display_name,contract_time,contract_type
33.881383,Romer Arm Inspector,-117.537844,76440.61,https://www.adzuna.com/land/ad/5742310679?se=KpojXetZ8RG15Otl31cBag&utm_medium=api&utm_source=abfa41a4&v=7635F2B1BB7C5E15FB70EA60DF70EA6474CDFE9B,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiS3BvalhldFo4UkcxNU90bDMxY0JhZyIsImkiOiI1NzQyMzEwNjc5In0.A0fw4OoPbgOv7WfTh0hz9kclN32ZOIVttikUE469QmQ,Adzuna::API::Response::Job,Job Description Job Description SUMMARY: Perform Romer/ Mechanical and visual inspection in support of product conformance and generate the required inspection data packages. Work with Customer Representatives (source inspectors) in presenting / verifying conformance prior to delivery. Assist manufacturing in verifying assembly. The Romer Mech. Inspector must be able to explain the respective role within the QMS and how their role contributes to quality. The Romer Mech. Inspector shall contribu…,5742310679,1,2026-05-27T11:48:27Z,76440.61,Engineering Jobs,Adzuna::API::Response::Category,engineering-jobs,Adzuna::API::Response::Company,Karman Space & Defense,Adzuna::API::Response::Location,"['US', 'California', 'Riverside County', 'Corona']","Corona, Riverside County",,
36.105232,Handyman,-80.204244,45986.23,https://www.adzuna.com/land/ad/5742310688?se=0k4HXutZ8RGs3Me5X3pAAw&utm_medium=api&utm_source=abfa41a4&v=EFAF584FF604BA423D48CBC8C4DC997C4ABE5590,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc0MjMxMDY4OCIsInMiOiIwazRIWHV0WjhSR3MzTWU1WDNwQUF3In0.byOaXHVgGGjnxnqTz2aCt74qLNgRULF4HO4oRc14fls,Adzuna::API::Response::Job,"Job Description Job Description Handyman Service Companies Wanted Including Appliance Specialist, HVAC Specialist, Electric Specialist, and Plumbing Specialists Porch Group is expanding its network in your area and is seeking established handyman service companies and pressure-washing professionals to join our platform. Our goal is to provide consistent, verified job opportunities to qualified providers while eliminating the challenges of lead generation and client communication. What We Offer:…",5742310688,1,2026-05-27T11:48:27Z,45986.23,Other/General Jobs,Adzuna::API::Response::Category,other-general-jobs,Adzuna::API::Response::Company,Porch,Adzuna::API::Response::Location,"['US', 'North Carolina', 'Forsyth County', 'Winston Salem']","Winston Salem, Forsyth County",,
29.979734,Entry Level Sales Representative,-90.163544,73425.69,https://www.adzuna.com/land/ad/5742310690?se=0k4HXutZ8RGs3Me5X3pAAw&utm_medium=api&utm_source=abfa41a4&v=411C0EB9EA38BFC46485C638BD8366121830D31C,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc0MjMxMDY5MCIsInMiOiIwazRIWHV0WjhSR3MzTWU1WDNwQUF3In0.kpLaktPhpNuEMpw_kkaoB1rC767bi2TOvW4YuSS30-w,Adzuna::API::Response::Job,"Job Description Job Description Join Our Growing Team – Entry Level Sales Representative Are you looking for a career with growth potential, professional development, and a team-oriented environment? Our Mandeville office is expanding, and we’re seeking motivated individuals who are eager to learn, grow, and build a successful future. In this role, you’ll work directly with clients to help them explore health and life insurance coverage options that fit their needs. We provide training, mentors…",5742310690,1,2026-05-27T11:48:27Z,73425.69,Sales Jobs,Adzuna::API::Response::Category,sales-jobs,Adzuna::API::Response::Company,Level Up Louisiana Division,Adzuna::API::Response::Location,"['US', 'Louisiana', 'Jefferson Parish', 'Metairie']","Metairie, Jefferson Parish",,
39.122214,Commercial Estimator,-104.917204,121993.88,https://www.adzuna.com/land/ad/5742310686?se=0k4HXutZ8RGs3Me5X3pAAw&utm_medium=api&utm_source=abfa41a4&v=83CD4FE26B345D1AA2973F11FA640CD83935D003,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMGs0SFh1dFo4UkdzM01lNVgzcEFBdyIsImkiOiI1NzQyMzEwNjg2In0.YthmVdP-4GjnUMnB6-HjrIgs6R5nqJs6wC4-W9xjlJs,Adzuna::API::Response::Job,"Job Description Job Description Proficiency in estimating commercial projects from ground up to just T.I. Proven estimating experience in Commercial Construction with a proven track record of successful bids. Perform takeoffs, cost analysis, and pricing (materials, labor, equipment and subcontractors). Manage subcontractors / suppliers and solicit competitive bids. Build and maintain centralized estimating tools, templates, and cost databases. Excellent communication, presentation and negotiati…",5742310686,1,2026-05-27T11:48:27Z,121993.88,Trade & Construction Jobs,Adzuna::API::Response::Category,trade-construction-jobs,Adzuna::API::Response::Company,Contech Construction Co,Adzuna::API::Response::Location,"['US', 'Colorado', 'El Paso County', 'Palmer Lake']","Palmer Lake, El Paso County",,
42.279314,Senior Electronic Calibration & Repair Technician,-71.165852,69169.66,https://www.adzuna.com/land/ad/5742310683?se=0k4HXutZ8RGs3Me5X3pAAw&utm_medium=api&utm_source=abfa41a4&v=DCA2BB609404CB89172511FBBA2C1E3DAC96C0D2,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMGs0SFh1dFo4UkdzM01lNVgzcEFBdyIsImkiOiI1NzQyMzEwNjgzIn0.d8QqgkbYKaHwasrYgQIgM-cFM1UT2Qp0oZnPR3bycCw,Adzuna::API::Response::Job,"Job Description Job Description A growing Test Instrument and Standards, Manufacturing and Service Company, accessible by T, is seeking an Electronic Test Technician to join its engineering/production group in West Roxbury, MA. Responsibilities will include assembly, troubleshooting, testing, adjusting and calibrating electronic instruments and test equipment, such as: Computer controlled resistance, inductance and capacitance decades Milliohmmeters Megohmmeters Capacitance meters Stroboscopes …",5742310683,1,2026-05-27T11:48:27Z,69169.66,Engineering Jobs,Adzuna::API::Response::Category,engineering-jobs,Adzuna::API::Response::Company,"IET Labs, Inc.",Adzuna::API::Response::Location,"['US', 'Massachusetts', 'Suffolk County', 'West Roxbury']","West Roxbury, Suffolk County",,
26.704414,Construction Office Manager / Project Coordinator,-80.198665,61355.89,https://www.adzuna.com/land/ad/5742310694?se=0k4HXutZ8RGs3Me5X3pAAw&utm_medium=api&utm_source=abfa41a4&v=45C3E07B74E96FCA574F52EF506DA57744404B98,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMGs0SFh1dFo4UkdzM01lNVgzcEFBdyIsImkiOiI1NzQyMzEwNjk0In0.w1yGbHq2oSsJ-CoLPW0rVzHm059yKYIEUHbODNHEDV4,Adzuna::API::Response::Job,"Job Description Job Description Job Overview We are seeking a detail-oriented Construction Project Coordinator to support both client-facing and administrative aspects of residential construction projects from inception to completion. This is a key role within the company that involves working closely with high-end clients and interior designers as well as behind the scenes with our project managers, subcontractors and vendors to keep projects organized and running smoothly. Seamless informatio…",5742310694,1,2026-05-27T11:48:27Z,61355.89,Trade & Construction Jobs,Adzuna::API::Response::Category,trade-construction-jobs,Adzuna::API::Response::Company,Ventura Construction & Development,Adzuna::API::Response::Location,"['US', 'Florida', 'Palm Beach County', 'Wellington']","Wellington, Palm Beach County",,
37.564143,Window Tinter,-122.004179,43390.25,https://www.adzuna.com/land/ad/5742310681?se=0k4HXutZ8RGs3Me5X3pAAw&utm_medium=api&utm_source=abfa41a4&v=2354A5E825742B79C6BDD84AF69690D97CB9D253,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc0MjMxMDY4MSIsInMiOiIwazRIWHV0WjhSR3MzTWU1WDNwQUF3In0.GQUOVkKGdmYE_OPIwd_OdkDmEJgUma0nWQLB8rplDCQ,Adzuna::API::Response::Job,"Job Description Job Description Now Hiring: Window Tint Installer Location: DoubleTake Auto Spa – Fremont, CA DoubleTake Auto Spa in Fremont is currently seeking an experienced Window Tint Installer to join our growing team. This is an immediate full-time opportunity for a motivated professional looking to build a long-term career in the automotive protection industry. We are one of the Bay Area’s top premium auto detailing and protection centers, known for flawless installations of Paint Prote…",5742310681,1,2026-05-27T11:48:27Z,43390.25,Engineering Jobs,Adzuna::API::Response::Category,engineering-jobs,Adzuna::API::Response::Company,DoubleTake Auto Spa,Adzuna::API::Response::Location,"['US', 'California', 'Alameda County', 'Fremont']","Fremont, Alameda County",,
29.979734,Dental Hygienist,-90.163544,83064.48,https://www.adzuna.com/land/ad/5742310670?se=0k4HXutZ8RGs3Me5X3pAAw&utm_medium=api&utm_source=abfa41a4&v=47C9B6C8AB82D5F181977B36C74DD4550F1AD391,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc0MjMxMDY3MCIsInMiOiIwazRIWHV0WjhSR3MzTWU1WDNwQUF3In0.jrnitvKiN61KcAjPuFoJ2LXUlhMs-v0NcxLcg06koaE,Adzuna::API::Response::Job,"Job Description Job Description Looking for a skilled Dental Hygienist to work in Metairie, LA 1 to 3 days a week.",5742310670,1,2026-05-27T11:48:26Z,83064.48,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,Adzuna::API::Response::Company,Timothy Allan Melancon,Adzuna::API::Response::Location,"['US', 'Louisiana', 'Jefferson Parish', 'Metairie']","Metairie, Jefferson Parish",,
34.285558,Outside Salesperson $80k-$150k per yr,-118.882041,78457.95,https://www.adzuna.com/land/ad/5742310674?se=0k4HXutZ8RGs3Me5X3pAAw&utm_medium=api&utm_source=abfa41a4&v=991BAA437003587C8E0E329547A7D6FFC3BBFA55,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMGs0SFh1dFo4UkdzM01lNVgzcEFBdyIsImkiOiI1NzQyMzEwNjc0In0.n9FjUxKTe-ywSqr2YtrMF_FbrzjqCvak8VqxMfsFS8k,Adzuna::API::Response::Job,"Job Description Job Description Outside Sales Representative – Home Improvement (1099) Ventura County & Los Angeles County We are a growing home improvement company specializing in energy-efficient upgrades for residential homes . We’re looking for motivated Outside Sales Representatives to join our team and help homeowners improve comfort, efficiency, and value. What We Offer 2–3 preset appointments per day Complete training provided Training pay available Straight commission position Commissi…",5742310674,1,2026-05-27T11:48:26Z,78457.95,Sales Jobs,Adzuna::API::Response::Category,sales-jobs,Adzuna::API::Response::Company,Patriot Construction Solutions,Adzuna::API::Response::Location,"['US', 'California', 'Ventura County', 'Moorpark']","Moorpark, Ventura County",,
39.206336,Field Service Technician,-76.668646,53124.27,https://www.adzuna.com/land/ad/5742310665?se=0k4HXutZ8RGs3Me5X3pAAw&utm_medium=api&utm_source=abfa41a4&v=62C88CBB4C757EEA1C8F43935D43BB2130D2FABD,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc0MjMxMDY2NSIsInMiOiIwazRIWHV0WjhSR3MzTWU1WDNwQUF3In0.BEGmC7LzcfGAVgvMly0FGFT4WUeHKEtRXcyqMdFwcko,Adzuna::API::Response::Job,"Job Description Job Description ASI is looking for candidates in Linthicum, Maryland supporting a multitude of programs across state. This is a self-paced, highly demanding position, where our staff are expected to work autonomously to accomplish their duties and assignments on a daily basis. This position is for those who enjoy working in an outdoor environment where no one day is the same. Responsibilities: · Install and maintain camera and other equipment that records information about vehic…",5742310665,1,2026-05-27T11:48:26Z,53124.27,Engineering Jobs,Adzuna::API::Response::Category,engineering-jobs,Adzuna::API::Response::Company,ABSS SOLUTIONS INC,Adzuna::API::Response::Location,"['US', 'Maryland', 'Anne Arundel County', 'Linthicum Heights']","Linthicum Heights, Anne Arundel County",,
33.760012,Commercial Electrician,-78.809947,78398.34,https://www.adzuna.com/land/ad/5742310664?se=0k4HXutZ8RGs3Me5X3pAAw&utm_medium=api&utm_source=abfa41a4&v=C9D646F347C9711D182066F35B05A69412BF548E,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMGs0SFh1dFo4UkdzM01lNVgzcEFBdyIsImkiOiI1NzQyMzEwNjY0In0.oymtOTxRZwKN1yCRNrbJbDDC-7X67Y7T15P-L3R0Cco,Adzuna::API::Response::Job,Job Description Job Description Must have 6 years plus experience in the commercial electrical field. Must possess all hand tools required. Must possess valid driver license. Pay based on experience level in the commercial field. Must be able to work 40 hrs. min or more. Company Description Melton Electric strive for good environment for all employees. Safety is our primary goal on all jobs. Employee advancement is highly encouraged. Logn term employment is available for all employees. Company …,5742310664,1,2026-05-27T11:48:26Z,78398.34,Engineering Jobs,Adzuna::API::Response::Category,engineering-jobs,Adzuna::API::Response::Company,Melton Electric Co Inc,Adzuna::API::Response::Location,"['US', 'South Carolina', 'Horry County', 'Myrtle Beach']","Myrtle Beach, Horry County",,
42.668599,REPAIR TECHNICIAN ROOFING & SIDING,-83.290343,76650.63,https://www.adzuna.com/land/ad/5742310666?se=0k4HXutZ8RGs3Me5X3pAAw&utm_medium=api&utm_source=abfa41a4&v=08CB48D8550BE2BCDB628B87DE4C7CFAB5D9CBC1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc0MjMxMDY2NiIsInMiOiIwazRIWHV0WjhSR3MzTWU1WDNwQUF3In0.cx2xwqxJOZXs3Z5yE0qCvDtR5T7FK_RlmstDBwnbLWc,Adzuna::API::Response::Job,"Job Description Job Description $24–$30/hr  Weekly Bonus | Health Insurance | Paid Time Off Are you a hands-on problem-solver who loves working outdoors and creating solutions that last? Do you take pride in your craftsmanship and enjoy making homes safe, beautiful, and functional again? If so, this might be the perfect opportunity for you! Join Our High-Performing Team at Performance Roofing & Siding Performance Roofing and Siding is a certified GAF Master Elite and James Hardie Elite Preferre…",5742310666,1,2026-05-27T11:48:26Z,76650.63,Trade & Construction Jobs,Adzuna::API::Response::Category,trade-construction-jobs,Adzuna::API::Response::Company,Performance Roofing and Siding,Adzuna::API::Response::Location,"['US', 'Michigan', 'Oakland County', 'Pontiac']","Pontiac, Oakland County",,
34.694454,Field Service Technician,-82.295983,49500.5,https://www.adzuna.com/land/ad/5742310675?se=0k4HXutZ8RGs3Me5X3pAAw&utm_medium=api&utm_source=abfa41a4&v=4D7799C02EB211AE463DE3B5DCBF7505AF28B31A,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc0MjMxMDY3NSIsInMiOiIwazRIWHV0WjhSR3MzTWU1WDNwQUF3In0.PFt02mCMPMsbNvEWOfXHqflOfaF4-HtWUJaZp7s8TLs,Adzuna::API::Response::Job,"Job Description Job Description Description We are seeking a reliable Field Service Technician based in Simpsonville, SC for a nationwide travel role. You will operate a company-provided, late-model full-sized work van to service, calibrate, and troubleshoot liquid-handling and instrumentation systems at customer sites. This position requires an independent problem solver who balances strong technical execution with excellent customer service. Key Responsibilities Calibration: Verify and calibr…",5742310675,1,2026-05-27T11:48:26Z,49500.5,Engineering Jobs,Adzuna::API::Response::Category,engineering-jobs,Adzuna::API::Response::Company,"Private - Located in the Greenville, SC area",Adzuna::API::Response::Location,"['US', 'South Carolina', 'Greenville County', 'Simpsonville']","Simpsonville, Greenville County",,
35.775166,Maintenance Low Voltage Technician,-86.331116,47201.11,https://www.adzuna.com/land/ad/5742310678?se=0k4HXutZ8RGs3Me5X3pAAw&utm_medium=api&utm_source=abfa41a4&v=D4D594B60053FC8A5A2D00F7E59BB971DE0C3D53,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMGs0SFh1dFo4UkdzM01lNVgzcEFBdyIsImkiOiI1NzQyMzEwNjc4In0.Ykz4PMBrI7MkUZOpOK_2B0pU1vCm50fB7YS_TUWzg2g,Adzuna::API::Response::Job,"Job Description Job Description DESCRIPTION The SSD Technician is responsible for the installation, adjustment and maintenance of all types of detention related equipment. RESPONSIBILITIES Install and maintain equipment including, but not limited to, cylindrical, mortise, and rim locks, motor and manually driven detention equipment, detention locks, slider service and maintenance Install and maintain frames, doors, hardware, locks, sliders, furniture and door closers Install wire mesh, security…",5742310678,1,2026-05-27T11:48:26Z,47201.11,Engineering Jobs,Adzuna::API::Response::Category,engineering-jobs,Adzuna::API::Response::Company,CML Security,Adzuna::API::Response::Location,"['US', 'Tennessee', 'Rutherford County', 'Murfreesboro']","Murfreesboro, Rutherford County",,
33.534925,Residential Field Electrician,-112.184751,61543.83,https://www.adzuna.com/land/ad/5742310661?se=0k4HXutZ8RGs3Me5X3pAAw&utm_medium=api&utm_source=abfa41a4&v=20B13C1FF791652BB5E02C8F93E75E1973D9E210,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc0MjMxMDY2MSIsInMiOiIwazRIWHV0WjhSR3MzTWU1WDNwQUF3In0.KkA7zU15iyrKkJO2Brl632iITJLYTLh56a0DX_4wyJQ,Adzuna::API::Response::Job,"Job Description Job Description Field Electrician – Belmont Electric Glendale, AZ | Residential | 1099 Contract-to-Hire About Belmont Electric At Belmont Electric, we don't just wire homes — we build trust, deliver excellence, and leave every customer with a 5-star experience. We are a values-driven company built on honesty, integrity, and doing what's right — every time, no exceptions. We are looking for a skilled, professional, and customer-focused Field Electrician who wants more than just a…",5742310661,1,2026-05-27T11:48:26Z,61543.83,Engineering Jobs,Adzuna::API::Response::Category,engineering-jobs,Adzuna::API::Response::Company,Belmont Electric,Adzuna::API::Response::Location,"['US', 'Arizona', 'Maricopa County', 'Glendale']","Glendale, Maricopa County",,
33.953355,Outside Sales Technician 10K Sign on Bonus,-117.396162,101252.0,https://www.adzuna.com/land/ad/5742310671?se=0k4HXutZ8RGs3Me5X3pAAw&utm_medium=api&utm_source=abfa41a4&v=9CA45975F17B835885968F2324DCA9A0C2385996,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMGs0SFh1dFo4UkdzM01lNVgzcEFBdyIsImkiOiI1NzQyMzEwNjcxIn0.Jvin55AURcvMR102Kj1hHuwiosBd-uBvbgBQ27fA65w,Adzuna::API::Response::Job,Job Description Job Description 150K-200K On Target Earnings - Hourly  Commissions Up to 10K Sign on Bonus Comfort Air is now hiring HVAC Sales Technicians ! We are looking to build new relationships and also looking to help contribute to your success and growth with your career in the HVAC industry. Here are some of the qualifications we are looking for from our future Technicians: - Excellent communicator and customer service skills - Top performer mentality - Clean Driving record and license…,5742310671,1,2026-05-27T11:48:26Z,101252.0,Sales Jobs,Adzuna::API::Response::Category,sales-jobs,Adzuna::API::Response::Company,Comfort Air,Adzuna::API::Response::Location,"['US', 'California', 'Riverside County', 'Riverside']","Riverside, Riverside County",,
33.389869,Auto Mechanic,-86.952395,30170.04,https://www.adzuna.com/land/ad/5742310667?se=0k4HXutZ8RGs3Me5X3pAAw&utm_medium=api&utm_source=abfa41a4&v=1C1DAC037DFCCB6F7D462A3AC3235C158EF8541B,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMGs0SFh1dFo4UkdzM01lNVgzcEFBdyIsImkiOiI1NzQyMzEwNjY3In0.e3yteJtLMo1TBzWeKsED-CKCFIuXMu_NKL23y6KGWB4,Adzuna::API::Response::Job,"Job Description Job Description We are looking for a full time mechanic to work Monday - Friday 7:30 am - 5:00 pm Some of the main duties will include: usage of inspecting and testing equipment, performing preventive maintenance work, engine tune-ups, oil change, tire rotation, filter replacement, tire change, wheel balance testing, troubleshoot issues and apply proper repairs.",5742310667,1,2026-05-27T11:48:26Z,30170.04,"Energy, Oil & Gas Jobs",Adzuna::API::Response::Category,energy-oil-gas-jobs,Adzuna::API::Response::Company,Birmingham Auto Auction Of Hueytown,Adzuna::API::Response::Location,"['US', 'Alabama', 'Jefferson County', 'Bessemer']","Bessemer, Jefferson County",,
42.071493,PPF Installer,-70.8092,55619.26,https://www.adzuna.com/land/ad/5742310669?se=0k4HXutZ8RGs3Me5X3pAAw&utm_medium=api&utm_source=abfa41a4&v=CA1200C2CCB59BF798E31A29A43CF880BE66AACA,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMGs0SFh1dFo4UkdzM01lNVgzcEFBdyIsImkiOiI1NzQyMzEwNjY5In0.Xto8ViWcQ1sViDuAqQ72iFd7zkQXAB4Umav0FDgVHFc,Adzuna::API::Response::Job,"Job Description Job Description We are looking to add to our team of professionals with the hiring of an experienced PPF installer. This position is a great opportunity to apply your experience and skills in a supportive and fast paced environment. We have a reputation for high quality installations and are in need of a mobile technician to visit and install PPF film at our customers locations. The work area is between Rockland, Hanover, and Pembroke daily, so travel is a must. Job details incl…",5742310669,1,2026-05-27T11:48:26Z,55619.26,Trade & Construction Jobs,Adzuna::API::Response::Category,trade-construction-jobs,Adzuna::API::Response::Company,Northeast Auto Spa,Adzuna::API::Response::Location,"['US', 'Massachusetts', 'Plymouth County', 'Pembroke']","Pembroke, Plymouth County",,
38.85431,Creative Artistic Repair Technician,-104.75578,49408.87,https://www.adzuna.com/land/ad/5742310676?se=0k4HXutZ8RGs3Me5X3pAAw&utm_medium=api&utm_source=abfa41a4&v=C30FFF44F61436F8763C13DCC2D705C9827B15E5,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc0MjMxMDY3NiIsInMiOiIwazRIWHV0WjhSR3MzTWU1WDNwQUF3In0.0cCPZWu7aC0uUiMLNIkAMxhBGR5nk-1Qz7PZOYGGOPk,Adzuna::API::Response::Job,"Job Description Job Description Do you have experience in painting, tub resurfacing and enjoy working with your hands? Love hobbies that involve color, art, or building things? If you’re a creative problem-solver looking for a fulfilling and hands-on role, becoming a Surface Experts Technician might be the perfect fit. Use your artistic talents to complete satisfying, small repairs—usually in under an hour! See the Job in Action : A Day in the Life of a Surface Experts Technician What We Offer:…",5742310676,1,2026-05-27T11:48:26Z,49408.87,Trade & Construction Jobs,Adzuna::API::Response::Category,trade-construction-jobs,Adzuna::API::Response::Company,Surface Experts - South Denver,Adzuna::API::Response::Location,"['US', 'Colorado', 'El Paso County', 'Colorado Springs']","Colorado Springs, El Paso County",,
39.619671,Construction Estimator,-86.165002,56908.38,https://www.adzuna.com/land/ad/5742310677?se=0k4HXutZ8RGs3Me5X3pAAw&utm_medium=api&utm_source=abfa41a4&v=5B3AD7970DA522E7A08BED3A68BE3B0DEA08A2EE,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc0MjMxMDY3NyIsInMiOiIwazRIWHV0WjhSR3MzTWU1WDNwQUF3In0.8MBg1-eZ9oEWVSnEXH5M2sA7KG7MB76USd8T7McFOrE,Adzuna::API::Response::Job,"Job Description Job Description bout us Innovative Construction Services has been in business for 19 years. We are a commercial contractor that specializes in metal stud framing, drywall, painting, insulation, and acoustical ceiling tile. The majority of our work is in central Indiana with our office being located in Greenwood, IN. The estimator role will handle take-offs for drywall, light gauge & heavy gauge metal stud framing, insulation, painting, and acoustical ceilings. Job Duties/ Requir…",5742310677,1,2026-05-27T11:48:26Z,56908.38,Trade & Construction Jobs,Adzuna::API::Response::Category,trade-construction-jobs,Adzuna::API::Response::Company,Innovative Construction Services,Adzuna::API::Response::Location,"['US', 'Indiana', 'Johnson County', 'Greenwood']","Greenwood, Johnson County",,
44.425909,Diesel Mechanic,-69.006423,56764.52,https://www.adzuna.com/land/ad/5742310673?se=0k4HXutZ8RGs3Me5X3pAAw&utm_medium=api&utm_source=abfa41a4&v=D03382E2729FE320C0C21A20FD305B8C81B7CEF7,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc0MjMxMDY3MyIsInMiOiIwazRIWHV0WjhSR3MzTWU1WDNwQUF3In0.yX4zIx12etL1Q3D6IWiEnHYDAtb8DnHdd3C5EwDbak0,Adzuna::API::Response::Job,"Job Description Job Description Viking is seeking an experienced versatile mechanic to join our maintenance team. Basic Function: To perform maintenance and repair on company vehicles, forklifts and other machinery Responsibilities: Build and assemble vehicle components according to requirements Inspect Vehicles, engines, transmissions, etc. and run diagnostic tests discover functionality issues Conduct repairs Troubleshoot reported problems and resolve them in a timely manner Perform through m…",5742310673,1,2026-05-27T11:48:26Z,56764.52,Maintenance Jobs,Adzuna::API::Response::Category,maintenance-jobs,Adzuna::API::Response::Company,Viking Inc,Adzuna::API::Response::Location,"['US', 'Maine', 'Waldo County', 'Belfast']","Belfast, Waldo County",,
42.196969,Service Technician,-88.093411,33452.19,https://www.adzuna.com/land/ad/5742310672?se=0k4HXutZ8RGs3Me5X3pAAw&utm_medium=api&utm_source=abfa41a4&v=E5464A868368773A2AC4DC8EC332280347CCDC62,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMGs0SFh1dFo4UkdzM01lNVgzcEFBdyIsImkiOiI1NzQyMzEwNjcyIn0.n1U4_dCen6ZSdsce5enBYm_HBWg0gEMEnMTSgT-ujqM,Adzuna::API::Response::Job,"Job Description Job Description We are seeking a Sales and Service Technician to join our team! You will install, service and replace sump pump and backup sump pump equipment. Responsibilities: Install, service and replace sump pumps Troubleshoot and repair defective equipment Perform routine preventative maintenance Respond to work order requests in a timely fashion Adhere to all safety policies and procedures Manage vehicle and inventory ​ Qualifications: High School diploma (minimum) require…",5742310672,1,2026-05-27T11:48:26Z,33452.19,Engineering Jobs,Adzuna::API::Response::Category,engineering-jobs,Adzuna::API::Response::Company,"Basement Flood Protector, Inc.",Adzuna::API::Response::Location,"['US', 'Illinois', 'Lake County', 'Lake Zurich']","Lake Zurich, Lake County",,
33.436666,Senior Electrical Superintendent,-111.940325,150619.92,https://www.adzuna.com/land/ad/5742310663?se=0k4HXutZ8RGs3Me5X3pAAw&utm_medium=api&utm_source=abfa41a4&v=43468D7119CA119D60F4F173B687FB7D275C0F3A,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc0MjMxMDY2MyIsInMiOiIwazRIWHV0WjhSR3MzTWU1WDNwQUF3In0.-aQ6dHn-ThkoxuhkHl_R4lr8N2EXtqXn8Aon0I_eKJo,Adzuna::API::Response::Job,"Job Description Job Description Position Overview We are seeking a seasoned Senior Electrical Superintendent to oversee electrical operations on large-scale construction projects, particularly within the semiconductor and industrial sectors. This leadership role is ideal for someone with a strong electrical background, proven supervisory experience, and proficiency with construction management tools such as ProCore , Bluebeam , and Gantt charts . Key Responsibilities Project Oversight & Plannin…",5742310663,1,2026-05-27T11:48:26Z,150619.92,Trade & Construction Jobs,Adzuna::API::Response::Category,trade-construction-jobs,Adzuna::API::Response::Company,Quality Plus Services,Adzuna::API::Response::Location,"['US', 'Arizona', 'Maricopa County', 'Tempe']","Tempe, Maricopa County",,
,Licensed Clinical Social Worker,,47045.17,https://www.adzuna.com/land/ad/5742310658?se=0k4HXutZ8RGs3Me5X3pAAw&utm_medium=api&utm_source=abfa41a4&v=E650E2DAE0797BE8E41574B873A2661803432988,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc0MjMxMDY1OCIsInMiOiIwazRIWHV0WjhSR3MzTWU1WDNwQUF3In0.ofaG6CBEq_3oX_6dpXAZdytSRA4a1gfp5bPzastpjiU,Adzuna::API::Response::Job,"Job Description Job Description INTRODUCTION: Central Neighborhood Health Foundation is a Federally Qualified Healthcare Center (FQHC) committed to the Triple Aim as described by the Institute for Healthcare Improvement. Improving the US health care system requires simultaneous pursuit of three aims: 1) improving the experience of care, 2) improving the health of populations, and 3) reducing per capita costs of health care. Preconditions for this include the enrollment of an identified populati…",5742310658,1,2026-05-27T11:48:25Z,47045.17,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,Adzuna::API::Response::Company,Central Neighborhood Hlth Fdn,Adzuna::API::Response::Location,"['US', 'California', 'Los Angeles County', 'Los Angeles']","Los Angeles, Los Angeles County",,
