salary_min,adref,created,redirect_url,salary_is_predicted,__CLASS__,salary_max,id,latitude,longitude,description,title,location.display_name,location.__CLASS__,location.area,category.__CLASS__,category.label,category.tag,company.__CLASS__,company.display_name,contract_time,contract_type
23414.05,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNWhyYVZMZGg4UkdUeWMxNkJYbElvZyIsImkiOiI1NzU0NTM3ODcwIn0.ySFAMoma6R4IsF9U27UnBxBMb8PCmB66Wmy1vPUH03s,2026-06-06T09:46:41Z,https://www.adzuna.com/land/ad/5754537870?se=5hraVLdh8RGTyc16BXlIog&utm_medium=api&utm_source=abfa41a4&v=5DF3F4362E0B7A91057480CF843757C8E724CA49,1,Adzuna::API::Response::Job,23414.05,5754537870,40.26786,-75.40392,"Environmental Services Aide Career Opportunity Recognized for your skills as an Environment Services Aide Are you passionate about maintaining a clean, sanitary, and safe hospital environment? Encompass Health is seeking an Environmental Services Aide dedicated to maintaining high standards. Join us for a career close to home and heart, ensuring compliance with regulations and upholding our quality standards. As part of our team, your role extends beyond cleanliness to creating a healing enviro…",Environmental Services Aide,"Lederach, Montgomery County",Adzuna::API::Response::Location,"['US', 'Pennsylvania', 'Montgomery County', 'Lederach']",Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Company,Encompass Health Rehabilitation Hospital of Lower Providence,part_time,
24741.74,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc1NDUzNzg3MiIsInMiOiI1aHJhVkxkaDhSR1R5YzE2QlhsSW9nIn0.wAsRiae6eBKHKmPfOTHEoOpQYzPZPaRk8I2tk2B_pg8,2026-06-06T09:46:41Z,https://www.adzuna.com/land/ad/5754537872?se=5hraVLdh8RGTyc16BXlIog&utm_medium=api&utm_source=abfa41a4&v=3E83FF9D95F4C2E7301E44C97EDC418A2E8A72FE,1,Adzuna::API::Response::Job,24741.74,5754537872,39.87418,-75.34665,"Environmental Services Aide Career Opportunity Recognized for your skills as an Environment Services Aide Are you passionate about maintaining a clean, sanitary, and safe hospital environment? Encompass Health is seeking an Environmental Services Aide dedicated to maintaining high standards. Join us for a career close to home and heart, ensuring compliance with regulations and upholding our quality standards. As part of our team, your role extends beyond cleanliness to creating a healing enviro…",Environmental Services Aide,"Woodlyn, Delaware County",Adzuna::API::Response::Location,"['US', 'Pennsylvania', 'Delaware County', 'Woodlyn']",Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Company,Encompass Health Rehabilitation Hospital of Lower Providence,part_time,
67064.94,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNWhyYVZMZGg4UkdUeWMxNkJYbElvZyIsImkiOiI1NzU0NTM3ODY5In0.dp51xqFrFqo08KUsN6tRr6vgfPoPq-WZnOkrE1UT3AI,2026-06-06T09:46:41Z,https://www.adzuna.com/land/ad/5754537869?se=5hraVLdh8RGTyc16BXlIog&utm_medium=api&utm_source=abfa41a4&v=BD2F5809BE59165F20038DD2AE62FC92793E84EE,1,Adzuna::API::Response::Job,67064.94,5754537869,42.45264,-87.85782,"At Lilly, we unite caring with discovery to make life better for people around the world. We are a global healthcare leader headquartered in Indianapolis, Indiana. Our employees around the world work to discover and bring life-changing medicines to those who need them, improve the understanding and management of disease, and give back to our communities through philanthropy and volunteerism. We give our best effort to our work, and we put people first. We’re looking for people who are determine…",Maintenance Technician,"Zion, Lake County",Adzuna::API::Response::Location,"['US', 'Illinois', 'Lake County', 'Zion']",Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Company,Lilly,full_time,
36684.09,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc1NDUzNzg2NSIsInMiOiI1aHJhVkxkaDhSR1R5YzE2QlhsSW9nIn0.SDq2tw3u-AUR7D38N50gI-R1_tZ_96jFi2dX8Tb8NmU,2026-06-06T09:46:41Z,https://www.adzuna.com/land/ad/5754537865?se=5hraVLdh8RGTyc16BXlIog&utm_medium=api&utm_source=abfa41a4&v=58EAAEED6F8B753694359D36358EC636469E046E,1,Adzuna::API::Response::Job,36684.09,5754537865,26.13916,-80.12634,"Sage Dental is the leading Dental Support Organization (DSO) in the Southeast, and we are continuing to grow! At Sage, people are at the core of everything we do. We are looking for dynamic and talented professionals who fit our culture of innovative technology, constant learning, and patient-centric care to join our team. If you are ready to take the next step in your career and want a position with excellent earning potential with a stable, growing company, Sage Dental has what you are lookin…",Dental Call Center Representative,"Oakland Park, Broward County",Adzuna::API::Response::Location,"['US', 'Florida', 'Broward County', 'Oakland Park']",Adzuna::API::Response::Category,Customer Services Jobs,customer-services-jobs,Adzuna::API::Response::Company,Sage Dental,full_time,
56340.29,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc1NDUzNzg3MyIsInMiOiI1aHJhVkxkaDhSR1R5YzE2QlhsSW9nIn0.dZV2pi7Hd49FKARko-Zz6CZ1Smiwmt2LFdaCsvIHiqk,2026-06-06T09:46:41Z,https://www.adzuna.com/land/ad/5754537873?se=5hraVLdh8RGTyc16BXlIog&utm_medium=api&utm_source=abfa41a4&v=2760425878B0BE8302734009D1DC9A7CF300FB90,1,Adzuna::API::Response::Job,56340.29,5754537873,40.143744,-75.388797,"Patient Assessment Standards Coordinator Career Opportunity Join a Team That Puts Your Passion for Detail First Are you searching for a fulfilling career as a Patient Assessment Standards Coordinator? Look no further; join our team for a journey where your work is a meaningful contribution to patient well-being. As a Patient Assessment Standards Coordinator, you are vital to ensuring the highest standards of patient care, as your role involves ensuring patient assessments are compliant with est…",Patient Assess Standards Coord,"Trooper, Montgomery County",Adzuna::API::Response::Location,"['US', 'Pennsylvania', 'Montgomery County', 'Trooper']",Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Company,Encompass Health Rehabilitation Hospital of Lower Providence,part_time,
153593.86,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNWhyYVZMZGg4UkdUeWMxNkJYbElvZyIsImkiOiI1NzU0NTM3ODY3In0.U-DqDeXlqq-JxupRm0j3MTfBSnDUG2bYxE481BTpyZg,2026-06-06T09:46:41Z,https://www.adzuna.com/land/ad/5754537867?se=5hraVLdh8RGTyc16BXlIog&utm_medium=api&utm_source=abfa41a4&v=1B8DA7685AB4075F9DDFA5AAD3B689F33B825298,1,Adzuna::API::Response::Job,153593.86,5754537867,40.041365,-75.486671,"Pharmacist Career Opportunity Valued for your Expertise as a Pharmacist Are you a dedicated and skilled pharmacist seeking a career that aligns with your values? Encompass Health, the nation's leading provider of in-patient rehabilitation, welcomes committed and skilled pharmacists seeking meaningful careers close to home and heart. As a Pharmacist, you'll ensure safe medication use, positively impacting patient well-being. Your expertise contributes directly to community health while offering …",Pharmacist,"Paoli, Chester County",Adzuna::API::Response::Location,"['US', 'Pennsylvania', 'Chester County', 'Paoli']",Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Company,Encompass Health Rehabilitation Hospital of Lower Providence,part_time,
22639.67,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc1NDUzNzg2MSIsInMiOiI1aHJhVkxkaDhSR1R5YzE2QlhsSW9nIn0.mdlI_aUexBsBs1o7U5d1Y0unZM_ykibMNgjwQAAgNno,2026-06-06T09:46:40Z,https://www.adzuna.com/land/ad/5754537861?se=5hraVLdh8RGTyc16BXlIog&utm_medium=api&utm_source=abfa41a4&v=D541C6C67B2EF101EA9357348B485EC5024DE599,1,Adzuna::API::Response::Job,22639.67,5754537861,39.890278,-75.471385,"Environmental Services Aide Career Opportunity Recognized for your skills as an Environment Services Aide Are you passionate about maintaining a clean, sanitary, and safe hospital environment? Encompass Health is seeking an Environmental Services Aide dedicated to maintaining high standards. Join us for a career close to home and heart, ensuring compliance with regulations and upholding our quality standards. As part of our team, your role extends beyond cleanliness to creating a healing enviro…",Environmental Services Aide,"Chester Heights, Delaware County",Adzuna::API::Response::Location,"['US', 'Pennsylvania', 'Delaware County', 'Chester Heights']",Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Company,Encompass Health Rehabilitation Hospital of Lower Providence,part_time,
108669.71,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNWhyYVZMZGg4UkdUeWMxNkJYbElvZyIsImkiOiI1NzU0NTM3ODYwIn0.wZK29jIT6K8QdJ6ylw7bJZBIAq4QaWYjE_xJtW_8FfI,2026-06-06T09:46:40Z,https://www.adzuna.com/land/ad/5754537860?se=5hraVLdh8RGTyc16BXlIog&utm_medium=api&utm_source=abfa41a4&v=AE53820CFE7C102BFC0A73A25DF7FEE0332EEC40,1,Adzuna::API::Response::Job,108669.71,5754537860,45.335674,-122.574305,"Job Title: Executive Chef - High-Volume Culinary Operations (Airline Catering) Job Location: Portland-USA-97218 Work Location Type: On-Site Salary Range: $82,816.49 - 103,520.61 About us Since 1942, SkyChefs has taken culinary excellence to new heights. As a trusted partner to the nation’s leading airlines and retailers, we proudly deliver millions of meals and exceptional service experiences every year across 43 sites throughout the United States. Built on a legacy of operational excellence, c…",Executive Chef - High-Volume Culinary Operations (Airline Catering),"Oregon City, Clackamas County",Adzuna::API::Response::Location,"['US', 'Oregon', 'Clackamas County', 'Oregon City']",Adzuna::API::Response::Category,Hospitality & Catering Jobs,hospitality-catering-jobs,Adzuna::API::Response::Company,LSG Sky Chefs,,
22686.73,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc1NDUzNzg2MiIsInMiOiI1aHJhVkxkaDhSR1R5YzE2QlhsSW9nIn0.giGX7Smd3IgqUikbQ6uDlSaDtJ-CN7aV2oazVlKMiFc,2026-06-06T09:46:40Z,https://www.adzuna.com/land/ad/5754537862?se=5hraVLdh8RGTyc16BXlIog&utm_medium=api&utm_source=abfa41a4&v=EA0A19A35578DC30A224B34D520056E0D353BAB6,1,Adzuna::API::Response::Job,22686.73,5754537862,40.48204,-75.75769,"Environmental Services Aide Career Opportunity Recognized for your skills as an Environment Services Aide Are you passionate about maintaining a clean, sanitary, and safe hospital environment? Encompass Health is seeking an Environmental Services Aide dedicated to maintaining high standards. Join us for a career close to home and heart, ensuring compliance with regulations and upholding our quality standards. As part of our team, your role extends beyond cleanliness to creating a healing enviro…",Environmental Services Aide,"Lyons, Berks County",Adzuna::API::Response::Location,"['US', 'Pennsylvania', 'Berks County', 'Lyons']",Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Company,Encompass Health Rehabilitation Hospital of Lower Providence,part_time,
21933.71,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc1NDUzNzg2NCIsInMiOiI1aHJhVkxkaDhSR1R5YzE2QlhsSW9nIn0.BCuex4TxDTNOqv_n_1PjrXTCrHIsSJSCUxzNdqgsTic,2026-06-06T09:46:40Z,https://www.adzuna.com/land/ad/5754537864?se=5hraVLdh8RGTyc16BXlIog&utm_medium=api&utm_source=abfa41a4&v=ECA9718700ACD01C35A1FC2B2373960206146A46,1,Adzuna::API::Response::Job,21933.71,5754537864,40.451252,-75.559992,"Floor Technician Career Opportunity Recognized for your skills as a Floor Technician Are you passionate about maintaining a safe and efficient environment for patients, visitors, and employees? Join us at Encompass Health where we're currently looking for a Floor Technician to maintain our facility's floor finishes, ensuring a clean and orderly space that meets our hospital's needs. This career opportunity offers a chance to make a difference close to home and heart, where your efforts contribu…",Floor Technician,"Hereford, Berks County",Adzuna::API::Response::Location,"['US', 'Pennsylvania', 'Berks County', 'Hereford']",Adzuna::API::Response::Category,Domestic help & Cleaning Jobs,domestic-help-cleaning-jobs,Adzuna::API::Response::Company,Encompass Health Rehabilitation Hospital of Lower Providence,part_time,
47525.88,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNWhyYVZMZGg4UkdUeWMxNkJYbElvZyIsImkiOiI1NzU0NTM3ODYzIn0.ZS_Il0siMzxql_cfL4_cEfBqhOoKAYuFflTdA3K3VFM,2026-06-06T09:46:40Z,https://www.adzuna.com/land/ad/5754537863?se=5hraVLdh8RGTyc16BXlIog&utm_medium=api&utm_source=abfa41a4&v=BED6581F91F7BDC66D5C67B4287A7536FC52069C,1,Adzuna::API::Response::Job,47525.88,5754537863,40.380594,-75.144253,"Patient Assessment Standards Coordinator Career Opportunity Join a Team That Puts Your Passion for Detail First Are you searching for a fulfilling career as a Patient Assessment Standards Coordinator? Look no further; join our team for a journey where your work is a meaningful contribution to patient well-being. As a Patient Assessment Standards Coordinator, you are vital to ensuring the highest standards of patient care, as your role involves ensuring patient assessments are compliant with est…",Patient Assess Standards Coord,"Plumsteadville, Bucks County",Adzuna::API::Response::Location,"['US', 'Pennsylvania', 'Bucks County', 'Plumsteadville']",Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Company,Encompass Health Rehabilitation Hospital of Lower Providence,part_time,
97504.03,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc1NDUzNzg1OCIsInMiOiI1aHJhVkxkaDhSR1R5YzE2QlhsSW9nIn0.cNHidcG0DTPy3KRSMBcCojV6fBokulneaYLuw8QJ788,2026-06-06T09:46:37Z,https://www.adzuna.com/land/ad/5754537858?se=5hraVLdh8RGTyc16BXlIog&utm_medium=api&utm_source=abfa41a4&v=33AF7E5F975B7CD6A52C8DF408ECA54617268BED,1,Adzuna::API::Response::Job,97504.03,5754537858,34.312037,-89.927506,"Hiring CDL-A Truck Drivers Dollar General Fleet is hiring Class A CDL Truck Drivers for touch-freight regional routes based out of Indianola, MS. We take care of our DG family so you can take care of yours. Apply today to get connected with a recruiter and learn why DG is the place to be. Company Driver Jobs Earn up to $75,000/year Base CPM range: $0.49 - $0.53 Stop pay range: $50 Regional routes supporting specific Distribution Centers Weekly home time New equipment Paid weekly Quarterly safet…",Company CDL-A Truck Driver,"Batesville, Panola County",Adzuna::API::Response::Location,"['US', 'Mississippi', 'Panola County', 'Batesville']",Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Company,Dollar General,full_time,contract
43097.93,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc1NDUzNzg1NyIsInMiOiI1aHJhVkxkaDhSR1R5YzE2QlhsSW9nIn0.X_YPD-Tc8tcw_7mf1WeYpHF5KqOqai4J3L7ae-yDT3Q,2026-06-06T09:46:37Z,https://www.adzuna.com/land/ad/5754537857?se=5hraVLdh8RGTyc16BXlIog&utm_medium=api&utm_source=abfa41a4&v=7A28BCEB8B677A709E2C7A76A1C1DDCB05E9EDE5,1,Adzuna::API::Response::Job,43097.93,5754537857,34.172205,-84.49786,"Sage Dental is the leading Dental Support Organization (DSO) in the Southeast, and we are continuing to grow! At Sage, people are at the core of everything we do. We are looking for dynamic and talented professionals who fit our culture of innovative technology, constant learning, and patient-centric care to join our team. If you are ready to take the next step in your career and want a position with excellent earning potential with a stable, growing company, Sage Dental has what you are lookin…",Periodontal Dental Assistant,"Holly Springs, Cherokee County",Adzuna::API::Response::Location,"['US', 'Georgia', 'Cherokee County', 'Holly Springs']",Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Company,Sage Dental,full_time,
22809.73,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNWhyYVZMZGg4UkdUeWMxNkJYbElvZyIsImkiOiI1NzU0NTM3ODUwIn0.N7qSMtk0H7g49sT6T4oSIpHNPmGmeJdUh-nenQj0-bU,2026-06-06T09:46:36Z,https://www.adzuna.com/land/ad/5754537850?se=5hraVLdh8RGTyc16BXlIog&utm_medium=api&utm_source=abfa41a4&v=753F48F81A4B0FB7129B791D351DAD91293484B5,1,Adzuna::API::Response::Job,22809.73,5754537850,39.911779,-75.277129,"Environmental Services Aide Career Opportunity Recognized for your skills as an Environment Services Aide Are you passionate about maintaining a clean, sanitary, and safe hospital environment? Encompass Health is seeking an Environmental Services Aide dedicated to maintaining high standards. Join us for a career close to home and heart, ensuring compliance with regulations and upholding our quality standards. As part of our team, your role extends beyond cleanliness to creating a healing enviro…",Environmental Services Aide,"Collingdale, Delaware County",Adzuna::API::Response::Location,"['US', 'Pennsylvania', 'Delaware County', 'Collingdale']",Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Company,Encompass Health Rehabilitation Hospital of Lower Providence,part_time,
67528.89,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNWhyYVZMZGg4UkdUeWMxNkJYbElvZyIsImkiOiI1NzU0NTM3ODU2In0.wJrrHFxNiTzHhdub-YSvfwbvqOV-VY3gHLcNbqMT1a0,2026-06-06T09:46:36Z,https://www.adzuna.com/land/ad/5754537856?se=5hraVLdh8RGTyc16BXlIog&utm_medium=api&utm_source=abfa41a4&v=AA9B3F6C270BEC543697DBCC74451741881501C1,1,Adzuna::API::Response::Job,67528.89,5754537856,39.840094,-75.370366,"Pharmacy Technician Career Opportunity Valued for your skills as a Pharmacy Tech Are you a skilled Pharmacy Technician looking for a meaningful career that aligns with your values? Join our team at Encompass Health where we believe in fostering careers close to home and heart. Your role is crucial, ensuring safe medication dispensing to inpatient rehabilitation patients and directly impacting their well-being. Embrace a team valuing professional growth and personal fulfillment. If you're passio…",Pharmacy Tech,"Eddystone, Delaware County",Adzuna::API::Response::Location,"['US', 'Pennsylvania', 'Delaware County', 'Eddystone']",Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Company,Encompass Health Rehabilitation Hospital of Lower Providence,part_time,
85291.69,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc1NDUzNzg1NCIsInMiOiI1aHJhVkxkaDhSR1R5YzE2QlhsSW9nIn0.QFPFoW2D0kH2qeJ6mZnGoOm_p-TN7mIVj_A4OYLMs5A,2026-06-06T09:46:36Z,https://www.adzuna.com/land/ad/5754537854?se=5hraVLdh8RGTyc16BXlIog&utm_medium=api&utm_source=abfa41a4&v=36424282F130892068346720306D4367C224C6D0,1,Adzuna::API::Response::Job,85291.69,5754537854,38.24465,-85.77405,"Hiring CDL-A Truck Drivers STRONG PAY, STEADY DAYS - Earn up to $90,000 per year with CPM  stop pay RUN REGIONAL. RESET WEEKLY. - Flexible options with weekly home time BENEFITS FROM DAY ONE - Medical, dental, vision, and more start immediately Why Drive for Dollar General Fleet? We are hiring in and around the local Scottsville, KY area! At Dollar General, drivers aren't just moving freight - they're supporting stores that communities rely on every day. We believe if we take care of our driver…",Company CDL-A Truck Driver,"Louisville, Jefferson County",Adzuna::API::Response::Location,"['US', 'Kentucky', 'Jefferson County', 'Louisville']",Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Company,Dollar General,full_time,contract
122386.59,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNWhyYVZMZGg4UkdUeWMxNkJYbElvZyIsImkiOiI1NzU0NTM3ODQ3In0.JcljjAkQemMZAzNT3Mke5ySzbu0V4dDUVDxS2RQmVaA,2026-06-06T09:46:36Z,https://www.adzuna.com/land/ad/5754537847?se=5hraVLdh8RGTyc16BXlIog&utm_medium=api&utm_source=abfa41a4&v=CC7F76DDE370E052BDA6946223D46794BC3CA407,1,Adzuna::API::Response::Job,122386.59,5754537847,40.075663,-75.459082,"Pharmacist Career Opportunity Valued for your Expertise as a Pharmacist Are you a dedicated and skilled pharmacist seeking a career that aligns with your values? Encompass Health, the nation's leading provider of in-patient rehabilitation, welcomes committed and skilled pharmacists seeking meaningful careers close to home and heart. As a Pharmacist, you'll ensure safe medication use, positively impacting patient well-being. Your expertise contributes directly to community health while offering …",Pharmacist,"Chesterbrook, Delaware County",Adzuna::API::Response::Location,"['US', 'Pennsylvania', 'Delaware County', 'Chesterbrook']",Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Company,Encompass Health Rehabilitation Hospital of Lower Providence,part_time,
21597.55,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNWhyYVZMZGg4UkdUeWMxNkJYbElvZyIsImkiOiI1NzU0NTM3ODUxIn0.HGoRqQe_TX1co0sfEj_-AjIccWFcn1ujKH9-SuV7lIc,2026-06-06T09:46:36Z,https://www.adzuna.com/land/ad/5754537851?se=5hraVLdh8RGTyc16BXlIog&utm_medium=api&utm_source=abfa41a4&v=7F5B74AB3C5E9147E32BFB2509EFC7F0E5DD72B5,1,Adzuna::API::Response::Job,21597.55,5754537851,40.360105,-75.31073,"Floor Technician Career Opportunity Recognized for your skills as a Floor Technician Are you passionate about maintaining a safe and efficient environment for patients, visitors, and employees? Join us at Encompass Health where we're currently looking for a Floor Technician to maintain our facility's floor finishes, ensuring a clean and orderly space that meets our hospital's needs. This career opportunity offers a chance to make a difference close to home and heart, where your efforts contribu…",Floor Technician,"Sellersville, Bucks County",Adzuna::API::Response::Location,"['US', 'Pennsylvania', 'Bucks County', 'Sellersville']",Adzuna::API::Response::Category,Domestic help & Cleaning Jobs,domestic-help-cleaning-jobs,Adzuna::API::Response::Company,Encompass Health Rehabilitation Hospital of Lower Providence,part_time,
90739.81,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNWhyYVZMZGg4UkdUeWMxNkJYbElvZyIsImkiOiI1NzU0NTM3ODQ4In0.sz_jsFVctIjDdzaQgoYQb5TQ5xJvBagUgetDxI6sgS8,2026-06-06T09:46:36Z,https://www.adzuna.com/land/ad/5754537848?se=5hraVLdh8RGTyc16BXlIog&utm_medium=api&utm_source=abfa41a4&v=18B1F4DFE703F2F8BDF7530891E20FD3D978D4A7,1,Adzuna::API::Response::Job,90739.81,5754537848,39.994637,-75.302908,"Pharmacy Technician Career Opportunity Valued for your skills as a Pharmacy Tech Are you a skilled Pharmacy Technician looking for a meaningful career that aligns with your values? Join our team at Encompass Health where we believe in fostering careers close to home and heart. Your role is crucial, ensuring safe medication dispensing to inpatient rehabilitation patients and directly impacting their well-being. Embrace a team valuing professional growth and personal fulfillment. If you're passio…",Pharmacy Tech,"Haverford, Montgomery County",Adzuna::API::Response::Location,"['US', 'Pennsylvania', 'Montgomery County', 'Haverford']",Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Company,Encompass Health Rehabilitation Hospital of Lower Providence,part_time,
28644.38,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc1NDUzNzg1MyIsInMiOiI1aHJhVkxkaDhSR1R5YzE2QlhsSW9nIn0.nThNxKXwp6jm9dD0C_jexbOSOQdbUf6sxYU4oGl5cYo,2026-06-06T09:46:36Z,https://www.adzuna.com/land/ad/5754537853?se=5hraVLdh8RGTyc16BXlIog&utm_medium=api&utm_source=abfa41a4&v=25AC6D86C7F3930ADDD7E1BD454A79EA152F809A,1,Adzuna::API::Response::Job,28644.38,5754537853,40.0536,-75.66018,"Environmental Services Supervisor Career Opportunity Recognized for your skills as an Environment Services Supervisor Are you passionate about creating a safe, clean, and inviting atmosphere for patients, visitors, and staff? Encompass Health seeks an Environment Services Supervisor recognized for their dedication to maintaining high standards. This pivotal role involves overseeing housekeeping and laundry services while ensuring compliance with regulations and upholding our hospital's mission.…",Environmental Serv Supervisor,"Eagle, Chester County",Adzuna::API::Response::Location,"['US', 'Pennsylvania', 'Chester County', 'Eagle']",Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Company,Encompass Health Rehabilitation Hospital of Lower Providence,part_time,
66199.84,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNWhyYVZMZGg4UkdUeWMxNkJYbElvZyIsImkiOiI1NzU0NTM3ODQ2In0.o2IJTS-bJl7S9IfxojneFF43R9DGmYZjEjXFPrL_58g,2026-06-06T09:46:36Z,https://www.adzuna.com/land/ad/5754537846?se=5hraVLdh8RGTyc16BXlIog&utm_medium=api&utm_source=abfa41a4&v=0737862059BB35508BDA2D8B58CE38E42E2F0E4D,1,Adzuna::API::Response::Job,66199.84,5754537846,40.7361,-111.81718,"Park City Surgery Center is seeking a Full-Time experienced OR Circulator RN to join our team in a busy, high-performing orthopedic ambulatory surgery center. We are looking for an RN who takes pride in their work, values teamwork, and can balance efficiency with excellent patient care. The right person for this role is dependable, calm under pressure, and able to step into a busy day with confidence and professionalism. As a fast-paced orthopedic and spine ASC in Park City, we are proud of our…",Registered Nurse - OR Circulator - Full Time,"Fort Douglas, Salt Lake County",Adzuna::API::Response::Location,"['US', 'Utah', 'Salt Lake County', 'Fort Douglas']",Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Company,Park City Surgical Center,full_time,
22120.98,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNWhyYVZMZGg4UkdUeWMxNkJYbElvZyIsImkiOiI1NzU0NTM3ODU1In0.5V1PkrdcNDujGDvVnK59flj5bHQdeilgKtxvVO3rFgA,2026-06-06T09:46:36Z,https://www.adzuna.com/land/ad/5754537855?se=5hraVLdh8RGTyc16BXlIog&utm_medium=api&utm_source=abfa41a4&v=F2EBB96982C7968DAAC8A81C1BFE64E75D5768CB,1,Adzuna::API::Response::Job,22120.98,5754537855,40.01988,-75.25698,"Floor Technician Career Opportunity Recognized for your skills as a Floor Technician Are you passionate about maintaining a safe and efficient environment for patients, visitors, and employees? Join us at Encompass Health where we're currently looking for a Floor Technician to maintain our facility's floor finishes, ensuring a clean and orderly space that meets our hospital's needs. This career opportunity offers a chance to make a difference close to home and heart, where your efforts contribu…",Floor Technician,"Penn Valley, Montgomery County",Adzuna::API::Response::Location,"['US', 'Pennsylvania', 'Montgomery County', 'Penn Valley']",Adzuna::API::Response::Category,Domestic help & Cleaning Jobs,domestic-help-cleaning-jobs,Adzuna::API::Response::Company,Encompass Health Rehabilitation Hospital of Lower Providence,part_time,
54062.69,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc1NDUzNzg1MiIsInMiOiI1aHJhVkxkaDhSR1R5YzE2QlhsSW9nIn0.v6Z-UyVbTDcfUnhHBWO_FOvWmBsxpphGwI8ulq_m4fo,2026-06-06T09:46:36Z,https://www.adzuna.com/land/ad/5754537852?se=5hraVLdh8RGTyc16BXlIog&utm_medium=api&utm_source=abfa41a4&v=22D99D9272252BFFA50E4CDD5F742124C1D73791,1,Adzuna::API::Response::Job,54062.69,5754537852,40.18158,-75.10656,"Patient Assessment Standards Coordinator Career Opportunity Join a Team That Puts Your Passion for Detail First Are you searching for a fulfilling career as a Patient Assessment Standards Coordinator? Look no further; join our team for a journey where your work is a meaningful contribution to patient well-being. As a Patient Assessment Standards Coordinator, you are vital to ensuring the highest standards of patient care, as your role involves ensuring patient assessments are compliant with est…",Patient Assess Standards Coord,"Uppr Moreland, Montgomery County",Adzuna::API::Response::Location,"['US', 'Pennsylvania', 'Montgomery County', 'Uppr Moreland']",Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Company,Encompass Health Rehabilitation Hospital of Lower Providence,part_time,
