contract_time,adref,id,salary_is_predicted,description,longitude,redirect_url,title,latitude,__CLASS__,created,salary_min,salary_max,location.__CLASS__,location.area,location.display_name,category.label,category.tag,category.__CLASS__,company.display_name,company.__CLASS__,contract_type
,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQUpBSFRfWWw4UkdhVFlVaDI1VmRYdyIsImkiOiI1Njc1MjAwOTU3In0.i1F7CQyK20d4S4Rg_AlnUcjaxdu3ga_wIPUB5tGk9zg,5675200957,0,"Taco Bell - Sheridan is currently hiring a full time or part time Restaurant Supervisor for our Sheridan, WY location. A Restaurant Supervisor should not only supervise their team but lead it to acheive their goals. A Restaurant Supervisor will assist in the planning and management at Taco Bell - Sheridan in order to achieve customer satisfaction, quality service, compliance with store policies all while meeting and/or exceeding financial goals. Applicants for this role should have effective ve…",-106.700363,https://www.adzuna.com/details/5675200957?utm_medium=api&utm_source=abfa41a4,Restaurant Supervisor - $12-$24/hr - Sheridan - Urgently Hiring (82845),44.757632,Adzuna::API::Response::Job,2026-03-22T09:17:28Z,24960.0,49920.0,Adzuna::API::Response::Location,"['US', 'Wyoming', 'Sheridan County', 'Banner']","Banner, Sheridan County",Hospitality & Catering Jobs,hospitality-catering-jobs,Adzuna::API::Response::Category,Taco Bell,Adzuna::API::Response::Company,
,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQUpBSFRfWWw4UkdhVFlVaDI1VmRYdyIsImkiOiI1Njc1MjAwOTM4In0.JAk3zZtqJBTUIRNiTkx_0AfJ2QkNVs2I1RcaZdKuWTE,5675200938,1,"Pizza Hut - Bad Axe is looking for a full time or part time Store Supervisor for our location in Bad Axe, MI. As a Store Manager, you will assist the General Manager in managing the operations and staff on a day to day basis, including the execution of all company policies, procedures, programs and systems. The store supervisor also ensures compliance with all Federal, State and local laws and ethical business practices. You will be actively involved in the selection, orientation and training o…",-82.98611,https://www.adzuna.com/details/5675200938?utm_medium=api&utm_source=abfa41a4,Pizza Hut - Store Supervisor - Bad Axe - Urgently Hiring (48432),43.898363,Adzuna::API::Response::Job,2026-03-22T09:17:27Z,45162.97,45162.97,Adzuna::API::Response::Location,"['US', 'Michigan', 'Huron County', 'Bad Axe']","Bad Axe, Huron County",Hospitality & Catering Jobs,hospitality-catering-jobs,Adzuna::API::Response::Category,Pizza Hut,Adzuna::API::Response::Company,
,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY3NTIwMDk0MSIsInMiOiJBSkFIVF9ZbDhSR2FUWVVoMjVWZFh3In0.PSVk8Mxtu9sgWAxTyN5_PwJdOg2qg_Dc04Wxs6ouF2E,5675200941,0,"Taco Bell - Houghton is looking for a full time or part time Store Supervisor for our location in Houghton, MI. As a Store Manager, you will assist the General Manager in managing the operations and staff on a day to day basis, including the execution of all company policies, procedures, programs and systems. The store supervisor also ensures compliance with all Federal, State and local laws and ethical business practices. You will be actively involved in the selection, orientation and training…",-88.643728,https://www.adzuna.com/details/5675200941?utm_medium=api&utm_source=abfa41a4,Store Supervisor - $12-$24/hr - Houghton - Urgently Hiring (49963),47.071094,Adzuna::API::Response::Job,2026-03-22T09:17:27Z,24960.0,49920.0,Adzuna::API::Response::Location,"['US', 'Michigan', 'Houghton County', 'South Range']","South Range, Houghton County",Retail Jobs,retail-jobs,Adzuna::API::Response::Category,Taco Bell,Adzuna::API::Response::Company,
,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY3NTIwMDkxNiIsInMiOiJBSkFIVF9ZbDhSR2FUWVVoMjVWZFh3In0.3qFRdnd5mLGQiqTSvXAEMVAY-C-DRzdUtOtvPLplPT4,5675200916,1,"Job Description Specialty: Psychiatric We're seeking an experienced Pediatric Psych NP or PA to join a hospital group in Central Illinois for a permanent placement position. Full-Time/ Permanent Role Mon-Fri, outpatient only with no call 1 year of experience required IL license in hand or in the process Position offers a generous salary, full line of benefits, relocation/sign on bonus, CME and more",-88.372826,https://www.adzuna.com/land/ad/5675200916?se=AJAHT_Yl8RGaTYUh25VdXw&utm_medium=api&utm_source=abfa41a4&v=B34A73F6F11383BCB16D76890F13C5ADEC02F007,Physician Psychiatric-Mental Health - Competitive Salary,39.48309,Adzuna::API::Response::Job,2026-03-22T09:17:26Z,119225.19,119225.19,Adzuna::API::Response::Location,"['US', 'Illinois', 'Coles County', 'Mattoon']","Mattoon, Coles County",Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,All Star Healthcare Solutions,Adzuna::API::Response::Company,
,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQUpBSFRfWWw4UkdhVFlVaDI1VmRYdyIsImkiOiI1Njc1MjAwOTIzIn0.QYVw3NsHzJrKiF8NNr6jspv-W_6ynE8dRa85Vdemk48,5675200923,1,"Indigo Institute Full Job Description - Dental Assistant Instructor - Part Time - Saturdays Only Opportunity to teach your passion! Indigo Institute is looking for a lead instructor to teach our Dental Assisting program. Indigo is unique in that we teach out of dental offices so we can prepare them for real world settings. This is an amazing side hustle opportunity - only instructing on Saturdays! Qualifications: Active RDA license or higher, with Coronal Polishing 2 years clinical dental exper…",-121.233257,https://www.adzuna.com/details/5675200923?utm_medium=api&utm_source=abfa41a4,Dental Assistant Instructor (95220),38.195023,Adzuna::API::Response::Job,2026-03-22T09:17:26Z,99934.66,99934.66,Adzuna::API::Response::Location,"['US', 'California', 'San Joaquin County', 'Collierville']","Collierville, San Joaquin County",Teaching Jobs,teaching-jobs,Adzuna::API::Response::Category,Indigo Dental Staffing,Adzuna::API::Response::Company,
,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQUpBSFRfWWw4UkdhVFlVaDI1VmRYdyIsImkiOiI1Njc1MjAwOTI5In0.gj6Pjn8wSWwGfT4jw6QrcCi9taPRnUNhnSxCrhtdNHs,5675200929,1,"Pizza Hut - Cheboygan is looking for a full time or part time Store Supervisor for our location in Cheboygan, MI. As a Store Manager, you will assist the General Manager in managing the operations and staff on a day to day basis, including the execution of all company policies, procedures, programs and systems. The store supervisor also ensures compliance with all Federal, State and local laws and ethical business practices. You will be actively involved in the selection, orientation and traini…",-84.595479,https://www.adzuna.com/details/5675200929?utm_medium=api&utm_source=abfa41a4,Pizza Hut - Store Supervisor - Cheboygan - Urgently Hiring (49791),45.48441,Adzuna::API::Response::Job,2026-03-22T09:17:26Z,34452.41,34452.41,Adzuna::API::Response::Location,"['US', 'Michigan', 'Cheboygan County', 'Indian River']","Indian River, Cheboygan County",Hospitality & Catering Jobs,hospitality-catering-jobs,Adzuna::API::Response::Category,Pizza Hut,Adzuna::API::Response::Company,
,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQUpBSFRfWWw4UkdhVFlVaDI1VmRYdyIsImkiOiI1Njc1MjAwOTIyIn0.zlmp3gGOUhZqII-YUidXNFFH5unFvCDktVS8C2z8MSA,5675200922,1,"Job Description Hematology Oncologist position in Southwestern Virginia Job ID71802 Job Details: Board Certified or Board Eligible in Hematology Oncology Employed position Joining a stable group with 2 HemOns and 3 APPs The APPs manage the infusion services and see acute/symptomatic patients Radiation Oncology onsite with TruBeam & SBRT capabilities Base Salary plus production bonus based on wRVUs, sign on bonus, retention bonus, education loan assistance, relocation assistance, medical/dental/…",-75.958809,https://www.adzuna.com/land/ad/5675200922?se=AJAHT_Yl8RGaTYUh25VdXw&utm_medium=api&utm_source=abfa41a4&v=8F49559CA8DBC2D4CFF376EE41BABBB8F050342E,Physician Hematology/Oncology - Competitive Salary,42.115631,Adzuna::API::Response::Job,2026-03-22T09:17:26Z,82787.62,82787.62,Adzuna::API::Response::Location,"['US', 'New York', 'Broome County', 'Johnson City']","Johnson City, Broome County",Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,All Star Healthcare Solutions,Adzuna::API::Response::Company,
,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQUpBSFRfWWw4UkdhVFlVaDI1VmRYdyIsImkiOiI1Njc1MjAwOTAzIn0.XSk4q-60Zoeq-5rZ9Pc2GtKOtCBcbwUYXqax1HCnGHA,5675200903,1,"Pizza Hut - Charlevoix is currently hiring a full time or part time Restaurant Supervisor for our Charlevoix, MI location. A Restaurant Supervisor should not only supervise their team but lead it to acheive their goals. A Restaurant Supervisor will assist in the planning and management at Pizza Hut - Charlevoix in order to achieve customer satisfaction, quality service, compliance with store policies all while meeting and/or exceeding financial goals. Applicants for this role should have effect…",-85.2379,https://www.adzuna.com/details/5675200903?utm_medium=api&utm_source=abfa41a4,Pizza Hut - Restaurant Supervisor - Charlevoix - Urgently Hiring (49720),45.298576,Adzuna::API::Response::Job,2026-03-22T09:17:25Z,35528.77,35528.77,Adzuna::API::Response::Location,"['US', 'Michigan', 'Charlevoix County', 'Charlevoix']","Charlevoix, Charlevoix County",Hospitality & Catering Jobs,hospitality-catering-jobs,Adzuna::API::Response::Category,Pizza Hut,Adzuna::API::Response::Company,
,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQUpBSFRfWWw4UkdhVFlVaDI1VmRYdyIsImkiOiI1Njc1MjAwODU1In0.0eZaSJsDCcc958VZ7Zi3xpsGcChNld3HbzrwbR74yxE,5675200855,1,"Pizza Hut - Charlevoix is looking for a hardworking individual to join our kitchen team as a full time or part time Kitchen Cook in Charlevoix, MI. As part of the BOH team, you'll be responsible for food preparation that meets or exceeds hospitality and service standards, and must be able to prepare all foods to meet quantity and deadline requirements. Your job duties as a kitchen cook include but are not limited to: -Prepare all food items as directed in a sanitary and timely manner -Follow re…",-85.276414,https://www.adzuna.com/details/5675200855?utm_medium=api&utm_source=abfa41a4,Pizza Hut - Kitchen Cook - Charlevoix - Urgently Hiring (49729),45.164233,Adzuna::API::Response::Job,2026-03-22T09:17:22Z,24837.02,24837.02,Adzuna::API::Response::Location,"['US', 'Michigan', 'Antrim County', 'Ellsworth']","Ellsworth, Antrim County",Hospitality & Catering Jobs,hospitality-catering-jobs,Adzuna::API::Response::Category,Pizza Hut,Adzuna::API::Response::Company,
,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQUpBSFRfWWw4UkdhVFlVaDI1VmRYdyIsImkiOiI1Njc1MjAwODUyIn0.OM6ywsAe3TY9nh0x1Z9dO5Krg2yY0PbP4sTWGvak49c,5675200852,1,"Are you looking for a Bilingual school-based Speech-Language Pathologist position to work in a great school district? We are seeking a Bilingual Speech-Language Pathologist to fill this need. . PEL/Type 73 is required prior to the start date. Duties include: * Conduct speech-language screenings following specified screening protocols for Elementary ages. * Immediate need and will work through until May 21, 2026. * Provide speech-language services to students who do not need full-time monitoring…",-88.1688,https://www.adzuna.com/details/5675200852?utm_medium=api&utm_source=abfa41a4,Bilingual Speech Language Pathologist-SLP (60020),42.39264,Adzuna::API::Response::Job,2026-03-22T09:17:22Z,54769.96,54769.96,Adzuna::API::Response::Location,"['US', 'Illinois', 'Lake County', 'Fox Lake']","Fox Lake, Lake County",Teaching Jobs,teaching-jobs,Adzuna::API::Response::Category,PediaStaff,Adzuna::API::Response::Company,
,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQUpBSFRfWWw4UkdhVFlVaDI1VmRYdyIsImkiOiI1Njc1MjAwODMzIn0.nZMJHlqJDQKE-RVLW2g6wz5l1u_DcQ0WBavkMu6cdfw,5675200833,1,"Indigo Institute Full Job Description - Dental Assistant Instructor - Part Time - Saturdays Only Opportunity to teach your passion! Indigo Institute is looking for a lead instructor to teach our Dental Assisting program. Indigo is unique in that we teach out of dental offices so we can prepare them for real world settings. This is an amazing side hustle opportunity - only instructing on Saturdays! Qualifications: Active RDA license or higher, with Coronal Polishing 2 years clinical dental exper…",-80.499186,https://www.adzuna.com/details/5675200833?utm_medium=api&utm_source=abfa41a4,Dental Assistant Instructor (29168),33.904039,Adzuna::API::Response::Job,2026-03-22T09:17:21Z,77779.41,77779.41,Adzuna::API::Response::Location,"['US', 'South Carolina', 'Sumter County', 'Wedgefield']","Wedgefield, Sumter County",Teaching Jobs,teaching-jobs,Adzuna::API::Response::Category,Indigo Dental Staffing,Adzuna::API::Response::Company,
,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY3NTIwMDgzMiIsInMiOiJBSkFIVF9ZbDhSR2FUWVVoMjVWZFh3In0.TsV44GFLO0nPe8qZgErR3UA_SD-XajFQaml9JW0XpG4,5675200832,1,"Indigo Institute Full Job Description - Dental Assistant Instructor - Part Time - Saturdays Only Opportunity to teach your passion! Indigo Institute is looking for a lead instructor to teach our Dental Assisting program. Indigo is unique in that we teach out of dental offices so we can prepare them for real world settings. This is an amazing side hustle opportunity - only instructing on Saturdays! Qualifications: Active RDA license or higher, with Coronal Polishing 2 years clinical dental exper…",-80.811743,https://www.adzuna.com/details/5675200832?utm_medium=api&utm_source=abfa41a4,Dental Assistant Instructor (29045),34.164942,Adzuna::API::Response::Job,2026-03-22T09:17:21Z,86294.77,86294.77,Adzuna::API::Response::Location,"['US', 'South Carolina', 'Kershaw County', 'Elgin']","Elgin, Kershaw County",Teaching Jobs,teaching-jobs,Adzuna::API::Response::Category,Indigo Dental Staffing,Adzuna::API::Response::Company,
,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQUpBSFRfWWw4UkdhVFlVaDI1VmRYdyIsImkiOiI1Njc1MjAwODQwIn0.0ZYkmFkiyRZ-sAxLLhYlaen7ZzhlLU0jxhYeHhlvg_o,5675200840,1,"Indigo Institute Full Job Description - Dental Assistant Instructor - Part Time - Saturdays Only Opportunity to teach your passion! Indigo Institute is looking for a lead instructor to teach our Dental Assisting program. Indigo is unique in that we teach out of dental offices so we can prepare them for real world settings. This is an amazing side hustle opportunity - only instructing on Saturdays! Qualifications: Active RDA license or higher, with Coronal Polishing 2 years clinical dental exper…",-118.5177,https://www.adzuna.com/details/5675200840?utm_medium=api&utm_source=abfa41a4,Dental Assistant Instructor (91316),34.17612,Adzuna::API::Response::Job,2026-03-22T09:17:21Z,80079.59,80079.59,Adzuna::API::Response::Location,"['US', 'California', 'Los Angeles County', 'Encino']","Encino, Los Angeles County",Teaching Jobs,teaching-jobs,Adzuna::API::Response::Category,Indigo Dental Staffing,Adzuna::API::Response::Company,
,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY3NTIwMDgxNSIsInMiOiJBSkFIVF9ZbDhSR2FUWVVoMjVWZFh3In0.XdUNEpsbqMGkuyhbujM8Z8vgvN0jM0r4tUZaaApbX5c,5675200815,1,"Job Title: Forklift Operator Location: York, NE Shifts Available: 1st Shift (5:45 AM–2:15 PM) | 2nd Shift (2:00 PM–10:30 PM) Step into a role where your skills keep things moving! We're hiring energetic, safety-driven Forklift Operators to join a fast-paced, supportive team in York. If you enjoy hands-on work, staying active and being part of a crew that values excellence, you'll fit right in. What You'll Do: Operate sit-down propane lift trucks like a pro Load, unload, stack and organize produ…",-97.757347,https://www.adzuna.com/details/5675200815?utm_medium=api&utm_source=abfa41a4,Sit-Down Forklift Operator - Day & Evening Shifts (68319),40.901865,Adzuna::API::Response::Job,2026-03-22T09:17:20Z,36696.79,36696.79,Adzuna::API::Response::Location,"['US', 'Nebraska', 'York County', 'Bradshaw']","Bradshaw, York County",Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Category,Associated Staffing Inc.,Adzuna::API::Response::Company,
,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQUpBSFRfWWw4UkdhVFlVaDI1VmRYdyIsImkiOiI1Njc1MjAwODIyIn0.eA8M2Au74WRTxXYHo4-tKwJrPIhRBfMk57zUo9c1w4g,5675200822,1,"Are you looking for a short-term school-based Speech-Language Pathologist position to work through the end of the year in the vicinity of Hickory Hills, IL? We' re seeking a Speech-Language Pathologist to join our team! * Full time for a short FMLA assignment * Will consider SLP only with CCC' s * IEP and Case Management responsibilities * Hours 8: 45 - 3: 30pm daily with a 30 minute unpaid lunch * PreK-1st Population with Levels of communication Qualifications: You will need to hold a Master' …",-87.8552,https://www.adzuna.com/details/5675200822?utm_medium=api&utm_source=abfa41a4,FMLA School-Based Speech-Language Pathologist - SLP (60155),41.85666,Adzuna::API::Response::Job,2026-03-22T09:17:20Z,137273.56,137273.56,Adzuna::API::Response::Location,"['US', 'Illinois', 'Cook County', 'Broadview']","Broadview, Cook County",Teaching Jobs,teaching-jobs,Adzuna::API::Response::Category,PediaStaff,Adzuna::API::Response::Company,
,eyJhbGciOiJIUzI1NiJ9.eyJzIjoicGx3UlVQWWw4UkcxOHJld3FiMG1CUSIsImkiOiI1Njc1MjAwNzgwIn0.y20TOadUUt9X44_dErUS2qbviorWy0rl6xpGaoPTcXI,5675200780,1,"Pizza Hut - Bad Axe is looking for a full time or part time Store Supervisor for our location in Bad Axe, MI. As a Store Manager, you will assist the General Manager in managing the operations and staff on a day to day basis, including the execution of all company policies, procedures, programs and systems. The store supervisor also ensures compliance with all Federal, State and local laws and ethical business practices. You will be actively involved in the selection, orientation and training o…",-82.947332,https://www.adzuna.com/details/5675200780?utm_medium=api&utm_source=abfa41a4,Pizza Hut - Store Supervisor - Bad Axe - Urgently Hiring (48475),43.686232,Adzuna::API::Response::Job,2026-03-22T09:17:18Z,50076.31,50076.31,Adzuna::API::Response::Location,"['US', 'Michigan', 'Huron County', 'Ubly']","Ubly, Huron County",Hospitality & Catering Jobs,hospitality-catering-jobs,Adzuna::API::Response::Category,Pizza Hut,Adzuna::API::Response::Company,
,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY3NTIwMDc4NyIsInMiOiJwbHdSVVBZbDhSRzE4cmV3cWIwbUJRIn0.PXJpgLAxnlJzblv6AZF2k0SCrW-OEJ2GQ3ycNM1Cm-g,5675200787,1,"Pizza Hut - Cheboygan is looking for a hardworking individual to join our kitchen team as a full time or part time Kitchen Cook in Cheboygan, MI. As part of the BOH team, you'll be responsible for food preparation that meets or exceeds hospitality and service standards, and must be able to prepare all foods to meet quantity and deadline requirements. Your job duties as a kitchen cook include but are not limited to: -Prepare all food items as directed in a sanitary and timely manner -Follow reci…",-84.595479,https://www.adzuna.com/details/5675200787?utm_medium=api&utm_source=abfa41a4,Pizza Hut - Kitchen Cook - Cheboygan - Urgently Hiring (49791),45.48441,Adzuna::API::Response::Job,2026-03-22T09:17:18Z,27042.94,27042.94,Adzuna::API::Response::Location,"['US', 'Michigan', 'Cheboygan County', 'Indian River']","Indian River, Cheboygan County",Hospitality & Catering Jobs,hospitality-catering-jobs,Adzuna::API::Response::Category,Pizza Hut,Adzuna::API::Response::Company,
,eyJhbGciOiJIUzI1NiJ9.eyJzIjoicGx3UlVQWWw4UkcxOHJld3FiMG1CUSIsImkiOiI1Njc1MjAwNzgzIn0.7cVm1JRQ6qr2yYrYCInC6vSNbAjZkzuTE28hm__8RmQ,5675200783,0,"Taco Bell - Houghton is looking for a full time or part time Store Supervisor for our location in Houghton, MI. As a Store Manager, you will assist the General Manager in managing the operations and staff on a day to day basis, including the execution of all company policies, procedures, programs and systems. The store supervisor also ensures compliance with all Federal, State and local laws and ethical business practices. You will be actively involved in the selection, orientation and training…",-88.502921,https://www.adzuna.com/details/5675200783?utm_medium=api&utm_source=abfa41a4,Store Supervisor - $12-$24/hr - Houghton - Urgently Hiring (49922),47.12276,Adzuna::API::Response::Job,2026-03-22T09:17:18Z,24960.0,49920.0,Adzuna::API::Response::Location,"['US', 'Michigan', 'Houghton County', 'Ripley']","Ripley, Houghton County",Retail Jobs,retail-jobs,Adzuna::API::Response::Category,Taco Bell,Adzuna::API::Response::Company,
,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY3NTIwMDc4NCIsInMiOiJwbHdSVVBZbDhSRzE4cmV3cWIwbUJRIn0.JNOfspmlXm5lsfLH0KaDaXEiSrqlhqQ4i1PxlZGhwq4,5675200784,0,"Taco Bell - Mitchell is currently hiring a full time or part time Restaurant Supervisor for our Mitchell, SD location. A Restaurant Supervisor should not only supervise their team but lead it to acheive their goals. A Restaurant Supervisor will assist in the planning and management at Taco Bell - Mitchell in order to achieve customer satisfaction, quality service, compliance with store policies all while meeting and/or exceeding financial goals. Applicants for this role should have effective ve…",-97.84305,https://www.adzuna.com/details/5675200784?utm_medium=api&utm_source=abfa41a4,Restaurant Supervisor - $12-$24/hr - Mitchell - Urgently Hiring (57340),43.76191,Adzuna::API::Response::Job,2026-03-22T09:17:18Z,24960.0,49920.0,Adzuna::API::Response::Location,"['US', 'South Dakota', 'Hanson County', 'Fulton']","Fulton, Hanson County",Hospitality & Catering Jobs,hospitality-catering-jobs,Adzuna::API::Response::Category,Taco Bell,Adzuna::API::Response::Company,
,eyJhbGciOiJIUzI1NiJ9.eyJzIjoicGx3UlVQWWw4UkcxOHJld3FiMG1CUSIsImkiOiI1Njc1MjAwNzY1In0.wlLmJCXvryLtpSoPiyBLy5F4rDVe2A_TP8EjrxLeHAY,5675200765,0,"Taco Bell - Houghton is currently hiring a full time or part time Restaurant Supervisor for our Houghton, MI location. A Restaurant Supervisor should not only supervise their team but lead it to acheive their goals. A Restaurant Supervisor will assist in the planning and management at Taco Bell - Houghton in order to achieve customer satisfaction, quality service, compliance with store policies all while meeting and/or exceeding financial goals. Applicants for this role should have effective ve…",-88.385916,https://www.adzuna.com/details/5675200765?utm_medium=api&utm_source=abfa41a4,Restaurant Supervisor - $12-$24/hr - Houghton - Urgently Hiring (49917),47.284012,Adzuna::API::Response::Job,2026-03-22T09:17:17Z,24960.0,49920.0,Adzuna::API::Response::Location,"['US', 'Michigan', 'Keweenaw County', 'Ahmeek']","Ahmeek, Keweenaw County",Hospitality & Catering Jobs,hospitality-catering-jobs,Adzuna::API::Response::Category,Taco Bell,Adzuna::API::Response::Company,
,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY3NTIwMDcyNCIsInMiOiJwbHdSVVBZbDhSRzE4cmV3cWIwbUJRIn0.J0T6RM2MqREq8jciV99rFqzC82FcqLUgjslnIXbmTnM,5675200724,1,"Job Description Cardiothoracic Surgeon permanent position in West Texas Job ID77454 Job Details BC/BE in Cardiothoracic Surgery Full-time, employed position Taking a shared call Experience in Cardiothoracic Surgery preferred Clinic EMR is Athena, and Hospital EMR is Cerner Dedicated Cardiac OR and Cardiac Anesthesia Base Salary with Start Bonus, relocation assistance, retirement plan, Residency/Fellowship Stipends, PTO, Competitive benefits, PTO, malpractice coverage, health/dental/vision and m…",-84.351332,https://www.adzuna.com/land/ad/5675200724?se=plwRUPYl8RG18rewqb0mBQ&utm_medium=api&utm_source=abfa41a4&v=529D3A3ABB9EB4273D1C92212BE91CB78FEDCF0C,Physician Surgery-General - Competitive Salary,43.582956,Adzuna::API::Response::Job,2026-03-22T09:17:14Z,78928.95,78928.95,Adzuna::API::Response::Location,"['US', 'Michigan', 'Midland County', 'Midland']","Midland, Midland County",Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,All Star Healthcare Solutions,Adzuna::API::Response::Company,
,eyJhbGciOiJIUzI1NiJ9.eyJzIjoicGx3UlVQWWw4UkcxOHJld3FiMG1CUSIsImkiOiI1Njc1MjAwNzA5In0.n2Rowzt2ZFpZ0uTv7Px2RJgKqbNo3oX4et_Q0CmjJOc,5675200709,1,"Are you looking for a short-term school-based Speech-Language Pathologist position to work through the end of the year in the vicinity of Hickory Hills, IL? We' re seeking a Speech-Language Pathologist to join our team! * Full time for a short FMLA assignment * Will consider SLP only with CCC' s * IEP and Case Management responsibilities * Hours 8: 45 - 3: 30pm daily with a 30 minute unpaid lunch * PreK-1st Population with Levels of communication Qualifications: You will need to hold a Master' …",-88.077755,https://www.adzuna.com/details/5675200709?utm_medium=api&utm_source=abfa41a4,FMLA School-Based Speech-Language Pathologist - SLP (60139),41.919617,Adzuna::API::Response::Job,2026-03-22T09:17:13Z,152284.53,152284.53,Adzuna::API::Response::Location,"['US', 'Illinois', 'DuPage County', 'Glendale Heights']","Glendale Heights, DuPage County",Teaching Jobs,teaching-jobs,Adzuna::API::Response::Category,PediaStaff,Adzuna::API::Response::Company,
,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY3NTIwMDY5OCIsInMiOiJwbHdSVVBZbDhSRzE4cmV3cWIwbUJRIn0.AMyYo0d7w5Wah7v1FoTsrAcYDiaNS0jLfB5KcN59cV8,5675200698,1,"Pizza Hut - Charlevoix is looking for a full time or part time Store Supervisor for our location in Charlevoix, MI. As a Store Manager, you will assist the General Manager in managing the operations and staff on a day to day basis, including the execution of all company policies, procedures, programs and systems. The store supervisor also ensures compliance with all Federal, State and local laws and ethical business practices. You will be actively involved in the selection, orientation and trai…",-84.91512,https://www.adzuna.com/details/5675200698?utm_medium=api&utm_source=abfa41a4,Pizza Hut - Store Supervisor - Charlevoix - Urgently Hiring (49770),45.34746,Adzuna::API::Response::Job,2026-03-22T09:17:12Z,37744.0,37744.0,Adzuna::API::Response::Location,"['US', 'Michigan', 'Emmet County', 'Bay View']","Bay View, Emmet County",Hospitality & Catering Jobs,hospitality-catering-jobs,Adzuna::API::Response::Category,Pizza Hut,Adzuna::API::Response::Company,
,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY3NTIwMDY5MyIsInMiOiJwbHdSVVBZbDhSRzE4cmV3cWIwbUJRIn0.g3IqrBAat7bl0OVClozuPOofb7wwnhNw32VSoyd5edU,5675200693,0,"Taco Bell - Houghton is currently hiring a full time or part time Restaurant Supervisor for our Houghton, MI location. A Restaurant Supervisor should not only supervise their team but lead it to acheive their goals. A Restaurant Supervisor will assist in the planning and management at Taco Bell - Houghton in order to achieve customer satisfaction, quality service, compliance with store policies all while meeting and/or exceeding financial goals. Applicants for this role should have effective ve…",-88.502921,https://www.adzuna.com/details/5675200693?utm_medium=api&utm_source=abfa41a4,Restaurant Supervisor - $12-$24/hr - Houghton - Urgently Hiring (49922),47.12276,Adzuna::API::Response::Job,2026-03-22T09:17:12Z,24960.0,49920.0,Adzuna::API::Response::Location,"['US', 'Michigan', 'Houghton County', 'Ripley']","Ripley, Houghton County",Hospitality & Catering Jobs,hospitality-catering-jobs,Adzuna::API::Response::Category,Taco Bell,Adzuna::API::Response::Company,
,eyJhbGciOiJIUzI1NiJ9.eyJzIjoicGx3UlVQWWw4UkcxOHJld3FiMG1CUSIsImkiOiI1Njc1MjAwNjcwIn0.CM4VAXhvecsdaXyx0N6db6R3Rf7FM04Qzr1gKMVWpKc,5675200670,0,"Taco Bell - Houghton is looking for a full time or part time Store Supervisor for our location in Houghton, MI. As a Store Manager, you will assist the General Manager in managing the operations and staff on a day to day basis, including the execution of all company policies, procedures, programs and systems. The store supervisor also ensures compliance with all Federal, State and local laws and ethical business practices. You will be actively involved in the selection, orientation and training…",-88.543532,https://www.adzuna.com/details/5675200670?utm_medium=api&utm_source=abfa41a4,Store Supervisor - $12-$24/hr - Houghton - Urgently Hiring (49916),47.01576,Adzuna::API::Response::Job,2026-03-22T09:17:10Z,24960.0,49920.0,Adzuna::API::Response::Location,"['US', 'Michigan', 'Houghton County', 'Dodgeville']","Dodgeville, Houghton County",Retail Jobs,retail-jobs,Adzuna::API::Response::Category,Taco Bell,Adzuna::API::Response::Company,
