salary_is_predicted,latitude,salary_max,id,created,contract_type,title,__CLASS__,salary_min,adref,redirect_url,description,contract_time,longitude,category.label,category.__CLASS__,category.tag,location.__CLASS__,location.display_name,location.area,company.display_name,company.__CLASS__
0,34.107023,95160.0,5891874578,2026-09-20T12:08:02Z,,Class A CDL Company Driver - 1-5mo EXP Required - Dedicated - Dry Van - $1.83k per week - U.S. Xpress - Dedicated,Adzuna::API::Response::Job,0.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg5MTg3NDU3OCIsInMiOiI1cG5aTlJPMThSR20xYWx2Y3R5aldBIn0.w_Nu3j1iwnRQmZ-gJaIX51k3bqx0qUWvAviQ6DjlF4g,https://www.adzuna.com/land/ad/5891874578?se=5pnZNRO18RGm1alvctyjWA&utm_medium=api&utm_source=abfa41a4&v=D16E1A16957E9E4F24BE97B46F03DF0DF7546959,"CDL-A Dedicated Truck Driver: Home Weekly - Avg $1,825/wk & $2,500 Sign On Bonus. U.S. Xpress is ready to bring motivated drivers into a dedicated role where hard work turns into real rewards. This position involves driver unloading utilizing rollers, which is why you’ll be paid at top tier rates—$0.75 CPM, plus unload pay. You’ll run predictable routes delivering everyday household essentials that keep communities across America stocked and moving. On this dedicated route, you’ll enjoy consist…",full_time,-83.59405,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,Adzuna::API::Response::Location,"Jefferson, Jackson County","['US', 'Georgia', 'Jackson County', 'Jefferson']",U.S. Xpress - Dedicated,Adzuna::API::Response::Company
0,34.107023,70000.0,5891874593,2026-09-20T12:08:02Z,,Dedicated CDL-A Company Driver - 1-5mo EXP Required - Dry Van - $70k per year - U.S. Xpress - Dedicated,Adzuna::API::Response::Job,0.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNXBuWk5STzE4UkdtMWFsdmN0eWpXQSIsImkiOiI1ODkxODc0NTkzIn0.iPVcWPkttN0qnp8-Z8PWJZ_OOmlfd9TPy6IhVL6Vs10,https://www.adzuna.com/land/ad/5891874593?se=5pnZNRO18RGm1alvctyjWA&utm_medium=api&utm_source=abfa41a4&v=8F34A19177EA22E8D803E1D06966BD1775778C7A,"CDL-A DEDICATED COMPANY TRUCK DRIVERS OPPORTUNITIES. DEDICATED DRIVERS: Great Home Time & Pay Earn up to $70,000 or more annually Bonuses may be available Call and ask for details of routes available in your area. Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents 401(k) Match Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Short-Term and Long-Term Disability Insurance Accident Insurance Hospital Indemnity, …",full_time,-83.59405,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,Adzuna::API::Response::Location,"Jefferson, Jackson County","['US', 'Georgia', 'Jackson County', 'Jefferson']",U.S. Xpress - Dedicated,Adzuna::API::Response::Company
0,34.107023,83200.0,5891874570,2026-09-20T12:08:02Z,,CDL-A Company Driver - 1-5mo EXP Required - Dedicated - Dry Van - $1.3k - $1.6k per week - U.S. Xpress - Dedicated,Adzuna::API::Response::Job,67600.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNXBuWk5STzE4UkdtMWFsdmN0eWpXQSIsImkiOiI1ODkxODc0NTcwIn0.gmO3r2YJMwGU_j4ALJmUHUjEqPrsuhML5yw6_y7jmpg,https://www.adzuna.com/land/ad/5891874570?se=5pnZNRO18RGm1alvctyjWA&utm_medium=api&utm_source=abfa41a4&v=85CF36B8243A78111BC4582162D4F38962D0B85C,"CDL-A Dedicated Truck Driver: Avg $1,300 - $1,600/wk & $2,000 Bonus. Average $1,300 - $1,600 per week $2,000 Sign On Bonus Home Weekly 100% Touch Freight Offers Unload, Stop & Backhaul Pay Paid Vacation Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents Paid vacation after 1 year 401(k) Match Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Short-Term and Long-Term Disability Insurance Accident Insurance Hosp…",full_time,-83.59405,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,Adzuna::API::Response::Location,"Jefferson, Jackson County","['US', 'Georgia', 'Jackson County', 'Jefferson']",U.S. Xpress - Dedicated,Adzuna::API::Response::Company
0,34.107023,83200.0,5891874607,2026-09-20T12:08:02Z,,Truck Driver Company - 1-5mo EXP Required - Dedicated - Dry Van - $1.3k - $1.6k per week - U.S. Xpress - Dedicated,Adzuna::API::Response::Job,67600.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg5MTg3NDYwNyIsInMiOiI1cG5aTlJPMThSR20xYWx2Y3R5aldBIn0.6Df45IMVsb9cLdjCe247AYNRq8LaP79K_qURa03cC4M,https://www.adzuna.com/land/ad/5891874607?se=5pnZNRO18RGm1alvctyjWA&utm_medium=api&utm_source=abfa41a4&v=3CBEBEF57A837182DEFB3A29D50DE1584826B221,"CDL-A Dedicated Truck Driver: Avg $1,300 - $1,600/wk & $2,000 Bonus. Average $1,300 - $1,600 per week $2,000 Sign On Bonus Home Weekly 100% Touch Freight Offers Unload, Stop & Backhaul Pay Paid Vacation Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents Paid vacation after 1 year 401(k) Match Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Short-Term and Long-Term Disability Insurance Accident Insurance Hosp…",full_time,-83.59405,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,Adzuna::API::Response::Location,"Jefferson, Jackson County","['US', 'Georgia', 'Jackson County', 'Jefferson']",U.S. Xpress - Dedicated,Adzuna::API::Response::Company
0,32.483743,70000.0,5891874534,2026-09-20T12:08:01Z,,Dedicated CDL-A Company Driver - 1-5mo EXP Required - Dry Van - $70k per year - U.S. Xpress - Dedicated,Adzuna::API::Response::Job,0.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg5MTg3NDUzNCIsInMiOiI1cG5aTlJPMThSR20xYWx2Y3R5aldBIn0.yw-sXHemcBdrukp_9FgoUmt-grZiUszA5EHdUta3jLU,https://www.adzuna.com/land/ad/5891874534?se=5pnZNRO18RGm1alvctyjWA&utm_medium=api&utm_source=abfa41a4&v=21BEAC05D91C26BD8DC47697CE11E25A300CB90D,"CDL-A DEDICATED COMPANY TRUCK DRIVERS OPPORTUNITIES. DEDICATED DRIVERS: Great Home Time & Pay Earn up to $70,000 or more annually Bonuses may be available Call and ask for details of routes available in your area. Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents 401(k) Match Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Short-Term and Long-Term Disability Insurance Accident Insurance Hospital Indemnity, …",full_time,-90.123881,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,Adzuna::API::Response::Location,"Madison, Madison County","['US', 'Mississippi', 'Madison County', 'Madison']",U.S. Xpress - Dedicated,Adzuna::API::Response::Company
0,32.483743,98800.0,5891874543,2026-09-20T12:08:01Z,,CDL-A Company Driver - 1-5mo EXP Required - Dedicated - Dry Van - $1.7k - $1.9k per week - U.S. Xpress - Dedicated,Adzuna::API::Response::Job,88400.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg5MTg3NDU0MyIsInMiOiI1cG5aTlJPMThSR20xYWx2Y3R5aldBIn0.d46d0efRJZMuaYa0S-JbEENrQw4LSCXKKbS1bKOKcIE,https://www.adzuna.com/land/ad/5891874543?se=5pnZNRO18RGm1alvctyjWA&utm_medium=api&utm_source=abfa41a4&v=B9E460812CD6131207E86F8B0E1E036719A463EA,"CDL-A Dedicated Truck Driver: Home Daily - $2,500 Bonus & Avg $1,700/week!. Pay: $0.63 - $0.69 per mile $2,500 Sign On Bonus Average $1,700 Weekly Top earners average $1,900 per week $83,000 Average Annual Earnings Unload, Stop, Breakdown & Detention Pay What We Offer: Consistent Miles Home Daily Two Consecutive Days Off Weekly Assigned Start Times Touch Freight – Utilizing Motorized Pallet Jack 24/7 Driver Support On-Site Mechanic Paid Vacation Route: Reliable routes delivering to IL, OH, and …",full_time,-90.123881,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,Adzuna::API::Response::Location,"Madison, Madison County","['US', 'Mississippi', 'Madison County', 'Madison']",U.S. Xpress - Dedicated,Adzuna::API::Response::Company
0,30.106242,95160.0,5891874541,2026-09-20T12:08:01Z,,Truck Driver Company - 1-5mo EXP Required - Dedicated - Dry Van - $1.83k per week - U.S. Xpress - Dedicated,Adzuna::API::Response::Job,0.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg5MTg3NDU0MSIsInMiOiI1cG5aTlJPMThSR20xYWx2Y3R5aldBIn0.r5PpiSkdEZ9txPGGRPisr0szUXK4CD6pDSt5Q695Hww,https://www.adzuna.com/land/ad/5891874541?se=5pnZNRO18RGm1alvctyjWA&utm_medium=api&utm_source=abfa41a4&v=2C00619228F0F06A51202A94C2F5195A13A864E8,"CDL-A Dedicated Truck Driver: Home Weekly - Avg $1,825/wk & $2,500 Sign On Bonus. U.S. Xpress is ready to bring motivated drivers into a dedicated role where hard work turns into real rewards. This position involves driver unloading utilizing rollers, which is why you’ll be paid at top tier rates—$0.75 CPM, plus unload pay. You’ll run predictable routes delivering everyday household essentials that keep communities across America stocked and moving. On this dedicated route, you’ll enjoy consist…",full_time,-82.718593,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,Adzuna::API::Response::Location,"Lake City, Columbia County","['US', 'Florida', 'Columbia County', 'Lake City']",U.S. Xpress - Dedicated,Adzuna::API::Response::Company
0,40.765016,70000.0,5891874529,2026-09-20T12:08:01Z,,Class A CDL Company Driver - 1-5mo EXP Required - Dedicated - Dry Van - $70k per year - U.S. Xpress - Dedicated,Adzuna::API::Response::Job,0.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNXBuWk5STzE4UkdtMWFsdmN0eWpXQSIsImkiOiI1ODkxODc0NTI5In0.FM6EeDSKDE20kme1_owxlv6iKuhIy9MRljgj12A1y3Q,https://www.adzuna.com/land/ad/5891874529?se=5pnZNRO18RGm1alvctyjWA&utm_medium=api&utm_source=abfa41a4&v=7D6E5858C5792E447D6481846A4BBD062E542928,"CDL-A DEDICATED COMPANY TRUCK DRIVERS OPPORTUNITIES. DEDICATED DRIVERS: Great Home Time & Pay Earn up to $70,000 or more annually Bonuses may be available Call and ask for details of routes available in your area. Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents 401(k) Match Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Short-Term and Long-Term Disability Insurance Accident Insurance Hospital Indemnity, …",full_time,-74.034772,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,Adzuna::API::Response::Location,"Summit Avenue, Hudson County","['US', 'New Jersey', 'Hudson County', 'Summit Avenue']",U.S. Xpress - Dedicated,Adzuna::API::Response::Company
0,39.60402,70000.0,5891874511,2026-09-20T12:08:00Z,,Class A CDL Company Driver - 1-5mo EXP Required - Dedicated - Dry Van - $70k per year - U.S. Xpress - Dedicated,Adzuna::API::Response::Job,0.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg5MTg3NDUxMSIsInMiOiI1cG5aTlJPMThSR20xYWx2Y3R5aldBIn0.v9uyN3nz1qd3HHRyqf11bMlRAjyLEGFcvC4eDQDXSHs,https://www.adzuna.com/land/ad/5891874511?se=5pnZNRO18RGm1alvctyjWA&utm_medium=api&utm_source=abfa41a4&v=B757097439765307765AB9A77DBD63B443F95EE9,"CDL-A DEDICATED COMPANY TRUCK DRIVERS OPPORTUNITIES. DEDICATED DRIVERS: Great Home Time & Pay Earn up to $70,000 or more annually Bonuses may be available Call and ask for details of routes available in your area. Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents 401(k) Match Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Short-Term and Long-Term Disability Insurance Accident Insurance Hospital Indemnity, …",full_time,-75.94364,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,Adzuna::API::Response::Location,"North East, Cecil County","['US', 'Maryland', 'Cecil County', 'North East']",U.S. Xpress - Dedicated,Adzuna::API::Response::Company
0,30.106242,95160.0,5891874528,2026-09-20T12:08:00Z,,CDL-A Company Driver - 1-5mo EXP Required - Dedicated - Dry Van - $1.83k per week - U.S. Xpress - Dedicated,Adzuna::API::Response::Job,0.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNXBuWk5STzE4UkdtMWFsdmN0eWpXQSIsImkiOiI1ODkxODc0NTI4In0.rp7qV0C75MNn8rjc74NWkGAV1vDx75u-w-_hEtfLNIc,https://www.adzuna.com/land/ad/5891874528?se=5pnZNRO18RGm1alvctyjWA&utm_medium=api&utm_source=abfa41a4&v=164B5AEA98D4A28F4446A8D86978F620461EA082,"CDL-A Dedicated Truck Driver: Home Weekly - Avg $1,825/wk & $2,500 Sign On Bonus. U.S. Xpress is ready to bring motivated drivers into a dedicated role where hard work turns into real rewards. This position involves driver unloading utilizing rollers, which is why you’ll be paid at top tier rates—$0.75 CPM, plus unload pay. You’ll run predictable routes delivering everyday household essentials that keep communities across America stocked and moving. On this dedicated route, you’ll enjoy consist…",full_time,-82.718593,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,Adzuna::API::Response::Location,"Lake City, Columbia County","['US', 'Florida', 'Columbia County', 'Lake City']",U.S. Xpress - Dedicated,Adzuna::API::Response::Company
0,41.161569,70000.0,5891874522,2026-09-20T12:08:00Z,,Truck Driver Company - 1-5mo EXP Required - Dedicated - Dry Van - $70k per year - U.S. Xpress - Dedicated,Adzuna::API::Response::Job,0.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg5MTg3NDUyMiIsInMiOiI1cG5aTlJPMThSR20xYWx2Y3R5aldBIn0.p_9dTmJUSgopu21naszuX1ofln8h98DL3qeDIX98Mx0,https://www.adzuna.com/land/ad/5891874522?se=5pnZNRO18RGm1alvctyjWA&utm_medium=api&utm_source=abfa41a4&v=90529C4006F599B78C0F7BC214DD1BFB30028514,"CDL-A DEDICATED COMPANY TRUCK DRIVERS OPPORTUNITIES. DEDICATED DRIVERS: Great Home Time & Pay Earn up to $70,000 or more annually Bonuses may be available Call and ask for details of routes available in your area. Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents 401(k) Match Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Short-Term and Long-Term Disability Insurance Accident Insurance Hospital Indemnity, …",full_time,-80.689483,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,Adzuna::API::Response::Location,"Girard, Trumbull County","['US', 'Ohio', 'Trumbull County', 'Girard']",U.S. Xpress - Dedicated,Adzuna::API::Response::Company
0,33.301865,83200.0,5891874503,2026-09-20T12:07:59Z,,CDL-A Company Driver - 1-5mo EXP Required - Dedicated - Dry Van - $1.3k - $1.6k per week - U.S. Xpress - Dedicated,Adzuna::API::Response::Job,67600.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg5MTg3NDUwMyIsInMiOiI1cG5aTlJPMThSR20xYWx2Y3R5aldBIn0.e2bjL4meyOoAzcffb-RBvgsR8pIzm0dXp0N1Pcdhmu4,https://www.adzuna.com/land/ad/5891874503?se=5pnZNRO18RGm1alvctyjWA&utm_medium=api&utm_source=abfa41a4&v=BE7DB0FB5E3ACE42A7DB8C480F0A12B63A415E60,"CDL-A Dedicated Truck Driver: Avg $1,300 - $1,600/wk & $2,000 Bonus. Average $1,300 - $1,600 per week $2,000 Sign On Bonus Home Weekly 100% Touch Freight Offers Unload, Stop & Backhaul Pay Paid Vacation Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents Paid vacation after 1 year 401(k) Match Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Short-Term and Long-Term Disability Insurance Accident Insurance Hosp…",full_time,-85.115948,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,Adzuna::API::Response::Location,"Franklin, Heard County","['US', 'Georgia', 'Heard County', 'Franklin']",U.S. Xpress - Dedicated,Adzuna::API::Response::Company
0,33.301865,70000.0,5891874486,2026-09-20T12:07:59Z,,Truck Driver Company - 1-5mo EXP Required - Dedicated - Dry Van - $70k per year - U.S. Xpress - Dedicated,Adzuna::API::Response::Job,0.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNXBuWk5STzE4UkdtMWFsdmN0eWpXQSIsImkiOiI1ODkxODc0NDg2In0.wG7_uIlcLk7w6KqrwCDNX9of4912d0NsnxLjvtr832I,https://www.adzuna.com/land/ad/5891874486?se=5pnZNRO18RGm1alvctyjWA&utm_medium=api&utm_source=abfa41a4&v=F27F271F1B7F0085BEF8DD29C17161511EE814F2,"CDL-A DEDICATED COMPANY TRUCK DRIVERS OPPORTUNITIES. DEDICATED DRIVERS: Great Home Time & Pay Earn up to $70,000 or more annually Bonuses may be available Call and ask for details of routes available in your area. Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents 401(k) Match Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Short-Term and Long-Term Disability Insurance Accident Insurance Hospital Indemnity, …",full_time,-85.115948,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,Adzuna::API::Response::Location,"Franklin, Heard County","['US', 'Georgia', 'Heard County', 'Franklin']",U.S. Xpress - Dedicated,Adzuna::API::Response::Company
0,36.185416,70000.0,5891874469,2026-09-20T12:07:58Z,,Dedicated CDL-A Company Driver - 1-5mo EXP Required - Dry Van - $70k per year - U.S. Xpress - Dedicated,Adzuna::API::Response::Job,0.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg5MTg3NDQ2OSIsInMiOiI1cG5aTlJPMThSR20xYWx2Y3R5aldBIn0.XWU8YahMS1Xw47MCrksuvwW8HM9DJyi_QU9ZYmU18S4,https://www.adzuna.com/land/ad/5891874469?se=5pnZNRO18RGm1alvctyjWA&utm_medium=api&utm_source=abfa41a4&v=A906542D7D8218173C4F1ED4CB818C6E8C3C9FA8,"CDL-A DEDICATED COMPANY TRUCK DRIVERS OPPORTUNITIES. DEDICATED DRIVERS: Great Home Time & Pay Earn up to $70,000 or more annually Bonuses may be available Call and ask for details of routes available in your area. Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents 401(k) Match Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Short-Term and Long-Term Disability Insurance Accident Insurance Hospital Indemnity, …",full_time,-86.600435,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,Adzuna::API::Response::Location,"Hermitage, Davidson County","['US', 'Tennessee', 'Davidson County', 'Hermitage']",U.S. Xpress - Dedicated,Adzuna::API::Response::Company
0,38.603844,83200.0,5891874444,2026-09-20T12:07:57Z,,Dedicated CDL-A Company Driver - 1-5mo EXP Required - Dry Van - $1.3k - $1.6k per week - U.S. Xpress - Dedicated,Adzuna::API::Response::Job,67600.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNXBuWk5STzE4UkdtMWFsdmN0eWpXQSIsImkiOiI1ODkxODc0NDQ0In0.XDDoIUjUmt9k3L9TTmFN-p1c6Y6tHfBzL1m_vyt1pMI,https://www.adzuna.com/land/ad/5891874444?se=5pnZNRO18RGm1alvctyjWA&utm_medium=api&utm_source=abfa41a4&v=CF243C8A6BB36872465D1D30E957467A5A2CE554,"CDL-A Dedicated Truck Driver: Avg $1,300 - $1,600/wk & $2,000 Bonus. Average $1,300 - $1,600 per week $2,000 Sign On Bonus Home Weekly 100% Touch Freight Offers Unload, Stop & Backhaul Pay Paid Vacation Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents Paid vacation after 1 year 401(k) Match Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Short-Term and Long-Term Disability Insurance Accident Insurance Hosp…",full_time,-86.087069,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,Adzuna::API::Response::Location,"Salem, Washington County","['US', 'Indiana', 'Washington County', 'Salem']",U.S. Xpress - Dedicated,Adzuna::API::Response::Company
0,39.91956,98800.0,5891874420,2026-09-20T12:07:57Z,,Truck Driver Company - 1-5mo EXP Required - Dedicated - Dry Van - $1.7k - $1.9k per week - U.S. Xpress - Dedicated,Adzuna::API::Response::Job,88400.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg5MTg3NDQyMCIsInMiOiI1cG5aTlJPMThSR20xYWx2Y3R5aldBIn0.B8T8I2eOuZR-5ZCVH1V2RtKGb_CQD8Ha01tPyN5ovZk,https://www.adzuna.com/land/ad/5891874420?se=5pnZNRO18RGm1alvctyjWA&utm_medium=api&utm_source=abfa41a4&v=95AADEAF8C3E89E093728DBC43A48E903C722664,"CDL-A Dedicated Truck Driver: Home Daily - $2,500 Bonus & Avg $1,700/week!. Pay: $0.63 - $0.69 per mile $2,500 Sign On Bonus Average $1,700 Weekly Top earners average $1,900 per week $83,000 Average Annual Earnings Unload, Stop, Breakdown & Detention Pay What We Offer: Consistent Miles Home Daily Two Consecutive Days Off Weekly Assigned Start Times Touch Freight – Utilizing Motorized Pallet Jack 24/7 Driver Support On-Site Mechanic Paid Vacation Route: Reliable routes delivering to IL, OH, and …",full_time,-85.34028,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,Adzuna::API::Response::Location,"New Castle, Henry County","['US', 'Indiana', 'Henry County', 'New Castle']",U.S. Xpress - Dedicated,Adzuna::API::Response::Company
0,40.67112,70000.0,5891874423,2026-09-20T12:07:57Z,,CDL-A Company Driver - 1-5mo EXP Required - Dedicated - Dry Van - $70k per year - U.S. Xpress - Dedicated,Adzuna::API::Response::Job,0.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg5MTg3NDQyMyIsInMiOiJMTDdfTmhPMThSR20xYWx2Y3R5aldBIn0.rxA4S4WiSDtrSZXjZwpkCmV0mCHinLEYKp9IoJOerQ0,https://www.adzuna.com/land/ad/5891874423?se=LL7_NhO18RGm1alvctyjWA&utm_medium=api&utm_source=abfa41a4&v=3DD0A2EC799A5897C59FDA8ADDA173A8FC9B91B3,"CDL-A DEDICATED COMPANY TRUCK DRIVERS OPPORTUNITIES. DEDICATED DRIVERS: Great Home Time & Pay Earn up to $70,000 or more annually Bonuses may be available Call and ask for details of routes available in your area. Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents 401(k) Match Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Short-Term and Long-Term Disability Insurance Accident Insurance Hospital Indemnity, …",full_time,-80.58306,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,Adzuna::API::Response::Location,"Calcutta, Columbiana County","['US', 'Ohio', 'Columbiana County', 'Calcutta']",U.S. Xpress - Dedicated,Adzuna::API::Response::Company
0,38.603844,95160.0,5891874449,2026-09-20T12:07:57Z,,Dedicated CDL-A Company Driver - 1-5mo EXP Required - Dry Van - $1.83k per week - U.S. Xpress - Dedicated,Adzuna::API::Response::Job,0.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTEw3X05oTzE4UkdtMWFsdmN0eWpXQSIsImkiOiI1ODkxODc0NDQ5In0.JrSf3n23RmiaUloHePQuyvkmR2OJjL1LTtk5PXMpoGU,https://www.adzuna.com/land/ad/5891874449?se=LL7_NhO18RGm1alvctyjWA&utm_medium=api&utm_source=abfa41a4&v=34FFACC997BE97E31ACC6E5A2DAB080C6A2CABB6,"CDL-A Dedicated Truck Driver: Home Weekly - Avg $1,825/wk & $2,500 Sign On Bonus. U.S. Xpress is ready to bring motivated drivers into a dedicated role where hard work turns into real rewards. This position involves driver unloading utilizing rollers, which is why you’ll be paid at top tier rates—$0.75 CPM, plus unload pay. You’ll run predictable routes delivering everyday household essentials that keep communities across America stocked and moving. On this dedicated route, you’ll enjoy consist…",full_time,-86.087069,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,Adzuna::API::Response::Location,"Salem, Washington County","['US', 'Indiana', 'Washington County', 'Salem']",U.S. Xpress - Dedicated,Adzuna::API::Response::Company
0,38.603844,95160.0,5891874443,2026-09-20T12:07:57Z,,Class A CDL Company Driver - 1-5mo EXP Required - Dedicated - Dry Van - $1.83k per week - U.S. Xpress - Dedicated,Adzuna::API::Response::Job,0.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg5MTg3NDQ0MyIsInMiOiJMTDdfTmhPMThSR20xYWx2Y3R5aldBIn0.cDIB0VZl3xxFEODW1BSwSfgFJIEp8vfr_jEWJV4E1JY,https://www.adzuna.com/land/ad/5891874443?se=LL7_NhO18RGm1alvctyjWA&utm_medium=api&utm_source=abfa41a4&v=48C1E37A1ABCA0D1CF0A3B2750B99CB682723329,"CDL-A Dedicated Truck Driver: Home Weekly - Avg $1,825/wk & $2,500 Sign On Bonus. U.S. Xpress is ready to bring motivated drivers into a dedicated role where hard work turns into real rewards. This position involves driver unloading utilizing rollers, which is why you’ll be paid at top tier rates—$0.75 CPM, plus unload pay. You’ll run predictable routes delivering everyday household essentials that keep communities across America stocked and moving. On this dedicated route, you’ll enjoy consist…",full_time,-86.087069,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,Adzuna::API::Response::Location,"Salem, Washington County","['US', 'Indiana', 'Washington County', 'Salem']",U.S. Xpress - Dedicated,Adzuna::API::Response::Company
0,39.91956,70000.0,5891874417,2026-09-20T12:07:56Z,,Class A CDL Company Driver - 1-5mo EXP Required - Dedicated - Dry Van - $70k per year - U.S. Xpress - Dedicated,Adzuna::API::Response::Job,0.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTEw3X05oTzE4UkdtMWFsdmN0eWpXQSIsImkiOiI1ODkxODc0NDE3In0.k5om_oYq-WSeIYLPthkZEkpt04eiSROguamJmfOEvKY,https://www.adzuna.com/land/ad/5891874417?se=LL7_NhO18RGm1alvctyjWA&utm_medium=api&utm_source=abfa41a4&v=87C72D79FAB2E5C15B13CB5D9D69598DF72750D2,"CDL-A DEDICATED COMPANY TRUCK DRIVERS OPPORTUNITIES. DEDICATED DRIVERS: Great Home Time & Pay Earn up to $70,000 or more annually Bonuses may be available Call and ask for details of routes available in your area. Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents 401(k) Match Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Short-Term and Long-Term Disability Insurance Accident Insurance Hospital Indemnity, …",full_time,-85.34028,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,Adzuna::API::Response::Location,"New Castle, Henry County","['US', 'Indiana', 'Henry County', 'New Castle']",U.S. Xpress - Dedicated,Adzuna::API::Response::Company
