contract_time,latitude,title,salary_is_predicted,__CLASS__,redirect_url,adref,description,id,salary_min,created,longitude,salary_max,company.__CLASS__,company.display_name,category.label,category.__CLASS__,category.tag,location.__CLASS__,location.area,location.display_name,contract_type
,37.378535,SAP Finance Senior Manager,1,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5884925791?se=-FSP1Cyx8RGErbR4kG1BOA&utm_medium=api&utm_source=abfa41a4&v=D7E6BB41E75EF10A93A2E6229A377471202D93BA,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg4NDkyNTc5MSIsInMiOiItRlNQMUN5eDhSR0VyYlI0a0cxQk9BIn0.IIwfgjsermdgttRWkEkmHDep4bfnjZIuQhQ9DETnfO0,"We Are: Accenture’s SAP practice, and we live to see how this can transform the way we live and work. We are the industry-leader for building SAP solutions and we’re curious and always learning. We are assembling a talented team and providing our people with opportunities to gain new skills, training, and experience. SAP technologies power these organizations with modern cloud-based and AI-enabled solutions, and Accenture is the undisputed market leader in this industry. We are continuously exp…",5884925791,311587.66,2026-09-15T12:27:02Z,-122.086585,311587.66,Adzuna::API::Response::Company,Accenture,Consultancy Jobs,Adzuna::API::Response::Category,consultancy-jobs,Adzuna::API::Response::Location,"['US', 'California', 'Santa Clara County', 'Mountain View']","Mountain View, Santa Clara County",
part_time,42.679357,Commercial Driver - Part Time,1,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5884925755?se=-FSP1Cyx8RGErbR4kG1BOA&utm_medium=api&utm_source=abfa41a4&v=EAF5077C542AE3DAC569EDA168C306F69DBAA72A,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg4NDkyNTc1NSIsInMiOiItRlNQMUN5eDhSR0VyYlI0a0cxQk9BIn0.5P6xtBNl1pNr_XTxvg7Q_BoUIny6G3xKEK2dlc3Gdpc,"AutoZone’s store teams are the frontline of WOW! customer service, ensuring that customers find the right parts and solutions for their automotive needs. Store employees maintain well-stocked inventory, assist customers with product selection, and provide expert advice to enhance the shopping experience. They play a vital role in driving sales, maintaining store operations, and fostering a positive, knowledgeable retail environment. Be part of an energizing culture rooted in people and a commit…",5884925755,31806.26,2026-09-15T12:27:02Z,-73.808983,31806.26,Adzuna::API::Response::Company,AutoZone,Part time Jobs,Adzuna::API::Response::Category,part-time-jobs,Adzuna::API::Response::Location,"['US', 'New York', 'Albany County', 'Ny State Campus']","Ny State Campus, Albany County",
full_time,33.683414,"Software Engineer, Strategic Defense",1,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5884925796?se=-FSP1Cyx8RGErbR4kG1BOA&utm_medium=api&utm_source=abfa41a4&v=CD118C04AA71BF4F2AA592CC04449F962C186F2A,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg4NDkyNTc5NiIsInMiOiItRlNQMUN5eDhSR0VyYlI0a0cxQk9BIn0.TZm3FvYQyTGtTHKoIEW_MNYyl-IRmWoB5aSXyNtvB4c,"Anduril Industries is a defense technology company with a mission to transform U.S. and allied military capabilities with advanced technology. By bringing the expertise, technology, and business model of the 21st century’s most innovative companies to the defense industry, Anduril is changing how military systems are designed, built and sold. Anduril’s family of systems is powered by Lattice OS, an AI-powered operating system that turns thousands of data streams into a realtime, 3D command and …",5884925796,137399.03,2026-09-15T12:27:02Z,-117.907324,137399.03,Adzuna::API::Response::Company,Anduril Industries,Engineering Jobs,Adzuna::API::Response::Category,engineering-jobs,Adzuna::API::Response::Location,"['US', 'California', 'Orange County', 'Costa Mesa']","Costa Mesa, Orange County",
part_time,47.429607,Senior Actuarial Analyst,1,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5884925764?se=-FSP1Cyx8RGErbR4kG1BOA&utm_medium=api&utm_source=abfa41a4&v=4BCF1861DC7E5EB3D4F73F667873AE8BD3CC8273,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg4NDkyNTc2NCIsInMiOiItRlNQMUN5eDhSR0VyYlI0a0cxQk9BIn0.U0PTUn5akZyKz1S_qYVcvCjs-ByhGEU-qE5horWNrOQ,"Position Purpose: Assist in financial analysis, pricing, and risk assessment to estimate outcomes. As part of the Vendor Analytics team, this role supports Value-Based Care (VBC) initiatives through contract modeling, healthcare analytics, and financial performance analysis. Key Details: Fully remote within the Continental U.S. Requires actuarial experience and demonstrated progress toward an actuarial credential through successful completion of actuarial exams (Rule of 5). Healthcare experienc…",5884925764,127896.42,2026-09-15T12:27:02Z,-100.185536,127896.42,Adzuna::API::Response::Company,Centene Corporation,Accounting & Finance Jobs,Adzuna::API::Response::Category,accounting-finance-jobs,Adzuna::API::Response::Location,"['US', 'North Dakota']","North Dakota, US",
,33.909477,Community Outreach/Business Development Specialist,1,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5884925821?se=-FSP1Cyx8RGErbR4kG1BOA&utm_medium=api&utm_source=abfa41a4&v=580A69B4D84C191B6340DCCA6A3FA60C026A37D2,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiLUZTUDFDeXg4UkdFcmJSNGtHMUJPQSIsImkiOiI1ODg0OTI1ODIxIn0.GNc4pdMNEVCrD--X5G1dHgdY3PU5N3kKHVy0z_doPB4,"For over 30 years, Angi has powered the future of the home services industry, creating an environment where homeowners and pros benefit from more jobs done well. For homeowners, our platform is a reliable way to find skilled pros. For pros, we're a reliable business partner who helps them find the winnable work they want, when they want. Global company with 9 brands in 8 countries and employees worldwide Homeowners have turned to us for 300 million home projects and counting Angi is seeking a h…",5884925821,73696.34,2026-09-15T12:27:02Z,-80.93462,73696.34,Adzuna::API::Response::Company,Angi,Sales Jobs,Adzuna::API::Response::Category,sales-jobs,Adzuna::API::Response::Location,"['US', 'South Carolina']","South Carolina, US",
,,"Certified Medical Assistant ($5,000 Sign-On Bonus)",1,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5884925724?se=-FSP1Cyx8RGErbR4kG1BOA&utm_medium=api&utm_source=abfa41a4&v=4E1924B7E0440BBCD76B46633991AF684227851C,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg4NDkyNTcyNCIsInMiOiItRlNQMUN5eDhSR0VyYlI0a0cxQk9BIn0.P5wJ1yV9jS6DyhG1mXeVTCz_55tuRXXThm5fuMXFDHM,"Workforce Classification: On-site Kinwell was founded on the principle of personalized, whole-hearted care for every patient. We believe the best healthcare is a conversation, and one that includes nutrition, fitness, sleep, and behavioral health. Our Clinicians and Clinic Support staff drive real change in their patient’s well-being. Along the way, we are setting a new standard for primary care, making it more accessible, impactful, and holistic. We are dedicated to building great places to wo…",5884925724,73194.34,2026-09-15T12:27:02Z,,73194.34,Adzuna::API::Response::Company,Kinwell,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,Adzuna::API::Response::Location,['US'],US,
,37.463334,"Software Engineer III, Mobile",1,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5884925798?se=-FSP1Cyx8RGErbR4kG1BOA&utm_medium=api&utm_source=abfa41a4&v=01BC9D283746EFF276E9693CEB913E903BCE98AF,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiLUZTUDFDeXg4UkdFcmJSNGtHMUJPQSIsImkiOiI1ODg0OTI1Nzk4In0.Hl-IkFqiGBq4r5UvzTnNB2RRxOQnqIfjntIxoT_keG8,"WHAT IS BOX? Box (NYSE:BOX) is the leader in Intelligent Content Management. Our platform enables organizations to fuel collaboration, manage the entire content lifecycle, secure critical content, and transform business workflows with enterprise AI. We help companies thrive in the new AI-first era of business. Founded in 2005, Box simplifies work for leading global organizations, including JLL, Morgan Stanley, and Nationwide. Box is headquartered in Redwood City, CA, with offices across the Uni…",5884925798,108025.88,2026-09-15T12:27:02Z,-122.240826,108025.88,Adzuna::API::Response::Company,Box,IT Jobs,Adzuna::API::Response::Category,it-jobs,Adzuna::API::Response::Location,"['US', 'California', 'San Mateo County', 'Redwood City']","Redwood City, San Mateo County",
full_time,28.541666,SALES ASSOCIATE -MILLENIA,1,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5884925710?se=-FSP1Cyx8RGErbR4kG1BOA&utm_medium=api&utm_source=abfa41a4&v=E05304EFE58323EA307BCDD0F264F89A00CD5EB0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg4NDkyNTcxMCIsInMiOiItRlNQMUN5eDhSR0VyYlI0a0cxQk9BIn0.aamrddLruuToQJrH4bqKjYO7j4bmu2N0XOeJHqQjRks,"Who We Are… With over 50 years of experience, and several CITY HOME and Ashley HomeStore showrooms and distribution centers throughout Florida, CITY HOME continues to be recognized as a top furniture company in South Florida and nationwide. By joining CITY HOME, you become part of a family-spirited organization that is focused on you! With planned local growth, plus growth in new markets over the next several years, the CITY HOME team is excited about the future. Join our fun, family-spirited t…",5884925710,57330.98,2026-09-15T12:27:02Z,-81.375686,57330.98,Adzuna::API::Response::Company,CITY Furniture,Sales Jobs,Adzuna::API::Response::Category,sales-jobs,Adzuna::API::Response::Location,"['US', 'Florida', 'Orange County', 'Orlando']","Orlando, Orange County",
,41.439774,Store Asset Protection Associate,1,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5884925813?se=-FSP1Cyx8RGErbR4kG1BOA&utm_medium=api&utm_source=abfa41a4&v=C9E5D6676B11C5BFE549398426761A87635667BC,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg4NDkyNTgxMyIsInMiOiItRlNQMUN5eDhSR0VyYlI0a0cxQk9BIn0.NplkzvjgO9yevFAd0VXN6nqmRCdun-_kNCPcUktqpq0,"At Five Below our growth is a result of the people who embrace our purpose: We know life is way better when you are free to Let Go & Have Fun in an amazing experience, filled with unlimited possibilities, priced so low, you can always say yes to the newest, coolest stuff! Just ask any of our over 20,000 associates who work at Five Below and they’ll tell you there’s no other place like it. It all starts with our purpose and then, The Five Below Way, which is our values and behaviors that each an…",5884925813,30257.03,2026-09-15T12:27:02Z,-81.73541,30257.03,Adzuna::API::Response::Company,Five Below,Retail Jobs,Adzuna::API::Response::Category,retail-jobs,Adzuna::API::Response::Location,"['US', 'Ohio', 'Cuyahoga County', 'Brooklyn']","Brooklyn, Cuyahoga County",
,42.503468,Medical Storekeeper,1,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5884925815?se=-FSP1Cyx8RGErbR4kG1BOA&utm_medium=api&utm_source=abfa41a4&v=DAC5E1D3E3F2D4CFF6D6EC4391F97B9B015800BE,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg4NDkyNTgxNSIsInMiOiItRlNQMUN5eDhSR0VyYlI0a0cxQk9BIn0.et7P4LBEUIshzMdYU2PTL0Xs7M5JrsZO1Lk93xP02hg,"Values & Innovation At Under Armour, we are committed to empowering those who strive for more, and the company's values - Act Sustainably, Celebrate the Wins, Fight on Together, Love Athletes and Stand for Equality - serve as both a roadmap for our teams and the qualities expected of every teammate. Our pursuit of better begins with innovation and with our team's mission of being the best. That means developing, delivering, and selling the state-of-the-art products and digital tools that make t…",5884925815,40708.61,2026-09-15T12:27:02Z,-73.202113,40708.61,Adzuna::API::Response::Company,Under Armour,Retail Jobs,Adzuna::API::Response::Category,retail-jobs,Adzuna::API::Response::Location,"['US', 'Massachusetts', 'Berkshire County', 'Berkshire']","Berkshire, Berkshire County",
,37.359662,Registered Nurse (PRN) Rehabilitation,1,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5884925811?se=-FSP1Cyx8RGErbR4kG1BOA&utm_medium=api&utm_source=abfa41a4&v=8A0283EA829BAD95FF16E611D15B06BFCB7F9EC6,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg4NDkyNTgxMSIsInMiOiItRlNQMUN5eDhSR0VyYlI0a0cxQk9BIn0.1jsG-OnsIgsFrcCAS3-xss11Ny8A03foFJYqibrwnY0,"Registered Nurse (PRN) Rehabilitation Job Type: FTE | Varied Pay Range: $32.00-$47.55 per hour Your experience matters Centra Rehabilitation Hospital is part of Lifepoint Health, a diversified healthcare delivery network with facilities coast to coast. We are driven by a profound commitment to prioritize your well-being so you can provide exceptional care to others. By joining our team, you’re embracing a vital mission dedicated to making communities healthier ®. Join us on this meaningful jour…",5884925811,81046.95,2026-09-15T12:27:02Z,-79.157034,81046.95,Adzuna::API::Response::Company,Lifepoint Health,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,Adzuna::API::Response::Location,"['US', 'Virginia', 'Lynchburg City', 'Lynchburg']","Lynchburg, Lynchburg City",
,41.368092,"Summer Intern, Process Engineer",1,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5884925731?se=-FSP1Cyx8RGErbR4kG1BOA&utm_medium=api&utm_source=abfa41a4&v=0E1C67E2C217D7953B9849A8B9B1F3A49E8F1154,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiLUZTUDFDeXg4UkdFcmJSNGtHMUJPQSIsImkiOiI1ODg0OTI1NzMxIn0.bEm_Ic8GX8M2XLV_rjMKS1dzSZp-jGZ3nb6-W5XSJHE,"Creating Peace of Mind by Pioneering Safety and Security At Allegion, we help keep the people you know and love safe and secure where they live, work and visit. With more than 40 brands, 14,000 employees globally and products sold in 130 countries, we specialize in security around the doorway and beyond. Additionally, Allegion is proud to be recognized with the 2026 Gallup Exceptional Workplace Award (GEWA) for the third consecutive year, earning distinction in both the employee engagement and …",5884925731,72252.45,2026-09-15T12:27:02Z,-89.464815,72252.45,Adzuna::API::Response::Company,Allegion,Engineering Jobs,Adzuna::API::Response::Category,engineering-jobs,Adzuna::API::Response::Location,"['US', 'Illinois', 'Bureau County', 'Princeton']","Princeton, Bureau County",contract
part_time,45.177778,Care Attendant,1,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5884925739?se=-FSP1Cyx8RGErbR4kG1BOA&utm_medium=api&utm_source=abfa41a4&v=D9749FF7A2A8C9FB81669119AE2088D2D0361198,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg4NDkyNTczOSIsInMiOiItRlNQMUN5eDhSR0VyYlI0a0cxQk9BIn0.vk9og4R68bkRpmX27-kCu4E7o-V9FfshkQtqCMGiwYc,"Park View Assisted Living , a Cassia community, is hiring dependable, compassionate Care Attendants to join our team! This is a great opportunity for those seeking entry-level work or wanting to learn and grow in a healthcare setting. No experience is needed as we will provide training to set you up for success. As a Care Attendant at Park View Assisted Living, you will provide person-centered care to our residents, supporting them with their Activities of Daily Living (ADLs) and medication adm…",5884925739,36618.83,2026-09-15T12:27:02Z,-93.872222,36618.83,Adzuna::API::Response::Company,Cassia,Social work Jobs,Adzuna::API::Response::Category,social-work-jobs,Adzuna::API::Response::Location,"['US', 'Minnesota', 'Wright County', 'Buffalo']","Buffalo, Wright County",permanent
,34.250636,Membership Sales Associate,1,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5884925795?se=-FSP1Cyx8RGErbR4kG1BOA&utm_medium=api&utm_source=abfa41a4&v=D476F970F7A0C853D407CDA2C99B6C2C46913799,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg4NDkyNTc5NSIsInMiOiItRlNQMUN5eDhSR0VyYlI0a0cxQk9BIn0.1t-gnWsSGf7VZWLm5gIxWR8pC5vKqape8fQUaifkwn4,"Are you passionate about health and wellness? Are you naturally confident and outgoing? If so, you need to join the member service team at our upscale sauna studio! We are looking for positive, confident, results-oriented team members who love to connect with people. Here's why you want to work here: Hourly Pay  Commission  Bonuses  Free IR Sauna Membership We believe in a fun, upbeat environment We believe in flexible schedules and opportunities for advancement We believe in personal and profe…",5884925795,21154.99,2026-09-15T12:27:02Z,-118.61481,21154.99,Adzuna::API::Response::Company,Perspire Sauna Studio of Porter Ranch,Sales Jobs,Adzuna::API::Response::Category,sales-jobs,Adzuna::API::Response::Location,"['US', 'California', 'Los Angeles County', 'Chatsworth']","Chatsworth, Los Angeles County",
part_time,33.829187,Member Specialist - Part time,1,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5884925814?se=-FSP1Cyx8RGErbR4kG1BOA&utm_medium=api&utm_source=abfa41a4&v=DB0D0296C3DF8C0472D4D80F882D41D3A9C4335D,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiLUZTUDFDeXg4UkdFcmJSNGtHMUJPQSIsImkiOiI1ODg0OTI1ODE0In0.eDnTJTOgJYtGqDVDJK_q4xlqARDYKxeuVps79k8m8lw,"Who We Are Saltbox is on a mission to simplify the hardest parts of running an eCommerce business. Our purpose-built spaces serve as modern headquarters for small to medium-sized businesses in industries like Fashion & Apparel, Health & Beauty, Electronics, and Household Goods. We offer a powerful combination of flexible warehouse suites, offices, and on-site logistics support that empower entrepreneurs to scale with confidence What You’ll Do As a Member Specialist, you'll wear many hats—from f…",5884925814,27660.6,2026-09-15T12:27:02Z,-118.316971,27660.6,Adzuna::API::Response::Company,Saltbox,Part time Jobs,Adzuna::API::Response::Category,part-time-jobs,Adzuna::API::Response::Location,"['US', 'California', 'Los Angeles County', 'Torrance']","Torrance, Los Angeles County",
,35.631186,Independent Gill Net Technician,1,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5884925817?se=OISX1Syx8RGEx_5DqbUvug&utm_medium=api&utm_source=abfa41a4&v=892E6883F18025EF86860BC60306B84F9C97FEC9,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiT0lTWDFTeXg4UkdFeF81RHFiVXZ1ZyIsImkiOiI1ODg0OTI1ODE3In0.TDipVAnRuHR6iPCPhUXNe0Qs5XoJKNeX_kA8Qu3eNAw,Agency Dept of Environmental Quality Division Marine Fisheries Job Classification Title Environmental Technician I (S) Position Number 65026103 Grade NC04 About Us The primary mission of the North Carolina Department of Environmental Quality (DEQ) is to provide science-based environmental stewardship for the health and prosperity of all North Carolinians. The North Carolina Department of Environmental Quality (DEQ) is the lead stewardship agency for the protection of North Carolina's environmen…,5884925817,44199.57,2026-09-15T12:27:02Z,-79.472486,44199.57,Adzuna::API::Response::Company,State of North Carolina,Scientific & QA Jobs,Adzuna::API::Response::Category,scientific-qa-jobs,Adzuna::API::Response::Location,"['US', 'North Carolina']","North Carolina, US",
part_time,42.354856,Facility Attendant I | Part-time,1,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5884925766?se=OISX1Syx8RGEx_5DqbUvug&utm_medium=api&utm_source=abfa41a4&v=88D253B13E1204BB2CE20F3C7BC6F709D1E362A6,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg4NDkyNTc2NiIsInMiOiJPSVNYMVN5eDhSR0V4XzVEcWJVdnVnIn0.MIE4AzdXcMJWg3ZsjrviAvo1Th94R9G83JwM6AasDHk,"Description Backed by Callaway Golf and Danny Meyer’s Enlightened Hospitality Investments , Five Iron blends world-class technology with hospitality-driven service across its sports bars, restaurants, and entertainment venues. With 35 locations open and more than 50 in the pipeline worldwide, the brand is expanding its reach while remaining rooted in innovation, inclusivity, and community connection. We are seeking morning/afternoon Guest services specialists (we call that a “Golf Attendant”). …",5884925766,47905.62,2026-09-15T12:27:02Z,-71.066119,47905.62,Adzuna::API::Response::Company,Five Iron Golf Boston LLC,Part time Jobs,Adzuna::API::Response::Category,part-time-jobs,Adzuna::API::Response::Location,"['US', 'Massachusetts', 'Suffolk County', 'Boston']","Boston, Suffolk County",
full_time,40.787878,Florham Park - Digital Assurance & Transparency (DAT) - Intern - Summer 2028 - Destination CPA,1,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5884925725?se=OISX1Syx8RGEx_5DqbUvug&utm_medium=api&utm_source=abfa41a4&v=4BFC807219DC13B1CF4C007AC34BF29F4C3B9944,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg4NDkyNTcyNSIsInMiOiJPSVNYMVN5eDhSR0V4XzVEcWJVdnVnIn0.jrY8uk373TdQoYCueIr2ZzvpDrd77FyUP87GhAUVDKI,"Industry/Sector Not Applicable Specialism Assurance Management Level Intern/Trainee Job Description & Summary The Opportunity As a Florham Park - DAT - Intern, you will engage in a dynamic learning environment, supporting our teams in delivering digital assurance services. Within our Assurance practice, you will gain exposure to financial reporting and decision-making processes, contributing to projects that uphold transparency and compliance with regulatory requirements. This role offers a uni…",5884925725,67832.25,2026-09-15T12:27:02Z,-74.388207,67832.25,Adzuna::API::Response::Company,PwC,Accounting & Finance Jobs,Adzuna::API::Response::Category,accounting-finance-jobs,Adzuna::API::Response::Location,"['US', 'New Jersey', 'Morris County', 'Florham Park']","Florham Park, Morris County",contract
full_time,,PLT Curing Pre-Cure Prep (PCP) - Illinois,1,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5884925721?se=OISX1Syx8RGEx_5DqbUvug&utm_medium=api&utm_source=abfa41a4&v=6716054C2A08EDA75E9A8DE3D1D6AB1A876E7190,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg4NDkyNTcyMSIsInMiOiJPSVNYMVN5eDhSR0V4XzVEcWJVdnVnIn0.5cITuja6vPflKYpYyRRYAGCU9ZSD68-mdDrv0GcMU9M,"Company Description Continental is a leading tire manufacturer and industry specialist that develops and produces sustainable, safe and convenient solutions for automotive manufacturers as well as industrial and end customers worldwide. Founded in 1871, the company generated sales of €19.7 billion in 2025 and currently employs around 78,000 people in 54 countries and markets. Job Description Set-up and inspect dry ice machine Inspect mold, press, and surrounding area for hazards Operate fork-li…",5884925721,65851.26,2026-09-15T12:27:02Z,,65851.26,Adzuna::API::Response::Company,Continental,Engineering Jobs,Adzuna::API::Response::Category,engineering-jobs,Adzuna::API::Response::Location,['US'],US,
full_time,34.172844,Project Manager,1,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5884925797?se=OISX1Syx8RGEx_5DqbUvug&utm_medium=api&utm_source=abfa41a4&v=7937B0EBF515469F2B2923C148598F19CFB7C2F0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg4NDkyNTc5NyIsInMiOiJPSVNYMVN5eDhSR0V4XzVEcWJVdnVnIn0.ayW5FU4VOSnqJKo28VYaW92BteSzH9gPfngi0y294K4,"It's fun to work in a company where people truly BELIEVE in what they're doing! We're committed to bringing passion and customer focus to the business. Performs project management duties including initiating, planning, executing, monitoring, controlling, and closing phases of various projects. Serves as a liaison with contractors, consultants and other city departments. Applicants are required to attach a resume. Anticipated Start Date: On or after October 5, 2026. ESSENTIAL FUNCTIONS: Essentia…",5884925797,80877.86,2026-09-15T12:27:02Z,-83.292006,80877.86,Adzuna::API::Response::Company,City of Goldsboro,Trade & Construction Jobs,Adzuna::API::Response::Category,trade-construction-jobs,Adzuna::API::Response::Location,"['US', 'Georgia', 'Madison County', 'Ila']","Ila, Madison County",contract
,26.237305,Apartment Technician - Boca,1,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5884925770?se=OISX1Syx8RGEx_5DqbUvug&utm_medium=api&utm_source=abfa41a4&v=646888DF244606225F5FAF8BA2DFAFFF8A9F3215,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiT0lTWDFTeXg4UkdFeF81RHFiVXZ1ZyIsImkiOiI1ODg0OTI1NzcwIn0.3gwLXYkcVYf18qoiBTnZDeh6ACyIjkbWU9Z89zgeHRA,"Based in Orlando, Florida, Massey Services is one of the nation’s largest and most respected service companies, with a history of providing quality service for more than three decades. Celebrating consecutive years of profitable growth since 1985, Massey Services and its subsidiary organizations employ over 2,800 team members and operate over 2,400 vehicles that provide Residential and Commercial Pest Prevention, Termite Protection, Landscape and Irrigation Services to over 800,000 customers fr…",5884925770,37661.77,2026-09-15T12:27:02Z,-80.114941,37661.77,Adzuna::API::Response::Company,"Massey Services, Inc.",Other/General Jobs,Adzuna::API::Response::Category,other-general-jobs,Adzuna::API::Response::Location,"['US', 'Florida', 'Broward County', 'Pompano Beach']","Pompano Beach, Broward County",
,33.909477,"Senior Manager, Product Telemetry & Analytics",1,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5884925790?se=OISX1Syx8RGEx_5DqbUvug&utm_medium=api&utm_source=abfa41a4&v=261A392EDD87EA23EDD8F8F9E0B23117FD1E9A5B,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiT0lTWDFTeXg4UkdFeF81RHFiVXZ1ZyIsImkiOiI1ODg0OTI1NzkwIn0.hzRCcZM2l3Egw3-RCslEcdRY-O__SASctCLwCYGJu9Q,"Meet the Moment with Alteryx We're living through a once-in-a-generation shift in how work gets done. Data, automation, and AI are quickly becoming the center of every business decision - and Alteryx is leading the transformation. No matter your role, the work you do will help organizations move faster, see more clearly, and tackle questions that used to feel impossible. We are hiring a Senior Manager, Product Telemetry & Analytics to lead the team behind how Alteryx understands product usage a…",5884925790,104476.84,2026-09-15T12:27:02Z,-80.93462,104476.84,Adzuna::API::Response::Company,Alteryx,IT Jobs,Adzuna::API::Response::Category,it-jobs,Adzuna::API::Response::Location,"['US', 'South Carolina']","South Carolina, US",
full_time,28.619444,INVESTIGATION SPECIALIST I (OPBI) - 60057479,1,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5884925786?se=OISX1Syx8RGEx_5DqbUvug&utm_medium=api&utm_source=abfa41a4&v=56667990F152843EC98392E418F7E74AF904EED6,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiT0lTWDFTeXg4UkdFeF81RHFiVXZ1ZyIsImkiOiI1ODg0OTI1Nzg2In0.-g5khu-tPQ0YUHOWOqrCT7vNNKyVD3bU3zKv-iiSlCc,"Requisition No: 883553 Agency: Children and Families Working Title: INVESTIGATION SPECIALIST I (OPBI) - 60057479 Pay Plan: Career Service Position Number: 60057479 Salary: $41,639.37, in accordance with DCF salary policy Posting Closing Date: 09/25/2026 Total Compensation Estimator Tool This is an Open Standard opportunity. Investigation Specialist I Department of Children and Families THIS IS A STATEWIDE VACANCY – POSITION LOCATION WILL BE DETERMINED BY SELECTED CANDIDATE LOCATION. MULTIPLE PO…",5884925786,47248.54,2026-09-15T12:27:02Z,-81.442571,47248.54,Adzuna::API::Response::Company,State of Florida,Customer Services Jobs,Adzuna::API::Response::Category,customer-services-jobs,Adzuna::API::Response::Location,"['US', 'Florida', 'Orange County', 'Lockhart']","Lockhart, Orange County",
,,"Manager, Physical Security",1,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5884925738?se=OISX1Syx8RGEx_5DqbUvug&utm_medium=api&utm_source=abfa41a4&v=009DEFF0E80CD3B2B173BED874CE29FBD8EE4D36,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiT0lTWDFTeXg4UkdFeF81RHFiVXZ1ZyIsImkiOiI1ODg0OTI1NzM4In0.SjCMUactrpMandNFXFJWNnasgB7FExW2w0LaetjJagM,"Job Type: Regular R3544 Manager, Physical Security Overview The Manager, Physical Security is responsible for physical security and across all RAND locations. The Physical Security program includes general plant protection, emergency response, access control, fire and intrusion detection, and video surveillance systems augmented by a contract security officer force. The Manager, Physical Security advises the company on regulatory compliance with federal, state, and local regulations, including …",5884925738,131936.16,2026-09-15T12:27:02Z,,131936.16,Adzuna::API::Response::Company,RAND,Customer Services Jobs,Adzuna::API::Response::Category,customer-services-jobs,Adzuna::API::Response::Location,"['US', 'Washington, D.C.', 'Washington']","Washington, Washington, D.C.",
