__CLASS__,adref,redirect_url,latitude,longitude,contract_type,id,created,title,contract_time,salary_min,salary_max,description,salary_is_predicted,category.tag,category.__CLASS__,category.label,location.__CLASS__,location.display_name,location.area,company.__CLASS__,company.display_name
Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwNTI4MDc1NyIsInMiOiJkSkJtUzhrODhSRzdtdG9WdktteEd3In0.SBLolQcmiFJJEUV3OYKruSan9cE4EBJeFNUHTpcZ8aU,https://www.adzuna.com/land/ad/5705280757?se=dJBmS8k88RG7mtoVvKmxGw&utm_medium=api&utm_source=abfa41a4&v=19B6DEFD7275C6A2E086BC06D9570A83FBEC9AEC,39.06252,-94.71774,,5705280757,2026-04-20T10:42:36Z,Assistant Manager - Urgently Hiring,,38159.28,38159.28,"Flynn Group entered the Panera system in 2015 with the acquisition of 47 cafes. Since then, we have more than tripled in size to become the 2nd largest Panera franchisee in the world and continue to grow by building new stores and acquiring other franchise operators. Flynn Panera is a franchisee of Panera Bread. Flynn Panera is built on a decentralized business model, which means that each geographic area is led by a Market Leader. Reporting to the ML are Area Directors, who are multiple unit o…",1,hospitality-catering-jobs,Adzuna::API::Response::Category,Hospitality & Catering Jobs,Adzuna::API::Response::Location,"Shawnee Mission, Johnson County","['US', 'Kansas', 'Johnson County', 'Shawnee Mission']",Adzuna::API::Response::Company,Panera Bread - Leawood
Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZEpCbVM4azg4Ukc3bXRvVnZLbXhHdyIsImkiOiI1NzA1MjgwNzIxIn0.74ycFGTarFFDqJu0K60f8T68y3H5spBBEQsURLTHRZM,https://www.adzuna.com/details/5705280721?utm_medium=api&utm_source=abfa41a4,33.747434,-84.388176,,5705280721,2026-04-20T10:42:36Z,CDL-A Owner Operator - 6mo EXP Required - Local - Intermodal - $2k - $2.5k per week - Universal Logistics,full_time,104000.0,130000.0,"Seeking Owner Operators in Atlanta, GA!. Atlanta Georgia Contractor Pay: Up to $550.00 per day Job description: Universal Intermodal services all major US Ports and intermodal Rail Ramps and offers domestic door-to-door drayage to and from Ports, Rails, and Customer Facilities. We operate from 40 terminals and eight container yards. We provide Chassis, Containers, Drayage, and Services for Imports, Exports, and Domestic moves. We are currently interested in hiring multiple skilled Owner/Operato…",0,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,Adzuna::API::Response::Location,"Northlake, DeKalb County","['US', 'Georgia', 'DeKalb County', 'Northlake']",Adzuna::API::Response::Company,Universal Logistics
Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZEpCbVM4azg4Ukc3bXRvVnZLbXhHdyIsImkiOiI1NzA1MjgwNzI5In0.Aqj45915swle03d2KOaYsMkaSA1y5Oo6wB6db7U-JG0,https://www.adzuna.com/details/5705280729?utm_medium=api&utm_source=abfa41a4,28.541508,-81.374139,,5705280729,2026-04-20T10:42:36Z,CDL-A Owner Operator - 6mo EXP Required - Local - Intermodal - Universal Logistics,full_time,84436.64,84436.64,"Partnering with CDL-A Owner Operators in Jacksonville, FL. Jacksonville Florida Contractor Pay: Up to $800.00 per day Job description: HOME DAILY/LIGHT TOUCH FREIGHT Company Overview: We are currently looking for skilled Owner/Operator Truck Drivers to join our dynamic team at our terminal in the Jacksonville, FL area. This position is vital for ensuring the safe and timely delivery of freight across designated routes. As a Truck Driver, you will play an essential role in maintaining our reputa…",1,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,Adzuna::API::Response::Location,"Orlando, Orange County","['US', 'Florida', 'Orange County', 'Orlando']",Adzuna::API::Response::Company,Universal Logistics
Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZEpCbVM4azg4Ukc3bXRvVnZLbXhHdyIsImkiOiI1NzA1MjgwNzM5In0.G2oui-y039cQJaIK-xMdjd3Ee28Y_LX39mPlRuPmHWs,https://www.adzuna.com/details/5705280739?utm_medium=api&utm_source=abfa41a4,28.03877,-81.915024,,5705280739,2026-04-20T10:42:36Z,Local Truck Driver Owner Operator - 6mo EXP Required - Intermodal - Universal Logistics,full_time,79500.74,79500.74,"Partnering with CDL-A Owner Operators in Jacksonville, FL. Jacksonville Florida Contractor Pay: Up to $800.00 per day Job description: HOME DAILY/LIGHT TOUCH FREIGHT Company Overview: We are currently looking for skilled Owner/Operator Truck Drivers to join our dynamic team at our terminal in the Jacksonville, FL area. This position is vital for ensuring the safe and timely delivery of freight across designated routes. As a Truck Driver, you will play an essential role in maintaining our reputa…",1,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,Adzuna::API::Response::Location,"Lakeland, Polk County","['US', 'Florida', 'Polk County', 'Lakeland']",Adzuna::API::Response::Company,Universal Logistics
Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwNTI4MDc2MiIsInMiOiJkSkJtUzhrODhSRzdtdG9WdktteEd3In0.A8z9orCz8xeZNTm9ygNe-zUr4ddj6sUpKKMGkTzzjTU,https://www.adzuna.com/details/5705280762?utm_medium=api&utm_source=abfa41a4,28.03877,-81.915024,,5705280762,2026-04-20T10:42:36Z,CDL-A Owner Operator - 6mo EXP Required - Local - Intermodal - Universal Logistics,full_time,79446.02,79446.02,"Partnering with CDL-A Owner Operators in Jacksonville, FL. Jacksonville Florida Contractor Pay: Up to $800.00 per day Job description: HOME DAILY/LIGHT TOUCH FREIGHT Company Overview: We are currently looking for skilled Owner/Operator Truck Drivers to join our dynamic team at our terminal in the Jacksonville, FL area. This position is vital for ensuring the safe and timely delivery of freight across designated routes. As a Truck Driver, you will play an essential role in maintaining our reputa…",1,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,Adzuna::API::Response::Location,"Lakeland, Polk County","['US', 'Florida', 'Polk County', 'Lakeland']",Adzuna::API::Response::Company,Universal Logistics
Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwNTI4MDc0MSIsInMiOiJkSkJtUzhrODhSRzdtdG9WdktteEd3In0.yKAuwmhLqKqZiFuR--tvy3ZsFny7a31cmlQymS52xU4,https://www.adzuna.com/details/5705280741?utm_medium=api&utm_source=abfa41a4,28.03877,-81.915024,,5705280741,2026-04-20T10:42:36Z,Truck Driver Owner Operator - 6mo EXP Required - Local - Intermodal - Universal Logistics,full_time,79500.74,79500.74,"Partnering with CDL-A Owner Operators in Jacksonville, FL. Jacksonville Florida Contractor Pay: Up to $800.00 per day Job description: HOME DAILY/LIGHT TOUCH FREIGHT Company Overview: We are currently looking for skilled Owner/Operator Truck Drivers to join our dynamic team at our terminal in the Jacksonville, FL area. This position is vital for ensuring the safe and timely delivery of freight across designated routes. As a Truck Driver, you will play an essential role in maintaining our reputa…",1,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,Adzuna::API::Response::Location,"Lakeland, Polk County","['US', 'Florida', 'Polk County', 'Lakeland']",Adzuna::API::Response::Company,Universal Logistics
Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZEpCbVM4azg4Ukc3bXRvVnZLbXhHdyIsImkiOiI1NzA1MjgwNzQ0In0.e1x3PqUqL98kvTCGy2_CRc3w8VspL__doKjtdV5nwUA,https://www.adzuna.com/details/5705280744?utm_medium=api&utm_source=abfa41a4,28.364299,-80.74762,,5705280744,2026-04-20T10:42:36Z,Truck Driver Owner Operator - 6mo EXP Required - Local - Intermodal - Universal Logistics,full_time,72672.75,72672.75,"Partnering with CDL-A Owner Operators in Jacksonville, FL. Jacksonville Florida Contractor Pay: Up to $800.00 per day Job description: HOME DAILY/LIGHT TOUCH FREIGHT Company Overview: We are currently looking for skilled Owner/Operator Truck Drivers to join our dynamic team at our terminal in the Jacksonville, FL area. This position is vital for ensuring the safe and timely delivery of freight across designated routes. As a Truck Driver, you will play an essential role in maintaining our reputa…",1,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,Adzuna::API::Response::Location,"Cocoa, Brevard County","['US', 'Florida', 'Brevard County', 'Cocoa']",Adzuna::API::Response::Company,Universal Logistics
Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZEpCbVM4azg4Ukc3bXRvVnZLbXhHdyIsImkiOiI1NzA1MjgwNzMyIn0.6Ta4EDxu1YSqUGz9mbWX7yC5p_1HYTlTVnM2MVT7UQA,https://www.adzuna.com/land/ad/5705280732?se=dJBmS8k88RG7mtoVvKmxGw&utm_medium=api&utm_source=abfa41a4&v=0C4E9D0BDCD8CE93D53F9515A243E2443C6EE7B8,38.8983,-94.63734,,5705280732,2026-04-20T10:42:36Z,Assistant Manager - Urgently Hiring,,42562.86,42562.86,"Flynn Group entered the Panera system in 2015 with the acquisition of 47 cafes. Since then, we have more than tripled in size to become the 2nd largest Panera franchisee in the world and continue to grow by building new stores and acquiring other franchise operators. Flynn Panera is a franchisee of Panera Bread. Flynn Panera is built on a decentralized business model, which means that each geographic area is led by a Market Leader. Reporting to the ML are Area Directors, who are multiple unit o…",1,hospitality-catering-jobs,Adzuna::API::Response::Category,Hospitality & Catering Jobs,Adzuna::API::Response::Location,"Stanley, Johnson County","['US', 'Kansas', 'Johnson County', 'Stanley']",Adzuna::API::Response::Company,Panera Bread - Leawood
Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwNTI4MDcwOCIsInMiOiJkSkJtUzhrODhSRzdtdG9WdktteEd3In0.WH1cTD7rAim8EYznPyqkS8Ij_8rFTd_Din0j2TVmnE0,https://www.adzuna.com/details/5705280708?utm_medium=api&utm_source=abfa41a4,40.019725,-105.289474,,5705280708,2026-04-20T10:42:36Z,Truck Driver Owner Operator - 2yrs EXP Required - OTR - Ameri-Co Carriers,full_time,300431.22,300431.22,"Looking to Partner with Owner Operators - Long Haul Freight. Proud to be a 100% Owner Operator Fleet CDL-A Owner Operators and Fleet Owners Leasing to Ameri-Co® Carriers is not just another job. Let us show you how your days with us will be the most successful ones! Short and Long Runs covering East to West, North to South and Midwest Regions. We have many options for our Regional and OTR Owner Operators to choose from – drive the routes you love when you partner with Ameri-Co! Regional and Lon…",1,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,Adzuna::API::Response::Location,"Boulder, Boulder County","['US', 'Colorado', 'Boulder County', 'Boulder']",Adzuna::API::Response::Company,Ameri-Co Carriers
Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwNTI4MDcxMSIsInMiOiJkSkJtUzhrODhSRzdtdG9WdktteEd3In0.IdAgqhDOl-7WDRW7KRCObTnHvvO0xW_0_E7eJihOFj0,https://www.adzuna.com/details/5705280711?utm_medium=api&utm_source=abfa41a4,28.03877,-81.915024,,5705280711,2026-04-20T10:42:36Z,Class A CDL Owner Operator - 6mo EXP Required - Local - Intermodal - Universal Logistics,full_time,79721.38,79721.38,"Partnering with CDL-A Owner Operators in Jacksonville, FL. Jacksonville Florida Contractor Pay: Up to $800.00 per day Job description: HOME DAILY/LIGHT TOUCH FREIGHT Company Overview: We are currently looking for skilled Owner/Operator Truck Drivers to join our dynamic team at our terminal in the Jacksonville, FL area. This position is vital for ensuring the safe and timely delivery of freight across designated routes. As a Truck Driver, you will play an essential role in maintaining our reputa…",1,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,Adzuna::API::Response::Location,"Lakeland, Polk County","['US', 'Florida', 'Polk County', 'Lakeland']",Adzuna::API::Response::Company,Universal Logistics
Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwNTI4MDc0NSIsInMiOiJkSkJtUzhrODhSRzdtdG9WdktteEd3In0.3OGri73ZKepLO3RtvFdfzn63DH4tQzpd0ZJsGYIp8gg,https://www.adzuna.com/land/ad/5705280745?se=dJBmS8k88RG7mtoVvKmxGw&utm_medium=api&utm_source=abfa41a4&v=B255B16B32E706AF64346C33208EFCE5F6BF06CF,38.86182,-94.71264,,5705280745,2026-04-20T10:42:36Z,Shift Leader - Urgently Hiring,,36076.29,36076.29,"Panera Bread - Leawood is looking for enthusiastic individuals to join our team in Leawood, KS as full time or part time Shift Leaders. If you like working in a fast paced, fun environment and you are good with people, look no further! Panera Bread - Leawood is the right place for you. Shift Leader Job Essentials: -Must be able to demonstrate you are committed, hard-working, honest and friendly. -Excellent customer service skills -Reliable transportation to and from work (daily) -Ability to wor…",1,hospitality-catering-jobs,Adzuna::API::Response::Category,Hospitality & Catering Jobs,Adzuna::API::Response::Location,"Stanley, Johnson County","['US', 'Kansas', 'Johnson County', 'Stanley']",Adzuna::API::Response::Company,Panera Bread - Leawood
Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwNTI4MDc1MCIsInMiOiJkSkJtUzhrODhSRzdtdG9WdktteEd3In0.IXFv6XDctAY2JDtvGvtHwhuaAvK5BBV3Ejv4IiW8hQA,https://www.adzuna.com/details/5705280750?utm_medium=api&utm_source=abfa41a4,39.984044,-74.321566,,5705280750,2026-04-20T10:42:36Z,Local Truck Driver Owner Operator - 1yr EXP Required - Dry Van - $3k - $5k per week - Crane Freight & Cartage,full_time,116998.47,116998.47," CDL Owner Operators | Earn $3K-$5K Weekly | Fuel Discounts. Job Type Solo Owner Operator Dry Van / Drayage Local Job Overview  NOW HIRING: CDL Owner Operators – South Brunswick NJ (LOCAL DRY VAN & Drayage work)  Looking for serious Owner Operators who want consistent work and strong weekly revenue. If you're ready to run local and get paid well, we want to talk to you. Location: South Brunswick NJ What We Offer: 70% of the load Potential $3,000 – $5,000 per week Our trailer – NO cost to you Fu…",1,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,Adzuna::API::Response::Location,"Manchester, Ocean County","['US', 'New Jersey', 'Ocean County', 'Manchester']",Adzuna::API::Response::Company,Crane Freight & Cartage
Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZEpCbVM4azg4Ukc3bXRvVnZLbXhHdyIsImkiOiI1NzA1MjgwNzY4In0.HVAOjr6f1M5GsRzYwEatpROzZJbQi2pcbWrKVN-ftyc,https://www.adzuna.com/details/5705280768?utm_medium=api&utm_source=abfa41a4,38.2923,-77.49108,,5705280768,2026-04-20T10:42:36Z,Class A CDL Company Driver - 3yrs EXP Required - Local - Dry Van - CVS Health,full_time,71502.41,71502.41,"Hiring CDL-A Truck Drivers in Fredericksburg!. Description We’re building a world of health around every individual — shaping a more connected, convenient and compassionate health experience. At CVS Health®, you’ll be surrounded by passionate colleagues who care deeply, innovate with purpose, hold ourselves accountable and prioritize safety and quality in everything we do. Join us and be part of something bigger – helping to simplify health care one person, one family and one community at a tim…",1,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,Adzuna::API::Response::Location,"Enon, Fredericksburg City","['US', 'Virginia', 'Fredericksburg City', 'Enon']",Adzuna::API::Response::Company,CVS Health
Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwNTI4MDc0NiIsInMiOiJkSkJtUzhrODhSRzdtdG9WdktteEd3In0.nNEET1wZw0dBtXUO5XYjpuYbqd5gNn9cS-ZrNv_RyGY,https://www.adzuna.com/details/5705280746?utm_medium=api&utm_source=abfa41a4,43.665126,-70.294246,,5705280746,2026-04-20T10:42:36Z,Truck Driver Company - 1yr EXP Required - Local - Dry Van - $96.3k per year - Lily Transportation,full_time,0.0,96300.0,"Local CDL Class A Truck Driver. Local CDL Class A Truck Driver Lily Transportation LLC. Has been in business since 1958 and believe our people are our greatest asset. If you’re looking for a Great Opportunity with a Great Company, join the Lily Team today. Local CDL Class A Truck Driver - Here's what you can expect: Annual Average Salary up to $96,300 Overnight delivery of automotive parts to dealerships Annual Average Salary $96,300 For Portsmouth NH location have Day and Night shifts P.M. Sta…",0,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,Adzuna::API::Response::Location,"Portland, Cumberland County","['US', 'Maine', 'Cumberland County', 'Portland']",Adzuna::API::Response::Company,Lily Transportation
Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZEpCbVM4azg4Ukc3bXRvVnZLbXhHdyIsImkiOiI1NzA1MjgwNzY0In0.i32VZGYItuvOwuQBhjHJxbc6_9J5jFGTVuwsUZ7yrgM,https://www.adzuna.com/details/5705280764?utm_medium=api&utm_source=abfa41a4,40.542172,-74.358222,,5705280764,2026-04-20T10:42:36Z,Truck Driver Owner Operator - 1yr EXP Required - Local - Dry Van - $3k - $5k per week - Crane Freight & Cartage,full_time,119169.6,119169.6," CDL Owner Operators | Earn $3K-$5K Weekly | Fuel Discounts. Job Type Solo Owner Operator Dry Van / Drayage Local Job Overview  NOW HIRING: CDL Owner Operators – South Brunswick NJ (LOCAL DRY VAN & Drayage work)  Looking for serious Owner Operators who want consistent work and strong weekly revenue. If you're ready to run local and get paid well, we want to talk to you. Location: South Brunswick NJ What We Offer: 70% of the load Potential $3,000 – $5,000 per week Our trailer – NO cost to you Fu…",1,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,Adzuna::API::Response::Location,"Metuchen, Middlesex County","['US', 'New Jersey', 'Middlesex County', 'Metuchen']",Adzuna::API::Response::Company,Crane Freight & Cartage
Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwNTI4MDcxMCIsInMiOiJkSkJtUzhrODhSRzdtdG9WdktteEd3In0.2X-jaDK1jOTLLYOm5oLBWhprjRk7WVklPA9HO6IJMHU,https://www.adzuna.com/land/ad/5705280710?se=dJBmS8k88RG7mtoVvKmxGw&utm_medium=api&utm_source=abfa41a4&v=C0D8FA0A069364ABB087F11114A0D930C21AC195,38.90112,-94.70778,,5705280710,2026-04-20T10:42:36Z,Shift Leader - Urgently Hiring,,40493.25,40493.25,"Panera Bread - Leawood is looking for enthusiastic individuals to join our team in Leawood, KS as full time or part time Shift Leaders. If you like working in a fast paced, fun environment and you are good with people, look no further! Panera Bread - Leawood is the right place for you. Shift Leader Job Essentials: -Must be able to demonstrate you are committed, hard-working, honest and friendly. -Excellent customer service skills -Reliable transportation to and from work (daily) -Ability to wor…",1,hospitality-catering-jobs,Adzuna::API::Response::Category,Hospitality & Catering Jobs,Adzuna::API::Response::Location,"Quivira, Johnson County","['US', 'Kansas', 'Johnson County', 'Quivira']",Adzuna::API::Response::Company,Panera Bread - Leawood
Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwNTI4MDc1MyIsInMiOiJkSkJtUzhrODhSRzdtdG9WdktteEd3In0.u-mc92xGY9c3MY3wqrJI__hDoN38Q6aoE_gqF_Xl5wE,https://www.adzuna.com/details/5705280753?utm_medium=api&utm_source=abfa41a4,28.364299,-80.74762,,5705280753,2026-04-20T10:42:36Z,CDL-A Owner Operator - 6mo EXP Required - Local - Intermodal - Universal Logistics,full_time,72622.73,72622.73,"Partnering with CDL-A Owner Operators in Jacksonville, FL. Jacksonville Florida Contractor Pay: Up to $800.00 per day Job description: HOME DAILY/LIGHT TOUCH FREIGHT Company Overview: We are currently looking for skilled Owner/Operator Truck Drivers to join our dynamic team at our terminal in the Jacksonville, FL area. This position is vital for ensuring the safe and timely delivery of freight across designated routes. As a Truck Driver, you will play an essential role in maintaining our reputa…",1,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,Adzuna::API::Response::Location,"Cocoa, Brevard County","['US', 'Florida', 'Brevard County', 'Cocoa']",Adzuna::API::Response::Company,Universal Logistics
Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZEpCbVM4azg4Ukc3bXRvVnZLbXhHdyIsImkiOiI1NzA1MjgwNzE0In0.vqRPXcyEfFKGsOaRpFkwM1gUDuX8RHXZsbn4HvV1p_Y,https://www.adzuna.com/land/ad/5705280714?se=dJBmS8k88RG7mtoVvKmxGw&utm_medium=api&utm_source=abfa41a4&v=A337A310723B9395EC342FA44F905A58225DB8E3,38.95662,-94.6821,,5705280714,2026-04-20T10:42:36Z,Shift Manager - Urgently Hiring,,47995.93,47995.93,"Panera Bread - Leawood is currently looking for a full time or part time Shift Manager to join our team in Leawood, KS. Shift Managers keep day to day operations running smoothly by leading their teams to success. A successful Shift Manager will keep everything running smoothly and roll up their sleeves to join their team when needed. Requirements: Managers lead shifts every week, making sure customers get a fast, accurate, friendly experience every visit. A Shift Manager provides leadership to…",1,hospitality-catering-jobs,Adzuna::API::Response::Category,Hospitality & Catering Jobs,Adzuna::API::Response::Location,"Overland, Johnson County","['US', 'Kansas', 'Johnson County', 'Overland']",Adzuna::API::Response::Company,Panera Bread - Leawood
Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZEpCbVM4azg4Ukc3bXRvVnZLbXhHdyIsImkiOiI1NzA1MjgwNzM4In0.kmXLSwJ9HoVCOgu2BvMZd5e911ckGQYBE4aXJFHAdCA,https://www.adzuna.com/details/5705280738?utm_medium=api&utm_source=abfa41a4,28.364299,-80.74762,,5705280738,2026-04-20T10:42:36Z,Local Truck Driver Owner Operator - 6mo EXP Required - Intermodal - Universal Logistics,full_time,72672.75,72672.75,"Partnering with CDL-A Owner Operators in Jacksonville, FL. Jacksonville Florida Contractor Pay: Up to $800.00 per day Job description: HOME DAILY/LIGHT TOUCH FREIGHT Company Overview: We are currently looking for skilled Owner/Operator Truck Drivers to join our dynamic team at our terminal in the Jacksonville, FL area. This position is vital for ensuring the safe and timely delivery of freight across designated routes. As a Truck Driver, you will play an essential role in maintaining our reputa…",1,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,Adzuna::API::Response::Location,"Cocoa, Brevard County","['US', 'Florida', 'Brevard County', 'Cocoa']",Adzuna::API::Response::Company,Universal Logistics
Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZEpCbVM4azg4Ukc3bXRvVnZLbXhHdyIsImkiOiI1NzA1MjgwNzY2In0.Bg5qBgf6uergfQLioe9p6NhYiSKYPQlUPvNsvulxSfU,https://www.adzuna.com/details/5705280766?utm_medium=api&utm_source=abfa41a4,39.95208,-75.16548,,5705280766,2026-04-20T10:42:36Z,Truck Driver Owner Operator - 1yr EXP Required - Local - Dry Van - $3k - $5k per week - Crane Freight & Cartage,full_time,126921.94,126921.94," CDL Owner Operators | Earn $3K-$5K Weekly | Fuel Discounts. Job Type Solo Owner Operator Dry Van / Drayage Local Job Overview  NOW HIRING: CDL Owner Operators – South Brunswick NJ (LOCAL DRY VAN & Drayage work)  Looking for serious Owner Operators who want consistent work and strong weekly revenue. If you're ready to run local and get paid well, we want to talk to you. Location: South Brunswick NJ What We Offer: 70% of the load Potential $3,000 – $5,000 per week Our trailer – NO cost to you Fu…",1,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,Adzuna::API::Response::Location,"Middle East, Philadelphia County","['US', 'Pennsylvania', 'Philadelphia County', 'Middle East']",Adzuna::API::Response::Company,Crane Freight & Cartage
Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZEpCbVM4azg4Ukc3bXRvVnZLbXhHdyIsImkiOiI1NzA1MjgwNzcyIn0.amOrOVY1uk7jbppcHY3rM8VlF_nSLD5Dekkoya_UZVU,https://www.adzuna.com/details/5705280772?utm_medium=api&utm_source=abfa41a4,39.95208,-75.16548,,5705280772,2026-04-20T10:42:36Z,CDL-A Owner Operator - 1yr EXP Required - Local - Dry Van - $3k - $5k per week - Crane Freight & Cartage,full_time,126826.59,126826.59," CDL Owner Operators | Earn $3K-$5K Weekly | Fuel Discounts. Job Type Solo Owner Operator Dry Van / Drayage Local Job Overview  NOW HIRING: CDL Owner Operators – South Brunswick NJ (LOCAL DRY VAN & Drayage work)  Looking for serious Owner Operators who want consistent work and strong weekly revenue. If you're ready to run local and get paid well, we want to talk to you. Location: South Brunswick NJ What We Offer: 70% of the load Potential $3,000 – $5,000 per week Our trailer – NO cost to you Fu…",1,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,Adzuna::API::Response::Location,"Middle East, Philadelphia County","['US', 'Pennsylvania', 'Philadelphia County', 'Middle East']",Adzuna::API::Response::Company,Crane Freight & Cartage
Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwNTI4MDcyNyIsInMiOiJkSkJtUzhrODhSRzdtdG9WdktteEd3In0.okSO7qgWDfc62FO21zGrNpwZ2vFuSFbw9Ook14fxWEI,https://www.adzuna.com/details/5705280727?utm_medium=api&utm_source=abfa41a4,40.584895,-105.112835,,5705280727,2026-04-20T10:42:36Z,Truck Driver Owner Operator - 2yrs EXP Required - OTR - Ameri-Co Carriers,full_time,262756.47,262756.47,"Looking to Partner with Owner Operators - Long Haul Freight. Proud to be a 100% Owner Operator Fleet CDL-A Owner Operators and Fleet Owners Leasing to Ameri-Co® Carriers is not just another job. Let us show you how your days with us will be the most successful ones! Short and Long Runs covering East to West, North to South and Midwest Regions. We have many options for our Regional and OTR Owner Operators to choose from – drive the routes you love when you partner with Ameri-Co! Regional and Lon…",1,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,Adzuna::API::Response::Location,"Fort Collins, Larimer County","['US', 'Colorado', 'Larimer County', 'Fort Collins']",Adzuna::API::Response::Company,Ameri-Co Carriers
Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwNTI4MDczMCIsInMiOiJkSkJtUzhrODhSRzdtdG9WdktteEd3In0.O0bvjJ1_GseAw76fC8n48JhWiFNCDT51519H-d2DL-g,https://www.adzuna.com/details/5705280730?utm_medium=api&utm_source=abfa41a4,28.364299,-80.74762,,5705280730,2026-04-20T10:42:36Z,Class A CDL Owner Operator - 6mo EXP Required - Local - Intermodal - Universal Logistics,full_time,72874.5,72874.5,"Partnering with CDL-A Owner Operators in Jacksonville, FL. Jacksonville Florida Contractor Pay: Up to $800.00 per day Job description: HOME DAILY/LIGHT TOUCH FREIGHT Company Overview: We are currently looking for skilled Owner/Operator Truck Drivers to join our dynamic team at our terminal in the Jacksonville, FL area. This position is vital for ensuring the safe and timely delivery of freight across designated routes. As a Truck Driver, you will play an essential role in maintaining our reputa…",1,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,Adzuna::API::Response::Location,"Cocoa, Brevard County","['US', 'Florida', 'Brevard County', 'Cocoa']",Adzuna::API::Response::Company,Universal Logistics
