longitude,__CLASS__,salary_max,contract_time,adref,id,latitude,salary_is_predicted,salary_min,description,redirect_url,created,title,location.__CLASS__,location.area,location.display_name,company.__CLASS__,company.display_name,category.label,category.__CLASS__,category.tag,contract_type
-82.340884,Adzuna::API::Response::Job,116307.95,full_time,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwODM2NjM3MyIsInMiOiJZcUtjRGlnXzhSRzNkcnAyeXFaZENRIn0.JK2z6IXjdZ5J-7mDGm_VL24f2RpE87QmaL_aZhAqyx8,5708366373,34.829463,1,116307.95,"Now Hiring Established CDL-A Teams for OTR | Guaranteed: $3,000 a week. H - Hazardous Materials Endorsement. As an essential carrier for the Department of Defense, we take pride in our mission to transport arms, ammunition, and explosives across all 48 states from military base to base. We're thrilled to extend an exclusive offer to join our team, and we believe you have what it takes to thrive in our environment. Here's what you can expect as a valued member of the PTS Worldwide team: Company …",https://www.adzuna.com/details/5708366373?utm_medium=api&utm_source=abfa41a4,2026-04-23T10:59:57Z,Hazmat - CDL-A Company Driver - 2yrs EXP Required - OTR - Dry Van - $3k per week - H Endorsements Required - PTS Worldwide Inc.,Adzuna::API::Response::Location,"['US', 'South Carolina', 'Greenville County', 'Batesville']","Batesville, Greenville County",Adzuna::API::Response::Company,PTS Worldwide Inc.,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,
-86.807562,Adzuna::API::Response::Job,131344.84,full_time,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWXFLY0RpZ184UkczZHJwMnlxWmRDUSIsImkiOiI1NzA4MzY2Mzg3In0.yms_VDjuiX377R2o_L2uPWlUU5A9whUPqwkYiZOME4Y,5708366387,33.519379,1,131344.84,"Now Hiring Established CDL-A Teams for OTR | Guaranteed: $3,000 a week. H - Hazardous Materials Endorsement. As an essential carrier for the Department of Defense, we take pride in our mission to transport arms, ammunition, and explosives across all 48 states from military base to base. We're thrilled to extend an exclusive offer to join our team, and we believe you have what it takes to thrive in our environment. Here's what you can expect as a valued member of the PTS Worldwide team: Company …",https://www.adzuna.com/details/5708366387?utm_medium=api&utm_source=abfa41a4,2026-04-23T10:59:57Z,Hazmat - CDL-A Company Driver - 2yrs EXP Required - OTR - Dry Van - $3k per week - H Endorsements Required - PTS Worldwide Inc.,Adzuna::API::Response::Location,"['US', 'Alabama', 'Jefferson County', 'Birmingham']","Birmingham, Jefferson County",Adzuna::API::Response::Company,PTS Worldwide Inc.,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,
-85.152432,Adzuna::API::Response::Job,137121.78,full_time,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwODM2NjQzNCIsInMiOiJZcUtjRGlnXzhSRzNkcnAyeXFaZENRIn0.tHy4qpCE40VGYw7eHmINDp8sdqT84XTmvb-4PAZIjPE,5708366434,41.071517,1,137121.78,"Now Hiring Established CDL-A Teams for OTR | Guaranteed: $3,000 a week. H - Hazardous Materials Endorsement. As an essential carrier for the Department of Defense, we take pride in our mission to transport arms, ammunition, and explosives across all 48 states from military base to base. We're thrilled to extend an exclusive offer to join our team, and we believe you have what it takes to thrive in our environment. Here's what you can expect as a valued member of the PTS Worldwide team: Company …",https://www.adzuna.com/details/5708366434?utm_medium=api&utm_source=abfa41a4,2026-04-23T10:59:57Z,Hazmat - CDL-A Company Driver - 2yrs EXP Required - OTR - Dry Van - $3k per week - H Endorsements Required - PTS Worldwide Inc.,Adzuna::API::Response::Location,"['US', 'Indiana', 'Allen County', 'Fort Wayne']","Fort Wayne, Allen County",Adzuna::API::Response::Company,PTS Worldwide Inc.,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,
-76.86294,Adzuna::API::Response::Job,155878.92,full_time,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwODM2NjQwMSIsInMiOiJZcUtjRGlnXzhSRzNkcnAyeXFaZENRIn0.8JGjuuvTUh0aDgIBqWy1bj-1JuZ3pbYaijLTnSZrOec,5708366401,40.25898,1,155878.92,"Now Hiring Established CDL-A Teams for OTR | Guaranteed: $3,000 a week. H - Hazardous Materials Endorsement. As an essential carrier for the Department of Defense, we take pride in our mission to transport arms, ammunition, and explosives across all 48 states from military base to base. We're thrilled to extend an exclusive offer to join our team, and we believe you have what it takes to thrive in our environment. Here's what you can expect as a valued member of the PTS Worldwide team: Company …",https://www.adzuna.com/details/5708366401?utm_medium=api&utm_source=abfa41a4,2026-04-23T10:59:57Z,Hazmat - CDL-A Company Driver - 2yrs EXP Required - OTR - Dry Van - $3k per week - H Endorsements Required - PTS Worldwide Inc.,Adzuna::API::Response::Location,"['US', 'Pennsylvania', 'Dauphin County', 'West End']","West End, Dauphin County",Adzuna::API::Response::Company,PTS Worldwide Inc.,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,
-97.988983,Adzuna::API::Response::Job,125384.17,full_time,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWXFLY0RpZ184UkczZHJwMnlxWmRDUSIsImkiOiI1NzA4MzY2NDMwIn0.dP-7yiJIAp7utDvKSyO19HyUzoJbV7zE0uZc8bv1NcU,5708366430,26.172246,1,125384.17,"Now Hiring Established CDL-A Teams for OTR | Guaranteed: $3,000 a week. H - Hazardous Materials Endorsement. As an essential carrier for the Department of Defense, we take pride in our mission to transport arms, ammunition, and explosives across all 48 states from military base to base. We're thrilled to extend an exclusive offer to join our team, and we believe you have what it takes to thrive in our environment. Here's what you can expect as a valued member of the PTS Worldwide team: Company …",https://www.adzuna.com/details/5708366430?utm_medium=api&utm_source=abfa41a4,2026-04-23T10:59:57Z,Hazmat - CDL-A Company Driver - 2yrs EXP Required - OTR - Dry Van - $3k per week - H Endorsements Required - PTS Worldwide Inc.,Adzuna::API::Response::Location,"['US', 'Texas', 'Hidalgo County', 'Weslaco']","Weslaco, Hidalgo County",Adzuna::API::Response::Company,PTS Worldwide Inc.,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,
-104.782053,Adzuna::API::Response::Job,117657.07,full_time,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwODM2NjQzMiIsInMiOiJZcUtjRGlnXzhSRzNkcnAyeXFaZENRIn0.gitsCafIEF5XRACUsCt1RthVL2_Lk8FGOg0DeB-1FbM,5708366432,39.505969,1,117657.07,"Now Hiring Established CDL-A Teams for OTR | Guaranteed: $3,000 a week. H - Hazardous Materials Endorsement. As an essential carrier for the Department of Defense, we take pride in our mission to transport arms, ammunition, and explosives across all 48 states from military base to base. We're thrilled to extend an exclusive offer to join our team, and we believe you have what it takes to thrive in our environment. Here's what you can expect as a valued member of the PTS Worldwide team: Company …",https://www.adzuna.com/details/5708366432?utm_medium=api&utm_source=abfa41a4,2026-04-23T10:59:57Z,Hazmat - CDL-A Company Driver - 2yrs EXP Required - OTR - Dry Van - $3k per week - H Endorsements Required - PTS Worldwide Inc.,Adzuna::API::Response::Location,"['US', 'Colorado', 'Douglas County', 'Parker']","Parker, Douglas County",Adzuna::API::Response::Company,PTS Worldwide Inc.,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,
-84.152367,Adzuna::API::Response::Job,122515.98,full_time,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwODM2NjQxNiIsInMiOiJZcUtjRGlnXzhSRzNkcnAyeXFaZENRIn0.ZLlKJytXaYYNlMcw9OdwKwb8KXYFKKVha0kH4g1Qm5M,5708366416,39.761834,1,122515.98,"Now Hiring Established CDL-A Teams for OTR | Guaranteed: $3,000 a week. H - Hazardous Materials Endorsement. As an essential carrier for the Department of Defense, we take pride in our mission to transport arms, ammunition, and explosives across all 48 states from military base to base. We're thrilled to extend an exclusive offer to join our team, and we believe you have what it takes to thrive in our environment. Here's what you can expect as a valued member of the PTS Worldwide team: Company …",https://www.adzuna.com/details/5708366416?utm_medium=api&utm_source=abfa41a4,2026-04-23T10:59:57Z,Hazmat - CDL-A Company Driver - 2yrs EXP Required - OTR - Dry Van - $3k per week - H Endorsements Required - PTS Worldwide Inc.,Adzuna::API::Response::Location,"['US', 'Ohio', 'Greene County', 'Riverside']","Riverside, Greene County",Adzuna::API::Response::Company,PTS Worldwide Inc.,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,
-111.88172,Adzuna::API::Response::Job,115969.47,full_time,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwODM2NjM2MSIsInMiOiJZcUtjRGlnXzhSRzNkcnAyeXFaZENRIn0.avImWetNNU-RvbTOg9ppol8rzyaOmYh84i-Dta79Ypw,5708366361,40.753977,1,115969.47,"Now Hiring Established CDL-A Teams for OTR | Guaranteed: $3,000 a week. H - Hazardous Materials Endorsement. As an essential carrier for the Department of Defense, we take pride in our mission to transport arms, ammunition, and explosives across all 48 states from military base to base. We're thrilled to extend an exclusive offer to join our team, and we believe you have what it takes to thrive in our environment. Here's what you can expect as a valued member of the PTS Worldwide team: Company …",https://www.adzuna.com/details/5708366361?utm_medium=api&utm_source=abfa41a4,2026-04-23T10:59:56Z,Hazmat - CDL-A Company Driver - 2yrs EXP Required - OTR - Dry Van - $3k per week - H Endorsements Required - PTS Worldwide Inc.,Adzuna::API::Response::Location,"['US', 'Utah', 'Salt Lake County', 'Salt Lake City']","Salt Lake City, Salt Lake County",Adzuna::API::Response::Company,PTS Worldwide Inc.,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,
-91.130243,Adzuna::API::Response::Job,111104.66,full_time,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWXFLY0RpZ184UkczZHJwMnlxWmRDUSIsImkiOiI1NzA4MzY2MzYzIn0.CKwQz0FZVo6cHzzooIoqadQAIc725sGzhm3SqMMIMEY,5708366363,30.446919,1,111104.66,"Now Hiring Established CDL-A Teams for OTR | Guaranteed: $3,000 a week. H - Hazardous Materials Endorsement. As an essential carrier for the Department of Defense, we take pride in our mission to transport arms, ammunition, and explosives across all 48 states from military base to base. We're thrilled to extend an exclusive offer to join our team, and we believe you have what it takes to thrive in our environment. Here's what you can expect as a valued member of the PTS Worldwide team: Company …",https://www.adzuna.com/details/5708366363?utm_medium=api&utm_source=abfa41a4,2026-04-23T10:59:56Z,Hazmat - CDL-A Company Driver - 2yrs EXP Required - OTR - Dry Van - $3k per week - H Endorsements Required - PTS Worldwide Inc.,Adzuna::API::Response::Location,"['US', 'Louisiana', 'East Baton Rouge Parish', 'Baton Rouge']","Baton Rouge, East Baton Rouge Parish",Adzuna::API::Response::Company,PTS Worldwide Inc.,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,
-81.618235,Adzuna::API::Response::Job,142859.17,full_time,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwODM2NjM2NiIsInMiOiJZcUtjRGlnXzhSRzNkcnAyeXFaZENRIn0.FWe_V6L-riUNmMxx1Q2l2t5nVd-0e_h57HWxkxmoH-w,5708366366,31.824705,1,142859.17,"Now Hiring Established CDL-A Teams for OTR | Guaranteed: $3,000 a week. H - Hazardous Materials Endorsement. As an essential carrier for the Department of Defense, we take pride in our mission to transport arms, ammunition, and explosives across all 48 states from military base to base. We're thrilled to extend an exclusive offer to join our team, and we believe you have what it takes to thrive in our environment. Here's what you can expect as a valued member of the PTS Worldwide team: Company …",https://www.adzuna.com/details/5708366366?utm_medium=api&utm_source=abfa41a4,2026-04-23T10:59:56Z,Hazmat - CDL-A Company Driver - 2yrs EXP Required - OTR - Dry Van - $3k per week - H Endorsements Required - PTS Worldwide Inc.,Adzuna::API::Response::Location,"['US', 'Georgia', 'Liberty County', 'Hinesville']","Hinesville, Liberty County",Adzuna::API::Response::Company,PTS Worldwide Inc.,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,
-79.942182,Adzuna::API::Response::Job,130221.34,full_time,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwODM2NjM2OSIsInMiOiJZcUtjRGlnXzhSRzNkcnAyeXFaZENRIn0.H9m21boKkiibtaD7DTal-jj57IkSiC4g8vYl3Pj7uLk,5708366369,37.270488,1,130221.34,"Now Hiring Established CDL-A Teams for OTR | Guaranteed: $3,000 a week. H - Hazardous Materials Endorsement. As an essential carrier for the Department of Defense, we take pride in our mission to transport arms, ammunition, and explosives across all 48 states from military base to base. We're thrilled to extend an exclusive offer to join our team, and we believe you have what it takes to thrive in our environment. Here's what you can expect as a valued member of the PTS Worldwide team: Company …",https://www.adzuna.com/details/5708366369?utm_medium=api&utm_source=abfa41a4,2026-04-23T10:59:56Z,Hazmat - CDL-A Company Driver - 2yrs EXP Required - OTR - Dry Van - $3k per week - H Endorsements Required - PTS Worldwide Inc.,Adzuna::API::Response::Location,"['US', 'Virginia', 'Roanoke County', 'Roanoke']","Roanoke, Roanoke County",Adzuna::API::Response::Company,PTS Worldwide Inc.,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,
-92.276548,Adzuna::API::Response::Job,133666.03,full_time,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwODM2NjM2NyIsInMiOiJZcUtjRGlnXzhSRzNkcnAyeXFaZENRIn0.-KRw92H2K4wZTPFhqOUN2-CNYbmeO8KDprB6TLUqgHU,5708366367,34.74608,1,133666.03,"Now Hiring Established CDL-A Teams for OTR | Guaranteed: $3,000 a week. H - Hazardous Materials Endorsement. As an essential carrier for the Department of Defense, we take pride in our mission to transport arms, ammunition, and explosives across all 48 states from military base to base. We're thrilled to extend an exclusive offer to join our team, and we believe you have what it takes to thrive in our environment. Here's what you can expect as a valued member of the PTS Worldwide team: Company …",https://www.adzuna.com/details/5708366367?utm_medium=api&utm_source=abfa41a4,2026-04-23T10:59:56Z,Hazmat - CDL-A Company Driver - 2yrs EXP Required - OTR - Dry Van - $3k per week - H Endorsements Required - PTS Worldwide Inc.,Adzuna::API::Response::Location,"['US', 'Arkansas', 'Pulaski County', 'Little Rock']","Little Rock, Pulaski County",Adzuna::API::Response::Company,PTS Worldwide Inc.,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,
-84.502154,Adzuna::API::Response::Job,131422.53,full_time,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWXFLY0RpZ184UkczZHJwMnlxWmRDUSIsImkiOiI1NzA4MzY2MzcyIn0.cpA9xSmulaKukGTxrhf0aXzom_Co-jUmdJpNa6Vbt78,5708366372,39.105431,1,131422.53,"Now Hiring Established CDL-A Teams for OTR | Guaranteed: $3,000 a week. H - Hazardous Materials Endorsement. As an essential carrier for the Department of Defense, we take pride in our mission to transport arms, ammunition, and explosives across all 48 states from military base to base. We're thrilled to extend an exclusive offer to join our team, and we believe you have what it takes to thrive in our environment. Here's what you can expect as a valued member of the PTS Worldwide team: Company …",https://www.adzuna.com/details/5708366372?utm_medium=api&utm_source=abfa41a4,2026-04-23T10:59:56Z,Hazmat - CDL-A Company Driver - 2yrs EXP Required - OTR - Dry Van - $3k per week - H Endorsements Required - PTS Worldwide Inc.,Adzuna::API::Response::Location,"['US', 'Ohio', 'Hamilton County', 'Cincinnati']","Cincinnati, Hamilton County",Adzuna::API::Response::Company,PTS Worldwide Inc.,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,
-78.888273,Adzuna::API::Response::Job,145325.61,full_time,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWXFLY0RpZ184UkczZHJwMnlxWmRDUSIsImkiOiI1NzA4MzY2MzYyIn0.s-o5-_YP9Vx10HT9KC5xNH75xywW3xYcp4dU4W1S0bM,5708366362,35.078821,1,145325.61,"Now Hiring Established CDL-A Teams for OTR | Guaranteed: $3,000 a week. H - Hazardous Materials Endorsement. As an essential carrier for the Department of Defense, we take pride in our mission to transport arms, ammunition, and explosives across all 48 states from military base to base. We're thrilled to extend an exclusive offer to join our team, and we believe you have what it takes to thrive in our environment. Here's what you can expect as a valued member of the PTS Worldwide team: Company …",https://www.adzuna.com/details/5708366362?utm_medium=api&utm_source=abfa41a4,2026-04-23T10:59:56Z,Hazmat - CDL-A Company Driver - 2yrs EXP Required - OTR - Dry Van - $3k per week - H Endorsements Required - PTS Worldwide Inc.,Adzuna::API::Response::Location,"['US', 'North Carolina', 'Cumberland County', 'Haymount']","Haymount, Cumberland County",Adzuna::API::Response::Company,PTS Worldwide Inc.,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,
-85.308214,Adzuna::API::Response::Job,132777.31,full_time,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwODM2NjM2OCIsInMiOiJZcUtjRGlnXzhSRzNkcnAyeXFaZENRIn0.QnNUARFHJ7KAKsoM6hGn1XBhZiXozOcftS3DP8P7HcI,5708366368,35.045291,1,132777.31,"Now Hiring Established CDL-A Teams for OTR | Guaranteed: $3,000 a week. H - Hazardous Materials Endorsement. As an essential carrier for the Department of Defense, we take pride in our mission to transport arms, ammunition, and explosives across all 48 states from military base to base. We're thrilled to extend an exclusive offer to join our team, and we believe you have what it takes to thrive in our environment. Here's what you can expect as a valued member of the PTS Worldwide team: Company …",https://www.adzuna.com/details/5708366368?utm_medium=api&utm_source=abfa41a4,2026-04-23T10:59:56Z,Hazmat - CDL-A Company Driver - 2yrs EXP Required - OTR - Dry Van - $3k per week - H Endorsements Required - PTS Worldwide Inc.,Adzuna::API::Response::Location,"['US', 'Tennessee', 'Hamilton County', 'Chickamauga']","Chickamauga, Hamilton County",Adzuna::API::Response::Company,PTS Worldwide Inc.,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,
-82.012604,Adzuna::API::Response::Job,133037.03,full_time,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWXFLY0RpZ184UkczZHJwMnlxWmRDUSIsImkiOiI1NzA4MzY2MzYwIn0.nJm81zxprSny_n9V6rA-We2h-RDPMOfb_tLcQK4AKTg,5708366360,33.473754,1,133037.03,"Now Hiring Established CDL-A Teams for OTR | Guaranteed: $3,000 a week. H - Hazardous Materials Endorsement. As an essential carrier for the Department of Defense, we take pride in our mission to transport arms, ammunition, and explosives across all 48 states from military base to base. We're thrilled to extend an exclusive offer to join our team, and we believe you have what it takes to thrive in our environment. Here's what you can expect as a valued member of the PTS Worldwide team: Company …",https://www.adzuna.com/details/5708366360?utm_medium=api&utm_source=abfa41a4,2026-04-23T10:59:56Z,Hazmat - CDL-A Company Driver - 2yrs EXP Required - OTR - Dry Van - $3k per week - H Endorsements Required - PTS Worldwide Inc.,Adzuna::API::Response::Location,"['US', 'Georgia', 'Richmond County', 'Augusta']","Augusta, Richmond County",Adzuna::API::Response::Company,PTS Worldwide Inc.,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,
-101.859971,Adzuna::API::Response::Job,122276.11,full_time,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWXFLY0RpZ184UkczZHJwMnlxWmRDUSIsImkiOiI1NzA4MzY2MzcwIn0.dezPYpMJAHkD-9DRWds6f_Hwjw9iGu6mzjkOgGhmf2E,5708366370,33.586005,1,122276.11,"Now Hiring Established CDL-A Teams for OTR | Guaranteed: $3,000 a week. H - Hazardous Materials Endorsement. As an essential carrier for the Department of Defense, we take pride in our mission to transport arms, ammunition, and explosives across all 48 states from military base to base. We're thrilled to extend an exclusive offer to join our team, and we believe you have what it takes to thrive in our environment. Here's what you can expect as a valued member of the PTS Worldwide team: Company …",https://www.adzuna.com/details/5708366370?utm_medium=api&utm_source=abfa41a4,2026-04-23T10:59:56Z,Hazmat - CDL-A Company Driver - 2yrs EXP Required - OTR - Dry Van - $3k per week - H Endorsements Required - PTS Worldwide Inc.,Adzuna::API::Response::Location,"['US', 'Texas', 'Lubbock County', 'Lubbock']","Lubbock, Lubbock County",Adzuna::API::Response::Company,PTS Worldwide Inc.,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,
-84.50376,Adzuna::API::Response::Job,119216.66,full_time,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWXFLY0RpZ184UkczZHJwMnlxWmRDUSIsImkiOiI1NzA4MzY2MzY0In0.pDx7F6EgHjR_qxSQbjKsmdQhm4b93_c007HpB3T-Fvw,5708366364,38.05516,1,119216.66,"Now Hiring Established CDL-A Teams for OTR | Guaranteed: $3,000 a week. H - Hazardous Materials Endorsement. As an essential carrier for the Department of Defense, we take pride in our mission to transport arms, ammunition, and explosives across all 48 states from military base to base. We're thrilled to extend an exclusive offer to join our team, and we believe you have what it takes to thrive in our environment. Here's what you can expect as a valued member of the PTS Worldwide team: Company …",https://www.adzuna.com/details/5708366364?utm_medium=api&utm_source=abfa41a4,2026-04-23T10:59:56Z,Hazmat - CDL-A Company Driver - 2yrs EXP Required - OTR - Dry Van - $3k per week - H Endorsements Required - PTS Worldwide Inc.,Adzuna::API::Response::Location,"['US', 'Kentucky', 'Fayette County', 'Lexington']","Lexington, Fayette County",Adzuna::API::Response::Company,PTS Worldwide Inc.,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,
-79.953757,Adzuna::API::Response::Job,90000.0,full_time,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwODM2NTk2MyIsInMiOiJZcUtjRGlnXzhSRzNkcnAyeXFaZENRIn0.ZDA3GxYCfsUkFDlvwJKj4YC3ZBoWoFFjjV2fRsIIIM0,5708365963,39.649199,0,80000.0,"Delivery Driver CDL A - Up to $15,000 Sign on Bonus!. Company Description: Performance Foodservice, PFG's broadline distributor, maintains a unique relationship with a variety of local customers, including independent restaurants and hotels, healthcare facilities, schools, and quick-service eateries. A team of sales reps, chefs, consultants, and other experts builds close relationships with customers - providing advice on improving operations, menu development, product selection, and operationa…",https://www.adzuna.com/details/5708365963?utm_medium=api&utm_source=abfa41a4,2026-04-23T10:59:32Z,CDL-A Company Driver - 6mo EXP Required - Local - Dry Van - $80k - $90k per year - Performance Food Service,Adzuna::API::Response::Location,"['US', 'West Virginia', 'Monongalia County', 'Westover']","Westover, Monongalia County",Adzuna::API::Response::Company,Performance Food Service,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,
-79.953757,Adzuna::API::Response::Job,90000.0,full_time,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWXFLY0RpZ184UkczZHJwMnlxWmRDUSIsImkiOiI1NzA4MzY1OTY4In0.9eWxuMs0UKPaT5W39HDXLihEr6UgXrmerQZqR7UY3Ws,5708365968,39.649199,0,80000.0,"Delivery Driver CDL A - Up to $15,000 Sign on Bonus!. Company Description: Performance Foodservice, PFG's broadline distributor, maintains a unique relationship with a variety of local customers, including independent restaurants and hotels, healthcare facilities, schools, and quick-service eateries. A team of sales reps, chefs, consultants, and other experts builds close relationships with customers - providing advice on improving operations, menu development, product selection, and operationa…",https://www.adzuna.com/details/5708365968?utm_medium=api&utm_source=abfa41a4,2026-04-23T10:59:32Z,Local Truck Driver - 6mo EXP Required - Dry Van - $80k - $90k per year - Performance Food Service,Adzuna::API::Response::Location,"['US', 'West Virginia', 'Monongalia County', 'Westover']","Westover, Monongalia County",Adzuna::API::Response::Company,Performance Food Service,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,
-79.978494,Adzuna::API::Response::Job,90000.0,full_time,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWXFLY0RpZ184UkczZHJwMnlxWmRDUSIsImkiOiI1NzA4MzY1OTc3In0.YcB2_qGVdQghuSvP4sIHcUat9Ytzj64cNAvgVyODprg,5708365977,40.445052,0,80000.0,"Delivery Driver CDL A - Up to $15,000 Sign on Bonus!. Company Description: Performance Foodservice, PFG's broadline distributor, maintains a unique relationship with a variety of local customers, including independent restaurants and hotels, healthcare facilities, schools, and quick-service eateries. A team of sales reps, chefs, consultants, and other experts builds close relationships with customers - providing advice on improving operations, menu development, product selection, and operationa…",https://www.adzuna.com/details/5708365977?utm_medium=api&utm_source=abfa41a4,2026-04-23T10:59:32Z,Class A CDL Company Driver - 1yr EXP Required - Local - Dry Van - $80k - $90k per year - Performance Food Service,Adzuna::API::Response::Location,"['US', 'Pennsylvania', 'Allegheny County', 'Pittsburgh']","Pittsburgh, Allegheny County",Adzuna::API::Response::Company,Performance Food Service,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,
-79.953757,Adzuna::API::Response::Job,90000.0,full_time,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwODM2NTk3MCIsInMiOiJZcUtjRGlnXzhSRzNkcnAyeXFaZENRIn0.-eXxjUDXj2tMIqNyFJVWHWbbh1jEUt38E14xCH9kd5Y,5708365970,39.649199,0,80000.0,"Delivery Driver CDL A - Up to $15,000 Sign on Bonus!. Company Description: Performance Foodservice, PFG's broadline distributor, maintains a unique relationship with a variety of local customers, including independent restaurants and hotels, healthcare facilities, schools, and quick-service eateries. A team of sales reps, chefs, consultants, and other experts builds close relationships with customers - providing advice on improving operations, menu development, product selection, and operationa…",https://www.adzuna.com/details/5708365970?utm_medium=api&utm_source=abfa41a4,2026-04-23T10:59:32Z,Class A CDL Company Driver - 1yr EXP Required - Local - Dry Van - $80k - $90k per year - Performance Food Service,Adzuna::API::Response::Location,"['US', 'West Virginia', 'Monongalia County', 'Westover']","Westover, Monongalia County",Adzuna::API::Response::Company,Performance Food Service,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,
-79.953757,Adzuna::API::Response::Job,90000.0,full_time,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWXFLY0RpZ184UkczZHJwMnlxWmRDUSIsImkiOiI1NzA4MzY1OTcxIn0.ty8srxUPBRbmRIF_LWv6HlguP5yCzRh215a-SjwGAvU,5708365971,39.649199,0,80000.0,"Delivery Driver CDL A - Up to $15,000 Sign on Bonus!. Company Description: Performance Foodservice, PFG's broadline distributor, maintains a unique relationship with a variety of local customers, including independent restaurants and hotels, healthcare facilities, schools, and quick-service eateries. A team of sales reps, chefs, consultants, and other experts builds close relationships with customers - providing advice on improving operations, menu development, product selection, and operationa…",https://www.adzuna.com/details/5708365971?utm_medium=api&utm_source=abfa41a4,2026-04-23T10:59:32Z,CDL-A Company Driver - 1yr EXP Required - Local - Dry Van - $80k - $90k per year - Performance Food Service,Adzuna::API::Response::Location,"['US', 'West Virginia', 'Monongalia County', 'Westover']","Westover, Monongalia County",Adzuna::API::Response::Company,Performance Food Service,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,
-80.6733,Adzuna::API::Response::Job,90000.0,full_time,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWXFLY0RpZ184UkczZHJwMnlxWmRDUSIsImkiOiI1NzA4MzY1OTU5In0.T7EbK7sKVjFqSzLFdzhrFKELAQ0FqDp8DOA7nPu8xk8,5708365959,40.07598,0,80000.0,"Delivery Driver CDL A - Up to $15,000 Sign on Bonus!. Company Description: Performance Foodservice, PFG's broadline distributor, maintains a unique relationship with a variety of local customers, including independent restaurants and hotels, healthcare facilities, schools, and quick-service eateries. A team of sales reps, chefs, consultants, and other experts builds close relationships with customers - providing advice on improving operations, menu development, product selection, and operationa…",https://www.adzuna.com/details/5708365959?utm_medium=api&utm_source=abfa41a4,2026-04-23T10:59:32Z,Local Truck Driver - 6mo EXP Required - Dry Van - $80k - $90k per year - Performance Food Service,Adzuna::API::Response::Location,"['US', 'West Virginia', 'Ohio County', 'Bethlehem']","Bethlehem, Ohio County",Adzuna::API::Response::Company,Performance Food Service,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,
