salary_max,__CLASS__,contract_time,latitude,adref,salary_is_predicted,id,longitude,title,salary_min,created,description,redirect_url,company.__CLASS__,company.display_name,location.display_name,location.area,location.__CLASS__,category.tag,category.label,category.__CLASS__,contract_type
75502.01,Adzuna::API::Response::Job,full_time,39.962122,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiU29ORGVGb3o4Ukd2ckwzVTljSnNndyIsImkiOiI1NjkzMjEwMTI4In0.gw21agy2Ihj8rE4WDPY0jJ7yOabkxifjqm3DzKfk_4c,1,5693210128,-76.727212,Class A CDL Company Driver - 1yr EXP Required - OTR - Climate Express,75502.01,2026-04-08T09:17:39Z,"Class A CDL OTR Drivers Wanted – High Miles, Top Pay. Join a stable Midwest based carrier with 30 years in business and a 200-truck fleet. We offer reliable freight, strong miles, and modern equipment—so you can earn consistently and stay comfortable on the road. PAY & MILES Earn up to 6 figures $ XXX,XXX.XX a year Run 2,500–3,200 miles per week Start pay CPM based on experience (Paid on loaded & empty miles the same) Detention & layover pay Raises, safety & performance bonuses Weekly direct de…",https://www.adzuna.com/details/5693210128?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Company,Climate Express,"Pleasant Hill, York County","['US', 'Pennsylvania', 'York County', 'Pleasant Hill']",Adzuna::API::Response::Location,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,
81481.57,Adzuna::API::Response::Job,full_time,41.071517,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5MzIxMDA4OSIsInMiOiJTb05EZUZvejhSR3ZyTDNVOWNKc2d3In0.eCY9mnIFin756IlAnUODaNCDU-8mv00q_n9RI-oEi5c,1,5693210089,-85.152432,Truck Driver Company - 1yr EXP Required - OTR - Climate Express,81481.57,2026-04-08T09:17:39Z,"Class A CDL OTR Drivers Wanted – High Miles, Top Pay. Join a stable Midwest based carrier with 30 years in business and a 200-truck fleet. We offer reliable freight, strong miles, and modern equipment—so you can earn consistently and stay comfortable on the road. PAY & MILES Earn up to 6 figures $ XXX,XXX.XX a year Run 2,500–3,200 miles per week Start pay CPM based on experience (Paid on loaded & empty miles the same) Detention & layover pay Raises, safety & performance bonuses Weekly direct de…",https://www.adzuna.com/details/5693210089?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Company,Climate Express,"Fort Wayne, Allen County","['US', 'Indiana', 'Allen County', 'Fort Wayne']",Adzuna::API::Response::Location,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,
82959.98,Adzuna::API::Response::Job,full_time,33.720723,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5MzIxMDE2NiIsInMiOiJTb05EZUZvejhSR3ZyTDNVOWNKc2d3In0.ReiwrEQWPVcoxFuVuLeX9eHuvIxWKaX6u599z1qnHik,1,5693210166,-85.833608,Truck Driver Company - 1yr EXP Required - OTR - Climate Express,82959.98,2026-04-08T09:17:39Z,"Class A CDL OTR Drivers Wanted – High Miles, Top Pay. Join a stable Midwest based carrier with 30 years in business and a 200-truck fleet. We offer reliable freight, strong miles, and modern equipment—so you can earn consistently and stay comfortable on the road. PAY & MILES Earn up to 6 figures $ XXX,XXX.XX a year Run 2,500–3,200 miles per week Start pay CPM based on experience (Paid on loaded & empty miles the same) Detention & layover pay Raises, safety & performance bonuses Weekly direct de…",https://www.adzuna.com/details/5693210166?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Company,Climate Express,"Blue Mountain, Calhoun County","['US', 'Alabama', 'Calhoun County', 'Blue Mountain']",Adzuna::API::Response::Location,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,
79556.19,Adzuna::API::Response::Job,full_time,40.0564,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5MzIxMDEzMCIsInMiOiJTb05EZUZvejhSR3ZyTDNVOWNKc2d3In0.zj4W4OPJWRRP3i0c_n-sYcRyi1um1FmzLGkYgcn5n8I,1,5693210130,-85.6781,CDL-A Company Driver - 1yr EXP Required - OTR - Climate Express,79556.19,2026-04-08T09:17:39Z,"Class A CDL OTR Drivers Wanted – High Miles, Top Pay. Join a stable Midwest based carrier with 30 years in business and a 200-truck fleet. We offer reliable freight, strong miles, and modern equipment—so you can earn consistently and stay comfortable on the road. PAY & MILES Earn up to 6 figures $ XXX,XXX.XX a year Run 2,500–3,200 miles per week Start pay CPM based on experience (Paid on loaded & empty miles the same) Detention & layover pay Raises, safety & performance bonuses Weekly direct de…",https://www.adzuna.com/details/5693210130?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Company,Climate Express,"Anderson, Madison County","['US', 'Indiana', 'Madison County', 'Anderson']",Adzuna::API::Response::Location,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,
79974.65,Adzuna::API::Response::Job,full_time,36.100148,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiU29ORGVGb3o4Ukd2ckwzVTljSnNndyIsImkiOiI1NjkzMjEwMTAyIn0.Ytj5GsylyqhmkFlDZd-b07FA0CE5OngUuCgppZ8fnCQ,1,5693210102,-94.136392,Class A CDL Company Driver - 1yr EXP Required - OTR - Climate Express,79974.65,2026-04-08T09:17:39Z,"Class A CDL OTR Drivers Wanted – High Miles, Top Pay. Join a stable Midwest based carrier with 30 years in business and a 200-truck fleet. We offer reliable freight, strong miles, and modern equipment—so you can earn consistently and stay comfortable on the road. PAY & MILES Earn up to 6 figures $ XXX,XXX.XX a year Run 2,500–3,200 miles per week Start pay CPM based on experience (Paid on loaded & empty miles the same) Detention & layover pay Raises, safety & performance bonuses Weekly direct de…",https://www.adzuna.com/details/5693210102?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Company,Climate Express,"Johnson, Washington County","['US', 'Arkansas', 'Washington County', 'Johnson']",Adzuna::API::Response::Location,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,
84793.71,Adzuna::API::Response::Job,full_time,42.507397,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiU29ORGVGb3o4Ukd2ckwzVTljSnNndyIsImkiOiI1NjkzMjEwMTkxIn0.W0KTVIG_km7VkymPpvL1oT6j98HOcdXGwmHzckOtVhY,1,5693210191,-94.180326,CDL-A Company Driver - 1yr EXP Required - OTR - Climate Express,84793.71,2026-04-08T09:17:39Z,"Class A CDL OTR Drivers Wanted – High Miles, Top Pay. Join a stable Midwest based carrier with 30 years in business and a 200-truck fleet. We offer reliable freight, strong miles, and modern equipment—so you can earn consistently and stay comfortable on the road. PAY & MILES Earn up to 6 figures $ XXX,XXX.XX a year Run 2,500–3,200 miles per week Start pay CPM based on experience (Paid on loaded & empty miles the same) Detention & layover pay Raises, safety & performance bonuses Weekly direct de…",https://www.adzuna.com/details/5693210191?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Company,Climate Express,"West Fort Dodge, Webster County","['US', 'Iowa', 'Webster County', 'West Fort Dodge']",Adzuna::API::Response::Location,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,
80370.32,Adzuna::API::Response::Job,full_time,35.471783,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiU29ORGVGb3o4Ukd2ckwzVTljSnNndyIsImkiOiI1NjkzMjEwMDgzIn0.C-xWnpEzn9mxevBmgIfP3st2TI48vMwfPYCiPquX-NQ,1,5693210083,-97.518037,Class A CDL Company Driver - 1yr EXP Required - OTR - Climate Express,80370.32,2026-04-08T09:17:39Z,"Class A CDL OTR Drivers Wanted – High Miles, Top Pay. Join a stable Midwest based carrier with 30 years in business and a 200-truck fleet. We offer reliable freight, strong miles, and modern equipment—so you can earn consistently and stay comfortable on the road. PAY & MILES Earn up to 6 figures $ XXX,XXX.XX a year Run 2,500–3,200 miles per week Start pay CPM based on experience (Paid on loaded & empty miles the same) Detention & layover pay Raises, safety & performance bonuses Weekly direct de…",https://www.adzuna.com/details/5693210083?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Company,Climate Express,"Oklahoma City, Oklahoma County","['US', 'Oklahoma', 'Oklahoma County', 'Oklahoma City']",Adzuna::API::Response::Location,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,
67129.05,Adzuna::API::Response::Job,full_time,33.430582,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiU29ORGVGb3o4Ukd2ckwzVTljSnNndyIsImkiOiI1NjkzMjEwMTcxIn0.ncW3djl0hlJ1GrdecIJ27MuKnsZK9pRSdAhCsrPGEN0,1,5693210171,-94.005589,CDL-A Company Driver - 1yr EXP Required - OTR - Climate Express,67129.05,2026-04-08T09:17:39Z,"Class A CDL OTR Drivers Wanted – High Miles, Top Pay. Join a stable Midwest based carrier with 30 years in business and a 200-truck fleet. We offer reliable freight, strong miles, and modern equipment—so you can earn consistently and stay comfortable on the road. PAY & MILES Earn up to 6 figures $ XXX,XXX.XX a year Run 2,500–3,200 miles per week Start pay CPM based on experience (Paid on loaded & empty miles the same) Detention & layover pay Raises, safety & performance bonuses Weekly direct de…",https://www.adzuna.com/details/5693210171?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Company,Climate Express,"Texarkana, Miller County","['US', 'Arkansas', 'Miller County', 'Texarkana']",Adzuna::API::Response::Location,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,
87262.21,Adzuna::API::Response::Job,full_time,37.097902,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiU29ORGVGb3o4Ukd2ckwzVTljSnNndyIsImkiOiI1NjkzMjEwMTQwIn0.NEpPH0SWIAHHvtpax7eqn_C3UnoMwy3gZSPypEOB9ek,1,5693210140,-94.496679,Class A CDL Company Driver - 1yr EXP Required - OTR - Climate Express,87262.21,2026-04-08T09:17:39Z,"Class A CDL OTR Drivers Wanted – High Miles, Top Pay. Join a stable Midwest based carrier with 30 years in business and a 200-truck fleet. We offer reliable freight, strong miles, and modern equipment—so you can earn consistently and stay comfortable on the road. PAY & MILES Earn up to 6 figures $ XXX,XXX.XX a year Run 2,500–3,200 miles per week Start pay CPM based on experience (Paid on loaded & empty miles the same) Detention & layover pay Raises, safety & performance bonuses Weekly direct de…",https://www.adzuna.com/details/5693210140?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Company,Climate Express,"Joplin, Jasper County","['US', 'Missouri', 'Jasper County', 'Joplin']",Adzuna::API::Response::Location,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,
77836.98,Adzuna::API::Response::Job,full_time,42.515007,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiU29ORGVGb3o4Ukd2ckwzVTljSnNndyIsImkiOiI1NjkzMjEwMTc5In0.1UdPHZPYcJDo7YKB-VGPKAKssLu3K0uFBbxEVBFRGbw,1,5693210179,-90.685279,Class A CDL Company Driver - 1yr EXP Required - OTR - Climate Express,77836.98,2026-04-08T09:17:39Z,"Class A CDL OTR Drivers Wanted – High Miles, Top Pay. Join a stable Midwest based carrier with 30 years in business and a 200-truck fleet. We offer reliable freight, strong miles, and modern equipment—so you can earn consistently and stay comfortable on the road. PAY & MILES Earn up to 6 figures $ XXX,XXX.XX a year Run 2,500–3,200 miles per week Start pay CPM based on experience (Paid on loaded & empty miles the same) Detention & layover pay Raises, safety & performance bonuses Weekly direct de…",https://www.adzuna.com/details/5693210179?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Company,Climate Express,"Center Grove, Dubuque County","['US', 'Iowa', 'Dubuque County', 'Center Grove']",Adzuna::API::Response::Location,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,
77765.91,Adzuna::API::Response::Job,full_time,39.172163,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiU29ORGVGb3o4Ukd2ckwzVTljSnNndyIsImkiOiI1NjkzMjEwMTE5In0.K7iAg8tKXf8ZL_5K9-aFpXRFQB5lnBQvKaqXABuXt84,1,5693210119,-86.525521,Truck Driver Company - 1yr EXP Required - OTR - Climate Express,77765.91,2026-04-08T09:17:39Z,"Class A CDL OTR Drivers Wanted – High Miles, Top Pay. Join a stable Midwest based carrier with 30 years in business and a 200-truck fleet. We offer reliable freight, strong miles, and modern equipment—so you can earn consistently and stay comfortable on the road. PAY & MILES Earn up to 6 figures $ XXX,XXX.XX a year Run 2,500–3,200 miles per week Start pay CPM based on experience (Paid on loaded & empty miles the same) Detention & layover pay Raises, safety & performance bonuses Weekly direct de…",https://www.adzuna.com/details/5693210119?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Company,Climate Express,"Clear Creek, Monroe County","['US', 'Indiana', 'Monroe County', 'Clear Creek']",Adzuna::API::Response::Location,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,
75622.78,Adzuna::API::Response::Job,full_time,41.714168,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiU29ORGVGb3o4Ukd2ckwzVTljSnNndyIsImkiOiI1NjkzMjEwMDk4In0.tstS42Yy7ZLhmubz0-BIBB8VrdZScQGvN_RpQ3dcdMQ,1,5693210098,-86.208032,CDL-A Company Driver - 1yr EXP Required - OTR - Climate Express,75622.78,2026-04-08T09:17:39Z,"Class A CDL OTR Drivers Wanted – High Miles, Top Pay. Join a stable Midwest based carrier with 30 years in business and a 200-truck fleet. We offer reliable freight, strong miles, and modern equipment—so you can earn consistently and stay comfortable on the road. PAY & MILES Earn up to 6 figures $ XXX,XXX.XX a year Run 2,500–3,200 miles per week Start pay CPM based on experience (Paid on loaded & empty miles the same) Detention & layover pay Raises, safety & performance bonuses Weekly direct de…",https://www.adzuna.com/details/5693210098?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Company,Climate Express,"Notre Dame, St. Joseph County","['US', 'Indiana', 'St. Joseph County', 'Notre Dame']",Adzuna::API::Response::Location,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,
81504.89,Adzuna::API::Response::Job,full_time,38.968784,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5MzIxMDEyNiIsInMiOiJTb05EZUZvejhSR3ZyTDNVOWNKc2d3In0.DI5JNInw1mRkRDRngLfGuS6-cDglRYu0y9D5SwGQOnw,1,5693210126,-95.239539,CDL-A Company Driver - 1yr EXP Required - OTR - Climate Express,81504.89,2026-04-08T09:17:39Z,"Class A CDL OTR Drivers Wanted – High Miles, Top Pay. Join a stable Midwest based carrier with 30 years in business and a 200-truck fleet. We offer reliable freight, strong miles, and modern equipment—so you can earn consistently and stay comfortable on the road. PAY & MILES Earn up to 6 figures $ XXX,XXX.XX a year Run 2,500–3,200 miles per week Start pay CPM based on experience (Paid on loaded & empty miles the same) Detention & layover pay Raises, safety & performance bonuses Weekly direct de…",https://www.adzuna.com/details/5693210126?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Company,Climate Express,"Lawrence, Douglas County","['US', 'Kansas', 'Douglas County', 'Lawrence']",Adzuna::API::Response::Location,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,
67474.88,Adzuna::API::Response::Job,full_time,33.430582,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5MzIxMDE3NiIsInMiOiJTb05EZUZvejhSR3ZyTDNVOWNKc2d3In0.2_zIVjIGstaEfgDOXqWhUCRJg1ow91Bvd5QGwT-0Ubw,1,5693210176,-94.005589,Class A CDL Company Driver - 1yr EXP Required - OTR - Climate Express,67474.88,2026-04-08T09:17:39Z,"Class A CDL OTR Drivers Wanted – High Miles, Top Pay. Join a stable Midwest based carrier with 30 years in business and a 200-truck fleet. We offer reliable freight, strong miles, and modern equipment—so you can earn consistently and stay comfortable on the road. PAY & MILES Earn up to 6 figures $ XXX,XXX.XX a year Run 2,500–3,200 miles per week Start pay CPM based on experience (Paid on loaded & empty miles the same) Detention & layover pay Raises, safety & performance bonuses Weekly direct de…",https://www.adzuna.com/details/5693210176?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Company,Climate Express,"Texarkana, Miller County","['US', 'Arkansas', 'Miller County', 'Texarkana']",Adzuna::API::Response::Location,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,
87273.45,Adzuna::API::Response::Job,full_time,42.519609,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5MzIxMDE0MSIsInMiOiJTb05EZUZvejhSR3ZyTDNVOWNKc2d3In0.cocd0UC_a8u4qR5NKzYp3WtlIhw15ANguIRErkRTyXE,1,5693210141,-92.454976,Truck Driver Company - 1yr EXP Required - OTR - Climate Express,87273.45,2026-04-08T09:17:39Z,"Class A CDL OTR Drivers Wanted – High Miles, Top Pay. Join a stable Midwest based carrier with 30 years in business and a 200-truck fleet. We offer reliable freight, strong miles, and modern equipment—so you can earn consistently and stay comfortable on the road. PAY & MILES Earn up to 6 figures $ XXX,XXX.XX a year Run 2,500–3,200 miles per week Start pay CPM based on experience (Paid on loaded & empty miles the same) Detention & layover pay Raises, safety & performance bonuses Weekly direct de…",https://www.adzuna.com/details/5693210141?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Company,Climate Express,"Cedar Falls, Black Hawk County","['US', 'Iowa', 'Black Hawk County', 'Cedar Falls']",Adzuna::API::Response::Location,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,
81626.39,Adzuna::API::Response::Job,full_time,39.194942,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5MzIxMDE4OCIsInMiOiJTb05EZUZvejhSR3ZyTDNVOWNKc2d3In0.gf4NLtOgUibWodYRTuuZXYwjy8wfd0WApabwCdKpAA0,1,5693210188,-96.576956,Class A CDL Company Driver - 1yr EXP Required - OTR - Climate Express,81626.39,2026-04-08T09:17:39Z,"Class A CDL OTR Drivers Wanted – High Miles, Top Pay. Join a stable Midwest based carrier with 30 years in business and a 200-truck fleet. We offer reliable freight, strong miles, and modern equipment—so you can earn consistently and stay comfortable on the road. PAY & MILES Earn up to 6 figures $ XXX,XXX.XX a year Run 2,500–3,200 miles per week Start pay CPM based on experience (Paid on loaded & empty miles the same) Detention & layover pay Raises, safety & performance bonuses Weekly direct de…",https://www.adzuna.com/details/5693210188?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Company,Climate Express,"Manhattan, Riley County","['US', 'Kansas', 'Riley County', 'Manhattan']",Adzuna::API::Response::Location,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,
82754.62,Adzuna::API::Response::Job,full_time,36.533772,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiU29ORGVGb3o4Ukd2ckwzVTljSnNndyIsImkiOiI1NjkzMjEwMTQ2In0.JOg5fmdHDx50jTDsS2s2Goe4vahhMoyCXorfXhE9kXs,1,5693210146,-82.358684,CDL-A Company Driver - 1yr EXP Required - OTR - Climate Express,82754.62,2026-04-08T09:17:39Z,"Class A CDL OTR Drivers Wanted – High Miles, Top Pay. Join a stable Midwest based carrier with 30 years in business and a 200-truck fleet. We offer reliable freight, strong miles, and modern equipment—so you can earn consistently and stay comfortable on the road. PAY & MILES Earn up to 6 figures $ XXX,XXX.XX a year Run 2,500–3,200 miles per week Start pay CPM based on experience (Paid on loaded & empty miles the same) Detention & layover pay Raises, safety & performance bonuses Weekly direct de…",https://www.adzuna.com/details/5693210146?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Company,Climate Express,"Blountville, Sullivan County","['US', 'Tennessee', 'Sullivan County', 'Blountville']",Adzuna::API::Response::Location,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,
95345.87,Adzuna::API::Response::Job,full_time,39.05827,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5MzIxMDA5NSIsInMiOiJTb05EZUZvejhSR3ZyTDNVOWNKc2d3In0.OeRUEgx1E1_q83vxuc3gH6aHb-dtnitnSdBsRGTpYeA,1,5693210095,-95.715066,Class A CDL Company Driver - 1yr EXP Required - OTR - Climate Express,95345.87,2026-04-08T09:17:39Z,"Class A CDL OTR Drivers Wanted – High Miles, Top Pay. Join a stable Midwest based carrier with 30 years in business and a 200-truck fleet. We offer reliable freight, strong miles, and modern equipment—so you can earn consistently and stay comfortable on the road. PAY & MILES Earn up to 6 figures $ XXX,XXX.XX a year Run 2,500–3,200 miles per week Start pay CPM based on experience (Paid on loaded & empty miles the same) Detention & layover pay Raises, safety & performance bonuses Weekly direct de…",https://www.adzuna.com/details/5693210095?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Company,Climate Express,"Topeka, Shawnee County","['US', 'Kansas', 'Shawnee County', 'Topeka']",Adzuna::API::Response::Location,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,
75180.55,Adzuna::API::Response::Job,full_time,37.974481,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiU29ORGVGb3o4Ukd2ckwzVTljSnNndyIsImkiOiI1NjkzMjEwMTIzIn0.UPE5z8iraWLF0mizRIMWPMCM2h0ZsBuGB-D5g00aNwg,1,5693210123,-87.573224,Truck Driver Company - 1yr EXP Required - OTR - Climate Express,75180.55,2026-04-08T09:17:39Z,"Class A CDL OTR Drivers Wanted – High Miles, Top Pay. Join a stable Midwest based carrier with 30 years in business and a 200-truck fleet. We offer reliable freight, strong miles, and modern equipment—so you can earn consistently and stay comfortable on the road. PAY & MILES Earn up to 6 figures $ XXX,XXX.XX a year Run 2,500–3,200 miles per week Start pay CPM based on experience (Paid on loaded & empty miles the same) Detention & layover pay Raises, safety & performance bonuses Weekly direct de…",https://www.adzuna.com/details/5693210123?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Company,Climate Express,"Evansville, Vanderburgh County","['US', 'Indiana', 'Vanderburgh County', 'Evansville']",Adzuna::API::Response::Location,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,
88921.97,Adzuna::API::Response::Job,full_time,42.036515,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5MzIxMDE3NyIsInMiOiJTb05EZUZvejhSR3ZyTDNVOWNKc2d3In0.DflfXyyojLu0UsW5i4YEYSGpug2VxexzZLaJ-r_iiIM,1,5693210177,-93.623385,Class A CDL Company Driver - 1yr EXP Required - OTR - Climate Express,88921.97,2026-04-08T09:17:39Z,"Class A CDL OTR Drivers Wanted – High Miles, Top Pay. Join a stable Midwest based carrier with 30 years in business and a 200-truck fleet. We offer reliable freight, strong miles, and modern equipment—so you can earn consistently and stay comfortable on the road. PAY & MILES Earn up to 6 figures $ XXX,XXX.XX a year Run 2,500–3,200 miles per week Start pay CPM based on experience (Paid on loaded & empty miles the same) Detention & layover pay Raises, safety & performance bonuses Weekly direct de…",https://www.adzuna.com/details/5693210177?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Company,Climate Express,"Ames, Story County","['US', 'Iowa', 'Story County', 'Ames']",Adzuna::API::Response::Location,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,
79854.3,Adzuna::API::Response::Job,full_time,37.205393,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5MzIxMDEwOCIsInMiOiJTb05EZUZvejhSR3ZyTDNVOWNKc2d3In0.JU2a3njYpJTf0fq3j0XHajYtdxhxH51pOHvpcwytwJA,1,5693210108,-93.298681,Class A CDL Company Driver - 1yr EXP Required - OTR - Climate Express,79854.3,2026-04-08T09:17:39Z,"Class A CDL OTR Drivers Wanted – High Miles, Top Pay. Join a stable Midwest based carrier with 30 years in business and a 200-truck fleet. We offer reliable freight, strong miles, and modern equipment—so you can earn consistently and stay comfortable on the road. PAY & MILES Earn up to 6 figures $ XXX,XXX.XX a year Run 2,500–3,200 miles per week Start pay CPM based on experience (Paid on loaded & empty miles the same) Detention & layover pay Raises, safety & performance bonuses Weekly direct de…",https://www.adzuna.com/details/5693210108?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Company,Climate Express,"Springfield, Greene County","['US', 'Missouri', 'Greene County', 'Springfield']",Adzuna::API::Response::Location,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,
80110.98,Adzuna::API::Response::Job,full_time,34.7538,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5MzIxMDE4MCIsInMiOiJTb05EZUZvejhSR3ZyTDNVOWNKc2d3In0.yVvQMTnjLFXO0Pe928BRoV8okDpGMXjvIXfVU4yNACo,1,5693210180,-87.622223,Class A CDL Company Driver - 1yr EXP Required - OTR - Climate Express,80110.98,2026-04-08T09:17:39Z,"Class A CDL OTR Drivers Wanted – High Miles, Top Pay. Join a stable Midwest based carrier with 30 years in business and a 200-truck fleet. We offer reliable freight, strong miles, and modern equipment—so you can earn consistently and stay comfortable on the road. PAY & MILES Earn up to 6 figures $ XXX,XXX.XX a year Run 2,500–3,200 miles per week Start pay CPM based on experience (Paid on loaded & empty miles the same) Detention & layover pay Raises, safety & performance bonuses Weekly direct de…",https://www.adzuna.com/details/5693210180?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Company,Climate Express,"Muscle Shoals, Colbert County","['US', 'Alabama', 'Colbert County', 'Muscle Shoals']",Adzuna::API::Response::Location,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,
77437.98,Adzuna::API::Response::Job,full_time,42.515007,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5MzIxMDE3OCIsInMiOiJTb05EZUZvejhSR3ZyTDNVOWNKc2d3In0.Gl_PDTQkZ0m5K_T7oiB4nAtf9xTY4WFFosRHFctYXAQ,1,5693210178,-90.685279,CDL-A Company Driver - 1yr EXP Required - OTR - Climate Express,77437.98,2026-04-08T09:17:39Z,"Class A CDL OTR Drivers Wanted – High Miles, Top Pay. Join a stable Midwest based carrier with 30 years in business and a 200-truck fleet. We offer reliable freight, strong miles, and modern equipment—so you can earn consistently and stay comfortable on the road. PAY & MILES Earn up to 6 figures $ XXX,XXX.XX a year Run 2,500–3,200 miles per week Start pay CPM based on experience (Paid on loaded & empty miles the same) Detention & layover pay Raises, safety & performance bonuses Weekly direct de…",https://www.adzuna.com/details/5693210178?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Company,Climate Express,"Center Grove, Dubuque County","['US', 'Iowa', 'Dubuque County', 'Center Grove']",Adzuna::API::Response::Location,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,
91882.03,Adzuna::API::Response::Job,full_time,38.5554,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5MzIxMDA5MCIsInMiOiI3TkZXZVZvejhSR3ZyTDNVOWNKc2d3In0.ClWGBlF3JlfzHjZRPoyr1vpVtIUs-8V70Wy9dSX0iqM,1,5693210090,-92.28054,Class A CDL Company Driver - 1yr EXP Required - OTR - Climate Express,91882.03,2026-04-08T09:17:39Z,"Class A CDL OTR Drivers Wanted – High Miles, Top Pay. Join a stable Midwest based carrier with 30 years in business and a 200-truck fleet. We offer reliable freight, strong miles, and modern equipment—so you can earn consistently and stay comfortable on the road. PAY & MILES Earn up to 6 figures $ XXX,XXX.XX a year Run 2,500–3,200 miles per week Start pay CPM based on experience (Paid on loaded & empty miles the same) Detention & layover pay Raises, safety & performance bonuses Weekly direct de…",https://www.adzuna.com/details/5693210090?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Company,Climate Express,"Saint Martins, Cole County","['US', 'Missouri', 'Cole County', 'Saint Martins']",Adzuna::API::Response::Location,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,
