title,longitude,id,created,latitude,adref,redirect_url,contract_time,salary_min,description,salary_max,__CLASS__,salary_is_predicted,company.__CLASS__,company.display_name,category.tag,category.__CLASS__,category.label,location.display_name,location.__CLASS__,location.area,contract_type
Outreach & Referral Coordinator,-121.494174,5757378596,2026-06-09T10:29:04Z,38.596713,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUkh4OUZSNWs4UkdzTnI4RTJUWVlWUSIsImkiOiI1NzU3Mzc4NTk2In0.lYUkOT5u8rsKcmGViPunpc5D04e9fGPaYkQf8OIqAV0,https://www.adzuna.com/details/5757378596?utm_medium=api&utm_source=abfa41a4,full_time,33280.0,"ABOUT NOGIGIDDY NoGigiddy is a digital platform built for gig workers, side hustlers, and anyone building an income outside the traditional 9-to-5. We connect our community with real earning opportunities — remote jobs, surveys, gig platforms, and financial tools — all in one place, free to access, no gatekeeping. We built what we wish had existed, and we hire people who actually get it. THE ROLE Referrals and word-of-mouth are powerful growth engines — and this role exists to pour fuel on them…",47840.0,Adzuna::API::Response::Job,0,Adzuna::API::Response::Company,NoGigiddy,pr-advertising-marketing-jobs,Adzuna::API::Response::Category,"PR, Advertising & Marketing Jobs","Sacramento, Sacramento County",Adzuna::API::Response::Location,"['US', 'California', 'Sacramento County', 'Sacramento']",
Outreach & Referral Coordinator,-118.25851,5757378538,2026-06-09T10:29:03Z,33.8232,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc1NzM3ODUzOCIsInMiOiJSSHg5RlI1azhSR3NOcjhFMlRZWVZRIn0.3ng2M2Pi1LDYSHAfWAO0mNQSWX7F3eqZEAZBfnAbeWk,https://www.adzuna.com/details/5757378538?utm_medium=api&utm_source=abfa41a4,full_time,33280.0,"ABOUT NOGIGIDDY NoGigiddy is a digital platform built for gig workers, side hustlers, and anyone building an income outside the traditional 9-to-5. We connect our community with real earning opportunities — remote jobs, surveys, gig platforms, and financial tools — all in one place, free to access, no gatekeeping. We built what we wish had existed, and we hire people who actually get it. THE ROLE Referrals and word-of-mouth are powerful growth engines — and this role exists to pour fuel on them…",47840.0,Adzuna::API::Response::Job,0,Adzuna::API::Response::Company,NoGigiddy,pr-advertising-marketing-jobs,Adzuna::API::Response::Category,"PR, Advertising & Marketing Jobs","Long Beach, Los Angeles County",Adzuna::API::Response::Location,"['US', 'California', 'Los Angeles County', 'Long Beach']",
Outreach & Referral Coordinator,-94.599852,5757378543,2026-06-09T10:29:03Z,39.104173,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUkh4OUZSNWs4UkdzTnI4RTJUWVlWUSIsImkiOiI1NzU3Mzc4NTQzIn0.SiolqrBGr5zbIXp3TMVPqxOwm0PUbIHGtrcuTeWi9wY,https://www.adzuna.com/details/5757378543?utm_medium=api&utm_source=abfa41a4,full_time,33280.0,"ABOUT NOGIGIDDY NoGigiddy is a digital platform built for gig workers, side hustlers, and anyone building an income outside the traditional 9-to-5. We connect our community with real earning opportunities — remote jobs, surveys, gig platforms, and financial tools — all in one place, free to access, no gatekeeping. We built what we wish had existed, and we hire people who actually get it. THE ROLE Referrals and word-of-mouth are powerful growth engines — and this role exists to pour fuel on them…",47840.0,Adzuna::API::Response::Job,0,Adzuna::API::Response::Company,NoGigiddy,pr-advertising-marketing-jobs,Adzuna::API::Response::Category,"PR, Advertising & Marketing Jobs","Kansas City, Jackson County",Adzuna::API::Response::Location,"['US', 'Missouri', 'Jackson County', 'Kansas City']",
Outreach & Referral Coordinator,-97.329199,5757378552,2026-06-09T10:29:03Z,32.746598,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc1NzM3ODU1MiIsInMiOiJSSHg5RlI1azhSR3NOcjhFMlRZWVZRIn0.D9-6ISjyIc7yRY-ry4981jIbwBDt4bnlrpmFYhLAqdg,https://www.adzuna.com/details/5757378552?utm_medium=api&utm_source=abfa41a4,full_time,33280.0,"ABOUT NOGIGIDDY NoGigiddy is a digital platform built for gig workers, side hustlers, and anyone building an income outside the traditional 9-to-5. We connect our community with real earning opportunities — remote jobs, surveys, gig platforms, and financial tools — all in one place, free to access, no gatekeeping. We built what we wish had existed, and we hire people who actually get it. THE ROLE Referrals and word-of-mouth are powerful growth engines — and this role exists to pour fuel on them…",47840.0,Adzuna::API::Response::Job,0,Adzuna::API::Response::Company,NoGigiddy,pr-advertising-marketing-jobs,Adzuna::API::Response::Category,"PR, Advertising & Marketing Jobs","Fort Worth, Tarrant County",Adzuna::API::Response::Location,"['US', 'Texas', 'Tarrant County', 'Fort Worth']",
Freelance Senior Meta Ads Specialist (Film & Entertainment),-120.943179,5757378550,2026-06-09T10:29:03Z,37.928543,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUkh4OUZSNWs4UkdzTnI4RTJUWVlWUSIsImkiOiI1NzU3Mzc4NTUwIn0.2UrTvsajjprNEaAFQq8hA-IwD36uwatfMWIWgN_FJPg,https://www.adzuna.com/details/5757378550?utm_medium=api&utm_source=abfa41a4,part_time,80716.28,"We are seeking a Freelance Senior Meta Ads Specialist to advise on and occasionally manage paid ads. The focus is growing audiences among Persian-Americans and U.S. film/cinephile communities. This is a part-time freelance opportunity ideal for someone with experience with Instagram Reels, creator brands, audience building, and entertainment marketing. Responsibilities Shape the paid Meta (Instagram/Facebook) strategy for an established creator brand and a growing film studio. Advise on targeti…",80716.28,Adzuna::API::Response::Job,1,Adzuna::API::Response::Company,Digital,creative-design-jobs,Adzuna::API::Response::Category,Creative & Design Jobs,"California, US",Adzuna::API::Response::Location,"['US', 'California']",contract
Outreach & Referral Coordinator,-87.899151,5757378536,2026-06-09T10:29:03Z,43.043978,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc1NzM3ODUzNiIsInMiOiJSSHg5RlI1azhSR3NOcjhFMlRZWVZRIn0.XCK2FroNGKvCbRcmbhYjCeNg7XhJr21HnFEV08ThGcU,https://www.adzuna.com/details/5757378536?utm_medium=api&utm_source=abfa41a4,full_time,33280.0,"ABOUT NOGIGIDDY NoGigiddy is a digital platform built for gig workers, side hustlers, and anyone building an income outside the traditional 9-to-5. We connect our community with real earning opportunities — remote jobs, surveys, gig platforms, and financial tools — all in one place, free to access, no gatekeeping. We built what we wish had existed, and we hire people who actually get it. THE ROLE Referrals and word-of-mouth are powerful growth engines — and this role exists to pour fuel on them…",47840.0,Adzuna::API::Response::Job,0,Adzuna::API::Response::Company,NoGigiddy,pr-advertising-marketing-jobs,Adzuna::API::Response::Category,"PR, Advertising & Marketing Jobs","Milwaukee, Milwaukee County",Adzuna::API::Response::Location,"['US', 'Wisconsin', 'Milwaukee County', 'Milwaukee']",
Outreach & Referral Coordinator,-111.844935,5757378529,2026-06-09T10:29:03Z,33.432953,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc1NzM3ODUyOSIsInMiOiJSSHg5RlI1azhSR3NOcjhFMlRZWVZRIn0.COtJ1FOmVG4u1N00ke9nfxO0kgy5yip-GqBJ9UaBodU,https://www.adzuna.com/details/5757378529?utm_medium=api&utm_source=abfa41a4,full_time,33280.0,"ABOUT NOGIGIDDY NoGigiddy is a digital platform built for gig workers, side hustlers, and anyone building an income outside the traditional 9-to-5. We connect our community with real earning opportunities — remote jobs, surveys, gig platforms, and financial tools — all in one place, free to access, no gatekeeping. We built what we wish had existed, and we hire people who actually get it. THE ROLE Referrals and word-of-mouth are powerful growth engines — and this role exists to pour fuel on them…",47840.0,Adzuna::API::Response::Job,0,Adzuna::API::Response::Company,NoGigiddy,pr-advertising-marketing-jobs,Adzuna::API::Response::Category,"PR, Advertising & Marketing Jobs","Mesa, Maricopa County",Adzuna::API::Response::Location,"['US', 'Arizona', 'Maricopa County', 'Mesa']",
Outreach & Referral Coordinator,-104.75578,5757378544,2026-06-09T10:29:03Z,38.85431,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc1NzM3ODU0NCIsInMiOiJSSHg5RlI1azhSR3NOcjhFMlRZWVZRIn0.dwHJvXOQ4r9EgIA1RFnt06Doie0Y-OGi3bNMwBHmJqY,https://www.adzuna.com/details/5757378544?utm_medium=api&utm_source=abfa41a4,full_time,33280.0,"ABOUT NOGIGIDDY NoGigiddy is a digital platform built for gig workers, side hustlers, and anyone building an income outside the traditional 9-to-5. We connect our community with real earning opportunities — remote jobs, surveys, gig platforms, and financial tools — all in one place, free to access, no gatekeeping. We built what we wish had existed, and we hire people who actually get it. THE ROLE Referrals and word-of-mouth are powerful growth engines — and this role exists to pour fuel on them…",47840.0,Adzuna::API::Response::Job,0,Adzuna::API::Response::Company,NoGigiddy,pr-advertising-marketing-jobs,Adzuna::API::Response::Category,"PR, Advertising & Marketing Jobs","Colorado Springs, El Paso County",Adzuna::API::Response::Location,"['US', 'Colorado', 'El Paso County', 'Colorado Springs']",
Outreach & Referral Coordinator,-115.165201,5757378558,2026-06-09T10:29:03Z,35.920884,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc1NzM3ODU1OCIsInMiOiJSSHg5RlI1azhSR3NOcjhFMlRZWVZRIn0.F83dL9v4GKdsttd8VZDBMJ1rz0z49c1hmoyaWZozBfk,https://www.adzuna.com/details/5757378558?utm_medium=api&utm_source=abfa41a4,full_time,33280.0,"ABOUT NOGIGIDDY NoGigiddy is a digital platform built for gig workers, side hustlers, and anyone building an income outside the traditional 9-to-5. We connect our community with real earning opportunities — remote jobs, surveys, gig platforms, and financial tools — all in one place, free to access, no gatekeeping. We built what we wish had existed, and we hire people who actually get it. THE ROLE Referrals and word-of-mouth are powerful growth engines — and this role exists to pour fuel on them…",47840.0,Adzuna::API::Response::Job,0,Adzuna::API::Response::Company,NoGigiddy,pr-advertising-marketing-jobs,Adzuna::API::Response::Category,"PR, Advertising & Marketing Jobs","Las Vegas, Clark County",Adzuna::API::Response::Location,"['US', 'Nevada', 'Clark County', 'Las Vegas']",
Outreach & Referral Coordinator,-117.860447,5757378557,2026-06-09T10:29:03Z,33.746392,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiS0VWY0ZoNWs4UkdKUGZ5ckhnQTI1ZyIsImkiOiI1NzU3Mzc4NTU3In0.6lqCduNkaR27Hv2jM-MXvJASsMhWa8zKT6vX9mLIt5U,https://www.adzuna.com/details/5757378557?utm_medium=api&utm_source=abfa41a4,full_time,33280.0,"ABOUT NOGIGIDDY NoGigiddy is a digital platform built for gig workers, side hustlers, and anyone building an income outside the traditional 9-to-5. We connect our community with real earning opportunities — remote jobs, surveys, gig platforms, and financial tools — all in one place, free to access, no gatekeeping. We built what we wish had existed, and we hire people who actually get it. THE ROLE Referrals and word-of-mouth are powerful growth engines — and this role exists to pour fuel on them…",47840.0,Adzuna::API::Response::Job,0,Adzuna::API::Response::Company,NoGigiddy,pr-advertising-marketing-jobs,Adzuna::API::Response::Category,"PR, Advertising & Marketing Jobs","Santa Ana, Orange County",Adzuna::API::Response::Location,"['US', 'California', 'Orange County', 'Santa Ana']",
Outreach & Referral Coordinator,-78.631362,5757378540,2026-06-09T10:29:03Z,35.77443,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc1NzM3ODU0MCIsInMiOiJLRVZjRmg1azhSR0pQZnlySGdBMjVnIn0.TVOtTtZMfNPb7mTMQbtHbwxyE3E0TXyRCo6qmkDSv5M,https://www.adzuna.com/details/5757378540?utm_medium=api&utm_source=abfa41a4,full_time,33280.0,"ABOUT NOGIGIDDY NoGigiddy is a digital platform built for gig workers, side hustlers, and anyone building an income outside the traditional 9-to-5. We connect our community with real earning opportunities — remote jobs, surveys, gig platforms, and financial tools — all in one place, free to access, no gatekeeping. We built what we wish had existed, and we hire people who actually get it. THE ROLE Referrals and word-of-mouth are powerful growth engines — and this role exists to pour fuel on them…",47840.0,Adzuna::API::Response::Job,0,Adzuna::API::Response::Company,NoGigiddy,pr-advertising-marketing-jobs,Adzuna::API::Response::Category,"PR, Advertising & Marketing Jobs","Raleigh, Wake County",Adzuna::API::Response::Location,"['US', 'North Carolina', 'Wake County', 'Raleigh']",
Outreach & Referral Coordinator,,5757378528,2026-06-09T10:29:03Z,,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc1NzM3ODUyOCIsInMiOiJLRVZjRmg1azhSR0pQZnlySGdBMjVnIn0.fqrlsNeF63-PjByn_rWvgaIHLCLYFXDEnB8O2A-NkxM,https://www.adzuna.com/details/5757378528?utm_medium=api&utm_source=abfa41a4,full_time,33280.0,"ABOUT NOGIGIDDY NoGigiddy is a digital platform built for gig workers, side hustlers, and anyone building an income outside the traditional 9-to-5. We connect our community with real earning opportunities — remote jobs, surveys, gig platforms, and financial tools — all in one place, free to access, no gatekeeping. We built what we wish had existed, and we hire people who actually get it. THE ROLE Referrals and word-of-mouth are powerful growth engines — and this role exists to pour fuel on them…",47840.0,Adzuna::API::Response::Job,0,Adzuna::API::Response::Company,NoGigiddy,pr-advertising-marketing-jobs,Adzuna::API::Response::Category,"PR, Advertising & Marketing Jobs","Los Angeles, Los Angeles County",Adzuna::API::Response::Location,"['US', 'California', 'Los Angeles County', 'Los Angeles']",
Outreach & Referral Coordinator,-75.164753,5757378531,2026-06-09T10:29:03Z,39.955624,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc1NzM3ODUzMSIsInMiOiJLRVZjRmg1azhSR0pQZnlySGdBMjVnIn0.9MsUKw6tqq6lNfi4o8bEAFP2MF4Xcpu2PlJr1lX3gis,https://www.adzuna.com/details/5757378531?utm_medium=api&utm_source=abfa41a4,full_time,33280.0,"ABOUT NOGIGIDDY NoGigiddy is a digital platform built for gig workers, side hustlers, and anyone building an income outside the traditional 9-to-5. We connect our community with real earning opportunities — remote jobs, surveys, gig platforms, and financial tools — all in one place, free to access, no gatekeeping. We built what we wish had existed, and we hire people who actually get it. THE ROLE Referrals and word-of-mouth are powerful growth engines — and this role exists to pour fuel on them…",47840.0,Adzuna::API::Response::Job,0,Adzuna::API::Response::Company,NoGigiddy,pr-advertising-marketing-jobs,Adzuna::API::Response::Category,"PR, Advertising & Marketing Jobs","Philadelphia, Philadelphia County",Adzuna::API::Response::Location,"['US', 'Pennsylvania', 'Philadelphia County', 'Philadelphia']",
Outreach & Referral Coordinator,-81.769132,5757378534,2026-06-09T10:29:03Z,30.342001,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiS0VWY0ZoNWs4UkdKUGZ5ckhnQTI1ZyIsImkiOiI1NzU3Mzc4NTM0In0.4Ai-uyN7tzHAj75vl11IhLgxCurLZNJ9AvhtQStzfbQ,https://www.adzuna.com/details/5757378534?utm_medium=api&utm_source=abfa41a4,full_time,33280.0,"ABOUT NOGIGIDDY NoGigiddy is a digital platform built for gig workers, side hustlers, and anyone building an income outside the traditional 9-to-5. We connect our community with real earning opportunities — remote jobs, surveys, gig platforms, and financial tools — all in one place, free to access, no gatekeeping. We built what we wish had existed, and we hire people who actually get it. THE ROLE Referrals and word-of-mouth are powerful growth engines — and this role exists to pour fuel on them…",47840.0,Adzuna::API::Response::Job,0,Adzuna::API::Response::Company,NoGigiddy,pr-advertising-marketing-jobs,Adzuna::API::Response::Category,"PR, Advertising & Marketing Jobs","Jacksonville, Duval County",Adzuna::API::Response::Location,"['US', 'Florida', 'Duval County', 'Jacksonville']",
Outreach & Referral Coordinator,-86.780596,5757378542,2026-06-09T10:29:03Z,36.172489,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc1NzM3ODU0MiIsInMiOiJLRVZjRmg1azhSR0pQZnlySGdBMjVnIn0.hUza9kziWGUFccIY3myDHMsC9EZHoxNGpUBxsPy0Dow,https://www.adzuna.com/details/5757378542?utm_medium=api&utm_source=abfa41a4,full_time,33280.0,"ABOUT NOGIGIDDY NoGigiddy is a digital platform built for gig workers, side hustlers, and anyone building an income outside the traditional 9-to-5. We connect our community with real earning opportunities — remote jobs, surveys, gig platforms, and financial tools — all in one place, free to access, no gatekeeping. We built what we wish had existed, and we hire people who actually get it. THE ROLE Referrals and word-of-mouth are powerful growth engines — and this role exists to pour fuel on them…",47840.0,Adzuna::API::Response::Job,0,Adzuna::API::Response::Company,NoGigiddy,pr-advertising-marketing-jobs,Adzuna::API::Response::Category,"PR, Advertising & Marketing Jobs","Nashville, Davidson County",Adzuna::API::Response::Location,"['US', 'Tennessee', 'Davidson County', 'Nashville']",
Outreach & Referral Coordinator,-96.767002,5757378549,2026-06-09T10:29:03Z,32.798895,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiS0VWY0ZoNWs4UkdKUGZ5ckhnQTI1ZyIsImkiOiI1NzU3Mzc4NTQ5In0.NeamoS7HmO1R_kvIn2INMNhqcmrOki3mlXe0_wX_jpE,https://www.adzuna.com/details/5757378549?utm_medium=api&utm_source=abfa41a4,full_time,33280.0,"ABOUT NOGIGIDDY NoGigiddy is a digital platform built for gig workers, side hustlers, and anyone building an income outside the traditional 9-to-5. We connect our community with real earning opportunities — remote jobs, surveys, gig platforms, and financial tools — all in one place, free to access, no gatekeeping. We built what we wish had existed, and we hire people who actually get it. THE ROLE Referrals and word-of-mouth are powerful growth engines — and this role exists to pour fuel on them…",47840.0,Adzuna::API::Response::Job,0,Adzuna::API::Response::Company,NoGigiddy,pr-advertising-marketing-jobs,Adzuna::API::Response::Category,"PR, Advertising & Marketing Jobs","Dallas, Texas",Adzuna::API::Response::Location,"['US', 'Texas', 'Dallas']",
Outreach & Referral Coordinator,-80.846082,5757378532,2026-06-09T10:29:03Z,35.232678,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc1NzM3ODUzMiIsInMiOiJLRVZjRmg1azhSR0pQZnlySGdBMjVnIn0.C2vbroSZ9Cg8Zsz10va7oAoWkF5XNbvvWCX6NNTajBE,https://www.adzuna.com/details/5757378532?utm_medium=api&utm_source=abfa41a4,full_time,33280.0,"ABOUT NOGIGIDDY NoGigiddy is a digital platform built for gig workers, side hustlers, and anyone building an income outside the traditional 9-to-5. We connect our community with real earning opportunities — remote jobs, surveys, gig platforms, and financial tools — all in one place, free to access, no gatekeeping. We built what we wish had existed, and we hire people who actually get it. THE ROLE Referrals and word-of-mouth are powerful growth engines — and this role exists to pour fuel on them…",47840.0,Adzuna::API::Response::Job,0,Adzuna::API::Response::Company,NoGigiddy,pr-advertising-marketing-jobs,Adzuna::API::Response::Category,"PR, Advertising & Marketing Jobs","Charlotte, Mecklenburg County",Adzuna::API::Response::Location,"['US', 'North Carolina', 'Mecklenburg County', 'Charlotte']",
Outreach & Referral Coordinator,-76.621054,5757378533,2026-06-09T10:29:03Z,39.296337,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc1NzM3ODUzMyIsInMiOiJLRVZjRmg1azhSR0pQZnlySGdBMjVnIn0.G9eetcGXHNPHvxNnMRKEu-2z_2VGErOxFVrOSBPfRSw,https://www.adzuna.com/details/5757378533?utm_medium=api&utm_source=abfa41a4,full_time,33280.0,"ABOUT NOGIGIDDY NoGigiddy is a digital platform built for gig workers, side hustlers, and anyone building an income outside the traditional 9-to-5. We connect our community with real earning opportunities — remote jobs, surveys, gig platforms, and financial tools — all in one place, free to access, no gatekeeping. We built what we wish had existed, and we hire people who actually get it. THE ROLE Referrals and word-of-mouth are powerful growth engines — and this role exists to pour fuel on them…",47840.0,Adzuna::API::Response::Job,0,Adzuna::API::Response::Company,NoGigiddy,pr-advertising-marketing-jobs,Adzuna::API::Response::Category,"PR, Advertising & Marketing Jobs","Baltimore, Baltimore County",Adzuna::API::Response::Location,"['US', 'Maryland', 'Baltimore County', 'Baltimore']",
Freelance Senior Meta Ads Specialist (Film & Entertainment),,5757378546,2026-06-09T10:29:03Z,,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiS0VWY0ZoNWs4UkdKUGZ5ckhnQTI1ZyIsImkiOiI1NzU3Mzc4NTQ2In0.CuNzCRCpsuacihBl7lquJxCvyQPKGhJzO3aLwoNQXA8,https://www.adzuna.com/details/5757378546?utm_medium=api&utm_source=abfa41a4,part_time,79593.98,"We are seeking a Freelance Senior Meta Ads Specialist to advise on and occasionally manage paid ads. The focus is growing audiences among Persian-Americans and U.S. film/cinephile communities. This is a part-time freelance opportunity ideal for someone with experience with Instagram Reels, creator brands, audience building, and entertainment marketing. Responsibilities Shape the paid Meta (Instagram/Facebook) strategy for an established creator brand and a growing film studio. Advise on targeti…",79593.98,Adzuna::API::Response::Job,1,Adzuna::API::Response::Company,Digital,creative-design-jobs,Adzuna::API::Response::Category,Creative & Design Jobs,"New York City, New York",Adzuna::API::Response::Location,"['US', 'New York', 'New York City']",contract
Outreach & Referral Coordinator,-86.109012,5757378537,2026-06-09T10:29:03Z,39.77745,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc1NzM3ODUzNyIsInMiOiJLRVZjRmg1azhSR0pQZnlySGdBMjVnIn0.SsLHwnBFWTDxMMZA9QKp056siyONOW7V3mm1gwHmvyw,https://www.adzuna.com/details/5757378537?utm_medium=api&utm_source=abfa41a4,full_time,33280.0,"ABOUT NOGIGIDDY NoGigiddy is a digital platform built for gig workers, side hustlers, and anyone building an income outside the traditional 9-to-5. We connect our community with real earning opportunities — remote jobs, surveys, gig platforms, and financial tools — all in one place, free to access, no gatekeeping. We built what we wish had existed, and we hire people who actually get it. THE ROLE Referrals and word-of-mouth are powerful growth engines — and this role exists to pour fuel on them…",47840.0,Adzuna::API::Response::Job,0,Adzuna::API::Response::Company,NoGigiddy,pr-advertising-marketing-jobs,Adzuna::API::Response::Category,"PR, Advertising & Marketing Jobs","Indianapolis, Marion County",Adzuna::API::Response::Location,"['US', 'Indiana', 'Marion County', 'Indianapolis']",
Outreach & Referral Coordinator,-119.80195,5757378551,2026-06-09T10:29:03Z,36.842017,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc1NzM3ODU1MSIsInMiOiJLRVZjRmg1azhSR0pQZnlySGdBMjVnIn0.alcXbkox6wEAp02kubejhr7cn4UAhn8nAf5PbeEZep0,https://www.adzuna.com/details/5757378551?utm_medium=api&utm_source=abfa41a4,full_time,33280.0,"ABOUT NOGIGIDDY NoGigiddy is a digital platform built for gig workers, side hustlers, and anyone building an income outside the traditional 9-to-5. We connect our community with real earning opportunities — remote jobs, surveys, gig platforms, and financial tools — all in one place, free to access, no gatekeeping. We built what we wish had existed, and we hire people who actually get it. THE ROLE Referrals and word-of-mouth are powerful growth engines — and this role exists to pour fuel on them…",47840.0,Adzuna::API::Response::Job,0,Adzuna::API::Response::Company,NoGigiddy,pr-advertising-marketing-jobs,Adzuna::API::Response::Category,"PR, Advertising & Marketing Jobs","Fresno, Fresno County",Adzuna::API::Response::Location,"['US', 'California', 'Fresno County', 'Fresno']",
Chief Estimator - Residential & Light Commercial Specialty Construction,-94.66752,5757378548,2026-06-09T10:29:03Z,38.86152,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiS0VWY0ZoNWs4UkdKUGZ5ckhnQTI1ZyIsImkiOiI1NzU3Mzc4NTQ4In0.CrauRVSqnEoRRKFqNbp96cbtRE0oEpOjrfEu2GB-8Mg,https://www.adzuna.com/details/5757378548?utm_medium=api&utm_source=abfa41a4,full_time,135000.0,"We are hiring a Chief Estimator to lead estimating operations for a growing specialty contractor serving residential builders and light commercial construction clients. This role is built for an experienced estimator who can take ownership of the bid process from plan review through final proposal. The right candidate will be able to read construction documents, complete accurate takeoffs, identify scope gaps, prepare competitive pricing, and work closely with sales, operations, production, and…",155000.0,Adzuna::API::Response::Job,0,Adzuna::API::Response::Company,AlphaHire,trade-construction-jobs,Adzuna::API::Response::Category,Trade & Construction Jobs,"Stanley, Johnson County",Adzuna::API::Response::Location,"['US', 'Kansas', 'Johnson County', 'Stanley']",
Project Manager - Commercial Solar & Battery Storage (BESS),-122.041693,5757378556,2026-06-09T10:29:03Z,36.979622,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc1NzM3ODU1NiIsInMiOiJLRVZjRmg1azhSR0pQZnlySGdBMjVnIn0.Xdu6IfD5_RN6HKQNc9wckVOEf2AksszCXpqIp_ILiy8,https://www.adzuna.com/details/5757378556?utm_medium=api&utm_source=abfa41a4,full_time,86000.0,"We are seeking an experienced Project Manager to support the successful delivery of commercial solar PV and battery energy storage (BESS) projects throughout the Monterey Bay Area. This role is ideal for someone who enjoys owning projects from preconstruction through closeout and thrives in a fast-paced, collaborative environment focused on clean energy infrastructure. The ideal candidate brings strong commercial construction project management experience, understands project workflows, and can…",100000.0,Adzuna::API::Response::Job,0,Adzuna::API::Response::Company,AlphaHire,engineering-jobs,Adzuna::API::Response::Category,Engineering Jobs,"Santa Cruz, Santa Cruz County",Adzuna::API::Response::Location,"['US', 'California', 'Santa Cruz County', 'Santa Cruz']",
Outreach & Referral Coordinator,-122.336407,5757378535,2026-06-09T10:29:03Z,47.608492,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc1NzM3ODUzNSIsInMiOiJLRVZjRmg1azhSR0pQZnlySGdBMjVnIn0.rNoTsNYt69wUHqEyV-IKnoYisTDZYbI1xX9p3ycSNLk,https://www.adzuna.com/details/5757378535?utm_medium=api&utm_source=abfa41a4,full_time,33280.0,"ABOUT NOGIGIDDY NoGigiddy is a digital platform built for gig workers, side hustlers, and anyone building an income outside the traditional 9-to-5. We connect our community with real earning opportunities — remote jobs, surveys, gig platforms, and financial tools — all in one place, free to access, no gatekeeping. We built what we wish had existed, and we hire people who actually get it. THE ROLE Referrals and word-of-mouth are powerful growth engines — and this role exists to pour fuel on them…",47840.0,Adzuna::API::Response::Job,0,Adzuna::API::Response::Company,NoGigiddy,pr-advertising-marketing-jobs,Adzuna::API::Response::Category,"PR, Advertising & Marketing Jobs","Seattle, King County",Adzuna::API::Response::Location,"['US', 'Washington', 'King County', 'Seattle']",
Direct Support Professional for Summer,-77.288029,5757378555,2026-06-09T10:29:03Z,39.139475,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiS0VWY0ZoNWs4UkdKUGZ5ckhnQTI1ZyIsImkiOiI1NzU3Mzc4NTU1In0.vOGo7yWe7WAYAw0kS-Y-Hiq01buS5VbW_r5IkleiATM,https://www.adzuna.com/details/5757378555?utm_medium=api&utm_source=abfa41a4,,31376.22,"Creed Medical Group Inc. is seeking enthusiastic and compassionate Direct Support Professionals (DSP) for the summer season. This temporary position offers an opportunity to make a positive impact on the lives of individuals with intellectual and developmental disabilities during the summer months. As a Summer Direct Support Professional, you will assist clients with daily living activities, encourage participation in seasonal community events, and support their overall well-being in a supporti…",31376.22,Adzuna::API::Response::Job,1,Adzuna::API::Response::Company,Creed Medical Group Inc,social-work-jobs,Adzuna::API::Response::Category,Social work Jobs,"Germantown, Montgomery County",Adzuna::API::Response::Location,"['US', 'Maryland', 'Montgomery County', 'Germantown']",contract
Outreach & Referral Coordinator,-122.688215,5757378554,2026-06-09T10:29:03Z,45.505603,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc1NzM3ODU1NCIsInMiOiJLRVZjRmg1azhSR0pQZnlySGdBMjVnIn0.BJZJ8IEz-oAeb4yuwYRjjr4hulENs6Za6Yqgzw9Em8Y,https://www.adzuna.com/details/5757378554?utm_medium=api&utm_source=abfa41a4,full_time,33280.0,"ABOUT NOGIGIDDY NoGigiddy is a digital platform built for gig workers, side hustlers, and anyone building an income outside the traditional 9-to-5. We connect our community with real earning opportunities — remote jobs, surveys, gig platforms, and financial tools — all in one place, free to access, no gatekeeping. We built what we wish had existed, and we hire people who actually get it. THE ROLE Referrals and word-of-mouth are powerful growth engines — and this role exists to pour fuel on them…",47840.0,Adzuna::API::Response::Job,0,Adzuna::API::Response::Company,NoGigiddy,pr-advertising-marketing-jobs,Adzuna::API::Response::Category,"PR, Advertising & Marketing Jobs","Portland, Multnomah County",Adzuna::API::Response::Location,"['US', 'Oregon', 'Multnomah County', 'Portland']",
