salary_min,id,__CLASS__,redirect_url,salary_is_predicted,salary_max,longitude,description,adref,title,created,latitude,category.tag,category.label,category.__CLASS__,location.display_name,location.__CLASS__,location.area,company.__CLASS__,company.display_name,contract_type,contract_time
100000.0,5794228352,Adzuna::API::Response::Job,https://www.adzuna.com/details/5794228352?utm_medium=api&utm_source=abfa41a4,0,150000.0,-74.047886,"Area Manager – Multifamily (1,100 Unit Community) Location: Jersey City, NJ (Onsite) About BLT Building and Land Technology (BLT) is a vertically integrated real estate development, investment, and property management firm with a diverse portfolio spanning multifamily, office, retail, and hospitality assets. Through its integrated platform, BLT oversees the development, ownership, management, and long-term performance of its communities and commercial properties. We are seeking an experienced A…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoibE1qTmc3Qjc4UkdTcGMySmVxQm5vdyIsImkiOiI1Nzk0MjI4MzUyIn0.Vq1HWD1zmbDXJG4JtOEz09KnktTbzMlmwG4iUBgVD0g,Area Manager,2026-07-09T09:49:35Z,40.722722,trade-construction-jobs,Trade & Construction Jobs,Adzuna::API::Response::Category,"Jersey City, Hudson County",Adzuna::API::Response::Location,"['US', 'New Jersey', 'Hudson County', 'Jersey City']",Adzuna::API::Response::Company,Building and Land Technology,,full_time
35672.0,5794228390,Adzuna::API::Response::Job,https://www.adzuna.com/details/5794228390?utm_medium=api&utm_source=abfa41a4,0,35672.0,-119.707224,"Description: We are seeking reliable and detail-oriented individuals to join our production team at a smoked salmon processing facility. As a Production Worker (Fish Trimmer), you will play a key role on the assembly line, preparing high-quality smoked salmon products by trimming, inspecting, and handling fish according to company and food safety standards. Key Responsibilities Trim and portion smoked salmon fillets with precision using knives and other tools Inspect fish for quality, removing …",eyJhbGciOiJIUzI1NiJ9.eyJzIjoibE1qTmc3Qjc4UkdTcGMySmVxQm5vdyIsImkiOiI1Nzk0MjI4MzkwIn0.usBLM-ZP2mNycJXwi-UJGu5VWGg1opp2e3K8tdhsSOc,Production worker - Trimmer $17.15/hr,2026-07-09T09:49:35Z,34.419512,manufacturing-jobs,Manufacturing Jobs,Adzuna::API::Response::Category,"Santa Barbara, Santa Barbara County",Adzuna::API::Response::Location,"['US', 'California', 'Santa Barbara County', 'Santa Barbara']",Adzuna::API::Response::Company,SBS Acquisition Company LLC,,
40774.0,5794228368,Adzuna::API::Response::Job,https://www.adzuna.com/details/5794228368?utm_medium=api&utm_source=abfa41a4,1,40774.0,-74.125917,"JOB TITLE: Medical Office Coordinator LOCATION: Brick, NJ SUMMARY: The Medical Office Coordinator is responsible for providing both front desk reception services and referral coordination within the outpatient practice. This position plays a key role in ensuring smooth office operations, accurate documentation, and a positive patient experience. The role requires strong organizational skills, attention to detail, effective communication, and the ability to balance multiple responsibilities in a…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc5NDIyODM2OCIsInMiOiJsTWpOZzdCNzhSR1NwYzJKZXFCbm93In0.YgeCFpi7wAjcWKqrO3CGmwFb4L2rzqwnEa-KGkq8jO8,Medical Office Coordinator,2026-07-09T09:49:35Z,40.041033,admin-jobs,Admin Jobs,Adzuna::API::Response::Category,"Osbornville, Ocean County",Adzuna::API::Response::Location,"['US', 'New Jersey', 'Ocean County', 'Osbornville']",Adzuna::API::Response::Company,Progressive Spine and Orthopaedics LLC,,
33280.0,5794228348,Adzuna::API::Response::Job,https://www.adzuna.com/details/5794228348?utm_medium=api&utm_source=abfa41a4,0,37440.0,-82.571866,"Description: Join the Team at PedIM Healthcare! Delivering exceptional care, together. Who We Are PedIM Healthcare is the first private medical office of its kind in Citrus County – offering top-quality care for children, adults, and seniors all under one roof. We provide pediatrics, adult internal medicine, family practice, geriatrics, women’s care, medical weight-loss, sleep-medicine services and more. Our dedicated, community-focused team is committed to excellence, pride in service, and mak…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoibE1qTmc3Qjc4UkdTcGMySmVxQm5vdyIsImkiOiI1Nzk0MjI4MzQ4In0._ny_qNgCsMJX7AeGti69TsIcbjt2tx2z_P3gk1W6Zwc,Medical Billing Specialist (On-Site),2026-07-09T09:49:35Z,28.877283,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,"Homosassa Springs, Citrus County",Adzuna::API::Response::Location,"['US', 'Florida', 'Citrus County', 'Homosassa Springs']",Adzuna::API::Response::Company,PedIM Healthcare,,
52000.0,5794228363,Adzuna::API::Response::Job,https://www.adzuna.com/details/5794228363?utm_medium=api&utm_source=abfa41a4,0,56160.0,-116.206592,"Description: The Legal Administrator plays a key role in the organization, managing legal and administrative tasks to ensure smooth operations. The Legal Administrator will assist in attorney transitions, data management, and registered agent administration. Engage with incoming attorneys to provide notice to clients, and onboard clients and data. Performs data entry, excel data manipulation, conflict checks, drafts, and tracks correspondence. Engage with outgoing attorneys to provide notice to…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc5NDIyODM2MyIsInMiOiJsTWpOZzdCNzhSR1NwYzJKZXFCbm93In0.HwQ2sJKthcJhkuSeHnQgtWDz0FK17yWQb_ClRNSEHuI,Legal Administrator,2026-07-09T09:49:35Z,43.628148,admin-jobs,Admin Jobs,Adzuna::API::Response::Category,"Boise, Ada County",Adzuna::API::Response::Location,"['US', 'Idaho', 'Ada County', 'Boise']",Adzuna::API::Response::Company,"Gravis Law, PLLC",,full_time
31200.0,5794228407,Adzuna::API::Response::Job,https://www.adzuna.com/details/5794228407?utm_medium=api&utm_source=abfa41a4,0,42120.0,-87.397144,"Description: We are looking for a Direct Support Professional ( DSP ) to fill an opening immediately in Dickson, TN. Direct Support Professionals work with adults with intellectual and developmental disabilities in daily living tasks, in their home and in the community. Benefits: · Medical, dental and vision insurance · Retirement · Life Insurance · Long Term Disability · Flexible hours · Full time and part time · Paid training · Paid time off · Opportunities to grow with us · Minimum salary st…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoibE1qTmc3Qjc4UkdTcGMySmVxQm5vdyIsImkiOiI1Nzk0MjI4NDA3In0.z96CGfEn6fDX9kmCFqR8JBm00zQI8iIV9WK8X9THxCA,Direct Support Professional ( DSP ),2026-07-09T09:49:35Z,36.071672,social-work-jobs,Social work Jobs,Adzuna::API::Response::Category,"Dickson, Dickson County",Adzuna::API::Response::Location,"['US', 'Tennessee', 'Dickson County', 'Dickson']",Adzuna::API::Response::Company,Developmental Services of Dickson County,,part_time
36237.39,5794228397,Adzuna::API::Response::Job,https://www.adzuna.com/details/5794228397?utm_medium=api&utm_source=abfa41a4,1,36237.39,-84.389615,"Franciscan Friars, Province of Our Lady of Guadalupe Licensed Practical Nurse (LNP) – Full time Cincinnati, OH Organizational background and Mission We Franciscans owe our inspiration to Francesco di Bernardone , an affluent young merchant from the Italian town of Assisi, who in 1206 renounced his wealth and social status in favor of a life dedicated to God and the poor. His life and ministry inspired other men to join him and become the first Franciscan friars. Today, Francesco is known as St.…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoibE1qTmc3Qjc4UkdTcGMySmVxQm5vdyIsImkiOiI1Nzk0MjI4Mzk3In0.QWmsjyWM4dkx7NaQUWW7fEyeSWaqjGgRqmvm1TxChEs,LPN,2026-07-09T09:49:35Z,39.279632,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,"Sharonville, Hamilton County",Adzuna::API::Response::Location,"['US', 'Ohio', 'Hamilton County', 'Sharonville']",Adzuna::API::Response::Company,Province Of Our Lady Of Guadalupe Inc,,full_time
108924.95,5794228403,Adzuna::API::Response::Job,https://www.adzuna.com/details/5794228403?utm_medium=api&utm_source=abfa41a4,1,108924.95,-82.263027,"The Company OnSite Medical Solutions is a leading Nurse Practitioner (NP) -founded healthcare organization that provides high-level medical and mental health care to patients in Assisted Living (ALF), Independent Living (ILF), Skilled Nursing Facilities (SNF), and home settings. At OnSite, we believe good medical and mental health is the key to aging well. That is why OnSite is on a mission to bring the highest level of care to support them in living life to the fullest no matter their age or u…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoibE1qTmc3Qjc4UkdTcGMySmVxQm5vdyIsImkiOiI1Nzk0MjI4NDAzIn0.NBWQf-SPVy6jcN2WvmtvF2_wYz64oLZINflvs9de0Q4,"Weekend Nurse Practitioner (Greenville, SC)",2026-07-09T09:49:35Z,34.903274,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,"Greer, Greenville County",Adzuna::API::Response::Location,"['US', 'South Carolina', 'Greenville County', 'Greer']",Adzuna::API::Response::Company,Invictus Management Solutions LLC,,
36283.24,5794228413,Adzuna::API::Response::Job,https://www.adzuna.com/details/5794228413?utm_medium=api&utm_source=abfa41a4,1,36283.24,-70.793453,"Helpdesk Support Analyst Department: Information Technology Reports to: VP, IT Manager Supervises: None Status: Exempt Must already be authorized to work in the United States. Relocation is not provided. Partners Bank is a rapidly growing community bank with operations in Maine and New Hampshire that has established superior service level expectations. We offer generous compensation and benefits while fostering opportunities for growth and flexible work schedules when appropriate. We look forwa…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoibE1qTmc3Qjc4UkdTcGMySmVxQm5vdyIsImkiOiI1Nzk0MjI4NDEzIn0.eoRfCjc-yn6c-i96zPhmZl3BhULNgqoarndioN37UCs,"Helpdesk Support Analyst Bank)/Req 1183 ""Onsite Only""",2026-07-09T09:49:35Z,43.464302,it-jobs,IT Jobs,Adzuna::API::Response::Category,"Springvale, York County",Adzuna::API::Response::Location,"['US', 'Maine', 'York County', 'Springvale']",Adzuna::API::Response::Company,Partners Bank,,
25861.71,5794228325,Adzuna::API::Response::Job,https://www.adzuna.com/details/5794228325?utm_medium=api&utm_source=abfa41a4,1,25861.71,-89.066174,POSITION SUMMARY: The Production Packer is responsible for stacking bags and boxes of fresh produce in bins and onto pallets. The position also ensures the accuracy of the count or weight of the finished product. Your goal is to accurately pack and identify finished goods in a secure manner that prepares them for warehouse storage and customer shipment. Always improving. Always serving. Always winning together. Exceeding expectations every day. PI499a3a2cc737-25448-40523980,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc5NDIyODMyNSIsInMiOiJsTWpOZzdCNzhSR1NwYzJKZXFCbm93In0.ZQoMFXotxKXXwq653hq5dis2F2TLXxOC0DXKPBUbst8,PRODUCTION PACKER - 2nd Shift,2026-07-09T09:49:35Z,43.588541,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,"Friesland, Columbia County",Adzuna::API::Response::Location,"['US', 'Wisconsin', 'Columbia County', 'Friesland']",Adzuna::API::Response::Company,Alsum Farms & Produce Inc.,,
62400.0,5794228364,Adzuna::API::Response::Job,https://www.adzuna.com/details/5794228364?utm_medium=api&utm_source=abfa41a4,0,68640.0,-74.570764,"EOE STATEMENT We are an equal employment opportunity employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, national origin, disability status, protected veteran status or any other characteristic protected by law. Matheny Medical and Educational Center has career opportunities available for Part Time Licensed Practical Nurses (LPNs) at our Basking Ridge, NJ Community Residence. Part Time is every other Saturday 7pm-7am Full Ti…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc5NDIyODM2NCIsInMiOiJsTWpOZzdCNzhSR1NwYzJKZXFCbm93In0.WnjOdwBGCxeGTVVsk2Y1Dvt69vHtaVyxrTYbo2scKhw,"Licensed Practical Nurse (LPN) - $10,000 Sign On Bonus for Full Time!",2026-07-09T09:49:35Z,40.673633,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,"Basking Ridge, Somerset County",Adzuna::API::Response::Location,"['US', 'New Jersey', 'Somerset County', 'Basking Ridge']",Adzuna::API::Response::Company,Matheny Medical and Educational Center,,part_time
63308.55,5794228393,Adzuna::API::Response::Job,https://www.adzuna.com/details/5794228393?utm_medium=api&utm_source=abfa41a4,1,63308.55,-89.654102,"Description: Production Welder, Welder B (1st Shift, Full-Time) $21.00–$31.00/hour Schedule: Monday–Friday, 6:00am–2:00pm POSITION SUMMARY: Under the direction of the Team Lead or Plant Management Team, the Production Welder , will set up and tack weld a wide range of similar and dissimilar metals to make sub-assemblies for cylinders and swivels and set up sub arc and weld per Weld Procedure Specifications (WPS). ESSENTIAL DUTIES AND RESPONSIBILITIES: 1. Tack weld and sub arc weld parts per the…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoibE1qTmc3Qjc4UkdTcGMySmVxQm5vdyIsImkiOiI1Nzk0MjI4MzkzIn0.KvsXbeUaAPwLONcZgynBf6GOnm4uixINLXq3sIW771U,Production Welder - 1st shift,2026-07-09T09:49:35Z,44.96036,manufacturing-jobs,Manufacturing Jobs,Adzuna::API::Response::Category,"Rib Mountain, Marathon County",Adzuna::API::Response::Location,"['US', 'Wisconsin', 'Marathon County', 'Rib Mountain']",Adzuna::API::Response::Company,JARP Industries Inc,,full_time
58265.53,5794228345,Adzuna::API::Response::Job,https://www.adzuna.com/details/5794228345?utm_medium=api&utm_source=abfa41a4,1,58265.53,-81.6316,"Remote Sales Professional – Unlimited Commission | Elite Sales Opportunity Ignition CX is opening a limited number of seats for driven, competitive professionals ready to unlock uncapped earning potential in a fully remote sales environment. This is a great opportunity to join a high-performance sales organization where top performers are recognized, developed, and rewarded without limits. If you are motivated by results, thrive in fast-paced environments, and want your income to reflect your e…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc5NDIyODM0NSIsInMiOiJsTWpOZzdCNzhSR1NwYzJKZXFCbm93In0.iBE7KtPDO3NBFFk4htitD4folzEydq7wx98XZCvQ4SQ,Sales Agent,2026-07-09T09:49:35Z,38.35127,sales-jobs,Sales Jobs,Adzuna::API::Response::Category,"Charleston, Kanawha County",Adzuna::API::Response::Location,"['US', 'West Virginia', 'Kanawha County', 'Charleston']",Adzuna::API::Response::Company,Ignition CX US LLC,,full_time
62400.0,5794228381,Adzuna::API::Response::Job,https://www.adzuna.com/details/5794228381?utm_medium=api&utm_source=abfa41a4,0,62400.0,-93.2885,Description: We are seeking a highly motivated and compassionate Licensed Practical Nurse to join our healthcare team. The ideal candidate will be responsible for providing quality patient care under the supervision of a registered nurse. Responsibilities: - Administer medications and treatments as prescribed by the physician - Monitor and record vital signs of patients - Provide wound care and dressing changes - Maintain accurate and complete medical records - Collaborate with other healthcare…,eyJhbGciOiJIUzI1NiJ9.eyJzIjoibE1qTmc3Qjc4UkdTcGMySmVxQm5vdyIsImkiOiI1Nzk0MjI4MzgxIn0.GvTTRaAQm7BxvC_ADkJ1WKUpXytWoqUjlaRjCW3ynio,Licensed Practical Nurse (Overnights),2026-07-09T09:49:35Z,44.9471,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,"Minneapolis, Hennepin County",Adzuna::API::Response::Location,"['US', 'Minnesota', 'Hennepin County', 'Minneapolis']",Adzuna::API::Response::Company,E-VOLVE CARE,,full_time
29120.0,5794228362,Adzuna::API::Response::Job,https://www.adzuna.com/details/5794228362?utm_medium=api&utm_source=abfa41a4,0,29120.0,-84.616981,"Description: Production Specialist Job Title: Production Specialist Department: Production FLSA Status: Non – Exempt Full Time Torito Brands expects the Production Specialist and everyone in the company to provide an excellent Service to all Internal and External Customers, always. Additionally, it is expected that the work area and anywhere of interaction is clean, organized, free from garbage, and most of all to follow the implemented safety standards. Whenever a safety irregularity is seen, …",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc5NDIyODM2MiIsInMiOiIwQUxvaExCNzhSR1NwYzJKZXFCbm93In0.SbCCqEbBnkk9fHvwq_E5TARyGDorbJrkNoSPMHkfUSY,Production Specialist,2026-07-09T09:49:35Z,30.559329,manufacturing-jobs,Manufacturing Jobs,Adzuna::API::Response::Category,"Quincy, Gadsden County",Adzuna::API::Response::Location,"['US', 'Florida', 'Gadsden County', 'Quincy']",Adzuna::API::Response::Company,Torito Brands,,full_time
24960.0,5794228373,Adzuna::API::Response::Job,https://www.adzuna.com/details/5794228373?utm_medium=api&utm_source=abfa41a4,0,39520.0,-119.757467,"Description: Work Happy. Be Happy. Be You.  Our food isn't the only thing that should bring you joy. Whether you're mastering customer service as a Guest Service Cashier or preparing delicious meals in the kitchen, we're here to support your learning and personal growth. When you're part of Jack's crew, you're part of the family. POSITION SUMMARY: As a crew member, you will prepare and serve our guests. In this role, you will help maintain high-quality products by adhering to our safety and qua…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc5NDIyODM3MyIsInMiOiIwQUxvaExCNzhSR1NwYzJKZXFCbm93In0.IFSHuKMRs65uoF_WJ1GTTCKWrPxzaD3X4rhN4xbsvP4,Team Member,2026-07-09T09:49:35Z,39.547137,hospitality-catering-jobs,Hospitality & Catering Jobs,Adzuna::API::Response::Category,"Greenbrae, Washoe County",Adzuna::API::Response::Location,"['US', 'Nevada', 'Washoe County', 'Greenbrae']",Adzuna::API::Response::Company,EMERALD CASCADE RESTAURANT SYSTEM INC,,
31200.0,5794228389,Adzuna::API::Response::Job,https://www.adzuna.com/details/5794228389?utm_medium=api&utm_source=abfa41a4,0,37440.0,-93.3607,"Description: About THIS POSTING Temperature Specialists, Inc. is a manufacturer of custom, high-accuracy temperature sensors used in industrial and laboratory applications worldwide. We are hiring for two related production assembly roles across our General Assembly and MgO Assembly departments. Both positions involve precision sensor assembly work and share a common set of core skills — we will place the right candidate in the department that best fits their background and our current producti…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMEFMb2hMQjc4UkdTcGMySmVxQm5vdyIsImkiOiI1Nzk0MjI4Mzg5In0.cQUDwTVjwzxpkpQMGwqyANti3nxy1CD7puuNVk_0NOg,Sensor Assembler and Fabricator,2026-07-09T09:49:35Z,45.3982,manufacturing-jobs,Manufacturing Jobs,Adzuna::API::Response::Category,"Saint Francis, Anoka County",Adzuna::API::Response::Location,"['US', 'Minnesota', 'Anoka County', 'Saint Francis']",Adzuna::API::Response::Company,"Temperature Specialists, Inc.",,full_time
48011.86,5794228418,Adzuna::API::Response::Job,https://www.adzuna.com/details/5794228418?utm_medium=api&utm_source=abfa41a4,1,48011.86,-74.422003,"Description: The Calais School is a state-approved provider of special education for students with special needs. The school serves students in grades K – 12 with multiple learning disabilities. It is our goal to help each and every child realize and build on their strengths and gifts. We are committed to cultivating the potential of every student, making a difference, one child at a time. Our employees know firsthand all the benefits of working for The Calais School and how we foster a culture…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc5NDIyODQxOCIsInMiOiIwQUxvaExCNzhSR1NwYzJKZXFCbm93In0.GEj7kM6L0eKbnViMv5b_U93pnRTrndZAI21egbw4d2M,Job Coach/ Paraprofessional - Full-Time,2026-07-09T09:49:35Z,40.821768,teaching-jobs,Teaching Jobs,Adzuna::API::Response::Category,"Whippany, Morris County",Adzuna::API::Response::Location,"['US', 'New Jersey', 'Morris County', 'Whippany']",Adzuna::API::Response::Company,Calais School,,full_time
66560.0,5794228372,Adzuna::API::Response::Job,https://www.adzuna.com/details/5794228372?utm_medium=api&utm_source=abfa41a4,0,83200.0,-104.995597,"As an Equipment Mechanic at Pro-Vac You will maintain our expansive fleet so we can continue providing quality environmental services to our communities. Every day, you will organize work orders based on priority, critically analyze equipment issues, and independently troubleshoot in a fast-paced environment. To thrive in this role, you must have experience working with heavy equipment, be a creative and independent problem-solver, and be eager to learn and grow with the company. If this sounds…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc5NDIyODM3MiIsInMiOiIwQUxvaExCNzhSR1NwYzJKZXFCbm93In0.lOOl-f-m2tl5dQ3uEhoEOT5nLPkDRfKY8XdcwQoLvxI,Equipment Mechanic (Night Shift),2026-07-09T09:49:35Z,39.749838,engineering-jobs,Engineering Jobs,Adzuna::API::Response::Category,"Federal Heights, Adams County",Adzuna::API::Response::Location,"['US', 'Colorado', 'Adams County', 'Federal Heights']",Adzuna::API::Response::Company,Pro-Vac,,full_time
37440.0,5794228331,Adzuna::API::Response::Job,https://www.adzuna.com/details/5794228331?utm_medium=api&utm_source=abfa41a4,0,39520.0,-105.104558,"Description: Boys & Girls Clubs of Larimer County (BGCLC) is a place for kids to laugh, a place to learn, a place to grow and a place to belong. BGCLC is looking for energetic, fun-loving, adaptable, youth-focused individuals to help foster a fun, safe, and positive before and after school experience. This individual will travel to our different Club locations across Larimer County to substitute or assist as needed (This role is not assigned to a regular location). If you are somebody who is pa…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc5NDIyODMzMSIsInMiOiIwQUxvaExCNzhSR1NwYzJKZXFCbm93In0.G5JXLGJDdFMA9r9TONIIWku6xw6tD137Hju6jTTXJgs,Child Care Group Leader: Substitute (Larimer County),2026-07-09T09:49:35Z,40.388787,teaching-jobs,Teaching Jobs,Adzuna::API::Response::Category,"Loveland, Larimer County",Adzuna::API::Response::Location,"['US', 'Colorado', 'Larimer County', 'Loveland']",Adzuna::API::Response::Company,Boys & Girls Clubs of Larimer County,,part_time
33280.0,5794228366,Adzuna::API::Response::Job,https://www.adzuna.com/details/5794228366?utm_medium=api&utm_source=abfa41a4,0,38480.0,-95.999849,"$500 Hiring BONUS Is the Human Services field the right fit for you? Do you want to make a difference in youth? Do you like advocating for people? At OHB, we put the best interests of our clients first. Youth Advocates play a vital role in helping clients develop necessary life skills in the areas of education, health, housing, employment and relationships. To support client growth, Youth Advocates are responsible for teaching and guiding clients through daily activities, such as preparation fo…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMEFMb2hMQjc4UkdTcGMySmVxQm5vdyIsImkiOiI1Nzk0MjI4MzY2In0.TYFL1QcioZDSoUZciraHlo4v_GOwh_eZnFv7LJ13amg,Youth Advocate - Crisis Stabilization,2026-07-09T09:49:35Z,41.293612,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,"Benson, Douglas County",Adzuna::API::Response::Location,"['US', 'Nebraska', 'Douglas County', 'Benson']",Adzuna::API::Response::Company,OHB – Omaha Home for Boys,,
130000.0,5794228398,Adzuna::API::Response::Job,https://www.adzuna.com/details/5794228398?utm_medium=api&utm_source=abfa41a4,0,179000.0,-86.567359,"Design Engineer — Passive Thermal Systems – 12 months Mid-Level | Aerospace & Defense *This job is fully remote from anywhere in the United States* Duration of this position is expected to be at least 12 months. Must be a Green Card holder or US Citizen. At MORI Associates, we partner with some of the most visionary and mission-critical organizations in the world—including NASA, JPL, DoD, and leading science and technology innovators. Since 1997, our mid-sized, nationwide team has been driven b…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc5NDIyODM5OCIsInMiOiIwQUxvaExCNzhSR1NwYzJKZXFCbm93In0.tCe7HJAPlZ_SwBfrlOoMFngi2HkqoUl-QoDkyez6PWc,Thermal Design Engineer,2026-07-09T09:49:35Z,34.727581,engineering-jobs,Engineering Jobs,Adzuna::API::Response::Category,"Huntsville, Madison County",Adzuna::API::Response::Location,"['US', 'Alabama', 'Madison County', 'Huntsville']",Adzuna::API::Response::Company,MORI Associates,,
68045.48,5794228343,Adzuna::API::Response::Job,https://www.adzuna.com/details/5794228343?utm_medium=api&utm_source=abfa41a4,1,68045.48,-81.030183,"Description: Fleet Maintenance Supervisor POSITION SUMMARY: The Fleet Maintenance Supervisor’s responsibilities include supervising a technician team responsible for preventive maintenance and repair of a fleet providing directions to technicians to ensure that all repairs and maintenance to equipment are performed in compliance with Company safety and compliance standards, and with all federal and state regulations. The Fleet Maintenance Supervisor is responsible for planning and scheduling re…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMEFMb2hMQjc4UkdTcGMySmVxQm5vdyIsImkiOiI1Nzk0MjI4MzQzIn0.DpRf6zXVte571BdbfnhhDU94JtM5mrDBwAqSKJS__Qg,Fleet Maintenance Supervisor,2026-07-09T09:49:35Z,33.996485,maintenance-jobs,Maintenance Jobs,Adzuna::API::Response::Category,"Market, Richland County",Adzuna::API::Response::Location,"['US', 'South Carolina', 'Richland County', 'Market']",Adzuna::API::Response::Company,Capital Waste Services LLC,,
31200.0,5794228360,Adzuna::API::Response::Job,https://www.adzuna.com/details/5794228360?utm_medium=api&utm_source=abfa41a4,0,37440.0,-93.3607,"Description: ABOUT THE ROLE Temperature Specialists, Inc. is a manufacturer of custom, high-accuracy wire-wound temperature sensors used in industrial and laboratory applications worldwide. We are hiring a Sensor Element Fabricator to join our specialized winding room team — the first and most critical step in our sensor manufacturing process. In this precision assembly and production operator role, you will fabricate the wire-wound ceramic elements at the core of every RTD temperature sensor w…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMEFMb2hMQjc4UkdTcGMySmVxQm5vdyIsImkiOiI1Nzk0MjI4MzYwIn0.pPuPfxw8A49x9N9wXNQuz9KooKML1sY_s4eRyH5nhp0,Sensor Element Fabricator,2026-07-09T09:49:35Z,45.3982,manufacturing-jobs,Manufacturing Jobs,Adzuna::API::Response::Category,"Saint Francis, Anoka County",Adzuna::API::Response::Location,"['US', 'Minnesota', 'Anoka County', 'Saint Francis']",Adzuna::API::Response::Company,"Temperature Specialists, Inc.",,full_time
50960.0,5794228355,Adzuna::API::Response::Job,https://www.adzuna.com/details/5794228355?utm_medium=api&utm_source=abfa41a4,0,59280.0,-86.431598,"Location: Lebanon, TN Pay Range: $24.50– 28.50/hr. (Based on experience) Monday – Friday, 1 st Shift (Flexible) 40hrs/wk. (ability to work overtime, when needed) Full Benefits, Profit Sharing & 401K Opportunity Tired of the same old job postings and boring jobs? Join our Contract Lumber Team, in Lebanon, TN. We’re committed to creating a fun, unique opportunity to provide creative solutions to practical challenges within the Lumber/Building industry. Need a CDL-A Truck Driver Now, Recent Grads …",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMEFMb2hMQjc4UkdTcGMySmVxQm5vdyIsImkiOiI1Nzk0MjI4MzU1In0.Q2QnaS9OB3ar5yU2EGq0MG5-gdvCk6rE9c8sQQibkYo,Class A CDL Driver Needed in the Great State of Tennessee,2026-07-09T09:49:35Z,35.902772,trade-construction-jobs,Trade & Construction Jobs,Adzuna::API::Response::Category,"Smyrna, Rutherford County",Adzuna::API::Response::Location,"['US', 'Tennessee', 'Rutherford County', 'Smyrna']",Adzuna::API::Response::Company,Contract Lumber,,full_time
45760.0,5794228387,Adzuna::API::Response::Job,https://www.adzuna.com/details/5794228387?utm_medium=api&utm_source=abfa41a4,0,49920.0,-76.62372,"Description: View the above video to see a Day In The Life of a PD Digital Court Reporter A Digital Court Reporter is required to be present in depositions in which an attorney desires to have the deponent’s testimony captured via audio or video. They are responsible for setting up the audio and video equipment and recording the deposition and have an understanding of the digital recording system and its maintenance, upkeep, and operation. Digital Court Reporters are also responsible for taking…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc5NDIyODM4NyIsInMiOiIwQUxvaExCNzhSR1NwYzJKZXFCbm93In0._MnP87jFrHz5rzCNgOpPLlMl5hGUyInxUs4CmzGdDAM,Digital Court Reporter - Legal Audio / Visual Technician,2026-07-09T09:49:35Z,39.29592,legal-jobs,Legal Jobs,Adzuna::API::Response::Category,"Baltimore, Baltimore County",Adzuna::API::Response::Location,"['US', 'Maryland', 'Baltimore County', 'Baltimore']",Adzuna::API::Response::Company,Planet Depos,,
