id,salary_max,salary_is_predicted,adref,longitude,title,description,created,contract_time,__CLASS__,salary_min,latitude,redirect_url,category.label,category.__CLASS__,category.tag,location.area,location.__CLASS__,location.display_name,company.display_name,company.__CLASS__,contract_type
5853636059,36973.82,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoia1B1bFRmaWU4UkdTYjhWcERSRGlWQSIsImkiOiI1ODUzNjM2MDU5In0.wHoNOZBKtb_7zqCwoxmI1DsjlBY9jjZAgKztIBhK5Dw,-123.020964,Customer Service Rep(07203) - 4384 River Road N,"Job Description The following general description applies to all hourly store team members. Please read the detailed information listed below. Job Duties Operate all equipment Stock ingredients from delivery area to storage, work area, walk-in cooler. Prepare product. Receive and process telephone orders. Take inventory and complete associated paperwork. Clean equipment and facility approximately daily. Training Orientation and training provided on the job. Communication Skills Ability to compr…",2026-08-23T09:06:11Z,,Adzuna::API::Response::Job,36973.82,45.002807,https://www.adzuna.com/details/5853636059?utm_medium=api&utm_source=abfa41a4,Hospitality & Catering Jobs,Adzuna::API::Response::Category,hospitality-catering-jobs,"['US', 'Oregon', 'Marion County', 'Keizer']",Adzuna::API::Response::Location,"Keizer, Marion County",Domino's Franchise,Adzuna::API::Response::Company,
5853636073,49232.34,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoia1B1bFRmaWU4UkdTYjhWcERSRGlWQSIsImkiOiI1ODUzNjM2MDczIn0.LTCYYBWtA1B5njb8GWtOnIzzbNDPalDvIUbbfMiOi2o,-87.090277,Delivery Driver(05395) - 1715 Hwy 78 Suite C,"Job Description Join our team as a Delivery Driver in Dora, United States! We're looking for enthusiastic individuals to ensure timely and accurate delivery of our products to our valued customers. Safely operate your personal vehicle to deliver orders to customers' homes and businesses Verify customer orders and collect payments when required Assist with in-store duties during non-delivery hours, including food preparation and customer service Maintain a clean and organized vehicle to ensure f…",2026-08-23T09:06:11Z,,Adzuna::API::Response::Job,49232.34,33.728717,https://www.adzuna.com/details/5853636073?utm_medium=api&utm_source=abfa41a4,Travel Jobs,Adzuna::API::Response::Category,travel-jobs,"['US', 'Alabama', 'Jefferson County', 'Dora']",Adzuna::API::Response::Location,"Dora, Jefferson County",Domino's Franchise,Adzuna::API::Response::Company,
5853636064,21295.63,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoia1B1bFRmaWU4UkdTYjhWcERSRGlWQSIsImkiOiI1ODUzNjM2MDY0In0.l_p-5Hw51eBo8ETyVVRCEhvDOfF_2dfZqptfzBCqraU,-84.35578,Customer Service Rep(02420) - 847 South Clinton St,"Job Description ABOUT THE JOB You got game? You got spring in your step? You want the best job in the world! And schedules that work with you, not against you? That's right, we live to beat the rush and make it possible to make, bake or take pizzas during the hungry hours of the day and night, part or full time. You'll have plenty of time left over for school, hanging with your friends, or whatever. Sound good? Even if you just need a second job for some extra cash, Domino's Pizza is the perfec…",2026-08-23T09:06:11Z,,Adzuna::API::Response::Job,21295.63,41.284493,https://www.adzuna.com/details/5853636064?utm_medium=api&utm_source=abfa41a4,Hospitality & Catering Jobs,Adzuna::API::Response::Category,hospitality-catering-jobs,"['US', 'Ohio', 'Defiance County', 'Defiance']",Adzuna::API::Response::Location,"Defiance, Defiance County",Domino's Franchise,Adzuna::API::Response::Company,
5853636031,14235.56,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoia1B1bFRmaWU4UkdTYjhWcERSRGlWQSIsImkiOiI1ODUzNjM2MDMxIn0.OHHLh2itB10b7YNElw8enm2Wqv5zWMo2KScrDWAzVJI,-94.81782,RN - Telemetry,"Purpose of the Position: Responsible for the delivery of direct patient care using the nursing process and as defined by the healthcare facility in their unit specific job description. Requirements: -Graduate of an RN program -Previous work experience as an RN -Current unrestricted RN license in the state Workplace conditions: -Frequent lifting, bending, and reaching -May require lifting to 80 pounds (using proper techniques) -May require standing and walking 2-5 hours at a time -May have expos…",2026-08-23T09:06:11Z,,Adzuna::API::Response::Job,14235.56,38.88222,https://www.adzuna.com/details/5853636031?utm_medium=api&utm_source=abfa41a4,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,"['US', 'Kansas', 'Johnson County', 'Olathe']",Adzuna::API::Response::Location,"Olathe, Johnson County",Olathe Medical Center,Adzuna::API::Response::Company,
5853636063,32291.82,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoia1B1bFRmaWU4UkdTYjhWcERSRGlWQSIsImkiOiI1ODUzNjM2MDYzIn0.VxSnBcfbPhLmioz2NIFW60qrFC2NEEY-rOtRj6GemaU,-71.16119,General Manager(03759) - 58 South Broadway,"Job Description You've been working your way up in the restaurant world for awhile. Maybe you even have a little college under your belt on the subject. Whatever the case may be, you know you want to manage a restaurant. Which is perfect for us because we (we being Domino's Pizza; maybe you've heard of us) just happen to have some open positions. Either way, you're going to get the same deal - a job that's fun and challenging, where you can learn and grow. Domino's Pizza has thousands of stores…",2026-08-23T09:06:11Z,,Adzuna::API::Response::Job,32291.82,42.707338,https://www.adzuna.com/details/5853636063?utm_medium=api&utm_source=abfa41a4,Hospitality & Catering Jobs,Adzuna::API::Response::Category,hospitality-catering-jobs,"['US', 'Massachusetts', 'Essex County', 'Lawrence']",Adzuna::API::Response::Location,"Lawrence, Essex County",Domino's Franchise,Adzuna::API::Response::Company,
5853636036,37405.05,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoia1B1bFRmaWU4UkdTYjhWcERSRGlWQSIsImkiOiI1ODUzNjM2MDM2In0.4YeTMR8xrS87DD6PgVx48KPwiEm7l1KcdN6hYxtWs_4,-74.02496,Assistant Manager(04572) - 7618 Bergenline Ave.,"Job Description Operate all equipment. Stock ingredients from delivery area to storage, work area, walk-in cooler Prepare product. Receive and process telephone orders. Take inventory and complete associated paperwork. Clean equipment and facility approximately daily. Ability to add, subtract, multiply, and divide accurately and quickly (may use calculator). Must be able to make correct monetary change. Verbal, writing, and telephone skills to take and process orders. Motor coordination between…",2026-08-23T09:06:11Z,,Adzuna::API::Response::Job,37405.05,40.794175,https://www.adzuna.com/details/5853636036?utm_medium=api&utm_source=abfa41a4,Manufacturing Jobs,Adzuna::API::Response::Category,manufacturing-jobs,"['US', 'New Jersey', 'Hudson County', 'North Bergen']",Adzuna::API::Response::Location,"North Bergen, Hudson County",Domino's Franchise,Adzuna::API::Response::Company,
5853636045,23368.56,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg1MzYzNjA0NSIsInMiOiJrUHVsVGZpZThSR1NiOFZwRFJEaVZBIn0.HSMvS57fmK32g0FePhms27sNAQkvDB75IpPHk_vrzQo,-94.846878,Customer Service Rep(01572) - 2110 Messanie St.,"Job Description ABOUT THE JOB You got game? You got spring in your step? You want the best job in the world! And schedules that work with you, not against you? That's right, we live to beat the rush and make it possible to make, bake or take pizzas during the hungry hours of the day and night, part or full time. You'll have plenty of time left over for school, hanging with your friends, or whatever. Sound good? Even if you just need a second job for some extra cash, Domino's Pizza is the perfec…",2026-08-23T09:06:11Z,,Adzuna::API::Response::Job,23368.56,39.772386,https://www.adzuna.com/details/5853636045?utm_medium=api&utm_source=abfa41a4,Hospitality & Catering Jobs,Adzuna::API::Response::Category,hospitality-catering-jobs,"['US', 'Missouri', 'Buchanan County', 'Saint Joseph']",Adzuna::API::Response::Location,"Saint Joseph, Buchanan County",Domino's Franchise,Adzuna::API::Response::Company,
5853636082,32292.41,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoia1B1bFRmaWU4UkdTYjhWcERSRGlWQSIsImkiOiI1ODUzNjM2MDgyIn0.X28HARO7vCWkWWBUQ9PuQLOKVp2m8b_jYZ-EiVQGHis,-76.436667,"General Manager(06089) - 11739 HG Trueman Road, Suite E103","Job Description General Manager Position Description Department: Store Operations Job Title: General Manager FLSA Classification: Exempt Reports To: Regional Operations Manager Director, Team Relations - secondary report Direct Reports: Assistant General Manager, CSRs, Pizza Makers and Delivery Experts Indirect Reports: N/A Being a Domino’s General Managers is more than just a job - it’s a career. We believe in promoting from within. We take your career ambitions very seriously. You are respons…",2026-08-23T09:06:11Z,,Adzuna::API::Response::Job,32292.41,38.353611,https://www.adzuna.com/details/5853636082?utm_medium=api&utm_source=abfa41a4,Hospitality & Catering Jobs,Adzuna::API::Response::Category,hospitality-catering-jobs,"['US', 'Maryland', 'Calvert County', 'Lusby']",Adzuna::API::Response::Location,"Lusby, Calvert County",Domino's Franchise,Adzuna::API::Response::Company,
5853636070,36966.98,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg1MzYzNjA3MCIsInMiOiJrUHVsVGZpZThSR1NiOFZwRFJEaVZBIn0.sF4-ltGo7SJHVMEc_DlJO1qq2kySMxTMid6AyyHzJLQ,-96.760106,Delivery Driver(09327) - 2930 Preston Rd,Job Description Job Description Domion's Pizza Delivery Now Hiring at Our Frisco Location. Cash Paid Daily! Earn $15 - $25 an Hour. Flexible Schedule Pay off your Bills Save for that Vacation Requirements: 2 Year Driving History 18 Years or older Reliable Car Insurance Card with your Name listed on it Great Attitude,2026-08-23T09:06:11Z,,Adzuna::API::Response::Job,36966.98,33.154117,https://www.adzuna.com/details/5853636070?utm_medium=api&utm_source=abfa41a4,Travel Jobs,Adzuna::API::Response::Category,travel-jobs,"['US', 'Texas', 'Collin County', 'Frisco']",Adzuna::API::Response::Location,"Frisco, Collin County",Domino's Franchise,Adzuna::API::Response::Company,
5853636083,34016.59,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoia1B1bFRmaWU4UkdTYjhWcERSRGlWQSIsImkiOiI1ODUzNjM2MDgzIn0.DW1MB2G5Q4FPtORv617-h2oqIVprd85Mv7Ua-e_r0vc,-112.464399,Assistant Manager(07597) - 225 E Main St,"Job Description Title Assistant Manager Job Description ABOUT THE JOB JOB REQUIREMENTS AND DUTIES You must be 18 years of age and have a valid driver's license with a safe driving record meeting company standards as well as access to an insured vehicle which can be used for delivery. You should possess navigational skills to read a map, locate addresses within designated delivery area and must be able to navigate adverse terrain including multi-story buildings. General Job Duties For All Store …",2026-08-23T09:06:11Z,,Adzuna::API::Response::Job,34016.59,40.599943,https://www.adzuna.com/details/5853636083?utm_medium=api&utm_source=abfa41a4,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,"['US', 'Utah', 'Tooele County', 'Grantsville']",Adzuna::API::Response::Location,"Grantsville, Tooele County",Domino's Franchise,Adzuna::API::Response::Company,
5853636037,24615.67,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg1MzYzNjAzNyIsInMiOiJrUHVsVGZpZThSR1NiOFZwRFJEaVZBIn0.PYK2Pk7En5HaRhXVRxmk8aiHKc4tJeuN2_N7ivtvVoQ,-87.722838,Customer Service Rep(02888),"Job Description At NRJM, Inc., our team members always come first. Being the best & providing the best requires exceptional team members working together & we need you to help us! As part of our crew, you are responsible for: Operating equipment Prepping products Stocking ingredients from delivery area, work area & walk in cooler Taking telephone orders Cleaning equipment & store daily Preparing products to recipe Receiving and processing telephone orders. Cleaning equipment daily. NRJM, Inc. u…",2026-08-23T09:06:11Z,,Adzuna::API::Response::Job,24615.67,42.072251,https://www.adzuna.com/details/5853636037?utm_medium=api&utm_source=abfa41a4,Hospitality & Catering Jobs,Adzuna::API::Response::Category,hospitality-catering-jobs,"['US', 'Illinois', 'Cook County', 'Wilmette']",Adzuna::API::Response::Location,"Wilmette, Cook County",Domino's Franchise,Adzuna::API::Response::Company,
5853636085,24221.63,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg1MzYzNjA4NSIsInMiOiJrUHVsVGZpZThSR1NiOFZwRFJEaVZBIn0.yYiDgJi5S_wE4ZOR1pXwTQFfnn2VuwyOf4tQiPPNOX0,-116.951586,Assistant Manager(07324) - 3904 E Mullan Ave,"Job Description Job duties are to help in the store where needed. We have different areas of the store that have certain duties and responsibilities. The areas are Phones, Front Counter, Box Tagging, Oven Tending and Makeline. We have a fast paced and fun environment to accomplish the goals of our team. Pay ranges from $10 an hour for first timers and go up to $20 an hour for our top Assistant Managers. These jobs can lead to a promotion of General Manager at your own store with the right candi…",2026-08-23T09:06:11Z,,Adzuna::API::Response::Job,24221.63,47.717958,https://www.adzuna.com/details/5853636085?utm_medium=api&utm_source=abfa41a4,Retail Jobs,Adzuna::API::Response::Category,retail-jobs,"['US', 'Idaho', 'Kootenai County', 'Post Falls']",Adzuna::API::Response::Location,"Post Falls, Kootenai County",Domino's Franchise,Adzuna::API::Response::Company,
5853636066,70375.07,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg1MzYzNjA2NiIsInMiOiJrUHVsVGZpZThSR1NiOFZwRFJEaVZBIn0.EQMdqAQcQ6wxaVm73pHTnjnlrJQB3XCGmW6PvqCp9aQ,-118.410468,Delivery Driver(08243) - 13931 Van Nuys Blvd,"Job Description Job Duties • Operate all equipment. • Stock ingredients from delivery area to storage, work area, walk-in cooler. • Prepare product. • Receive and process telephone orders. • Take inventory and complete associated paperwork. • Clean equipment and facility approximately daily. • Deliver product by car and then to door of customer. Deliver flyers and door hangers. Requires Valid driver’s license with safe driving record meeting company standards. Access to insured vehicle which ca…",2026-08-23T09:06:11Z,,Adzuna::API::Response::Job,70375.07,34.276769,https://www.adzuna.com/details/5853636066?utm_medium=api&utm_source=abfa41a4,Hospitality & Catering Jobs,Adzuna::API::Response::Category,hospitality-catering-jobs,"['US', 'California', 'Los Angeles County', 'Pacoima']",Adzuna::API::Response::Location,"Pacoima, Los Angeles County",Domino's Franchise,Adzuna::API::Response::Company,
5853636034,24595.23,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoia1B1bFRmaWU4UkdTYjhWcERSRGlWQSIsImkiOiI1ODUzNjM2MDM0In0.q5PJ7TTaVH5nkgvIaXi6LTtG0bm6av79Be1gToJgMLc,-79.997592,General Manager(05640) - 217 Saint James Ave,"Job Description ABOUT THE JOB You were born to be the boss. We know. You get up in the morning and you make sure everyone else in the house is doing what they need to do. Then you go to work and you make sure that everyone there is doing what they need to do, even your boss. You just do that because you've always done it. Well maybe it's time you moved up. You want to be the boss? Well now's your chance - Domino's Pizza is hiring bosses - more specifically assistant managers. It's a tough job, …",2026-08-23T09:06:11Z,,Adzuna::API::Response::Job,24595.23,33.002613,https://www.adzuna.com/details/5853636034?utm_medium=api&utm_source=abfa41a4,Hospitality & Catering Jobs,Adzuna::API::Response::Category,hospitality-catering-jobs,"['US', 'South Carolina', 'Berkeley County', 'Goose Creek']",Adzuna::API::Response::Location,"Goose Creek, Berkeley County",Domino's Franchise,Adzuna::API::Response::Company,
5853636062,52000.0,0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoia1B1bFRmaWU4UkdTYjhWcERSRGlWQSIsImkiOiI1ODUzNjM2MDYyIn0.RCs2W4j7bUYrTHNxMfOFLroejsW3GbLJndrUFVtXoX0,-88.544545,Domino's Delivery Driver $17-$25/Hr (02036) 58W Market St,Job Description Full-time and Part-time positions are available. Pay: $17.00 - $25.00 per hour Benefits: 401(k) 401(k) matching Employee discount Flexible schedule Health insurance Holiday Pay Fun work environment Team and people-focused organization. Free Uniforms Schedule: 10-hour shift 12-hour shift 8-hour shift 4-Hour shift Day shift Night shift Weekend availability Supplemental Pay: Tips Reimbursements · Gas · Phone data Usage Training- Orientation and training provided on the job. Communi…,2026-08-23T09:06:11Z,,Adzuna::API::Response::Job,35360.0,42.672793,https://www.adzuna.com/details/5853636062?utm_medium=api&utm_source=abfa41a4,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,"['US', 'Wisconsin', 'Walworth County', 'Elkhorn']",Adzuna::API::Response::Location,"Elkhorn, Walworth County",Domino's Franchise,Adzuna::API::Response::Company,
5853636027,33803.09,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg1MzYzNjAyNyIsInMiOiJrUHVsVGZpZThSR1NiOFZwRFJEaVZBIn0.cLadwkSoMBFycj1B3k-uTN7M-Mn68Iw5BoKMMIyXZQo,-97.131679,Assistant Manager(09243) - 3000 FM 407 E,"Job Description ABOUT THE JOB We are looking for leaders! More specifically assistant managers. It's a tough job, one that needs a natural like you. Of course, you'll need some skills - judgment, math and the ability to multitask. You'll be working for a company that's fun and flexible. Not to mention, it's work experience you're going to use for a long time to come. You've had our pizza delivered to you, now help us be the best in pizza delivery. Go on, boss, show us what you've got. Apply now…",2026-08-23T09:06:11Z,,Adzuna::API::Response::Job,33803.09,33.073178,https://www.adzuna.com/details/5853636027?utm_medium=api&utm_source=abfa41a4,Hospitality & Catering Jobs,Adzuna::API::Response::Category,hospitality-catering-jobs,"['US', 'Texas', 'Denton County', 'Bartonville']",Adzuna::API::Response::Location,"Bartonville, Denton County",Domino's Franchise,Adzuna::API::Response::Company,
5853636053,38299.28,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg1MzYzNjA1MyIsInMiOiJrUHVsVGZpZThSR1NiOFZwRFJEaVZBIn0.aMU8rqS7C_iBOtANrcRVR55aLqqT1mvXLyCK7u85RQ0,-81.937054,Delivery Driver(03820) - 4800 Bayline Drive,"Job Description THE JOB So you're thinking a Driver's position is the right route for you. That's awesome. You'll find our Driver's jobs offer you more. Yes you'll be out on the road, but you'll also get to mix it up in-store, chipping in and having fun with the rest of the team. You won't be sitting twiddling your thumbs. We'll train you up so you know your stuff, from deliveries to making pizza and everything in-between. Domino's Driver Responsibilities: Delivering pizza & sides to our custom…",2026-08-23T09:06:11Z,,Adzuna::API::Response::Job,38299.28,26.698105,https://www.adzuna.com/details/5853636053?utm_medium=api&utm_source=abfa41a4,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,"['US', 'Florida', 'Lee County', 'North Fort Myers']",Adzuna::API::Response::Location,"North Fort Myers, Lee County",Domino's Franchise,Adzuna::API::Response::Company,
5853636075,27673.42,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoia1B1bFRmaWU4UkdTYjhWcERSRGlWQSIsImkiOiI1ODUzNjM2MDc1In0.lkRtc7ZpdFvnXc2fRp-JgcPKG7CGcTEcSvQ6DfhajzQ,-81.729852,Pizza Delivery Driver (02221),"Job Description Are you ready to be part of the action!?! Do you like money in your pocket? Domino's Pizza delivery drivers are paid cash nightly, which includes tips and mileage reimbursement! Our delivery driver position is an excellent place to start learning about the delivery business, customer service, and the creation of a great productDomino's Pizza! When it comes to listening to your own music and making cash tips nightly, collecting a paycheck and receiving free pizza, you'll fall in …",2026-08-23T09:06:11Z,,Adzuna::API::Response::Job,27673.42,41.02561,https://www.adzuna.com/details/5853636075?utm_medium=api&utm_source=abfa41a4,Hospitality & Catering Jobs,Adzuna::API::Response::Category,hospitality-catering-jobs,"['US', 'Ohio', 'Medina County', 'Wadsworth']",Adzuna::API::Response::Location,"Wadsworth, Medina County",Domino's Franchise,Adzuna::API::Response::Company,
5853636046,28892.75,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg1MzYzNjA0NiIsInMiOiJrUHVsVGZpZThSR1NiOFZwRFJEaVZBIn0.mkHpTlMH1-_YA-_aRgbJKLyo4Y6hKptcuUxokeJiLyY,-112.032446,Assistant Manager(07554) - 725 W. 1200 S.,"Job Description ABOUT THE JOB JOB REQUIREMENTS AND DUTIES General Job Duties For All Store Team Members Operate all equipment. Stock ingredients from delivery area to storage, work area, walk-in cooler. Prepare product. Receive and process telephone orders. Take inventory and complete associated paperwork. Clean equipment and facility approximately daily. Training Orientation and training provided on the job. Communication Skills Ability to comprehend and give correct written instructions. Abil…",2026-08-23T09:06:11Z,,Adzuna::API::Response::Job,28892.75,41.464937,https://www.adzuna.com/details/5853636046?utm_medium=api&utm_source=abfa41a4,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,"['US', 'Utah', 'Box Elder County', 'Perry']",Adzuna::API::Response::Location,"Perry, Box Elder County",Domino's Franchise,Adzuna::API::Response::Company,
5853636038,42835.93,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg1MzYzNjAzOCIsInMiOiJrUHVsVGZpZThSR1NiOFZwRFJEaVZBIn0._dk2dMWY5H3rrl9MxaMhLzIK0Mw8H3HuN2z81ua50dA,-121.398946,Delivery Driver(08167) - 708 W. 11th St.,Job Description DRIVER Deliver orders to guest locations Able to count change back to guest Give great guest service at the door Help take orders inside location when needed Able to read delivery ticket Help others when needed with food preparation Use phone to delivery orders with GPS app Safe driving skills- 2 years Valid Driver License- good record Pass background test Food Preparation Over 18 years old Current Registration Current Auto Insurance Your Working vehicle will be used- We DO NOT …,2026-08-23T09:06:11Z,,Adzuna::API::Response::Job,42835.93,37.675708,https://www.adzuna.com/details/5853636038?utm_medium=api&utm_source=abfa41a4,Hospitality & Catering Jobs,Adzuna::API::Response::Category,hospitality-catering-jobs,"['US', 'California', 'San Joaquin County', 'Tracy']",Adzuna::API::Response::Location,"Tracy, San Joaquin County",Domino's Franchise,Adzuna::API::Response::Company,
5853636048,28588.65,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg1MzYzNjA0OCIsInMiOiJrUHVsVGZpZThSR1NiOFZwRFJEaVZBIn0.9DFdrU96JVx-5vydyQy2NvGZfDqKzvK4ZLsLnLvV2ow,-92.997559,"Assistant Manager(05336) - 2744 Albert Pike Road, Suite A","Job Description Assistant Manager Duties & Responsibilities: Assistant managers are responsible for everything that happens during the shift. This includes cost control, inventory control, cash control and customer relations. Your job responsibilities would include (but are not limited to): Perform all the duties of the Customer Services Representatives and Delivery Drivers. Manage anywhere from 3 to 15 employees during your scheduled shift. Greeting customers and taking orders with a smile! Op…",2026-08-23T09:06:11Z,,Adzuna::API::Response::Job,28588.65,34.62684,https://www.adzuna.com/details/5853636048?utm_medium=api&utm_source=abfa41a4,Hospitality & Catering Jobs,Adzuna::API::Response::Category,hospitality-catering-jobs,"['US', 'Arkansas', 'Garland County', 'Hot Springs']",Adzuna::API::Response::Location,"Hot Springs, Garland County",Domino's Franchise,Adzuna::API::Response::Company,
5853636061,21145.33,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoia1B1bFRmaWU4UkdTYjhWcERSRGlWQSIsImkiOiI1ODUzNjM2MDYxIn0.noT4V23IePqljHv3yS-IkHJhaq1ETrmDrdA_d96fPvA,,General Manager(09614) - 1415 Hwy 25 North,"Job Description General Manager Duties & Responsibilities: General managers are responsible for everything that happens during the shift. This includes cost control, inventory control, cash control and customer relations. Your job responsibilities would include (but are not limited to): Perform all the duties of the Customer Services Representatives and Delivery Drivers. Manage anywhere from 3 to 15 employees during your scheduled shift. Greeting customers and taking orders with a smile! Operat…",2026-08-23T09:06:11Z,,Adzuna::API::Response::Job,21145.33,,https://www.adzuna.com/details/5853636061?utm_medium=api&utm_source=abfa41a4,Hospitality & Catering Jobs,Adzuna::API::Response::Category,hospitality-catering-jobs,['US'],Adzuna::API::Response::Location,US,Domino's Franchise,Adzuna::API::Response::Company,
5853636041,21715.59,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoia1B1bFRmaWU4UkdTYjhWcERSRGlWQSIsImkiOiI1ODUzNjM2MDQxIn0.pXQI4S99Br1a0NhaPN6yZflVJoRnHFE3Dg5uSdmyReA,-97.10889,Customer Service Rep(06989) - 700 N Loop 340,"Job Description ABOUT THE JOB You got game? You got spring in your step? You want the best job in the world! And schedules that work with you, not against you? That's right, we live to beat the rush and make it possible to make, bake or take pizzas during the hungry hours of the day and night, part or full time. You'll have plenty of time left over for school, hanging with your friends, or whatever. Sound good? Even if you just need a second job for some extra cash, Domino's Pizza is the perfec…",2026-08-23T09:06:11Z,,Adzuna::API::Response::Job,21715.59,31.594054,https://www.adzuna.com/details/5853636041?utm_medium=api&utm_source=abfa41a4,Hospitality & Catering Jobs,Adzuna::API::Response::Category,hospitality-catering-jobs,"['US', 'Texas', 'McLennan County', 'Bellmead']",Adzuna::API::Response::Location,"Bellmead, McLennan County",Domino's Franchise,Adzuna::API::Response::Company,
5853636032,26501.98,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg1MzYzNjAzMiIsInMiOiJrUHVsVGZpZThSR1NiOFZwRFJEaVZBIn0.WKQ0fh80_BBoX9pE1PVKJ7b73b_iufFBWDVbC5uFln8,-77.606867,Assistant Manager(03476) 1673 East Main St.,"Job Description Join a winning team, Happy People Pizza! In these unprecedented times, we have never been busier. Our company continues to grow and outpace the competition and it has opened new possibilities for you. Must be 18 years or older. One year of management experience required. Must be available to open or close. If you are interested in building a rewarding career and becoming part of a team of knowledgeable and driven individuals, then look no further! As a franchise of Domino’s Pizz…",2026-08-23T09:06:11Z,,Adzuna::API::Response::Job,26501.98,43.161471,https://www.adzuna.com/details/5853636032?utm_medium=api&utm_source=abfa41a4,Hospitality & Catering Jobs,Adzuna::API::Response::Category,hospitality-catering-jobs,"['US', 'New York', 'Monroe County', 'Rochester']",Adzuna::API::Response::Location,"Rochester, Monroe County",Domino's Franchise,Adzuna::API::Response::Company,
5853636052,43836.7,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg1MzYzNjA1MiIsInMiOiJrUHVsVGZpZThSR1NiOFZwRFJEaVZBIn0.hrdR96FONz9SFlDyV9e8K9EE8lPHYtRuXCxW0c_j21U,-117.90534,General Manager(08192) - 1725 S. Nogales,"Job Description Exceptional customer service skills. Able to use point of sale system, order taking, cash handling. Strong leadership skills. Have the ability to hire, train and motivate a team of exceptional employees. Responsible for all team members and store operations. This includes scheduling,inventory, meeting food,labor and service goals. Know understand and enforce all company policies and procedures. Strong administrative skills.",2026-08-23T09:06:11Z,,Adzuna::API::Response::Job,43836.7,33.976124,https://www.adzuna.com/details/5853636052?utm_medium=api&utm_source=abfa41a4,Retail Jobs,Adzuna::API::Response::Category,retail-jobs,"['US', 'California', 'Los Angeles County', 'Rowland Heights']",Adzuna::API::Response::Location,"Rowland Heights, Los Angeles County",Domino's Franchise,Adzuna::API::Response::Company,
5853636044,34323.92,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoia1B1bFRmaWU4UkdTYjhWcERSRGlWQSIsImkiOiI1ODUzNjM2MDQ0In0.xypRNoiRfITWthLSvkeY6bdgRxeZ4BnyII0MEwRaNGI,-94.19653,Assistant Manager (01730) - 1430 5th Ave S,"Job Description Come Work for 1 Pizza Company in the world! Join our team, apply today! As an Assistant Manager , you will be responsible for the daily operations and service of our store. We pride ourselves on making hot & fresh food, delivered to in a timely manner, and taking great care of our customers. Responsibilities: Assist the store manager in daily operations, including opening and closing procedures. Supervise and coordinate team members to ensure efficient and smooth workflow. Train…",2026-08-23T09:06:11Z,,Adzuna::API::Response::Job,34323.92,42.455955,https://www.adzuna.com/details/5853636044?utm_medium=api&utm_source=abfa41a4,Hospitality & Catering Jobs,Adzuna::API::Response::Category,hospitality-catering-jobs,"['US', 'Iowa', 'Webster County', 'Fort Dodge']",Adzuna::API::Response::Location,"Fort Dodge, Webster County",Domino's Franchise,Adzuna::API::Response::Company,
5853636068,34458.72,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg1MzYzNjA2OCIsInMiOiJrUHVsVGZpZThSR1NiOFZwRFJEaVZBIn0.hGh7zazOBaTTKk3wJSSrDEiYamIk2S3pBssrEB4SXH4,-89.848686,Assistant Manager(03058) - 201 SUPERIOR AVE,"Job Description MAKE PIZZAS, FLEXIBLE HOURS, RUN SHIFTS,",2026-08-23T09:06:11Z,,Adzuna::API::Response::Job,34458.72,30.79102,https://www.adzuna.com/details/5853636068?utm_medium=api&utm_source=abfa41a4,Hospitality & Catering Jobs,Adzuna::API::Response::Category,hospitality-catering-jobs,"['US', 'Louisiana', 'Washington Parish', 'Bogalusa']",Adzuna::API::Response::Location,"Bogalusa, Washington Parish",Domino's Franchise,Adzuna::API::Response::Company,
