longitude,id,contract_type,redirect_url,description,title,contract_time,salary_is_predicted,salary_max,latitude,salary_min,created,adref,__CLASS__,company.__CLASS__,company.display_name,location.area,location.display_name,location.__CLASS__,category.label,category.tag,category.__CLASS__
-94.872608,5717099030,,https://www.adzuna.com/details/5717099030?utm_medium=api&utm_source=abfa41a4,"The Vacuum Truck Operator will work with the Vacuum Truck Services team to provide exceptional service to our clients. Services provided include (but are not limited to): hydro excavating, confined space entry, spill cleanup, line flushing, power washing, water hauling, and loading and hauling of various fluids/ material. The chosen individual will perform this diverse range of activities with a focus on safety, professionalism and teamwork. Pay: $26-$28/hr Based on experience Summary: The Vacu…",CDL A Driver,,1,79956.57,47.495056,79956.57,2026-05-02T09:18:27Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZ3N2bGNERkc4UkdXRGU3bVl1Y0IydyIsImkiOiI1NzE3MDk5MDMwIn0.Xz96U0MUFf0d3eUI1HgkwFsBLLlBiMay_flsrGhhydA,Adzuna::API::Response::Job,Adzuna::API::Response::Company,GFL Environmental,"['US', 'Minnesota', 'Beltrami County', 'Bemidji']","Bemidji, Beltrami County",Adzuna::API::Response::Location,Trade & Construction Jobs,trade-construction-jobs,Adzuna::API::Response::Category
-93.14076,5717099005,,https://www.adzuna.com/details/5717099005?utm_medium=api&utm_source=abfa41a4,"Futures start here. Where first steps, new friendships, and confident learners are born. At KinderCare Learning Companies, the first and only early childhood education provider recognized with the Gallup Exceptional Workplace Award , we offer a variety of early education and child care options for families. Whether it’s KinderCare Learning Centers, Champions, or Crème de la Crème, we build confidence for kids, families, and the future we share. And we want you to join us in shaping it—in neighb…",Teachers at Shoreview KinderCare,,1,52325.4,45.07998,52325.4,2026-05-02T09:18:27Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZ3N2bGNERkc4UkdXRGU3bVl1Y0IydyIsImkiOiI1NzE3MDk5MDA1In0.0R2RJsAvZ7cIsPl1cjhPWFeEoexm9cWd2L2rVEC-Oas,Adzuna::API::Response::Job,Adzuna::API::Response::Company,KinderCare Education,"['US', 'Minnesota', 'Ramsey County', 'Shoreview']","Shoreview, Ramsey County",Adzuna::API::Response::Location,Teaching Jobs,teaching-jobs,Adzuna::API::Response::Category
-74.69586,5717098974,,https://www.adzuna.com/details/5717098974?utm_medium=api&utm_source=abfa41a4,"Futures start here. Where first steps, new friendships, and confident learners are born. At KinderCare Learning Companies, the first and only early childhood education provider recognized with the Gallup Exceptional Workplace Award , we offer a variety of early education and child care options for families. Whether it’s KinderCare Learning Centers, Champions, or Crème de la Crème, we build confidence for kids, families, and the future we share. And we want you to join us in shaping it—in neighb…",Teachers at Princess Road KinderCare,,1,57768.89,40.26594,57768.89,2026-05-02T09:18:26Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxNzA5ODk3NCIsInMiOiJnc3ZsY0RGRzhSR1dEZTdtWXVjQjJ3In0.PIUgccfiy1TFD0QUMGKByuCjMx8mTKFZbGc5pVRl6o0,Adzuna::API::Response::Job,Adzuna::API::Response::Company,KinderCare Education,"['US', 'New Jersey', 'Mercer County', 'Lawrence']","Lawrence, Mercer County",Adzuna::API::Response::Location,Teaching Jobs,teaching-jobs,Adzuna::API::Response::Category
-82.452303,5717098990,,https://www.adzuna.com/details/5717098990?utm_medium=api&utm_source=abfa41a4,"Regional Class A CDL Drivers - $1,400 - $1,800 weekly pay Dive into a career that offers a job and a lifestyle where your efforts are recognized, and your success is celebrated. At Premier, we’ve built a culture that supports our team on and off the road. If you're 22 or older, have a Class A CDL, and have at least one year of tractor-trailer experience, we want to hear from you! Apply today and see why many drivers have found their home at Premier Transportation. Let’s drive towards success to…","Regional Class A Drivers: $500 - $2,500 Driver Referral Bonus (Unlimited)",,1,78284.55,33.193317,78284.55,2026-05-02T09:18:26Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZ3N2bGNERkc4UkdXRGU3bVl1Y0IydyIsImkiOiI1NzE3MDk4OTkwIn0.HFi0Bfe4Tzxs8ULQAen7eHRFycnMR5oDAhK8HnIUeik,Adzuna::API::Response::Job,Adzuna::API::Response::Company,Premier Transportation,"['US', 'Georgia', 'Jefferson County', 'Stapleton']","Stapleton, Jefferson County",Adzuna::API::Response::Location,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Category
-80.989813,5717098989,,https://www.adzuna.com/details/5717098989?utm_medium=api&utm_source=abfa41a4,"Regional Class A CDL Drivers - $1,400 - $1,800 weekly pay Dive into a career that offers a job and a lifestyle where your efforts are recognized, and your success is celebrated. At Premier, we’ve built a culture that supports our team on and off the road. If you're 22 or older, have a Class A CDL, and have at least one year of tractor-trailer experience, we want to hear from you! Apply today and see why many drivers have found their home at Premier Transportation. Let’s drive towards success to…","Regional Class A Drivers: $500 - $2,500 Driver Referral Bonus (Unlimited)",,1,78823.11,34.019322,78823.11,2026-05-02T09:18:26Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZ3N2bGNERkc4UkdXRGU3bVl1Y0IydyIsImkiOiI1NzE3MDk4OTg5In0.f4yXsi7Fn7c7QQr9iniH8ilbktWyg6c2f2gy6Bb8FCk,Adzuna::API::Response::Job,Adzuna::API::Response::Company,Premier Transportation,"['US', 'South Carolina', 'Richland County', 'Forest Acres']","Forest Acres, Richland County",Adzuna::API::Response::Location,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Category
-77.4885,5717098972,,https://www.adzuna.com/details/5717098972?utm_medium=api&utm_source=abfa41a4,"Futures start here. Where first steps, new friendships, and confident learners are born. At KinderCare Learning Companies, the first and only early childhood education provider recognized with the Gallup Exceptional Workplace Award , we offer a variety of early education and child care options for families. Whether it’s KinderCare Learning Centers, Champions, or Crème de la Crème, we build confidence for kids, families, and the future we share. And we want you to join us in shaping it—in neighb…",Teachers at Golden Meadow KinderCare,,1,70477.3,39.03408,70477.3,2026-05-02T09:18:26Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxNzA5ODk3MiIsInMiOiJnc3ZsY0RGRzhSR1dEZTdtWXVjQjJ3In0.uA_2DQs4f4kcu23AZG1MKbsWznuHc-Hyv042O6YOaQ0,Adzuna::API::Response::Job,Adzuna::API::Response::Company,KinderCare Education,"['US', 'Virginia', 'Loudoun County', 'Ashburn']","Ashburn, Loudoun County",Adzuna::API::Response::Location,Teaching Jobs,teaching-jobs,Adzuna::API::Response::Category
-81.6331,5717098962,contract,https://www.adzuna.com/details/5717098962?utm_medium=api&utm_source=abfa41a4,"Year Up United is a one-year or less, intensive job training program that provides young adults with in-classroom skill development, access to internships and job placement services, and personalized coaching and mentorship through four unique career pathways. Year Up United participants also receive an educational stipend. If youâ€™re someone whoâ€™s passionate about building relationships, is interested in organizational processes and is excited to use data to achieve business outcomes, the B…",Business Foundations JOB Training Opportunity,,1,41706.15,30.3073,41706.15,2026-05-02T09:18:26Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZ3N2bGNERkc4UkdXRGU3bVl1Y0IydyIsImkiOiI1NzE3MDk4OTYyIn0.i1L0C_Aoqi_cu4k3m_apSiK1Ps17SrQ60vxn2fGzWxE,Adzuna::API::Response::Job,Adzuna::API::Response::Company,Year Up United,"['US', 'Florida', 'Duval County', 'Jacksonville']","Jacksonville, Duval County",Adzuna::API::Response::Location,Accounting & Finance Jobs,accounting-finance-jobs,Adzuna::API::Response::Category
-79.770389,5717098982,,https://www.adzuna.com/details/5717098982?utm_medium=api&utm_source=abfa41a4,"Overview: Role: Food Service Director / Dining Services Director Join Healthcare Services Group (HCSG) as a Food Service Director, leading the dining department at a long-term care facility. At HCSG, we are passionate about positively impacting the communities we serve. If you share our commitment to excellence and enhancing customer and resident experiences, join us and make a difference! Pay Rate: USD $52,500.00 - USD $60,000.00 /Yr. Available Benefits for All Employees: Comprehensive Benefit…",Chef Manager,,1,50847.59,36.017479,50847.59,2026-05-02T09:18:26Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxNzA5ODk4MiIsInMiOiJnc3ZsY0RGRzhSR1dEZTdtWXVjQjJ3In0.zbdQCAjcImHbLBbeSoQ5GKeDkipKfSKij4OKlTXQ-iE,Adzuna::API::Response::Job,Adzuna::API::Response::Company,"Healthcare Services Group, Inc.","['US', 'North Carolina', 'Guilford County', 'Vandalia']","Vandalia, Guilford County",Adzuna::API::Response::Location,Hospitality & Catering Jobs,hospitality-catering-jobs,Adzuna::API::Response::Category
-84.662163,5717098984,,https://www.adzuna.com/details/5717098984?utm_medium=api&utm_source=abfa41a4,"Benefits: * Fuel Your Growth with Love's - company funded tuition assistance program * Paid Time Off * Flexible Scheduling * 401(k) – 100% Match up to 5% * Medical/Dental/Vision Insurance after 30 days * Competitive Pay * Career Development * Hiring Immediately Welcome to Love’s! Maintenance Technicians play a crucial role in our operations by ensuring a safe, clean, and well-maintained environment. Additionally, you'll assist your manager in maintaining smooth operations to swiftly serve our c…",Retail Cashier - PT - In-Person Hiring Event (Pick Your Interview Time!),,1,32026.5,30.614112,32026.5,2026-05-02T09:18:26Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxNzA5ODk4NCIsInMiOiJnc3ZsY0RGRzhSR1dEZTdtWXVjQjJ3In0.JYPAp_Nww9LnbwDWkXA1Ain9tjxb-wD2Yp_QBCOqTXY,Adzuna::API::Response::Job,Adzuna::API::Response::Company,Love's Travel Stops & Country Stores,"['US', 'Florida', 'Gadsden County', 'Gretna']","Gretna, Gadsden County",Adzuna::API::Response::Location,Maintenance Jobs,maintenance-jobs,Adzuna::API::Response::Category
-104.86383,5717098968,,https://www.adzuna.com/details/5717098968?utm_medium=api&utm_source=abfa41a4,"Futures start here. Where first steps, new friendships, and confident learners are born. At KinderCare Learning Companies, the first and only early childhood education provider recognized with the Gallup Exceptional Workplace Award , we offer a variety of early education and child care options for families. Whether it’s KinderCare Learning Centers, Champions, or Crème de la Crème, we build confidence for kids, families, and the future we share. And we want you to join us in shaping it—in neighb…",Lead Teacher at High Plains Elementary,,1,66516.96,38.853368,66516.96,2026-05-02T09:18:26Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZ3N2bGNERkc4UkdXRGU3bVl1Y0IydyIsImkiOiI1NzE3MDk4OTY4In0.59QTRhGialbc7alHOpW-ZagfuaSN3o8B_sFPNv3vAwU,Adzuna::API::Response::Job,Adzuna::API::Response::Company,KinderCare Education,"['US', 'Colorado', 'El Paso County', 'Crystal Hills']","Crystal Hills, El Paso County",Adzuna::API::Response::Location,Teaching Jobs,teaching-jobs,Adzuna::API::Response::Category
-89.56725,5717098983,,https://www.adzuna.com/details/5717098983?utm_medium=api&utm_source=abfa41a4,"Overview: Role: Dietary Aide Join Healthcare Services Group (HCSG) as a Dietary Aide, where you will prepare and serve meals for residents in a long-term care facility. At HCSG, we are passionate about positively impacting the communities we serve. If you share our commitment to excellence and enhancing customer and resident experiences, join us and make a difference! Available Benefits for All Employees: Free Telemedicine* Free Prescription Discount Program Free Employee Assistance Programs Ge…",Dietary Aide,,1,23864.94,31.361993,23864.94,2026-05-02T09:18:26Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZ3N2bGNERkc4UkdXRGU3bVl1Y0IydyIsImkiOiI1NzE3MDk4OTgzIn0.DNk5NHXKRVYgHcIf6uE6bUkW_XfG49fxMI_dH6UPC4c,Adzuna::API::Response::Job,Adzuna::API::Response::Company,"Healthcare Services Group, Inc.","['US', 'Mississippi', 'Lamar County', 'Sumrall']","Sumrall, Lamar County",Adzuna::API::Response::Location,Hospitality & Catering Jobs,hospitality-catering-jobs,Adzuna::API::Response::Category
-93.586756,5717098978,,https://www.adzuna.com/details/5717098978?utm_medium=api&utm_source=abfa41a4,"Futures start here. Where first steps, new friendships, and confident learners are born. At KinderCare Learning Companies, the first and only early childhood education provider recognized with the Gallup Exceptional Workplace Award , we offer a variety of early education and child care options for families. Whether it’s KinderCare Learning Centers, Champions, or Crème de la Crème, we build confidence for kids, families, and the future we share. And we want you to join us in shaping it—in neighb…",Teachers at Ankeny KinderCare,,1,60827.35,41.732028,60827.35,2026-05-02T09:18:26Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxNzA5ODk3OCIsInMiOiJnc3ZsY0RGRzhSR1dEZTdtWXVjQjJ3In0.-iDe10NaZGOXOrSg7CcIXaerOaR24x-iEDWZc1iuSAo,Adzuna::API::Response::Job,Adzuna::API::Response::Company,KinderCare Education,"['US', 'Iowa', 'Polk County', 'Ankeny']","Ankeny, Polk County",Adzuna::API::Response::Location,Teaching Jobs,teaching-jobs,Adzuna::API::Response::Category
-95.802207,5717098963,,https://www.adzuna.com/details/5717098963?utm_medium=api&utm_source=abfa41a4,"Futures start here. Where first steps, new friendships, and confident learners are born. At KinderCare Learning Companies, the first and only early childhood education provider recognized with the Gallup Exceptional Workplace Award , we offer a variety of early education and child care options for families. Whether it’s KinderCare Learning Centers, Champions, or Crème de la Crème, we build confidence for kids, families, and the future we share. And we want you to join us in shaping it—in neighb…",Teachers at Katy Knowledge Beginnings,,1,69220.08,29.735999,69220.08,2026-05-02T09:18:26Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxNzA5ODk2MyIsInMiOiJnc3ZsY0RGRzhSR1dEZTdtWXVjQjJ3In0.J-kM52fazLHIqW1YydtYmcjArclxBHXi-gtTWwm0_pA,Adzuna::API::Response::Job,Adzuna::API::Response::Company,KinderCare Education,"['US', 'Texas', 'Harris County', 'Katy']","Katy, Harris County",Adzuna::API::Response::Location,Teaching Jobs,teaching-jobs,Adzuna::API::Response::Category
-85.610619,5717098969,,https://www.adzuna.com/details/5717098969?utm_medium=api&utm_source=abfa41a4,"Futures start here. Where first steps, new friendships, and confident learners are born. At KinderCare Learning Companies, the first and only early childhood education provider recognized with the Gallup Exceptional Workplace Award , we offer a variety of early education and child care options for families. Whether it’s KinderCare Learning Centers, Champions, or Crème de la Crème, we build confidence for kids, families, and the future we share. And we want you to join us in shaping it—in neighb…",Teachers at Herr Lane KinderCare,,1,65667.38,38.26294,65667.38,2026-05-02T09:18:26Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxNzA5ODk2OSIsInMiOiJnc3ZsY0RGRzhSR1dEZTdtWXVjQjJ3In0.MsCQ8SN4WcEVNzcyZsOYPVVNc_JZ1d7fj-5Bbtq8kII,Adzuna::API::Response::Job,Adzuna::API::Response::Company,KinderCare Education,"['US', 'Kentucky', 'Jefferson County', 'Lyndon']","Lyndon, Jefferson County",Adzuna::API::Response::Location,Teaching Jobs,teaching-jobs,Adzuna::API::Response::Category
-104.85034,5717098967,,https://www.adzuna.com/details/5717098967?utm_medium=api&utm_source=abfa41a4,"Futures start here. Where first steps, new friendships, and confident learners are born. At KinderCare Learning Companies, the first and only early childhood education provider recognized with the Gallup Exceptional Workplace Award , we offer a variety of early education and child care options for families. Whether it’s KinderCare Learning Centers, Champions, or Crème de la Crème, we build confidence for kids, families, and the future we share. And we want you to join us in shaping it—in neighb…",Teacher at Academy Endeavour Elementary,,1,57568.1,39.099353,57568.1,2026-05-02T09:18:26Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZ3N2bGNERkc4UkdXRGU3bVl1Y0IydyIsImkiOiI1NzE3MDk4OTY3In0.kaKPFfvJOGjPmWXLpZVdP9QOvCiqLZfFD5Oy5MEvwiE,Adzuna::API::Response::Job,Adzuna::API::Response::Company,KinderCare Education,"['US', 'Colorado', 'El Paso County', 'Woodmoor']","Woodmoor, El Paso County",Adzuna::API::Response::Location,Teaching Jobs,teaching-jobs,Adzuna::API::Response::Category
-90.619488,5717098986,,https://www.adzuna.com/details/5717098986?utm_medium=api&utm_source=abfa41a4,"St. Louis Hauling Waste Connections is searching for a 2nd Shift Diesel Mechanic. We offer competitive pay with shift differentials. Start time: 2 pm Why Choose Us? We are Waste Connections, an integrated services company that provides solid waste collection, transfer, disposal and recycling services to local residents and businesses throughout the U.S. and Canada. We’re proud to be a different kind of company with a different kind of culture. One where self-directed, empowered employees have o…",2nd Shift Diesel Mechanic,,1,96996.16,38.575079,96996.16,2026-05-02T09:18:26Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZ3N2bGNERkc4UkdXRGU3bVl1Y0IydyIsImkiOiI1NzE3MDk4OTg2In0.NFYUK3JulKMe2ctl6mM-j6g5r_5uDMyUvD7ljXZPhKI,Adzuna::API::Response::Job,Adzuna::API::Response::Company,Waste Connections,"['US', 'Missouri', 'Saint Louis County', 'Grover']","Grover, Saint Louis County",Adzuna::API::Response::Location,Engineering Jobs,engineering-jobs,Adzuna::API::Response::Category
-104.913457,5717098970,,https://www.adzuna.com/details/5717098970?utm_medium=api&utm_source=abfa41a4,"Futures start here. Where first steps, new friendships, and confident learners are born. At KinderCare Learning Companies, the first and only early childhood education provider recognized with the Gallup Exceptional Workplace Award , we offer a variety of early education and child care options for families. Whether it’s KinderCare Learning Centers, Champions, or Crème de la Crème, we build confidence for kids, families, and the future we share. And we want you to join us in shaping it—in neighb…",Assistant Teacher at Academy Endeavour Elementary,,1,52229.88,39.117561,52229.88,2026-05-02T09:18:26Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxNzA5ODk3MCIsInMiOiJnc3ZsY0RGRzhSR1dEZTdtWXVjQjJ3In0.ljX5n1DkJBDQhVPYtHjdzr4EYEhHkWWVSDaTbbvaZ3k,Adzuna::API::Response::Job,Adzuna::API::Response::Company,KinderCare Education,"['US', 'Colorado', 'El Paso County', 'Palmer Lake']","Palmer Lake, El Paso County",Adzuna::API::Response::Location,Teaching Jobs,teaching-jobs,Adzuna::API::Response::Category
-80.885348,5717098988,,https://www.adzuna.com/details/5717098988?utm_medium=api&utm_source=abfa41a4,"Regional Class A CDL Drivers - $1,400 - $1,800 weekly pay Dive into a career that offers a job and a lifestyle where your efforts are recognized, and your success is celebrated. At Premier, we’ve built a culture that supports our team on and off the road. If you're 22 or older, have a Class A CDL, and have at least one year of tractor-trailer experience, we want to hear from you! Apply today and see why many drivers have found their home at Premier Transportation. Let’s drive towards success to…",Regional CDL A Drivers,,1,79275.05,32.253597,79275.05,2026-05-02T09:18:26Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxNzA5ODk4OCIsInMiOiJnc3ZsY0RGRzhSR1dEZTdtWXVjQjJ3In0.l5d9y7vL-DrQWZBBSxKXj8K8Qq0rK3PVyKUcIKDpRj0,Adzuna::API::Response::Job,Adzuna::API::Response::Company,Premier Transportation,"['US', 'South Carolina', 'Beaufort County', 'Bluffton']","Bluffton, Beaufort County",Adzuna::API::Response::Location,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Category
-81.944327,5717098992,,https://www.adzuna.com/details/5717098992?utm_medium=api&utm_source=abfa41a4,"Regional Class A CDL Drivers - $1,400 - $1,800 weekly pay Dive into a career that offers a job and a lifestyle where your efforts are recognized, and your success is celebrated. At Premier, we’ve built a culture that supports our team on and off the road. If you're 22 or older, have a Class A CDL, and have at least one year of tractor-trailer experience, we want to hear from you! Apply today and see why many drivers have found their home at Premier Transportation. Let’s drive towards success to…",Regional Class A Drivers: Home Weekly,,1,70634.48,30.68653,70634.48,2026-05-02T09:18:26Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxNzA5ODk5MiIsInMiOiJnc3ZsY0RGRzhSR1dEZTdtWXVjQjJ3In0.5eV6HC1Z_TsRwdqVZDH4xqRKqYlH3tpEfjRxO37ET9I,Adzuna::API::Response::Job,Adzuna::API::Response::Company,Premier Transportation,"['US', 'Florida', 'Nassau County', 'Hilliard']","Hilliard, Nassau County",Adzuna::API::Response::Location,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Category
-76.03248,5717098961,,https://www.adzuna.com/details/5717098961?utm_medium=api&utm_source=abfa41a4,"Build your own schedule. Take control of your career. Looking for RN jobs that fit your life? If you're tired of having no control over your schedule or just want to earn more money, PRN shifts could be what you're looking for! ShiftKey enables independent Registered Nurses like you to bid on per diem RN shifts posted by a vast network of Healthcare Facilities—all based on criteria you select. Choose the facilities you want, on days you want, and bid the rate you want. Better work/life balance …",RN,,1,23479.88,39.9252,23479.88,2026-05-02T09:18:26Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZ3N2bGNERkc4UkdXRGU3bVl1Y0IydyIsImkiOiI1NzE3MDk4OTYxIn0.kTWzTeqOmvwYCHxkGMf27vFzG0HifU4UkzFePUIueyk,Adzuna::API::Response::Job,Adzuna::API::Response::Company,"Shiftkey, LLC","['US', 'Pennsylvania', 'Lancaster County', 'Andrews Bridge']","Andrews Bridge, Lancaster County",Adzuna::API::Response::Location,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category
-77.058573,5717098965,,https://www.adzuna.com/details/5717098965?utm_medium=api&utm_source=abfa41a4,"Futures start here. Where first steps, new friendships, and confident learners are born. At KinderCare Learning Companies, the first and only early childhood education provider recognized with the Gallup Exceptional Workplace Award , we offer a variety of early education and child care options for families. Whether it’s KinderCare Learning Centers, Champions, or Crème de la Crème, we build confidence for kids, families, and the future we share. And we want you to join us in shaping it—in neighb…",Teachers at Eisenhower East KinderCare,,1,55360.69,38.804807,55360.69,2026-05-02T09:18:26Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxNzA5ODk2NSIsInMiOiJnc3ZsY0RGRzhSR1dEZTdtWXVjQjJ3In0.cqmMkRX17dhN7ouP3hErwIbEQNrqH8NXIMcfD6pDnec,Adzuna::API::Response::Job,Adzuna::API::Response::Company,KinderCare Education,"['US', 'Virginia', 'Alexandria City', 'George Washington']","George Washington, Alexandria City",Adzuna::API::Response::Location,Teaching Jobs,teaching-jobs,Adzuna::API::Response::Category
-80.701851,5717098991,,https://www.adzuna.com/details/5717098991?utm_medium=api&utm_source=abfa41a4,"Does this position interest you? You should apply – even if you don’t match every single requirement! We're known as an auto glass company. That's the focus of what we do. But beyond the glass, we're so much more. We'll help you build a fulfilling career and encourage you to have a life. Let us be the best place you'll ever work. A Brief Overview A Technician Trainee will be trained and educated to become a proficient auto glass technician. Upon completing our training program, the trainee will…",Paid on the Job Training - Auto Glass Technician Trainee,,1,40159.43,28.228042,40159.43,2026-05-02T09:18:26Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxNzA5ODk5MSIsInMiOiJnc3ZsY0RGRzhSR1dEZTdtWXVjQjJ3In0.HOVI_QgRIfY7CMiCGddhzB6PgoHYTf_Ff12l1WMZvhA,Adzuna::API::Response::Job,Adzuna::API::Response::Company,Safelite,"['US', 'Florida', 'Brevard County', 'Suntree']","Suntree, Brevard County",Adzuna::API::Response::Location,Engineering Jobs,engineering-jobs,Adzuna::API::Response::Category
-119.284013,5717098936,,https://www.adzuna.com/details/5717098936?utm_medium=api&utm_source=abfa41a4,"The Sherwin-Williams Management & Sales Training Program is an accelerated, entry-level position designed to prepare you for a Store Management role in 18-24 months. With Sherwin-Williams’ promote-from-within philosophy, you will have the opportunity to progress into an Assistant Store Manager position upon successful completion of the initial 8-week training. This position’s typical schedule is 44 hours per week, which may include evenings and/or weekends. During the program, you will collabor…",2026 Management & Sales Training Program (Tri-Cities),,1,108189.39,45.83908,108189.39,2026-05-02T09:18:25Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxNzA5ODkzNiIsInMiOiJnc3ZsY0RGRzhSR1dEZTdtWXVjQjJ3In0._00p2mb9w62CrmF2KA7HN7oujcZoR9R-riS7IkQy0r8,Adzuna::API::Response::Job,Adzuna::API::Response::Company,Sherwin-Williams,"['US', 'Oregon', 'Umatilla County', 'Hermiston']","Hermiston, Umatilla County",Adzuna::API::Response::Location,Sales Jobs,sales-jobs,Adzuna::API::Response::Category
-76.761165,5717098935,,https://www.adzuna.com/details/5717098935?utm_medium=api&utm_source=abfa41a4,"Wrapper/Skidder– 2nd Shift Location: York, PA Shift: 2nd Shift | Full-Time Monday-Friday 2pm-10pm Pay: $22.55 - $24.56 ($1.50 Shift Premium) Help Us Deliver Quality – One Unit at a Time! Are you detail-oriented and enjoy hands-on work in a fast-paced environment? We’re looking for a dependable Wrapper/Skidder to join our 2nd shift team. In this role, you’ll play a key part in preparing our commercial air handling units for shipment—ensuring they’re clean, secure, and ready to go! What You’ll Do…","Wrapper/ Skidder, 2nd Shift",full_time,1,22794.9,39.984926,22794.9,2026-05-02T09:18:25Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxNzA5ODkzNSIsInMiOiJnc3ZsY0RGRzhSR1dEZTdtWXVjQjJ3In0.fOXZSDHb_le4Wiif14kNYSZSmC31p9sltV-PvFLpNUY,Adzuna::API::Response::Job,Adzuna::API::Response::Company,Johnson Controls,"['US', 'Pennsylvania', 'York County', 'Hershey Heights']","Hershey Heights, York County",Adzuna::API::Response::Location,Manufacturing Jobs,manufacturing-jobs,Adzuna::API::Response::Category
-70.536941,5717098931,,https://www.adzuna.com/details/5717098931?utm_medium=api&utm_source=abfa41a4,"A World-Class Team BJ’s Wholesale Club is powered by more than 30,000 team members who make a real impact every day. Whether you're stocking shelves, solving problems or shaping strategy, your work helps families save on what matters most. We’re a team built on purpose and opportunity. Join us and be part of something meaningful. Why You’ll Love Working at BJ’s At BJ’s Wholesale Club, our team members are at the heart of everything we do. That’s why we offer a comprehensive benefits package des…",Experienced Butcher,,1,36044.65,41.770809,36044.65,2026-05-02T09:18:25Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxNzA5ODkzMSIsInMiOiJnc3ZsY0RGRzhSR1dEZTdtWXVjQjJ3In0.w5mQaJ2F05trEXM68xeMCPw8vDCTUOnk7ltHK9Gnd8w,Adzuna::API::Response::Job,Adzuna::API::Response::Company,BJ's Wholesale Club,"['US', 'Massachusetts', 'Barnstable County', 'Bourne', 'Sagamore']","Sagamore, Bourne",Adzuna::API::Response::Location,Hospitality & Catering Jobs,hospitality-catering-jobs,Adzuna::API::Response::Category
-74.489971,5717098934,,https://www.adzuna.com/details/5717098934?utm_medium=api&utm_source=abfa41a4,"Overview: Interstate Waste Services is the most progressive and innovative provider of solid waste and recycling services in the greater New York, New Jersey and Connecticut markets with a rail-served landfill in Ohio. IWS is committed to delivering high-quality waste, recycling and environmental services, while prioritizing the safety of our employees, customers and communities. We cater to a diverse range of industrial, medical and commercial/residential customers. Founded in 1998, IWS has gr…",Lead Dispatcher,,1,61418.07,40.795433,61418.07,2026-05-02T09:18:25Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxNzA5ODkzNCIsInMiOiJnc3ZsY0RGRzhSR1dEZTdtWXVjQjJ3In0.c_ulWNHc-JJ6N1T8CNiISo3jpOGM8l3hM4askrZZCNY,Adzuna::API::Response::Job,Adzuna::API::Response::Company,Interstate Waste Services,"['US', 'New Jersey', 'Morris County', 'Morristown']","Morristown, Morris County",Adzuna::API::Response::Location,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Category
