longitude,title,salary_max,salary_is_predicted,created,description,latitude,id,__CLASS__,salary_min,redirect_url,adref,category.__CLASS__,category.tag,category.label,location.__CLASS__,location.area,location.display_name,company.__CLASS__,company.display_name,contract_time,contract_type
-86.7847,CDL-A Lease Driver - 6mo EXP Required - OTR - Flatbed - Royal Trucking,68532.03,1,2026-05-06T11:07:28Z,"Lease Purchase Program . Fast Track Your Truck Ownership with Royal Trucking Company Lease Purchase Program Royal Trucking Company is excited to introduce a new Lease Purchase Program featuring 2023 International LT trucks, offering drivers a strong opportunity for ownership with competitive terms. Truck Details: Truck Model: 2023 International LT Sale Price: $59,990 Weekly Payment: $625/week Requirements 6 Months of Verifiable Solo Flatbed Experience CDL-A License Eligibility Requirements: Dri…",36.1681,5720606848,Adzuna::API::Response::Job,68532.03,https://www.adzuna.com/land/ad/5720606848?se=JhswtWBJ8RGrCbrQ468g0g&utm_medium=api&utm_source=abfa41a4&v=69956AC4D26133E65D8E46F0D2F913A780F04456,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSmhzd3RXQko4UkdyQ2JyUTQ2OGcwZyIsImkiOiI1NzIwNjA2ODQ4In0.dxLlNAy0zABx_y4hAWnYm1OZ1sTvVcdoKB63lqoBFCA,Adzuna::API::Response::Category,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Location,"['US', 'Tennessee', 'Davidson County', 'Nashville']","Nashville, Davidson County",Adzuna::API::Response::Company,Royal Trucking,full_time,
-85.308214,CDL-A Company Driver - 1-5mo EXP Required - OTR - Flatbed - Royal Trucking,77146.16,1,2026-05-06T11:07:28Z,"Royal Trucking is Seeking Flatbed Class A Drivers . Now Actively Hiring CDL-A Flatbed Drivers! Pay Details: 1. New Company Flatbed Mileage Pay (CPM) The updated cents-per-mile (CPM) structure rewards tenure and experience, providing steady and predictable income based on miles driven. Mileage Pay Scale: 0–30 Days: $0.50 CPM 30 Days – 6 Months: $0.52 CPM 6 Months – 1 Year: $0.56 CPM 1 Year – 2 Years: $0.58 CPM 2 Years: 0.61 CPM 2. New Company Flatbed Percentage Pay In addition to CPM, drivers ma…",35.045291,5720606840,Adzuna::API::Response::Job,77146.16,https://www.adzuna.com/land/ad/5720606840?se=JhswtWBJ8RGrCbrQ468g0g&utm_medium=api&utm_source=abfa41a4&v=2E0634D2BA2A5217EEB80D7F674FEE482E04677C,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSmhzd3RXQko4UkdyQ2JyUTQ2OGcwZyIsImkiOiI1NzIwNjA2ODQwIn0.yEbySVYfTfw_zyvxI2HLy3JCurWqZUZPH_iTr5ex8g4,Adzuna::API::Response::Category,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Location,"['US', 'Tennessee', 'Hamilton County', 'Chickamauga']","Chickamauga, Hamilton County",Adzuna::API::Response::Company,Royal Trucking,full_time,
-86.455388,CDL-A Lease Driver - 6mo EXP Required - OTR - Flatbed - Royal Trucking,73095.22,1,2026-05-06T11:07:28Z,"Lease Purchase Program . Fast Track Your Truck Ownership with Royal Trucking Company Lease Purchase Program Royal Trucking Company is excited to introduce a new Lease Purchase Program featuring 2023 International LT trucks, offering drivers a strong opportunity for ownership with competitive terms. Truck Details: Truck Model: 2023 International LT Sale Price: $59,990 Weekly Payment: $625/week Requirements 6 Months of Verifiable Solo Flatbed Experience CDL-A License Eligibility Requirements: Dri…",37.005011,5720606835,Adzuna::API::Response::Job,73095.22,https://www.adzuna.com/land/ad/5720606835?se=JhswtWBJ8RGrCbrQ468g0g&utm_medium=api&utm_source=abfa41a4&v=52E832539D5A41712EB34599F1FCA9ECB739AA94,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSmhzd3RXQko4UkdyQ2JyUTQ2OGcwZyIsImkiOiI1NzIwNjA2ODM1In0.smFHKj3656AmSmbIuP3w3pi5sn7YfFhYJ9FrQCAs1Tg,Adzuna::API::Response::Category,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Location,"['US', 'Kentucky', 'Warren County', 'Bowling Green']","Bowling Green, Warren County",Adzuna::API::Response::Company,Royal Trucking,full_time,
-83.920879,CDL-A Company Driver - 1yr EXP Required - Regional - Reefer - Purdy Brothers Trucking,94373.73,1,2026-05-06T11:07:28Z,"Drive for a company that’s built around driver success. . Drive CDL-A Regional Reefer with Purdy Brothers Trucking – Where Drivers Feel at Home Purdy Brothers Trucking is hiring CDL-A truck drivers for Regional refrigerated freight delivering across the U.S., primarily east of the Mississippi. You’ll drive modern, reliable equipment, enjoy no-touch freight, and a 7-day support system built around your success. We're proud to be growing quickly, and our skilled and experienced CDL-A truck driver…",35.961127,5720606845,Adzuna::API::Response::Job,94373.73,https://www.adzuna.com/land/ad/5720606845?se=JhswtWBJ8RGrCbrQ468g0g&utm_medium=api&utm_source=abfa41a4&v=A2A551D5F8014B09826D630371C24C354BB2C91D,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcyMDYwNjg0NSIsInMiOiJKaHN3dFdCSjhSR3JDYnJRNDY4ZzBnIn0.o6Je3sgPEwKqPai94iWUIF71K9S36OXqVAbbF8iWAQA,Adzuna::API::Response::Category,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Location,"['US', 'Tennessee', 'Knox County', 'Knoxville']","Knoxville, Knox County",Adzuna::API::Response::Company,Purdy Brothers Trucking,full_time,
-83.363915,CDL-A Lease Driver - 6mo EXP Required - OTR - Flatbed - Royal Trucking,70985.36,1,2026-05-06T11:07:28Z,"Lease Purchase Program . Fast Track Your Truck Ownership with Royal Trucking Company Lease Purchase Program Royal Trucking Company is excited to introduce a new Lease Purchase Program featuring 2023 International LT trucks, offering drivers a strong opportunity for ownership with competitive terms. Truck Details: Truck Model: 2023 International LT Sale Price: $59,990 Weekly Payment: $625/week Requirements 6 Months of Verifiable Solo Flatbed Experience CDL-A License Eligibility Requirements: Dri…",33.97432,5720606819,Adzuna::API::Response::Job,70985.36,https://www.adzuna.com/land/ad/5720606819?se=JhswtWBJ8RGrCbrQ468g0g&utm_medium=api&utm_source=abfa41a4&v=EBD062BD640206C4F2BA56FDB487EE94AF90691E,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcyMDYwNjgxOSIsInMiOiJKaHN3dFdCSjhSR3JDYnJRNDY4ZzBnIn0.ibUCTAzGOH3Xvp3Nqol1xDCmDysWMGhMplodNtNmtsM,Adzuna::API::Response::Category,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Location,"['US', 'Georgia', 'Clarke County', 'Athens']","Athens, Clarke County",Adzuna::API::Response::Company,Royal Trucking,full_time,
-79.113721,Regional Truck Driver Company - 1yr EXP Required - Reefer - Purdy Brothers Trucking,101594.21,1,2026-05-06T11:07:28Z,"Drive for a company that’s built around driver success. . Drive CDL-A Regional Reefer with Purdy Brothers Trucking – Where Drivers Feel at Home Purdy Brothers Trucking is hiring CDL-A truck drivers for Regional refrigerated freight delivering across the U.S., primarily east of the Mississippi. You’ll drive modern, reliable equipment, enjoy no-touch freight, and a 7-day support system built around your success. We're proud to be growing quickly, and our skilled and experienced CDL-A truck driver…",37.394082,5720606831,Adzuna::API::Response::Job,101594.21,https://www.adzuna.com/land/ad/5720606831?se=JhswtWBJ8RGrCbrQ468g0g&utm_medium=api&utm_source=abfa41a4&v=090579EE02F3A940068AC55310DF0A9795915D9D,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcyMDYwNjgzMSIsInMiOiJKaHN3dFdCSjhSR3JDYnJRNDY4ZzBnIn0.2kh-HPHrPebQqPjX7PNw2bMjW-bw5mpTaGze5-T9G3U,Adzuna::API::Response::Category,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Location,"['US', 'Virginia', 'Amherst County', 'Madison Heights']","Madison Heights, Amherst County",Adzuna::API::Response::Company,Purdy Brothers Trucking,full_time,
-78.494189,Flexible Schedule - Deliver with Uber Eats,25284.82,1,2026-05-06T11:07:28Z,"Your Schedule. Your Goals. Start Delivering with Uber. What is Uber? Delivering with Uber is an alternative to a part-time or full-time job and can get you earning cash quickly. Delivering with Uber allows you to earn quick cash while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary). Why Drive With Uber?: Receive your earnings fast: With Uber, you can cash out your earnings up to 5 times a day with Instant Pay. You are your own boss:…",42.090065,5720606852,Adzuna::API::Response::Job,25284.82,https://www.adzuna.com/land/ad/5720606852?se=JhswtWBJ8RGrCbrQ468g0g&utm_medium=api&utm_source=abfa41a4&v=4DEC33245597CB1A94618C2BE800D8452BB4FA8D,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSmhzd3RXQko4UkdyQ2JyUTQ2OGcwZyIsImkiOiI1NzIwNjA2ODUyIn0.6jJquj7kF1l3EVR21R2OccAF3cw9AZrZIqZyWKGVNtY,Adzuna::API::Response::Category,travel-jobs,Travel Jobs,Adzuna::API::Response::Location,"['US', 'New York', 'Cattaraugus County', 'Allegany']","Allegany, Cattaraugus County",Adzuna::API::Response::Company,Uber eats,,
-81.08986,"Travel Orthopedic Med/Surg Telemetry RN - $1,780 per week",92560.0,0,2026-05-06T11:07:28Z,"Core Medical Group is seeking a travel nurse RN Med Surg / Telemetry for a travel nursing job in Columbia, South Carolina. Job Description & Requirements Specialty: Med Surg / Telemetry Discipline: RN Start Date: 06/01/2026 Duration: 13 weeks 36 hours per week Shift: 12 hours Employment Type: Travel Client in SC seeking Registered Nurse: Med/Surg-Telemetry for the following shift(s): Nights We are looking for a healthcare professional who is ready to provide exceptional patient care in this con…",33.92034,5720606806,Adzuna::API::Response::Job,0.0,https://www.adzuna.com/land/ad/5720606806?se=JhswtWBJ8RGrCbrQ468g0g&utm_medium=api&utm_source=abfa41a4&v=C4CF53C3B898EF5F4FC1AE32E5915DD296DA9BE5,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSmhzd3RXQko4UkdyQ2JyUTQ2OGcwZyIsImkiOiI1NzIwNjA2ODA2In0.KCHOr5p-YZlxU1WtHKkIyDRMgD1nb4NqwpkchLeFxpk,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Location,"['US', 'South Carolina', 'Lexington County', 'Pineridge']","Pineridge, Lexington County",Adzuna::API::Response::Company,Core Medical Group,,
-89.127617,CDL-A Company Driver - 1yr EXP Required - Regional - Reefer - Purdy Brothers Trucking,95590.05,1,2026-05-06T11:07:28Z,"Drive for a company that’s built around driver success. . Drive CDL-A Regional Reefer with Purdy Brothers Trucking – Where Drivers Feel at Home Purdy Brothers Trucking is hiring CDL-A truck drivers for Regional refrigerated freight delivering across the U.S., primarily east of the Mississippi. You’ll drive modern, reliable equipment, enjoy no-touch freight, and a 7-day support system built around your success. We're proud to be growing quickly, and our skilled and experienced CDL-A truck driver…",42.297912,5720606833,Adzuna::API::Response::Job,95590.05,https://www.adzuna.com/land/ad/5720606833?se=JhswtWBJ8RGrCbrQ468g0g&utm_medium=api&utm_source=abfa41a4&v=57B365B6D85ABDCE5229A8EB04B18E2362206EBF,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcyMDYwNjgzMyIsInMiOiJKaHN3dFdCSjhSR3JDYnJRNDY4ZzBnIn0.EUHeWTfEiirsuYJBudJdciCV3NaIS_fwBS4rALp6ZDY,Adzuna::API::Response::Category,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Location,"['US', 'Illinois', 'Winnebago County', 'Rockford']","Rockford, Winnebago County",Adzuna::API::Response::Company,Purdy Brothers Trucking,full_time,
-86.959203,CDL-A Company Driver - 1-5mo EXP Required - OTR - Flatbed - Royal Trucking,71442.22,1,2026-05-06T11:07:28Z,"Royal Trucking is Seeking Flatbed Class A Drivers . Now Actively Hiring CDL-A Flatbed Drivers! Pay Details: 1. New Company Flatbed Mileage Pay (CPM) The updated cents-per-mile (CPM) structure rewards tenure and experience, providing steady and predictable income based on miles driven. Mileage Pay Scale: 0–30 Days: $0.50 CPM 30 Days – 6 Months: $0.52 CPM 6 Months – 1 Year: $0.56 CPM 1 Year – 2 Years: $0.58 CPM 2 Years: 0.61 CPM 2. New Company Flatbed Percentage Pay In addition to CPM, drivers ma…",34.705111,5720606851,Adzuna::API::Response::Job,71442.22,https://www.adzuna.com/land/ad/5720606851?se=JhswtWBJ8RGrCbrQ468g0g&utm_medium=api&utm_source=abfa41a4&v=4D5765AE93F4F3C882199893BC86A36E32372A7F,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcyMDYwNjg1MSIsInMiOiJKaHN3dFdCSjhSR3JDYnJRNDY4ZzBnIn0.YzyoE3WJn8zxObuxdu0pAiT_zPZ6kGNxCu7qOzCReP8,Adzuna::API::Response::Category,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Location,"['US', 'Alabama', 'Limestone County', 'Tanner']","Tanner, Limestone County",Adzuna::API::Response::Company,Royal Trucking,full_time,
-95.301669,Truck Driver Lease Driver - 6mo EXP Required - OTR - Flatbed - Royal Trucking,85107.73,1,2026-05-06T11:07:28Z,"Royal Trucking Lease-to-Own Program . 2027 Kenworth T680 Lease-to-Own Program Step into a brand-new 2027 Kenworth T680 — one of the most driver-focused, fuel-efficient trucks on the road today, built with advanced aerodynamics, modern technology, and premium comfort for long-haul success. Program Highlights Weekly Payment: $850/week Equipment: Brand New 2027 Kenworth T680 Experience Requirement: Minimum 1 year flatbed experience Entry: Lease straight out of orientation Truck Specs (Typical 2027…",32.275009,5720606813,Adzuna::API::Response::Job,85107.73,https://www.adzuna.com/land/ad/5720606813?se=JhswtWBJ8RGrCbrQ468g0g&utm_medium=api&utm_source=abfa41a4&v=C9B9F10974FADD3D15773024E3696D6FA2AA14F6,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSmhzd3RXQko4UkdyQ2JyUTQ2OGcwZyIsImkiOiI1NzIwNjA2ODEzIn0.qaTgQo79MY7jGEZn5KaWW1QVhNWufaJ4nkjBr14cWao,Adzuna::API::Response::Category,trade-construction-jobs,Trade & Construction Jobs,Adzuna::API::Response::Location,"['US', 'Texas', 'Smith County', 'St Louis']","St Louis, Smith County",Adzuna::API::Response::Company,Royal Trucking,full_time,
-83.003268,Class A CDL Lease Driver - 6mo EXP Required - OTR - Flatbed - Royal Trucking,92124.55,1,2026-05-06T11:07:28Z,"Royal Trucking Lease-to-Own Program . 2027 Kenworth T680 Lease-to-Own Program Step into a brand-new 2027 Kenworth T680 — one of the most driver-focused, fuel-efficient trucks on the road today, built with advanced aerodynamics, modern technology, and premium comfort for long-haul success. Program Highlights Weekly Payment: $850/week Equipment: Brand New 2027 Kenworth T680 Experience Requirement: Minimum 1 year flatbed experience Entry: Lease straight out of orientation Truck Specs (Typical 2027…",39.964263,5720606807,Adzuna::API::Response::Job,92124.55,https://www.adzuna.com/land/ad/5720606807?se=JhswtWBJ8RGrCbrQ468g0g&utm_medium=api&utm_source=abfa41a4&v=70AF8F608193B2B9867616936100A1C27487C211,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSmhzd3RXQko4UkdyQ2JyUTQ2OGcwZyIsImkiOiI1NzIwNjA2ODA3In0.-pD_v8pyu47Ozo63-znu7gR-63CIvgsoAlt8FgLdoYE,Adzuna::API::Response::Category,trade-construction-jobs,Trade & Construction Jobs,Adzuna::API::Response::Location,"['US', 'Ohio', 'Franklin County', 'Grandview Heights']","Grandview Heights, Franklin County",Adzuna::API::Response::Company,Royal Trucking,full_time,
-123.821153,"Travel CT Technologist - $2,826 per week",146952.0,0,2026-05-06T11:07:27Z,"Host Healthcare is seeking a travel CT Technologist for a travel job in Aberdeen, Washington. Job Description & Requirements Specialty: CT Technologist Discipline: Allied Health Professional Start Date: ASAP Duration: 13 weeks 40 hours per week Shift: 12 hours, days, evenings Employment Type: Travel Host Healthcare Job ID a1fVX000003HlbtYAC. Pay package is based on 12 hour shifts and 40 hours per week (subject to confirmation) with tax-free stipend amount to be determined. About Host Healthcare…",46.969107,5720606798,Adzuna::API::Response::Job,0.0,https://www.adzuna.com/land/ad/5720606798?se=JhswtWBJ8RGrCbrQ468g0g&utm_medium=api&utm_source=abfa41a4&v=EACC69E05EB9915237A1F2E72FA57B84EB26639E,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSmhzd3RXQko4UkdyQ2JyUTQ2OGcwZyIsImkiOiI1NzIwNjA2Nzk4In0.aKTzA5cG-bBY147Co8haw5BAPkTxTov03arR1U3sUlY,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Location,"['US', 'Washington', 'Grays Harbor County', 'Bench Drive']","Bench Drive, Grays Harbor County",Adzuna::API::Response::Company,Host Healthcare,,
-83.003268,Class A CDL Lease Driver - 6mo EXP Required - OTR - Flatbed - Royal Trucking,63208.46,1,2026-05-06T11:07:27Z,"Lease Purchase Program . Fast Track Your Truck Ownership with Royal Trucking Company Lease Purchase Program Royal Trucking Company is excited to introduce a new Lease Purchase Program featuring 2023 International LT trucks, offering drivers a strong opportunity for ownership with competitive terms. Truck Details: Truck Model: 2023 International LT Sale Price: $59,990 Weekly Payment: $625/week Requirements 6 Months of Verifiable Solo Flatbed Experience CDL-A License Eligibility Requirements: Dri…",39.964263,5720606800,Adzuna::API::Response::Job,63208.46,https://www.adzuna.com/land/ad/5720606800?se=JhswtWBJ8RGrCbrQ468g0g&utm_medium=api&utm_source=abfa41a4&v=740F451172964FBEEB72B795E1DA25FBEE552A17,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcyMDYwNjgwMCIsInMiOiJKaHN3dFdCSjhSR3JDYnJRNDY4ZzBnIn0.YK8E9lkyrjTEwtYY6Hh0c09F7-M1sRw-n9uPt1Z4qi8,Adzuna::API::Response::Category,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Location,"['US', 'Ohio', 'Franklin County', 'Grandview Heights']","Grandview Heights, Franklin County",Adzuna::API::Response::Company,Royal Trucking,full_time,
-86.158056,"Travel CVOR Surgical Technologist - $2,271 per week",118092.0,0,2026-05-06T11:07:27Z,"Arrow Healthcare Staffing is seeking a travel CVOR Technologist for a travel job in Indianapolis, Indiana. Job Description & Requirements Specialty: CVOR Technologist Discipline: Allied Health Professional Start Date: 06/01/2026 Duration: 13 weeks 40 hours per week Shift: 10 hours, days Employment Type: Travel Arrow Healthcare Staffing Job ID 18259990. Pay package is based on 10 hour shifts and 40.0 hours per week (subject to confirmation) with tax-free stipend amount to be determined. Posted j…",39.768333,5720606792,Adzuna::API::Response::Job,0.0,https://www.adzuna.com/land/ad/5720606792?se=JhswtWBJ8RGrCbrQ468g0g&utm_medium=api&utm_source=abfa41a4&v=76860225DB991BECE15044BEB65400AB684F7329,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSmhzd3RXQko4UkdyQ2JyUTQ2OGcwZyIsImkiOiI1NzIwNjA2NzkyIn0.KY4yswuKDpMFR_soAkP6MEi8PqXdGWHRWOaGmLqyOHg,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Location,"['US', 'Indiana', 'Marion County', 'West Indianapolis']","West Indianapolis, Marion County",Adzuna::API::Response::Company,Arrow Healthcare Staffing,,
-73.78878,Deliver with Uber - Flexible Gig,30596.06,1,2026-05-06T11:07:27Z,"Your Schedule. Your Goals. Start Delivering with Uber. What is Uber? Delivering with Uber is an alternative to a part-time or full-time job and can get you earning cash quickly. Delivering with Uber allows you to earn quick cash while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary). Why Drive With Uber?: Receive your earnings fast: With Uber, you can cash out your earnings up to 5 times a day with Instant Pay. You are your own boss:…",42.4461,5720606801,Adzuna::API::Response::Job,30596.06,https://www.adzuna.com/land/ad/5720606801?se=JhswtWBJ8RGrCbrQ468g0g&utm_medium=api&utm_source=abfa41a4&v=9014BAB7E3F54A0DBDB3D5F6A6FC2C49B831EAA0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSmhzd3RXQko4UkdyQ2JyUTQ2OGcwZyIsImkiOiI1NzIwNjA2ODAxIn0.GmknPTjAp2CAuOOybAnm-GqINujs86FXKpsmnDjjqAk,Adzuna::API::Response::Category,travel-jobs,Travel Jobs,Adzuna::API::Response::Location,"['US', 'New York', 'Albany County', 'Ravena']","Ravena, Albany County",Adzuna::API::Response::Company,Uber eats,,
-78.862377,Want Cash Jobs? Earn With Uber Instead,29974.79,1,2026-05-06T11:07:27Z,"Your Schedule. Your Goals. Start Delivering with Uber. What is Uber? Delivering with Uber is an alternative to a part-time or full-time job and can get you earning cash quickly. Delivering with Uber allows you to earn quick cash while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary). Why Drive With Uber?: Receive your earnings fast: With Uber, you can cash out your earnings up to 5 times a day with Instant Pay. You are your own boss:…",42.882661,5720606790,Adzuna::API::Response::Job,29974.79,https://www.adzuna.com/land/ad/5720606790?se=JhswtWBJ8RGrCbrQ468g0g&utm_medium=api&utm_source=abfa41a4&v=7A5C4E8CA6F2814EE216D043EA24ADAE8A57F6DC,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcyMDYwNjc5MCIsInMiOiJKaHN3dFdCSjhSR3JDYnJRNDY4ZzBnIn0.bx8ZnGgFiifYrpES2kcGvSK9kmbcQWMaADNWjoqs5pc,Adzuna::API::Response::Category,travel-jobs,Travel Jobs,Adzuna::API::Response::Location,"['US', 'New York', 'Erie County', 'Buffalo']","Buffalo, Erie County",Adzuna::API::Response::Company,Uber eats,,
-80.324287,Local Contract Registered Nurse MS/Telemetry - $45 per hour,93600.0,0,2026-05-06T11:07:27Z,"Assured Nursing is seeking a local contract nurse RN Telemetry for a local contract nursing job in Winston-Salem, North Carolina. Job Description & Requirements Specialty: Telemetry Discipline: RN Start Date: 06/01/2026 Duration: 13 weeks 36 hours per week Shift: 12 hours, nights Employment Type: Local Contract Consults and coordinates with health care team members to assess, plan, implement and evaluate patient care plans. Prepares and administers (orally, subcutaneously, through an IV) and re…",36.095314,5720606795,Adzuna::API::Response::Job,0.0,https://www.adzuna.com/land/ad/5720606795?se=JhswtWBJ8RGrCbrQ468g0g&utm_medium=api&utm_source=abfa41a4&v=F38E46398332F8E0C5DEC8A9502BC5A59C40DF67,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSmhzd3RXQko4UkdyQ2JyUTQ2OGcwZyIsImkiOiI1NzIwNjA2Nzk1In0.c4qnpZfzoPxCAJI0YR7MlWhg6zIkeuIa3kTxQ9ZBcs8,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Location,"['US', 'North Carolina', 'Forsyth County', 'Hanes']","Hanes, Forsyth County",Adzuna::API::Response::Company,Assured Nursing,,
-86.7847,CDL-A Lease Driver - 6mo EXP Required - OTR - Flatbed - Royal Trucking,99883.59,1,2026-05-06T11:07:27Z,"Royal Trucking Lease-to-Own Program . 2027 Kenworth T680 Lease-to-Own Program Step into a brand-new 2027 Kenworth T680 — one of the most driver-focused, fuel-efficient trucks on the road today, built with advanced aerodynamics, modern technology, and premium comfort for long-haul success. Program Highlights Weekly Payment: $850/week Equipment: Brand New 2027 Kenworth T680 Experience Requirement: Minimum 1 year flatbed experience Entry: Lease straight out of orientation Truck Specs (Typical 2027…",36.1681,5720606797,Adzuna::API::Response::Job,99883.59,https://www.adzuna.com/land/ad/5720606797?se=JhswtWBJ8RGrCbrQ468g0g&utm_medium=api&utm_source=abfa41a4&v=104B5BBE324AD6FB5602C4E8998ACE89221C70A4,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSmhzd3RXQko4UkdyQ2JyUTQ2OGcwZyIsImkiOiI1NzIwNjA2Nzk3In0.Z_F0I-l4IMyY0NCfGrR5kjpvxKbk5-95HWLIj9JcDMA,Adzuna::API::Response::Category,trade-construction-jobs,Trade & Construction Jobs,Adzuna::API::Response::Location,"['US', 'Tennessee', 'Davidson County', 'Nashville']","Nashville, Davidson County",Adzuna::API::Response::Company,Royal Trucking,full_time,
-86.7847,Class A CDL Lease Driver - 6mo EXP Required - OTR - Flatbed - Royal Trucking,68578.71,1,2026-05-06T11:07:27Z,"Lease Purchase Program . Fast Track Your Truck Ownership with Royal Trucking Company Lease Purchase Program Royal Trucking Company is excited to introduce a new Lease Purchase Program featuring 2023 International LT trucks, offering drivers a strong opportunity for ownership with competitive terms. Truck Details: Truck Model: 2023 International LT Sale Price: $59,990 Weekly Payment: $625/week Requirements 6 Months of Verifiable Solo Flatbed Experience CDL-A License Eligibility Requirements: Dri…",36.1681,5720606802,Adzuna::API::Response::Job,68578.71,https://www.adzuna.com/land/ad/5720606802?se=JhswtWBJ8RGrCbrQ468g0g&utm_medium=api&utm_source=abfa41a4&v=F32C9D97F7077C19F1B436A7307B23D12172B305,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSmhzd3RXQko4UkdyQ2JyUTQ2OGcwZyIsImkiOiI1NzIwNjA2ODAyIn0.Bki71XjkKpz_u79r0GvnPLtpBuDElCGi3qXsuo_C8Dg,Adzuna::API::Response::Category,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Location,"['US', 'Tennessee', 'Davidson County', 'Nashville']","Nashville, Davidson County",Adzuna::API::Response::Company,Royal Trucking,full_time,
-74.285323,Deliver Food with Uber Eats,25384.41,1,2026-05-06T11:07:27Z,"Your Schedule. Your Goals. Start Delivering with Uber. What is Uber? Delivering with Uber is an alternative to a part-time or full-time job and can get you earning cash quickly. Delivering with Uber allows you to earn quick cash while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary). Why Drive With Uber?: Receive your earnings fast: With Uber, you can cash out your earnings up to 5 times a day with Instant Pay. You are your own boss:…",43.403096,5720606791,Adzuna::API::Response::Job,25384.41,https://www.adzuna.com/land/ad/5720606791?se=JhswtWBJ8RGrCbrQ468g0g&utm_medium=api&utm_source=abfa41a4&v=09CC9FBD9E4B6CDF59F854A1FB92B95C89416C1C,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSmhzd3RXQko4UkdyQ2JyUTQ2OGcwZyIsImkiOiI1NzIwNjA2NzkxIn0.DBDmLwehy8R1sLWih6d92EYYyEZQM4xbPSmmIEk5GhE,Adzuna::API::Response::Category,travel-jobs,Travel Jobs,Adzuna::API::Response::Location,"['US', 'New York', 'Hamilton County', 'Gilmantown']","Gilmantown, Hamilton County",Adzuna::API::Response::Company,Uber eats,,
