__CLASS__,created,title,salary_is_predicted,latitude,id,description,salary_max,salary_min,redirect_url,longitude,adref,category.__CLASS__,category.tag,category.label,location.__CLASS__,location.area,location.display_name,company.__CLASS__,company.display_name,contract_type,contract_time
Adzuna::API::Response::Job,2026-04-30T10:26:18Z,Nursing - CCU,1,32.310141,5714545031,"Are you ready to take your Travel career to the next level? See places you have not seen before? Ventura’s MedStaff tenured Recruiters are here to help you find your ideal contract; with over 50 years of combined experience. Markets have changed, but Ventura MedStaff has maintained a leader in the forefront of Therapy, Allied and Nursing opportunities. Our recruiters are here to help answer your questions and provide you with the most up to date information. Contracts run 8-13 weeks, with 36–40…",73226.39,73226.39,https://www.adzuna.com/details/5714545031?utm_medium=api&utm_source=abfa41a4,-90.177908,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxNDU0NTAzMSIsInMiOiJtbTRNNktkRThSR3pVcld6bE5YdWtBIn0.yCIHMArcYfXCiyd00sQhp-uVf6xaajHmze_Draej350,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Location,"['US', 'Mississippi', 'Hinds County', 'Jackson']","Jackson, Hinds County",Adzuna::API::Response::Company,SSH,,
Adzuna::API::Response::Job,2026-04-30T10:26:18Z,Physician Urology - Competitive Salary,1,38.013412,5714544998,"Job Description Urology Physician with $600,000 first year earnings plus production! Greater Lexington, Kentucky Position Highlights - Minimum Starting Salary: $545,000 - Signing Bonus: $45,000 - Student Loan Assistance: Available - Work-Life Balance: Enjoy a balanced lifestyle with an established schedule - Advanced Technology: Access to robotic surgery options - Benefits: 100% employer-paid health insurance - New Grads: Welcoming 2026 graduates Community Highlights - Access to Major Metro: En…",58739.2,58739.2,https://www.adzuna.com/land/ad/5714544998?se=mm4M6KdE8RGzUrWzlNXukA&utm_medium=api&utm_source=abfa41a4&v=ADD3946D1A003E0A389C286BE2B0653E6894960E,-84.485507,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxNDU0NDk5OCIsInMiOiJtbTRNNktkRThSR3pVcld6bE5YdWtBIn0.RVU3GkW9p0IJ3YRO3PXBd1HjTvKF73LYseVJY1Jf2uU,Adzuna::API::Response::Category,pr-advertising-marketing-jobs,"PR, Advertising & Marketing Jobs",Adzuna::API::Response::Location,"['US', 'Kentucky', 'Fayette County', 'Lexington']","Lexington, Fayette County",Adzuna::API::Response::Company,The Medicus Firm,permanent,full_time
Adzuna::API::Response::Job,2026-04-30T10:26:18Z,Physician Family Practice-Without OB - Competitive Salary,1,39.942065,5714545029,"Job Description Job ID: 9381Practice Details - Seeking a BE/BC Family Medicine physician to join one of the ""100 Best Places to Work in Health Care"". - Sub-specialty support is available in virtually every field, and connected by air-bridge to the physician office building, offers a full array of diagnostic and treatment capabilities. - Lab, x-ray, 3T MRI, and extremity CT are present in the clinic building’s diagnostic center. - A Hospitalist program is available to handle inpatient admissions…",98566.76,98566.76,https://www.adzuna.com/land/ad/5714545029?se=mm4M6KdE8RGzUrWzlNXukA&utm_medium=api&utm_source=abfa41a4&v=B2685BA0D4FB163B0C8FACF9858A4B33E79B6493,-91.395169,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxNDU0NTAyOSIsInMiOiJtbTRNNktkRThSR3pVcld6bE5YdWtBIn0.XfNNLqIbc1N4fIzWMNglbFuXC7uzXNlVzNrp2Qzo0Cw,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Location,"['US', 'Illinois', 'Adams County', 'Quincy']","Quincy, Adams County",Adzuna::API::Response::Company,Arlington HealthCare,,full_time
Adzuna::API::Response::Job,2026-04-30T10:26:18Z,Physician Internal Medicine - Competitive Salary,1,46.772932,5714544997,"Job Description Internist opening in Duluth, MN - 150 miles north of Minneapolis - Service area of 400,000 people - H1B Eligible Position Details: - Full time, permanent opening - Clinic-only practice (possibility of working hospitalist shifts during the year, if desired) - Flexible and adjustable hours perfect schedule for parents of school aged children - Friendly, team environment of physicians and credentialed practitioners - 24-hour Nurse Care line; RN nurse triage office support in clinic…",69385.38,69385.38,https://www.adzuna.com/land/ad/5714544997?se=mm4M6KdE8RGzUrWzlNXukA&utm_medium=api&utm_source=abfa41a4&v=36B3D6A559C3A12502A744A91920C024149309D9,-92.125122,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxNDU0NDk5NyIsInMiOiJtbTRNNktkRThSR3pVcld6bE5YdWtBIn0.lnvzhC4CdattrP2dPPElY6TTw1hWCVzyi84a6GlOubQ,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Location,"['US', 'Minnesota', 'Saint Louis County', 'Duluth']","Duluth, Saint Louis County",Adzuna::API::Response::Company,Summit Recruiting Group,permanent,full_time
Adzuna::API::Response::Job,2026-04-30T10:26:18Z,Physician Obstetrics & Gynecology - Competitive Salary,1,35.841732,5714545011,"Job Description Medical Center is seeking a BC/BE OB/GYN to join an established physician west of Knoxville, Tennessee. Highlights: - Employed Opportunity - Call 1:3 Compensation and Benefits may include: - Competitive salary - Productivity Bonus - Competitive Benefits The Community: Living in this part of the Cumberland Plateau means enjoying mild seasons, beautiful rolling hills, and a peaceful, small-town vibe with a strong sense of community. The area is known for its golf courses, outdoor …",30831.77,30831.77,https://www.adzuna.com/land/ad/5714545011?se=mm4M6KdE8RGzUrWzlNXukA&utm_medium=api&utm_source=abfa41a4&v=649ADBBDBA8E93E5622711CDA2A405EF774FAE0D,-84.98465,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxNDU0NTAxMSIsInMiOiJtbTRNNktkRThSR3pVcld6bE5YdWtBIn0.hodqYzcOO3LNyYTsyqwQ5C_49sVZN9l91f5JDySnqb8,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Location,"['US', 'Tennessee', 'Cumberland County', 'Crossville']","Crossville, Cumberland County",Adzuna::API::Response::Company,Britt Medical Search,,
Adzuna::API::Response::Job,2026-04-30T10:26:18Z,"Interventional Cardiologist-Evanston, IL",1,42.041141,5714544991,"Job Description St. Francis Hospital in Evanston, IL, is actively seeking a Board-Certified or Board-Eligible Interventional Cardiologist to join our expanding cardiovascular team. This is a full-time opportunity to deliver comprehensive cardiovascular care in a collaborative, patient-centered, and technologically advanced environment. Position Details & Qualifications: - Full-time position - General and Interventional Cardiologists encouraged to apply - Board-certified or board-eligible in Int…",235688.64,235688.64,https://www.adzuna.com/land/ad/5714544991?se=mm4M6KdE8RGzUrWzlNXukA&utm_medium=api&utm_source=abfa41a4&v=7D331FD4AC27287C59BC36DF73BBC5250821E0E7,-87.690059,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxNDU0NDk5MSIsInMiOiJtbTRNNktkRThSR3pVcld6bE5YdWtBIn0.APctJ51YCOC7hCTYEBlzGirv1nNEMbGsxDFeF7Uxi90,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Location,"['US', 'Illinois', 'Cook County', 'Evanston']","Evanston, Cook County",Adzuna::API::Response::Company,MCM & Associates LLC,,full_time
Adzuna::API::Response::Job,2026-04-30T10:26:18Z,Physician Surgery-Plastic - Competitive Salary,1,40.025125,5714544992,"Job Description Practice Details: - Health system is seeking a board certified/board eligible Microvascular Plastic Surgeon to join our expanding team near York, PA. The ideal candidate should have skills and experience in microsurgery and to support Breast, Head and Neck, and Free Flap procedures. - Strong referral base - APP Support - Access to state-of-the-art technology - Practice located in a new, modern, and aesthetically pleasing suite. - System-wide EPIC EMR Professional Qualifications:…",213758.89,213758.89,https://www.adzuna.com/land/ad/5714544992?se=mm4M6KdE8RGzUrWzlNXukA&utm_medium=api&utm_source=abfa41a4&v=7F77F5EE16878D030C4DBD2F585AF58BBD718B1D,-76.849033,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxNDU0NDk5MiIsInMiOiJtbTRNNktkRThSR3pVcld6bE5YdWtBIn0.lE6lBDn6U9SBDPUPU_HMzUPk9X0ilgcPksevFz20vKY,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Location,"['US', 'Pennsylvania', 'York County', 'York']","York, York County",Adzuna::API::Response::Company,Inspire Healthcare,,
Adzuna::API::Response::Job,2026-04-30T10:26:18Z,Physician Family Practice-Without OB - Competitive Salary,1,34.257038,5714545008,"Job Description This north Georgia Family Medicine Residency Program is seeking an osteopathic Family Medicine physician for a full-time faculty position. The program is dedicated to teaching the next generation of family medicine physicians, preparing medical school graduates for a career in family medicine since 1976. The Program is dually accredited through the Accreditation Council for Graduate Medical Education (ACGME) and the American Osteopathic Association (AOA). Our Level III NCQA Pati…",97219.07,97219.07,https://www.adzuna.com/land/ad/5714545008?se=mm4M6KdE8RGzUrWzlNXukA&utm_medium=api&utm_source=abfa41a4&v=B18EB76E18B4B93A84095C3660AD650FE65AC01C,-85.164673,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxNDU0NTAwOCIsInMiOiJtbTRNNktkRThSR3pVcld6bE5YdWtBIn0.52RtuZ2w_nbu0RqXyxB8daAI65HJ3DW5Bp8ppQH9WcA,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Location,"['US', 'Georgia', 'Floyd County', 'Rome']","Rome, Floyd County",Adzuna::API::Response::Company,"Salient Health Services, Inc",,full_time
Adzuna::API::Response::Job,2026-04-30T10:26:18Z,Physician Dermatology - Competitive Salary,1,40.948752,5714545014,"Job Description The largest dermatology practice in the country with over 150 locations, including Hazelton, PA, is seeking a board-certified/board eligible Dermatologist to join this Dermatology practice to offer traditional office and hospital based Dermatologic services. Experience a collegial and collaborative practice environment with dedicated partners and support staff with this Turn-Key opportunity. The Opportunity - Board Certified/Board Eligible Dermatologist - Part Time Opportunity w…",118400.42,118400.42,https://www.adzuna.com/land/ad/5714545014?se=mm4M6KdE8RGzUrWzlNXukA&utm_medium=api&utm_source=abfa41a4&v=49CE6D45E5631C166EA2300BC84B70AB00CF40E7,-75.979893,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxNDU0NTAxNCIsInMiOiJtbTRNNktkRThSR3pVcld6bE5YdWtBIn0.xkO4bf3GAdtuumQ6cGhPlNGB_wABfJ4uzNbiZ7SAj5c,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Location,"['US', 'Pennsylvania', 'Luzerne County', 'Hazleton']","Hazleton, Luzerne County",Adzuna::API::Response::Company,"Salient Health Services, Inc",,part_time
Adzuna::API::Response::Job,2026-04-30T10:26:18Z,"Intensive Care RN | Lexington, Virginia",1,37.784021,5714545002,"Job Description Job Description Nursing degree, active registered nurse (RN) license and minimum 1 years ICU RN experience required. Applicants who do not meet these qualifications will not be considered. Step into a rewarding opportunity utilizing your expertise as a Registered Nurse specializing in ICU care. As an integral member of the critical care team, you will provide top-level nursing support to patients with complex and acute medical needs. Your background in ICU settings will empower …",107873.61,107873.61,https://www.adzuna.com/land/ad/5714545002?se=mm4M6KdE8RGzUrWzlNXukA&utm_medium=api&utm_source=abfa41a4&v=B77A31DB77AEFA5E1A7FE34AF54910EF5CB3F6B8,-79.442816,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxNDU0NTAwMiIsInMiOiJtbTRNNktkRThSR3pVcld6bE5YdWtBIn0.OObGvUlZAInCo0Poc6dfe7mAeZ9jHtLUViK2mzg16T0,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Location,"['US', 'Virginia', 'Lexington City', 'Lexington']","Lexington, Lexington City",Adzuna::API::Response::Company,Sunbelt Staffing,contract,
Adzuna::API::Response::Job,2026-04-30T10:26:18Z,Physician Family Practice-Without OB - Competitive Salary,1,36.335345,5714545009,"Job Description Family Medicine opening in Arkansas - Visa EligibleLocated in Mountain Home, ARService area of 185,000 people2 hours to Springfield MO; 3 hours to Little Rock. ARFull time, permanent openingVisa candidates may applyChoose from multiple opportunities in clinics in the region:Outpatient only, no callGrowing Patient BaseHospital employment or Private Practice modelsMedical staff with more than 30 sub-specialties representedCompetitive Financial PackageRecruitment IncentivesRegional…",119575.91,119575.91,https://www.adzuna.com/land/ad/5714545009?se=mm4M6KdE8RGzUrWzlNXukA&utm_medium=api&utm_source=abfa41a4&v=B55F1763CA54259A421A0EDDB84B64BF071963C9,-92.385159,eyJhbGciOiJIUzI1NiJ9.eyJzIjoibW00TTZLZEU4Ukd6VXJXemxOWHVrQSIsImkiOiI1NzE0NTQ1MDA5In0.EqjywL8mKnL90lhUd01yiUDJJBC41rVgTfJdogWJT-o,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Location,"['US', 'Arkansas', 'Baxter County', 'Mountain Home']","Mountain Home, Baxter County",Adzuna::API::Response::Company,"Source Medical, LLC.",permanent,
Adzuna::API::Response::Job,2026-04-30T10:26:18Z,Physician Cardiology-Noninvasive - Competitive Salary,1,30.423724,5714544995,"Job Description This regional medical center is seeking a Board Eligible/Board Certified Cardiologist to join their hospital-employed group located 15 minutes from the beautiful Gulf Shore beaches. This opportunity offers competitive pay, loan forgiveness, retirement options, and more. Competitive Annual Salary. Loan Forgiveness available. Signing Bonus available, contact us for details. Residency/Fellowship Stipend available. Relocation Bonus available. CME time and money available. Retirement…",127222.12,127222.12,https://www.adzuna.com/land/ad/5714544995?se=mm4M6KdE8RGzUrWzlNXukA&utm_medium=api&utm_source=abfa41a4&v=FE7A3A77882FF1CAD2300DC813219388659BEE77,-87.226997,eyJhbGciOiJIUzI1NiJ9.eyJzIjoibW00TTZLZEU4Ukd6VXJXemxOWHVrQSIsImkiOiI1NzE0NTQ0OTk1In0.0L7uWzPAUDEKKIg1WEW6_fLaXi2Qt1t0hwm_-UHzeVs,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Location,"['US', 'Florida', 'Escambia County', 'Pensacola']","Pensacola, Escambia County",Adzuna::API::Response::Company,"The Curare Group, Inc",,
Adzuna::API::Response::Job,2026-04-30T10:26:18Z,Physician Family Practice-Without OB - Competitive Salary,1,34.213396,5714544987,"Job Description A well-respected healthcare system in Northeast South Carolina about 30 mins from Florence is seeking a Family Practice physician to join their team. - BC/BE Family Practice Physician - Schedule: Some providers work 4 x 10s, others work normal 5 days a week schedule but have a half day off for administrative needs (if caught up with charts time is of their own) - Call rotated amongst all providers (phone only, most of the time, there are very few calls and normally for something…",70517.09,70517.09,https://www.adzuna.com/land/ad/5714544987?se=mm4M6KdE8RGzUrWzlNXukA&utm_medium=api&utm_source=abfa41a4&v=1F8E966CF366D2FF9C0368863F13675F467D3E22,-79.820616,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxNDU0NDk4NyIsInMiOiJtbTRNNktkRThSR3pVcld6bE5YdWtBIn0.Ri36jTQmjbwiuQmUpDWdoUU2s6ghzxPUnGkYbFMvAAE,Adzuna::API::Response::Category,admin-jobs,Admin Jobs,Adzuna::API::Response::Location,"['US', 'South Carolina', 'Florence County', 'Florence']","Florence, Florence County",Adzuna::API::Response::Company,GO Staffing,,
Adzuna::API::Response::Job,2026-04-30T10:26:18Z,Physician Gastroenterology - Competitive Salary,1,38.691881,5714545015,"Job Description This established and well-respected multispecialty group near Napa, CA is seeking a board certified/board eligible Gastroenterologist. The group consists of 150 clinicians (roughly 100 physicians and 50 APPs/other professionals) which has been caring for its residents for over 100 years. Physician owned and operated. Incoming physicians will be a pre-shareholder for the first 2 years, then they are invited to become shareholders. The shareholder contract is evergreen. Each share…",104378.75,104378.75,https://www.adzuna.com/land/ad/5714545015?se=mm4M6KdE8RGzUrWzlNXukA&utm_medium=api&utm_source=abfa41a4&v=665B97361DCC5C0203CE6F1943B8CC45B71D0A34,-121.861588,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxNDU0NTAxNSIsInMiOiJtbTRNNktkRThSR3pVcld6bE5YdWtBIn0.QS21Nuchq46cfq5dxYfAH-ZHHt0iGne3nYFIKDaIpFY,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Location,"['US', 'California', 'Yolo County', 'Woodland']","Woodland, Yolo County",Adzuna::API::Response::Company,"Salient Health Services, Inc",,full_time
Adzuna::API::Response::Job,2026-04-30T10:26:18Z,Physician Gastroenterology - Competitive Salary,1,37.22078,5714545003,"Job Description Gastroenterology opening in Springfield, MOPosition highlights:Four days endoscopy, one day clinic, with a 1:7 callCovers only one hospital, a 706-bed, Level 1 STEM1, and Level 1 trauma and stroke centerA referral base of over 200 primary care providersJoin seven physicians, three APPs, and a strong support teamGI Hospitalist:Seven on seven off scheduleConsult with patients who are in the hospitalCover one hospital Benefits include:Competitive starting salary with excellent earn…",120311.3,120311.3,https://www.adzuna.com/land/ad/5714545003?se=mm4M6KdE8RGzUrWzlNXukA&utm_medium=api&utm_source=abfa41a4&v=F4AF76EF76F047ED0BBFCE71CDFF1769202CA0ED,-93.328184,eyJhbGciOiJIUzI1NiJ9.eyJzIjoibW00TTZLZEU4Ukd6VXJXemxOWHVrQSIsImkiOiI1NzE0NTQ1MDAzIn0.oqj18ojFSB626_OSeM89ae8loZ75NMwoDZrnjeQNOsM,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Location,"['US', 'Missouri', 'Greene County', 'Springfield']","Springfield, Greene County",Adzuna::API::Response::Company,"Source Medical, LLC.",,
Adzuna::API::Response::Job,2026-04-30T10:26:18Z,Physician Pain Management - Competitive Salary,1,35.58754,5714545016,Job Description Seeking a BC/BE fellowship interventional pain physician to join another interventional pain physician. - Robust single specialty orthopedic group - Competitive compensation and excellent benefits package - Join a well-trained team of providers working in a collegial environment - 4 day work week and no hospital call - Procedures include injections and minimally invasive procedures: - Spinal cord stimulation - Implantation of intrathecal pain pump - Percutaneous disc decompressi…,99987.19,99987.19,https://www.adzuna.com/land/ad/5714545016?se=mm4M6KdE8RGzUrWzlNXukA&utm_medium=api&utm_source=abfa41a4&v=2F3EF27BF7EAD27CDA81562250FECE02FD654B90,-88.859124,eyJhbGciOiJIUzI1NiJ9.eyJzIjoibW00TTZLZEU4Ukd6VXJXemxOWHVrQSIsImkiOiI1NzE0NTQ1MDE2In0.D2nmwscUPAsr9JoFb8XMIhIieRjDq8Yh5K-ruCIhRsQ,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Location,"['US', 'Tennessee', 'Madison County', 'Jackson']","Jackson, Madison County",Adzuna::API::Response::Company,Britt Medical Search,,
Adzuna::API::Response::Job,2026-04-30T10:26:18Z,Farm Manager I,1,40.867392,5714545025,"Job Description Job Description Farmers National Company is an employee-owned company headquartered in Omaha, NE. We are the Nation's leading landowner services company and have been in business for 95 years. We pride ourselves in meeting and exceeding goals and objectives of our clients, customers and stakeholders! We offer a wide range of benefits including Medical, Dental, Vision, PTO, 401k match and much more! Our Farm Management team is seeking a Farm Manager in York, NE, who will be respo…",61691.33,61691.33,https://www.adzuna.com/land/ad/5714545025?se=mm4M6KdE8RGzUrWzlNXukA&utm_medium=api&utm_source=abfa41a4&v=CD8585D0E56F2AA77AA8C16B315842FEA9F949CD,-97.592087,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxNDU0NTAyNSIsInMiOiJtbTRNNktkRThSR3pVcld6bE5YdWtBIn0.gsFr1beLJP0uiJvH5bpKIMCv7Gn3rOCgMYlJGbMIZO4,Adzuna::API::Response::Category,accounting-finance-jobs,Accounting & Finance Jobs,Adzuna::API::Response::Location,"['US', 'Nebraska', 'York County', 'York']","York, York County",Adzuna::API::Response::Company,Farmers National Company,,
Adzuna::API::Response::Job,2026-04-30T10:26:18Z,Physician Psychiatry-Child/Adolescent - Competitive Salary,1,35.960508,5714545012,"Job Description Knoxville, Tennessee, Child and Adolescent Psychiatrist Job - Clinical Role: - Do you know someone that might be a good fit for this position? Please ask about our generous referral fees! - Permanent job opening - Seeking a board certified or truly board eligible child and adolescent psychiatrist - Reason for need: growth - Work 24-40 hours per week – your preference - Site is open Monday-Friday, 8a-5p - Outpatient work - Community mental health center setting - In addition to w…",94972.7,94972.7,https://www.adzuna.com/land/ad/5714545012?se=mm4M6KdE8RGzUrWzlNXukA&utm_medium=api&utm_source=abfa41a4&v=B85B8C15AEC676834D883E7B0200A3A28AFF51C7,-83.919508,eyJhbGciOiJIUzI1NiJ9.eyJzIjoibW00TTZLZEU4Ukd6VXJXemxOWHVrQSIsImkiOiI1NzE0NTQ1MDEyIn0.HtqvSV9uvhgjz8-cZWnO_YPkFmI3REzXvsYWlwm_13w,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Location,"['US', 'Tennessee', 'Knox County', 'Knoxville']","Knoxville, Knox County",Adzuna::API::Response::Company,RecruitWell,permanent,
Adzuna::API::Response::Job,2026-04-30T10:26:18Z,"Primary Care Physician - Redding, CA",1,40.624664,5714545006,"Job Description Primary Care Physician Redding, California Outpatient Primary Care | 4-day work week | Academic opportunity | Immediate patient volume Shasta Regional Medical Center, a 226-bed acute care hospital in Redding, California, is seeking a Primary Care Physician to join its hospital-owned multi-specialty medical group. This opportunity offers a supportive outpatient practice environment, strong clinical resources, and the ability to participate in graduate medical education teaching w…",105371.41,105371.41,https://www.adzuna.com/land/ad/5714545006?se=mm4M6KdE8RGzUrWzlNXukA&utm_medium=api&utm_source=abfa41a4&v=3EF996DB58F14302501F6E942D4C128523FFB27C,-122.465895,eyJhbGciOiJIUzI1NiJ9.eyJzIjoibW00TTZLZEU4Ukd6VXJXemxOWHVrQSIsImkiOiI1NzE0NTQ1MDA2In0.dYLlvVIieQTdSnajGjuNEiDjeqG5FlZ8-MSgpzK5Dus,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Location,"['US', 'California', 'Shasta County', 'Redding']","Redding, Shasta County",Adzuna::API::Response::Company,MCM & Associates LLC,,full_time
Adzuna::API::Response::Job,2026-04-30T10:26:18Z,Physician Internal Medicine - Competitive Salary,1,38.483407,5714545000,"Job Description Internal Medicine Opening in Jefferson City, MO - Visa EligibleFull-time, permanent positionSeeking BC/BEH1/J1 Visa SponsoredPosition Highlights:4-day work week optionSeasoned support staffLoan repayment programSign-on bonusCompetitive salary offerNo weekends, no holidays = great quality of work/life balanceComprehensive benefits package, including retirement savings optionsNew/recent grads encouraged to applyCommunity Overview:Jefferson City and surrounding areas, such as Ashla…",107064.55,107064.55,https://www.adzuna.com/land/ad/5714545000?se=mm4M6KdE8RGzUrWzlNXukA&utm_medium=api&utm_source=abfa41a4&v=043D81F627AB52F645AA6E2D9879B74BD794BA9D,-92.123882,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxNDU0NTAwMCIsInMiOiJtbTRNNktkRThSR3pVcld6bE5YdWtBIn0.m-bKv7QwaRCNfV4NWlPkmxkrBP3i478ksIoxApNc80c,Adzuna::API::Response::Category,accounting-finance-jobs,Accounting & Finance Jobs,Adzuna::API::Response::Location,"['US', 'Missouri', 'Cole County', 'Jefferson City']","Jefferson City, Cole County",Adzuna::API::Response::Company,"Source Medical, LLC.",permanent,
Adzuna::API::Response::Job,2026-04-30T10:26:18Z,Boston Seeks IM,1,42.354856,5714545026,"Job Description This is Malen at Provider Healthcare. I have a health center in Boston with a need for an IM. This is a permanent, full time position. They are looking for an individual with excellent bedside manners and attention to high quality patient care. Would you be open to learning more about this position? Quick Facts - Full time schedule is 32 clinical hours and 8 hours follow up - No weekend hours but an evening clinic until 8pm one day a week - Salary range $195k-$209k Excellent ben…",43847.03,43847.03,https://www.adzuna.com/land/ad/5714545026?se=mm4M6KdE8RGzUrWzlNXukA&utm_medium=api&utm_source=abfa41a4&v=1F5C4C5128D5E5DC24449D66260CD5248D583AD3,-71.066119,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxNDU0NTAyNiIsInMiOiJtbTRNNktkRThSR3pVcld6bE5YdWtBIn0.i3FLdDAnYWz4yB-7yn3cnU7pQ6V1lb3ClzVbFSqcRjA,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Location,"['US', 'Massachusetts', 'Suffolk County', 'Boston']","Boston, Suffolk County",Adzuna::API::Response::Company,Provider Healthcare,permanent,full_time
Adzuna::API::Response::Job,2026-04-30T10:26:18Z,"Optometrist position in Columbus, OH",1,40.103832,5714545028,"Job Description Title: Optometrist Location: Columbus, OH Job Type: Full-time and Part-time available Summary: We are seeking a dedicated and skilled Optometrist to join our growing eye care team in Columbus, OH. In this role, you will provide comprehensive eye care services, including thorough examinations, accurate diagnosis, and effective treatment of various eye conditions. You will play a key role in safeguarding the visual health of our patients while delivering outstanding patient servic…",78769.91,78769.91,https://www.adzuna.com/land/ad/5714545028?se=mm4M6KdE8RGzUrWzlNXukA&utm_medium=api&utm_source=abfa41a4&v=41CBE916D0C4ABD0A7C99D666B2DFACCD1729DB6,-83.020025,eyJhbGciOiJIUzI1NiJ9.eyJzIjoibW00TTZLZEU4Ukd6VXJXemxOWHVrQSIsImkiOiI1NzE0NTQ1MDI4In0.Hd3hQuB9-rcgSE5xL6eQP3IsezqkD_-MEcrs40jhF58,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Location,"['US', 'Ohio', 'Franklin County', 'Columbus']","Columbus, Franklin County",Adzuna::API::Response::Company,ProTouch Staffing,,part_time
Adzuna::API::Response::Job,2026-04-30T10:26:18Z,Physician Cardiology - Competitive Salary,1,38.483407,5714545020,"Job Description Cardiology opening in MO - Located in Jefferson City, MO - Full-time, Employed position - Outpatient only - No call, No weekendsAbout the opportunity:Facility is looking to build an Outpatient-only Cardiology clinic to continue our goal of offering more specialties under one roof than almost any other physician group in Missouri. Facilitys patients are able to see specialists quickly and primary and specialty physicians personally collaborate to offer the most comprehensive and …",165030.17,165030.17,https://www.adzuna.com/land/ad/5714545020?se=mm4M6KdE8RGzUrWzlNXukA&utm_medium=api&utm_source=abfa41a4&v=CB5460BB93DA6F7EDE1661B03E31EDFC9BF57F8C,-92.123882,eyJhbGciOiJIUzI1NiJ9.eyJzIjoibW00TTZLZEU4Ukd6VXJXemxOWHVrQSIsImkiOiI1NzE0NTQ1MDIwIn0.7-Qg8O4iCKu7SSi1-R0lAeT355xt16i1YEh9FOG_dFE,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Location,"['US', 'Missouri', 'Cole County', 'Jefferson City']","Jefferson City, Cole County",Adzuna::API::Response::Company,"Source Medical, LLC.",,full_time
