latitude,title,longitude,adref,contract_time,id,description,salary_max,created,__CLASS__,salary_is_predicted,redirect_url,salary_min,location.area,location.display_name,location.__CLASS__,category.__CLASS__,category.label,category.tag,company.__CLASS__,company.display_name,contract_type
43.797252,Class A CDL Company Driver - 3yrs EXP Required - OTR - Dry Van - $1.75k - $2k per week - Bison Transport Inc.,-91.221296,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwNzE5NDgzMiIsInMiOiJaSi1nTDM2RDhSR0Y1TE5hbF9rM2dBIn0.wuzk6DUZ4G2kmAx9eQVA2COGdf8YImmHHHa5z1VrkQY,full_time,5807194832,"Bison is hiring OTR In-Cab Instructor Truck Drivers. Looking to make a meaningful impact in the trucking industry? Bison USA is seeking experienced CDL-A drivers to join our team as In-Cab Instructors (ICIs). Help shape the next generation of drivers while enjoying great benefits and steady work. Compensation: Up to 80 CPM : 70CPM base PLUS 6-10 CPM instructor premium depending on experience Earn average $1,750 - $2,000 per week $3,500 sign-on bonus - we value your experience 2 Weeks Out, Home …",104000.0,2026-07-19T09:21:41Z,Adzuna::API::Response::Job,0,https://www.adzuna.com/details/5807194832?utm_medium=api&utm_source=abfa41a4,91000.0,"['US', 'Wisconsin', 'La Crosse County', 'La Crosse']","La Crosse, La Crosse County",Adzuna::API::Response::Location,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Company,Bison Transport Inc.,
32.893753,CDL-A Company Driver - 3yrs EXP Required - OTR - Dry Van - $1.75k - $2k per week - Bison Transport Inc.,-83.72212,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwNzE5NDg1NyIsInMiOiJaSi1nTDM2RDhSR0Y1TE5hbF9rM2dBIn0.kAaMzIaHarqbgAVOaVrymt0gBVoyKPQ5xG9IDYkDJQ4,full_time,5807194857,"Bison is hiring OTR In-Cab Instructor Truck Drivers. Looking to make a meaningful impact in the trucking industry? Bison USA is seeking experienced CDL-A drivers to join our team as In-Cab Instructors (ICIs). Help shape the next generation of drivers while enjoying great benefits and steady work. Compensation: Up to 80 CPM : 70CPM base PLUS 6-10 CPM instructor premium depending on experience Earn average $1,750 - $2,000 per week $3,500 sign-on bonus - we value your experience 2 Weeks Out, Home …",104000.0,2026-07-19T09:21:41Z,Adzuna::API::Response::Job,0,https://www.adzuna.com/details/5807194857?utm_medium=api&utm_source=abfa41a4,91000.0,"['US', 'Georgia', 'Bibb County', 'Payne']","Payne, Bibb County",Adzuna::API::Response::Location,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Company,Bison Transport Inc.,
35.906704,CDL-A Company Driver - 3yrs EXP Required - OTR - Dry Van - $1.75k - $2k per week - Bison Transport Inc.,-81.542131,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWkotZ0wzNkQ4UkdGNUxOYWxfazNnQSIsImkiOiI1ODA3MTk0Nzk4In0.-18OKOkdm4-NWvNvAEpFJrjDz9oMxpsEsCV03S4pdwc,full_time,5807194798,"Bison is hiring OTR In-Cab Instructor Truck Drivers. Looking to make a meaningful impact in the trucking industry? Bison USA is seeking experienced CDL-A drivers to join our team as In-Cab Instructors (ICIs). Help shape the next generation of drivers while enjoying great benefits and steady work. Compensation: Up to 80 CPM : 70CPM base PLUS 6-10 CPM instructor premium depending on experience Earn average $1,750 - $2,000 per week $3,500 sign-on bonus - we value your experience 2 Weeks Out, Home …",104000.0,2026-07-19T09:21:41Z,Adzuna::API::Response::Job,0,https://www.adzuna.com/details/5807194798?utm_medium=api&utm_source=abfa41a4,91000.0,"['US', 'North Carolina', 'Caldwell County', 'Lenoir']","Lenoir, Caldwell County",Adzuna::API::Response::Location,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Company,Bison Transport Inc.,
44.548375,Class A CDL Company Driver - 3yrs EXP Required - OTR - Dry Van - $1.75k - $2k per week - Bison Transport Inc.,-72.603298,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWkotZ0wzNkQ4UkdGNUxOYWxfazNnQSIsImkiOiI1ODA3MTk0ODUyIn0.6Fgq5AFRM-mGHfr_VpG5AaT5Cxmdpc4_Xqt_HHjpeZs,full_time,5807194852,"Bison is hiring OTR In-Cab Instructor Truck Drivers. Looking to make a meaningful impact in the trucking industry? Bison USA is seeking experienced CDL-A drivers to join our team as In-Cab Instructors (ICIs). Help shape the next generation of drivers while enjoying great benefits and steady work. Compensation: Up to 80 CPM : 70CPM base PLUS 6-10 CPM instructor premium depending on experience Earn average $1,750 - $2,000 per week $3,500 sign-on bonus - we value your experience 2 Weeks Out, Home …",104000.0,2026-07-19T09:21:41Z,Adzuna::API::Response::Job,0,https://www.adzuna.com/details/5807194852?utm_medium=api&utm_source=abfa41a4,91000.0,"['US', 'Vermont', 'Lamoille County', 'Morrisville']","Morrisville, Lamoille County",Adzuna::API::Response::Location,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Company,Bison Transport Inc.,
47.58475,CDL-A Company Driver - 3yrs EXP Required - OTR - Dry Van - $1.75k - $2k per week - Bison Transport Inc.,-101.202719,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWkotZ0wzNkQ4UkdGNUxOYWxfazNnQSIsImkiOiI1ODA3MTk0ODE0In0.ZFISQin4r04v3YANjoTeAqC-m9D0yTwksROx04dc7pk,full_time,5807194814,"Bison is hiring OTR In-Cab Instructor Truck Drivers. Looking to make a meaningful impact in the trucking industry? Bison USA is seeking experienced CDL-A drivers to join our team as In-Cab Instructors (ICIs). Help shape the next generation of drivers while enjoying great benefits and steady work. Compensation: Up to 80 CPM : 70CPM base PLUS 6-10 CPM instructor premium depending on experience Earn average $1,750 - $2,000 per week $3,500 sign-on bonus - we value your experience 2 Weeks Out, Home …",104000.0,2026-07-19T09:21:41Z,Adzuna::API::Response::Job,0,https://www.adzuna.com/details/5807194814?utm_medium=api&utm_source=abfa41a4,91000.0,"['US', 'North Dakota', 'McLean County', 'Riverdale']","Riverdale, McLean County",Adzuna::API::Response::Location,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Company,Bison Transport Inc.,
39.984044,Class A CDL Company Driver - 3yrs EXP Required - OTR - Dry Van - $1.75k - $2k per week - Bison Transport Inc.,-74.321566,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWkotZ0wzNkQ4UkdGNUxOYWxfazNnQSIsImkiOiI1ODA3MTk0ODQ0In0.ZceQiEvyo3joXPgC6MIHXWVMFBQ77kMWvMYDWGgVKHI,full_time,5807194844,"Bison is hiring OTR In-Cab Instructor Truck Drivers. Looking to make a meaningful impact in the trucking industry? Bison USA is seeking experienced CDL-A drivers to join our team as In-Cab Instructors (ICIs). Help shape the next generation of drivers while enjoying great benefits and steady work. Compensation: Up to 80 CPM : 70CPM base PLUS 6-10 CPM instructor premium depending on experience Earn average $1,750 - $2,000 per week $3,500 sign-on bonus - we value your experience 2 Weeks Out, Home …",104000.0,2026-07-19T09:21:41Z,Adzuna::API::Response::Job,0,https://www.adzuna.com/details/5807194844?utm_medium=api&utm_source=abfa41a4,91000.0,"['US', 'New Jersey', 'Ocean County', 'Manchester']","Manchester, Ocean County",Adzuna::API::Response::Location,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Company,Bison Transport Inc.,
46.534857,Truck Driver Company - 3yrs EXP Required - OTR - Dry Van - $1.75k - $2k per week - Bison Transport Inc.,-87.394137,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwNzE5NDc4NCIsInMiOiJaSi1nTDM2RDhSR0Y1TE5hbF9rM2dBIn0.cnGcBdmEIwbsUhHR_RezYRnApHwExEUS3VVW6RW2MEY,full_time,5807194784,"Bison is hiring OTR In-Cab Instructor Truck Drivers. Looking to make a meaningful impact in the trucking industry? Bison USA is seeking experienced CDL-A drivers to join our team as In-Cab Instructors (ICIs). Help shape the next generation of drivers while enjoying great benefits and steady work. Compensation: Up to 80 CPM : 70CPM base PLUS 6-10 CPM instructor premium depending on experience Earn average $1,750 - $2,000 per week $3,500 sign-on bonus - we value your experience 2 Weeks Out, Home …",104000.0,2026-07-19T09:21:41Z,Adzuna::API::Response::Job,0,https://www.adzuna.com/details/5807194784?utm_medium=api&utm_source=abfa41a4,91000.0,"['US', 'Michigan', 'Marquette County', 'Marquette']","Marquette, Marquette County",Adzuna::API::Response::Location,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Company,Bison Transport Inc.,
42.40548,CDL-A Company Driver - 3yrs EXP Required - OTR - Dry Van - $1.75k - $2k per week - Bison Transport Inc.,-76.5195,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWkotZ0wzNkQ4UkdGNUxOYWxfazNnQSIsImkiOiI1ODA3MTk0ODExIn0.EmbOIoK-jp97xwgXzTg3rCxR9CF7obDrvV6DG3G5j48,full_time,5807194811,"Bison is hiring OTR In-Cab Instructor Truck Drivers. Looking to make a meaningful impact in the trucking industry? Bison USA is seeking experienced CDL-A drivers to join our team as In-Cab Instructors (ICIs). Help shape the next generation of drivers while enjoying great benefits and steady work. Compensation: Up to 80 CPM : 70CPM base PLUS 6-10 CPM instructor premium depending on experience Earn average $1,750 - $2,000 per week $3,500 sign-on bonus - we value your experience 2 Weeks Out, Home …",104000.0,2026-07-19T09:21:41Z,Adzuna::API::Response::Job,0,https://www.adzuna.com/details/5807194811?utm_medium=api&utm_source=abfa41a4,91000.0,"['US', 'New York', 'Tompkins County', 'Ithaca']","Ithaca, Tompkins County",Adzuna::API::Response::Location,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Company,Bison Transport Inc.,
41.2674,CDL-A Company Driver - 3yrs EXP Required - OTR - Dry Van - $1.75k - $2k per week - Bison Transport Inc.,-77.03508,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwNzE5NDgwOSIsInMiOiJaSi1nTDM2RDhSR0Y1TE5hbF9rM2dBIn0.vwWWqsJvFT2tMtNyp68o0h-sRgUfmhhFQSskou-8o1M,full_time,5807194809,"Bison is hiring OTR In-Cab Instructor Truck Drivers. Looking to make a meaningful impact in the trucking industry? Bison USA is seeking experienced CDL-A drivers to join our team as In-Cab Instructors (ICIs). Help shape the next generation of drivers while enjoying great benefits and steady work. Compensation: Up to 80 CPM : 70CPM base PLUS 6-10 CPM instructor premium depending on experience Earn average $1,750 - $2,000 per week $3,500 sign-on bonus - we value your experience 2 Weeks Out, Home …",104000.0,2026-07-19T09:21:41Z,Adzuna::API::Response::Job,0,https://www.adzuna.com/details/5807194809?utm_medium=api&utm_source=abfa41a4,91000.0,"['US', 'Pennsylvania', 'Lycoming County', 'Williamsport']","Williamsport, Lycoming County",Adzuna::API::Response::Location,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Company,Bison Transport Inc.,
42.519609,Class A CDL Company Driver - 3yrs EXP Required - OTR - Dry Van - $1.75k - $2k per week - Bison Transport Inc.,-92.454976,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWkotZ0wzNkQ4UkdGNUxOYWxfazNnQSIsImkiOiI1ODA3MTk0NzkzIn0.yPP6cj6HDjmyaqRFhPOcxdymRoJAL6K7eopIVwbzHu0,full_time,5807194793,"Bison is hiring OTR In-Cab Instructor Truck Drivers. Looking to make a meaningful impact in the trucking industry? Bison USA is seeking experienced CDL-A drivers to join our team as In-Cab Instructors (ICIs). Help shape the next generation of drivers while enjoying great benefits and steady work. Compensation: Up to 80 CPM : 70CPM base PLUS 6-10 CPM instructor premium depending on experience Earn average $1,750 - $2,000 per week $3,500 sign-on bonus - we value your experience 2 Weeks Out, Home …",104000.0,2026-07-19T09:21:41Z,Adzuna::API::Response::Job,0,https://www.adzuna.com/details/5807194793?utm_medium=api&utm_source=abfa41a4,91000.0,"['US', 'Iowa', 'Black Hawk County', 'Cedar Falls']","Cedar Falls, Black Hawk County",Adzuna::API::Response::Location,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Company,Bison Transport Inc.,
39.984044,Truck Driver Company - 3yrs EXP Required - OTR - Dry Van - $1.75k - $2k per week - Bison Transport Inc.,-74.321566,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwNzE5NDg0MyIsInMiOiJaSi1nTDM2RDhSR0Y1TE5hbF9rM2dBIn0.H7NGt75njlebTHfs18pNv3Spd7G1vOC1Fg9-s7U9HD4,full_time,5807194843,"Bison is hiring OTR In-Cab Instructor Truck Drivers. Looking to make a meaningful impact in the trucking industry? Bison USA is seeking experienced CDL-A drivers to join our team as In-Cab Instructors (ICIs). Help shape the next generation of drivers while enjoying great benefits and steady work. Compensation: Up to 80 CPM : 70CPM base PLUS 6-10 CPM instructor premium depending on experience Earn average $1,750 - $2,000 per week $3,500 sign-on bonus - we value your experience 2 Weeks Out, Home …",104000.0,2026-07-19T09:21:41Z,Adzuna::API::Response::Job,0,https://www.adzuna.com/details/5807194843?utm_medium=api&utm_source=abfa41a4,91000.0,"['US', 'New Jersey', 'Ocean County', 'Manchester']","Manchester, Ocean County",Adzuna::API::Response::Location,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Company,Bison Transport Inc.,
43.062577,CDL-A Company Driver - 3yrs EXP Required - OTR - Dry Van - $1.75k - $2k per week - Bison Transport Inc.,-89.395945,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwNzE5NDg1MSIsInMiOiJaSi1nTDM2RDhSR0Y1TE5hbF9rM2dBIn0.248TdRPUohJEKKQDviejI0cy1tg5sLrfKZb96GAN0tw,full_time,5807194851,"Bison is hiring OTR In-Cab Instructor Truck Drivers. Looking to make a meaningful impact in the trucking industry? Bison USA is seeking experienced CDL-A drivers to join our team as In-Cab Instructors (ICIs). Help shape the next generation of drivers while enjoying great benefits and steady work. Compensation: Up to 80 CPM : 70CPM base PLUS 6-10 CPM instructor premium depending on experience Earn average $1,750 - $2,000 per week $3,500 sign-on bonus - we value your experience 2 Weeks Out, Home …",104000.0,2026-07-19T09:21:41Z,Adzuna::API::Response::Job,0,https://www.adzuna.com/details/5807194851?utm_medium=api&utm_source=abfa41a4,91000.0,"['US', 'Wisconsin', 'Dane County', 'Madison']","Madison, Dane County",Adzuna::API::Response::Location,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Company,Bison Transport Inc.,
36.533772,Truck Driver Company - 3yrs EXP Required - OTR - Dry Van - $1.75k - $2k per week - Bison Transport Inc.,-82.358684,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwNzE5NDgxMiIsInMiOiJaSi1nTDM2RDhSR0Y1TE5hbF9rM2dBIn0.5_eyvxE_wQor-tkpcLzOx22CZvhti5cbqhl-gLilQvU,full_time,5807194812,"Bison is hiring OTR In-Cab Instructor Truck Drivers. Looking to make a meaningful impact in the trucking industry? Bison USA is seeking experienced CDL-A drivers to join our team as In-Cab Instructors (ICIs). Help shape the next generation of drivers while enjoying great benefits and steady work. Compensation: Up to 80 CPM : 70CPM base PLUS 6-10 CPM instructor premium depending on experience Earn average $1,750 - $2,000 per week $3,500 sign-on bonus - we value your experience 2 Weeks Out, Home …",104000.0,2026-07-19T09:21:41Z,Adzuna::API::Response::Job,0,https://www.adzuna.com/details/5807194812?utm_medium=api&utm_source=abfa41a4,91000.0,"['US', 'Tennessee', 'Sullivan County', 'Blountville']","Blountville, Sullivan County",Adzuna::API::Response::Location,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Company,Bison Transport Inc.,
42.700603,Truck Driver Company - 3yrs EXP Required - OTR - Dry Van - $1.75k - $2k per week - Bison Transport Inc.,-89.010683,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwNzE5NDgyNCIsInMiOiJaSi1nTDM2RDhSR0Y1TE5hbF9rM2dBIn0.NEEuWYIMe84RPm-ZCUK_0wgiK2sIj6Fp1G_Wx4OjSlE,full_time,5807194824,"Bison is hiring OTR In-Cab Instructor Truck Drivers. Looking to make a meaningful impact in the trucking industry? Bison USA is seeking experienced CDL-A drivers to join our team as In-Cab Instructors (ICIs). Help shape the next generation of drivers while enjoying great benefits and steady work. Compensation: Up to 80 CPM : 70CPM base PLUS 6-10 CPM instructor premium depending on experience Earn average $1,750 - $2,000 per week $3,500 sign-on bonus - we value your experience 2 Weeks Out, Home …",104000.0,2026-07-19T09:21:41Z,Adzuna::API::Response::Job,0,https://www.adzuna.com/details/5807194824?utm_medium=api&utm_source=abfa41a4,91000.0,"['US', 'Wisconsin', 'Rock County', 'Hanover']","Hanover, Rock County",Adzuna::API::Response::Location,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Company,Bison Transport Inc.,
38.427937,Class A CDL Company Driver - 3yrs EXP Required - OTR - Dry Van - $1.75k - $2k per week - Bison Transport Inc.,-76.730736,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWkotZ0wzNkQ4UkdGNUxOYWxfazNnQSIsImkiOiI1ODA3MTk0Nzk3In0.CFJutSA021c4KTE7frztvsxO6UmgJ90qkwjtYMVc-k4,full_time,5807194797,"Bison is hiring OTR In-Cab Instructor Truck Drivers. Looking to make a meaningful impact in the trucking industry? Bison USA is seeking experienced CDL-A drivers to join our team as In-Cab Instructors (ICIs). Help shape the next generation of drivers while enjoying great benefits and steady work. Compensation: Up to 80 CPM : 70CPM base PLUS 6-10 CPM instructor premium depending on experience Earn average $1,750 - $2,000 per week $3,500 sign-on bonus - we value your experience 2 Weeks Out, Home …",104000.0,2026-07-19T09:21:41Z,Adzuna::API::Response::Job,0,https://www.adzuna.com/details/5807194797?utm_medium=api&utm_source=abfa41a4,91000.0,"['US', 'Maryland', ""St. Mary's County"", 'Mechanicsville']","Mechanicsville, St. Mary's County",Adzuna::API::Response::Location,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Company,Bison Transport Inc.,
44.14524,CDL-A Company Driver - 3yrs EXP Required - OTR - Dry Van - $1.75k - $2k per week - Bison Transport Inc.,-94.01196,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWkotZ0wzNkQ4UkdGNUxOYWxfazNnQSIsImkiOiI1ODA3MTk0Nzg3In0.j1SDxnRPW48ulq1cVkj9b2JA86aLw0fQnZIfgR4ICbI,full_time,5807194787,"Bison is hiring OTR In-Cab Instructor Truck Drivers. Looking to make a meaningful impact in the trucking industry? Bison USA is seeking experienced CDL-A drivers to join our team as In-Cab Instructors (ICIs). Help shape the next generation of drivers while enjoying great benefits and steady work. Compensation: Up to 80 CPM : 70CPM base PLUS 6-10 CPM instructor premium depending on experience Earn average $1,750 - $2,000 per week $3,500 sign-on bonus - we value your experience 2 Weeks Out, Home …",104000.0,2026-07-19T09:21:41Z,Adzuna::API::Response::Job,0,https://www.adzuna.com/details/5807194787?utm_medium=api&utm_source=abfa41a4,91000.0,"['US', 'Minnesota', 'Blue Earth County', 'Skyline']","Skyline, Blue Earth County",Adzuna::API::Response::Location,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Company,Bison Transport Inc.,
35.906704,Truck Driver Company - 3yrs EXP Required - OTR - Dry Van - $1.75k - $2k per week - Bison Transport Inc.,-81.542131,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWkotZ0wzNkQ4UkdGNUxOYWxfazNnQSIsImkiOiI1ODA3MTk0ODE2In0.-7_cfslmO2-Yn3nCcYLhQ63hXgd4FEJWDXpixmDN7uM,full_time,5807194816,"Bison is hiring OTR In-Cab Instructor Truck Drivers. Looking to make a meaningful impact in the trucking industry? Bison USA is seeking experienced CDL-A drivers to join our team as In-Cab Instructors (ICIs). Help shape the next generation of drivers while enjoying great benefits and steady work. Compensation: Up to 80 CPM : 70CPM base PLUS 6-10 CPM instructor premium depending on experience Earn average $1,750 - $2,000 per week $3,500 sign-on bonus - we value your experience 2 Weeks Out, Home …",104000.0,2026-07-19T09:21:41Z,Adzuna::API::Response::Job,0,https://www.adzuna.com/details/5807194816?utm_medium=api&utm_source=abfa41a4,91000.0,"['US', 'North Carolina', 'Caldwell County', 'Lenoir']","Lenoir, Caldwell County",Adzuna::API::Response::Location,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Company,Bison Transport Inc.,
35.610831,CDL-A Company Driver - 3yrs EXP Required - OTR - Dry Van - $1.75k - $2k per week - Bison Transport Inc.,-88.818882,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWkotZ0wzNkQ4UkdGNUxOYWxfazNnQSIsImkiOiI1ODA3MTk0ODM1In0.r4nPr_A0W_dldjvSHAY_bDWCmUSNdTgmdFipkBA7FCA,full_time,5807194835,"Bison is hiring OTR In-Cab Instructor Truck Drivers. Looking to make a meaningful impact in the trucking industry? Bison USA is seeking experienced CDL-A drivers to join our team as In-Cab Instructors (ICIs). Help shape the next generation of drivers while enjoying great benefits and steady work. Compensation: Up to 80 CPM : 70CPM base PLUS 6-10 CPM instructor premium depending on experience Earn average $1,750 - $2,000 per week $3,500 sign-on bonus - we value your experience 2 Weeks Out, Home …",104000.0,2026-07-19T09:21:41Z,Adzuna::API::Response::Job,0,https://www.adzuna.com/details/5807194835?utm_medium=api&utm_source=abfa41a4,91000.0,"['US', 'Tennessee', 'Madison County', 'Bemis']","Bemis, Madison County",Adzuna::API::Response::Location,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Company,Bison Transport Inc.,
47.58475,Truck Driver Company - 3yrs EXP Required - OTR - Dry Van - $1.75k - $2k per week - Bison Transport Inc.,-101.202719,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwNzE5NDgzNyIsInMiOiJaSi1nTDM2RDhSR0Y1TE5hbF9rM2dBIn0.FIl5bW1U3iL2SqKVNDCqw0r4n5DQcNPsI58uVE60YPU,full_time,5807194837,"Bison is hiring OTR In-Cab Instructor Truck Drivers. Looking to make a meaningful impact in the trucking industry? Bison USA is seeking experienced CDL-A drivers to join our team as In-Cab Instructors (ICIs). Help shape the next generation of drivers while enjoying great benefits and steady work. Compensation: Up to 80 CPM : 70CPM base PLUS 6-10 CPM instructor premium depending on experience Earn average $1,750 - $2,000 per week $3,500 sign-on bonus - we value your experience 2 Weeks Out, Home …",104000.0,2026-07-19T09:21:41Z,Adzuna::API::Response::Job,0,https://www.adzuna.com/details/5807194837?utm_medium=api&utm_source=abfa41a4,91000.0,"['US', 'North Dakota', 'McLean County', 'Riverdale']","Riverdale, McLean County",Adzuna::API::Response::Location,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Company,Bison Transport Inc.,
42.519609,Truck Driver Company - 3yrs EXP Required - OTR - Dry Van - $1.75k - $2k per week - Bison Transport Inc.,-92.454976,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWkotZ0wzNkQ4UkdGNUxOYWxfazNnQSIsImkiOiI1ODA3MTk0ODA0In0.JhVfb5-XdPlWEMWGCIJwb2RynxcWilwQYCu6XLkifgo,full_time,5807194804,"Bison is hiring OTR In-Cab Instructor Truck Drivers. Looking to make a meaningful impact in the trucking industry? Bison USA is seeking experienced CDL-A drivers to join our team as In-Cab Instructors (ICIs). Help shape the next generation of drivers while enjoying great benefits and steady work. Compensation: Up to 80 CPM : 70CPM base PLUS 6-10 CPM instructor premium depending on experience Earn average $1,750 - $2,000 per week $3,500 sign-on bonus - we value your experience 2 Weeks Out, Home …",104000.0,2026-07-19T09:21:41Z,Adzuna::API::Response::Job,0,https://www.adzuna.com/details/5807194804?utm_medium=api&utm_source=abfa41a4,91000.0,"['US', 'Iowa', 'Black Hawk County', 'Cedar Falls']","Cedar Falls, Black Hawk County",Adzuna::API::Response::Location,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Company,Bison Transport Inc.,
41.59158,CDL-A Company Driver - 3yrs EXP Required - OTR - Dry Van - $1.75k - $2k per week - Bison Transport Inc.,-73.08276,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwNzE5NDg1OSIsInMiOiJIQUc0TUg2RDhSR0Y1TE5hbF9rM2dBIn0.kyJyCebplFifTYqRJx0is4ac0wBXLwP2CVwHwv-K3kE,full_time,5807194859,"Bison is hiring OTR In-Cab Instructor Truck Drivers. Looking to make a meaningful impact in the trucking industry? Bison USA is seeking experienced CDL-A drivers to join our team as In-Cab Instructors (ICIs). Help shape the next generation of drivers while enjoying great benefits and steady work. Compensation: Up to 80 CPM : 70CPM base PLUS 6-10 CPM instructor premium depending on experience Earn average $1,750 - $2,000 per week $3,500 sign-on bonus - we value your experience 2 Weeks Out, Home …",104000.0,2026-07-19T09:21:41Z,Adzuna::API::Response::Job,0,https://www.adzuna.com/details/5807194859?utm_medium=api&utm_source=abfa41a4,91000.0,"['US', 'Connecticut', 'Litchfield County', 'Oakville']","Oakville, Litchfield County",Adzuna::API::Response::Location,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Company,Bison Transport Inc.,
44.972004,CDL-A Company Driver - 3yrs EXP Required - OTR - Dry Van - $1.75k - $2k per week - Bison Transport Inc.,-89.602246,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwNzE5NDgyNiIsInMiOiJIQUc0TUg2RDhSR0Y1TE5hbF9rM2dBIn0.4TJMIKHRwnnMwVO1e41JB9zMqkaxElhts3cJ02hp5qo,full_time,5807194826,"Bison is hiring OTR In-Cab Instructor Truck Drivers. Looking to make a meaningful impact in the trucking industry? Bison USA is seeking experienced CDL-A drivers to join our team as In-Cab Instructors (ICIs). Help shape the next generation of drivers while enjoying great benefits and steady work. Compensation: Up to 80 CPM : 70CPM base PLUS 6-10 CPM instructor premium depending on experience Earn average $1,750 - $2,000 per week $3,500 sign-on bonus - we value your experience 2 Weeks Out, Home …",104000.0,2026-07-19T09:21:41Z,Adzuna::API::Response::Job,0,https://www.adzuna.com/details/5807194826?utm_medium=api&utm_source=abfa41a4,91000.0,"['US', 'Wisconsin', 'Marathon County', 'Schofield']","Schofield, Marathon County",Adzuna::API::Response::Location,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Company,Bison Transport Inc.,
