longitude,redirect_url,salary_min,title,contract_time,created,id,__CLASS__,salary_max,adref,description,latitude,salary_is_predicted,company.display_name,company.__CLASS__,location.area,location.__CLASS__,location.display_name,category.__CLASS__,category.tag,category.label,contract_type
-74.59554,https://www.adzuna.com/details/5832016346?utm_medium=api&utm_source=abfa41a4,105760.01,Entry-Level Sales Leadership,,2026-08-07T09:57:28Z,5832016346,Adzuna::API::Response::Job,105760.01,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgzMjAxNjM0NiIsInMiOiJzdVhiOVdxUzhSRzlrczIzam5sbnNBIn0.xJ7Qv0kbuKx12qhsaS6GoRA0qVZeVVCQLqfbBeEoUdg,"We're currently expanding our team and looking for motivated, competitive individuals seeking an opportunity to build a high-income career from home. What we offer: 100% remote work Qualified warm leads (no cold outreach) Proven systems, structured training, and ongoing mentorship Exclusive work with labor union members Long-term career growth and leadership opportunities 10-year retirement program and passive monthly income Health insurance reimbursement program Your responsibilities: Meet wit…",41.11134,1,Globe Life,Adzuna::API::Response::Company,"['US', 'New Jersey', 'Sussex County', 'Franklin']",Adzuna::API::Response::Location,"Franklin, Sussex County",Adzuna::API::Response::Category,sales-jobs,Sales Jobs,
-73.97528,https://www.adzuna.com/details/5832016345?utm_medium=api&utm_source=abfa41a4,107622.78,Entry-Level Sales Rep,,2026-08-07T09:57:28Z,5832016345,Adzuna::API::Response::Job,107622.78,eyJhbGciOiJIUzI1NiJ9.eyJzIjoic3VYYjlXcVM4Ukc5a3MyM2pubG5zQSIsImkiOiI1ODMyMDE2MzQ1In0.hCwIDomY0_BAWKl0hQ3kw80etOFJVv8TRFl8xGAZ4cI,"We're currently expanding our team and looking for motivated, competitive individuals seeking an opportunity to build a high-income career from home. What we offer: 100% remote work Qualified warm leads (no cold outreach) Proven systems, structured training, and ongoing mentorship Exclusive work with labor union members Long-term career growth and leadership opportunities 10-year retirement program and passive monthly income Health insurance reimbursement program Your responsibilities: Meet wit…",40.75284,1,Globe Life,Adzuna::API::Response::Company,"['US', 'New York', 'New York City', 'Manhattan', 'Grand Central']",Adzuna::API::Response::Location,"Grand Central, Manhattan",Adzuna::API::Response::Category,sales-jobs,Sales Jobs,
-74.071524,https://www.adzuna.com/details/5832016317?utm_medium=api&utm_source=abfa41a4,90410.53,Entry-Level Sales Associate,,2026-08-07T09:57:27Z,5832016317,Adzuna::API::Response::Job,90410.53,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgzMjAxNjMxNyIsInMiOiJzdVhiOVdxUzhSRzlrczIzam5sbnNBIn0.DZNlONT2u0RMBSZTyqw1G1jlhhPEc2kZeT5ue5-vwbA,"We're currently expanding our team and looking for motivated, competitive individuals seeking an opportunity to build a high-income career from home. What we offer: 100% remote work Qualified warm leads (no cold outreach) Proven systems, structured training, and ongoing mentorship Exclusive work with labor union members Long-term career growth and leadership opportunities 10-year retirement program and passive monthly income Health insurance reimbursement program Your responsibilities: Meet wit…",40.945117,1,Globe Life,Adzuna::API::Response::Company,"['US', 'New Jersey', 'Bergen County', 'Paramus']",Adzuna::API::Response::Location,"Paramus, Bergen County",Adzuna::API::Response::Category,sales-jobs,Sales Jobs,
-74.795008,https://www.adzuna.com/details/5832016298?utm_medium=api&utm_source=abfa41a4,109625.58,Entry-Level Sales Leadership Remote,,2026-08-07T09:57:27Z,5832016298,Adzuna::API::Response::Job,109625.58,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgzMjAxNjI5OCIsInMiOiJzdVhiOVdxUzhSRzlrczIzam5sbnNBIn0.PSgDaMGKCQXqF1W2RFPwEkkWxnnPRBpw2ghYH6hEFvU,"We're currently expanding our team and looking for motivated, competitive individuals seeking an opportunity to build a high-income career from home. What we offer: 100% remote work Qualified warm leads (no cold outreach) Proven systems, structured training, and ongoing mentorship Exclusive work with labor union members Long-term career growth and leadership opportunities 10-year retirement program and passive monthly income Health insurance reimbursement program Your responsibilities: Meet wit…",39.638863,1,Globe Life,Adzuna::API::Response::Company,"['US', 'New Jersey', 'Atlantic County', 'Hammonton']",Adzuna::API::Response::Location,"Hammonton, Atlantic County",Adzuna::API::Response::Category,sales-jobs,Sales Jobs,
-74.112255,https://www.adzuna.com/details/5832016313?utm_medium=api&utm_source=abfa41a4,81065.74,Delivery Driver - Saugerties Depot,,2026-08-07T09:57:27Z,5832016313,Adzuna::API::Response::Job,81065.74,eyJhbGciOiJIUzI1NiJ9.eyJzIjoic3VYYjlXcVM4Ukc5a3MyM2pubG5zQSIsImkiOiI1ODMyMDE2MzEzIn0.txa-7HbbZakXI72C_2u4mVBqGox6wij70wFUxicmaBw,"ARE YOU A CURRENT US FOODS EMPLOYEE? PLEASE APPLY DIRECTLY THROUGH OUR INTERNAL WORKDAY CAREER SITE Join Our Community of Food People! BECOME A US FOODS® DRIVER! Ready to build a career with a company that’s leading the foodservice industry? THIS POSITION DISPATCHES FROM OUR SAUGERTIES, NY YARD We Help YOU Make It! $15,000 RETENTION BONUS FOR ELIGIBLE NEW HIRES! Our Delivery Drivers start at: $31.19 per hour Increased to $36.71 per hour once training is successfully completed 401K with 2% autom…",42.153206,1,"US Foods, Inc.",Adzuna::API::Response::Company,"['US', 'New York', 'Greene County', 'Tannersville']",Adzuna::API::Response::Location,"Tannersville, Greene County",Adzuna::API::Response::Category,logistics-warehouse-jobs,Logistics & Warehouse Jobs,
-89.507466,https://www.adzuna.com/details/5832016314?utm_medium=api&utm_source=abfa41a4,43196.19,Structured Cabling Helper,,2026-08-07T09:57:27Z,5832016314,Adzuna::API::Response::Job,43196.19,eyJhbGciOiJIUzI1NiJ9.eyJzIjoic3VYYjlXcVM4Ukc5a3MyM2pubG5zQSIsImkiOiI1ODMyMDE2MzE0In0.rPERsIykFkquJJrM7wdy5fcUB9-x0op51vGD7KevdT8,"Description National Network Services (NNS) is seeking skilled, dependable, and motivated individuals to join our team as Structured Cabling Helpers . This is an excellent entry-level opportunity for candidates looking to start a career in the low-voltage or telecommunications industry with hands-on training and long-term growth potential. In this role, you will assist Lead Technicians and installation teams in the installation, maintenance, and troubleshooting of structured cabling systems in …",35.219704,1,Ascension Property Services ,Adzuna::API::Response::Company,"['US', 'Tennessee', 'Fayette County', 'Oakland']",Adzuna::API::Response::Location,"Oakland, Fayette County",Adzuna::API::Response::Category,trade-construction-jobs,Trade & Construction Jobs,
-74.795008,https://www.adzuna.com/details/5832016302?utm_medium=api&utm_source=abfa41a4,106809.39,Entry-Level Sales Manager Remote,,2026-08-07T09:57:27Z,5832016302,Adzuna::API::Response::Job,106809.39,eyJhbGciOiJIUzI1NiJ9.eyJzIjoic3VYYjlXcVM4Ukc5a3MyM2pubG5zQSIsImkiOiI1ODMyMDE2MzAyIn0.Rs-2BgM4WGJwecJg2QXuSMEKhOHvXGUAOqjTrx_Wwys,"We're currently expanding our team and looking for motivated, competitive individuals seeking an opportunity to build a high-income career from home. What we offer: 100% remote work Qualified warm leads (no cold outreach) Proven systems, structured training, and ongoing mentorship Exclusive work with labor union members Long-term career growth and leadership opportunities 10-year retirement program and passive monthly income Health insurance reimbursement program Your responsibilities: Meet wit…",39.638863,1,Globe Life,Adzuna::API::Response::Company,"['US', 'New Jersey', 'Atlantic County', 'Hammonton']",Adzuna::API::Response::Location,"Hammonton, Atlantic County",Adzuna::API::Response::Category,sales-jobs,Sales Jobs,
-74.04737,https://www.adzuna.com/details/5832016311?utm_medium=api&utm_source=abfa41a4,136563.1,Entry-Level Sales Leadership Remote,,2026-08-07T09:57:27Z,5832016311,Adzuna::API::Response::Job,136563.1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgzMjAxNjMxMSIsInMiOiJzdVhiOVdxUzhSRzlrczIzam5sbnNBIn0.gpn15Ir288EjHmEe5imBpkmy6T48iWoIrhmYQlU6tWs,"We're currently expanding our team and looking for motivated, competitive individuals seeking an opportunity to build a high-income career from home. What we offer: 100% remote work Qualified warm leads (no cold outreach) Proven systems, structured training, and ongoing mentorship Exclusive work with labor union members Long-term career growth and leadership opportunities 10-year retirement program and passive monthly income Health insurance reimbursement program Your responsibilities: Meet wit…",41.53806,1,Globe Life,Adzuna::API::Response::Company,"['US', 'New York', 'Orange County', 'Newburgh']",Adzuna::API::Response::Location,"Newburgh, Orange County",Adzuna::API::Response::Category,sales-jobs,Sales Jobs,
-70.197,https://www.adzuna.com/details/5832016303?utm_medium=api&utm_source=abfa41a4,39485.54,Transportation Coordinator - Part Time,part_time,2026-08-07T09:57:27Z,5832016303,Adzuna::API::Response::Job,39485.54,eyJhbGciOiJIUzI1NiJ9.eyJzIjoic3VYYjlXcVM4Ukc5a3MyM2pubG5zQSIsImkiOiI1ODMyMDE2MzAzIn0.jS8FjT8nZMOTgZoJsMk_Z3osX8N6GivuPKDpVCs4QX8,"Job Title: Transportation Coordinator Location: West Yarmouth, MA Employment Type: Part Time Salary Range: $20 Department: Activities About Us: Want to know what makes our employees eager about going to work every day? The people we serve. Being a part of Maplewood requires passion and a desire to help others. Each employee has the ability to touch the hearts of all our seniors and be a part of something bigger than themselves. It’s not just a job. It’s an extraordinary life. Maplewood Senior L…",41.673,1,Maplewood Mill Pond LLC,Adzuna::API::Response::Company,"['US', 'Massachusetts', 'Barnstable County', 'Yarmouth']",Adzuna::API::Response::Location,"Yarmouth, Barnstable County",Adzuna::API::Response::Category,part-time-jobs,Part time Jobs,
-75.90054,https://www.adzuna.com/details/5832016305?utm_medium=api&utm_source=abfa41a4,127037.46,Entry-Level Sales Leadership,,2026-08-07T09:57:27Z,5832016305,Adzuna::API::Response::Job,127037.46,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgzMjAxNjMwNSIsInMiOiJzdVhiOVdxUzhSRzlrczIzam5sbnNBIn0.01BD-Cabu4bbYKkDrp4zpx39qYfItdF45BbqCsNzNQ4,"We're currently expanding our team and looking for motivated, competitive individuals seeking an opportunity to build a high-income career from home. What we offer: 100% remote work Qualified warm leads (no cold outreach) Proven systems, structured training, and ongoing mentorship Exclusive work with labor union members Long-term career growth and leadership opportunities 10-year retirement program and passive monthly income Health insurance reimbursement program Your responsibilities: Meet wit…",43.98444,1,Globe Life,Adzuna::API::Response::Company,"['US', 'New York', 'Jefferson County', 'Watertown']",Adzuna::API::Response::Location,"Watertown, Jefferson County",Adzuna::API::Response::Category,sales-jobs,Sales Jobs,
-73.946201,https://www.adzuna.com/details/5832016285?utm_medium=api&utm_source=abfa41a4,100041.94,Entry-Level Sales Development Representative,,2026-08-07T09:57:26Z,5832016285,Adzuna::API::Response::Job,100041.94,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgzMjAxNjI4NSIsInMiOiJzdVhiOVdxUzhSRzlrczIzam5sbnNBIn0.gmwoORYx0nx-dU6wgzx0qMKi2vFvT7IOcfu72WNTU-Q,"We're currently expanding our team and looking for motivated, competitive individuals seeking an opportunity to build a high-income career from home. What we offer: 100% remote work Qualified warm leads (no cold outreach) Proven systems, structured training, and ongoing mentorship Exclusive work with labor union members Long-term career growth and leadership opportunities 10-year retirement program and passive monthly income Health insurance reimbursement program Your responsibilities: Meet wit…",40.627791,1,Globe Life,Adzuna::API::Response::Company,"['US', 'New York', 'New York City', 'Brooklyn', 'Flatbush']",Adzuna::API::Response::Location,"Flatbush, Brooklyn",Adzuna::API::Response::Category,sales-jobs,Sales Jobs,
-85.679071,https://www.adzuna.com/details/5832016286?utm_medium=api&utm_source=abfa41a4,122517.03,Entry-Level Sales Leadership Remote,,2026-08-07T09:57:26Z,5832016286,Adzuna::API::Response::Job,122517.03,eyJhbGciOiJIUzI1NiJ9.eyJzIjoic3VYYjlXcVM4Ukc5a3MyM2pubG5zQSIsImkiOiI1ODMyMDE2Mjg2In0.mBmBZfS_-oQPXdg0wE7b5Kuh5UyFL-8NllZZm_VAicI,"We're currently expanding our team and looking for motivated, competitive individuals seeking an opportunity to build a high-income career from home. What we offer: 100% remote work Qualified warm leads (no cold outreach) Proven systems, structured training, and ongoing mentorship Exclusive work with labor union members Long-term career growth and leadership opportunities 10-year retirement program and passive monthly income Health insurance reimbursement program Your responsibilities: Meet wit…",40.100152,1,Globe Life,Adzuna::API::Response::Company,"['US', 'Indiana', 'Madison County', 'Anderson']",Adzuna::API::Response::Location,"Anderson, Madison County",Adzuna::API::Response::Category,sales-jobs,Sales Jobs,
-73.815118,https://www.adzuna.com/details/5832016280?utm_medium=api&utm_source=abfa41a4,119534.29,Applications Engineer,,2026-08-07T09:57:26Z,5832016280,Adzuna::API::Response::Job,119534.29,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgzMjAxNjI4MCIsInMiOiJzdVhiOVdxUzhSRzlrczIzam5sbnNBIn0.7kQhXKbulRWBh1DLGtVIKlyt6k2XCW0CRPRV2XaqwO4,"Securitas Technology, part of Securitas, is a world-leading provider of integrated security solutions that protect, connect, and optimize businesses of all types and sizes. More than 13,000 colleagues in 40 countries are focused daily on our purpose to help make your world a safer place and our commitment to deliver an unparalleled client experience. With clients at the heart of all we do, our people, knowledge, and technology power our connected ecosystem of health, safety and security solutio…",41.053389,1,Securitas Technology,Adzuna::API::Response::Company,"['US', 'New York', 'Westchester County', 'Elmsford']",Adzuna::API::Response::Location,"Elmsford, Westchester County",Adzuna::API::Response::Category,engineering-jobs,Engineering Jobs,
-74.988263,https://www.adzuna.com/details/5832016279?utm_medium=api&utm_source=abfa41a4,103684.66,Entry-Level Sales Team Lead,,2026-08-07T09:57:26Z,5832016279,Adzuna::API::Response::Job,103684.66,eyJhbGciOiJIUzI1NiJ9.eyJzIjoic3VYYjlXcVM4Ukc5a3MyM2pubG5zQSIsImkiOiI1ODMyMDE2Mjc5In0.VosE_xarV9lSkGLvodkQMNLebjfn9oP3kKksADlCce4,"We're currently expanding our team and looking for motivated, competitive individuals seeking an opportunity to build a high-income career from home. What we offer: 100% remote work Qualified warm leads (no cold outreach) Proven systems, structured training, and ongoing mentorship Exclusive work with labor union members Long-term career growth and leadership opportunities 10-year retirement program and passive monthly income Health insurance reimbursement program Your responsibilities: Meet wit…",40.757677,1,Globe Life,Adzuna::API::Response::Company,"['US', 'New Jersey', 'Warren County', 'Washington']",Adzuna::API::Response::Location,"Washington, Warren County",Adzuna::API::Response::Category,sales-jobs,Sales Jobs,
-75.0722,https://www.adzuna.com/details/5832016269?utm_medium=api&utm_source=abfa41a4,109057.38,Entry-Level Sales Team Lead Remote,,2026-08-07T09:57:25Z,5832016269,Adzuna::API::Response::Job,109057.38,eyJhbGciOiJIUzI1NiJ9.eyJzIjoic3VYYjlXcVM4Ukc5a3MyM2pubG5zQSIsImkiOiI1ODMyMDE2MjY5In0.GoHBEe7QAX84n8XiasVZ4ACkOf7Mc-Upcn-mAHHTPPA,"We're currently expanding our team and looking for motivated, competitive individuals seeking an opportunity to build a high-income career from home. What we offer: 100% remote work Qualified warm leads (no cold outreach) Proven systems, structured training, and ongoing mentorship Exclusive work with labor union members Long-term career growth and leadership opportunities 10-year retirement program and passive monthly income Health insurance reimbursement program Your responsibilities: Meet wit…",39.9532,1,Globe Life,Adzuna::API::Response::Company,"['US', 'New Jersey', 'Camden County', 'Merchantville']",Adzuna::API::Response::Location,"Merchantville, Camden County",Adzuna::API::Response::Category,sales-jobs,Sales Jobs,
-94.907523,https://www.adzuna.com/details/5832016267?utm_medium=api&utm_source=abfa41a4,93836.96,CDL A Delivery Truck Driver,,2026-08-07T09:57:25Z,5832016267,Adzuna::API::Response::Job,93836.96,eyJhbGciOiJIUzI1NiJ9.eyJzIjoic3VYYjlXcVM4Ukc5a3MyM2pubG5zQSIsImkiOiI1ODMyMDE2MjY3In0.sdehaYPTUZHtiiS9uOTIHr3mdOojqnKI_QzYioQpyfQ,"ARE YOU A CURRENT US FOODS EMPLOYEE? PLEASE APPLY DIRECTLY THROUGH OUR INTERNAL WORKDAY CAREER SITE Join Our Community of Food People! BECOME A US FOODS® DRIVER! Ready to build a career with a company that’s leading the foodservice industry? We help YOU make it! $35/hour Monday - Saturday Shift starts between 2 - 6AM Benefits medical, dental, vision, 401K, life insurance, strong safety culture, and much more! Excellent local leadership. US Foods is one of the largest food distributors with a cu…",39.07118,1,"US Foods, Inc.",Adzuna::API::Response::Company,"['US', 'Kansas', 'Wyandotte County', 'Bonner Springs']",Adzuna::API::Response::Location,"Bonner Springs, Wyandotte County",Adzuna::API::Response::Category,logistics-warehouse-jobs,Logistics & Warehouse Jobs,
-73.999164,https://www.adzuna.com/details/5832016253?utm_medium=api&utm_source=abfa41a4,84703.27,Entry-Level Associate Sales Representative,,2026-08-07T09:57:25Z,5832016253,Adzuna::API::Response::Job,84703.27,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgzMjAxNjI1MyIsInMiOiJzdVhiOVdxUzhSRzlrczIzam5sbnNBIn0.qVD-Lcgp5swK57ZB5HWQgGrMIXuzIzcFlfDATo33Rh0,"We're currently expanding our team and looking for motivated, competitive individuals seeking an opportunity to build a high-income career from home. What we offer: 100% remote work Qualified warm leads (no cold outreach) Proven systems, structured training, and ongoing mentorship Exclusive work with labor union members Long-term career growth and leadership opportunities 10-year retirement program and passive monthly income Health insurance reimbursement program Your responsibilities: Meet wit…",40.753685,1,Globe Life,Adzuna::API::Response::Company,"['US', 'New York', 'New York City', 'Manhattan']",Adzuna::API::Response::Location,"Manhattan, New York City",Adzuna::API::Response::Category,sales-jobs,Sales Jobs,
-94.429229,https://www.adzuna.com/details/5832016255?utm_medium=api&utm_source=abfa41a4,37613.46,Store Manager in Training,full_time,2026-08-07T09:57:25Z,5832016255,Adzuna::API::Response::Job,37613.46,eyJhbGciOiJIUzI1NiJ9.eyJzIjoic3VYYjlXcVM4Ukc5a3MyM2pubG5zQSIsImkiOiI1ODMyMDE2MjU1In0.HuGmdwUL5CX3FqrU4SxigkarOLAnyLpcvG5HUV0UF4I,"Company Description As the global leader in health and wellness innovation since 1935, GNC motivates people to reach their goals with the most trusted and exciting selection of products in the industry. As TeamGNC, we work hard to ensure that our consumers come first. We are always cultivating and collaborating on new ideas to bring innovative solutions to the forefront and testing new solutions to translate goals into action. Our team members are advocates for change and innovation. There is n…",39.243403,1,GNC,Adzuna::API::Response::Company,"['US', 'Missouri', 'Clay County', 'Liberty']",Adzuna::API::Response::Location,"Liberty, Clay County",Adzuna::API::Response::Category,retail-jobs,Retail Jobs,contract
-81.521597,https://www.adzuna.com/details/5832016239?utm_medium=api&utm_source=abfa41a4,35955.18,Customer Service Security Officer,part_time,2026-08-07T09:57:25Z,5832016239,Adzuna::API::Response::Job,35955.18,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgzMjAxNjIzOSIsInMiOiJzdVhiOVdxUzhSRzlrczIzam5sbnNBIn0.NE05vw2UO6WFkESMEp1rAFUuGOLy941lfD1_mrwUQWI,"Customer Service Security Officer Wage Range : $15.00-19.00/ hour Schedule to include weekend hours Job Information: Driver certification required Must have strong customer service skill Ability to complete patrols Strong technology skills (cell phone/computer) Prior security experience a plus We help make your world a safer place. Are you interested in being part of our Security Team? Apply quickly and efficiently online. Weekly pay. Growth opportunities within the company. Health, dental, vis…",41.063526,1,Securitas,Adzuna::API::Response::Company,"['US', 'Ohio', 'Summit County', 'Akron']",Adzuna::API::Response::Location,"Akron, Summit County",Adzuna::API::Response::Category,customer-services-jobs,Customer Services Jobs,
-82.60788,https://www.adzuna.com/details/5832016254?utm_medium=api&utm_source=abfa41a4,70548.45,In-Home Sales Representative,full_time,2026-08-07T09:57:25Z,5832016254,Adzuna::API::Response::Job,70548.45,eyJhbGciOiJIUzI1NiJ9.eyJzIjoic3VYYjlXcVM4Ukc5a3MyM2pubG5zQSIsImkiOiI1ODMyMDE2MjU0In0._691dFdGdzI4X-IV1_AyuSmOdJmrikLBIuKUEnKlqks,"Unlock Your Sales Potential with Home Genius Exteriors! Ditch the cold calls and step into a full-time, high-opportunity W-2 sales role where 90% of the work is done for you before you ever meet the customer. Become a part of the team and launch our second full fiscal year in this market. We’re looking for driven professionals ready to grow into leadership roles. Home Genius Exteriors grew from $2.7M in sales our first year to over $292M in six short years! In this role, we're looking for close…",39.70728,1,Home Genius Exteriors,Adzuna::API::Response::Company,"['US', 'Ohio', 'Fairfield County', 'Lancaster']",Adzuna::API::Response::Location,"Lancaster, Fairfield County",Adzuna::API::Response::Category,sales-jobs,Sales Jobs,
-90.177908,https://www.adzuna.com/details/5832016241?utm_medium=api&utm_source=abfa41a4,94677.98,CDL Delivery Driver,,2026-08-07T09:57:25Z,5832016241,Adzuna::API::Response::Job,94677.98,eyJhbGciOiJIUzI1NiJ9.eyJzIjoic3VYYjlXcVM4Ukc5a3MyM2pubG5zQSIsImkiOiI1ODMyMDE2MjQxIn0.jy33uvytoYXXSfD5NBMzimN7wP6Vc2cEmIPnw9a6uXE,"ARE YOU A CURRENT US FOODS EMPLOYEE? PLEASE APPLY DIRECTLY THROUGH OUR INTERNAL WORKDAY CAREER SITE Join Our Community of Food People! BECOME A US FOODS® DRIVER! Ready to build a career with a company that’s leading the foodservice industry? Jackson CDL Delivery Driver Work Schedule: Mon - Fri with 3-5am start until complete Our Delivery Drivers start at $25.55 an hour We are looking for Delivery Truck Drivers who relish the chance to push their potential, grow and reap the rewards of joining t…",32.310141,1,"US Foods, Inc.",Adzuna::API::Response::Company,"['US', 'Mississippi', 'Hinds County', 'Jackson']",Adzuna::API::Response::Location,"Jackson, Hinds County",Adzuna::API::Response::Category,logistics-warehouse-jobs,Logistics & Warehouse Jobs,contract
-73.648256,https://www.adzuna.com/details/5832016264?utm_medium=api&utm_source=abfa41a4,127617.41,Entry-Level Sales Rep,,2026-08-07T09:57:25Z,5832016264,Adzuna::API::Response::Job,127617.41,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgzMjAxNjI2NCIsInMiOiJzdVhiOVdxUzhSRzlrczIzam5sbnNBIn0.U1ipW8nz1XQSE4hgKCeqsvdOHxUSyMuuL3P8AndiNiA,"We're currently expanding our team and looking for motivated, competitive individuals seeking an opportunity to build a high-income career from home. What we offer: 100% remote work Qualified warm leads (no cold outreach) Proven systems, structured training, and ongoing mentorship Exclusive work with labor union members Long-term career growth and leadership opportunities 10-year retirement program and passive monthly income Health insurance reimbursement program Your responsibilities: Meet wit…",43.312162,1,Globe Life,Adzuna::API::Response::Company,"['US', 'New York', 'Warren County', 'Glens Falls']",Adzuna::API::Response::Location,"Glens Falls, Warren County",Adzuna::API::Response::Category,sales-jobs,Sales Jobs,
-85.36662,https://www.adzuna.com/details/5832016257?utm_medium=api&utm_source=abfa41a4,120275.62,Entry-Level Sales Manager Remote,,2026-08-07T09:57:25Z,5832016257,Adzuna::API::Response::Job,120275.62,eyJhbGciOiJIUzI1NiJ9.eyJzIjoic3VYYjlXcVM4Ukc5a3MyM2pubG5zQSIsImkiOiI1ODMyMDE2MjU3In0.0M4eRrJIR0HrUqPjufArWKRK0RbRC_zCdB0tVYlVXws,"We're currently expanding our team and looking for motivated, competitive individuals seeking an opportunity to build a high-income career from home. What we offer: 100% remote work Qualified warm leads (no cold outreach) Proven systems, structured training, and ongoing mentorship Exclusive work with labor union members Long-term career growth and leadership opportunities 10-year retirement program and passive monthly income Health insurance reimbursement program Your responsibilities: Meet wit…",40.24386,1,Globe Life,Adzuna::API::Response::Company,"['US', 'Indiana', 'Delaware County', 'Royerton']",Adzuna::API::Response::Location,"Royerton, Delaware County",Adzuna::API::Response::Category,sales-jobs,Sales Jobs,
-83.587948,https://www.adzuna.com/details/5832016212?utm_medium=api&utm_source=abfa41a4,38304.69,Data Center Security Guard,,2026-08-07T09:57:24Z,5832016212,Adzuna::API::Response::Job,38304.69,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgzMjAxNjIxMiIsInMiOiJzdVhiOVdxUzhSRzlrczIzam5sbnNBIn0.oEcf4gHBpxHISesFdia3PVF9ZVlFpw-dZqlZRcnu8Jw,"Data Center Security Officer Pay Range: $18.50-21.75/ hour Why Join Securitas? Weekly Pay: Get paid every week! Career Growth Opportunities: Advance your career with leadership roles, specialized training, and promotions from within! Employee Referral Bonus: Earn extra for bringing in your friends! Become a Key Player in Our Security Team! What We’re Looking For: Critical Thinkers: Ability to assess situations and make informed decisions. Observant: Diligent in monitoring and assessing environm…",39.593797,1,Securitas,Adzuna::API::Response::Company,"['US', 'Ohio', 'Fayette County', 'Milledgeville']",Adzuna::API::Response::Location,"Milledgeville, Fayette County",Adzuna::API::Response::Category,customer-services-jobs,Customer Services Jobs,
-79.152535,https://www.adzuna.com/details/5832016237?utm_medium=api&utm_source=abfa41a4,99274.86,Sales Consultant,,2026-08-07T09:57:24Z,5832016237,Adzuna::API::Response::Job,99274.86,eyJhbGciOiJIUzI1NiJ9.eyJzIjoic3VYYjlXcVM4Ukc5a3MyM2pubG5zQSIsImkiOiI1ODMyMDE2MjM3In0.Egp5H3lzJBfSUUQnmTiO-kiFsT6VwBGhnRmOIkCZ_zc,"We're currently expanding our team and looking for motivated, competitive individuals seeking an opportunity to build a high-income career from home. What we offer: 100% remote work Qualified warm leads (no cold outreach) Proven systems, structured training, and ongoing mentorship Exclusive work with labor union members Long-term career growth and leadership opportunities 10-year retirement program and passive monthly income Health insurance reimbursement program Your responsibilities: Meet wit…",40.621455,1,Globe Life,Adzuna::API::Response::Company,"['US', 'Pennsylvania', 'Indiana County', 'Indiana']",Adzuna::API::Response::Location,"Indiana, Indiana County",Adzuna::API::Response::Category,sales-jobs,Sales Jobs,
-74.899646,https://www.adzuna.com/details/5832016206?utm_medium=api&utm_source=abfa41a4,82709.65,Entry-Level Sales Associate,,2026-08-07T09:57:24Z,5832016206,Adzuna::API::Response::Job,82709.65,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgzMjAxNjIwNiIsInMiOiJzdVhiOVdxUzhSRzlrczIzam5sbnNBIn0.WDW1vUwP9ksnYfQn7UXxU4LJ8BRbuhOcoglYX7QGXqY,"We're currently expanding our team and looking for motivated, competitive individuals seeking an opportunity to build a high-income career from home. What we offer: 100% remote work Qualified warm leads (no cold outreach) Proven systems, structured training, and ongoing mentorship Exclusive work with labor union members Long-term career growth and leadership opportunities 10-year retirement program and passive monthly income Health insurance reimbursement program Your responsibilities: Meet wit…",39.94833,1,Globe Life,Adzuna::API::Response::Company,"['US', 'New Jersey', 'Burlington County', 'Mount Laurel Township']",Adzuna::API::Response::Location,"Mount Laurel Township, Burlington County",Adzuna::API::Response::Category,sales-jobs,Sales Jobs,
-94.683606,https://www.adzuna.com/details/5832016234?utm_medium=api&utm_source=abfa41a4,43439.23,Store Manager in Training,full_time,2026-08-07T09:57:24Z,5832016234,Adzuna::API::Response::Job,43439.23,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgzMjAxNjIzNCIsInMiOiJzdVhiOVdxUzhSRzlrczIzam5sbnNBIn0.VBxlVKGPjxr6gq_aDdhcQTtiSSfk7YCX8CzUn3dNPEc,"Company Description As the global leader in health and wellness innovation since 1935, GNC motivates people to reach their goals with the most trusted and exciting selection of products in the industry. As TeamGNC, we work hard to ensure that our consumers come first. We are always cultivating and collaborating on new ideas to bring innovative solutions to the forefront and testing new solutions to translate goals into action. Our team members are advocates for change and innovation. There is n…",39.137778,1,GNC,Adzuna::API::Response::Company,"['US', 'Missouri', 'Platte County', 'Parkville']",Adzuna::API::Response::Location,"Parkville, Platte County",Adzuna::API::Response::Category,retail-jobs,Retail Jobs,contract
