salary_max,salary_is_predicted,id,title,redirect_url,salary_min,created,adref,description,latitude,__CLASS__,contract_time,longitude,location.__CLASS__,location.area,location.display_name,category.tag,category.__CLASS__,category.label,company.__CLASS__,company.display_name,contract_type
95160.0,0,5771782040,Class A CDL Company Driver - 1-5mo EXP Required - Dedicated - Dry Van - $1.83k per week - U.S. Xpress - Dedicated,https://www.adzuna.com/land/ad/5771782040?se=0E4QS4Rt8RGrKszqFbIEfQ&utm_medium=api&utm_source=abfa41a4&v=CBF71B0C4082EED03B75F39D65859342365DA6F6,0.0,2026-06-21T11:04:08Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc3MTc4MjA0MCIsInMiOiIwRTRRUzRSdDhSR3JLc3pxRmJJRWZRIn0.HTAify_UfFx0tzdIgCf94MQG3p32SHKjSfI6wAuBma8,"CDL-A Dedicated Truck Driver: Home Weekly - Avg $1,825/wk & $2,500 Sign On Bonus. U.S. Xpress is ready to bring motivated drivers into a dedicated role where hard work turns into real rewards. This position involves driver unloading utilizing rollers, which is why you’ll be paid at top tier rates—$0.75 CPM, plus unload pay. You’ll run predictable routes delivering everyday household essentials that keep communities across America stocked and moving. On this dedicated route, you’ll enjoy consist…",38.968784,Adzuna::API::Response::Job,full_time,-95.239539,Adzuna::API::Response::Location,"['US', 'Kansas', 'Douglas County', 'Lawrence']","Lawrence, Douglas County",logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,Adzuna::API::Response::Company,U.S. Xpress - Dedicated,
114400.0,0,5771781987,CDL-A Company Driver - 1-5mo EXP Required - Dedicated - Dry Van - $2k - $2.2k per week - Hogan Transports,https://www.adzuna.com/land/ad/5771781987?se=0E4QS4Rt8RGrKszqFbIEfQ&utm_medium=api&utm_source=abfa41a4&v=380F6EB8E0B72D189A915EF65B4741BF426CCDD7,104000.0,2026-06-21T11:04:08Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMEU0UVM0UnQ4UkdyS3N6cUZiSUVmUSIsImkiOiI1NzcxNzgxOTg3In0.J8rKs-xwhCUd46QBpGOYWwFkwCUFewDk54vL5OwBYUM,"Hiring CDL-A Drivers - Home Weekly – Earn up to $114,000 Annually!. CDL-A Truck Drivers – Home Weekly – Earn up to $114,000 Annually! $2,500 Sign-On Bonus for Experienced Drivers* Pay and Benefits: $2,000-$2,200 Weekly for Experienced Drivers $0.78-$0.82 CPM  $55 Per Stop; Starting Pay Based on Experience CPM Increases Every 6 Months (up to $0.90 CPM) $2,500 Sign-On Bonus in 10 monthly payments for Experienced Drivers Account Specific Retention Bonus Trainees average $95,000 in their first year…",39.05827,Adzuna::API::Response::Job,full_time,-95.715066,Adzuna::API::Response::Location,"['US', 'Kansas', 'Shawnee County', 'Topeka']","Topeka, Shawnee County",logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,Adzuna::API::Response::Company,Hogan Transports,
70000.0,0,5771782015,CDL-A Company Driver - 1-5mo EXP Required - Dedicated - Dry Van - $70k per year - U.S. Xpress - Dedicated,https://www.adzuna.com/land/ad/5771782015?se=0E4QS4Rt8RGrKszqFbIEfQ&utm_medium=api&utm_source=abfa41a4&v=391EBD68A9D6257444FC68E8EBE687B752FB7A7A,0.0,2026-06-21T11:04:08Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMEU0UVM0UnQ4UkdyS3N6cUZiSUVmUSIsImkiOiI1NzcxNzgyMDE1In0.Bj8d1q92Lc3MzApOH3ZY8EXvY63ExcEM4ZyAYzAv41c,"CDL-A DEDICATED COMPANY TRUCK DRIVERS OPPORTUNITIES. DEDICATED DRIVERS: Great Home Time & Pay Earn up to $70,000 or more annually Bonuses may be available Call and ask for details of routes available in your area. Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents 401(k) Match Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Short-Term and Long-Term Disability Insurance Accident Insurance Hospital Indemnity, …",37.205393,Adzuna::API::Response::Job,full_time,-93.298681,Adzuna::API::Response::Location,"['US', 'Missouri', 'Greene County', 'Springfield']","Springfield, Greene County",healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,Adzuna::API::Response::Company,U.S. Xpress - Dedicated,
80600.0,0,5771781962,CDL-A Company Driver - 6mo EXP Required - Dedicated - Reefer - $1.55k per week - C.R. England,https://www.adzuna.com/land/ad/5771781962?se=0E4QS4Rt8RGrKszqFbIEfQ&utm_medium=api&utm_source=abfa41a4&v=D3058F256C61AB8086661D9966E405F0DF9E9C33,0.0,2026-06-21T11:04:08Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc3MTc4MTk2MiIsInMiOiIwRTRRUzRSdDhSR3JLc3pxRmJJRWZRIn0.PWox_s-NU_Dp3_ohqLQ46VQ6uhZ4J4HWRBY1EISN_co,"CDL-A DRIVER OPPORTUNITY - EXCELLENT PAY & HOME WEEKLY!. Sysco Mentor - Front Royal, VA Job Description: Do you love trucking, and want to make extra on your paychecks? - Join our dedicated Sysco fleet as a mentor. This account offers consistent and predictable routes. Drivers deliver no-touch freight with most loads being refrigerated. We have round-the-clock office support staff to assist you and have had a strong relationship with our customer for nearly a decade. There is a dedicated C.R. E…",39.29688,Adzuna::API::Response::Job,full_time,-76.60944,Adzuna::API::Response::Location,"['US', 'Maryland', 'Baltimore County', 'Baltimore', 'East Case']","East Case, Baltimore",logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,Adzuna::API::Response::Company,C.R. England,
95160.0,0,5771782007,Dedicated CDL-A Company Driver - 1-5mo EXP Required - Dry Van - $1.83k per week - U.S. Xpress - Dedicated,https://www.adzuna.com/land/ad/5771782007?se=0E4QS4Rt8RGrKszqFbIEfQ&utm_medium=api&utm_source=abfa41a4&v=0396C1842E56A72107C2784DE66E5173FBA0E476,0.0,2026-06-21T11:04:08Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMEU0UVM0UnQ4UkdyS3N6cUZiSUVmUSIsImkiOiI1NzcxNzgyMDA3In0.GkyAwNDt_VRQfe1KqQPjT5rbsyVPIZLvE2xcuj76PzI,"CDL-A Dedicated Truck Driver: Home Weekly - Avg $1,825/wk & $2,500 Sign On Bonus. U.S. Xpress is ready to bring motivated drivers into a dedicated role where hard work turns into real rewards. This position involves driver unloading utilizing rollers, which is why you’ll be paid at top tier rates—$0.75 CPM, plus unload pay. You’ll run predictable routes delivering everyday household essentials that keep communities across America stocked and moving. On this dedicated route, you’ll enjoy consist…",37.205393,Adzuna::API::Response::Job,full_time,-93.298681,Adzuna::API::Response::Location,"['US', 'Missouri', 'Greene County', 'Springfield']","Springfield, Greene County",logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,Adzuna::API::Response::Company,U.S. Xpress - Dedicated,
95160.0,0,5771782029,Dedicated CDL-A Company Driver - 1-5mo EXP Required - Dry Van - $1.83k per week - U.S. Xpress - Dedicated,https://www.adzuna.com/land/ad/5771782029?se=0E4QS4Rt8RGrKszqFbIEfQ&utm_medium=api&utm_source=abfa41a4&v=88CD39B20C72D40F03F70C07F53873A8196DA017,0.0,2026-06-21T11:04:08Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMEU0UVM0UnQ4UkdyS3N6cUZiSUVmUSIsImkiOiI1NzcxNzgyMDI5In0.CM6gGnqhg6OH1Ixy34NI-OApUVrdrPnVg1H-wvTKudY,"CDL-A Dedicated Truck Driver: Home Weekly - Avg $1,825/wk & $2,500 Sign On Bonus. U.S. Xpress is ready to bring motivated drivers into a dedicated role where hard work turns into real rewards. This position involves driver unloading utilizing rollers, which is why you’ll be paid at top tier rates—$0.75 CPM, plus unload pay. You’ll run predictable routes delivering everyday household essentials that keep communities across America stocked and moving. On this dedicated route, you’ll enjoy consist…",41.649495,Adzuna::API::Response::Job,full_time,-91.515649,Adzuna::API::Response::Location,"['US', 'Iowa', 'Johnson County', 'Iowa City']","Iowa City, Johnson County",logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,Adzuna::API::Response::Company,U.S. Xpress - Dedicated,
80600.0,0,5771781968,Truck Driver Company - 6mo EXP Required - Dedicated - Reefer - $1.55k per week - C.R. England,https://www.adzuna.com/land/ad/5771781968?se=0E4QS4Rt8RGrKszqFbIEfQ&utm_medium=api&utm_source=abfa41a4&v=E110929E7C6623FFD736A6119006D1C6C286D5A4,0.0,2026-06-21T11:04:08Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMEU0UVM0UnQ4UkdyS3N6cUZiSUVmUSIsImkiOiI1NzcxNzgxOTY4In0.rMoXzpOMyU-8DT1RRoC1bIUlVC_RnHHH4PwmPUnRhYk,"CDL-A DRIVER OPPORTUNITY - EXCELLENT PAY & HOME WEEKLY!. Sysco Mentor - Front Royal, VA Job Description: Do you love trucking, and want to make extra on your paychecks? - Join our dedicated Sysco fleet as a mentor. This account offers consistent and predictable routes. Drivers deliver no-touch freight with most loads being refrigerated. We have round-the-clock office support staff to assist you and have had a strong relationship with our customer for nearly a decade. There is a dedicated C.R. E…",39.29688,Adzuna::API::Response::Job,full_time,-76.60944,Adzuna::API::Response::Location,"['US', 'Maryland', 'Baltimore County', 'Baltimore', 'East Case']","East Case, Baltimore",logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,Adzuna::API::Response::Company,C.R. England,
70000.0,0,5771782045,Truck Driver Company - 1-5mo EXP Required - Dedicated - Dry Van - $70k per year - U.S. Xpress - Dedicated,https://www.adzuna.com/land/ad/5771782045?se=0E4QS4Rt8RGrKszqFbIEfQ&utm_medium=api&utm_source=abfa41a4&v=2268CB7B3F01818E62D9C80269964D8895BFBF89,0.0,2026-06-21T11:04:08Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMEU0UVM0UnQ4UkdyS3N6cUZiSUVmUSIsImkiOiI1NzcxNzgyMDQ1In0.wh2uBGZ32HIMx4poOrDXS54etdju5ILfoZ7Enq9tzAE,"CDL-A DEDICATED COMPANY TRUCK DRIVERS OPPORTUNITIES. DEDICATED DRIVERS: Great Home Time & Pay Earn up to $70,000 or more annually Bonuses may be available Call and ask for details of routes available in your area. Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents 401(k) Match Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Short-Term and Long-Term Disability Insurance Accident Insurance Hospital Indemnity, …",41.649495,Adzuna::API::Response::Job,full_time,-91.515649,Adzuna::API::Response::Location,"['US', 'Iowa', 'Johnson County', 'Iowa City']","Iowa City, Johnson County",healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,Adzuna::API::Response::Company,U.S. Xpress - Dedicated,
95160.0,0,5771782012,CDL-A Company Driver - 1-5mo EXP Required - Dedicated - Dry Van - $1.83k per week - U.S. Xpress - Dedicated,https://www.adzuna.com/land/ad/5771782012?se=0E4QS4Rt8RGrKszqFbIEfQ&utm_medium=api&utm_source=abfa41a4&v=5AE4BE453DCC7ABF46AB44B8D4A97585924AFE2E,0.0,2026-06-21T11:04:08Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMEU0UVM0UnQ4UkdyS3N6cUZiSUVmUSIsImkiOiI1NzcxNzgyMDEyIn0.oOROTUR68AFPOJs59DZ15wgOU_2xGcZGuN_fV4pvpAM,"CDL-A Dedicated Truck Driver: Home Weekly - Avg $1,825/wk & $2,500 Sign On Bonus. U.S. Xpress is ready to bring motivated drivers into a dedicated role where hard work turns into real rewards. This position involves driver unloading utilizing rollers, which is why you’ll be paid at top tier rates—$0.75 CPM, plus unload pay. You’ll run predictable routes delivering everyday household essentials that keep communities across America stocked and moving. On this dedicated route, you’ll enjoy consist…",44.781926,Adzuna::API::Response::Job,full_time,-91.482181,Adzuna::API::Response::Location,"['US', 'Wisconsin', 'Eau Claire County', 'Caryville']","Caryville, Eau Claire County",logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,Adzuna::API::Response::Company,U.S. Xpress - Dedicated,
95160.0,0,5771781997,CDL-A Company Driver - 1-5mo EXP Required - Dedicated - Dry Van - $1.83k per week - U.S. Xpress - Dedicated,https://www.adzuna.com/land/ad/5771781997?se=0E4QS4Rt8RGrKszqFbIEfQ&utm_medium=api&utm_source=abfa41a4&v=7C15931F5630EDBA023FDEADC91F8D239373B673,0.0,2026-06-21T11:04:08Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc3MTc4MTk5NyIsInMiOiIwRTRRUzRSdDhSR3JLc3pxRmJJRWZRIn0.0pdcU8G-6cCWMjk6_JaaJde1dGJ3jizUkZyPmwdmM0I,"CDL-A Dedicated Truck Driver: Home Weekly - Avg $1,825/wk & $2,500 Sign On Bonus. U.S. Xpress is ready to bring motivated drivers into a dedicated role where hard work turns into real rewards. This position involves driver unloading utilizing rollers, which is why you’ll be paid at top tier rates—$0.75 CPM, plus unload pay. You’ll run predictable routes delivering everyday household essentials that keep communities across America stocked and moving. On this dedicated route, you’ll enjoy consist…",38.5554,Adzuna::API::Response::Job,full_time,-92.28054,Adzuna::API::Response::Location,"['US', 'Missouri', 'Cole County', 'Saint Martins']","Saint Martins, Cole County",logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,Adzuna::API::Response::Company,U.S. Xpress - Dedicated,
80600.0,0,5771781944,Class A CDL Company Driver - 6mo EXP Required - Dedicated - Reefer - $1.55k per week - C.R. England,https://www.adzuna.com/land/ad/5771781944?se=0E4QS4Rt8RGrKszqFbIEfQ&utm_medium=api&utm_source=abfa41a4&v=634B1121B60A34FA46D766BAE8379D15B9FE004A,0.0,2026-06-21T11:04:08Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMEU0UVM0UnQ4UkdyS3N6cUZiSUVmUSIsImkiOiI1NzcxNzgxOTQ0In0.__7OM5EYJ4J0QgshAfJMG8Npdxy_hJhHwFBFXfLEtKw,"CDL-A DRIVER OPPORTUNITY - EXCELLENT PAY & HOME WEEKLY!. Sysco Mentor - Front Royal, VA Job Description: Do you love trucking, and want to make extra on your paychecks? - Join our dedicated Sysco fleet as a mentor. This account offers consistent and predictable routes. Drivers deliver no-touch freight with most loads being refrigerated. We have round-the-clock office support staff to assist you and have had a strong relationship with our customer for nearly a decade. There is a dedicated C.R. E…",39.105431,Adzuna::API::Response::Job,full_time,-84.502154,Adzuna::API::Response::Location,"['US', 'Ohio', 'Hamilton County', 'Cincinnati']","Cincinnati, Hamilton County",logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,Adzuna::API::Response::Company,C.R. England,
95160.0,0,5771782025,Truck Driver Company - 1-5mo EXP Required - Dedicated - Dry Van - $1.83k per week - U.S. Xpress - Dedicated,https://www.adzuna.com/land/ad/5771782025?se=0E4QS4Rt8RGrKszqFbIEfQ&utm_medium=api&utm_source=abfa41a4&v=F98E47021C37549FDE5868D7577F515CE8625074,0.0,2026-06-21T11:04:08Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMEU0UVM0UnQ4UkdyS3N6cUZiSUVmUSIsImkiOiI1NzcxNzgyMDI1In0.qF7DkuY0Bnplenv9gGJkunUctcmMOjDb0-gRY_-wM20,"CDL-A Dedicated Truck Driver: Home Weekly - Avg $1,825/wk & $2,500 Sign On Bonus. U.S. Xpress is ready to bring motivated drivers into a dedicated role where hard work turns into real rewards. This position involves driver unloading utilizing rollers, which is why you’ll be paid at top tier rates—$0.75 CPM, plus unload pay. You’ll run predictable routes delivering everyday household essentials that keep communities across America stocked and moving. On this dedicated route, you’ll enjoy consist…",44.781926,Adzuna::API::Response::Job,full_time,-91.482181,Adzuna::API::Response::Location,"['US', 'Wisconsin', 'Eau Claire County', 'Caryville']","Caryville, Eau Claire County",logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,Adzuna::API::Response::Company,U.S. Xpress - Dedicated,
95160.0,0,5771782051,Class A CDL Company Driver - 1-5mo EXP Required - Dedicated - Dry Van - $1.83k per week - U.S. Xpress - Dedicated,https://www.adzuna.com/land/ad/5771782051?se=0E4QS4Rt8RGrKszqFbIEfQ&utm_medium=api&utm_source=abfa41a4&v=CFE5054A129C819CEF9940EB06C587A151DED3DF,0.0,2026-06-21T11:04:08Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMEU0UVM0UnQ4UkdyS3N6cUZiSUVmUSIsImkiOiI1NzcxNzgyMDUxIn0.IwmNtVlLCO97lkTOmmXk63NHQQ6O1iz5aVTZKek8uAs,"CDL-A Dedicated Truck Driver: Home Weekly - Avg $1,825/wk & $2,500 Sign On Bonus. U.S. Xpress is ready to bring motivated drivers into a dedicated role where hard work turns into real rewards. This position involves driver unloading utilizing rollers, which is why you’ll be paid at top tier rates—$0.75 CPM, plus unload pay. You’ll run predictable routes delivering everyday household essentials that keep communities across America stocked and moving. On this dedicated route, you’ll enjoy consist…",41.971709,Adzuna::API::Response::Job,full_time,-91.658714,Adzuna::API::Response::Location,"['US', 'Iowa', 'Linn County', 'Cedar Rapids']","Cedar Rapids, Linn County",logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,Adzuna::API::Response::Company,U.S. Xpress - Dedicated,
95160.0,0,5771782055,Class A CDL Company Driver - 1-5mo EXP Required - Dedicated - Dry Van - $1.83k per week - U.S. Xpress - Dedicated,https://www.adzuna.com/land/ad/5771782055?se=0E4QS4Rt8RGrKszqFbIEfQ&utm_medium=api&utm_source=abfa41a4&v=189D0CFD3D8DCA7B26822A6DA4383D926638A603,0.0,2026-06-21T11:04:08Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMEU0UVM0UnQ4UkdyS3N6cUZiSUVmUSIsImkiOiI1NzcxNzgyMDU1In0.Qi9yhQiDcSogR-rJtM_C6TxdQDtB2chFeQq7_FNpa30,"CDL-A Dedicated Truck Driver: Home Weekly - Avg $1,825/wk & $2,500 Sign On Bonus. U.S. Xpress is ready to bring motivated drivers into a dedicated role where hard work turns into real rewards. This position involves driver unloading utilizing rollers, which is why you’ll be paid at top tier rates—$0.75 CPM, plus unload pay. You’ll run predictable routes delivering everyday household essentials that keep communities across America stocked and moving. On this dedicated route, you’ll enjoy consist…",37.205393,Adzuna::API::Response::Job,full_time,-93.298681,Adzuna::API::Response::Location,"['US', 'Missouri', 'Greene County', 'Springfield']","Springfield, Greene County",logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,Adzuna::API::Response::Company,U.S. Xpress - Dedicated,
83200.0,0,5771781938,CDL-A Company Driver - 6mo EXP Required - Regional - Dry Van - $1.4k - $1.6k per week - Mohawk Industries,https://www.adzuna.com/land/ad/5771781938?se=0E4QS4Rt8RGrKszqFbIEfQ&utm_medium=api&utm_source=abfa41a4&v=1AA0EC4A9BBA7E436BA42919A6290FDE8BDA477C,72800.0,2026-06-21T11:04:08Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc3MTc4MTkzOCIsInMiOiIwRTRRUzRSdDhSR3JLc3pxRmJJRWZRIn0.B3ws5QFA-NgHMw_mwjaoa9pB1tox9EP_eFt2Zn9AtRs,"Hiring CDL A Drivers in Salt Lake City | $1,400-$1,600 Weekly Avg. Job Description: $4,000 Sign On Bonus Monday-Friday Average Weekly Pay $1,400.00 to $1,600.00 Need to have the ability to do 2-Overnight Runs through Eastern Idaho-2 times a week. Wednesday Each Week Will Be Assigned to Local Delivery Runs Sign-on bonus paid out in 3 payments. $1,000 at 90 days, $1,000 at 6 months and $2,000 at 1 year. If employment is terminated at any time during the first year of employment, any remaining bon…",40.753977,Adzuna::API::Response::Job,full_time,-111.88172,Adzuna::API::Response::Location,"['US', 'Utah', 'Salt Lake County', 'Salt Lake City']","Salt Lake City, Salt Lake County",travel-jobs,Adzuna::API::Response::Category,Travel Jobs,Adzuna::API::Response::Company,Mohawk Industries,
80600.0,0,5771781961,Truck Driver Company - 6mo EXP Required - Dedicated - Reefer - $1.55k per week - C.R. England,https://www.adzuna.com/land/ad/5771781961?se=0E4QS4Rt8RGrKszqFbIEfQ&utm_medium=api&utm_source=abfa41a4&v=CE3945A72F9F87AD83CFA801F5708A3E9DEBDE50,0.0,2026-06-21T11:04:08Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc3MTc4MTk2MSIsInMiOiIwRTRRUzRSdDhSR3JLc3pxRmJJRWZRIn0.6EAgxbs-2Kl0U6LRnp4nuHQgnzwIfHRhHxHb0L8n6ik,"CDL-A DRIVER OPPORTUNITY - EXCELLENT PAY & HOME WEEKLY!. Sysco Mentor - Front Royal, VA Job Description: Do you love trucking, and want to make extra on your paychecks? - Join our dedicated Sysco fleet as a mentor. This account offers consistent and predictable routes. Drivers deliver no-touch freight with most loads being refrigerated. We have round-the-clock office support staff to assist you and have had a strong relationship with our customer for nearly a decade. There is a dedicated C.R. E…",39.761834,Adzuna::API::Response::Job,full_time,-84.152367,Adzuna::API::Response::Location,"['US', 'Ohio', 'Greene County', 'Riverside']","Riverside, Greene County",logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,Adzuna::API::Response::Company,C.R. England,
95160.0,0,5771781980,Class A CDL Company Driver - 1-5mo EXP Required - Dedicated - Dry Van - $1.83k per week - U.S. Xpress - Dedicated,https://www.adzuna.com/land/ad/5771781980?se=0E4QS4Rt8RGrKszqFbIEfQ&utm_medium=api&utm_source=abfa41a4&v=C577F43689FC37885DBE6B7DF3D3727F8C63DD51,0.0,2026-06-21T11:04:08Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc3MTc4MTk4MCIsInMiOiIwRTRRUzRSdDhSR3JLc3pxRmJJRWZRIn0.prC4o0Z0gH4ZV621J5swRyOAQh2jSGxnUFAHbjBXqqs,"CDL-A Dedicated Truck Driver: Home Weekly - Avg $1,825/wk & $2,500 Sign On Bonus. U.S. Xpress is ready to bring motivated drivers into a dedicated role where hard work turns into real rewards. This position involves driver unloading utilizing rollers, which is why you’ll be paid at top tier rates—$0.75 CPM, plus unload pay. You’ll run predictable routes delivering everyday household essentials that keep communities across America stocked and moving. On this dedicated route, you’ll enjoy consist…",38.63037,Adzuna::API::Response::Job,full_time,-90.215277,Adzuna::API::Response::Location,"['US', 'Missouri', 'Saint Louis County', 'Saint Louis']","Saint Louis, Saint Louis County",logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,Adzuna::API::Response::Company,U.S. Xpress - Dedicated,
95160.0,0,5771782033,Truck Driver Company - 1-5mo EXP Required - Dedicated - Dry Van - $1.83k per week - U.S. Xpress - Dedicated,https://www.adzuna.com/land/ad/5771782033?se=0E4QS4Rt8RGrKszqFbIEfQ&utm_medium=api&utm_source=abfa41a4&v=4763A3391F5332F712DD9BF269AB5FEEC85384D3,0.0,2026-06-21T11:04:08Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc3MTc4MjAzMyIsInMiOiIwRTRRUzRSdDhSR3JLc3pxRmJJRWZRIn0.l2M4xtVfGz5xPNM9MJPxIkXYsjF-zdL1zZDnq8-Wg8w,"CDL-A Dedicated Truck Driver: Home Weekly - Avg $1,825/wk & $2,500 Sign On Bonus. U.S. Xpress is ready to bring motivated drivers into a dedicated role where hard work turns into real rewards. This position involves driver unloading utilizing rollers, which is why you’ll be paid at top tier rates—$0.75 CPM, plus unload pay. You’ll run predictable routes delivering everyday household essentials that keep communities across America stocked and moving. On this dedicated route, you’ll enjoy consist…",41.971709,Adzuna::API::Response::Job,full_time,-91.658714,Adzuna::API::Response::Location,"['US', 'Iowa', 'Linn County', 'Cedar Rapids']","Cedar Rapids, Linn County",logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,Adzuna::API::Response::Company,U.S. Xpress - Dedicated,
70000.0,0,5771782023,CDL-A Company Driver - 1-5mo EXP Required - Dedicated - Dry Van - $70k per year - U.S. Xpress - Dedicated,https://www.adzuna.com/land/ad/5771782023?se=0E4QS4Rt8RGrKszqFbIEfQ&utm_medium=api&utm_source=abfa41a4&v=8826CB53852EC9823958C2A2E28965E71091A9E6,0.0,2026-06-21T11:04:08Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMEU0UVM0UnQ4UkdyS3N6cUZiSUVmUSIsImkiOiI1NzcxNzgyMDIzIn0.m7ACeqD8i-6FBHo4isjCwcA4sEHvJulEzuSTCz0BoHU,"CDL-A DEDICATED COMPANY TRUCK DRIVERS OPPORTUNITIES. DEDICATED DRIVERS: Great Home Time & Pay Earn up to $70,000 or more annually Bonuses may be available Call and ask for details of routes available in your area. Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents 401(k) Match Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Short-Term and Long-Term Disability Insurance Accident Insurance Hospital Indemnity, …",41.649495,Adzuna::API::Response::Job,full_time,-91.515649,Adzuna::API::Response::Location,"['US', 'Iowa', 'Johnson County', 'Iowa City']","Iowa City, Johnson County",healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,Adzuna::API::Response::Company,U.S. Xpress - Dedicated,
80600.0,0,5771781959,Class A CDL Company Driver - 6mo EXP Required - Dedicated - Reefer - $1.55k per week - C.R. England,https://www.adzuna.com/land/ad/5771781959?se=0E4QS4Rt8RGrKszqFbIEfQ&utm_medium=api&utm_source=abfa41a4&v=A86E1CFB57730E38417B409946ED9BEC614D8A4D,0.0,2026-06-21T11:04:08Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc3MTc4MTk1OSIsInMiOiIwRTRRUzRSdDhSR3JLc3pxRmJJRWZRIn0.11lSPGMfosgflMswTx7E3z3pqU3-pbg7sDMRrRogbk4,"CDL-A DRIVER OPPORTUNITY - EXCELLENT PAY & HOME WEEKLY!. Sysco Mentor - Front Royal, VA Job Description: Do you love trucking, and want to make extra on your paychecks? - Join our dedicated Sysco fleet as a mentor. This account offers consistent and predictable routes. Drivers deliver no-touch freight with most loads being refrigerated. We have round-the-clock office support staff to assist you and have had a strong relationship with our customer for nearly a decade. There is a dedicated C.R. E…",39.964263,Adzuna::API::Response::Job,full_time,-83.003268,Adzuna::API::Response::Location,"['US', 'Ohio', 'Franklin County', 'Grandview Heights']","Grandview Heights, Franklin County",logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,Adzuna::API::Response::Company,C.R. England,
