longitude,salary_min,latitude,salary_max,adref,__CLASS__,id,description,created,title,salary_is_predicted,redirect_url,location.display_name,location.__CLASS__,location.area,company.display_name,company.__CLASS__,category.__CLASS__,category.label,category.tag,contract_time,contract_type
-90.078572,69719.21,43.183995,69719.21,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc0OTMzMDgyMCIsInMiOiJERzRGZEt0ZThSR2lGUGE0UzF0dUVBIn0.eoXudr9HXCfOaIGq6gTznckOIilt1VagMh2_R2g0_fU,Adzuna::API::Response::Job,5749330820,"Job Description: Position Details: Pay: $90,000/Year Average. Schedule: Monday - Friday. Average start times range from 12am-5am, varying end times. Drivers average 10-12/hr days. HOME DAILY CDL A Required We Deliver the Goods: Competitive pay and benefits, including Day 1 Health & Wellness Benefits, Employee Stock Purchase Plan, 401K Employer Matching, Education Assistance, Paid Time Off, and much more Growth opportunities performing essential work to support America’s food distribution system…",2026-06-02T13:01:56Z,Delivery Driver,1,https://www.adzuna.com/land/ad/5749330820?se=DG4FdKte8RGiFPa4S1tuEA&utm_medium=api&utm_source=abfa41a4&v=C0492A681F69BDAAB7CD6E7858046AE1A9A54300,"Spring Green, Sauk County",Adzuna::API::Response::Location,"['US', 'Wisconsin', 'Sauk County', 'Spring Green']",Performance Foodservice,Adzuna::API::Response::Company,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,,
-91.023449,65441.07,43.715112,65441.07,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc0OTMzMDg1NCIsInMiOiJERzRGZEt0ZThSR2lGUGE0UzF0dUVBIn0.QZBAS_COo_csKMTKAnrvBj_an032e943mYcnYjrDReY,Adzuna::API::Response::Job,5749330854,"Job Description: Position Details: Requires Valid CDL A license & 0 - 6 months experience $28/ hour Early morning start, Monday - Friday, no nights, no weekends. Average 50 hours per week. We Deliver the Goods: Competitive pay and benefits, including Day 1 Health & Wellness Benefits, Employee Stock Purchase Plan, 401K Employer Matching, Education Assistance, Paid Time Off, and much more Growth opportunities performing essential work to support America’s food distribution system Safe and inclusi…",2026-06-02T13:01:56Z,Class A CDL Delivery Driver Trainee,1,https://www.adzuna.com/land/ad/5749330854?se=DG4FdKte8RGiFPa4S1tuEA&utm_medium=api&utm_source=abfa41a4&v=9B0D049D3C0AFBD60CCBCC8F1241A514BF72B033,"Coon Valley, Vernon County",Adzuna::API::Response::Location,"['US', 'Wisconsin', 'Vernon County', 'Coon Valley']",Performance Foodservice,Adzuna::API::Response::Company,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,,
-90.63028,65573.27,43.831793,65573.27,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiREc0RmRLdGU4UkdpRlBhNFMxdHVFQSIsImkiOiI1NzQ5MzMwODY3In0.Zej7Wpd3OVj0qQe8Evqld102T9MSXiA9YGDjdMclQ4o,Adzuna::API::Response::Job,5749330867,"Job Description: Position Details: Requires Valid CDL A license & 0 - 6 months experience $28/ hour Early morning start, Monday - Friday, no nights, no weekends. Average 50 hours per week. We Deliver the Goods: Competitive pay and benefits, including Day 1 Health & Wellness Benefits, Employee Stock Purchase Plan, 401K Employer Matching, Education Assistance, Paid Time Off, and much more Growth opportunities performing essential work to support America’s food distribution system Safe and inclusi…",2026-06-02T13:01:56Z,Class A CDL Delivery Driver Trainee,1,https://www.adzuna.com/land/ad/5749330867?se=DG4FdKte8RGiFPa4S1tuEA&utm_medium=api&utm_source=abfa41a4&v=2996EFE6A28A43A8CF77CED83690A9F15B698071,"Norwalk, Monroe County",Adzuna::API::Response::Location,"['US', 'Wisconsin', 'Monroe County', 'Norwalk']",Performance Foodservice,Adzuna::API::Response::Company,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,,
-91.178446,66955.73,43.565549,66955.73,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiREc0RmRLdGU4UkdpRlBhNFMxdHVFQSIsImkiOiI1NzQ5MzMwODQxIn0.JpiKwrNvXm1snXKlEfKj8Gook7qpZdOqnUlOaRU7zVU,Adzuna::API::Response::Job,5749330841,"Job Description: Position Details: Requires Valid CDL A license & 0 - 6 months experience $28/ hour Early morning start, Monday - Friday, no nights, no weekends. Average 50 hours per week. We Deliver the Goods: Competitive pay and benefits, including Day 1 Health & Wellness Benefits, Employee Stock Purchase Plan, 401K Employer Matching, Education Assistance, Paid Time Off, and much more Growth opportunities performing essential work to support America’s food distribution system Safe and inclusi…",2026-06-02T13:01:56Z,Class A CDL Delivery Driver Trainee,1,https://www.adzuna.com/land/ad/5749330841?se=DG4FdKte8RGiFPa4S1tuEA&utm_medium=api&utm_source=abfa41a4&v=891CA36BF46514053A067E954A2BF40F6E43A286,"Stoddard, Vernon County",Adzuna::API::Response::Location,"['US', 'Wisconsin', 'Vernon County', 'Stoddard']",Performance Foodservice,Adzuna::API::Response::Company,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,,
-89.460312,81083.06,43.072886,81083.06,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc0OTMzMDgyMSIsInMiOiJERzRGZEt0ZThSR2lGUGE0UzF0dUVBIn0.YhpG4wqfEtbQrjSpLgxjqlT1GLm6Q686spX08eoVCjo,Adzuna::API::Response::Job,5749330821,"Job Description: Position Details: Pay: $90,000/Year Average. Schedule: Monday - Friday. Average start times range from 12am-5am, varying end times. Drivers average 10-12/hr days. HOME DAILY CDL A Required We Deliver the Goods: Competitive pay and benefits, including Day 1 Health & Wellness Benefits, Employee Stock Purchase Plan, 401K Employer Matching, Education Assistance, Paid Time Off, and much more Growth opportunities performing essential work to support America’s food distribution system…",2026-06-02T13:01:56Z,Delivery Driver,1,https://www.adzuna.com/land/ad/5749330821?se=DG4FdKte8RGiFPa4S1tuEA&utm_medium=api&utm_source=abfa41a4&v=554BFD1CD3FC3DFB74383EE2E0CBE99846CFB399,"Shorewood Hills, Dane County",Adzuna::API::Response::Location,"['US', 'Wisconsin', 'Dane County', 'Shorewood Hills']",Performance Foodservice,Adzuna::API::Response::Company,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,,
-89.932751,75122.78,43.154886,75122.78,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiREc0RmRLdGU4UkdpRlBhNFMxdHVFQSIsImkiOiI1NzQ5MzMwODI4In0.Otknc3qCbS61Hm-vPHUoKkhHw6m5yfbf-wqmc5YoSHw,Adzuna::API::Response::Job,5749330828,"Job Description: Position Details: Pay: $90,000/Year Average. Schedule: Monday - Friday. Average start times range from 12am-5am, varying end times. Drivers average 10-12/hr days. HOME DAILY CDL A Required We Deliver the Goods: Competitive pay and benefits, including Day 1 Health & Wellness Benefits, Employee Stock Purchase Plan, 401K Employer Matching, Education Assistance, Paid Time Off, and much more Growth opportunities performing essential work to support America’s food distribution system…",2026-06-02T13:01:56Z,Delivery Driver,1,https://www.adzuna.com/land/ad/5749330828?se=DG4FdKte8RGiFPa4S1tuEA&utm_medium=api&utm_source=abfa41a4&v=E2B0D488279ECBC5BED04360550F08E4A85FB706,"Arena, Iowa County",Adzuna::API::Response::Location,"['US', 'Wisconsin', 'Iowa County', 'Arena']",Performance Foodservice,Adzuna::API::Response::Company,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,,
-89.730561,74015.41,43.854713,74015.41,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc0OTMzMDg3OSIsInMiOiJERzRGZEt0ZThSR2lGUGE0UzF0dUVBIn0.TGRnqTq_WNhz8rx9wMMF2DSYs31K2Azy_Gownr_-XpU,Adzuna::API::Response::Job,5749330879,"Job Description: Position Details: Pay: $90,000/Year Average. Schedule: Monday - Friday. Average start times range from 12am-5am, varying end times. Drivers average 10-12/hr days. HOME DAILY CDL A Required We Deliver the Goods: Competitive pay and benefits, including Day 1 Health & Wellness Benefits, Employee Stock Purchase Plan, 401K Employer Matching, Education Assistance, Paid Time Off, and much more Growth opportunities performing essential work to support America’s food distribution system…",2026-06-02T13:01:56Z,Delivery Driver,1,https://www.adzuna.com/land/ad/5749330879?se=DG4FdKte8RGiFPa4S1tuEA&utm_medium=api&utm_source=abfa41a4&v=8CC7B3A981847A94C1F70A57FEE51E577DB9977B,"Brooks, Marquette County",Adzuna::API::Response::Location,"['US', 'Wisconsin', 'Marquette County', 'Brooks']",Performance Foodservice,Adzuna::API::Response::Company,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,,
-89.734003,79062.37,43.273219,79062.37,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc0OTMzMDg3NSIsInMiOiJERzRGZEt0ZThSR2lGUGE0UzF0dUVBIn0.bTzOzLwyIfXSHb5ER1l3KZDattW2nD7rE2Ld3LPWUjM,Adzuna::API::Response::Job,5749330875,"Job Description: Position Details: Pay: $90,000/Year Average. Schedule: Monday - Friday. Average start times range from 12am-5am, varying end times. Drivers average 10-12/hr days. HOME DAILY CDL A Required We Deliver the Goods: Competitive pay and benefits, including Day 1 Health & Wellness Benefits, Employee Stock Purchase Plan, 401K Employer Matching, Education Assistance, Paid Time Off, and much more Growth opportunities performing essential work to support America’s food distribution system…",2026-06-02T13:01:56Z,Delivery Driver,1,https://www.adzuna.com/land/ad/5749330875?se=DG4FdKte8RGiFPa4S1tuEA&utm_medium=api&utm_source=abfa41a4&v=2478A97DE54DC876E2A59C36657818A13A1CF3C6,"Sauk City, Sauk County",Adzuna::API::Response::Location,"['US', 'Wisconsin', 'Sauk County', 'Sauk City']",Performance Foodservice,Adzuna::API::Response::Company,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,,
-89.730561,65720.89,43.854713,65720.89,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc0OTMzMDg2NiIsInMiOiJERzRGZEt0ZThSR2lGUGE0UzF0dUVBIn0.da8DUuZljicMI9YTNHNq8lFi2ZE0CbP-zEMv6cffDVg,Adzuna::API::Response::Job,5749330866,"Job Description: Position Details: Pay: $29.70/ Hour. Component pay added after brief training period. Schedule: Sunday-Thursday, start and end times vary. HOME DAILY. CDL A with Doubles Endorsement Required We Deliver the Goods : Competitive pay and benefits, including Day 1 Health & Wellness Benefits, Employee Stock Purchase Plan, 401K Employer Matching, Education Assistance, Paid Time Off, and much more Growth opportunities performing essential work to support America’s food distribution sys…",2026-06-02T13:01:56Z,Shuttle Driver,1,https://www.adzuna.com/land/ad/5749330866?se=DG4FdKte8RGiFPa4S1tuEA&utm_medium=api&utm_source=abfa41a4&v=21C9FEC3C728FBBE5E352C0974BB830FB5554236,"Brooks, Marquette County",Adzuna::API::Response::Location,"['US', 'Wisconsin', 'Marquette County', 'Brooks']",Performance Foodservice,Adzuna::API::Response::Company,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,,
-89.471345,97083.98,43.542438,97083.98,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc0OTMzMDg1MyIsInMiOiJERzRGZEt0ZThSR2lGUGE0UzF0dUVBIn0.-AmIwgFokVRgnu1JzNN5vcNjp0nQ-VLkA4Yk1chzjpw,Adzuna::API::Response::Job,5749330853,"Job Description: Position Details: Pay: $90,000/Year Average. Schedule: Monday - Friday. Average start times range from 12am-5am, varying end times. Drivers average 10-12/hr days. HOME DAILY CDL A Required We Deliver the Goods: Competitive pay and benefits, including Day 1 Health & Wellness Benefits, Employee Stock Purchase Plan, 401K Employer Matching, Education Assistance, Paid Time Off, and much more Growth opportunities performing essential work to support America’s food distribution system…",2026-06-02T13:01:56Z,Delivery Driver,1,https://www.adzuna.com/land/ad/5749330853?se=DG4FdKte8RGiFPa4S1tuEA&utm_medium=api&utm_source=abfa41a4&v=B1A7C4C18C692D3E61CAA17064C4A252A60A9BA6,"Portage, Columbia County",Adzuna::API::Response::Location,"['US', 'Wisconsin', 'Columbia County', 'Portage']",Performance Foodservice,Adzuna::API::Response::Company,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,,
-89.511381,84316.34,43.071847,84316.34,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc0OTMzMDg3NCIsInMiOiJERzRGZEt0ZThSR2lGUGE0UzF0dUVBIn0.uoPmSzjQ9HJdp3PURKLxMGpsAdYIbj2sI58PQ3FWPMA,Adzuna::API::Response::Job,5749330874,"Job Description: Position Details: Pay: $90,000/Year Average. Schedule: Monday - Friday. Average start times range from 12am-5am, varying end times. Drivers average 10-12/hr days. HOME DAILY CDL A Required We Deliver the Goods: Competitive pay and benefits, including Day 1 Health & Wellness Benefits, Employee Stock Purchase Plan, 401K Employer Matching, Education Assistance, Paid Time Off, and much more Growth opportunities performing essential work to support America’s food distribution system…",2026-06-02T13:01:56Z,Delivery Driver,1,https://www.adzuna.com/land/ad/5749330874?se=DG4FdKte8RGiFPa4S1tuEA&utm_medium=api&utm_source=abfa41a4&v=63338AC7338126ABCB1D2A15C6331A88E69AAF1C,"Middleton, Dane County",Adzuna::API::Response::Location,"['US', 'Wisconsin', 'Dane County', 'Middleton']",Performance Foodservice,Adzuna::API::Response::Company,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,,
-91.023449,77301.48,43.715112,77301.48,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc0OTMzMDg1NyIsInMiOiJERzRGZEt0ZThSR2lGUGE0UzF0dUVBIn0.jVCqvYY3Pf4WLw4PKmDnKdIA3oOT4vRrxj1RgB-kgOQ,Adzuna::API::Response::Job,5749330857,"Job Description: Position Details: Pay: $90,000/Year Average. Schedule: Monday - Friday. Average start times range from 12am-5am, varying end times. Drivers average 10-12/hr days. HOME DAILY CDL A Required We Deliver the Goods: Competitive pay and benefits, including Day 1 Health & Wellness Benefits, Employee Stock Purchase Plan, 401K Employer Matching, Education Assistance, Paid Time Off, and much more Growth opportunities performing essential work to support America’s food distribution system…",2026-06-02T13:01:56Z,Truck Driver,1,https://www.adzuna.com/land/ad/5749330857?se=DG4FdKte8RGiFPa4S1tuEA&utm_medium=api&utm_source=abfa41a4&v=F05043044B31D6524BD72140B603DA7BC61B2143,"Coon Valley, Vernon County",Adzuna::API::Response::Location,"['US', 'Wisconsin', 'Vernon County', 'Coon Valley']",Performance Foodservice,Adzuna::API::Response::Company,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,,
-90.131777,94322.45,43.893678,94322.45,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc0OTMzMDgwNiIsInMiOiJERzRGZEt0ZThSR2lGUGE0UzF0dUVBIn0.apxcWCxLIWCM-WoZstZ5_xZOrSIBjkdUmV-4SvgGgSc,Adzuna::API::Response::Job,5749330806,"Job Description: Position Details: Pay: $90,000/Year Average. Schedule: Monday - Friday. Average start times range from 12am-5am, varying end times. Drivers average 10-12/hr days. HOME DAILY CDL A Required We Deliver the Goods: Competitive pay and benefits, including Day 1 Health & Wellness Benefits, Employee Stock Purchase Plan, 401K Employer Matching, Education Assistance, Paid Time Off, and much more Growth opportunities performing essential work to support America’s food distribution system…",2026-06-02T13:01:56Z,Delivery Driver,1,https://www.adzuna.com/land/ad/5749330806?se=DG4FdKte8RGiFPa4S1tuEA&utm_medium=api&utm_source=abfa41a4&v=4BFE1C1D6FA3660E747D623AC68EE1B8E1188EA0,"New Lisbon, Juneau County",Adzuna::API::Response::Location,"['US', 'Wisconsin', 'Juneau County', 'New Lisbon']",Performance Foodservice,Adzuna::API::Response::Company,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,,
-89.551071,62459.38,43.334138,62459.38,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc0OTMzMDg2OCIsInMiOiJERzRGZEt0ZThSR2lGUGE0UzF0dUVBIn0.PHebVZ2_10e3FBu8TrvQs-DKfhgO4ojCXawS_VLTo2U,Adzuna::API::Response::Job,5749330868,"Job Description: Position Details: Pay: $29.70/ Hour. Component pay added after brief training period. Schedule: Sunday-Thursday, start and end times vary. HOME DAILY. CDL A with Doubles Endorsement Required We Deliver the Goods : Competitive pay and benefits, including Day 1 Health & Wellness Benefits, Employee Stock Purchase Plan, 401K Employer Matching, Education Assistance, Paid Time Off, and much more Growth opportunities performing essential work to support America’s food distribution sys…",2026-06-02T13:01:56Z,Shuttle Driver,1,https://www.adzuna.com/land/ad/5749330868?se=DG4FdKte8RGiFPa4S1tuEA&utm_medium=api&utm_source=abfa41a4&v=358D573BD0A402F80500FDAC9C9D0FF4B142C09C,"Lodi, Columbia County",Adzuna::API::Response::Location,"['US', 'Wisconsin', 'Columbia County', 'Lodi']",Performance Foodservice,Adzuna::API::Response::Company,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,,
-90.03943,73288.63,43.411579,73288.63,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc0OTMzMDgwMCIsInMiOiJERzRGZEt0ZThSR2lGUGE0UzF0dUVBIn0.WsbXiVGB2uJVSZ0rjUEMcfRUNkRIxudVjgrK__6BR1g,Adzuna::API::Response::Job,5749330800,"Job Description: Position Details: Pay: $90,000/Year Average. Schedule: Monday - Friday. Average start times range from 12am-5am, varying end times. Drivers average 10-12/hr days. HOME DAILY CDL A Required We Deliver the Goods: Competitive pay and benefits, including Day 1 Health & Wellness Benefits, Employee Stock Purchase Plan, 401K Employer Matching, Education Assistance, Paid Time Off, and much more Growth opportunities performing essential work to support America’s food distribution system…",2026-06-02T13:01:56Z,Delivery Driver,1,https://www.adzuna.com/land/ad/5749330800?se=DG4FdKte8RGiFPa4S1tuEA&utm_medium=api&utm_source=abfa41a4&v=00FF2019234E79EF3054949C63C91C8F7D03964A,"Loganville, Sauk County",Adzuna::API::Response::Location,"['US', 'Wisconsin', 'Sauk County', 'Loganville']",Performance Foodservice,Adzuna::API::Response::Company,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,,
-91.6749,75946.57,44.03766,75946.57,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc0OTMzMDgxMiIsInMiOiJERzRGZEt0ZThSR2lGUGE0UzF0dUVBIn0.jt7tR6QF-KpILDX6XGevBKgNs9P84JMzzpnASTY1cWo,Adzuna::API::Response::Job,5749330812,"Job Description: Position Details: Pay: $29.70/ Hour. Component pay added after brief training period. Schedule: Sunday-Thursday, start and end times vary. HOME DAILY. CDL A with Doubles Endorsement Required We Deliver the Goods : Competitive pay and benefits, including Day 1 Health & Wellness Benefits, Employee Stock Purchase Plan, 401K Employer Matching, Education Assistance, Paid Time Off, and much more Growth opportunities performing essential work to support America’s food distribution sys…",2026-06-02T13:01:56Z,Shuttle Driver,1,https://www.adzuna.com/land/ad/5749330812?se=DG4FdKte8RGiFPa4S1tuEA&utm_medium=api&utm_source=abfa41a4&v=71F5B3C719154D4BEB1D5DAC324298C919164CC0,"Goodview, Winona County",Adzuna::API::Response::Location,"['US', 'Minnesota', 'Winona County', 'Goodview']",Performance Foodservice,Adzuna::API::Response::Company,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,,
-91.043689,67230.92,44.133022,67230.92,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc0OTMzMDg2MiIsInMiOiJERzRGZEt0ZThSR2lGUGE0UzF0dUVBIn0.sH4C3biJe1E_4GluQ_ya5qTuNHbKWrU1a0SOar7NVPE,Adzuna::API::Response::Job,5749330862,"Job Description: Position Details: Pay: $29.70/ Hour. Component pay added after brief training period. Schedule: Sunday-Thursday, start and end times vary. HOME DAILY. CDL A with Doubles Endorsement Required We Deliver the Goods : Competitive pay and benefits, including Day 1 Health & Wellness Benefits, Employee Stock Purchase Plan, 401K Employer Matching, Education Assistance, Paid Time Off, and much more Growth opportunities performing essential work to support America’s food distribution sys…",2026-06-02T13:01:56Z,Shuttle Driver,1,https://www.adzuna.com/land/ad/5749330862?se=DG4FdKte8RGiFPa4S1tuEA&utm_medium=api&utm_source=abfa41a4&v=46C5449E55E0D67F51C70582A3F1D076E8014044,"Melrose, Jackson County",Adzuna::API::Response::Location,"['US', 'Wisconsin', 'Jackson County', 'Melrose']",Performance Foodservice,Adzuna::API::Response::Company,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,,
-91.427947,67292.18,43.909469,67292.18,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiREc0RmRLdGU4UkdpRlBhNFMxdHVFQSIsImkiOiI1NzQ5MzMwODE4In0.HiXdx_nL-eKcVoygpz7gx8WGOgAz75IaqVV4nMf7OQw,Adzuna::API::Response::Job,5749330818,"Job Description: Position Details: Pay: $90,000/Year Average. Schedule: Monday - Friday. Average start times range from 12am-5am, varying end times. Drivers average 10-12/hr days. HOME DAILY CDL A Required We Deliver the Goods: Competitive pay and benefits, including Day 1 Health & Wellness Benefits, Employee Stock Purchase Plan, 401K Employer Matching, Education Assistance, Paid Time Off, and much more Growth opportunities performing essential work to support America’s food distribution system…",2026-06-02T13:01:56Z,Truck Driver,1,https://www.adzuna.com/land/ad/5749330818?se=DG4FdKte8RGiFPa4S1tuEA&utm_medium=api&utm_source=abfa41a4&v=DC7ACB31AA31B2B5A7BBA34FF647D1D8CE7BE893,"New Hartford, Winona County",Adzuna::API::Response::Location,"['US', 'Minnesota', 'Winona County', 'New Hartford']",Performance Foodservice,Adzuna::API::Response::Company,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,,
-91.043689,65219.08,44.133022,65219.08,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSW04NGRhdGU4UkdpRlBhNFMxdHVFQSIsImkiOiI1NzQ5MzMwODA1In0.vEV_MoRAgjsShPRmSMvoOeYKtPzNUZEH39aoxd0oS94,Adzuna::API::Response::Job,5749330805,"Job Description: Position Details: Requires Valid CDL A license & 0 - 6 months experience $28/ hour Early morning start, Monday - Friday, no nights, no weekends. Average 50 hours per week. We Deliver the Goods: Competitive pay and benefits, including Day 1 Health & Wellness Benefits, Employee Stock Purchase Plan, 401K Employer Matching, Education Assistance, Paid Time Off, and much more Growth opportunities performing essential work to support America’s food distribution system Safe and inclusi…",2026-06-02T13:01:56Z,Class A CDL Delivery Driver Trainee,1,https://www.adzuna.com/land/ad/5749330805?se=Im84date8RGiFPa4S1tuEA&utm_medium=api&utm_source=abfa41a4&v=BE661D91F5BFCB1C87DD95B2C831057D44EB77D1,"Melrose, Jackson County",Adzuna::API::Response::Location,"['US', 'Wisconsin', 'Jackson County', 'Melrose']",Performance Foodservice,Adzuna::API::Response::Company,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,,
-89.900229,69718.81,43.696046,69718.81,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSW04NGRhdGU4UkdpRlBhNFMxdHVFQSIsImkiOiI1NzQ5MzMwNzk2In0.OEMfn486o8NslU5aa8Dq17y_FygrizHihRQGDY6nI4g,Adzuna::API::Response::Job,5749330796,"Job Description: Position Details: Pay: $29.70/ Hour. Component pay added after brief training period. Schedule: Sunday-Thursday, start and end times vary. HOME DAILY. CDL A with Doubles Endorsement Required We Deliver the Goods : Competitive pay and benefits, including Day 1 Health & Wellness Benefits, Employee Stock Purchase Plan, 401K Employer Matching, Education Assistance, Paid Time Off, and much more Growth opportunities performing essential work to support America’s food distribution sys…",2026-06-02T13:01:56Z,Shuttle Driver,1,https://www.adzuna.com/land/ad/5749330796?se=Im84date8RGiFPa4S1tuEA&utm_medium=api&utm_source=abfa41a4&v=50A204BD154E8724D474C34870E9BCC4D14C0091,"Lyndon Station, Juneau County",Adzuna::API::Response::Location,"['US', 'Wisconsin', 'Juneau County', 'Lyndon Station']",Performance Foodservice,Adzuna::API::Response::Company,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,,
-91.637732,106619.8,43.561613,106619.8,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc0OTMzMDg0MCIsInMiOiJJbTg0ZGF0ZThSR2lGUGE0UzF0dUVBIn0.lQIwEVfKmHN7hp2oMol9JsdxC7suw48obZ6RYKpTF1c,Adzuna::API::Response::Job,5749330840,"Job Description: Position Details: Pay: $90,000/Year Average. Schedule: Monday - Friday. Average start times range from 12am-5am, varying end times. Drivers average 10-12/hr days. HOME DAILY CDL A Required We Deliver the Goods: Competitive pay and benefits, including Day 1 Health & Wellness Benefits, Employee Stock Purchase Plan, 401K Employer Matching, Education Assistance, Paid Time Off, and much more Growth opportunities performing essential work to support America’s food distribution system…",2026-06-02T13:01:56Z,Truck Driver,1,https://www.adzuna.com/land/ad/5749330840?se=Im84date8RGiFPa4S1tuEA&utm_medium=api&utm_source=abfa41a4&v=0BD382C1931AD48FAE15D72C7982394F5FBF56B3,"Spring Grove, Houston County",Adzuna::API::Response::Location,"['US', 'Minnesota', 'Houston County', 'Spring Grove']",Performance Foodservice,Adzuna::API::Response::Company,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,,
-91.752572,61532.04,43.814323,61532.04,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc0OTMzMDg2NSIsInMiOiJJbTg0ZGF0ZThSR2lGUGE0UzF0dUVBIn0.AZxj-mY7oQKxy6zhaMB2ws3cA_nXQBmG25QA7q0ZeJU,Adzuna::API::Response::Job,5749330865,"Job Description: Must have excellent attendance and driving record; no disciplinary action in past 12 months We Deliver the Goods: Competitive pay and benefits, including Day 1 Health & Wellness Benefits, Employee Stock Purchase Plan, 401K Employer Matching, Education Assistance, Paid Time Off, and much more Growth opportunities performing essential work to support America’s food distribution system Safe and inclusive working environment, including culture of rewards, recognition, and respect P…",2026-06-02T13:01:56Z,"Driver, Dedicated Backhaul",1,https://www.adzuna.com/land/ad/5749330865?se=Im84date8RGiFPa4S1tuEA&utm_medium=api&utm_source=abfa41a4&v=C0E01E315BDCC33C66AF89C01201BFE193A54194,"Rushford, Fillmore County",Adzuna::API::Response::Location,"['US', 'Minnesota', 'Fillmore County', 'Rushford']",Performance Foodservice,Adzuna::API::Response::Company,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,,
-90.13917,67022.8,43.576837,67022.8,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSW04NGRhdGU4UkdpRlBhNFMxdHVFQSIsImkiOiI1NzQ5MzMwODA0In0.yaHzmVXuh8nwS6TcphXcOUaOAvDxzR0JMJsuDZlJMek,Adzuna::API::Response::Job,5749330804,"Job Description: Position Details: Pay: $29.70/ Hour. Component pay added after brief training period. Schedule: Sunday-Thursday, start and end times vary. HOME DAILY. CDL A with Doubles Endorsement Required We Deliver the Goods : Competitive pay and benefits, including Day 1 Health & Wellness Benefits, Employee Stock Purchase Plan, 401K Employer Matching, Education Assistance, Paid Time Off, and much more Growth opportunities performing essential work to support America’s food distribution sys…",2026-06-02T13:01:56Z,Shuttle Driver,1,https://www.adzuna.com/land/ad/5749330804?se=Im84date8RGiFPa4S1tuEA&utm_medium=api&utm_source=abfa41a4&v=432791F523811D94F086C661B89E2DC80520638A,"La Valle, Sauk County",Adzuna::API::Response::Location,"['US', 'Wisconsin', 'Sauk County', 'La Valle']",Performance Foodservice,Adzuna::API::Response::Company,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,,
