created,redirect_url,title,salary_is_predicted,contract_time,salary_min,adref,description,salary_max,id,__CLASS__,company.display_name,company.__CLASS__,location.area,location.display_name,location.__CLASS__,category.label,category.__CLASS__,category.tag,latitude,longitude,contract_type
2026-08-26T09:56:47Z,https://www.adzuna.com/land/ad/5856866566?se=XuCGbVah8RGgo6RzkAQImQ&utm_medium=api&utm_source=abfa41a4&v=4288996133CC3905E82D416214E646F0BF320EC9,CDL-A Company Driver - 6mo EXP Required - Regional - Dry Van - $1k - $2.18k per week - Roehl Transport,0,full_time,52000.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWHVDR2JWYWg4UkdnbzZSemtBUUltUSIsImkiOiI1ODU2ODY2NTY2In0.4D7I60nNdniNGFT_acMO9A2H-Da_AYuRqpNRdT582uc,"CDL-A Truck Driver (Regional). ROEHL IS URGENTLY HIRING HOME WEEKLY CDL-A TRUCK DRIVERS Roehl, for every mile of your driving career. DRIVE toward balance. GROW with opportunity. THRIVE with support. With Roehl’s Regional & Dedicated positions, you can DRIVE your career forward while enjoying the consistency and predictability of home weekly routes. GROW your earnings with our Dynamic Pay Plan and quarterly bonuses, and THRIVE in a positive environment built around flexibility, reliability, and…",113360.0,5856866566,Adzuna::API::Response::Job,Roehl Transport,Adzuna::API::Response::Company,"['US', 'South Carolina', 'Greenville County', 'Batesville']","Batesville, Greenville County",Adzuna::API::Response::Location,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,34.829463,-82.340884,
2026-08-26T09:56:47Z,https://www.adzuna.com/land/ad/5856866574?se=XuCGbVah8RGgo6RzkAQImQ&utm_medium=api&utm_source=abfa41a4&v=FCC32C6A1BB2E32762CB3C76C38B7A2288B4894A,CDL-A Company Driver - 6mo EXP Required - Regional - Dry Van - $1k - $2.18k per week - Roehl Transport,0,full_time,52000.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg1Njg2NjU3NCIsInMiOiJYdUNHYlZhaDhSR2dvNlJ6a0FRSW1RIn0.z9uieospSBQv8JqmNoLOHIDdDNwU53J6wPqT51tIlbI,"CDL-A Truck Driver (Regional). ROEHL IS URGENTLY HIRING HOME WEEKLY CDL-A TRUCK DRIVERS Roehl, for every mile of your driving career. DRIVE toward balance. GROW with opportunity. THRIVE with support. With Roehl’s Regional & Dedicated positions, you can DRIVE your career forward while enjoying the consistency and predictability of home weekly routes. GROW your earnings with our Dynamic Pay Plan and quarterly bonuses, and THRIVE in a positive environment built around flexibility, reliability, and…",113360.0,5856866574,Adzuna::API::Response::Job,Roehl Transport,Adzuna::API::Response::Company,"['US', 'Alabama', 'Jefferson County', 'Birmingham']","Birmingham, Jefferson County",Adzuna::API::Response::Location,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,33.519379,-86.807562,
2026-08-26T09:56:47Z,https://www.adzuna.com/land/ad/5856866569?se=XuCGbVah8RGgo6RzkAQImQ&utm_medium=api&utm_source=abfa41a4&v=C07552D6B78580DF52D04396168D849BD5B04916,Regional Truck Driver Company - 6mo EXP Required - Dry Van - $1k - $2.18k per week - Roehl Transport,0,full_time,52000.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWHVDR2JWYWg4UkdnbzZSemtBUUltUSIsImkiOiI1ODU2ODY2NTY5In0.DoiXkBjp3mA0K-WztRbWqYzMPgO3mLWba8soKi23x0I,"CDL-A Truck Driver (Regional). ROEHL IS URGENTLY HIRING HOME WEEKLY CDL-A TRUCK DRIVERS Roehl, for every mile of your driving career. DRIVE toward balance. GROW with opportunity. THRIVE with support. With Roehl’s Regional & Dedicated positions, you can DRIVE your career forward while enjoying the consistency and predictability of home weekly routes. GROW your earnings with our Dynamic Pay Plan and quarterly bonuses, and THRIVE in a positive environment built around flexibility, reliability, and…",113360.0,5856866569,Adzuna::API::Response::Job,Roehl Transport,Adzuna::API::Response::Company,"['US', 'South Carolina', 'Greenville County', 'Batesville']","Batesville, Greenville County",Adzuna::API::Response::Location,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,34.829463,-82.340884,
2026-08-26T09:56:47Z,https://www.adzuna.com/land/ad/5856866576?se=XuCGbVah8RGgo6RzkAQImQ&utm_medium=api&utm_source=abfa41a4&v=1EDC2D42BC1AF01BF7EED69B664FC9313CDFF310,CDL-A Company Driver - 6mo EXP Required - Regional - Dry Van - $1k - $2.18k per week - Roehl Transport,0,full_time,52000.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWHVDR2JWYWg4UkdnbzZSemtBUUltUSIsImkiOiI1ODU2ODY2NTc2In0.ltLsFYI4MGmDYrz8e0OImdJmNW-vPdDK32A_kYavXDY,"CDL-A Truck Driver (Regional). ROEHL IS URGENTLY HIRING HOME WEEKLY CDL-A TRUCK DRIVERS Roehl, for every mile of your driving career. DRIVE toward balance. GROW with opportunity. THRIVE with support. With Roehl’s Regional & Dedicated positions, you can DRIVE your career forward while enjoying the consistency and predictability of home weekly routes. GROW your earnings with our Dynamic Pay Plan and quarterly bonuses, and THRIVE in a positive environment built around flexibility, reliability, and…",113360.0,5856866576,Adzuna::API::Response::Job,Roehl Transport,Adzuna::API::Response::Company,"['US', 'New York', 'Onondaga County', 'Syracuse']","Syracuse, Onondaga County",Adzuna::API::Response::Location,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,43.04466,-76.1512,
2026-08-26T09:56:47Z,https://www.adzuna.com/land/ad/5856866571?se=XuCGbVah8RGgo6RzkAQImQ&utm_medium=api&utm_source=abfa41a4&v=3E2F374DFE454329A7533F6E6E4C1A35563A2E01,Class A CDL Company Driver - 6mo EXP Required - Regional - Dry Van - $1k - $2.18k per week - Roehl Transport,0,full_time,52000.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWHVDR2JWYWg4UkdnbzZSemtBUUltUSIsImkiOiI1ODU2ODY2NTcxIn0.lr4wi4zjtzzvFHaq8STV4NNIVa0ZsbA_wdXFRo9FzDE,"CDL-A Truck Driver (Regional). ROEHL IS URGENTLY HIRING HOME WEEKLY CDL-A TRUCK DRIVERS Roehl, for every mile of your driving career. DRIVE toward balance. GROW with opportunity. THRIVE with support. With Roehl’s Regional & Dedicated positions, you can DRIVE your career forward while enjoying the consistency and predictability of home weekly routes. GROW your earnings with our Dynamic Pay Plan and quarterly bonuses, and THRIVE in a positive environment built around flexibility, reliability, and…",113360.0,5856866571,Adzuna::API::Response::Job,Roehl Transport,Adzuna::API::Response::Company,"['US', 'Alabama', 'Limestone County', 'Tanner']","Tanner, Limestone County",Adzuna::API::Response::Location,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,34.705111,-86.959203,
2026-08-26T09:56:44Z,https://www.adzuna.com/land/ad/5856866559?se=XuCGbVah8RGgo6RzkAQImQ&utm_medium=api&utm_source=abfa41a4&v=D6E6F21FD0E1F65E881F19FFBA27252F48897A94,Regional Truck Driver Company - 6mo EXP Required - Dry Van - $1.25k - $1.5k per week - Mesilla Valley Transportation,0,full_time,65000.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg1Njg2NjU1OSIsInMiOiJYdUNHYlZhaDhSR2dvNlJ6a0FRSW1RIn0.3YnXoFkM5OdOY-OpHZQteDoucAOmH1pHzPryTnY2D-Q,"Regional CDL A Truck Driver Wanted - No Touch Freight. Regional CDL-A Truck Driver Wanted No Touch Freight Immediately Hiring Class-A CDL Truck Drivers for our Regional Lanes! Mesilla Valley Transportation (MVT) is looking for truck drivers that are passionate about being on the road and understand that safety and delivering on time are critical. One-of-a-Kind Offerings: A NEW CAR GIVEAWAY every quarter Finish with the best yearly MPG and win a $25,000 GRAND PRIZE Monthly Fuel Incentive Bonuses…",78000.0,5856866559,Adzuna::API::Response::Job,Mesilla Valley Transportation,Adzuna::API::Response::Company,"['US', 'Florida', 'Duval County', 'Jacksonville']","Jacksonville, Duval County",Adzuna::API::Response::Location,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,30.328445,-81.651888,
2026-08-26T09:56:43Z,https://www.adzuna.com/land/ad/5856866540?se=XuCGbVah8RGgo6RzkAQImQ&utm_medium=api&utm_source=abfa41a4&v=01BC416B5DD5C91AF87EE63C1D6C24734C9232CE,CDL-A Company Driver - 6mo EXP Required - Regional - Dry Van - $1.25k - $1.5k per week - Mesilla Valley Transportation,0,full_time,65000.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWHVDR2JWYWg4UkdnbzZSemtBUUltUSIsImkiOiI1ODU2ODY2NTQwIn0.ICBz45UuD0PlGp-9PzJhB7YpY0NyaGqslLu9Nc1PrGU,"Regional CDL A Truck Driver Wanted - No Touch Freight. Regional CDL-A Truck Driver Wanted No Touch Freight Immediately Hiring Class-A CDL Truck Drivers for our Regional Lanes! Mesilla Valley Transportation (MVT) is looking for truck drivers that are passionate about being on the road and understand that safety and delivering on time are critical. One-of-a-Kind Offerings: A NEW CAR GIVEAWAY every quarter Finish with the best yearly MPG and win a $25,000 GRAND PRIZE Monthly Fuel Incentive Bonuses…",78000.0,5856866540,Adzuna::API::Response::Job,Mesilla Valley Transportation,Adzuna::API::Response::Company,"['US', 'Florida', 'St. Johns County', 'Villano Beach']","Villano Beach, St. Johns County",Adzuna::API::Response::Location,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,29.88516,-81.31398,
2026-08-26T09:56:43Z,https://www.adzuna.com/land/ad/5856866539?se=XuCGbVah8RGgo6RzkAQImQ&utm_medium=api&utm_source=abfa41a4&v=2A0FBD2033CAE288B81EBF73E9154559E557117E,Regional Truck Driver Company - 6mo EXP Required - Dry Van - $1.25k - $1.5k per week - Mesilla Valley Transportation,0,full_time,65000.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWHVDR2JWYWg4UkdnbzZSemtBUUltUSIsImkiOiI1ODU2ODY2NTM5In0.xKp2jSdgsFP4dAHYHtK-j23J77pQEywApV16T6-Ub7w,"Regional CDL A Truck Driver Wanted - No Touch Freight. Regional CDL-A Truck Driver Wanted No Touch Freight Immediately Hiring Class-A CDL Truck Drivers for our Regional Lanes! Mesilla Valley Transportation (MVT) is looking for truck drivers that are passionate about being on the road and understand that safety and delivering on time are critical. One-of-a-Kind Offerings: A NEW CAR GIVEAWAY every quarter Finish with the best yearly MPG and win a $25,000 GRAND PRIZE Monthly Fuel Incentive Bonuses…",78000.0,5856866539,Adzuna::API::Response::Job,Mesilla Valley Transportation,Adzuna::API::Response::Company,"['US', 'Florida', 'Alachua County', 'Gainesville']","Gainesville, Alachua County",Adzuna::API::Response::Location,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,29.649294,-82.328656,
2026-08-26T09:56:43Z,https://www.adzuna.com/land/ad/5856866543?se=XuCGbVah8RGgo6RzkAQImQ&utm_medium=api&utm_source=abfa41a4&v=15C58998C7AED88250875C08083DB8DE40BFC509,CDL-A Company Driver - 6mo EXP Required - Regional - Dry Van - $1k - $2.18k per week - Roehl Transport,0,full_time,52000.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg1Njg2NjU0MyIsInMiOiJYdUNHYlZhaDhSR2dvNlJ6a0FRSW1RIn0.xrSXoo8XtvMhuuouJYKvkd31weprFP5NTfCRralKDSI,"CDL-A Truck Driver (Regional). ROEHL IS URGENTLY HIRING HOME WEEKLY CDL-A TRUCK DRIVERS Roehl, for every mile of your driving career. DRIVE toward balance. GROW with opportunity. THRIVE with support. With Roehl’s Regional & Dedicated positions, you can DRIVE your career forward while enjoying the consistency and predictability of home weekly routes. GROW your earnings with our Dynamic Pay Plan and quarterly bonuses, and THRIVE in a positive environment built around flexibility, reliability, and…",113360.0,5856866543,Adzuna::API::Response::Job,Roehl Transport,Adzuna::API::Response::Company,"['US', 'Florida', 'St. Johns County', 'Villano Beach']","Villano Beach, St. Johns County",Adzuna::API::Response::Location,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,29.88516,-81.31398,
2026-08-26T09:56:43Z,https://www.adzuna.com/land/ad/5856866555?se=XuCGbVah8RGgo6RzkAQImQ&utm_medium=api&utm_source=abfa41a4&v=69178BBFDEB2B3B12FC7B1176AE23B8D40A22ACB,CDL-A Company Driver - 6mo EXP Required - Regional - Dry Van - $1k - $2.18k per week - Roehl Transport,0,full_time,52000.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg1Njg2NjU1NSIsInMiOiJYdUNHYlZhaDhSR2dvNlJ6a0FRSW1RIn0.x_RNmqnHTLOrIKStNSZAMVDd1B3bgW-dPzVlKQwWdIY,"CDL-A Truck Driver (Regional). ROEHL IS URGENTLY HIRING HOME WEEKLY CDL-A TRUCK DRIVERS Roehl, for every mile of your driving career. DRIVE toward balance. GROW with opportunity. THRIVE with support. With Roehl’s Regional & Dedicated positions, you can DRIVE your career forward while enjoying the consistency and predictability of home weekly routes. GROW your earnings with our Dynamic Pay Plan and quarterly bonuses, and THRIVE in a positive environment built around flexibility, reliability, and…",113360.0,5856866555,Adzuna::API::Response::Job,Roehl Transport,Adzuna::API::Response::Company,"['US', 'Florida', 'Duval County', 'Jacksonville']","Jacksonville, Duval County",Adzuna::API::Response::Location,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,30.328445,-81.651888,
2026-08-26T09:56:43Z,https://www.adzuna.com/land/ad/5856866554?se=XuCGbVah8RGgo6RzkAQImQ&utm_medium=api&utm_source=abfa41a4&v=EF9205BDE64CAA7885C697CCECD93716035BFF05,Class A CDL Company Driver - 6mo EXP Required - Regional - Dry Van - $1k - $2.18k per week - Roehl Transport,0,full_time,52000.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWHVDR2JWYWg4UkdnbzZSemtBUUltUSIsImkiOiI1ODU2ODY2NTU0In0.qpyESYVR3gxom2o5wQrInETeFAuWwez91CyRC1ld0FE,"CDL-A Truck Driver (Regional). ROEHL IS URGENTLY HIRING HOME WEEKLY CDL-A TRUCK DRIVERS Roehl, for every mile of your driving career. DRIVE toward balance. GROW with opportunity. THRIVE with support. With Roehl’s Regional & Dedicated positions, you can DRIVE your career forward while enjoying the consistency and predictability of home weekly routes. GROW your earnings with our Dynamic Pay Plan and quarterly bonuses, and THRIVE in a positive environment built around flexibility, reliability, and…",113360.0,5856866554,Adzuna::API::Response::Job,Roehl Transport,Adzuna::API::Response::Company,"['US', 'Georgia', 'Glynn County', 'Altama']","Altama, Glynn County",Adzuna::API::Response::Location,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,31.17792,-81.491769,
2026-08-26T09:56:43Z,https://www.adzuna.com/land/ad/5856866548?se=XuCGbVah8RGgo6RzkAQImQ&utm_medium=api&utm_source=abfa41a4&v=83530277F47E62F99508AAA858C04547F41C9A6F,Regional Truck Driver Company - 6mo EXP Required - Dry Van - $1k - $2.18k per week - Roehl Transport,0,full_time,52000.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg1Njg2NjU0OCIsInMiOiJYdUNHYlZhaDhSR2dvNlJ6a0FRSW1RIn0.x_IgXztM8-819SHLWMpcESc71bJpNxUzs7XIW7wGrow,"CDL-A Truck Driver (Regional). ROEHL IS URGENTLY HIRING HOME WEEKLY CDL-A TRUCK DRIVERS Roehl, for every mile of your driving career. DRIVE toward balance. GROW with opportunity. THRIVE with support. With Roehl’s Regional & Dedicated positions, you can DRIVE your career forward while enjoying the consistency and predictability of home weekly routes. GROW your earnings with our Dynamic Pay Plan and quarterly bonuses, and THRIVE in a positive environment built around flexibility, reliability, and…",113360.0,5856866548,Adzuna::API::Response::Job,Roehl Transport,Adzuna::API::Response::Company,"['US', 'Georgia', 'Glynn County', 'Altama']","Altama, Glynn County",Adzuna::API::Response::Location,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,31.17792,-81.491769,
2026-08-26T09:56:43Z,https://www.adzuna.com/land/ad/5856866552?se=XuCGbVah8RGgo6RzkAQImQ&utm_medium=api&utm_source=abfa41a4&v=4FAAB62075681C2EC1FBDC2D4B39A6076FE6CEDE,Regional Truck Driver Company - 6mo EXP Required - Dry Van - $1.25k - $1.5k per week - Mesilla Valley Transportation,0,full_time,65000.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg1Njg2NjU1MiIsInMiOiJYdUNHYlZhaDhSR2dvNlJ6a0FRSW1RIn0.GBwJc3lFdMt9EluovXUPdlw5FbwrkMVuOw3rKE0FM_w,"Regional CDL A Truck Driver Wanted - No Touch Freight. Regional CDL-A Truck Driver Wanted No Touch Freight Immediately Hiring Class-A CDL Truck Drivers for our Regional Lanes! Mesilla Valley Transportation (MVT) is looking for truck drivers that are passionate about being on the road and understand that safety and delivering on time are critical. One-of-a-Kind Offerings: A NEW CAR GIVEAWAY every quarter Finish with the best yearly MPG and win a $25,000 GRAND PRIZE Monthly Fuel Incentive Bonuses…",78000.0,5856866552,Adzuna::API::Response::Job,Mesilla Valley Transportation,Adzuna::API::Response::Company,"['US', 'Georgia', 'Glynn County', 'Altama']","Altama, Glynn County",Adzuna::API::Response::Location,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,31.17792,-81.491769,
2026-08-26T09:56:43Z,https://www.adzuna.com/land/ad/5856866533?se=XuCGbVah8RGgo6RzkAQImQ&utm_medium=api&utm_source=abfa41a4&v=42323FF1828419A4246835143B20FB854000040D,Regional Truck Driver Company - 6mo EXP Required - Dry Van - $1.7k - $1.8k per week - Mesilla Valley Transportation,0,full_time,88400.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg1Njg2NjUzMyIsInMiOiJYdUNHYlZhaDhSR2dvNlJ6a0FRSW1RIn0.wz6Mszs6DHrLYE-ZOELFlXFIttQKn_sP1FIWKHTdgG4,"Regional CDL A Truck Drivers. Regional CDL-A Truck Driver Wanted No Touch Freight Immediately Hiring Class-A CDL Truck Drivers for our Regional Lanes! Mesilla Valley Transportation (MVT) is looking for truck drivers that are passionate about being on the road and understand that safety and delivering on time are critical. One-of-a-Kind Offerings: A NEW CAR GIVEAWAY every quarter Finish with the best yearly MPG and win a $25,000 GRAND PRIZE Monthly Fuel Incentive Bonuses Benefits: Average Weekly…",93600.0,5856866533,Adzuna::API::Response::Job,Mesilla Valley Transportation,Adzuna::API::Response::Company,"['US', 'Utah', 'Salt Lake County', 'Salt Lake City']","Salt Lake City, Salt Lake County",Adzuna::API::Response::Location,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,40.753977,-111.88172,
2026-08-26T09:56:42Z,https://www.adzuna.com/land/ad/5856866519?se=XuCGbVah8RGgo6RzkAQImQ&utm_medium=api&utm_source=abfa41a4&v=78BE8C787773752E9CB16EFC23E85A783093A4D9,Local Truck Driver - 1-5mo EXP Required - Reefer - $1.35k - $1.65k per week - Marten Transport*,0,full_time,70200.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWHVDR2JWYWg4UkdnbzZSemtBUUltUSIsImkiOiI1ODU2ODY2NTE5In0.j6aImuOsT0FSV39z1ME4WPkPb5qGtc5fE-xcAp_dGKA,CDL-A Local Truck Driver - $5k Sign-On Bonus!. Local CDL-A Dedicated Truck Drivers- Join a 2-Time TCA Elite Fleet Now offering NEW HIGHER PAY! Are you looking for a CDL-A truck driving job with reliable miles and a driver-first culture? Marten Transport - a back-to-back TCA Elite Fleet honoree (2025 & 2026) - is urgently hiring CDL-A truck drivers to join one of the industry's most stable and financially independent fleets that puts drivers first. From dependable schedules to competitive pay an…,85800.0,5856866519,Adzuna::API::Response::Job,Marten Transport*,Adzuna::API::Response::Company,"['US', 'Arkansas', 'Sebastian County', 'Fort Smith']","Fort Smith, Sebastian County",Adzuna::API::Response::Location,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,35.405173,-94.389201,
2026-08-26T09:56:42Z,https://www.adzuna.com/land/ad/5856866522?se=XuCGbVah8RGgo6RzkAQImQ&utm_medium=api&utm_source=abfa41a4&v=6D259486B3F57E983808E3703FC78E615B384224,Regional Truck Driver Company - 2yrs EXP Required - Dry Van - $1.65k - $2.1k per week - Arka Express,0,full_time,85800.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWHVDR2JWYWg4UkdnbzZSemtBUUltUSIsImkiOiI1ODU2ODY2NTIyIn0.D83SC8kLHbvUQfLWaM5Kst-27DWlM7IDsv7IH-cqv0w,CDL-A Regional OTR Truck Driver. Got at least 2 years of CDL-A Experience? Put it to work at Arka. Turn Up the Performance. Turn Up the Pay. Drivers Now Earning Up to $2100/Weekly! The American Dream is alive and well at Arka Express where your hard work and dedication to getting the job done right means earning more. We have built our CDL-A truck driving opportunities with the goal of helping professional over-the-road truck drivers earn industry leading pay on a merit-based pay system that re…,109200.0,5856866522,Adzuna::API::Response::Job,Arka Express,Adzuna::API::Response::Company,"['US', 'North Carolina', 'Mecklenburg County', 'Charlotte']","Charlotte, Mecklenburg County",Adzuna::API::Response::Location,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,35.227805,-80.844267,
2026-08-26T09:56:42Z,https://www.adzuna.com/land/ad/5856866532?se=XuCGbVah8RGgo6RzkAQImQ&utm_medium=api&utm_source=abfa41a4&v=608F21803EB7EC5F2F1A69F3693DD2C656C8E23E,Class B CDL Company Driver - 1yr EXP Required - Local - Specialized - Pavlich Inc,1,full_time,85387.96,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg1Njg2NjUzMiIsInMiOiJYdUNHYlZhaDhSR2dvNlJ6a0FRSW1RIn0.SI3Tra_wEJhwFP2gLs1h_8kKPA7Ngq-wHFlvq_n7c9E,"CDL A and Class B Truck Drivers | High Earning Potential | Home Daily. Pavlich Inc is Seeking Local CDL-A Drivers | High Earning Potential! Hiring Class A and Class B drivers Job Details:  Competitive Pay - Pay Based on Commission Pay by the Load (NO 1099) - HIGH EARNING POTENTIAL!  HOME DAILY!  Late Model Manual & Automatic Peterbilts - Our equipment is kept in excellent condition!  Class A Drivers - Most locations can be home daily, regional or weekly.  Year Round Work  Training Available to …",85387.96,5856866532,Adzuna::API::Response::Job,Pavlich Inc,Adzuna::API::Response::Company,"['US', 'Missouri', 'Jackson County', 'Kansas City']","Kansas City, Jackson County",Adzuna::API::Response::Location,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,39.103829,-94.572672,
2026-08-26T09:56:42Z,https://www.adzuna.com/land/ad/5856866523?se=XuCGbVah8RGgo6RzkAQImQ&utm_medium=api&utm_source=abfa41a4&v=2AC89D5ECF2481A7F93414722EB8E3F55D9BDC15,CDL-A Company Driver - 6mo EXP Required - Regional - Dry Van - $1k - $2.18k per week - Roehl Transport,0,full_time,52000.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg1Njg2NjUyMyIsInMiOiJYdUNHYlZhaDhSR2dvNlJ6a0FRSW1RIn0.Wj7tyH46xfsWG0BkJ036oXQ96BOoyxX7ZoTPmTCcK-w,"CDL-A Truck Driver (Regional). ROEHL IS URGENTLY HIRING HOME WEEKLY CDL-A TRUCK DRIVERS Roehl, for every mile of your driving career. DRIVE toward balance. GROW with opportunity. THRIVE with support. With Roehl’s Regional & Dedicated positions, you can DRIVE your career forward while enjoying the consistency and predictability of home weekly routes. GROW your earnings with our Dynamic Pay Plan and quarterly bonuses, and THRIVE in a positive environment built around flexibility, reliability, and…",113360.0,5856866523,Adzuna::API::Response::Job,Roehl Transport,Adzuna::API::Response::Company,"['US', 'Tennessee', 'Davidson County', 'Nashville']","Nashville, Davidson County",Adzuna::API::Response::Location,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,36.1681,-86.7847,
2026-08-26T09:56:42Z,https://www.adzuna.com/land/ad/5856866531?se=XuCGbVah8RGgo6RzkAQImQ&utm_medium=api&utm_source=abfa41a4&v=33D72BF18568CA0CB82F1520816A624263E02BD4,Truck Driver Company - 1yr EXP Required - Local - Specialized - Pavlich Inc,1,full_time,65854.71,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWHVDR2JWYWg4UkdnbzZSemtBUUltUSIsImkiOiI1ODU2ODY2NTMxIn0.bzZClFfJjB_rtaE36Z6RZ-1XocqIYK7FXTE1IAPT1Oc,"CDL A and Class B Truck Drivers | High Earning Potential | Home Daily. Pavlich Inc is Seeking Local CDL-A Drivers | High Earning Potential! Hiring Class A and Class B drivers Job Details:  Competitive Pay - Pay Based on Commission Pay by the Load (NO 1099) - HIGH EARNING POTENTIAL!  HOME DAILY!  Late Model Manual & Automatic Peterbilts - Our equipment is kept in excellent condition!  Class A Drivers - Most locations can be home daily, regional or weekly.  Year Round Work  Training Available to …",65854.71,5856866531,Adzuna::API::Response::Job,Pavlich Inc,Adzuna::API::Response::Company,"['US', 'Missouri', 'Buchanan County', 'Saint Joseph']","Saint Joseph, Buchanan County",Adzuna::API::Response::Location,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,39.76637,-94.843862,
2026-08-26T09:56:42Z,https://www.adzuna.com/land/ad/5856866516?se=XuCGbVah8RGgo6RzkAQImQ&utm_medium=api&utm_source=abfa41a4&v=D55AAB1B1C86AD7CE3CEBBE774273D6B16F08F9D,CDL-A Company Driver - 2yrs EXP Required - Regional - Dry Van - $1.65k - $2.1k per week - Arka Express,0,full_time,85800.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg1Njg2NjUxNiIsInMiOiJYdUNHYlZhaDhSR2dvNlJ6a0FRSW1RIn0.DCE6O7gdosAiPH1gS_ZtUY4rvFG-1y2Afo7WZJF2-p0,CDL-A Regional OTR Truck Driver. Got at least 2 years of CDL-A Experience? Put it to work at Arka. Turn Up the Performance. Turn Up the Pay. Drivers Now Earning Up to $2100/Weekly! The American Dream is alive and well at Arka Express where your hard work and dedication to getting the job done right means earning more. We have built our CDL-A truck driving opportunities with the goal of helping professional over-the-road truck drivers earn industry leading pay on a merit-based pay system that re…,109200.0,5856866516,Adzuna::API::Response::Job,Arka Express,Adzuna::API::Response::Company,"['US', 'Pennsylvania', 'Dauphin County', 'West End']","West End, Dauphin County",Adzuna::API::Response::Location,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,40.25898,-76.86294,
2026-08-26T09:56:42Z,https://www.adzuna.com/land/ad/5856866518?se=XuCGbVah8RGgo6RzkAQImQ&utm_medium=api&utm_source=abfa41a4&v=7F6A4D64C938BBDB8A0B417471D4D053683255BB,Class A CDL Company Driver - 2yrs EXP Required - Regional - Dry Van - $1.65k - $2.1k per week - Arka Express,0,full_time,85800.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWHVDR2JWYWg4UkdnbzZSemtBUUltUSIsImkiOiI1ODU2ODY2NTE4In0.Uoh71AqWKqyNkLYy809Is0e6QM4d-s7SGfO09c5Kq6I,CDL-A Regional OTR Truck Driver. Got at least 2 years of CDL-A Experience? Put it to work at Arka. Turn Up the Performance. Turn Up the Pay. Drivers Now Earning Up to $2100/Weekly! The American Dream is alive and well at Arka Express where your hard work and dedication to getting the job done right means earning more. We have built our CDL-A truck driving opportunities with the goal of helping professional over-the-road truck drivers earn industry leading pay on a merit-based pay system that re…,109200.0,5856866518,Adzuna::API::Response::Job,Arka Express,Adzuna::API::Response::Company,"['US', 'Pennsylvania', 'Dauphin County', 'West End']","West End, Dauphin County",Adzuna::API::Response::Location,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,40.25898,-76.86294,
