adref,longitude,salary_max,__CLASS__,latitude,salary_is_predicted,salary_min,created,title,description,redirect_url,id,location.area,location.__CLASS__,location.display_name,company.display_name,company.__CLASS__,category.__CLASS__,category.tag,category.label
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc1MDgwODk2MiIsInMiOiIzaU96MFhaZjhSR2RsTm1MQ0w5QjFRIn0.QIdYehMoBjjQ8ndXphTaby0AyybPcNAd88WZ4zDXtw0,-89.95656,143000.0,Adzuna::API::Response::Job,35.07032,0,0.0,2026-06-03T13:56:20Z,"Travel Medical-Surgical/Telemetry RN - $2,750 per week","LanceSoft is seeking a travel nurse RN Med Surg / Telemetry for a travel nursing job in Memphis, Tennessee. Job Description & Requirements Specialty: Med Surg / Telemetry Discipline: RN Start Date: 06/29/2026 Duration: 13 weeks 48 hours per week Shift: 12 hours, days Employment Type: Travel Job Details: RN MS/Tele Memphis, TN Days shift available 12*4 13 week contract Requirements: Minimum 2-3 years of RN MS/Tele experience BLS,ACLS (By AHA) TN or Compact state RN License HCRR (HM) About LanceS…",https://www.adzuna.com/land/ad/5750808962?se=3iOz0XZf8RGdlNmLCL9B1Q&utm_medium=api&utm_source=abfa41a4&v=4AA631CA65A1816EE9B589075ADBC8CCE44BB356,5750808962,"['US', 'Tennessee', 'Shelby County', 'Cloverdale']",Adzuna::API::Response::Location,"Cloverdale, Shelby County",LanceSoft,Adzuna::API::Response::Company,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc1MDgwODk1MSIsInMiOiIzaU96MFhaZjhSR2RsTm1MQ0w5QjFRIn0.0lLr1uvDHm80ZDtYdYfHLw7SQLaYLtK-VVWWNk98FDk,-80.324287,128752.0,Adzuna::API::Response::Job,36.095314,0,0.0,2026-06-03T13:56:20Z,"Travel MedSurg/Telemetry Registered Nurse - $2,476 per week","Premier Medical Staffing Services is seeking a travel nurse RN Med Surg / Telemetry for a travel nursing job in Winston-Salem, North Carolina. Job Description & Requirements Specialty: Med Surg / Telemetry Discipline: RN Start Date: 06/29/2026 Duration: 13 weeks 48 hours per week Shift: 12 hours Employment Type: Travel Premier Medical Staffing Job ID 643046. Pay package is based on 12 hour shifts and 48 hours per week (subject to confirmation) with tax-free stipend amount to be determined. Post…",https://www.adzuna.com/land/ad/5750808951?se=3iOz0XZf8RGdlNmLCL9B1Q&utm_medium=api&utm_source=abfa41a4&v=EEB6101E3AAA1E111EF791F8AD32C7C7B499941E,5750808951,"['US', 'North Carolina', 'Forsyth County', 'Hanes']",Adzuna::API::Response::Location,"Hanes, Forsyth County",Premier Medical Staffing Services,Adzuna::API::Response::Company,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc1MDgwODk0OCIsInMiOiIzaU96MFhaZjhSR2RsTm1MQ0w5QjFRIn0.pXfgGh2pA7WL56lnHnxcfqvVfHwHsClW5FoIBy9btpo,-71.756093,108576.0,Adzuna::API::Response::Job,42.527481,0,0.0,2026-06-03T13:56:20Z,"Travel ER Registered Nurse - $2,088 per week","Uniti Med is seeking a travel nurse RN ED - Emergency Department for a travel nursing job in Leominster, Massachusetts. Job Description & Requirements Specialty: ED - Emergency Department Discipline: RN Start Date: 07/13/2026 Duration: 13 weeks 36 hours per week Shift: 12 hours, nights Employment Type: Travel Benefits: Day 1 Insurance Cigna medical, MetLife dental and vision insurance License reimbursement for new licenses needed for each assignment Discounts with hotels and rental cars A dedic…",https://www.adzuna.com/land/ad/5750808948?se=3iOz0XZf8RGdlNmLCL9B1Q&utm_medium=api&utm_source=abfa41a4&v=54F281E6CD40C514A9E189B7114395C9D47ACE0B,5750808948,"['US', 'Massachusetts', 'Worcester County', 'Leominster']",Adzuna::API::Response::Location,"Leominster, Worcester County",Uniti Med,Adzuna::API::Response::Company,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiM2lPejBYWmY4UkdkbE5tTENMOUIxUSIsImkiOiI1NzUwODA4OTYwIn0.WLDHKdAkOoAzRfeUQBB0LTq30fFTTMSGAn2ATdobrbA,-86.2843,108524.0,Adzuna::API::Response::Job,32.3544,0,0.0,2026-06-03T13:56:20Z,"Travel Hospice Registered Nurse - $2,087 per week","Healthcare Support is seeking a travel nurse RN Hospice for a travel nursing job in Montgomery, Alabama. Job Description & Requirements Specialty: Hospice Discipline: RN Start Date: 06/22/2026 Duration: 13 weeks 40 hours per week Shift: 8 hours Employment Type: Travel Healthcare Support Job ID 504633. Pay package is based on 8 hour shifts and 40 hours per week (subject to confirmation) with tax-free stipend amount to be determined. Posted job title: rn hospice About Healthcare Support Healthcar…",https://www.adzuna.com/land/ad/5750808960?se=3iOz0XZf8RGdlNmLCL9B1Q&utm_medium=api&utm_source=abfa41a4&v=6F21AFD004B0C8393646F44D2B7AFC887D22CCDD,5750808960,"['US', 'Alabama', 'Montgomery County', 'Montgomery']",Adzuna::API::Response::Location,"Montgomery, Montgomery County",Healthcare Support,Adzuna::API::Response::Company,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc1MDgwODk0OSIsInMiOiIzaU96MFhaZjhSR2RsTm1MQ0w5QjFRIn0.sw1vx6aTcRvUeH4HpnpQLtGf8m7aRbDK4EGtDnQSQ-k,-92.302776,105248.0,Adzuna::API::Response::Job,38.932251,0,0.0,2026-06-03T13:56:20Z,"Travel Medical-Surgical Registered Nurse - $2,024 per week","PRN Healthcare is seeking a travel nurse RN Med Surg for a travel nursing job in Columbia, Missouri. Job Description & Requirements Specialty: Med Surg Discipline: RN Start Date: 07/06/2026 Duration: 13 weeks 36 hours per week Shift: 12 hours, nights Employment Type: Travel PRN Healthcare Job ID 1543976. Pay package is based on 12 hour shifts and 36 hours per week (subject to confirmation) with tax-free stipend amount to be determined. Posted job title: M/S RN About PRN Healthcare Our story sta…",https://www.adzuna.com/land/ad/5750808949?se=3iOz0XZf8RGdlNmLCL9B1Q&utm_medium=api&utm_source=abfa41a4&v=9805642D91B87268A560C1C4C67B9D39FCC6E0D2,5750808949,"['US', 'Missouri', 'Boone County', 'Pierpont']",Adzuna::API::Response::Location,"Pierpont, Boone County",PRN Healthcare,Adzuna::API::Response::Company,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiM2lPejBYWmY4UkdkbE5tTENMOUIxUSIsImkiOiI1NzUwODA4OTU1In0.XSSFhD3TgTGKnwmRbDiL4-SfRWLd-Nmwf_K6EclyMs0,-118.348,135200.0,Adzuna::API::Response::Job,34.1869,0,0.0,2026-06-03T13:56:20Z,"Travel Operating Room Registered Nurse - $2,600 per week","Skyline Med Staff Nursing is seeking a travel nurse RN OR - Operating Room for a travel nursing job in Burbank, California. Job Description & Requirements Specialty: OR - Operating Room Discipline: RN Start Date: 06/22/2026 Duration: 13 weeks 40 hours per week Shift: 8 hours, days Employment Type: Travel Weekly amount stated in job postings is an estimate based on estimated hourly wage and potential stipends available for the location of the assignment. Pay package is calculated on bill rate at…",https://www.adzuna.com/land/ad/5750808955?se=3iOz0XZf8RGdlNmLCL9B1Q&utm_medium=api&utm_source=abfa41a4&v=41FDD6FC5F3F88BF0FFCF2B0190623A68671F8C1,5750808955,"['US', 'California', 'Los Angeles County', 'Magnolia Park']",Adzuna::API::Response::Location,"Magnolia Park, Los Angeles County",Skyline Med Staff Nursing,Adzuna::API::Response::Company,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiM2lPejBYWmY4UkdkbE5tTENMOUIxUSIsImkiOiI1NzUwODA4OTUyIn0.X-DnTAm9V4MpLghax6alZwLL3IezlGDQR9g2kE4-mHg,-75.21426,130104.0,Adzuna::API::Response::Job,43.12746,0,0.0,2026-06-03T13:56:20Z,"Travel RN Step Down (IMCU) - $2,502 per week","Nightingale Nurses is seeking a travel nurse RN Stepdown for a travel nursing job in Utica, New York. Job Description & Requirements Specialty: Stepdown Discipline: RN Start Date: 07/13/2026 Duration: 13 weeks 36 hours per week Shift: 12 hours, nights Employment Type: Travel About Nightingale Nurses the first name in travel nursing You may not realize it, but as an RN with real world hospital experience, you are legendary. To the lives you’ve helped save, the patients you’ve cared for, and to t…",https://www.adzuna.com/land/ad/5750808952?se=3iOz0XZf8RGdlNmLCL9B1Q&utm_medium=api&utm_source=abfa41a4&v=CCDC557A2BF3E704E83CF68ABC0DFB10222114A0,5750808952,"['US', 'New York', 'Oneida County', 'Deerfield']",Adzuna::API::Response::Location,"Deerfield, Oneida County",Nightingale Nurses,Adzuna::API::Response::Company,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc1MDgwODk1NiIsInMiOiIzaU96MFhaZjhSR2RsTm1MQ0w5QjFRIn0.sbgqZWl0o3muBfNGHk61T70kKvdvb-hvFkjRPwlfx9w,-94.70778,110344.0,Adzuna::API::Response::Job,38.90112,0,0.0,2026-06-03T13:56:20Z,"Travel PCU Registered Nurse - $2,122 per week","Stability Healthcare is seeking a travel nurse RN PCU - Progressive Care Unit for a travel nursing job in Overland Park, Kansas. Job Description & Requirements Specialty: PCU - Progressive Care Unit Discipline: RN Start Date: 07/06/2026 Duration: 13 weeks 36 hours per week Shift: 12 hours, nights Employment Type: Travel Stability Healthcare is looking for a Tele Step-Down RN contract position in Overland Park, KS. The PCU nurse is sometimes also called a step-down nurse and the PCU is also know…",https://www.adzuna.com/land/ad/5750808956?se=3iOz0XZf8RGdlNmLCL9B1Q&utm_medium=api&utm_source=abfa41a4&v=628A0BD919FE7087B356DA92A6FE437B8D9A4646,5750808956,"['US', 'Kansas', 'Johnson County', 'Quivira']",Adzuna::API::Response::Location,"Quivira, Johnson County",Stability Healthcare,Adzuna::API::Response::Company,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc1MDgwODk1MCIsInMiOiIzaU96MFhaZjhSR2RsTm1MQ0w5QjFRIn0.irPIOqEVMxe8VApwgrA32p9b2gZkNKRofJtgVXtW7Mc,-95.884034,129584.0,Adzuna::API::Response::Job,36.095485,0,0.0,2026-06-03T13:56:20Z,"Travel Electrophysiology Technician - $2,492 per week","Fusion Medical Staffing-Cath Lab is seeking a travel Electrophysiology Technician for a travel job in Tulsa, Oklahoma. Job Description & Requirements Specialty: Electrophysiology Technician Discipline: Allied Health Professional Start Date: 06/22/2026 Duration: 13 weeks 40 hours per week Shift: 8 hours, days Employment Type: Travel Travel EP Lab Tech Company: Fusion Medical Staffing Location: Facility in Tulsa, Oklahoma Job Details Fusion Medical Staffing is seeking a skilled Electrophysiology …",https://www.adzuna.com/land/ad/5750808950?se=3iOz0XZf8RGdlNmLCL9B1Q&utm_medium=api&utm_source=abfa41a4&v=56452CB4BF221D3AE1B986AD61727915368D4266,5750808950,"['US', 'Oklahoma', 'Tulsa County', 'Williams']",Adzuna::API::Response::Location,"Williams, Tulsa County",Fusion Medical Staffing-Cath Lab,Adzuna::API::Response::Company,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiM2lPejBYWmY4UkdkbE5tTENMOUIxUSIsImkiOiI1NzUwODA4OTQ3In0.FO56Pz2zQwi9iWXkLJIQRm7daOQe7lKaKloC-HGJ8PA,-94.5996,113100.0,Adzuna::API::Response::Job,39.1039,0,0.0,2026-06-03T13:56:20Z,"Travel Operating Room Registered Nurse - $2,175 per week","Focus Staff is seeking a travel nurse RN OR - Operating Room for a travel nursing job in Kansas City, Missouri. Job Description & Requirements Specialty: OR - Operating Room Discipline: RN Start Date: 07/06/2026 Duration: 26 weeks 36 hours per week Shift: 12 hours, nights Employment Type: Travel Focus Staff is seeking a Operating Room Nurse for a travel contract in Kansas City, MO. The ideal candidate will have at least 1 year of experience in a OR setting. Contract Length: 26 Weeks Start Date:…",https://www.adzuna.com/land/ad/5750808947?se=3iOz0XZf8RGdlNmLCL9B1Q&utm_medium=api&utm_source=abfa41a4&v=7CC72FD52D4D37C260C5568853EF67D463DC2EA6,5750808947,"['US', 'Missouri', 'Jackson County', 'Kansas City']",Adzuna::API::Response::Location,"Kansas City, Jackson County",Focus Staff,Adzuna::API::Response::Company,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc1MDgwODk1NyIsInMiOiIzaU96MFhaZjhSR2RsTm1MQ0w5QjFRIn0.6uaIFqoWZRDFcnFhxr9SpHePTSpHNv4hfG3ZWEu3ikM,-152.40064,96980.0,Adzuna::API::Response::Job,57.79784,0,0.0,2026-06-03T13:56:20Z,"Travel Labor and Delivery RN - $1,865 per week","Healthcare Support is seeking a travel nurse RN Labor and Delivery for a travel nursing job in Kodiak, Alaska. Job Description & Requirements Specialty: Labor and Delivery Discipline: RN Start Date: 07/06/2026 Duration: 13 weeks 36 hours per week Shift: 12 hours Employment Type: Travel Healthcare Support Job ID 505726. Pay package is based on 12 hour shifts and 36 hours per week (subject to confirmation) with tax-free stipend amount to be determined. Posted job title: rn labor & delivery (l&d) …",https://www.adzuna.com/land/ad/5750808957?se=3iOz0XZf8RGdlNmLCL9B1Q&utm_medium=api&utm_source=abfa41a4&v=088147352D8E7D1252C65028E6C5DA18B354C26D,5750808957,"['US', 'Alaska', 'Kodiak Island', 'Kodiak']",Adzuna::API::Response::Location,"Kodiak, Kodiak Island",Healthcare Support,Adzuna::API::Response::Company,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiM2lPejBYWmY4UkdkbE5tTENMOUIxUSIsImkiOiI1NzUwODA4OTUzIn0.T-vCb2P50I7WIAxKWGBSn8QxN0wIufwN8IpZ9RucHX8,-118.343021,128648.0,Adzuna::API::Response::Job,46.064581,0,0.0,2026-06-03T13:56:20Z,"Travel PACU Registered Nurse - $2,474 per week","PRN Healthcare is seeking a travel nurse RN PACU - Post Anesthesia Care for a travel nursing job in Walla Walla, Washington. Job Description & Requirements Specialty: PACU - Post Anesthesia Care Discipline: RN Start Date: 06/29/2026 Duration: 13 weeks 40 hours per week Shift: 8 hours, days Employment Type: Travel PRN Healthcare Job ID 1543968. Pay package is based on 8 hour shifts and 40 hours per week (subject to confirmation) with tax-free stipend amount to be determined. Posted job title: PA…",https://www.adzuna.com/land/ad/5750808953?se=3iOz0XZf8RGdlNmLCL9B1Q&utm_medium=api&utm_source=abfa41a4&v=2ACD9BD3A88F3881018E43A281EA55971B3E0BD3,5750808953,"['US', 'Washington', 'Walla Walla County', 'Walla Walla']",Adzuna::API::Response::Location,"Walla Walla, Walla Walla County",PRN Healthcare,Adzuna::API::Response::Company,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc1MDgwODk1OSIsInMiOiIzaU96MFhaZjhSR2RsTm1MQ0w5QjFRIn0.31w9B0QM8TIz0kv-4gXeMhAuAOEBUg8vJI4e1RVrzEY,-71.820142,130676.0,Adzuna::API::Response::Job,42.275816,0,0.0,2026-06-03T13:56:20Z,"Travel Mother-Baby RN - $2,513 per week","Supplemental Health Care is seeking a travel nurse RN Maternal - Newborn for a travel nursing job in Worcester, Massachusetts. Job Description & Requirements Specialty: Maternal - Newborn Discipline: RN Start Date: ASAP Duration: 13 weeks 36 hours per week Shift: 12 hours, nights Employment Type: Travel Job Description: Supplemental Health Care is connecting Mother And Baby Registered Nurses with top-tier hospital contracts in Worcester, Massachusetts. Travel or stay local, either way, we’ll gu…",https://www.adzuna.com/land/ad/5750808959?se=3iOz0XZf8RGdlNmLCL9B1Q&utm_medium=api&utm_source=abfa41a4&v=35B10A8E39735212955ABE0A8FE6B37A0FE11852,5750808959,"['US', 'Massachusetts', 'Worcester County', 'West Side']",Adzuna::API::Response::Location,"West Side, Worcester County",Supplemental Health Care,Adzuna::API::Response::Company,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiM2lPejBYWmY4UkdkbE5tTENMOUIxUSIsImkiOiI1NzUwODA4OTI0In0.ePnA9agGRASXCKiXkOAS3fzLIh0N76So2mHZWvZcIvc,-71.05,114920.0,Adzuna::API::Response::Job,42.34,0,0.0,2026-06-03T13:56:19Z,"Travel Electrophysiology PACU RN - $2,210 per week","CoreMedical Group is seeking a travel nurse RN PACU - Post Anesthesia Care for a travel nursing job in Boston, Massachusetts. Job Description & Requirements Specialty: PACU - Post Anesthesia Care Discipline: RN Start Date: 06/07/2026 Duration: 13 weeks 36 hours per week Shift: 12 hours Employment Type: Travel Client in MA seeking Registered Nurse: PACU for the following shift(s): Nights We are looking for a healthcare professional who is ready to provide exceptional patient care in this contrac…",https://www.adzuna.com/land/ad/5750808924?se=3iOz0XZf8RGdlNmLCL9B1Q&utm_medium=api&utm_source=abfa41a4&v=8E944502F64562A9B7300A54971A175C7D0752D0,5750808924,"['US', 'Massachusetts', 'Suffolk County', 'South Boston']",Adzuna::API::Response::Location,"South Boston, Suffolk County",CoreMedical Group,Adzuna::API::Response::Company,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc1MDgwODkyMSIsInMiOiIzaU96MFhaZjhSR2RsTm1MQ0w5QjFRIn0.C00BYCZ53CbPCb63HCzK41hGVopecLl5CkBo8taWOwo,-104.8377,114972.0,Adzuna::API::Response::Job,39.70062,0,0.0,2026-06-03T13:56:19Z,"Travel Medical-Surgical Oncology RN - $2,211 per week","PRN Healthcare is seeking a travel nurse RN Surgical Oncology for a travel nursing job in Aurora, Colorado. Job Description & Requirements Specialty: Surgical Oncology Discipline: RN Start Date: 06/22/2026 Duration: 13 weeks 36 hours per week Shift: 12 hours, nights Employment Type: Travel PRN Healthcare Job ID 1543955. Pay package is based on 12 hour shifts and 36 hours per week (subject to confirmation) with tax-free stipend amount to be determined. Posted job title: ONCOLOGY RN About PRN Hea…",https://www.adzuna.com/land/ad/5750808921?se=3iOz0XZf8RGdlNmLCL9B1Q&utm_medium=api&utm_source=abfa41a4&v=ED9BDFD821148EEFA3246608730239F100FA758C,5750808921,"['US', 'Colorado', 'Arapahoe County', 'Aurora']",Adzuna::API::Response::Location,"Aurora, Arapahoe County",PRN Healthcare,Adzuna::API::Response::Company,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc1MDgwODk0MCIsInMiOiIzaU96MFhaZjhSR2RsTm1MQ0w5QjFRIn0.hmEDOBocHaoeDjVl4lFQpW_ysNXSF0ez_Q3-rOh2J18,-71.3028,111748.0,Adzuna::API::Response::Job,41.93916,0,0.0,2026-06-03T13:56:19Z,"Travel Nurse RN - Oncology - $2,149 per week","TRS Healthcare is seeking a travel nurse RN Oncology for a travel nursing job in Attleboro, Massachusetts. Job Description & Requirements Specialty: Oncology Discipline: RN Start Date: 06/29/2026 Duration: 13 weeks 40 hours per week Shift: 8 hours, days Employment Type: Travel TRS Healthcare Job ID 1475039. Pay package is based on 8 hour shifts and 40 hours per week (subject to confirmation) with tax-free stipend amount to be determined. Posted job title: Oncology Registered Nurse About TRS Hea…",https://www.adzuna.com/land/ad/5750808940?se=3iOz0XZf8RGdlNmLCL9B1Q&utm_medium=api&utm_source=abfa41a4&v=1A947D8AB6E34341FD741E86E89A67FE87035790,5750808940,"['US', 'Massachusetts', 'Bristol County', 'Attleboro']",Adzuna::API::Response::Location,"Attleboro, Bristol County",TRS Healthcare,Adzuna::API::Response::Company,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc1MDgwODkyOCIsInMiOiIzaU96MFhaZjhSR2RsTm1MQ0w5QjFRIn0.wY6gRgFdklKL5PyWt-nbkdWXqbOc7Ki9ha6cGtozUEA,-76.815,113984.0,Adzuna::API::Response::Job,39.3768,0,0.0,2026-06-03T13:56:19Z,"Travel Operating Room Registered Nurse - $2,192 per week","GHR Healthcare is seeking a travel nurse RN OR - Operating Room for a travel nursing job in Randallstown, Maryland. Job Description & Requirements Specialty: OR - Operating Room Discipline: RN Start Date: 06/22/2026 Duration: 13 weeks 36 hours per week Shift: 12 hours Employment Type: Travel GHR Healthcare Job ID 78055602. Pay package is based on 12 hour shifts and 36 hours per week (subject to confirmation) with tax-free stipend amount to be determined. About GHR Healthcare For over 30 years, …",https://www.adzuna.com/land/ad/5750808928?se=3iOz0XZf8RGdlNmLCL9B1Q&utm_medium=api&utm_source=abfa41a4&v=1FDB076A546FB01B4251FA4BEC2938D3A0FCD628,5750808928,"['US', 'Maryland', 'Baltimore County', 'Mcdonogh Run']",Adzuna::API::Response::Location,"Mcdonogh Run, Baltimore County",GHR Healthcare,Adzuna::API::Response::Company,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiM2lPejBYWmY4UkdkbE5tTENMOUIxUSIsImkiOiI1NzUwODA4OTMyIn0.nE3jd4p-CvZ7LddTngCLAdtmeNRy6ZSnmrmJIXZ5TP8,-90.2688,107952.0,Adzuna::API::Response::Job,38.6336,0,0.0,2026-06-03T13:56:19Z,"Travel Nurse RN - CVICU - $2,076 per week","Fusion Medical Staffing-Nursing is seeking a travel nurse RN CVICU for a travel nursing job in Saint Louis, Missouri. Job Description & Requirements Specialty: CVICU Discipline: RN Start Date: 07/06/2026 Duration: 16 weeks 36 hours per week Shift: 12 hours, nights Employment Type: Travel Travel CVICU RN Company: Fusion Medical Staffing Location: Facility in St. Louis, Missouri Job Details Fusion Medical Staffing is seeking a CVICU RN for a 16-week travel assignment in St. Louis, Missouri. As a …",https://www.adzuna.com/land/ad/5750808932?se=3iOz0XZf8RGdlNmLCL9B1Q&utm_medium=api&utm_source=abfa41a4&v=17D92A876BEB4CC75C622D94596CBEE2D12FD03B,5750808932,"['US', 'Missouri', 'Saint Louis County', 'Manchester']",Adzuna::API::Response::Location,"Manchester, Saint Louis County",Fusion Medical Staffing-Nursing,Adzuna::API::Response::Company,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc1MDgwODkyMiIsInMiOiIzaU96MFhaZjhSR2RsTm1MQ0w5QjFRIn0.zeXbeUjWJ8dTmcoxapCBEhQv68PBrgSzZRouKDdcLJw,-81.964391,90532.0,Adzuna::API::Response::Job,33.457703,0,0.0,2026-06-03T13:56:19Z,"Travel Nurse RN - Med Surg - $1,741 per week","TRS Healthcare is seeking a travel nurse RN Med Surg for a travel nursing job in Augusta, Georgia. Job Description & Requirements Specialty: Med Surg Discipline: RN Start Date: 06/22/2026 Duration: 12 weeks 36 hours per week Shift: 12 hours, nights Employment Type: Travel TRS Healthcare Job ID 1475041. Pay package is based on 12 hour shifts and 36 hours per week (subject to confirmation) with tax-free stipend amount to be determined. Posted job title: Medical Surgical Registered Nurse About TRS…",https://www.adzuna.com/land/ad/5750808922?se=3iOz0XZf8RGdlNmLCL9B1Q&utm_medium=api&utm_source=abfa41a4&v=C5221F6F819D546EF8FA536E8C37A468A06D9606,5750808922,"['US', 'Georgia', 'Richmond County', 'Augusta']",Adzuna::API::Response::Location,"Augusta, Richmond County",TRS Healthcare,Adzuna::API::Response::Company,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc1MDgwODk0NCIsInMiOiIzaU96MFhaZjhSR2RsTm1MQ0w5QjFRIn0.WpethX-2nC8FpkYosdl7QMXYh3MTCzTbeZCiGyJLPtg,-92.302776,109720.0,Adzuna::API::Response::Job,38.932251,0,0.0,2026-06-03T13:56:19Z,"Travel Nurse RN - Med Surg - $2,110 per week","ALOIS Healthcare is seeking a travel nurse RN Med Surg for a travel nursing job in Columbia, Missouri. Job Description & Requirements Specialty: Med Surg Discipline: RN Start Date: 07/06/2026 Duration: 13 weeks 36 hours per week Shift: 12 hours, days Employment Type: Travel Assessing, planning, implementing, and evaluating patient care plans in consultation with healthcare professionals. Evaluating medical information, as well as providing direct and individualized bedside nursing care to pre a…",https://www.adzuna.com/land/ad/5750808944?se=3iOz0XZf8RGdlNmLCL9B1Q&utm_medium=api&utm_source=abfa41a4&v=C28690F1AA4372A56732557BACC881632BA74686,5750808944,"['US', 'Missouri', 'Boone County', 'Pierpont']",Adzuna::API::Response::Location,"Pierpont, Boone County",ALOIS Healthcare,Adzuna::API::Response::Company,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiM2lPejBYWmY4UkdkbE5tTENMOUIxUSIsImkiOiI1NzUwODA4OTI5In0.Daed03hLfp64CImzzjH96ElwiRySzVkwxDfwc-TBqrY,-80.331821,103792.0,Adzuna::API::Response::Job,39.280394,0,0.0,2026-06-03T13:56:19Z,"Travel Behavioral Health Registered Nurse - $1,996 per week","CrossMed is seeking a travel nurse RN Behavioral Health for a travel nursing job in Clarksburg, West Virginia. Job Description & Requirements Specialty: Behavioral Health Discipline: RN Start Date: 06/29/2026 Duration: 13 weeks 36 hours per week Shift: 12 hours, nights Employment Type: Travel CrossMed Job ID 78055034. Pay package is based on 12 hour shifts and 36 hours per week (subject to confirmation) with tax-free stipend amount to be determined. Posted job title: Registered Nurse - Behavior…",https://www.adzuna.com/land/ad/5750808929?se=3iOz0XZf8RGdlNmLCL9B1Q&utm_medium=api&utm_source=abfa41a4&v=5D5A605EEACF0EC8E41DCE59C89CD9388F2ED287,5750808929,"['US', 'West Virginia', 'Harrison County', 'Laurel Park']",Adzuna::API::Response::Location,"Laurel Park, Harrison County",CrossMed,Adzuna::API::Response::Company,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiM2lPejBYWmY4UkdkbE5tTENMOUIxUSIsImkiOiI1NzUwODA4OTQzIn0.f2Izx9J-XubxE0AeQ2Ym9wLvvN_qHeiBtmiqv11sOOA,-95.870147,84812.0,Adzuna::API::Response::Job,32.178407,0,0.0,2026-06-03T13:56:19Z,"Travel ICU Registered Nurse - $1,631 per week","Stability Healthcare is seeking a travel nurse RN ICU - Intensive Care Unit for a travel nursing job in Athens, Texas. Job Description & Requirements Specialty: ICU - Intensive Care Unit Discipline: RN Start Date: 06/29/2026 Duration: 10 weeks 36 hours per week Shift: 12 hours, days Employment Type: Travel Stability Healthcare is looking for a ICU RN contract position in Athens, TX. Intensive Care Unit (ICU) Nurses treat acutely ill patients with life-threatening conditions, in settings requiri…",https://www.adzuna.com/land/ad/5750808943?se=3iOz0XZf8RGdlNmLCL9B1Q&utm_medium=api&utm_source=abfa41a4&v=98EA6FF8C925D5AFEA4F61AFD5F9FF8BCE1EDBA3,5750808943,"['US', 'Texas', 'Henderson County', 'Athens']",Adzuna::API::Response::Location,"Athens, Henderson County",Stability Healthcare,Adzuna::API::Response::Company,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs
