salary_min,longitude,created,salary_max,salary_is_predicted,__CLASS__,redirect_url,description,title,latitude,adref,id,location.area,location.__CLASS__,location.display_name,company.display_name,company.__CLASS__,category.tag,category.__CLASS__,category.label,contract_time,contract_type
0.0,-122.921507,2026-06-15T13:47:19Z,78000.0,0,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5764523362?se=kkhGA-Ro8RGdcKmg89akZw&utm_medium=api&utm_source=abfa41a4&v=367D25145D473C05DAAB72FA76627D212E443A8A,"CDL-A OTR TRUCK DRIVERS: 52 - 56 CPM (based on experience). Solo OTR Drivers: Average 2,000 Miles Per Week $2,000 Sign On Bonus 100% No Touch Freight Consistent, planned schedule Predictable home time you can count on Paid Vacation Performance Bonuses Top 20% of our OTR Drivers earn $1,500 Weekly Run 28 days out, get 5 days home. It’s the balance experienced drivers want—strong miles and real time off. Team Drivers: $5,000 Sign-On Bonus/split with an average of 5,000 miles per week! $0.72 - $0.…",CDL-A Company Driver - 1-5mo EXP Required - OTR - Dry Van - $1.5k per week - U.S. Xpress - OTR,42.386002,eyJhbGciOiJIUzI1NiJ9.eyJzIjoia2toR0EtUm84UkdkY0ttZzg5YWtadyIsImkiOiI1NzY0NTIzMzYyIn0.FBvQi_kB7IdjCODhstOqDwo6WDpa7II4qko6Nz_Rf8o,5764523362,"['US', 'Oregon', 'Jackson County', 'Central Point']",Adzuna::API::Response::Location,"Central Point, Jackson County",U.S. Xpress - OTR,Adzuna::API::Response::Company,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,full_time,
0.0,-117.37708,2026-06-15T13:47:19Z,78000.0,0,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5764523349?se=kkhGA-Ro8RGdcKmg89akZw&utm_medium=api&utm_source=abfa41a4&v=3677B4C0627BE691554CE09B9FDB6139A782CA01,"CDL-A OTR TRUCK DRIVERS: 52 - 56 CPM (based on experience). Solo OTR Drivers: Average 2,000 Miles Per Week $2,000 Sign On Bonus 100% No Touch Freight Consistent, planned schedule Predictable home time you can count on Paid Vacation Performance Bonuses Top 20% of our OTR Drivers earn $1,500 Weekly Run 28 days out, get 5 days home. It’s the balance experienced drivers want—strong miles and real time off. Team Drivers: $5,000 Sign-On Bonus/split with an average of 5,000 miles per week! $0.72 - $0.…",CDL-A Company Driver - 1-5mo EXP Required - OTR - Dry Van - $1.5k per week - U.S. Xpress - OTR,41.004659,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc2NDUyMzM0OSIsInMiOiJra2hHQS1SbzhSR2RjS21nODlha1p3In0.Q6DkT1jPUTphiWKS5jnJ9KrNwnPzKxcx8sBrTBPXRIU,5764523349,"['US', 'Nevada', 'Humboldt County', 'Golconda']",Adzuna::API::Response::Location,"Golconda, Humboldt County",U.S. Xpress - OTR,Adzuna::API::Response::Company,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,full_time,
0.0,-106.620955,2026-06-15T13:47:19Z,78000.0,0,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5764523330?se=kkhGA-Ro8RGdcKmg89akZw&utm_medium=api&utm_source=abfa41a4&v=E5D6F7ED72B55B374F3D20D0D2D90A87DA15C43D,"CDL-A OTR TRUCK DRIVERS: 52 - 56 CPM (based on experience). Solo OTR Drivers: Average 2,000 Miles Per Week $2,000 Sign On Bonus 100% No Touch Freight Consistent, planned schedule Predictable home time you can count on Paid Vacation Performance Bonuses Top 20% of our OTR Drivers earn $1,500 Weekly Run 28 days out, get 5 days home. It’s the balance experienced drivers want—strong miles and real time off. Team Drivers: $5,000 Sign-On Bonus/split with an average of 5,000 miles per week! $0.72 - $0.…",Truck Driver Company - 1-5mo EXP Required - OTR - Dry Van - $1.5k per week - U.S. Xpress - OTR,35.23344,eyJhbGciOiJIUzI1NiJ9.eyJzIjoia2toR0EtUm84UkdkY0ttZzg5YWtadyIsImkiOiI1NzY0NTIzMzMwIn0.1TIOnjOAkwM93YMFK8GAbmn2VXrdjFokkWbgDwHLgzE,5764523330,"['US', 'New Mexico', 'Sandoval County', 'Corrales']",Adzuna::API::Response::Location,"Corrales, Sandoval County",U.S. Xpress - OTR,Adzuna::API::Response::Company,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,full_time,
0.0,-106.79382,2026-06-15T13:47:19Z,78000.0,0,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5764523319?se=0hUfBORo8RGdcKmg89akZw&utm_medium=api&utm_source=abfa41a4&v=A12EE7B59B562EE98ED41805BE37E3345B403DDD,"CDL-A OTR TRUCK DRIVERS: 52 - 56 CPM (based on experience). Solo OTR Drivers: Average 2,000 Miles Per Week $2,000 Sign On Bonus 100% No Touch Freight Consistent, planned schedule Predictable home time you can count on Paid Vacation Performance Bonuses Top 20% of our OTR Drivers earn $1,500 Weekly Run 28 days out, get 5 days home. It’s the balance experienced drivers want—strong miles and real time off. Team Drivers: $5,000 Sign-On Bonus/split with an average of 5,000 miles per week! $0.72 - $0.…",CDL-A Company Driver - 1-5mo EXP Required - OTR - Dry Van - $1.5k per week - U.S. Xpress - OTR,34.00632,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc2NDUyMzMxOSIsInMiOiIwaFVmQk9SbzhSR2RjS21nODlha1p3In0.cJyiEip9-pS_yjBjqceuCp8UENDKYj4-y80cE6zp_kE,5764523319,"['US', 'New Mexico', 'Socorro County', 'Luis Lopez']",Adzuna::API::Response::Location,"Luis Lopez, Socorro County",U.S. Xpress - OTR,Adzuna::API::Response::Company,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,full_time,
0.0,-106.79382,2026-06-15T13:47:19Z,78000.0,0,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5764523326?se=0hUfBORo8RGdcKmg89akZw&utm_medium=api&utm_source=abfa41a4&v=FA13A4FAA4F1B133E401CAA03B0B352BCFB78304,"CDL-A OTR TRUCK DRIVERS: 52 - 56 CPM (based on experience). Solo OTR Drivers: Average 2,000 Miles Per Week $2,000 Sign On Bonus 100% No Touch Freight Consistent, planned schedule Predictable home time you can count on Paid Vacation Performance Bonuses Top 20% of our OTR Drivers earn $1,500 Weekly Run 28 days out, get 5 days home. It’s the balance experienced drivers want—strong miles and real time off. Team Drivers: $5,000 Sign-On Bonus/split with an average of 5,000 miles per week! $0.72 - $0.…",Class A CDL Company Driver - 1-5mo EXP Required - OTR - Dry Van - $1.5k per week - U.S. Xpress - OTR,34.00632,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMGhVZkJPUm84UkdkY0ttZzg5YWtadyIsImkiOiI1NzY0NTIzMzI2In0.Y8ynyxsgMohbGHzhpq-IwCU40BR9SMSMoAjimz9p9Pg,5764523326,"['US', 'New Mexico', 'Socorro County', 'Luis Lopez']",Adzuna::API::Response::Location,"Luis Lopez, Socorro County",U.S. Xpress - OTR,Adzuna::API::Response::Company,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,full_time,
0.0,-114.957237,2026-06-15T13:47:19Z,78000.0,0,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5764523343?se=0hUfBORo8RGdcKmg89akZw&utm_medium=api&utm_source=abfa41a4&v=4E5E5C7705EE7D422C0DAE8305B1620F4955A1A3,"CDL-A OTR TRUCK DRIVERS: 52 - 56 CPM (based on experience). Solo OTR Drivers: Average 2,000 Miles Per Week $2,000 Sign On Bonus 100% No Touch Freight Consistent, planned schedule Predictable home time you can count on Paid Vacation Performance Bonuses Top 20% of our OTR Drivers earn $1,500 Weekly Run 28 days out, get 5 days home. It’s the balance experienced drivers want—strong miles and real time off. Team Drivers: $5,000 Sign-On Bonus/split with an average of 5,000 miles per week! $0.72 - $0.…",Class A CDL Company Driver - 1-5mo EXP Required - OTR - Dry Van - $1.5k per week - U.S. Xpress - OTR,41.11555,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc2NDUyMzM0MyIsInMiOiIwaFVmQk9SbzhSR2RjS21nODlha1p3In0.hAJBjK0ZWcLixApsutNtYDqqPIT8rgr6U_9cXc0lqX8,5764523343,"['US', 'Nevada', 'Elko County', 'Wells']",Adzuna::API::Response::Location,"Wells, Elko County",U.S. Xpress - OTR,Adzuna::API::Response::Company,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,full_time,
0.0,-106.27968,2026-06-15T13:47:19Z,78000.0,0,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5764523336?se=0hUfBORo8RGdcKmg89akZw&utm_medium=api&utm_source=abfa41a4&v=FB7DDDD08A716C62D6295705C37CC0EE118054F3,"CDL-A OTR TRUCK DRIVERS: 52 - 56 CPM (based on experience). Solo OTR Drivers: Average 2,000 Miles Per Week $2,000 Sign On Bonus 100% No Touch Freight Consistent, planned schedule Predictable home time you can count on Paid Vacation Performance Bonuses Top 20% of our OTR Drivers earn $1,500 Weekly Run 28 days out, get 5 days home. It’s the balance experienced drivers want—strong miles and real time off. Team Drivers: $5,000 Sign-On Bonus/split with an average of 5,000 miles per week! $0.72 - $0.…",Class A CDL Company Driver - 1-5mo EXP Required - OTR - Dry Van - $1.5k per week - U.S. Xpress - OTR,35.01576,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc2NDUyMzMzNiIsInMiOiIwaFVmQk9SbzhSR2RjS21nODlha1p3In0.7HwPC8XriCcTjNxWw4Iuu_9_iJG4ZNY-1BgzRBpXD3k,5764523336,"['US', 'New Mexico', 'Bernalillo County', 'Escobosa']",Adzuna::API::Response::Location,"Escobosa, Bernalillo County",U.S. Xpress - OTR,Adzuna::API::Response::Company,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,full_time,
0.0,-117.946596,2026-06-15T13:47:19Z,78000.0,0,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5764523351?se=0hUfBORo8RGdcKmg89akZw&utm_medium=api&utm_source=abfa41a4&v=1B4BE89568085D459C517B747F78AAE67E554783,"CDL-A OTR TRUCK DRIVERS: 52 - 56 CPM (based on experience). Solo OTR Drivers: Average 2,000 Miles Per Week $2,000 Sign On Bonus 100% No Touch Freight Consistent, planned schedule Predictable home time you can count on Paid Vacation Performance Bonuses Top 20% of our OTR Drivers earn $1,500 Weekly Run 28 days out, get 5 days home. It’s the balance experienced drivers want—strong miles and real time off. Team Drivers: $5,000 Sign-On Bonus/split with an average of 5,000 miles per week! $0.72 - $0.…",CDL-A Company Driver - 1-5mo EXP Required - OTR - Dry Van - $1.5k per week - U.S. Xpress - OTR,41.641729,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMGhVZkJPUm84UkdkY0ttZzg5YWtadyIsImkiOiI1NzY0NTIzMzUxIn0.XYFsvM3nGUwQ5hxkEBETmXJ7ZZenZZFC-1vf_kEbikM,5764523351,"['US', 'Nevada', 'Humboldt County', 'Orovada']",Adzuna::API::Response::Location,"Orovada, Humboldt County",U.S. Xpress - OTR,Adzuna::API::Response::Company,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,full_time,
0.0,-115.432252,2026-06-15T13:47:19Z,78000.0,0,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5764523344?se=0hUfBORo8RGdcKmg89akZw&utm_medium=api&utm_source=abfa41a4&v=8D97FF492D8A5D0BA45C327B6B5009C6F118906B,"CDL-A OTR TRUCK DRIVERS: 52 - 56 CPM (based on experience). Solo OTR Drivers: Average 2,000 Miles Per Week $2,000 Sign On Bonus 100% No Touch Freight Consistent, planned schedule Predictable home time you can count on Paid Vacation Performance Bonuses Top 20% of our OTR Drivers earn $1,500 Weekly Run 28 days out, get 5 days home. It’s the balance experienced drivers want—strong miles and real time off. Team Drivers: $5,000 Sign-On Bonus/split with an average of 5,000 miles per week! $0.72 - $0.…",Class A CDL Company Driver - 1-5mo EXP Required - OTR - Dry Van - $1.5k per week - U.S. Xpress - OTR,40.749782,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc2NDUyMzM0NCIsInMiOiIwaFVmQk9SbzhSR2RjS21nODlha1p3In0.i3ilooUpN0yRtNtRla5Z4y20XDRXCNQjlIMy7r2lBU8,5764523344,"['US', 'Nevada', 'Elko County', 'Spring Creek']",Adzuna::API::Response::Location,"Spring Creek, Elko County",U.S. Xpress - OTR,Adzuna::API::Response::Company,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,full_time,
0.0,-115.614995,2026-06-15T13:47:19Z,78000.0,0,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5764523333?se=0hUfBORo8RGdcKmg89akZw&utm_medium=api&utm_source=abfa41a4&v=8AEF79C67115A758DB0A2755CCFF6B983D4252A1,"CDL-A OTR TRUCK DRIVERS: 52 - 56 CPM (based on experience). Solo OTR Drivers: Average 2,000 Miles Per Week $2,000 Sign On Bonus 100% No Touch Freight Consistent, planned schedule Predictable home time you can count on Paid Vacation Performance Bonuses Top 20% of our OTR Drivers earn $1,500 Weekly Run 28 days out, get 5 days home. It’s the balance experienced drivers want—strong miles and real time off. Team Drivers: $5,000 Sign-On Bonus/split with an average of 5,000 miles per week! $0.72 - $0.…",CDL-A Company Driver - 1-5mo EXP Required - OTR - Dry Van - $1.5k per week - U.S. Xpress - OTR,40.745274,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc2NDUyMzMzMyIsInMiOiIwaFVmQk9SbzhSR2RjS21nODlha1p3In0.Huyu8WKwbS-Lb-Js05FN2n85XZcI2d43j-DD8m56Leg,5764523333,"['US', 'Nevada', 'Elko County', 'Spring Creek']",Adzuna::API::Response::Location,"Spring Creek, Elko County",U.S. Xpress - OTR,Adzuna::API::Response::Company,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,full_time,
0.0,-110.641069,2026-06-15T13:47:19Z,78000.0,0,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5764523304?se=0hUfBORo8RGdcKmg89akZw&utm_medium=api&utm_source=abfa41a4&v=B9F0ECAA6FA5BBF99A1EB6BD6573485B68936B9B,"CDL-A OTR TRUCK DRIVERS: 52 - 56 CPM (based on experience). Solo OTR Drivers: Average 2,000 Miles Per Week $2,000 Sign On Bonus 100% No Touch Freight Consistent, planned schedule Predictable home time you can count on Paid Vacation Performance Bonuses Top 20% of our OTR Drivers earn $1,500 Weekly Run 28 days out, get 5 days home. It’s the balance experienced drivers want—strong miles and real time off. Team Drivers: $5,000 Sign-On Bonus/split with an average of 5,000 miles per week! $0.72 - $0.…",CDL-A Company Driver - 1-5mo EXP Required - OTR - Dry Van - $1.5k per week - U.S. Xpress - OTR,35.125374,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMGhVZkJPUm84UkdkY0ttZzg5YWtadyIsImkiOiI1NzY0NTIzMzA0In0.f2760u_nRi_6UA7JQOc0GzZNb8UP3jjtiRtobPnaSE0,5764523304,"['US', 'Arizona', 'Navajo County', 'Winslow']",Adzuna::API::Response::Location,"Winslow, Navajo County",U.S. Xpress - OTR,Adzuna::API::Response::Company,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,full_time,
0.0,-107.835356,2026-06-15T13:47:19Z,78000.0,0,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5764523315?se=0hUfBORo8RGdcKmg89akZw&utm_medium=api&utm_source=abfa41a4&v=71F40AC1C07E7B193DE2A001E6072475AC874F87,"CDL-A OTR TRUCK DRIVERS: 52 - 56 CPM (based on experience). Solo OTR Drivers: Average 2,000 Miles Per Week $2,000 Sign On Bonus 100% No Touch Freight Consistent, planned schedule Predictable home time you can count on Paid Vacation Performance Bonuses Top 20% of our OTR Drivers earn $1,500 Weekly Run 28 days out, get 5 days home. It’s the balance experienced drivers want—strong miles and real time off. Team Drivers: $5,000 Sign-On Bonus/split with an average of 5,000 miles per week! $0.72 - $0.…",Truck Driver Company - 1-5mo EXP Required - OTR - Dry Van - $1.5k per week - U.S. Xpress - OTR,35.167263,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMGhVZkJPUm84UkdkY0ttZzg5YWtadyIsImkiOiI1NzY0NTIzMzE1In0.9BH32vMefEc2JjbslfaByQkkdBVFJBptJ5a_U0qsMZ0,5764523315,"['US', 'New Mexico', 'Cibola County', 'Grants']",Adzuna::API::Response::Location,"Grants, Cibola County",U.S. Xpress - OTR,Adzuna::API::Response::Company,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,full_time,
0.0,-115.614995,2026-06-15T13:47:19Z,78000.0,0,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5764523337?se=0hUfBORo8RGdcKmg89akZw&utm_medium=api&utm_source=abfa41a4&v=74891E86BFE8D8B3163F09526BAEFA8BC0DE53C0,"CDL-A OTR TRUCK DRIVERS: 52 - 56 CPM (based on experience). Solo OTR Drivers: Average 2,000 Miles Per Week $2,000 Sign On Bonus 100% No Touch Freight Consistent, planned schedule Predictable home time you can count on Paid Vacation Performance Bonuses Top 20% of our OTR Drivers earn $1,500 Weekly Run 28 days out, get 5 days home. It’s the balance experienced drivers want—strong miles and real time off. Team Drivers: $5,000 Sign-On Bonus/split with an average of 5,000 miles per week! $0.72 - $0.…",Truck Driver Company - 1-5mo EXP Required - OTR - Dry Van - $1.5k per week - U.S. Xpress - OTR,40.745274,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc2NDUyMzMzNyIsInMiOiIwaFVmQk9SbzhSR2RjS21nODlha1p3In0.8M45UnVJFiC_noNvXH-Pj16kQCd_RWyLRUs1dcw4OeY,5764523337,"['US', 'Nevada', 'Elko County', 'Spring Creek']",Adzuna::API::Response::Location,"Spring Creek, Elko County",U.S. Xpress - OTR,Adzuna::API::Response::Company,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,full_time,
0.0,-106.620955,2026-06-15T13:47:19Z,78000.0,0,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5764523328?se=0hUfBORo8RGdcKmg89akZw&utm_medium=api&utm_source=abfa41a4&v=CEC98FC2D3D92B91BA3DB990B68C6156E84EC955,"CDL-A OTR TRUCK DRIVERS: 52 - 56 CPM (based on experience). Solo OTR Drivers: Average 2,000 Miles Per Week $2,000 Sign On Bonus 100% No Touch Freight Consistent, planned schedule Predictable home time you can count on Paid Vacation Performance Bonuses Top 20% of our OTR Drivers earn $1,500 Weekly Run 28 days out, get 5 days home. It’s the balance experienced drivers want—strong miles and real time off. Team Drivers: $5,000 Sign-On Bonus/split with an average of 5,000 miles per week! $0.72 - $0.…",Class A CDL Company Driver - 1-5mo EXP Required - OTR - Dry Van - $1.5k per week - U.S. Xpress - OTR,35.23344,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMGhVZkJPUm84UkdkY0ttZzg5YWtadyIsImkiOiI1NzY0NTIzMzI4In0.XXOzrxaDlhYlxy81CEH5Zsramm53wdV_eY1VobK9eVU,5764523328,"['US', 'New Mexico', 'Sandoval County', 'Corrales']",Adzuna::API::Response::Location,"Corrales, Sandoval County",U.S. Xpress - OTR,Adzuna::API::Response::Company,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,full_time,
0.0,-114.4833,2026-06-15T13:47:19Z,78000.0,0,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5764523295?se=0hUfBORo8RGdcKmg89akZw&utm_medium=api&utm_source=abfa41a4&v=BF71FF49AD98EEBB51E03EDA4425640886059884,"CDL-A OTR TRUCK DRIVERS: 52 - 56 CPM (based on experience). Solo OTR Drivers: Average 2,000 Miles Per Week $2,000 Sign On Bonus 100% No Touch Freight Consistent, planned schedule Predictable home time you can count on Paid Vacation Performance Bonuses Top 20% of our OTR Drivers earn $1,500 Weekly Run 28 days out, get 5 days home. It’s the balance experienced drivers want—strong miles and real time off. Team Drivers: $5,000 Sign-On Bonus/split with an average of 5,000 miles per week! $0.72 - $0.…",Class A CDL Company Driver - 1-5mo EXP Required - OTR - Dry Van - $1.5k per week - U.S. Xpress - OTR,36.59658,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMGhVZkJPUm84UkdkY0ttZzg5YWtadyIsImkiOiI1NzY0NTIzMjk1In0.sFdghRLYyvbV7UqxDLE1adglIBD5P5BPytgzd1pp4K8,5764523295,"['US', 'Nevada', 'Clark County', 'Moapa Valley']",Adzuna::API::Response::Location,"Moapa Valley, Clark County",U.S. Xpress - OTR,Adzuna::API::Response::Company,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,full_time,
0.0,-111.645277,2026-06-15T13:47:19Z,78000.0,0,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5764523286?se=0hUfBORo8RGdcKmg89akZw&utm_medium=api&utm_source=abfa41a4&v=4545FB01AB603D361D9DE49002A8DF5F3AE1DE44,"CDL-A OTR TRUCK DRIVERS: 52 - 56 CPM (based on experience). Solo OTR Drivers: Average 2,000 Miles Per Week $2,000 Sign On Bonus 100% No Touch Freight Consistent, planned schedule Predictable home time you can count on Paid Vacation Performance Bonuses Top 20% of our OTR Drivers earn $1,500 Weekly Run 28 days out, get 5 days home. It’s the balance experienced drivers want—strong miles and real time off. Team Drivers: $5,000 Sign-On Bonus/split with an average of 5,000 miles per week! $0.72 - $0.…",Truck Driver Company - 1-5mo EXP Required - OTR - Dry Van - $1.5k per week - U.S. Xpress - OTR,33.44104,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc2NDUyMzI4NiIsInMiOiIwaFVmQk9SbzhSR2RjS21nODlha1p3In0._TqpKGH3dShNrJDu9z_n4b0k6Pnmg95ZxqWyAVn0DV8,5764523286,"['US', 'Arizona', 'Pinal County', 'Apache Junction']",Adzuna::API::Response::Location,"Apache Junction, Pinal County",U.S. Xpress - OTR,Adzuna::API::Response::Company,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,full_time,
0.0,-116.105977,2026-06-15T13:47:19Z,78000.0,0,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5764523339?se=0hUfBORo8RGdcKmg89akZw&utm_medium=api&utm_source=abfa41a4&v=38C1303729298B57F3AA2E519B4B82B33D54ED3D,"CDL-A OTR TRUCK DRIVERS: 52 - 56 CPM (based on experience). Solo OTR Drivers: Average 2,000 Miles Per Week $2,000 Sign On Bonus 100% No Touch Freight Consistent, planned schedule Predictable home time you can count on Paid Vacation Performance Bonuses Top 20% of our OTR Drivers earn $1,500 Weekly Run 28 days out, get 5 days home. It’s the balance experienced drivers want—strong miles and real time off. Team Drivers: $5,000 Sign-On Bonus/split with an average of 5,000 miles per week! $0.72 - $0.…",CDL-A Company Driver - 1-5mo EXP Required - OTR - Dry Van - $1.5k per week - U.S. Xpress - OTR,40.715728,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc2NDUyMzMzOSIsInMiOiIwaFVmQk9SbzhSR2RjS21nODlha1p3In0.wBsE1mCvYwartOQnZGQDoE7d1stWYqSBBzKpKx5QhH8,5764523339,"['US', 'Nevada', 'Elko County', 'Carlin']",Adzuna::API::Response::Location,"Carlin, Elko County",U.S. Xpress - OTR,Adzuna::API::Response::Company,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,full_time,
0.0,-123.348321,2026-06-15T13:47:19Z,78000.0,0,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5764523364?se=0hUfBORo8RGdcKmg89akZw&utm_medium=api&utm_source=abfa41a4&v=B018E5390795314A46DB334A33D929EAA16C91D4,"CDL-A OTR TRUCK DRIVERS: 52 - 56 CPM (based on experience). Solo OTR Drivers: Average 2,000 Miles Per Week $2,000 Sign On Bonus 100% No Touch Freight Consistent, planned schedule Predictable home time you can count on Paid Vacation Performance Bonuses Top 20% of our OTR Drivers earn $1,500 Weekly Run 28 days out, get 5 days home. It’s the balance experienced drivers want—strong miles and real time off. Team Drivers: $5,000 Sign-On Bonus/split with an average of 5,000 miles per week! $0.72 - $0.…",Truck Driver Company - 1-5mo EXP Required - OTR - Dry Van - $1.5k per week - U.S. Xpress - OTR,42.4663,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc2NDUyMzM2NCIsInMiOiIwaFVmQk9SbzhSR2RjS21nODlha1p3In0.YgN-ywZUmVOfzAg8CuZP9N3Bj13UqKSKTPDbLVGrH5w,5764523364,"['US', 'Oregon', 'Josephine County', 'Merlin']",Adzuna::API::Response::Location,"Merlin, Josephine County",U.S. Xpress - OTR,Adzuna::API::Response::Company,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,full_time,
0.0,-116.105977,2026-06-15T13:47:19Z,78000.0,0,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5764523347?se=0hUfBORo8RGdcKmg89akZw&utm_medium=api&utm_source=abfa41a4&v=8F723C1E49198EF157AD2A7FEA12872AEA5E93AA,"CDL-A OTR TRUCK DRIVERS: 52 - 56 CPM (based on experience). Solo OTR Drivers: Average 2,000 Miles Per Week $2,000 Sign On Bonus 100% No Touch Freight Consistent, planned schedule Predictable home time you can count on Paid Vacation Performance Bonuses Top 20% of our OTR Drivers earn $1,500 Weekly Run 28 days out, get 5 days home. It’s the balance experienced drivers want—strong miles and real time off. Team Drivers: $5,000 Sign-On Bonus/split with an average of 5,000 miles per week! $0.72 - $0.…",Truck Driver Company - 1-5mo EXP Required - OTR - Dry Van - $1.5k per week - U.S. Xpress - OTR,40.715728,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc2NDUyMzM0NyIsInMiOiIwaFVmQk9SbzhSR2RjS21nODlha1p3In0.7VoxY7jtjFRbWekVSBixaSZP9BCQT_JLUtYUNRE1CKA,5764523347,"['US', 'Nevada', 'Elko County', 'Carlin']",Adzuna::API::Response::Location,"Carlin, Elko County",U.S. Xpress - OTR,Adzuna::API::Response::Company,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,full_time,
0.0,-106.38792,2026-06-15T13:47:19Z,78000.0,0,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5764523325?se=0hUfBORo8RGdcKmg89akZw&utm_medium=api&utm_source=abfa41a4&v=936A3109A75E676DC6631A6C70FBC7A74BF3E701,"CDL-A OTR TRUCK DRIVERS: 52 - 56 CPM (based on experience). Solo OTR Drivers: Average 2,000 Miles Per Week $2,000 Sign On Bonus 100% No Touch Freight Consistent, planned schedule Predictable home time you can count on Paid Vacation Performance Bonuses Top 20% of our OTR Drivers earn $1,500 Weekly Run 28 days out, get 5 days home. It’s the balance experienced drivers want—strong miles and real time off. Team Drivers: $5,000 Sign-On Bonus/split with an average of 5,000 miles per week! $0.72 - $0.…",CDL-A Company Driver - 1-5mo EXP Required - OTR - Dry Van - $1.5k per week - U.S. Xpress - OTR,35.2749,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMGhVZkJPUm84UkdkY0ttZzg5YWtadyIsImkiOiI1NzY0NTIzMzI1In0.0WeCEt67bWV_RauXMsUHj-Mjyk8rE4cOHGm_3EDfLns,5764523325,"['US', 'New Mexico', 'Sandoval County', 'Placitas']",Adzuna::API::Response::Location,"Placitas, Sandoval County",U.S. Xpress - OTR,Adzuna::API::Response::Company,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,full_time,
