latitude,salary_max,adref,id,redirect_url,salary_is_predicted,created,salary_min,description,__CLASS__,title,longitude,location.display_name,location.area,location.__CLASS__,category.tag,category.__CLASS__,category.label,company.display_name,company.__CLASS__,contract_time,contract_type
40.07598,112000.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc3MDc5MTcxNCIsInMiOiI0cVhLRmJwczhSR0plOGdLeEF2WGF3In0.2D0wzFTZbW0huO3RvLe-RAd_vgsCjBiByLXBLK-OYnw,5770791714,https://www.adzuna.com/land/ad/5770791714?se=4qXKFbps8RGJe8gKxAvXaw&utm_medium=api&utm_source=abfa41a4&v=FFCFEDF7C89634B51760405116C488382FA3536B,0,2026-06-20T10:56:41Z,0.0,"Hiring Regional Reefer Drivers, Prioritize Productivity, Not Seniority. Now Hiring Regional Reefer Drivers – Prioritize Productivity, Not Seniority! Looking for a career where your hard work and availability—not tenure—determine your success? Decker Truck Line is hiring Regional Reefer drivers and giving motivated drivers the opportunity to maximize miles and earnings. If you’re ready to be productive, we’ll keep you moving and help you hit your goals. $5,000 Sign-On Bonus Experienced Drivers D…",Adzuna::API::Response::Job,Regional Truck Driver Company - 6mo EXP Required - Reefer - $112k per year - Decker,-80.6733,"Bethlehem, Ohio County","['US', 'West Virginia', 'Ohio County', 'Bethlehem']",Adzuna::API::Response::Location,travel-jobs,Adzuna::API::Response::Category,Travel Jobs,Decker,Adzuna::API::Response::Company,full_time,
42.535231,112000.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNHFYS0ZicHM4UkdKZThnS3hBdlhhdyIsImkiOiI1NzcwNzkxNzgwIn0.KmhOVvknaqTHGC5GAz15JrW4fV8mGx0_V9mxRJyV3hs,5770791780,https://www.adzuna.com/land/ad/5770791780?se=4qXKFbps8RGJe8gKxAvXaw&utm_medium=api&utm_source=abfa41a4&v=C8051D5844BE042FEDEAB2DED994E336FE9F5168,0,2026-06-20T10:56:41Z,0.0,"Hiring Regional Reefer Drivers, Prioritize Productivity, Not Seniority. Now Hiring Regional Reefer Drivers – Prioritize Productivity, Not Seniority! Looking for a career where your hard work and availability—not tenure—determine your success? Decker Truck Line is hiring Regional Reefer drivers and giving motivated drivers the opportunity to maximize miles and earnings. If you’re ready to be productive, we’ll keep you moving and help you hit your goals. $5,000 Sign-On Bonus Experienced Drivers D…",Adzuna::API::Response::Job,Regional Truck Driver Company - 6mo EXP Required - Reefer - $112k per year - Decker,-79.16461,"Silver Creek, Chautauqua County","['US', 'New York', 'Chautauqua County', 'Silver Creek']",Adzuna::API::Response::Location,travel-jobs,Adzuna::API::Response::Category,Travel Jobs,Decker,Adzuna::API::Response::Company,full_time,
39.254219,112000.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNHFYS0ZicHM4UkdKZThnS3hBdlhhdyIsImkiOiI1NzcwNzkxNzQ0In0.E7pY7KP1XCeNRSkS6ZWca1WSKnopLybGBLz2vxFODR4,5770791744,https://www.adzuna.com/land/ad/5770791744?se=4qXKFbps8RGJe8gKxAvXaw&utm_medium=api&utm_source=abfa41a4&v=5B30C86F67508489AEC986BC6D1CC131B57597B3,0,2026-06-20T10:56:41Z,0.0,"Hiring Regional Reefer Drivers, Prioritize Productivity, Not Seniority. Now Hiring Regional Reefer Drivers – Prioritize Productivity, Not Seniority! Looking for a career where your hard work and availability—not tenure—determine your success? Decker Truck Line is hiring Regional Reefer drivers and giving motivated drivers the opportunity to maximize miles and earnings. If you’re ready to be productive, we’ll keep you moving and help you hit your goals. $5,000 Sign-On Bonus Experienced Drivers D…",Adzuna::API::Response::Job,Regional Truck Driver Company - 6mo EXP Required - Reefer - $112k per year - Decker,-81.552062,"Fort Neal, Wood County","['US', 'West Virginia', 'Wood County', 'Fort Neal']",Adzuna::API::Response::Location,travel-jobs,Adzuna::API::Response::Category,Travel Jobs,Decker,Adzuna::API::Response::Company,full_time,
41.40498,112000.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc3MDc5MTYxNiIsInMiOiI0cVhLRmJwczhSR0plOGdLeEF2WGF3In0.IRjDC6oL6ODEnIIciKHf3MQwF8n_pe91AEd8UNgcXQk,5770791616,https://www.adzuna.com/land/ad/5770791616?se=4qXKFbps8RGJe8gKxAvXaw&utm_medium=api&utm_source=abfa41a4&v=E5F50DABA053BB22AC06BBC7F5C651502407DBB1,0,2026-06-20T10:56:40Z,0.0,"Hiring Regional Reefer Drivers, Prioritize Productivity, Not Seniority. Now Hiring Regional Reefer Drivers – Prioritize Productivity, Not Seniority! Looking for a career where your hard work and availability—not tenure—determine your success? Decker Truck Line is hiring Regional Reefer drivers and giving motivated drivers the opportunity to maximize miles and earnings. If you’re ready to be productive, we’ll keep you moving and help you hit your goals. $5,000 Sign-On Bonus Experienced Drivers D…",Adzuna::API::Response::Job,CDL-A Company Driver - 6mo EXP Required - Regional - Reefer - $112k per year - Decker,-82.73142,"Sandusky, Erie County","['US', 'Ohio', 'Erie County', 'Sandusky']",Adzuna::API::Response::Location,travel-jobs,Adzuna::API::Response::Category,Travel Jobs,Decker,Adzuna::API::Response::Company,full_time,
37.975374,112000.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNHFYS0ZicHM4UkdKZThnS3hBdlhhdyIsImkiOiI1NzcwNzkxNjc4In0.wo-WyIOlYmx1FDNDixPBZelXJid2Jw03_nEYLJ6i3sw,5770791678,https://www.adzuna.com/land/ad/5770791678?se=4qXKFbps8RGJe8gKxAvXaw&utm_medium=api&utm_source=abfa41a4&v=7215A5E05716FDDAD643538AD8B5259A387D306D,0,2026-06-20T10:56:40Z,0.0,"Hiring Regional Reefer Drivers, Prioritize Productivity, Not Seniority. Now Hiring Regional Reefer Drivers – Prioritize Productivity, Not Seniority! Looking for a career where your hard work and availability—not tenure—determine your success? Decker Truck Line is hiring Regional Reefer drivers and giving motivated drivers the opportunity to maximize miles and earnings. If you’re ready to be productive, we’ll keep you moving and help you hit your goals. $5,000 Sign-On Bonus Experienced Drivers D…",Adzuna::API::Response::Job,Class A CDL Company Driver - 6mo EXP Required - Regional - Reefer - $112k per year - Decker,-100.849788,"Garden City, Finney County","['US', 'Kansas', 'Finney County', 'Garden City']",Adzuna::API::Response::Location,travel-jobs,Adzuna::API::Response::Category,Travel Jobs,Decker,Adzuna::API::Response::Company,full_time,
42.996891,112000.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc3MDc5MTY0MiIsInMiOiI0cVhLRmJwczhSR0plOGdLeEF2WGF3In0.0SdL99fqbJqQzAnlaJ3R6jbHQIjbjUlBdTj6cBECDJI,5770791642,https://www.adzuna.com/land/ad/5770791642?se=4qXKFbps8RGJe8gKxAvXaw&utm_medium=api&utm_source=abfa41a4&v=8D83150EE2F6BEC256BAAF0C1BE2FD5E8482B134,0,2026-06-20T10:56:40Z,0.0,"Hiring Regional Reefer Drivers, Prioritize Productivity, Not Seniority. Now Hiring Regional Reefer Drivers – Prioritize Productivity, Not Seniority! Looking for a career where your hard work and availability—not tenure—determine your success? Decker Truck Line is hiring Regional Reefer drivers and giving motivated drivers the opportunity to maximize miles and earnings. If you’re ready to be productive, we’ll keep you moving and help you hit your goals. $5,000 Sign-On Bonus Experienced Drivers D…",Adzuna::API::Response::Job,CDL-A Company Driver - 6mo EXP Required - Regional - Reefer - $112k per year - Decker,-78.194305,"Batavia, Genesee County","['US', 'New York', 'Genesee County', 'Batavia']",Adzuna::API::Response::Location,travel-jobs,Adzuna::API::Response::Category,Travel Jobs,Decker,Adzuna::API::Response::Company,full_time,
39.168175,112000.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNHFYS0ZicHM4UkdKZThnS3hBdlhhdyIsImkiOiI1NzcwNzkxNjU0In0.HpgQZyJjCZJJ3u_e45TK349t075nUQSDEY_bMGizpVU,5770791654,https://www.adzuna.com/land/ad/5770791654?se=4qXKFbps8RGJe8gKxAvXaw&utm_medium=api&utm_source=abfa41a4&v=625956C1675A51071BDD418F88626554DF3F87DC,0,2026-06-20T10:56:40Z,0.0,"Hiring Regional Reefer Drivers, Prioritize Productivity, Not Seniority. Now Hiring Regional Reefer Drivers – Prioritize Productivity, Not Seniority! Looking for a career where your hard work and availability—not tenure—determine your success? Decker Truck Line is hiring Regional Reefer drivers and giving motivated drivers the opportunity to maximize miles and earnings. If you’re ready to be productive, we’ll keep you moving and help you hit your goals. $5,000 Sign-On Bonus Experienced Drivers D…",Adzuna::API::Response::Job,Regional Truck Driver Company - 6mo EXP Required - Reefer - $112k per year - Decker,-78.9515,"Moorefield, Hardy County","['US', 'West Virginia', 'Hardy County', 'Moorefield']",Adzuna::API::Response::Location,travel-jobs,Adzuna::API::Response::Category,Travel Jobs,Decker,Adzuna::API::Response::Company,full_time,
38.019748,112000.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc3MDc5MTY0NiIsInMiOiI0cVhLRmJwczhSR0plOGdLeEF2WGF3In0.D1AvXl-K6l1IcZGPtMcRuJKUjEMTXcQM1hBomwnGfVE,5770791646,https://www.adzuna.com/land/ad/5770791646?se=4qXKFbps8RGJe8gKxAvXaw&utm_medium=api&utm_source=abfa41a4&v=B11D11A7994257A7F4E2C9CF12C83D0E1480603A,0,2026-06-20T10:56:40Z,0.0,"Hiring Regional Reefer Drivers, Prioritize Productivity, Not Seniority. Now Hiring Regional Reefer Drivers – Prioritize Productivity, Not Seniority! Looking for a career where your hard work and availability—not tenure—determine your success? Decker Truck Line is hiring Regional Reefer drivers and giving motivated drivers the opportunity to maximize miles and earnings. If you’re ready to be productive, we’ll keep you moving and help you hit your goals. $5,000 Sign-On Bonus Experienced Drivers D…",Adzuna::API::Response::Job,CDL-A Company Driver - 6mo EXP Required - Regional - Reefer - $112k per year - Decker,-92.77095,"Greenview, Camden County","['US', 'Missouri', 'Camden County', 'Greenview']",Adzuna::API::Response::Location,travel-jobs,Adzuna::API::Response::Category,Travel Jobs,Decker,Adzuna::API::Response::Company,full_time,
36.549812,112000.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNHFYS0ZicHM4UkdKZThnS3hBdlhhdyIsImkiOiI1NzcwNzkxNjAwIn0.1w3QRqsQxc2p7S8RHpnptVVOFVMZH47ZaQDirkxcTPY,5770791600,https://www.adzuna.com/land/ad/5770791600?se=4qXKFbps8RGJe8gKxAvXaw&utm_medium=api&utm_source=abfa41a4&v=9CDD9F2204C430E704B8E8CAFBBDF1DCA3AFEA01,0,2026-06-20T10:56:40Z,0.0,"Hiring Regional Reefer Drivers, Prioritize Productivity, Not Seniority. Now Hiring Regional Reefer Drivers – Prioritize Productivity, Not Seniority! Looking for a career where your hard work and availability—not tenure—determine your success? Decker Truck Line is hiring Regional Reefer drivers and giving motivated drivers the opportunity to maximize miles and earnings. If you’re ready to be productive, we’ll keep you moving and help you hit your goals. $5,000 Sign-On Bonus Experienced Drivers D…",Adzuna::API::Response::Job,Regional Truck Driver Company - 6mo EXP Required - Reefer - $112k per year - Decker,-87.33548,"Clarksville, Montgomery County","['US', 'Tennessee', 'Montgomery County', 'Clarksville']",Adzuna::API::Response::Location,travel-jobs,Adzuna::API::Response::Category,Travel Jobs,Decker,Adzuna::API::Response::Company,full_time,
42.729948,112000.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc3MDc5MTYzOCIsInMiOiI0cVhLRmJwczhSR0plOGdLeEF2WGF3In0.xXz4ugkyI69pfRyeLhUT_3D32mlBxbw3Ov99ei88gBE,5770791638,https://www.adzuna.com/land/ad/5770791638?se=4qXKFbps8RGJe8gKxAvXaw&utm_medium=api&utm_source=abfa41a4&v=547612846F316D9AEB3B0A5E2C776E25E57FE1AA,0,2026-06-20T10:56:40Z,0.0,"Hiring Regional Reefer Drivers, Prioritize Productivity, Not Seniority. Now Hiring Regional Reefer Drivers – Prioritize Productivity, Not Seniority! Looking for a career where your hard work and availability—not tenure—determine your success? Decker Truck Line is hiring Regional Reefer drivers and giving motivated drivers the opportunity to maximize miles and earnings. If you’re ready to be productive, we’ll keep you moving and help you hit your goals. $5,000 Sign-On Bonus Experienced Drivers D…",Adzuna::API::Response::Job,Class A CDL Company Driver - 6mo EXP Required - Regional - Reefer - $112k per year - Decker,-78.833462,"Hamburg, Erie County","['US', 'New York', 'Erie County', 'Hamburg']",Adzuna::API::Response::Location,travel-jobs,Adzuna::API::Response::Category,Travel Jobs,Decker,Adzuna::API::Response::Company,full_time,
42.47496,112000.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc3MDc5MTY2NiIsInMiOiI0cVhLRmJwczhSR0plOGdLeEF2WGF3In0.je8NygXnAPpsPuhoCMbhn923YoviUDP67fgXY0J9dZM,5770791666,https://www.adzuna.com/land/ad/5770791666?se=4qXKFbps8RGJe8gKxAvXaw&utm_medium=api&utm_source=abfa41a4&v=2C814023C30333B0B1716DAF6C9941D3F169CAE6,0,2026-06-20T10:56:40Z,0.0,"Hiring Regional Reefer Drivers, Prioritize Productivity, Not Seniority. Now Hiring Regional Reefer Drivers – Prioritize Productivity, Not Seniority! Looking for a career where your hard work and availability—not tenure—determine your success? Decker Truck Line is hiring Regional Reefer drivers and giving motivated drivers the opportunity to maximize miles and earnings. If you’re ready to be productive, we’ll keep you moving and help you hit your goals. $5,000 Sign-On Bonus Experienced Drivers D…",Adzuna::API::Response::Job,Class A CDL Company Driver - 6mo EXP Required - Regional - Reefer - $112k per year - Decker,-79.32498,"Chadwick Bay, Chautauqua County","['US', 'New York', 'Chautauqua County', 'Chadwick Bay']",Adzuna::API::Response::Location,travel-jobs,Adzuna::API::Response::Category,Travel Jobs,Decker,Adzuna::API::Response::Company,full_time,
38.16592,112000.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNHFYS0ZicHM4UkdKZThnS3hBdlhhdyIsImkiOiI1NzcwNzkxNjA1In0.V0tF1sE-ziE08Xn9ZDUhwHj-BK6p743NTdcKy215K0Y,5770791605,https://www.adzuna.com/land/ad/5770791605?se=4qXKFbps8RGJe8gKxAvXaw&utm_medium=api&utm_source=abfa41a4&v=EA87E2DFD227ACBE6CB1178A34BBB3D369300BEB,0,2026-06-20T10:56:40Z,0.0,"Hiring Regional Reefer Drivers, Prioritize Productivity, Not Seniority. Now Hiring Regional Reefer Drivers – Prioritize Productivity, Not Seniority! Looking for a career where your hard work and availability—not tenure—determine your success? Decker Truck Line is hiring Regional Reefer drivers and giving motivated drivers the opportunity to maximize miles and earnings. If you’re ready to be productive, we’ll keep you moving and help you hit your goals. $5,000 Sign-On Bonus Experienced Drivers D…",Adzuna::API::Response::Job,CDL-A Company Driver - 6mo EXP Required - Regional - Reefer - $112k per year - Decker,-81.19576,"Gauley Bridge, Fayette County","['US', 'West Virginia', 'Fayette County', 'Gauley Bridge']",Adzuna::API::Response::Location,travel-jobs,Adzuna::API::Response::Category,Travel Jobs,Decker,Adzuna::API::Response::Company,full_time,
40.323,112000.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc3MDc5MTY4NyIsInMiOiI0cVhLRmJwczhSR0plOGdLeEF2WGF3In0.gjIWQ-Q_D3wj7FQ5d7cq-Rp8cJ7KQ7hT6iSGtukECAk,5770791687,https://www.adzuna.com/land/ad/5770791687?se=4qXKFbps8RGJe8gKxAvXaw&utm_medium=api&utm_source=abfa41a4&v=5B3ACB3FE4E0B1B2CCB977FAAE2B989073475A56,0,2026-06-20T10:56:40Z,0.0,"Hiring Regional Reefer Drivers, Prioritize Productivity, Not Seniority. Now Hiring Regional Reefer Drivers – Prioritize Productivity, Not Seniority! Looking for a career where your hard work and availability—not tenure—determine your success? Decker Truck Line is hiring Regional Reefer drivers and giving motivated drivers the opportunity to maximize miles and earnings. If you’re ready to be productive, we’ll keep you moving and help you hit your goals. $5,000 Sign-On Bonus Experienced Drivers D…",Adzuna::API::Response::Job,Regional Truck Driver Company - 6mo EXP Required - Reefer - $112k per year - Decker,-79.72434,"North Huntingdon, Westmoreland County","['US', 'Pennsylvania', 'Westmoreland County', 'North Huntingdon']",Adzuna::API::Response::Location,travel-jobs,Adzuna::API::Response::Category,Travel Jobs,Decker,Adzuna::API::Response::Company,full_time,
39.488789,112000.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc3MDc5MTY0NSIsInMiOiI0cVhLRmJwczhSR0plOGdLeEF2WGF3In0.8c6uah9M87_PrZd8rvOqhb4zraIsRESoJuMitGLp8As,5770791645,https://www.adzuna.com/land/ad/5770791645?se=4qXKFbps8RGJe8gKxAvXaw&utm_medium=api&utm_source=abfa41a4&v=E98B3C803EAC328E086A4B3FABC8793A505E3710,0,2026-06-20T10:56:40Z,0.0,"Hiring Regional Reefer Drivers, Prioritize Productivity, Not Seniority. Now Hiring Regional Reefer Drivers – Prioritize Productivity, Not Seniority! Looking for a career where your hard work and availability—not tenure—determine your success? Decker Truck Line is hiring Regional Reefer drivers and giving motivated drivers the opportunity to maximize miles and earnings. If you’re ready to be productive, we’ll keep you moving and help you hit your goals. $5,000 Sign-On Bonus Experienced Drivers D…",Adzuna::API::Response::Job,Regional Truck Driver Company - 6mo EXP Required - Reefer - $112k per year - Decker,-88.176764,"Charleston, Coles County","['US', 'Illinois', 'Coles County', 'Charleston']",Adzuna::API::Response::Location,travel-jobs,Adzuna::API::Response::Category,Travel Jobs,Decker,Adzuna::API::Response::Company,full_time,
40.620676,112000.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNHFYS0ZicHM4UkdKZThnS3hBdlhhdyIsImkiOiI1NzcwNzkxNjgzIn0.4gdUJNSa-Bf5bF7U-rsa27BPHpBNZNg-bhWUfvOdVt8,5770791683,https://www.adzuna.com/land/ad/5770791683?se=4qXKFbps8RGJe8gKxAvXaw&utm_medium=api&utm_source=abfa41a4&v=5256097780E31D16FEBE9F0EDCCBA959D22E7569,0,2026-06-20T10:56:40Z,0.0,"Hiring Regional Reefer Drivers, Prioritize Productivity, Not Seniority. Now Hiring Regional Reefer Drivers – Prioritize Productivity, Not Seniority! Looking for a career where your hard work and availability—not tenure—determine your success? Decker Truck Line is hiring Regional Reefer drivers and giving motivated drivers the opportunity to maximize miles and earnings. If you’re ready to be productive, we’ll keep you moving and help you hit your goals. $5,000 Sign-On Bonus Experienced Drivers D…",Adzuna::API::Response::Job,CDL-A Company Driver - 6mo EXP Required - Regional - Reefer - $112k per year - Decker,-79.158548,"Indiana, Indiana County","['US', 'Pennsylvania', 'Indiana County', 'Indiana']",Adzuna::API::Response::Location,travel-jobs,Adzuna::API::Response::Category,Travel Jobs,Decker,Adzuna::API::Response::Company,full_time,
42.123253,112000.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNHFYS0ZicHM4UkdKZThnS3hBdlhhdyIsImkiOiI1NzcwNzkxNjI3In0.CEt6-LpY-ZBHFBOQBzkBKQN07-t4gMN4sCUzSM8eZp4,5770791627,https://www.adzuna.com/land/ad/5770791627?se=4qXKFbps8RGJe8gKxAvXaw&utm_medium=api&utm_source=abfa41a4&v=FF90BA4D50438D5EE58A5EF98318106116D46BDD,0,2026-06-20T10:56:40Z,0.0,"Hiring Regional Reefer Drivers, Prioritize Productivity, Not Seniority. Now Hiring Regional Reefer Drivers – Prioritize Productivity, Not Seniority! Looking for a career where your hard work and availability—not tenure—determine your success? Decker Truck Line is hiring Regional Reefer drivers and giving motivated drivers the opportunity to maximize miles and earnings. If you’re ready to be productive, we’ll keep you moving and help you hit your goals. $5,000 Sign-On Bonus Experienced Drivers D…",Adzuna::API::Response::Job,Regional Truck Driver Company - 6mo EXP Required - Reefer - $112k per year - Decker,-80.084609,"South Erie, Erie County","['US', 'Pennsylvania', 'Erie County', 'South Erie']",Adzuna::API::Response::Location,travel-jobs,Adzuna::API::Response::Category,Travel Jobs,Decker,Adzuna::API::Response::Company,full_time,
30.22694,112000.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNHFYS0ZicHM4UkdKZThnS3hBdlhhdyIsImkiOiI1NzcwNzkxNjI1In0.-5qZ00EzFqJNgMOu0oDN77Of3fvjndwx2Ztas22-z4g,5770791625,https://www.adzuna.com/land/ad/5770791625?se=4qXKFbps8RGJe8gKxAvXaw&utm_medium=api&utm_source=abfa41a4&v=FC99D5FF8AE86A059B2645EDDC6356E6FBE461CC,0,2026-06-20T10:56:40Z,0.0,"Hiring Regional Reefer Drivers, Prioritize Productivity, Not Seniority. Now Hiring Regional Reefer Drivers – Prioritize Productivity, Not Seniority! Looking for a career where your hard work and availability—not tenure—determine your success? Decker Truck Line is hiring Regional Reefer drivers and giving motivated drivers the opportunity to maximize miles and earnings. If you’re ready to be productive, we’ll keep you moving and help you hit your goals. $5,000 Sign-On Bonus Experienced Drivers D…",Adzuna::API::Response::Job,CDL-A Company Driver - 6mo EXP Required - Regional - Reefer - $112k per year - Decker,-93.195619,"Lake Charles, Calcasieu Parish","['US', 'Louisiana', 'Calcasieu Parish', 'Lake Charles']",Adzuna::API::Response::Location,travel-jobs,Adzuna::API::Response::Category,Travel Jobs,Decker,Adzuna::API::Response::Company,full_time,
41.40498,112000.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc3MDc5MTY5NiIsInMiOiI0cVhLRmJwczhSR0plOGdLeEF2WGF3In0.FUGQ6FVdxxZMpC8rY_fvndAKmu0-zhvNdWBbYRDGlH0,5770791696,https://www.adzuna.com/land/ad/5770791696?se=4qXKFbps8RGJe8gKxAvXaw&utm_medium=api&utm_source=abfa41a4&v=7C7A27F6CBB343C7510DBA2C525574C3058597F7,0,2026-06-20T10:56:40Z,0.0,"Hiring Regional Reefer Drivers, Prioritize Productivity, Not Seniority. Now Hiring Regional Reefer Drivers – Prioritize Productivity, Not Seniority! Looking for a career where your hard work and availability—not tenure—determine your success? Decker Truck Line is hiring Regional Reefer drivers and giving motivated drivers the opportunity to maximize miles and earnings. If you’re ready to be productive, we’ll keep you moving and help you hit your goals. $5,000 Sign-On Bonus Experienced Drivers D…",Adzuna::API::Response::Job,Regional Truck Driver Company - 6mo EXP Required - Reefer - $112k per year - Decker,-82.73142,"Sandusky, Erie County","['US', 'Ohio', 'Erie County', 'Sandusky']",Adzuna::API::Response::Location,travel-jobs,Adzuna::API::Response::Category,Travel Jobs,Decker,Adzuna::API::Response::Company,full_time,
41.8614,112000.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc3MDc5MTY2OSIsInMiOiI0cVhLRmJwczhSR0plOGdLeEF2WGF3In0.ak-H6CPHxfLDZ83G63PRBqBEY3_Pm7ZsvTcP_CWAnXk,5770791669,https://www.adzuna.com/land/ad/5770791669?se=4qXKFbps8RGJe8gKxAvXaw&utm_medium=api&utm_source=abfa41a4&v=9C4C5D80F4DD157EEDB77E6DD293632B80E1E5AF,0,2026-06-20T10:56:40Z,0.0,"Hiring Regional Reefer Drivers, Prioritize Productivity, Not Seniority. Now Hiring Regional Reefer Drivers – Prioritize Productivity, Not Seniority! Looking for a career where your hard work and availability—not tenure—determine your success? Decker Truck Line is hiring Regional Reefer drivers and giving motivated drivers the opportunity to maximize miles and earnings. If you’re ready to be productive, we’ll keep you moving and help you hit your goals. $5,000 Sign-On Bonus Experienced Drivers D…",Adzuna::API::Response::Job,Class A CDL Company Driver - 6mo EXP Required - Regional - Reefer - $112k per year - Decker,-79.17966,"North Warren, Warren County","['US', 'Pennsylvania', 'Warren County', 'North Warren']",Adzuna::API::Response::Location,travel-jobs,Adzuna::API::Response::Category,Travel Jobs,Decker,Adzuna::API::Response::Company,full_time,
39.4944,112000.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc3MDc5MTYwNiIsInMiOiI0cVhLRmJwczhSR0plOGdLeEF2WGF3In0.MOoT1CRYhZVtC_ZD2lWbvZXRvnorORVqJXR7tWFHw5g,5770791606,https://www.adzuna.com/land/ad/5770791606?se=4qXKFbps8RGJe8gKxAvXaw&utm_medium=api&utm_source=abfa41a4&v=E330031D3266DF7AB5F8992E5C56D26958C48504,0,2026-06-20T10:56:40Z,0.0,"Hiring Regional Reefer Drivers, Prioritize Productivity, Not Seniority. Now Hiring Regional Reefer Drivers – Prioritize Productivity, Not Seniority! Looking for a career where your hard work and availability—not tenure—determine your success? Decker Truck Line is hiring Regional Reefer drivers and giving motivated drivers the opportunity to maximize miles and earnings. If you’re ready to be productive, we’ll keep you moving and help you hit your goals. $5,000 Sign-On Bonus Experienced Drivers D…",Adzuna::API::Response::Job,Class A CDL Company Driver - 6mo EXP Required - Regional - Reefer - $112k per year - Decker,-77.45352,"Lewistown, Frederick County","['US', 'Maryland', 'Frederick County', 'Lewistown']",Adzuna::API::Response::Location,travel-jobs,Adzuna::API::Response::Category,Travel Jobs,Decker,Adzuna::API::Response::Company,full_time,
32.530571,112000.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc3MDc5MTYzNiIsInMiOiI0cVhLRmJwczhSR0plOGdLeEF2WGF3In0.SrhEZBJcgHEtlKZyXjRqwdz19D6zvLVSGcCdRzF-kJI,5770791636,https://www.adzuna.com/land/ad/5770791636?se=4qXKFbps8RGJe8gKxAvXaw&utm_medium=api&utm_source=abfa41a4&v=28DF47206B2333B62FEC1EBFD0C8788DD2A46FDA,0,2026-06-20T10:56:40Z,0.0,"Hiring Regional Reefer Drivers, Prioritize Productivity, Not Seniority. Now Hiring Regional Reefer Drivers – Prioritize Productivity, Not Seniority! Looking for a career where your hard work and availability—not tenure—determine your success? Decker Truck Line is hiring Regional Reefer drivers and giving motivated drivers the opportunity to maximize miles and earnings. If you’re ready to be productive, we’ll keep you moving and help you hit your goals. $5,000 Sign-On Bonus Experienced Drivers D…",Adzuna::API::Response::Job,Regional Truck Driver Company - 6mo EXP Required - Reefer - $112k per year - Decker,-92.107396,"Monroe, Ouachita Parish","['US', 'Louisiana', 'Ouachita Parish', 'Monroe']",Adzuna::API::Response::Location,travel-jobs,Adzuna::API::Response::Category,Travel Jobs,Decker,Adzuna::API::Response::Company,full_time,
42.845517,112000.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNHFYS0ZicHM4UkdKZThnS3hBdlhhdyIsImkiOiI1NzcwNzkxNjg5In0.MwgbA6yXFtlwgQJsAiq-lYDvXjC4sbmkWKOEYr91Aa4,5770791689,https://www.adzuna.com/land/ad/5770791689?se=4qXKFbps8RGJe8gKxAvXaw&utm_medium=api&utm_source=abfa41a4&v=CBEEFD1F364316DDE369FEF92AF4572404706E39,0,2026-06-20T10:56:40Z,0.0,"Hiring Regional Reefer Drivers, Prioritize Productivity, Not Seniority. Now Hiring Regional Reefer Drivers – Prioritize Productivity, Not Seniority! Looking for a career where your hard work and availability—not tenure—determine your success? Decker Truck Line is hiring Regional Reefer drivers and giving motivated drivers the opportunity to maximize miles and earnings. If you’re ready to be productive, we’ll keep you moving and help you hit your goals. $5,000 Sign-On Bonus Experienced Drivers D…",Adzuna::API::Response::Job,CDL-A Company Driver - 6mo EXP Required - Regional - Reefer - $112k per year - Decker,-90.708694,"Lancaster, Grant County","['US', 'Wisconsin', 'Grant County', 'Lancaster']",Adzuna::API::Response::Location,travel-jobs,Adzuna::API::Response::Category,Travel Jobs,Decker,Adzuna::API::Response::Company,full_time,
