created,title,description,adref,id,latitude,salary_is_predicted,salary_max,salary_min,longitude,redirect_url,__CLASS__,company.__CLASS__,company.display_name,location.area,location.display_name,location.__CLASS__,category.__CLASS__,category.label,category.tag,contract_time,contract_type
2026-08-14T09:59:11Z,Veterinarian,"Whether you are an experienced veterinarian seeking a fulfilling career, or a newer doctor seeking mentorship in your early career, Roanoke Animal Hospital has a place for you! Our wonderful practice is now seeking an energetic and compassionate Associate Veterinarian to join our team! If you are outgoing, able to easily connect and communicate with patients and team members alike AND are passionate about providing high levels of clinical care in the exam room as well as in the surgical suite- …",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiakdIYWEtdVg4UkdxTTl0bHJLMkZmUSIsImkiOiI1ODQxODU1OTAwIn0.P4YqLtMtMEbxtVLS3J-wEzKBOiIBTHFRCRDwrjFqLLg,5841855900,36.46154,1,119293.32,119293.32,-77.654146,https://www.adzuna.com/land/ad/5841855900?se=jGHaa-uX8RGqM9tlrK2FfQ&utm_medium=api&utm_source=abfa41a4&v=C9722CDDB51A94803E6B291CFE0E94D09EC3BD4A,Adzuna::API::Response::Job,Adzuna::API::Response::Company,National Veterinary Associates,"['US', 'North Carolina', 'Halifax County', 'Roanoke Rapids']","Roanoke Rapids, Halifax County",Adzuna::API::Response::Location,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,,
2026-08-14T09:59:11Z,Locums Recruiter,"If you are seeking a new opportunity or would simply like to learn more about locum tenens, give Weatherby a call today for details. 8-hour shifts: 20 - 24 patients; 9-hour shifts: 25 - 27 patients Serves all ages  pediatric, adult, and women's care Primarily Spanish-speaking, farm-working patient population Office-based procedures required PA-C certification required Health, vision, dental, and 401(k) retirement benefits offered Competitive compensation Paid malpractice insurance 24-hour acces…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiakdIYWEtdVg4UkdxTTl0bHJLMkZmUSIsImkiOiI1ODQxODU1ODk0In0.kIA7lisDPKE4z0xeThm283Plh34jQayf2dt_6rx6dKs,5841855894,33.995436,1,144698.03,144698.03,-118.399869,https://www.adzuna.com/land/ad/5841855894?se=jGHaa-uX8RGqM9tlrK2FfQ&utm_medium=api&utm_source=abfa41a4&v=C4777825872490942F9364289468AE8CE1EB90AA,Adzuna::API::Response::Job,Adzuna::API::Response::Company,Weatherby Healthcare,"['US', 'California', 'Los Angeles County', 'Culver City']","Culver City, Los Angeles County",Adzuna::API::Response::Location,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,,contract
2026-08-14T09:59:11Z,Psychiatric NP,"Rula Health is seeking a compassionate Psychiatric Mental Health Nurse Practitioner to provide virtual behavioral health care to adults in Atlanta. In this remote-first role, you will complete psychiatric evaluations, prescribe and manage psychotropic medications, coordinate care with therapists and primary care providers, and maintain compliant documentation. You’ll collaborate in a mission-driven, patient-first team, leveraging technology to expand access to high-quality, insurance-covered me…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg0MTg1NTg4OSIsInMiOiJqR0hhYS11WDhSR3FNOXRscksyRmZRIn0.yXmZTNiW2MtOySDnV3z8TqZ7ljbZm2qdbkPYyqyvz00,5841855889,33.890104,1,143417.62,143417.62,-84.142972,https://www.adzuna.com/land/ad/5841855889?se=jGHaa-uX8RGqM9tlrK2FfQ&utm_medium=api&utm_source=abfa41a4&v=9A85003932ACF25C3E24CED8F938931C3D1B6D7C,Adzuna::API::Response::Job,Adzuna::API::Response::Company,Rula Health,"['US', 'Georgia', 'Gwinnett County', 'Lilburn']","Lilburn, Gwinnett County",Adzuna::API::Response::Location,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,,
2026-08-14T09:59:11Z,Nurse Aide - $16-$22 Hourly Pay,"Join Our Compassionate Home Care Team – Nurse Aides Wanted! $1500 Sign On Bonus for Qualified Caregivers Are you a dedicated and compassionate nurse aide looking to make a positive impact in the lives of others? Our home care agency is currently seeking skilled and caring individuals to join our team of professionals. If you have a passion for providing personalized and compassionate care, we want to hear from you! Position: Nurse Aide/Caregiver (Home Care) Location: Oahu - Islandwide locations…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg0MTg1NTkwNyIsInMiOiJqR0hhYS11WDhSR3FNOXRscksyRmZRIn0.nFOUE-6HlmJ7HF1CxWL4-5rMMvNq0_PHSoW3YnDzVYI,5841855907,21.409167,0,45760.0,33280.0,-157.799167,https://www.adzuna.com/land/ad/5841855907?se=jGHaa-uX8RGqM9tlrK2FfQ&utm_medium=api&utm_source=abfa41a4&v=34C1AF7D312951C229A0C5FFE5AEC9021A41F3B5,Adzuna::API::Response::Job,Adzuna::API::Response::Company,Wilson Care Group,"['US', 'Hawaii', 'Honolulu', 'Kaneohe']","Kaneohe, Honolulu",Adzuna::API::Response::Location,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,,
2026-08-14T09:59:10Z,Locums Recruiter,"Weatherby can help you build a custom career plan, with multiple positions available for you today. Call us for specific details on your future job today. Full-time, five days/week  8-hour shifts One evening shift per week: 12 pm - 9 pm One Saturday or Sunday per month required Option to work four 9-hour shifts per week 20 - 24 patients per 8-hour shift; 25 - 27 per 9-hour Primary care  pediatric, adult, and women's care, all ages Primarily Spanish-speaking, farm-working patient population Offi…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg0MTg1NTg3MiIsInMiOiJqR0hhYS11WDhSR3FNOXRscksyRmZRIn0.bpzxQWIrRPwA1bQRifXD3PSqlfrmFr-O1vSF3c3fL4I,5841855872,33.995436,1,146851.58,146851.58,-118.399869,https://www.adzuna.com/land/ad/5841855872?se=jGHaa-uX8RGqM9tlrK2FfQ&utm_medium=api&utm_source=abfa41a4&v=68B63F7E6BC83C9C5CD858588C12A1C5F599F7A3,Adzuna::API::Response::Job,Adzuna::API::Response::Company,Weatherby Healthcare,"['US', 'California', 'Los Angeles County', 'Culver City']","Culver City, Los Angeles County",Adzuna::API::Response::Location,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,full_time,contract
2026-08-14T09:59:10Z,"LPN – Flexible Homecare Position in Kaka'ako, Honolulu","New Nurse Encouraged to apply Location: Kaka'ako Desired Schedule: 10a-12 or 1p Desired Start Time: ASAP Hiring an LPN, New Nurse Encouraged to Apply Flexible: . The Nurse needs to give morning insulin, (family is deciding between 2-3hour shifts) Caregiver Details: Korean speaking household. Client knows English but no able to speak much in English to hold a conversation. The wife is Korean speaking only. Additional Information: LPN to give insulin, shower and help with Client ADLs. Wife prefer…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg0MTg1NTg1OSIsInMiOiJqR0hhYS11WDhSR3FNOXRscksyRmZRIn0.z7TDDHe_T-p4B_3oarxbbFf8N1K_75a9JYU1Ap_1igQ,5841855859,21.442979,1,37754.23,37754.23,-157.97263,https://www.adzuna.com/land/ad/5841855859?se=jGHaa-uX8RGqM9tlrK2FfQ&utm_medium=api&utm_source=abfa41a4&v=5C0FD5446988F7C0ACA5EEAB422D80B24B24E3E3,Adzuna::API::Response::Job,Adzuna::API::Response::Company,Wilson Care Group,"['US', 'Hawaii', 'Honolulu']","Honolulu, Hawaii",Adzuna::API::Response::Location,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,,
2026-08-14T09:59:10Z,Surgical Dental Assistant,"Overview Surgical Dental Assistant East Valley Periodontics We are seeking a compassionate and skilled Surgical Dental Assistant to join our dedicated team at East Valley Periodontics. In this role, you'll support our providers during surgical procedures, help deliver exceptional patient care, and contribute to the overall efficiency of our practice. At East Valley Periodontics, we're more than just coworkers—we're a close-knit team committed to making a difference in the lives of our patients …",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiakdIYWEtdVg4UkdxTTl0bHJLMkZmUSIsImkiOiI1ODQxODU1ODY4In0.UMB-UcBHhWQy94ewc8_JOmai9YE1geHMn9OdgTl99vY,5841855868,33.432953,1,50560.02,50560.02,-111.844935,https://www.adzuna.com/land/ad/5841855868?se=jGHaa-uX8RGqM9tlrK2FfQ&utm_medium=api&utm_source=abfa41a4&v=517C557FA035530835A664FE56037C257636E879,Adzuna::API::Response::Job,Adzuna::API::Response::Company,East Valley Perio,"['US', 'Arizona', 'Maricopa County', 'Mesa']","Mesa, Maricopa County",Adzuna::API::Response::Location,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,full_time,
2026-08-14T09:59:10Z,"Nurse Aide - Earn $1,000 Weekly Pay","Join Our Compassionate Home Care Team – Nurse Aides Wanted! $1500 Sign On Bonus for Qualified Caregivers Are you a dedicated and compassionate nurse aide looking to make a positive impact in the lives of others? Our home care agency is currently seeking skilled and caring individuals to join our team of professionals. If you have a passion for providing personalized and compassionate care, we want to hear from you! Position: Nurse Aide/Caregiver (Home Care) Location: Oahu - Islandwide locations…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg0MTg1NTg4OCIsInMiOiJqR0hhYS11WDhSR3FNOXRscksyRmZRIn0.mlugwEDEr6yfuHG602EH-r6ddgEXZlCNaxz_97cCdZk,5841855888,21.451331,0,52000.0,52000.0,-158.015281,https://www.adzuna.com/land/ad/5841855888?se=jGHaa-uX8RGqM9tlrK2FfQ&utm_medium=api&utm_source=abfa41a4&v=2A92D4DBD45E9AD60FA08C753B825A2450AD8926,Adzuna::API::Response::Job,Adzuna::API::Response::Company,Wilson Care Group,"['US', 'Hawaii', 'Honolulu', 'Mililani']","Mililani, Honolulu",Adzuna::API::Response::Location,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,,
2026-08-14T09:59:10Z,Hiring Caregivers - Holiday Float!,"Wilson Homecare is excited to invite anyone with hands-on experience or spent time taking care of a loved one to apply. We hire all care levels from Nurse Aides without a CNA or schooling to Certified Caregivers with extensive experience. We look forward to having you become part of our Wilson Ohana! Holiday Bonus December 13 - January 6: - Holiday Pay time and a half - Hiring Bonus $100 after 1st shift - Up to $1500 Bonus Retention Pay - Bonus Match to hours worked: 20 hours-$200, 30 hours-$30…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiakdIYWEtdVg4UkdxTTl0bHJLMkZmUSIsImkiOiI1ODQxODU1ODYyIn0.z8wiFZzOfT_G7ShwaB8IeyOim2SbCovqJbgRRTQvuwM,5841855862,21.402222,1,49480.73,49480.73,-157.739444,https://www.adzuna.com/land/ad/5841855862?se=jGHaa-uX8RGqM9tlrK2FfQ&utm_medium=api&utm_source=abfa41a4&v=8429D504053A19E18BAB087C7FB9E423934532B6,Adzuna::API::Response::Job,Adzuna::API::Response::Company,Wilson Care Group,"['US', 'Hawaii', 'Honolulu', 'Kailua']","Kailua, Honolulu",Adzuna::API::Response::Location,Adzuna::API::Response::Category,Social work Jobs,social-work-jobs,,
2026-08-14T09:59:10Z,"Flatbed CDL-A Truck Driver, Regional Routes - Salem, OR","AMERICA PROUD. FLATBED STRONG. DRIVE WITH SYSTEM TRANSPORT! System Transport is hiring experienced CDL-A flatbed truck drivers for regional and OTR routes. You will be transporting important goods and materials such as glass, steel, aluminum, building materials, machinery, coils, and specialty metals. Join our team for competitive pay, excellent benefits, a great work-life balance, and become America Proud, Flatbed Strong with System Transport. Apply Today! APPLICATION DEADLINE: 8/31/2026 CDL-A…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiakdIYWEtdVg4UkdxTTl0bHJLMkZmUSIsImkiOiI1ODQxODU1ODYzIn0.xIlxtBjE4ZPPWJxNKFjFUuwWl6K8zKrMFSDN7geyGD0,5841855863,45.147345,1,13243.06,13243.06,-122.577032,https://www.adzuna.com/land/ad/5841855863?se=jGHaa-uX8RGqM9tlrK2FfQ&utm_medium=api&utm_source=abfa41a4&v=9EBD30AA6C82620E30C21F907D56BC755BE33D81,Adzuna::API::Response::Job,Adzuna::API::Response::Company,System Transport,"['US', 'Oregon', 'Clackamas County', 'Molalla']","Molalla, Clackamas County",Adzuna::API::Response::Location,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,,
2026-08-14T09:59:10Z,Certified Registered Nurse Anesthetist (CRNA),Job Description & Requirements Certified Registered Nurse Anesthetist (CRNA) StartDate: ASAP Available Shifts: Night 8;10 Pay Rate: $194.00 - $210.00 This facility is seeking a Certified Registered Nurse Anesthetist (CRNA) for locum tenens support as they look to fill a current need. Details & requirements for this opportunity: Available Shift Length and Scheduling Requirements: Either 5x8s (11p-730a) or 4x10 (9p-730a) – Mainly Monday through Friday schedule with occasional weekend possible Req…,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg0MTg1NTg1NyIsInMiOiJqR0hhYS11WDhSR3FNOXRscksyRmZRIn0.pDAG0ZIqCabJRRI_ZifTh9Tneayaf7ArTLePC6dsO8U,5841855857,33.8232,1,67666.98,67666.98,-118.25851,https://www.adzuna.com/land/ad/5841855857?se=jGHaa-uX8RGqM9tlrK2FfQ&utm_medium=api&utm_source=abfa41a4&v=DAB896E980F17DD7E8C508A0E0A94D61B3BD9381,Adzuna::API::Response::Job,Adzuna::API::Response::Company,AMN Healthcare,"['US', 'California', 'Los Angeles County', 'Long Beach']","Long Beach, Los Angeles County",Adzuna::API::Response::Location,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,,contract
2026-08-14T09:59:10Z,Nurse Anesthetist Locum Full Time,Certified Registered Nurse Anesthetist (CRNA) StartDate: ASAP Available Shifts: Night 8;This facility is seeking a Certified Registered Nurse Anesthetist (CRNA) for locum tenens support as they look to fill a current need. Available Shift Length and Scheduling Requirements: Either 5x8s (11p-730a) or 4x10 (9p-730a) – Mainly Monday through Friday schedule with occasional weekend possible Required Cases: Full scope anesthesia experience preferred including some pediatric experience (Healthy Peds o…,eyJhbGciOiJIUzI1NiJ9.eyJzIjoicmczQWJPdVg4UkdxTTl0bHJLMkZmUSIsImkiOiI1ODQxODU1ODY2In0.UAfuNqTAa1hYz0OBo4dn4jqmQeDLuQ15Jn5-MsYUNhI,5841855866,34.162991,1,39124.45,39124.45,-118.293589,https://www.adzuna.com/land/ad/5841855866?se=rg3AbOuX8RGqM9tlrK2FfQ&utm_medium=api&utm_source=abfa41a4&v=7CEA021A326B09562D4C54E4AB9A8ADFF0C69E58,Adzuna::API::Response::Job,Adzuna::API::Response::Company,AMN Healthcare,"['US', 'California', 'Los Angeles County', 'Glendale']","Glendale, Los Angeles County",Adzuna::API::Response::Location,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,full_time,contract
2026-08-14T09:59:10Z,Outpatient Registered Nurse - RN,"- America's 'Most Loved Workplaces' by Newsweek - Major holidays off! - No prior dialysis experience required, on the job, paid 12 weeks of training to become nationally certified. Upon certification receive a pay increase & promotion - Around 110,000 dedicated employees, 292,000 patients, and 3,600 dialysis centers - Largest provider of renal care products and services in the nation, including state-of-the-art dialysis machines, dialyzers and pharmaceuticals, and we are home to the country's l…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoicmczQWJPdVg4UkdxTTl0bHJLMkZmUSIsImkiOiI1ODQxODU1ODgyIn0.tZEzRsiYf92fkw3yPCtyDhmLCer2QLsWnT99a6iQ3Pk,5841855882,42.51643,0,116480.0,116480.0,-70.90058,https://www.adzuna.com/land/ad/5841855882?se=rg3AbOuX8RGqM9tlrK2FfQ&utm_medium=api&utm_source=abfa41a4&v=2A19FC9C8797263439909BEC33DA3BD94185890A,Adzuna::API::Response::Job,Adzuna::API::Response::Company,Fresenius Medical Care,"['US', 'Massachusetts', 'Essex County', 'Danvers', 'Hathorne']","Hathorne, Danvers",Adzuna::API::Response::Location,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,,
2026-08-14T09:59:10Z,Licensed Mental Health Therapist,"Rula Technologies, a pioneer in the intersection of technology and user experience design, is seeking a Licensed Mental Health Therapist to join our healthcare division dedicated to enhancing the mental and emotional well-being of our tech community. In this role, you will leverage your expertise in therapy to provide personalized mental health services, integrating technological tools that facilitate better therapeutic outcomes. This position appeals to those who are interested in contributing…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg0MTg1NTg2MSIsInMiOiJyZzNBYk91WDhSR3FNOXRscksyRmZRIn0.dLoJ6X9DIU2Lb9LCWDfgNMCRIjUmr9h1Ycovose1qEc,5841855861,34.49,1,104817.55,104817.55,-118.62,https://www.adzuna.com/land/ad/5841855861?se=rg3AbOuX8RGqM9tlrK2FfQ&utm_medium=api&utm_source=abfa41a4&v=B666167DD5B2D52CE3D83F3026A85581A64AA9B5,Adzuna::API::Response::Job,Adzuna::API::Response::Company,Rula Health,"['US', 'California', 'Los Angeles County', 'Santa Clarita']","Santa Clarita, Los Angeles County",Adzuna::API::Response::Location,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,,
2026-08-14T09:59:10Z,Licensed Practical Nurse (LPN) – Homecare in Vibrant Kaka'ako!,"New Nurse Encouraged to apply Location: Kaka'ako Desired Schedule: 10a-12 or 1p Desired Start Time: ASAP Hiring an LPN, New Nurse Encouraged to Apply Flexible: . The Nurse needs to give morning insulin, (family is deciding between 2-3hour shifts) Caregiver Details: Korean speaking household. Client knows English but no able to speak much in English to hold a conversation. The wife is Korean speaking only. Additional Information: LPN to give insulin, shower and help with Client ADLs. Wife prefer…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoicmczQWJPdVg4UkdxTTl0bHJLMkZmUSIsImkiOiI1ODQxODU1ODc4In0.5VQLtsp5wJxMG813sb6whXXVeJzh_Uy3Gyldc6BWWW4,5841855878,21.442979,1,32064.46,32064.46,-157.97263,https://www.adzuna.com/land/ad/5841855878?se=rg3AbOuX8RGqM9tlrK2FfQ&utm_medium=api&utm_source=abfa41a4&v=307E05FD774D3AE5B11AD5FA4EEC3BEC8A9CB09B,Adzuna::API::Response::Job,Adzuna::API::Response::Company,Wilson Care Group,"['US', 'Hawaii', 'Honolulu']","Honolulu, Hawaii",Adzuna::API::Response::Location,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,,
2026-08-14T09:59:10Z,Caregivers - Flexible schedule,Ask how you can make up to $1500 in bonuses! Wilson Homecare is excited to invite anyone with hands-on experience or spent time taking care of a loved one to apply. We hire all care levels from Nurse Aides without a CNA or schooling to Certified Caregivers with extensive experience. We look forward to having you become part of our Wilson Ohana! What you will need to start work: - Min 3 Months of hands-on experience (personal or professional) (Paid Training Available) - 18 years or older - You w…,eyJhbGciOiJIUzI1NiJ9.eyJzIjoicmczQWJPdVg4UkdxTTl0bHJLMkZmUSIsImkiOiI1ODQxODU1ODg1In0.ULcnsukwY6pwIFkw9Cp-5q6TqqIRHbSCrEcf8hX9KLk,5841855885,21.386667,1,52785.61,52785.61,-158.009167,https://www.adzuna.com/land/ad/5841855885?se=rg3AbOuX8RGqM9tlrK2FfQ&utm_medium=api&utm_source=abfa41a4&v=220EA186800B21E57F9C813DDE8B507BFCCD96AD,Adzuna::API::Response::Job,Adzuna::API::Response::Company,Wilson Care Group,"['US', 'Hawaii', 'Honolulu', 'Waipahu']","Waipahu, Honolulu",Adzuna::API::Response::Location,Adzuna::API::Response::Category,Social work Jobs,social-work-jobs,,
2026-08-14T09:59:10Z,Veterinarian,"Central Baldwin Veterinary Hospital has been proudly serving the Robertsdale community since 1995. We are a well-established, 4 doctor companion animal practice with a modern, spacious facility and a collaborative, supportive team. Our foundation is built on excellent medicine, teamwork, and compassionate care—and we’re excited to welcome another veterinarian to grow with us. New graduates are encouraged to apply! We offer strong mentorship, a supportive learning environment, and no after-hours…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoicmczQWJPdVg4UkdxTTl0bHJLMkZmUSIsImkiOiI1ODQxODU1ODY5In0.ugPt-vrLPTqZLwwnJln8r8xASVn8D40ltqqnvoaNyV8,5841855869,30.614865,1,98603.34,98603.34,-87.564862,https://www.adzuna.com/land/ad/5841855869?se=rg3AbOuX8RGqM9tlrK2FfQ&utm_medium=api&utm_source=abfa41a4&v=BC4D6BB3FFB7E5388BE81AFC4EBD6F207EC57986,Adzuna::API::Response::Job,Adzuna::API::Response::Company,National Veterinary Associates,"['US', 'Alabama', 'Baldwin County', 'Robertsdale']","Robertsdale, Baldwin County",Adzuna::API::Response::Location,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,full_time,
2026-08-14T09:59:10Z,CDL-A 2nd Shift Local Driver - Part Time,"Performance Food Group is seeking a CDL Class A Shuttle Driver to safely transport food and related products between distribution centers and local hubs. You will operate Class A equipment on pre-planned shuttle routes, ensuring on-time, accurate deliveries while following DOT and company safety standards. Responsibilities include conducting pre- and post-trip inspections, securing loads, maintaining trip logs, and communicating with dispatch. In our performance-driven, safety-first culture, yo…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoicmczQWJPdVg4UkdxTTl0bHJLMkZmUSIsImkiOiI1ODQxODU1ODc2In0.XBi-aLnZVDDF9xJM2b0Mdx9ZbXf2BW_aRUU84l7jAN4,5841855876,40.300028,1,36291.34,36291.34,-76.420026,https://www.adzuna.com/land/ad/5841855876?se=rg3AbOuX8RGqM9tlrK2FfQ&utm_medium=api&utm_source=abfa41a4&v=460BB6DE07A29DCC72685C9F8762586A1DC2D1FA,Adzuna::API::Response::Job,Adzuna::API::Response::Company,Performance Food Group,"['US', 'Pennsylvania', 'Lebanon County', 'Lebanon']","Lebanon, Lebanon County",Adzuna::API::Response::Location,Adzuna::API::Response::Category,Part time Jobs,part-time-jobs,part_time,
2026-08-14T09:59:10Z,Registered Nurse (RN)-Medical Care-Nights,"PURPOSE AND SCOPE: The professional registered nurse Inpatient Services RN CAP 1 is an entry level designation into the Clinical Advancement Program (CAP). This position is accountable and responsible for the provision and coordination of clinically competent care including assessment, planning, intervention and evaluation for an assigned group of patients. This may include delegation of appropriate tasks to direct patient care staff including but not limited to RNs, LVN/LPNs and Patient Care T…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg0MTg1NTg3OSIsInMiOiJyZzNBYk91WDhSR3FNOXRscksyRmZRIn0.VyuVN8Pm9TWhsTh8VSjseOuqLvyNTLR0Q7v5CpnKsG8,5841855879,41.044168,1,90353.04,90353.04,-81.525446,https://www.adzuna.com/land/ad/5841855879?se=rg3AbOuX8RGqM9tlrK2FfQ&utm_medium=api&utm_source=abfa41a4&v=2AE550D8239E3520A26567C1A7227EC751027348,Adzuna::API::Response::Job,Adzuna::API::Response::Company,Fresenius Medical Care,"['US', 'Ohio', 'Summit County', 'Akron']","Akron, Summit County",Adzuna::API::Response::Location,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,,
2026-08-14T09:59:10Z,Locums Need,"If you are seeking a new opportunity or would simply like to learn more about locum tenens, give Weatherby a call today for details. Full-time, five days/week  8-hour shifts One evening shift per week: 12 pm - 9 pm One weekend day per month required 20 - 24 patients per 8-hour shift; 25 - 27 per 9-hour shift Primary care  pediatric, adult, and women's care Office-based procedures required Serves diverse, primarily Spanish-speaking patient population Health, vision, dental, and 401(k) retirement…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoicmczQWJPdVg4UkdxTTl0bHJLMkZmUSIsImkiOiI1ODQxODU1ODg2In0.k9lQoOOUHE2qOBsCNweupFiE2LGIqCUi5zqvnXXnKUk,5841855886,34.142759,1,166963.23,166963.23,-118.138601,https://www.adzuna.com/land/ad/5841855886?se=rg3AbOuX8RGqM9tlrK2FfQ&utm_medium=api&utm_source=abfa41a4&v=F75000EEFC1724A569FBA029DD27594892D6DB56,Adzuna::API::Response::Job,Adzuna::API::Response::Company,Weatherby Healthcare,"['US', 'California', 'Los Angeles County', 'Pasadena']","Pasadena, Los Angeles County",Adzuna::API::Response::Location,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,full_time,contract
2026-08-14T09:59:10Z,Locums NP - Neonatology Job in GA,"Get in touch with a Weatherby consultant today to learn more about this and other opportunities available now. 12-hour shifts  minimum 6 shifts per month Average daily census of 40 babies Level III NICU setting HR deliveries, rounding, admits, and discharges required Level III experience and procedures required Expansion coverage  potential to extend ongoing Option to obtain a permanent position upon hire Health, vision, dental, and 401(k) retirement benefits offered Competitive compensation Pa…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoicmczQWJPdVg4UkdxTTl0bHJLMkZmUSIsImkiOiI1ODQxODU1ODg3In0.u-PsWXLGgpdrgPYNPrdS1e_nLyqzJrqDnkDaxilre_g,5841855887,33.935523,1,126512.99,126512.99,-84.313113,https://www.adzuna.com/land/ad/5841855887?se=rg3AbOuX8RGqM9tlrK2FfQ&utm_medium=api&utm_source=abfa41a4&v=168C3F045CBEB077CD92F5DB131F21692677DD32,Adzuna::API::Response::Job,Adzuna::API::Response::Company,Weatherby Healthcare,"['US', 'Georgia', 'DeKalb County', 'Dunwoody']","Dunwoody, DeKalb County",Adzuna::API::Response::Location,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,,contract
2026-08-14T09:59:10Z,Licensed Professional Counselor,"Rula Technologies, a leader in innovative tech solutions, is seeking a Licensed Professional Counselor (LPC) to join our dedicated healthcare team. The LPC will play a critical role in providing expert mental health services, utilizing our cutting-edge technology to enhance patient interaction and treatment efficacy. This role demands a compassionate approach and a commitment to excellence in therapeutic practices, tailored to a diverse client base seeking mental health support.",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg0MTg1NTg3MyIsInMiOiJyZzNBYk91WDhSR3FNOXRscksyRmZRIn0.6o6lUMZM5b4TtlVHw3XH9HW3WbtNY2_vjimF4GpWpI0,5841855873,33.746392,1,126597.23,126597.23,-117.860447,https://www.adzuna.com/land/ad/5841855873?se=rg3AbOuX8RGqM9tlrK2FfQ&utm_medium=api&utm_source=abfa41a4&v=3652BA07C0721D9699B5ABF2DA9D67BD65A0417B,Adzuna::API::Response::Job,Adzuna::API::Response::Company,Rula Health,"['US', 'California', 'Orange County', 'Santa Ana']","Santa Ana, Orange County",Adzuna::API::Response::Location,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,,
2026-08-14T09:59:10Z,CRNA Needed for Locum Tenens Coverage at OR in Virginia,This Job at a Glance Job Reference Id: ORD-220778-CRNA-VA Title: CRNA Dates Needed: ASAP - Ongoing Shift Type: Day Shift Assignment Type: OR Call Required: No Board Certification Required: Negotiable Job Duration: Locums About the Facility This hospital provides comprehensive anesthesia services with established protocols across multiple surgical specialties. The facility operates under a 100% medical direction staffing model designed to support quality patient care delivery across a diverse ca…,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg0MTg1NTg3MCIsInMiOiJyZzNBYk91WDhSR3FNOXRscksyRmZRIn0.K5XryHEGekP4FckbfMOpFiarHT3KBkfrOBM1haSM8aQ,5841855870,37.542925,1,112794.16,112794.16,-78.457224,https://www.adzuna.com/land/ad/5841855870?se=rg3AbOuX8RGqM9tlrK2FfQ&utm_medium=api&utm_source=abfa41a4&v=BE66B82AAF67869340D9388853721F0944B69B61,Adzuna::API::Response::Job,Adzuna::API::Response::Company,LocumTenens.com,"['US', 'Virginia', 'Buckingham County', 'Dillwyn']","Dillwyn, Buckingham County",Adzuna::API::Response::Location,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,,contract
