__CLASS__,latitude,id,adref,title,description,contract_time,salary_is_predicted,salary_min,longitude,redirect_url,salary_max,created,company.__CLASS__,company.display_name,category.label,category.tag,category.__CLASS__,location.__CLASS__,location.area,location.display_name,contract_type
Adzuna::API::Response::Job,38.73857,5897167280,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiN2w4NDhVQzQ4UkdtcGNDSU1SMkNHZyIsImkiOiI1ODk3MTY3MjgwIn0.aE5W9Re45CEy_MeoHyRSbRWnk_WAYFgwt9VsraaDW-Q,"Travel Ultrasound Tech - $2,261 per week in Roseville, CA","Ultrasound Tech Location: Roseville, CA Agency: Lucid Staffing Solutions Pay: $2,261 per week Shift Information: Days - 3 days x 8 hours Contract Duration: 13 Weeks Start Date: ASAP About the Position Job Description Position: Travel Ultrasound Tech/Sonographer with experience in Pediatric Location: Roseville, California Shift: 8hr Day Weekly Gross: $2260.88 Lucid Staffing Solutions was created by former healthcare workers who lived the short staffing, the chaotic workflows, and the nonstop pre…",full_time,0,108522.0,-121.250468,https://www.adzuna.com/details/5897167280?utm_medium=api&utm_source=abfa41a4,108522.0,2026-09-24T12:57:09Z,Adzuna::API::Response::Company,Lucid Staffing Solutions,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Location,"['US', 'California', 'Placer County', 'Roseville']","Roseville, Placer County",contract
Adzuna::API::Response::Job,42.516044,5897167281,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg5NzE2NzI4MSIsInMiOiI3bDg0OFVDNDhSR21wY0NJTVIyQ0dnIn0.JDUQJ95hjqBv0mpb0mmokfFqvu6VeVKXPD28KmeWlOc,"Travel Ultrasound Tech - $2,236 per week in Salem, MA","Ultrasound Tech Location: Salem, MA Agency: Lucid Staffing Solutions Pay: $2,236 per week Shift Information: Nights - 3 days x 12 hours Contract Duration: 13 Weeks Start Date: ASAP About the Position Job Description Position: Travel Ultrasound Tech/Sonographer with experience in Vascular Location: Salem, Massachusetts Shift: 12hr Night Weekly Gross: $2236.20 Lucid Staffing Solutions was created by former healthcare workers who lived the short staffing, the chaotic workflows, and the nonstop pre…",full_time,0,107337.0,-70.903187,https://www.adzuna.com/details/5897167281?utm_medium=api&utm_source=abfa41a4,107337.0,2026-09-24T12:57:09Z,Adzuna::API::Response::Company,Lucid Staffing Solutions,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Location,"['US', 'Massachusetts', 'Essex County', 'Danvers', 'Hathorne']","Hathorne, Danvers",contract
Adzuna::API::Response::Job,37.311376,5897167282,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiN2w4NDhVQzQ4UkdtcGNDSU1SMkNHZyIsImkiOiI1ODk3MTY3MjgyIn0.eZfBynw4-RlqKgQPX-3NG4E0R-g7JnZ2E8l9majhmsQ,"Travel Sterile Processing Tech - $1,300 per week in Durango, CO","Sterile Processing Tech Location: Durango, CO Agency: Lucid Staffing Solutions Pay: $1,300 per week Shift Information: Rotating - 4 days x 12 hours Contract Duration: 9 Weeks Start Date: ASAP About the Position Job Description Position: Travel Sterile Processing Tech (SPT) with experience in General Location: Durango, Colorado Shift: 12hr Rotating Weekly Gross: $1300.03 Lucid Staffing Solutions was created by former healthcare workers who lived the short staffing, the chaotic workflows, and the…",full_time,0,62401.0,-107.85416,https://www.adzuna.com/details/5897167282?utm_medium=api&utm_source=abfa41a4,62401.0,2026-09-24T12:57:09Z,Adzuna::API::Response::Company,Lucid Staffing Solutions,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Location,"['US', 'Colorado', 'La Plata County', 'College Heights Durango']","College Heights Durango, La Plata County",contract
Adzuna::API::Response::Job,25.7349,5897167285,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg5NzE2NzI4NSIsInMiOiI3bDg0OFVDNDhSR21wY0NJTVIyQ0dnIn0.HgL2FoX1m05sk0JLBqF2VIwkFVaDrlISLEV0LwkM7QU,"Travel Certified Respiratory Therapist (CRT) - $1,958 per week in Miami, FL","Certified Respiratory Therapist Location: Miami, FL Agency: Lucid Staffing Solutions Pay: $1,958 per week Shift Information: Days - 3 days x 12 hours Contract Duration: 13 Weeks Start Date: ASAP About the Position Job Description Position: Travel Respiratory Therapist (RT) with experience in NICU Location: Miami, Florida Shift: 12hr Day Weekly Gross: $1958.28 Lucid Staffing Solutions was created by former healthcare workers who lived the short staffing, the chaotic workflows, and the nonstop pr…",full_time,0,93997.0,-80.40756,https://www.adzuna.com/details/5897167285?utm_medium=api&utm_source=abfa41a4,93997.0,2026-09-24T12:57:09Z,Adzuna::API::Response::Company,Lucid Staffing Solutions,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Location,"['US', 'Florida', 'Miami-Dade County', 'Tamiami']","Tamiami, Miami-Dade County",contract
Adzuna::API::Response::Job,37.56,5897167257,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg5NzE2NzI1NyIsInMiOiI3bDg0OFVDNDhSR21wY0NJTVIyQ0dnIn0.3dBJ4-5mJj2yJ1i0byI5YTO8dgAHro_N-VHZxxHya1I,"Travel Postpartum RN - $1,994 per week","Supplemental Health Care is seeking a travel nurse RN Post Partum for a travel nursing job in Richmond, Virginia. Job Description & Requirements Specialty: Post Partum Discipline: RN Start Date: ASAP Duration: 13 weeks 36 hours per week Shift: 12 hours, nights Employment Type: Travel Job Description: Supplemental Health Care is connecting Postpartum Registered Nurses with top-tier hospital contracts in Richmond, Virginia. Travel or stay local, either way, we’ll guide you to an opportunity that …",,0,0.0,-77.45,https://www.adzuna.com/land/ad/5897167257?se=7l848UC48RGmpcCIMR2CGg&utm_medium=api&utm_source=abfa41a4&v=98883DA25113F88C147B1FE26B8EFC0BC47857F8,103688.0,2026-09-24T12:57:08Z,Adzuna::API::Response::Company,Supplemental Health Care,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Location,"['US', 'Virginia', 'Richmond County', 'Richmond']","Richmond, Richmond County",
Adzuna::API::Response::Job,32.89297,5897167276,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg5NzE2NzI3NiIsInMiOiI3bDg0OFVDNDhSR21wY0NJTVIyQ0dnIn0.ikd9IsvVb66vs7c57H32Fb3WgmwffP8GD2ZEQ5vVq7c,"Travel Radiology Tech - $2,645 per week in Irving, TX","Radiology Tech Location: Irving, TX Agency: Lucid Staffing Solutions Pay: $2,645 per week Shift Information: Days - 5 days x 8 hours Contract Duration: 13 Weeks Start Date: ASAP About the Position Job Description Position: Travel Radiologic Technologist with experience in Cath Lab Location: Irving, Texas Shift: 8hr Day Weekly Gross: $2645.00 Lucid Staffing Solutions was created by former healthcare workers who lived the short staffing, the chaotic workflows, and the nonstop pressure that comes …",full_time,0,126960.0,-96.94904,https://www.adzuna.com/details/5897167276?utm_medium=api&utm_source=abfa41a4,126960.0,2026-09-24T12:57:08Z,Adzuna::API::Response::Company,Lucid Staffing Solutions,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Location,"['US', 'Texas', 'Dallas', 'Irving']","Irving, Dallas",contract
Adzuna::API::Response::Job,39.89312,5897167275,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg5NzE2NzI3NSIsInMiOiI3bDg0OFVDNDhSR21wY0NJTVIyQ0dnIn0.a0GuJbEnVnrbxV4xrRO0eMb9VDJPBx3RMZk6EMkJxcU,"Travel Radiology Tech - $2,562 per week in Indianapolis, IN","Radiology Tech Location: Indianapolis, IN Agency: Lucid Staffing Solutions Pay: $2,562 per week Shift Information: Days - 4 days x 10 hours Contract Duration: 13 Weeks Start Date: ASAP About the Position Job Description Position: Travel Radiologic Technologist with experience in X-Ray Location: Indianapolis, Indiana Shift: 10hr Day Weekly Gross: $2561.60 Lucid Staffing Solutions was created by former healthcare workers who lived the short staffing, the chaotic workflows, and the nonstop pressur…",full_time,0,122956.0,-86.18371,https://www.adzuna.com/details/5897167275?utm_medium=api&utm_source=abfa41a4,122956.0,2026-09-24T12:57:08Z,Adzuna::API::Response::Company,Lucid Staffing Solutions,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Location,"['US', 'Indiana', 'Marion County', 'Meridian Hills']","Meridian Hills, Marion County",contract
Adzuna::API::Response::Job,38.8983,5897167266,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiN2w4NDhVQzQ4UkdtcGNDSU1SMkNHZyIsImkiOiI1ODk3MTY3MjY2In0.NQ2NuhGBxUpCz1FtfCW0DFV_Gu6jDkBqBwzAyjM8H2w,"Travel Radiology Tech - $2,182 per week in Overland Park, KS","Radiology Tech Location: Overland Park, KS Agency: Lucid Staffing Solutions Pay: $2,182 per week Shift Information: Nights - 5 days x 8 hours Contract Duration: 13 Weeks Start Date: ASAP About the Position Job Description Position: Travel Radiologic Technologist with experience in X-Ray Location: Overland Park, Kansas Shift: 8hr Night Weekly Gross: $2182.15 Lucid Staffing Solutions was created by former healthcare workers who lived the short staffing, the chaotic workflows, and the nonstop pres…",full_time,0,104743.0,-94.63734,https://www.adzuna.com/details/5897167266?utm_medium=api&utm_source=abfa41a4,104743.0,2026-09-24T12:57:08Z,Adzuna::API::Response::Company,Lucid Staffing Solutions,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Location,"['US', 'Kansas', 'Johnson County', 'Stanley']","Stanley, Johnson County",contract
Adzuna::API::Response::Job,30.321188,5897167273,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg5NzE2NzI3MyIsInMiOiI3bDg0OFVDNDhSR21wY0NJTVIyQ0dnIn0.r6fkhS9gPxl74CrL0snE0UPGgpYsA0a47KoO53VtAWo,"Travel Radiology Tech - $2,651 per week in Austin, TX","Radiology Tech Location: Austin, TX Agency: Lucid Staffing Solutions Pay: $2,651 per week Shift Information: Days - 4 days x 10 hours Contract Duration: 13 Weeks Start Date: ASAP About the Position Job Description Position: Travel Radiologic Technologist with experience in Cath Lab Location: Austin, Texas Shift: 10hr Day Weekly Gross: $2651.20 Lucid Staffing Solutions was created by former healthcare workers who lived the short staffing, the chaotic workflows, and the nonstop pressure that come…",full_time,0,127257.0,-97.739399,https://www.adzuna.com/details/5897167273?utm_medium=api&utm_source=abfa41a4,127257.0,2026-09-24T12:57:08Z,Adzuna::API::Response::Company,Lucid Staffing Solutions,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Location,"['US', 'Texas', 'Travis County', 'Tarrytown']","Tarrytown, Travis County",contract
Adzuna::API::Response::Job,47.916797,5897167269,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiN2w4NDhVQzQ4UkdtcGNDSU1SMkNHZyIsImkiOiI1ODk3MTY3MjY5In0.B_L3HaWMjs6F5f46dtnLWvuQjLYnft6FLy-nBDN6MMc,"Travel Radiology Tech - $3,055 per week in Forks, WA","Radiology Tech Location: Forks, WA Agency: Lucid Staffing Solutions Pay: $3,055 per week Shift Information: Evenings - 4 days x 10 hours Contract Duration: 13 Weeks Start Date: ASAP About the Position Job Description Position: Travel Radiologic Technologist with experience in CT Location: Forks, Washington Shift: 10hr Mid Weekly Gross: $3055.00 Lucid Staffing Solutions was created by former healthcare workers who lived the short staffing, the chaotic workflows, and the nonstop pressure that com…",full_time,0,146640.0,-124.351702,https://www.adzuna.com/details/5897167269?utm_medium=api&utm_source=abfa41a4,146640.0,2026-09-24T12:57:08Z,Adzuna::API::Response::Company,Lucid Staffing Solutions,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Location,"['US', 'Washington', 'Clallam County', 'Bogachiel']","Bogachiel, Clallam County",contract
Adzuna::API::Response::Job,28.307805,5897167271,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg5NzE2NzI3MSIsInMiOiI3bDg0OFVDNDhSR21wY0NJTVIyQ0dnIn0.6yBSVEikAix8wysMnX-8eY67MvzGBvJuU_FLSj0XeFs,"Travel Radiology Tech - $1,902 per week in Kissimmee, FL","Radiology Tech Location: Kissimmee, FL Agency: Lucid Staffing Solutions Pay: $1,902 per week Shift Information: Nights - 3 days x 12 hours Contract Duration: 13 Weeks Start Date: ASAP About the Position Job Description Position: Travel Radiologic Technologist with experience in CT Location: Kissimmee, Florida Shift: 12hr Night Weekly Gross: $1902.18 Lucid Staffing Solutions was created by former healthcare workers who lived the short staffing, the chaotic workflows, and the nonstop pressure tha…",full_time,0,91304.0,-81.421292,https://www.adzuna.com/details/5897167271?utm_medium=api&utm_source=abfa41a4,91304.0,2026-09-24T12:57:08Z,Adzuna::API::Response::Company,Lucid Staffing Solutions,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Location,"['US', 'Florida', 'Osceola County', 'Kissimmee']","Kissimmee, Osceola County",contract
Adzuna::API::Response::Job,39.3768,5897167261,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiN2w4NDhVQzQ4UkdtcGNDSU1SMkNHZyIsImkiOiI1ODk3MTY3MjYxIn0.YlpcdRVQ8OG9J0JIRBDrGW69UxMZQWSu9RowxgGqS6U,Local Contract Emergency Room RN - $54 per hour,"Stability Healthcare is seeking a local contract nurse RN ED - Emergency Department for a local contract nursing job in Randallstown, Maryland. Job Description & Requirements Specialty: ED - Emergency Department Discipline: RN Start Date: 10/27/2026 Duration: 14 weeks 36 hours per week Shift: 12 hours, nights Employment Type: Local Contract Stability Healthcare is looking for a ER RN contract position in Randallstown, MD. Emergency room (ER) nurses provide care for patients requiring emergency …",,0,0.0,-76.815,https://www.adzuna.com/land/ad/5897167261?se=7l848UC48RGmpcCIMR2CGg&utm_medium=api&utm_source=abfa41a4&v=A920FC092791ED2C7614EDEBD077450E6F301C05,112320.0,2026-09-24T12:57:08Z,Adzuna::API::Response::Company,Stability Healthcare,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Location,"['US', 'Maryland', 'Baltimore County', 'Mcdonogh Run']","Mcdonogh Run, Baltimore County",
Adzuna::API::Response::Job,34.606572,5897167278,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg5NzE2NzI3OCIsInMiOiI3bDg0OFVDNDhSR21wY0NJTVIyQ0dnIn0.K2O_sm2LkGutyBl-Vk0bzGCoOqKQoTMBdv2A76KkNl4,"Travel Ultrasound Tech - $2,475 per week in Prescott Valley, AZ","Ultrasound Tech Location: Prescott Valley, AZ Agency: Lucid Staffing Solutions Pay: $2,475 per week Shift Information: Days - 5 days x 8 hours Contract Duration: 13 Weeks Start Date: ASAP About the Position Job Description Position: Travel Ultrasound Tech/Sonographer with experience in Breast Location: Prescott Valley, Arizona Shift: 8hr Day Weekly Gross: $2475.10 Lucid Staffing Solutions was created by former healthcare workers who lived the short staffing, the chaotic workflows, and the nonst…",full_time,0,118804.0,-112.321182,https://www.adzuna.com/details/5897167278?utm_medium=api&utm_source=abfa41a4,118804.0,2026-09-24T12:57:08Z,Adzuna::API::Response::Company,Lucid Staffing Solutions,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Location,"['US', 'Arizona', 'Yavapai County', 'Prescott Valley']","Prescott Valley, Yavapai County",contract
Adzuna::API::Response::Job,33.151785,5897167274,eyJhbGciOiJIUzI1NiJ9.eyJzIjoieHNKTThrQzQ4UkdqM3JicnVaazRDUSIsImkiOiI1ODk3MTY3Mjc0In0.WtwWbYG2TwudDremCij6Tc67PIvJ442r_0J2qr3bfUg,"Travel Radiology Tech - $2,576 per week in Denton, TX","Radiology Tech Location: Denton, TX Agency: Lucid Staffing Solutions Pay: $2,576 per week Shift Information: Days - 4 days x 10 hours Contract Duration: 13 Weeks Start Date: ASAP About the Position Job Description Position: Travel Radiologic Technologist with experience in Cath Lab Location: Denton, Texas Shift: 10hr Day Weekly Gross: $2575.70 Lucid Staffing Solutions was created by former healthcare workers who lived the short staffing, the chaotic workflows, and the nonstop pressure that come…",full_time,0,123633.0,-97.094367,https://www.adzuna.com/details/5897167274?utm_medium=api&utm_source=abfa41a4,123633.0,2026-09-24T12:57:08Z,Adzuna::API::Response::Company,Lucid Staffing Solutions,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Location,"['US', 'Texas', 'Denton County', 'Northlake']","Northlake, Denton County",contract
Adzuna::API::Response::Job,38.084017,5897167279,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg5NzE2NzI3OSIsInMiOiJ4c0pNOGtDNDhSR2ozcmJydVprNENRIn0.ZL2-W-WsE6MjZ5ImVJRGJ_4FZJj9Rv4tQXPyXnXQaQY,Local Contract Acute Rehab RN - $47 per hour,"Stability Healthcare is seeking a local contract nurse RN Rehabilitation for a local contract nursing job in Evansville, Indiana. Job Description & Requirements Specialty: Rehabilitation Discipline: RN Start Date: 10/18/2026 Duration: 13 weeks 36 hours per week Shift: 12 hours, days Employment Type: Local Contract Stability Healthcare is looking for a Rehab RN contract position in Evansville, IN. Rehabilitation Nurses help patients, who still require some nursing care, adapt physically and emot…",,0,0.0,-87.521772,https://www.adzuna.com/land/ad/5897167279?se=xsJM8kC48RGj3rbruZk4CQ&utm_medium=api&utm_source=abfa41a4&v=04087CEFD00D9F22F77C2F3B7CE26727C0657FB3,97760.0,2026-09-24T12:57:08Z,Adzuna::API::Response::Company,Stability Healthcare,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Location,"['US', 'Indiana', 'Vanderburgh County', 'Mccutchanville']","Mccutchanville, Vanderburgh County",
Adzuna::API::Response::Job,37.996746,5897167267,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg5NzE2NzI2NyIsInMiOiJ4c0pNOGtDNDhSR2ozcmJydVprNENRIn0.8PAKM94mcRuuvFVSxfiASvoIt3WtyschXMv2Niq-i7k,"Travel Radiology Tech - $3,621 per week in Pinole, CA","Radiology Tech Location: Pinole, CA Agency: Lucid Staffing Solutions Pay: $3,621 per week Shift Information: Days - 5 days x 8 hours Contract Duration: 6 Weeks Start Date: ASAP About the Position Job Description Position: Travel Radiologic Technologist with experience in Mammography Location: Pinole, California Shift: 8hr Day Weekly Gross: $3621.40 Lucid Staffing Solutions was created by former healthcare workers who lived the short staffing, the chaotic workflows, and the nonstop pressure that…",full_time,0,173827.0,-122.285568,https://www.adzuna.com/details/5897167267?utm_medium=api&utm_source=abfa41a4,173827.0,2026-09-24T12:57:08Z,Adzuna::API::Response::Company,Lucid Staffing Solutions,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Location,"['US', 'California', 'Contra Costa County', 'Pinole']","Pinole, Contra Costa County",contract
Adzuna::API::Response::Job,45.34746,5897167268,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg5NzE2NzI2OCIsInMiOiJ4c0pNOGtDNDhSR2ozcmJydVprNENRIn0.c_y5yNEVb68xYnG6gY8Ux0JNPGpTSefCwkcSD3xVu6Q,"Travel Radiology Tech - $2,109 per week in Petoskey, MI","Radiology Tech Location: Petoskey, MI Agency: Lucid Staffing Solutions Pay: $2,109 per week Shift Information: Nights - 4 days x 10 hours Contract Duration: 13 Weeks Start Date: ASAP About the Position Job Description Position: Travel Radiologic Technologist with experience in X-Ray Location: Petoskey, Michigan Shift: 10hr Night Weekly Gross: $2109.07 Lucid Staffing Solutions was created by former healthcare workers who lived the short staffing, the chaotic workflows, and the nonstop pressure t…",full_time,0,101235.0,-84.91512,https://www.adzuna.com/details/5897167268?utm_medium=api&utm_source=abfa41a4,101235.0,2026-09-24T12:57:08Z,Adzuna::API::Response::Company,Lucid Staffing Solutions,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Location,"['US', 'Michigan', 'Emmet County', 'Bay View']","Bay View, Emmet County",contract
Adzuna::API::Response::Job,41.49307,5897167259,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg5NzE2NzI1OSIsInMiOiJ4c0pNOGtDNDhSR2ozcmJydVprNENRIn0.sF-MV6jRZgh-MC3U2tXzXCyKHcAZT_1XPUNjsBDvll0,Local Contract Medical Step-Down RN - $55 per hour,"Stability Healthcare is seeking a local contract nurse RN Stepdown for a local contract nursing job in Cleveland, Ohio. Job Description & Requirements Specialty: Stepdown Discipline: RN Duration: 13 weeks 36 hours per week Shift: 12 hours Employment Type: Local Contract Stability Healthcare is looking for a Tele Step-Down RN contract position in Cleveland, OH. The PCU nurse is sometimes also called a step-down nurse and the PCU is also known as cardiac stepdown, medical stepdown, neuro stepdown…",,0,0.0,-81.66832,https://www.adzuna.com/land/ad/5897167259?se=xsJM8kC48RGj3rbruZk4CQ&utm_medium=api&utm_source=abfa41a4&v=5C8F4262BB63BAC611E66EA2205874228829C4F6,114400.0,2026-09-24T12:57:08Z,Adzuna::API::Response::Company,Stability Healthcare,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Location,"['US', 'Ohio', 'Cuyahoga County', 'Newburgh Heights']","Newburgh Heights, Cuyahoga County",
Adzuna::API::Response::Job,42.516044,5897167270,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg5NzE2NzI3MCIsInMiOiJ4c0pNOGtDNDhSR2ozcmJydVprNENRIn0.AsmECRiKtiZEZPrDjGqnmi9uSeFrdk3o2LvuwoIX38k,"Travel Radiology Tech - $3,048 per week in Salem, MA","Radiology Tech Location: Salem, MA Agency: Lucid Staffing Solutions Pay: $3,048 per week Shift Information: Days - 5 days x 8 hours Contract Duration: 16 Weeks Start Date: ASAP About the Position Job Description Position: Travel Radiologic Technologist with experience in Nuclear Medicine Location: Salem, Massachusetts Shift: 8hr Day Weekly Gross: $3048.20 Lucid Staffing Solutions was created by former healthcare workers who lived the short staffing, the chaotic workflows, and the nonstop pressu…",full_time,0,146313.0,-70.903187,https://www.adzuna.com/details/5897167270?utm_medium=api&utm_source=abfa41a4,146313.0,2026-09-24T12:57:08Z,Adzuna::API::Response::Company,Lucid Staffing Solutions,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Location,"['US', 'Massachusetts', 'Essex County', 'Danvers', 'Hathorne']","Hathorne, Danvers",contract
Adzuna::API::Response::Job,37.688724,5897167245,eyJhbGciOiJIUzI1NiJ9.eyJzIjoieHNKTThrQzQ4UkdqM3JicnVaazRDUSIsImkiOiI1ODk3MTY3MjQ1In0.6kXqsjyhtxxTgY5Wg7jL-4nEOI9YJcUub2BJoPtXnpk,"Travel NICU RN - $3,470 per week","Solomon Page is seeking a travel nurse RN NICU - Neonatal Intensive Care for a travel nursing job in San Leandro, California. Job Description & Requirements Specialty: NICU - Neonatal Intensive Care Discipline: RN Start Date: 12/15/2026 Duration: 13 weeks 36 hours per week Shift: 12 hours, nights Employment Type: Travel Our client is looking to add a Registered Nurse to their team. Job Details: Location: San Leandro, California Duration: 13 Weeks Start Date: 12/15/2026 Shift: 3x12 Nights Estima…",,0,0.0,-122.150578,https://www.adzuna.com/land/ad/5897167245?se=xsJM8kC48RGj3rbruZk4CQ&utm_medium=api&utm_source=abfa41a4&v=E9F6FB026726356A980840926A9739A6363A1CE7,180440.0,2026-09-24T12:57:06Z,Adzuna::API::Response::Company,Solomon Page,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Location,"['US', 'California', 'Alameda County', 'San Lorenzo']","San Lorenzo, Alameda County",
Adzuna::API::Response::Job,36.095485,5897167228,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg5NzE2NzIyOCIsInMiOiJ4c0pNOGtDNDhSR2ozcmJydVprNENRIn0.xQbP39oJIZ4-jQYglfoSdeJXsm6b6cMpnLiE8-ky2UU,"Travel Medical Surgical RN - $1,778 per week","GHR Healthcare is seeking a travel nurse RN Med Surg for a travel nursing job in Tulsa, Oklahoma. Job Description & Requirements Specialty: Med Surg Discipline: RN Start Date: 10/12/2026 Duration: 13 weeks 36 hours per week Shift: 12 hours Employment Type: Travel Travel Registered Nurse – Med/Surg Orthopedics | Tulsa, Oklahoma Travel RN opportunity in Tulsa, OK: Join a busy orthopedic medical-surgical unit and deliver high-quality bedside nursing care to adult and geriatric patients in a fast-p…",,0,0.0,-95.884034,https://www.adzuna.com/land/ad/5897167228?se=xsJM8kC48RGj3rbruZk4CQ&utm_medium=api&utm_source=abfa41a4&v=587AB6FF6ADCECB481325C299DEA24A4D94A72CC,92456.0,2026-09-24T12:57:05Z,Adzuna::API::Response::Company,GHR Healthcare,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Location,"['US', 'Oklahoma', 'Tulsa County', 'Williams']","Williams, Tulsa County",
Adzuna::API::Response::Job,35.2268,5897167231,eyJhbGciOiJIUzI1NiJ9.eyJzIjoieHNKTThrQzQ4UkdqM3JicnVaazRDUSIsImkiOiI1ODk3MTY3MjMxIn0.HLXKF-7qfUwBWcyZoqRN-xoNoF0FONZSWqOjBh66FSA,Local Contract Pediatrics RN - $37 per hour,"Assured Nursing is seeking a local contract nurse RN Pediatric Med Surg for a local contract nursing job in Charlotte, North Carolina. Job Description & Requirements Specialty: Pediatric Med Surg Discipline: RN Start Date: 10/12/2026 Duration: 13 weeks 36 hours per week Shift: 12 hours, days Employment Type: Local Contract Assured Nursing Job ID 38236989. Posted job title: RN:PEDS,07:00:00-19:30:00 Benefits Weekly pay Holiday Pay 401k retirement plan Referral bonus Medical benefits Dental benef…",,0,0.0,-80.8432,https://www.adzuna.com/land/ad/5897167231?se=xsJM8kC48RGj3rbruZk4CQ&utm_medium=api&utm_source=abfa41a4&v=9D42377CA0142C72A15CD61BD9D8B78E688E19FD,76960.0,2026-09-24T12:57:05Z,Adzuna::API::Response::Company,Assured Nursing,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Location,"['US', 'North Carolina', 'Mecklenburg County', 'Charlotte']","Charlotte, Mecklenburg County",
Adzuna::API::Response::Job,37.043929,5897167223,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg5NzE2NzIyMyIsInMiOiJ4c0pNOGtDNDhSR2ozcmJydVprNENRIn0.Nao54z5-R2q2doqod1PPXhQ5npgenXRq7Jg_y-4nej8,Local Contract Labor and Delivery RN - $61 per hour,"Zack Group is seeking a local contract nurse RN Labor and Delivery for a local contract nursing job in Liberal, Kansas. Job Description & Requirements Specialty: Labor and Delivery Discipline: RN Start Date: 10/12/2026 Duration: 13 weeks 36 hours per week Shift: 12 hours, nights Employment Type: Local Contract Zack Group Job ID 38237068. Posted job title: RN:L&D,19:00:00-07:00:00 About Zack Group Zack Group has been active in the medical staffing sector for over 25 years, providing a wide range…",,0,0.0,-100.928139,https://www.adzuna.com/land/ad/5897167223?se=xsJM8kC48RGj3rbruZk4CQ&utm_medium=api&utm_source=abfa41a4&v=F563218FA296959BF5B15C141FDF660C5F72C3F1,126880.0,2026-09-24T12:57:04Z,Adzuna::API::Response::Company,Zack Group,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Location,"['US', 'Kansas', 'Seward County', 'Liberal']","Liberal, Seward County",
