salary_min,salary_is_predicted,latitude,description,adref,redirect_url,__CLASS__,longitude,created,contract_time,salary_max,id,title,company.__CLASS__,company.display_name,location.__CLASS__,location.area,location.display_name,category.label,category.__CLASS__,category.tag,contract_type
0.0,0,40.627791,"LanceSoft is seeking a travel nurse RN Intermediate Care for a travel nursing job in Brooklyn, New York. Job Description & Requirements Specialty: Intermediate Care Discipline: RN Start Date: 10/05/2026 Duration: 13 weeks 36 hours per week Shift: 12 hours, rotating Employment Type: Travel LanceSoft Job ID j971e9wak4ndmfjcy1reb8drxs8e73ha. Pay package is based on 12 hour shifts and 36 hours per week (subject to confirmation) with tax-free stipend amount to be determined. Posted job title: RN Int…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg3OTk4NjU2MCIsInMiOiJ2a093eHdLdThSRy1GTHhfWWZJWEtRIn0.JHhlTyYjrIPaiiUbiaEaYCvo6Q2KUs2dXQhQtDIpIJA,https://www.adzuna.com/land/ad/5879986560?se=vkOwxwKu8RG-FLx_YfIXKQ&utm_medium=api&utm_source=abfa41a4&v=F6E45165633F3DC1739A7B197D5A476CC19F90FC,Adzuna::API::Response::Job,-73.946201,2026-09-11T12:34:56Z,,145600.0,5879986560,"Travel Nurse RN - Intermediate Care - $2,800 per week",Adzuna::API::Response::Company,LanceSoft,Adzuna::API::Response::Location,"['US', 'New York', 'New York City', 'Brooklyn', 'Flatbush']","Flatbush, Brooklyn",Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,
0.0,0,19.714222,"Medical Solutions is seeking a travel nurse RN OR - Operating Room for a travel nursing job in Hilo, Hawaii. Job Description & Requirements Specialty: OR - Operating Room Discipline: RN Duration: 13 weeks 40 hours per week Shift: 8 hours Employment Type: Travel We’re seeking talented healthcare professionals whose adventure game is as strong as their clinical game. Those that want flexibility and high pay, we have the positions for you! Some of the industry-leading benefits enjoyed by Medical S…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg3OTk4NjU3MCIsInMiOiJ2a093eHdLdThSRy1GTHhfWWZJWEtRIn0.AObLy0cErzTG-fv1hYtQMlaevbluSwU59asgmLu1pmY,https://www.adzuna.com/land/ad/5879986570?se=vkOwxwKu8RG-FLx_YfIXKQ&utm_medium=api&utm_source=abfa41a4&v=1945980D261B25AE96974D5A9DB10812934BBE51,Adzuna::API::Response::Job,-155.042589,2026-09-11T12:34:56Z,,109408.0,5879986570,"Travel OR RN - $2,104 per week",Adzuna::API::Response::Company,Medical Solutions,Adzuna::API::Response::Location,"['US', 'Hawaii', 'Hawaii', 'Hilo']","Hilo, Hawaii",Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,
0.0,0,44.2668,"Access Healthcare is seeking a travel nurse RN Stepdown for a travel nursing job in Appleton, Wisconsin. Job Description & Requirements Specialty: Stepdown Discipline: RN Start Date: 10/04/2026 Duration: 12 weeks 36 hours per week Shift: 12 hours, nights Employment Type: Travel Access Healthcare Job ID 80108497. Pay package is based on 12 hour shifts and 36 hours per week (subject to confirmation) with tax-free stipend amount to be determined. About Access Healthcare Access Healthcare aims to p…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg3OTk4NjU2MSIsInMiOiJ2a093eHdLdThSRy1GTHhfWWZJWEtRIn0._ell2-jf3ZTqaGEoUFhnSbtmpKJ1y5xD2-reJv-WYNc,https://www.adzuna.com/land/ad/5879986561?se=vkOwxwKu8RG-FLx_YfIXKQ&utm_medium=api&utm_source=abfa41a4&v=76E13352D9BCEEDDD7359779EA55E9594734FC63,Adzuna::API::Response::Job,-88.40748,2026-09-11T12:34:56Z,,128024.0,5879986561,"Travel RN Step Down - $2,462 per week",Adzuna::API::Response::Company,Access Healthcare,Adzuna::API::Response::Location,"['US', 'Wisconsin', 'Outagamie County', 'Appleton']","Appleton, Outagamie County",Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,
0.0,0,42.9426,"Focus Staff is seeking a travel nurse RN ED - Emergency Department for a travel nursing job in Milwaukee, Wisconsin. Job Description & Requirements Specialty: ED - Emergency Department Discipline: RN Start Date: 10/04/2026 Duration: 13 weeks 36 hours per week Shift: 12 hours, days Employment Type: Travel Ready to chart a new course? Focus Staff is seeking a travel Emergency Medicine Registered Nurse (ER RN) in Milwaukee, WI to deliver exceptional care in a dynamic environment. Help patients thr…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoidmtPd3h3S3U4UkctRkx4X1lmSVhLUSIsImkiOiI1ODc5OTg2NTcxIn0.mL_GM65ALmqH62iZcrdR230dqOFqj-COj0lJD7gK1YY,https://www.adzuna.com/land/ad/5879986571?se=vkOwxwKu8RG-FLx_YfIXKQ&utm_medium=api&utm_source=abfa41a4&v=527B02C0AF3AE65CBFDD0A0F11416F61045568E4,Adzuna::API::Response::Job,-87.9119,2026-09-11T12:34:56Z,,99320.0,5879986571,"Travel ER RN - $1,910 per week",Adzuna::API::Response::Company,Focus Staff,Adzuna::API::Response::Location,"['US', 'Wisconsin', 'Milwaukee County', 'Saint Francis']","Saint Francis, Milwaukee County",Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,
57505.49,1,39.81726,"Job Description Job Description Description: ROLE AND RESPONSIBILITIES The “Switchgear and Automation Field Service Technician""Field Service Technician has the primary responsibility of supporting and responding to technical customer needs remotely and onsite. This may include frequent travel (> 60%) and after-hours phone support (helpdesk). The role of the Field Service Technician is to: • Conduct quality inspections at Kratos facilities and at customer sites as necessary. • Perform test funct…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoidmtPd3h3S3U4UkctRkx4X1lmSVhLUSIsImkiOiI1ODc5OTg2NTc0In0.4hIok4-HorY8lfHTYn_jVm62QS4Dd2jONKfAiTwF4Fo,https://www.adzuna.com/land/ad/5879986574?se=vkOwxwKu8RG-FLx_YfIXKQ&utm_medium=api&utm_source=abfa41a4&v=9DBCB50CD8435779E00EF160D7B1E6DB6513CA23,Adzuna::API::Response::Job,-105.1026,2026-09-11T12:34:56Z,,57505.49,5879986574,Switchgear and Automation Field Service Technician,Adzuna::API::Response::Company,Kratos Industries LLC,Adzuna::API::Response::Location,"['US', 'Colorado', 'Jefferson County', 'Arvada']","Arvada, Jefferson County",Engineering Jobs,Adzuna::API::Response::Category,engineering-jobs,
0.0,0,44.9462,"American Traveler is seeking a travel CT Technologist for a travel job in Minneapolis, Minnesota. Job Description & Requirements Specialty: CT Technologist Discipline: Allied Health Professional Start Date: 09/21/2026 Duration: 13 weeks 36 hours per week Shift: 12 hours, nights Employment Type: Travel Assignment Overview Shift: Nights, 3x12hrs Hours: 36 hrs/wk Start Date: Sep 21, 2026 Length: 13 weeks Openings: 1 Description American Traveler is hiring a CT Technologist for a Magnet-designated,…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg3OTk4NjU3NyIsInMiOiJ2a093eHdLdThSRy1GTHhfWWZJWEtRIn0.nhthifjcs3jPZjHEE4S96t4vyhqBc0Nn89cHX1sC7Vg,https://www.adzuna.com/land/ad/5879986577?se=vkOwxwKu8RG-FLx_YfIXKQ&utm_medium=api&utm_source=abfa41a4&v=6A452C09038BC53F4CD6C8CF2AE6B5A4B9C4A7E6,Adzuna::API::Response::Job,-93.2,2026-09-11T12:34:56Z,,132912.0,5879986577,"Travel CT Tech - $2,556 per week",Adzuna::API::Response::Company,American Traveler,Adzuna::API::Response::Location,"['US', 'Minnesota', 'Ramsey County', 'Lauderdale']","Lauderdale, Ramsey County",Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,
0.0,0,43.241706,"Trustaff is seeking a travel nurse RN Med Surg for a travel nursing job in Mequon, Wisconsin. Job Description & Requirements Specialty: Med Surg Discipline: RN Start Date: ASAP Duration: 13 weeks 36 hours per week Shift: 12 hours, nights Employment Type: Travel As a Medical-Surgical (MS) RN, you'll be responsible for managing the care of adult patients experiencing general medical conditions or general surgical procedures. MS RNs treat patients for a wide variety of types of illness, injury, or…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoidmtPd3h3S3U4UkctRkx4X1lmSVhLUSIsImkiOiI1ODc5OTg2NTU1In0.Y62JYYHfs1s9s1607oEF1mjhikm0nu5qZlWt9-IhaHI,https://www.adzuna.com/land/ad/5879986555?se=vkOwxwKu8RG-FLx_YfIXKQ&utm_medium=api&utm_source=abfa41a4&v=ABB6F4E2BDFBEA42A6F93DA84629B529535F889D,Adzuna::API::Response::Job,-87.991082,2026-09-11T12:34:56Z,,115128.0,5879986555,"Travel Med Surg RN - $2,214 per week",Adzuna::API::Response::Company,Trustaff,Adzuna::API::Response::Location,"['US', 'Wisconsin', 'Ozaukee County', 'Thiensville']","Thiensville, Ozaukee County",Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,
0.0,0,43.241706,"Medical Talent is seeking a travel nurse RN Med Surg / Telemetry for a travel nursing job in Mequon, Wisconsin. Job Description & Requirements Specialty: Med Surg / Telemetry Discipline: RN Start Date: 10/04/2026 Duration: 13 weeks 36 hours per week Shift: 12 hours, nights Employment Type: Travel NIH; EOW, EOH; Telemetry background required (read tele); at least 2 yrs of med/surg experience, EPIC, travel experience; No artificial/acrylic nails and nails must be short ( Medical Talent Job ID 380…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg3OTk4NjU2NCIsInMiOiJ2a093eHdLdThSRy1GTHhfWWZJWEtRIn0.vyjzEhxiwKhgag_IVoFnf6hVSt5popn2rOIcYND2rOg,https://www.adzuna.com/land/ad/5879986564?se=vkOwxwKu8RG-FLx_YfIXKQ&utm_medium=api&utm_source=abfa41a4&v=3B6993E57CF793822876B0D6BB220D780F99EED2,Adzuna::API::Response::Job,-87.991082,2026-09-11T12:34:56Z,,116272.0,5879986564,"Travel RN Medical/Surgical - $2,236 per week",Adzuna::API::Response::Company,Medical Talent,Adzuna::API::Response::Location,"['US', 'Wisconsin', 'Ozaukee County', 'Thiensville']","Thiensville, Ozaukee County",Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,
110240.0,0,43.241706,"Host Healthcare is seeking a local contract nurse RN Med Surg / Telemetry for a local contract nursing job in Mequon, Wisconsin. Job Description & Requirements Specialty: Med Surg / Telemetry Discipline: RN Start Date: 10/04/2026 Duration: 13 weeks 36 hours per week Shift: 12 hours, nights Employment Type: Local Contract Host Healthcare Job ID La1fVX0000041cNdYAI. Pay package is based on 12 hour shifts and 36.0 hours per week (subject to confirmation) with tax-free stipend amount to be determin…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoidmtPd3h3S3U4UkctRkx4X1lmSVhLUSIsImkiOiI1ODc5OTg2NTYyIn0.5rnvWBPFKiVrtazjnDcV0GItmUdRcM8wK_aZscusEYk,https://www.adzuna.com/land/ad/5879986562?se=vkOwxwKu8RG-FLx_YfIXKQ&utm_medium=api&utm_source=abfa41a4&v=5316A595843710099C3757D77DEB3A83E92616DB,Adzuna::API::Response::Job,-87.991082,2026-09-11T12:34:56Z,,118560.0,5879986562,Local Contract RN Medical/Surgical - $53-57 per hour,Adzuna::API::Response::Company,Host Healthcare,Adzuna::API::Response::Location,"['US', 'Wisconsin', 'Ozaukee County', 'Thiensville']","Thiensville, Ozaukee County",Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,
0.0,0,30.3073,"Access Healthcare is seeking a travel nurse RN Med Surg for a travel nursing job in Jacksonville, Florida. Job Description & Requirements Specialty: Med Surg Discipline: RN Duration: 15 weeks 36 hours per week Shift: 12 hours, nights Employment Type: Travel 1 Year travel experience required36 or 48 hour contracts acceptableEvery other weekend requiredHoliday requirements - per unit need Access Healthcare Job ID 5-ASC-48946. Pay package is based on 12 hour shifts and 36 hours per week (subject t…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoidmtPd3h3S3U4UkctRkx4X1lmSVhLUSIsImkiOiI1ODc5OTg2NTM5In0.wHypGuDMQlUvodKjFPUzUn-rvALVjZDV4ISWxOiMaU4,https://www.adzuna.com/land/ad/5879986539?se=vkOwxwKu8RG-FLx_YfIXKQ&utm_medium=api&utm_source=abfa41a4&v=7C3D2C07BA68F7B887A0AE4547344AE06CFC98FA,Adzuna::API::Response::Job,-81.6331,2026-09-11T12:34:55Z,,104104.0,5879986539,"Travel RN Medical/Surgical - $2,002 per week",Adzuna::API::Response::Company,Access Healthcare,Adzuna::API::Response::Location,"['US', 'Florida', 'Duval County', 'Jacksonville']","Jacksonville, Duval County",Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,
0.0,0,30.3073,"TRS Healthcare is seeking a travel nurse RN Telemetry for a travel nursing job in Jacksonville, Florida. Job Description & Requirements Specialty: Telemetry Discipline: RN Start Date: 10/04/2026 Duration: 15 weeks 36 hours per week Shift: 12 hours, nights Employment Type: Travel TRS Healthcare Job ID 1519724. Pay package is based on 12 hour shifts and 36.0 hours per week (subject to confirmation) with tax-free stipend amount to be determined. Posted job title: Telemetry Unit Registered Nurse Ab…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg3OTk4NjUzNyIsInMiOiJ2a093eHdLdThSRy1GTHhfWWZJWEtRIn0.xbVwkuZpA-yMU-OPeETLRUFPtXkmK1_GvGYEqThElXU,https://www.adzuna.com/land/ad/5879986537?se=vkOwxwKu8RG-FLx_YfIXKQ&utm_medium=api&utm_source=abfa41a4&v=ECDDFA65F6792791AEDCBED7270555934FA86D2B,Adzuna::API::Response::Job,-81.6331,2026-09-11T12:34:55Z,,97812.0,5879986537,"Travel Nurse RN - Telemetry - $1,881 per week",Adzuna::API::Response::Company,TRS Healthcare,Adzuna::API::Response::Location,"['US', 'Florida', 'Duval County', 'Jacksonville']","Jacksonville, Duval County",Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,
0.0,0,44.2668,"Access Healthcare is seeking a travel nurse RN Stepdown for a travel nursing job in Appleton, Wisconsin. Job Description & Requirements Specialty: Stepdown Discipline: RN Duration: 13 weeks 36 hours per week Shift: 12 hours, nights Employment Type: Travel BLS, ACLS preferred, NIH required; Every 3rd weekend, EOH; 2 years experience; Traveler will float to the following depts, based on need, at St Elizabeth: IMC; Med/Surg Cardiac; Ortho/Neuro/Oncology; potential ED boarding pts; EPIC experience;…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoidmtPd3h3S3U4UkctRkx4X1lmSVhLUSIsImkiOiI1ODc5OTg2NTQ0In0.pjYWJqZ9x-w20Nj4-BvhnBjHSsfx45vXooOJ0crQGTc,https://www.adzuna.com/land/ad/5879986544?se=vkOwxwKu8RG-FLx_YfIXKQ&utm_medium=api&utm_source=abfa41a4&v=E6B52127AFC7206A021C454707A02BA53667C912,Adzuna::API::Response::Job,-88.40748,2026-09-11T12:34:55Z,,128024.0,5879986544,"Travel Step Down RN - $2,462 per week",Adzuna::API::Response::Company,Access Healthcare,Adzuna::API::Response::Location,"['US', 'Wisconsin', 'Outagamie County', 'Appleton']","Appleton, Outagamie County",Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,
0.0,0,30.832713,"American Traveler is seeking a travel nurse RN Med Surg for a travel nursing job in Thomasville, Georgia. Job Description & Requirements Specialty: Med Surg Discipline: RN Start Date: 10/05/2026 Duration: 13 weeks 48 hours per week Shift: 12 hours, nights Employment Type: Travel Assignment Overview Shift: Nights, 4x12hrs Hours: 48 hrs/wk Start Date: Oct 5, 2026 Length: 13 weeks Openings: 2 Description American Traveler is hiring a Med/Surg RN for a night shift position on an Ortho/Neuro/Peds fl…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoidmtPd3h3S3U4UkctRkx4X1lmSVhLUSIsImkiOiI1ODc5OTg2NTM1In0.va1J8t4LaHt0qwqHrm5ZQm3hl7s0jQY8MGs2hch44RQ,https://www.adzuna.com/land/ad/5879986535?se=vkOwxwKu8RG-FLx_YfIXKQ&utm_medium=api&utm_source=abfa41a4&v=106AF2C8EC41B5F046546D1EB27C16E82027724D,Adzuna::API::Response::Job,-83.985041,2026-09-11T12:34:55Z,,138580.0,5879986535,"Travel Med Surg RN - Ortho/Neuro/Peds - $2,665 per week",Adzuna::API::Response::Company,American Traveler,Adzuna::API::Response::Location,"['US', 'Georgia', 'Thomas County', 'Gateway']","Gateway, Thomas County",Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,
0.0,0,43.241706,"GetMed Staffing, Inc. is seeking a travel nurse RN Med Surg for a travel nursing job in Mequon, Wisconsin. Job Description & Requirements Specialty: Med Surg Discipline: RN Start Date: 09/21/2026 Duration: 13 weeks 36 hours per week Shift: 12 hours, nights Employment Type: Travel GetMed Staffing is searching for a strong MedSurg RN to assist our traveler-friendly client. A minimum of 1-2 years of experience is required. Traveling with GetMed Staffing offers the unique opportunity to gain divers…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoidmtPd3h3S3U4UkctRkx4X1lmSVhLUSIsImkiOiI1ODc5OTg2NTQ2In0.jJt1jyr99jOJsD8GFMHvB8mLMCyTO63kuuaHnSou6g0,https://www.adzuna.com/land/ad/5879986546?se=vkOwxwKu8RG-FLx_YfIXKQ&utm_medium=api&utm_source=abfa41a4&v=3C1FD64DC4BD104649878619DBDC1F2161AAB29D,Adzuna::API::Response::Job,-87.991082,2026-09-11T12:34:55Z,,105040.0,5879986546,"Travel Med Surg RN - $2,020 per week",Adzuna::API::Response::Company,"GetMed Staffing, Inc.",Adzuna::API::Response::Location,"['US', 'Wisconsin', 'Ozaukee County', 'Thiensville']","Thiensville, Ozaukee County",Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,
85392.85,1,28.558442,"Job Description Our promise to you: \n \n Joining AdventHealth is about being part of something bigger. It’s about belonging to a community that believes in the wholeness of each person, and serves to uplift others in body, mind and spirit. AdventHealth is a place where you can thrive professionally, and grow spiritually, by Extending the Healing Ministry of Christ. Where you will be valued for who you are and the unique experiences you bring to our purpose-minded team. All while understanding …",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg3OTk4NjUzNiIsInMiOiJ2a093eHdLdThSRy1GTHhfWWZJWEtRIn0.JBdk-Wz780jtbxSyj2PrsIiK0lJ4ZHS9jCkqgA4Et3Q,https://www.adzuna.com/land/ad/5879986536?se=vkOwxwKu8RG-FLx_YfIXKQ&utm_medium=api&utm_source=abfa41a4&v=3481E0D93BF67F8F29F4C96828E6DEADE8F913BD,Adzuna::API::Response::Job,-81.356188,2026-09-11T12:34:55Z,,85392.85,5879986536,Advance Cardiothoracic Registered Nurse RN Pediatric Cardiac ICU Nights,Adzuna::API::Response::Company,AdventHealth Orlando,Adzuna::API::Response::Location,"['US', 'Florida', 'Orange County', 'Orlando']","Orlando, Orange County",Accounting & Finance Jobs,Adzuna::API::Response::Category,accounting-finance-jobs,
0.0,0,30.3073,"Coast Medical Service is seeking a travel nurse RN Telemetry for a travel nursing job in Jacksonville, Florida. Job Description & Requirements Specialty: Telemetry Discipline: RN Start Date: 10/04/2026 Duration: 15 weeks 48 hours per week Shift: 12 hours, nights Employment Type: Travel Coast guarantees stipend payments for facility-initiated call-offs and on-call shifts, giving you added peace of mind throughout your assignment Coast Medical Service is a nationwide travel nursing & allied healt…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg3OTk4NjU0MyIsInMiOiJ2a093eHdLdThSRy1GTHhfWWZJWEtRIn0.FkXgdhGFehJEZ9KYAWlV2KrgMhRN6pArwOSS97q32tY,https://www.adzuna.com/land/ad/5879986543?se=vkOwxwKu8RG-FLx_YfIXKQ&utm_medium=api&utm_source=abfa41a4&v=00E00558E92C2A82E4DF6306928C1BEC0F8D18F9,Adzuna::API::Response::Job,-81.6331,2026-09-11T12:34:55Z,,136448.0,5879986543,"Travel Nurse RN - Telemetry - $2,624 per week",Adzuna::API::Response::Company,Coast Medical Service,Adzuna::API::Response::Location,"['US', 'Florida', 'Duval County', 'Jacksonville']","Jacksonville, Duval County",Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,
0.0,0,42.456709,"American Traveler is seeking a travel nurse RN Med Surg / Telemetry for a travel nursing job in Concord, Massachusetts. Job Description & Requirements Specialty: Med Surg / Telemetry Discipline: RN Start Date: 10/20/2026 Duration: 13 weeks 36 hours per week Shift: 12 hours, nights Employment Type: Travel Assignment Overview Shift: Nights, 3x12hrs Hours: 36 hrs/wk Start Date: Oct 20, 2026 Length: 13 weeks Openings: 1 Description American Traveler is hiring an experienced RN for a Med/Surg Teleme…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg3OTk4NjU0MSIsInMiOiJ2a093eHdLdThSRy1GTHhfWWZJWEtRIn0.SQP_RqSgSqRGSj7UfXAtMDeeTDGnolGMrgAHkquFE2I,https://www.adzuna.com/land/ad/5879986541?se=vkOwxwKu8RG-FLx_YfIXKQ&utm_medium=api&utm_source=abfa41a4&v=33828B16AC636F1A76BA5B933281D3BEA3251245,Adzuna::API::Response::Job,-71.372695,2026-09-11T12:34:55Z,,127712.0,5879986541,"Travel Med Surg / Telemetry RN - $2,456 per week",Adzuna::API::Response::Company,American Traveler,Adzuna::API::Response::Location,"['US', 'Massachusetts', 'Middlesex County', 'West Concord']","West Concord, Middlesex County",Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,
110240.0,0,43.241706,"Host Healthcare is seeking a local contract nurse RN Med Surg for a local contract nursing job in Mequon, Wisconsin. Job Description & Requirements Specialty: Med Surg Discipline: RN Start Date: ASAP Duration: 13 weeks 36 hours per week Shift: 12 hours, nights Employment Type: Local Contract Host Healthcare Job ID La1fVX0000041cP9YAI. Pay package is based on 12 hour shifts and 36.0 hours per week (subject to confirmation) with tax-free stipend amount to be determined. Posted job title: RN - Med…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoidmtPd3h3S3U4UkctRkx4X1lmSVhLUSIsImkiOiI1ODc5OTg2NTQ3In0.FU8IPuu-xe8rXtJe91Mn4fg0kzHb-DrU-MZ6nDdGjuI,https://www.adzuna.com/land/ad/5879986547?se=vkOwxwKu8RG-FLx_YfIXKQ&utm_medium=api&utm_source=abfa41a4&v=112C21C133DDE2B6E41CF5472F844ECF661FC87E,Adzuna::API::Response::Job,-87.991082,2026-09-11T12:34:55Z,,118560.0,5879986547,Local Contract Nurse RN - Med Surg - $53-57 per hour,Adzuna::API::Response::Company,Host Healthcare,Adzuna::API::Response::Location,"['US', 'Wisconsin', 'Ozaukee County', 'Thiensville']","Thiensville, Ozaukee County",Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,
0.0,0,47.06962,"Medical Solutions is seeking a travel nurse RN Stepdown for a travel nursing job in Olympia, Washington. Job Description & Requirements Specialty: Stepdown Discipline: RN Duration: 13 weeks 36 hours per week Shift: 12 hours, nights Employment Type: Travel We’re seeking talented healthcare professionals whose adventure game is as strong as their clinical game. Those that want flexibility and high pay, we have the positions for you! Some of the industry-leading benefits enjoyed by Medical Solutio…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoidmtPd3h3S3U4UkctRkx4X1lmSVhLUSIsImkiOiI1ODc5OTg2NTU0In0.4yj-pmNP9gOVvx--3tm28QSKLYxjh8QL0w91dWSDqhI,https://www.adzuna.com/land/ad/5879986554?se=vkOwxwKu8RG-FLx_YfIXKQ&utm_medium=api&utm_source=abfa41a4&v=3554ECFA3804115CB487CC2345A0BD772D54D946,Adzuna::API::Response::Job,-122.952085,2026-09-11T12:34:55Z,,85696.0,5879986554,"Travel Stepdown Registered Nurse - $1,648 per week",Adzuna::API::Response::Company,Medical Solutions,Adzuna::API::Response::Location,"['US', 'Washington', 'Thurston County', 'Schneiders Prairie']","Schneiders Prairie, Thurston County",Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,
0.0,0,36.172489,"American Traveler is seeking a travel nurse RN NICU - Neonatal Intensive Care for a travel nursing job in Nashville, Tennessee. Job Description & Requirements Specialty: NICU - Neonatal Intensive Care Discipline: RN Start Date: 10/05/2026 Duration: 13 weeks 36 hours per week Shift: 12 hours, nights Employment Type: Travel Assignment Overview Shift: Nights, 3x12hrs Hours: 36 hrs/wk Start Date: Oct 5, 2026 Length: 13 weeks Openings: 1 Description American Traveler is hiring an experienced NICU RN…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoidmtPd3h3S3U4UkctRkx4X1lmSVhLUSIsImkiOiI1ODc5OTg2NTUwIn0.hFUMHMYQ2RSLOGMNuj324x7Iywfm-fVqIlNeqfSAv_Y,https://www.adzuna.com/land/ad/5879986550?se=vkOwxwKu8RG-FLx_YfIXKQ&utm_medium=api&utm_source=abfa41a4&v=A62A588CC7F25209873A9F9FD73D5E58E7B7A0F6,Adzuna::API::Response::Job,-86.780596,2026-09-11T12:34:55Z,,96876.0,5879986550,"Travel NICU RN - $1,863 per week",Adzuna::API::Response::Company,American Traveler,Adzuna::API::Response::Location,"['US', 'Tennessee', 'Davidson County', 'Nashville']","Nashville, Davidson County",Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,
34357.85,1,39.1164,"Job Description Founded in 1923, The Yarco Companies, is a full-service, multi-family real estate firm that delivers highly specialized Property Management Services, and focuses primarily on Affordable Housing. To learn more about our company visit www.yarco.com. \n Yarco is an equal opportunity employer and does not discriminate on the basis of age, race, religion, color, sex, national origin, marital status, pregnancy, sexual orientation, or physical or mental disability. In compliance with t…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoidmtPd3h3S3U4UkctRkx4X1lmSVhLUSIsImkiOiI1ODc5OTg2NTM0In0.J_ONHccAlIQYSpzhwyZSIwIGasFJ04zQ8232MiW3AV8,https://www.adzuna.com/land/ad/5879986534?se=vkOwxwKu8RG-FLx_YfIXKQ&utm_medium=api&utm_source=abfa41a4&v=C940E9C61359AB14D975B9421F72CB91DE3A53A3,Adzuna::API::Response::Job,-94.69158,2026-09-11T12:34:55Z,,34357.85,5879986534,Groundskeeper,Adzuna::API::Response::Company,Wycliff West Apartments,Adzuna::API::Response::Location,"['US', 'Kansas', 'Wyandotte County', 'Kansas City']","Kansas City, Wyandotte County",Trade & Construction Jobs,Adzuna::API::Response::Category,trade-construction-jobs,
0.0,0,38.721318,"Jackson Therapy Partners is seeking a travel Home Health Physical Therapist for a travel job in Granite City, Illinois. Job Description & Requirements Specialty: Physical Therapist Discipline: Therapy Start Date: 10/05/2026 Duration: 26 weeks 40 hours per week Shift: 8 hours Employment Type: Travel Looking for a change of scenery and a chance to help others? Join Jackson Therapy Partners as a traveling Physical Therapist where you’ll help patients recover from injuries and manage chronic condit…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg3OTk4NjU0MCIsInMiOiJ2a093eHdLdThSRy1GTHhfWWZJWEtRIn0.U0822lmS69C6ZjwdfuhchA3gzUL_tSjYUbPPu4BF_hY,https://www.adzuna.com/land/ad/5879986540?se=vkOwxwKu8RG-FLx_YfIXKQ&utm_medium=api&utm_source=abfa41a4&v=91314545461DA83556E76E03A703BF21624B253A,Adzuna::API::Response::Job,-90.120948,2026-09-11T12:34:55Z,,126100.0,5879986540,"Travel Physical Therapist - Home Health - $2,425 per week",Adzuna::API::Response::Company,Jackson Therapy Partners,Adzuna::API::Response::Location,"['US', 'Illinois', 'Madison County', 'Granite City']","Granite City, Madison County",Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,
