__CLASS__,redirect_url,id,title,latitude,description,created,longitude,adref,salary_max,salary_min,salary_is_predicted,location.display_name,location.area,location.__CLASS__,company.display_name,company.__CLASS__,category.tag,category.__CLASS__,category.label,contract_time,contract_type
Adzuna::API::Response::Job,https://www.adzuna.com/details/5704521585?utm_medium=api&utm_source=abfa41a4,5704521585,Tire Sales & Installation,40.86096,"A World-Class Team BJ’s Wholesale Club is powered by more than 30,000 team members who make a real impact every day. Whether you're stocking shelves, solving problems or shaping strategy, your work helps families save on what matters most. We’re a team built on purpose and opportunity. Join us and be part of something meaningful. Why You’ll Love Working at BJ’s At BJ’s Wholesale Club, our team members are at the heart of everything we do. That’s why we offer a comprehensive benefits package des…",2026-04-19T08:52:59Z,-73.45224,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTk5xVXZQZzc4UkdtUXBaWkEzQzlnUSIsImkiOiI1NzA0NTIxNTg1In0.YE1vuPXE6xCuteziF65xb07-DpOYaPxOTYVWKgz6CE8,36646.64,36646.64,1,"Cold Spring Harbor, Suffolk County","['US', 'New York', 'Suffolk County', 'Cold Spring Harbor']",Adzuna::API::Response::Location,BJ's Wholesale Club,Adzuna::API::Response::Company,hospitality-catering-jobs,Adzuna::API::Response::Category,Hospitality & Catering Jobs,,
Adzuna::API::Response::Job,https://www.adzuna.com/details/5704521557?utm_medium=api&utm_source=abfa41a4,5704521557,Food Service Director,39.135026,"Overview: Role: Food Service Director / Dining Services Director Join Healthcare Services Group (HCSG) as a Food Service Director, leading the dining department at a long-term care facility. At HCSG, we are passionate about positively impacting the communities we serve. If you share our commitment to excellence and enhancing customer and resident experiences, join us and make a difference! Available Benefits for All Employees: Comprehensive Benefits Package - Medical, Dental, and Vision Free Te…",2026-04-19T08:52:58Z,-86.506274,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTk5xVXZQZzc4UkdtUXBaWkEzQzlnUSIsImkiOiI1NzA0NTIxNTU3In0.f1EbrE_PCpWDzUgEvXXFPcAD1JCssQQbTIe0tI_ljBc,48444.43,48444.43,1,"Clear Creek, Monroe County","['US', 'Indiana', 'Monroe County', 'Clear Creek']",Adzuna::API::Response::Location,"Healthcare Services Group, Inc.",Adzuna::API::Response::Company,hospitality-catering-jobs,Adzuna::API::Response::Category,Hospitality & Catering Jobs,,
Adzuna::API::Response::Job,https://www.adzuna.com/details/5704521553?utm_medium=api&utm_source=abfa41a4,5704521553,Repair Specialist,38.609355,"Does this position interest you? You should apply – even if you don’t match every single requirement! We're known as an auto glass company. That's the focus of what we do. But beyond the glass, we're so much more. We'll help you build a fulfilling career and encourage you to have a life. Let us be the best place you'll ever work. A Brief Overview As a certified Safelite Repair Specialist I, you will utilize our industry-leading technology to complete vehicle glass repairs. You will champion the…",2026-04-19T08:52:58Z,-90.154678,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTk5xVXZQZzc4UkdtUXBaWkEzQzlnUSIsImkiOiI1NzA0NTIxNTUzIn0.vPZ4zqQtz-n3PgcJiZs4EusOTxnmuI2fUAO4QtzI84o,39759.22,39759.22,1,"East Saint Louis, Saint Clair County","['US', 'Illinois', 'Saint Clair County', 'East Saint Louis']",Adzuna::API::Response::Location,Safelite,Adzuna::API::Response::Company,engineering-jobs,Adzuna::API::Response::Category,Engineering Jobs,,
Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5704521558?se=NNqUvPg78RGmQpZZA3C9gQ&utm_medium=api&utm_source=abfa41a4&v=E5D7D99AC197D99CD542D6F007F94CA299510443,5704521558,"Travel Registered Nurse, Long Term Care",44.980282,"Job Description Solomon Page is seeking a travel nurse RN Long Term Care (LTC) Long Term Care for a travel nursing job in Bellaire, Michigan. Job Description & Requirements - Specialty: Long Term Care - Discipline: RN - Start Date: 05/21/2026 - Duration: 13 weeks - 36 hours per week - Shift: 12 hours, nights - Employment Type: Travel Our client is looking to add a Registered Nurse to their team. /n/n Job Details: - Location: Bellaire, Michigan - Duration: 13 Weeks - Start Date: 05/21/2026 - Shi…",2026-04-19T08:52:58Z,-85.211173,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwNDUyMTU1OCIsInMiOiJOTnFVdlBnNzhSR21RcFpaQTNDOWdRIn0.dCMBNCdsNG83VuRBjUItLqxmjFn5GeLC0mxtvXLuDKU,94807.0,94807.0,1,"Bellaire, Antrim County","['US', 'Michigan', 'Antrim County', 'Bellaire']",Adzuna::API::Response::Location,Solomon Page,Adzuna::API::Response::Company,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,,contract
Adzuna::API::Response::Job,https://www.adzuna.com/details/5704521556?utm_medium=api&utm_source=abfa41a4,5704521556,Chef,36.655315,"Overview: Role: Food Service Director / Dining Services Director Join Healthcare Services Group (HCSG) as a Food Service Director, leading the dining department at a long-term care facility. At HCSG, we are passionate about positively impacting the communities we serve. If you share our commitment to excellence and enhancing customer and resident experiences, join us and make a difference! Available Benefits for All Employees: Comprehensive Benefits Package - Medical, Dental, and Vision Free Te…",2026-04-19T08:52:58Z,-80.91398,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwNDUyMTU1NiIsInMiOiJOTnFVdlBnNzhSR21RcFpaQTNDOWdRIn0.gFgGsEbZBdHiHXl34mDClzaUcAF9JCXvrEQsYxY1KB0,48952.79,48952.79,1,"Galax, Galax City","['US', 'Virginia', 'Galax City', 'Galax']",Adzuna::API::Response::Location,"Healthcare Services Group, Inc.",Adzuna::API::Response::Company,hospitality-catering-jobs,Adzuna::API::Response::Category,Hospitality & Catering Jobs,,
Adzuna::API::Response::Job,https://www.adzuna.com/details/5704521551?utm_medium=api&utm_source=abfa41a4,5704521551,"$1,000 Sign ON Bonus FOR Experienced Butcher Leads Full Time",43.153967,"A World-Class Team BJ’s Wholesale Club is powered by more than 30,000 team members who make a real impact every day. Whether you're stocking shelves, solving problems or shaping strategy, your work helps families save on what matters most. We’re a team built on purpose and opportunity. Join us and be part of something meaningful. Why You’ll Love Working at BJ’s At BJ’s Wholesale Club, our team members are at the heart of everything we do. That’s why we offer a comprehensive benefits package des…",2026-04-19T08:52:58Z,-70.653511,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTk5xVXZQZzc4UkdtUXBaWkEzQzlnUSIsImkiOiI1NzA0NTIxNTUxIn0.UtDjgAdadkI89B4BszhpdGr2thD672yEgaaSIPecW7I,48684.16,48684.16,1,"York, York County","['US', 'Maine', 'York County', 'York']",Adzuna::API::Response::Location,BJ's Wholesale Club,Adzuna::API::Response::Company,hospitality-catering-jobs,Adzuna::API::Response::Category,Hospitality & Catering Jobs,full_time,
Adzuna::API::Response::Job,https://www.adzuna.com/details/5704521550?utm_medium=api&utm_source=abfa41a4,5704521550,Cook,36.777023,"Overview: Role: Cook Join Healthcare Services Group (HCSG) as a Cook, where you will play a vital role in preparing and cooking nutritious meals for residents in a long-term care facility. At HCSG, we are passionate about positively impacting the communities we serve. If you share our commitment to excellence and enhancing customer and resident experiences, join us and make a difference! Pay Rate: Starting from USD $12.00/Hr. Available Benefits for All Employees: Free Telemedicine* Free Prescri…",2026-04-19T08:52:58Z,-78.789006,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwNDUyMTU1MCIsInMiOiJOTnFVdlBnNzhSR21RcFpaQTNDOWdRIn0.xl77F4EnyCFj7Dx-xIj-z-qpHNP6kabI7hhTNOXw7ig,23579.82,23579.82,1,"Scottsburg, Halifax County","['US', 'Virginia', 'Halifax County', 'Scottsburg']",Adzuna::API::Response::Location,"Healthcare Services Group, Inc.",Adzuna::API::Response::Company,hospitality-catering-jobs,Adzuna::API::Response::Category,Hospitality & Catering Jobs,,
Adzuna::API::Response::Job,https://www.adzuna.com/details/5704521568?utm_medium=api&utm_source=abfa41a4,5704521568,Certified Automotive Systems Technician,34.829463,"$25 FRH based on Qualifications and Experience Lexus of Greenville , a Hudson Automotive Company, is actively seeking Automotive Maintenance Technicians to join our award winning, high-volume service team. Hudson Automotive Group , founded in 1948, is a third-generation, family owned & operated business proudly serving customers with all their automotive needs. Hudson Automotive has grown from a single location in Providence, KY to a multistate, multi-franchise organization with over 50 dealers…",2026-04-19T08:52:58Z,-82.340884,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTk5xVXZQZzc4UkdtUXBaWkEzQzlnUSIsImkiOiI1NzA0NTIxNTY4In0.NSMzem58t36b3hkkKXLcWYuWCSBvhDCPcni4a0I-Jsk,65313.57,65313.57,1,"Batesville, Greenville County","['US', 'South Carolina', 'Greenville County', 'Batesville']",Adzuna::API::Response::Location,Hudson Automotive Group,Adzuna::API::Response::Company,engineering-jobs,Adzuna::API::Response::Category,Engineering Jobs,,
Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5704521555?se=NNqUvPg78RGmQpZZA3C9gQ&utm_medium=api&utm_source=abfa41a4&v=AD6FA8DE8652BD6C366BBC4C14A36C9EE02DF782,5704521555,Travel Pediatric Cardiology RN,32.930579,"Job Description ARMStaffing is seeking a travel nurse RN Pediatric Cardiac Cath Lab for a travel nursing job in Charleston, South Carolina. Job Description & Requirements - Specialty: Pediatric Cardiac Cath Lab - Discipline: RN - Start Date: 05/11/2026 - Duration: 13 weeks - 36 hours per week - Shift: 12 hours, days - Employment Type: Travel Pediatric Cardiac Prep and Recovery RN/n/n Assignment Duration/n This is a 13-week contract position. /n/nSchedule/n Schedule: 3 shifts of 12 hours per wee…",2026-04-19T08:52:58Z,-80.003183,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwNDUyMTU1NSIsInMiOiJOTnFVdlBnNzhSR21RcFpaQTNDOWdRIn0.DCy5ntEH34fgQgBz5yFcsOvNSP6OuEKpwkDfyNK9Ns4,62301.25,62301.25,1,"Charleston, Charleston County","['US', 'South Carolina', 'Charleston County', 'Charleston']",Adzuna::API::Response::Location,ARMStaffing,Adzuna::API::Response::Company,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,full_time,contract
Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5704521564?se=NNqUvPg78RGmQpZZA3C9gQ&utm_medium=api&utm_source=abfa41a4&v=8CBEFD2B2EB2A4D800DA949C05E7088F176D794D,5704521564,"CDL-A Team Truck Driver - Home Weekly - Avg. $116,000/Year  Benefits",40.871696,"Job Description C.R. England is Now Hiring Dedicated CDL-A Team Truck Drivers!Drivers Average $116,000 Annually per Driver*No Team? No Problem! We Will MATCH Solo Drivers! This Dedicated Team Route Offers: - Drivers average $116,000 annually - top 10% earn up to $134,000 per year per driver* - Home weekly for a 34-hour reset - Solo drivers without a teammate will be matched! - Mileage pay split - No-touch freight - Safety bonus incentives - Company-provided top-of-the-line automatic transmissio…",2026-04-19T08:52:58Z,-111.892578,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTk5xVXZQZzc4UkdtUXBaWkEzQzlnUSIsImkiOiI1NzA0NTIxNTY0In0.sv67H9Ipn5jI9PbXP3ovWVJEiQ3dQcN5feizizCzSgA,116000.0,116000.0,0,"Woods Cross, Davis County","['US', 'Utah', 'Davis County', 'Woods Cross']",Adzuna::API::Response::Location,C.R. England,Adzuna::API::Response::Company,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,,
Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5704521570?se=NNqUvPg78RGmQpZZA3C9gQ&utm_medium=api&utm_source=abfa41a4&v=566463E575D2FD766F1D36623F3C5728ABBB780C,5704521570,CDL-A Truck Driver,43.632,"Job Description C.R. England is Now Hiring Dedicated CDL-A Team Truck Drivers!Drivers Average $116,000 Annually per Driver*No Team? No Problem! We Will MATCH Solo Drivers! This Dedicated Team Route Offers: - Drivers average $116,000 annually - top 10% earn up to $134,000 per year per driver* - Home weekly for a 34-hour reset - Solo drivers without a teammate will be matched! - Mileage pay split - No-touch freight - Safety bonus incentives - Company-provided top-of-the-line automatic transmissio…",2026-04-19T08:52:58Z,-111.761,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwNDUyMTU3MCIsInMiOiJOTnFVdlBnNzhSR21RcFpaQTNDOWdRIn0.PR-1E7Qz1pb2KNbimmU_JK7Udmu45JsFrlMio656LR8,79567.41,79567.41,1,"Ririe, Jefferson County","['US', 'Idaho', 'Jefferson County', 'Ririe']",Adzuna::API::Response::Location,C.R. England,Adzuna::API::Response::Company,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,,
Adzuna::API::Response::Job,https://www.adzuna.com/details/5704521559?utm_medium=api&utm_source=abfa41a4,5704521559,Now Hiring - Food Clerk,40.174069,"As a family company, we serve people and communities. When you work at Meijer, you’re provided with career and community opportunities centered around leadership, personal growth and development. Consider joining our family – take care of your career and your community! Meijer Rewards Weekly pay Scheduling flexibility Paid parental leave Paid education assistance Team member discount Development programs for advancement and career growth Please review the job profile below and apply today! Resp…",2026-04-19T08:52:58Z,-82.994308,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwNDUyMTU1OSIsInMiOiJOTnFVdlBnNzhSR21RcFpaQTNDOWdRIn0.yXE05DpbTqaCfMv39cdyoI5d72vIeGVmsOG9_bLACYQ,22650.97,22650.97,1,"Lewis Center, Delaware County","['US', 'Ohio', 'Delaware County', 'Lewis Center']",Adzuna::API::Response::Location,Meijer,Adzuna::API::Response::Company,retail-jobs,Adzuna::API::Response::Category,Retail Jobs,,
Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5704521554?se=NNqUvPg78RGmQpZZA3C9gQ&utm_medium=api&utm_source=abfa41a4&v=D09A8970A28FEFE3F7E338B06E4F0E8A27E40C01,5704521554,CDL-A Team Truck Driver - Average $116k/Year,35.613937,"Job Description C.R. England is Now Hiring Dedicated CDL-A Team Truck Drivers!Drivers Average $116,000 Annually per Driver*No Team? No Problem! We Will MATCH Solo Drivers! This Dedicated Team Route Offers: - Drivers average $116,000 annually - top 10% earn up to $134,000 per year per driver* - Home weekly for a 34-hour reset - Solo drivers without a teammate will be matched! - Mileage pay split - No-touch freight - Safety bonus incentives - Company-provided top-of-the-line automatic transmissio…",2026-04-19T08:52:58Z,-99.671494,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTk5xVXZQZzc4UkdtUXBaWkEzQzlnUSIsImkiOiI1NzA0NTIxNTU0In0.H1gFCeNljQLqQDGuCTcxY--t-vmGkkpTZynd0gWyh2s,116000.0,116000.0,0,"Cheyenne, Roger Mills County","['US', 'Oklahoma', 'Roger Mills County', 'Cheyenne']",Adzuna::API::Response::Location,C.R. England,Adzuna::API::Response::Company,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,,
Adzuna::API::Response::Job,https://www.adzuna.com/details/5704521563?utm_medium=api&utm_source=abfa41a4,5704521563,Housekeeper,44.600566,"Overview: Role: Housekeeper Join Healthcare Services Group (HCSG) as a Housekeeper, where you will play a vital role in maintaining a clean and safe environment in a long-term care facility. At HCSG, we are passionate about positively impacting the communities we serve. If you share our commitment to excellence and enhancing customer and resident experiences, join us and make a difference! Available Benefits for All Employees: Free Telemedicine* Free Prescription Discount Program Free Employee …",2026-04-19T08:52:58Z,-89.881835,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTk5xVXZQZzc4UkdtUXBaWkEzQzlnUSIsImkiOiI1NzA0NTIxNTYzIn0.E_B4lgjJIpgIJIPaFnlD1WIZmnAFm6ogKeYS6ijeGfU,25993.35,25993.35,1,"Milladore, Wood County","['US', 'Wisconsin', 'Wood County', 'Milladore']",Adzuna::API::Response::Location,"Healthcare Services Group, Inc.",Adzuna::API::Response::Company,domestic-help-cleaning-jobs,Adzuna::API::Response::Category,Domestic help & Cleaning Jobs,,
Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5704521565?se=NNqUvPg78RGmQpZZA3C9gQ&utm_medium=api&utm_source=abfa41a4&v=6F3569D26B72E140A6458F3B9B3727E69624CF52,5704521565,Travel Nurse RN - Med Surg,39.171248,"Job Description Medasource is seeking a travel nurse RN Med Surg for a travel nursing job in Manhattan, Kansas. Job Description & Requirements - Specialty: Med Surg - Discipline: RN - Start Date: 05/10/2026 - Duration: 13 weeks - 36 hours per week - Shift: 12 hours, nights - Employment Type: Travel EEO: We are committed to creating an inclusive environment for all employees and applicants. We do not discriminate on the basis of race, color, religion, creed, sex, sexual orientation, gender ident…",2026-04-19T08:52:58Z,-96.547604,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwNDUyMTU2NSIsInMiOiJOTnFVdlBnNzhSR21RcFpaQTNDOWdRIn0.jt0dFosii4A951rKFhRoeSbhGRSiU0wLRuf-KckFKUc,67599.05,67599.05,1,"Manhattan, Riley County","['US', 'Kansas', 'Riley County', 'Manhattan']",Adzuna::API::Response::Location,Medasource,Adzuna::API::Response::Company,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,,
Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5704521561?se=NNqUvPg78RGmQpZZA3C9gQ&utm_medium=api&utm_source=abfa41a4&v=AEB8B14EC7DA680946855BAB1BD6D1A2AAA600AC,5704521561,CDL-A - Dedicated Reefer nighttime truck driver - Sprouts Farmers Market,33.060381,"Job Description Dedicated Reefer nighttime truck driver - Sprouts Farmers Market Average pay: $1,210-$1,480 weekly Home time: Weekly Experience: All CDL holders Overview - Haul produce in reefer trailers. - 100% no-touch and 100% drop-and-hook freight. - 5 loads per week with 5 stop-offs per load. - Drive within AL, KS, LA, MO, OK, TN and TX. Pay and bonus potential - Mileage pay, plus hourly pay while on duty, not driving. - Weekly performance pay. - Paid orientation. - Paid time off after 6 m…",2026-04-19T08:52:58Z,-96.733343,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwNDUyMTU2MSIsInMiOiJOTnFVdlBnNzhSR21RcFpaQTNDOWdRIn0.i8mSzEKgGS5p8ygP8lXo-i1vzGiFKIUuaUho7b1Dtqo,65010.43,65010.43,1,"Plano, Collin County","['US', 'Texas', 'Collin County', 'Plano']",Adzuna::API::Response::Location,Schneider,Adzuna::API::Response::Company,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,full_time,
Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5704521562?se=NNqUvPg78RGmQpZZA3C9gQ&utm_medium=api&utm_source=abfa41a4&v=15D95A568E527437E94D9C0F86D4C88A2A026D54,5704521562,Travel Nurse RN - CVICU,42.351119,"Job Description Host Healthcare is seeking a travel nurse RN CVICU for a travel nursing job in Newton, Massachusetts. Job Description & Requirements - Specialty: CVICU - Discipline: RN - Start Date: 05/17/2026 - Duration: 13 weeks - 36 hours per week - Shift: 12 hours, nights - Employment Type: Travel Host Healthcare Job ID a1fVX000003AgInYAK. Pay package is based on 12 hour shifts and 36 hours per week (subject to confirmation) with tax-free stipend amount to be determined. Posted job title: R…",2026-04-19T08:52:58Z,-71.210498,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwNDUyMTU2MiIsInMiOiJOTnFVdlBnNzhSR21RcFpaQTNDOWdRIn0.sbhf0ZQnnuIF49ZtzyoaGAiB4GfNM9t-szd-9uuMFlw,62851.41,62851.41,1,"Newton, Middlesex County","['US', 'Massachusetts', 'Middlesex County', 'Newton']",Adzuna::API::Response::Location,Host Healthcare,Adzuna::API::Response::Company,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,,
Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5704521552?se=NNqUvPg78RGmQpZZA3C9gQ&utm_medium=api&utm_source=abfa41a4&v=777B6A287039A2D3587DCEFCA34688ADF2EF5504,5704521552,CDL-A Truck Driver,34.749966,"Job Description Are you an Experienced Class A Driver looking for a career with a company that values your experience, respects and rewards you for it? At Church Transportation & Logistics, Inc., we want that experience and we want you to be a part of our “Church Team.” /n/n Details: /n/n /n/t - OTR dry van, no touch freight /n/t - Delivery in the East – from TX up to NY and all the states in between /n/t - .60 a mile – average 2200-2700 miles a week /n/t - Equipment is all automatic – rated at…",2026-04-19T08:52:58Z,-92.285201,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwNDUyMTU1MiIsInMiOiJOTnFVdlBnNzhSR21RcFpaQTNDOWdRIn0.Ek7bCMiVVURK4QKZqzBQDIXa9E8JWBH317-TIVRqme8,50652.1,50652.1,1,"Little Rock, Pulaski County","['US', 'Arkansas', 'Pulaski County', 'Little Rock']",Adzuna::API::Response::Location,Church Transportation,Adzuna::API::Response::Company,accounting-finance-jobs,Adzuna::API::Response::Category,Accounting & Finance Jobs,,
Adzuna::API::Response::Job,https://www.adzuna.com/details/5704521566?utm_medium=api&utm_source=abfa41a4,5704521566,Automotive Express/Maintenance Technician,34.380178,"$25 FRH based on Qualifications and Experience Lexus of Greenville , a Hudson Automotive Company, is actively seeking Automotive Maintenance Technicians to join our award winning, high-volume service team. Hudson Automotive Group , founded in 1948, is a third-generation, family owned & operated business proudly serving customers with all their automotive needs. Hudson Automotive has grown from a single location in Providence, KY to a multistate, multi-franchise organization with over 50 dealers…",2026-04-19T08:52:58Z,-81.783591,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwNDUyMTU2NiIsInMiOiJOTnFVdlBnNzhSR21RcFpaQTNDOWdRIn0.zdgNLfXJJj75y5eOE_aTXT_Cb84eOLZWpKGXGKR_-so,59707.75,59707.75,1,"Smyrna, York County","['US', 'South Carolina', 'York County', 'Smyrna']",Adzuna::API::Response::Location,Hudson Automotive Group,Adzuna::API::Response::Company,engineering-jobs,Adzuna::API::Response::Category,Engineering Jobs,,
Adzuna::API::Response::Job,https://www.adzuna.com/details/5704521560?utm_medium=api&utm_source=abfa41a4,5704521560,Hospice LPN,39.337182,"Overview: Compassionate Hospice Care. Supporting Patients. Comforting Families. We are looking for a compassionate Hospice Licensed Practical Nurse (LPN) to join our team. Reporting directly to the Administrator or Executive Director, you will play a vital role in delivering hands-on hospice care to patients and families in their homes, assisted living, or facility settings. Your dedication will help provide comfort and support during the most critical moments of life. As a Hospice LPN, You Wil…",2026-04-19T08:52:58Z,-82.99249,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTk5xVXZQZzc4UkdtUXBaWkEzQzlnUSIsImkiOiI1NzA0NTIxNTYwIn0.9H0BI_oSLNJ3qeX3xkFRaD6-O69c_h5OPs42To2v3tk,80923.23,80923.23,1,"Chillicothe, Ross County","['US', 'Ohio', 'Ross County', 'Chillicothe']",Adzuna::API::Response::Location,Heartland Hospice,Adzuna::API::Response::Company,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,part_time,
Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5704521536?se=NNqUvPg78RGmQpZZA3C9gQ&utm_medium=api&utm_source=abfa41a4&v=E2ABC55984DFFBC5E0FF2212038CC6A74792FD5B,5704521536,Travel Emergency Room Registered Nurse,34.885711,"Job Description Stability Healthcare is seeking a travel nurse RN ED - Emergency Department for a travel nursing job in Rock Hill, South Carolina. Job Description & Requirements - Specialty: ED - Emergency Department - Discipline: RN - Duration: 10 weeks - 36 hours per week - Shift: 12 hours, nights - Employment Type: Travel Stability Healthcare is looking for a ER RN contract position in Rock Hill, SC. Emergency room (ER) nurses provide care for patients requiring emergency attention because o…",2026-04-19T08:52:57Z,-81.020911,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwNDUyMTUzNiIsInMiOiJOTnFVdlBnNzhSR21RcFpaQTNDOWdRIn0.Txuo3BN6Mu97fuGRZJzUgx46D2_iWwG2FXF1qwyXU2Y,100062.55,100062.55,1,"Rock Hill, York County","['US', 'South Carolina', 'York County', 'Rock Hill']",Adzuna::API::Response::Location,Stability Healthcare,Adzuna::API::Response::Company,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,,contract
Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5704521535?se=NNqUvPg78RGmQpZZA3C9gQ&utm_medium=api&utm_source=abfa41a4&v=7DBCA9DE99834459B62132995562EB97E22D84B5,5704521535,"CDL-A Team Truck Driver - Home Weekly - Avg. $116,000/Year  Benefits",40.359444,"Job Description C.R. England is Now Hiring Dedicated CDL-A Team Truck Drivers!Drivers Average $116,000 Annually per Driver*No Team? No Problem! We Will MATCH Solo Drivers! This Dedicated Team Route Offers: - Drivers average $116,000 annually - top 10% earn up to $134,000 per year per driver* - Home weekly for a 34-hour reset - Solo drivers without a teammate will be matched! - Mileage pay split - No-touch freight - Safety bonus incentives - Company-provided top-of-the-line automatic transmissio…",2026-04-19T08:52:57Z,-110.218379,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTk5xVXZQZzc4UkdtUXBaWkEzQzlnUSIsImkiOiI1NzA0NTIxNTM1In0.IGZovGNvQqbLHi8H3HMOF9ojPQk81GsctYRtVUH_vkY,116000.0,116000.0,0,"Bluebell, Duchesne County","['US', 'Utah', 'Duchesne County', 'Bluebell']",Adzuna::API::Response::Location,C.R. England,Adzuna::API::Response::Company,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,,
Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5704521548?se=NNqUvPg78RGmQpZZA3C9gQ&utm_medium=api&utm_source=abfa41a4&v=D0E7822497E02AA0E4EF6DC017CCB92E3DBACA5A,5704521548,Safety Intern (Req : 1275),,"Job Description Job Description Peckham Industries Location: Shaftsbury, VT Pay Range: $22.00 - $22.00 Salary Interval: Intern Description: Application Instructions About Us: Peckham Industries Inc. (PII) has been a family-run business since 1924 and we believe our “family by choice” ethos delivers value as the trusted supplier of construction materials, products, and services in the communities we serve. Through our extensive network of hot mix asphalt and ready-mix concrete plants, quarries, …",2026-04-19T08:52:57Z,,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTk5xVXZQZzc4UkdtUXBaWkEzQzlnUSIsImkiOiI1NzA0NTIxNTQ4In0.vAfjweQG30VTd_zunzPqRja0mfiLXqENZ5R6Vm-xdns,40970.26,40970.26,1,US,['US'],Adzuna::API::Response::Location,Peckham Industries,Adzuna::API::Response::Company,engineering-jobs,Adzuna::API::Response::Category,Engineering Jobs,,contract
Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5704521537?se=NNqUvPg78RGmQpZZA3C9gQ&utm_medium=api&utm_source=abfa41a4&v=13E1AA45941214FF9DD02DC8522C78FA24DE0E82,5704521537,Travel Nurse RN - Home Health,21.409167,"Job Description Coast Medical Service is seeking a travel nurse RN Home Health for a travel nursing job in Kaneohe, Hawaii. Job Description & Requirements - Specialty: Home Health - Discipline: RN - Start Date: 05/04/2026 - Duration: 13 weeks - 40 hours per week - Shift: 8 hours, days - Employment Type: Travel Coast Medical Service is a nationwide travel nursing & allied healthcare staffing agency dedicated to providing an elite traveler experience for the experienced or first-time traveler. Co…",2026-04-19T08:52:57Z,-157.799167,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwNDUyMTUzNyIsInMiOiJOTnFVdlBnNzhSR21RcFpaQTNDOWdRIn0.SsOGPpwLaZ2-lHPGRzfPIFZRimLjNKS4a50jNR4MZXw,39622.58,39622.58,1,"Kaneohe, Honolulu","['US', 'Hawaii', 'Honolulu', 'Kaneohe']",Adzuna::API::Response::Location,Coast Medical Service,Adzuna::API::Response::Company,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,,
