salary_is_predicted,contract_time,adref,__CLASS__,salary_min,title,latitude,created,description,longitude,id,redirect_url,salary_max,category.tag,category.label,category.__CLASS__,company.__CLASS__,company.display_name,location.area,location.__CLASS__,location.display_name,contract_type
0,full_time,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc4OTE0MDgyOCIsInMiOiJ4T1FxTUlGNDhSRy0ydEhBeE5BblpRIn0.Hs4oy05M04jgoOtttvBI_93eC7CqAD1NcRJN0ySXTh4,Adzuna::API::Response::Job,0.0,Dedicated CDL-A Company Driver - 1-5mo EXP Required - Dry Van - $70k per year - U.S. Xpress - Dedicated,42.728651,2026-07-05T09:26:49Z,"CDL-A DEDICATED COMPANY TRUCK DRIVERS OPPORTUNITIES. DEDICATED DRIVERS: Great Home Time & Pay Earn up to $70,000 or more annually Bonuses may be available Call and ask for details of routes available in your area. Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents 401(k) Match Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Short-Term and Long-Term Disability Insurance Accident Insurance Hospital Indemnity, …",-73.714266,5789140828,https://www.adzuna.com/details/5789140828?utm_medium=api&utm_source=abfa41a4,70000.0,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,U.S. Xpress - Dedicated,"['US', 'New York', 'Albany County', 'Mannville']",Adzuna::API::Response::Location,"Mannville, Albany County",
0,full_time,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc4OTE0MDgzOSIsInMiOiJ4T1FxTUlGNDhSRy0ydEhBeE5BblpRIn0.GFviWnZdR3THKnARUOlRwGfzvR8G6YwG9g8TOBANdTs,Adzuna::API::Response::Job,0.0,Dedicated CDL-A Company Driver - 1-5mo EXP Required - Dry Van - $70k per year - U.S. Xpress - Dedicated,41.349823,2026-07-05T09:26:49Z,"CDL-A DEDICATED COMPANY TRUCK DRIVERS OPPORTUNITIES. DEDICATED DRIVERS: Great Home Time & Pay Earn up to $70,000 or more annually Bonuses may be available Call and ask for details of routes available in your area. Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents 401(k) Match Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Short-Term and Long-Term Disability Insurance Accident Insurance Hospital Indemnity, …",-72.106218,5789140839,https://www.adzuna.com/details/5789140839?utm_medium=api&utm_source=abfa41a4,70000.0,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,U.S. Xpress - Dedicated,"['US', 'Connecticut', 'New London County', 'New London']",Adzuna::API::Response::Location,"New London, New London County",
0,full_time,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc4OTE0MDg1NiIsInMiOiJ4T1FxTUlGNDhSRy0ydEhBeE5BblpRIn0.agXowSGGAMy5W06Vuh7Nkia3Cc35DYgsesAs-LLB3Pg,Adzuna::API::Response::Job,0.0,Truck Driver Company - 1-5mo EXP Required - Dedicated - Dry Van - $70k per year - U.S. Xpress - Dedicated,42.454566,2026-07-05T09:26:49Z,"CDL-A DEDICATED COMPANY TRUCK DRIVERS OPPORTUNITIES. DEDICATED DRIVERS: Great Home Time & Pay Earn up to $70,000 or more annually Bonuses may be available Call and ask for details of routes available in your area. Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents 401(k) Match Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Short-Term and Long-Term Disability Insurance Accident Insurance Hospital Indemnity, …",-73.250133,5789140856,https://www.adzuna.com/details/5789140856?utm_medium=api&utm_source=abfa41a4,70000.0,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,U.S. Xpress - Dedicated,"['US', 'Massachusetts', 'Berkshire County', 'Allendale']",Adzuna::API::Response::Location,"Allendale, Berkshire County",
0,full_time,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc4OTE0MDg0MiIsInMiOiJ4T1FxTUlGNDhSRy0ydEhBeE5BblpRIn0.-h5q09qEnomhs5OBmOEZfJMPjFGzm20qpTyAXbaiUi8,Adzuna::API::Response::Job,0.0,Class A CDL Company Driver - 1-5mo EXP Required - Dedicated - Dry Van - $70k per year - U.S. Xpress - Dedicated,42.527481,2026-07-05T09:26:49Z,"CDL-A DEDICATED COMPANY TRUCK DRIVERS OPPORTUNITIES. DEDICATED DRIVERS: Great Home Time & Pay Earn up to $70,000 or more annually Bonuses may be available Call and ask for details of routes available in your area. Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents 401(k) Match Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Short-Term and Long-Term Disability Insurance Accident Insurance Hospital Indemnity, …",-71.756093,5789140842,https://www.adzuna.com/details/5789140842?utm_medium=api&utm_source=abfa41a4,70000.0,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,U.S. Xpress - Dedicated,"['US', 'Massachusetts', 'Worcester County', 'Leominster']",Adzuna::API::Response::Location,"Leominster, Worcester County",
0,full_time,eyJhbGciOiJIUzI1NiJ9.eyJzIjoieE9RcU1JRjQ4UkctMnRIQXhOQW5aUSIsImkiOiI1Nzg5MTQwODMyIn0.xRraKswoVj3vJB3WynlQ8HdJN80hbu-5ZJWUe1bMh7w,Adzuna::API::Response::Job,0.0,Truck Driver Company - 1-5mo EXP Required - Dedicated - Dry Van - $70k per year - U.S. Xpress - Dedicated,42.53568,2026-07-05T09:26:49Z,"CDL-A DEDICATED COMPANY TRUCK DRIVERS OPPORTUNITIES. DEDICATED DRIVERS: Great Home Time & Pay Earn up to $70,000 or more annually Bonuses may be available Call and ask for details of routes available in your area. Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents 401(k) Match Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Short-Term and Long-Term Disability Insurance Accident Insurance Hospital Indemnity, …",-75.52356,5789140832,https://www.adzuna.com/details/5789140832?utm_medium=api&utm_source=abfa41a4,70000.0,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,U.S. Xpress - Dedicated,"['US', 'New York', 'Chenango County', 'Norwich']",Adzuna::API::Response::Location,"Norwich, Chenango County",
0,full_time,eyJhbGciOiJIUzI1NiJ9.eyJzIjoieE9RcU1JRjQ4UkctMnRIQXhOQW5aUSIsImkiOiI1Nzg5MTQwODEzIn0.uuXP75JXlx6nBxGp0T9IHu9Nb1fi7xb3rvUDwf5noqY,Adzuna::API::Response::Job,0.0,Class A CDL Company Driver - 1-5mo EXP Required - Dedicated - Dry Van - $70k per year - U.S. Xpress - Dedicated,42.75132,2026-07-05T09:26:49Z,"CDL-A DEDICATED COMPANY TRUCK DRIVERS OPPORTUNITIES. DEDICATED DRIVERS: Great Home Time & Pay Earn up to $70,000 or more annually Bonuses may be available Call and ask for details of routes available in your area. Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents 401(k) Match Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Short-Term and Long-Term Disability Insurance Accident Insurance Hospital Indemnity, …",-73.77738,5789140813,https://www.adzuna.com/details/5789140813?utm_medium=api&utm_source=abfa41a4,70000.0,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,U.S. Xpress - Dedicated,"['US', 'New York', 'Albany County', 'Latham']",Adzuna::API::Response::Location,"Latham, Albany County",
0,full_time,eyJhbGciOiJIUzI1NiJ9.eyJzIjoieE9RcU1JRjQ4UkctMnRIQXhOQW5aUSIsImkiOiI1Nzg5MTQwODUzIn0.h4MQVhUFW0-ux_7hjM2ce8apdHX9oP1ALGRipatGm0E,Adzuna::API::Response::Job,0.0,Dedicated CDL-A Company Driver - 1-5mo EXP Required - Dry Van - $70k per year - U.S. Xpress - Dedicated,41.492141,2026-07-05T09:26:49Z,"CDL-A DEDICATED COMPANY TRUCK DRIVERS OPPORTUNITIES. DEDICATED DRIVERS: Great Home Time & Pay Earn up to $70,000 or more annually Bonuses may be available Call and ask for details of routes available in your area. Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents 401(k) Match Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Short-Term and Long-Term Disability Insurance Accident Insurance Hospital Indemnity, …",-73.049217,5789140853,https://www.adzuna.com/details/5789140853?utm_medium=api&utm_source=abfa41a4,70000.0,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,U.S. Xpress - Dedicated,"['US', 'Connecticut', 'New Haven County', 'Naugatuck']",Adzuna::API::Response::Location,"Naugatuck, New Haven County",
0,full_time,eyJhbGciOiJIUzI1NiJ9.eyJzIjoieE9RcU1JRjQ4UkctMnRIQXhOQW5aUSIsImkiOiI1Nzg5MTQwODM2In0.yWl52HOOtIcnpouhLKqKD7uJ107wLrZsjNTygaKc3P4,Adzuna::API::Response::Job,0.0,Truck Driver Company - 1-5mo EXP Required - Dedicated - Dry Van - $70k per year - U.S. Xpress - Dedicated,42.728651,2026-07-05T09:26:49Z,"CDL-A DEDICATED COMPANY TRUCK DRIVERS OPPORTUNITIES. DEDICATED DRIVERS: Great Home Time & Pay Earn up to $70,000 or more annually Bonuses may be available Call and ask for details of routes available in your area. Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents 401(k) Match Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Short-Term and Long-Term Disability Insurance Accident Insurance Hospital Indemnity, …",-73.714266,5789140836,https://www.adzuna.com/details/5789140836?utm_medium=api&utm_source=abfa41a4,70000.0,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,U.S. Xpress - Dedicated,"['US', 'New York', 'Albany County', 'Mannville']",Adzuna::API::Response::Location,"Mannville, Albany County",
0,full_time,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc4OTE0MDg0NCIsInMiOiJ4T1FxTUlGNDhSRy0ydEhBeE5BblpRIn0.4T-pjWIvGRw64F9Un7cs4VU6S3h2Lrc42vAIf7GFfIw,Adzuna::API::Response::Job,0.0,CDL-A Company Driver - 1-5mo EXP Required - Dedicated - Dry Van - $70k per year - U.S. Xpress - Dedicated,41.561636,2026-07-05T09:26:49Z,"CDL-A DEDICATED COMPANY TRUCK DRIVERS OPPORTUNITIES. DEDICATED DRIVERS: Great Home Time & Pay Earn up to $70,000 or more annually Bonuses may be available Call and ask for details of routes available in your area. Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents 401(k) Match Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Short-Term and Long-Term Disability Insurance Accident Insurance Hospital Indemnity, …",-72.342181,5789140844,https://www.adzuna.com/details/5789140844?utm_medium=api&utm_source=abfa41a4,70000.0,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,U.S. Xpress - Dedicated,"['US', 'Connecticut', 'New London County', 'Colchester']",Adzuna::API::Response::Location,"Colchester, New London County",
0,full_time,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc4OTE0MDc4MyIsInMiOiJ4T1FxTUlGNDhSRy0ydEhBeE5BblpRIn0.1BOKQu4oCp6V__dT6SG0tgucJne6bFFkMXFIXAQ8uV4,Adzuna::API::Response::Job,0.0,Dedicated CDL-A Company Driver - 1-5mo EXP Required - Dry Van - $70k per year - U.S. Xpress - Dedicated,42.454566,2026-07-05T09:26:49Z,"CDL-A DEDICATED COMPANY TRUCK DRIVERS OPPORTUNITIES. DEDICATED DRIVERS: Great Home Time & Pay Earn up to $70,000 or more annually Bonuses may be available Call and ask for details of routes available in your area. Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents 401(k) Match Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Short-Term and Long-Term Disability Insurance Accident Insurance Hospital Indemnity, …",-73.250133,5789140783,https://www.adzuna.com/details/5789140783?utm_medium=api&utm_source=abfa41a4,70000.0,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,U.S. Xpress - Dedicated,"['US', 'Massachusetts', 'Berkshire County', 'Allendale']",Adzuna::API::Response::Location,"Allendale, Berkshire County",
1,full_time,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc4OTE0MDc4OSIsInMiOiJ4T1FxTUlGNDhSRy0ydEhBeE5BblpRIn0.poXNTU7lyvra3LiCxWYVeEuvD3yv1mxCYRI4l1HMIw8,Adzuna::API::Response::Job,116196.97,Chemical Dependency Recovery Counselor III - Full Time - Moreno Valley,33.908611,2026-07-05T09:26:49Z,"Job Summary: Provides Chemical Dependency services and psychotherapy to adults, adolescents, significant others of CD patients, and families under indirect supervision. Essential Responsibilities: Answers and triages patient calls for information, Tx services, general CD advice. Responds to and appropriately handles crisis calls. Provides higher level assessment (e.g. other, non-CD, MH diagnoses; danger to self or others; non-CD crisis evaluations; emotional/family dysfunction). Performs intake…",-117.238598,5789140789,https://www.adzuna.com/land/ad/5789140789?se=xOQqMIF48RG-2tHAxNAnZQ&utm_medium=api&utm_source=abfa41a4&v=6137724668E625DC22925FD1CDEE8105C1B6E214,116196.97,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Kaiser Permanente,"['US', 'California', 'Riverside County', 'March Air Reserve Base']",Adzuna::API::Response::Location,"March Air Reserve Base, Riverside County",
0,full_time,eyJhbGciOiJIUzI1NiJ9.eyJzIjoieE9RcU1JRjQ4UkctMnRIQXhOQW5aUSIsImkiOiI1Nzg5MTQwODA4In0.Jcl3slqjsbcv60zIf3XAuzGfkf4cVdZfZ2hFrTLAjUA,Adzuna::API::Response::Job,0.0,CDL-A Company Driver - 1-5mo EXP Required - Dedicated - Dry Van - $70k per year - U.S. Xpress - Dedicated,42.586608,2026-07-05T09:26:49Z,"CDL-A DEDICATED COMPANY TRUCK DRIVERS OPPORTUNITIES. DEDICATED DRIVERS: Great Home Time & Pay Earn up to $70,000 or more annually Bonuses may be available Call and ask for details of routes available in your area. Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents 401(k) Match Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Short-Term and Long-Term Disability Insurance Accident Insurance Hospital Indemnity, …",-76.391511,5789140808,https://www.adzuna.com/details/5789140808?utm_medium=api&utm_source=abfa41a4,70000.0,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,U.S. Xpress - Dedicated,"['US', 'New York', 'Tompkins County', 'Groton']",Adzuna::API::Response::Location,"Groton, Tompkins County",
0,full_time,eyJhbGciOiJIUzI1NiJ9.eyJzIjoieE9RcU1JRjQ4UkctMnRIQXhOQW5aUSIsImkiOiI1Nzg5MTQwODA5In0.-Tf1OQIWeV5i7CE7gwp2dFNIXGdHlDt4zpbZzJZpnbs,Adzuna::API::Response::Job,0.0,Truck Driver Company - 1-5mo EXP Required - Dedicated - Dry Van - $70k per year - U.S. Xpress - Dedicated,42.08883,2026-07-05T09:26:49Z,"CDL-A DEDICATED COMPANY TRUCK DRIVERS OPPORTUNITIES. DEDICATED DRIVERS: Great Home Time & Pay Earn up to $70,000 or more annually Bonuses may be available Call and ask for details of routes available in your area. Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents 401(k) Match Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Short-Term and Long-Term Disability Insurance Accident Insurance Hospital Indemnity, …",-71.03822,5789140809,https://www.adzuna.com/details/5789140809?utm_medium=api&utm_source=abfa41a4,70000.0,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,U.S. Xpress - Dedicated,"['US', 'Massachusetts', 'Plymouth County', 'Brockton']",Adzuna::API::Response::Location,"Brockton, Plymouth County",
0,full_time,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiYkFkTE1ZRjQ4UkctMnRIQXhOQW5aUSIsImkiOiI1Nzg5MTQwNzg0In0.i2lIOPz6NXD8_yBzq9yYbP6NAuESje4O4sL_LHKdPJ0,Adzuna::API::Response::Job,0.0,CDL-A Company Driver - 1-5mo EXP Required - Dedicated - Dry Van - $70k per year - U.S. Xpress - Dedicated,42.285246,2026-07-05T09:26:49Z,"CDL-A DEDICATED COMPANY TRUCK DRIVERS OPPORTUNITIES. DEDICATED DRIVERS: Great Home Time & Pay Earn up to $70,000 or more annually Bonuses may be available Call and ask for details of routes available in your area. Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents 401(k) Match Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Short-Term and Long-Term Disability Insurance Accident Insurance Hospital Indemnity, …",-71.722297,5789140784,https://www.adzuna.com/details/5789140784?utm_medium=api&utm_source=abfa41a4,70000.0,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,U.S. Xpress - Dedicated,"['US', 'Massachusetts', 'Worcester County', 'Shrewsbury']",Adzuna::API::Response::Location,"Shrewsbury, Worcester County",
0,full_time,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc4OTE0MDg1MCIsInMiOiJiQWRMTVlGNDhSRy0ydEhBeE5BblpRIn0.m82h5xThNoWlPt-IgvoKPr72SnHQjrUkHv4Jb3xjPlA,Adzuna::API::Response::Job,0.0,Class A CDL Company Driver - 1-5mo EXP Required - Dedicated - Dry Van - $70k per year - U.S. Xpress - Dedicated,41.740492,2026-07-05T09:26:49Z,"CDL-A DEDICATED COMPANY TRUCK DRIVERS OPPORTUNITIES. DEDICATED DRIVERS: Great Home Time & Pay Earn up to $70,000 or more annually Bonuses may be available Call and ask for details of routes available in your area. Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents 401(k) Match Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Short-Term and Long-Term Disability Insurance Accident Insurance Hospital Indemnity, …",-74.093503,5789140850,https://www.adzuna.com/details/5789140850?utm_medium=api&utm_source=abfa41a4,70000.0,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,U.S. Xpress - Dedicated,"['US', 'New York', 'Ulster County', 'New Paltz']",Adzuna::API::Response::Location,"New Paltz, Ulster County",
0,full_time,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiYkFkTE1ZRjQ4UkctMnRIQXhOQW5aUSIsImkiOiI1Nzg5MTQwODE1In0.KgmPF2wJ1fc5_IjgMfbGLj4k6cV_mNcDJG5YK9D7NJI,Adzuna::API::Response::Job,0.0,Dedicated CDL-A Company Driver - 1-5mo EXP Required - Dry Van - $70k per year - U.S. Xpress - Dedicated,42.950231,2026-07-05T09:26:49Z,"CDL-A DEDICATED COMPANY TRUCK DRIVERS OPPORTUNITIES. DEDICATED DRIVERS: Great Home Time & Pay Earn up to $70,000 or more annually Bonuses may be available Call and ask for details of routes available in your area. Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents 401(k) Match Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Short-Term and Long-Term Disability Insurance Accident Insurance Hospital Indemnity, …",-74.181306,5789140815,https://www.adzuna.com/details/5789140815?utm_medium=api&utm_source=abfa41a4,70000.0,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,U.S. Xpress - Dedicated,"['US', 'New York', 'Montgomery County', 'Amsterdam']",Adzuna::API::Response::Location,"Amsterdam, Montgomery County",
0,full_time,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiYkFkTE1ZRjQ4UkctMnRIQXhOQW5aUSIsImkiOiI1Nzg5MTQwNzg2In0.A2JIdPu-d6OdqVNR1Yl1sGNao9iJdLnvnTgJNkCuGxs,Adzuna::API::Response::Job,0.0,Class A CDL Company Driver - 1-5mo EXP Required - Dedicated - Dry Van - $70k per year - U.S. Xpress - Dedicated,42.85146,2026-07-05T09:26:49Z,"CDL-A DEDICATED COMPANY TRUCK DRIVERS OPPORTUNITIES. DEDICATED DRIVERS: Great Home Time & Pay Earn up to $70,000 or more annually Bonuses may be available Call and ask for details of routes available in your area. Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents 401(k) Match Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Short-Term and Long-Term Disability Insurance Accident Insurance Hospital Indemnity, …",-73.79898,5789140786,https://www.adzuna.com/details/5789140786?utm_medium=api&utm_source=abfa41a4,70000.0,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,U.S. Xpress - Dedicated,"['US', 'New York', 'Saratoga County', 'Clifton Park']",Adzuna::API::Response::Location,"Clifton Park, Saratoga County",
0,full_time,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiYkFkTE1ZRjQ4UkctMnRIQXhOQW5aUSIsImkiOiI1Nzg5MTQwODExIn0.WvTxS1BroLqV-JYc1dgRebKRw1YiXCLPZtZ3oyIBqqg,Adzuna::API::Response::Job,0.0,CDL-A Company Driver - 1-5mo EXP Required - Dedicated - Dry Van - $70k per year - U.S. Xpress - Dedicated,41.70264,2026-07-05T09:26:49Z,"CDL-A DEDICATED COMPANY TRUCK DRIVERS OPPORTUNITIES. DEDICATED DRIVERS: Great Home Time & Pay Earn up to $70,000 or more annually Bonuses may be available Call and ask for details of routes available in your area. Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents 401(k) Match Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Short-Term and Long-Term Disability Insurance Accident Insurance Hospital Indemnity, …",-72.71796,5789140811,https://www.adzuna.com/details/5789140811?utm_medium=api&utm_source=abfa41a4,70000.0,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,U.S. Xpress - Dedicated,"['US', 'Connecticut', 'Hartford County', 'Newington']",Adzuna::API::Response::Location,"Newington, Hartford County",
0,full_time,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiYkFkTE1ZRjQ4UkctMnRIQXhOQW5aUSIsImkiOiI1Nzg5MTQwODAyIn0.XSzH69CNrXVSjFT9jYYtySA45yQH7u4Maorxq2DZqS8,Adzuna::API::Response::Job,0.0,Truck Driver Company - 1-5mo EXP Required - Dedicated - Dry Van - $70k per year - U.S. Xpress - Dedicated,42.0016,2026-07-05T09:26:49Z,"CDL-A DEDICATED COMPANY TRUCK DRIVERS OPPORTUNITIES. DEDICATED DRIVERS: Great Home Time & Pay Earn up to $70,000 or more annually Bonuses may be available Call and ask for details of routes available in your area. Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents 401(k) Match Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Short-Term and Long-Term Disability Insurance Accident Insurance Hospital Indemnity, …",-71.5015,5789140802,https://www.adzuna.com/details/5789140802?utm_medium=api&utm_source=abfa41a4,70000.0,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,U.S. Xpress - Dedicated,"['US', 'Rhode Island', 'Providence County', 'Woonsocket']",Adzuna::API::Response::Location,"Woonsocket, Providence County",
0,full_time,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc4OTE0MDg0MCIsInMiOiJiQWRMTVlGNDhSRy0ydEhBeE5BblpRIn0.X-wYaRCwdn-j3OfwTiBxBZHtfZsc-esNm6FXZpZQae0,Adzuna::API::Response::Job,0.0,Truck Driver Company - 1-5mo EXP Required - Dedicated - Dry Van - $70k per year - U.S. Xpress - Dedicated,41.38864,2026-07-05T09:26:49Z,"CDL-A DEDICATED COMPANY TRUCK DRIVERS OPPORTUNITIES. DEDICATED DRIVERS: Great Home Time & Pay Earn up to $70,000 or more annually Bonuses may be available Call and ask for details of routes available in your area. Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents 401(k) Match Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Short-Term and Long-Term Disability Insurance Accident Insurance Hospital Indemnity, …",-73.457501,5789140840,https://www.adzuna.com/details/5789140840?utm_medium=api&utm_source=abfa41a4,70000.0,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,U.S. Xpress - Dedicated,"['US', 'Connecticut', 'Fairfield County', 'Danbury']",Adzuna::API::Response::Location,"Danbury, Fairfield County",
0,full_time,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc4OTE0MDc4NSIsInMiOiJiQWRMTVlGNDhSRy0ydEhBeE5BblpRIn0.gNxVU42BV8Wm1QSse0Nqdh_EzV2aeS9scD8xiQOyHm8,Adzuna::API::Response::Job,0.0,Class A CDL Company Driver - 1-5mo EXP Required - Dedicated - Dry Van - $70k per year - U.S. Xpress - Dedicated,41.987838,2026-07-05T09:26:49Z,"CDL-A DEDICATED COMPANY TRUCK DRIVERS OPPORTUNITIES. DEDICATED DRIVERS: Great Home Time & Pay Earn up to $70,000 or more annually Bonuses may be available Call and ask for details of routes available in your area. Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents 401(k) Match Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Short-Term and Long-Term Disability Insurance Accident Insurance Hospital Indemnity, …",-72.562333,5789140785,https://www.adzuna.com/details/5789140785?utm_medium=api&utm_source=abfa41a4,70000.0,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,U.S. Xpress - Dedicated,"['US', 'Connecticut', 'Hartford County', 'Enfield']",Adzuna::API::Response::Location,"Enfield, Hartford County",
0,full_time,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiYkFkTE1ZRjQ4UkctMnRIQXhOQW5aUSIsImkiOiI1Nzg5MTQwODA0In0.jzbOGXMabKscQ7ffnp7gyBJSIvw4qOvM8EvBfoY4vGI,Adzuna::API::Response::Job,0.0,Class A CDL Company Driver - 1-5mo EXP Required - Dedicated - Dry Van - $70k per year - U.S. Xpress - Dedicated,42.202683,2026-07-05T09:26:49Z,"CDL-A DEDICATED COMPANY TRUCK DRIVERS OPPORTUNITIES. DEDICATED DRIVERS: Great Home Time & Pay Earn up to $70,000 or more annually Bonuses may be available Call and ask for details of routes available in your area. Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents 401(k) Match Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Short-Term and Long-Term Disability Insurance Accident Insurance Hospital Indemnity, …",-72.631112,5789140804,https://www.adzuna.com/details/5789140804?utm_medium=api&utm_source=abfa41a4,70000.0,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,U.S. Xpress - Dedicated,"['US', 'Massachusetts', 'Hampden County', 'Halyoke']",Adzuna::API::Response::Location,"Halyoke, Hampden County",
