salary_min,salary_is_predicted,adref,__CLASS__,title,salary_max,id,created,latitude,description,redirect_url,longitude,company.display_name,company.__CLASS__,location.display_name,location.area,location.__CLASS__,category.tag,category.label,category.__CLASS__,contract_time,contract_type
85000.0,0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoidG8zT2x0bzQ4UkdrX1BURXlxVHFxQSIsImkiOiI1NzAwMjYyOTk5In0.PcGwGYneSNdIkFIuh51cglsvRQYK_gRVm11_BdYjZWE,Adzuna::API::Response::Job,Class A CDL Company Driver - 1yr EXP Required - OTR - Specialized - $85k - $100k per year - Koch Trucking,100000.0,5700262999,2026-04-15T10:06:11Z,41.37612,"CDL-A Truck Driver – Specialized Division | Earn $85K - $100K. Job Highlights: Average annual earnings: $85K Starting pay: $0.58 - $0.60CPM Top performer earnings: $100K Home time: Out 14-21 days Hiring bonus: $6,000 Setup pay: $75 per load Stop pay: $30 per stop after first stop Average Weekly Miles: 2400 All trucks are 3 years old or newer - average age of truck fleet is 16 months Volvo 860 and Freightliner Cascadia trucks come equipped with: Refrigerators, leather interior, double curtain wr…",https://www.adzuna.com/details/5700262999?utm_medium=api&utm_source=abfa41a4,-88.83564,Koch Trucking,Adzuna::API::Response::Company,"Ottawa, LaSalle County","['US', 'Illinois', 'LaSalle County', 'Ottawa']",Adzuna::API::Response::Location,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,full_time,
85000.0,0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoidG8zT2x0bzQ4UkdrX1BURXlxVHFxQSIsImkiOiI1NzAwMjYyOTY4In0.a70tw1DceUm6fz8klUQimPqId1QLgZzE5Ni8FrUWLII,Adzuna::API::Response::Job,CDL-A Company Driver - 1yr EXP Required - OTR - Specialized - $85k - $100k per year - Koch Trucking,100000.0,5700262968,2026-04-15T10:06:11Z,31.57381,"CDL-A Truck Driver – Specialized Division | Earn $85K - $100K. Job Highlights: Average annual earnings: $85K Starting pay: $0.58 - $0.60CPM Top performer earnings: $100K Home time: Out 14-21 days Hiring bonus: $6,000 Setup pay: $75 per load Stop pay: $30 per stop after first stop Average Weekly Miles: 2400 All trucks are 3 years old or newer - average age of truck fleet is 16 months Volvo 860 and Freightliner Cascadia trucks come equipped with: Refrigerators, leather interior, double curtain wr…",https://www.adzuna.com/details/5700262968?utm_medium=api&utm_source=abfa41a4,-84.164133,Koch Trucking,Adzuna::API::Response::Company,"Albany, Dougherty County","['US', 'Georgia', 'Dougherty County', 'Albany']",Adzuna::API::Response::Location,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,full_time,
85000.0,0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwMDI2MjkzNiIsInMiOiJ0bzNPbHRvNDhSR2tfUFRFeXFUcXFBIn0.7TlR6InQQ2kBBxAeF_QOWtIdoprVv8yF-Ibqh28_lFA,Adzuna::API::Response::Job,Truck Driver Company - 1yr EXP Required - OTR - Specialized - $85k - $100k per year - Koch Trucking,100000.0,5700262936,2026-04-15T10:06:11Z,34.7538,"CDL-A Truck Driver – Specialized Division | Earn $85K - $100K. Job Highlights: Average annual earnings: $85K Starting pay: $0.58 - $0.60CPM Top performer earnings: $100K Home time: Out 14-21 days Hiring bonus: $6,000 Setup pay: $75 per load Stop pay: $30 per stop after first stop Average Weekly Miles: 2400 All trucks are 3 years old or newer - average age of truck fleet is 16 months Volvo 860 and Freightliner Cascadia trucks come equipped with: Refrigerators, leather interior, double curtain wr…",https://www.adzuna.com/details/5700262936?utm_medium=api&utm_source=abfa41a4,-87.622223,Koch Trucking,Adzuna::API::Response::Company,"Muscle Shoals, Colbert County","['US', 'Alabama', 'Colbert County', 'Muscle Shoals']",Adzuna::API::Response::Location,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,full_time,
85000.0,0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwMDI2MjkwNSIsInMiOiJ0bzNPbHRvNDhSR2tfUFRFeXFUcXFBIn0.E_tKcBZqCqmR4T_rRL9Vrc2MQVcvxPbR-0t5Q_nl_aE,Adzuna::API::Response::Job,CDL-A Company Driver - 1yr EXP Required - OTR - Specialized - $85k - $100k per year - Koch Trucking,100000.0,5700262905,2026-04-15T10:06:11Z,43.797252,"CDL-A Truck Driver – Specialized Division | Earn $85K - $100K. Job Highlights: Average annual earnings: $85K Starting pay: $0.58 - $0.60CPM Top performer earnings: $100K Home time: Out 14-21 days Hiring bonus: $6,000 Setup pay: $75 per load Stop pay: $30 per stop after first stop Average Weekly Miles: 2400 All trucks are 3 years old or newer - average age of truck fleet is 16 months Volvo 860 and Freightliner Cascadia trucks come equipped with: Refrigerators, leather interior, double curtain wr…",https://www.adzuna.com/details/5700262905?utm_medium=api&utm_source=abfa41a4,-91.221296,Koch Trucking,Adzuna::API::Response::Company,"La Crosse, La Crosse County","['US', 'Wisconsin', 'La Crosse County', 'La Crosse']",Adzuna::API::Response::Location,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,full_time,
85000.0,0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwMDI2MjkwNyIsInMiOiJ0bzNPbHRvNDhSR2tfUFRFeXFUcXFBIn0.nZLAUU3zSiBSytmFLX3DVanoQIl3MC7lWudyPjNB_Hw,Adzuna::API::Response::Job,Class A CDL Company Driver - 1yr EXP Required - OTR - Specialized - $85k - $100k per year - Koch Trucking,100000.0,5700262907,2026-04-15T10:06:11Z,43.797252,"CDL-A Truck Driver – Specialized Division | Earn $85K - $100K. Job Highlights: Average annual earnings: $85K Starting pay: $0.58 - $0.60CPM Top performer earnings: $100K Home time: Out 14-21 days Hiring bonus: $6,000 Setup pay: $75 per load Stop pay: $30 per stop after first stop Average Weekly Miles: 2400 All trucks are 3 years old or newer - average age of truck fleet is 16 months Volvo 860 and Freightliner Cascadia trucks come equipped with: Refrigerators, leather interior, double curtain wr…",https://www.adzuna.com/details/5700262907?utm_medium=api&utm_source=abfa41a4,-91.221296,Koch Trucking,Adzuna::API::Response::Company,"La Crosse, La Crosse County","['US', 'Wisconsin', 'La Crosse County', 'La Crosse']",Adzuna::API::Response::Location,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,full_time,
85000.0,0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwMDI2Mjk4MyIsInMiOiJ0bzNPbHRvNDhSR2tfUFRFeXFUcXFBIn0.84rQskdW3RPX-kgI8Jx0je_5nsMwecf9sic69QqIOio,Adzuna::API::Response::Job,CDL-A Company Driver - 1yr EXP Required - OTR - Specialized - $85k - $100k per year - Koch Trucking,100000.0,5700262983,2026-04-15T10:06:11Z,37.723768,"CDL-A Truck Driver – Specialized Division | Earn $85K - $100K. Job Highlights: Average annual earnings: $85K Starting pay: $0.58 - $0.60CPM Top performer earnings: $100K Home time: Out 14-21 days Hiring bonus: $6,000 Setup pay: $75 per load Stop pay: $30 per stop after first stop Average Weekly Miles: 2400 All trucks are 3 years old or newer - average age of truck fleet is 16 months Volvo 860 and Freightliner Cascadia trucks come equipped with: Refrigerators, leather interior, double curtain wr…",https://www.adzuna.com/details/5700262983?utm_medium=api&utm_source=abfa41a4,-88.92658,Koch Trucking,Adzuna::API::Response::Company,"New Camp, Williamson County","['US', 'Illinois', 'Williamson County', 'New Camp']",Adzuna::API::Response::Location,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,full_time,
85000.0,0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoidG8zT2x0bzQ4UkdrX1BURXlxVHFxQSIsImkiOiI1NzAwMjYyOTQ1In0.2jUV_jH0UI6nfceGTzQsjgiOE6kj9SxlN0lfCM-OZpg,Adzuna::API::Response::Job,Class A CDL Company Driver - 1yr EXP Required - OTR - Specialized - $85k - $100k per year - Koch Trucking,100000.0,5700262945,2026-04-15T10:06:11Z,31.17792,"CDL-A Truck Driver – Specialized Division | Earn $85K - $100K. Job Highlights: Average annual earnings: $85K Starting pay: $0.58 - $0.60CPM Top performer earnings: $100K Home time: Out 14-21 days Hiring bonus: $6,000 Setup pay: $75 per load Stop pay: $30 per stop after first stop Average Weekly Miles: 2400 All trucks are 3 years old or newer - average age of truck fleet is 16 months Volvo 860 and Freightliner Cascadia trucks come equipped with: Refrigerators, leather interior, double curtain wr…",https://www.adzuna.com/details/5700262945?utm_medium=api&utm_source=abfa41a4,-81.491769,Koch Trucking,Adzuna::API::Response::Company,"Altama, Glynn County","['US', 'Georgia', 'Glynn County', 'Altama']",Adzuna::API::Response::Location,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,full_time,
0.0,0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwMDI2Mjk1MSIsInMiOiJ0bzNPbHRvNDhSR2tfUFRFeXFUcXFBIn0.WienIu9g-kn629WEzHTiXL94drofmHUxBwFdWlwnRC4,Adzuna::API::Response::Job,Class A CDL Company Driver - 1yr EXP Required - OTR - Specialized - $85k per year - Koch Trucking,85000.0,5700262951,2026-04-15T10:06:11Z,32.893753,"CDL-A Truck Driver – Specialized Division | Earn $85K Annually. Job Highlights: Average annual earnings: $85K Starting pay: $0.57 - $0.59CPM Drivers with passports and deliver to Canada earn an additional $0.01CPM Average miles/week: 2200-2400 Top performer earnings: $95K Home time: Out 10-14 days based on location Hiring bonus: $6,000 Drop ($4/loaded/unloaded car) and stop ($30/stop) pay All trucks are 3 years old or newer - average age of truck fleet is 16 months Volvo 860 and Freightliner Ca…",https://www.adzuna.com/details/5700262951?utm_medium=api&utm_source=abfa41a4,-83.72212,Koch Trucking,Adzuna::API::Response::Company,"Payne, Bibb County","['US', 'Georgia', 'Bibb County', 'Payne']",Adzuna::API::Response::Location,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,full_time,
85000.0,0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwMDI2MjkyMCIsInMiOiJ0bzNPbHRvNDhSR2tfUFRFeXFUcXFBIn0.1vg7AoYh2H6rnvNmE9UCvIGs_jiVPIGEQ4c07ZIERSs,Adzuna::API::Response::Job,CDL-A Company Driver - 1yr EXP Required - OTR - Specialized - $85k - $100k per year - Koch Trucking,100000.0,5700262920,2026-04-15T10:06:11Z,32.5824,"CDL-A Truck Driver – Specialized Division | Earn $85K - $100K. Job Highlights: Average annual earnings: $85K Starting pay: $0.58 - $0.60CPM Top performer earnings: $100K Home time: Out 14-21 days Hiring bonus: $6,000 Setup pay: $75 per load Stop pay: $30 per stop after first stop Average Weekly Miles: 2400 All trucks are 3 years old or newer - average age of truck fleet is 16 months Volvo 860 and Freightliner Cascadia trucks come equipped with: Refrigerators, leather interior, double curtain wr…",https://www.adzuna.com/details/5700262920?utm_medium=api&utm_source=abfa41a4,-85.5126,Koch Trucking,Adzuna::API::Response::Company,"Auburn, Lee County","['US', 'Alabama', 'Lee County', 'Auburn']",Adzuna::API::Response::Location,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,full_time,
85000.0,0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwMDI2Mjk4OCIsInMiOiJ0bzNPbHRvNDhSR2tfUFRFeXFUcXFBIn0.vMqaGs6UmhC26u6QIxJy7ZaZAzxOKLGWTVazJVcKOhY,Adzuna::API::Response::Job,CDL-A Company Driver - 1yr EXP Required - OTR - Specialized - $85k - $100k per year - Koch Trucking,100000.0,5700262988,2026-04-15T10:06:11Z,39.844018,"CDL-A Truck Driver – Specialized Division | Earn $85K - $100K. Job Highlights: Average annual earnings: $85K Starting pay: $0.58 - $0.60CPM Top performer earnings: $100K Home time: Out 14-21 days Hiring bonus: $6,000 Setup pay: $75 per load Stop pay: $30 per stop after first stop Average Weekly Miles: 2400 All trucks are 3 years old or newer - average age of truck fleet is 16 months Volvo 860 and Freightliner Cascadia trucks come equipped with: Refrigerators, leather interior, double curtain wr…",https://www.adzuna.com/details/5700262988?utm_medium=api&utm_source=abfa41a4,-88.951566,Koch Trucking,Adzuna::API::Response::Company,"Decatur, Macon County","['US', 'Illinois', 'Macon County', 'Decatur']",Adzuna::API::Response::Location,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,full_time,
85000.0,0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoidG8zT2x0bzQ4UkdrX1BURXlxVHFxQSIsImkiOiI1NzAwMjYyOTAwIn0.2i3kD6lz2MP8zvhkbTVPZ4xYmHJ5F9namBEJaMRHSQA,Adzuna::API::Response::Job,Truck Driver Company - 1yr EXP Required - OTR - Specialized - $85k - $100k per year - Koch Trucking,100000.0,5700262900,2026-04-15T10:06:11Z,35.610831,"CDL-A Truck Driver – Specialized Division | Earn $85K - $100K. Job Highlights: Average annual earnings: $85K Starting pay: $0.58 - $0.60CPM Top performer earnings: $100K Home time: Out 14-21 days Hiring bonus: $6,000 Setup pay: $75 per load Stop pay: $30 per stop after first stop Average Weekly Miles: 2400 All trucks are 3 years old or newer - average age of truck fleet is 16 months Volvo 860 and Freightliner Cascadia trucks come equipped with: Refrigerators, leather interior, double curtain wr…",https://www.adzuna.com/details/5700262900?utm_medium=api&utm_source=abfa41a4,-88.818882,Koch Trucking,Adzuna::API::Response::Company,"Bemis, Madison County","['US', 'Tennessee', 'Madison County', 'Bemis']",Adzuna::API::Response::Location,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,full_time,
85000.0,0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoidG8zT2x0bzQ4UkdrX1BURXlxVHFxQSIsImkiOiI1NzAwMjYyOTY3In0.86ACU8BRUYnZhKHQQoUl8gRI-9ny5SC3uFk1w_229-0,Adzuna::API::Response::Job,Truck Driver Company - 1yr EXP Required - OTR - Specialized - $85k - $100k per year - Koch Trucking,100000.0,5700262967,2026-04-15T10:06:11Z,30.806137,"CDL-A Truck Driver – Specialized Division | Earn $85K - $100K. Job Highlights: Average annual earnings: $85K Starting pay: $0.58 - $0.60CPM Top performer earnings: $100K Home time: Out 14-21 days Hiring bonus: $6,000 Setup pay: $75 per load Stop pay: $30 per stop after first stop Average Weekly Miles: 2400 All trucks are 3 years old or newer - average age of truck fleet is 16 months Volvo 860 and Freightliner Cascadia trucks come equipped with: Refrigerators, leather interior, double curtain wr…",https://www.adzuna.com/details/5700262967?utm_medium=api&utm_source=abfa41a4,-83.290307,Koch Trucking,Adzuna::API::Response::Company,"Remerton, Lowndes County","['US', 'Georgia', 'Lowndes County', 'Remerton']",Adzuna::API::Response::Location,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,full_time,
85000.0,0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwMDI2MjkzNyIsInMiOiJ0bzNPbHRvNDhSR2tfUFRFeXFUcXFBIn0.D1vRfvGaMpN4B2jcoIoC5wjDfN6L_cVF6ehVCasXUnE,Adzuna::API::Response::Job,Class A CDL Company Driver - 1yr EXP Required - OTR - Specialized - $85k - $100k per year - Koch Trucking,100000.0,5700262937,2026-04-15T10:06:11Z,34.7538,"CDL-A Truck Driver – Specialized Division | Earn $85K - $100K. Job Highlights: Average annual earnings: $85K Starting pay: $0.58 - $0.60CPM Top performer earnings: $100K Home time: Out 14-21 days Hiring bonus: $6,000 Setup pay: $75 per load Stop pay: $30 per stop after first stop Average Weekly Miles: 2400 All trucks are 3 years old or newer - average age of truck fleet is 16 months Volvo 860 and Freightliner Cascadia trucks come equipped with: Refrigerators, leather interior, double curtain wr…",https://www.adzuna.com/details/5700262937?utm_medium=api&utm_source=abfa41a4,-87.622223,Koch Trucking,Adzuna::API::Response::Company,"Muscle Shoals, Colbert County","['US', 'Alabama', 'Colbert County', 'Muscle Shoals']",Adzuna::API::Response::Location,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,full_time,
85000.0,0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoidG8zT2x0bzQ4UkdrX1BURXlxVHFxQSIsImkiOiI1NzAwMjYyOTUyIn0.tAYVVx6xOWhyrjoxcoXhMbKc4GbnvsooXtieiA9wwAQ,Adzuna::API::Response::Job,Class A CDL Company Driver - 1yr EXP Required - OTR - Specialized - $85k - $100k per year - Koch Trucking,100000.0,5700262952,2026-04-15T10:06:11Z,32.893753,"CDL-A Truck Driver – Specialized Division | Earn $85K - $100K. Job Highlights: Average annual earnings: $85K Starting pay: $0.58 - $0.60CPM Top performer earnings: $100K Home time: Out 14-21 days Hiring bonus: $6,000 Setup pay: $75 per load Stop pay: $30 per stop after first stop Average Weekly Miles: 2400 All trucks are 3 years old or newer - average age of truck fleet is 16 months Volvo 860 and Freightliner Cascadia trucks come equipped with: Refrigerators, leather interior, double curtain wr…",https://www.adzuna.com/details/5700262952?utm_medium=api&utm_source=abfa41a4,-83.72212,Koch Trucking,Adzuna::API::Response::Company,"Payne, Bibb County","['US', 'Georgia', 'Bibb County', 'Payne']",Adzuna::API::Response::Location,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,full_time,
85000.0,0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoidG8zT2x0bzQ4UkdrX1BURXlxVHFxQSIsImkiOiI1NzAwMjYyOTI2In0.RzqaMAL53nl21BI38UsR7QuwywDk54ZhAS7cKD5iHv4,Adzuna::API::Response::Job,Truck Driver Company - 1yr EXP Required - OTR - Specialized - $85k - $100k per year - Koch Trucking,100000.0,5700262926,2026-04-15T10:06:11Z,31.183827,"CDL-A Truck Driver – Specialized Division | Earn $85K - $100K. Job Highlights: Average annual earnings: $85K Starting pay: $0.58 - $0.60CPM Top performer earnings: $100K Home time: Out 14-21 days Hiring bonus: $6,000 Setup pay: $75 per load Stop pay: $30 per stop after first stop Average Weekly Miles: 2400 All trucks are 3 years old or newer - average age of truck fleet is 16 months Volvo 860 and Freightliner Cascadia trucks come equipped with: Refrigerators, leather interior, double curtain wr…",https://www.adzuna.com/details/5700262926?utm_medium=api&utm_source=abfa41a4,-85.398214,Koch Trucking,Adzuna::API::Response::Company,"Dothan, Houston County","['US', 'Alabama', 'Houston County', 'Dothan']",Adzuna::API::Response::Location,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,full_time,
85000.0,0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwMDI2MjkwOCIsInMiOiJ0bzNPbHRvNDhSR2tfUFRFeXFUcXFBIn0.YJ3HIr4zmTt9ESA5NFooo8AE5RbssoT3L36MJ3PvbV4,Adzuna::API::Response::Job,CDL-A Company Driver - 1yr EXP Required - OTR - Specialized - $85k - $100k per year - Koch Trucking,100000.0,5700262908,2026-04-15T10:06:11Z,44.972004,"CDL-A Truck Driver – Specialized Division | Earn $85K - $100K. Job Highlights: Average annual earnings: $85K Starting pay: $0.58 - $0.60CPM Top performer earnings: $100K Home time: Out 14-21 days Hiring bonus: $6,000 Setup pay: $75 per load Stop pay: $30 per stop after first stop Average Weekly Miles: 2400 All trucks are 3 years old or newer - average age of truck fleet is 16 months Volvo 860 and Freightliner Cascadia trucks come equipped with: Refrigerators, leather interior, double curtain wr…",https://www.adzuna.com/details/5700262908?utm_medium=api&utm_source=abfa41a4,-89.602246,Koch Trucking,Adzuna::API::Response::Company,"Schofield, Marathon County","['US', 'Wisconsin', 'Marathon County', 'Schofield']",Adzuna::API::Response::Location,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,full_time,
85000.0,0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwMDI2Mjk3NiIsInMiOiJ0bzNPbHRvNDhSR2tfUFRFeXFUcXFBIn0.SlYalvPOhSQD947_MkcA1xAxDAoZ88Q6yeAfM4GkV0M,Adzuna::API::Response::Job,CDL-A Company Driver - 1yr EXP Required - OTR - Specialized - $85k - $100k per year - Koch Trucking,100000.0,5700262976,2026-04-15T10:06:11Z,42.036515,"CDL-A Truck Driver – Specialized Division | Earn $85K - $100K. Job Highlights: Average annual earnings: $85K Starting pay: $0.58 - $0.60CPM Top performer earnings: $100K Home time: Out 14-21 days Hiring bonus: $6,000 Setup pay: $75 per load Stop pay: $30 per stop after first stop Average Weekly Miles: 2400 All trucks are 3 years old or newer - average age of truck fleet is 16 months Volvo 860 and Freightliner Cascadia trucks come equipped with: Refrigerators, leather interior, double curtain wr…",https://www.adzuna.com/details/5700262976?utm_medium=api&utm_source=abfa41a4,-93.623385,Koch Trucking,Adzuna::API::Response::Company,"Ames, Story County","['US', 'Iowa', 'Story County', 'Ames']",Adzuna::API::Response::Location,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,full_time,
85000.0,0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwMDI2Mjk5OCIsInMiOiJ0bzNPbHRvNDhSR2tfUFRFeXFUcXFBIn0.q1QjdoRl1E4l5wH37_kOz0LA47Of066MaOxmzVlJpB0,Adzuna::API::Response::Job,Truck Driver Company - 1yr EXP Required - OTR - Specialized - $85k - $100k per year - Koch Trucking,100000.0,5700262998,2026-04-15T10:06:11Z,41.37612,"CDL-A Truck Driver – Specialized Division | Earn $85K - $100K. Job Highlights: Average annual earnings: $85K Starting pay: $0.58 - $0.60CPM Top performer earnings: $100K Home time: Out 14-21 days Hiring bonus: $6,000 Setup pay: $75 per load Stop pay: $30 per stop after first stop Average Weekly Miles: 2400 All trucks are 3 years old or newer - average age of truck fleet is 16 months Volvo 860 and Freightliner Cascadia trucks come equipped with: Refrigerators, leather interior, double curtain wr…",https://www.adzuna.com/details/5700262998?utm_medium=api&utm_source=abfa41a4,-88.83564,Koch Trucking,Adzuna::API::Response::Company,"Ottawa, LaSalle County","['US', 'Illinois', 'LaSalle County', 'Ottawa']",Adzuna::API::Response::Location,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,full_time,
85000.0,0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiampuSGw5bzQ4UkdrX1BURXlxVHFxQSIsImkiOiI1NzAwMjYyOTQ2In0.2c_z66kc1N1dSfBBLuf7fdEco7YFiU-ZFMmWrtcpppQ,Adzuna::API::Response::Job,Truck Driver Company - 1yr EXP Required - OTR - Specialized - $85k - $100k per year - Koch Trucking,100000.0,5700262946,2026-04-15T10:06:11Z,31.17792,"CDL-A Truck Driver – Specialized Division | Earn $85K - $100K. Job Highlights: Average annual earnings: $85K Starting pay: $0.58 - $0.60CPM Top performer earnings: $100K Home time: Out 14-21 days Hiring bonus: $6,000 Setup pay: $75 per load Stop pay: $30 per stop after first stop Average Weekly Miles: 2400 All trucks are 3 years old or newer - average age of truck fleet is 16 months Volvo 860 and Freightliner Cascadia trucks come equipped with: Refrigerators, leather interior, double curtain wr…",https://www.adzuna.com/details/5700262946?utm_medium=api&utm_source=abfa41a4,-81.491769,Koch Trucking,Adzuna::API::Response::Company,"Altama, Glynn County","['US', 'Georgia', 'Glynn County', 'Altama']",Adzuna::API::Response::Location,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,full_time,
0.0,0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwMDI2MjkyMSIsInMiOiJqam5IbDlvNDhSR2tfUFRFeXFUcXFBIn0.vWHqrzzTViGlUmmYJtNEtjWdplkrVTpR63r62bSNYz8,Adzuna::API::Response::Job,Truck Driver Company - 1yr EXP Required - OTR - Specialized - $85k per year - Koch Trucking,85000.0,5700262921,2026-04-15T10:06:11Z,32.5824,"CDL-A Truck Driver – Specialized Division | Earn $85K Annually. Job Highlights: Average annual earnings: $85K Starting pay: $0.57 - $0.59CPM Drivers with passports and deliver to Canada earn an additional $0.01CPM Average miles/week: 2200-2400 Top performer earnings: $95K Home time: Out 10-14 days based on location Hiring bonus: $6,000 Drop ($4/loaded/unloaded car) and stop ($30/stop) pay All trucks are 3 years old or newer - average age of truck fleet is 16 months Volvo 860 and Freightliner Ca…",https://www.adzuna.com/details/5700262921?utm_medium=api&utm_source=abfa41a4,-85.5126,Koch Trucking,Adzuna::API::Response::Company,"Auburn, Lee County","['US', 'Alabama', 'Lee County', 'Auburn']",Adzuna::API::Response::Location,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,full_time,
0.0,0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwMDI2Mjk3MiIsInMiOiJqam5IbDlvNDhSR2tfUFRFeXFUcXFBIn0.BmybHIW4TvRe2Vj_p9iM5l7GtrYAN2kiiwRomi3zUkg,Adzuna::API::Response::Job,Truck Driver Company - 1yr EXP Required - OTR - Specialized - $85k per year - Koch Trucking,85000.0,5700262972,2026-04-15T10:06:11Z,32.472589,"CDL-A Truck Driver – Specialized Division | Earn $85K Annually. Job Highlights: Average annual earnings: $85K Starting pay: $0.57 - $0.59CPM Drivers with passports and deliver to Canada earn an additional $0.01CPM Average miles/week: 2200-2400 Top performer earnings: $95K Home time: Out 10-14 days based on location Hiring bonus: $6,000 Drop ($4/loaded/unloaded car) and stop ($30/stop) pay All trucks are 3 years old or newer - average age of truck fleet is 16 months Volvo 860 and Freightliner Ca…",https://www.adzuna.com/details/5700262972?utm_medium=api&utm_source=abfa41a4,-84.978465,Koch Trucking,Adzuna::API::Response::Company,"Phenix City, Russell County","['US', 'Alabama', 'Russell County', 'Phenix City']",Adzuna::API::Response::Location,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,full_time,
85000.0,0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwMDI2Mjk5MiIsInMiOiJqam5IbDlvNDhSR2tfUFRFeXFUcXFBIn0.w4ShMD9Y8UWk-L09mI3ZFvbTwkKPprC_gbZpB3gX1YA,Adzuna::API::Response::Job,CDL-A Company Driver - 1yr EXP Required - OTR - Specialized - $85k - $100k per year - Koch Trucking,100000.0,5700262992,2026-04-15T10:06:11Z,37.526765,"CDL-A Truck Driver – Specialized Division | Earn $85K - $100K. Job Highlights: Average annual earnings: $85K Starting pay: $0.58 - $0.60CPM Top performer earnings: $100K Home time: Out 14-21 days Hiring bonus: $6,000 Setup pay: $75 per load Stop pay: $30 per stop after first stop Average Weekly Miles: 2400 All trucks are 3 years old or newer - average age of truck fleet is 16 months Volvo 860 and Freightliner Cascadia trucks come equipped with: Refrigerators, leather interior, double curtain wr…",https://www.adzuna.com/details/5700262992?utm_medium=api&utm_source=abfa41a4,-82.823565,Koch Trucking,Adzuna::API::Response::Company,"Eastern, Floyd County","['US', 'Kentucky', 'Floyd County', 'Eastern']",Adzuna::API::Response::Location,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,full_time,
