description,id,__CLASS__,salary_max,salary_min,created,title,latitude,salary_is_predicted,longitude,adref,redirect_url,category.tag,category.label,category.__CLASS__,company.display_name,company.__CLASS__,location.display_name,location.area,location.__CLASS__,contract_time,contract_type
"O9 Supply planning Techno-functional consultants Key Responsibilities: Implement and configure o9 Solutions to meet business requirements, ensuring that the system is tailored to the specific needs of the organization Customize planning configurations and workflows to optimize performance, ensuring that all processes are efficient and effective. Design and optimize workflows to enhance operational efficiency, identifying areas for improvement and implementing changes as necessary. Develop user-…",5783887264,Adzuna::API::Response::Job,107591.17,107591.17,2026-07-01T11:11:37Z,"O9 Techno-functional Lead, Consultant 69158",30.320233,1,-97.865683,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiRGdBdXRXUjE4UkdwSFoxRTFTeWlCZyIsImkiOiI1NzgzODg3MjY0In0.EyaEd03MjEhHegQRRZT2eBh7Hlw9opP5wxjUgDii3PI,https://www.adzuna.com/land/ad/5783887264?se=DgAutWR18RGpHZ1E1SyiBg&utm_medium=api&utm_source=abfa41a4&v=CC25979814C9AF1C6A1C0FAFAC26E0AFF6539CD4,it-jobs,IT Jobs,Adzuna::API::Response::Category,PRIMUS Global Services Inc.,Adzuna::API::Response::Company,"Bee Cave, Travis County","['US', 'Texas', 'Travis County', 'Bee Cave']",Adzuna::API::Response::Location,,
"Position Title: EHR Support Specialist Location: Raleigh, North Carolina 27601 (Remote) Interview: Webcam Interview Only Position Type: Contract This position focuses on assisting rural and underserved healthcare organizations in connecting to, and fully utilizing, NC HealthConnex, the state’s health information exchange. The Specialist provides expertise in Electronic Health Records (EHRs), healthcare interoperability, clinical workflow integration, and data quality improvement to ensure provi…",5783887276,Adzuna::API::Response::Job,137725.17,137725.17,2026-07-01T11:11:37Z,EHR Support Specialist,35.773993,1,-78.63276,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiRGdBdXRXUjE4UkdwSFoxRTFTeWlCZyIsImkiOiI1NzgzODg3Mjc2In0.0cD-_Dn7KsGh7ob6R4gjznYPsgp7-ifWP4FTtgD5EMM,https://www.adzuna.com/land/ad/5783887276?se=DgAutWR18RGpHZ1E1SyiBg&utm_medium=api&utm_source=abfa41a4&v=DE96B7D6DDD10D216C7E2446FA07779587DAEEC4,it-jobs,IT Jobs,Adzuna::API::Response::Category,Info Origin Inc.,Adzuna::API::Response::Company,"Raleigh, Wake County","['US', 'North Carolina', 'Wake County', 'Raleigh']",Adzuna::API::Response::Location,,
"Data Engineer SFO, CA Strong experience with Python (PySpark) and Apache Spark Hands-on experience with Apache Airflow for orchestration Solid understanding of distributed systems and data processing Strong SQL skills and experience with query engines like Trino/Presto",5783887266,Adzuna::API::Response::Job,77335.47,77335.47,2026-07-01T11:11:37Z,Data Engineer,37.775,1,-122.4183,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc4Mzg4NzI2NiIsInMiOiJEZ0F1dFdSMThSR3BIWjFFMVN5aUJnIn0.RjNBD1L-xbM-Dy6AKoEw53AtKs259I6HWkiggdAR5Ks,https://www.adzuna.com/land/ad/5783887266?se=DgAutWR18RGpHZ1E1SyiBg&utm_medium=api&utm_source=abfa41a4&v=483F13934CF5AD33AC29079E25939B0BC0CF18BD,it-jobs,IT Jobs,Adzuna::API::Response::Category,"CESUSA, INC.",Adzuna::API::Response::Company,"Hayes Valley, San Francisco","['US', 'California', 'San Francisco', 'Hayes Valley']",Adzuna::API::Response::Location,,
"Job ID: CGEMJP00346668 Job Title: Cideon/NextLabs Application SME Location: Remote - Pittsburgh, PA Duration: 12 Months Description: Cideon- it is a middle ware tool . it is part of part of PLM echo systems Nextlaps- it is also tool -authentication/compliance enabler tool validation tool attached to CAD system Lead and execute end-to-end migration of CAD/engineering data using CIDEON tools Drive migration planning, execution, and tracking aligned with program milestones Work closely with Progra…",5783887277,Adzuna::API::Response::Job,96506.21,96506.21,2026-07-01T11:11:37Z,"Job ID: CGEMJP00346668 Cideon NextLabs Application SME Remote Pittsburgh, PA",,1,,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiRGdBdXRXUjE4UkdwSFoxRTFTeWlCZyIsImkiOiI1NzgzODg3Mjc3In0.49j4hl-VUXtp0tgaSkzd10T6IFgLZ6fNujcscCqJx48,https://www.adzuna.com/land/ad/5783887277?se=DgAutWR18RGpHZ1E1SyiBg&utm_medium=api&utm_source=abfa41a4&v=97B31F42E949F8CC021959E5F51592F0B4F6E947,it-jobs,IT Jobs,Adzuna::API::Response::Category,"Paramount Software Solutions, Inc",Adzuna::API::Response::Company,US,['US'],Adzuna::API::Response::Location,,
"Senior Data Engineer (Azure Databricks) Location: Chicago, IL (Hybrid – 3 days onsite, 2 days remote) Job Type: Full-Time / Direct Hire Salary: $148,000 - $164,000 (DOE) We are seeking a highly skilled Senior Data Engineer to join a growing data engineering team. The ideal candidate will have strong experience designing, building, and maintaining scalable end-to-end data pipelines in modern cloud environments, with expertise in Azure Databricks . Responsibilities Design, develop, and maintain s…",5783887274,Adzuna::API::Response::Job,174606.58,174606.58,2026-07-01T11:11:37Z,Senior Data Engineer (Azure Databricks),41.9613,1,-87.8849,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiRGdBdXRXUjE4UkdwSFoxRTFTeWlCZyIsImkiOiI1NzgzODg3Mjc0In0.ygE9tJFFUg-xmGGknqpkv1RM3UDMnd9CQRzg9gOyqkE,https://www.adzuna.com/land/ad/5783887274?se=DgAutWR18RGpHZ1E1SyiBg&utm_medium=api&utm_source=abfa41a4&v=FF6827630688C9770A6E2B677770B7FAD1F61D96,it-jobs,IT Jobs,Adzuna::API::Response::Category,Finoit Inc.,Adzuna::API::Response::Company,"Schiller Park, Cook County","['US', 'Illinois', 'Cook County', 'Schiller Park']",Adzuna::API::Response::Location,,
"We are looking for Senior Substation Project Engineer for our client in Oakland, CA Job Title: Senior Substation Project Engineer Job Location: Oakland, CA Job Type: Contract Job Overview: Pay Range: $86.91hr - $91.91hr Requirement/Must Have: BS Degree in Electrical Engineering from an accredited curriculum in the US or the equivalent from outside the US. 8 years of cumulative experience in electrical engineering and design. Responsibilities: Manage large complex projects and perform engineerin…",5783887270,Adzuna::API::Response::Job,124659.97,124659.97,2026-07-01T11:11:37Z,Senior Substation Project Engineer,37.8044,1,-122.2698,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiRGdBdXRXUjE4UkdwSFoxRTFTeWlCZyIsImkiOiI1NzgzODg3MjcwIn0.w1-x3KWzSh3rFqZCllcdG7x4yGJS29NRa-ioZo4nuvg,https://www.adzuna.com/land/ad/5783887270?se=DgAutWR18RGpHZ1E1SyiBg&utm_medium=api&utm_source=abfa41a4&v=788120E21E8FE97778A39810B8C206606023A142,engineering-jobs,Engineering Jobs,Adzuna::API::Response::Category,Cynet Systems,Adzuna::API::Response::Company,"Philatelic, Alameda County","['US', 'California', 'Alameda County', 'Philatelic']",Adzuna::API::Response::Location,,
"Job Title: Senior Mainframe Application Developer Location : Wilmington, DE (Onsite) Job Type: -Contract Exp: Should be between 10 to 12 yrs only Job Description Mandatory Skills - IBM-Z/OS COBOL, CICS, DB2, IBM MQ, VSAM, JCL, CA7, Changeman and IBM Mainframe Utilities along with problem solving skills when there is an issue Job Description: Solid Hands-on experience in IBM-Z/OS COBOL, CICS, DB2, IMS, IBM MQ, VSAM, JCL, CA7, Changeman and IBM Mainframe Utilities Strong Analytical and debugging …",5783887271,Adzuna::API::Response::Job,122588.79,122588.79,2026-07-01T11:11:37Z,Senior Mainframe Application Developer,39.74806,1,-75.54567,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiRGdBdXRXUjE4UkdwSFoxRTFTeWlCZyIsImkiOiI1NzgzODg3MjcxIn0.KMqmnvJEushVSj617pQ6Yao50YccF2JLPdA7lYUYDQA,https://www.adzuna.com/land/ad/5783887271?se=DgAutWR18RGpHZ1E1SyiBg&utm_medium=api&utm_source=abfa41a4&v=AFCF62C7D87E5FFC1D8BD420903B1648922B3179,it-jobs,IT Jobs,Adzuna::API::Response::Category,"Alltech Consulting Services, Inc.",Adzuna::API::Response::Company,"Wilmington, New Castle County","['US', 'Delaware', 'New Castle County', 'Wilmington']",Adzuna::API::Response::Location,,
"Job Description: Crop to Crop resumes are accepted Location Requirement: Hybrid Work Schedule (Non-Negotiable): There is no remote-only option. In-office for the 2 days per week is required, but the specific days have not yet been defined. However, the resource must meet the hybrid schedule from the beginning. Candidates are not required to be local to Lansing as long as they are able to follow the hybrid schedule from the beginning. This requirement is nonnegotiable Perform specialized program…",5783887272,Adzuna::API::Response::Job,59904.07,59904.07,2026-07-01T11:11:37Z,"Senior .NET Angular Developer (Azure DevOps & AWS Cloud) - HYBRID (Locals to Lansing, MI)",42.7039,1,-84.6228,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiRGdBdXRXUjE4UkdwSFoxRTFTeWlCZyIsImkiOiI1NzgzODg3MjcyIn0.L4kIT-klj9_yHhebrKtU7s310KV8I4jG1UgJU_kNCf8,https://www.adzuna.com/land/ad/5783887272?se=DgAutWR18RGpHZ1E1SyiBg&utm_medium=api&utm_source=abfa41a4&v=2D24B9FEB8696DC107BEA34D88E6BB16916652A1,it-jobs,IT Jobs,Adzuna::API::Response::Category,"Chandra Technologies, Inc.",Adzuna::API::Response::Company,"Dimondale, Eaton County","['US', 'Michigan', 'Eaton County', 'Dimondale']",Adzuna::API::Response::Location,,
"Job Title : Full Stack React/Node.js Developer (One App Experience Required) Primary Skill : React, React JS, Node JS Experience : 7 years Right to hire. Phoenix, Arizona, United States – Day 1 Onsite Client Name: Virtusa / AMEX Max Rate : $50 Job Description: Prior One App experience is mandatory. Great team player in Phoenix. Should be able to come to office minimum 3 times and match team''s schedule in future. Develop new user-facing features using modern React.js concepts and functional wor…",5783887273,Adzuna::API::Response::Job,175774.75,175774.75,2026-07-01T11:11:37Z,Node React Developer,33.449188,1,-112.0772,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiRGdBdXRXUjE4UkdwSFoxRTFTeWlCZyIsImkiOiI1NzgzODg3MjczIn0.i63GMEr4VUaZDOr9XxAYP9vo6Dh66RJk_Q34kZVUjHQ,https://www.adzuna.com/land/ad/5783887273?se=DgAutWR18RGpHZ1E1SyiBg&utm_medium=api&utm_source=abfa41a4&v=19276A6B81F1B1392A3E01EAC6A1CA2752B42DC1,it-jobs,IT Jobs,Adzuna::API::Response::Category,AI ASAP LLC,Adzuna::API::Response::Company,"Phoenix, Maricopa County","['US', 'Arizona', 'Maricopa County', 'Phoenix']",Adzuna::API::Response::Location,,
"Job Title: AWS Data Engineer Location: Charlotte, NC, Richmond, VA, Atlanta, GA, Nashville, TN, Dallas, TX Long Term Contact Can do Only W2, No C2C Job Summary: We are seeking an experienced AWS Data Engineer / Event-Driven Architecture Engineer to design, develop, and migrate near real-time fraud detection solutions from on-premises platforms to AWS cloud environments. The ideal candidate will have strong expertise in AWS data services, event-driven architectures, real-time data processing, Py…",5783887278,Adzuna::API::Response::Job,119856.08,119856.08,2026-07-01T11:11:37Z,"AWS Data Engineer - Charlotte, NC,Richmond,VA,Atlanta,GA,Nashville,TN,Dallas,TX",33.7487,1,-84.3879,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc4Mzg4NzI3OCIsInMiOiJEZ0F1dFdSMThSR3BIWjFFMVN5aUJnIn0.l6P1YMF6_JavrBSMY8kKWHyaA0oD8tVvSEj7a8bycHA,https://www.adzuna.com/land/ad/5783887278?se=DgAutWR18RGpHZ1E1SyiBg&utm_medium=api&utm_source=abfa41a4&v=CE7ABFD9C09F92DBC7C9A6AB9BD339D2D77F3C81,it-jobs,IT Jobs,Adzuna::API::Response::Category,"TechniPros, LLC",Adzuna::API::Response::Company,"Northlake, DeKalb County","['US', 'Georgia', 'DeKalb County', 'Northlake']",Adzuna::API::Response::Location,,
"Job Summary: DT Professionals is seeking a Construction Surveillance Technician (CST) to join our team in Corona, CA. This role is responsible for for monitoring and inspecting construction activities in and around secure or sensitive facilities to ensure compliance with security requirements, construction standards, and project specifications. Responsibilities: Perform Construction Surveillance Technician (CST) duties in accordance with ICD 705 and applicable government construction security r…",5783887260,Adzuna::API::Response::Job,55068.98,55068.98,2026-07-01T11:11:19Z,Construction Surveillance Technician (CST) with Security Clearance,33.9263,1,-117.5507,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc4Mzg4NzI2MCIsInMiOiJEZ0F1dFdSMThSR3BIWjFFMVN5aUJnIn0.XSYwj8KHZ3IPmuLrDZutQikcu9lROuRGh8JUM3ZK4h0,https://www.adzuna.com/land/ad/5783887260?se=DgAutWR18RGpHZ1E1SyiBg&utm_medium=api&utm_source=abfa41a4&v=14AECD9D4FF14D3B856ED572B10DB5AF2704B70A,trade-construction-jobs,Trade & Construction Jobs,Adzuna::API::Response::Category,DT Professional Services LLC,Adzuna::API::Response::Company,"Norco, Riverside County","['US', 'California', 'Riverside County', 'Norco']",Adzuna::API::Response::Location,,
"OFS Architect The Architect will identify, clarify, resolve, and initiate solutions to complex problems that may be unique to the project, process, or organizational unit and require extensive specialized knowledge. These projects will typically be of high risk, potentially in multiple technology areas. Responsibilities include analyzing requirements for business process and technology strategy alignment. The IT Architect Lead is recognized as the technical and strategic planning domain expert …",5783887258,Adzuna::API::Response::Job,174262.05,174262.05,2026-07-01T11:11:18Z,OFS Architect - 100% Remote,40.041105,1,-82.965488,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiRGdBdXRXUjE4UkdwSFoxRTFTeWlCZyIsImkiOiI1NzgzODg3MjU4In0.NTPc789QXPqkvEE9mr2BrVaB0eqiE-ZilwjZrJJ-Zlw,https://www.adzuna.com/land/ad/5783887258?se=DgAutWR18RGpHZ1E1SyiBg&utm_medium=api&utm_source=abfa41a4&v=97C4AE9A983B8BFEB0EFDDC7EB344126982BA8E6,it-jobs,IT Jobs,Adzuna::API::Response::Category,TEKsystems c/o Allegis Group,Adzuna::API::Response::Company,"Minerva Park, Franklin County","['US', 'Ohio', 'Franklin County', 'Minerva Park']",Adzuna::API::Response::Location,,
"*MUST BE OPEN TO THE SHIFTS LISTED* Position: Network Operations Watch Officer Location: Fort Meade, MD Clearance: TS/SCI Schedule: Tuesday–Saturday or Sunday–Thursday Swing: 1:00 PM – 9:00 PM Mid: 9:00 PM – 5:00 AM Must-Haves: Active TS/SCI clearance Strong Network Operations background Solid understanding of physical layer networking Ability to review and validate ticket information Strong verbal communication skills (customer-facing with government/Battle Captain) Experience in a NOC / Watch…",5783887259,Adzuna::API::Response::Job,75281.85,75281.85,2026-07-01T11:11:18Z,Network Operations Watch Office with Security Clearance,39.11376,1,-76.726777,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc4Mzg4NzI1OSIsInMiOiJEZ0F1dFdSMThSR3BIWjFFMVN5aUJnIn0.sJlXG0k5rpqpreQQ2IdnOEQLvQEg2GjGi2-G64E9Gds,https://www.adzuna.com/land/ad/5783887259?se=DgAutWR18RGpHZ1E1SyiBg&utm_medium=api&utm_source=abfa41a4&v=3ADD69033617683FC5D0C2D53F55301AADD0B9F6,it-jobs,IT Jobs,Adzuna::API::Response::Category,"Insight Global, Inc.",Adzuna::API::Response::Company,"Fort George G Meade, Anne Arundel County","['US', 'Maryland', 'Anne Arundel County', 'Fort George G Meade']",Adzuna::API::Response::Location,,
"Remote position Only W2 No Corp to Corp Open to Sponsorship Must have "" EPIC "" & Healthcare domain exp Must have Prod support analyst ORMB EPIC Oracle",5783887254,Adzuna::API::Response::Job,156326.72,156326.72,2026-07-01T11:11:15Z,Analyst - ORMB ( Oracle Revenue Management and Billing),,1,,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiRGdBdXRXUjE4UkdwSFoxRTFTeWlCZyIsImkiOiI1NzgzODg3MjU0In0.sbJx4KsgT48gw93njVXGhB_cLQS705W_BTmZHhH1J6U,https://www.adzuna.com/land/ad/5783887254?se=DgAutWR18RGpHZ1E1SyiBg&utm_medium=api&utm_source=abfa41a4&v=86071D16C0C2560FC39B341A5860297ACB1687D9,it-jobs,IT Jobs,Adzuna::API::Response::Category,SYSTEM SOFT TECHNOLOGIES LLC,Adzuna::API::Response::Company,US,['US'],Adzuna::API::Response::Location,,
"End User Computing Consultant, VMWare Chicago, IL (Onsite 3 days/week) W2 Position Package and deploy applications for the end user environment using VMware AppStacks. Manage and preserve end user profile settings using VMware UEM/DEM. Troubleshoot application installation, performance, and runtime issues across desktop and mobile environments. Maintain OS base builds including feature updates, software patches, and vulnerability remediation. Lead and support meetings with Business, IT, and Sec…",5783887253,Adzuna::API::Response::Job,146795.72,146795.72,2026-07-01T11:11:15Z,End User/VMware Desktop Engineer,41.9613,1,-87.8849,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc4Mzg4NzI1MyIsInMiOiJEZ0F1dFdSMThSR3BIWjFFMVN5aUJnIn0.Fxl7ZL2-SPaQNbvbq2f4e4fJHPt9r5HZbPUnNjrH2T0,https://www.adzuna.com/land/ad/5783887253?se=DgAutWR18RGpHZ1E1SyiBg&utm_medium=api&utm_source=abfa41a4&v=824B10844CA6C98B338719DACF9D2FC0A89F23CD,it-jobs,IT Jobs,Adzuna::API::Response::Category,Arnex Solutions LLC,Adzuna::API::Response::Company,"Schiller Park, Cook County","['US', 'Illinois', 'Cook County', 'Schiller Park']",Adzuna::API::Response::Location,,
"Position - AWS Lead data engineer Location: New Jersey Office (On-site/Hybrid requirement) - Newark NJ Experience Level: Senior / Lead (12 Years total, 3 Years in Leadership) Core Focus: Cloud Data Architecture, Team Mentorship, Legacy-to-AWS Migration This is a long-term contract role. We are seeking an experienced AWS Lead Data Engineer for a long-term contract role to join our Data Engineering team. As a technical leader, you will be responsible for architecting, implementing, and managing s…",5783887255,Adzuna::API::Response::Job,136446.84,136446.84,2026-07-01T11:11:15Z,Job opportunity - AWS Lead Data engineer - Newark NJ/On-site/Hybrid,40.735686,1,-74.173124,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiRGdBdXRXUjE4UkdwSFoxRTFTeWlCZyIsImkiOiI1NzgzODg3MjU1In0.9PM_B14l_d4d3a-kl_wyRuP60EvLBAeg-ul_SHlJYlU,https://www.adzuna.com/land/ad/5783887255?se=DgAutWR18RGpHZ1E1SyiBg&utm_medium=api&utm_source=abfa41a4&v=73F82F3547F888AC79C1FE9D89556ADB40A0AA31,it-jobs,IT Jobs,Adzuna::API::Response::Category,IFLOWSOFT Solutions Inc.,Adzuna::API::Response::Company,"Newark, Essex County","['US', 'New Jersey', 'Essex County', 'Newark']",Adzuna::API::Response::Location,,
"Auto req ID 1652276BR SR Number DBS/DBS/ Designation Contractor No. of Positions 2 Job Description (Posting). SDET Senior Technical Lead with API/Webservices Testing, Selenium Job Summary The Senior Test Lead in API/Webservices Testing, SDET, Selenium will be responsible for leading and overseeing the technical aspects of API and webservices testing projects. This role involves ensuring the quality and efficiency of testing processes, as well as providing technical guidance to the testing team.…",5783887256,Adzuna::API::Response::Job,122132.76,122132.76,2026-07-01T11:11:15Z,Senior Payments Test Automation Engineer (QA Lead),35.2268,1,-80.8432,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiRGdBdXRXUjE4UkdwSFoxRTFTeWlCZyIsImkiOiI1NzgzODg3MjU2In0.sVyhzA46N5TXFNwEB5na9mAbSBJi2k1HM6IgfBE6hkc,https://www.adzuna.com/land/ad/5783887256?se=DgAutWR18RGpHZ1E1SyiBg&utm_medium=api&utm_source=abfa41a4&v=DCFA7748EACF24B23218070231B2340824D1614D,it-jobs,IT Jobs,Adzuna::API::Response::Category,Aroha Technologies,Adzuna::API::Response::Company,"Charlotte, Mecklenburg County","['US', 'North Carolina', 'Mecklenburg County', 'Charlotte']",Adzuna::API::Response::Location,,
"Job Title/Role Name GW Business Analyst Experience level (Years) 8 Client Interview (Yes/No) Yes No. of Positions 1 Must have skills: Hands-on experience in: Guidewire PolicyCenter (mandatory) Strong understanding of: Property & Casualty (P&C) insurance Dwelling / Homeowners / Commercial Property lines Product model (coverages, risk, rating) APIs / integration concepts Data validation and reporting Job Description: Guidewire Claims Center, Policy center business Analyst A Guidewire business ana…",5783887252,Adzuna::API::Response::Job,120036.24,120036.24,2026-07-01T11:11:15Z,Guidewire Business Analyst,29.43937,1,-98.45883,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiRGdBdXRXUjE4UkdwSFoxRTFTeWlCZyIsImkiOiI1NzgzODg3MjUyIn0.OqcyYjgOSx_FtRDAocChWCZDquvahzmXG3D4e2hVqJA,https://www.adzuna.com/land/ad/5783887252?se=DgAutWR18RGpHZ1E1SyiBg&utm_medium=api&utm_source=abfa41a4&v=26FF054121079204BB47A3EDE49F9FFE63E29CFA,it-jobs,IT Jobs,Adzuna::API::Response::Category,Aroha Technologies,Adzuna::API::Response::Company,"Fort Sam Houston, Bexar County","['US', 'Texas', 'Bexar County', 'Fort Sam Houston']",Adzuna::API::Response::Location,,
"Role: Oracle Cloud ERP Techno Functional Analyst Location: Long Island City, NY Duration: Long Term Those who are willing to work W2 Payroll Innovee’s Public Sector client is looking for an experienced Oracle Cloud ERP Techno-Functional Analyst to join our Technology team. This role supports our Oracle Fusion Cloud environment and is responsible for both functional configuration and business analysis across Financials, Procurement, and Projects modules. The resource will work directly with Fina…",5783887246,Adzuna::API::Response::Job,98990.11,98990.11,2026-07-01T11:11:14Z,"Oracle Cloud ERP Techno Functional Analyst ( In Person Interview at Long Island City , NY)",40.702467,1,-73.820382,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc4Mzg4NzI0NiIsInMiOiJEZ0F1dFdSMThSR3BIWjFFMVN5aUJnIn0.xiI4lUXH4WPnDcYE1g5nVYw6rwvGxoTm8epm9iatBbk,https://www.adzuna.com/land/ad/5783887246?se=DgAutWR18RGpHZ1E1SyiBg&utm_medium=api&utm_source=abfa41a4&v=188B17172BA1E4B638D6C4A16B99B60D1872464B,it-jobs,IT Jobs,Adzuna::API::Response::Category,Innovee Consulting LLC,Adzuna::API::Response::Company,"Queens, New York City","['US', 'New York', 'New York City', 'Queens']",Adzuna::API::Response::Location,,
Required Skills 6 years of Angular Development experience 6 years of experience with Azure DevOps 6 years of experience with .NET technologies 6 years of experience with Cloud AWS Migration Strong experience working within process-oriented Agile methodologies Proven experience with Test-Driven Development Preferred Skills Experience with Playwright for integration testing,5783887242,Adzuna::API::Response::Job,95792.37,95792.37,2026-07-01T11:11:14Z,Senior .NET Developer(Local to MI),42.7039,1,-84.6228,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiRGdBdXRXUjE4UkdwSFoxRTFTeWlCZyIsImkiOiI1NzgzODg3MjQyIn0.OOKuqLhP_uRaVhxIXo6XKGfp-6vN-Osl7b78Fd4-70o,https://www.adzuna.com/land/ad/5783887242?se=DgAutWR18RGpHZ1E1SyiBg&utm_medium=api&utm_source=abfa41a4&v=4A9C40427F386A3080B2D0DDE9AA8F9173822392,it-jobs,IT Jobs,Adzuna::API::Response::Category,Mars Tavares LLC,Adzuna::API::Response::Company,"Dimondale, Eaton County","['US', 'Michigan', 'Eaton County', 'Dimondale']",Adzuna::API::Response::Location,,
"Job Summary We are seeking an experienced AI IAM Engineer specializing in Non-Human Identity (NHI) security to design, implement, and manage identity and access controls for AI agents, machine identities, service accounts, APIs, applications, and automated workloads. The ideal candidate will combine expertise in Identity and Access Management (IAM), cloud security, AI technologies, and governance frameworks to secure modern enterprise environments. Key Responsibilities Identity & Access Managem…",5783887244,Adzuna::API::Response::Job,129141.92,129141.92,2026-07-01T11:11:14Z,AI IAM with NHI Engineer,,1,,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiRGdBdXRXUjE4UkdwSFoxRTFTeWlCZyIsImkiOiI1NzgzODg3MjQ0In0.xBarUScD2jhckXYGg5sENiWjmepQ2WxJfUvPCu2xfZk,https://www.adzuna.com/land/ad/5783887244?se=DgAutWR18RGpHZ1E1SyiBg&utm_medium=api&utm_source=abfa41a4&v=5C69006608C5E29B57032EFA95BDD91E2F9ED2A3,it-jobs,IT Jobs,Adzuna::API::Response::Category,Arnex Solutions LLC,Adzuna::API::Response::Company,US,['US'],Adzuna::API::Response::Location,,
"We are seeking a Senior Data Quality Engineer with strong experience in Python, SQL, and automated data testing frameworks. This role focuses on building scalable data quality and validation frameworks for modern data pipelines in a Databricks environment. Key Responsibilities: • Build and maintain automated testing frameworks for data pipelines • Validate data ingestion, transformations, and data quality across multiple sources • Implement data quality tools such as Great Expectations, dbt tes…",5783887240,Adzuna::API::Response::Job,115991.27,115991.27,2026-07-01T11:11:14Z,Senior Data Quality Engineer,41.9613,1,-87.8849,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc4Mzg4NzI0MCIsInMiOiJEZ0F1dFdSMThSR3BIWjFFMVN5aUJnIn0.Q9FFiTzoHF0CAwsg8l_bYJiWTTicBqDvfqls7OeVMf4,https://www.adzuna.com/land/ad/5783887240?se=DgAutWR18RGpHZ1E1SyiBg&utm_medium=api&utm_source=abfa41a4&v=56DDFE8438A61153E9824F6871DD6967103CD821,it-jobs,IT Jobs,Adzuna::API::Response::Category,Finoit Inc.,Adzuna::API::Response::Company,"Schiller Park, Cook County","['US', 'Illinois', 'Cook County', 'Schiller Park']",Adzuna::API::Response::Location,,
"Title: OpenShift Container Platform (OCP) Engineer Location: Dallas, TX Mode : Onsite Red Hat OpenShift Cluster Administration OpenShift Installation & Upgrades OpenShift Architecture & Platform Management Kubernetes Workload Management Pod, Deployment, StatefulSet, and DaemonSet Management Namespace, Resource Quotas, and Limit Ranges OpenShift Networking (Routes, Services, Ingress) OpenShift SDN / OVN Networking Container Image Management & Registries OpenShift CI/CD Pipelines GitOps with Argo…",5783887250,Adzuna::API::Response::Job,160495.48,160495.48,2026-07-01T11:11:14Z,OpenShift Container Platform (OCP) Engineer,32.760168,1,-96.765058,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiRGdBdXRXUjE4UkdwSFoxRTFTeWlCZyIsImkiOiI1NzgzODg3MjUwIn0.VbQ7fPRMWbN7W00vLskhj1oHfQ_FKDYy4ix87JrnKFg,https://www.adzuna.com/land/ad/5783887250?se=DgAutWR18RGpHZ1E1SyiBg&utm_medium=api&utm_source=abfa41a4&v=7C0BE0740AF87962FA8B4F85556B5477E37A1C22,it-jobs,IT Jobs,Adzuna::API::Response::Category,InfiCare,Adzuna::API::Response::Company,"Highland Park, Dallas","['US', 'Texas', 'Dallas', 'Highland Park']",Adzuna::API::Response::Location,,
"What Working at Hexaware offers: Hexaware is a dynamic and innovative IT organization committed to delivering cutting-edge solutions to our clients worldwide. We pride ourselves on fostering a collaborative and inclusive work environment where every team member is valued and empowered to succeed. Hexaware provides access to a vast array of tools that enhance, revolutionize, and advance professional profile. We complete the circle with excellent growth opportunities, chances to collaborate with …",5783887249,Adzuna::API::Response::Job,77576.65,77576.65,2026-07-01T11:11:14Z,Business Analyst,33.0234,1,-96.69858,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc4Mzg4NzI0OSIsInMiOiJEZ0F1dFdSMThSR3BIWjFFMVN5aUJnIn0.UhneabqZM0sWCwgvWl6WFmK6-sv36l15FaVOU43uiTU,https://www.adzuna.com/land/ad/5783887249?se=DgAutWR18RGpHZ1E1SyiBg&utm_medium=api&utm_source=abfa41a4&v=E4351560F71E5C6A4AA680C00F5B33FCF3127FE0,it-jobs,IT Jobs,Adzuna::API::Response::Category,"Hexaware Technologies, Inc",Adzuna::API::Response::Company,"Plano, Collin County","['US', 'Texas', 'Collin County', 'Plano']",Adzuna::API::Response::Location,,
