salary_max,latitude,salary_is_predicted,created,adref,__CLASS__,id,description,longitude,redirect_url,title,salary_min,location.display_name,location.__CLASS__,location.area,company.__CLASS__,company.display_name,category.label,category.tag,category.__CLASS__,contract_time,contract_type
105371.41,,1,2026-04-01T10:21:25Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiU0VtM250a3Q4Ukd5eU5MRmhOOVlDQSIsImkiOiI1Njg1NjgxMzAyIn0.Y3rLbwDjbR9VWFa1rv7T8Xv4CizGDWxcYacbRBVN0IY,Adzuna::API::Response::Job,5685681302,"Overview To be part of our organization, every employee should understand and share in the YNHHS Vision, support our Mission, and live our Values. These values - integrity, patient-centered, respect, accountability, and compassion - must guide what we do, as individuals and professionals, every day. Works Under The Supervision Of The Nurse Manager/Clinical Coordinator. The Registered Nurse (Rn) Assesses, Plans, Implements, Evaluates And Supervises Individual Patient Care On A Nursing Unit/Depar…",,https://www.adzuna.com/land/ad/5685681302?se=SEm3ntkt8RGyyNLFhN9YCA&utm_medium=api&utm_source=abfa41a4&v=1388C570927DAC0E205BBF8838DF39B7746D0721,HVC Interventional Cardiovascular Nurse,105371.41,US,Adzuna::API::Response::Location,['US'],Adzuna::API::Response::Company,Yale New Haven Health,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,,contract
88876.02,41.375572,1,2026-04-01T10:21:25Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiU0VtM250a3Q4Ukd5eU5MRmhOOVlDQSIsImkiOiI1Njg1NjgxMjk5In0.Ypm6y77rumZwdGt5zf35pUYjxx7WF4s61FRE45g4szs,Adzuna::API::Response::Job,5685681299,"Overview To be part of our organization, every employee should understand and share in the YNHHS Vision, support our Mission, and live our Values. These values - integrity, patient-centered, respect, accountability, and compassion - must guide what we do, as individuals and professionals, every day. Works Under The Supervision Of The Nurse Manager/Clinical Coordinator. The Registered Nurse (Rn) Assesses, Plans, Implements, Evaluates And Supervises Individual Patient Care On A Nursing Unit/Depar…",-73.453378,https://www.adzuna.com/land/ad/5685681299?se=SEm3ntkt8RGyyNLFhN9YCA&utm_medium=api&utm_source=abfa41a4&v=B8A84861611F265BECFB780CFA4158BB86FCC978,Registered Nurse (RN) - ICU,88876.02,"Danbury, Fairfield County",Adzuna::API::Response::Location,"['US', 'Connecticut', 'Fairfield County', 'Danbury']",Adzuna::API::Response::Company,Yale New Haven Health,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,,contract
128690.96,41.316486,1,2026-04-01T10:21:25Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiU0VtM250a3Q4Ukd5eU5MRmhOOVlDQSIsImkiOiI1Njg1NjgxMzA1In0.X3CHTCE-yLIaEoc0k_iwgE4fnZtzTZL8ZQs-KH84OZw,Adzuna::API::Response::Job,5685681305,"Overview To be part of our organization, every employee should understand and share in the YNHHS Vision, support our Mission, and live our Values. These values-integrity, patient-centered, respect, accountability, and compassion - must guide what we do, as individuals and professionals, every day. SUMMARY As an integral member of the Yale New Haven Health System (YNHHS) healthcare team, the Registered Professional Nurse (RN) upholds the YNHHS mission, vision, values and strategic initiatives to…",-73.093164,https://www.adzuna.com/land/ad/5685681305?se=SEm3ntkt8RGyyNLFhN9YCA&utm_medium=api&utm_source=abfa41a4&v=8EC99F975FEB9FFE01C27722DCFE7B4FBB961EB8,Registered Nurse - Urgent Hiring,128690.96,"Shelton, Fairfield County",Adzuna::API::Response::Location,"['US', 'Connecticut', 'Fairfield County', 'Shelton']",Adzuna::API::Response::Company,Yale New Haven Health,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,,
73390.68,41.194822,1,2026-04-01T10:21:25Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4NTY4MTMyMCIsInMiOiJTRW0zbnRrdDhSR3l5TkxGaE45WUNBIn0.oM6IEKp-f2oP26enaeMTnp42PQBV4z1qGqw3Y4Pc2dg,Adzuna::API::Response::Job,5685681320,"Overview To be part of our organization, every employee should understand and share in the YNHHS Vision, support our Mission, and live our Values. These values - integrity, patient-centered, respect, accountability, and compassion - must guide what we do, as individuals and professionals, every day. Works Under The Supervision Of The Nurse Manager/Clinical Coordinator. The Registered Nurse (Rn) Assesses, Plans, Implements, Evaluates And Supervises Individual Patient Care On A Nursing Unit/Depar…",-73.28833,https://www.adzuna.com/land/ad/5685681320?se=SEm3ntkt8RGyyNLFhN9YCA&utm_medium=api&utm_source=abfa41a4&v=759C7B7888BD713784CD1343C91EA300B7F6D6F1,Registered Nurse (RN) HVC,73390.68,"Fairfield, Fairfield County",Adzuna::API::Response::Location,"['US', 'Connecticut', 'Fairfield County', 'Fairfield']",Adzuna::API::Response::Company,Yale New Haven Health,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,,contract
163464.89,41.270653,1,2026-04-01T10:21:25Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiU0VtM250a3Q4Ukd5eU5MRmhOOVlDQSIsImkiOiI1Njg1NjgxMzEzIn0.TSyOhuPHeMhk47zNaSNZx3qeH47Kddc7pkrflSu1nEM,Adzuna::API::Response::Job,5685681313,"Overview To be part of our organization, every employee should understand and share in the YNHHS Vision, support our Mission, and live our Values. These values - integrity, patient-centered, respect, accountability, and compassion - must guide what we do, as individuals and professionals, every day. Works Under The Supervision Of The Nurse Manager/Clinical Coordinator. The Registered Nurse (Rn) Assesses, Plans, Implements, Evaluates And Supervises Individual Patient Care On A Nursing Unit/Depar…",-72.947047,https://www.adzuna.com/land/ad/5685681313?se=SEm3ntkt8RGyyNLFhN9YCA&utm_medium=api&utm_source=abfa41a4&v=A49FC991B75382D6915458CA56CD83C55B979F09,Registered Nurse – Heart Failure Coordinator,163464.89,"West Haven, New Haven County",Adzuna::API::Response::Location,"['US', 'Connecticut', 'New Haven County', 'West Haven']",Adzuna::API::Response::Company,Yale New Haven Health,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,,contract
90891.8,41.242856,1,2026-04-01T10:21:25Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4NTY4MTMwMSIsInMiOiJTRW0zbnRrdDhSR3l5TkxGaE45WUNBIn0.M75KE8oRCV8IQxgODG8uwpcDA-IPw0lNAi_uyi9L-3I,Adzuna::API::Response::Job,5685681301,"Overview To be part of our organization, every employee should understand and share in the YNHHS Vision, support our Mission, and live our Values. These values-integrity, patient-centered, respect, accountability, and compassion - must guide what we do, as individuals and professionals, every day. SUMMARY As an integral member of the Yale New Haven Health System (YNHHS) healthcare team, the Registered Professional Nurse (RN) upholds the YNHHS mission, vision, values and strategic initiatives to…",-73.200664,https://www.adzuna.com/land/ad/5685681301?se=SEm3ntkt8RGyyNLFhN9YCA&utm_medium=api&utm_source=abfa41a4&v=52C6B532BAA35C15823C786320A4D2393ADDA5B0,Registered Nurse RN – Transitional Care Coordinator,90891.8,"Trumbull, Fairfield County",Adzuna::API::Response::Location,"['US', 'Connecticut', 'Fairfield County', 'Trumbull']",Adzuna::API::Response::Company,Yale New Haven Health,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,,
148920.81,41.117301,1,2026-04-01T10:21:24Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiU0VtM250a3Q4Ukd5eU5MRmhOOVlDQSIsImkiOiI1Njg1NjgxMjg1In0.WZ3ykKs7opx03_grzIUNyL06W8wzUcPoxCtXiKDELu8,Adzuna::API::Response::Job,5685681285,"Overview To be part of our organization, every employee should understand and share in the YNHHS Vision, support our Mission, and live our Values. These values - integrity, patient-centered, respect, accountability, and compassion - must guide what we do, as individuals and professionals, every day. Works Under The Supervision Of The Nurse Manager/Clinical Coordinator. The Registered Nurse (Rn) Assesses, Plans, Implements, Evaluates And Supervises Individual Patient Care On A Nursing Unit/Depar…",-73.45927,https://www.adzuna.com/land/ad/5685681285?se=SEm3ntkt8RGyyNLFhN9YCA&utm_medium=api&utm_source=abfa41a4&v=6956E267974A35A9BD1450564E239E7DE0F84B6D,Registered Nurse – Cardiology / Cardiac Rehab / Heart Failure,148920.81,"Norwalk, Fairfield County",Adzuna::API::Response::Location,"['US', 'Connecticut', 'Fairfield County', 'Norwalk']",Adzuna::API::Response::Company,Yale New Haven Health,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,,contract
126124.61,41.135,1,2026-04-01T10:21:24Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4NTY4MTI5MiIsInMiOiJTRW0zbnRrdDhSR3l5TkxGaE45WUNBIn0.GNqE7wvRWBXGycJ5_1MG5iLv8K3dUICGo-m92O_sirM,Adzuna::API::Response::Job,5685681292,"Overview To be part of our organization, every employee should understand and share in the YNHHS Vision, support our Mission, and live our Values. These values - integrity, patient-centered, respect, accountability, and compassion - must guide what we do, as individuals and professionals, every day. Works Under The Supervision Of The Nurse Manager/Clinical Coordinator. The Registered Nurse (Rn) Assesses, Plans, Implements, Evaluates And Supervises Individual Patient Care On A Nursing Unit/Depar…",-73.568,https://www.adzuna.com/land/ad/5685681292?se=SEm3ntkt8RGyyNLFhN9YCA&utm_medium=api&utm_source=abfa41a4&v=413A2DC0EACA4FD691CD796D4F44E69C5912E124,Registered Nurse - YNHH,126124.61,"North Stamford, Stamford",Adzuna::API::Response::Location,"['US', 'Connecticut', 'Fairfield County', 'Stamford', 'North Stamford']",Adzuna::API::Response::Company,Yale New Haven Health,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,,contract
108450.12,41.316486,1,2026-04-01T10:21:24Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiU0VtM250a3Q4Ukd5eU5MRmhOOVlDQSIsImkiOiI1Njg1NjgxMjg3In0.fqbi5KxEnttkX6TBY4mWByouRYslH_EphsWsijq_nkQ,Adzuna::API::Response::Job,5685681287,"Overview To be part of our organization, every employee should understand and share in the YNHHS Vision, support our Mission, and live our Values. These values - integrity, patient-centered, respect, accountability, and compassion - must guide what we do, as individuals and professionals, every day. Works Under The Supervision Of The Nurse Manager/Clinical Coordinator. The Registered Nurse (Rn) Assesses, Plans, Implements, Evaluates And Supervises Individual Patient Care On A Nursing Unit/Depar…",-73.093164,https://www.adzuna.com/land/ad/5685681287?se=SEm3ntkt8RGyyNLFhN9YCA&utm_medium=api&utm_source=abfa41a4&v=8F556594C95D5B3D357C3BDD46067BD8F0219D8A,Registered Nurse (RN) – VAD Coordinator,108450.12,"Shelton, Fairfield County",Adzuna::API::Response::Location,"['US', 'Connecticut', 'Fairfield County', 'Shelton']",Adzuna::API::Response::Company,Yale New Haven Health,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,,contract
122606.21,41.665158,1,2026-04-01T10:21:24Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiU0VtM250a3Q4Ukd5eU5MRmhOOVlDQSIsImkiOiI1Njg1NjgxMjk0In0.YEfDD0E4hj-FCrDHnLC4zxGweDamjTJpEVodXiFRHtU,Adzuna::API::Response::Job,5685681294,"Overview To be part of our organization, every employee should understand and share in the YNHHS Vision, support our Mission, and live our Values. These values - integrity, patient-centered, respect, accountability, and compassion - must guide what we do, as individuals and professionals, every day. Works Under The Supervision Of The Nurse Manager/Clinical Coordinator. The Registered Nurse (Rn) Assesses, Plans, Implements, Evaluates And Supervises Individual Patient Care On A Nursing Unit/Depar…",-72.762913,https://www.adzuna.com/land/ad/5685681294?se=SEm3ntkt8RGyyNLFhN9YCA&utm_medium=api&utm_source=abfa41a4&v=ECC6F58629FB2B299BFB0F11A6214B980B66A750,RN Float Pool – Critical Care,122606.21,"New Britain, Hartford County",Adzuna::API::Response::Location,"['US', 'Connecticut', 'Hartford County', 'New Britain']",Adzuna::API::Response::Company,Yale New Haven Health,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,,contract
114546.16,41.18655,1,2026-04-01T10:21:24Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiU0VtM250a3Q4Ukd5eU5MRmhOOVlDQSIsImkiOiI1Njg1NjgxMjkxIn0.NdQ8HR0yxkrzvbmGS9iuYo1OAL6jXkHrmQ9DwlfQe-8,Adzuna::API::Response::Job,5685681291,"Overview To be part of our organization, every employee should understand and share in the YNHHS Vision, support our Mission, and live our Values. These values-integrity, patient-centered, respect, accountability, and compassion - must guide what we do, as individuals and professionals, every day. SUMMARY As an integral member of the Yale New Haven Health System (YNHHS) healthcare team, the Registered Professional Nurse (RN) upholds the YNHHS mission, vision, values and strategic initiatives to…",-73.195196,https://www.adzuna.com/land/ad/5685681291?se=SEm3ntkt8RGyyNLFhN9YCA&utm_medium=api&utm_source=abfa41a4&v=5A1AFF6630449DB6C0088471EBCB29982B022822,Registered Nurse (RN) – Heart Failure,114546.16,"Bridgeport, Fairfield County",Adzuna::API::Response::Location,"['US', 'Connecticut', 'Fairfield County', 'Bridgeport']",Adzuna::API::Response::Company,Yale New Haven Health,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,,
89150.98,41.21156,1,2026-04-01T10:21:24Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiU0VtM250a3Q4Ukd5eU5MRmhOOVlDQSIsImkiOiI1Njg1NjgxMjg4In0.EltSVdL33XGKj017Wz9QN1QYg1QDq4NyhTTslY1MG-s,Adzuna::API::Response::Job,5685681288,"Overview To be part of our organization, every employee should understand and share in the YNHHS Vision, support our Mission, and live our Values. These values - integrity, patient-centered, respect, accountability, and compassion - must guide what we do, as individuals and professionals, every day. Works Under The Supervision Of The Nurse Manager/Clinical Coordinator. The Registered Nurse (Rn) Assesses, Plans, Implements, Evaluates And Supervises Individual Patient Care On A Nursing Unit/Depar…",-73.38764,https://www.adzuna.com/land/ad/5685681288?se=SEm3ntkt8RGyyNLFhN9YCA&utm_medium=api&utm_source=abfa41a4&v=81382C865C88BAF9C08809905C08E1D7AD498A39,Critical Care Float Nurse / Float RN (ICU),89150.98,"Georgetown, Fairfield County",Adzuna::API::Response::Location,"['US', 'Connecticut', 'Fairfield County', 'Georgetown']",Adzuna::API::Response::Company,Yale New Haven Health,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,,contract
163606.34,41.665158,1,2026-04-01T10:21:24Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiU0VtM250a3Q4Ukd5eU5MRmhOOVlDQSIsImkiOiI1Njg1NjgxMjg5In0.O7fjUtr7Tu1UO24TuPwrZ8CReCM1Vs9F7F2UANzu9AM,Adzuna::API::Response::Job,5685681289,"Overview To be part of our organization, every employee should understand and share in the YNHHS Vision, support our Mission, and live our Values. These values - integrity, patient-centered, respect, accountability, and compassion - must guide what we do, as individuals and professionals, every day. Works Under The Supervision Of The Nurse Manager/Clinical Coordinator. The Registered Nurse (Rn) Assesses, Plans, Implements, Evaluates And Supervises Individual Patient Care On A Nursing Unit/Depar…",-72.762913,https://www.adzuna.com/land/ad/5685681289?se=SEm3ntkt8RGyyNLFhN9YCA&utm_medium=api&utm_source=abfa41a4&v=AB4121011BD42E267547E5B3C1793FF13825CB72,Registered Nurse – Heart Failure Coordinator,163606.34,"New Britain, Hartford County",Adzuna::API::Response::Location,"['US', 'Connecticut', 'Hartford County', 'New Britain']",Adzuna::API::Response::Company,Yale New Haven Health,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,,contract
107168.65,41.671765,1,2026-04-01T10:21:24Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiU0VtM250a3Q4Ukd5eU5MRmhOOVlDQSIsImkiOiI1Njg1NjgxMjkzIn0.g34Gb-OlGjQ8UvTGt9eBhJOEXhc1Al_94yAxLu1kQYw,Adzuna::API::Response::Job,5685681293,"Overview To be part of our organization, every employee should understand and share in the YNHHS Vision, support our Mission, and live our Values. These values-integrity, patient-centered, respect, accountability, and compassion - must guide what we do, as individuals and professionals, every day. SUMMARY As an integral member of the Yale New Haven Health System (YNHHS) healthcare team, the Registered Professional Nurse (RN) upholds the YNHHS mission, vision, values and strategic initiatives to…",-72.94927,https://www.adzuna.com/land/ad/5685681293?se=SEm3ntkt8RGyyNLFhN9YCA&utm_medium=api&utm_source=abfa41a4&v=41370DA261D09290EF261CDFDD8B4FA58CB67A80,Registered Nurse - YNHH,107168.65,"Bristol, Hartford County",Adzuna::API::Response::Location,"['US', 'Connecticut', 'Hartford County', 'Bristol']",Adzuna::API::Response::Company,Yale New Haven Health,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,,
77958.6,41.18655,1,2026-04-01T10:21:23Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4NTY4MTI4MyIsInMiOiJTRW0zbnRrdDhSR3l5TkxGaE45WUNBIn0.oDwo4gymQOo8UJIsaKXk3D_rGAJJ0ozpDEXQNDAuAv0,Adzuna::API::Response::Job,5685681283,"Overview To be part of our organization, every employee should understand and share in the YNHHS Vision, support our Mission, and live our Values. These values-integrity, patient-centered, respect, accountability, and compassion - must guide what we do, as individuals and professionals, every day. SUMMARY As an integral member of the Yale New Haven Health System (YNHHS) healthcare team, the Registered Professional Nurse (RN) upholds the YNHHS mission, vision, values and strategic initiatives to…",-73.195196,https://www.adzuna.com/land/ad/5685681283?se=SEm3ntkt8RGyyNLFhN9YCA&utm_medium=api&utm_source=abfa41a4&v=7EE35132F38A67AFA8A2B8A5C11773220DE721B1,Registered Nurse (RN) – HVC Heart Failure Nurse,77958.6,"Bridgeport, Fairfield County",Adzuna::API::Response::Location,"['US', 'Connecticut', 'Fairfield County', 'Bridgeport']",Adzuna::API::Response::Company,Yale New Haven Health,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,,
128088.05,41.316486,1,2026-04-01T10:21:22Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiU0VtM250a3Q4Ukd5eU5MRmhOOVlDQSIsImkiOiI1Njg1NjgxMjc3In0.dOLph8LinHg7eks38R9Jz6nQ6M1SZY9Dkt3qdbNHR48,Adzuna::API::Response::Job,5685681277,"Overview Position: Pediatric Genetics APP Location: New Haven, CT Scheduled Hours: 40 Position Type: Full-Time EMR System: Epic Why Choose Yale New Haven Health? Excellent work environment -Keeping the patient at the center of everything we do, we focus on improving clinical care, outcomes, patient satisfaction, safety, value, clinical research, and education. Our efforts reach beyond the walls of our hospitals to care for our communities, too. Career Advancement ""- Unlock your potential and em…",-73.093164,https://www.adzuna.com/land/ad/5685681277?se=SEm3ntkt8RGyyNLFhN9YCA&utm_medium=api&utm_source=abfa41a4&v=907D9A1A983208322695D0842E93D852B0246C4C,APP Pediatric Genetics,128088.05,"Shelton, Fairfield County",Adzuna::API::Response::Location,"['US', 'Connecticut', 'Fairfield County', 'Shelton']",Adzuna::API::Response::Company,Yale New Haven Health,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,full_time,
94080.69,41.346208,1,2026-04-01T10:21:22Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4NTY4MTI2NSIsInMiOiJTRW0zbnRrdDhSR3l5TkxGaE45WUNBIn0.X1GtqLzqze-YaTMqySCuJ5c-OFFTSGRsMd8Mtsdo5Js,Adzuna::API::Response::Job,5685681265,"Overview To be part of our organization, every employee should understand and share in the YNHHS Vision, support our Mission, and live our Values. These values - integrity, patient-centered, respect, accountability, and compassion - must guide what we do, as individuals and professionals, every day. Works Under The Supervision Of The Nurse Manager/Clinical Coordinator. The Registered Nurse (Rn) Assesses, Plans, Implements, Evaluates And Supervises Individual Patient Care On A Nursing Unit/Depar…",-73.078997,https://www.adzuna.com/land/ad/5685681265?se=SEm3ntkt8RGyyNLFhN9YCA&utm_medium=api&utm_source=abfa41a4&v=F8311B886630BC1DBE993E13D334E2BE6C895827,RN - Cardiovascular Surgery ICU (CSICU / CVICU),94080.69,"Ansonia, New Haven County",Adzuna::API::Response::Location,"['US', 'Connecticut', 'New Haven County', 'Ansonia']",Adzuna::API::Response::Company,Yale New Haven Health,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,,contract
98287.04,41.327597,1,2026-04-01T10:21:22Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiU0VtM250a3Q4Ukd5eU5MRmhOOVlDQSIsImkiOiI1Njg1NjgxMjczIn0.CTxYSLiefZwlk_CYRE-IXrNDvee-PucJd9P7rVcXL7Y,Adzuna::API::Response::Job,5685681273,"Overview To be part of our organization, every employee should understand and share in the YNHHS Vision, support our Mission, and live our Values. These values - integrity, patient-centered, respect, accountability, and compassion - must guide what we do, as individuals and professionals, every day. Works Under The Supervision Of The Nurse Manager/Clinical Coordinator. The Registered Nurse (Rn) Assesses, Plans, Implements, Evaluates And Supervises Individual Patient Care On A Nursing Unit/Depar…",-72.76732,https://www.adzuna.com/land/ad/5685681273?se=SEm3ntkt8RGyyNLFhN9YCA&utm_medium=api&utm_source=abfa41a4&v=C9A96F7B1FEA6185CFF23838989E93EE4C117692,Registered Nurse (RN) – ICU Float,98287.04,"North Branford, New Haven County",Adzuna::API::Response::Location,"['US', 'Connecticut', 'New Haven County', 'North Branford']",Adzuna::API::Response::Company,Yale New Haven Health,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,,contract
140855.48,41.194822,1,2026-04-01T10:21:22Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiU0VtM250a3Q4Ukd5eU5MRmhOOVlDQSIsImkiOiI1Njg1NjgxMjY0In0.z8dIlNAkNfiuumFuGR5VFlTP2d_IkkHMsQUf2VDdfQE,Adzuna::API::Response::Job,5685681264,"Overview To be part of our organization, every employee should understand and share in the YNHHS Vision, support our Mission, and live our Values. These values - integrity, patient-centered, respect, accountability, and compassion - must guide what we do, as individuals and professionals, every day. Works Under The Supervision Of The Nurse Manager/Clinical Coordinator. The Registered Nurse (Rn) Assesses, Plans, Implements, Evaluates And Supervises Individual Patient Care On A Nursing Unit/Depar…",-73.28833,https://www.adzuna.com/land/ad/5685681264?se=SEm3ntkt8RGyyNLFhN9YCA&utm_medium=api&utm_source=abfa41a4&v=0C38959B805C6FA77986807E15C390860097A46D,Registered Nurse - Urgent Hiring,140855.48,"Fairfield, Fairfield County",Adzuna::API::Response::Location,"['US', 'Connecticut', 'Fairfield County', 'Fairfield']",Adzuna::API::Response::Company,Yale New Haven Health,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,,contract
147702.88,41.562321,1,2026-04-01T10:21:22Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4NTY4MTI3NiIsInMiOiJTRW0zbnRrdDhSR3l5TkxGaE45WUNBIn0.4RQcASPMNLP3qDJmUG91azYmfJIJBuTC5feqDdQkU1A,Adzuna::API::Response::Job,5685681276,"Overview To be part of our organization, every employee should understand and share in the YNHHS Vision, support our Mission, and live our Values. These values - integrity, patient-centered, respect, accountability, and compassion - must guide what we do, as individuals and professionals, every day. Works Under The Supervision Of The Nurse Manager/Clinical Coordinator. The Registered Nurse (Rn) Assesses, Plans, Implements, Evaluates And Supervises Individual Patient Care On A Nursing Unit/Depar…",-72.650649,https://www.adzuna.com/land/ad/5685681276?se=SEm3ntkt8RGyyNLFhN9YCA&utm_medium=api&utm_source=abfa41a4&v=6D807B1D85910334EF2D460704B08071D7433CA2,Registered Nurse Critical Care (ICU) – Float Pool,147702.88,"Middletown, Middlesex County",Adzuna::API::Response::Location,"['US', 'Connecticut', 'Middlesex County', 'Middletown']",Adzuna::API::Response::Company,Yale New Haven Health,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,,contract
80881.34,41.270653,1,2026-04-01T10:21:22Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiU0VtM250a3Q4Ukd5eU5MRmhOOVlDQSIsImkiOiI1Njg1NjgxMjgwIn0.RdL_wKf4YMvXpAoLEXxI6ktNe9j8tU72QiWlLQ_x4uI,Adzuna::API::Response::Job,5685681280,"Overview To be part of our organization, every employee should understand and share in the YNHHS Vision, support our Mission, and live our Values. These values-integrity, patient-centered, respect, accountability, and compassion - must guide what we do, as individuals and professionals, every day. SUMMARY As an integral member of the Yale New Haven Health System (YNHHS) healthcare team, the Registered Professional Nurse (RN) upholds the YNHHS mission, vision, values and strategic initiatives to…",-72.947047,https://www.adzuna.com/land/ad/5685681280?se=SEm3ntkt8RGyyNLFhN9YCA&utm_medium=api&utm_source=abfa41a4&v=091BF62AB2C9FD42A5D62BA110EB9C8D870C5F75,Registered Nurse (RN) – HVC Heart Failure Nurse,80881.34,"West Haven, New Haven County",Adzuna::API::Response::Location,"['US', 'Connecticut', 'New Haven County', 'West Haven']",Adzuna::API::Response::Company,Yale New Haven Health,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,,
98064.48,41.270653,1,2026-04-01T10:21:22Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiU0VtM250a3Q4Ukd5eU5MRmhOOVlDQSIsImkiOiI1Njg1NjgxMjc0In0.ujZ4zx9HVR93nMWrsqQLVt4JIytRR_knCtxF4WHoVpk,Adzuna::API::Response::Job,5685681274,"Overview To be part of our organization, every employee should understand and share in the YNHHS Vision, support our Mission, and live our Values. These values - integrity, patient-centered, respect, accountability, and compassion - must guide what we do, as individuals and professionals, every day. Works Under The Supervision Of The Nurse Manager/Clinical Coordinator. The Registered Nurse (Rn) Assesses, Plans, Implements, Evaluates And Supervises Individual Patient Care On A Nursing Unit/Depar…",-72.947047,https://www.adzuna.com/land/ad/5685681274?se=SEm3ntkt8RGyyNLFhN9YCA&utm_medium=api&utm_source=abfa41a4&v=8D1974C77D7A83A3614BEC9959E5C8E7B1FF9DB6,Registered Nurse (RN) – ICU Float,98064.48,"West Haven, New Haven County",Adzuna::API::Response::Location,"['US', 'Connecticut', 'New Haven County', 'West Haven']",Adzuna::API::Response::Company,Yale New Haven Health,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,,contract
107293.41,41.556706,1,2026-04-01T10:21:22Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiU0VtM250a3Q4Ukd5eU5MRmhOOVlDQSIsImkiOiI1Njg1NjgxMjcwIn0.tcyLCwn3oipKJxLwLH6wB_c-ORs4m-n0TGAVXjFyDpE,Adzuna::API::Response::Job,5685681270,"Overview To be part of our organization, every employee should understand and share in the YNHHS Vision, support our Mission, and live our Values. These values-integrity, patient-centered, respect, accountability, and compassion - must guide what we do, as individuals and professionals, every day. SUMMARY As an integral member of the Yale New Haven Health System (YNHHS) healthcare team, the Registered Professional Nurse (RN) upholds the YNHHS mission, vision, values and strategic initiatives to…",-73.044955,https://www.adzuna.com/land/ad/5685681270?se=SEm3ntkt8RGyyNLFhN9YCA&utm_medium=api&utm_source=abfa41a4&v=95AC9C82BF78ED1F225B2951B355CDEAD23117CD,Registered Nurse - YNHH,107293.41,"Waterbury, New Haven County",Adzuna::API::Response::Location,"['US', 'Connecticut', 'New Haven County', 'Waterbury']",Adzuna::API::Response::Company,Yale New Haven Health,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,,
