__CLASS__,salary_is_predicted,adref,redirect_url,title,salary_min,latitude,salary_max,id,longitude,description,created,category.tag,category.label,category.__CLASS__,location.display_name,location.__CLASS__,location.area,company.__CLASS__,company.display_name,contract_time,contract_type
Adzuna::API::Response::Job,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczMjQyMjMxMyIsInMiOiJKZ0JZZGY1UjhSR053LTl2TTNidWxRIn0.h2ZRUtXIQR8XwT-OjECQ4iLM8c4BeAYvCdwOV6cG8bI,https://www.adzuna.com/land/ad/5732422313?se=JgBYdf5R8RGNw-9vM3bulQ&utm_medium=api&utm_source=abfa41a4&v=57A3EFAFA4948742CD596330F6673B348A9BF3BE,Electrical Engineer,123063.08,39.81498,123063.08,5732422313,-75.50586,"Job Description: What We're Doing As a part of the Lockheed Martin community, we take on challenges and find solutions using creativity and collaboration. If you’re looking to be a part of a passionate team solving these complex problems, then Rotary and Mission Systems is the place for you. The Work We are seeking an experienced Electrical Engineer to support multiple programs in the Integrated Warfare Systems & Sensors business. This position requires knowledge of electrical engineering princ…",2026-05-17T09:35:04Z,engineering-jobs,Engineering Jobs,Adzuna::API::Response::Category,"Arden, New Castle County",Adzuna::API::Response::Location,"['US', 'Delaware', 'New Castle County', 'Arden']",Adzuna::API::Response::Company,Lockheed Martin,,
Adzuna::API::Response::Job,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSmdCWWRmNVI4UkdOdy05dk0zYnVsUSIsImkiOiI1NzMyNDIyMzE5In0.5ImAm994v0fybv1My-EeN8-EjVuFoKWMZbJgGC7DOa4,https://www.adzuna.com/land/ad/5732422319?se=JgBYdf5R8RGNw-9vM3bulQ&utm_medium=api&utm_source=abfa41a4&v=4131FC0AF10CAAFDBC23CF78326C1B69B83F9DDE,RN,23238.06,38.697053,23238.06,5732422319,-107.624873,"The Willow Tree Care Center family is looking to hire outstanding RNs (Registered Nurse) who enjoy providing compassionate senior care. We have immediate PRN shifts available for those interested in this career! If you are seeking a low staff to resident, leadership and mentoring opportunities and competitive pay then apply today! We offer the following benefits, but not limited to: Competitive wages $33.00 - $44.73 Health Insurance 401(k) with company match Tuition Assistance and company spons…",2026-05-17T09:35:04Z,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,"Crawford, Delta County",Adzuna::API::Response::Location,"['US', 'Colorado', 'Delta County', 'Crawford']",Adzuna::API::Response::Company,Willow Tree Care Center,,
Adzuna::API::Response::Job,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSmdCWWRmNVI4UkdOdy05dk0zYnVsUSIsImkiOiI1NzMyNDIyMzA1In0.YO5ZsKnrH-3gmgpv6fiYR-TJP6fG39vg5eDVEXhhGFQ,https://www.adzuna.com/land/ad/5732422305?se=JgBYdf5R8RGNw-9vM3bulQ&utm_medium=api&utm_source=abfa41a4&v=37B7F59DF3A24FF670465D27F17246BAD6FF1777,Software Engineer,180053.86,43.049704,180053.86,5732422305,-76.645995,"Job Description: What We're Doing Lockheed Martin is shaping the future of defense through cutting edge radar and missile defense technologies, and we want you to help write the next chapter. As the premier developer of active electronically scanned array (AESA) radars and integrated air and missile defense solutions for the U.S. military, our allies, and more than 45 nations worldwide, we deliver world class situational awareness, early warning, and kill assessment capabilities in the most dem…",2026-05-17T09:35:04Z,it-jobs,IT Jobs,Adzuna::API::Response::Category,"Port Byron, Cayuga County",Adzuna::API::Response::Location,"['US', 'New York', 'Cayuga County', 'Port Byron']",Adzuna::API::Response::Company,Lockheed Martin,,
Adzuna::API::Response::Job,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSmdCWWRmNVI4UkdOdy05dk0zYnVsUSIsImkiOiI1NzMyNDIyMzExIn0.fJYtctBFzIqazZyL7vXoSZKHSP_vjyoaqm_r0h8_suA,https://www.adzuna.com/land/ad/5732422311?se=JgBYdf5R8RGNw-9vM3bulQ&utm_medium=api&utm_source=abfa41a4&v=B1A1FF18B73114F7BE37D28EE8FEBCD84BF6B99E,Registered Nurse Med Unit,104447.05,39.999882,104447.05,5732422311,-105.099274,"Job Description: The Registered Nurse (RN) is a professional caregiver who assumes responsibility and accountability for assessing, planning, implementing, and evaluating the care of patients. The staff RN utilizes the nursing process by use of technology, therapeutic intervention, evidence-based practice and coordination of care with other health team members. Essential Functions Assess: Performs appropriate assessment of physical, social, and psychological status (including cognitive, communi…",2026-05-17T09:35:04Z,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,"Lafayette, Boulder County",Adzuna::API::Response::Location,"['US', 'Colorado', 'Boulder County', 'Lafayette']",Adzuna::API::Response::Company,Intermountain Health,,
Adzuna::API::Response::Job,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSmdCWWRmNVI4UkdOdy05dk0zYnVsUSIsImkiOiI1NzMyNDIyMzAxIn0.JkIYx0AzAR_d5GiZy4roW9iQVsxc6PDov36N7-IIhUw,https://www.adzuna.com/land/ad/5732422301?se=JgBYdf5R8RGNw-9vM3bulQ&utm_medium=api&utm_source=abfa41a4&v=F7A6A6AE0A10E292EBD3A72C063FF465F2BF039F,Sr Full Stack Software Engineer - Clearance Required,197938.78,39.419724,197938.78,5732422301,-76.786447,"Job Description: This position is participating in our External Referral Program . If you know somebody who may be a fit, click here to submit a referral. If your referral is hired, you'll receive a payment! code-extrefer Senior Full Stack Software Engineer - Clearance Required WHAT WE'RE DOING • Join Lockheed Martin Rotary and Mission Systems, Cyber & Intelligence, where we foster innovation and integrity. • As a Senior Full Stack Software Engineer, you'll be empowered to create ""new realities…",2026-05-17T09:35:04Z,it-jobs,IT Jobs,Adzuna::API::Response::Category,"Owings Mills, Baltimore County",Adzuna::API::Response::Location,"['US', 'Maryland', 'Baltimore County', 'Owings Mills']",Adzuna::API::Response::Company,Lockheed Martin,,
Adzuna::API::Response::Job,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSmdCWWRmNVI4UkdOdy05dk0zYnVsUSIsImkiOiI1NzMyNDIyMzA4In0.vbO3qW0V_zx1fxGRgZnd0kJ6NMUqUpw3FaZLHQzcosA,https://www.adzuna.com/land/ad/5732422308?se=JgBYdf5R8RGNw-9vM3bulQ&utm_medium=api&utm_source=abfa41a4&v=F1E2F5E2C18296F3F6D93A5168FD783DD4E34821,Systems Engineer: Radar System Design Level 2,148959.73,39.91452,148959.73,5732422308,-75.0789,"Job Description: WHAT WE'RE DOING As a part of the Lockheed Martin community, we take on challenges and find solutions using creativity and collaboration. If you’re looking to be a part of a passionate team solving these complex problems, then Rotary and Mission Systems is the place for you. By bringing together people that use their passion for purposeful innovation, at Lockheed Martin we keep people safe and solve the world's most complex challenges. Our people are some of the greatest minds …",2026-05-17T09:35:04Z,engineering-jobs,Engineering Jobs,Adzuna::API::Response::Category,"Collingswood, Camden County",Adzuna::API::Response::Location,"['US', 'New Jersey', 'Camden County', 'Collingswood']",Adzuna::API::Response::Company,Lockheed Martin,,
Adzuna::API::Response::Job,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSmdCWWRmNVI4UkdOdy05dk0zYnVsUSIsImkiOiI1NzMyNDIyMzA0In0.SiDUnXDOyh-49iAzfZXzIOBkBzEmx-_qnPjZ-L1XE2k,https://www.adzuna.com/land/ad/5732422304?se=JgBYdf5R8RGNw-9vM3bulQ&utm_medium=api&utm_source=abfa41a4&v=88B5C84F699F08BDDCCFD11375C17D8C0118EFE5,Electrical Engineer,122957.73,39.839499,122957.73,5732422304,-75.067479,"Job Description: What We're Doing As a part of the Lockheed Martin community, we take on challenges and find solutions using creativity and collaboration. If you’re looking to be a part of a passionate team solving these complex problems, then Rotary and Mission Systems is the place for you. The Work We are seeking an experienced Electrical Engineer to support multiple programs in the Integrated Warfare Systems & Sensors business. This position requires knowledge of electrical engineering princ…",2026-05-17T09:35:04Z,engineering-jobs,Engineering Jobs,Adzuna::API::Response::Category,"Glendora, Camden County",Adzuna::API::Response::Location,"['US', 'New Jersey', 'Camden County', 'Glendora']",Adzuna::API::Response::Company,Lockheed Martin,,
Adzuna::API::Response::Job,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczMjQyMjMxNSIsInMiOiJKZ0JZZGY1UjhSR053LTl2TTNidWxRIn0.IN3KYcdyOSyI8x4WUbeBYDW4yCzOSWs8M-4n_gBsrS4,https://www.adzuna.com/land/ad/5732422315?se=JgBYdf5R8RGNw-9vM3bulQ&utm_medium=api&utm_source=abfa41a4&v=A7A8477BB2EE1B36E745DD9FCFE40A6BBBC5AC9C,Sr Systems Engineer – Radar System Design,135999.95,40.08528,135999.95,5732422315,-75.76656,"Job Description: As a part of the Lockheed Martin community, we take on challenges and find solutions using creativity and collaboration. If you’re looking to be a part of a passionate team solving these complex problems, then Rotary and Mission Systems is the place for you. By bringing together people that use their passion for purposeful innovation, at Lockheed Martin we keep people safe and solve the world's most complex challenges. Our people are some of the greatest minds in the industry a…",2026-05-17T09:35:04Z,engineering-jobs,Engineering Jobs,Adzuna::API::Response::Category,"Glenmoore, Chester County",Adzuna::API::Response::Location,"['US', 'Pennsylvania', 'Chester County', 'Glenmoore']",Adzuna::API::Response::Company,Lockheed Martin,,
Adzuna::API::Response::Job,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczMjQyMjMwMCIsInMiOiJKZ0JZZGY1UjhSR053LTl2TTNidWxRIn0.E7AsSGkwU8JtHF0ZCTlAMBtGnpzpKZXo82ahLh9XTRI,https://www.adzuna.com/land/ad/5732422300?se=JgBYdf5R8RGNw-9vM3bulQ&utm_medium=api&utm_source=abfa41a4&v=5CE47D103457BEDAFD37ACF4BBEC058CFF2F227A,Senior Systems Engineer - Radar Signal Simulation & Processing,139639.97,40.1535,139639.97,5732422300,-74.853135,"Job Description: What We're Doing As a part of the Lockheed Martin community, we take on challenges and find solutions using creativity and collaboration. If you’re looking to be a part of a passionate team solving these complex problems, then Rotary and Mission Systems is the place for you. The Work Lockheed Martin Rotary & Mission Systems is seeking a full-time Senior Radar Systems Engineer. In this role, you will lead the design, analysis, testing, and requirements development and verificati…",2026-05-17T09:35:04Z,engineering-jobs,Engineering Jobs,Adzuna::API::Response::Category,"Fairless Hills, Bucks County",Adzuna::API::Response::Location,"['US', 'Pennsylvania', 'Bucks County', 'Fairless Hills']",Adzuna::API::Response::Company,Lockheed Martin,full_time,
Adzuna::API::Response::Job,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczMjQyMjMwOSIsInMiOiJKZ0JZZGY1UjhSR053LTl2TTNidWxRIn0.vh7LOXZ_aDUzhhhBrddVjTvvYTojSmQYaFv40doshR8,https://www.adzuna.com/land/ad/5732422309?se=JgBYdf5R8RGNw-9vM3bulQ&utm_medium=api&utm_source=abfa41a4&v=9515EDD4EA4E68B3198C87587D633E7DB114A006,Sr Full Stack Software Engineer - Clearance Required,195838.8,38.969708,195838.8,5732422309,-77.142532,"Job Description: This position is participating in our External Referral Program . If you know somebody who may be a fit, click here to submit a referral. If your referral is hired, you'll receive a payment! code-extrefer Senior Full Stack Software Engineer - Clearance Required WHAT WE'RE DOING • Join Lockheed Martin Rotary and Mission Systems, Cyber & Intelligence, where we foster innovation and integrity. • As a Senior Full Stack Software Engineer, you'll be empowered to create ""new realities…",2026-05-17T09:35:04Z,it-jobs,IT Jobs,Adzuna::API::Response::Category,"Glen Echo, Montgomery County",Adzuna::API::Response::Location,"['US', 'Maryland', 'Montgomery County', 'Glen Echo']",Adzuna::API::Response::Company,Lockheed Martin,,
Adzuna::API::Response::Job,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSmdCWWRmNVI4UkdOdy05dk0zYnVsUSIsImkiOiI1NzMyNDIyMzIwIn0.AgLFtGejDUNx6CmSt3JfJ3BHksazBhOz-KJY2PWbN5I,https://www.adzuna.com/land/ad/5732422320?se=JgBYdf5R8RGNw-9vM3bulQ&utm_medium=api&utm_source=abfa41a4&v=8D7788F7AB06E56F2046E64782B89DE13687613D,"Registered Nurse PRN ~ Delta, CO",63722.81,38.605584,63722.81,5732422320,-108.002501,"The Willow Tree Care Center family is looking to hire outstanding RNs (Registered Nurse) who enjoy providing compassionate senior care. We have immediate PRN shifts available for those interested in this career! If you are seeking a low staff to resident, leadership and mentoring opportunities and competitive pay then apply today! We offer the following benefits, but not limited to: Competitive wages $33.00 - $44.73 Health Insurance 401(k) with company match Tuition Assistance and company spons…",2026-05-17T09:35:04Z,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,"Olathe, Montrose County",Adzuna::API::Response::Location,"['US', 'Colorado', 'Montrose County', 'Olathe']",Adzuna::API::Response::Company,Willow Tree Care Center,,
Adzuna::API::Response::Job,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSmdCWWRmNVI4UkdOdy05dk0zYnVsUSIsImkiOiI1NzMyNDIyMzE2In0.JU7D6l1DMPi9Lfivo1WCDSjA7otxh2ddSKUtxV5vDOY,https://www.adzuna.com/land/ad/5732422316?se=JgBYdf5R8RGNw-9vM3bulQ&utm_medium=api&utm_source=abfa41a4&v=BCDB58959EEC5DA67FD55F0DF629F019AD120D1F,Systems Engineer: Radar System Design Level 2,138186.03,40.023419,138186.03,5732422316,-75.328959,"Job Description: WHAT WE'RE DOING As a part of the Lockheed Martin community, we take on challenges and find solutions using creativity and collaboration. If you’re looking to be a part of a passionate team solving these complex problems, then Rotary and Mission Systems is the place for you. By bringing together people that use their passion for purposeful innovation, at Lockheed Martin we keep people safe and solve the world's most complex challenges. Our people are some of the greatest minds …",2026-05-17T09:35:04Z,engineering-jobs,Engineering Jobs,Adzuna::API::Response::Category,"Rosemont, Delaware County",Adzuna::API::Response::Location,"['US', 'Pennsylvania', 'Delaware County', 'Rosemont']",Adzuna::API::Response::Company,Lockheed Martin,,
Adzuna::API::Response::Job,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczMjQyMjI5NyIsInMiOiJKZ0JZZGY1UjhSR053LTl2TTNidWxRIn0.X0HhwZEao9SFuRDKAFQb40HoSzxkql0W8-XelRUYcPo,https://www.adzuna.com/land/ad/5732422297?se=JgBYdf5R8RGNw-9vM3bulQ&utm_medium=api&utm_source=abfa41a4&v=5D0937B4F60668C281C24EC2149EE44DDE5A11A0,Crane Operator,83426.02,41.27136,83426.02,5732422297,-72.96264,"The Middlesex Corporation is a nationally recognized and award-winning leader in the heavy civil construction industry. Since 1972, the family business founded by Robert W. Pereira has developed an extensive client and project list through its consistent efforts to safely build America’s infrastructure. The Middlesex Corporation specializes in building and reconstructing highways, bridges, marine, rail, and transit facilities through its collaborative team approach and focus on core values. In …",2026-05-17T09:35:03Z,trade-construction-jobs,Trade & Construction Jobs,Adzuna::API::Response::Category,"West Haven, New Haven County",Adzuna::API::Response::Location,"['US', 'Connecticut', 'New Haven County', 'West Haven']",Adzuna::API::Response::Company,The Middlesex Corporation,part_time,
Adzuna::API::Response::Job,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSmdCWWRmNVI4UkdOdy05dk0zYnVsUSIsImkiOiI1NzMyNDIyMjk2In0.TXKF6jl2LC5gDbIjdARjbqIFPM1xNv1Oh2qJu27ZcAw,https://www.adzuna.com/land/ad/5732422296?se=JgBYdf5R8RGNw-9vM3bulQ&utm_medium=api&utm_source=abfa41a4&v=C7FD0071DDBA4D8DE5DD12CFCE8F0DFFA5324E38,Senior Project Manager,108698.42,33.7487,108698.42,5732422296,-84.3879,"PC is seeking a motivated self-starter to direct exciting water and wastewater treatment projects in the metro Atlanta, Georgia area. As a PC Senior Project Manager, you will bring enthusiasm and energy to your work, build long-lasting relationships and guide a team of construction professionals along their career paths. This individual will be integral to the daily success of our projects, ensuring all contractual requirements are achieved while meeting the safety, budget and schedule goals fo…",2026-05-17T09:35:03Z,trade-construction-jobs,Trade & Construction Jobs,Adzuna::API::Response::Category,"Northlake, DeKalb County",Adzuna::API::Response::Location,"['US', 'Georgia', 'DeKalb County', 'Northlake']",Adzuna::API::Response::Company,PC Construction Company,,
Adzuna::API::Response::Job,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSmdCWWRmNVI4UkdOdy05dk0zYnVsUSIsImkiOiI1NzMyNDIyMjk0In0.6dxSa7Vp68ZVqzRUIUv80MI5pB5X5Bljl7_uSQM9ScE,https://www.adzuna.com/land/ad/5732422294?se=JgBYdf5R8RGNw-9vM3bulQ&utm_medium=api&utm_source=abfa41a4&v=C0BCE194D98C289E0E48A65E67A270DA46FE2A3D,LPN (Licensed Practical Nurse) Evenings,57206.67,40.000799,57206.67,5732422294,-105.230506,"LPN – Licensed Practical Nurse (Full-time Evening Shift) – Cherrelyn Healthcare Center Part time and full time Are you ready to be part of something extraordinary? We're on the lookout for an exceptional Licensed Practical Nurse - LPN to join the heart of our community at Cherrelyn Healthcare Center, a Stellar Senior Living community. Join a family of compassionate, intelligent, and caring professionals as we collaboratively strive to provide our seniors with the exceptional lifestyle they dese…",2026-05-17T09:35:01Z,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,"Boulder, Boulder County",Adzuna::API::Response::Location,"['US', 'Colorado', 'Boulder County', 'Boulder']",Adzuna::API::Response::Company,Cherrelyn Healthcare Center,part_time,
Adzuna::API::Response::Job,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSmdCWWRmNVI4UkdOdy05dk0zYnVsUSIsImkiOiI1NzMyNDIyMjg4In0.fkf38-1-pfkO8FXSUzxy9nxdsUwXBmXexncyfc1tVFE,https://www.adzuna.com/land/ad/5732422288?se=JgBYdf5R8RGNw-9vM3bulQ&utm_medium=api&utm_source=abfa41a4&v=86535D4C41CBC222277E40DF350D3287E4FBC898,Sr Full Stack Software Engineer - Clearance Required,193383.4,39.534167,193383.4,5732422288,-77.30244,"Job Description: This position is participating in our External Referral Program . If you know somebody who may be a fit, click here to submit a referral. If your referral is hired, you'll receive a payment! code-extrefer Senior Full Stack Software Engineer - Clearance Required WHAT WE'RE DOING • Join Lockheed Martin Rotary and Mission Systems, Cyber & Intelligence, where we foster innovation and integrity. • As a Senior Full Stack Software Engineer, you'll be empowered to create ""new realities…",2026-05-17T09:35:01Z,it-jobs,IT Jobs,Adzuna::API::Response::Category,"Woodsboro, Frederick County",Adzuna::API::Response::Location,"['US', 'Maryland', 'Frederick County', 'Woodsboro']",Adzuna::API::Response::Company,Lockheed Martin,,
Adzuna::API::Response::Job,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczMjQyMjI5MCIsInMiOiJKZ0JZZGY1UjhSR053LTl2TTNidWxRIn0.gQQp3ukKLfsDngYTQhv1EXj9zyRgqNSaVp0jDlN9fDM,https://www.adzuna.com/land/ad/5732422290?se=JgBYdf5R8RGNw-9vM3bulQ&utm_medium=api&utm_source=abfa41a4&v=03F209B850E3AA5383D0A482C50C4A76092EB20E,Senior Radar Engineer,173768.02,40.444973,173768.02,5732422290,-74.381984,"Job Description: What We're Doing Here at Lockheed Martin Rotary and Mission Systems (RMS) we take on the biggest and baddest challenges in the world. We seek out innovative ideas and creative solutions to seemingly impossible problems facing our customers in the Integrated Warfare Systems & Sensors (IWSS) organization. We collaborate with the best Radar engineers in the business across the Moorestown, NJ and Syracuse, NY sites to invent solutions where they don’t exist yet. We keep pushing the…",2026-05-17T09:35:01Z,engineering-jobs,Engineering Jobs,Adzuna::API::Response::Category,"South River, Middlesex County",Adzuna::API::Response::Location,"['US', 'New Jersey', 'Middlesex County', 'South River']",Adzuna::API::Response::Company,Lockheed Martin,,
Adzuna::API::Response::Job,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSmdCWWRmNVI4UkdOdy05dk0zYnVsUSIsImkiOiI1NzMyNDIyMjg1In0.ju-f9fn51JHxdHqNASCWNIEp9CwbqrCbUA6eLtUjvgw,https://www.adzuna.com/land/ad/5732422285?se=JgBYdf5R8RGNw-9vM3bulQ&utm_medium=api&utm_source=abfa41a4&v=DAFC41AAC0D4732297E3D7C98FF855A00BBA571E,Systems Engineer: Radar System Design Level 2,135060.16,40.247377,135060.16,5732422285,-75.339993,"Job Description: WHAT WE'RE DOING As a part of the Lockheed Martin community, we take on challenges and find solutions using creativity and collaboration. If you’re looking to be a part of a passionate team solving these complex problems, then Rotary and Mission Systems is the place for you. By bringing together people that use their passion for purposeful innovation, at Lockheed Martin we keep people safe and solve the world's most complex challenges. Our people are some of the greatest minds …",2026-05-17T09:35:01Z,engineering-jobs,Engineering Jobs,Adzuna::API::Response::Category,"Kulpsville, Montgomery County",Adzuna::API::Response::Location,"['US', 'Pennsylvania', 'Montgomery County', 'Kulpsville']",Adzuna::API::Response::Company,Lockheed Martin,,
Adzuna::API::Response::Job,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczMjQyMjI4NiIsInMiOiJKZ0JZZGY1UjhSR053LTl2TTNidWxRIn0.Fl5Y8e4WUen4bB7QnBmf55-ZV2_qtub5SAhDbO1TuLM,https://www.adzuna.com/land/ad/5732422286?se=JgBYdf5R8RGNw-9vM3bulQ&utm_medium=api&utm_source=abfa41a4&v=6116DB3F33E6860E10E1ADC02A550E29E511989A,Sr. Radar Systems Engineer,169732.81,39.70704,169732.81,5732422286,-75.4467,"Job Description: What We’re Doing Here at Lockheed Martin Rotary and Mission Systems we take on the most demanding challenges in the world. We seek out innovative ideas and creative solutions to seemingly impossible problems facing our customers in the Sensors, Effectors & Mission Systems (SEMS) organization. We collaborate with the best Radar engineers in the business across the Moorestown, NJ and Syracuse, NY sites to invent solutions where they don’t exist yet. If you’re looking for the chal…",2026-05-17T09:35:01Z,engineering-jobs,Engineering Jobs,Adzuna::API::Response::Category,"Carneys Point, Salem County",Adzuna::API::Response::Location,"['US', 'New Jersey', 'Salem County', 'Carneys Point']",Adzuna::API::Response::Company,Lockheed Martin,,
Adzuna::API::Response::Job,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSmdCWWRmNVI4UkdOdy05dk0zYnVsUSIsImkiOiI1NzMyNDIyMjkxIn0.VkEy4FktKThaV9MDfy9gboIKKf4ADt9qYGSO9hikhVo,https://www.adzuna.com/land/ad/5732422291?se=JgBYdf5R8RGNw-9vM3bulQ&utm_medium=api&utm_source=abfa41a4&v=701AE0EA19F142F873F19C53432ACF7BA5FDCA4F,X-Ray Technologist,55217.27,35.405173,55217.27,5732422291,-94.389201,"Baptist Health Urgent Care is looking for experienced ARRT Radiology or Limited License X-Ray Techs to join our team in Fort Smith, AR. JOB SUMMARY: This position will perform x-ray testing including body mechanics and patient movement using knowledge of anatomy and physiology. Operates diagnostic equipment, develops film and prepares the room with the necessary equipment and supplies for the procedure, as well as perform Medical Assistant duties. KEY RESPONSIBILITIES: The following duties and …",2026-05-17T09:35:01Z,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,"Fort Smith, Sebastian County",Adzuna::API::Response::Location,"['US', 'Arkansas', 'Sebastian County', 'Fort Smith']",Adzuna::API::Response::Company,Baptist Health Urgent Care,full_time,
Adzuna::API::Response::Job,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSmdCWWRmNVI4UkdOdy05dk0zYnVsUSIsImkiOiI1NzMyNDIyMjg3In0.6Yfj56USw6rGR0W7-LKev-gjj8QWs-sZKh-u8MPyt5Q,https://www.adzuna.com/land/ad/5732422287?se=JgBYdf5R8RGNw-9vM3bulQ&utm_medium=api&utm_source=abfa41a4&v=900AC27EDF248C3F340CC70BDADE13A9B55118E8,Sr Systems Engineer – Radar System Design,154988.62,39.91734,154988.62,5732422287,-75.27102,"Job Description: As a part of the Lockheed Martin community, we take on challenges and find solutions using creativity and collaboration. If you’re looking to be a part of a passionate team solving these complex problems, then Rotary and Mission Systems is the place for you. By bringing together people that use their passion for purposeful innovation, at Lockheed Martin we keep people safe and solve the world's most complex challenges. Our people are some of the greatest minds in the industry a…",2026-05-17T09:35:01Z,engineering-jobs,Engineering Jobs,Adzuna::API::Response::Category,"Collingdale, Delaware County",Adzuna::API::Response::Location,"['US', 'Pennsylvania', 'Delaware County', 'Collingdale']",Adzuna::API::Response::Company,Lockheed Martin,,
Adzuna::API::Response::Job,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczMjQyMjI5MyIsInMiOiJKZ0JZZGY1UjhSR053LTl2TTNidWxRIn0.PBSdx184CpDyHota7tZ38ke3jiFNlz_AUyx7WIt1-g8,https://www.adzuna.com/land/ad/5732422293?se=JgBYdf5R8RGNw-9vM3bulQ&utm_medium=api&utm_source=abfa41a4&v=024A6CE1F2F49368CE586A177902F763014DC652,Mental Health Therapist - Competitive Pay,87656.56,39.3264,87656.56,5732422293,-94.25226,"SonderMind is a leading mental health care platform revolutionizing therapy services by empowering licensed mental health therapists to deliver exceptional care with cutting-edge, AI-powered tools. We are seeking compassionate and highly skilled clinicians to join our expanding network, offering the flexibility to manage your own practice, bring your existing clients, and benefit from steady referrals. At SonderMind, we believe there can’t be mental healthcare without mentally-strong clinicians…",2026-05-17T09:35:01Z,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,"Excelsior Springs, Clay County",Adzuna::API::Response::Location,"['US', 'Missouri', 'Clay County', 'Excelsior Springs']",Adzuna::API::Response::Company,SonderMind Careers,,
Adzuna::API::Response::Job,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSmdCWWRmNVI4UkdOdy05dk0zYnVsUSIsImkiOiI1NzMyNDIyMjg5In0.f3chwjUaSU-A5xgS3M_a8epyZtZ8pggzC_kW6-g1Wzk,https://www.adzuna.com/land/ad/5732422289?se=JgBYdf5R8RGNw-9vM3bulQ&utm_medium=api&utm_source=abfa41a4&v=6E35465C5AADB7C2626A77918179E98ADB21C4D5,Senior Systems Engineer - Radar Signal Simulation & Processing,147808.98,39.9276,147808.98,5732422289,-75.02346,"Job Description: What We're Doing As a part of the Lockheed Martin community, we take on challenges and find solutions using creativity and collaboration. If you’re looking to be a part of a passionate team solving these complex problems, then Rotary and Mission Systems is the place for you. The Work Lockheed Martin Rotary & Mission Systems is seeking a full-time Senior Radar Systems Engineer. In this role, you will lead the design, analysis, testing, and requirements development and verificati…",2026-05-17T09:35:01Z,engineering-jobs,Engineering Jobs,Adzuna::API::Response::Category,"Cherry Hill, Camden County",Adzuna::API::Response::Location,"['US', 'New Jersey', 'Camden County', 'Cherry Hill']",Adzuna::API::Response::Company,Lockheed Martin,full_time,
Adzuna::API::Response::Job,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczMjQyMjI5NSIsInMiOiJKZ0JZZGY1UjhSR053LTl2TTNidWxRIn0.kxeVt5XSwxS92RnwxhJzKepXfJ_0jC-s2CWodsiQYUQ,https://www.adzuna.com/land/ad/5732422295?se=JgBYdf5R8RGNw-9vM3bulQ&utm_medium=api&utm_source=abfa41a4&v=F86A85A414A2EC883BC2F51A2A1069F735B12DD3,RN,27979.6,39.364504,27979.6,5732422295,-104.831095,"RN – Registered Nurse – Cherrelyn Healthcare Center Part time and full time Are you ready to be part of something extraordinary? We're on the lookout for an exceptional Registered Nurse - RN to join the heart of our community at Cherrelyn Healthcare Center, a Stellar Senior Living community. Join a family of compassionate, intelligent, and caring professionals as we collaboratively strive to provide our seniors with the exceptional lifestyle they deserve. Why Us? At Cherrelyn Healthcare Center …",2026-05-17T09:35:01Z,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,"Castle Rock, Douglas County",Adzuna::API::Response::Location,"['US', 'Colorado', 'Douglas County', 'Castle Rock']",Adzuna::API::Response::Company,Cherrelyn Healthcare Center,part_time,
