longitude,salary_min,salary_max,salary_is_predicted,latitude,created,description,__CLASS__,title,id,adref,redirect_url,contract_time,company.display_name,company.__CLASS__,location.__CLASS__,location.area,location.display_name,category.label,category.tag,category.__CLASS__,contract_type
-89.308097,133793.17,133793.17,1,31.308627,2026-05-10T09:01:32Z,"Seeking Flatbed Owner Operators - $5k Sign on Bonus!. UACL LOGISTICS SEEKING CLASS A CDL FLATBED OWNER OPS IN SHREVPORT, LA! Now Offering a $5,000 SIGN ON BONUS  FREE TRAILER RENT FOR THE FIRST 6 MONTHS! Company Overview UACL Logistics is a leader in the transportation and logistics industry, dedicated to empowering operators with the tools, resources, and support needed to grow their business. With a strong national network, advanced technology platforms, and comprehensive administrative and o…",Adzuna::API::Response::Job,CDL-A Owner Operator - 6mo EXP Required - Regional - $5k - $6k per week - UACL Logistics,5725153938,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiYUdBZUNIeE04UkduTWFwNWhLa20xZyIsImkiOiI1NzI1MTUzOTM4In0.0M_NXkvWdMtxWmF_MM8GpOgrx-2wVuzFFPFa075TiMI,https://www.adzuna.com/land/ad/5725153938?se=aGAeCHxM8RGnMap5hKkm1g&utm_medium=api&utm_source=abfa41a4&v=682E7BAF3C6FA2C96373FE25DDF817BA913358C6,full_time,UACL Logistics,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Mississippi', 'Forrest County', 'Hattiesburg South']","Hattiesburg South, Forrest County",Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Category,
-102.673212,88600.0,95820.0,0,32.717844,2026-05-10T09:01:32Z,"Hiring Regional CDL-A Drivers! Earn $88,600-$95,820 Annually!. CDL-A Truck Drivers – Home Weekly – Earn $88,600-$95,820 Annually! Pay & Benefits : Average Weekly Pay of $1,700-$1,840 Top Drivers Earning $100,000 Annually! $0.70-$0.73 CPM  $45 per stop; Starting Pay based on Experience Mileage Pay increases every 6 months* Rider & Pet Policies* Driver Referral Program = Unlimited Earning Potential Vacation and Holiday Pay Medical, Dental, Vision, Life Insurance, 401(k) Late-Model Trucks Paid Onl…",Adzuna::API::Response::Job,Class A CDL Company Driver - 6mo EXP Required - Regional - Dry Van - $88.6k - $95.82k per year - Hogan Transports,5725154046,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiYUdBZUNIeE04UkduTWFwNWhLa20xZyIsImkiOiI1NzI1MTU0MDQ2In0.6zVURX5wUVTrqKVLecz7FcmhwShTJLbINv7xDfMUgNc,https://www.adzuna.com/land/ad/5725154046?se=aGAeCHxM8RGnMap5hKkm1g&utm_medium=api&utm_source=abfa41a4&v=5F42286244B56CFF3D354470FAED748FC76A913E,full_time,Hogan Transports,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Texas', 'Gaines County', 'Seminole']","Seminole, Gaines County",Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Category,
-106.07833,88600.0,95820.0,0,32.83505,2026-05-10T09:01:32Z,"Hiring Regional CDL-A Drivers! Earn $88,600-$95,820 Annually!. CDL-A Truck Drivers – Home Weekly – Earn $88,600-$95,820 Annually! Pay & Benefits : Average Weekly Pay of $1,700-$1,840 Top Drivers Earning $100,000 Annually! $0.70-$0.73 CPM  $45 per stop; Starting Pay based on Experience Mileage Pay increases every 6 months* Rider & Pet Policies* Driver Referral Program = Unlimited Earning Potential Vacation and Holiday Pay Medical, Dental, Vision, Life Insurance, 401(k) Late-Model Trucks Paid Onl…",Adzuna::API::Response::Job,Class A CDL Company Driver - 6mo EXP Required - Regional - Dry Van - $88.6k - $95.82k per year - Hogan Transports,5725153980,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcyNTE1Mzk4MCIsInMiOiJhR0FlQ0h4TThSR25NYXA1aEtrbTFnIn0.UliDIH5972VoWir8WzkMbczeFo6KKO5e1EBHP8bMjHw,https://www.adzuna.com/land/ad/5725153980?se=aGAeCHxM8RGnMap5hKkm1g&utm_medium=api&utm_source=abfa41a4&v=39C76BEAC686A8007A37EF694BF5B32D01DC0C50,full_time,Hogan Transports,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'New Mexico', 'Otero County', 'Alamogordo']","Alamogordo, Otero County",Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Category,
-94.131079,127924.11,127924.11,1,31.504418,2026-05-10T09:01:32Z,"Seeking Flatbed Owner Operators - $5k Sign on Bonus!. UACL LOGISTICS SEEKING CLASS A CDL FLATBED OWNER OPS IN SHREVPORT, LA! Now Offering a $5,000 SIGN ON BONUS  FREE TRAILER RENT FOR THE FIRST 6 MONTHS! Company Overview UACL Logistics is a leader in the transportation and logistics industry, dedicated to empowering operators with the tools, resources, and support needed to grow their business. With a strong national network, advanced technology platforms, and comprehensive administrative and o…",Adzuna::API::Response::Job,Class A CDL Owner Operator - 6mo EXP Required - Regional - $5k - $6k per week - UACL Logistics,5725153951,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcyNTE1Mzk1MSIsInMiOiJhR0FlQ0h4TThSR25NYXA1aEtrbTFnIn0.r3MKCsDHTyh5e_Lh2wTrjEqVpIJFt-_xaXDgdZ7kl0Y,https://www.adzuna.com/land/ad/5725153951?se=aGAeCHxM8RGnMap5hKkm1g&utm_medium=api&utm_source=abfa41a4&v=746227419F57D2AE82A0FD304DC3D09EB9F46461,full_time,UACL Logistics,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Texas', 'San Augustine County', 'San Augustine']","San Augustine, San Augustine County",Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Category,
-80.070973,39078.51,39078.51,1,34.963765,2026-05-10T09:01:32Z,"Overview: Retail Merchandiser – Multi-Store Resets SFS Inc., a global leader in retail merchandising, marketing services, and store execution for over 59 years, is launching a major nationwide retail reset initiative and is actively hiring experienced Retail Reset & Specialists to support a large-scale retail transformation program. This project involves the merchandising reset of new product department layouts across more than 1,400 retail locations nationwide. These resets include shelf heigh…",Adzuna::API::Response::Job,Retail Merchandiser,5725153933,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcyNTE1MzkzMyIsInMiOiJhR0FlQ0h4TThSR25NYXA1aEtrbTFnIn0.lAmRgTWA61GBXy4EWAFciovaCDFNzrx8_vYsTMzc02o,https://www.adzuna.com/details/5725153933?utm_medium=api&utm_source=abfa41a4,,Spar Group,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'North Carolina', 'Anson County', 'Wadesboro']","Wadesboro, Anson County",Retail Jobs,retail-jobs,Adzuna::API::Response::Category,
-88.653947,134580.19,134580.19,1,32.341747,2026-05-10T09:01:32Z,"Seeking Flatbed Owner Operators - $5k Sign on Bonus!. UACL LOGISTICS SEEKING CLASS A CDL FLATBED OWNER OPS IN SHREVPORT, LA! Now Offering a $5,000 SIGN ON BONUS  FREE TRAILER RENT FOR THE FIRST 6 MONTHS! Company Overview UACL Logistics is a leader in the transportation and logistics industry, dedicated to empowering operators with the tools, resources, and support needed to grow their business. With a strong national network, advanced technology platforms, and comprehensive administrative and o…",Adzuna::API::Response::Job,Class A CDL Owner Operator - 6mo EXP Required - Regional - $5k - $6k per week - UACL Logistics,5725153919,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiYUdBZUNIeE04UkduTWFwNWhLa20xZyIsImkiOiI1NzI1MTUzOTE5In0.KipV0jLKVdcpRGaSQU_8VQRzU8Ev2zl4mB77BZ9FdQM,https://www.adzuna.com/land/ad/5725153919?se=aGAeCHxM8RGnMap5hKkm1g&utm_medium=api&utm_source=abfa41a4&v=96964D8A62099E1E5B5FA21E685D4CB240AAA26F,full_time,UACL Logistics,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Mississippi', 'Lauderdale County', 'Meridian']","Meridian, Lauderdale County",Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Category,
-85.833608,154851.97,154851.97,1,33.720723,2026-05-10T09:01:32Z,"Seeking Flatbed Owner Operators - $5k Sign on Bonus!. UACL LOGISTICS SEEKING CLASS A CDL FLATBED OWNER OPS IN SHREVPORT, LA! Now Offering a $5,000 SIGN ON BONUS  FREE TRAILER RENT FOR THE FIRST 6 MONTHS! Company Overview UACL Logistics is a leader in the transportation and logistics industry, dedicated to empowering operators with the tools, resources, and support needed to grow their business. With a strong national network, advanced technology platforms, and comprehensive administrative and o…",Adzuna::API::Response::Job,Class A CDL Owner Operator - 6mo EXP Required - Regional - $5k - $6k per week - UACL Logistics,5725153890,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcyNTE1Mzg5MCIsInMiOiJhR0FlQ0h4TThSR25NYXA1aEtrbTFnIn0.u0Ypt-APCePZe4Yii0us4I8SGLxkYtWSE42ptzDEPsc,https://www.adzuna.com/land/ad/5725153890?se=aGAeCHxM8RGnMap5hKkm1g&utm_medium=api&utm_source=abfa41a4&v=B5F6D45155AD9845716491D3F18006329E3BB221,full_time,UACL Logistics,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Alabama', 'Calhoun County', 'Blue Mountain']","Blue Mountain, Calhoun County",Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Category,
-96.798344,152622.72,152622.72,1,32.786999,2026-05-10T09:01:32Z,"Seeking Flatbed Owner Operators - $5k Sign on Bonus!. UACL LOGISTICS SEEKING CLASS A CDL FLATBED OWNER OPS IN SHREVPORT, LA! Now Offering a $5,000 SIGN ON BONUS  FREE TRAILER RENT FOR THE FIRST 6 MONTHS! Company Overview UACL Logistics is a leader in the transportation and logistics industry, dedicated to empowering operators with the tools, resources, and support needed to grow their business. With a strong national network, advanced technology platforms, and comprehensive administrative and o…",Adzuna::API::Response::Job,Regional Truck Driver Owner Operator - 6mo EXP Required - $5k - $6k per week - UACL Logistics,5725154032,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcyNTE1NDAzMiIsInMiOiJhR0FlQ0h4TThSR25NYXA1aEtrbTFnIn0.NeTjLhv8ZeGus4eRduAqRj2zx8XHePBKtq-zR8EM7Gc,https://www.adzuna.com/land/ad/5725154032?se=aGAeCHxM8RGnMap5hKkm1g&utm_medium=api&utm_source=abfa41a4&v=83C0020420397417AEE16FDA391FDC9FAE8F9354,full_time,UACL Logistics,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Texas', 'Dallas', 'Highland Park']","Highland Park, Dallas",Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Category,
-94.005589,124414.47,124414.47,1,33.430582,2026-05-10T09:01:32Z,"Seeking Flatbed Owner Operators - $5k Sign on Bonus!. UACL LOGISTICS SEEKING CLASS A CDL FLATBED OWNER OPS IN SHREVPORT, LA! Now Offering a $5,000 SIGN ON BONUS  FREE TRAILER RENT FOR THE FIRST 6 MONTHS! Company Overview UACL Logistics is a leader in the transportation and logistics industry, dedicated to empowering operators with the tools, resources, and support needed to grow their business. With a strong national network, advanced technology platforms, and comprehensive administrative and o…",Adzuna::API::Response::Job,CDL-A Owner Operator - 6mo EXP Required - Regional - $5k - $6k per week - UACL Logistics,5725153968,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcyNTE1Mzk2OCIsInMiOiJhR0FlQ0h4TThSR25NYXA1aEtrbTFnIn0.jsD5Df0G6YQzJOuHT_PfZo-7D6P3ZDJzy_I534TKjhs,https://www.adzuna.com/land/ad/5725153968?se=aGAeCHxM8RGnMap5hKkm1g&utm_medium=api&utm_source=abfa41a4&v=FD4AF73BF695C97FF7F9CFE324478AB8BF2B8004,full_time,UACL Logistics,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Arkansas', 'Miller County', 'Texarkana']","Texarkana, Miller County",Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Category,
-107.187711,88600.0,95820.0,0,33.14425,2026-05-10T09:01:32Z,"Hiring Regional CDL-A Drivers! Earn $88,600-$95,820 Annually!. CDL-A Truck Drivers – Home Weekly – Earn $88,600-$95,820 Annually! Pay & Benefits : Average Weekly Pay of $1,700-$1,840 Top Drivers Earning $100,000 Annually! $0.70-$0.73 CPM  $45 per stop; Starting Pay based on Experience Mileage Pay increases every 6 months* Rider & Pet Policies* Driver Referral Program = Unlimited Earning Potential Vacation and Holiday Pay Medical, Dental, Vision, Life Insurance, 401(k) Late-Model Trucks Paid Onl…",Adzuna::API::Response::Job,CDL-A Company Driver - 6mo EXP Required - Regional - Dry Van - $88.6k - $95.82k per year - Hogan Transports,5725154020,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiYUdBZUNIeE04UkduTWFwNWhLa20xZyIsImkiOiI1NzI1MTU0MDIwIn0.l0cmDKIcbCSsExhaslUFMmzYX-ap5OCuAUx1U82uvGE,https://www.adzuna.com/land/ad/5725154020?se=aGAeCHxM8RGnMap5hKkm1g&utm_medium=api&utm_source=abfa41a4&v=870D8787726AD84872750EA431AC3F92D5E4E643,full_time,Hogan Transports,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'New Mexico', 'Sierra County', 'Elephant Butte']","Elephant Butte, Sierra County",Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Category,
-80.144059,40031.79,40031.79,1,35.226281,2026-05-10T09:01:32Z,"Overview: Retail Merchandiser – Multi-Store Resets SFS Inc., a global leader in retail merchandising, marketing services, and store execution for over 59 years, is launching a major nationwide retail reset initiative and is actively hiring experienced Retail Reset & Specialists to support a large-scale retail transformation program. This project involves the merchandising reset of new product department layouts across more than 1,400 retail locations nationwide. These resets include shelf heigh…",Adzuna::API::Response::Job,Retail Merchandiser,5725154003,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiYUdBZUNIeE04UkduTWFwNWhLa20xZyIsImkiOiI1NzI1MTU0MDAzIn0.-QZDbhDWYkdjwRQjiR7je2_f3m7I_cwmPQs-aO8shf0,https://www.adzuna.com/details/5725154003?utm_medium=api&utm_source=abfa41a4,,Spar Group,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'North Carolina', 'Stanly County', 'Norwood']","Norwood, Stanly County",Retail Jobs,retail-jobs,Adzuna::API::Response::Category,
-94.78842,117152.33,117152.33,1,29.30124,2026-05-10T09:01:32Z,"Seeking Class A CDL Van & Flatbed Owner Operators. UACL LOGISTICS SEEKING CLASS A CDL VAN & FLATBED OWNER OPS IN OKC Now Offering $5,000 Sign On Bonus  FREE Trailer Rent for the first 6 Months! Company Overview: UACL Logistics is a leader in the transportation and logistics industry, dedicated to empowering operators with the tools, resources, and support needed to grow their business. With a strong national network, advanced technology platforms, and comprehensive administrative and operations…",Adzuna::API::Response::Job,Regional Truck Driver Owner Operator - 6mo EXP Required - $5k - $6k per week - UACL Logistics,5725153987,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcyNTE1Mzk4NyIsInMiOiJhR0FlQ0h4TThSR25NYXA1aEtrbTFnIn0.b2B-sJvXj36pzZgeSZjAOV-l3XqVFYZIhgHjO11tyIY,https://www.adzuna.com/land/ad/5725153987?se=aGAeCHxM8RGnMap5hKkm1g&utm_medium=api&utm_source=abfa41a4&v=6345037B66C8B5C852E1C7A74AB4BB8E13494096,full_time,UACL Logistics,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Texas', 'Galveston County', 'Island']","Island, Galveston County",Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Category,
-94.78842,140678.81,140678.81,1,29.30124,2026-05-10T09:01:32Z,"Seeking Flatbed Owner Operators - $5k Sign on Bonus!. UACL LOGISTICS SEEKING CLASS A CDL FLATBED OWNER OPS IN SHREVPORT, LA! Now Offering a $5,000 SIGN ON BONUS  FREE TRAILER RENT FOR THE FIRST 6 MONTHS! Company Overview UACL Logistics is a leader in the transportation and logistics industry, dedicated to empowering operators with the tools, resources, and support needed to grow their business. With a strong national network, advanced technology platforms, and comprehensive administrative and o…",Adzuna::API::Response::Job,Class A CDL Owner Operator - 6mo EXP Required - Regional - $5k - $6k per week - UACL Logistics,5725153976,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcyNTE1Mzk3NiIsInMiOiJhR0FlQ0h4TThSR25NYXA1aEtrbTFnIn0.LD4RC3hJc64QSqy2bFrrtcccG-i56s4S0L0xUvyn3xY,https://www.adzuna.com/land/ad/5725153976?se=aGAeCHxM8RGnMap5hKkm1g&utm_medium=api&utm_source=abfa41a4&v=B299119ACED7F70C97B5F43CB144436B68B51F52,full_time,UACL Logistics,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Texas', 'Galveston County', 'Island']","Island, Galveston County",Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Category,
-101.958491,88600.0,95820.0,0,32.734949,2026-05-10T09:01:32Z,"Hiring Regional CDL-A Drivers! Earn $88,600-$95,820 Annually!. CDL-A Truck Drivers – Home Weekly – Earn $88,600-$95,820 Annually! Pay & Benefits : Average Weekly Pay of $1,700-$1,840 Top Drivers Earning $100,000 Annually! $0.70-$0.73 CPM  $45 per stop; Starting Pay based on Experience Mileage Pay increases every 6 months* Rider & Pet Policies* Driver Referral Program = Unlimited Earning Potential Vacation and Holiday Pay Medical, Dental, Vision, Life Insurance, 401(k) Late-Model Trucks Paid Onl…",Adzuna::API::Response::Job,CDL-A Company Driver - 6mo EXP Required - Regional - Dry Van - $88.6k - $95.82k per year - Hogan Transports,5725154036,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiYUdBZUNIeE04UkduTWFwNWhLa20xZyIsImkiOiI1NzI1MTU0MDM2In0.TG1GP_d6KoJMKMFJE8PDQejuwfYvq9WKlo6QtMdDNI4,https://www.adzuna.com/land/ad/5725154036?se=aGAeCHxM8RGnMap5hKkm1g&utm_medium=api&utm_source=abfa41a4&v=E2DD30D458D38B2E62A933E24751294857F54A4A,full_time,Hogan Transports,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Texas', 'Dawson County', 'Lamesa']","Lamesa, Dawson County",Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Category,
-96.798344,152997.97,152997.97,1,32.786999,2026-05-10T09:01:32Z,"Seeking Flatbed Owner Operators - $5k Sign on Bonus!. UACL LOGISTICS SEEKING CLASS A CDL FLATBED OWNER OPS IN SHREVPORT, LA! Now Offering a $5,000 SIGN ON BONUS  FREE TRAILER RENT FOR THE FIRST 6 MONTHS! Company Overview UACL Logistics is a leader in the transportation and logistics industry, dedicated to empowering operators with the tools, resources, and support needed to grow their business. With a strong national network, advanced technology platforms, and comprehensive administrative and o…",Adzuna::API::Response::Job,Class A CDL Owner Operator - 6mo EXP Required - Regional - $5k - $6k per week - UACL Logistics,5725153957,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiYUdBZUNIeE04UkduTWFwNWhLa20xZyIsImkiOiI1NzI1MTUzOTU3In0.d_u-C2-TRiZLzalW_is3zAtXq5t1UG8VRfDx28ec1Zw,https://www.adzuna.com/land/ad/5725153957?se=aGAeCHxM8RGnMap5hKkm1g&utm_medium=api&utm_source=abfa41a4&v=1F7E2B31398B491CACEA05BBC247B0F9AEC06AF2,full_time,UACL Logistics,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Texas', 'Dallas', 'Highland Park']","Highland Park, Dallas",Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Category,
-102.010941,88600.0,95820.0,0,33.492917,2026-05-10T09:01:32Z,"Hiring Regional CDL-A Drivers! Earn $88,600-$95,820 Annually!. CDL-A Truck Drivers – Home Weekly – Earn $88,600-$95,820 Annually! Pay & Benefits : Average Weekly Pay of $1,700-$1,840 Top Drivers Earning $100,000 Annually! $0.70-$0.73 CPM  $45 per stop; Starting Pay based on Experience Mileage Pay increases every 6 months* Rider & Pet Policies* Driver Referral Program = Unlimited Earning Potential Vacation and Holiday Pay Medical, Dental, Vision, Life Insurance, 401(k) Late-Model Trucks Paid Onl…",Adzuna::API::Response::Job,Class A CDL Company Driver - 6mo EXP Required - Regional - Dry Van - $88.6k - $95.82k per year - Hogan Transports,5725154016,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiYUdBZUNIeE04UkduTWFwNWhLa20xZyIsImkiOiI1NzI1MTU0MDE2In0.P3ca8z0eiivtMXwVwaPYV7epcm9uPP5mfCgKRmszSeI,https://www.adzuna.com/land/ad/5725154016?se=aGAeCHxM8RGnMap5hKkm1g&utm_medium=api&utm_source=abfa41a4&v=1DE512A10C4238B940D041D1FD7228FD860474C3,full_time,Hogan Transports,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Texas', 'Lubbock County', 'Wolfforth']","Wolfforth, Lubbock County",Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Category,
-85.398214,197795.36,197795.36,1,31.183827,2026-05-10T09:01:32Z,"Seeking Flatbed Owner Operators - $5k Sign on Bonus!. UACL LOGISTICS SEEKING CLASS A CDL FLATBED OWNER OPS IN SHREVPORT, LA! Now Offering a $5,000 SIGN ON BONUS  FREE TRAILER RENT FOR THE FIRST 6 MONTHS! Company Overview UACL Logistics is a leader in the transportation and logistics industry, dedicated to empowering operators with the tools, resources, and support needed to grow their business. With a strong national network, advanced technology platforms, and comprehensive administrative and o…",Adzuna::API::Response::Job,Class A CDL Owner Operator - 6mo EXP Required - Regional - $5k - $6k per week - UACL Logistics,5725153906,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcyNTE1MzkwNiIsInMiOiJhR0FlQ0h4TThSR25NYXA1aEtrbTFnIn0.rK9Z3wHvPCaGiKBKZwUPAdZ1XagP8FJkwsXHQD6Wvow,https://www.adzuna.com/land/ad/5725153906?se=aGAeCHxM8RGnMap5hKkm1g&utm_medium=api&utm_source=abfa41a4&v=671D2D85BED915F5C94C26940D0044D0BA4D3FE2,full_time,UACL Logistics,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Alabama', 'Houston County', 'Dothan']","Dothan, Houston County",Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Category,
-94.389201,121356.6,121356.6,1,35.405173,2026-05-10T09:01:32Z,"Seeking Flatbed Owner Operators - $5k Sign on Bonus!. UACL LOGISTICS SEEKING CLASS A CDL FLATBED OWNER OPS IN SHREVPORT, LA! Now Offering a $5,000 SIGN ON BONUS  FREE TRAILER RENT FOR THE FIRST 6 MONTHS! Company Overview UACL Logistics is a leader in the transportation and logistics industry, dedicated to empowering operators with the tools, resources, and support needed to grow their business. With a strong national network, advanced technology platforms, and comprehensive administrative and o…",Adzuna::API::Response::Job,Regional Truck Driver Owner Operator - 6mo EXP Required - $5k - $6k per week - UACL Logistics,5725153949,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiYUdBZUNIeE04UkduTWFwNWhLa20xZyIsImkiOiI1NzI1MTUzOTQ5In0.0f4X4OnHak71VI2cgm5NXZNms-6PTxCEaF6CozJ2NsY,https://www.adzuna.com/land/ad/5725153949?se=aGAeCHxM8RGnMap5hKkm1g&utm_medium=api&utm_source=abfa41a4&v=BBB5956F715D80E187C51C240C0AFE1487AA2190,full_time,UACL Logistics,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Arkansas', 'Sebastian County', 'Fort Smith']","Fort Smith, Sebastian County",Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Category,
-103.137977,88600.0,95820.0,0,32.71604,2026-05-10T09:01:32Z,"Hiring Regional CDL-A Drivers! Earn $88,600-$95,820 Annually!. CDL-A Truck Drivers – Home Weekly – Earn $88,600-$95,820 Annually! Pay & Benefits : Average Weekly Pay of $1,700-$1,840 Top Drivers Earning $100,000 Annually! $0.70-$0.73 CPM  $45 per stop; Starting Pay based on Experience Mileage Pay increases every 6 months* Rider & Pet Policies* Driver Referral Program = Unlimited Earning Potential Vacation and Holiday Pay Medical, Dental, Vision, Life Insurance, 401(k) Late-Model Trucks Paid Onl…",Adzuna::API::Response::Job,Class A CDL Company Driver - 6mo EXP Required - Regional - Dry Van - $88.6k - $95.82k per year - Hogan Transports,5725154037,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiYUdBZUNIeE04UkduTWFwNWhLa20xZyIsImkiOiI1NzI1MTU0MDM3In0.F-erehaYJFm2oYAg24tLxxK5JuYOCokA4uS_keOnQps,https://www.adzuna.com/land/ad/5725154037?se=aGAeCHxM8RGnMap5hKkm1g&utm_medium=api&utm_source=abfa41a4&v=CC6A664049ADA1FD854BF0475A5FE8C1B528BE4E,full_time,Hogan Transports,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'New Mexico', 'Lea County', 'Oil']","Oil, Lea County",Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Category,
-100.611737,134666.47,134666.47,1,28.937931,2026-05-10T09:01:32Z,"Seeking Flatbed Owner Operators - $5k Sign on Bonus!. UACL LOGISTICS SEEKING CLASS A CDL FLATBED OWNER OPS IN SHREVPORT, LA! Now Offering a $5,000 SIGN ON BONUS  FREE TRAILER RENT FOR THE FIRST 6 MONTHS! Company Overview UACL Logistics is a leader in the transportation and logistics industry, dedicated to empowering operators with the tools, resources, and support needed to grow their business. With a strong national network, advanced technology platforms, and comprehensive administrative and o…",Adzuna::API::Response::Job,Class A CDL Owner Operator - 6mo EXP Required - Regional - $5k - $6k per week - UACL Logistics,5725153945,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiYUdBZUNIeE04UkduTWFwNWhLa20xZyIsImkiOiI1NzI1MTUzOTQ1In0.GxHF8YI2nO9F3GS1N0AbEBcuuN6O0MUbvl1TShtjUpA,https://www.adzuna.com/land/ad/5725153945?se=aGAeCHxM8RGnMap5hKkm1g&utm_medium=api&utm_source=abfa41a4&v=8DF59A3531479B5EC6FC130D65DBC7530E2901F5,full_time,UACL Logistics,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Texas', 'Maverick County', 'Quemado']","Quemado, Maverick County",Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Category,
-97.518037,123712.51,123712.51,1,35.471783,2026-05-10T09:01:32Z,"Seeking Class A CDL Van & Flatbed Owner Operators. UACL LOGISTICS SEEKING CLASS A CDL VAN & FLATBED OWNER OPS IN OKC Now Offering $5,000 Sign On Bonus  FREE Trailer Rent for the first 6 Months! Company Overview: UACL Logistics is a leader in the transportation and logistics industry, dedicated to empowering operators with the tools, resources, and support needed to grow their business. With a strong national network, advanced technology platforms, and comprehensive administrative and operations…",Adzuna::API::Response::Job,CDL-A Owner Operator - 6mo EXP Required - Regional - $5k - $6k per week - UACL Logistics,5725154031,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcyNTE1NDAzMSIsInMiOiJhR0FlQ0h4TThSR25NYXA1aEtrbTFnIn0.BrU4gm0QHWVVpEwzkY-xIgf9OgsNtcRhX4GYNACEZw4,https://www.adzuna.com/land/ad/5725154031?se=aGAeCHxM8RGnMap5hKkm1g&utm_medium=api&utm_source=abfa41a4&v=91BE63473BCA105297DDF1510B106F3A3C0FD857,full_time,UACL Logistics,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Oklahoma', 'Oklahoma County', 'Oklahoma City']","Oklahoma City, Oklahoma County",Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Category,
