salary_min,title,salary_max,adref,id,created,longitude,description,latitude,salary_is_predicted,__CLASS__,redirect_url,company.__CLASS__,company.display_name,location.__CLASS__,location.area,location.display_name,category.__CLASS__,category.tag,category.label,contract_time,contract_type
71260.81,CDL A Delivery Truck Driver,71260.81,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWGplM1RSSTQ4UkdZMU9UOFFZVmFKUSIsImkiOiI1Njk5MDY3NjE2In0.yrL8QSIo3Yv9p9RGyHeCWHgqTg8X2Z6AiW80kyWJzyc,5699067616,2026-04-14T10:27:24Z,-83.568999,"Take your CDL-A career further! Our drivers work hard to move, supply, and provide for America's favorite brands. Being reliable and dedicated to safety has defined our success as an industry leader for 130 years. Join McLane and discover the driving difference-we provide you with industry-leading pay, strong and secure client relationships, and get you home safely and more often. That's why our drivers build long-lasting careers with us. Benefits you can count on: Pay Rate: Drivers $95,000 to …",40.215951,1,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5699067616?se=Xje3TRI48RGY1OT8QYVaJQ&utm_medium=api&utm_source=abfa41a4&v=5F3DCDF6A745856122A3B536063DA2613414B5C1,Adzuna::API::Response::Company,"Mclane Company, Inc.",Adzuna::API::Response::Location,"['US', 'Ohio', 'Champaign County', 'North Lewisburg']","North Lewisburg, Champaign County",Adzuna::API::Response::Category,logistics-warehouse-jobs,Logistics & Warehouse Jobs,,
85139.15,CDL A Delivery Truck Driver,85139.15,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5OTA2NzY3MyIsInMiOiJYamUzVFJJNDhSR1kxT1Q4UVlWYUpRIn0.P8BkEXWvSsykXHotfv0Jxy_SDAsoLZHsP1PFvdfXC1A,5699067673,2026-04-14T10:27:24Z,-84.223797,"Take your CDL-A career further! Our drivers work hard to move, supply, and provide for America's favorite brands. Being reliable and dedicated to safety has defined our success as an industry leader for 130 years. Join McLane and discover the driving difference-we provide you with industry-leading pay, strong and secure client relationships, and get you home safely and more often. That's why our drivers build long-lasting careers with us. Benefits you can count on: Pay Rate: Drivers $95,000 to …",39.559292,1,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5699067673?se=Xje3TRI48RGY1OT8QYVaJQ&utm_medium=api&utm_source=abfa41a4&v=D9F10FF9F2EAF2A7C81EC5FE0473A629B93A6425,Adzuna::API::Response::Company,"Mclane Company, Inc.",Adzuna::API::Response::Location,"['US', 'Ohio', 'Warren County', 'Springboro']","Springboro, Warren County",Adzuna::API::Response::Category,logistics-warehouse-jobs,Logistics & Warehouse Jobs,,
69417.54,CDL A Delivery Truck Driver,69417.54,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5OTA2NzY2MSIsInMiOiJYamUzVFJJNDhSR1kxT1Q4UVlWYUpRIn0.4NvZsRN2csB7ziJda5F683QNG4pAJOpxOecyCrMIMK4,5699067661,2026-04-14T10:27:24Z,-84.662937,"Take your CDL-A career further! Our drivers work hard to move, supply, and provide for America's favorite brands. Being reliable and dedicated to safety has defined our success as an industry leader for 130 years. Join McLane and discover the driving difference-we provide you with industry-leading pay, strong and secure client relationships, and get you home safely and more often. That's why our drivers build long-lasting careers with us. Benefits you can count on: Pay Rate: Drivers $95,000 to …",40.681798,1,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5699067661?se=Xje3TRI48RGY1OT8QYVaJQ&utm_medium=api&utm_source=abfa41a4&v=C5085EDF2EEE0F31463144BC6632F297B3A4455C,Adzuna::API::Response::Company,"Mclane Company, Inc.",Adzuna::API::Response::Location,"['US', 'Ohio', 'Mercer County', 'Rockford']","Rockford, Mercer County",Adzuna::API::Response::Category,logistics-warehouse-jobs,Logistics & Warehouse Jobs,,
70850.91,CDL A Delivery Truck Driver,70850.91,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5OTA2NzYzMSIsInMiOiJYamUzVFJJNDhSR1kxT1Q4UVlWYUpRIn0.eB0t2V09xaiJZ983xwL9OcBXbbXX9qg9eakp-rM2f7U,5699067631,2026-04-14T10:27:24Z,-84.26502,"Take your CDL-A career further! Our drivers work hard to move, supply, and provide for America's favorite brands. Being reliable and dedicated to safety has defined our success as an industry leader for 130 years. Join McLane and discover the driving difference-we provide you with industry-leading pay, strong and secure client relationships, and get you home safely and more often. That's why our drivers build long-lasting careers with us. Benefits you can count on: Pay Rate: Drivers $95,000 to …",39.63702,1,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5699067631?se=Xje3TRI48RGY1OT8QYVaJQ&utm_medium=api&utm_source=abfa41a4&v=A214E07CA0349F01AD32BC93420FFE2DFB5EDF26,Adzuna::API::Response::Company,"Mclane Company, Inc.",Adzuna::API::Response::Location,"['US', 'Ohio', 'Montgomery County', 'Miamisburg']","Miamisburg, Montgomery County",Adzuna::API::Response::Category,logistics-warehouse-jobs,Logistics & Warehouse Jobs,,
75458.53,CDL A Delivery Truck Driver,75458.53,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWGplM1RSSTQ4UkdZMU9UOFFZVmFKUSIsImkiOiI1Njk5MDY3NjQ2In0.bdcYpkwchss90ssKilIGqMAPVEILKtuWuYx6D2AlGP0,5699067646,2026-04-14T10:27:24Z,-84.655364,"Take your CDL-A career further! Our drivers work hard to move, supply, and provide for America's favorite brands. Being reliable and dedicated to safety has defined our success as an industry leader for 130 years. Join McLane and discover the driving difference-we provide you with industry-leading pay, strong and secure client relationships, and get you home safely and more often. That's why our drivers build long-lasting careers with us. Benefits you can count on: Pay Rate: Drivers $95,000 to …",39.7391,1,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5699067646?se=Xje3TRI48RGY1OT8QYVaJQ&utm_medium=api&utm_source=abfa41a4&v=ACE71CE6B7FB986FB15B9DCE76721BDEBC5105F1,Adzuna::API::Response::Company,"Mclane Company, Inc.",Adzuna::API::Response::Location,"['US', 'Ohio', 'Preble County', 'Eaton']","Eaton, Preble County",Adzuna::API::Response::Category,logistics-warehouse-jobs,Logistics & Warehouse Jobs,,
73529.81,CDL A Delivery Truck Driver,73529.81,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5OTA2NzY1NSIsInMiOiJYamUzVFJJNDhSR1kxT1Q4UVlWYUpRIn0.eRPUfDm8X6E2Ztjnxif07aJwGUW56MzGifjvIcB1g9U,5699067655,2026-04-14T10:27:24Z,-84.1872,"Take your CDL-A career further! Our drivers work hard to move, supply, and provide for America's favorite brands. Being reliable and dedicated to safety has defined our success as an industry leader for 130 years. Join McLane and discover the driving difference-we provide you with industry-leading pay, strong and secure client relationships, and get you home safely and more often. That's why our drivers build long-lasting careers with us. Benefits you can count on: Pay Rate: Drivers $95,000 to …",40.845,1,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5699067655?se=Xje3TRI48RGY1OT8QYVaJQ&utm_medium=api&utm_source=abfa41a4&v=D3E77BFA0493F2AE93BDF3E3F3ADD72D723522E0,Adzuna::API::Response::Company,"Mclane Company, Inc.",Adzuna::API::Response::Location,"['US', 'Ohio', 'Allen County', 'Gomer']","Gomer, Allen County",Adzuna::API::Response::Category,logistics-warehouse-jobs,Logistics & Warehouse Jobs,,
79653.74,CDL A Delivery Truck Driver,79653.74,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWGplM1RSSTQ4UkdZMU9UOFFZVmFKUSIsImkiOiI1Njk5MDY3NjI1In0.d7ww8praUDz9atcub-DjzOMoDwKWJ9kDo1fJcsyv_hc,5699067625,2026-04-14T10:27:24Z,-84.176724,"Take your CDL-A career further! Our drivers work hard to move, supply, and provide for America's favorite brands. Being reliable and dedicated to safety has defined our success as an industry leader for 130 years. Join McLane and discover the driving difference-we provide you with industry-leading pay, strong and secure client relationships, and get you home safely and more often. That's why our drivers build long-lasting careers with us. Benefits you can count on: Pay Rate: Drivers $95,000 to …",40.578003,1,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5699067625?se=Xje3TRI48RGY1OT8QYVaJQ&utm_medium=api&utm_source=abfa41a4&v=0745104D2DE812106000074377F05EE1E8A6C779,Adzuna::API::Response::Company,"Mclane Company, Inc.",Adzuna::API::Response::Location,"['US', 'Ohio', 'Auglaize County', 'Wapakoneta']","Wapakoneta, Auglaize County",Adzuna::API::Response::Category,logistics-warehouse-jobs,Logistics & Warehouse Jobs,,
93160.54,CDL A Delivery Truck Driver,93160.54,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5OTA2NzY2OSIsInMiOiJYamUzVFJJNDhSR1kxT1Q4UVlWYUpRIn0.L1K2E08PJ_Qr49Tnwo84uJ5UMezwpW_0alkYx1JDzeA,5699067669,2026-04-14T10:27:24Z,-84.496368,"Take your CDL-A career further! Our drivers work hard to move, supply, and provide for America's favorite brands. Being reliable and dedicated to safety has defined our success as an industry leader for 130 years. Join McLane and discover the driving difference-we provide you with industry-leading pay, strong and secure client relationships, and get you home safely and more often. That's why our drivers build long-lasting careers with us. Benefits you can count on: Pay Rate: Drivers $95,000 to …",40.22891,1,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5699067669?se=Xje3TRI48RGY1OT8QYVaJQ&utm_medium=api&utm_source=abfa41a4&v=01F6BE6C35C7CB7462DDD626FEC64BC9E995407D,Adzuna::API::Response::Company,"Mclane Company, Inc.",Adzuna::API::Response::Location,"['US', 'Ohio', 'Darke County', 'Versailles']","Versailles, Darke County",Adzuna::API::Response::Category,logistics-warehouse-jobs,Logistics & Warehouse Jobs,,
105669.38,CDL A Delivery Truck Driver,105669.38,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWGplM1RSSTQ4UkdZMU9UOFFZVmFKUSIsImkiOiI1Njk5MDY3NjQyIn0.asrOu6s3hBDjrPUUOxsp3SeG4dcKi0TmJPcASxlJ6Zk,5699067642,2026-04-14T10:27:24Z,-84.29742,"Take your CDL-A career further! Our drivers work hard to move, supply, and provide for America's favorite brands. Being reliable and dedicated to safety has defined our success as an industry leader for 130 years. Join McLane and discover the driving difference-we provide you with industry-leading pay, strong and secure client relationships, and get you home safely and more often. That's why our drivers build long-lasting careers with us. Benefits you can count on: Pay Rate: Drivers $95,000 to …",39.52896,1,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5699067642?se=Xje3TRI48RGY1OT8QYVaJQ&utm_medium=api&utm_source=abfa41a4&v=AC9D3480E2E65244EBE54063DB730DC7CEC4C23D,Adzuna::API::Response::Company,"Mclane Company, Inc.",Adzuna::API::Response::Location,"['US', 'Ohio', 'Warren County', 'Franklin']","Franklin, Warren County",Adzuna::API::Response::Category,logistics-warehouse-jobs,Logistics & Warehouse Jobs,,
71642.34,CDL A Delivery Truck Driver,71642.34,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWGplM1RSSTQ4UkdZMU9UOFFZVmFKUSIsImkiOiI1Njk5MDY3NjI0In0.FMArKwtNWO_7-EBbZEg_6aQp_Tq7G7UlvyhkMLcxTbU,5699067624,2026-04-14T10:27:24Z,-83.731354,"Take your CDL-A career further! Our drivers work hard to move, supply, and provide for America's favorite brands. Being reliable and dedicated to safety has defined our success as an industry leader for 130 years. Join McLane and discover the driving difference-we provide you with industry-leading pay, strong and secure client relationships, and get you home safely and more often. That's why our drivers build long-lasting careers with us. Benefits you can count on: Pay Rate: Drivers $95,000 to …",40.88352,1,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5699067624?se=Xje3TRI48RGY1OT8QYVaJQ&utm_medium=api&utm_source=abfa41a4&v=DDAEC1407C9D07B1FB08F4385B1D1A05E83CEB01,Adzuna::API::Response::Company,"Mclane Company, Inc.",Adzuna::API::Response::Location,"['US', 'Ohio', 'Hancock County', 'Jenera']","Jenera, Hancock County",Adzuna::API::Response::Category,logistics-warehouse-jobs,Logistics & Warehouse Jobs,,
70016.12,CDL A Delivery Truck Driver,70016.12,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWGplM1RSSTQ4UkdZMU9UOFFZVmFKUSIsImkiOiI1Njk5MDY3NjY1In0.KV1qOGA8G9l6jNMxK8DG0UHpEOSn3E46IwT8s0fzkUM,5699067665,2026-04-14T10:27:24Z,-83.826584,"Take your CDL-A career further! Our drivers work hard to move, supply, and provide for America's favorite brands. Being reliable and dedicated to safety has defined our success as an industry leader for 130 years. Join McLane and discover the driving difference-we provide you with industry-leading pay, strong and secure client relationships, and get you home safely and more often. That's why our drivers build long-lasting careers with us. Benefits you can count on: Pay Rate: Drivers $95,000 to …",39.798952,1,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5699067665?se=Xje3TRI48RGY1OT8QYVaJQ&utm_medium=api&utm_source=abfa41a4&v=49A91978561E444B92865B2971B2E0120B3C5B32,Adzuna::API::Response::Company,"Mclane Company, Inc.",Adzuna::API::Response::Location,"['US', 'Ohio', 'Greene County', 'Clifton']","Clifton, Greene County",Adzuna::API::Response::Category,logistics-warehouse-jobs,Logistics & Warehouse Jobs,,
68342.04,CDL A Delivery Truck Driver,68342.04,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5OTA2NzY1MiIsInMiOiJYamUzVFJJNDhSR1kxT1Q4UVlWYUpRIn0.XRvoio8t9kF1PRnRkJT2IRn36J2h1v3p_W985imHd1s,5699067652,2026-04-14T10:27:24Z,-83.947571,"Take your CDL-A career further! Our drivers work hard to move, supply, and provide for America's favorite brands. Being reliable and dedicated to safety has defined our success as an industry leader for 130 years. Join McLane and discover the driving difference-we provide you with industry-leading pay, strong and secure client relationships, and get you home safely and more often. That's why our drivers build long-lasting careers with us. Benefits you can count on: Pay Rate: Drivers $95,000 to …",39.918701,1,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5699067652?se=Xje3TRI48RGY1OT8QYVaJQ&utm_medium=api&utm_source=abfa41a4&v=9A75F4799BCCE44535FA38DBC6899372A49F33EA,Adzuna::API::Response::Company,"Mclane Company, Inc.",Adzuna::API::Response::Location,"['US', 'Ohio', 'Clark County', 'Donnelsville']","Donnelsville, Clark County",Adzuna::API::Response::Category,logistics-warehouse-jobs,Logistics & Warehouse Jobs,,
63563.91,CDL A Delivery Truck Driver,63563.91,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5OTA2NzYzNSIsInMiOiJYamUzVFJJNDhSR1kxT1Q4UVlWYUpRIn0.MyUe-opwARH6fpK-HmQU-IIAM_9jUiXui9XCS8DYpKg,5699067635,2026-04-14T10:27:24Z,-84.643521,"Take your CDL-A career further! Our drivers work hard to move, supply, and provide for America's favorite brands. Being reliable and dedicated to safety has defined our success as an industry leader for 130 years. Join McLane and discover the driving difference-we provide you with industry-leading pay, strong and secure client relationships, and get you home safely and more often. That's why our drivers build long-lasting careers with us. Benefits you can count on: Pay Rate: Drivers $95,000 to …",40.351435,1,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5699067635?se=Xje3TRI48RGY1OT8QYVaJQ&utm_medium=api&utm_source=abfa41a4&v=26512C6CAA38CC5EBE253D40BDB1BAA6890A3D4C,Adzuna::API::Response::Company,"Mclane Company, Inc.",Adzuna::API::Response::Location,"['US', 'Ohio', 'Darke County', 'New Weston']","New Weston, Darke County",Adzuna::API::Response::Category,logistics-warehouse-jobs,Logistics & Warehouse Jobs,,
69169.13,CDL A Delivery Truck Driver,69169.13,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5OTA2NzYxOCIsInMiOiJYamUzVFJJNDhSR1kxT1Q4UVlWYUpRIn0.BVil8Pk0tyOQbcBhftVwepRNSsAMadi-30eO0kT8ZLY,5699067618,2026-04-14T10:27:24Z,-84.523804,"Take your CDL-A career further! Our drivers work hard to move, supply, and provide for America's favorite brands. Being reliable and dedicated to safety has defined our success as an industry leader for 130 years. Join McLane and discover the driving difference-we provide you with industry-leading pay, strong and secure client relationships, and get you home safely and more often. That's why our drivers build long-lasting careers with us. Benefits you can count on: Pay Rate: Drivers $95,000 to …",40.673619,1,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5699067618?se=Xje3TRI48RGY1OT8QYVaJQ&utm_medium=api&utm_source=abfa41a4&v=42CCFDBED651CEB50AD2FE16C36DF3B0AA69C133,Adzuna::API::Response::Company,"Mclane Company, Inc.",Adzuna::API::Response::Location,"['US', 'Ohio', 'Mercer County', 'Mendon']","Mendon, Mercer County",Adzuna::API::Response::Category,logistics-warehouse-jobs,Logistics & Warehouse Jobs,,
70869.09,CDL A Delivery Truck Driver,70869.09,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5OTA2NzY3NyIsInMiOiJYamUzVFJJNDhSR1kxT1Q4UVlWYUpRIn0.w6hp2-vhGzodoDge00a_aAjurWzNCUcFQdwLl7cKFco,5699067677,2026-04-14T10:27:24Z,-84.091933,"Take your CDL-A career further! Our drivers work hard to move, supply, and provide for America's favorite brands. Being reliable and dedicated to safety has defined our success as an industry leader for 130 years. Join McLane and discover the driving difference-we provide you with industry-leading pay, strong and secure client relationships, and get you home safely and more often. That's why our drivers build long-lasting careers with us. Benefits you can count on: Pay Rate: Drivers $95,000 to …",40.330502,1,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5699067677?se=Xje3TRI48RGY1OT8QYVaJQ&utm_medium=api&utm_source=abfa41a4&v=63D9EE9E14735A3389127180EE35FCDE578B6C06,Adzuna::API::Response::Company,"Mclane Company, Inc.",Adzuna::API::Response::Location,"['US', 'Ohio', 'Shelby County', 'Sidney']","Sidney, Shelby County",Adzuna::API::Response::Category,logistics-warehouse-jobs,Logistics & Warehouse Jobs,,
64210.22,CDL A Delivery Truck Driver,64210.22,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWGplM1RSSTQ4UkdZMU9UOFFZVmFKUSIsImkiOiI1Njk5MDY3NjQ5In0.Y8Q8nfku9fthFGlgBZ5tpOMFkT4rgIW1phddyz4dB0A,5699067649,2026-04-14T10:27:24Z,-84.495002,"Take your CDL-A career further! Our drivers work hard to move, supply, and provide for America's favorite brands. Being reliable and dedicated to safety has defined our success as an industry leader for 130 years. Join McLane and discover the driving difference-we provide you with industry-leading pay, strong and secure client relationships, and get you home safely and more often. That's why our drivers build long-lasting careers with us. Benefits you can count on: Pay Rate: Drivers $95,000 to …",40.113233,1,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5699067649?se=Xje3TRI48RGY1OT8QYVaJQ&utm_medium=api&utm_source=abfa41a4&v=34A693A1ADB155911944FBAB14D9D692F428058F,Adzuna::API::Response::Company,"Mclane Company, Inc.",Adzuna::API::Response::Location,"['US', 'Ohio', 'Miami County', 'Bradford']","Bradford, Miami County",Adzuna::API::Response::Category,logistics-warehouse-jobs,Logistics & Warehouse Jobs,,
72871.73,CDL A Delivery Truck Driver,72871.73,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWGplM1RSSTQ4UkdZMU9UOFFZVmFKUSIsImkiOiI1Njk5MDY3NjYzIn0.CsJfqZrU8l9utXrWu60em9-F_MtuzK4vsW-vTWQ-JL4,5699067663,2026-04-14T10:27:24Z,-83.748761,"Take your CDL-A career further! Our drivers work hard to move, supply, and provide for America's favorite brands. Being reliable and dedicated to safety has defined our success as an industry leader for 130 years. Join McLane and discover the driving difference-we provide you with industry-leading pay, strong and secure client relationships, and get you home safely and more often. That's why our drivers build long-lasting careers with us. Benefits you can count on: Pay Rate: Drivers $95,000 to …",40.25868,1,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5699067663?se=Xje3TRI48RGY1OT8QYVaJQ&utm_medium=api&utm_source=abfa41a4&v=61BE160E4F64ED22FBA07944B9FD535FD8CC1B81,Adzuna::API::Response::Company,"Mclane Company, Inc.",Adzuna::API::Response::Location,"['US', 'Ohio', 'Logan County', 'West Liberty']","West Liberty, Logan County",Adzuna::API::Response::Category,logistics-warehouse-jobs,Logistics & Warehouse Jobs,,
74215.36,CDL A Delivery Truck Driver,74215.36,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5OTA2NzYzMyIsInMiOiJYamUzVFJJNDhSR1kxT1Q4UVlWYUpRIn0.MclrEqL_jqEZY7ZjDdNEIgR0qZjp0ZwcbZkkTrIetxg,5699067633,2026-04-14T10:27:24Z,-83.958003,"Take your CDL-A career further! Our drivers work hard to move, supply, and provide for America's favorite brands. Being reliable and dedicated to safety has defined our success as an industry leader for 130 years. Join McLane and discover the driving difference-we provide you with industry-leading pay, strong and secure client relationships, and get you home safely and more often. That's why our drivers build long-lasting careers with us. Benefits you can count on: Pay Rate: Drivers $95,000 to …",40.217696,1,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5699067633?se=Xje3TRI48RGY1OT8QYVaJQ&utm_medium=api&utm_source=abfa41a4&v=B3516C4230ABD9110A9133D7BF4B60B1CEC3A41E,Adzuna::API::Response::Company,"Mclane Company, Inc.",Adzuna::API::Response::Location,"['US', 'Ohio', 'Champaign County', 'Saint Paris']","Saint Paris, Champaign County",Adzuna::API::Response::Category,logistics-warehouse-jobs,Logistics & Warehouse Jobs,,
66850.64,CDL A Delivery Truck Driver,66850.64,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWGplM1RSSTQ4UkdZMU9UOFFZVmFKUSIsImkiOiI1Njk5MDY3NjMwIn0.LePIdRuc_reBV-ws7oIkx2Ms7kOUtxXMV1NczdOjh28,5699067630,2026-04-14T10:27:24Z,-84.392494,"Take your CDL-A career further! Our drivers work hard to move, supply, and provide for America's favorite brands. Being reliable and dedicated to safety has defined our success as an industry leader for 130 years. Join McLane and discover the driving difference-we provide you with industry-leading pay, strong and secure client relationships, and get you home safely and more often. That's why our drivers build long-lasting careers with us. Benefits you can count on: Pay Rate: Drivers $95,000 to …",39.737824,1,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5699067630?se=Xje3TRI48RGY1OT8QYVaJQ&utm_medium=api&utm_source=abfa41a4&v=399AE79F6C28273590D8C0B60CB9C060B5BE8F90,Adzuna::API::Response::Company,"Mclane Company, Inc.",Adzuna::API::Response::Location,"['US', 'Ohio', 'Montgomery County', 'New Lebanon']","New Lebanon, Montgomery County",Adzuna::API::Response::Category,logistics-warehouse-jobs,Logistics & Warehouse Jobs,,
69879.77,CDL A Delivery Truck Driver,69879.77,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5OTA2NzY2MCIsInMiOiJYamUzVFJJNDhSR1kxT1Q4UVlWYUpRIn0.JdR2F89mEXmwS99iLb3FTefPK_yxvURtrHsSGhTFMw4,5699067660,2026-04-14T10:27:24Z,-84.621315,"Take your CDL-A career further! Our drivers work hard to move, supply, and provide for America's favorite brands. Being reliable and dedicated to safety has defined our success as an industry leader for 130 years. Join McLane and discover the driving difference-we provide you with industry-leading pay, strong and secure client relationships, and get you home safely and more often. That's why our drivers build long-lasting careers with us. Benefits you can count on: Pay Rate: Drivers $95,000 to …",39.895611,1,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5699067660?se=Xje3TRI48RGY1OT8QYVaJQ&utm_medium=api&utm_source=abfa41a4&v=1F2DB2740C2E31450A75DA7D89B801E4FC040BFD,Adzuna::API::Response::Company,"Mclane Company, Inc.",Adzuna::API::Response::Location,"['US', 'Ohio', 'Preble County', 'West Manchester']","West Manchester, Preble County",Adzuna::API::Response::Category,logistics-warehouse-jobs,Logistics & Warehouse Jobs,,
69624.06,CDL A Delivery Truck Driver,69624.06,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWGplM1RSSTQ4UkdZMU9UOFFZVmFKUSIsImkiOiI1Njk5MDY3Njc0In0.PxcCCAR7BRdWmneC-B8U9NHAy00mn24LQk5X6SlPPz4,5699067674,2026-04-14T10:27:24Z,-84.183099,"Take your CDL-A career further! Our drivers work hard to move, supply, and provide for America's favorite brands. Being reliable and dedicated to safety has defined our success as an industry leader for 130 years. Join McLane and discover the driving difference-we provide you with industry-leading pay, strong and secure client relationships, and get you home safely and more often. That's why our drivers build long-lasting careers with us. Benefits you can count on: Pay Rate: Drivers $95,000 to …",40.463297,1,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5699067674?se=Xje3TRI48RGY1OT8QYVaJQ&utm_medium=api&utm_source=abfa41a4&v=287C945F27FCAF95A7C7E8C91938F136CA46CFD5,Adzuna::API::Response::Company,"Mclane Company, Inc.",Adzuna::API::Response::Location,"['US', 'Ohio', 'Shelby County', 'Botkins']","Botkins, Shelby County",Adzuna::API::Response::Category,logistics-warehouse-jobs,Logistics & Warehouse Jobs,,
70620.34,CDL A Delivery Truck Driver,70620.34,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5OTA2NzY0NSIsInMiOiJYamUzVFJJNDhSR1kxT1Q4UVlWYUpRIn0.brktUTyzoy_-RYlMcrzVXO-uHfkBiQNMc32zjMgUvDM,5699067645,2026-04-14T10:27:24Z,-84.044016,"Take your CDL-A career further! Our drivers work hard to move, supply, and provide for America's favorite brands. Being reliable and dedicated to safety has defined our success as an industry leader for 130 years. Join McLane and discover the driving difference-we provide you with industry-leading pay, strong and secure client relationships, and get you home safely and more often. That's why our drivers build long-lasting careers with us. Benefits you can count on: Pay Rate: Drivers $95,000 to …",40.373689,1,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5699067645?se=Xje3TRI48RGY1OT8QYVaJQ&utm_medium=api&utm_source=abfa41a4&v=B8DC430FD6F0F1482E1EA7DE5DD489CF5AE92AA5,Adzuna::API::Response::Company,"Mclane Company, Inc.",Adzuna::API::Response::Location,"['US', 'Ohio', 'Shelby County', 'Jackson Center']","Jackson Center, Shelby County",Adzuna::API::Response::Category,logistics-warehouse-jobs,Logistics & Warehouse Jobs,,
68979.95,CDL A Delivery Truck Driver,68979.95,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5OTA2NzY3MCIsInMiOiJYamUzVFJJNDhSR1kxT1Q4UVlWYUpRIn0.pxzp0U0EF9XuuEhOF0M2aD1lJLZ3sKMXXu8EK7bII-I,5699067670,2026-04-14T10:27:24Z,-83.94858,"Take your CDL-A career further! Our drivers work hard to move, supply, and provide for America's favorite brands. Being reliable and dedicated to safety has defined our success as an industry leader for 130 years. Join McLane and discover the driving difference-we provide you with industry-leading pay, strong and secure client relationships, and get you home safely and more often. That's why our drivers build long-lasting careers with us. Benefits you can count on: Pay Rate: Drivers $95,000 to …",40.76022,1,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5699067670?se=Xje3TRI48RGY1OT8QYVaJQ&utm_medium=api&utm_source=abfa41a4&v=562B54269DA94FE7D064687C399424BA6E4052DE,Adzuna::API::Response::Company,"Mclane Company, Inc.",Adzuna::API::Response::Location,"['US', 'Ohio', 'Allen County', 'Lafayette']","Lafayette, Allen County",Adzuna::API::Response::Category,logistics-warehouse-jobs,Logistics & Warehouse Jobs,,
