title,salary_max,redirect_url,longitude,__CLASS__,id,adref,description,contract_time,created,salary_is_predicted,salary_min,latitude,category.tag,category.label,category.__CLASS__,location.area,location.__CLASS__,location.display_name,company.display_name,company.__CLASS__,contract_type
Dashers - Sign Up and Start Earning,88542.77,https://www.adzuna.com/land/ad/5863099511?se=HLSjqHKl8RGcfKYe_cIpvA&utm_medium=api&utm_source=abfa41a4&v=303A11FD3FB04B46C3D3540C7FFC0FB25E0481A7,-70.908333,Adzuna::API::Response::Job,5863099511,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg2MzA5OTUxMSIsInMiOiJITFNqcUhLbDhSR2NmS1llX2NJcHZBIn0.LwJ03_BXyWkv7W3QmLJwvrodXpV6_YniRCOwIT-tokA,"*Why Deliver with DoorDash?* DoorDash is the 1 category leader in food delivery, food pickup, and convenience store delivery in the US, trusted by millions of customers every day. As a Dasher, you’ll stay busy with a variety of earnings opportunities and can work when it works for you. Being a Dasher with DoorDash gives you the flexibility to earn extra cash on your terms. * *Multiple ways to earn:*Whether you’re delivering meals, groceries, or retail orders, DoorDash offers diverse earning opp…",part_time,2026-08-31T13:40:46Z,1,88542.77,41.680556,retail-jobs,Retail Jobs,Adzuna::API::Response::Category,"['US', 'Massachusetts', 'Bristol County', 'Acushnet']",Adzuna::API::Response::Location,"Acushnet, Bristol County",DoorDash,Adzuna::API::Response::Company,
CDL-A Company Driver - 1yr EXP Required - OTR - Dry Van - Artur Express Inc.,77155.5,https://www.adzuna.com/land/ad/5863099516?se=HLSjqHKl8RGcfKYe_cIpvA&utm_medium=api&utm_source=abfa41a4&v=1C8F16009B4CDF35F86952C9D74E1D74A5988D12,-84.892517,Adzuna::API::Response::Job,5863099516,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg2MzA5OTUxNiIsInMiOiJITFNqcUhLbDhSR2NmS1llX2NJcHZBIn0.-OZN_wZL43Ff5ZBJrRz8MwNWpid0bHZm4JjTFZRhWcU,"Are You Ready to Earn More?.  NOW HIRING CDL-A OTR DRIVERS  MAKE MORE MONEY. GET MORE MILES. DRIVE WITH RESPECT.  ARTUR EXPRESS — THE TRUCKERS’ COMPANY  Tired of companies making big promises and delivering small paychecks? At Artur Express , we keep drivers moving, earning, and treated like family.  HIGH PAY  STEADY MILES  FLEXIBLE HOME TIME  REAL 24/7 SUPPORT If you want a company that respects drivers and helps you succeed — this is it.  BIG PAY OPTIONS BUILT FOR DRIVERS  MILEAGE BONUS PLAN …",full_time,2026-08-31T13:40:46Z,1,77155.5,39.832739,travel-jobs,Travel Jobs,Adzuna::API::Response::Category,"['US', 'Indiana', 'Wayne County', 'Richmond Square']",Adzuna::API::Response::Location,"Richmond Square, Wayne County",Artur Express Inc.,Adzuna::API::Response::Company,
Class A CDL Company Driver - 1yr EXP Required - OTR - Dry Van - Artur Express Inc.,80541.73,https://www.adzuna.com/land/ad/5863099506?se=HLSjqHKl8RGcfKYe_cIpvA&utm_medium=api&utm_source=abfa41a4&v=62B30F266ECBC7F40189B94348AA256F7DB73C61,-96.576956,Adzuna::API::Response::Job,5863099506,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSExTanFIS2w4UkdjZktZZV9jSXB2QSIsImkiOiI1ODYzMDk5NTA2In0.4vJI87U_BODBtQi2kaMHTcnOUvWb0hJAh4bS_Ku6v_4,"Are You Ready to Earn More?.  NOW HIRING CDL-A OTR DRIVERS  MAKE MORE MONEY. GET MORE MILES. DRIVE WITH RESPECT.  ARTUR EXPRESS — THE TRUCKERS’ COMPANY  Tired of companies making big promises and delivering small paychecks? At Artur Express , we keep drivers moving, earning, and treated like family.  HIGH PAY  STEADY MILES  FLEXIBLE HOME TIME  REAL 24/7 SUPPORT If you want a company that respects drivers and helps you succeed — this is it.  BIG PAY OPTIONS BUILT FOR DRIVERS  MILEAGE BONUS PLAN …",full_time,2026-08-31T13:40:46Z,1,80541.73,39.194942,travel-jobs,Travel Jobs,Adzuna::API::Response::Category,"['US', 'Kansas', 'Riley County', 'Manhattan']",Adzuna::API::Response::Location,"Manhattan, Riley County",Artur Express Inc.,Adzuna::API::Response::Company,
CDL-A Company Driver - 1yr EXP Required - OTR - Dry Van - Artur Express Inc.,82587.71,https://www.adzuna.com/land/ad/5863099499?se=HLSjqHKl8RGcfKYe_cIpvA&utm_medium=api&utm_source=abfa41a4&v=AD07195FFB5027204E37F216F9A72E124D6D4951,-90.675829,Adzuna::API::Response::Job,5863099499,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg2MzA5OTQ5OSIsInMiOiJITFNqcUhLbDhSR2NmS1llX2NJcHZBIn0.XxN3p4OHpiuVWZIbdgOTzYFsAXqyua_HB4-9WexKV24,"Are You Ready to Earn More?.  NOW HIRING CDL-A OTR DRIVERS  MAKE MORE MONEY. GET MORE MILES. DRIVE WITH RESPECT.  ARTUR EXPRESS — THE TRUCKERS’ COMPANY  Tired of companies making big promises and delivering small paychecks? At Artur Express , we keep drivers moving, earning, and treated like family.  HIGH PAY  STEADY MILES  FLEXIBLE HOME TIME  REAL 24/7 SUPPORT If you want a company that respects drivers and helps you succeed — this is it.  BIG PAY OPTIONS BUILT FOR DRIVERS  MILEAGE BONUS PLAN …",full_time,2026-08-31T13:40:46Z,1,82587.71,40.459178,travel-jobs,Travel Jobs,Adzuna::API::Response::Category,"['US', 'Illinois', 'McDonough County', 'Macomb']",Adzuna::API::Response::Location,"Macomb, McDonough County",Artur Express Inc.,Adzuna::API::Response::Company,
Truck Driver Company - 1yr EXP Required - OTR - Dry Van - Artur Express Inc.,75451.19,https://www.adzuna.com/land/ad/5863099491?se=HLSjqHKl8RGcfKYe_cIpvA&utm_medium=api&utm_source=abfa41a4&v=10CC5E4AFE3D2B147E776FB8F545B1488CEAC3A6,-98.541645,Adzuna::API::Response::Job,5863099491,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSExTanFIS2w4UkdjZktZZV9jSXB2QSIsImkiOiI1ODYzMDk5NDkxIn0.FSbRvGJt6iBKk6LDdn2t8AvcsJAkUmLXcfvS6nWrI3I,"Are You Ready to Earn More?.  NOW HIRING CDL-A OTR DRIVERS  MAKE MORE MONEY. GET MORE MILES. DRIVE WITH RESPECT.  ARTUR EXPRESS — THE TRUCKERS’ COMPANY  Tired of companies making big promises and delivering small paychecks? At Artur Express , we keep drivers moving, earning, and treated like family.  HIGH PAY  STEADY MILES  FLEXIBLE HOME TIME  REAL 24/7 SUPPORT If you want a company that respects drivers and helps you succeed — this is it.  BIG PAY OPTIONS BUILT FOR DRIVERS  MILEAGE BONUS PLAN …",full_time,2026-08-31T13:40:46Z,1,75451.19,39.070407,travel-jobs,Travel Jobs,Adzuna::API::Response::Category,"['US', 'Kansas', 'Russell County', 'Lucas']",Adzuna::API::Response::Location,"Lucas, Russell County",Artur Express Inc.,Adzuna::API::Response::Company,
CDL-A Company Driver - 1yr EXP Required - OTR - Dry Van - Artur Express Inc.,82327.42,https://www.adzuna.com/land/ad/5863099537?se=HLSjqHKl8RGcfKYe_cIpvA&utm_medium=api&utm_source=abfa41a4&v=12B96DC90B66AF882CB52CC704327264573FC87C,-97.65048,Adzuna::API::Response::Job,5863099537,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSExTanFIS2w4UkdjZktZZV9jSXB2QSIsImkiOiI1ODYzMDk5NTM3In0.DZl5WlEVIQzC5vWmX90DRxt5qcv_AYIlQTJ1T5VdT7w,"Are You Ready to Earn More?.  NOW HIRING CDL-A OTR DRIVERS  MAKE MORE MONEY. GET MORE MILES. DRIVE WITH RESPECT.  ARTUR EXPRESS — THE TRUCKERS’ COMPANY  Tired of companies making big promises and delivering small paychecks? At Artur Express , we keep drivers moving, earning, and treated like family.  HIGH PAY  STEADY MILES  FLEXIBLE HOME TIME  REAL 24/7 SUPPORT If you want a company that respects drivers and helps you succeed — this is it.  BIG PAY OPTIONS BUILT FOR DRIVERS  MILEAGE BONUS PLAN …",full_time,2026-08-31T13:40:46Z,1,82327.42,38.85648,travel-jobs,Travel Jobs,Adzuna::API::Response::Category,"['US', 'Kansas', 'Saline County', 'Salina']",Adzuna::API::Response::Location,"Salina, Saline County",Artur Express Inc.,Adzuna::API::Response::Company,
CDL-A Company Driver - 1yr EXP Required - OTR - Dry Van - Artur Express Inc.,81117.79,https://www.adzuna.com/land/ad/5863099547?se=HLSjqHKl8RGcfKYe_cIpvA&utm_medium=api&utm_source=abfa41a4&v=F0240BD5F00A23389C3A0CA7ABA2E90DE9070774,-87.39707,Adzuna::API::Response::Job,5863099547,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg2MzA5OTU0NyIsInMiOiJITFNqcUhLbDhSR2NmS1llX2NJcHZBIn0.jmIiZDsX4Ym8s01BwAW24e-HOr2tQoN02UxDfqrE5S8,"Are You Ready to Earn More?.  NOW HIRING CDL-A OTR DRIVERS  MAKE MORE MONEY. GET MORE MILES. DRIVE WITH RESPECT.  ARTUR EXPRESS — THE TRUCKERS’ COMPANY  Tired of companies making big promises and delivering small paychecks? At Artur Express , we keep drivers moving, earning, and treated like family.  HIGH PAY  STEADY MILES  FLEXIBLE HOME TIME  REAL 24/7 SUPPORT If you want a company that respects drivers and helps you succeed — this is it.  BIG PAY OPTIONS BUILT FOR DRIVERS  MILEAGE BONUS PLAN …",full_time,2026-08-31T13:40:46Z,1,81117.79,39.471874,travel-jobs,Travel Jobs,Adzuna::API::Response::Category,"['US', 'Indiana', 'Vigo County', 'Terre Haute']",Adzuna::API::Response::Location,"Terre Haute, Vigo County",Artur Express Inc.,Adzuna::API::Response::Company,
Truck Driver Company - 1yr EXP Required - OTR - Dry Van - Artur Express Inc.,76332.87,https://www.adzuna.com/land/ad/5863099457?se=HLSjqHKl8RGcfKYe_cIpvA&utm_medium=api&utm_source=abfa41a4&v=C12FE3D9441E3373CE154CF9C4E5DD0276E9371E,-90.685279,Adzuna::API::Response::Job,5863099457,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg2MzA5OTQ1NyIsInMiOiJITFNqcUhLbDhSR2NmS1llX2NJcHZBIn0.euZjkwFluA88OKwLZfahLXFso0az1SzneNzLH9lG3Gg,"Are You Ready to Earn More?.  NOW HIRING CDL-A OTR DRIVERS  MAKE MORE MONEY. GET MORE MILES. DRIVE WITH RESPECT.  ARTUR EXPRESS — THE TRUCKERS’ COMPANY  Tired of companies making big promises and delivering small paychecks? At Artur Express , we keep drivers moving, earning, and treated like family.  HIGH PAY  STEADY MILES  FLEXIBLE HOME TIME  REAL 24/7 SUPPORT If you want a company that respects drivers and helps you succeed — this is it.  BIG PAY OPTIONS BUILT FOR DRIVERS  MILEAGE BONUS PLAN …",full_time,2026-08-31T13:40:45Z,1,76332.87,42.515007,travel-jobs,Travel Jobs,Adzuna::API::Response::Category,"['US', 'Iowa', 'Dubuque County', 'Center Grove']",Adzuna::API::Response::Location,"Center Grove, Dubuque County",Artur Express Inc.,Adzuna::API::Response::Company,
Truck Driver Company - 1yr EXP Required - OTR - Dry Van - Artur Express Inc.,77169.12,https://www.adzuna.com/land/ad/5863099430?se=HLSjqHKl8RGcfKYe_cIpvA&utm_medium=api&utm_source=abfa41a4&v=8BDCC72486B37B845351391FD01E100D1AB28386,-81.790975,Adzuna::API::Response::Job,5863099430,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg2MzA5OTQzMCIsInMiOiJITFNqcUhLbDhSR2NmS1llX2NJcHZBIn0.yWaFZOVxEU36y1aKp_K6LcJFgrH7VeCoUvjc3oY3ipo,"Are You Ready to Earn More?.  NOW HIRING CDL-A OTR DRIVERS  MAKE MORE MONEY. GET MORE MILES. DRIVE WITH RESPECT.  ARTUR EXPRESS — THE TRUCKERS’ COMPANY  Tired of companies making big promises and delivering small paychecks? At Artur Express , we keep drivers moving, earning, and treated like family.  HIGH PAY  STEADY MILES  FLEXIBLE HOME TIME  REAL 24/7 SUPPORT If you want a company that respects drivers and helps you succeed — this is it.  BIG PAY OPTIONS BUILT FOR DRIVERS  MILEAGE BONUS PLAN …",full_time,2026-08-31T13:40:45Z,1,77169.12,32.42169,travel-jobs,Travel Jobs,Adzuna::API::Response::Category,"['US', 'Georgia', 'Bulloch County', 'Akin']",Adzuna::API::Response::Location,"Akin, Bulloch County",Artur Express Inc.,Adzuna::API::Response::Company,
Drive on your Own Time - Part Time Evening Opportunities,55225.39,https://www.adzuna.com/land/ad/5863099444?se=HLSjqHKl8RGcfKYe_cIpvA&utm_medium=api&utm_source=abfa41a4&v=556CD62099D12FE5BDA3D7808706210E4C943CB6,-83.45,Adzuna::API::Response::Job,5863099444,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSExTanFIS2w4UkdjZktZZV9jSXB2QSIsImkiOiI1ODYzMDk5NDQ0In0.2AQXrkWGSuS0XrUP5cDngNgnIvnJqCESsoc2GtlI3y8,"*Why Deliver with DoorDash?* DoorDash is the 1 category leader in food delivery, food pickup, and convenience store delivery in the US, trusted by millions of customers every day. As a Dasher, you’ll stay busy with a variety of earnings opportunities and can work when it works for you. Being a Dasher with DoorDash gives you the flexibility to earn extra cash on your terms. * *Multiple ways to earn:*Whether you’re delivering meals, groceries, or retail orders, DoorDash offers diverse earning opp…",part_time,2026-08-31T13:40:45Z,1,55225.39,30.894,part-time-jobs,Part time Jobs,Adzuna::API::Response::Category,"['US', 'Georgia', 'Brooks County', 'Morven']",Adzuna::API::Response::Location,"Morven, Brooks County",DoorDash,Adzuna::API::Response::Company,
CDL-A Company Driver - 1yr EXP Required - OTR - Dry Van - Artur Express Inc.,56670.29,https://www.adzuna.com/land/ad/5863099481?se=HLSjqHKl8RGcfKYe_cIpvA&utm_medium=api&utm_source=abfa41a4&v=AAF878E1BC5D778050DF8D19A4863EA521CE0119,-88.176764,Adzuna::API::Response::Job,5863099481,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg2MzA5OTQ4MSIsInMiOiJITFNqcUhLbDhSR2NmS1llX2NJcHZBIn0.0yQPPKWmD80KFNcJqydukYBMXloqrTOQj82nyytuxEM,"Are You Ready to Earn More?.  NOW HIRING CDL-A OTR DRIVERS  MAKE MORE MONEY. GET MORE MILES. DRIVE WITH RESPECT.  ARTUR EXPRESS — THE TRUCKERS’ COMPANY  Tired of companies making big promises and delivering small paychecks? At Artur Express , we keep drivers moving, earning, and treated like family.  HIGH PAY  STEADY MILES  FLEXIBLE HOME TIME  REAL 24/7 SUPPORT If you want a company that respects drivers and helps you succeed — this is it.  BIG PAY OPTIONS BUILT FOR DRIVERS  MILEAGE BONUS PLAN …",full_time,2026-08-31T13:40:45Z,1,56670.29,39.488789,travel-jobs,Travel Jobs,Adzuna::API::Response::Category,"['US', 'Illinois', 'Coles County', 'Charleston']",Adzuna::API::Response::Location,"Charleston, Coles County",Artur Express Inc.,Adzuna::API::Response::Company,
Class A CDL Company Driver - 1yr EXP Required - OTR - Dry Van - Artur Express Inc.,85710.39,https://www.adzuna.com/land/ad/5863099440?se=HLSjqHKl8RGcfKYe_cIpvA&utm_medium=api&utm_source=abfa41a4&v=1B1513A815534AC68FA113FD14955A4C3D10267E,-84.978465,Adzuna::API::Response::Job,5863099440,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSExTanFIS2w4UkdjZktZZV9jSXB2QSIsImkiOiI1ODYzMDk5NDQwIn0.9BjHqdpxF-JMt81hD4HtkV5uwU0XeOpaXJOAfkGO-Mo,"Are You Ready to Earn More?.  NOW HIRING CDL-A OTR DRIVERS  MAKE MORE MONEY. GET MORE MILES. DRIVE WITH RESPECT.  ARTUR EXPRESS — THE TRUCKERS’ COMPANY  Tired of companies making big promises and delivering small paychecks? At Artur Express , we keep drivers moving, earning, and treated like family.  HIGH PAY  STEADY MILES  FLEXIBLE HOME TIME  REAL 24/7 SUPPORT If you want a company that respects drivers and helps you succeed — this is it.  BIG PAY OPTIONS BUILT FOR DRIVERS  MILEAGE BONUS PLAN …",full_time,2026-08-31T13:40:45Z,1,85710.39,32.472589,travel-jobs,Travel Jobs,Adzuna::API::Response::Category,"['US', 'Alabama', 'Russell County', 'Phenix City']",Adzuna::API::Response::Location,"Phenix City, Russell County",Artur Express Inc.,Adzuna::API::Response::Company,
Truck Driver Company - 1yr EXP Required - OTR - Dry Van - Artur Express Inc.,76594.66,https://www.adzuna.com/land/ad/5863099454?se=HLSjqHKl8RGcfKYe_cIpvA&utm_medium=api&utm_source=abfa41a4&v=35E679EE544CC0A5859A429DED2D8EE097748C83,-88.93974,Adzuna::API::Response::Job,5863099454,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg2MzA5OTQ1NCIsInMiOiJITFNqcUhLbDhSR2NmS1llX2NJcHZBIn0.FayJI42p4CG6hmp7updnSsBBsR6_6OddoRRpmaqAT-A,"Are You Ready to Earn More?.  NOW HIRING CDL-A OTR DRIVERS  MAKE MORE MONEY. GET MORE MILES. DRIVE WITH RESPECT.  ARTUR EXPRESS — THE TRUCKERS’ COMPANY  Tired of companies making big promises and delivering small paychecks? At Artur Express , we keep drivers moving, earning, and treated like family.  HIGH PAY  STEADY MILES  FLEXIBLE HOME TIME  REAL 24/7 SUPPORT If you want a company that respects drivers and helps you succeed — this is it.  BIG PAY OPTIONS BUILT FOR DRIVERS  MILEAGE BONUS PLAN …",full_time,2026-08-31T13:40:45Z,1,76594.66,40.484401,travel-jobs,Travel Jobs,Adzuna::API::Response::Category,"['US', 'Illinois', 'McLean County', 'Barnes']",Adzuna::API::Response::Location,"Barnes, McLean County",Artur Express Inc.,Adzuna::API::Response::Company,
Class A CDL Company Driver - 1yr EXP Required - OTR - Dry Van - Artur Express Inc.,70536.27,https://www.adzuna.com/land/ad/5863099470?se=HLSjqHKl8RGcfKYe_cIpvA&utm_medium=api&utm_source=abfa41a4&v=6BA11DF5BF419EDC1FF5992E8D933E0A833AB229,-90.7824,Adzuna::API::Response::Job,5863099470,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSExTanFIS2w4UkdjZktZZV9jSXB2QSIsImkiOiI1ODYzMDk5NDcwIn0.B1oHHvm0qWwCWuAZwbu9AlsfBHVOLM63Os6eaw5Ai1o,"Are You Ready to Earn More?.  NOW HIRING CDL-A OTR DRIVERS  MAKE MORE MONEY. GET MORE MILES. DRIVE WITH RESPECT.  ARTUR EXPRESS — THE TRUCKERS’ COMPANY  Tired of companies making big promises and delivering small paychecks? At Artur Express , we keep drivers moving, earning, and treated like family.  HIGH PAY  STEADY MILES  FLEXIBLE HOME TIME  REAL 24/7 SUPPORT If you want a company that respects drivers and helps you succeed — this is it.  BIG PAY OPTIONS BUILT FOR DRIVERS  MILEAGE BONUS PLAN …",full_time,2026-08-31T13:40:45Z,1,70536.27,29.60736,travel-jobs,Travel Jobs,Adzuna::API::Response::Category,"['US', 'Louisiana', 'Terrebonne Parish', 'Bayou Blue']",Adzuna::API::Response::Location,"Bayou Blue, Terrebonne Parish",Artur Express Inc.,Adzuna::API::Response::Company,
Class A CDL Company Driver - 1yr EXP Required - OTR - Dry Van - Artur Express Inc.,65120.45,https://www.adzuna.com/land/ad/5863099462?se=HLSjqHKl8RGcfKYe_cIpvA&utm_medium=api&utm_source=abfa41a4&v=D21EE9314112A5608BA2398929788993EB441457,-82.823565,Adzuna::API::Response::Job,5863099462,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSExTanFIS2w4UkdjZktZZV9jSXB2QSIsImkiOiI1ODYzMDk5NDYyIn0.gOi80YhtWPE0ujbgcptN-MDuYPr_mkEDYjrx0FSYCSc,"Are You Ready to Earn More?.  NOW HIRING CDL-A OTR DRIVERS  MAKE MORE MONEY. GET MORE MILES. DRIVE WITH RESPECT.  ARTUR EXPRESS — THE TRUCKERS’ COMPANY  Tired of companies making big promises and delivering small paychecks? At Artur Express , we keep drivers moving, earning, and treated like family.  HIGH PAY  STEADY MILES  FLEXIBLE HOME TIME  REAL 24/7 SUPPORT If you want a company that respects drivers and helps you succeed — this is it.  BIG PAY OPTIONS BUILT FOR DRIVERS  MILEAGE BONUS PLAN …",full_time,2026-08-31T13:40:45Z,1,65120.45,37.526765,travel-jobs,Travel Jobs,Adzuna::API::Response::Category,"['US', 'Kentucky', 'Floyd County', 'Eastern']",Adzuna::API::Response::Location,"Eastern, Floyd County",Artur Express Inc.,Adzuna::API::Response::Company,
CDL-A Company Driver - 1yr EXP Required - OTR - Dry Van - Artur Express Inc.,70939.07,https://www.adzuna.com/land/ad/5863099447?se=HLSjqHKl8RGcfKYe_cIpvA&utm_medium=api&utm_source=abfa41a4&v=4C701292C7D5DC2472C0774EC12E4809482CC9CE,-91.047058,Adzuna::API::Response::Job,5863099447,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSExTanFIS2w4UkdjZktZZV9jSXB2QSIsImkiOiI1ODYzMDk5NDQ3In0.qc8Ceqb9EwhPI-y2qimFxq9RLgXyXg71JUTetXKYkBA,"Are You Ready to Earn More?.  NOW HIRING CDL-A OTR DRIVERS  MAKE MORE MONEY. GET MORE MILES. DRIVE WITH RESPECT.  ARTUR EXPRESS — THE TRUCKERS’ COMPANY  Tired of companies making big promises and delivering small paychecks? At Artur Express , we keep drivers moving, earning, and treated like family.  HIGH PAY  STEADY MILES  FLEXIBLE HOME TIME  REAL 24/7 SUPPORT If you want a company that respects drivers and helps you succeed — this is it.  BIG PAY OPTIONS BUILT FOR DRIVERS  MILEAGE BONUS PLAN …",full_time,2026-08-31T13:40:45Z,1,70939.07,30.543031,travel-jobs,Travel Jobs,Adzuna::API::Response::Category,"['US', 'Louisiana', 'East Baton Rouge Parish', 'Central']",Adzuna::API::Response::Location,"Central, East Baton Rouge Parish",Artur Express Inc.,Adzuna::API::Response::Company,
Class A CDL Company Driver - 1yr EXP Required - OTR - Dry Van - Artur Express Inc.,77110.7,https://www.adzuna.com/land/ad/5863099461?se=HLSjqHKl8RGcfKYe_cIpvA&utm_medium=api&utm_source=abfa41a4&v=116B4826FB4B127B30CFEADCE13E665AC4B8DBC5,-88.92658,Adzuna::API::Response::Job,5863099461,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg2MzA5OTQ2MSIsInMiOiJITFNqcUhLbDhSR2NmS1llX2NJcHZBIn0.LYWA8l9F-ksfdXE_yyf_JhrY35_wIeajbcvMFyoaB78,"Are You Ready to Earn More?.  NOW HIRING CDL-A OTR DRIVERS  MAKE MORE MONEY. GET MORE MILES. DRIVE WITH RESPECT.  ARTUR EXPRESS — THE TRUCKERS’ COMPANY  Tired of companies making big promises and delivering small paychecks? At Artur Express , we keep drivers moving, earning, and treated like family.  HIGH PAY  STEADY MILES  FLEXIBLE HOME TIME  REAL 24/7 SUPPORT If you want a company that respects drivers and helps you succeed — this is it.  BIG PAY OPTIONS BUILT FOR DRIVERS  MILEAGE BONUS PLAN …",full_time,2026-08-31T13:40:45Z,1,77110.7,37.723768,travel-jobs,Travel Jobs,Adzuna::API::Response::Category,"['US', 'Illinois', 'Williamson County', 'New Camp']",Adzuna::API::Response::Location,"New Camp, Williamson County",Artur Express Inc.,Adzuna::API::Response::Company,
Truck Driver Company - 1yr EXP Required - OTR - Dry Van - Artur Express Inc.,64506.67,https://www.adzuna.com/land/ad/5863099401?se=HLSjqHKl8RGcfKYe_cIpvA&utm_medium=api&utm_source=abfa41a4&v=271D7584283FAA9909807F61FC7907DAC7FE68EE,-94.389201,Adzuna::API::Response::Job,5863099401,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSExTanFIS2w4UkdjZktZZV9jSXB2QSIsImkiOiI1ODYzMDk5NDAxIn0.madX3l3iL5bs0myPS3jz-iDIot7rOakfnEmgNbr1e-U,"Are You Ready to Earn More?.  NOW HIRING CDL-A OTR DRIVERS  MAKE MORE MONEY. GET MORE MILES. DRIVE WITH RESPECT.  ARTUR EXPRESS — THE TRUCKERS’ COMPANY  Tired of companies making big promises and delivering small paychecks? At Artur Express , we keep drivers moving, earning, and treated like family.  HIGH PAY  STEADY MILES  FLEXIBLE HOME TIME  REAL 24/7 SUPPORT If you want a company that respects drivers and helps you succeed — this is it.  BIG PAY OPTIONS BUILT FOR DRIVERS  MILEAGE BONUS PLAN …",full_time,2026-08-31T13:40:44Z,1,64506.67,35.405173,travel-jobs,Travel Jobs,Adzuna::API::Response::Category,"['US', 'Arkansas', 'Sebastian County', 'Fort Smith']",Adzuna::API::Response::Location,"Fort Smith, Sebastian County",Artur Express Inc.,Adzuna::API::Response::Company,
CDL-A Company Driver - 1yr EXP Required - OTR - Dry Van - Artur Express Inc.,105191.68,https://www.adzuna.com/land/ad/5863099396?se=HLSjqHKl8RGcfKYe_cIpvA&utm_medium=api&utm_source=abfa41a4&v=647875570B183775DC0E2F93158265EFC8ED2251,-85.398214,Adzuna::API::Response::Job,5863099396,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg2MzA5OTM5NiIsInMiOiJITFNqcUhLbDhSR2NmS1llX2NJcHZBIn0.ltXeVYThsPg1K0kmc_Z1pLbxO3vvkzg1z9kaoEWN3hM,"Are You Ready to Earn More?.  NOW HIRING CDL-A OTR DRIVERS  MAKE MORE MONEY. GET MORE MILES. DRIVE WITH RESPECT.  ARTUR EXPRESS — THE TRUCKERS’ COMPANY  Tired of companies making big promises and delivering small paychecks? At Artur Express , we keep drivers moving, earning, and treated like family.  HIGH PAY  STEADY MILES  FLEXIBLE HOME TIME  REAL 24/7 SUPPORT If you want a company that respects drivers and helps you succeed — this is it.  BIG PAY OPTIONS BUILT FOR DRIVERS  MILEAGE BONUS PLAN …",full_time,2026-08-31T13:40:44Z,1,105191.68,31.183827,travel-jobs,Travel Jobs,Adzuna::API::Response::Category,"['US', 'Alabama', 'Houston County', 'Dothan']",Adzuna::API::Response::Location,"Dothan, Houston County",Artur Express Inc.,Adzuna::API::Response::Company,
Class A CDL Company Driver - 1yr EXP Required - OTR - Dry Van - Artur Express Inc.,79046.61,https://www.adzuna.com/land/ad/5863099409?se=VDyNqXKl8RGEeLI7Dotn4Q&utm_medium=api&utm_source=abfa41a4&v=C5BCC900A02C7BFFA7A212DAC3CF73B0C324C2DB,-87.622223,Adzuna::API::Response::Job,5863099409,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVkR5TnFYS2w4UkdFZUxJN0RvdG40USIsImkiOiI1ODYzMDk5NDA5In0.4MZbpUj8yvF5Qj6KIY87lj6HEuSDZ20AxuUQYR9n-n0,"Are You Ready to Earn More?.  NOW HIRING CDL-A OTR DRIVERS  MAKE MORE MONEY. GET MORE MILES. DRIVE WITH RESPECT.  ARTUR EXPRESS — THE TRUCKERS’ COMPANY  Tired of companies making big promises and delivering small paychecks? At Artur Express , we keep drivers moving, earning, and treated like family.  HIGH PAY  STEADY MILES  FLEXIBLE HOME TIME  REAL 24/7 SUPPORT If you want a company that respects drivers and helps you succeed — this is it.  BIG PAY OPTIONS BUILT FOR DRIVERS  MILEAGE BONUS PLAN …",full_time,2026-08-31T13:40:44Z,1,79046.61,34.7538,travel-jobs,Travel Jobs,Adzuna::API::Response::Category,"['US', 'Alabama', 'Colbert County', 'Muscle Shoals']",Adzuna::API::Response::Location,"Muscle Shoals, Colbert County",Artur Express Inc.,Adzuna::API::Response::Company,
