salary_min,title,longitude,contract_time,salary_is_predicted,redirect_url,latitude,salary_max,created,adref,description,__CLASS__,id,category.tag,category.__CLASS__,category.label,location.area,location.__CLASS__,location.display_name,company.__CLASS__,company.display_name,contract_type
102155.96,Ophthalmology Physician,-81.740944,full_time,1,https://www.adzuna.com/land/ad/5813899599?se=BDHPBXGH8RGDNffki7TjNg&utm_medium=api&utm_source=abfa41a4&v=BB3A8AC8BD228DC994DA50F70020A429D3A816FE,38.367603,102155.96,2026-07-24T09:50:47Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgxMzg5OTU5OSIsInMiOiJCREhQQlhHSDhSR0ROZmZraTdUak5nIn0.4M95PoXYUVrb-MXM8jiWlSWKA9O7Vgo1920OZ7udM10,"Job Post Title Associate Ophthalmologist Job Post Summary Seeking a motivated and compassionate Ophthalmologist interested in joining a highly successful 10-year solo private practice with opportunities for mentorship, autonomy, leadership growth, and eventual ownership potential. Job Post Description Join a thriving, physician-led ophthalmology practice with a strong surgical reputation, established referral network, and immediate patient volume available. We are seeking a motivated and compas…",Adzuna::API::Response::Job,5813899599,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,"['US', 'West Virginia', 'Kanawha County', 'Dunbar']",Adzuna::API::Response::Location,"Dunbar, Kanawha County",Adzuna::API::Response::Company,Protouch Staffing,
226219.23,Certified Registered Nurse Anesthetist (CRNA),-76.727212,full_time,1,https://www.adzuna.com/land/ad/5813899592?se=BDHPBXGH8RGDNffki7TjNg&utm_medium=api&utm_source=abfa41a4&v=505882B026ED5C3BEF029E62D2E7D73EEA4A4FD4,39.962122,226219.23,2026-07-24T09:50:47Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQkRIUEJYR0g4UkdETmZma2k3VGpOZyIsImkiOiI1ODEzODk5NTkyIn0.zAwUJ5iWLXebtTnAajyW_Tn7-Xd66kOxKXEvCoGcQa0,"JOB OVERVIEW Profession: Certified Registered Nurse Anesthetist Specialty: CRNA - General Job Type: Locum Tenens Location: York, PA Service Setting: Hospital Coverage Type: Clinical Only Coverage Period: Sep 28, 2026 - Dec 28, 2026 Clinical Shift Schedule: Friday, Saturday, Sunday 7a-7p PATIENT INFORMATION Patient Demographics: All ages Patient Volume/Census: Varies Case Mix: Trauma, Neuro & Spine, Cardiac, Thoracic, Vascular & APS, NORA locations, OB/GYN, General, GI, Peds, Plastics, Ortho, Ro…",Adzuna::API::Response::Job,5813899592,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,"['US', 'Pennsylvania', 'York County', 'Pleasant Hill']",Adzuna::API::Response::Location,"Pleasant Hill, York County",Adzuna::API::Response::Company,"Adelphi Medical Staffing, LLC",contract
111364.46,Radiology - Neuroradiology Physician,-84.420663,full_time,1,https://www.adzuna.com/land/ad/5813899556?se=BDHPBXGH8RGDNffki7TjNg&utm_medium=api&utm_source=abfa41a4&v=8247D56C1FB53BA13E7683BD5DF922785A461DB3,39.182232,111364.46,2026-07-24T09:50:47Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQkRIUEJYR0g4UkdETmZma2k3VGpOZyIsImkiOiI1ODEzODk5NTU2In0.AmyLH8-8OcSNNtUqbxKDXeUWUPq_FaPNL0iFzBc53fg,"Are you a NeuroRadiologist, searching for your next perm position? This position with one of VISTA's healthcare partners in both Columbus and Cincinnati, Ohio might just be the opportunity for you! Opportunity Highlights One of the oldest, largest, and most successful advanced imaging and education-based private practices 100% physician-owned and managed independent entity Secondary specialty welcomed for diverse case mix Flexible work schedules available InteleRad is our PACs - Fluency is dict…",Adzuna::API::Response::Job,5813899556,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,"['US', 'Ohio', 'Hamilton County', 'Pleasant Ridge']",Adzuna::API::Response::Location,"Pleasant Ridge, Hamilton County",Adzuna::API::Response::Company,VISTA Staffing Solutions,contract
209729.2,Cardiology - Interventional Physician,-85.022206,full_time,1,https://www.adzuna.com/land/ad/5813899572?se=BDHPBXGH8RGDNffki7TjNg&utm_medium=api&utm_source=abfa41a4&v=96145388DED6F9A02EC3F521C1394F5551508145,35.934223,209729.2,2026-07-24T09:50:47Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQkRIUEJYR0g4UkdETmZma2k3VGpOZyIsImkiOiI1ODEzODk5NTcyIn0.EexEq_006v7kJjBmHJiJxwo0Ln8SyB3khz84EX0vtfc,"Are you an Interventional Cardiologist searching for your next locum tenens opportunity? This position with one of VISTA's healthcare partners in Tennessee might be the perfect fit for you! Opportunity Highlights Schedule: 7 on / 7 off block schedule (182.5 working days/year) Job Setting: Mixed inpatient & outpatient Types of Cases: Interventional cardiology, diagnostic cath, general cardiology Credentialing: Minimum Requirements Board Certified/Board Eligible: Board Certified Certifications: D…",Adzuna::API::Response::Job,5813899572,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,"['US', 'Tennessee', 'Cumberland County', 'Fairfield']",Adzuna::API::Response::Location,"Fairfield, Cumberland County",Adzuna::API::Response::Company,VISTA Staffing Solutions,contract
144226.72,Urology Physician,-122.970128,full_time,1,https://www.adzuna.com/land/ad/5813899571?se=BDHPBXGH8RGDNffki7TjNg&utm_medium=api&utm_source=abfa41a4&v=40FCBB60AEE0AECFBC789077FEA2E450B3A6F92B,46.154694,144226.72,2026-07-24T09:50:47Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQkRIUEJYR0g4UkdETmZma2k3VGpOZyIsImkiOiI1ODEzODk5NTcxIn0.hOJBV2koU80s08Z5nfSOuFcbb3nkBXE2zuioCvUhuwc,"Specialty :Urology Start Date: Jun End date Ongoing Coverage type Scheduled  On Call required EMR :EPIC Certification : BC, ACLS / BLS License : WA Credentialing : 90 days Description :Start- ASAP Type- APC/APP (NP is ideal due to work without a supervising physician) Yearly refills Diagnose and treat erectile dysfunction Kidney stones Male incontinence Cystoscopies Surgical assist Both Hospital and Clinic Privileges Needed Inpatient & Outpatient Setting Bed 122 Avg. Patients per day- 18 Proced…",Adzuna::API::Response::Job,5813899571,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,"['US', 'Washington', 'Cowlitz County', 'Longview']",Adzuna::API::Response::Location,"Longview, Cowlitz County",Adzuna::API::Response::Company,ProLocums,
70471.52,Orthopedics - Spine Physician,-84.39462,full_time,1,https://www.adzuna.com/land/ad/5813899619?se=BDHPBXGH8RGDNffki7TjNg&utm_medium=api&utm_source=abfa41a4&v=DBE4C92B9289BD350DCD56F8D569E120B2B97412,33.93402,70471.52,2026-07-24T09:50:47Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgxMzg5OTYxOSIsInMiOiJCREhQQlhHSDhSR0ROZmZraTdUak5nIn0.fGsGyO2nob05tyodpa8lc2KyCfH7yUSXMKybuhNFrXk,"Orthopedic Spine Surgery Atlanta, GA Join a premier orthopedic spine practice in the heart of Atlanta, Georgia, where you can earn $1.5 million annually while enjoying an exceptional quality of life. This employed opportunity offers a rare combination of no call responsibilities, outstanding work-life balance, and 90th percentile MGMA earnings , allowing you to focus on delivering exceptional patient care while enjoying all that one of the nation's most vibrant metro areas has to offer. Practic…",Adzuna::API::Response::Job,5813899619,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,"['US', 'Georgia', 'Fulton County', 'Tuxedo']",Adzuna::API::Response::Location,"Tuxedo, Fulton County",Adzuna::API::Response::Company,The Medicus Firm,permanent
259590.03,Gastroenterology Physician,-108.498415,full_time,1,https://www.adzuna.com/land/ad/5813899576?se=BDHPBXGH8RGDNffki7TjNg&utm_medium=api&utm_source=abfa41a4&v=0D59803A41CAFEA38C5A76D2C3DCE24211990133,45.772763,259590.03,2026-07-24T09:50:47Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQkRIUEJYR0g4UkdETmZma2k3VGpOZyIsImkiOiI1ODEzODk5NTc2In0.SdZz2KxOlsdXxOk4B5uFtHgMH4I2cPHeh8ohSQsvTAc,"Are you a Gastroenterology physician searching for your next locum tenens opportunity? This position with one of VISTA's healthcare partners in Montana might be the perfect fit for you! Opportunity Highlights Schedule: 4-day work week; 1 day of procedures, remaining days clinic work. No call. No hospital coverage. Position available ASAP and ongoing until permanent position is filled. Job Setting: Outpatient Types of Cases: Upper GI Endoscopy (with biopsy, foreign body removal, fulguration of b…",Adzuna::API::Response::Job,5813899576,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,"['US', 'Montana', 'Yellowstone County', 'Lockwood']",Adzuna::API::Response::Location,"Lockwood, Yellowstone County",Adzuna::API::Response::Company,VISTA Staffing Solutions,contract
92823.02,Pediatric - Urology Physician,,full_time,1,https://www.adzuna.com/land/ad/5813899609?se=BDHPBXGH8RGDNffki7TjNg&utm_medium=api&utm_source=abfa41a4&v=411D636893597BAE3C0D99788AED671F88A836D7,,92823.02,2026-07-24T09:50:47Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQkRIUEJYR0g4UkdETmZma2k3VGpOZyIsImkiOiI1ODEzODk5NjA5In0.lfnf1y790HUXYAR38KLR_HqX6qTHYkGbHssee2Wpdvs,"PERM Pediatric Urologist Physician Needed in North Carolina! Physician: Urology; Pediatric Degree Required MD/DO Position Type Full-Time Work Environment: Traditional Job description: Pediatric Urologist North Carolina Join a supportive, patient-focused team with work-life balance at its core! A well-established physician-led medical group in North Carolina is seeking Pediatric Urologist to join our growing healthcare system. What You ll Love: Growing 9-hospital physician led healthcare Inpatie…",Adzuna::API::Response::Job,5813899609,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,['US'],Adzuna::API::Response::Location,US,Adzuna::API::Response::Company,"MD Staff Pointe, LLC",permanent
142323.52,Radiology Physician,,full_time,1,https://www.adzuna.com/land/ad/5813899554?se=BDHPBXGH8RGDNffki7TjNg&utm_medium=api&utm_source=abfa41a4&v=E256850B65ACF11E4A1767ADB0F673180FA07ECA,,142323.52,2026-07-24T09:50:47Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgxMzg5OTU1NCIsInMiOiJCREhQQlhHSDhSR0ROZmZraTdUak5nIn0.jjIY0BHxtw5caazT4X8UXrRjQWlYPCAFFCX2tzxzhy8,"Hello! Amergis is linking arms with Multi-care facilities around Spokane, WA in need of General/Diagnostic TELERadiologists FLEX schedule, WILL WAIT FOR LICENSE, Customized modalities checklist! Start Date: ASAP upon credentialing Duration: 6 months up to 2 years, with options to extend Location: Remote (PST hours) We re seeking board-certified radiologists for a flexible, remote general diagnostic position. Whether you're looking for evening, overnight, or daytime coverage, we have openings th…",Adzuna::API::Response::Job,5813899554,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,['US'],Adzuna::API::Response::Location,US,Adzuna::API::Response::Company,Amergis Locum Tenens,contract
86395.4,CDL-A Owner Operator Driver,-74.323633,,1,https://www.adzuna.com/land/ad/5813899567?se=BDHPBXGH8RGDNffki7TjNg&utm_medium=api&utm_source=abfa41a4&v=179B36B8F67AAFA3371BC7048D1DB7FD0631639E,40.399283,86395.4,2026-07-24T09:50:47Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgxMzg5OTU2NyIsInMiOiJCREhQQlhHSDhSR0ROZmZraTdUak5nIn0.fe02j7wJ-SJCny_Qj4fSTWbubn3FsvTxXfU8DBec_tE,"Contracting CDL-A Owner Operators PAY THAT ADDS UP - Solo Owner Operators earn up to $1.81CPM* LESS WEIGHT. MORE MONEY. - 99% no-touch, drop & hook freight TOP PAY. TOP MILES. - Earn up to $207,000 per year* Why Drive for Forward Air? At Forward Air, Owner Operators aren't just drivers - they're business partners. Forward is built around helping Owner Operators run a stronger, more profitable operation, with programs designed to offset rising industry costs and keep more revenue where it belong…",Adzuna::API::Response::Job,5813899567,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,"['US', 'New Jersey', 'Middlesex County', 'Old Bridge']",Adzuna::API::Response::Location,"Old Bridge, Middlesex County",Adzuna::API::Response::Company,Forward Air,contract
60595.29,Dermatology Physician,-89.222915,full_time,1,https://www.adzuna.com/land/ad/5813899595?se=BDHPBXGH8RGDNffki7TjNg&utm_medium=api&utm_source=abfa41a4&v=73F7D8846C0019F21D8B45513627DD54FDDA213C,37.72622,60595.29,2026-07-24T09:50:47Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQkRIUEJYR0g4UkdETmZma2k3VGpOZyIsImkiOiI1ODEzODk5NTk1In0.lRvKMAe6dCF4gb8qOlaloi11e0s1LNGuphc7qMJbrIY,"Dermatology  MOHs $700,000 Illinois Position Highlights : Work-Life Balance: Flexible 4 day work week, no weekends Ideal Work Environment: High-volume, turn-key, full Admin. support Favorable Call Schedule: Limited telephonic call Professional Growth Opportunities: APP Supervision/ Medical Director Path Compensation & Benefits : Competitive Compensation: MGMA-aligned base  HIGH production bonus First Year Bonus: $75,000 Comprehensive Benefits Package: Health, Dental, Vision Additional Perks: Me…",Adzuna::API::Response::Job,5813899595,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,"['US', 'Illinois', 'Jackson County', 'Carbondale']",Adzuna::API::Response::Location,"Carbondale, Jackson County",Adzuna::API::Response::Company,The Medicus Firm,
193569.2,Certified Registered Nurse Anesthetist (CRNA),-80.857952,full_time,1,https://www.adzuna.com/land/ad/5813899598?se=BDHPBXGH8RGDNffki7TjNg&utm_medium=api&utm_source=abfa41a4&v=5AE0419C024D0B98B891C2B07DDE4E9DA2B95AED,35.209084,193569.2,2026-07-24T09:50:47Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgxMzg5OTU5OCIsInMiOiJCREhQQlhHSDhSR0ROZmZraTdUak5nIn0.AXIN5f6SLXTw-xB26sSKnFuCxlyk_ssGN1QfyYBrhHM,"Are you a Nurse Anesthetist (CRNA) searching for your next locum tenens opportunity? This position with one of VISTA's healthcare partners in North Carolina might be the perfect fit for you! Opportunity Highlights Schedule: 12-hour shifts, weekdays; must be flexible with Mondays and Fridays. Ongoing need. Note: 30-minute lunch deducted from time worked per day. Job Setting: Inpatient - Large Level 1 Trauma Center; High Acuity Endo Center inclusive of bronchoscopy and TEE Coverage Type: Schedule…",Adzuna::API::Response::Job,5813899598,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,"['US', 'North Carolina', 'Mecklenburg County', 'Charlotte']",Adzuna::API::Response::Location,"Charlotte, Mecklenburg County",Adzuna::API::Response::Company,VISTA Staffing Solutions,contract
121627.95,Nurse Practitioner or Physician Assistant,-81.5806,full_time,1,https://www.adzuna.com/land/ad/5813899615?se=BDHPBXGH8RGDNffki7TjNg&utm_medium=api&utm_source=abfa41a4&v=69535427740E491DED43FE0626AAD819175EA9E0,30.3323,121627.95,2026-07-24T09:50:47Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQkRIUEJYR0g4UkdETmZma2k3VGpOZyIsImkiOiI1ODEzODk5NjE1In0.ktS08rBlqaC4qPfzr907dhSxXhvp4v5J1Kc-2xwXzgQ,"Become a part of our caring community Humana's Primary Care Organization is seeking a full-time Primary Care Nurse Practitioner (NP), or Physician Assistant (PA) to join our team at our clinic in Jacksonville, FL As a Nurse Practitioner (NP) or a Physician Assistant (PA) at Conviva Senior Primary Care, you will be part of a collaborative, diverse team. This team includes physicians, pharmacists, care coaches, behavioral health specialists, and more-all working together to deliver personalized, …",Adzuna::API::Response::Job,5813899615,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,"['US', 'Florida', 'Duval County', 'Atlantic Beach']",Adzuna::API::Response::Location,"Atlantic Beach, Duval County",Adzuna::API::Response::Company,Conviva Senior Primary Care,
250601.83,Gastroenterology Physician,-97.400295,full_time,1,https://www.adzuna.com/land/ad/5813899583?se=BDHPBXGH8RGDNffki7TjNg&utm_medium=api&utm_source=abfa41a4&v=763B403B7DFBC14BB2CF384126F8E7744BAAA61E,27.768197,250601.83,2026-07-24T09:50:47Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgxMzg5OTU4MyIsInMiOiJCREhQQlhHSDhSR0ROZmZraTdUak5nIn0.nxHoYDrsBg42KyvvXFr-KNuTRx3U6z5vl2_bjmTL5JY,"Are you a Gastroenterology physician searching for your next perm position? This opportunity with one of VISTA's healthcare partners in Texas offers a rare chance to join a rapidly expanding, fully integrated GI network in a high-demand coastal market. Opportunity Highlights Ambulatory (Mon-Fri) or GI Hospitalist (7-on / 7-off) Mix of clinic, procedures, and optional advanced GI Newly integrated network with major expansion underway Coastal Texas with excellent lifestyle amenities Minimum Requi…",Adzuna::API::Response::Job,5813899583,hr-jobs,Adzuna::API::Response::Category,HR & Recruitment Jobs,"['US', 'Texas', 'Nueces County', 'Corpus Christi']",Adzuna::API::Response::Location,"Corpus Christi, Nueces County",Adzuna::API::Response::Company,VISTA Staffing Solutions,contract
120206.82,Orthopedics Physician,-78.33736,full_time,1,https://www.adzuna.com/land/ad/5813899596?se=BDHPBXGH8RGDNffki7TjNg&utm_medium=api&utm_source=abfa41a4&v=22F97791C152E45F605902DE97BD8DEAF20A40B2,35.000461,120206.82,2026-07-24T09:50:47Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgxMzg5OTU5NiIsInMiOiJCREhQQlhHSDhSR0ROZmZraTdUak5nIn0.U73FULHlIhtBKUe8IYJ5oBAXHZyUbH0OjcAgx1YDHpc,"JOB OVERVIEW Profession: Physician Specialty: Orthopedic Surgery Job Type: Locum Tenens Location: Clinton, NC 28328 Service Setting: Inpatient Coverage Type: Call Only Coverage Period: Oct 13, 2026 - Oct 16, 2026 Shift Schedule: Oct 13, 2026 7:00 AM - Oct 16, 2026 7:00 AM (24-hour call) On-Call Shift Schedule: 24-hour call (Continuous) Call Type: Beeper Call Response Time: 20 Minutes Reason for Coverage: Supplemental Coverage Travel, Lodging, and Malpractice Insurance: Lodging provided (hospita…",Adzuna::API::Response::Job,5813899596,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,"['US', 'North Carolina', 'Sampson County', 'Clinton']",Adzuna::API::Response::Location,"Clinton, Sampson County",Adzuna::API::Response::Company,"Adelphi Medical Staffing, LLC",contract
114264.88,Urology Physician,-71.80892,full_time,1,https://www.adzuna.com/land/ad/5813899604?se=BDHPBXGH8RGDNffki7TjNg&utm_medium=api&utm_source=abfa41a4&v=47FDE5B56EE454375C01D247A3A5D3642C631705,42.269633,114264.88,2026-07-24T09:50:47Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgxMzg5OTYwNCIsInMiOiJCREhQQlhHSDhSR0ROZmZraTdUak5nIn0.Oll_1-593KKrEoyGpfVJtgJpvchUNsgIXTHFvEmxtjQ,"Are you a Urology physician searching for your next locum tenens opportunity? This position with one of VISTA's healthcare partners in Massachusetts might be the perfect fit for you! Opportunity Highlights Schedule: August 21 - December 14, 2026 (specific coverage dates: 08/21-08/24, 10/09-10/12, 11/02, 11/06-11/09, 12/11-12/14) Job Setting: Inpatient; Call Only (In-House) Types of Cases: General Urology (Adult, Pediatric, Neonate); Advanced endoscopic techniques; Laparoscopic surgeries; Percut…",Adzuna::API::Response::Job,5813899604,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,"['US', 'Massachusetts', 'Worcester County', 'West Side']",Adzuna::API::Response::Location,"West Side, Worcester County",Adzuna::API::Response::Company,VISTA Staffing Solutions,contract
110108.91,Orthopedics Physician,-99.107597,full_time,1,https://www.adzuna.com/land/ad/5813899617?se=BDHPBXGH8RGDNffki7TjNg&utm_medium=api&utm_source=abfa41a4&v=369C88DEC871EAEA5C37E7536FECED895C473D5D,40.707419,110108.91,2026-07-24T09:50:47Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgxMzg5OTYxNyIsInMiOiJCREhQQlhHSDhSR0ROZmZraTdUak5nIn0.UhwI2m2Ezy6DbaEsAzqHVO84hm-KyRRrfLZvttn9X7Y,"Locums Orthopedic Surgery Opportunity - Kearney, NE (IMLC Accepted) Quick Highlights Location: Kearney, Nebraska Specialty: Orthopedic Surgery Position Type: Locum Tenens Setting: Inpatient / Emergency Department Coverage: 24/7 Call Coverage EMR: Epic Availability Schedule: 7:00 AM - 7:00 AM (24-hour call) Coverage Dates: August 10-16 September 21-27 October 12-18 November 16-22 December 7-13 Licenses & Certifications Required Board Certified or Board Eligible in Orthopedic Surgery Completion o…",Adzuna::API::Response::Job,5813899617,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,"['US', 'Nebraska', 'Buffalo County', 'Riverdale']",Adzuna::API::Response::Location,"Riverdale, Buffalo County",Adzuna::API::Response::Company,RecruitWell,contract
110511.41,Gastroenterology Physician,-85.94628,full_time,1,https://www.adzuna.com/land/ad/5813899573?se=BDHPBXGH8RGDNffki7TjNg&utm_medium=api&utm_source=abfa41a4&v=943B119F74086EBF42E215B80A80E1AD38B2BF1F,36.96252,110511.41,2026-07-24T09:50:47Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQkRIUEJYR0g4UkdETmZma2k3VGpOZyIsImkiOiI1ODEzODk5NTczIn0.qBZ35Y8Y8lWbNnKRAn3YntKNxzwiMZjc99NzqhcoMds,"Gastroenterology Opportunity - $850K Income Kentucky $100K Sign-On Easy Access to Nashville & Louisville What We Offer: Competitive Earnings: $850k potential compensation structure(Base/RVU) Sign-On Bonus: $100,000 to welcome you to your new home. Generous Time Off: 35 days of PTO to recharge and explore. Support Staff: Enjoy a collaborative environment with dedicated professionals at your side. Why Choose Us? Affordable Living: Experience an 18% lower cost of living without compromising qualit…",Adzuna::API::Response::Job,5813899573,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,"['US', 'Kentucky', 'Barren County', 'Haywood']",Adzuna::API::Response::Location,"Haywood, Barren County",Adzuna::API::Response::Company,The Medicus Firm,
251160.5,Cardiology - Interventional Physician,-77.21836,full_time,1,https://www.adzuna.com/land/ad/5813899563?se=BDHPBXGH8RGDNffki7TjNg&utm_medium=api&utm_source=abfa41a4&v=6A18C730A56B70737E3A658562647087F65C86C7,39.832549,251160.5,2026-07-24T09:50:47Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQkRIUEJYR0g4UkdETmZma2k3VGpOZyIsImkiOiI1ODEzODk5NTYzIn0.7AS8zseHIe7vyzQT1Um5ssdFPyq5YcjLBkZdsyGf7HY,"JOB OVERVIEW Profession: Physician Specialty: Interventional Cardiology Job Type: Locum Tenens Location: Gettysburg, PA Service Setting: Hospital Coverage Type: Clinical  Call Coverage Period: Aug 28, 2026 - Nov 27, 2026 Clinical Shift Schedule: Mon - Fri, 7:00 AM - 4:00 PM On-Call Shift Schedule: Weeknights 4:00 PM - 7:00 AM (beeper call), Weekends 7:00 AM - 7:00 AM (Stemi call) Call Type: Beeper call from home (weeknights and weekends) COVERAGE DATES Aug 28, 2026 (7:00 AM) - Aug 31, 2026 (7:0…",Adzuna::API::Response::Job,5813899563,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,"['US', 'Pennsylvania', 'Adams County', 'Gettysburg']",Adzuna::API::Response::Location,"Gettysburg, Adams County",Adzuna::API::Response::Company,"Adelphi Medical Staffing, LLC",contract
184432.73,Urology Physician,-88.589245,full_time,1,https://www.adzuna.com/land/ad/5813899551?se=BDHPBXGH8RGDNffki7TjNg&utm_medium=api&utm_source=abfa41a4&v=712008CD93585078DA50C62575B9F44FD2EA936E,37.030602,184432.73,2026-07-24T09:50:47Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQkRIUEJYR0g4UkdETmZma2k3VGpOZyIsImkiOiI1ODEzODk5NTUxIn0.7H9uB1S0u94dW_MEfkEDh1cAEJlj5NQmw_rImx93a1g,"Exciting Locum Opportunity for Urology Physicians in Paducah, KY Are you a skilled Urologist looking for a dynamic locum tenens opportunity in a supportive and engaging environment? We invite you to explore an exciting opportunity in a respected healthcare system located in Paducah, KY. This role offers a unique chance to provide critical inpatient care with the possibility of outpatient procedures, all within a collaborative and resource-rich setting. Join a team dedicated to delivering except…",Adzuna::API::Response::Job,5813899551,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,"['US', 'Kentucky', 'McCracken County', 'Oakdale']",Adzuna::API::Response::Location,"Oakdale, McCracken County",Adzuna::API::Response::Company,"City Mobile Group, LLC",contract
163303.16,Dermatology Physician,-97.648444,full_time,1,https://www.adzuna.com/land/ad/5813899620?se=BDHPBXGH8RGDNffki7TjNg&utm_medium=api&utm_source=abfa41a4&v=AC5DBFA99D2DF52F4D163E6334CB6CA751BBC356,30.644753,163303.16,2026-07-24T09:50:47Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQkRIUEJYR0g4UkdETmZma2k3VGpOZyIsImkiOiI1ODEzODk5NjIwIn0.TdQnwzejanburNJs3KIMg8BBpjI_zuKjd6IXI71YzWI,"A Rare Opportunity to Build Something From Day One DOCS Dermatology is expanding into the fast-growing Georgetown / Leander market just north of Austin and we re looking for an experienced Dermatologist with an entrepreneurial mindset to launch and lead a brand-new clinic. This is more than a job it s your chance to build your own practice with full backing, zero administrative burden, and real upside. Why This Role Stands Out Start & Grow Your Own Clinic (no legacy constraints) High-Income Pot…",Adzuna::API::Response::Job,5813899620,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,"['US', 'Texas', 'Williamson County', 'Three Point']",Adzuna::API::Response::Location,"Three Point, Williamson County",Adzuna::API::Response::Company,DOCS Dermatology Group,
73393.48,Urology Physician,-82.091715,full_time,1,https://www.adzuna.com/land/ad/5813899552?se=BDHPBXGH8RGDNffki7TjNg&utm_medium=api&utm_source=abfa41a4&v=F6735A7CBEB2EDFA13B858CB04F27294097BE60C,29.19949,73393.48,2026-07-24T09:50:47Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgxMzg5OTU1MiIsInMiOiJCREhQQlhHSDhSR0ROZmZraTdUak5nIn0.vhS6SQPND_3evOhoYIhidT38Q766G26nP2eUXFjMIzA,"Urology opening in Florida - Located in Ocala, FL - Orlando 75m; Tampa 95m - Full-time, permanent position Overview: - Practice has been servicing the Ocala community and surrounding area for over 25 years - Join 2 experienced providers: a urologist and a nurse practitioner - Practice has their own surgery center for minor procedures - Robotics available - Must be board eligible or board certified by ABMS in urology - Experience ideal but not required - Covers one hospital - 323-bed - Shared ca…",Adzuna::API::Response::Job,5813899552,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,"['US', 'Florida', 'Marion County', 'Ocala']",Adzuna::API::Response::Location,"Ocala, Marion County",Adzuna::API::Response::Company,"Source Medical, LLC.",permanent
