created,salary_max,adref,salary_min,description,salary_is_predicted,title,id,redirect_url,__CLASS__,location.area,location.__CLASS__,location.display_name,category.__CLASS__,category.tag,category.label,company.display_name,company.__CLASS__,latitude,longitude,contract_type,contract_time
2026-04-03T09:05:40Z,22165.84,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiY0FMc2FHWXY4Ukd5emNtOUwyVWF2dyIsImkiOiI1Njg4NzMxNDk1In0.LlatFRUiSR52laGyuYtqdmsJ_w-dSzSmMXOWizRW6B0,22165.84,"Description Summary: With minimum supervision, the Multi-Modality Technologist will competently function in two (2) or more modalities within the Imaging Department. This can include Diagnostic Radiology, MRI, CT, Ultrasound, Special Procedures, Nuclear Medicine, or Mammography. Performs various technical procedures requiring independent judgment and is responsible for designated areas or procedures as needed or assigned in two (2) or more modalities. CHRISTUS Santa Rosa Hospital – San Marcos, …",1,Multiskilled Radiology Technologist - Radiology Diagnostic - Prn,5688731495,https://www.adzuna.com/land/ad/5688731495?se=cALsaGYv8RGyzcm9L2Uavw&utm_medium=api&utm_source=abfa41a4&v=206CC404E1AC882D77B64F3BBB885BF53512D155,Adzuna::API::Response::Job,"['US', 'Texas', 'Hays County', 'San Marcos']",Adzuna::API::Response::Location,"San Marcos, Hays County",Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Christus Health,Adzuna::API::Response::Company,29.883275,-97.941394,,
2026-04-03T09:05:40Z,4614.89,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4ODczMTYxMyIsInMiOiJjQUxzYUdZdjhSR3l6Y205TDJVYXZ3In0.aZTS_bkY11H3ojy9qV1AdNrb0M_GF-M0VYH1wQSymyE,4614.89,Description CHRISTUS Surgical Hospital has been and remains dedicated to providing high-quality outpatient surgical care in a convenient and comfortable setting. We treat our patients and their families with the highest quality of care and maintain an enduring commitment to excellence. We are a multi-specialty facility and Medicare-certified. All of our physicians are board-certified with significant training and experience in their respective specialties. Our state-of-the-art facility features…,1,Endoscopy Technologist - Endoscopy Surgery,5688731613,https://www.adzuna.com/land/ad/5688731613?se=cALsaGYv8RGyzcm9L2Uavw&utm_medium=api&utm_source=abfa41a4&v=F26E1A5B4C05FB08C311AB23222A99BC5332163A,Adzuna::API::Response::Job,"['US', 'Texas', 'Nueces County', 'Corpus Christi']",Adzuna::API::Response::Location,"Corpus Christi, Nueces County",Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Christus Health,Adzuna::API::Response::Company,27.802848,-97.400287,,full_time
2026-04-03T09:05:40Z,5370.55,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiY0FMc2FHWXY4Ukd5emNtOUwyVWF2dyIsImkiOiI1Njg4NzMxNTIxIn0.JmetBr3btLpj7udOLUonGPeK0I7m15AOHQXup3gTQKA,5370.55,"Description This position qualifies for a $10K Sign-on  $5K Relo if applicable CHRISTUS Spohn Hospital Corpus Christi - Shoreline overlooking Corpus Christi Bay is the largest and foremost acute care medical facility in the region, with a full range of diagnostic and surgical specialty services in cardiac, cancer, and stroke care. It is the leading emergency facility in the area with a Level II Trauma Center in the Coastal Bend, staffed with physicians and nurses specially trained in emergency …",1,Respiratory Therapist Full Time,5688731521,https://www.adzuna.com/land/ad/5688731521?se=cALsaGYv8RGyzcm9L2Uavw&utm_medium=api&utm_source=abfa41a4&v=44AD10F67C13F5526E29C86FE745A05201FA34BC,Adzuna::API::Response::Job,"['US', 'Texas', 'Nueces County', 'Corpus Christi']",Adzuna::API::Response::Location,"Corpus Christi, Nueces County",Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Christus Health,Adzuna::API::Response::Company,27.802848,-97.400287,,full_time
2026-04-03T09:05:40Z,18637.99,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiY0FMc2FHWXY4Ukd5emNtOUwyVWF2dyIsImkiOiI1Njg4NzMxNTUxIn0.FO0JqlQkBBiwLyS_cELAkgUpJtDxYJyrdSub0cPVimc,18637.99,"Description Summary: The Magnetic Resonance Imaging (MRI) Technologist will perform a wide variety of routine and advanced imaging procedures, will provide support for other imaging technologists as needed, and help to facilitate smooth and efficient patient flow. The MRI Technologist will demonstrate flexibility by working other shifts and/or at other campuses as needed or required. The Technologist must be able to troubleshoot basic maintenance, participate in QA, and resolve issues related t…",1,Magnetic Resonance Imaging Technologist - Mri Tech Main Hospital Prn,5688731551,https://www.adzuna.com/land/ad/5688731551?se=cALsaGYv8RGyzcm9L2Uavw&utm_medium=api&utm_source=abfa41a4&v=CD1E2D06A8F18DCCC4DBEE9E7F765EE02A156B88,Adzuna::API::Response::Job,"['US', 'Texas', 'Smith County', 'Tyler']",Adzuna::API::Response::Location,"Tyler, Smith County",Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Christus Health,Adzuna::API::Response::Company,32.324386,-95.299796,,
2026-04-03T09:05:40Z,17803.77,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4ODczMTYyOCIsInMiOiJjQUxzYUdZdjhSR3l6Y205TDJVYXZ3In0.2H49TpoBkxYNZo3XXRvpgIlSFUaLTdejP6Y43voZkvI,17803.77,"Performs clinical testing in assigned section/s such as general laboratory, Blood Bank and Microbiology sections, with all duties necessary for accurate and timely results including quality control, performance improvement, proficiency testing, and preventative maintenance of equipment. Recognizes abnormal critical values and follows proper guidelines for notifying medical team members of results. Performs clerical, general, and phlebotomy duties related to daily operations in the laboratory. P…",1,MLT - Medical Laboratory,5688731628,https://www.adzuna.com/land/ad/5688731628?se=cALsaGYv8RGyzcm9L2Uavw&utm_medium=api&utm_source=abfa41a4&v=ADF68667D939F9A9FF65A26BF77C06A65B97A084,Adzuna::API::Response::Job,"['US', 'Nevada', 'Clark County', 'Henderson']",Adzuna::API::Response::Location,"Henderson, Clark County",Adzuna::API::Response::Category,scientific-qa-jobs,Scientific & QA Jobs,Christus Health,Adzuna::API::Response::Company,35.960734,-114.939821,,part_time
2026-04-03T09:05:40Z,26891.51,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiY0FMc2FHWXY4Ukd5emNtOUwyVWF2dyIsImkiOiI1Njg4NzMxNTcwIn0.HGk9CnUeiamsYGpukr7XstOtfEC8uxjIi3qYojdeSvI,26891.51,"Description Nurse Practitioner / Physician Assistant – Fracture Liaison & Occupational Health Location : Alamogordo, New Mexico Facility : CHRISTUS South New Mexico Job Type : Full-Time Schedule: Monday – Friday, 8:00 AM – 5:00 PM Specialty : Occupational Medicine, Urgent Care, Bone Health Summary: CHRISTUS Health is seeking an experienced Nurse Practitioner or Physician Assistant to join our team in Alamogordo, NM! This position will support both the Fracture Liaison Service (FLS) and Occupati…",1,Nurse Practitioner / Physician Assistant - Occupational Medicine,5688731570,https://www.adzuna.com/land/ad/5688731570?se=cALsaGYv8RGyzcm9L2Uavw&utm_medium=api&utm_source=abfa41a4&v=2C18688ED8CF6FD69697F50921B88164D35B8046,Adzuna::API::Response::Job,"['US', 'New Mexico', 'Otero County', 'Alamogordo']",Adzuna::API::Response::Location,"Alamogordo, Otero County",Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Christus Health,Adzuna::API::Response::Company,32.899533,-105.960265,,full_time
2026-04-03T09:05:40Z,15802.9,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiY0FMc2FHWXY4Ukd5emNtOUwyVWF2dyIsImkiOiI1Njg4NzMxNTExIn0.K_rdgawzGL0PHJE3YkSpMtcwnVM7vbytQWlQ59d5zwI,15802.9,"Description Make a Meaningful Impact with CHRISTUS Health Join the dedicated Urology team at CHRISTUS Health—part of one of the region’s most respected and mission-driven multispecialty groups—as we seek a full-time Urology Advanced Practice Clinician (APC). As a faith-based organization committed to compassionate, high-quality care for all, CHRISTUS Health offers a collaborative, physician-led environment where APCs play an essential role in enhancing access to specialty care across the commun…",1,Advanced Practice Clinician - Urology,5688731511,https://www.adzuna.com/land/ad/5688731511?se=cALsaGYv8RGyzcm9L2Uavw&utm_medium=api&utm_source=abfa41a4&v=0CD00006ACCCB13F1C270835DC151AD5F17722F7,Adzuna::API::Response::Job,"['US', 'New Mexico', 'Otero County', 'Alamogordo']",Adzuna::API::Response::Location,"Alamogordo, Otero County",Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Christus Health,Adzuna::API::Response::Company,32.899533,-105.960265,,full_time
2026-04-03T09:05:40Z,11593.88,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4ODczMTUyNiIsInMiOiJjQUxzYUdZdjhSR3l6Y205TDJVYXZ3In0.KGeBXcaFt2kYIlkuSGcWeMtPsBQsoNjVWuOxBuj88P0,11593.88,"Description Summary: Operates radiologic equipment to make clinical diagnostic images as directed by physicians. Performs routine diagnostic procedures and may be required to function as a Medical Assistant as needed. Behavior and communication skills must align with the organization's mission, values, and culture. Responsibilities: - Meets expectations of the applicable OneCHRISTUS Competencies: Leader of Self, Leader of Others, or Leader of Leaders. - Performs a variety of diagnostic procedur…",1,Radiology Technologist Clinic - Multi Specialty,5688731526,https://www.adzuna.com/land/ad/5688731526?se=cALsaGYv8RGyzcm9L2Uavw&utm_medium=api&utm_source=abfa41a4&v=756A65327ED134DF6C0DF6D503663286F2EC52EA,Adzuna::API::Response::Job,['US'],Adzuna::API::Response::Location,US,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Christus Health,Adzuna::API::Response::Company,,,,full_time
2026-04-03T09:05:40Z,10577.75,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiY0FMc2FHWXY4Ukd5emNtOUwyVWF2dyIsImkiOiI1Njg4NzMxNjEwIn0.DKKu25eUnvusTvp_wt8qDmY5ax9K6VO2lN08uf6-kQI,10577.75,"Description Join a collaborative and patient-focused team with the Pain Management Associates at CHRISTUS Southern New Mexico Position: Pain Management - Nurse Practitioner Location: Alamogordo, New Mexico Work Type: Full Time Reason for opening: Addition of a NP to account for the service line growth and support community need. Recruiter: Keely Peirce - (512) 527-4529 Practice Overview - 2 Physicians, 2 Nurse Practitioners, Medical Assistants, Clinical Lead, Front Office Coordinators, Clinic S…",1,Nurse Practitioner - Pain Management,5688731610,https://www.adzuna.com/land/ad/5688731610?se=cALsaGYv8RGyzcm9L2Uavw&utm_medium=api&utm_source=abfa41a4&v=7A1C01A33E2879A08F7F03A0364160877EC59C6F,Adzuna::API::Response::Job,"['US', 'New Mexico', 'Otero County', 'Alamogordo']",Adzuna::API::Response::Location,"Alamogordo, Otero County",Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Christus Health,Adzuna::API::Response::Company,32.899533,-105.960265,,full_time
2026-04-03T09:05:40Z,40657.32,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiY0FMc2FHWXY4Ukd5emNtOUwyVWF2dyIsImkiOiI1Njg4NzMxNTQ3In0.h6WJyFWPs2NzCsJqBwW3Wg0secdW64szyBFhpg4tWNs,40657.32,"Description Summary: The IT Architect II is responsible for design of IT systems including system infrastructure, system security, application architecture, software and data life cycle management. Provides enterprise architectural framework for the design, development, and deployment of information/business systems. Proactively drives the prioritization of key technology enablers for achieving enterprise level system objectives while ensuring scalability, reliability, and availability of imple…",1,It Architect Ii-Im Application Development,5688731547,https://www.adzuna.com/land/ad/5688731547?se=cALsaGYv8RGyzcm9L2Uavw&utm_medium=api&utm_source=abfa41a4&v=40C81AD7CF1DAF2F40FE801DA6C771C7F9246A56,Adzuna::API::Response::Job,['US'],Adzuna::API::Response::Location,US,Adzuna::API::Response::Category,it-jobs,IT Jobs,Christus Health,Adzuna::API::Response::Company,,,,full_time
2026-04-03T09:05:40Z,150000.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiY0FMc2FHWXY4Ukd5emNtOUwyVWF2dyIsImkiOiI1Njg4NzMxNDg4In0.dEMACefbQqL4_nuuB_48xHBRRn3MYCHA5c_YBVr7q58,150000.0,"Description Experienced CTS PA – CHRISTUS Ochsner Health, Lake Charles, LA Salary Range: $140,000 - $150,000 - commensurate with years of experience The Division of Cardiothoracic Surgery at Christus Ochsner Health in Southwest Louisiana, located at St. Patrick Hospital in Lake Charles, is actively seeking an Advanced Practice Provider (NP/PA) to join our dedicated team. This represents an excellent opportunity to collaborate with two other NPs and Ochsner Health's highly skilled board-certifie…",0,Np/Pa - Cardiovascular Surgery,5688731488,https://www.adzuna.com/land/ad/5688731488?se=cALsaGYv8RGyzcm9L2Uavw&utm_medium=api&utm_source=abfa41a4&v=E2D503132FFC450EEBA5ECD51A4757A0F26505C9,Adzuna::API::Response::Job,['US'],Adzuna::API::Response::Location,US,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Christus Health,Adzuna::API::Response::Company,,,,
2026-04-03T09:05:40Z,22780.93,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4ODczMTYyNiIsInMiOiJjQUxzYUdZdjhSR3l6Y205TDJVYXZ3In0.Om_z0UlXBe1gfajVpwIlMMidfwVG_rSd-kUHlqR2NL4,22780.93,"Description This position qualifies for a $5K sign on bonus Spohn Hospital Alice was built in 1999 to serve the healthcare needs of people in Alice and the surrounding communities. The hospital is a Level IV Trauma Center and is licensed for 186 beds and offers comprehensive medical and surgical services including pediatrics, obstetrics, skilled nursing, emergency and intensive care, as well as cardiac and comprehensive services. Summary: The Radiology Technologist will perform a wide variety o…",1,Radiology Technologist - Radiology Diagnostic ($5k Sign On Bonus),5688731626,https://www.adzuna.com/land/ad/5688731626?se=cALsaGYv8RGyzcm9L2Uavw&utm_medium=api&utm_source=abfa41a4&v=85AD41D8B7C7C183BF7F1022EF61826E59B31BE1,Adzuna::API::Response::Job,"['US', 'Texas', 'Jim Wells County', 'Alice']",Adzuna::API::Response::Location,"Alice, Jim Wells County",Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Christus Health,Adzuna::API::Response::Company,27.752249,-98.069725,,full_time
2026-04-03T09:05:40Z,7965.48,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4ODczMTU4NiIsInMiOiJjQUxzYUdZdjhSR3l6Y205TDJVYXZ3In0.e1tKzFf441WcmAY9wgxR_25lmULftbSuOWizg54p1BQ,7965.48,"Description Summary: Uniformed position at all times. Armed Security Officer’s duties include being a visible deterrent to criminal activity, providing security for patients, Associates, and visitors, protecting and patrolling hospital buildings, assets and premises as assigned. The Armed Security Officer is responsible for responding to all emergency codes, internal/external disaster events as needed and/or requested, conducting preliminary investigations of reported incidents, and performing …",1,Security Officer Armed - Longview,5688731586,https://www.adzuna.com/land/ad/5688731586?se=cALsaGYv8RGyzcm9L2Uavw&utm_medium=api&utm_source=abfa41a4&v=B0CC425F61055169A0AE547E37BCE922B5AAA1EC,Adzuna::API::Response::Job,"['US', 'Texas', 'Gregg County', 'Longview']",Adzuna::API::Response::Location,"Longview, Gregg County",Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Christus Health,Adzuna::API::Response::Company,32.511106,-94.722579,,full_time
2026-04-03T09:05:40Z,9714.33,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiY0FMc2FHWXY4Ukd5emNtOUwyVWF2dyIsImkiOiI1Njg4NzMxNTM3In0.cjgp9mAqOLwxN4mVScmNvYet4Ifsa4kB1gCuRoWV7wc,9714.33,Description Summary: The Certified Medical Assistant will perform various services and related activities in support of patient care including accurate data entry for patient registration and insurance verification. The Certified Medical Assistant demonstrates the ability to use good judgment and communicates effectively with all patients; families; licensedpersonnel; insurance companies andthird-party payers. Demonstrates a professional and caring manner. Responsibilities: - Meets expectations…,1,Medical Assistant Certified - Administration,5688731537,https://www.adzuna.com/land/ad/5688731537?se=cALsaGYv8RGyzcm9L2Uavw&utm_medium=api&utm_source=abfa41a4&v=6C10EC3DB8D3538BAD6F1C2150ADD86829C31255,Adzuna::API::Response::Job,['US'],Adzuna::API::Response::Location,US,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Christus Health,Adzuna::API::Response::Company,,,,full_time
2026-04-03T09:05:40Z,27608.68,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiY0FMc2FHWXY4Ukd5emNtOUwyVWF2dyIsImkiOiI1Njg4NzMxNTU4In0.Bj7OJyxr5Ahi75LYAZvVVTA6H9BZ4mgJUQs6L27amQs,27608.68,"Description Summary: The Clinic Manager is responsible for the overall operations, performance and success of a CSVCG Clinic. This includes day-to-day operations of the clinic. Works closely with leadership to develop, implement, and maintain programs that enhance quality of care and achieve a high level of patient and provider satisfaction as well as meeting budgeted financial clinic performance. Manages subordinate personnel, prepares clinic budget, ensures data accuracy, prepares financial a…",1,Manager Practice Ii - Specialty Orthopedic,5688731558,https://www.adzuna.com/land/ad/5688731558?se=cALsaGYv8RGyzcm9L2Uavw&utm_medium=api&utm_source=abfa41a4&v=5BB8C9BD0269661302E2C0511AF8CCC7018FC8E3,Adzuna::API::Response::Job,"['US', 'New Mexico', 'Santa Fe County', 'Santa Fe']",Adzuna::API::Response::Location,"Santa Fe, Santa Fe County",Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Christus Health,Adzuna::API::Response::Company,35.837206,-105.851313,,full_time
2026-04-03T09:05:40Z,18488.45,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiY0FMc2FHWXY4Ukd5emNtOUwyVWF2dyIsImkiOiI1Njg4NzMxNTEyIn0.68dceUiAnQmzbz-HJ9QWXgTY7ivuuQ530oZS0A-1G-8,18488.45,"Responsible for evaluation, planning, directing and administering physical therapy modalities of treatment as prescribed by a licensed physician. Administers treatments and physical agents as prescribed by a referring physician in an effort to restore function and prevent disability following injury, disease or physical disability. Assists patients to reach their maximum performance and level of functioning, while learning to live within the limits of their capabilities. The staff therapist par…",1,Physical Therapist full time Pediatrics,5688731512,https://www.adzuna.com/land/ad/5688731512?se=cALsaGYv8RGyzcm9L2Uavw&utm_medium=api&utm_source=abfa41a4&v=D221EAA8CE1F52A359FAFC0564AAA3A42264CF8B,Adzuna::API::Response::Job,"['US', 'New Mexico', 'Otero County', 'Alamogordo']",Adzuna::API::Response::Location,"Alamogordo, Otero County",Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Christus Health,Adzuna::API::Response::Company,32.899533,-105.960265,,part_time
2026-04-03T09:05:40Z,29765.73,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4ODczMTUwNyIsInMiOiJjQUxzYUdZdjhSR3l6Y205TDJVYXZ3In0.innnWR1XbE-LNOwwnobNVWiV2U7jKgKhrMJMqJBLStg,29765.73,"Description Summary: Responsible for the pulmonary care of critical, non-critical, and chronically ill adult, pediatric, and neonatal patients under the direction of a physician with minimal supervision. Performs patient assessments and institutes respiratory care plans. Performs various technical and diagnostic respiratory therapy procedures in all areas of the hospital. Responsibilities: - Meets expectations of the applicable OneCHRISTUS Competencies: Leader of Self, Leader of Others, or Lead…",1,"Rrt, Registered Respiratory Therapist",5688731507,https://www.adzuna.com/land/ad/5688731507?se=cALsaGYv8RGyzcm9L2Uavw&utm_medium=api&utm_source=abfa41a4&v=A064ED5A9CDA2A88DD6F0ED76145AC232425C649,Adzuna::API::Response::Job,"['US', 'Texas', 'Anderson County', 'Palestine']",Adzuna::API::Response::Location,"Palestine, Anderson County",Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Christus Health,Adzuna::API::Response::Company,31.771568,-95.583894,,
2026-04-03T09:05:40Z,18100.07,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiY0FMc2FHWXY4Ukd5emNtOUwyVWF2dyIsImkiOiI1Njg4NzMxNTc1In0.wj7NXJSVlWeo-AajXnKma5oj2RvKF38oztb0X0Per7g,18100.07,"Description Summary: The Radiology Technologist will perform a wide variety of routine and advanced imaging procedures, will provide support for other imaging technologists as needed, and help to facilitate smooth and efficient patient flow. The technologist will demonstrate flexibility by working other shifts and/or at other campuses as needed or required. The technologist must be able to troubleshoot basic maintenance, participate in QA, and resolve issues related to image processing and the …",1,Radiology Technologist - Tyler Main Hospital Prn,5688731575,https://www.adzuna.com/land/ad/5688731575?se=cALsaGYv8RGyzcm9L2Uavw&utm_medium=api&utm_source=abfa41a4&v=7917ED5BE9BB7B0D3DE2930B96A78BD1FB740E22,Adzuna::API::Response::Job,"['US', 'Texas', 'Smith County', 'Tyler']",Adzuna::API::Response::Location,"Tyler, Smith County",Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Christus Health,Adzuna::API::Response::Company,32.324386,-95.299796,,
2026-04-03T09:05:40Z,9806.62,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiY0FMc2FHWXY4Ukd5emNtOUwyVWF2dyIsImkiOiI1Njg4NzMxNjM5In0.IMbenyc-TyWXEdi0exdu0hOyeDmJl6IGl2aMUYiXr_k,9806.62,"Description Summary: Is trained to perform processing blood and other body fluids, sendouts, and other tests as required. Obtains blood samples from the correct patient, ensuring that the blood is properly drawn and labeled following established procedures to assure the proper specimen for the requested testing. Is trained to become competent at venipunctures and skin punctures. May register and interview patients, obtaining accurate demographic and financial information. May be required to ver…",1,Laboratory Assistant I - Laboratory,5688731639,https://www.adzuna.com/land/ad/5688731639?se=cALsaGYv8RGyzcm9L2Uavw&utm_medium=api&utm_source=abfa41a4&v=29F892937DF589514095EAA53B6035B898F76519,Adzuna::API::Response::Job,"['US', 'New Mexico', 'Santa Fe County', 'Santa Fe']",Adzuna::API::Response::Location,"Santa Fe, Santa Fe County",Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Christus Health,Adzuna::API::Response::Company,35.837206,-105.851313,,full_time
2026-04-03T09:05:40Z,33038.38,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4ODczMTU1NyIsInMiOiJjQUxzYUdZdjhSR3l6Y205TDJVYXZ3In0.5pvvKy_9oWw5G-KFzgrj2CTGz4xuboVz7EI9gtxJDAU,33038.38,"Description Summary: Implements specific treatments and exercise programs for individual patients under the direction of an Occupational Therapist. Treats the impact of illness, injury, developmental or psychological impairments of the patient in the performance areas of Activities of Daily Living including; range-of-motion, grooming & hygiene, eating, dressing, toileting, driving, cooking, or working. Is responsible for assisting the patient to regain, develop, and learn skills to enable them …",1,Certified Occupational Therapist Assistant - Physical Therapy - Prn,5688731557,https://www.adzuna.com/land/ad/5688731557?se=cALsaGYv8RGyzcm9L2Uavw&utm_medium=api&utm_source=abfa41a4&v=1891E936022A38968DEE67B8AE98797614B16BED,Adzuna::API::Response::Job,"['US', 'New Mexico', 'Santa Fe County', 'Santa Fe']",Adzuna::API::Response::Location,"Santa Fe, Santa Fe County",Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Christus Health,Adzuna::API::Response::Company,35.837206,-105.851313,,
2026-04-03T09:05:40Z,17174.05,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiY0FMc2FHWXY4Ukd5emNtOUwyVWF2dyIsImkiOiI1Njg4NzMxNDg0In0.rMQzsa6Dny3c4NTrxY8S507SBq9BCHkYcrj_HQsEv3E,17174.05,"Description Summary: Coordinate and perform diagnostic medical imaging procedures for the Department of Ultrasound, assisting the Radiologist utilizing a variety of diagnostic ultrasound equipment, both fixed and mobile. CHRISTUS Santa Rosa Hospital – San Marcos, which originated in 1923 as Hays County Soldiers, Sailors and Marines Memorial Hospital, opened at its current Wonder World Drive location in 1983. Our staff of more than 700 Associates works with more than 300 active and consulting ph…",1,Registered Vascular Technologist - Cardiology Non Invasive,5688731484,https://www.adzuna.com/land/ad/5688731484?se=cALsaGYv8RGyzcm9L2Uavw&utm_medium=api&utm_source=abfa41a4&v=5DECFE20CB67C6B840ABC73510C7A1D309D639BE,Adzuna::API::Response::Job,"['US', 'Texas', 'Hays County', 'San Marcos']",Adzuna::API::Response::Location,"San Marcos, Hays County",Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Christus Health,Adzuna::API::Response::Company,29.883275,-97.941394,,full_time
2026-04-03T09:05:40Z,16638.93,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4ODczMTUzNSIsInMiOiJjQUxzYUdZdjhSR3l6Y205TDJVYXZ3In0.gVQx1o-n06aaj5IH3f5NP4kL2NKr2b7dgGOjyto9bkk,16638.93,"Description Summary: Provides Physical Therapy Services to patients referred, including assessment, treatment plan development and implementation with the follow-up and discharge planning. Actively assists with clinical aspects of the department, including program development, department operations and Performance Improvement activities. Assists with supervising and coordinating the Physical Therapy and Physical Therapy Assistant student programs. In addition, supervises Licensed Physical Thera…",1,Physical Therapist - Physical Therapy,5688731535,https://www.adzuna.com/land/ad/5688731535?se=cALsaGYv8RGyzcm9L2Uavw&utm_medium=api&utm_source=abfa41a4&v=1C63E0E8E4BDE7B7196EA2E8CD7018E1CC304248,Adzuna::API::Response::Job,"['US', 'Texas', 'Bexar County', 'San Antonio']",Adzuna::API::Response::Location,"San Antonio, Bexar County",Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Christus Health,Adzuna::API::Response::Company,29.46357,-98.522671,,full_time
2026-04-03T09:05:40Z,16608.4,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiY0FMc2FHWXY4Ukd5emNtOUwyVWF2dyIsImkiOiI1Njg4NzMxNTkyIn0.A4GdnB3UmG5YhCJdbDSm5VlrmtpeKBwdE8sQirpJldc,16608.4,"Description CRNA - Anesthesiology, Full-TimeCHRISTUS Health, Highland Medical Center, Shreveport, LA Recruiter: Dee Dee Fowler deedee.fowler@christushealth.org Call/Text: 903.237.9418 CHRISTUS Health is seeking a Full-Time Certified Registered Nurse Anesthetist (CRNA) to join the Anesthesia Department at CHRISTUS Highland Medical Center in Shreveport, Louisiana. The department fosters a cohesive and collaborative approach among CRNAs and MDAs, offering a diverse case mix ranging from trauma, ge…",1,Certified Registered Nurse Anesthetist Hourly-Surg Anesthesiology-Full Time,5688731592,https://www.adzuna.com/land/ad/5688731592?se=cALsaGYv8RGyzcm9L2Uavw&utm_medium=api&utm_source=abfa41a4&v=915EEBFC6084058D6215591A9BA0B5AF857A8A61,Adzuna::API::Response::Job,['US'],Adzuna::API::Response::Location,US,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Christus Health,Adzuna::API::Response::Company,,,,full_time
2026-04-03T09:05:40Z,5867.78,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiY0FMc2FHWXY4Ukd5emNtOUwyVWF2dyIsImkiOiI1Njg4NzMxNTA5In0.lQC9kdyl9KDHR5cn-A1bbB0zjzAdiqHNb1QRtewtQNM,5867.78,"Description Summary: Uniformed position at all times. Armed Security Officer’s duties include being a visible deterrent to criminal activity, providing security for patients, Associates, and visitors, protecting and patrolling hospital buildings, assets and premises as assigned. The Armed Security Officer is responsible for responding to all emergency codes, internal/external disaster events as needed and/or requested, conducting preliminary investigations of reported incidents, and performing …",1,SECURITY OFFICERS NOW HIRING,5688731509,https://www.adzuna.com/land/ad/5688731509?se=cALsaGYv8RGyzcm9L2Uavw&utm_medium=api&utm_source=abfa41a4&v=7FE812857E9A994DD4CFD8F71E973E8D8C797A21,Adzuna::API::Response::Job,"['US', 'New Mexico', 'Otero County', 'Alamogordo']",Adzuna::API::Response::Location,"Alamogordo, Otero County",Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Christus Health,Adzuna::API::Response::Company,32.899533,-105.960265,,full_time
