longitude,__CLASS__,title,id,contract_time,salary_min,adref,latitude,redirect_url,created,description,salary_is_predicted,salary_max,company.__CLASS__,company.display_name,category.__CLASS__,category.label,category.tag,location.display_name,location.area,location.__CLASS__,contract_type
-92.398855,Adzuna::API::Response::Job,RN-Women‘s Services Fulltime Nights,5697470459,full_time,86745.2,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOG9HOW4zZzI4UkdfSjhkMGJrVkY1QSIsImkiOiI1Njk3NDcwNDU5In0.Ykdb_RpuhDoP1Rl1zyJRhMOgGivk208nyogN8kg3ZkY,38.635021,https://www.adzuna.com/land/ad/5697470459?se=8oG9n3g28RG_J8d0bkVF5A&utm_medium=api&utm_source=abfa41a4&v=DA0D3F9853CE5465140A357E857DB5D990CFA10B,2026-04-12T09:20:10Z,"It‘s more than a career, it‘s a calling. MO-SSM Health St. Mary‘s Hospital - Jefferson City Worker Type: Regular Job Summary: Manages women‘s services activities, workflow and nursing resources. Job Responsibilities and Requirements: PRIMARY RESPONSIBILITIES Collects and analyzes pertinent health data to develop and implement an individualized plan of care that includes interventions and alternatives to attain expected, measurable outcomes for women and newborns in the context of woman, newborn…",1,86745.2,Adzuna::API::Response::Company,SSM,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,"Centertown, Cole County","['US', 'Missouri', 'Cole County', 'Centertown']",Adzuna::API::Response::Location,
-91.884003,Adzuna::API::Response::Job,RN- Progressive Care Unit (stepdown) PRN3,5697470460,full_time,57596.55,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5NzQ3MDQ2MCIsInMiOiJRTnNQb1hnMjhSR19KOGQwYmtWRjVBIn0.7AkKQRS5Ik04TKmWbtL0O23HL_I7WiLutJipjClCOOc,38.705593,https://www.adzuna.com/land/ad/5697470460?se=QNsPoXg28RG_J8d0bkVF5A&utm_medium=api&utm_source=abfa41a4&v=0553C4D2A8830AB9EE2270F77AFA5A9D2F1E6B8F,2026-04-12T09:20:10Z,"It‘s more than a career, it‘s a calling. MO-SSM Health St. Mary‘s Hospital - Jefferson City Worker Type: PRN3 Job Summary: Provides direct nursing care in settings where patients require complex assessments and intervention, in accordance with established policies, procedures and protocols of the healthcare organization. Job Responsibilities and Requirements: PRIMARY RESPONSIBILITIES Obtains comprehensive data pertinent to the patient from the patient, family other healthcare providers to devel…",1,57596.55,Adzuna::API::Response::Company,SSM,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,"Mokane, Callaway County","['US', 'Missouri', 'Callaway County', 'Mokane']",Adzuna::API::Response::Location,
-92.998594,Adzuna::API::Response::Job,RN- Progressive Care Unit (stepdown) PRN3,5697470444,full_time,58061.29,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5NzQ3MDQ0NCIsInMiOiJRTnNQb1hnMjhSR19KOGQwYmtWRjVBIn0.8H5dT1hzwEdc7OSTRm_gKhwW3UFFQQdMkC3EXbc-L8I,38.380051,https://www.adzuna.com/land/ad/5697470444?se=QNsPoXg28RG_J8d0bkVF5A&utm_medium=api&utm_source=abfa41a4&v=82026579D3040077D9D059EF01A7C7D8EC622D24,2026-04-12T09:20:09Z,"It‘s more than a career, it‘s a calling. MO-SSM Health St. Mary‘s Hospital - Jefferson City Worker Type: PRN3 Job Summary: Provides direct nursing care in settings where patients require complex assessments and intervention, in accordance with established policies, procedures and protocols of the healthcare organization. Job Responsibilities and Requirements: PRIMARY RESPONSIBILITIES Obtains comprehensive data pertinent to the patient from the patient, family other healthcare providers to devel…",1,58061.29,Adzuna::API::Response::Company,SSM,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,"Stover, Morgan County","['US', 'Missouri', 'Morgan County', 'Stover']",Adzuna::API::Response::Location,
-92.118107,Adzuna::API::Response::Job,RN-Surgery (H),5697470434,full_time,68265.63,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUU5zUG9YZzI4UkdfSjhkMGJrVkY1QSIsImkiOiI1Njk3NDcwNDM0In0.gnbzofbLDpeQsEGBi1wmQ6dFtSZ5zvOfwfGrvHZml4A,38.641712,https://www.adzuna.com/land/ad/5697470434?se=QNsPoXg28RG_J8d0bkVF5A&utm_medium=api&utm_source=abfa41a4&v=050A150179608B3CB81419AF28A91C2842BB92B5,2026-04-12T09:20:09Z,"It‘s more than a career, it‘s a calling MO-SSM Health St. Mary‘s Hospital - Jefferson City Worker Type: Regular Job Highlights: Additional Job Description Schedule Time: FT Days Benefits : Competitive, affordable health insurance including but not limited to: Getting paid every day! Access up to $5,250 in tuition coverage per year Paid maternity & paternity coverage Adoption assistance Various competitive health insurance options & wellness plans Retirement benefits including employer matching …",1,68265.63,Adzuna::API::Response::Company,SSM Health,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,"Holts Summit, Callaway County","['US', 'Missouri', 'Callaway County', 'Holts Summit']",Adzuna::API::Response::Location,
-92.785569,Adzuna::API::Response::Job,RN- Progressive Care Unit (stepdown) PRN3,5697470445,full_time,61650.98,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUU5zUG9YZzI4UkdfSjhkMGJrVkY1QSIsImkiOiI1Njk3NDcwNDQ1In0.2ozn_OE5TbTQEZYEkh3Jn_udmQ_AUDRVdjzApMvItqI,38.787781,https://www.adzuna.com/land/ad/5697470445?se=QNsPoXg28RG_J8d0bkVF5A&utm_medium=api&utm_source=abfa41a4&v=79208E2904753A4FC89ABC1581E8EFEE71406900,2026-04-12T09:20:09Z,"It‘s more than a career, it‘s a calling. MO-SSM Health St. Mary‘s Hospital - Jefferson City Worker Type: PRN3 Job Summary: Provides direct nursing care in settings where patients require complex assessments and intervention, in accordance with established policies, procedures and protocols of the healthcare organization. Job Responsibilities and Requirements: PRIMARY RESPONSIBILITIES Obtains comprehensive data pertinent to the patient from the patient, family other healthcare providers to devel…",1,61650.98,Adzuna::API::Response::Company,SSM,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,"Cotton, Cooper County","['US', 'Missouri', 'Cooper County', 'Cotton']",Adzuna::API::Response::Location,
-91.941441,Adzuna::API::Response::Job,RN-Interventional Radiology,5697470441,full_time,160858.64,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUU5zUG9YZzI4UkdfSjhkMGJrVkY1QSIsImkiOiI1Njk3NDcwNDQxIn0.bL10CFqBi3wpcPaG8PuGeCQAYwaUV2PEkNAESC2moLY,38.365123,https://www.adzuna.com/land/ad/5697470441?se=QNsPoXg28RG_J8d0bkVF5A&utm_medium=api&utm_source=abfa41a4&v=AA5062B3FEB94A1BBDEE55EE69B59BA430F385D1,2026-04-12T09:20:09Z,"It‘s more than a career, it‘s a calling. MO-SSM Health St. Mary‘s Hospital - Jefferson City Worker Type: Regular Job Summary: Plans coordinates and implements care to the adult patient in the Interventional Radiology department. Ensures that quality care is provided in an efficient and safe manner consistent with the unit‘s standards of care and demonstrates competency skills appropriate to the clinical area. Job Responsibilities and Requirements: PRIMARY RESPONSIBILITIES Performs on the Interv…",1,160858.64,Adzuna::API::Response::Company,SSM Health,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,"Freeburg, Osage County","['US', 'Missouri', 'Osage County', 'Freeburg']",Adzuna::API::Response::Location,
-92.739254,Adzuna::API::Response::Job,RN FT Nights- ICU,5697470436,full_time,90029.38,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUU5zUG9YZzI4UkdfSjhkMGJrVkY1QSIsImkiOiI1Njk3NDcwNDM2In0.1B84114nfMKV23sbGvKWjEw6pmT4G29pkvrKS8oRRI8,38.954803,https://www.adzuna.com/land/ad/5697470436?se=QNsPoXg28RG_J8d0bkVF5A&utm_medium=api&utm_source=abfa41a4&v=C5B037B1220FC21D751AAF010A42490819203BF2,2026-04-12T09:20:09Z,"It‘s more than a career, it‘s a calling MO-SSM Health St. Mary‘s Hospital - Jefferson City Worker Type: Regular Job Highlights: Additional Job Description Fulfill your calling and be a part of the SSM Team, apply now! Shift: Full Time Nights Benefits : Competitive, affordable health insurance including but not limited to: Getting paid every day! Access up to $5,250 in tuition coverage per year Paid maternity & paternity coverage Adoption assistance Various competitive health insurance options &…",1,90029.38,Adzuna::API::Response::Company,SSM Health,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,"Gooch Mill, Cooper County","['US', 'Missouri', 'Cooper County', 'Gooch Mill']",Adzuna::API::Response::Location,
-91.966613,Adzuna::API::Response::Job,RN FT Nights- ICU,5697470450,full_time,77381.06,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5NzQ3MDQ1MCIsInMiOiJRTnNQb1hnMjhSR19KOGQwYmtWRjVBIn0.MLmgddawAFwRD5Ju4vPpxn6MfCWiIzyfA2XPgTyCmp8,38.849548,https://www.adzuna.com/land/ad/5697470450?se=QNsPoXg28RG_J8d0bkVF5A&utm_medium=api&utm_source=abfa41a4&v=76ED51739E93BF2F67AA72A30D67F66A7EBEB4DE,2026-04-12T09:20:09Z,"It‘s more than a career, it‘s a calling MO-SSM Health St. Mary‘s Hospital - Jefferson City Worker Type: Regular Job Highlights: Additional Job Description Fulfill your calling and be a part of the SSM Team, apply now! Shift: Full Time Nights Benefits : Competitive, affordable health insurance including but not limited to: Getting paid every day! Access up to $5,250 in tuition coverage per year Paid maternity & paternity coverage Adoption assistance Various competitive health insurance options &…",1,77381.06,Adzuna::API::Response::Company,SSM Health,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,"Fulton, Callaway County","['US', 'Missouri', 'Callaway County', 'Fulton']",Adzuna::API::Response::Location,
-90.212229,Adzuna::API::Response::Job,RN-Intake Coordinator (H),5697470440,full_time,64345.14,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUU5zUG9YZzI4UkdfSjhkMGJrVkY1QSIsImkiOiI1Njk3NDcwNDQwIn0.uHIa7yn56HTm9vRY-qYZZG6yI_U1uHvsBPlkLU_kaAE,38.787519,https://www.adzuna.com/land/ad/5697470440?se=QNsPoXg28RG_J8d0bkVF5A&utm_medium=api&utm_source=abfa41a4&v=BB893795B89EB3ED6D750B6F338395B1AC606AD0,2026-04-12T09:20:09Z,"It‘s more than a career, it‘s a calling MO-SSM Health 7980 Clayton RD Worker Type: Regular Job Highlights: Intake Behavioral Health Coordinator – RN Location: 7980 Clayton Rd | Full-Time | Night Shift | In-Person Responsibilities Complete behavioral health intake assessments Coordinate patient placement and care plans Document evaluations and support crisis intervention Qualifications Active RN license Behavioral health or acute care experience preferred Strong assessment and communication skil…",1,64345.14,Adzuna::API::Response::Company,SSM Health,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,"Spanish Lake, Saint Louis County","['US', 'Missouri', 'Saint Louis County', 'Spanish Lake']",Adzuna::API::Response::Location,
-91.723963,Adzuna::API::Response::Job,RN-Surgery (H),5697470446,full_time,77658.89,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUU5zUG9YZzI4UkdfSjhkMGJrVkY1QSIsImkiOiI1Njk3NDcwNDQ2In0.VLDnc10Rcknsa-INiSnn8osNgyVgTsXETLxF3nQkqzw,38.278635,https://www.adzuna.com/land/ad/5697470446?se=QNsPoXg28RG_J8d0bkVF5A&utm_medium=api&utm_source=abfa41a4&v=C73798CE278457C96753C23BC85FFF0F9F851C88,2026-04-12T09:20:09Z,"It‘s more than a career, it‘s a calling MO-SSM Health St. Mary‘s Hospital - Jefferson City Worker Type: Regular Job Highlights: Additional Job Description Schedule Time: FT Days Benefits : Competitive, affordable health insurance including but not limited to: Getting paid every day! Access up to $5,250 in tuition coverage per year Paid maternity & paternity coverage Adoption assistance Various competitive health insurance options & wellness plans Retirement benefits including employer matching …",1,77658.89,Adzuna::API::Response::Company,SSM Health,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,"Belle, Maries County","['US', 'Missouri', 'Maries County', 'Belle']",Adzuna::API::Response::Location,
-92.398855,Adzuna::API::Response::Job,RN FT Nights- ICU,5697470453,full_time,65314.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5NzQ3MDQ1MyIsInMiOiJRTnNQb1hnMjhSR19KOGQwYmtWRjVBIn0.ZAxgJj1OLG1YUdyBsvLU4JD9-F3LgZoSmRJW9Zj-AMA,38.635021,https://www.adzuna.com/land/ad/5697470453?se=QNsPoXg28RG_J8d0bkVF5A&utm_medium=api&utm_source=abfa41a4&v=483A91BCD2295D4B9C7EC6170806A44DD9C7393B,2026-04-12T09:20:09Z,"It‘s more than a career, it‘s a calling MO-SSM Health St. Mary‘s Hospital - Jefferson City Worker Type: Regular Job Highlights: Additional Job Description Fulfill your calling and be a part of the SSM Team, apply now! Shift: Full Time Nights Benefits : Competitive, affordable health insurance including but not limited to: Getting paid every day! Access up to $5,250 in tuition coverage per year Paid maternity & paternity coverage Adoption assistance Various competitive health insurance options &…",1,65314.0,Adzuna::API::Response::Company,SSM Health,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,"Centertown, Cole County","['US', 'Missouri', 'Cole County', 'Centertown']",Adzuna::API::Response::Location,
-90.237465,Adzuna::API::Response::Job,Registered Nurse – Emergency Department – Days,5697470439,full_time,78818.59,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUU5zUG9YZzI4UkdfSjhkMGJrVkY1QSIsImkiOiI1Njk3NDcwNDM5In0.R0aOQ-URdj13BUVCC0OPU2agbJOq7VXgvumbfqtSjTM,38.714969,https://www.adzuna.com/land/ad/5697470439?se=QNsPoXg28RG_J8d0bkVF5A&utm_medium=api&utm_source=abfa41a4&v=3D844D64C8DBC328070AC3D60C7428C6B2FC5A5B,2026-04-12T09:20:09Z,"It‘s more than a career, it‘s a calling MO-SSM Health St. Mary‘s Hospital - St. Louis Worker Type: Regular Job Highlights: Sign on bonus up to $20,000 Job Summary: Provides direct nursing care in accordance with established policies, procedures and protocols of the healthcare organization. Job Responsibilities and Requirements: PRIMARY RESPONSIBILITIES Uses standards of medical-surgical nursing practice to increase the quality of care and quality of life for the patient, family, and significant…",1,78818.59,Adzuna::API::Response::Company,SSM,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,"Jennings, Saint Louis County","['US', 'Missouri', 'Saint Louis County', 'Jennings']",Adzuna::API::Response::Location,
-92.08044,Adzuna::API::Response::Job,RN-Women‘s Services Fulltime Nights,5697470455,full_time,91461.87,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUU5zUG9YZzI4UkdfSjhkMGJrVkY1QSIsImkiOiI1Njk3NDcwNDU1In0.vVHMvK0iUPJWd9Pn_7IRUAIohcgpC_wsJsWy4BNhCyk,38.74806,https://www.adzuna.com/land/ad/5697470455?se=QNsPoXg28RG_J8d0bkVF5A&utm_medium=api&utm_source=abfa41a4&v=0C756EB3BF2C6D65517E11485445DB00003D8402,2026-04-12T09:20:09Z,"It‘s more than a career, it‘s a calling. MO-SSM Health St. Mary‘s Hospital - Jefferson City Worker Type: Regular Job Summary: Manages women‘s services activities, workflow and nursing resources. Job Responsibilities and Requirements: PRIMARY RESPONSIBILITIES Collects and analyzes pertinent health data to develop and implement an individualized plan of care that includes interventions and alternatives to attain expected, measurable outcomes for women and newborns in the context of woman, newborn…",1,91461.87,Adzuna::API::Response::Company,SSM,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,"Guthrie, Callaway County","['US', 'Missouri', 'Callaway County', 'Guthrie']",Adzuna::API::Response::Location,
-84.416111,Adzuna::API::Response::Job,"Occupational Therapist, Home Health",5697470442,full_time,145563.08,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUU5zUG9YZzI4UkdfSjhkMGJrVkY1QSIsImkiOiI1Njk3NDcwNDQyIn0.im1XgVTWO54tvd3tVIP1FWjCGvxY4SygMUJJgWoBa4Y,38.003002,https://www.adzuna.com/land/ad/5697470442?se=QNsPoXg28RG_J8d0bkVF5A&utm_medium=api&utm_source=abfa41a4&v=D2E828A79BB21C836E1F15B750A48377343E8B08,2026-04-12T09:20:09Z,"Become a part of our caring community As a therapist at CenterWell Home Health, you’ll play a vital role in helping patients regain strength, mobility and independence—all from the comfort of their homes. By delivering personalized care that focuses on rehabilitation and functional improvement, you‘ll empower individuals to overcome physical limitations, perform everyday activities with confidence and enjoy a better quality of life. As a Home Health Occupational Therapist , you will: Assess/scr…",1,145563.08,Adzuna::API::Response::Company,CenterWell Home Health,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,"Lexington, Fayette County","['US', 'Kentucky', 'Fayette County', 'Lexington']",Adzuna::API::Response::Location,
-92.28054,Adzuna::API::Response::Job,RN- Progressive Care Unit (stepdown) PRN3,5697470447,full_time,74138.47,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5NzQ3MDQ0NyIsInMiOiJRTnNQb1hnMjhSR19KOGQwYmtWRjVBIn0.RITJnOvJaJuFybkpWALkp4kr1Gm-BEOY_XErepNhn3Y,38.5554,https://www.adzuna.com/land/ad/5697470447?se=QNsPoXg28RG_J8d0bkVF5A&utm_medium=api&utm_source=abfa41a4&v=259416849B46284D2D9A12CC5BF5C3F79AE8928F,2026-04-12T09:20:09Z,"It‘s more than a career, it‘s a calling. MO-SSM Health St. Mary‘s Hospital - Jefferson City Worker Type: PRN3 Job Summary: Provides direct nursing care in settings where patients require complex assessments and intervention, in accordance with established policies, procedures and protocols of the healthcare organization. Job Responsibilities and Requirements: PRIMARY RESPONSIBILITIES Obtains comprehensive data pertinent to the patient from the patient, family other healthcare providers to devel…",1,74138.47,Adzuna::API::Response::Company,SSM,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,"Saint Martins, Cole County","['US', 'Missouri', 'Cole County', 'Saint Martins']",Adzuna::API::Response::Location,
-92.718633,Adzuna::API::Response::Job,RN- Progressive Care Unit (stepdown) PRN3,5697470452,full_time,57689.01,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUU5zUG9YZzI4UkdfSjhkMGJrVkY1QSIsImkiOiI1Njk3NDcwNDUyIn0.Q-u5i8hxTeFeDWgmlVJMtUMALXadD2FWcVISNgg8QwU,38.255848,https://www.adzuna.com/land/ad/5697470452?se=QNsPoXg28RG_J8d0bkVF5A&utm_medium=api&utm_source=abfa41a4&v=732421BB6B408F60C90F02641A7A56A492657537,2026-04-12T09:20:09Z,"It‘s more than a career, it‘s a calling. MO-SSM Health St. Mary‘s Hospital - Jefferson City Worker Type: PRN3 Job Summary: Provides direct nursing care in settings where patients require complex assessments and intervention, in accordance with established policies, procedures and protocols of the healthcare organization. Job Responsibilities and Requirements: PRIMARY RESPONSIBILITIES Obtains comprehensive data pertinent to the patient from the patient, family other healthcare providers to devel…",1,57689.01,Adzuna::API::Response::Company,SSM,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,"Four Seasons, Camden County","['US', 'Missouri', 'Camden County', 'Four Seasons']",Adzuna::API::Response::Location,
-92.718633,Adzuna::API::Response::Job,RN FT Nights- ICU,5697470443,full_time,68208.49,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5NzQ3MDQ0MyIsInMiOiJRTnNQb1hnMjhSR19KOGQwYmtWRjVBIn0.Z2Q7E8AC5ZUI4YvOeObokO7NWUSHPKzHRy4Lci-9f8o,38.255848,https://www.adzuna.com/land/ad/5697470443?se=QNsPoXg28RG_J8d0bkVF5A&utm_medium=api&utm_source=abfa41a4&v=B610037EA417A806A86F3AD8E4F60133E37E4767,2026-04-12T09:20:09Z,"It‘s more than a career, it‘s a calling MO-SSM Health St. Mary‘s Hospital - Jefferson City Worker Type: Regular Job Highlights: Additional Job Description Fulfill your calling and be a part of the SSM Team, apply now! Shift: Full Time Nights Benefits : Competitive, affordable health insurance including but not limited to: Getting paid every day! Access up to $5,250 in tuition coverage per year Paid maternity & paternity coverage Adoption assistance Various competitive health insurance options &…",1,68208.49,Adzuna::API::Response::Company,SSM Health,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,"Four Seasons, Camden County","['US', 'Missouri', 'Camden County', 'Four Seasons']",Adzuna::API::Response::Location,
-91.938462,Adzuna::API::Response::Job,RN- Progressive Care Unit (stepdown) PRN3,5697470449,full_time,57423.02,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5NzQ3MDQ0OSIsInMiOiJRTnNQb1hnMjhSR19KOGQwYmtWRjVBIn0.CbIlbQXXdtF_Ojd9maf0asirfS7XoW751ZXrUJeEvzk,38.188017,https://www.adzuna.com/land/ad/5697470449?se=QNsPoXg28RG_J8d0bkVF5A&utm_medium=api&utm_source=abfa41a4&v=D90BFA44872570C63B9D1FFE5BB44528902F162C,2026-04-12T09:20:09Z,"It‘s more than a career, it‘s a calling. MO-SSM Health St. Mary‘s Hospital - Jefferson City Worker Type: PRN3 Job Summary: Provides direct nursing care in settings where patients require complex assessments and intervention, in accordance with established policies, procedures and protocols of the healthcare organization. Job Responsibilities and Requirements: PRIMARY RESPONSIBILITIES Obtains comprehensive data pertinent to the patient from the patient, family other healthcare providers to devel…",1,57423.02,Adzuna::API::Response::Company,SSM,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,"Vienna, Maries County","['US', 'Missouri', 'Maries County', 'Vienna']",Adzuna::API::Response::Location,
-92.718633,Adzuna::API::Response::Job,RN-Women‘s Services Fulltime Nights,5697470448,full_time,90589.19,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5NzQ3MDQ0OCIsInMiOiJRTnNQb1hnMjhSR19KOGQwYmtWRjVBIn0.ZFGIFFPUo-X_LXUt5v3kgPG8Lyf2bPLPPyY1fgyqxaI,38.255848,https://www.adzuna.com/land/ad/5697470448?se=QNsPoXg28RG_J8d0bkVF5A&utm_medium=api&utm_source=abfa41a4&v=A580A5F58816BC5BA6338947CED343F363765E62,2026-04-12T09:20:09Z,"It‘s more than a career, it‘s a calling. MO-SSM Health St. Mary‘s Hospital - Jefferson City Worker Type: Regular Job Summary: Manages women‘s services activities, workflow and nursing resources. Job Responsibilities and Requirements: PRIMARY RESPONSIBILITIES Collects and analyzes pertinent health data to develop and implement an individualized plan of care that includes interventions and alternatives to attain expected, measurable outcomes for women and newborns in the context of woman, newborn…",1,90589.19,Adzuna::API::Response::Company,SSM,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,"Four Seasons, Camden County","['US', 'Missouri', 'Camden County', 'Four Seasons']",Adzuna::API::Response::Location,
-120.846303,Adzuna::API::Response::Job,Travel Physical Therapist (PT),5697470417,full_time,114578.94,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5NzQ3MDQxNyIsInMiOiJRTnNQb1hnMjhSR19KOGQwYmtWRjVBIn0.Bi5JPiMRUaHnBkOlzd2CukT2JgSMiJbaViwqzsrMY4U,37.770528,https://www.adzuna.com/land/ad/5697470417?se=QNsPoXg28RG_J8d0bkVF5A&utm_medium=api&utm_source=abfa41a4&v=97BA3D75A2B181D41EA0897CC07A17ADAC073136,2026-04-12T09:20:08Z,"Travel Physical Therapist (PT) Company: Fusion Medical Staffing Location: Facility in Oakdale, California Job Details Fusion Medical Staffing is seeking a skilled Physical Therapist for a 13-week travel assignment in Oakdale, California. As a member of our team, you‘ll have the opportunity to make a positive impact on the lives of patients while enjoying competitive pay, comprehensive benefits, and the support of a dedicated clinical team. Required Qualifications: Valid Physical Therapy license…",1,114578.94,Adzuna::API::Response::Company,Fusion Medical Staffing,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,"Oakdale, Stanislaus County","['US', 'California', 'Stanislaus County', 'Oakdale']",Adzuna::API::Response::Location,
-92.24048,Adzuna::API::Response::Job,RN - Med/Surg - Part time - Weekends Only,5697470433,full_time,26975.86,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5NzQ3MDQzMyIsInMiOiJRTnNQb1hnMjhSR19KOGQwYmtWRjVBIn0.uDbMo0JAqMcv9ZvkPQoXA7XBxv1b4c8xxE6Any0x_uw,39.048056,https://www.adzuna.com/land/ad/5697470433?se=QNsPoXg28RG_J8d0bkVF5A&utm_medium=api&utm_source=abfa41a4&v=90947733023ABFF1F5EF431BFC8B18C81EC1D47D,2026-04-12T09:20:08Z,"It‘s more than a career, it‘s a calling. MO-SSM Health St. Mary‘s Hospital - Jefferson City Worker Type: Regular Job Summary: Provides direct nursing care in accordance with established policies, procedures and protocols of the healthcare organization. Job Responsibilities and Requirements: PRIMARY RESPONSIBILITIES Uses standards of medical-surgical nursing practice to increase the quality of care and quality of life for the patient, family, and significant other(s) by systematically evaluating…",1,26975.86,Adzuna::API::Response::Company,SSM Health,Adzuna::API::Response::Category,Part time Jobs,part-time-jobs,"Stephens, Boone County","['US', 'Missouri', 'Boone County', 'Stephens']",Adzuna::API::Response::Location,
-91.87044,Adzuna::API::Response::Job,RN - Med / Surg - Part time - Weekends Only - Nights,5697470422,full_time,52525.59,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5NzQ3MDQyMiIsInMiOiJRTnNQb1hnMjhSR19KOGQwYmtWRjVBIn0.mS7kE_Uc0QSnmRrGxqi0B552hgRcWnT1dFMl_kAvR_Q,39.16734,https://www.adzuna.com/land/ad/5697470422?se=QNsPoXg28RG_J8d0bkVF5A&utm_medium=api&utm_source=abfa41a4&v=4A4D176B3CC6097F2D0B0A19A94B74B109185019,2026-04-12T09:20:08Z,"It‘s more than a career, it‘s a calling. MO-SSM Health St. Mary‘s Hospital - Jefferson City Worker Type: Regular Job Summary: Provides direct nursing care in accordance with established policies, procedures and protocols of the healthcare organization. Job Responsibilities and Requirements: PRIMARY RESPONSIBILITIES Uses standards of medical-surgical nursing practice to increase the quality of care and quality of life for the patient, family, and significant other(s) by systematically evaluating…",1,52525.59,Adzuna::API::Response::Company,SSM Health,Adzuna::API::Response::Category,Part time Jobs,part-time-jobs,"Mexico, Audrain County","['US', 'Missouri', 'Audrain County', 'Mexico']",Adzuna::API::Response::Location,
-97.57386,Adzuna::API::Response::Job,RN Charge Nurse - Behavioral Health,5697470427,full_time,39187.82,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5NzQ3MDQyNyIsInMiOiJRTnNQb1hnMjhSR19KOGQwYmtWRjVBIn0.HOi6ZkR9Z-E8eQJAyv7-gIJpdT5TQlZvklNe4RnomNc,35.5179,https://www.adzuna.com/land/ad/5697470427?se=QNsPoXg28RG_J8d0bkVF5A&utm_medium=api&utm_source=abfa41a4&v=254310C477786AA69CC849AE08E26AD6E08B0E1B,2026-04-12T09:20:08Z,"It‘s more than a career, it‘s a calling. OK-SSM Health St. Anthony Hospital - Oklahoma City Worker Type: Regular Job Summary: Provides leadership and coordination of unit staffing while ensuring implementation of clinical objectives and quality patient care. Job Responsibilities and Requirements: PRIMARY RESPONSIBILITIES Assigns, directs, educates and monitors nursing and support staff during assigned shift. Contributes to or performs performance evaluations of staff. Assesses daily patient car…",1,39187.82,Adzuna::API::Response::Company,SSM Health,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,"Warr Acres, Oklahoma County","['US', 'Oklahoma', 'Oklahoma County', 'Warr Acres']",Adzuna::API::Response::Location,
