description,id,salary_max,salary_is_predicted,salary_min,adref,latitude,redirect_url,longitude,title,created,__CLASS__,category.__CLASS__,category.tag,category.label,location.__CLASS__,location.display_name,location.area,company.display_name,company.__CLASS__,contract_time,contract_type
"Job Description Job Description As an insurance producer working for a Farmers agency owner, you can assist prospective and existing customers in your community with products and services they need. Compensation for this position is solely up to the Farmers agency owner, which may include base salary, base salary plus commission, or commission only arrangements. If commission is part of the compensation for this position, the agency owner can provide you a list of applicable insurance and insur…",5849605770,92107.16,1,92107.16,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg0OTYwNTc3MCIsInMiOiJSQnhZYzU2YzhSR05IOGR5YlktX1VnIn0.VpevfavWChMly8Z-YjDxWt2u_4tMFx6UniQQPXURklE,37.041975,https://www.adzuna.com/land/ad/5849605770?se=RBxYc56c8RGNH8dybY-_Ug&utm_medium=api&utm_source=abfa41a4&v=CA423198D96CFC14B4BA56D91FBD9F1D886B0872,-96.903367,Insurance Sales,2026-08-20T09:45:58Z,Adzuna::API::Response::Job,Adzuna::API::Response::Category,sales-jobs,Sales Jobs,Adzuna::API::Response::Location,"Silverdale, Cowley County","['US', 'Kansas', 'Cowley County', 'Silverdale']",Farmers Insurance Agencies,Adzuna::API::Response::Company,,
"Job Description Job Description The Lifestyle You Want. The Support You Need To Get There. You chose a truck driving career because it gave you freedom. Now you want more control over your lifestyle, so you’re thinking about leasing options. Get the support you need to be successful with one of the best lease-purchase flatbed trucking companies, Anderson Trucking Service (ATS). From the process of starting your lease to finding freight that makes you money, we’ll be here for you when you need u…",5849605767,161200.0,0,88400.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUkJ4WWM1NmM4UkdOSDhkeWJZLV9VZyIsImkiOiI1ODQ5NjA1NzY3In0.oM9-rrqImNXZr3dkuS6yagumzaSbNqb5g1TonjrYpdc,32.509913,https://www.adzuna.com/land/ad/5849605767?se=RBxYc56c8RGNH8dybY-_Ug&utm_medium=api&utm_source=abfa41a4&v=2736AB535A1370283106355D63B6714D3DA96CDE,-93.748587,Class A CDL Lease Driver - 6mo EXP Required - OTR - Flatbed - $1.7k - $3.1k per week,2026-08-20T09:45:57Z,Adzuna::API::Response::Job,Adzuna::API::Response::Category,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Location,"Shreveport, Caddo Parish","['US', 'Louisiana', 'Caddo Parish', 'Shreveport']",Anderson Trucking Service,Adzuna::API::Response::Company,,
"Job Description Job Description Earn More by Running When you average 1,800 miles a week over the course of four weeks, you'll earn an extra 5% of your income. It's as simple as that! The Support You Need to Live the Lifestyle You Want You love the freedom of being an over-the-road (OTR) truck driver. If only you could pick what freight you pull and what lanes you drive in. Get access to plenty of freight in a variety of lanes with Anderson Trucking Service (ATS) — so you can pick what works be…",5849605766,291200.0,0,231400.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUkJ4WWM1NmM4UkdOSDhkeWJZLV9VZyIsImkiOiI1ODQ5NjA1NzY2In0.BlD5dDf4DCUTuf3d0PbYEr-JczFU-1kZk1ihiH5JE1w,34.627813,https://www.adzuna.com/land/ad/5849605766?se=RBxYc56c8RGNH8dybY-_Ug&utm_medium=api&utm_source=abfa41a4&v=023CCFDBA6B69D08F250DFEFE24937B18E2BD40D,-87.042439,Class A CDL Lease Driver - 6mo EXP Required - OTR - Dry Van - $4.45k - $5.6k per week,2026-08-20T09:45:57Z,Adzuna::API::Response::Job,Adzuna::API::Response::Category,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Location,"Decatur, Morgan County","['US', 'Alabama', 'Morgan County', 'Decatur']",Anderson Trucking Service,Adzuna::API::Response::Company,,
"Job Description Job Description Remote Insurance Sales Representative | Flexible Schedule | Commission-Based This position offers flexible work hours and clear paths for advancement into leadership and management. You will work remotely, serving clients by providing guidance and protection solutions for individuals and families. What We Offer Remote, work-from-home career Average first-year earnings of $69K through commissions and bonuses Increased earning potential in later years through perfo…",5849605764,68528.44,1,68528.44,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg0OTYwNTc2NCIsInMiOiJSQnhZYzU2YzhSR05IOGR5YlktX1VnIn0.Bca1-p6jm70S0cdnmvHT5JkOanqIL7QHwYwPl3H9xm0,34.947581,https://www.adzuna.com/land/ad/5849605764?se=RBxYc56c8RGNH8dybY-_Ug&utm_medium=api&utm_source=abfa41a4&v=86B7690CF33A9025360F045EBC9CBEC012B79962,-85.714416,Remote Sales and Service Advisor,2026-08-20T09:45:55Z,Adzuna::API::Response::Job,Adzuna::API::Response::Category,sales-jobs,Sales Jobs,Adzuna::API::Response::Location,"Bridgeport, Jackson County","['US', 'Alabama', 'Jackson County', 'Bridgeport']",HMG Careers,Adzuna::API::Response::Company,,
"Job Description Job Description We are looking for a Training Coordinator to support the planning and delivery of engaging learning programs in Milwaukee, Wisconsin. This Long-term Contract position will focus on organizing training activities, coordinating event logistics, and helping participants, facilitators, and business partners stay aligned throughout each program. The ideal candidate brings strong operational discipline, excellent communication skills, and the ability to keep multiple m…",5849605762,66747.0,0,57636.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg0OTYwNTc2MiIsInMiOiJSQnhZYzU2YzhSR05IOGR5YlktX1VnIn0.FkN1u50XMFePVJgooD3CHaq6yrbzp1rjfqeIXd_Gx4Q,43.043978,https://www.adzuna.com/land/ad/5849605762?se=RBxYc56c8RGNH8dybY-_Ug&utm_medium=api&utm_source=abfa41a4&v=1F859274B820DBE85168CFB135CECDC279088F59,-87.899151,Training Coordinator,2026-08-20T09:45:54Z,Adzuna::API::Response::Job,Adzuna::API::Response::Category,hr-jobs,HR & Recruitment Jobs,Adzuna::API::Response::Location,"Milwaukee, Milwaukee County","['US', 'Wisconsin', 'Milwaukee County', 'Milwaukee']",Robert Half,Adzuna::API::Response::Company,,
Job Description Job Description KELLY Services is NOW HIRING MATERIAL HANDLERS in the city of CHINO. All positions require RF Scanner experience. Hiring process is quick and easy. Must have a minimum of 6 months RECENT Experience Job Duties: Picking using RF SCANNER Sorting Unloading Loading Breaking down pallets by hand Must be ok with lifting to 50lbs Shrink wrapping and palletizing Packing Schedules Available: Monday-Saturday 6am-2:30pm -$19.50 Monday-Saturday 3pm-11:30pm - $21.50  MUST BE O…,5849605761,49179.13,1,49179.13,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUkJ4WWM1NmM4UkdOSDhkeWJZLV9VZyIsImkiOiI1ODQ5NjA1NzYxIn0.yUfdetnMHPd_73NLu_pwH1ytEAsFDckURJyEcFXl6b4,33.952263,https://www.adzuna.com/land/ad/5849605761?se=RBxYc56c8RGNH8dybY-_Ug&utm_medium=api&utm_source=abfa41a4&v=0C282452D67F0A133FFCA2306F6B68DBDFE7A630,-117.649352,Material Handlers,2026-08-20T09:45:52Z,Adzuna::API::Response::Job,Adzuna::API::Response::Category,trade-construction-jobs,Trade & Construction Jobs,Adzuna::API::Response::Location,"Chino, San Bernardino County","['US', 'California', 'San Bernardino County', 'Chino']",Kelly Services,Adzuna::API::Response::Company,,
"Job Description Job Description Vector Marketing is interviewing now for part time sales positions. Basic responsibilities include meeting with customers, selling our Cutco products, and placing any orders. Prior work or sales experience not required. We provide flexible schedules for anyone looking to make extra income around classes, their full time jobs, travel plans, or family obligations. Position Details Paid Weekly - We offer guaranteed base pay that is not tied to sales, allowing reps t…",5849605758,57228.93,1,57228.93,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg0OTYwNTc1OCIsInMiOiJSQnhZYzU2YzhSR05IOGR5YlktX1VnIn0.4VnMffcPlMIOuNZZPKdehbGVMqoxutqfn8sWlPbwTt0,40.42,https://www.adzuna.com/land/ad/5849605758?se=RBxYc56c8RGNH8dybY-_Ug&utm_medium=api&utm_source=abfa41a4&v=81E4384FFC4630DC07568D611B7280228A1F298E,-120.65,Entry Level Sales Rep - Part Time - Work from Home,2026-08-20T09:45:52Z,Adzuna::API::Response::Job,Adzuna::API::Response::Category,part-time-jobs,Part time Jobs,Adzuna::API::Response::Location,"Susanville, Lassen County","['US', 'California', 'Lassen County', 'Susanville']",Vector Marketing,Adzuna::API::Response::Company,,
"Job Description Job Description Make a significant impact guiding and supporting high school students as a Special Education Teacher in the vibrant Greenwich, CT area. This contract opportunity offers the chance to work with a diverse group of students and collaborate within a dedicated school community, ensuring each individual receives the best educational experience possible. Desired Qualifications & Experience: Master's degree in Special Education Valid Connecticut Special Education teachin…",5849605759,85523.82,1,85523.82,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUkJ4WWM1NmM4UkdOSDhkeWJZLV9VZyIsImkiOiI1ODQ5NjA1NzU5In0.SaXViJRXuduyU45k83CaXPuizQyeLetOaOew36wt1q0,41.067017,https://www.adzuna.com/land/ad/5849605759?se=RBxYc56c8RGNH8dybY-_Ug&utm_medium=api&utm_source=abfa41a4&v=051A41D89269D1DFE2414847DF0BF4E71BF1E863,-73.618298,"Special Education Teacher - Greenwich, Connecticut",2026-08-20T09:45:52Z,Adzuna::API::Response::Job,Adzuna::API::Response::Category,teaching-jobs,Teaching Jobs,Adzuna::API::Response::Location,"Greenwich, Fairfield County","['US', 'Connecticut', 'Fairfield County', 'Greenwich']",Sunbelt Staffing,Adzuna::API::Response::Company,,
"Job Description Job Description Come create your career with Volt Volt is immediately hiring for Field Service/Repair Technician, Shrewsbury, MA Pay/Benefits Great Company Culture Join our Team As a Field Service Representative , you will: Deliver, retrieve, and maintain medical equipment using a company vehicle. Clean, disinfect, test, and prepare equipment for use. Provide on-site support and superior customer service to patients and hospital staff. Manage orders and documentation accurately …",5849605757,39113.78,1,39113.78,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg0OTYwNTc1NyIsInMiOiJSQnhZYzU2YzhSR05IOGR5YlktX1VnIn0.NxJC_1E8OfzrKnADx9NrCFlMnuE7aPXZEVANQ6D2v4I,41.222094,https://www.adzuna.com/land/ad/5849605757?se=RBxYc56c8RGNH8dybY-_Ug&utm_medium=api&utm_source=abfa41a4&v=D9C29C2DA80E70A13163E3F85AD39D14CDC2F033,-73.046431,Field Service/Repair Technician,2026-08-20T09:45:52Z,Adzuna::API::Response::Job,Adzuna::API::Response::Category,engineering-jobs,Engineering Jobs,Adzuna::API::Response::Location,"Milford, New Haven County","['US', 'Connecticut', 'New Haven County', 'Milford']",Volt,Adzuna::API::Response::Company,,
"Job Description Job Description Are you mechanically inclined? Whether you've worked as a Maintenance Technician or an Auto Mechanic, feel free to apply! Mancan Staffing is hiring a maintenance technician for a busy manufacturing facility in Steubenville! This job includes disassembling, reassembling & testing machinery and sub-assemblies; repairing plant and office machinery; maintaining a safe and orderly work environment; performing preventative maintenance procedures and techniques; sizing …",5849605756,38826.17,1,38826.17,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg0OTYwNTc1NiIsInMiOiJSQnhZYzU2YzhSR05IOGR5YlktX1VnIn0.VEdiuDplzAOchDsmUWZiWVA3rAWUTtjQOm8ErmqdJkM,36.8875,https://www.adzuna.com/land/ad/5849605756?se=RBxYc56c8RGNH8dybY-_Ug&utm_medium=api&utm_source=abfa41a4&v=5C59595784930748F3169541EE5F9FC4471D0116,-84.802778,Maintenance Technician,2026-08-20T09:45:52Z,Adzuna::API::Response::Job,Adzuna::API::Response::Category,maintenance-jobs,Maintenance Jobs,Adzuna::API::Response::Location,"Steubenville, Wayne County","['US', 'Kentucky', 'Wayne County', 'Steubenville']",Mancan,Adzuna::API::Response::Company,,
"Job Description Job Description Hiring for a Bilingual Phlebotomist in Peekskill, NY book here for more info! Job Description The Phlebotomist provides expertise in blood draws and specimen preparation. Their ability to put patients at ease and obtain sufficient samples with minimal discomfort across a wide demographic is critical to our commitment to high-quality care. Responsibilities Perform blood draws, label specimens, centrifuge specimens, record maintenance data, and carry out decontamin…",5849605760,48791.53,1,48791.53,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg0OTYwNTc2MCIsInMiOiJSQnhZYzU2YzhSR05IOGR5YlktX1VnIn0.lKYX9H0x4OkCYZvueFplIGEC2NWvUJVco-Wb8BCeBLc,41.290094,https://www.adzuna.com/land/ad/5849605760?se=RBxYc56c8RGNH8dybY-_Ug&utm_medium=api&utm_source=abfa41a4&v=42D40343A87C98869A718885552D26308998513D,-73.920416,Bilingual Phlebotomist (Peekskill),2026-08-20T09:45:52Z,Adzuna::API::Response::Job,Adzuna::API::Response::Category,scientific-qa-jobs,Scientific & QA Jobs,Adzuna::API::Response::Location,"Peekskill, Westchester County","['US', 'New York', 'Westchester County', 'Peekskill']",Actalent,Adzuna::API::Response::Company,,
Job Description Job Description Job Roles and Responsibilities: Run most CNC machining jobs across the shop floor with flexibility to operate different machines and production cells. Perform changeovers for similar jobs within a designated CNC production cell. Troubleshoot CNC machine problems and error conditions. Demonstrate a basic understanding of G&M code and make basic code edits when required. Identify and correct tooling-related issues. Identify when tool offsets and work offsets are re…,5849605741,59488.59,1,59488.59,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg0OTYwNTc0MSIsInMiOiJSQnhZYzU2YzhSR05IOGR5YlktX1VnIn0.BtkotEE1ThUY5B9cM7PVfxFRovfGadMHJBZTHz5Amds,44.32137,https://www.adzuna.com/land/ad/5849605741?se=RBxYc56c8RGNH8dybY-_Ug&utm_medium=api&utm_source=abfa41a4&v=7CAE288EEFF0760312DEFBA19923D8721EC986F8,-88.933723,CNC Machine Operator - Level III,2026-08-20T09:45:46Z,Adzuna::API::Response::Job,Adzuna::API::Response::Category,manufacturing-jobs,Manufacturing Jobs,Adzuna::API::Response::Location,"Weyauwega, Waupaca County","['US', 'Wisconsin', 'Waupaca County', 'Weyauwega']",Protouch Staffing,Adzuna::API::Response::Company,,
"Job Description Job Description Job Title: Set Up Operator Job Description This role focuses on operating and setting up production machinery in a large, climate-controlled manufacturing facility. You will run machines, perform setups and adjustments, troubleshoot issues, and complete preventative maintenance while ensuring products meet quality standards. New hires complete a structured training program on 1st shift before transitioning to their assigned shift, with clear opportunities for adv…",5849605748,44410.96,1,44410.96,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg0OTYwNTc0OCIsInMiOiJSQnhZYzU2YzhSR05IOGR5YlktX1VnIn0.cv7dxdu0_H2g-hjwPCGiRy_WV1xUWvY8lVOIoZ4DAOI,42.160827,https://www.adzuna.com/land/ad/5849605748?se=RBxYc56c8RGNH8dybY-_Ug&utm_medium=api&utm_source=abfa41a4&v=AF93D2AF70AA4EA377E8622FFAC605935BADC41C,-72.603375,Set Up Operator,2026-08-20T09:45:46Z,Adzuna::API::Response::Job,Adzuna::API::Response::Category,engineering-jobs,Engineering Jobs,Adzuna::API::Response::Location,"Chicopee, Hampden County","['US', 'Massachusetts', 'Hampden County', 'Chicopee']",Aerotek,Adzuna::API::Response::Company,,
"Job Description Job Description Hub Group is Seeking Owner Operators Hub Group is seeking experienced Owner Operators and intermodal contractors in need of a carrier that can provide them consistent, reliable, industry leading revenue opportunities. The Way Ahead starts with you. We want to give intermodal and drayage Owner-Operator drivers the opportunity and resources to align your business with a stable and growing carrier — that's why our settlements are among the most competitive in the in…",5849605742,192400.0,0,192400.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg0OTYwNTc0MiIsInMiOiJSQnhZYzU2YzhSR05IOGR5YlktX1VnIn0.HFSabbM2qlYyB9A2yB8eq9E7bbjaKs-3Y1p2TAovxkM,32.798895,https://www.adzuna.com/land/ad/5849605742?se=RBxYc56c8RGNH8dybY-_Ug&utm_medium=api&utm_source=abfa41a4&v=0D667EBEF39AAAD462D8184C86EE0173C0687F84,-96.767002,CDL-A Owner Operator - 1yr EXP Required - Regional - Intermodal - $3.7k per week,2026-08-20T09:45:46Z,Adzuna::API::Response::Job,Adzuna::API::Response::Category,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Location,"Dallas, Texas","['US', 'Texas', 'Dallas']",Hub Group,Adzuna::API::Response::Company,,
"Job Description Job Description Careers With Purpose Sanford Health, the largest rural health system in the United States, is dedicated to transforming the health care experience and providing access to world-class health care in America’s heartland. Facility: Bemidji Medical Center Location: Bemidji, MN Address: 1300 Anne St NW, Bemidji, MN 56601, USA Shift: 8 Hours - Day Shifts Job Schedule: Full time Weekly Hours: 40.00 Salary Range: $31.50 - $55.00 Pay Info: Social Worker: $31.50 - $36.00 |…",5849605740,114400.0,0,65520.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg0OTYwNTc0MCIsInMiOiJSQnhZYzU2YzhSR05IOGR5YlktX1VnIn0.DmygQ6IIuoxhJO6jhH9OFiawLBxwYyK7aGGzkNGcN7w,47.768569,https://www.adzuna.com/land/ad/5849605740?se=RBxYc56c8RGNH8dybY-_Ug&utm_medium=api&utm_source=abfa41a4&v=FF6064CBF8598BEC568B1CA19F1849A1296D9A7A,-95.622795,RN Care Manager or Social Worker,2026-08-20T09:45:46Z,Adzuna::API::Response::Job,Adzuna::API::Response::Category,social-work-jobs,Social work Jobs,Adzuna::API::Response::Location,"Gully, Polk County","['US', 'Minnesota', 'Polk County', 'Gully']",Sanford Health,Adzuna::API::Response::Company,,
"Job Description Job Description Mechanical & Robotics Technician Job Description The Mechanical & Robotics Technician supports the operations maintenance team by installing, maintaining, and repairing automated packaging and distribution equipment, as well as material handling and pneumatic systems throughout the facility. In this role, you promote a safe working environment, perform preventative maintenance with proper documentation, and troubleshoot complex electrical and mechanical issues on…",5849605743,43137.08,1,43137.08,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUkJ4WWM1NmM4UkdOSDhkeWJZLV9VZyIsImkiOiI1ODQ5NjA1NzQzIn0.kuxv5I5cIJXGQU4HZidI4VGFTy6eZsARmVFyChjMs1k,41.35001,https://www.adzuna.com/land/ad/5849605743?se=RBxYc56c8RGNH8dybY-_Ug&utm_medium=api&utm_source=abfa41a4&v=3EAE5F586F8EE20C61EB4EE1E93B3AF511511631,-98.79758,Mech & Robotics Tech (Amazon RME)/ $27/ All Shifts/ Immediate Hiring,2026-08-20T09:45:46Z,Adzuna::API::Response::Job,Adzuna::API::Response::Category,engineering-jobs,Engineering Jobs,Adzuna::API::Response::Location,"Oak Creek, Sherman County","['US', 'Nebraska', 'Sherman County', 'Oak Creek']",Aerotek,Adzuna::API::Response::Company,,
"Job Description Job Description Radiologic Technologist – X-Ray Location: Florence, SC Job Type: Permanent / Full-Time Shift: Monday–Friday, 4:00 PM – 12:30 AM Pay: Starting at $28.00 per hour Weekend: Based on case load; overtime may be required On-Call: Yes, discussed during interview About the Opportunity We are seeking a Radiologic Technologist (X-Ray) to join a mobile imaging team in Florence, SC. This position is ideal for an experienced Radiologic Technologist who enjoys working independ…",5849605737,72800.0,0,58240.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUkJ4WWM1NmM4UkdOSDhkeWJZLV9VZyIsImkiOiI1ODQ5NjA1NzM3In0.H9tW3bJzGK3q1VuYAUZHd5n5HI0YsoDfJUmMepJ_KF4,34.213396,https://www.adzuna.com/land/ad/5849605737?se=RBxYc56c8RGNH8dybY-_Ug&utm_medium=api&utm_source=abfa41a4&v=DA4FC94CC37E5DB0C03B472A2CA4AB1E754E8249,-79.820616,Radiologic Technologist - X-Ray,2026-08-20T09:45:44Z,Adzuna::API::Response::Job,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Location,"Florence, Florence County","['US', 'South Carolina', 'Florence County', 'Florence']",Lancesoft INC,Adzuna::API::Response::Company,,
"Job Description Job Description Remote Insurance Sales Representative | Flexible Schedule | Commission-Based This position offers flexible work hours and clear paths for advancement into leadership and management. You will work remotely, serving clients by providing guidance and protection solutions for individuals and families. What We Offer Remote, work-from-home career Average first-year earnings of $69K through commissions and bonuses Increased earning potential in later years through perfo…",5849605719,67301.74,1,67301.74,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg0OTYwNTcxOSIsInMiOiJSQnhZYzU2YzhSR05IOGR5YlktX1VnIn0.R23bVW0iBaleXbrxdGMxFxUaGgGBYZO6Z_IU-qljKkE,37.743187,https://www.adzuna.com/land/ad/5849605719?se=RBxYc56c8RGNH8dybY-_Ug&utm_medium=api&utm_source=abfa41a4&v=800BEAF41099784DB134A806C9E81931D766ED7C,-84.144753,Remote Sales and Service Advisor,2026-08-20T09:45:39Z,Adzuna::API::Response::Job,Adzuna::API::Response::Category,sales-jobs,Sales Jobs,Adzuna::API::Response::Location,"Waco, Madison County","['US', 'Kentucky', 'Madison County', 'Waco']",HMG Careers,Adzuna::API::Response::Company,,
"Job Description Job Description Entry Level Sales Representative Agon | In-Person Customer Interaction | Entry-Level Sales Are you energetic, people-focused, and ready to launch a career where every conversation can lead to growth? Agon is seeking an Entry Level Sales Representative who thrives on connecting with customers, understanding their needs, and guiding them toward the right solutions. This is an ideal role for someone who enjoys direct client interaction, relationship-driven sales, an…",5849605704,53372.44,1,53372.44,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUkJ4WWM1NmM4UkdOSDhkeWJZLV9VZyIsImkiOiI1ODQ5NjA1NzA0In0.dvSjDh6Tud5lVxgaQvFm2cj2PXeAlU6j2BVymmS7dco,38.153972,https://www.adzuna.com/land/ad/5849605704?se=RBxYc56c8RGNH8dybY-_Ug&utm_medium=api&utm_source=abfa41a4&v=820145F836503DD4E435855AD126F071F4109298,-121.300859,Entry Level Sales Representative,2026-08-20T09:45:37Z,Adzuna::API::Response::Job,Adzuna::API::Response::Category,sales-jobs,Sales Jobs,Adzuna::API::Response::Location,"Woodbridge, San Joaquin County","['US', 'California', 'San Joaquin County', 'Woodbridge']","Agon, Inc.",Adzuna::API::Response::Company,,
"Job Description Job Description Vector Marketing is interviewing now for part time sales positions. Basic responsibilities include meeting with customers, selling our Cutco products, and placing any orders. Prior work or sales experience not required. We provide flexible schedules for anyone looking to make extra income around classes, their full time jobs, travel plans, or family obligations. Position Details Paid Weekly - We offer guaranteed base pay that is not tied to sales, allowing reps t…",5849605707,57008.54,1,57008.54,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg0OTYwNTcwNyIsInMiOiJSQnhZYzU2YzhSR05IOGR5YlktX1VnIn0.GFXjLVMHuzpUiP7O0W6P34K69HAFBqMMWdX8OnqPwME,21.442979,https://www.adzuna.com/land/ad/5849605707?se=RBxYc56c8RGNH8dybY-_Ug&utm_medium=api&utm_source=abfa41a4&v=BD611089A9A57B281F6B6825B357C233900EB5D7,-157.97263,Entry Level Sales - Part Time - Paid Weekly,2026-08-20T09:45:37Z,Adzuna::API::Response::Job,Adzuna::API::Response::Category,part-time-jobs,Part time Jobs,Adzuna::API::Response::Location,"Honolulu, Hawaii","['US', 'Hawaii', 'Honolulu']",Vector Marketing,Adzuna::API::Response::Company,,
"Job Description Job Description Certified Occupational Therapy Assistant (COTA) The Certified Occupational Therapist Assistant is responsible for carrying out best practice treatments under the supervision of the Occupational Therapist. The Occupational Therapist Assistant will provide treatment by adhering to specific goals developed by the OT. As well, the COTA must provide feedback to the supervision occupational therapist via documentation or in any other method required by facility policy.…",5849605699,91499.82,1,91499.82,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg0OTYwNTY5OSIsInMiOiJSQnhZYzU2YzhSR05IOGR5YlktX1VnIn0.z60yeh6llgygu6FlvggaRmF_NlCjYHBRTK-tbU6gYcI,40.300028,https://www.adzuna.com/land/ad/5849605699?se=RBxYc56c8RGNH8dybY-_Ug&utm_medium=api&utm_source=abfa41a4&v=E1C2E4F1ED9CD6119560B44C860FEAF47CAC8B9F,-76.420026,Certified Occupational Therapy Assistant COTA,2026-08-20T09:45:37Z,Adzuna::API::Response::Job,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Location,"Lebanon, Lebanon County","['US', 'Pennsylvania', 'Lebanon County', 'Lebanon']",CareRite Centers,Adzuna::API::Response::Company,,
"Job Description Job Description Description TEKsystems is looking to hire lead cable technician to work within their cabling division on the new Titan's stadium in down town Nashville. The contract will last through Feb 2027. Will be primarily within new construction jobsites. This technician may lead a few helpers or working independently depending on the project. This person will be responsible for installing cable pathways/ trays/j-hooks, pulling category 6 cable/ Fiber, and terminating face…",5849605696,66402.94,1,66402.94,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUkJ4WWM1NmM4UkdOSDhkeWJZLV9VZyIsImkiOiI1ODQ5NjA1Njk2In0.fvhtSc1egKkszEUmbv4gaTixXt1XRAd7odfXWu5mYM0,33.945669,https://www.adzuna.com/land/ad/5849605696?se=RBxYc56c8RGNH8dybY-_Ug&utm_medium=api&utm_source=abfa41a4&v=DD3AC1A64A5B4E8CFEA5E5E7B70C12D7D77B1330,-93.847129,Cable Technician,2026-08-20T09:45:37Z,Adzuna::API::Response::Job,Adzuna::API::Response::Category,engineering-jobs,Engineering Jobs,Adzuna::API::Response::Location,"Nashville, Howard County","['US', 'Arkansas', 'Howard County', 'Nashville']",TEKsystems,Adzuna::API::Response::Company,,
