latitude,title,salary_min,id,redirect_url,created,adref,description,__CLASS__,salary_max,longitude,contract_time,salary_is_predicted,category.tag,category.__CLASS__,category.label,location.__CLASS__,location.area,location.display_name,company.__CLASS__,company.display_name,contract_type
41.055097,"Courier- Eurofins Environment Testing Northeast, Elmsford, NY",58511.59,5806151065,https://www.adzuna.com/details/5806151065?utm_medium=api&utm_source=abfa41a4,2026-07-18T08:50:36Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwNjE1MTA2NSIsInMiOiJSUGVrYmJTQzhSR0Y1TE5hbF9rM2dBIn0.S6oVz0LrNhls0vksPxLdeKffPEM3M-IfwaXljXPp5vs,"Job Description Eurofins Environment Testing Northeast is searching for a Courier in Elmsford, NY. Position is full-time, Monday-Friday, 10:00am-6:00pm ., with overtime as needed. Compensation is $20/hour Candidates currently living within a commutable distance of Elmsford, NY are encouraged to apply. Must be comfortable with driving in the NYC area. The Courier is responsible for the pick-up and delivery of water, soil and air samples to and from the laboratory. Maintain the quality, hold time…",Adzuna::API::Response::Job,58511.59,-73.820134,,1,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,Adzuna::API::Response::Location,"['US', 'New York', 'Westchester County', 'Elmsford']","Elmsford, Westchester County",Adzuna::API::Response::Company,Eurofins USA Environment Testing,
47.608492,Civil 3D / CAD Designer (5 - 7 Years),96855.2,5806151035,https://www.adzuna.com/details/5806151035?utm_medium=api&utm_source=abfa41a4,2026-07-18T08:50:36Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwNjE1MTAzNSIsInMiOiJSUGVrYmJTQzhSR0Y1TE5hbF9rM2dBIn0.LDxH0CdhQqFJfNP8tSj1xU-IsiU6R9W9DjY-OARCZeA,"Job Description Coffman Engineers is seeking a Civil Designer III with five to seven years of experience in civil engineering/ land development, including site layouts, grading plans, stormwater management facilities, water quality best management practices, and site utility design, to join our growing Seattle team. The successful candidate will have a desire to work and grow with a multidisciplinary engineering team, experience that ranges from preliminary design through construction. This pos…",Adzuna::API::Response::Job,96855.2,-122.336407,,1,engineering-jobs,Adzuna::API::Response::Category,Engineering Jobs,Adzuna::API::Response::Location,"['US', 'Washington', 'King County', 'Seattle']","Seattle, King County",Adzuna::API::Response::Company,"Coffman Engineers, Inc.",
,H&M Department Supervisor - The Farmes Market,80828.74,5806151016,https://www.adzuna.com/details/5806151016?utm_medium=api&utm_source=abfa41a4,2026-07-18T08:50:36Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUlBla2JiU0M4UkdGNUxOYWxfazNnQSIsImkiOiI1ODA2MTUxMDE2In0.HT7X7hFnfHBpOEvKxSNYaHdFq8jXB09m71YDq1YoSZQ,"Job Description About the Role As a Department Supervisor, you will be responsible for for supporting the Sales and Profit goals in the store by executing a plan to deliver the Best Customer Experience in the department and overall store. The Department Supervisor will work in accordance with legal requirements and H&M standards, policies, and procedures to meet the expectations of customers and colleagues. A Day in the Life Working at H&M means no two days are ever the same, but a typical day …",Adzuna::API::Response::Job,80828.74,,,1,retail-jobs,Adzuna::API::Response::Category,Retail Jobs,Adzuna::API::Response::Location,"['US', 'California', 'Los Angeles County', 'Los Angeles']","Los Angeles, Los Angeles County",Adzuna::API::Response::Company,H&M,
34.004652,Geotechnical Engineer,92900.95,5806151037,https://www.adzuna.com/details/5806151037?utm_medium=api&utm_source=abfa41a4,2026-07-18T08:50:36Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUlBla2JiU0M4UkdGNUxOYWxfazNnQSIsImkiOiI1ODA2MTUxMDM3In0.CbfYmCyK0KoPGZR3uUUsl7oob-Qh4h74TLkVde7GC_0,"Job Description The Geotechnical Engineer is a consultative engineering role supporting customers by providing technical guidance, developing takeoffs and material quotes, and identifying value engineering opportunities for helical pile and anchor applications on a wide range of foundation projects. This person will work directly with both contractors and design engineers to translate geotechnical data and construction realities into practical, buildable solutions. This position is ideal for an…",Adzuna::API::Response::Job,92900.95,-84.013,,1,engineering-jobs,Adzuna::API::Response::Category,Engineering Jobs,Adzuna::API::Response::Location,"['US', 'Georgia', 'Gwinnett County', 'Lawrenceville']","Lawrenceville, Gwinnett County",Adzuna::API::Response::Company,"Foundation Technologies, Inc.",
33.034297,HVAC Technician,57370.57,5806151018,https://www.adzuna.com/details/5806151018?utm_medium=api&utm_source=abfa41a4,2026-07-18T08:50:36Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUlBla2JiU0M4UkdGNUxOYWxfazNnQSIsImkiOiI1ODA2MTUxMDE4In0.55_jyP6YD-z3gMNq-0f8QkmUFuryikm5ePFSmvVbIlI,"Job Description Are you on the lookout for an exciting career opportunity within a dynamic team? Walmart is expanding our workforce across local retail stores and is actively recruiting Supermarket Rack Refrigeration HVAC Technician. If you possess relevant experience in this field, we invite you to bring your skills to our fast-paced and welcoming work environment! As a Supermarket Rack Refrigeration HVAC Technician at our local retail store, your role will support and oversee repair within th…",Adzuna::API::Response::Job,57370.57,-83.938242,,1,engineering-jobs,Adzuna::API::Response::Category,Engineering Jobs,Adzuna::API::Response::Location,"['US', 'Georgia', 'Monroe County', 'Forsyth']","Forsyth, Monroe County",Adzuna::API::Response::Company,Walmart,
30.705883,"Industrial Technician - Mobile, AL",52093.08,5806151062,https://www.adzuna.com/details/5806151062?utm_medium=api&utm_source=abfa41a4,2026-07-18T08:50:36Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUlBla2JiU0M4UkdGNUxOYWxfazNnQSIsImkiOiI1ODA2MTUxMDYyIn0.eTCAQ-9XuQQu9KHy8yXJzct8OHMWhjpx0ofe8FjKBbk,"Job Description JOB POSITION: Industrial Technician Are you interested in becoming an experienced Overhead Crane Service Technician? Join Konecranes, one of the world’s largest material handling companies. We're seeking skilled individuals with electrical and mechanical expertise, comfortable working at extreme heights. Our service technicians, the heart of our industry, thrive in a safety-first environment. You'll troubleshoot 480 3-phase motors, address crane issues, and collaborate with clie…",Adzuna::API::Response::Job,52093.08,-88.038754,,1,engineering-jobs,Adzuna::API::Response::Category,Engineering Jobs,Adzuna::API::Response::Location,"['US', 'Alabama', 'Mobile County', 'Mobile']","Mobile, Mobile County",Adzuna::API::Response::Company,Konecranes,
39.924227,"Festoon Material Handler - Springfield, OH",28712.84,5806150999,https://www.adzuna.com/details/5806150999?utm_medium=api&utm_source=abfa41a4,2026-07-18T08:50:36Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUlBla2JiU0M4UkdGNUxOYWxfazNnQSIsImkiOiI1ODA2MTUwOTk5In0.ylhwgN07mTv8Vc8fHS4lS3Mfn_RpHv77NwVBwQMQkJU,"Job Description POSITION SUMMARY Material Handlers work within the KHA factory to load/unload materials and deliver to appropriate manufacturing area(s). Perform quality and receiving checks. RESPONSIBILITIES: • Unload/load materials and deliver to appropriate manufacturing area. • Receive and check incoming materials, supplies, and returned goods. • Check received goods to purchase orders of receiving slips as to identification, type, quantity, part number, size, weight, and general quality. •…",Adzuna::API::Response::Job,28712.84,-83.808817,,1,manufacturing-jobs,Adzuna::API::Response::Category,Manufacturing Jobs,Adzuna::API::Response::Location,"['US', 'Ohio', 'Clark County', 'Springfield']","Springfield, Clark County",Adzuna::API::Response::Company,Konecranes,
44.983654,"Industrial Technician - Minneapolis, MN",58700.51,5806151029,https://www.adzuna.com/details/5806151029?utm_medium=api&utm_source=abfa41a4,2026-07-18T08:50:36Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUlBla2JiU0M4UkdGNUxOYWxfazNnQSIsImkiOiI1ODA2MTUxMDI5In0.p6U02YPnJiLKa5odAZ2TNXPwOmzzDx2pSg0u_tDoktA,"Job Description JOB POSITION: Industrial Technician Are you interested in becoming an experienced Overhead Crane Service Technician? Join Konecranes, one of the world’s largest material handling companies. We're seeking skilled individuals with electrical and mechanical expertise, comfortable working at extreme heights. Our service technicians, the heart of our industry, thrive in a safety-first environment. You'll troubleshoot 480 3-phase motors, address crane issues, and collaborate with clie…",Adzuna::API::Response::Job,58700.51,-93.269357,,1,engineering-jobs,Adzuna::API::Response::Category,Engineering Jobs,Adzuna::API::Response::Location,"['US', 'Minnesota', 'Hennepin County', 'Minneapolis']","Minneapolis, Hennepin County",Adzuna::API::Response::Company,Konecranes,
47.626479,Cyber Security Manager,171811.2,5806151054,https://www.adzuna.com/details/5806151054?utm_medium=api&utm_source=abfa41a4,2026-07-18T08:50:36Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUlBla2JiU0M4UkdGNUxOYWxfazNnQSIsImkiOiI1ODA2MTUxMDU0In0.nGA7UgRq-ncvCbOJO-vV7Pzs_bxK6JO_kIOwe3X0FhA,"Job Description The Cyber Security Manager drives the organization’s cybersecurity program through cross-functional leadership and targeted technical contributions. This role focuses on leading initiatives by directing resources across departments (IT, product, operations, compliance) while partnering closely with the existing dedicated SOC. The position requires a balance of strategic responsibilities, including partnership, influence, and program leadership, with technical oversight and hands…",Adzuna::API::Response::Job,171811.2,-122.205149,,1,it-jobs,Adzuna::API::Response::Category,IT Jobs,Adzuna::API::Response::Location,"['US', 'Washington', 'King County', 'Bellevue']","Bellevue, King County",Adzuna::API::Response::Company,Acumatica,
,"Director, Integrated & Performance Marketing",128241.95,5806151005,https://www.adzuna.com/details/5806151005?utm_medium=api&utm_source=abfa41a4,2026-07-18T08:50:36Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwNjE1MTAwNSIsInMiOiJSUGVrYmJTQzhSR0Y1TE5hbF9rM2dBIn0.MfvMNzqt4uo7LvdykkF0ahoutdEQRn4AELb18qKX2-I,"Job Description The Director, Integrated & Performance Marketing leads Auberge Collection's global performance marketing strategy, digital go-to-market activation, and marketing governance across both the corporate brand and the portfolio. This role is responsible for maximizing marketing performance while evolving the operating model that enables regional and property teams to execute best-in-class digital marketing with the support, standards, tools, and strategic guidance of the global marke…",Adzuna::API::Response::Job,128241.95,,,1,pr-advertising-marketing-jobs,Adzuna::API::Response::Category,"PR, Advertising & Marketing Jobs",Adzuna::API::Response::Location,"['US', 'New York', 'New York City']","New York City, New York",Adzuna::API::Response::Company,Auberge Collection,
,Director - Management Company Accounting (Private Equity Funds),92803.36,5806151043,https://www.adzuna.com/details/5806151043?utm_medium=api&utm_source=abfa41a4,2026-07-18T08:50:36Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwNjE1MTA0MyIsInMiOiJSUGVrYmJTQzhSR0Y1TE5hbF9rM2dBIn0.51CACzIz4COX4OWoCqE61kwmravUyA7XnqLqEEAJeNg,"Job Description We are seeking an experienced Management Company Director to join our Alternative Investment Management team. The successful candidate will be responsible for overseeing and managing all accounting and financial reporting activities for our Management Company entities. This role requires an individual with strong attention to detail, exceptional analytical skills, client servicing and experience in the alternative investment industry. What you’ll do You'll manage accounting and …",Adzuna::API::Response::Job,92803.36,,,1,accounting-finance-jobs,Adzuna::API::Response::Category,Accounting & Finance Jobs,Adzuna::API::Response::Location,"['US', 'Texas', 'Harris County', 'Houston']","Houston, Harris County",Adzuna::API::Response::Company,IQ-EQ,
30.078046,"Industrial Technician - Beaumont, TX",38199.84,5806151030,https://www.adzuna.com/details/5806151030?utm_medium=api&utm_source=abfa41a4,2026-07-18T08:50:36Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwNjE1MTAzMCIsInMiOiJSUGVrYmJTQzhSR0Y1TE5hbF9rM2dBIn0.BUemNH1oSihhXz1ngio8lIfoZU3HNIJ6u6CQCrvQPfA,"Job Description JOB POSITION: Industrial Technician Are you interested in becoming an experienced Overhead Crane Service Technician? Join Konecranes, one of the world’s largest material handling companies. We're seeking skilled individuals with electrical and mechanical expertise, comfortable working at extreme heights. Our service technicians, the heart of our industry, thrive in a safety-first environment. You'll troubleshoot 480 3-phase motors, address crane issues, and collaborate with clie…",Adzuna::API::Response::Job,38199.84,-94.095104,,1,engineering-jobs,Adzuna::API::Response::Category,Engineering Jobs,Adzuna::API::Response::Location,"['US', 'Texas', 'Jefferson County', 'Beaumont']","Beaumont, Jefferson County",Adzuna::API::Response::Company,Konecranes,
42.040585,Mechanical Engineering Co-Op,55343.27,5806151014,https://www.adzuna.com/details/5806151014?utm_medium=api&utm_source=abfa41a4,2026-07-18T08:50:36Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUlBla2JiU0M4UkdGNUxOYWxfazNnQSIsImkiOiI1ODA2MTUxMDE0In0.R7mCrBipIO4OR6QUzPGT-JSXvOArBmTQ7T6st_qbmYw,"Job Description Must attend college and reside in or near Morton Grove, IL. This is a year-round position. We will work around your school schedule. The Mechanical Engineer Co-Op – Product Testing role reports to a senior Mechanical Test Engineer in the Product Testing Team within the John Crane Technology Group. The goal of this position is to provide second- and third-year students majoring in ""Mechanical"" Engineering with a well-rounded opportunity within John Crane-Morton Grove via comprehe…",Adzuna::API::Response::Job,55343.27,-87.782562,,1,engineering-jobs,Adzuna::API::Response::Category,Engineering Jobs,Adzuna::API::Response::Location,"['US', 'Illinois', 'Cook County', 'Morton Grove']","Morton Grove, Cook County",Adzuna::API::Response::Company,John Crane,
34.627813,"Industrial Technician - Decatur, AL",41430.48,5806151038,https://www.adzuna.com/details/5806151038?utm_medium=api&utm_source=abfa41a4,2026-07-18T08:50:36Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwNjE1MTAzOCIsInMiOiJSUGVrYmJTQzhSR0Y1TE5hbF9rM2dBIn0.13VsTSHYcJ4yfGhLqd3CNxe-qotGt93LGVxmguybeTk,"Job Description JOB POSITION: Industrial Technician Are you interested in becoming an experienced Overhead Crane Service Technician? Join Konecranes, one of the world’s largest material handling companies. We're seeking skilled individuals with electrical and mechanical expertise, comfortable working at extreme heights. Our service technicians, the heart of our industry, thrive in a safety-first environment. You'll troubleshoot 480 3-phase motors, address crane issues, and collaborate with clie…",Adzuna::API::Response::Job,41430.48,-87.042439,,1,engineering-jobs,Adzuna::API::Response::Category,Engineering Jobs,Adzuna::API::Response::Location,"['US', 'Alabama', 'Morgan County', 'Decatur']","Decatur, Morgan County",Adzuna::API::Response::Company,Konecranes,
32.726967,Associate Scientist,85861.83,5806151051,https://www.adzuna.com/details/5806151051?utm_medium=api&utm_source=abfa41a4,2026-07-18T08:50:36Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwNjE1MTA1MSIsInMiOiJSUGVrYmJTQzhSR0Y1TE5hbF9rM2dBIn0.DpSpw4MUZI11ZNghgtqrOyvE9oJ7kHZKipUP6OJ-Qgo,"Job Description Executes plan/schedule developed by supervisor Completes specified activities aligned with the individual goals. Proactive to address work issues at the individual level. Understands personal role in job performance metrices per job plan. Focus in on meeting needs of Sponsors, in the context of outputs to the next stage of workflow, and customer expectations Understands extra effort sometimes required to meet group deadlines. Commitment to occasional overtime as workload require…",Adzuna::API::Response::Job,85861.83,-117.164709,,1,scientific-qa-jobs,Adzuna::API::Response::Category,Scientific & QA Jobs,Adzuna::API::Response::Location,"['US', 'California', 'San Diego County', 'San Diego']","San Diego, San Diego County",Adzuna::API::Response::Company,Eurofins Colombia - Quasfar M&F BioPharma Product Testing ,
42.233357,"Manager, Patient Services Business Design",112348.63,5806151046,https://www.adzuna.com/details/5806151046?utm_medium=api&utm_source=abfa41a4,2026-07-18T08:50:36Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwNjE1MTA0NiIsInMiOiJSUGVrYmJTQzhSR0Y1TE5hbF9rM2dBIn0.7zRwrGIv1UJBegIVl6SomGSRyBYosTPErvq62kIgyoI,"Job Description Talent will be hired at a level commensurate with experience. AbbVie Patient Services is an industry-leading organization, providing unparalleled patient support resulting in superior patient satisfaction. The Manager/Sr. Manager, Patient Services Business Design serves as a strategic bridge between business vision and operational execution. Reporting to the Associate Director, Business Design, the role operates within the Patient Services Business Design team, applying business…",Adzuna::API::Response::Job,112348.63,-87.925906,,1,it-jobs,Adzuna::API::Response::Category,IT Jobs,Adzuna::API::Response::Location,"['US', 'Illinois', 'Lake County', 'Mettawa']","Mettawa, Lake County",Adzuna::API::Response::Company,AbbVie,
37.798085,Copy of Senior Web Developer,111804.38,5806151041,https://www.adzuna.com/details/5806151041?utm_medium=api&utm_source=abfa41a4,2026-07-18T08:50:36Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwNjE1MTA0MSIsInMiOiJSUGVrYmJTQzhSR0Y1TE5hbF9rM2dBIn0.Wfdg8bL-_WKiqNbn9fVHOK5ewIxm7GX-tDfYQHWasew,"Job Description This role can be based in our San Francisco, CA or Los Angeles, CA office. Informa’s Aviation group, Aviation Week Network, is actively seeking a highly skilled Senior Web Developer with extensive experience and proficiency in React and Node.js. Role Accountability and Duties : Design and develop robust, scalable, and maintainable web applications using JavaScript and modern frameworks, specifically React and Node.js Collaborate with product managers, designers, and other stakeh…",Adzuna::API::Response::Job,111804.38,-122.466538,,1,it-jobs,Adzuna::API::Response::Category,IT Jobs,Adzuna::API::Response::Location,"['US', 'California', 'San Francisco']","San Francisco, California",Adzuna::API::Response::Company,Informa Markets,
42.952658,Industrial Technician - Grand Rapids/ Muskegon Area,54013.12,5806151020,https://www.adzuna.com/details/5806151020?utm_medium=api&utm_source=abfa41a4,2026-07-18T08:50:36Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwNjE1MTAyMCIsInMiOiJSUGVrYmJTQzhSR0Y1TE5hbF9rM2dBIn0.tiKfwYP3lyeh097uv97d5SoIcM6Kqv8ce5bc5d5Zer0,"Job Description JOB POSITION: Industrial Technician Are you interested in becoming an experienced Overhead Crane Service Technician? Join Konecranes, one of the world’s largest material handling companies. We're seeking skilled individuals with electrical and mechanical expertise, comfortable working at extreme heights. Our service technicians, the heart of our industry, thrive in a safety-first environment. You'll troubleshoot 480 3-phase motors, address crane issues, and collaborate with clie…",Adzuna::API::Response::Job,54013.12,-85.649898,,1,engineering-jobs,Adzuna::API::Response::Category,Engineering Jobs,Adzuna::API::Response::Location,"['US', 'Michigan', 'Kent County', 'Grand Rapids']","Grand Rapids, Kent County",Adzuna::API::Response::Company,Konecranes,
30.448378,"Industrial Technician - Baton Rouge, LA",63111.85,5806151055,https://www.adzuna.com/details/5806151055?utm_medium=api&utm_source=abfa41a4,2026-07-18T08:50:36Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwNjE1MTA1NSIsInMiOiJSUGVrYmJTQzhSR0Y1TE5hbF9rM2dBIn0.H8hR2p94mQGoJmnUlGIUGZNr0zoygNZTiEKIwtCcdzc,"Job Description JOB POSITION: Industrial Technician Are you interested in becoming an experienced Overhead Crane Service Technician? Join Konecranes, one of the world’s largest material handling companies. We're seeking skilled individuals with electrical and mechanical expertise, comfortable working at extreme heights. Our service technicians, the heart of our industry, thrive in a safety-first environment. You'll troubleshoot 480 3-phase motors, address crane issues, and collaborate with clie…",Adzuna::API::Response::Job,63111.85,-91.188708,,1,engineering-jobs,Adzuna::API::Response::Category,Engineering Jobs,Adzuna::API::Response::Location,"['US', 'Louisiana', 'East Baton Rouge Parish', 'Baton Rouge']","Baton Rouge, East Baton Rouge Parish",Adzuna::API::Response::Company,Konecranes,
40.103832,"Industrial Technician - Columbus, OH",44812.41,5806151026,https://www.adzuna.com/details/5806151026?utm_medium=api&utm_source=abfa41a4,2026-07-18T08:50:36Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwNjE1MTAyNiIsInMiOiJSUGVrYmJTQzhSR0Y1TE5hbF9rM2dBIn0.ePN_4ebS7czeJo4UQdT1dxLutgEoOPUJv0WH_RpuwIw,"Job Description JOB POSITION: Industrial Technician Are you interested in becoming an experienced Overhead Crane Service Technician? Join Konecranes, one of the world’s largest material handling companies. We're seeking skilled individuals with electrical and mechanical expertise, comfortable working at extreme heights. Our service technicians, the heart of our industry, thrive in a safety-first environment. You'll troubleshoot 480 3-phase motors, address crane issues, and collaborate with clie…",Adzuna::API::Response::Job,44812.41,-83.020025,,1,engineering-jobs,Adzuna::API::Response::Category,Engineering Jobs,Adzuna::API::Response::Location,"['US', 'Ohio', 'Franklin County', 'Columbus']","Columbus, Franklin County",Adzuna::API::Response::Company,Konecranes,
41.137013,"Industrial Technician - Lock Haven, PA",67864.02,5806151049,https://www.adzuna.com/details/5806151049?utm_medium=api&utm_source=abfa41a4,2026-07-18T08:50:36Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUlBla2JiU0M4UkdGNUxOYWxfazNnQSIsImkiOiI1ODA2MTUxMDQ5In0.OS4BYUnbP-eSS_jak_lqHDwDtDi686FbwiR-yIdDDpQ,"Job Description JOB POSITION: Industrial Technician Are you interested in becoming an experienced Overhead Crane Service Technician? Join Konecranes, one of the world’s largest material handling companies. We're seeking skilled individuals with electrical and mechanical expertise, comfortable working at extreme heights. Our service technicians, the heart of our industry, thrive in a safety-first environment. You'll troubleshoot 480 3-phase motors, address crane issues, and collaborate with clie…",Adzuna::API::Response::Job,67864.02,-77.446926,,1,engineering-jobs,Adzuna::API::Response::Category,Engineering Jobs,Adzuna::API::Response::Location,"['US', 'Pennsylvania', 'Clinton County', 'Lock Haven']","Lock Haven, Clinton County",Adzuna::API::Response::Company,Konecranes,
32.081259,Port Technician - REMOTE,77702.52,5806151039,https://www.adzuna.com/details/5806151039?utm_medium=api&utm_source=abfa41a4,2026-07-18T08:50:36Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwNjE1MTAzOSIsInMiOiJSUGVrYmJTQzhSR0Y1TE5hbF9rM2dBIn0.RETbBn4eehBJK9KhWPxlf3dt087d61lph-jCnygilBI,"Job Description Job Position- Port Technician - REMOTE Can reside anywhere within 1 hour of Airport in US. Travel 95-100% of time across the Americas Do you have an interest in becoming an experienced electrical or mechanical technician? Are you able and capable of working at extreme heights? Konecranes has many opportunities open across the united states that we are looking to fill with mechanically inclined individuals. At Konecranes, service technicians are the heart of our industry. Our tec…",Adzuna::API::Response::Job,77702.52,-81.080985,,1,engineering-jobs,Adzuna::API::Response::Category,Engineering Jobs,Adzuna::API::Response::Location,"['US', 'Georgia', 'Chatham County', 'Savannah']","Savannah, Chatham County",Adzuna::API::Response::Company,Konecranes,
39.757443,Receptionist,28207.42,5806151000,https://www.adzuna.com/details/5806151000?utm_medium=api&utm_source=abfa41a4,2026-07-18T08:50:36Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUlBla2JiU0M4UkdGNUxOYWxfazNnQSIsImkiOiI1ODA2MTUxMDAwIn0.MGh8_OWHa5QeOfyG_y-ZzVrSgmYNo4ArjMoCLG4rTWc,"Job Description Strive Global is seeking a professional and organized Receptionist to serve as the first point of contact for visitors, clients, and team members. This role is ideal for an individual who enjoys creating positive first impressions, managing daily administrative tasks, and supporting a productive office environment. The Receptionist plays a key role in ensuring smooth front desk operations while providing exceptional customer service and administrative support across the organiza…",Adzuna::API::Response::Job,28207.42,-84.209435,,1,admin-jobs,Adzuna::API::Response::Category,Admin Jobs,Adzuna::API::Response::Location,"['US', 'Ohio', 'Montgomery County', 'Dayton']","Dayton, Montgomery County",Adzuna::API::Response::Company,Strive Global,
36.172489,Senior Cost Manager - Construction Management,120760.3,5806151069,https://www.adzuna.com/details/5806151069?utm_medium=api&utm_source=abfa41a4,2026-07-18T08:50:36Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwNjE1MTA2OSIsInMiOiJSUGVrYmJTQzhSR0Y1TE5hbF9rM2dBIn0.M67aX7OwICvHwJ4OBmo-KR4JfzvWD0d_ZaQGnQ-WE4I,"Job Description Turner & Townsend is seeking an experienced Senior Cost Manager and/or Quantity Surveyor to join our growing Nashville team, supporting construction cost services across a diverse portfolio of projects, including real estate developments, data centers (including major hyperscale facilities), and civil and local government infrastructure programs. In this role, you will serve as a key day-to-day client contact, building strong relationships and ensuring client objectives are achi…",Adzuna::API::Response::Job,120760.3,-86.780596,,1,property-jobs,Adzuna::API::Response::Category,Property Jobs,Adzuna::API::Response::Location,"['US', 'Tennessee', 'Davidson County', 'Nashville']","Nashville, Davidson County",Adzuna::API::Response::Company,Turner & Townsend,
33.52,"Portal Technician, PCS - Birmingham, AL",54410.59,5806150985,https://www.adzuna.com/details/5806150985?utm_medium=api&utm_source=abfa41a4,2026-07-18T08:50:35Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUlBla2JiU0M4UkdGNUxOYWxfazNnQSIsImkiOiI1ODA2MTUwOTg1In0.WCBGMOHius6T1okrVKwDWaKYbXL4Z5ekc-qiYRtnCrc,"Job Description Job Position: Portal Crane Technician Candidate can live anywhere is South East Are you interested in becoming an experienced Portal Crane Inspector? Join Konecranes, one of the world’s largest material handling companies. We're seeking skilled individuals with electrical and mechanical expertise that are comfortable working at extreme heights. Our service technicians, the heart of our industry, thrive in a safety-first environment. Portal, or woodyard, cranes are large outdoor …",Adzuna::API::Response::Job,54410.59,-86.8,,1,engineering-jobs,Adzuna::API::Response::Category,Engineering Jobs,Adzuna::API::Response::Location,"['US', 'Alabama', 'Jefferson County', 'Birmingham']","Birmingham, Jefferson County",Adzuna::API::Response::Company,Konecranes,
41.9891,Associate Client Manager - Customer Success,66600.55,5806150956,https://www.adzuna.com/details/5806150956?utm_medium=api&utm_source=abfa41a4,2026-07-18T08:50:35Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUlBla2JiU0M4UkdGNUxOYWxfazNnQSIsImkiOiI1ODA2MTUwOTU2In0._uF-qjU3j0lcFb_ziz6l2S4flhngSG4dmnIOj0t4Iww,"Job Description As an Associate Client Manager, you'll be part of a team of experienced industry insights experts with the main goal to delight clients; supporting them for informed business decisions through delivery of analysis and insights on industries, markets and consumers using NIQ data with NIQ tools and following NIQ standards. You'll also be responsible for strong execution of the Service Model as well as guiding and coaching more junior members. Responsibilities Work as a master of p…",Adzuna::API::Response::Job,66600.55,-87.871474,,1,consultancy-jobs,Adzuna::API::Response::Category,Consultancy Jobs,Adzuna::API::Response::Location,"['US', 'Illinois', 'Cook County', 'Rosemont']","Rosemont, Cook County",Adzuna::API::Response::Company,NielsenIQ,
36.759222,Cashier,41884.0,5806150961,https://www.adzuna.com/details/5806150961?utm_medium=api&utm_source=abfa41a4,2026-07-18T08:50:35Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwNjE1MDk2MSIsInMiOiJSUGVrYmJTQzhSR0Y1TE5hbF9rM2dBIn0.urpvyL8QyWsXB92G_OOYjmydBKOwE48oclXz3jmGyNQ,"Job Description Provide guests fast, friendly, and clean service Maintain inventory Operate cash registers Maintain the overall appearance and cleanliness of the restaurant Provide excellent guest service",Adzuna::API::Response::Job,41884.0,-89.586746,,1,hospitality-catering-jobs,Adzuna::API::Response::Category,Hospitality & Catering Jobs,Adzuna::API::Response::Location,"['US', 'Missouri', 'New Madrid County', 'Matthews']","Matthews, New Madrid County",Adzuna::API::Response::Company,Pilot Company,
