salary_is_predicted,created,redirect_url,id,description,title,salary_max,adref,__CLASS__,salary_min,category.tag,category.label,category.__CLASS__,location.area,location.display_name,location.__CLASS__,company.__CLASS__,company.display_name,longitude,latitude,contract_time,contract_type
0,2026-05-13T11:22:34Z,https://www.adzuna.com/land/ad/5728126469?se=oMNtSuNO8RGKsIObxgRjeg&utm_medium=api&utm_source=abfa41a4&v=4BB5879631FBFB1DC4529F70A03AEA8DFA384CF4,5728126469,"CDL A Company Reefer Driver OTR. CDL A Regional Truck Driver – Weekly Pay: $1,150–$2,170 We’re hiring experienced CDL A truck drivers for regional routes offering consistent miles, competitive pay, and modern equipment. If you're looking for a reliable truck driving job with great home time and strong benefits, this opportunity is for you. Position Details Average 2,200–2,500 miles per week 100% no-touch freight Refrigerated and frozen loads; occasional dry van Occasional drop and hook Pay & Bo…",CDL-A Company Driver - 6mo EXP Required - OTR - Reefer - $1.15k - $2.17k per week - Decker,112840.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcyODEyNjQ2OSIsInMiOiJvTU50U3VOTzhSR0tzSU9ieGdSamVnIn0.tk49z5GpSBBoPAv_tGvtqBj6bMgwUdvUVBB-7w9a6Nc,Adzuna::API::Response::Job,59800.0,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,"['US', 'Iowa', 'Polk County', 'Urbandale']","Urbandale, Polk County",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Decker,-93.725893,41.633598,full_time,
0,2026-05-13T11:22:34Z,https://www.adzuna.com/land/ad/5728126452?se=oMNtSuNO8RGKsIObxgRjeg&utm_medium=api&utm_source=abfa41a4&v=3CE65D2882EF737C0C8D991992C3F6CA03BD9BC1,5728126452,"CDL A Company Reefer Driver OTR. CDL A Regional Truck Driver – Weekly Pay: $1,150–$2,170 We’re hiring experienced CDL A truck drivers for regional routes offering consistent miles, competitive pay, and modern equipment. If you're looking for a reliable truck driving job with great home time and strong benefits, this opportunity is for you. Position Details Average 2,200–2,500 miles per week 100% no-touch freight Refrigerated and frozen loads; occasional dry van Occasional drop and hook Pay & Bo…",CDL-A Company Driver - 6mo EXP Required - OTR - Reefer - $1.15k - $2.17k per week - Decker,112840.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcyODEyNjQ1MiIsInMiOiJvTU50U3VOTzhSR0tzSU9ieGdSamVnIn0.kUch0f3wtuDUvxVc_nHplyOZ2bTvU6xrX6jRhRvTgys,Adzuna::API::Response::Job,59800.0,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,"['US', 'Iowa', 'Polk County', 'Johnston']","Johnston, Polk County",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Decker,-93.723352,41.676121,full_time,
0,2026-05-13T11:22:34Z,https://www.adzuna.com/land/ad/5728126475?se=oMNtSuNO8RGKsIObxgRjeg&utm_medium=api&utm_source=abfa41a4&v=E27470BBA10FFC668576881877858CC1E9B7D57A,5728126475,"CDL A Company Reefer Driver OTR. CDL A Regional Truck Driver – Weekly Pay: $1,150–$2,170 We’re hiring experienced CDL A truck drivers for regional routes offering consistent miles, competitive pay, and modern equipment. If you're looking for a reliable truck driving job with great home time and strong benefits, this opportunity is for you. Position Details Average 2,200–2,500 miles per week 100% no-touch freight Refrigerated and frozen loads; occasional dry van Occasional drop and hook Pay & Bo…",CDL-A Company Driver - 6mo EXP Required - OTR - Reefer - $1.15k - $2.17k per week - Decker,112840.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcyODEyNjQ3NSIsInMiOiJvTU50U3VOTzhSR0tzSU9ieGdSamVnIn0.W3Cd6gYvSV9UGXmWMovptCKMRnzBQlg_Rkl1GdgzmQM,Adzuna::API::Response::Job,59800.0,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,"['US', 'Iowa', 'Tama County', 'Toledo']","Toledo, Tama County",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Decker,-92.573918,42.004943,full_time,
0,2026-05-13T11:22:34Z,https://www.adzuna.com/land/ad/5728126443?se=oMNtSuNO8RGKsIObxgRjeg&utm_medium=api&utm_source=abfa41a4&v=E09D359230165EE5289A31D98E3D7463949DA07A,5728126443,"CDL A Company Reefer Driver OTR. CDL A Regional Truck Driver – Weekly Pay: $1,150–$2,170 We’re hiring experienced CDL A truck drivers for regional routes offering consistent miles, competitive pay, and modern equipment. If you're looking for a reliable truck driving job with great home time and strong benefits, this opportunity is for you. Position Details Average 2,200–2,500 miles per week 100% no-touch freight Refrigerated and frozen loads; occasional dry van Occasional drop and hook Pay & Bo…",Class A CDL Company Driver - 6mo EXP Required - OTR - Reefer - $1.15k - $2.17k per week - Decker,112840.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoib01OdFN1Tk84UkdLc0lPYnhnUmplZyIsImkiOiI1NzI4MTI2NDQzIn0.eRh-wr2DvmK6v37VHnHc_M4IB9wK33yLn-z6UgsMX3U,Adzuna::API::Response::Job,59800.0,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,"['US', 'Iowa', 'Jackson County', 'Bellevue']","Bellevue, Jackson County",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Decker,-90.465451,42.27211,full_time,
0,2026-05-13T11:22:34Z,https://www.adzuna.com/land/ad/5728126461?se=oMNtSuNO8RGKsIObxgRjeg&utm_medium=api&utm_source=abfa41a4&v=190CC6E4105DAE00E05EA9A42570429D6897114F,5728126461,"CDL A Company Reefer Driver OTR. CDL A Regional Truck Driver – Weekly Pay: $1,150–$2,170 We’re hiring experienced CDL A truck drivers for regional routes offering consistent miles, competitive pay, and modern equipment. If you're looking for a reliable truck driving job with great home time and strong benefits, this opportunity is for you. Position Details Average 2,200–2,500 miles per week 100% no-touch freight Refrigerated and frozen loads; occasional dry van Occasional drop and hook Pay & Bo…",Truck Driver Company - 6mo EXP Required - OTR - Reefer - $1.15k - $2.17k per week - Decker,112840.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcyODEyNjQ2MSIsInMiOiJvTU50U3VOTzhSR0tzSU9ieGdSamVnIn0.ll1E014vSJK2QcW4isIR9eb8dOENBEllHalrRFiT_K8,Adzuna::API::Response::Job,59800.0,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,"['US', 'Iowa', 'Davis County', 'Bloomfield']","Bloomfield, Davis County",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Decker,-92.421234,40.766447,full_time,
0,2026-05-13T11:22:33Z,https://www.adzuna.com/land/ad/5728126401?se=oMNtSuNO8RGKsIObxgRjeg&utm_medium=api&utm_source=abfa41a4&v=4E50B7B982052C89B2DB90F9A902881E066CB464,5728126401,"CDL A Company Reefer Driver OTR. CDL A Regional Truck Driver – Weekly Pay: $1,150–$2,170 We’re hiring experienced CDL A truck drivers for regional routes offering consistent miles, competitive pay, and modern equipment. If you're looking for a reliable truck driving job with great home time and strong benefits, this opportunity is for you. Position Details Average 2,200–2,500 miles per week 100% no-touch freight Refrigerated and frozen loads; occasional dry van Occasional drop and hook Pay & Bo…",CDL-A Company Driver - 6mo EXP Required - OTR - Reefer - $1.15k - $2.17k per week - Decker,112840.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoib01OdFN1Tk84UkdLc0lPYnhnUmplZyIsImkiOiI1NzI4MTI2NDAxIn0.LbA7Z_qW9qJV2N41BuFvDq0nEm1_IE6-JhguPh6q_U4,Adzuna::API::Response::Job,59800.0,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,"['US', 'Mississippi', 'Rankin County', 'Brandon']","Brandon, Rankin County",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Decker,-89.976696,32.261707,full_time,
0,2026-05-13T11:22:33Z,https://www.adzuna.com/land/ad/5728126390?se=oMNtSuNO8RGKsIObxgRjeg&utm_medium=api&utm_source=abfa41a4&v=9CCAEB18C136F995CA567F80EF61B3B29891AD9A,5728126390,"CDL A Company Reefer Driver OTR. CDL A Regional Truck Driver – Weekly Pay: $1,150–$2,170 We’re hiring experienced CDL A truck drivers for regional routes offering consistent miles, competitive pay, and modern equipment. If you're looking for a reliable truck driving job with great home time and strong benefits, this opportunity is for you. Position Details Average 2,200–2,500 miles per week 100% no-touch freight Refrigerated and frozen loads; occasional dry van Occasional drop and hook Pay & Bo…",Truck Driver Company - 6mo EXP Required - OTR - Reefer - $1.15k - $2.17k per week - Decker,112840.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoib01OdFN1Tk84UkdLc0lPYnhnUmplZyIsImkiOiI1NzI4MTI2MzkwIn0.FJrVbfy7iGsRfh_hD_aLl4-2ig2-FWZzVAxToy5gIRA,Adzuna::API::Response::Job,59800.0,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,"['US', 'Wisconsin', 'Washington County', 'Hartford']","Hartford, Washington County",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Decker,-88.364649,43.304443,full_time,
0,2026-05-13T11:22:33Z,https://www.adzuna.com/land/ad/5728126431?se=oMNtSuNO8RGKsIObxgRjeg&utm_medium=api&utm_source=abfa41a4&v=88D7052F949AB1AD86B274F5079DA824786EF206,5728126431,"CDL A Company Reefer Driver OTR. CDL A Regional Truck Driver – Weekly Pay: $1,150–$2,170 We’re hiring experienced CDL A truck drivers for regional routes offering consistent miles, competitive pay, and modern equipment. If you're looking for a reliable truck driving job with great home time and strong benefits, this opportunity is for you. Position Details Average 2,200–2,500 miles per week 100% no-touch freight Refrigerated and frozen loads; occasional dry van Occasional drop and hook Pay & Bo…",CDL-A Company Driver - 6mo EXP Required - OTR - Reefer - $1.15k - $2.17k per week - Decker,112840.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoib01OdFN1Tk84UkdLc0lPYnhnUmplZyIsImkiOiI1NzI4MTI2NDMxIn0.bWQ30Su52ljSQqYHS3_iJQerhBp9_VOprTT9ou13Rss,Adzuna::API::Response::Job,59800.0,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,"['US', 'Ohio', 'Pike County', 'Waverly']","Waverly, Pike County",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Decker,-83.013037,39.131783,full_time,
0,2026-05-13T11:22:33Z,https://www.adzuna.com/land/ad/5728126416?se=oMNtSuNO8RGKsIObxgRjeg&utm_medium=api&utm_source=abfa41a4&v=0907CC15C37860474B542DA722E4F5EC224E1389,5728126416,"CDL A Company Reefer Driver OTR. CDL A Regional Truck Driver – Weekly Pay: $1,150–$2,170 We’re hiring experienced CDL A truck drivers for regional routes offering consistent miles, competitive pay, and modern equipment. If you're looking for a reliable truck driving job with great home time and strong benefits, this opportunity is for you. Position Details Average 2,200–2,500 miles per week 100% no-touch freight Refrigerated and frozen loads; occasional dry van Occasional drop and hook Pay & Bo…",Class A CDL Company Driver - 6mo EXP Required - OTR - Reefer - $1.15k - $2.17k per week - Decker,112840.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoib01OdFN1Tk84UkdLc0lPYnhnUmplZyIsImkiOiI1NzI4MTI2NDE2In0.23XGrsdq2mPEolj27DqE3UV6TRtlLgOlqpDsPZIPd3A,Adzuna::API::Response::Job,59800.0,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,"['US', 'Arkansas', 'Drew County', 'Monticello']","Monticello, Drew County",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Decker,-91.8009,33.6249,full_time,
0,2026-05-13T11:22:33Z,https://www.adzuna.com/land/ad/5728126389?se=oMNtSuNO8RGKsIObxgRjeg&utm_medium=api&utm_source=abfa41a4&v=95FA62FA76BB9F95F120E4091403DABB7109216B,5728126389,"CDL A Company Reefer Driver OTR. CDL A Regional Truck Driver – Weekly Pay: $1,150–$2,170 We’re hiring experienced CDL A truck drivers for regional routes offering consistent miles, competitive pay, and modern equipment. If you're looking for a reliable truck driving job with great home time and strong benefits, this opportunity is for you. Position Details Average 2,200–2,500 miles per week 100% no-touch freight Refrigerated and frozen loads; occasional dry van Occasional drop and hook Pay & Bo…",Truck Driver Company - 6mo EXP Required - OTR - Reefer - $1.15k - $2.17k per week - Decker,112840.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcyODEyNjM4OSIsInMiOiJvTU50U3VOTzhSR0tzSU9ieGdSamVnIn0.x1BXLkPXGDMR7thzo8OdhSTb9RKutJJw5ZWLcBi_dBk,Adzuna::API::Response::Job,59800.0,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,"['US', 'North Carolina', 'Alamance County', 'Alamance']","Alamance, Alamance County",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Decker,-79.471617,36.069221,full_time,
0,2026-05-13T11:22:33Z,https://www.adzuna.com/land/ad/5728126404?se=FkliS-NO8RGaaMRgGJEV3A&utm_medium=api&utm_source=abfa41a4&v=A04AE27EE12FFB07ACE3A0475DBA9D190179A483,5728126404,"CDL A Company Reefer Driver OTR. CDL A Regional Truck Driver – Weekly Pay: $1,150–$2,170 We’re hiring experienced CDL A truck drivers for regional routes offering consistent miles, competitive pay, and modern equipment. If you're looking for a reliable truck driving job with great home time and strong benefits, this opportunity is for you. Position Details Average 2,200–2,500 miles per week 100% no-touch freight Refrigerated and frozen loads; occasional dry van Occasional drop and hook Pay & Bo…",Truck Driver Company - 6mo EXP Required - OTR - Reefer - $1.15k - $2.17k per week - Decker,112840.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcyODEyNjQwNCIsInMiOiJGa2xpUy1OTzhSR2FhTVJnR0pFVjNBIn0.nEzdftTJHrqtiUJuCui__Nr6CJsd-fhrMIzihTKmXcs,Adzuna::API::Response::Job,59800.0,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,"['US', 'Indiana', 'Gibson County', 'Princeton']","Princeton, Gibson County",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Decker,-87.56833,38.352997,full_time,
0,2026-05-13T11:22:33Z,https://www.adzuna.com/land/ad/5728126417?se=FkliS-NO8RGaaMRgGJEV3A&utm_medium=api&utm_source=abfa41a4&v=0FFD320A02A69DED43C861CC256F041BF5C5AB62,5728126417,"CDL A Company Reefer Driver OTR. CDL A Regional Truck Driver – Weekly Pay: $1,150–$2,170 We’re hiring experienced CDL A truck drivers for regional routes offering consistent miles, competitive pay, and modern equipment. If you're looking for a reliable truck driving job with great home time and strong benefits, this opportunity is for you. Position Details Average 2,200–2,500 miles per week 100% no-touch freight Refrigerated and frozen loads; occasional dry van Occasional drop and hook Pay & Bo…",Truck Driver Company - 6mo EXP Required - OTR - Reefer - $1.15k - $2.17k per week - Decker,112840.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiRmtsaVMtTk84UkdhYU1SZ0dKRVYzQSIsImkiOiI1NzI4MTI2NDE3In0.K1XV2gtXMQdg5o4oIlYHO4ZCK3xwAprQbxXln4cTtlk,Adzuna::API::Response::Job,59800.0,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,"['US', 'Nebraska', 'Merrick County', 'Central City']","Central City, Merrick County",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Decker,-98.001668,41.113668,full_time,
0,2026-05-13T11:22:33Z,https://www.adzuna.com/land/ad/5728126405?se=FkliS-NO8RGaaMRgGJEV3A&utm_medium=api&utm_source=abfa41a4&v=D13498DF6165A6C7FC4106B81D7D8967864AE27F,5728126405,"CDL A Company Reefer Driver OTR. CDL A Regional Truck Driver – Weekly Pay: $1,150–$2,170 We’re hiring experienced CDL A truck drivers for regional routes offering consistent miles, competitive pay, and modern equipment. If you're looking for a reliable truck driving job with great home time and strong benefits, this opportunity is for you. Position Details Average 2,200–2,500 miles per week 100% no-touch freight Refrigerated and frozen loads; occasional dry van Occasional drop and hook Pay & Bo…",CDL-A Company Driver - 6mo EXP Required - OTR - Reefer - $1.15k - $2.17k per week - Decker,112840.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcyODEyNjQwNSIsInMiOiJGa2xpUy1OTzhSR2FhTVJnR0pFVjNBIn0.f9isZvzE4Gbnl_kZGEuHkoVrhPIbH9IWdei1Kg2Vclo,Adzuna::API::Response::Job,59800.0,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,"['US', 'Iowa', 'Jackson County', 'Bellevue']","Bellevue, Jackson County",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Decker,-90.465451,42.27211,full_time,
0,2026-05-13T11:22:33Z,https://www.adzuna.com/land/ad/5728126379?se=FkliS-NO8RGaaMRgGJEV3A&utm_medium=api&utm_source=abfa41a4&v=B5D0E073A809DE516A1363A74135496A07036367,5728126379,"CDL A Company Reefer Driver OTR. CDL A Regional Truck Driver – Weekly Pay: $1,150–$2,170 We’re hiring experienced CDL A truck drivers for regional routes offering consistent miles, competitive pay, and modern equipment. If you're looking for a reliable truck driving job with great home time and strong benefits, this opportunity is for you. Position Details Average 2,200–2,500 miles per week 100% no-touch freight Refrigerated and frozen loads; occasional dry van Occasional drop and hook Pay & Bo…",Class A CDL Company Driver - 6mo EXP Required - OTR - Reefer - $1.15k - $2.17k per week - Decker,112840.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiRmtsaVMtTk84UkdhYU1SZ0dKRVYzQSIsImkiOiI1NzI4MTI2Mzc5In0.vq8SE-TTh-XEoTZoIUeQEULiLYOHH05slDRH-S0iVWw,Adzuna::API::Response::Job,59800.0,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,"['US', 'South Carolina', 'Marion County', 'Marion']","Marion, Marion County",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Decker,-79.397416,34.179926,full_time,
0,2026-05-13T11:22:33Z,https://www.adzuna.com/land/ad/5728126415?se=FkliS-NO8RGaaMRgGJEV3A&utm_medium=api&utm_source=abfa41a4&v=AA976410D65327C1022A56FF505574EF1BC43E2E,5728126415,"CDL A Company Reefer Driver OTR. CDL A Regional Truck Driver – Weekly Pay: $1,150–$2,170 We’re hiring experienced CDL A truck drivers for regional routes offering consistent miles, competitive pay, and modern equipment. If you're looking for a reliable truck driving job with great home time and strong benefits, this opportunity is for you. Position Details Average 2,200–2,500 miles per week 100% no-touch freight Refrigerated and frozen loads; occasional dry van Occasional drop and hook Pay & Bo…",CDL-A Company Driver - 6mo EXP Required - OTR - Reefer - $1.15k - $2.17k per week - Decker,112840.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiRmtsaVMtTk84UkdhYU1SZ0dKRVYzQSIsImkiOiI1NzI4MTI2NDE1In0.MOrOG6P80x7dox4op5t8G9ke02OAs7QY5SLIIFl1SSA,Adzuna::API::Response::Job,59800.0,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,"['US', 'Iowa', 'Clay County', 'Spencer']","Spencer, Clay County",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Decker,-95.147521,43.143803,full_time,
0,2026-05-13T11:22:33Z,https://www.adzuna.com/land/ad/5728126403?se=FkliS-NO8RGaaMRgGJEV3A&utm_medium=api&utm_source=abfa41a4&v=FB857D1F4554C4AE98DD02517A2BD40141433B88,5728126403,"CDL A Company Reefer Driver OTR. CDL A Regional Truck Driver – Weekly Pay: $1,150–$2,170 We’re hiring experienced CDL A truck drivers for regional routes offering consistent miles, competitive pay, and modern equipment. If you're looking for a reliable truck driving job with great home time and strong benefits, this opportunity is for you. Position Details Average 2,200–2,500 miles per week 100% no-touch freight Refrigerated and frozen loads; occasional dry van Occasional drop and hook Pay & Bo…",Truck Driver Company - 6mo EXP Required - OTR - Reefer - $1.15k - $2.17k per week - Decker,112840.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiRmtsaVMtTk84UkdhYU1SZ0dKRVYzQSIsImkiOiI1NzI4MTI2NDAzIn0.CD9GmCmPPuSL0lg_sOzPniKADTr620Y_-Xz3vI-0q8I,Adzuna::API::Response::Job,59800.0,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,"['US', 'Wisconsin', 'Monroe County', 'Sparta']","Sparta, Monroe County",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Decker,-90.816128,43.955094,full_time,
0,2026-05-13T11:22:33Z,https://www.adzuna.com/land/ad/5728126430?se=FkliS-NO8RGaaMRgGJEV3A&utm_medium=api&utm_source=abfa41a4&v=FBCFEDDBE24EC13F5585FD950413584CC281288B,5728126430,"CDL A Company Reefer Driver OTR. CDL A Regional Truck Driver – Weekly Pay: $1,150–$2,170 We’re hiring experienced CDL A truck drivers for regional routes offering consistent miles, competitive pay, and modern equipment. If you're looking for a reliable truck driving job with great home time and strong benefits, this opportunity is for you. Position Details Average 2,200–2,500 miles per week 100% no-touch freight Refrigerated and frozen loads; occasional dry van Occasional drop and hook Pay & Bo…",Class A CDL Company Driver - 6mo EXP Required - OTR - Reefer - $1.15k - $2.17k per week - Decker,112840.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcyODEyNjQzMCIsInMiOiJGa2xpUy1OTzhSR2FhTVJnR0pFVjNBIn0.X8xIphsTJylstWEv9b4t6zivHSPn-QXxsFoZUA8EkDU,Adzuna::API::Response::Job,59800.0,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,"['US', 'Iowa', 'Warren County', 'Indianola']","Indianola, Warren County",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Decker,-93.57204,41.31504,full_time,
0,2026-05-13T11:22:33Z,https://www.adzuna.com/land/ad/5728126392?se=FkliS-NO8RGaaMRgGJEV3A&utm_medium=api&utm_source=abfa41a4&v=8F2FC648AEC59927469A35625966DE9F93A60273,5728126392,"CDL A Company Reefer Driver OTR. CDL A Regional Truck Driver – Weekly Pay: $1,150–$2,170 We’re hiring experienced CDL A truck drivers for regional routes offering consistent miles, competitive pay, and modern equipment. If you're looking for a reliable truck driving job with great home time and strong benefits, this opportunity is for you. Position Details Average 2,200–2,500 miles per week 100% no-touch freight Refrigerated and frozen loads; occasional dry van Occasional drop and hook Pay & Bo…",CDL-A Company Driver - 6mo EXP Required - OTR - Reefer - $1.15k - $2.17k per week - Decker,112840.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiRmtsaVMtTk84UkdhYU1SZ0dKRVYzQSIsImkiOiI1NzI4MTI2MzkyIn0.3jx2cMZKy2mqbtgeo_6BYltaFjga01YATfAai_zzMdA,Adzuna::API::Response::Job,59800.0,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,"['US', 'Arkansas', 'Drew County', 'Monticello']","Monticello, Drew County",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Decker,-91.8009,33.6249,full_time,
0,2026-05-13T11:22:33Z,https://www.adzuna.com/land/ad/5728126376?se=FkliS-NO8RGaaMRgGJEV3A&utm_medium=api&utm_source=abfa41a4&v=70F42B1B439C06943BA081F31907E9F77E7A2271,5728126376,"CDL A Company Reefer Driver OTR. CDL A Regional Truck Driver – Weekly Pay: $1,150–$2,170 We’re hiring experienced CDL A truck drivers for regional routes offering consistent miles, competitive pay, and modern equipment. If you're looking for a reliable truck driving job with great home time and strong benefits, this opportunity is for you. Position Details Average 2,200–2,500 miles per week 100% no-touch freight Refrigerated and frozen loads; occasional dry van Occasional drop and hook Pay & Bo…",CDL-A Company Driver - 6mo EXP Required - OTR - Reefer - $1.15k - $2.17k per week - Decker,112840.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiRmtsaVMtTk84UkdhYU1SZ0dKRVYzQSIsImkiOiI1NzI4MTI2Mzc2In0.8uAZUsE4wPZ2odgNSPDMM93O5bfwkxEyH4nKUZDLR7U,Adzuna::API::Response::Job,59800.0,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,"['US', 'South Carolina', 'Marion County', 'Marion']","Marion, Marion County",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Decker,-79.397416,34.179926,full_time,
0,2026-05-13T11:22:33Z,https://www.adzuna.com/land/ad/5728126386?se=FkliS-NO8RGaaMRgGJEV3A&utm_medium=api&utm_source=abfa41a4&v=CBCCE05D2CA94C360D5CF5FC9C16695E6F96F72E,5728126386,"CDL A Company Reefer Driver OTR. CDL A Regional Truck Driver – Weekly Pay: $1,150–$2,170 We’re hiring experienced CDL A truck drivers for regional routes offering consistent miles, competitive pay, and modern equipment. If you're looking for a reliable truck driving job with great home time and strong benefits, this opportunity is for you. Position Details Average 2,200–2,500 miles per week 100% no-touch freight Refrigerated and frozen loads; occasional dry van Occasional drop and hook Pay & Bo…",Class A CDL Company Driver - 6mo EXP Required - OTR - Reefer - $1.15k - $2.17k per week - Decker,112840.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcyODEyNjM4NiIsInMiOiJGa2xpUy1OTzhSR2FhTVJnR0pFVjNBIn0.Lp2BFhsSUddVgiIbJtCFJnz6AowPkUvIuh45vKVisd0,Adzuna::API::Response::Job,59800.0,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,"['US', 'Minnesota', 'Olmsted County', 'Byron']","Byron, Olmsted County",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Decker,-92.649414,44.034684,full_time,
0,2026-05-13T11:22:33Z,https://www.adzuna.com/land/ad/5728126414?se=FkliS-NO8RGaaMRgGJEV3A&utm_medium=api&utm_source=abfa41a4&v=9D6BBC82A6003257D016F7349E2A2A6D0DA1D95D,5728126414,"CDL A Company Reefer Driver OTR. CDL A Regional Truck Driver – Weekly Pay: $1,150–$2,170 We’re hiring experienced CDL A truck drivers for regional routes offering consistent miles, competitive pay, and modern equipment. If you're looking for a reliable truck driving job with great home time and strong benefits, this opportunity is for you. Position Details Average 2,200–2,500 miles per week 100% no-touch freight Refrigerated and frozen loads; occasional dry van Occasional drop and hook Pay & Bo…",CDL-A Company Driver - 6mo EXP Required - OTR - Reefer - $1.15k - $2.17k per week - Decker,112840.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiRmtsaVMtTk84UkdhYU1SZ0dKRVYzQSIsImkiOiI1NzI4MTI2NDE0In0.Ps3E6AcGJTZK47CmSsgoZuO9t4wdEvUTzk3KIxZ8HiI,Adzuna::API::Response::Job,59800.0,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,"['US', 'Illinois', 'LaSalle County', 'Ottawa']","Ottawa, LaSalle County",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Decker,-88.83564,41.37612,full_time,
