salary_max,redirect_url,description,latitude,salary_is_predicted,id,title,contract_time,adref,salary_min,longitude,created,__CLASS__,category.label,category.tag,category.__CLASS__,company.display_name,company.__CLASS__,location.display_name,location.__CLASS__,location.area,contract_type
95000.0,https://www.adzuna.com/land/ad/5691319835?se=nMt4HsMx8RGrBZNbY5I0fA&utm_medium=api&utm_source=abfa41a4&v=D47973DA7D5BB1EEBBC6B14DB1D4524F0DFB8E4B,"Hiring CDL-A Drivers | Earn $85K-$95K Per Year | Home Weekly. Home Weekly - Regional - Touch the House During the week too! Details: NEW PAY RAISE $0.615 CPM  $0.06 bonus after 2350 miles per week. $85,000 to $95,000 per year 2200-2800 miles per week Run for 6 to 8 days, take your 34 to 48 at home. Home every week! Want to make more money? – Stay out longer! – We have the miles! Nothing further west than Denver, East to Indy, Southeast to Atlanta, South to Dallas. NO COASTS! Live near Chicago I…",43.005035,0,5691319835,Class A CDL Company Driver - 6mo EXP Required - Regional - $85k - $95k per year - Hill Bros.,full_time,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5MTMxOTgzNSIsInMiOiJuTXQ0SHNNeDhSR3JCWk5iWTVJMGZBIn0.c9lH52H0Gm2tR7_OE1qGoM8xuIAWI_s--Ss1KngpK1g,85000.0,-96.058558,2026-04-06T09:01:50Z,Adzuna::API::Response::Job,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,Hill Bros.,Adzuna::API::Response::Company,"Orange City, Sioux County",Adzuna::API::Response::Location,"['US', 'Iowa', 'Sioux County', 'Orange City']",
97364.37,https://www.adzuna.com/land/ad/5691319837?se=nMt4HsMx8RGrBZNbY5I0fA&utm_medium=api&utm_source=abfa41a4&v=88C7F5CCADB47AB9E1529512F11B195E4DF0F268,"CDL-A TRUCK DRIVERS: GET HIGHER PAY 56 - 60 CPM (based on experience). Solo OTR Drivers: 2,000 Miles Per Week On Average Now with $2,000 SIGN ON BONUS Choose Home Time that works for you. Top 20% of our OTR Drivers earn $1600 Weekly Team Drivers: $5,000 Sign-On Bonus/split with an average of 5,000 miles per week! Don’t have a team partner? We will help you find the right partner with our Team Match program. Or make your own team. Now's the time to bring on a family member or friend to be your t…",34.12413,1,5691319837,CDL-A Company Driver - 6mo EXP Required - OTR - Dry Van - U.S. Xpress - OTR,full_time,eyJhbGciOiJIUzI1NiJ9.eyJzIjoibk10NEhzTXg4UkdyQlpOYlk1STBmQSIsImkiOiI1NjkxMzE5ODM3In0.ZRENlPfsJ2A_NWIhAoaUhkR1x8yhUgfM4wJnszZGdV8,97364.37,-84.03306,2026-04-06T09:01:50Z,Adzuna::API::Response::Job,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Category,U.S. Xpress - OTR,Adzuna::API::Response::Company,"Buford, Gwinnett County",Adzuna::API::Response::Location,"['US', 'Georgia', 'Gwinnett County', 'Buford']",
95000.0,https://www.adzuna.com/land/ad/5691319847?se=nMt4HsMx8RGrBZNbY5I0fA&utm_medium=api&utm_source=abfa41a4&v=4AB3DBB6D3274164561563C2CD746BE544A14888,"Hiring CDL-A Drivers | Earn $85K-$95K Per Year | Home Weekly. Home Weekly - Regional - Touch the House During the week too! Details: NEW PAY RAISE $0.615 CPM  $0.06 bonus after 2350 miles per week. $85,000 to $95,000 per year 2200-2800 miles per week Run for 6 to 8 days, take your 34 to 48 at home. Home every week! Want to make more money? – Stay out longer! – We have the miles! Nothing further west than Denver, East to Indy, Southeast to Atlanta, South to Dallas. NO COASTS! Live near Chicago I…",43.181899,0,5691319847,CDL-A Company Driver - 6mo EXP Required - Regional - $85k - $95k per year - Hill Bros.,full_time,eyJhbGciOiJIUzI1NiJ9.eyJzIjoibk10NEhzTXg4UkdyQlpOYlk1STBmQSIsImkiOiI1NjkxMzE5ODQ3In0.PEjQnrt3o1F363_zBKFmSJ9sUQ9oPMYMEomqnDop0a0,85000.0,-95.846468,2026-04-06T09:01:50Z,Adzuna::API::Response::Job,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,Hill Bros.,Adzuna::API::Response::Company,"Sheldon, O'Brien County",Adzuna::API::Response::Location,"['US', 'Iowa', ""O'Brien County"", 'Sheldon']",
95000.0,https://www.adzuna.com/land/ad/5691319845?se=nMt4HsMx8RGrBZNbY5I0fA&utm_medium=api&utm_source=abfa41a4&v=9F037FA469A3590FCB57BDD28BA1A5B7462B02AF,"Hiring CDL-A Drivers | Earn $85K-$95K Per Year | Home Weekly. Home Weekly - Regional - Touch the House During the week too! Details: NEW PAY RAISE $0.615 CPM  $0.06 bonus after 2350 miles per week. $85,000 to $95,000 per year 2200-2800 miles per week Run for 6 to 8 days, take your 34 to 48 at home. Home every week! Want to make more money? – Stay out longer! – We have the miles! Nothing further west than Denver, East to Indy, Southeast to Atlanta, South to Dallas. NO COASTS! Live near Chicago I…",39.419101,0,5691319845,CDL-A Company Driver - 6mo EXP Required - Regional - $85k - $95k per year - Hill Bros.,full_time,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5MTMxOTg0NSIsInMiOiJuTXQ0SHNNeDhSR3JCWk5iWTVJMGZBIn0.beKDJ0gXtqE9WB6ppXytrDE6wIbVABGBqlXti4d9FiY,85000.0,-92.439202,2026-04-06T09:01:50Z,Adzuna::API::Response::Job,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,Hill Bros.,Adzuna::API::Response::Company,"Moberly, Randolph County",Adzuna::API::Response::Location,"['US', 'Missouri', 'Randolph County', 'Moberly']",
95000.0,https://www.adzuna.com/land/ad/5691319848?se=nMt4HsMx8RGrBZNbY5I0fA&utm_medium=api&utm_source=abfa41a4&v=0C9AF6AA6855304D2D12B452970D89837EAA1D2A,"Hiring CDL-A Drivers | Earn $85K-$95K Per Year | Home Weekly. Home Weekly - Regional - Touch the House During the week too! Details: NEW PAY RAISE $0.615 CPM  $0.06 bonus after 2350 miles per week. $85,000 to $95,000 per year 2200-2800 miles per week Run for 6 to 8 days, take your 34 to 48 at home. Home every week! Want to make more money? – Stay out longer! – We have the miles! Nothing further west than Denver, East to Indy, Southeast to Atlanta, South to Dallas. NO COASTS! Live near Chicago I…",37.630774,0,5691319848,CDL-A Company Driver - 6mo EXP Required - Regional - $85k - $95k per year - Hill Bros.,full_time,eyJhbGciOiJIUzI1NiJ9.eyJzIjoibk10NEhzTXg4UkdyQlpOYlk1STBmQSIsImkiOiI1NjkxMzE5ODQ4In0.3giXOyneyesRVDyNDLpBhYJAKfAuT-ZOaEq0A8UCeck,85000.0,-97.430187,2026-04-06T09:01:50Z,Adzuna::API::Response::Job,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,Hill Bros.,Adzuna::API::Response::Company,"Schulte, Sedgwick County",Adzuna::API::Response::Location,"['US', 'Kansas', 'Sedgwick County', 'Schulte']",
95000.0,https://www.adzuna.com/land/ad/5691319849?se=nMt4HsMx8RGrBZNbY5I0fA&utm_medium=api&utm_source=abfa41a4&v=E86FBAAB16AC15800E84460AC76A705D9A218841,"Hiring CDL-A Drivers | Earn $85K-$95K Per Year | Home Weekly. Home Weekly - Regional - Touch the House During the week too! Details: NEW PAY RAISE $0.615 CPM  $0.06 bonus after 2350 miles per week. $85,000 to $95,000 per year 2200-2800 miles per week Run for 6 to 8 days, take your 34 to 48 at home. Home every week! Want to make more money? – Stay out longer! – We have the miles! Nothing further west than Denver, East to Indy, Southeast to Atlanta, South to Dallas. NO COASTS! Live near Chicago I…",42.539041,0,5691319849,CDL-A Company Driver - 6mo EXP Required - Regional - $85k - $95k per year - Hill Bros.,full_time,eyJhbGciOiJIUzI1NiJ9.eyJzIjoibk10NEhzTXg4UkdyQlpOYlk1STBmQSIsImkiOiI1NjkxMzE5ODQ5In0.ZeJvpE8z-MKEnLZDRs-PX2rYw9AB_c9JMZxPHXAP8NU,85000.0,-99.862571,2026-04-06T09:01:50Z,Adzuna::API::Response::Job,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,Hill Bros.,Adzuna::API::Response::Company,"Ainsworth, Brown County",Adzuna::API::Response::Location,"['US', 'Nebraska', 'Brown County', 'Ainsworth']",
92842.31,https://www.adzuna.com/land/ad/5691319834?se=nMt4HsMx8RGrBZNbY5I0fA&utm_medium=api&utm_source=abfa41a4&v=692970300326E8E322786F296A279AF71D845365,"Hiring CDL-A Drivers | Earn $85K-$95K Per Year | Home Weekly. Home Weekly - Regional - Touch the House During the week too! Details: NEW PAY RAISE $0.615 CPM  $0.06 bonus after 2350 miles per week. $85,000 to $95,000 per year 2200-2800 miles per week Run for 6 to 8 days, take your 34 to 48 at home. Home every week! Want to make more money? – Stay out longer! – We have the miles! Nothing further west than Denver, East to Indy, Southeast to Atlanta, South to Dallas. NO COASTS! Live near Chicago I…",42.360374,1,5691319834,Regional Truck Driver Company - 6mo EXP Required - $85k - $95k per year - Hill Bros.,full_time,eyJhbGciOiJIUzI1NiJ9.eyJzIjoibk10NEhzTXg4UkdyQlpOYlk1STBmQSIsImkiOiI1NjkxMzE5ODM0In0.5aydQ3huktDNbFqVDSZQSit7zPeRvGxBKG2dtGIu-sY,92842.31,-92.773159,2026-04-06T09:01:50Z,Adzuna::API::Response::Job,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,Hill Bros.,Adzuna::API::Response::Company,"Grundy Center, Grundy County",Adzuna::API::Response::Location,"['US', 'Iowa', 'Grundy County', 'Grundy Center']",
95000.0,https://www.adzuna.com/land/ad/5691319833?se=nMt4HsMx8RGrBZNbY5I0fA&utm_medium=api&utm_source=abfa41a4&v=38A81874EEDACD4D378ACC671A44141265EB25F6,"Hiring CDL-A Drivers | Earn $85K-$95K Per Year | Home Weekly. Home Weekly - Regional - Touch the House During the week too! Details: NEW PAY RAISE $0.615 CPM  $0.06 bonus after 2350 miles per week. $85,000 to $95,000 per year 2200-2800 miles per week Run for 6 to 8 days, take your 34 to 48 at home. Home every week! Want to make more money? – Stay out longer! – We have the miles! Nothing further west than Denver, East to Indy, Southeast to Atlanta, South to Dallas. NO COASTS! Live near Chicago I…",42.948132,0,5691319833,Class A CDL Company Driver - 6mo EXP Required - Regional - $85k - $95k per year - Hill Bros.,full_time,eyJhbGciOiJIUzI1NiJ9.eyJzIjoibk10NEhzTXg4UkdyQlpOYlk1STBmQSIsImkiOiI1NjkxMzE5ODMzIn0.8clcW-Mazx7_1P7YuqGxhNQ1mKh4EKfGCX7QR7VbFWk,85000.0,-92.537571,2026-04-06T09:01:50Z,Adzuna::API::Response::Job,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,Hill Bros.,Adzuna::API::Response::Company,"Nashua, Chickasaw County",Adzuna::API::Response::Location,"['US', 'Iowa', 'Chickasaw County', 'Nashua']",
85495.03,https://www.adzuna.com/land/ad/5691319817?se=nMt4HsMx8RGrBZNbY5I0fA&utm_medium=api&utm_source=abfa41a4&v=04217141ECADF5D36C8CF8989E0AD1670CABB5E2,"CDL-A TRUCK DRIVERS: GET HIGHER PAY 56 - 60 CPM (based on experience). Solo OTR Drivers: 2,000 Miles Per Week On Average Now with $2,000 SIGN ON BONUS Choose Home Time that works for you. Top 20% of our OTR Drivers earn $1600 Weekly Team Drivers: $5,000 Sign-On Bonus/split with an average of 5,000 miles per week! Don’t have a team partner? We will help you find the right partner with our Team Match program. Or make your own team. Now's the time to bring on a family member or friend to be your t…",39.41022,1,5691319817,CDL-A Company Driver - 6mo EXP Required - OTR - Dry Van - U.S. Xpress - OTR,full_time,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5MTMxOTgxNyIsInMiOiJuTXQ0SHNNeDhSR3JCWk5iWTVJMGZBIn0.TlzSkJm8tJZv1NawZuaNKvJ6d5MppciHzgD4Ns7lJyk,85495.03,-88.8039,2026-04-06T09:01:50Z,Adzuna::API::Response::Job,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Category,U.S. Xpress - OTR,Adzuna::API::Response::Company,"Shelbyville, Shelby County",Adzuna::API::Response::Location,"['US', 'Illinois', 'Shelby County', 'Shelbyville']",
84499.55,https://www.adzuna.com/land/ad/5691319812?se=nMt4HsMx8RGrBZNbY5I0fA&utm_medium=api&utm_source=abfa41a4&v=E67D3043347D6B808400E67FA4953466BA74A0F6,"Hiring CDL-A Drivers | Earn $85K-$95K Per Year | Home Weekly. Home Weekly - Regional - Touch the House During the week too! Details: NEW PAY RAISE $0.615 CPM  $0.06 bonus after 2350 miles per week. $85,000 to $95,000 per year 2200-2800 miles per week Run for 6 to 8 days, take your 34 to 48 at home. Home every week! Want to make more money? – Stay out longer! – We have the miles! Nothing further west than Denver, East to Indy, Southeast to Atlanta, South to Dallas. NO COASTS! Live near Chicago I…",37.660847,1,5691319812,Regional Truck Driver Company - 6mo EXP Required - $85k - $95k per year - Hill Bros.,full_time,eyJhbGciOiJIUzI1NiJ9.eyJzIjoibk10NEhzTXg4UkdyQlpOYlk1STBmQSIsImkiOiI1NjkxMzE5ODEyIn0.hqeGPUxLSYTGXBc692VborSB6OGGPonCpM9dHoM2MXc,84499.55,-97.562453,2026-04-06T09:01:50Z,Adzuna::API::Response::Job,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,Hill Bros.,Adzuna::API::Response::Company,"Goddard, Sedgwick County",Adzuna::API::Response::Location,"['US', 'Kansas', 'Sedgwick County', 'Goddard']",
95000.0,https://www.adzuna.com/land/ad/5691319811?se=nMt4HsMx8RGrBZNbY5I0fA&utm_medium=api&utm_source=abfa41a4&v=9901A713B4E1EC59DE18211146C992E8AD307C61,"Hiring CDL-A Drivers | Earn $85K-$95K Per Year | Home Weekly. Home Weekly - Regional - Touch the House During the week too! Details: NEW PAY RAISE $0.615 CPM  $0.06 bonus after 2350 miles per week. $85,000 to $95,000 per year 2200-2800 miles per week Run for 6 to 8 days, take your 34 to 48 at home. Home every week! Want to make more money? – Stay out longer! – We have the miles! Nothing further west than Denver, East to Indy, Southeast to Atlanta, South to Dallas. NO COASTS! Live near Chicago I…",41.791512,0,5691319811,CDL-A Company Driver - 6mo EXP Required - Regional - $85k - $95k per year - Hill Bros.,full_time,eyJhbGciOiJIUzI1NiJ9.eyJzIjoibk10NEhzTXg4UkdyQlpOYlk1STBmQSIsImkiOiI1NjkxMzE5ODExIn0.EcRAE-XKYoJnkIMyON-GbnrF0hLDuXweT4NsceBalUA,85000.0,-88.163279,2026-04-06T09:01:50Z,Adzuna::API::Response::Job,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,Hill Bros.,Adzuna::API::Response::Company,"Warrenville, DuPage County",Adzuna::API::Response::Location,"['US', 'Illinois', 'DuPage County', 'Warrenville']",
83987.94,https://www.adzuna.com/land/ad/5691319802?se=nMt4HsMx8RGrBZNbY5I0fA&utm_medium=api&utm_source=abfa41a4&v=F08766BFB1F2D44F3F62E55969BB9ABEE712865A,"Hiring CDL-A Drivers | Earn $85K-$95K Per Year | Home Weekly. Home Weekly - Regional - Touch the House During the week too! Details: NEW PAY RAISE $0.615 CPM  $0.06 bonus after 2350 miles per week. $85,000 to $95,000 per year 2200-2800 miles per week Run for 6 to 8 days, take your 34 to 48 at home. Home every week! Want to make more money? – Stay out longer! – We have the miles! Nothing further west than Denver, East to Indy, Southeast to Atlanta, South to Dallas. NO COASTS! Live near Chicago I…",36.866672,1,5691319802,Regional Truck Driver Company - 6mo EXP Required - $85k - $95k per year - Hill Bros.,full_time,eyJhbGciOiJIUzI1NiJ9.eyJzIjoibk10NEhzTXg4UkdyQlpOYlk1STBmQSIsImkiOiI1NjkxMzE5ODAyIn0.5EAAI6QVznxYnVHFql_0AWWgTipC0XNvNygOe4piMuk,83987.94,-94.393195,2026-04-06T09:01:49Z,Adzuna::API::Response::Job,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,Hill Bros.,Adzuna::API::Response::Company,"Neosho, Newton County",Adzuna::API::Response::Location,"['US', 'Missouri', 'Newton County', 'Neosho']",
95000.0,https://www.adzuna.com/land/ad/5691319798?se=nMt4HsMx8RGrBZNbY5I0fA&utm_medium=api&utm_source=abfa41a4&v=5180B039084C1746D28C327780EE3BB552FDFCC9,"Hiring CDL-A Drivers | Earn $85K-$95K Per Year | Home Weekly. Home Weekly - Regional - Touch the House During the week too! Details: NEW PAY RAISE $0.615 CPM  $0.06 bonus after 2350 miles per week. $85,000 to $95,000 per year 2200-2800 miles per week Run for 6 to 8 days, take your 34 to 48 at home. Home every week! Want to make more money? – Stay out longer! – We have the miles! Nothing further west than Denver, East to Indy, Southeast to Atlanta, South to Dallas. NO COASTS! Live near Chicago I…",44.8713,0,5691319798,Class A CDL Company Driver - 6mo EXP Required - Regional - $85k - $95k per year - Hill Bros.,full_time,eyJhbGciOiJIUzI1NiJ9.eyJzIjoibk10NEhzTXg4UkdyQlpOYlk1STBmQSIsImkiOiI1NjkxMzE5Nzk4In0.r4RSgrOF6h1d8T5Uctq3lj9rSv9Lft81znkXDGbg-7Y,85000.0,-98.50626,2026-04-06T09:01:49Z,Adzuna::API::Response::Job,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,Hill Bros.,Adzuna::API::Response::Company,"Redfield, Spink County",Adzuna::API::Response::Location,"['US', 'South Dakota', 'Spink County', 'Redfield']",
95000.0,https://www.adzuna.com/land/ad/5691319803?se=nMt4HsMx8RGrBZNbY5I0fA&utm_medium=api&utm_source=abfa41a4&v=C616AE86DEC91A0C7A966D97090BED21BDFD796D,"Hiring CDL-A Drivers | Earn $85K-$95K Per Year | Home Weekly. Home Weekly - Regional - Touch the House During the week too! Details: NEW PAY RAISE $0.615 CPM  $0.06 bonus after 2350 miles per week. $85,000 to $95,000 per year 2200-2800 miles per week Run for 6 to 8 days, take your 34 to 48 at home. Home every week! Want to make more money? – Stay out longer! – We have the miles! Nothing further west than Denver, East to Indy, Southeast to Atlanta, South to Dallas. NO COASTS! Live near Chicago I…",41.11062,0,5691319803,CDL-A Company Driver - 6mo EXP Required - Regional - $85k - $95k per year - Hill Bros.,full_time,eyJhbGciOiJIUzI1NiJ9.eyJzIjoibk10NEhzTXg4UkdyQlpOYlk1STBmQSIsImkiOiI1NjkxMzE5ODAzIn0.mDCoj7CrujsyJftUd3lTdRjrMNnQ_ObmFdb_AiTX46E,85000.0,-87.87318,2026-04-06T09:01:49Z,Adzuna::API::Response::Job,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,Hill Bros.,Adzuna::API::Response::Company,"Kankakee, Kankakee County",Adzuna::API::Response::Location,"['US', 'Illinois', 'Kankakee County', 'Kankakee']",
91000.0,https://www.adzuna.com/land/ad/5691319799?se=nMt4HsMx8RGrBZNbY5I0fA&utm_medium=api&utm_source=abfa41a4&v=B15D853085315F0DB9050B0DDFE4BBF5E46353CC,"CDL-A TRUCK DRIVERS: GET HIGHER PAY 57 - 64 CPM (based on experience). 2,000 Miles Per Week On Average $4,000 Sign On Bonus Choose Home Time that works for you Top 20% of our OTR Drivers earn $1,500 - $1,750 Weekly Team Drivers: $5,000 Sign-On Bonus/split with an average of 5,000 miles per week! Don’t have a team partner? We will help you find the right partner with our Team Match program. Or make your own team. Now's the time to bring on a family member or friend to be your teammate on the roa…",37.53246,0,5691319799,CDL-A Company Driver - 6mo EXP Required - OTR - Dry Van - $1.75k per week - U.S. Xpress - OTR,full_time,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5MTMxOTc5OSIsInMiOiJuTXQ0SHNNeDhSR3JCWk5iWTVJMGZBIn0.RJvAaPKN7yfsCu58hX1ML8bVdVWi0ymCvPVhZ6F9j68,0.0,-82.4991,2026-04-06T09:01:49Z,Adzuna::API::Response::Job,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,U.S. Xpress - OTR,Adzuna::API::Response::Company,"Pikeville, Pike County",Adzuna::API::Response::Location,"['US', 'Kentucky', 'Pike County', 'Pikeville']",
103071.44,https://www.adzuna.com/land/ad/5691319797?se=nMt4HsMx8RGrBZNbY5I0fA&utm_medium=api&utm_source=abfa41a4&v=A082ACADCFD410E08640AB6DB2E8408028FE7761,"Hiring CDL-A Drivers | Earn $85K-$95K Per Year | Home Weekly. Home Weekly - Regional - Touch the House During the week too! Details: NEW PAY RAISE $0.615 CPM  $0.06 bonus after 2350 miles per week. $85,000 to $95,000 per year 2200-2800 miles per week Run for 6 to 8 days, take your 34 to 48 at home. Home every week! Want to make more money? – Stay out longer! – We have the miles! Nothing further west than Denver, East to Indy, Southeast to Atlanta, South to Dallas. NO COASTS! Live near Chicago I…",41.69976,1,5691319797,Regional Truck Driver Company - 6mo EXP Required - $85k - $95k per year - Hill Bros.,full_time,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5MTMxOTc5NyIsInMiOiJuTXQ0SHNNeDhSR3JCWk5iWTVJMGZBIn0.6eKPkvHdS5AcprFDW9hZJTrZH2g6Gel7yNci5h2uGHw,103071.44,-88.08846,2026-04-06T09:01:49Z,Adzuna::API::Response::Job,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,Hill Bros.,Adzuna::API::Response::Company,"Bolingbrook, Will County",Adzuna::API::Response::Location,"['US', 'Illinois', 'Will County', 'Bolingbrook']",
95000.0,https://www.adzuna.com/land/ad/5691319801?se=nMt4HsMx8RGrBZNbY5I0fA&utm_medium=api&utm_source=abfa41a4&v=9AD38BD2AFCC9CF53DCF183096F1095E925F8EDD,"Hiring CDL-A Drivers | Earn $85K-$95K Per Year | Home Weekly. Home Weekly - Regional - Touch the House During the week too! Details: NEW PAY RAISE $0.615 CPM  $0.06 bonus after 2350 miles per week. $85,000 to $95,000 per year 2200-2800 miles per week Run for 6 to 8 days, take your 34 to 48 at home. Home every week! Want to make more money? – Stay out longer! – We have the miles! Nothing further west than Denver, East to Indy, Southeast to Atlanta, South to Dallas. NO COASTS! Live near Chicago I…",37.167442,0,5691319801,Class A CDL Company Driver - 6mo EXP Required - Regional - $85k - $95k per year - Hill Bros.,full_time,eyJhbGciOiJIUzI1NiJ9.eyJzIjoibk10NEhzTXg4UkdyQlpOYlk1STBmQSIsImkiOiI1NjkxMzE5ODAxIn0.ClCpanqBs3GV0D25bygbo0rmcQh98-Q5vPQD9zaJEio,85000.0,-94.31627,2026-04-06T09:01:49Z,Adzuna::API::Response::Job,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,Hill Bros.,Adzuna::API::Response::Company,"Carthage, Jasper County",Adzuna::API::Response::Location,"['US', 'Missouri', 'Jasper County', 'Carthage']",
88455.26,https://www.adzuna.com/land/ad/5691319800?se=nMt4HsMx8RGrBZNbY5I0fA&utm_medium=api&utm_source=abfa41a4&v=05820E705513925FE107AB656606183D9D3C5EB7,"Hiring CDL-A Drivers | Earn $85K-$95K Per Year | Home Weekly. Home Weekly - Regional - Touch the House During the week too! Details: NEW PAY RAISE $0.615 CPM  $0.06 bonus after 2350 miles per week. $85,000 to $95,000 per year 2200-2800 miles per week Run for 6 to 8 days, take your 34 to 48 at home. Home every week! Want to make more money? – Stay out longer! – We have the miles! Nothing further west than Denver, East to Indy, Southeast to Atlanta, South to Dallas. NO COASTS! Live near Chicago I…",41.649495,1,5691319800,Regional Truck Driver Company - 6mo EXP Required - $85k - $95k per year - Hill Bros.,full_time,eyJhbGciOiJIUzI1NiJ9.eyJzIjoibk10NEhzTXg4UkdyQlpOYlk1STBmQSIsImkiOiI1NjkxMzE5ODAwIn0.jx58stihWgPJIPSrKu9LgexBlPYxyYe7Ge0Lcnm4OTE,88455.26,-91.515649,2026-04-06T09:01:49Z,Adzuna::API::Response::Job,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,Hill Bros.,Adzuna::API::Response::Company,"Iowa City, Johnson County",Adzuna::API::Response::Location,"['US', 'Iowa', 'Johnson County', 'Iowa City']",
98895.46,https://www.adzuna.com/land/ad/5691319795?se=nMt4HsMx8RGrBZNbY5I0fA&utm_medium=api&utm_source=abfa41a4&v=50AC0D5CB57CC386E8E161BC690C0AE2A89F1343,"Hiring CDL-A Drivers | Earn $85K-$95K Per Year | Home Weekly. Home Weekly - Regional - Touch the House During the week too! Details: NEW PAY RAISE $0.615 CPM  $0.06 bonus after 2350 miles per week. $85,000 to $95,000 per year 2200-2800 miles per week Run for 6 to 8 days, take your 34 to 48 at home. Home every week! Want to make more money? – Stay out longer! – We have the miles! Nothing further west than Denver, East to Indy, Southeast to Atlanta, South to Dallas. NO COASTS! Live near Chicago I…",37.75751,1,5691319795,Regional Truck Driver Company - 6mo EXP Required - $85k - $95k per year - Hill Bros.,full_time,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5MTMxOTc5NSIsInMiOiJuTXQ0SHNNeDhSR3JCWk5iWTVJMGZBIn0.Lj69k6gdKcodZNQsie0Kpt-ShV6_eUYYXAG09KRi6ZQ,98895.46,-92.121662,2026-04-06T09:01:49Z,Adzuna::API::Response::Job,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,Hill Bros.,Adzuna::API::Response::Company,"Fort Leonard Wood, Pulaski County",Adzuna::API::Response::Location,"['US', 'Missouri', 'Pulaski County', 'Fort Leonard Wood']",
108369.06,https://www.adzuna.com/land/ad/5691319807?se=nMt4HsMx8RGrBZNbY5I0fA&utm_medium=api&utm_source=abfa41a4&v=AC5DBE82A3D218FB612EF3FAE8A20830E747E3AF,"Hiring CDL-A Drivers | Earn $85K-$95K Per Year | Home Weekly. Home Weekly - Regional - Touch the House During the week too! Details: NEW PAY RAISE $0.615 CPM  $0.06 bonus after 2350 miles per week. $85,000 to $95,000 per year 2200-2800 miles per week Run for 6 to 8 days, take your 34 to 48 at home. Home every week! Want to make more money? – Stay out longer! – We have the miles! Nothing further west than Denver, East to Indy, Southeast to Atlanta, South to Dallas. NO COASTS! Live near Chicago I…",41.586302,1,5691319807,Regional Truck Driver Company - 6mo EXP Required - $85k - $95k per year - Hill Bros.,full_time,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5MTMxOTgwNyIsInMiOiJuTXQ0SHNNeDhSR3JCWk5iWTVJMGZBIn0.u3ZmlAkuKU5OHT3cUjgGa-0F6xuA5sDwPRlgE17ntes,108369.06,-88.039511,2026-04-06T09:01:49Z,Adzuna::API::Response::Job,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,Hill Bros.,Adzuna::API::Response::Company,"Lockport, Will County",Adzuna::API::Response::Location,"['US', 'Illinois', 'Will County', 'Lockport']",
